
[00:00:00.000 --> 00:00:09.000]  在今早的崇拜,我們一起繼續思想亞國書的第三個主題
[00:31:09.000 --> 00:31:36.000]  那耶穌的心是怎樣的心,很抽象,一點也不抽象,第六節開始便數出來耶穌的心,即是說神自己那種原則,那個心,那個做法是怎樣的呢,大家還記得嗎,第六節開始一段很著名的描述耶穌基督那種降卑和升高的路
[00:31:36.000 --> 00:32:05.000]  耶穌基督即是代表神自己,他是怎樣的原則告訴我們,黑本有神的形象,不與神同等為強奪的反倒虛己,成為人的樣式,既有人的樣式,成為奴隸的樣式,不單是奴隸的樣式,並且以至於死,且死在十字架上,這裏想說的是什麼,這裏用他的字眼說,虛己,虛己就是他本來可以不這樣做的
[00:32:05.000 --> 00:32:34.000]  但是他願意放下,這種心態就是他本來是神的,他本來什麼都可以,他竟然願意成為一個被困所的人,是否一種降卑的虛己,他本來可以不是這樣,但願意成為被困所的人,做一個人,好,做人你也可以做一個人上人的,所以那些記得嗎,那些三博士要找那個新生的來做,
[00:32:34.000 --> 00:33:03.000]  新生的來做,去哪裡找,去皇宮找,那就做人了,神都肯做人了,那起碼都是做皇帝,不是的,馬曹才找到他,找到人,最卑微的人,最卑微的人,聖經說,那都不用死的,死也可以好一點死,病死就算了,他還要找十字架,那個最殘酷的方法死,你有沒有留意,一步一步,本有本有,但是他不以他擁有的東西,作為他那個的,
[00:33:03.000 --> 00:33:32.000]  作為他那個的藉口,然後他一路放下放下,這個就是一個不斷降卑,降到最卑,十字架死了,最低跌到最低點,然後神才將他升為至高,超乎萬明之上的明,這個升高才是真正的升高,沒有降卑的升高,在神的眼中不是一個真正的升高,是不是,我希望我能夠在聖經的真理裡面,講到給你聽,神這種這樣的,我們可以說是很逆向的,
[00:33:32.000 --> 00:33:34.300]  是很逆向的性格
[00:33:34.300 --> 00:33:37.260]  所以你這樣就會明白
[00:33:37.260 --> 00:33:39.140]  剛才那段聖經亞國說
[00:33:39.140 --> 00:33:42.560]  富祝的降卑都以忍以為榮
[00:33:42.560 --> 00:33:46.920]  因為他有機會走神給他那個原則
[00:33:46.920 --> 00:33:48.240]  那條路,他降卑了
[00:33:48.240 --> 00:33:50.660]  這樣才能夠真正的升高
[00:33:50.660 --> 00:33:55.140]  這個就是我們這樣了解的時候
[00:33:55.140 --> 00:33:57.260]  當有一天你和我都擁有
[00:33:57.260 --> 00:33:59.360]  我們感恩、好擁有的時候
[00:33:59.360 --> 00:34:01.360]  我們不斷要提醒自己
[00:34:01.880 --> 00:34:03.400]  如果是這樣的話
[00:34:03.400 --> 00:34:06.760]  我呼籲,但我不會自負
[00:34:06.760 --> 00:34:08.660]  我知道這一切
[00:34:08.660 --> 00:34:12.560]  在心態上我要繼續學習越來越多的謙卑
[00:34:12.560 --> 00:34:16.040]  甚至有一天我真的降卑了
[00:34:16.040 --> 00:34:18.540]  我也不會以為這個世界沒有人
[00:34:18.540 --> 00:34:22.140]  因為這個可能正是走神要給我
[00:34:22.140 --> 00:34:25.160]  要學習真正升高的那條路
[00:34:25.160 --> 00:34:27.480]  在走的那個部分
[00:34:27.480 --> 00:34:29.800]  能夠這樣看的時候
[00:34:29.800 --> 00:34:32.280]  我們就可以將我們所面對的
[00:34:32.280 --> 00:34:35.260]  財富和貧寒
[00:34:35.260 --> 00:34:37.900]  這種不同的人生際遇
[00:34:37.900 --> 00:34:39.480]  變來變去的日子
[00:34:39.480 --> 00:34:41.120]  這個風風浪浪的日子裏面
[00:34:41.120 --> 00:34:43.360]  我們心裏面有一種新的把握
[00:34:43.360 --> 00:34:46.920]  要分開就是因為我們能夠試著從神的
[00:34:46.920 --> 00:34:49.560]  操練從神的角度再看自己
[00:34:49.560 --> 00:34:51.120]  無論是貧富
[00:34:51.120 --> 00:34:53.400]  我都會有一個不同的看法
[00:34:53.400 --> 00:34:54.320]  大家明白了吧
[00:34:54.320 --> 00:34:56.560]  但這個聽起來不容易
[00:34:56.560 --> 00:34:58.360]  但我一定要去學
[00:34:58.360 --> 00:34:59.640]  如果不是的時候
[00:34:59.640 --> 00:35:01.040]  我們剛才也說過
[00:35:01.040 --> 00:35:02.240]  不是基督徒
[00:35:02.240 --> 00:35:03.240]  和基督徒有什麼分別
[00:35:03.240 --> 00:35:04.560]  你作為基督徒那麼久
[00:35:04.560 --> 00:35:06.160]  又是跟別人的看法
[00:35:06.160 --> 00:35:08.720]  一憑寒的時候
[00:35:08.720 --> 00:35:09.760]  憑賤的時候
[00:35:09.760 --> 00:35:12.320]  你就充滿怨言覺得是咒作
[00:35:12.320 --> 00:35:14.600]  然後你能夠爬上來
[00:35:14.600 --> 00:35:15.720]  真是很幸運
[00:35:15.720 --> 00:35:17.360]  誰知道被人推下來的時候
[00:35:17.360 --> 00:35:18.640]  為什麼會這麼差
[00:35:18.640 --> 00:35:19.360]  你明白嗎
[00:35:19.360 --> 00:35:20.840]  就跟別人一樣
[00:35:20.840 --> 00:35:22.520]  浮浮沉沉
[00:35:22.520 --> 00:35:24.120]  隨風擺流
[00:35:24.120 --> 00:35:24.880]  是不是
[00:35:25.160 --> 00:35:28.720]  這也是我們基督徒之所以不同的地方
[00:35:28.720 --> 00:35:32.640]  剩下一點時間我再跟大家說
[00:35:32.640 --> 00:35:36.360]  剛才說到這個很重要的基礎自主
[00:35:36.360 --> 00:35:40.400]  那面對其他人呢
[00:35:40.400 --> 00:35:44.680]  在這個貧富的世界
[00:35:44.680 --> 00:35:46.520]  剛才說教會裡面也好
[00:35:46.520 --> 00:35:47.840]  這個世界也好
[00:35:47.840 --> 00:35:49.560]  很多貧富的
[00:35:49.560 --> 00:35:52.400]  複雜的情況出現的時候
[00:35:52.400 --> 00:35:56.600]  亞國書提了有三個很重要的
[00:35:56.600 --> 00:35:58.800]  關於基督徒
[00:35:58.800 --> 00:36:01.640]  對其他人的警告
[00:36:01.640 --> 00:36:05.560]  這三個警告其實你看回背後
[00:36:05.560 --> 00:36:07.440]  都是出於剛才我們這些的原則
[00:36:07.440 --> 00:36:08.760]  你看你就知道了
[00:36:08.760 --> 00:36:10.080]  好,現在我們來看
[00:36:10.080 --> 00:36:11.080]  第一個警告
[00:36:11.080 --> 00:36:15.200]  就是我們對
[00:36:15.200 --> 00:36:16.440]  那些有缺乏的
[00:36:16.440 --> 00:36:17.680]  有需要的人
[00:36:17.680 --> 00:36:21.920]  我們會有一個危機
[00:36:21.920 --> 00:36:23.720]  甚至基督徒都會
[00:36:23.720 --> 00:36:27.400]  有一種無動於衷的冷漠
[00:36:27.400 --> 00:36:31.160]  這個是神極為討厭
[00:36:31.160 --> 00:36:32.960]  和很嚴肅的
[00:36:32.960 --> 00:36:35.320]  來提醒我們
[00:36:35.320 --> 00:36:38.160]  不可以無動於衷
[00:36:38.160 --> 00:36:40.840]  那這個經文呢
[00:36:40.840 --> 00:36:43.920]  就是來自第二章的
[00:36:43.920 --> 00:36:46.040]  十四節,叫十七節這一段
[00:36:46.040 --> 00:36:48.840]  這一段讀出來可能你都會很熟
[00:36:48.840 --> 00:36:49.840]  不過我試試讀
[00:36:51.680 --> 00:36:54.680]  第十四節就是好像我們上一次
[00:36:54.680 --> 00:36:56.680]  是第二講我們所講到的
[00:36:56.680 --> 00:36:57.760]  信心和行為
[00:36:57.760 --> 00:36:59.560]  這個我們不需要再重播了好嗎
[00:36:59.560 --> 00:37:03.600]  沒有真正具體的生命
[00:37:03.600 --> 00:37:05.600]  那個活動的表現
[00:37:05.600 --> 00:37:07.760]  那些信心是假的
[00:37:07.760 --> 00:37:09.080]  你騙你自己的
[00:37:09.080 --> 00:37:10.160]  你以為你自己很信
[00:37:10.160 --> 00:37:12.000]  其實只不過是好像魔鬼一樣
[00:37:12.000 --> 00:37:13.360]  魔鬼夠信
[00:37:13.360 --> 00:37:15.160]  但是它走出來什麼
[00:37:15.160 --> 00:37:16.520]  所以最厲害的就是
[00:37:16.520 --> 00:37:19.520]  做了一個信仰純正的魔鬼
[00:37:19.520 --> 00:37:21.120]  真正的
[00:37:21.120 --> 00:37:22.080]  是看你的行為
[00:37:22.080 --> 00:37:22.680]  好
[00:37:22.680 --> 00:37:24.760]  那在這個十四節
[00:37:24.760 --> 00:37:25.640]  和十七節
[00:37:25.640 --> 00:37:27.480]  兩個都是再強調這件事
[00:37:27.480 --> 00:37:28.960]  中間包著一個
[00:37:28.960 --> 00:37:30.840]  和經濟有關的了
[00:37:30.840 --> 00:37:32.360]  那裡說什麼呢
[00:37:32.360 --> 00:37:33.000]  他說
[00:37:33.000 --> 00:37:36.560]  如果有弟兄或者姐妹缺衣小食
[00:37:36.560 --> 00:37:38.320]  而你們中間有人對他們說
[00:37:38.320 --> 00:37:39.760]  平平安安去吧
[00:37:39.760 --> 00:37:42.000]  願你們穿得亂吃得飽
[00:37:42.000 --> 00:37:43.720]  卻不及他們身體所需的
[00:37:43.720 --> 00:37:45.920]  那有什麼用處呢
[00:37:45.920 --> 00:37:47.000]  很熟悉這句話
[00:37:47.000 --> 00:37:49.800]  這個說話想說什麼
[00:37:49.800 --> 00:37:51.080]  我們今天試試
[00:37:51.080 --> 00:37:52.720]  你一聽會不會明白他在說什麼
[00:37:52.720 --> 00:37:54.000]  不過我想和大家
[00:37:54.000 --> 00:37:56.400]  進去比較深刻一點的層次
[00:37:56.400 --> 00:37:57.600]  這個人一樣
[00:37:57.600 --> 00:37:58.560]  首先
[00:37:58.560 --> 00:37:59.760]  在什麼情況之下
[00:37:59.760 --> 00:38:02.040]  他有這樣的表現呢
[00:38:02.040 --> 00:38:02.560]  他說
[00:38:02.560 --> 00:38:05.560]  你們當中有弟兄或者姐妹
[00:38:05.560 --> 00:38:07.480]  是吃不飽
[00:38:07.480 --> 00:38:08.800]  穿不亂的
[00:38:08.800 --> 00:38:09.280]  就是說
[00:38:09.280 --> 00:38:12.160]  那些是教會裡面的弟兄姐妹
[00:38:12.160 --> 00:38:13.760]  你認識的
[00:38:13.760 --> 00:38:16.040]  不是說突然間有一個你不認識的人
[00:38:16.040 --> 00:38:16.600]  走進來
[00:38:16.600 --> 00:38:18.320]  說我好冷啊什麼的
[00:38:18.320 --> 00:38:20.240]  或者甚至在天橋那裡
[00:38:20.240 --> 00:38:21.920]  哎呀
[00:38:21.920 --> 00:38:23.760]  看到有人行乞的時候
[00:38:23.760 --> 00:38:25.400]  那些可能都有關係
[00:38:25.400 --> 00:38:28.000]  但是這個長線路的講解就是那些
[00:38:28.000 --> 00:38:29.360]  你已經認識的
[00:38:29.360 --> 00:38:31.600]  在教會裡面你知道的
[00:38:31.600 --> 00:38:33.760]  是你的弟兄姐妹來的
[00:38:33.760 --> 00:38:37.680]  並且你真的知道他們是吃得不夠
[00:38:37.680 --> 00:38:39.280]  不夠吃
[00:38:39.280 --> 00:38:40.880]  不夠穿
[00:38:40.880 --> 00:38:43.600]  這是很嚴重的缺乏來的
[00:38:43.600 --> 00:38:44.840]  如果不是
[00:38:44.840 --> 00:38:45.680]  你不會跟他說
[00:38:45.680 --> 00:38:46.680]  平平安安去吧
[00:38:46.680 --> 00:38:49.560]  願你穿得暖看得飽
[00:38:49.560 --> 00:38:50.160]  就是說
[00:38:50.160 --> 00:38:52.320]  其實他知道他的問題在哪裡
[00:38:52.320 --> 00:38:54.360]  知道這些問題的缺陷
[00:38:54.360 --> 00:38:57.440]  但是也認識他的弟兄姐妹
[00:38:57.440 --> 00:38:58.560]  然後跟他說
[00:38:58.560 --> 00:38:59.360]  你平平安安去
[00:38:59.360 --> 00:39:01.320]  這個不只是諷刺
[00:39:01.320 --> 00:39:02.400]  平平安安去
[00:39:02.400 --> 00:39:06.880]  基本上就是一個猶太人的拜拜的意思
[00:39:06.880 --> 00:39:07.880]  那就是跟他說
[00:39:07.880 --> 00:39:08.960]  啊
[00:39:08.960 --> 00:39:10.640]  你穿不暖
[00:39:10.640 --> 00:39:11.480]  吃不飽
[00:39:11.480 --> 00:39:12.880]  不過拜拜
[00:39:12.880 --> 00:39:14.040]  還很討厭
[00:39:14.040 --> 00:39:15.560]  再加一句
[00:39:15.560 --> 00:39:17.760]  希望你穿得暖
[00:39:17.760 --> 00:39:19.720]  吃得飽
[00:39:19.720 --> 00:39:20.240]  明白嗎
[00:39:20.240 --> 00:39:20.760]  那怎麼樣
[00:39:20.760 --> 00:39:22.760]  跟我無關
[00:39:22.760 --> 00:39:23.880]  但這個
[00:39:23.880 --> 00:39:25.120]  就是剛才我們所說的那種
[00:39:25.120 --> 00:39:27.480]  無動於衷的冷惡
[00:39:27.480 --> 00:39:29.560]  最大的問題不是他的做法
[00:39:29.560 --> 00:39:32.200]  說我幫不了你
[00:39:32.200 --> 00:39:32.840]  幫不幫到
[00:39:32.840 --> 00:39:34.760]  待會我們再討論
[00:39:34.760 --> 00:39:36.040]  在有這樣的情況底下
[00:39:36.040 --> 00:39:37.760]  你用這樣的心態
[00:39:37.760 --> 00:39:40.440]  這種這樣的心態本身
[00:39:40.440 --> 00:39:42.840]  令人是打爛陣
[00:39:42.840 --> 00:39:44.520]  用心態之所以能夠打爛陣
[00:39:44.520 --> 00:39:45.360]  我再追一步
[00:39:45.360 --> 00:39:47.160]  問題的結晶在哪裡
[00:39:47.160 --> 00:39:48.760]  根源在哪裡
[00:39:48.760 --> 00:39:51.800]  根源就是因為你根本
[00:39:51.800 --> 00:39:54.000]  你是沒有用上神的角度
[00:39:54.000 --> 00:39:55.640]  和
[00:39:55.640 --> 00:39:57.400]  你要看他
[00:39:57.400 --> 00:39:58.760]  大家記得嗎
[00:39:58.760 --> 00:40:01.920]  如果是神看這位有缺乏的弟兄姐妹
[00:40:01.920 --> 00:40:02.800]  剛才我們
[00:40:02.800 --> 00:40:03.240]  記得了吧
[00:40:03.240 --> 00:40:04.080]  聖經說
[00:40:04.080 --> 00:40:05.320]  神怎麼看他
[00:40:05.320 --> 00:40:07.200]  神認為他是寶貴的
[00:40:07.200 --> 00:40:09.720]  特別看重他在神的國裡面
[00:40:09.720 --> 00:40:11.720]  要補足給他
[00:40:11.720 --> 00:40:12.680]  神也是這樣看
[00:40:12.680 --> 00:40:14.920]  為什麼你說跟我無關
[00:40:14.920 --> 00:40:16.160]  是啊今天你和我
[00:40:16.160 --> 00:40:17.360]  有更多這樣的情況
[00:40:17.360 --> 00:40:18.360]  因為我們很多時候
[00:40:18.360 --> 00:40:20.440]  給自己很多的藉口
[00:40:20.440 --> 00:40:21.960]  面對有需要的人
[00:40:21.960 --> 00:40:23.360]  甚至你認識的
[00:40:23.360 --> 00:40:24.000]  你說
[00:40:24.000 --> 00:40:25.800]  都是不關我的事的
[00:40:25.800 --> 00:40:26.760]  為什麼不關我的事
[00:40:26.760 --> 00:40:28.080]  因為
[00:40:28.080 --> 00:40:29.320]  有專家研究說
[00:40:29.320 --> 00:40:32.120]  這個現代世界資訊越來越多
[00:40:32.120 --> 00:40:34.080]  那些大件事我們全部都知道
[00:40:34.080 --> 00:40:37.240]  並且是很詳細告訴你
[00:40:37.240 --> 00:40:40.080]  所以心裡面很容易會有種感覺
[00:40:40.080 --> 00:40:42.040]  還有人比你慘很多
[00:40:42.040 --> 00:40:43.960]  慘什麼鬼
[00:40:43.960 --> 00:40:45.080]  全世界都這麼慘的
[00:40:45.080 --> 00:40:47.160]  還有呢
[00:40:47.160 --> 00:40:49.440]  很容易將責任罵了其他人
[00:40:49.440 --> 00:40:50.960]  因為我們喜歡賴的
[00:40:50.960 --> 00:40:52.480]  我上一次說到
[00:40:52.480 --> 00:40:53.640]  我們香港是好
[00:40:53.640 --> 00:40:55.400]  世界都是賴人的文化
[00:40:55.400 --> 00:40:56.560]  從來都說
[00:40:56.560 --> 00:40:58.360]  政府搞成這樣
[00:40:58.360 --> 00:40:59.480]  衰人
[00:40:59.480 --> 00:41:00.840]  剝削人
[00:41:00.840 --> 00:41:02.120]  罵完之後就
[00:41:02.120 --> 00:41:03.640]  拜拜
[00:41:03.640 --> 00:41:06.080]  希望你穿得暖一點
[00:41:06.080 --> 00:41:07.040]  吃得飽一點
[00:41:07.040 --> 00:41:08.400]  拜拜
[00:41:08.400 --> 00:41:09.120]  你知道嗎
[00:41:09.120 --> 00:41:12.080]  那個令人心寒的地方就是
[00:41:12.080 --> 00:41:14.920]  他不覺得這個是他的
[00:41:14.920 --> 00:41:17.920]  有反要你的問題
[00:41:17.920 --> 00:41:19.320]  這個背後就是因為
[00:41:19.320 --> 00:41:21.760]  他根本就沒有從神的角度去看這個地
[00:41:21.760 --> 00:41:22.320]  我的姐妹
[00:41:22.320 --> 00:41:23.160]  大家明白了嗎
[00:41:23.160 --> 00:41:24.320]  如果你從神
[00:41:24.320 --> 00:41:25.840]  貼近神的心意去看的時候
[00:41:25.840 --> 00:41:27.320]  你不會這樣看
[00:41:27.320 --> 00:41:28.800]  首先
[00:41:28.800 --> 00:41:30.880]  你看看聖經裡面說到
[00:41:30.880 --> 00:41:33.440]  耶穌就肯定不是這樣的
[00:41:33.440 --> 00:41:36.280]  八太福三十四章四節那裡
[00:41:36.280 --> 00:41:37.840]  用三句話總括了
[00:41:37.840 --> 00:41:40.760]  耶穌的生命裡面的活動
[00:41:40.760 --> 00:41:42.800]  聖經說耶穌出來
[00:41:42.800 --> 00:41:46.360]  漢奸有許多人
[00:41:46.360 --> 00:41:48.960]  就憐憫他們
[00:41:48.960 --> 00:41:51.640]  並且治好了他們的病
[00:41:51.640 --> 00:41:52.600]  三樣東西
[00:41:52.600 --> 00:41:54.000]  漢奸、憐憫
[00:41:54.000 --> 00:41:55.240]  有行動的
[00:41:55.240 --> 00:41:57.280]  永遠都是這三樣東西分不開的
[00:41:57.280 --> 00:41:57.560]  第一
[00:41:57.560 --> 00:41:58.760]  耶穌是漢奸的
[00:41:58.760 --> 00:41:59.440]  他不會說
[00:41:59.440 --> 00:42:00.880]  我看不到
[00:42:00.880 --> 00:42:02.480]  都不關我的事
[00:42:02.480 --> 00:42:03.080]  那麼忙
[00:42:03.080 --> 00:42:04.240]  我都不知道
[00:42:04.240 --> 00:42:05.560]  你不要再跟我說那麼多
[00:42:05.560 --> 00:42:06.160]  太多了
[00:42:06.160 --> 00:42:07.840]  周圍周界都是
[00:42:07.840 --> 00:42:09.800]  不知道慘到這麼慘
[00:42:09.800 --> 00:42:10.240]  沒有的
[00:42:10.240 --> 00:42:11.320]  他一定要看
[00:42:11.320 --> 00:42:14.160]  他看了他心裡面的連文就出來
[00:42:14.160 --> 00:42:14.800]  OK
[00:42:14.800 --> 00:42:15.680]  連文出來之後
[00:42:15.680 --> 00:42:16.280]  他就說
[00:42:16.280 --> 00:42:16.920]  真慘了
[00:42:16.920 --> 00:42:18.640]  你們這樣
[00:42:18.640 --> 00:42:21.880]  吃得飽穿得暖
[00:42:21.880 --> 00:42:22.600]  不是
[00:42:22.600 --> 00:42:23.480]  他跟著聖經說
[00:42:23.480 --> 00:42:26.200]  耶穌就有行動去做
[00:42:26.200 --> 00:42:27.280]  這個我相信
[00:42:27.280 --> 00:42:30.400]  這個代表神的性格
[00:42:30.400 --> 00:42:32.680]  但是不會不理
[00:42:32.680 --> 00:42:36.960]  不會有一種感觸
[00:42:36.960 --> 00:42:38.640]  那麼你說
[00:42:38.640 --> 00:42:40.480]  有時候不是那麼容易
[00:42:40.480 --> 00:42:41.840]  那麼是啊
[00:42:41.840 --> 00:42:43.280]  我有資格跟大家說
[00:42:43.280 --> 00:42:44.280]  因為
[00:42:44.280 --> 00:42:45.560]  我的人
[00:42:45.560 --> 00:42:46.800]  有些人
[00:42:46.800 --> 00:42:48.320]  天生的性格
[00:42:48.320 --> 00:42:50.840]  是比較用熱情來溝通
[00:42:50.840 --> 00:42:51.600]  比較有情的
[00:42:51.600 --> 00:42:52.560]  好像我太太
[00:42:52.560 --> 00:42:53.880]  她一看到那些
[00:42:53.880 --> 00:42:56.120]  有困難的智障的小孩的時候
[00:42:56.120 --> 00:42:57.400]  她心就去掉了
[00:42:57.400 --> 00:42:59.400]  她可以病病的
[00:42:59.400 --> 00:43:00.880]  或者沒有氣的時候
[00:43:00.880 --> 00:43:02.200]  突然精神就
[00:43:02.200 --> 00:43:03.680]  幫她幫完之後
[00:43:03.680 --> 00:43:05.400]  就快要散了
[00:43:05.400 --> 00:43:06.200]  都可以的
[00:43:06.200 --> 00:43:07.280]  我
[00:43:07.280 --> 00:43:09.080]  就是另外那些人來的
[00:43:09.080 --> 00:43:11.400]  我喜歡自己坐在那裡
[00:43:11.400 --> 00:43:12.440]  看書
[00:43:12.440 --> 00:43:13.400]  聽音樂
[00:43:13.400 --> 00:43:14.400]  那些人
[00:43:14.400 --> 00:43:16.000]  要我有這樣的
[00:43:16.000 --> 00:43:19.120]  這樣的悲憫的情懷
[00:43:19.120 --> 00:43:19.920]  是不容易的
[00:43:19.920 --> 00:43:21.040]  我的性格裡面是少的
[00:43:21.040 --> 00:43:23.560]  我喜歡自己一個人的
[00:43:23.560 --> 00:43:25.800]  我以前神學院裡面有一個同事
[00:43:25.800 --> 00:43:27.000]  說笑的跟我說
[00:43:27.000 --> 00:43:30.480]  溫慧耀要有坐在那裡的恩賜
[00:43:30.480 --> 00:43:32.400]  我真的在飛機那裡
[00:43:32.400 --> 00:43:33.880]  一路從香港飛去多倫多
[00:43:33.880 --> 00:43:34.720]  15個小時
[00:43:34.720 --> 00:43:37.080]  我坐那個窗口位
[00:43:37.080 --> 00:43:38.280]  拉著那個簾下來
[00:43:38.280 --> 00:43:40.880]  我15個小時可以不用起來的
[00:43:40.880 --> 00:43:42.120]  廁所都不用去的
[00:43:42.120 --> 00:43:43.760]  我就不知道多久再
[00:43:43.760 --> 00:43:44.760]  自己看書
[00:43:44.760 --> 00:43:45.440]  睡覺
[00:43:45.440 --> 00:43:46.440]  然後聽聽音樂
[00:43:46.440 --> 00:43:47.280]  然後醒了
[00:43:47.280 --> 00:43:48.680]  又再看書
[00:43:48.680 --> 00:43:50.080]  偶爾看一出戲
[00:43:50.080 --> 00:43:51.120]  看不完很累
[00:43:51.120 --> 00:43:52.280]  又再睡覺
[00:43:52.280 --> 00:43:53.240]  15個小時
[00:43:53.240 --> 00:43:54.120]  我覺得很快樂
[00:43:54.120 --> 00:43:55.720]  我不用理會別人的
[00:43:55.720 --> 00:43:56.640]  這樣的性格
[00:43:56.640 --> 00:43:58.080]  怎麼可以好像耶穌那樣
[00:43:58.080 --> 00:43:59.640]  或者我剛才跟你說過
[00:43:59.640 --> 00:44:02.200]  你把你的情
[00:44:02.200 --> 00:44:03.480]  去
[00:44:03.480 --> 00:44:04.920]  等待去別人那裡
[00:44:04.920 --> 00:44:07.120]  有一種被觸動然後
[00:44:07.120 --> 00:44:10.120]  去為他做一些事情
[00:44:10.120 --> 00:44:11.000]  我試一下
[00:44:11.000 --> 00:44:13.120]  提議一個我自己做的
[00:44:13.120 --> 00:44:14.920]  挑戰和一個操練
[00:44:14.920 --> 00:44:16.000]  這個操練
[00:44:16.000 --> 00:44:17.680]  我到現在還在做
[00:44:17.680 --> 00:44:18.720]  不過我不一定要你做
[00:44:18.720 --> 00:44:20.880]  不過我讓你參考我
[00:44:20.880 --> 00:44:22.640]  幫到我的
[00:44:22.640 --> 00:44:23.600]  我叫他做
[00:44:23.600 --> 00:44:25.320]  是時事的
[00:44:25.320 --> 00:44:27.720]  待討的一個操練
[00:44:27.720 --> 00:44:29.520]  就是說到現在
[00:44:29.520 --> 00:44:30.960]  我相信你和我都是一樣的
[00:44:30.960 --> 00:44:32.320]  我自己
[00:44:32.320 --> 00:44:34.720]  就是每天都看很多新聞
[00:44:34.720 --> 00:44:35.920]  在網上
[00:44:35.920 --> 00:44:36.840]  在手機
[00:44:36.840 --> 00:44:38.520]  在電視看新聞
[00:44:38.520 --> 00:44:40.240]  很多是很悲慘的事情
[00:44:40.240 --> 00:44:42.520]  發生這個世界永遠都有
[00:44:42.520 --> 00:44:43.880]  每一次當這些
[00:44:43.880 --> 00:44:45.960]  一看到這些的時候
[00:44:45.960 --> 00:44:47.320]  我就開始習慣
[00:44:47.320 --> 00:44:48.720]  操練了這麼多年
[00:44:48.720 --> 00:44:51.040]  因為已經習慣了做一件事
[00:44:51.040 --> 00:44:51.920]  不是
[00:44:51.920 --> 00:44:54.120]  就是為他們祈禱
[00:44:54.120 --> 00:44:55.760]  那個祈禱不一定是很大的事情
[00:44:55.760 --> 00:44:56.360]  或者是
[00:44:56.360 --> 00:44:57.760]  再閉上眼
[00:44:57.760 --> 00:44:58.400]  不是
[00:44:58.400 --> 00:44:59.600]  我就這樣張開眼睛
[00:44:59.600 --> 00:45:01.240]  看著那個屏幕
[00:45:01.240 --> 00:45:02.040]  我就用
[00:45:02.040 --> 00:45:03.720]  大概都是不用半分鐘
[00:45:03.720 --> 00:45:05.840]  有時候心裡面幾句話
[00:45:05.840 --> 00:45:06.760]  那幾句話裡面
[00:45:06.760 --> 00:45:08.960]  我就進入去那些
[00:45:08.960 --> 00:45:09.640]  受害人
[00:45:09.640 --> 00:45:11.720]  或者是那些悲慘的世界裡面
[00:45:11.720 --> 00:45:13.440]  那些譬如家人那些
[00:45:13.440 --> 00:45:15.000]  我想像
[00:45:15.000 --> 00:45:16.400]  如果我他們的時候
[00:45:16.400 --> 00:45:18.000]  那種心境是怎麼樣
[00:45:18.000 --> 00:45:18.840]  那種徬徨
[00:45:18.840 --> 00:45:19.720]  那種難過
[00:45:19.720 --> 00:45:21.040]  那種失落
[00:45:21.040 --> 00:45:22.400]  然後在這種心境裡面
[00:45:22.400 --> 00:45:24.440]  我開始
[00:45:24.440 --> 00:45:26.360]  摸到他們共鳴的那種心境
[00:45:26.360 --> 00:45:28.320]  於是我就代替他們
[00:45:28.320 --> 00:45:29.280]  代表他們
[00:45:29.280 --> 00:45:31.400]  向神說幾句呼求
[00:45:31.400 --> 00:45:32.960]  抱過的說話
[00:45:32.960 --> 00:45:34.120]  那你會不會祈禱的
[00:45:34.120 --> 00:45:35.320]  我不知道會不會祈禱
[00:45:35.320 --> 00:45:37.240]  不過神一定不介意
[00:45:37.240 --> 00:45:38.560]  他最重要的就是
[00:45:38.560 --> 00:45:39.080]  我自己
[00:45:39.080 --> 00:45:40.440]  我不是自誇
[00:45:40.440 --> 00:45:42.600]  我真的經常提醒自己
[00:45:42.600 --> 00:45:45.400]  數以千萬的人看過這段新聞
[00:45:45.400 --> 00:45:46.680]  甚至包括不少基督徒
[00:45:46.680 --> 00:45:49.080]  但是有多少人為了裡面的人祈禱
[00:45:49.080 --> 00:45:49.800]  那些你認識的
[00:45:49.800 --> 00:45:50.920]  當然就會為了
[00:45:50.920 --> 00:45:52.400]  或者我們說洪館那樣
[00:45:52.400 --> 00:45:53.560]  阿摩那樣
[00:45:53.560 --> 00:45:53.920]  哎呀
[00:45:53.920 --> 00:45:54.680]  我們為了祈禱
[00:45:54.680 --> 00:45:55.680]  有啊
[00:45:55.680 --> 00:45:56.840]  但是除了阿摩之外
[00:45:56.840 --> 00:45:58.680]  還有很多很悲慘的
[00:45:58.680 --> 00:46:00.560]  烏克蘭那些那些怎麼辦
[00:46:00.560 --> 00:46:01.280]  那裡
[00:46:01.280 --> 00:46:02.480]  是不是
[00:46:02.480 --> 00:46:03.160]  啊
[00:46:03.160 --> 00:46:05.400]  還有很多這些喪失家園
[00:46:05.400 --> 00:46:07.520]  甚至橫死的一個地方
[00:46:07.520 --> 00:46:09.440]  你能不能夠在這個時間
[00:46:09.440 --> 00:46:10.440]  將你自己祈禱
[00:46:10.440 --> 00:46:11.280]  幾句祈禱
[00:46:11.280 --> 00:46:12.360]  為他
[00:46:12.360 --> 00:46:14.520]  要負上
[00:46:14.520 --> 00:46:16.160]  那當然這個屬靈上是有的意思
[00:46:16.160 --> 00:46:17.640]  但是還有一個
[00:46:17.640 --> 00:46:19.280]  的意思就是有一個結果
