
[00:00:00.000 --> 00:00:10.560]  但你記得但爾利書第一和第二章的主角人物都是但爾利
[00:20:05.240 --> 00:20:06.440]  John MacArthur的教會
[00:20:06.440 --> 00:20:09.760]  初初的時候是停止了聚會一段時間
[00:20:09.760 --> 00:20:11.920]  到去年7月、8月的時候
[00:20:11.920 --> 00:20:14.760]  他們就已經開始聚會了
[00:20:14.760 --> 00:20:16.920]  不知道大家怎麼看
[00:20:16.920 --> 00:20:18.560]  大家可以留意這件事
[00:20:18.560 --> 00:20:21.600]  他們是受到很大的壓迫的
[00:20:21.600 --> 00:20:22.880]  有人告訴我
[00:20:22.880 --> 00:20:26.040]  他們每一個星期要罰款100元
[00:20:26.040 --> 00:20:30.720]  而且他們衛生部已經檢查過他們15次
[00:20:30.720 --> 00:20:32.400]  而且又不讓他們停車
[00:20:32.400 --> 00:20:34.720]  就是讓很多東西難為他們
[00:20:34.720 --> 00:20:40.360]  而且我不知道將來會不會直接出動警察
[00:20:40.360 --> 00:20:43.920]  出動防護隊來阻止他們
[00:20:43.920 --> 00:20:46.800]  不過John MacArthur的教會很有趣
[00:20:46.800 --> 00:20:49.600]  因為警察和他們的關係非常好
[00:20:49.600 --> 00:20:52.440]  他們的會友當中很多都是警察
[00:20:52.440 --> 00:20:55.280]  所以他們似乎不太敢動他們
[00:20:55.280 --> 00:20:57.880]  但是是不是一直都會這樣呢?
[00:20:57.880 --> 00:21:00.080]  他們會不會繼續受到壓迫呢?
[00:21:00.080 --> 00:21:03.320]  更加重要的事情就是他們這樣做
[00:21:03.320 --> 00:21:06.200]  屬不屬於司徒雅尼主義五章二十九節呢?
[00:21:06.200 --> 00:21:10.040]  還是根羅馬書第十三章第一十二節呢?
[00:21:10.040 --> 00:21:14.040]  這個就留給大家來思想了
[00:21:14.040 --> 00:21:16.400]  好了 我們現在進入第十九節
[00:21:16.400 --> 00:21:21.520]  第十九節就是三個人被拋到海洋裡面
[00:21:21.520 --> 00:21:22.640]  那個王沒辦法了
[00:21:22.640 --> 00:21:25.080]  因為他們是公開的變化
[00:21:25.080 --> 00:21:28.640]  而且王也很生氣
[00:21:28.640 --> 00:21:32.320]  第十九節當王聽到他們這樣說的時候
[00:21:32.320 --> 00:21:34.880]  他就怒氣填空了
[00:21:34.880 --> 00:21:38.080]  上面就衝鐘帶路第十三節
[00:21:38.080 --> 00:21:41.320]  第十九節就怒氣填空
[00:21:41.320 --> 00:21:44.360]  就向他們三個人變了形式
[00:21:44.360 --> 00:21:47.800]  就吩咐將他們的煙燒熱
[00:21:47.800 --> 00:21:51.520]  比平常的煙再加七倍
[00:21:51.520 --> 00:21:55.160]  其實如果要虐待這三個人
[00:21:55.160 --> 00:21:58.600]  加多七倍讓他們立刻死的話就會死得快一點
[00:21:58.600 --> 00:22:01.280]  所以我覺得這件事真的很荒謬
[00:22:01.280 --> 00:22:02.560]  因為這麼精明的王
[00:22:02.560 --> 00:22:05.960]  他生氣到做出不理性的舉動
[00:22:05.960 --> 00:22:08.880]  將火煙加高七倍
[00:22:08.880 --> 00:22:11.480]  然後他就幾個壯士
[00:22:11.480 --> 00:22:14.480]  就將這三個人綁起
[00:22:14.480 --> 00:22:17.960]  然後將他們扔到火煙裡面
[00:22:17.960 --> 00:22:19.360]  這三個人二十一節
[00:22:19.360 --> 00:22:22.040]  二十一節為什麼可以看到
[00:22:22.040 --> 00:22:28.520]  其實這三個人並不是漠視王的命令
[00:22:28.520 --> 00:22:30.440]  他對王也很尊重
[00:22:30.440 --> 00:22:35.480]  因為這裡特別說他們穿著內袍和外衣
[00:22:35.480 --> 00:22:42.200]  這裡所形容的就是他們很荒謬的裝飾
[00:22:42.200 --> 00:22:44.440]  這是他們出席議會的裝飾
[00:22:44.440 --> 00:22:46.720]  就是他們很隆重的裝飾
[00:22:46.720 --> 00:22:48.320]  他們就被綁起來
[00:22:48.320 --> 00:22:51.080]  扔到煙火裡面
[00:22:51.080 --> 00:22:53.680]  因為王的命緊急
[00:22:53.680 --> 00:22:55.760]  煙燒熱很熱
[00:22:55.760 --> 00:22:58.520]  抬起那三個人先燒死
[00:22:58.520 --> 00:23:01.520]  這三個人就被扔下去
[00:23:01.520 --> 00:23:03.160]  我們看看
[00:23:03.160 --> 00:23:05.400]  從第24至第27節
[00:23:05.400 --> 00:23:07.560]  我們要多花一點時間
[00:23:07.560 --> 00:23:10.600]  在火煙里的第四個人
[00:23:10.600 --> 00:23:12.160]  因為第24節
[00:23:12.160 --> 00:23:16.360]  就掉到王的火煙裡面
[00:23:16.360 --> 00:23:20.040]  看到不僅這三個人平安無事
[00:23:20.040 --> 00:23:23.760]  而且綁著他們的承作也都松開了
[00:23:23.760 --> 00:23:25.880]  更加令王震驚的
[00:23:25.880 --> 00:23:27.840]  就是不僅有三個人
[00:23:27.840 --> 00:23:30.720]  有第四個人和他們在一起
[00:23:30.720 --> 00:23:35.400]  在底下可能翹著雙手在那裡散步
[00:23:35.400 --> 00:23:36.680]  在那裡聊天
[00:23:36.680 --> 00:23:37.760]  悠哉游哉
[00:23:37.760 --> 00:23:41.480]  完全沒有任何的壓力
[00:23:41.480 --> 00:23:43.160]  王在第25節說
[00:23:43.160 --> 00:23:47.280]  安娜 我看到有四個人沒有受到捆綁
[00:23:47.280 --> 00:23:49.120]  在火中遊行
[00:23:49.120 --> 00:23:50.880]  也都沒有受傷
[00:23:50.880 --> 00:23:55.160]  第四個傷亡好像神子
[00:23:55.160 --> 00:23:56.720]  這個尼泊爾加彌撒旨主義說
[00:23:56.720 --> 00:24:01.720]  第四個傷亡好像神子
[00:24:01.720 --> 00:24:05.440]  問題是到底第四個是誰?
[00:24:05.440 --> 00:24:06.720]  第四個是誰?
[00:24:06.720 --> 00:24:09.200]  很直覺地說
[00:24:09.200 --> 00:24:10.960]  我們會說神子
[00:24:10.960 --> 00:24:12.240]  神子就是聖子
[00:24:12.240 --> 00:24:13.760]  這個是耶穌
[00:24:13.760 --> 00:24:15.200]  是不是耶穌呢?
[00:24:15.200 --> 00:24:17.080]  耶穌在舊約有出現
[00:24:17.080 --> 00:24:18.560]  耶穌在舊約有出現
[00:24:18.560 --> 00:24:21.360]  我們一會兒來看
[00:24:21.360 --> 00:24:25.120]  但是很多神學家、解析家
[00:24:25.120 --> 00:24:26.600]  歷代以來
[00:24:26.600 --> 00:24:28.600]  都很直接地說
[00:24:28.600 --> 00:24:32.720]  這個就是未降生為的耶穌
[00:24:32.720 --> 00:24:37.480]  因為耶穌在其他舊約有出現
[00:24:37.480 --> 00:24:39.120]  是千真萬確的
[00:24:39.120 --> 00:24:40.600]  祂降生之前
[00:24:40.600 --> 00:24:43.880]  聖子依然存在
[00:24:43.880 --> 00:24:45.560]  祂是有永有一
[00:24:45.560 --> 00:24:47.440]  祂是神本身
[00:24:47.440 --> 00:24:49.680]  在創立這個世界的時候
[00:24:49.680 --> 00:24:50.640]  祂已經存在
[00:24:50.640 --> 00:24:52.200]  祂是做督工的
[00:24:52.200 --> 00:24:53.880]  所以千萬不要以為
[00:24:53.880 --> 00:24:57.640]  耶穌只是從馬太福音開始
[00:24:57.640 --> 00:25:00.400]  聖經抗爭之後才存在
[00:25:00.400 --> 00:25:02.200]  在舊約聖子也存在
[00:25:02.200 --> 00:25:04.840]  但是這裡是不是聖子呢?
[00:25:04.840 --> 00:25:08.160]  我以前也很直覺地認為
[00:25:08.160 --> 00:25:10.600]  這個就是聖子
[00:25:10.600 --> 00:25:12.800]  因為King James Version
[00:25:12.800 --> 00:25:14.880]  這個是音定本
[00:25:14.880 --> 00:25:16.760]  音定本是怎麼翻譯的呢?
[00:25:16.760 --> 00:25:18.880]  The form of the form
[00:25:18.880 --> 00:25:21.400]  is like the son of God
[00:25:21.400 --> 00:25:22.760]  大家留意我這麼多詞
[00:25:22.760 --> 00:25:25.240]  這裡要抄King James
[00:25:25.240 --> 00:25:27.840]  那個son和God是大事
[00:25:27.840 --> 00:25:31.480]  就是King James翻譯的人
[00:25:31.480 --> 00:25:35.080]  就已經定了這個是耶穌
[00:25:35.080 --> 00:25:36.520]  所以他說
[00:25:36.520 --> 00:25:39.600]  尼泊爾聯賽所說的聖子
[00:25:39.600 --> 00:25:41.240]  就是主耶穌
[00:25:41.240 --> 00:25:43.640]  就是Son of God
[00:25:43.640 --> 00:25:46.720]  但NIV這個現代的翻譯版
[00:25:46.720 --> 00:25:47.680]  現代翻譯版是
[00:25:47.680 --> 00:25:49.960]  Like a son of God
[00:25:49.960 --> 00:25:51.400]  son是小意思
[00:25:51.400 --> 00:25:52.600]  God是小意思
[00:25:52.600 --> 00:25:55.400]  並且是眾神
[00:25:55.400 --> 00:25:57.520]  他翻譯尼泊爾聯賽
[00:25:57.520 --> 00:26:00.720]  是不可能知道這個是耶穌
[00:26:00.720 --> 00:26:04.680]  尼泊爾聯賽根本是一個拜偶像
[00:26:04.680 --> 00:26:07.920]  他對我們所信的耶和華
[00:26:07.920 --> 00:26:09.440]  只是很偏見
[00:26:09.440 --> 00:26:10.840]  表面的認識
[00:26:10.840 --> 00:26:13.600]  更加不知道什麼叫三為一體
[00:26:13.600 --> 00:26:16.200]  其實舊約三為一體是不明顯的
[00:26:16.200 --> 00:26:18.000]  所以根本我們不可以
[00:26:18.000 --> 00:26:19.640]  用尼泊爾聯賽
[00:26:19.640 --> 00:26:21.440]  說一把很像的聖子
[00:26:21.440 --> 00:26:23.560]  就說這個是聖子
[00:26:23.560 --> 00:26:25.600]  中文譯本
[00:26:25.600 --> 00:26:28.480]  女真宗的譯本說很像聖子
[00:26:28.480 --> 00:26:31.240]  他也說是聖子
[00:26:31.240 --> 00:26:34.960]  所以和合本和女真宗都是聖子
[00:26:34.960 --> 00:26:36.560]  不過我們不知道這個聖子
[00:26:36.560 --> 00:26:38.000]  是大寫還是小寫
[00:26:38.000 --> 00:26:39.880]  中文是沒有的
[00:26:39.880 --> 00:26:45.560]  但是我們首先說
[00:26:45.560 --> 00:26:47.640]  這個只有兩個可能性
[00:26:47.640 --> 00:26:49.840]  這個不可能是耶和華
[00:26:49.840 --> 00:26:52.320]  在舊約沒有人見過神
[00:26:52.320 --> 00:26:55.960]  《約翰福音》第一章和《約翰一書》第四章都說
[00:26:55.960 --> 00:26:58.760]  從來沒有人見過神
[00:26:58.760 --> 00:27:00.720]  所以在舊約
[00:27:00.720 --> 00:27:02.800]  如果有神的出現
[00:27:02.800 --> 00:27:04.800]  不會是耶和華
[00:27:04.800 --> 00:27:07.760]  因為沒有人見過耶和華
[00:27:07.760 --> 00:27:11.400]  那時候舊約有神的出現
[00:27:11.400 --> 00:27:13.520]  應該就是聖子的居多
[00:27:13.520 --> 00:27:14.880]  如果不是聖子
[00:27:14.880 --> 00:27:16.160]  就是天使
[00:27:16.160 --> 00:27:18.160]  舊約有一個詞叫做
[00:27:18.160 --> 00:27:20.080]  Angels of the Lord
[00:27:20.080 --> 00:27:21.480]  Angels of the Lord
[00:27:21.480 --> 00:27:22.880]  可能是指聖子
[00:27:22.880 --> 00:27:25.000]  可能是指天使
[00:27:25.000 --> 00:27:26.760]  我舉例一個言論
[00:27:26.760 --> 00:27:29.680]  Angel of the Lord一定就是天使
[00:27:29.680 --> 00:27:32.160]  或者Angel of the Lord一定是耶穌
[00:27:32.160 --> 00:27:34.000]  我們現在來看
[00:27:34.000 --> 00:27:38.000]  舊約主耶穌的顯現毫無疑問
[00:27:38.000 --> 00:27:39.920]  那個是主耶穌的
[00:27:39.920 --> 00:27:43.320]  就是在《載瓦書》第六章
[00:27:43.320 --> 00:27:44.560]  這個是毫無疑問
[00:27:44.560 --> 00:27:47.040]  我告訴大家為什麼毫無疑問
[00:27:47.040 --> 00:27:48.480]  因為聖經裡面
[00:27:48.480 --> 00:27:53.320]  聖靈自己指出那個是耶穌
[00:27:53.320 --> 00:27:56.480]  我們不用懷疑了
[00:27:56.480 --> 00:27:58.120]  《載瓦書》第六章
[00:27:58.120 --> 00:28:01.080]  《載瓦蒙詔》做了五章
[00:28:01.080 --> 00:28:03.080]  才知道第六章才是蒙詔
[00:28:03.080 --> 00:28:04.320]  很奇怪的
[00:28:04.320 --> 00:28:05.760]  不是像以色列那樣
[00:28:05.760 --> 00:28:07.880]  第一章就是蒙詔
[00:28:07.880 --> 00:28:09.760]  《載瓦蒙詔》在
[00:28:09.800 --> 00:28:12.760]  古西亞王坤那年見到
[00:28:12.760 --> 00:28:16.080]  主坐在高高的寶座上
[00:28:16.080 --> 00:28:19.040]  祂的衣裳隨下遮滿聖殿
[00:28:19.040 --> 00:28:20.480]  然後祂形容
[00:28:20.480 --> 00:28:25.400]  上面有天使有十個小孩
[00:28:25.400 --> 00:28:27.400]  他們彼此呼喊著
[00:28:27.400 --> 00:28:29.280]  聖災!聖災!聖災!
[00:28:29.280 --> 00:28:30.760]  萬骨之涯
[00:28:30.760 --> 00:28:33.000]  祂的榮光充滿全地
[00:28:33.000 --> 00:28:34.320]  一呼喊者的聲音
[00:28:34.320 --> 00:28:36.440]  門禁的根基震動
[00:28:36.440 --> 00:28:39.720]  殿裡面充滿了煙霧
[00:28:39.720 --> 00:28:41.720]  問題就是
[00:28:41.720 --> 00:28:45.000]  見到坐在上面的主
[00:28:45.000 --> 00:28:46.000]  到底是誰呢?
[00:28:46.000 --> 00:28:47.720]  不用猜的
[00:28:47.720 --> 00:28:49.480]  《約翰福音》第十二章
[00:28:49.480 --> 00:28:50.400]  很清楚地說
[00:28:50.400 --> 00:28:51.560]  他們撕毒了一半
[00:28:51.560 --> 00:28:55.600]  說:他!這個人是主耶穌
[00:28:55.600 --> 00:28:57.120]  上面是說主耶穌
[00:28:57.120 --> 00:28:58.760]  主耶穌雖然在他們面前
[00:28:58.760 --> 00:28:59.760]  行了很多神跡
[00:28:59.760 --> 00:29:01.280]  他們還不是不信主耶穌
[00:29:01.280 --> 00:29:03.320]  這個就要應嚴先知
[00:29:03.320 --> 00:29:04.680]  再亞說主啊
[00:29:04.680 --> 00:29:07.040]  我們所傳的有誰信呢?
[00:29:07.040 --> 00:29:09.280]  主的膊臂向誰顯露呢?
[00:29:09.280 --> 00:29:12.040]  他們不能信
[00:29:12.040 --> 00:29:14.080]  是因為以塞亞尤說
[00:29:14.080 --> 00:29:16.360]  主弄瞎了他們的眼睛
[00:29:16.360 --> 00:29:17.560]  硬了他們的心
[00:29:17.560 --> 00:29:19.680]  免得他們的眼睛看見
[00:29:19.680 --> 00:29:22.120]  心裡明白會不會轉回來
[00:29:22.120 --> 00:29:24.120]  我就依治他們
[00:29:24.120 --> 00:29:26.720]  這裡是說以塞亞
[00:29:26.720 --> 00:29:28.720]  上面又說耶穌
[00:29:28.720 --> 00:29:31.800]  說以塞亞是說耶穌
[00:29:31.800 --> 00:29:33.600]  下面這裡就重要了
[00:29:33.600 --> 00:29:37.880]  以塞亞因為看見他的榮耀
[00:29:37.880 --> 00:29:40.640]  就指著他說者
[00:29:40.640 --> 00:29:42.480]  就是以塞亞說的
[00:29:42.480 --> 00:29:46.520]  因為他在殿里見到主的榮耀
[00:29:46.520 --> 00:29:49.000]  這個主是誰呢?
[00:29:49.000 --> 00:29:50.360]  看見他
[00:29:50.360 --> 00:29:52.160]  這個他上面是指誰呢?
[00:29:52.160 --> 00:29:54.840]  從上文很明顯
[00:29:54.840 --> 00:29:56.640]  這裡是指耶穌
[00:29:56.640 --> 00:30:00.040]  原來以塞亞第六章所見到的
[00:30:00.040 --> 00:30:01.640]  就是主耶穌
[00:30:01.640 --> 00:30:04.960]  所以就指著主耶穌說這些話
[00:30:04.960 --> 00:30:07.360]  以塞亞在第六章所說的話
[00:30:07.360 --> 00:30:09.080]  就是指著主耶穌說的
[00:30:09.080 --> 00:30:12.080]  所以我們知道
[00:30:12.080 --> 00:30:15.400]  第六章是主耶穌在那裡
[00:30:15.400 --> 00:30:17.120]  也是明顯的
[00:30:17.120 --> 00:30:19.760]  用我們這個解經的方法
[00:30:19.760 --> 00:30:24.400]  就是聖經說這個是主耶穌
[00:30:24.400 --> 00:30:26.640]  我們就相信了
[00:30:26.640 --> 00:30:28.560]  那國出走的時候
[00:30:28.560 --> 00:30:30.440]  去到雅伯渡口
[00:30:30.440 --> 00:30:32.160]  我去過雅伯渡口很多次
[00:30:32.160 --> 00:30:33.320]  是今天的約旦
[00:30:33.320 --> 00:30:34.640]  不變
[00:30:34.640 --> 00:30:39.160]  在雅伯渡口有個人跟他摔跤
[00:30:39.160 --> 00:30:41.040]  整晚摔跤
[00:30:41.040 --> 00:30:47.800]  然後那個人見到自己勝過雅各
[00:30:47.800 --> 00:30:49.560]  雅各摔跤很厲害
[00:30:49.560 --> 00:30:53.040]  於是摸一摸雅各的大腿
[00:30:53.040 --> 00:30:57.760]  他的大腿窩就脫了
[00:30:57.760 --> 00:31:00.200]  然後雅各就問他
[00:31:00.200 --> 00:31:02.000]  你是誰?
[00:31:02.000 --> 00:31:05.240]  那個人問他叫什麼名字
[00:31:05.240 --> 00:31:07.240]  他說我叫雅各
[00:31:07.240 --> 00:31:09.360]  那個人說你的名字不要叫雅各
[00:31:09.360 --> 00:31:10.680]  要叫以色列
[00:31:10.680 --> 00:31:20.320]  因為你與神與人交易都得了性
[00:31:20.320 --> 00:31:21.280]  雅各就問他
[00:31:21.280 --> 00:31:23.080]  請你把你的名字告訴我
[00:31:23.080 --> 00:31:26.160]  那個人說何必問我的名呢?
[00:31:26.160 --> 00:31:29.240]  於是在那裡就給雅各祝福
[00:31:29.240 --> 00:31:32.720]  雅各就在那個地方叫做昆努伊勒
[00:31:32.720 --> 00:31:35.600]  就是神之名的意思
[00:31:35.600 --> 00:31:38.200]  雅各知道他見到神
[00:31:38.200 --> 00:31:42.120]  這個人說你與神與人交易
[00:31:42.120 --> 00:31:47.400]  他什麼時候與人交易呢?
[00:31:47.400 --> 00:31:51.640]  聖經何西亞書下面那十二章
[00:31:51.640 --> 00:31:56.920]  十二章說雅各出世時抓住哥哥的腳跟
[00:31:56.920 --> 00:31:59.320]  這是他與人交易勝利
[00:31:59.320 --> 00:32:04.520]  他在媽媽的肚子里抓住哥哥的腳跟出來
[00:32:04.520 --> 00:32:07.160]  結果他拿了哥哥的祝福
[00:32:07.160 --> 00:32:10.480]  他與人交易就指他與以色列交易
[00:32:10.480 --> 00:32:11.720]  他贏了
[00:32:11.720 --> 00:32:16.640]  與神交易就在雅各的道口
[00:32:16.640 --> 00:32:18.480]  我們看看何西亞書怎麼解釋
[00:32:18.480 --> 00:32:21.320]  他在福中抓住哥哥的腳跟
[00:32:21.320 --> 00:32:24.480]  中年的時候就與神交易
[00:32:24.480 --> 00:32:29.800]  何西亞書之說與神交易就是他中年的時候
[00:32:29.800 --> 00:32:32.360]  與天使交易並且得勝
[00:32:32.360 --> 00:32:36.440]  與神交易與天使交易並且得勝
[00:32:36.440 --> 00:32:38.160]  哭泣恨求
[00:32:38.160 --> 00:32:39.840]  在不得里遇到耶和華
[00:32:39.840 --> 00:32:43.080]  耶和華萬君之神在那裡顯現我們以色列
[00:32:43.080 --> 00:32:46.120]  耶和華是他可紀念的名
[00:32:46.120 --> 00:32:51.120]  這裡是指他與人與神的交易
[00:32:51.120 --> 00:32:54.040]  所以應該就是他在雅各的道口
[00:32:54.040 --> 00:32:58.160]  與他交易的那個是聖子
[00:32:58.160 --> 00:33:00.320]  不是天使
[00:33:00.320 --> 00:33:02.520]  這個叫明顯
[00:33:02.520 --> 00:33:05.720]  雖然沒有剛才的明顯
[00:33:05.720 --> 00:33:08.120]  下面時間所限
[00:33:08.120 --> 00:33:09.720]  我只是跳過
[00:33:09.720 --> 00:33:12.040]  阿伯拉罕所說的三個天使
[00:33:12.040 --> 00:33:17.680]  其中一個是耶穌
[00:33:17.680 --> 00:33:20.320]  其中其他兩個是天使
[00:33:20.320 --> 00:33:24.080]  一個是因為他接受人下拜
[00:33:24.080 --> 00:33:26.840]  接受人下拜他一定是神自己本身
[00:33:26.840 --> 00:33:28.840]  天使是不會接受人下拜的
[00:33:28.840 --> 00:33:33.560]  你記得在《解釋》中約翰兩次向天使下拜
[00:33:33.560 --> 00:33:36.040]  天使都阻止他
[00:33:36.040 --> 00:33:36.720]  扶起他
[00:33:36.720 --> 00:33:38.880]  不讓他向天使下拜
[00:33:38.880 --> 00:33:45.400]  摩西那個燒荊棘那裡
[00:33:45.400 --> 00:33:49.560]  神對他說你要除掉那雙鞋
[00:33:49.560 --> 00:33:52.040]  你的習近平是聖地
[00:33:52.040 --> 00:33:54.400]  又說我是你父親的神
[00:33:54.400 --> 00:33:55.680]  是阿伯拉罕的神
[00:33:55.680 --> 00:33:56.560]  以撒的神
[00:33:56.560 --> 00:33:57.840]  雅各的神
[00:33:57.840 --> 00:34:01.800]  摩西蒙上簾是因為怕看到神
[00:34:01.800 --> 00:34:07.080]  這裡直接說摩西所見到的那一幅是神
[00:34:07.080 --> 00:34:11.240]  約書亞和姚和群隊的元帥
[00:34:11.240 --> 00:34:13.400]  在進入迦南之前
[00:34:13.400 --> 00:34:21.480]  在河邊是姚和的軍隊的元帥出現
[00:34:21.480 --> 00:34:24.440]  約書亞問他你是來幫我們
[00:34:24.440 --> 00:34:26.240]  還是幫我們的敵人
[00:34:26.240 --> 00:34:27.760]  這人回答說不是的
[00:34:27.760 --> 00:34:30.960]  我是要來作為姚和軍隊的元帥
[00:34:30.960 --> 00:34:35.400]  約書亞就伏伏在地向他下拜說
[00:34:35.400 --> 00:34:38.840]  我主有些什麼話吩咐不讓
[00:34:38.840 --> 00:34:41.520]  約和和軍隊的元帥對約書亞說
[00:34:41.520 --> 00:34:43.840]  把你腳上的鞋脫下來
[00:34:43.840 --> 00:34:46.600]  因為你所站的地是聖地
[00:34:46.600 --> 00:34:49.080]  這個絕對不是堅持的
[00:34:49.080 --> 00:34:51.880]  堅持不會接受人下拜
[00:34:51.880 --> 00:34:54.560]  堅持也不會說你所站的是聖地
[00:34:54.560 --> 00:34:56.040]  這個在神面前
[00:34:56.040 --> 00:34:59.640]  既然沒有人見過約和和
[00:34:59.640 --> 00:35:06.720]  這個應該也是道食肉身之前的聖字
[00:35:06.720 --> 00:35:08.200]  現在回到正題
[00:35:08.200 --> 00:35:11.560]  捷基有很多例子是約和
[00:35:11.560 --> 00:35:14.000]  是聖字的出現
[00:35:14.000 --> 00:35:18.200]  回到大義理書第三章
[00:35:18.200 --> 00:35:22.000]  你認為這個是不是聖字呢?
[00:35:22.000 --> 00:35:26.760]  你認為在火藥里的第四章是不是聖字呢?
[00:35:26.760 --> 00:35:30.920]  我知道我告訴大家是不可結論的
[00:35:30.920 --> 00:35:33.560]  因為太少篇幅
[00:35:33.560 --> 00:35:34.840]  太少
[00:35:34.840 --> 00:35:36.560]  因為它只是說
[00:35:36.560 --> 00:35:38.360]  它是在裡面
[00:35:38.360 --> 00:35:42.080]  是和他們一起在這裡遊行
[00:35:42.080 --> 00:35:46.480]  只是尼泊爾厄彌撒口中說很像聖字
[00:35:46.480 --> 00:35:49.880]  但是尼泊爾厄彌撒不明白
[00:35:49.880 --> 00:35:52.400]  約和和不明白三個一體
[00:35:52.400 --> 00:35:55.360]  所以他們不能單從尼泊爾厄彌撒的口中說
[00:35:55.360 --> 00:35:57.480]  這個就是聖字
[00:35:57.480 --> 00:36:00.080]  沒有其他證明
[00:36:00.080 --> 00:36:04.240]  聖經裡面也沒有其他地方說這個是聖本身
[00:36:04.240 --> 00:36:06.600]  所以這個有可能是天使
[00:36:06.600 --> 00:36:09.360]  未必一定是造成了新之子的耶穌
[00:36:09.360 --> 00:36:11.720]  所以在這裡我知道他說
[00:36:11.720 --> 00:36:14.000]  這個是不可結論的
[00:36:14.000 --> 00:36:18.600]  我覺得是天使的機會大於主的數
[00:36:18.600 --> 00:36:22.000]  下面另一個問題就是
[00:36:22.000 --> 00:36:24.080]  是不是對上帝有信心
[00:36:24.080 --> 00:36:27.600]  必定會獲得神的拯救呢?
[00:36:27.600 --> 00:36:30.600]  是不是當我們對神有信心的時候
[00:36:30.600 --> 00:36:34.160]  神一定會為我們成就呢?
[00:36:34.160 --> 00:36:35.720]  當我們遇到困難的時候
[00:36:35.720 --> 00:36:37.760]  神一定會為我們解決
[00:36:37.760 --> 00:36:39.200]  當我們遇到災難的時候
[00:36:39.200 --> 00:36:40.160]  神一定會救我們
[00:36:40.160 --> 00:36:42.640]  因為我們對神有信心
[00:36:42.640 --> 00:36:43.240]  是不是呢?
[00:36:43.240 --> 00:36:47.240]  我們看看希伯來書第十一章
[00:36:47.240 --> 00:36:49.520]  就是信心的榜樣
[00:36:49.520 --> 00:36:53.200]  上面有很多信心的偉人的榜樣
[00:36:53.200 --> 00:36:57.200]  我們看看第33至35節
[00:36:57.200 --> 00:36:59.080]  這些信心的偉人
[00:36:59.080 --> 00:37:01.040]  他們說「因著信」
[00:37:01.040 --> 00:37:04.120]  「因著信」有什麼後果呢?
[00:37:04.120 --> 00:37:05.600]  因為他們的信心
[00:37:05.600 --> 00:37:07.680]  所以制服了敵國
[00:37:07.680 --> 00:37:09.680]  又行了公義
[00:37:09.680 --> 00:37:11.360]  又得到應許
[00:37:11.360 --> 00:37:13.280]  又堵住了獅子的口
[00:37:13.280 --> 00:37:16.120]  這個就是大爾理第六章
[00:37:16.120 --> 00:37:18.400]  又滅了烈火的萬世
[00:37:18.400 --> 00:37:21.360]  這個也是應該說這三個朋友的
[00:37:21.360 --> 00:37:23.960]  又脫了刀劍的封印
[00:37:23.960 --> 00:37:26.160]  即是刀劍都傷不到他們
[00:37:26.160 --> 00:37:28.400]  軟弱就變為肝腳
[00:37:28.400 --> 00:37:30.520]  徵戰的危險出於勇敢
[00:37:30.520 --> 00:37:32.960]  打對外邦的權棍
[00:37:32.960 --> 00:37:36.720]  有婦人甚至得以自己死人復活
[00:37:36.720 --> 00:37:40.000]  有信心連死人都可以復活
[00:37:40.000 --> 00:37:42.240]  即是說「因著信」
[00:37:42.240 --> 00:37:45.040]  就有這些更奇妙的後果
[00:37:45.040 --> 00:37:49.040]  是神之下的神跡來拯救他們
[00:37:49.040 --> 00:37:50.840]  甚至死人都可以復活
[00:37:50.840 --> 00:37:54.120]  這個當然是好事
[00:37:54.120 --> 00:37:55.720]  但我們要看下去
[00:37:55.720 --> 00:37:58.360]  第十一章不是停在這裡
[00:37:58.360 --> 00:38:00.920]  36至38節怎麼說呢
[00:38:00.920 --> 00:38:02.640]  他說他們這些人都有信心
[00:38:02.640 --> 00:38:05.920]  接著前面說他們因著信
[00:38:05.920 --> 00:38:07.840]  這裡是一直追溯下去的
[00:38:07.840 --> 00:38:10.040]  下面這些人都有信心
[00:38:10.040 --> 00:38:11.080]  但他又如何呢?
[00:38:11.080 --> 00:38:13.000]  又有人忍受氣怒
[00:38:13.000 --> 00:38:16.200]  鞭打、困鎖、監禁
[00:38:16.200 --> 00:38:17.560]  各樣的磨練
[00:38:17.560 --> 00:38:19.960]  有信心的人都受到迫害
[00:38:19.960 --> 00:38:24.200]  還有一些很恐怖的結果
[00:38:24.200 --> 00:38:26.440]  被石頭打死
[00:38:26.440 --> 00:38:31.600]  斯蒂壩被鋸死
[00:38:31.600 --> 00:38:33.600]  這個應該是二賽的先知
[00:38:33.600 --> 00:38:35.840]  受試探被刀殺
[00:38:35.840 --> 00:38:38.760]  披著綿羊衫羊皮
[00:38:38.760 --> 00:38:40.840]  到處奔跑
[00:38:40.840 --> 00:38:43.840]  受窮乏患難苦害
[00:38:43.840 --> 00:38:49.680]  在曠野山嶺山洞地穴飄浪無敵
[00:38:49.680 --> 00:38:50.920]  很慘
[00:38:50.920 --> 00:38:52.280]  有些人連命都沒有
[00:38:52.280 --> 00:38:55.520]  被鋸死要坐牢
[00:38:55.520 --> 00:38:57.640]  為什麼神不救這些人呢?
[00:38:57.640 --> 00:38:59.880]  這些人都是有信心的
