
[00:00:00.000 --> 00:00:14.000]  福音書記載,猶太的領袖問耶穌,誡命中第一是哪一條?
[00:25:06.000 --> 00:25:11.000]  去經歷上帝的帶領,
[00:25:11.000 --> 00:25:18.000]  去明白上帝的信實,
[00:25:18.000 --> 00:25:21.000]  再前面一段,
[00:25:21.000 --> 00:25:23.000]  在第十三節,
[00:25:23.000 --> 00:25:27.000]  不要欺壓你的鄰舍,
[00:25:27.000 --> 00:25:31.000]  搶奪他的財物,
[00:25:31.000 --> 00:25:36.000]  公家不要過夜留到第二天,
[00:25:36.000 --> 00:25:41.000]  不要罵那個聽不見你的人,
[00:25:41.000 --> 00:25:47.000]  不要將絆腳石放在盲的人面前,
[00:25:47.000 --> 00:25:48.000]  沒有那麼壞的,
[00:25:48.000 --> 00:25:51.000]  你明知道他會走過那條路,
[00:25:51.000 --> 00:25:54.000]  你都要看清楚有沒有絆腳石,
[00:25:54.000 --> 00:25:56.000]  他不在,
[00:25:56.000 --> 00:25:57.000]  你知道他平時走路,
[00:25:57.000 --> 00:25:59.000]  你不會壞到他走路的時候,
[00:25:59.000 --> 00:26:01.000]  在前面放一個絆腳石,
[00:26:01.000 --> 00:26:02.000]  看到嗎?
[00:26:02.000 --> 00:26:05.000]  聖經的要求很細緻,
[00:26:05.000 --> 00:26:08.000]  但是很實際,
[00:26:08.000 --> 00:26:15.000]  這些只不過是舉一反三的例子,
[00:26:15.000 --> 00:26:17.000]  我沒有做過,
[00:26:17.000 --> 00:26:19.000]  我都沒有見過聾的人,
[00:26:19.000 --> 00:26:23.000]  我只不過是罵那些聽不懂中文的人,
[00:26:23.000 --> 00:26:26.000]  這叫做「法律主義」,
[00:26:26.000 --> 00:26:29.000]  你不是不可以罵他,
[00:26:29.000 --> 00:26:31.000]  我太太上班,
[00:26:31.000 --> 00:26:33.000]  那個文化很奇怪,
[00:26:33.000 --> 00:26:35.000]  她第一件要建立的就是,
[00:26:35.000 --> 00:26:37.000]  她告訴同事,
[00:26:37.000 --> 00:26:39.000]  我不會開大門,
[00:26:39.000 --> 00:26:45.000]  公開指責下屬做事不對的,
[00:26:45.000 --> 00:26:47.000]  不是說不指責,
[00:26:47.000 --> 00:26:49.000]  看到嗎?
[00:26:49.000 --> 00:26:51.000]  你怎樣在愛當中,
[00:26:51.000 --> 00:26:54.000]  來公公正正的,
[00:26:54.000 --> 00:26:55.000]  不是,
[00:26:55.000 --> 00:26:57.000]  你怎樣在愛當中,
[00:26:57.000 --> 00:27:01.000]  來對待不是自己人,
[00:27:01.000 --> 00:27:03.000]  包括不合格的人,
[00:27:03.000 --> 00:27:07.000]  包括做事很淪盡的人,
[00:27:07.000 --> 00:27:09.000]  你罵的,
[00:27:09.000 --> 00:27:12.000]  不等於你隨便罵,
[00:27:12.000 --> 00:27:14.000]  愛人如己,
[00:27:14.000 --> 00:27:16.000]  反過來,
[00:27:16.000 --> 00:27:17.000]  如果你是那個人,
[00:27:17.000 --> 00:27:19.000]  你想別人怎樣罵你?
[00:27:19.000 --> 00:27:21.000]  有沒有人問過自己?
[00:27:21.000 --> 00:27:23.000]  我想別人關上門,
[00:27:23.000 --> 00:27:24.000]  小聲跟我說,
[00:27:24.000 --> 00:27:26.000]  我想別人解釋給我聽,
[00:27:26.000 --> 00:27:28.000]  我想別人給我機會,
[00:27:28.000 --> 00:27:29.000]  是,
[00:27:29.000 --> 00:27:32.000]  愛人如己,
[00:27:32.000 --> 00:27:34.000]  不理他是誰,
[00:27:34.000 --> 00:27:35.000]  你這樣做,
[00:27:35.000 --> 00:27:36.000]  你就是天父的兒女,
[00:27:36.000 --> 00:27:37.000]  你不是這樣做,
[00:27:37.000 --> 00:27:38.000]  你說到,
[00:27:38.000 --> 00:27:40.000]  喊口號,
[00:27:40.000 --> 00:27:43.000]  喊到震天駕響,
[00:27:43.000 --> 00:27:47.000]  你都不是真愛上帝,
[00:27:47.000 --> 00:27:49.000]  十一節,
[00:27:49.000 --> 00:27:50.000]  十二節,
[00:27:50.000 --> 00:27:52.000]  說不要偷渡,
[00:27:52.000 --> 00:27:54.000]  不要欺騙,
[00:27:54.000 --> 00:27:58.000]  不要彼此說謊,
[00:27:58.000 --> 00:27:59.000]  個個都同意,
[00:27:59.000 --> 00:28:03.000]  但是真的做起來是很難的,
[00:28:03.000 --> 00:28:07.000]  有些職業是要求我們說謊的,
[00:28:07.000 --> 00:28:10.000]  不是那個叫做靈巧像蛇,
[00:28:10.000 --> 00:28:12.000]  純良像甲子,
[00:28:12.000 --> 00:28:14.000]  我們是說那些白色的謊言,
[00:28:14.000 --> 00:28:16.000]  那些白鴿的謊言,
[00:28:16.000 --> 00:28:18.000]  我們很多自圓其說,
[00:28:18.000 --> 00:28:22.000]  但是對待淪蛇真誠,
[00:28:22.000 --> 00:28:25.000]  可以嗎?
[00:28:25.000 --> 00:28:26.000]  誠實,
[00:28:26.000 --> 00:28:29.000]  可以嗎?
[00:28:29.000 --> 00:28:31.000]  聖經就是說這些,
[00:28:31.000 --> 00:28:33.000]  是很難,
[00:28:33.000 --> 00:28:36.000]  但是其實又不是複雜,
[00:28:36.000 --> 00:28:39.000]  讓我們學習,
[00:28:39.000 --> 00:28:42.000]  怎樣來到去,
[00:28:42.000 --> 00:28:46.000]  在上帝的手中,
[00:28:46.000 --> 00:28:50.000]  讓祂的教導,
[00:28:50.000 --> 00:28:54.000]  改變我們的一生,
[00:28:54.000 --> 00:28:57.000]  無論我們在什麼崗位,
[00:28:57.000 --> 00:28:59.000]  無論我們在做什麼事,
[00:28:59.000 --> 00:29:03.000]  我們記得聖經的提醒,
[00:29:03.000 --> 00:29:08.000]  盡心盡性盡力愛上帝,
[00:29:08.000 --> 00:29:10.000]  現在你懂得解釋了,
[00:29:10.000 --> 00:29:12.000]  不會解錯了,
[00:29:12.000 --> 00:29:16.000]  其次也相仿,
[00:29:16.000 --> 00:29:19.000]  要愛人如己,
[00:29:19.000 --> 00:29:21.000]  現在你都懂得解釋了,
[00:29:21.000 --> 00:29:23.000]  不會解錯了,
[00:29:23.000 --> 00:29:25.000]  求主幫助我們,
[00:29:25.000 --> 00:29:29.000]  好好去創神的話在心中,
[00:29:29.000 --> 00:29:35.000]  好好去實踐聖經的教導。
[00:29:35.000 --> 00:29:40.000]  謝謝!

