
[00:00:00.000 --> 00:00:05.000]  我們多謝敬拜小組為我們預備這麼美好的詩歌
[00:21:06.000 --> 00:21:09.000]  核心就說到主禱文
[00:21:09.000 --> 00:21:11.000]  主禱文我們很熟悉
[00:21:11.000 --> 00:21:13.000]  說到一個天國子民
[00:21:13.000 --> 00:21:16.000]  我們應該有的生活準則
[00:21:16.000 --> 00:21:19.000]  有機會說一下登山部份
[00:21:19.000 --> 00:21:21.000]  一段一段說出來
[00:21:21.000 --> 00:21:23.000]  主禱文裡面
[00:21:23.000 --> 00:21:25.000]  分成兩部份
[00:21:25.000 --> 00:21:28.000]  前面那部份是關乎神的事情
[00:21:28.000 --> 00:21:30.000]  三件事情
[00:21:30.000 --> 00:21:32.000]  願你的名為聖
[00:21:33.000 --> 00:21:34.000]  願你的國降臨
[00:21:34.000 --> 00:21:36.000]  願你的旨意行在地上
[00:21:36.000 --> 00:21:38.000]  然後行在天上
[00:21:38.000 --> 00:21:40.000]  第二部份說到有關人的事情
[00:21:40.000 --> 00:21:42.000]  日用的飲食
[00:21:42.000 --> 00:21:44.000]  在我們肉身方面生活起居
[00:21:44.000 --> 00:21:46.000]  免我們的債
[00:21:46.000 --> 00:21:49.000]  第三就是不叫我們遇見試探
[00:21:49.000 --> 00:21:51.000]  這個是靈性方面
[00:21:51.000 --> 00:21:53.000]  免我們的債
[00:21:53.000 --> 00:21:56.000]  這個不是說錢財債務的問題這麼簡單
[00:21:56.000 --> 00:21:58.000]  是說到我們心靈裡面
[00:21:58.000 --> 00:22:00.000]  是不是有一種的饒恕
[00:22:00.000 --> 00:22:02.000]  一種的寬恕
[00:22:02.000 --> 00:22:04.000]  別人的過分的心
[00:22:04.000 --> 00:22:08.000]  中國人的債字是站在人的旁邊
[00:22:08.000 --> 00:22:10.000]  右邊是什麼
[00:22:10.000 --> 00:22:12.000]  一個責
[00:22:12.000 --> 00:22:14.000]  說到一個人的責任
[00:22:14.000 --> 00:22:16.000]  欠債就要還債
[00:22:16.000 --> 00:22:18.000]  你不能夠賴賬
[00:22:18.000 --> 00:22:21.000]  無論是財務的
[00:22:21.000 --> 00:22:23.000]  人情的 罪的等等
[00:22:23.000 --> 00:22:25.000]  一個人不還債的話
[00:22:25.000 --> 00:22:27.000]  良心會譴責的
[00:22:27.000 --> 00:22:29.000]  良心在裡面責備
[00:22:29.000 --> 00:22:31.000]  使我們混亂
[00:22:31.000 --> 00:22:33.000]  使我們失去了自由
[00:22:33.000 --> 00:22:35.000]  失去了平安
[00:22:35.000 --> 00:22:38.000]  這個聖靈也在裡面工作
[00:22:38.000 --> 00:22:41.000]  所以我們赦免
[00:22:41.000 --> 00:22:43.000]  饒恕
[00:22:43.000 --> 00:22:48.000]  這個不是單憑我們自己修煉的功夫說出來
[00:22:48.000 --> 00:22:51.000]  而是神在我們裡面的一個工作
[00:22:51.000 --> 00:22:55.000]  能夠真正先父在耶穌基督裡面饒恕我們
[00:22:55.000 --> 00:22:58.000]  我們願意去真誠的去饒恕人
[00:22:59.000 --> 00:23:01.000]  這是一個超然的工作
[00:23:01.000 --> 00:23:04.000]  不是憑著我們天然的力量
[00:23:04.000 --> 00:23:07.000]  天然裡面的力量的反應是什麼呢
[00:23:07.000 --> 00:23:09.000]  以眼還眼
[00:23:09.000 --> 00:23:11.000]  以牙還牙
[00:23:11.000 --> 00:23:13.000]  你打我一拳就還你一拳
[00:23:13.000 --> 00:23:15.000]  打到你兩拳
[00:23:15.000 --> 00:23:18.000]  我們中國人經常說有仇不報
[00:23:18.000 --> 00:23:20.000]  非君子
[00:23:20.000 --> 00:23:22.000]  這樣一種民間的教導
[00:23:22.000 --> 00:23:25.000]  說到一定要報仇的
[00:23:25.000 --> 00:23:27.000]  不報仇就不是君子
[00:23:28.000 --> 00:23:29.000]  這個教導不是這樣的
[00:23:29.000 --> 00:23:32.000]  不是冤冤相報的
[00:23:32.000 --> 00:23:34.000]  這種心態
[00:23:34.000 --> 00:23:37.000]  他說愛你的仇敵
[00:23:37.000 --> 00:23:40.000]  有人打你的右臉
[00:23:40.000 --> 00:23:43.000]  右臉用右手怎麼打右臉呢
[00:23:43.000 --> 00:23:45.000]  是反手而打的
[00:23:45.000 --> 00:23:47.000]  反手而打
[00:23:47.000 --> 00:23:50.000]  這樣一種侮辱的打法
[00:23:50.000 --> 00:23:52.000]  一種人這樣辱罵你
[00:23:52.000 --> 00:23:54.000]  迫害你
[00:23:54.000 --> 00:23:56.000]  這樣的一種心態
[00:23:57.000 --> 00:23:58.000]  你為他饒恕
[00:23:58.000 --> 00:24:00.000]  為他祈禱
[00:24:00.000 --> 00:24:02.000]  這種很高超的
[00:24:02.000 --> 00:24:04.000]  很難做的
[00:24:04.000 --> 00:24:06.000]  不是憑著一個人
[00:24:06.000 --> 00:24:08.000]  天然的反應
[00:24:08.000 --> 00:24:11.000]  是一種神在我們裡面的恩典
[00:24:11.000 --> 00:24:13.000]  超然的工作
[00:24:13.000 --> 00:24:15.000]  我們能夠愛我們的仇敵
[00:24:15.000 --> 00:24:17.000]  能夠為迫害的人祈禱
[00:24:17.000 --> 00:24:21.000]  當時彼登進前來問耶穌
[00:24:21.000 --> 00:24:24.000]  主啊,我弟兄得罪我
[00:24:25.000 --> 00:24:26.000]  你饒恕他多少次啊?
[00:24:26.000 --> 00:24:28.000]  七次夠不夠啊?
[00:24:28.000 --> 00:24:33.000]  七次是按拉比的教導
[00:24:33.000 --> 00:24:35.000]  拉比按摩西律法
[00:24:35.000 --> 00:24:38.000]  說一個人饒恕別人要多少次啊?
[00:24:38.000 --> 00:24:40.000]  七次,七是最完全的數目
[00:24:40.000 --> 00:24:43.000]  但耶穌說我對你說不是七次
[00:24:43.000 --> 00:24:45.000]  乃是多少次啊?
[00:24:45.000 --> 00:24:47.000]  七十個七次
[00:24:47.000 --> 00:24:50.000]  我們不是在裡面計算
[00:24:50.000 --> 00:24:53.000]  我有個寶
[00:24:54.000 --> 00:24:56.000]  你這樣說話傷害我
[00:24:56.000 --> 00:24:58.000]  做些事傷害我
[00:24:58.000 --> 00:25:01.000]  我饒恕你十次
[00:25:01.000 --> 00:25:03.000]  現在饒恕十五次
[00:25:03.000 --> 00:25:05.000]  二十五次
[00:25:05.000 --> 00:25:09.000]  愛是不計算人家的惡的
[00:25:09.000 --> 00:25:13.000]  當你數數都忘記了
[00:25:13.000 --> 00:25:15.000]  不要數七十次
[00:25:15.000 --> 00:25:17.000]  數了幾十次都忘記了
[00:25:17.000 --> 00:25:19.000]  究竟他為了什麼得罪我
[00:25:19.000 --> 00:25:22.000]  這是一種愛的表現
[00:25:23.000 --> 00:25:25.000]  但耶穌基督在登山寶訓裡說
[00:25:25.000 --> 00:25:28.000]  我們要像天父一樣完全
[00:25:28.000 --> 00:25:34.000]  這不是透過人的修練、苦行、修養
[00:25:34.000 --> 00:25:38.000]  而是真正的聖靈在我們裡面
[00:25:38.000 --> 00:25:41.000]  讓我們揭出聖靈的果子
[00:25:41.000 --> 00:25:45.000]  能夠做到這樣的一件事
[00:25:45.000 --> 00:25:49.000]  所以耶穌基督在第五章20章說
[00:25:49.000 --> 00:25:51.000]  我告訴你們
[00:25:52.000 --> 00:25:54.000]  如果不勝過民事和法理初人的義
[00:25:54.000 --> 00:25:56.000]  請你留心聽
[00:25:56.000 --> 00:25:58.000]  斷不能進天國
[00:25:58.000 --> 00:26:02.000]  民事法理初人的義建築在律法那裡
[00:26:02.000 --> 00:26:08.000]  是憑人的力量滿足律法的要求
[00:26:08.000 --> 00:26:13.000]  亞哥說你在律法裡面犯了一條
[00:26:13.000 --> 00:26:16.000]  你在眾條裡面已經犯了
[00:26:16.000 --> 00:26:19.000]  律法是一個緊密的
[00:26:20.000 --> 00:26:22.000]  你中間任何一條犯了
[00:26:22.000 --> 00:26:24.000]  你全律法都犯了
[00:26:24.000 --> 00:26:29.000]  不可貪婪、不可說謊
[00:26:29.000 --> 00:26:33.000]  我們每天都有做這些事情
[00:26:33.000 --> 00:26:36.000]  我們美其名有時說白色謊言
[00:26:36.000 --> 00:26:40.000]  有時說情不自禁、身不由己
[00:26:40.000 --> 00:26:43.000]  犯了一條就犯了眾條
[00:26:43.000 --> 00:26:47.000]  所以我們不是靠著律法來稱義
[00:26:48.000 --> 00:26:50.000]  因為耶穌基督已經在十字架上完成了
[00:26:50.000 --> 00:26:54.000]  我們擺上信心是因信而稱為義
[00:26:54.000 --> 00:26:58.000]  在主的範圍裡我們聚得四面
[00:26:58.000 --> 00:27:01.000]  在福音範圍裡
[00:27:01.000 --> 00:27:03.000]  當我們傳福音的時候
[00:27:03.000 --> 00:27:05.000]  當一個人領受到福音
[00:27:05.000 --> 00:27:08.000]  知道人不是靠自己稱義的
[00:27:08.000 --> 00:27:10.000]  是因信耶穌基督而稱義的
[00:27:10.000 --> 00:27:14.000]  我們在神面前如何站立得住呢?
[00:27:15.000 --> 00:27:18.000]  因為耶穌基督在十字架上已經代替了我
[00:27:18.000 --> 00:27:20.000]  已經接受了這個刑罰
[00:27:20.000 --> 00:27:25.000]  所以我才可以在神面前得以稱為義
[00:27:25.000 --> 00:27:28.000]  這是福音裡被稱為義
[00:27:28.000 --> 00:27:30.000]  福音的範圍
[00:27:30.000 --> 00:27:32.000]  當我們傳福音的時候
[00:27:32.000 --> 00:27:34.000]  一個人聽到福音、聽到神的愛
[00:27:34.000 --> 00:27:36.000]  聽到耶穌基督釘十字架
[00:27:36.000 --> 00:27:38.000]  聽到祂的復活
[00:27:38.000 --> 00:27:40.000]  願意打開他的心靈的時候
[00:27:40.000 --> 00:27:42.000]  他的罪完全赦免
[00:27:43.000 --> 00:27:45.000]  沒有一個罪大到他不可以赦免
[00:27:45.000 --> 00:27:49.000]  也沒有一個罪大到他的寶血不可以潔淨
[00:27:49.000 --> 00:27:53.000]  如果你在所有的罪裡面
[00:27:53.000 --> 00:27:55.000]  任何一個列出來
[00:27:55.000 --> 00:27:58.000]  說一個例外耶穌基督不可以赦免這個罪
[00:27:58.000 --> 00:28:03.000]  耶穌基督不可以赦免同性戀的一個例外
[00:28:03.000 --> 00:28:06.000]  耶穌基督不可以赦免自殺的人的罪
[00:28:06.000 --> 00:28:08.000]  如果有一個例外的話
[00:28:09.000 --> 00:28:14.000]  你把耶穌基督十字架的救恩功效都限制了
[00:28:14.000 --> 00:28:18.000]  一切的罪無論多大多細微
[00:28:18.000 --> 00:28:23.000]  耶穌基督的寶血都可以赦免、都可以遮蓋
[00:28:23.000 --> 00:28:27.000]  有人說褻瀆聖靈在《馬達芬》第十二章裡所說的
[00:28:27.000 --> 00:28:29.000]  褻瀆聖靈不能赦免
[00:28:29.000 --> 00:28:32.000]  什麼叫褻瀆聖靈呢?
[00:28:32.000 --> 00:28:35.000]  有人在這裡有很多解釋
[00:28:35.000 --> 00:28:38.000]  褻瀆聖靈是否向聖靈罵粗口
[00:28:38.000 --> 00:28:40.000]  那叫褻瀆聖靈呢?
[00:28:40.000 --> 00:28:42.000]  什麼叫褻瀆聖靈呢?
[00:28:42.000 --> 00:28:43.000]  有人說褪降聖靈
[00:28:43.000 --> 00:28:45.000]  褪降一次是不是表示褻瀆呢?
[00:28:45.000 --> 00:28:47.000]  不是,褪降多少次呢?
[00:28:47.000 --> 00:28:49.000]  十次?五十次?
[00:28:49.000 --> 00:28:52.000]  那麼多少次用數目來衡量的話
[00:28:52.000 --> 00:28:54.000]  都不是解釋得最好的
[00:28:54.000 --> 00:28:56.000]  最好的解釋那段經文
[00:28:56.000 --> 00:28:59.000]  就是當時是有針對性的
[00:28:59.000 --> 00:29:01.000]  針對什麼呢?
[00:29:01.000 --> 00:29:03.000]  當時的文士和法理賽人
[00:29:03.000 --> 00:29:06.000]  他們見到耶穌基督走的神蹟
[00:29:07.000 --> 00:29:10.000]  竟然說耶穌基督是靠鬼王
[00:29:10.000 --> 00:29:12.000]  別西卜行神蹟的
[00:29:12.000 --> 00:29:15.000]  在這個背景裡面
[00:29:15.000 --> 00:29:17.000]  耶穌基督發出這個宣告
[00:29:17.000 --> 00:29:19.000]  就說他褻瀆聖靈
[00:29:19.000 --> 00:29:21.000]  見到神的大能
[00:29:21.000 --> 00:29:23.000]  竟然說是鬼王的能力
[00:29:23.000 --> 00:29:25.000]  而且這個說話
[00:29:25.000 --> 00:29:28.000]  就在耶穌釘十字架之前說的
[00:29:28.000 --> 00:29:30.000]  十字架完成之後
[00:29:30.000 --> 00:29:32.000]  所有的罪都可以得到赦免
[00:29:32.000 --> 00:29:35.000]  所以當我們說褻瀆聖靈不能赦免
[00:29:36.000 --> 00:29:37.000]  你不要說普遍化
[00:29:37.000 --> 00:29:40.000]  應用在每一個現在的信徒裡面
[00:29:40.000 --> 00:29:43.000]  它是有一個特定性的
[00:29:43.000 --> 00:29:45.000]  就是針對當時法理賽人
[00:29:45.000 --> 00:29:47.000]  見到耶穌基督走的神蹟
[00:29:47.000 --> 00:29:49.000]  竟然說是鬼王走的
[00:29:49.000 --> 00:29:51.000]  針對他們這群人來說出來
[00:29:51.000 --> 00:29:54.000]  不能夠將它普遍化來說出來
[00:29:54.000 --> 00:29:58.000]  說我們今天信徒裡面
[00:29:58.000 --> 00:30:00.000]  做了某一件事就是褻瀆聖靈
[00:30:00.000 --> 00:30:02.000]  我們要堅持
[00:30:02.000 --> 00:30:05.000]  耶穌基督的補血可以洗淨所有的
[00:30:05.000 --> 00:30:07.000]  一切的罪
[00:30:07.000 --> 00:30:08.000]  沒有一個例外
[00:30:08.000 --> 00:30:11.000]  這樣就是一個正確的神學
[00:30:11.000 --> 00:30:15.000]  當我們能夠這樣向人傳福音的時候
[00:30:15.000 --> 00:30:16.000]  你來吧
[00:30:16.000 --> 00:30:18.000]  凡是願意到主面前來的
[00:30:18.000 --> 00:30:19.000]  主都會接納
[00:30:19.000 --> 00:30:21.000]  主的補血都會赦免
[00:30:21.000 --> 00:30:23.000]  都會洗乾淨
[00:30:23.000 --> 00:30:24.000]  你願不願意
[00:30:24.000 --> 00:30:26.000]  你現在聽到福音
[00:30:26.000 --> 00:30:28.000]  你願不願意打開你的心靈
[00:30:28.000 --> 00:30:31.000]  讓耶穌基督進入你的生命裡面
[00:30:31.000 --> 00:30:32.000]  赦免你一切的罪
[00:30:32.000 --> 00:30:34.000]  給你一個新生的樣式
[00:30:34.000 --> 00:30:36.000]  我們應該要這樣堅持
[00:30:36.000 --> 00:30:39.000]  再講下去的時候
[00:30:39.000 --> 00:30:41.000]  是要有聖靈的帶領
[00:30:41.000 --> 00:30:42.000]  聖靈的主動
[00:30:42.000 --> 00:30:45.000]  當我們說你赦免誰
[00:30:45.000 --> 00:30:47.000]  就得到赦免
[00:30:47.000 --> 00:30:50.000]  這個不是憑著人的血氣
[00:30:50.000 --> 00:30:53.000]  當我見到某個人有個問題
[00:30:53.000 --> 00:30:56.000]  於是我要挑他的根
[00:30:56.000 --> 00:30:59.000]  他眼中有個釘
[00:31:00.000 --> 00:31:01.000]  有個刺
[00:31:01.000 --> 00:31:03.000]  我就挑他眼中的刺
[00:31:03.000 --> 00:31:05.000]  眼中釘就挑出來
[00:31:05.000 --> 00:31:07.000]  但你自己眼中有個良目
[00:31:07.000 --> 00:31:09.000]  你如何挑別人的刺呢
[00:31:09.000 --> 00:31:11.000]  如果憑肉體去做的話
[00:31:11.000 --> 00:31:14.000]  很容易大家在血氣裡面
[00:31:14.000 --> 00:31:16.000]  就起到爭持
[00:31:16.000 --> 00:31:18.000]  你憑什麼說我有罪
[00:31:18.000 --> 00:31:20.000]  你憑什麼說我
[00:31:20.000 --> 00:31:23.000]  一定是有聖靈的帶領
[00:31:23.000 --> 00:31:25.000]  經過禱告
[00:31:25.000 --> 00:31:27.000]  在愛心裡面
[00:31:28.000 --> 00:31:30.000]  互相建立了一個信任的關係
[00:31:30.000 --> 00:31:33.000]  整個教會都在裡面
[00:31:33.000 --> 00:31:36.000]  做一個目標來參與
[00:31:36.000 --> 00:31:40.000]  在八達方第六章
[00:31:40.000 --> 00:31:43.000]  當耶穌說完主禱文的時候
[00:31:43.000 --> 00:31:46.000]  他接著說下去
[00:31:46.000 --> 00:31:48.000]  主禱文第六章十二節
[00:31:48.000 --> 00:31:51.000]  免我們的債如同我們免別人的債
[00:31:51.000 --> 00:31:53.000]  這在十二節
[00:31:53.000 --> 00:31:55.000]  十四節主耶穌說
[00:31:56.000 --> 00:31:58.000]  你們赦免人的過犯
[00:31:58.000 --> 00:32:01.000]  你們天父也必赦免你們的過犯
[00:32:01.000 --> 00:32:04.000]  你們不饒恕人的過犯
[00:32:04.000 --> 00:32:07.000]  你們天父也必不饒恕你們的過犯
[00:32:07.000 --> 00:32:09.000]  就說出這番話
[00:32:09.000 --> 00:32:11.000]  這番話
[00:32:11.000 --> 00:32:13.000]  一眼看起來
[00:32:13.000 --> 00:32:16.000]  就好像說到神饒恕我們過犯
[00:32:16.000 --> 00:32:18.000]  是一個條件
[00:32:18.000 --> 00:32:20.000]  這個條件就是要我們去饒恕別人
[00:32:20.000 --> 00:32:22.000]  但其實不是這樣
[00:32:22.000 --> 00:32:24.000]  其實他所說的是什麼呢
[00:32:25.000 --> 00:32:27.000]  就是我們在主的面前
[00:32:27.000 --> 00:32:30.000]  我們要好像天父一樣完全
[00:32:30.000 --> 00:32:33.000]  他怎樣饒恕我們
[00:32:33.000 --> 00:32:35.000]  無量的饒恕
[00:32:35.000 --> 00:32:39.000]  我們要同樣的無量的去饒恕別人
[00:32:39.000 --> 00:32:42.000]  如果我們不肯去饒恕別人的話
[00:32:42.000 --> 00:32:44.000]  這就是違反了主的命令
[00:32:44.000 --> 00:32:46.000]  這本身就是罪
[00:32:46.000 --> 00:32:48.000]  如果這個罪我們自己不對付
[00:32:48.000 --> 00:32:50.000]  不會承認不會離棄的話
[00:32:51.000 --> 00:32:55.000]  神又怎樣來赦免我們呢
[00:32:55.000 --> 00:32:59.000]  所以我們首先要好好認清自己的罪
[00:32:59.000 --> 00:33:02.000]  好好在神面前得到一個對付
[00:33:02.000 --> 00:33:08.000]  就說到我們如果不去饒恕別人的罪
[00:33:08.000 --> 00:33:10.000]  人的過犯
[00:33:10.000 --> 00:33:12.000]  自然的結果所帶來的是什麼呢
[00:33:12.000 --> 00:33:15.000]  就是我們內心裡很苦澀
[00:33:15.000 --> 00:33:18.000]  我們內心裡失調
[00:33:18.000 --> 00:33:20.000]  沒有一種平安
[00:33:20.000 --> 00:33:21.000]  你試想想
[00:33:21.000 --> 00:33:23.000]  懷恨在心
[00:33:23.000 --> 00:33:25.000]  這個人沒有笑容
[00:33:25.000 --> 00:33:27.000]  唱詩唱得不好
[00:33:27.000 --> 00:33:30.000]  所以我們有時去到一個教會
[00:33:30.000 --> 00:33:32.000]  怎樣去看待一個教會是健康的呢
[00:33:32.000 --> 00:33:34.000]  很簡單的
[00:33:34.000 --> 00:33:37.000]  你看看弟兄姊妹唱詩的情況是怎樣
[00:33:37.000 --> 00:33:39.000]  如果唱詩大家很投入很喜樂的
[00:33:39.000 --> 00:33:42.000]  很充滿著一個投入感的
[00:33:42.000 --> 00:33:44.000]  這個教會是很健康的
[00:33:44.000 --> 00:33:46.000]  但如果裡面唱詩大家一起跳舞
[00:33:46.000 --> 00:33:48.000]  大家就是很苦澀的
[00:33:49.000 --> 00:33:50.000]  大家蒙著臉的
[00:33:50.000 --> 00:33:52.000]  這個教會裡面有很多問題
[00:33:52.000 --> 00:33:59.000]  當我們願意在神面前真正的能夠饒恕
[00:33:59.000 --> 00:34:02.000]  帶來一種平安
[00:34:02.000 --> 00:34:04.000]  帶來一種喜樂的活力
[00:34:04.000 --> 00:34:06.000]  帶來一種彼此的相愛
[00:34:06.000 --> 00:34:08.000]  這個就是我們要去追求的
[00:34:08.000 --> 00:34:10.000]  所以說救恩的喜樂
[00:34:10.000 --> 00:34:13.000]  救恩不單止說我們最多都赦免恩訊而清義
[00:34:13.000 --> 00:34:18.000]  救恩是要我們能夠在人生的道路裡面
[00:34:18.000 --> 00:34:19.000]  追求一個誠信
[00:34:19.000 --> 00:34:23.000]  追求一種在主裡面的喜樂
[00:34:23.000 --> 00:34:27.000]  因為祂赦免我們得到的平安與喜樂
[00:34:27.000 --> 00:34:31.000]  所以保羅他勸勉我們教會建立的時候
[00:34:31.000 --> 00:34:34.000]  他說要用愛心互相的寬容
[00:34:34.000 --> 00:34:38.000]  他說正如神在基督耶穌裡面
[00:34:38.000 --> 00:34:40.000]  饒恕我們一樣
[00:34:40.000 --> 00:34:42.000]  我們要彼此的饒恕
[00:34:42.000 --> 00:34:45.000]  這個饒恕寬容是負面方面來說
[00:34:45.000 --> 00:34:47.000]  從積極的正面來說
[00:34:47.000 --> 00:34:50.000]  保羅說要彼此的勸勉
[00:34:50.000 --> 00:34:53.000]  羅馬書15章說要彼此勸勉
[00:34:53.000 --> 00:34:55.000]  當你去勸勉一個人
[00:34:55.000 --> 00:34:57.000]  在愛心裡面去勸勉一個人
[00:34:57.000 --> 00:35:00.000]  這是一個愛最崇高的表現
[00:35:00.000 --> 00:35:02.000]  但它是帶來一個冒險的
[00:35:02.000 --> 00:35:04.000]  帶來一個危機的
[00:35:04.000 --> 00:35:07.000]  為什麼呢?因為當你看到一個人失落的時候
[00:35:07.000 --> 00:35:09.000]  你要去勸勉去指證他的時候
[00:35:09.000 --> 00:35:11.000]  去指責他的時候
[00:35:11.000 --> 00:35:14.000]  他可能的反應就會很激烈的反應
[00:35:15.000 --> 00:35:17.000]  你如何在禱告裡面
[00:35:17.000 --> 00:35:19.000]  有聖靈的帶領
[00:35:19.000 --> 00:35:21.000]  有愛心去勸勉
[00:35:21.000 --> 00:35:23.000]  正如保羅
[00:35:23.000 --> 00:35:25.000]  保羅是一國之君
[00:35:25.000 --> 00:35:30.000]  他有一次日落平西的時候
[00:35:30.000 --> 00:35:32.000]  在他自己的大衛城
[00:35:32.000 --> 00:35:34.000]  在宮殿那裡居高臨下
[00:35:34.000 --> 00:35:37.000]  看下來他所建造的大衛城
[00:35:37.000 --> 00:35:41.000]  看到有一個很漂亮的婦人在那裡侮辱
[00:35:41.000 --> 00:35:43.000]  於是建了一個淫殮
[00:35:44.000 --> 00:35:45.000]  就跟她行淫
[00:35:45.000 --> 00:35:47.000]  後來懷孕了
[00:35:47.000 --> 00:35:49.000]  如何去遮蓋這件事呢?
[00:35:49.000 --> 00:35:51.000]  她先生在前線裡面打仗
[00:35:51.000 --> 00:35:54.000]  請她回來以為這樣可以將事情隱瞞
[00:35:54.000 --> 00:35:57.000]  她先生是一個很忠烈的人
[00:35:57.000 --> 00:36:00.000]  回到大衛城就不進自己的家門
[00:36:00.000 --> 00:36:02.000]  就在外面守著
[00:36:02.000 --> 00:36:04.000]  因為她說我是打仗的
[00:36:04.000 --> 00:36:06.000]  作戰的
[00:36:06.000 --> 00:36:08.000]  我的兄弟都在前線裡面
[00:36:08.000 --> 00:36:10.000]  所以她不能夠進家門
[00:36:10.000 --> 00:36:12.000]  沒辦法了 怎麼辦呢?
[00:36:13.000 --> 00:36:15.000]  她說 這樣的壞事都能做出來
[00:36:15.000 --> 00:36:17.000]  怎樣壞事呢?
[00:36:17.000 --> 00:36:19.000]  寫封信給一個將軍
[00:36:19.000 --> 00:36:21.000]  在前線那裡
[00:36:21.000 --> 00:36:23.000]  大家一起攻城
[00:36:23.000 --> 00:36:25.000]  這個女人的先生一起攻城
[00:36:25.000 --> 00:36:27.000]  最危險的地方
[00:36:27.000 --> 00:36:29.000]  你派他去攻城就行了
[00:36:29.000 --> 00:36:31.000]  突然間撤退 明心非
[00:36:31.000 --> 00:36:34.000]  將他留在裡面亂戰被人射死
[00:36:34.000 --> 00:36:36.000]  這樣的
[00:36:36.000 --> 00:36:38.000]  一個這麼聰明的人
[00:36:38.000 --> 00:36:40.000]  可以想出這麼壞的事
[00:36:40.000 --> 00:36:42.000]  我們都是這樣的
[00:36:42.000 --> 00:36:44.000]  我們做壞事一樣可以這樣
[00:36:44.000 --> 00:36:46.000]  當時
[00:36:46.000 --> 00:36:48.000]  誰敢指責他?
[00:36:48.000 --> 00:36:50.000]  一國之君
[00:36:50.000 --> 00:36:52.000]  伴君如伴虎
[00:36:52.000 --> 00:36:54.000]  誰敢去指責他?
[00:36:54.000 --> 00:36:56.000]  有個先知拿丹
[00:36:56.000 --> 00:36:58.000]  先知拿丹在聖靈的感動下
[00:36:58.000 --> 00:37:00.000]  去跟大衛說 你有智慧的
[00:37:00.000 --> 00:37:02.000]  說個故事給他聽
[00:37:02.000 --> 00:37:04.000]  說什麼故事呢?
[00:37:04.000 --> 00:37:06.000]  大衛大衛 說個故事給他聽
[00:37:06.000 --> 00:37:08.000]  有個人在葡萄園
[00:37:08.000 --> 00:37:10.000]  其他人將葡萄園搶了
[00:37:11.000 --> 00:37:13.000]  大衛說 這些壞人一定要懲治他
[00:37:13.000 --> 00:37:17.000]  那麽拿丹說 你就是那個壞人
[00:37:17.000 --> 00:37:20.000]  這樣來指責他
[00:37:20.000 --> 00:37:22.000]  所以你看這個CP51篇
[00:37:22.000 --> 00:37:24.000]  大衛經過拿丹指責之後
[00:37:24.000 --> 00:37:27.000]  那種的懊悔 那種的痛悔
[00:37:27.000 --> 00:37:30.000]  那種在神面前的慚愧
[00:37:30.000 --> 00:37:32.000]  那種完全的失落
[00:37:32.000 --> 00:37:35.000]  感覺到自己這樣的壞事
[00:37:35.000 --> 00:37:37.000]  都可以做出來的
[00:37:37.000 --> 00:37:39.000]  只有神的憐憫才可以將他恢復過來
[00:37:40.000 --> 00:37:41.000]  你看看CP51篇
[00:37:41.000 --> 00:37:43.000]  因為你也看到
[00:37:43.000 --> 00:37:47.000]  當時葡萄就說
[00:37:47.000 --> 00:37:50.000]  我們要去勸戒
[00:37:50.000 --> 00:37:54.000]  在天上來的前書第五章十四節
[00:37:54.000 --> 00:37:58.000]  他說 我們又勸弟兄們
[00:37:58.000 --> 00:38:01.000]  要警戒 大家留心聽
[00:38:01.000 --> 00:38:04.000]  警戒不守規矩的人
[00:38:04.000 --> 00:38:08.000]  教會裏面要警戒
[00:38:09.000 --> 00:38:12.000]  所以不守規矩不是隨著肚子吃那麼簡單
[00:38:12.000 --> 00:38:14.000]  雖然有時也有警戒
[00:38:14.000 --> 00:38:17.000]  警戒你在香港 你要小心
[00:38:17.000 --> 00:38:22.000]  警戒不守規矩是講道德方面
[00:38:22.000 --> 00:38:28.000]  道德方面離開神的標準
[00:38:28.000 --> 00:38:30.000]  你要警戒他
[00:38:30.000 --> 00:38:32.000]  而且警戒的時候
[00:38:32.000 --> 00:38:34.000]  要鼓勵他 勉勵這些灰心的人
[00:38:34.000 --> 00:38:36.000]  輔助這些軟弱的人
[00:38:36.000 --> 00:38:38.000]  又要向眾人忍耐
[00:38:38.000 --> 00:38:41.000]  接受來的前書第五章十四節
[00:38:41.000 --> 00:38:43.000]  各位兄弟姐妹
[00:38:43.000 --> 00:38:45.000]  在教會裏面有時我們需要去勸戒
[00:38:45.000 --> 00:38:48.000]  甚至警戒 甚至去指正
[00:38:48.000 --> 00:38:50.000]  甚至去輔助
[00:38:50.000 --> 00:38:53.000]  這一切的說話都是輔導學的用詞
[00:38:53.000 --> 00:38:55.000]  即是現在我們的輔導學
[00:38:55.000 --> 00:38:57.000]  是一個諮詢的用詞
[00:38:57.000 --> 00:38:59.000]  葡萄說我們應該要彼此的勸諱
[00:38:59.000 --> 00:39:01.000]  互相的建立
[00:39:01.000 --> 00:39:05.000]  他說你們要懂得我們怎樣勸戒
[00:39:06.000 --> 00:39:09.000]  勸勉你們 安慰你們 祝福你們
[00:39:09.000 --> 00:39:12.000]  好像爸爸對待兒女一樣
[00:39:12.000 --> 00:39:15.000]  其實現在前書第二章十一節
[00:39:15.000 --> 00:39:18.000]  這一切都是我們在教會裏面
