
[00:00:00.000 --> 00:00:06.500]  很久沒有講這麼多人的講座
[00:23:04.000 --> 00:23:08.000]  他的三一文化神學對我影響非常深遠
[00:23:08.000 --> 00:23:15.000]  對一個這樣的人物,我們如何去紀念他呢?
[00:23:15.000 --> 00:23:18.000]  在這裡我這樣寫
[00:23:18.000 --> 00:23:23.000]  「偏者深信,閱讀Colin Gunton的作品,並贊寫書評論文
[00:23:23.000 --> 00:23:27.000]  是紀念這位當今英國出色的神學家的起點」
[00:23:27.000 --> 00:23:31.000]  因為這是預紀念于思考之中
[00:23:31.000 --> 00:23:39.000]  只有在思考裡面的紀念才能真正表示我們對他的神學思想的敬意
[00:23:39.000 --> 00:23:42.000]  我們經常說紀念一些很重要的人物
[00:23:42.000 --> 00:23:44.000]  我們如何紀念?
[00:23:44.000 --> 00:23:49.000]  我們是否在閱讀和思考里紀念他?
[00:23:49.000 --> 00:23:54.000]  繼續他未完成的思想的志業?
[00:23:54.000 --> 00:23:59.000]  還是我們隨手擺幾本書在書架上
[00:23:59.000 --> 00:24:04.000]  有空就寫幾句,我們就紀念他?
[00:24:04.000 --> 00:24:07.000]  真正的紀念,無論對潘福爾也好
[00:24:07.000 --> 00:24:14.000]  或者對剛才所提到的Colin Gunton這位英國神學家也好
[00:24:14.000 --> 00:24:19.000]  閱讀並且思考是我們唯一的方法
[00:24:19.000 --> 00:24:25.000]  特別對我們今天的那種拒絕閱讀、投向膚淺的文化
[00:24:25.000 --> 00:24:29.000]  我覺得更加有重要性和適切性
[00:24:29.000 --> 00:24:33.000]  這仍然是我的不滿
[00:24:33.000 --> 00:24:40.000]  再來我繼續說一些不是題外話的題外話
[00:24:40.000 --> 00:24:44.000]  我希望不會令大家發悶
[00:24:44.000 --> 00:24:52.000]  我相信在香港神學院裡開設的潘華偉神學的課程不是很多人
[00:24:52.000 --> 00:24:55.000]  在延伸課里開這些課會更少
[00:24:55.000 --> 00:25:02.000]  所以今天晚上超過140多人出席是很意外的一種情況
[00:25:02.000 --> 00:25:09.000]  但潘福爾的神學並不容易掌握和處理
[00:25:09.000 --> 00:25:13.000]  我記得剛剛回來教神學的時候
[00:25:13.000 --> 00:25:16.000]  我在中神教書的時候
[00:25:16.000 --> 00:25:19.000]  日間和夜間都可以潘福爾神學
[00:25:19.000 --> 00:25:28.000]  我採取的方式就是拿著潘福爾的博士論文逐句去讀、逐句去解
[00:25:28.000 --> 00:25:31.000]  結果你知不知道會出現什麼後果?
[00:25:31.000 --> 00:25:35.000]  以後就不會有人敢來收我的課了
[00:25:35.000 --> 00:25:38.000]  我舉這個例子其實是要說一件事
[00:25:38.000 --> 00:25:43.000]  要讀其實是不可以偷懶的
[00:25:43.000 --> 00:25:48.000]  要讀一些大師的作品是不可以看前看後中間不看
[00:25:48.000 --> 00:25:51.000]  就以為可以掌握的
[00:25:51.000 --> 00:25:56.000]  當然我們看一些introduction的書、介紹性的書
[00:25:56.000 --> 00:25:58.000]  OK 沒問題
[00:25:58.000 --> 00:26:00.000]  因為那些是quick reference
[00:26:00.000 --> 00:26:04.000]  就像textbook、字典或者encyclopedia
[00:26:04.000 --> 00:26:06.000]  你只要看一次就行
[00:26:06.000 --> 00:26:09.000]  但是對這些大師的作品
[00:26:09.000 --> 00:26:14.000]  你不可能看前看後不看中間就以為懂得全部
[00:26:14.000 --> 00:26:16.000]  這是絕對不可能的
[00:26:16.000 --> 00:26:23.000]  因為每一句、每一段都充滿著很多值得思考的內容
[00:26:23.000 --> 00:26:28.000]  對潘福爾的作品我們更加不能掉以輕心
[00:26:28.000 --> 00:26:31.000]  特別是他早期的作品
[00:26:31.000 --> 00:26:37.000]  這是非常重要的一種閱讀方式
[00:26:37.000 --> 00:26:41.000]  當然我今天晚上不是逐字逐句地讀
[00:26:41.000 --> 00:26:43.000]  因為以後大家就不讀了
[00:26:43.000 --> 00:26:46.000]  但是我想指出如果你想瞭解一個神學家
[00:26:46.000 --> 00:26:49.000]  不一定是潘福爾或者是Carl Bach
[00:26:49.000 --> 00:26:54.000]  或者是Augustine或者是來臨的Karls Kuhn
[00:26:54.000 --> 00:26:57.000]  你採取的態度都應該是這樣
[00:26:57.000 --> 00:27:01.000]  除非你只是很想片面地掌握他的思想
[00:27:01.000 --> 00:27:04.000]  如果是這樣的話我們不需要進入原點
[00:27:04.000 --> 00:27:05.000]  我們看二手資料已經足夠
[00:27:05.000 --> 00:27:06.000]  因為坊間實在是
[00:27:06.000 --> 00:27:08.000]  如果你的英文好的
[00:27:08.000 --> 00:27:11.000]  坊間有很多二手資料幫助大家
[00:27:11.000 --> 00:27:13.000]  你是不需要進入原點的
[00:27:13.000 --> 00:27:15.000]  但是為什麼我們進入原點
[00:27:15.000 --> 00:27:19.000]  是因為我們有一種深度的掌握在裡面
[00:27:19.000 --> 00:27:22.000]  是因為我們相信在裡面正如我們剛才所說
[00:27:22.000 --> 00:27:25.000]  他有這些東西要和我們說的
[00:27:25.000 --> 00:27:28.000]  而這些東西不是我透過二手資料
[00:27:28.000 --> 00:27:30.000]  是可以掌握得清楚的
[00:27:30.000 --> 00:27:34.000]  我一定要有一個第一身的第一次遇見在裡面
[00:27:34.000 --> 00:27:36.000]  而我才可以掌握到
[00:27:36.000 --> 00:27:37.000]  明白到
[00:27:37.000 --> 00:27:40.000]  瞭解到他想說什麼
[00:27:40.000 --> 00:27:45.000]  他對這個時代仍然有什麼話要說
[00:27:45.000 --> 00:27:47.000]  一個嚴肅的閱讀
[00:27:47.000 --> 00:27:52.000]  從來都不會是一個捷徑
[00:27:52.000 --> 00:27:54.000]  我自己的經驗就告訴我們
[00:27:54.000 --> 00:27:57.000]  我們一定要很仔細地閱讀
[00:27:57.000 --> 00:27:59.000]  恆常地閱讀
[00:27:59.000 --> 00:28:00.000]  反復地閱讀
[00:28:00.000 --> 00:28:01.000]  差不多好像讀聖經一樣
[00:28:01.000 --> 00:28:04.000]  去思考、去明白
[00:28:04.000 --> 00:28:06.000]  然後我們寫出來的
[00:28:06.000 --> 00:28:08.000]  無論是介紹文章
[00:28:08.000 --> 00:28:10.000]  或者是在課堂上的講解
[00:28:10.000 --> 00:28:17.000]  你才會是一種通透和全面
[00:28:17.000 --> 00:28:19.000]  當然大家聽完之後
[00:28:19.000 --> 00:28:20.000]  讀完之後
[00:28:20.000 --> 00:28:22.000]  未必要回教會裡面和大家開一課
[00:28:22.000 --> 00:28:25.000]  和大家姐妹開一個主一課叫做《潘福下》
[00:28:25.000 --> 00:28:28.000]  但是至少經過這個過程
[00:28:28.000 --> 00:28:32.000]  你對自己是有得益的
[00:28:32.000 --> 00:28:33.000]  在閱讀的過程
[00:28:33.000 --> 00:28:34.000]  思考的過程
[00:28:34.000 --> 00:28:41.000]  你自己就慢慢被這種思想滲透
[00:28:41.000 --> 00:28:44.000]  去改變你自己
[00:28:44.000 --> 00:28:45.000]  在這種閱讀裡面
[00:28:45.000 --> 00:28:48.000]  其實同時是一種轉換
[00:28:48.000 --> 00:28:51.000]  你自己生命的改變
[00:28:51.000 --> 00:28:57.000]  我們越來越忽略這種情況
[00:28:57.000 --> 00:29:00.000]  只有扎實的閱讀
[00:29:00.000 --> 00:29:06.000]  我們才能真正地去明白和掌握
[00:29:06.000 --> 00:29:09.000]  當然在閱讀《潘福下》的原典里
[00:29:09.000 --> 00:29:15.000]  其實並不能單單只是讀原典
[00:29:15.000 --> 00:29:17.000]  因為《潘福下》的著作
[00:29:17.000 --> 00:29:20.000]  帶有很多背景
[00:29:20.000 --> 00:29:21.000]  舉個例子
[00:29:21.000 --> 00:29:23.000]  Centurion Communion這個博士論文
[00:29:23.000 --> 00:29:28.000]  或者他的大學講授資格論文
[00:29:28.000 --> 00:29:29.000]  NMB(National Institute of Education)
[00:29:29.000 --> 00:29:35.000]  背後有一個德國哲學的背景
[00:29:35.000 --> 00:29:37.000]  面對著的
[00:29:37.000 --> 00:29:38.000]  處理著的
[00:29:38.000 --> 00:29:41.000]  是整個德國的絕對唯心論
[00:29:41.000 --> 00:29:43.000]  黑格爾的哲學
[00:29:43.000 --> 00:29:45.000]  現象學的問題
[00:29:45.000 --> 00:29:48.000]  康德的哲學
[00:29:48.000 --> 00:29:51.000]  如果沒有了這些背景
[00:29:51.000 --> 00:29:55.000]  我們讀的時候就會舉步維艱
[00:29:55.000 --> 00:29:56.000]  你不要以為
[00:29:56.000 --> 00:29:58.000]  追隨基督徒團繼生活
[00:29:58.000 --> 00:30:02.000]  可以讀得很深入
[00:30:02.000 --> 00:30:03.000]  當然你沒有一些哲學背景
[00:30:03.000 --> 00:30:04.000]  或者神學背景
[00:30:04.000 --> 00:30:05.000]  你都可以讀得深入
[00:30:05.000 --> 00:30:07.000]  讀得到的
[00:30:07.000 --> 00:30:08.000]  但是如果你要掌握
[00:30:08.000 --> 00:30:11.000]  更深的層次的時候
[00:30:11.000 --> 00:30:15.000]  你要進入至少路德的神學里
[00:30:15.000 --> 00:30:17.000]  你沒有了路德神學
[00:30:17.000 --> 00:30:19.000]  根本很多地方
[00:30:19.000 --> 00:30:20.000]  你是在掌握著一個
[00:30:20.000 --> 00:30:25.000]  很表面的、很超越的含義
[00:30:25.000 --> 00:30:27.000]  《獄中書簡》是另一卷
[00:30:27.000 --> 00:30:30.000]  令人頭痛的書卷
[00:30:30.000 --> 00:30:31.000]  著作
[00:30:31.000 --> 00:30:35.000]  我們知道這本基本上不是一本書
[00:30:35.000 --> 00:30:42.000]  是他在獄中寫的書信、短文、詩歌
[00:30:42.000 --> 00:30:43.000]  但是你知道嗎?
[00:30:43.000 --> 00:30:46.000]  潘華在獄中看很多書
[00:30:46.000 --> 00:30:48.000]  當時德國哲學家的書
[00:30:48.000 --> 00:30:52.000]  尼採的書、丁柴、狄伊泰的書
[00:30:52.000 --> 00:30:56.000]  很多很多的科學作品
[00:30:56.000 --> 00:30:59.000]  如果沒有一個相應的背景
[00:30:59.000 --> 00:31:04.000]  我們很容易錯解潘華的思想
[00:31:04.000 --> 00:31:07.000]  我這樣說不是要恐嚇大家
[00:31:07.000 --> 00:31:08.000]  我再說一次
[00:31:08.000 --> 00:31:12.000]  我們其實仍然可以有悶鏡
[00:31:12.000 --> 00:31:15.000]  其實在西方的學術界里
[00:31:15.000 --> 00:31:18.000]  是寫了很多好的介紹潘華的書
[00:31:18.000 --> 00:31:20.000]  剛才我說的
[00:31:20.000 --> 00:31:24.000]  我在聖安德魯所遇到的一本書
[00:31:24.000 --> 00:31:26.000]  現在又是新版本
[00:31:26.000 --> 00:31:28.000]  Kid Frock Green
[00:31:28.000 --> 00:31:29.000]  在英語世界里
[00:31:29.000 --> 00:31:34.000]  第一個能夠相當準確地
[00:31:34.000 --> 00:31:38.000]  去全面掌握潘華整個思想的
[00:31:38.000 --> 00:31:41.000]  Kid Frock Green 是一個重要的人物
[00:31:41.000 --> 00:31:48.000]  他今天是英語組的召集人
[00:31:48.000 --> 00:31:50.000]  你可以上網找到的
[00:31:50.000 --> 00:31:52.000]  找到潘華的網頁
[00:31:52.000 --> 00:31:54.000]  International Society of Bonhoeffer
[00:31:54.000 --> 00:31:58.000]  他是英語組的coordinator
[00:31:58.000 --> 00:32:01.000]  而且正在參與英語
[00:32:01.000 --> 00:32:04.000]  潘華全集Critical Edition
[00:32:04.000 --> 00:32:07.000]  教研本的工作
[00:32:07.000 --> 00:32:09.000]  他是主編之一
[00:32:09.000 --> 00:32:12.000]  他的博士論文
[00:32:12.000 --> 00:32:14.000]  在六年代末完成
[00:32:14.000 --> 00:32:17.000]  在七年代出版
[00:32:17.000 --> 00:32:20.000]  然後在九九年再重新出版
[00:32:20.000 --> 00:32:22.000]  他提出一個很重要的觀念
[00:32:22.000 --> 00:32:24.000]  就是Society Quality
[00:32:24.000 --> 00:32:27.000]  這是瞭解潘華的神學思想
[00:32:27.000 --> 00:32:30.000]  一個最核心的觀念
[00:32:30.000 --> 00:32:31.000]  你什麼都可以忘記
[00:32:31.000 --> 00:32:34.000]  但這個字一定不能忘記
[00:32:34.000 --> 00:32:37.000]  如果說潘華的神學特色是什麼呢?
[00:32:37.000 --> 00:32:39.000]  就是一套社群性的神學
[00:32:39.000 --> 00:32:41.000]  說社群的問題
[00:32:41.000 --> 00:32:43.000]  Kyvon Wynne甚至說
[00:32:43.000 --> 00:32:54.000]  他對潘華的神學理解是什麼呢?
[00:32:54.000 --> 00:32:56.000]  I relate
[00:32:56.000 --> 00:33:00.000]  我和他者建立一個關係
[00:33:00.000 --> 00:33:03.000]  然後我才是我
[00:33:03.000 --> 00:33:05.000]  兩者的分別在哪裡呢?
[00:33:05.000 --> 00:33:10.000]  I think therefore I am 是一種monologue的人性論
[00:33:10.000 --> 00:33:12.000]  我只是在思想
[00:33:12.000 --> 00:33:15.000]  我的思想就決定我是什麼樣子
[00:33:15.000 --> 00:33:16.000]  我的本質決定在哪裡呢?
[00:33:16.000 --> 00:33:19.000]  在thinking的activity裡面
[00:33:19.000 --> 00:33:24.000]  這種是啓蒙時代到如今
[00:33:24.000 --> 00:33:30.000]  那種現代性思想的中心
[00:33:30.000 --> 00:33:33.000]  I是一個individual I
[00:33:33.000 --> 00:33:35.000]  我看我
[00:33:35.000 --> 00:33:38.000]  我建立我自己
[00:33:38.000 --> 00:33:42.000]  我成為我自己的基礎
[00:33:42.000 --> 00:33:44.000]  所有我以外的
[00:33:44.000 --> 00:33:46.000]  一是我的工具
[00:33:46.000 --> 00:33:48.000]  滿足我的需要
[00:33:48.000 --> 00:33:53.000]  一是被我吞噬同化的
[00:33:53.000 --> 00:33:54.000]  一樣東西
[00:33:54.000 --> 00:33:56.000]  在現代資本主義社會
[00:33:56.000 --> 00:33:58.000]  這個最明顯的特徵
[00:33:58.000 --> 00:34:01.000]  所有人都是利用的
[00:34:01.000 --> 00:34:03.000]  朋友要出賣和利用
[00:34:03.000 --> 00:34:05.000]  我們的名言
[00:34:05.000 --> 00:34:10.000]  我們主耶穌基督領教過這兩樣東西
[00:34:10.000 --> 00:34:11.000]  一個出賣他
[00:34:11.000 --> 00:34:13.000]  一個利用他
[00:34:13.000 --> 00:34:14.000]  彼得利用他
[00:34:14.000 --> 00:34:16.000]  知不知道為什麼彼得利用他
[00:34:16.000 --> 00:34:18.000]  利用他復國
[00:34:18.000 --> 00:34:20.000]  復興以色列
[00:34:20.000 --> 00:34:21.000]  猶太就出賣他
[00:34:21.000 --> 00:34:23.000]  這個人人都知道
[00:34:23.000 --> 00:34:26.000]  我們的現代資本社會
[00:34:26.000 --> 00:34:30.000]  啓蒙時代以後的人性論是什麼
[00:34:30.000 --> 00:34:35.000]  就是以我為中心的人性論
[00:34:35.000 --> 00:34:37.000]  潘華在他的時候提出
[00:34:37.000 --> 00:34:39.000]  不是真正的人是什麼
[00:34:39.000 --> 00:34:44.000]  真正的人是活在一個關係的社區里
[00:34:44.000 --> 00:34:48.000]  然後我才可以成為我
[00:34:48.000 --> 00:34:51.000]  所以如果你把潘華放在
[00:34:51.000 --> 00:34:54.000]  所謂現代化或現代性的場景下
[00:34:54.000 --> 00:34:59.000]  你立即可以發現他對現代的批評
[00:34:59.000 --> 00:35:03.000]  那種批評立即出現
[00:35:03.000 --> 00:35:07.000]  基督徒就從這個角度去梳理
[00:35:07.000 --> 00:35:10.000]  整個潘華的神學思想
[00:35:10.000 --> 00:35:14.000]  所以今天我們有好著作
[00:35:14.000 --> 00:35:17.000]  幫助我們進入潘華的神學裡面
[00:35:17.000 --> 00:35:21.000]  所以如果以後你有興趣瞭解潘華
[00:35:21.000 --> 00:35:23.000]  這本書差不多是必讀的
[00:35:23.000 --> 00:35:25.000]  我在神學裡面教潘華的時候
[00:35:25.000 --> 00:35:28.000]  我都要我學生一定要看這本書
[00:35:28.000 --> 00:35:30.000]  如果你不看這本書
[00:35:30.000 --> 00:35:33.000]  不看過這本書就不算讀過潘華的神學
[00:35:33.000 --> 00:35:38.000]  所以我對研究潘華的起點
[00:35:38.000 --> 00:35:42.000]  是以Kilford Green的著作作為起點
[00:35:42.000 --> 00:35:45.000]  當然在近二十年裡面
[00:35:45.000 --> 00:35:49.000]  有很多好的討論潘華的神學著作
[00:35:49.000 --> 00:35:51.000]  但比較可惜的全部都是英語的著作
[00:35:51.000 --> 00:35:53.000]  近二十年來
[00:35:53.000 --> 00:35:56.000]  特別對潘華的早期神學非常有興趣
[00:35:56.000 --> 00:36:05.000]  他的博士論文和大學的講授資格論文
[00:36:05.000 --> 00:36:10.000]  他們在大學教書不是你讀完PhD就行
[00:36:10.000 --> 00:36:12.000]  你還要寫多一份論文
[00:36:12.000 --> 00:36:16.000]  寫多一份論文都表示你有資格開科
[00:36:16.000 --> 00:36:18.000]  不是表示你可以坐上Professor的位置
[00:36:18.000 --> 00:36:20.000]  你等Professor退休
[00:36:20.000 --> 00:36:22.000]  你可以承繼他的位置
[00:36:22.000 --> 00:36:25.000]  但無論如何潘華是一個非常聰明的人
[00:36:25.000 --> 00:36:28.000]  未到三十歲他已經在柏林大學教書
[00:36:28.000 --> 00:36:35.000]  未到三十歲他就在當時的迎主教會主辦的神學院做院長
[00:36:35.000 --> 00:36:37.000]  一個非常有天分
[00:36:37.000 --> 00:36:42.000]  也非常在信仰上的體會是深刻的人物
[00:36:42.000 --> 00:36:44.000]  是絕對不簡單的人物
[00:36:44.000 --> 00:36:51.000]  比較可惜的是我們在漢語的瞭解潘華的資源上
[00:36:51.000 --> 00:36:53.000]  我們相當缺乏
[00:36:53.000 --> 00:36:59.000]  我們在這裡一定要借用西方的研究成果去幫助我們
[00:36:59.000 --> 00:37:05.000]  我希望我們會有越來越多人寫文章介紹潘華的思想
[00:37:05.000 --> 00:37:09.000]  我自己過去讀得比較多潘華華
[00:37:09.000 --> 00:37:13.000]  寫了一些文章但都不算多
[00:37:13.000 --> 00:37:17.000]  所以在這裡和大家討論潘華華
[00:37:17.000 --> 00:37:23.000]  只不過是希望引起大家進一步的思考、閱讀
[00:37:23.000 --> 00:37:30.000]  我所提出的任何看法都只是我個人的看法
[00:37:30.000 --> 00:37:34.000]  真正掌握潘華華的要靠大家
[00:37:34.000 --> 00:37:38.000]  你們自己進入閱讀的領域裡面
[00:37:38.000 --> 00:37:43.000]  我在這裡只不過是希望可以建立一種
[00:37:43.000 --> 00:37:48.000]  引發人們的興趣和進一步的閱讀的果效
[00:37:48.000 --> 00:37:53.000]  如果大家有興趣去找我寫的文章
[00:37:53.000 --> 00:37:55.000]  就不難了
[00:37:55.000 --> 00:37:59.000]  我這十年里大概寫了24篇文章
[00:37:59.000 --> 00:38:02.000]  在不同的期刊出現
[00:38:02.000 --> 00:38:04.000]  或者時代論壇
[00:38:04.000 --> 00:38:06.000]  時代論壇很早了
[00:38:06.000 --> 00:38:08.000]  那篇又是講一些不滿的東西
[00:38:08.000 --> 00:38:10.000]  有些人可能看過
[00:38:10.000 --> 00:38:13.000]  我批評的是80年代以來
[00:38:13.000 --> 00:38:16.000]  環教會對潘華解讀的錯誤
[00:38:16.000 --> 00:38:20.000]  這些文章大家可以找來做一個參考
[00:38:20.000 --> 00:38:23.000]  絕對不是一個只此一家
[00:38:23.000 --> 00:38:26.000]  不可改變的看法
[00:38:26.000 --> 00:38:30.000]  我相信閱讀和瞭解永遠都是一個群體
[00:38:30.000 --> 00:38:35.000]  我希望潘華的閱讀可以慢慢有更多人進入
[00:38:35.000 --> 00:38:38.000]  而不是只有一兩個人孤軍作戰
[00:38:38.000 --> 00:38:43.000]  或者是一種孤芳自賞式的研究
[00:38:43.000 --> 00:38:47.000]  希望今天晚上能夠引起大家的興趣
[00:38:47.000 --> 00:38:51.000]  我們第一部分就結束了
[00:38:51.000 --> 00:38:53.000]  我們休息15分鐘
[00:38:53.000 --> 00:38:57.000]  我們就會進入潘華神學的理解
[00:38:57.000 --> 00:38:59.000]  再見
[00:39:00.000 --> 00:39:02.000]  字幕:J Chong
[00:39:03.000 --> 00:39:14.000]  請不吝點贊 訂閱 轉發 打賞支持明鏡與點點欄目
[00:39:14.000 --> 00:39:16.000]  (音樂停止)

