
[00:00:00.000 --> 00:00:06.000]  頂著會,午安!新年快樂!
[00:21:10.000 --> 00:21:12.000]  就是做在我的身上
[00:21:12.000 --> 00:21:13.000]  所以當我們這樣做的時候
[00:21:13.000 --> 00:21:14.000]  你要記得
[00:21:14.000 --> 00:21:17.000]  接待客人
[00:21:17.000 --> 00:21:20.000]  是我們必須要的
[00:21:20.000 --> 00:21:22.000]  最近新年
[00:21:22.000 --> 00:21:23.000]  我因為
[00:21:23.000 --> 00:21:24.000]  跟太多感覺
[00:21:24.000 --> 00:21:26.000]  真的疲倦到不得了
[00:21:26.000 --> 00:21:28.000]  開會開到很累
[00:21:28.000 --> 00:21:29.000]  特別是開那些
[00:21:29.000 --> 00:21:31.000]  沒有建設性的會
[00:21:31.000 --> 00:21:33.000]  是最累的
[00:21:33.000 --> 00:21:34.000]  所以我們很想
[00:21:34.000 --> 00:21:36.000]  不如放下一切的東西
[00:21:36.000 --> 00:21:39.000]  去放幾天假
[00:21:39.000 --> 00:21:41.000]  然後休息一下
[00:21:41.000 --> 00:21:42.000]  休息回來
[00:21:42.000 --> 00:21:44.000]  再一次充電
[00:21:44.000 --> 00:21:47.000]  誰知道一問機票
[00:21:47.000 --> 00:21:50.000]  貴一倍以上
[00:21:50.000 --> 00:21:52.000]  去澳門住
[00:21:52.000 --> 00:21:54.000]  都貴一倍以上
[00:21:54.000 --> 00:21:56.000]  哇 這樣搞的
[00:21:56.000 --> 00:21:57.000]  還用去的
[00:21:57.000 --> 00:21:58.000]  終於我們決定
[00:21:58.000 --> 00:21:59.000]  不要去了
[00:21:59.000 --> 00:22:01.000]  留在家裡
[00:22:01.000 --> 00:22:03.000]  然後留在家裡的時間
[00:22:03.000 --> 00:22:04.000]  除了接待
[00:22:04.000 --> 00:22:07.000]  就是探望一些親戚朋友
[00:22:07.000 --> 00:22:08.000]  各方面之外
[00:22:08.000 --> 00:22:10.000]  其實很多人是探望我們
[00:22:10.000 --> 00:22:12.000]  我想起有哪些人
[00:22:12.000 --> 00:22:16.000]  連開火煮東西都煮不到
[00:22:16.000 --> 00:22:17.000]  都要想一想
[00:22:17.000 --> 00:22:19.000]  請他們來家吃飯
[00:22:19.000 --> 00:22:21.000]  突然想到下配牧師師母
[00:22:21.000 --> 00:22:24.000]  他們住那裡是不可以生火
[00:22:24.000 --> 00:22:28.000]  只有微波爐或者電飯煲
[00:22:28.000 --> 00:22:29.000]  真是無味的
[00:22:29.000 --> 00:22:30.000]  經常都是
[00:22:30.000 --> 00:22:31.000]  終於我們想
[00:22:31.000 --> 00:22:33.000]  不如請他們來家
[00:22:33.000 --> 00:22:35.000]  跟我們一起吃多點東西
[00:22:35.000 --> 00:22:36.000]  因為我們兩個老人
[00:22:36.000 --> 00:22:37.000]  又不是吃得很多
[00:22:37.000 --> 00:22:39.000]  只有一個菜兩個菜
[00:22:39.000 --> 00:22:41.000]  哇 這樣很差
[00:22:41.000 --> 00:22:42.000]  找他們來
[00:22:42.000 --> 00:22:45.000]  然後我女兒和女婿一起
[00:22:45.000 --> 00:22:47.000]  六個人多了幾尾菜
[00:22:47.000 --> 00:22:49.000]  哇 好開心
[00:22:49.000 --> 00:22:51.000]  於是就跟他們一起
[00:22:51.000 --> 00:22:53.000]  過了一個晚上
[00:22:53.000 --> 00:22:55.000]  讓我們感覺到
[00:22:55.000 --> 00:22:56.000]  其實這是需要
[00:22:56.000 --> 00:23:00.000]  每逢當我們自己去團年的時候
[00:23:00.000 --> 00:23:01.000]  你記得一些
[00:23:01.000 --> 00:23:03.000]  或者你吃東西的時候
[00:23:03.000 --> 00:23:04.000]  你記得一些
[00:23:04.000 --> 00:23:06.000]  他連煮都沒機會煮
[00:23:06.000 --> 00:23:08.000]  他們的生活是有需要的
[00:23:08.000 --> 00:23:10.000]  或者是孤單的
[00:23:10.000 --> 00:23:11.000]  請他們來
[00:23:11.000 --> 00:23:12.000]  跟他們一起過一過
[00:23:12.000 --> 00:23:14.000]  一種感應的生活
[00:23:14.000 --> 00:23:15.000]  你會開心很多
[00:23:15.000 --> 00:23:18.000]  另一方面我很感恩
[00:23:18.000 --> 00:23:20.000]  當我們這樣做的時候
[00:23:20.000 --> 00:23:22.000]  神有給了我們很多不同的機會
[00:23:22.000 --> 00:23:25.000]  祝福了很多不同的人
[00:23:25.000 --> 00:23:28.000]  今天他跟我們說
[00:23:28.000 --> 00:23:35.000]  你們要紀念那些作客的人
[00:23:35.000 --> 00:23:40.000]  不要忘記用愛心接待客人
[00:23:40.000 --> 00:23:42.000]  你一定會問
[00:23:42.000 --> 00:23:45.000]  我也不知道誰是客人
[00:23:45.000 --> 00:23:47.000]  我在哪裡找他們呢
[00:23:47.000 --> 00:23:49.000]  沒有人敲我門的
[00:23:49.000 --> 00:23:51.000]  其實一個最現實的方法
[00:23:51.000 --> 00:23:55.000]  你就看一看你的前後左右
[00:23:55.000 --> 00:23:57.000]  有多少人你全部都認識的
[00:23:57.000 --> 00:23:58.000]  舉手
[00:23:58.000 --> 00:23:59.000]  前後左右
[00:23:59.000 --> 00:24:01.000]  你回來崇拜一下
[00:24:01.000 --> 00:24:02.000]  前後左右
[00:24:02.000 --> 00:24:03.000]  認識的
[00:24:03.000 --> 00:24:05.000]  舉手好不好
[00:24:05.000 --> 00:24:08.000]  我看有多少隻手
[00:24:08.000 --> 00:24:09.000]  不要嚇我
[00:24:09.000 --> 00:24:10.000]  只有一個
[00:24:10.000 --> 00:24:12.000]  還有沒有
[00:24:12.000 --> 00:24:14.000]  1900個回中
[00:24:14.000 --> 00:24:17.000]  只有一個手
[00:24:17.000 --> 00:24:18.000]  是不是少一點
[00:24:18.000 --> 00:24:21.000]  1900分之一
[00:24:21.000 --> 00:24:23.000]  是不是少一點
[00:24:23.000 --> 00:24:24.000]  很少
[00:24:24.000 --> 00:24:26.000]  有可能不習慣舉手
[00:24:26.000 --> 00:24:28.000]  我再問
[00:24:28.000 --> 00:24:29.000]  有多少人
[00:24:29.000 --> 00:24:31.000]  前後左右
[00:24:31.000 --> 00:24:34.000]  最少有一個你不認識的
[00:24:34.000 --> 00:24:36.000]  舉手
[00:24:36.000 --> 00:24:37.000]  不是懶舉手
[00:24:37.000 --> 00:24:39.000]  真的不認識
[00:24:39.000 --> 00:24:41.000]  真的有不認識
[00:24:41.000 --> 00:24:43.000]  有什麼方法
[00:24:43.000 --> 00:24:45.000]  你可以接待關心的客人
[00:24:45.000 --> 00:24:48.000]  我是叫什麼名字
[00:24:48.000 --> 00:24:50.000]  我是什麼團契
[00:24:50.000 --> 00:24:52.000]  請問你是哪個團契
[00:24:52.000 --> 00:24:54.000]  很開心坐在你旁邊
[00:24:54.000 --> 00:24:56.000]  新年快樂
[00:24:56.000 --> 00:24:58.000]  這句說話很簡單
[00:24:58.000 --> 00:24:59.000]  可不可以說到
[00:24:59.000 --> 00:25:00.000]  我是哪個團契
[00:25:00.000 --> 00:25:01.000]  我叫什麼名字
[00:25:01.000 --> 00:25:03.000]  今天很開心坐在你旁邊
[00:25:03.000 --> 00:25:05.000]  請問你是哪個團契
[00:25:05.000 --> 00:25:07.000]  這句說話很簡單
[00:25:07.000 --> 00:25:09.000]  現在說吧
[00:25:09.000 --> 00:25:15.000]  現在說吧
[00:25:15.000 --> 00:25:18.000]  丁姐妹
[00:25:18.000 --> 00:25:21.000]  是不是好一點
[00:25:21.000 --> 00:25:24.000]  與其崇拜坐在陌生人旁邊
[00:25:24.000 --> 00:25:26.000]  不如坐在一個
[00:25:26.000 --> 00:25:28.000]  我剛剛認識了他
[00:25:28.000 --> 00:25:29.000]  一個人旁邊
[00:25:29.000 --> 00:25:31.000]  是不是好很多
[00:25:31.000 --> 00:25:32.000]  下一步
[00:25:32.000 --> 00:25:34.000]  原來你還沒起團契
[00:25:34.000 --> 00:25:36.000]  我也很想介紹團契給你
[00:25:36.000 --> 00:25:39.000]  這是很容易的事
[00:25:39.000 --> 00:25:40.000]  客人是什麼
[00:25:40.000 --> 00:25:41.000]  因為我們教會裡
[00:25:41.000 --> 00:25:42.000]  凡親會有
[00:25:42.000 --> 00:25:44.000]  你一定有團契
[00:25:44.000 --> 00:25:46.000]  如果他還沒有團契
[00:25:46.000 --> 00:25:47.000]  一定是
[00:25:47.000 --> 00:25:49.000]  其實等著你
[00:25:49.000 --> 00:25:51.000]  用愛心
[00:25:51.000 --> 00:25:53.000]  歡迎他
[00:25:53.000 --> 00:25:54.000]  很簡單
[00:25:54.000 --> 00:25:56.000]  就是告訴你
[00:25:56.000 --> 00:25:57.000]  我們參加團契
[00:25:57.000 --> 00:25:58.000]  很溫馨
[00:25:58.000 --> 00:25:59.000]  小組的生活
[00:25:59.000 --> 00:26:00.000]  好像我家一樣
[00:26:00.000 --> 00:26:01.000]  我希望
[00:26:01.000 --> 00:26:02.000]  盡快有機會
[00:26:02.000 --> 00:26:04.000]  可以介紹團契給你
[00:26:04.000 --> 00:26:05.000]  這是我的電話
[00:26:05.000 --> 00:26:06.000]  你可以打電話給我
[00:26:06.000 --> 00:26:08.000]  你問他拿電話
[00:26:08.000 --> 00:26:09.000]  他就很介意
[00:26:09.000 --> 00:26:12.000]  但如果你給他一個電話
[00:26:12.000 --> 00:26:13.000]  我相信他
[00:26:13.000 --> 00:26:14.000]  絕對不介意
[00:26:14.000 --> 00:26:15.000]  來接受
[00:26:15.000 --> 00:26:17.000]  或者你一個方便的
[00:26:17.000 --> 00:26:19.000]  來跟他說一聲
[00:26:19.000 --> 00:26:20.000]  各位親愛的丁姐妹
[00:26:20.000 --> 00:26:21.000]  很多時候
[00:26:21.000 --> 00:26:24.000]  聖經裡面的教導是有意思的
[00:26:24.000 --> 00:26:26.000]  如果我們肯這樣做的時間
[00:26:26.000 --> 00:26:28.000]  每一個回來的人
[00:26:28.000 --> 00:26:30.000]  他不會有一種感覺
[00:26:30.000 --> 00:26:32.000]  來孤零零的來
[00:26:32.000 --> 00:26:34.000]  走孤零零的走
[00:26:34.000 --> 00:26:35.000]  很多人
[00:26:35.000 --> 00:26:37.000]  但我很孤單
[00:26:37.000 --> 00:26:39.000]  我很孤單
[00:26:39.000 --> 00:26:40.000]  今天
[00:26:40.000 --> 00:26:42.000]  都市的生活就是這樣
[00:26:42.000 --> 00:26:43.000]  很多人
[00:26:43.000 --> 00:26:44.000]  我天天見的人
[00:26:44.000 --> 00:26:46.000]  很多
[00:26:46.000 --> 00:26:47.000]  但是
[00:26:47.000 --> 00:26:49.000]  心仍然孤單
[00:26:49.000 --> 00:26:52.000]  我要將這種一種孤單打碎的時候
[00:26:52.000 --> 00:26:54.000]  我們是需要主動
[00:26:54.000 --> 00:26:57.000]  來付出一些走一步
[00:26:57.000 --> 00:26:59.000]  這就是我們今天要做
[00:26:59.000 --> 00:27:01.000]  我很感恩
[00:27:01.000 --> 00:27:04.000]  當我們肯這樣做的時候
[00:27:04.000 --> 00:27:07.000]  你會見到很多人肯跟你聊天
[00:27:07.000 --> 00:27:09.000]  你信不信
[00:27:09.000 --> 00:27:11.000]  很多人肯跟你聊天
[00:27:11.000 --> 00:27:13.000]  包括到護衛員
[00:27:13.000 --> 00:27:17.000]  包括到在停車房裡看著那些人
[00:27:17.000 --> 00:27:20.000]  包括到甚至掃垃圾那些人
[00:27:20.000 --> 00:27:21.000]  司機、的士司機
[00:27:21.000 --> 00:27:25.000]  我很多次跟的士司機就是很簡單
[00:27:25.000 --> 00:27:26.000]  打開來看
[00:27:26.000 --> 00:27:27.000]  今天生意怎麼樣
[00:27:27.000 --> 00:27:28.000]  然後
[00:27:28.000 --> 00:27:29.000]  很辛苦吧
[00:27:29.000 --> 00:27:30.000]  農曆年都要開行
[00:27:30.000 --> 00:27:31.000]  然後
[00:27:31.000 --> 00:27:33.000]  能不能圍得到
[00:27:33.000 --> 00:27:34.000]  最近怎麼樣
[00:27:34.000 --> 00:27:36.000]  然後我就很快跟他說
[00:27:36.000 --> 00:27:39.000]  我們教會有二十幾三十個的士司機
[00:27:39.000 --> 00:27:41.000]  我以前都跟他們一起聊
[00:27:41.000 --> 00:27:43.000]  然後就說開某些人
[00:27:43.000 --> 00:27:45.000]  他們自己的見證
[00:27:45.000 --> 00:27:47.000]  打開話題
[00:27:47.000 --> 00:27:48.000]  然後趁空
[00:27:48.000 --> 00:27:50.000]  給一封利是
[00:27:50.000 --> 00:27:53.000]  (笑聲)
[00:27:53.000 --> 00:27:55.000]  我的利是
[00:27:55.000 --> 00:27:58.000]  我是特意選了
[00:27:58.000 --> 00:28:00.000]  很簡單
[00:28:00.000 --> 00:28:03.000]  新年七件事
[00:28:03.000 --> 00:28:05.000]  希望他提到
[00:28:05.000 --> 00:28:08.000]  利是是小事
[00:28:08.000 --> 00:28:10.000]  最重要的一件事
[00:28:10.000 --> 00:28:12.000]  你的那張蛋像
[00:28:12.000 --> 00:28:14.000]  你的福音
[00:28:14.000 --> 00:28:16.000]  會不會因為這樣而去得到
[00:28:16.000 --> 00:28:18.000]  各位鼎智妹
[00:28:18.000 --> 00:28:22.000]  我希望我們能夠繼續不斷地
[00:28:22.000 --> 00:28:24.000]  你認定一件事
[00:28:24.000 --> 00:28:26.000]  無論對什麼人都好
[00:28:26.000 --> 00:28:28.000]  我希望他得著
[00:28:28.000 --> 00:28:29.000]  得著他之後
[00:28:29.000 --> 00:28:31.000]  他能夠進到救恩的裡面
[00:28:31.000 --> 00:28:33.000]  這是不是你的心願
[00:28:33.000 --> 00:28:34.000]  接著第三
[00:28:34.000 --> 00:28:36.000]  第三件
[00:28:36.000 --> 00:28:38.000]  你們要紀念被捆綁的人
[00:28:38.000 --> 00:28:41.000]  好像與他們同受捆綁
[00:28:41.000 --> 00:28:42.000]  捆綁這個字
[00:28:42.000 --> 00:28:44.000]  是坐監
[00:28:44.000 --> 00:28:45.000]  是囚犯
[00:28:45.000 --> 00:28:48.000]  你們要紀念那些囚犯
[00:28:48.000 --> 00:28:51.000]  就好像你和他一起坐監一樣
[00:28:51.000 --> 00:28:54.000]  也要紀念那些遭苦害的人
[00:28:54.000 --> 00:28:56.000]  被逼迫的人
[00:28:56.000 --> 00:28:57.000]  被人捉背脊的人
[00:28:57.000 --> 00:28:58.000]  被人壓
[00:28:58.000 --> 00:28:59.000]  被人踩
[00:28:59.000 --> 00:29:00.000]  被人看不起
[00:29:00.000 --> 00:29:02.000]  這些人
[00:29:02.000 --> 00:29:04.000]  為什麼
[00:29:04.000 --> 00:29:06.000]  因為想到自己
[00:29:06.000 --> 00:29:08.000]  也在肉身之內
[00:29:08.000 --> 00:29:11.000]  曾經一段時間
[00:29:11.000 --> 00:29:13.000]  我們都是這樣被人對待
[00:29:13.000 --> 00:29:15.000]  特別早期的教會
[00:29:15.000 --> 00:29:18.000]  每個都曾經被逼迫
[00:29:18.000 --> 00:29:19.000]  被抄家
[00:29:19.000 --> 00:29:20.000]  被人侮辱
[00:29:20.000 --> 00:29:21.000]  被人嘲笑
[00:29:21.000 --> 00:29:23.000]  我們今天
[00:29:23.000 --> 00:29:25.000]  懸疑都要紀念
[00:29:25.000 --> 00:29:27.000]  在這些聖經裡面
[00:29:27.000 --> 00:29:29.000]  特別針對的是什麼
[00:29:29.000 --> 00:29:34.000]  是針對到我們要進入到對方皮肉之內
[00:29:34.000 --> 00:29:36.000]  耶穌基督說
[00:29:36.000 --> 00:29:38.000]  連率人的人有福
[00:29:38.000 --> 00:29:41.000]  因為他們必蒙連率
[00:29:41.000 --> 00:29:43.000]  其實連率這個字
[00:29:43.000 --> 00:29:46.000]  其實就是進入到對方的皮肉之內
[00:29:46.000 --> 00:29:47.000]  是什麼意思呢
[00:29:47.000 --> 00:29:48.000]  感同身受
[00:29:48.000 --> 00:29:51.000]  同理感
[00:29:51.000 --> 00:29:54.000]  除非我們進入到對方的皮肉之內
[00:29:54.000 --> 00:29:56.000]  否則我們很容易
[00:29:56.000 --> 00:30:01.000]  以一個聖潔者自居
[00:30:01.000 --> 00:30:03.000]  去審判其他的人
[00:30:03.000 --> 00:30:04.000]  論斷其他的人
[00:30:04.000 --> 00:30:06.000]  去講其他的人
[00:30:06.000 --> 00:30:08.000]  以賽亞認定自己
[00:30:08.000 --> 00:30:11.000]  都是一個咀唇不潔的人
[00:30:11.000 --> 00:30:12.000]  所以
[00:30:12.000 --> 00:30:14.000]  在他的說話裡面
[00:30:14.000 --> 00:30:16.000]  他是將神的話來說
[00:30:16.000 --> 00:30:20.000]  不會自己覺得自己很聖潔
[00:30:20.000 --> 00:30:22.000]  我是咀唇不潔的人
[00:30:22.000 --> 00:30:25.000]  日住在咀唇不潔的民眾
[00:30:25.000 --> 00:30:28.000]  針對事不是針對人
[00:30:28.000 --> 00:30:29.000]  而另一方面
[00:30:29.000 --> 00:30:30.000]  猶大書第九節
[00:30:30.000 --> 00:30:31.000]  他更加這樣說
[00:30:31.000 --> 00:30:33.000]  天使長米格勒
[00:30:33.000 --> 00:30:36.000]  為摩西的屍首和魔鬼爭辯的時候
[00:30:36.000 --> 00:30:39.000]  尚且不敢用偽旁的話
[00:30:39.000 --> 00:30:40.000]  只說
[00:30:40.000 --> 00:30:42.000]  主責被你們辦
[00:30:42.000 --> 00:30:44.000]  我們在過去的那裡
[00:30:44.000 --> 00:30:46.000]  我們看到無數破裂的關係
[00:30:46.000 --> 00:30:48.000]  但是因為我們不懂得處理
[00:30:48.000 --> 00:30:50.000]  有人傷害了我
[00:30:50.000 --> 00:30:51.000]  或者令到我們不開心
[00:30:51.000 --> 00:30:53.000]  或者我們不認同
[00:30:53.000 --> 00:30:55.000]  而帶來一種結果
[00:30:55.000 --> 00:30:56.000]  各位親愛的弟姐妹
[00:30:56.000 --> 00:30:58.000]  我們要認定一件事
[00:30:58.000 --> 00:31:00.000]  我都不是完全的人
[00:31:00.000 --> 00:31:03.000]  沒有任何人有資格做審判官
[00:31:03.000 --> 00:31:05.000]  但我們今天可以針對事
[00:31:05.000 --> 00:31:07.000]  剛才我看到一件這樣的事
[00:31:07.000 --> 00:31:10.000]  不知道為什麼你會這樣做
[00:31:10.000 --> 00:31:12.000]  但你明知道那是錯的
[00:31:12.000 --> 00:31:13.000]  因為背後說了人
[00:31:13.000 --> 00:31:15.000]  現在你告訴他
[00:31:15.000 --> 00:31:18.000]  弟兄 我都覺得背後說人不是機會好
[00:31:18.000 --> 00:31:20.000]  神叫我們都要小心
[00:31:20.000 --> 00:31:23.000]  寧願對著他
[00:31:23.000 --> 00:31:25.000]  面對面跟他說
[00:31:25.000 --> 00:31:27.000]  而不是跟第三者說
[00:31:27.000 --> 00:31:28.000]  目的是什麼
[00:31:28.000 --> 00:31:29.000]  挽回這個弟兄
[00:31:29.000 --> 00:31:31.000]  挽回這個姐妹
[00:31:31.000 --> 00:31:33.000]  另外 和人有嚴覷
[00:31:33.000 --> 00:31:36.000]  一定要化解這個嚴規
[00:31:36.000 --> 00:31:38.000]  如果我們連這件事都不做的時候
[00:31:38.000 --> 00:31:40.000]  我們忽略了這個舊印
[00:31:40.000 --> 00:31:42.000]  耶穌的身體那麼白開
[00:31:42.000 --> 00:31:43.000]  就是叫我們跟神和好
[00:31:43.000 --> 00:31:45.000]  跟人和好
[00:31:45.000 --> 00:31:47.000]  是將人與人中間的牆
[00:31:47.000 --> 00:31:49.000]  全部拆散
[00:31:49.000 --> 00:31:51.000]  如果我們繼續還是這樣的時候
[00:31:51.000 --> 00:31:53.000]  其實我們當耶穌沒有到
[00:31:53.000 --> 00:31:56.000]  當他的身體還沒白開
[00:31:56.000 --> 00:31:58.000]  丁姐妹
[00:31:58.000 --> 00:32:00.000]  這個在今天的教會要這樣做
[00:32:00.000 --> 00:32:02.000]  在我們的家要這樣做
[00:32:02.000 --> 00:32:04.000]  在今天的社會要這樣做
[00:32:04.000 --> 00:32:07.000]  在我們的國家都要這樣做
[00:32:07.000 --> 00:32:10.000]  如果我們不是這樣做的時候
[00:32:10.000 --> 00:32:12.000]  我們的家不成家
[00:32:12.000 --> 00:32:14.000]  我們的教會不成教會
[00:32:14.000 --> 00:32:15.000]  社會不成社會
[00:32:15.000 --> 00:32:19.000]  國家也不會給人一個歡樂
[00:32:19.000 --> 00:32:20.000]  分裂
[00:32:20.000 --> 00:32:23.000]  所以這是很重要的其中一樣東西
[00:32:23.000 --> 00:32:26.000]  接著我們繼續來看
[00:32:26.000 --> 00:32:29.000]  不單止我們要深同感受
[00:32:29.000 --> 00:32:31.000]  或者感同身受
[00:32:31.000 --> 00:32:33.000]  我們接著去到第四、第五節
[00:32:33.000 --> 00:32:34.000]  我們要記得
[00:32:34.000 --> 00:32:38.000]  除了外界方面開足綠燈
[00:32:38.000 --> 00:32:39.000]  踩油門
[00:32:39.000 --> 00:32:40.000]  要去不要停
[00:32:40.000 --> 00:32:41.000]  繼續這樣去
[00:32:41.000 --> 00:32:43.000]  但是有些地方
[00:32:43.000 --> 00:32:46.000]  我們要踩鍵
[00:32:46.000 --> 00:32:51.000]  我們對著禁區是絕對不能夠進
[00:32:51.000 --> 00:32:54.000]  一定要踩鍵、掉頭
[00:32:54.000 --> 00:32:56.000]  這些東西是什麼呢
[00:32:56.000 --> 00:32:58.000]  第四至第五節
[00:32:58.000 --> 00:32:59.000]  我們一起讀
[00:32:59.000 --> 00:33:02.000]  婚姻,人人都當尊重
[00:33:02.000 --> 00:33:04.000]  藏也不可污衛
[00:33:04.000 --> 00:33:06.000]  因為九合行刃的人
[00:33:06.000 --> 00:33:08.000]  臣必要審判
[00:33:08.000 --> 00:33:11.000]  你們全心不可貪愛錢財
[00:33:11.000 --> 00:33:14.000]  要以自己所有的為人
[00:33:14.000 --> 00:33:16.000]  因為主曾傳
[00:33:16.000 --> 00:33:19.000]  我總不撇下你,也不貂氣你
[00:33:19.000 --> 00:33:21.000]  在這段的聖經當中
[00:33:21.000 --> 00:33:23.000]  兩節聖經在原文
[00:33:23.000 --> 00:33:25.000]  尊重那個字
[00:33:25.000 --> 00:33:28.000]  就不是動詞
[00:33:28.000 --> 00:33:30.000]  是一個形容詞
[00:33:30.000 --> 00:33:32.000]  然後去到第五節
[00:33:32.000 --> 00:33:36.000]  貪愛錢財都不是一個動詞
[00:33:36.000 --> 00:33:37.000]  是一個形容詞
[00:33:37.000 --> 00:33:38.000]  是什麼意思呢
[00:33:38.000 --> 00:33:40.000]  我將原來的翻譯
[00:33:40.000 --> 00:33:42.000]  我給大家讀給大家聽聽
[00:33:42.000 --> 00:33:44.000]  按照希臘文原文
[00:33:44.000 --> 00:33:46.000]  是這樣的
[00:33:46.000 --> 00:33:48.000]  在你們每個人的心裡
[00:33:48.000 --> 00:33:50.000]  婚姻及性
[00:33:50.000 --> 00:33:54.000]  都是尊貴高貴的
[00:33:54.000 --> 00:33:56.000]  是應受尊重的
[00:33:56.000 --> 00:33:58.000]  這是第四節
[00:33:58.000 --> 00:34:06.000]  因為任何婚姻以外性的淫亂
[00:34:06.000 --> 00:34:08.000]  臣必要審判
[00:34:08.000 --> 00:34:10.000]  第五節
[00:34:10.000 --> 00:34:13.000]  你們的生活方式
[00:34:13.000 --> 00:34:16.000]  是不貪愛錢財
[00:34:16.000 --> 00:34:21.000]  是與手頭上有辯國滿足的
[00:34:21.000 --> 00:34:23.000]  因為主曾說
[00:34:23.000 --> 00:34:26.000]  我總不撇下你也不丟棄你
[00:34:26.000 --> 00:34:29.000]  是形容詞
[00:34:29.000 --> 00:34:30.000]  我們問一個問題
[00:34:30.000 --> 00:34:33.000]  當你裡面連續兩節的聖經
[00:34:33.000 --> 00:34:38.000]  用一個形容詞形容到我們是這樣的
[00:34:38.000 --> 00:34:39.000]  有什麼意思呢
[00:34:39.000 --> 00:34:41.000]  其實更加重要的一件事
[00:34:41.000 --> 00:34:44.000]  不是只是下命令叫我們做
[00:34:44.000 --> 00:34:46.000]  而是告訴我們
[00:34:46.000 --> 00:34:50.000]  如果我們是真真正正重生得救的人的時候
[00:34:50.000 --> 00:34:55.000]  我們的生活方式應該是這樣的
[00:34:55.000 --> 00:34:57.000]  所以第四節
[00:34:57.000 --> 00:35:01.000]  在你們每個人的心中
[00:35:01.000 --> 00:35:04.000]  婚姻及性
[00:35:04.000 --> 00:35:07.000]  都是應該受尊重
[00:35:07.000 --> 00:35:08.000]  換句話來說
[00:35:08.000 --> 00:35:10.000]  應該是我們的腦裡
[00:35:10.000 --> 00:35:11.000]  我們的生活方式裡
[00:35:11.000 --> 00:35:12.000]  我們的言裡
[00:35:12.000 --> 00:35:13.000]  我們的行裡
[00:35:13.000 --> 00:35:16.000]  全部都表達了
[00:35:16.000 --> 00:35:18.000]  這個已經成為我們的生活
[00:35:18.000 --> 00:35:21.000]  是分不開的
[00:35:21.000 --> 00:35:28.000]  我們今天面對著越來越敗壞婚姻觀
[00:35:28.000 --> 00:35:31.000]  敗壞性的觀念
[00:35:31.000 --> 00:35:34.000]  我們對這方面的立場
[00:35:34.000 --> 00:35:35.000]  我們會奇硬
[00:35:35.000 --> 00:35:38.000]  我們不贊同多元的婚姻
[00:35:38.000 --> 00:35:42.000]  我們不贊同婚外任何的性行為
[00:35:42.000 --> 00:35:44.000]  但另一方面來說
[00:35:44.000 --> 00:35:46.000]  我們不會逐個去judge一些人
[00:35:46.000 --> 00:35:48.000]  去審判論斷一些人
[00:35:48.000 --> 00:35:51.000]  我們是針對這件事的看法
[00:35:51.000 --> 00:35:52.000]  為什麼會這樣
[00:35:52.000 --> 00:35:54.000]  因為我們知道
[00:35:54.000 --> 00:35:58.000]  如果今天在這方面我們放縱的時候
[00:35:58.000 --> 00:35:59.000]  對我們的婚姻
[00:35:59.000 --> 00:36:00.000]  對我們的家庭
[00:36:00.000 --> 00:36:01.000]  對我們的社會
[00:36:01.000 --> 00:36:02.000]  對我們的國家
[00:36:02.000 --> 00:36:05.000]  是有百害無一利的
[00:36:05.000 --> 00:36:08.000]  現在我們看到中國的領導人
[00:36:08.000 --> 00:36:11.000]  他們大力打擊貪
[00:36:11.000 --> 00:36:13.000]  第二是負
[00:36:13.000 --> 00:36:17.000]  不只是貪,是負
[00:36:17.000 --> 00:36:19.000]  什麼叫貪呢
[00:36:19.000 --> 00:36:21.000]  一會兒我們會解釋
[00:36:21.000 --> 00:36:22.000]  什麼叫負呢
[00:36:22.000 --> 00:36:25.000]  你會發現打擊的負
[00:36:25.000 --> 00:36:31.000]  絕大部分是與一些不當的性行為有關
[00:36:31.000 --> 00:36:35.000]  在外面與這些女人搞關係
[00:36:35.000 --> 00:36:38.000]  不是一個,不是兩個,而是很多個
[00:36:38.000 --> 00:36:40.000]  凡是拍到這些照片
[00:36:40.000 --> 00:36:43.000]  一上到上面情報的時候
[00:36:43.000 --> 00:36:44.000]  都不用想
[00:36:44.000 --> 00:36:47.000]  立刻要開始
[00:36:47.000 --> 00:36:51.000]  上愧,快到不得了
[00:36:51.000 --> 00:36:53.000]  因為他們都看到
[00:36:53.000 --> 00:36:55.000]  這些腐化的生活
[00:36:55.000 --> 00:36:58.000]  是上樑不正,下樑歪
[00:36:58.000 --> 00:37:01.000]  是令到全個國家亂了
[00:37:01.000 --> 00:37:04.000]  家庭破裂,社會敗壞
[00:37:04.000 --> 00:37:06.000]  離婚率越來越高
[00:37:06.000 --> 00:37:08.000]  整個的制度散了
[00:37:08.000 --> 00:37:10.000]  他們知道
[00:37:10.000 --> 00:37:13.000]  但到底怎樣可以做得到呢
[00:37:13.000 --> 00:37:15.000]  聖經裡面說得很清楚
[00:37:15.000 --> 00:37:19.000]  先有生命,然後我們才可以有這些東西
[00:37:19.000 --> 00:37:20.000]  他們願意去跟
[00:37:20.000 --> 00:37:22.000]  沒有了這個生命是做不到的
[00:37:22.000 --> 00:37:23.000]  只不過是說
[00:37:23.000 --> 00:37:26.000]  是做到給人看還是不做給人看
[00:37:26.000 --> 00:37:29.000]  我們今天要肯定
