
[00:00:00.000 --> 00:00:08.000]  新節目早安 今天是復活節的第一個主日
[00:19:36.200 --> 00:19:39.200]  是他聽過神主的話
[00:19:39.200 --> 00:19:41.200]  我們說沒有看見主而信
[00:19:41.200 --> 00:19:44.200]  那個主是復活的主
[00:19:44.200 --> 00:19:46.200]  大能的主
[00:19:46.200 --> 00:19:49.200]  沒有看見耶穌基督的復活大能而信
[00:19:49.200 --> 00:19:51.200]  就有福了
[00:19:51.200 --> 00:19:53.200]  而第一個
[00:19:53.200 --> 00:19:55.200]  沒有看見主的復活大能而信
[00:19:55.200 --> 00:19:57.200]  是誰呢?
[00:19:57.200 --> 00:19:59.200]  就是強盜
[00:19:59.200 --> 00:20:00.200]  強盜在耶穌
[00:20:00.200 --> 00:20:02.200]  壞到鐵底的時候
[00:20:02.200 --> 00:20:04.200]  而去信
[00:20:04.200 --> 00:20:06.200]  所以強盜的信很大
[00:20:06.200 --> 00:20:09.200]  和耶穌一起登十字架
[00:20:09.200 --> 00:20:11.200]  一起被判刑
[00:20:11.200 --> 00:20:13.200]  他自己都搞不定自己
[00:20:13.200 --> 00:20:14.200]  怎麼救我呢?
[00:20:14.200 --> 00:20:16.200]  但是在這個時候信
[00:20:16.200 --> 00:20:18.200]  所以強盜是第一個
[00:20:18.200 --> 00:20:22.200]  因為沒有看見主的復活大能榮耀
[00:20:22.200 --> 00:20:24.200]  而他相信
[00:20:24.200 --> 00:20:26.200]  但是這句話
[00:20:26.200 --> 00:20:28.200]  還有一個意思
[00:20:28.200 --> 00:20:30.200]  因為耶穌用這句話
[00:20:30.200 --> 00:20:32.200]  不是用一個現在式或過去式
[00:20:32.200 --> 00:20:34.200]  是用一個完成式
[00:20:34.200 --> 00:20:38.200]  是Who had not seen
[00:20:38.200 --> 00:20:40.200]  Had not seen me
[00:20:40.200 --> 00:20:42.200]  他不是Who do not see me
[00:20:42.200 --> 00:20:44.200]  是有意思的
[00:20:44.200 --> 00:20:46.200]  這句話其實是有意思的
[00:20:46.200 --> 00:20:48.200]  是什麼意思呢?
[00:20:48.200 --> 00:20:50.200]  因為中文沒有
[00:20:50.200 --> 00:20:52.200]  中文沒有完成式
[00:20:52.200 --> 00:20:56.200]  所以我們必須按照原文的完成式去解釋
[00:20:56.200 --> 00:20:59.200]  如果是Do not see me
[00:20:59.200 --> 00:21:02.200]  根本是看不到主
[00:21:02.200 --> 00:21:04.200]  但Had not seen me
[00:21:04.200 --> 00:21:06.200]  就是還沒看見主
[00:21:06.200 --> 00:21:09.200]  就是到現在為止還沒看見主
[00:21:09.200 --> 00:21:12.200]  我問你出糧了嗎?
[00:21:12.200 --> 00:21:14.200]  還沒出糧
[00:21:14.200 --> 00:21:16.200]  還沒出糧就是會出的
[00:21:16.200 --> 00:21:18.200]  除了亞視之外
[00:21:18.200 --> 00:21:19.200]  會的
[00:21:19.200 --> 00:21:20.200]  因為公司又沒事
[00:21:20.200 --> 00:21:22.200]  一定會出糧的
[00:21:22.200 --> 00:21:24.200]  但如果你發現老闆走了
[00:21:24.200 --> 00:21:25.200]  公司倒閉
[00:21:25.200 --> 00:21:26.200]  出糧了嗎?
[00:21:26.200 --> 00:21:27.200]  沒得出
[00:21:27.200 --> 00:21:29.200]  就沒糧出了
[00:21:29.200 --> 00:21:30.200]  兩個不同嗎?
[00:21:30.200 --> 00:21:31.200]  是不同的
[00:21:31.200 --> 00:21:32.200]  一個還沒出糧
[00:21:32.200 --> 00:21:34.200]  不過很快一定會有
[00:21:34.200 --> 00:21:35.200]  過兩天就會有了
[00:21:35.200 --> 00:21:37.200]  但是沒糧出
[00:21:37.200 --> 00:21:38.200]  根本是沒有的
[00:21:38.200 --> 00:21:40.200]  所以兩個不同
[00:21:40.200 --> 00:21:41.200]  你去接機
[00:21:41.200 --> 00:21:43.200]  去到機場
[00:21:43.200 --> 00:21:46.200]  已經網絡了你
[00:21:46.200 --> 00:21:47.200]  我到了
[00:21:47.200 --> 00:21:49.200]  現在很厲害的網絡
[00:21:49.200 --> 00:21:50.200]  但是你接不到他
[00:21:50.200 --> 00:21:52.200]  一直都沒出來
[00:21:52.200 --> 00:21:54.200]  朋友打電話給你
[00:21:54.200 --> 00:21:55.200]  喂接到他了嗎?
[00:21:55.200 --> 00:21:56.200]  還沒見到他
[00:21:56.200 --> 00:21:58.200]  Had not seen
[00:21:58.200 --> 00:22:00.200]  就是到現在還沒見到
[00:22:00.200 --> 00:22:02.200]  不過很快會見到
[00:22:02.200 --> 00:22:04.200]  因為他已經不知道在搞什麼了
[00:22:04.200 --> 00:22:06.200]  後來才發現行李扣住了
[00:22:06.200 --> 00:22:08.200]  等了一個多小時
[00:22:08.200 --> 00:22:09.200]  不過你知道他一定會出來的
[00:22:09.200 --> 00:22:12.200]  他不會被人掀到別處的
[00:22:12.200 --> 00:22:14.200]  這個就是吃下線
[00:22:14.200 --> 00:22:17.200]  但是如果你發現他根本沒有上機
[00:22:17.200 --> 00:22:19.200]  根本沒有坐飛機
[00:22:19.200 --> 00:22:22.200]  那你怎麼說?
[00:22:22.200 --> 00:22:23.200]  我不會見到他
[00:22:23.200 --> 00:22:24.200]  因為他沒有上機
[00:22:24.200 --> 00:22:26.200]  他根本就不在
[00:22:26.200 --> 00:22:29.200]  耶穌是特別用一個完成式
[00:22:29.200 --> 00:22:31.200]  他的意思就是說
[00:22:31.200 --> 00:22:33.200]  到現在為止
[00:22:34.200 --> 00:22:36.200]  還沒見到我
[00:22:36.200 --> 00:22:38.200]  但是你一定會見到我
[00:22:38.200 --> 00:22:40.200]  這些人
[00:22:40.200 --> 00:22:41.200]  因為還沒見到
[00:22:41.200 --> 00:22:42.200]  就是到現在為止
[00:22:42.200 --> 00:22:44.200]  在這一刻還沒見到我的人
[00:22:44.200 --> 00:22:46.200]  而相信是有福的
[00:22:46.200 --> 00:22:51.200]  因此這個信就不是盲目的信了
[00:22:51.200 --> 00:22:55.200]  是因為他見到信徒的見證
[00:22:55.200 --> 00:22:58.200]  見到使徒所記載下來的
[00:22:58.200 --> 00:22:59.200]  變成見證
[00:22:59.200 --> 00:23:02.200]  所以他是很有理由的
[00:23:02.200 --> 00:23:05.200]  雖然這一刻還沒見到
[00:23:05.200 --> 00:23:07.200]  但是將來一定會見到
[00:23:07.200 --> 00:23:09.200]  而且可能很快會見到
[00:23:09.200 --> 00:23:11.200]  這個就是吃下線
[00:23:11.200 --> 00:23:13.200]  所以在文化上
[00:23:13.200 --> 00:23:17.200]  耶穌那句話不是跟多瓦說的
[00:23:17.200 --> 00:23:19.200]  是跟我們說的
[00:23:19.200 --> 00:23:21.200]  耶穌怎麼跟我們說呢?
[00:23:21.200 --> 00:23:26.200]  因為耶穌在14章
[00:23:26.200 --> 00:23:27.200]  約翰福音14章說
[00:23:27.200 --> 00:23:30.200]  我若去為你們預備地方
[00:23:30.200 --> 00:23:33.200]  我必再來接你們到我那裡去
[00:23:33.200 --> 00:23:34.200]  我在那裡
[00:23:34.200 --> 00:23:36.200]  叫你們也在那裡
[00:23:36.200 --> 00:23:37.200]  就是耶穌說
[00:23:37.200 --> 00:23:38.200]  我先去
[00:23:38.200 --> 00:23:41.200]  去預備再接你們
[00:23:41.200 --> 00:23:43.200]  我們現在還沒見到
[00:23:43.200 --> 00:23:45.200]  但是我們有信心
[00:23:45.200 --> 00:23:48.200]  就是那些仍未見主的人
[00:23:48.200 --> 00:23:50.200]  因為他見到有很多的見證
[00:23:50.200 --> 00:23:52.200]  有很多的記載
[00:23:52.200 --> 00:23:54.200]  使徒的記載、見證
[00:23:54.200 --> 00:23:55.200]  所以是有信心
[00:23:55.200 --> 00:23:58.200]  知道主會回來
[00:23:58.200 --> 00:24:00.200]  而相信他
[00:24:00.200 --> 00:24:03.200]  那麼這些人就有福了
[00:24:03.200 --> 00:24:05.200]  所以那個未見而信
[00:24:05.200 --> 00:24:07.200]  就是還沒見
[00:24:07.200 --> 00:24:09.200]  但已經相信
[00:24:09.200 --> 00:24:10.200]  現在還沒見
[00:24:10.200 --> 00:24:12.200]  雖然眼還沒見
[00:24:12.200 --> 00:24:16.200]  但是信心是建基在信徒的見證上
[00:24:16.200 --> 00:24:18.200]  而相信
[00:24:18.200 --> 00:24:21.200]  基督教從來不是一個
[00:24:21.200 --> 00:24:23.200]  叫人盲從
[00:24:23.200 --> 00:24:24.200]  或者盲目的
[00:24:24.200 --> 00:24:25.200]  你信就有,不信就沒有
[00:24:25.200 --> 00:24:26.200]  從來都不是
[00:24:26.200 --> 00:24:28.200]  基督教是一個活的信仰
[00:24:28.200 --> 00:24:30.200]  透過弟兄姊妹的見證
[00:24:30.200 --> 00:24:35.200]  透過耶穌基督在眾人的作為
[00:24:35.200 --> 00:24:36.200]  我們去相信
[00:24:36.200 --> 00:24:37.200]  是有根有據
[00:24:37.200 --> 00:24:39.200]  不過我們見不到
[00:24:39.200 --> 00:24:42.200]  到將來會見到
[00:24:42.200 --> 00:24:44.200]  未見復活的主
[00:24:44.200 --> 00:24:46.200]  但見到門徒的見證
[00:24:46.200 --> 00:24:47.200]  所以我們今天的信仰
[00:24:47.200 --> 00:24:49.200]  建基在使徒的教訓
[00:24:49.200 --> 00:24:51.200]  歷代信徒的見證
[00:24:51.200 --> 00:24:52.200]  弟兄姊妹的見證
[00:24:52.200 --> 00:24:53.200]  沒有看見
[00:24:53.200 --> 00:24:56.200]  沒有看見,卻信的有福了
[00:24:56.200 --> 00:24:57.200]  就是指這個
[00:24:57.200 --> 00:25:02.200]  所以這個信是有根有據
[00:25:02.200 --> 00:25:07.200]  1597年2月5日
[00:25:07.200 --> 00:25:11.200]  日本當時的一個家族
[00:25:11.200 --> 00:25:13.200]  封神秀吉
[00:25:13.200 --> 00:25:14.200]  如果讀日本歷史
[00:25:14.200 --> 00:25:17.200]  都很熟悉這個人
[00:25:17.200 --> 00:25:20.200]  當時
[00:25:20.200 --> 00:25:22.200]  基督教傳入日本
[00:25:22.200 --> 00:25:25.200]  封神秀吉非常痛恨基督教
[00:25:25.200 --> 00:25:28.200]  他要將信耶穌的人
[00:25:28.200 --> 00:25:32.200]  全部治死罪
[00:25:32.200 --> 00:25:37.200]  當時長期處決了26個天主教徒
[00:25:37.200 --> 00:25:40.200]  有4個是西班牙籍的傳教士
[00:25:40.200 --> 00:25:43.200]  有一個是墨西哥籍的修士
[00:25:43.200 --> 00:25:45.200]  一個葡萄牙籍的修士
[00:25:45.200 --> 00:25:49.200]  另外有20個日本籍的信徒
[00:25:49.200 --> 00:25:53.200]  後來這26個信教的人
[00:25:53.200 --> 00:25:56.200]  被封為日本26聖人
[00:25:56.200 --> 00:26:00.200]  不過我們要說的是只有26個
[00:26:00.200 --> 00:26:02.200]  因為他判處死刑的時候
[00:26:02.200 --> 00:26:05.200]  不是26個,是25個
[00:26:05.200 --> 00:26:09.200]  只有19個日本人
[00:26:09.200 --> 00:26:10.200]  判處死刑的時候
[00:26:10.200 --> 00:26:13.200]  他們是要走一條很長的路
[00:26:13.200 --> 00:26:15.200]  去到海邊那裡
[00:26:15.200 --> 00:26:18.200]  然後釘他們上十字架
[00:26:18.200 --> 00:26:21.200]  要他們處死
[00:26:21.200 --> 00:26:25.200]  走的途中有一個年輕人跟著他們
[00:26:25.200 --> 00:26:28.200]  這個年輕人
[00:26:28.200 --> 00:26:31.200]  看到這幫基督徒他們所做的
[00:26:31.200 --> 00:26:33.200]  他們的生活
[00:26:33.200 --> 00:26:35.200]  是令到他很感動
[00:26:35.200 --> 00:26:37.200]  他們那種愛
[00:26:37.200 --> 00:26:40.200]  他們對基督的信心
[00:26:40.200 --> 00:26:42.200]  他們所行的、所說的
[00:26:42.200 --> 00:26:46.200]  是令到這個年輕人很深的印象
[00:26:46.200 --> 00:26:49.200]  當他陪著這25個人一路走的時候
[00:26:49.200 --> 00:26:55.200]  這個年輕人走到中途的時候就說
[00:26:55.200 --> 00:26:58.200]  他說我都是他們當中的一個
[00:26:58.200 --> 00:27:01.200]  他說我已經接受了耶穌
[00:27:01.200 --> 00:27:03.200]  他說我願意跟他們一起
[00:27:03.200 --> 00:27:07.200]  去接受這個死刑
[00:27:07.200 --> 00:27:13.200]  後來日本的官兵
[00:27:13.200 --> 00:27:16.200]  就將這26個年輕人
[00:27:16.200 --> 00:27:17.200]  只有20多歲而已
[00:27:17.200 --> 00:27:20.200]  就將他們一起綁在一起
[00:27:20.200 --> 00:27:22.200]  他之前是沒有加入
[00:27:22.200 --> 00:27:23.200]  沒有去洗禮什麼的
[00:27:23.200 --> 00:27:25.200]  但是這一刻裡面
[00:27:25.200 --> 00:27:27.200]  他因為看到這幫人所做
[00:27:27.200 --> 00:27:28.200]  他看到他們
[00:27:28.200 --> 00:27:30.200]  所以他相信
[00:27:30.200 --> 00:27:33.200]  沒有見到 但是他相信
[00:27:33.200 --> 00:27:38.200]  他被封為第26個的聖人
[00:27:38.200 --> 00:27:42.200]  2012年我去訪問四川
[00:27:42.200 --> 00:27:44.200]  當時帶著一幫學生
[00:27:44.200 --> 00:27:46.200]  忠臣的學生
[00:27:46.200 --> 00:27:48.200]  訪問四川大學
[00:27:48.200 --> 00:27:51.200]  當時我們訪問一個道教學院
[00:27:51.200 --> 00:27:56.200]  四川大學就是以道教和歷史很出名
[00:27:56.200 --> 00:28:00.200]  在一個晚宴上
[00:28:00.200 --> 00:28:05.200]  負責招待的一個國內學者就跟我說
[00:28:05.200 --> 00:28:07.200]  他說楊博士
[00:28:07.200 --> 00:28:09.200]  他說有一位教授
[00:28:09.200 --> 00:28:11.200]  他知道你是牧師
[00:28:11.200 --> 00:28:13.200]  他說今晚他一定要跟你坐
[00:28:13.200 --> 00:28:15.200]  行不行?他問我
[00:28:15.200 --> 00:28:16.200]  我說我不認識他
[00:28:16.200 --> 00:28:17.200]  一個姓張的
[00:28:17.200 --> 00:28:19.200]  一個女的教授
[00:28:19.200 --> 00:28:21.200]  我看到他這麼堅持
[00:28:21.200 --> 00:28:22.200]  我說好吧
[00:28:22.200 --> 00:28:25.200]  他說今晚就讓他跟我一起坐
[00:28:25.200 --> 00:28:26.200]  可能他有話要跟我說
[00:28:26.200 --> 00:28:27.200]  我不認識他
[00:28:27.200 --> 00:28:28.200]  沒見過的
[00:28:28.200 --> 00:28:30.200]  那晚吃飯的時候
[00:28:30.200 --> 00:28:33.200]  一個姓張的教授
[00:28:33.200 --> 00:28:37.200]  他就問我一個問題
[00:28:37.200 --> 00:28:38.200]  他說楊博士
[00:28:38.200 --> 00:28:40.200]  我知道你有牧師
[00:28:40.200 --> 00:28:42.200]  他問你有沒有聽過一個人
[00:28:42.200 --> 00:28:44.200]  沒有讀過聖經
[00:28:44.200 --> 00:28:45.200]  沒有去過教會
[00:28:45.200 --> 00:28:47.200]  沒有聽過道
[00:28:47.200 --> 00:28:50.200]  也沒有接觸過任何的傳道人
[00:28:50.200 --> 00:28:52.200]  而他自己就信了耶穌
[00:28:52.200 --> 00:28:54.200]  他說有沒有可能
[00:28:54.200 --> 00:28:57.200]  當時我不知道他說什麼
[00:28:57.200 --> 00:28:59.200]  我說如果有
[00:28:59.200 --> 00:29:00.200]  都是上帝大能
[00:29:00.200 --> 00:29:03.200]  我說真的很少有這個機會
[00:29:03.200 --> 00:29:06.200]  他說我就是這個人
[00:29:06.200 --> 00:29:08.200]  他說我沒有回過教會
[00:29:08.200 --> 00:29:09.200]  沒有讀過聖經
[00:29:09.200 --> 00:29:11.200]  從來沒有試過祈禱
[00:29:11.200 --> 00:29:13.200]  也沒有跟任何傳道人聊過天
[00:29:13.200 --> 00:29:15.200]  他說我就是這樣
[00:29:15.200 --> 00:29:17.200]  決志要信耶穌
[00:29:17.200 --> 00:29:18.200]  那我就問
[00:29:18.200 --> 00:29:21.200]  我怎麼會信耶穌
[00:29:21.200 --> 00:29:24.200]  他說
[00:29:24.200 --> 00:29:26.200]  在我整理一些歷史
[00:29:26.200 --> 00:29:30.200]  他是負責歷史檔案的
[00:29:30.200 --> 00:29:33.200]  四川大學有一個很出名的醫學院
[00:29:33.200 --> 00:29:38.200]  西南的華西大學醫學院
[00:29:38.200 --> 00:29:40.200]  以前叫協合大學
[00:29:40.200 --> 00:29:43.200]  就是今天四川大學的醫學院
[00:29:43.200 --> 00:29:46.200]  他整理學院的檔案的時候
[00:29:46.200 --> 00:29:48.200]  他就發現有一個人
[00:29:48.200 --> 00:29:51.200]  叫蘇道樸
[00:29:51.200 --> 00:29:53.200]  他是加拿大的長老會
[00:29:53.200 --> 00:29:55.200]  他拿了博士學位之後
[00:29:55.200 --> 00:29:57.200]  他也受了神學訓練
[00:29:57.200 --> 00:30:00.200]  他就去了協合大學裡面
[00:30:00.200 --> 00:30:03.200]  在醫學院裡面教書
[00:30:03.200 --> 00:30:06.200]  禮拜天他就去港島
[00:30:06.200 --> 00:30:08.200]  那這位蘇道樸
[00:30:08.200 --> 00:30:12.200]  他就在1930年
[00:30:12.200 --> 00:30:15.200]  某個禮拜六的晚上回家
[00:30:15.200 --> 00:30:19.200]  就被一個賊搶了東西
[00:30:19.200 --> 00:30:22.200]  就插了刀
[00:30:22.200 --> 00:30:24.200]  之後他就昏迷
[00:30:24.200 --> 00:30:26.200]  後來他醒了
[00:30:26.200 --> 00:30:28.200]  他醒來的時候就跟他太太說
[00:30:28.200 --> 00:30:34.200]  他說請你向學校
[00:30:34.200 --> 00:30:37.200]  和轉告中國政府
[00:30:37.200 --> 00:30:39.200]  不要因為我受傷
[00:30:39.200 --> 00:30:44.200]  叫他不要去找他自己的英國政府
[00:30:44.200 --> 00:30:47.200]  他也不要因為他的緣故
[00:30:47.200 --> 00:30:50.200]  使得中英關係惡化
[00:30:50.200 --> 00:30:51.200]  但不僅這樣
[00:30:51.200 --> 00:30:52.200]  他跟太太說
[00:30:52.200 --> 00:30:56.200]  那個賊後來被抓了
[00:30:56.200 --> 00:31:00.200]  他說你要去探訪這個賊的妻子
[00:31:00.200 --> 00:31:03.200]  這個賊一定是走投無路
[00:31:03.200 --> 00:31:06.200]  他才會去搶東西
[00:31:06.200 --> 00:31:11.200]  後來他太太真的去探訪那個賊
[00:31:11.200 --> 00:31:13.200]  就發現他太太有兩個十塊錢
[00:31:13.200 --> 00:31:16.200]  很窮 走投無路
[00:31:16.200 --> 00:31:18.200]  所以他才去搶東西
[00:31:18.200 --> 00:31:21.200]  不慎插了他一刀
[00:31:21.200 --> 00:31:24.200]  那這個蘇道樸後來就
[00:31:24.200 --> 00:31:26.200]  因為這件事就去世了
[00:31:26.200 --> 00:31:27.200]  那幾天他死了
[00:31:27.200 --> 00:31:32.200]  他太太不僅沒有告他
[00:31:32.200 --> 00:31:37.200]  她還勸政府不要判他死刑
[00:31:37.200 --> 00:31:42.200]  她還去幫助他太太和兩個十塊錢
[00:31:42.200 --> 00:31:45.200]  故事都很長的 從下段說
[00:31:45.200 --> 00:31:48.200]  這位張教授一邊看書信
[00:31:48.200 --> 00:31:53.200]  他說怎麼可能一個人有這麼大的愛心
[00:31:53.200 --> 00:31:54.200]  書信裏面就看到
[00:31:54.200 --> 00:31:56.200]  耶穌釘十字架說
[00:31:56.200 --> 00:31:58.200]  父啊赦免他們
[00:31:58.200 --> 00:32:00.200]  因為他們所做的他們不曉得
[00:32:00.200 --> 00:32:02.200]  他說究竟耶穌是什麼人
[00:32:02.200 --> 00:32:04.200]  這個蘇道樸究竟是因為耶穌什麼
[00:32:04.200 --> 00:32:06.200]  有這麼大的愛心
[00:32:06.200 --> 00:32:07.200]  我完全不明白
[00:32:07.200 --> 00:32:11.200]  在我的文化 在我的人生裏
[00:32:11.200 --> 00:32:17.200]  我是完全不明白一個人可以愛人愛到底
[00:32:17.200 --> 00:32:20.200]  於是他就和天上的耶穌說
[00:32:20.200 --> 00:32:22.200]  如果你是真是神 有這麼偉大
[00:32:22.200 --> 00:32:23.200]  我就要信你了
[00:32:23.200 --> 00:32:25.200]  所以他就這樣跪在窗前
[00:32:25.200 --> 00:32:28.200]  就和神說 我要相信你
[00:32:28.200 --> 00:32:30.200]  後來他相信了之後
[00:32:30.200 --> 00:32:32.200]  他就去找教會
[00:32:32.200 --> 00:32:33.200]  他見到的時候
[00:32:33.200 --> 00:32:35.200]  他已經在一個教會裏面
[00:32:35.200 --> 00:32:37.200]  有參加查經班
[00:32:37.200 --> 00:32:40.200]  他說我在聖經裏面所學習的真是好
[00:32:40.200 --> 00:32:43.200]  他讓我找到一個真理
[00:32:43.200 --> 00:32:45.200]  他沒有見過
[00:32:45.200 --> 00:32:46.200]  甚至我沒有聽過
[00:32:46.200 --> 00:32:51.200]  但是因為一個死了的人仍在說話
[00:32:51.200 --> 00:32:53.200]  而他因為這樣的緣故
[00:32:53.200 --> 00:32:55.200]  他相信了
[00:32:55.200 --> 00:32:58.200]  所以這種人正正是耶穌所說的
[00:32:58.200 --> 00:33:00.200]  未見而信
[00:33:00.200 --> 00:33:02.200]  這個信是有根據的
[00:33:02.200 --> 00:33:03.200]  不是盲目的
[00:33:03.200 --> 00:33:05.200]  不是說你信就有 不信就沒有
[00:33:05.200 --> 00:33:06.200]  你相信了 閉上眼睛去相信了
[00:33:06.200 --> 00:33:07.200]  不是這個意思
[00:33:07.200 --> 00:33:09.200]  所以今天在我們的生活上
[00:33:09.200 --> 00:33:12.200]  我們去留意弟兄姊妹所經歷的上帝
[00:33:12.200 --> 00:33:14.200]  正正就是給我們信心
[00:33:14.200 --> 00:33:15.200]  建立我們信心的
[00:33:15.200 --> 00:33:19.200]  很重要的一些資料
[00:33:19.200 --> 00:33:24.200]  我們看見弟兄姊妹經歷的苦難
[00:33:24.200 --> 00:33:26.200]  看見弟兄姊妹經歷的上帝的恩典
[00:33:26.200 --> 00:33:31.200]  這個就是上帝在我們當中彰顯出來
[00:33:31.200 --> 00:33:33.200]  耶穌基督升天之後
[00:33:33.200 --> 00:33:35.200]  沒有人再見到祂
[00:33:35.200 --> 00:33:38.200]  但是祂以群體的形式在我們當中彰顯出來
[00:33:38.200 --> 00:33:43.200]  所以我們的所做所見所行
[00:33:43.200 --> 00:33:45.200]  就是將耶穌基督彰顯出來
[00:33:45.200 --> 00:33:47.200]  人所見到的
[00:33:47.200 --> 00:33:49.200]  雖然見不到耶穌
[00:33:49.200 --> 00:33:53.200]  但是就因著我們所做而相信
[00:33:53.200 --> 00:33:56.200]  這個我時時都勸弟兄姊妹
[00:33:56.200 --> 00:33:59.200]  我們真的不要錯過一些很重要的聚會
[00:33:59.200 --> 00:34:01.200]  否則有時候我們可能會很後悔
[00:34:01.200 --> 00:34:04.200]  我們要留意弟兄姊妹的經歷
[00:34:04.200 --> 00:34:06.200]  在當中學習
[00:34:06.200 --> 00:34:09.200]  因為耶穌基督就活在我們當中
[00:34:09.200 --> 00:34:12.200]  未見而信有福
[00:34:12.200 --> 00:34:16.200]  我們跟祈禱 我們跟心的祈禱
[00:34:16.200 --> 00:34:18.200]  差事主我們感謝祢
[00:34:18.200 --> 00:34:22.200]  因為主祢在天上被差派下來
[00:34:22.200 --> 00:34:26.200]  然後祢將差事使命交給我們
[00:34:26.200 --> 00:34:30.200]  叫我們經歷主祢所給我們的恩典
[00:34:30.200 --> 00:34:34.200]  叫我們能夠在生活上因著主祢的愛
[00:34:34.200 --> 00:34:36.200]  我們彼此相愛
[00:34:36.200 --> 00:34:39.200]  當祢的愛被彰顯的時候
[00:34:39.200 --> 00:34:41.200]  人就見到主祢
[00:34:41.200 --> 00:34:43.200]  雖然我們眼睛未見到祢
[00:34:43.200 --> 00:34:45.200]  但是我們相信
[00:34:45.200 --> 00:34:49.200]  因為我們的信是建基於使徒的教訓
[00:34:49.200 --> 00:34:53.200]  弟兄姊妹的經歷 聖靈的工作
[00:34:53.200 --> 00:34:57.200]  以致我們相信祢是又真又活的神
[00:34:57.200 --> 00:34:59.200]  求主幫助我們
[00:34:59.200 --> 00:35:01.200]  珍惜弟兄姊妹的相交
[00:35:01.200 --> 00:35:04.200]  更加在生活上看到復活的主
[00:35:04.200 --> 00:35:07.200]  仍然在我們當中
[00:35:07.200 --> 00:35:09.200]  我們祈禱奉主名求
[00:35:09.200 --> 00:35:11.200]  誠心所願
[00:35:11.200 --> 00:35:14.200]  (字幕由 Amara.org 社群提供)

