
[00:00:00.000 --> 00:00:11.400]  在此先恭喜大家 新一年能夠有一個更好的新開始
[00:23:52.900 --> 00:23:55.900]  其實從經文上下文所說的
[00:23:55.900 --> 00:23:57.900]  就是北國
[00:23:57.900 --> 00:24:00.900]  就是我們所說的
[00:24:00.900 --> 00:24:02.900]  波斯帝國滅亡了
[00:24:02.900 --> 00:24:07.900]  接著進入了亞歷山大大帝國
[00:24:07.900 --> 00:24:09.900]  都滅亡了
[00:24:09.900 --> 00:24:12.900]  分裂為四個小國
[00:24:12.900 --> 00:24:14.900]  不是小國是大國
[00:24:14.900 --> 00:24:21.900]  分為北面的在希臘地區的王
[00:24:21.900 --> 00:24:25.900]  和南邊的王是埃及為王的王
[00:24:25.900 --> 00:24:28.900]  基本上這兩個是我們需要知道的
[00:24:28.900 --> 00:24:30.900]  這裡這段聖經說
[00:24:30.900 --> 00:24:32.900]  這個卑鄙的人興起為王
[00:24:32.900 --> 00:24:35.900]  其實是指到北面的國家
[00:24:35.900 --> 00:24:38.900]  希臘化了的一個敘利亞王國
[00:24:38.900 --> 00:24:43.900]  或者英文說的Hellenistic Syrian Kingdom
[00:24:43.900 --> 00:24:49.900]  他們是一個很著名的王國
[00:24:49.900 --> 00:24:53.900]  很多歷史研究一定會討論到的
[00:24:53.900 --> 00:24:58.900]  就是稱為塞索古帝國
[00:24:58.900 --> 00:25:01.900]  Syriac Empire
[00:25:01.900 --> 00:25:03.900]  為什麼這麼重要呢
[00:25:03.900 --> 00:25:08.900]  因為這個王國可以說是將整個希臘文化
[00:25:08.900 --> 00:25:13.900]  擴展到最有系統的一個帝國
[00:25:13.900 --> 00:25:15.900]  它不是很大
[00:25:15.900 --> 00:25:20.900]  其中一個亞歷山大分裂的北面的王國
[00:25:20.900 --> 00:25:22.900]  成立這個國家的人
[00:25:22.900 --> 00:25:27.900]  就是當時的一個軍官叫塞索古四世
[00:25:27.900 --> 00:25:31.900]  他成立了這個國之後
[00:25:31.900 --> 00:25:34.900]  就有一個繼位者
[00:25:34.900 --> 00:25:36.900]  這個繼位者有個名字
[00:25:36.900 --> 00:25:38.900]  之前我已經說過
[00:25:38.900 --> 00:25:41.900]  他叫安條克四世神顯者
[00:25:43.900 --> 00:25:45.900]  英文好說
[00:25:45.900 --> 00:25:51.900]  他叫Antiochus IV Epiphany
[00:25:51.900 --> 00:25:57.900]  這個人的名字叫Antiochus
[00:25:57.900 --> 00:26:01.900]  安條克
[00:26:01.900 --> 00:26:03.900]  你會說牧師
[00:26:03.900 --> 00:26:05.900]  名字這麼難聽
[00:26:05.900 --> 00:26:08.900]  那我們就簡單一點說
[00:26:08.900 --> 00:26:10.900]  安王
[00:26:10.900 --> 00:26:12.900]  安王好說
[00:26:12.900 --> 00:26:14.900]  北面的王叫安王
[00:26:14.900 --> 00:26:16.900]  他繼承了他爸爸之後
[00:26:16.900 --> 00:26:20.900]  成為了北面王國的王
[00:26:20.900 --> 00:26:25.900]  他怎麼會成為這個王呢
[00:26:25.900 --> 00:26:27.900]  剛才我們說過
[00:26:27.900 --> 00:26:36.900]  這個國家最初是由亞歷山大大帝分裂出來的王國
[00:26:36.900 --> 00:26:38.900]  亞歷山大不是沒有兒子的
[00:26:38.900 --> 00:26:40.900]  他自己本身也有兒子的
[00:26:41.900 --> 00:26:43.900]  他有三個兒子
[00:26:43.900 --> 00:26:49.900]  因為希臘當時是一個城邦制的國家
[00:26:49.900 --> 00:26:53.900]  很多時候那些王國的王的王室
[00:26:53.900 --> 00:26:58.900]  往往他們的繼位人都會被監禁
[00:26:58.900 --> 00:27:00.900]  或者做人質
[00:27:00.900 --> 00:27:06.900]  在羅馬的國度裡面去坐牢
[00:27:06.900 --> 00:27:08.900]  或者招待
[00:27:09.900 --> 00:27:11.900]  抓住你的繼位人
[00:27:11.900 --> 00:27:13.900]  那你就知道
[00:27:13.900 --> 00:27:21.900]  因此這個城邦就可以在羅馬的帝國裡面受控制
[00:27:21.900 --> 00:27:26.900]  當在這個情況之下
[00:27:26.900 --> 00:27:29.900]  原來這個大兒子
[00:27:29.900 --> 00:27:33.900]  大繼承人Demetrius I
[00:27:33.900 --> 00:27:37.900]  當他準備坐牢的時候
[00:27:37.900 --> 00:27:40.900]  有個看守的軍官就想著
[00:27:40.900 --> 00:27:43.900]  趁機挾持著這個第二子
[00:27:43.900 --> 00:27:46.900]  你說穆斯是誰呢
[00:27:46.900 --> 00:27:48.900]  就是二太子
[00:27:48.900 --> 00:27:50.900]  挾持著二太子
[00:27:50.900 --> 00:27:53.900]  二太子挾持著做什麼呢
[00:27:53.900 --> 00:27:59.900]  現在我看著二太子管理這個國家
[00:27:59.900 --> 00:28:02.900]  就有一個這樣的人物出現了
[00:28:02.900 --> 00:28:04.900]  誰不需要說了
[00:28:04.900 --> 00:28:06.900]  因為說了你都不記得
[00:28:06.900 --> 00:28:08.900]  就在這個時候
[00:28:08.900 --> 00:28:14.900]  你剛才聽到塞索古的帝國的兒子
[00:28:14.900 --> 00:28:17.900]  後來叫做Antiochus
[00:28:17.900 --> 00:28:19.900]  安提條克
[00:28:19.900 --> 00:28:21.900]  你這樣做
[00:28:21.900 --> 00:28:25.900]  你不就趁機做了王
[00:28:25.900 --> 00:28:28.900]  不如我也挾持過了
[00:28:28.900 --> 00:28:30.900]  就找了第三子出來
[00:28:30.900 --> 00:28:32.900]  三太子
[00:28:32.900 --> 00:28:34.900]  大家開始會明白一點了
[00:28:34.900 --> 00:28:40.900]  大太子就被關押在羅馬帝國裏面
[00:28:40.900 --> 00:28:44.900]  城邦在管治他
[00:28:44.900 --> 00:28:47.900]  於是本地的王
[00:28:47.900 --> 00:28:51.900]  本地的人就希望盡快捧一個出來
[00:28:51.900 --> 00:28:54.900]  能夠成就自己為王
[00:28:54.900 --> 00:28:56.900]  你捧二太子
[00:28:56.900 --> 00:28:58.900]  我捧三太子
[00:28:58.900 --> 00:29:01.900]  而捧三太子的就是誰呢
[00:29:01.900 --> 00:29:04.900]  就是我剛才說的安提條克
[00:29:04.900 --> 00:29:06.900]  他沒有兵力
[00:29:06.900 --> 00:29:11.900]  於是他借勢找一個王國附近的城邦
[00:29:11.900 --> 00:29:15.900]  叫做加瑪王的王國
[00:29:15.900 --> 00:29:16.900]  幫助他
[00:29:16.900 --> 00:29:18.900]  這個加瑪王的王帝
[00:29:18.900 --> 00:29:21.900]  歐麥尼斯二世
[00:29:21.900 --> 00:29:23.900]  牧師夠了
[00:29:23.900 --> 00:29:25.900]  我頭都暈腦都脹了
[00:29:25.900 --> 00:29:27.900]  不如簡單點說
[00:29:27.900 --> 00:29:29.900]  兩個人都想做
[00:29:29.900 --> 00:29:31.900]  爭奪做皇帝
[00:29:31.900 --> 00:29:32.900]  一個挾持二太子
[00:29:32.900 --> 00:29:33.900]  一個挾持三太子
[00:29:33.900 --> 00:29:37.900]  不過三太子被挾持的人
[00:29:37.900 --> 00:29:39.900]  不夠膽就找人幫忙
[00:29:39.900 --> 00:29:41.900]  就是這樣
[00:29:41.900 --> 00:29:47.900]  他趁著大家一起混亂的時候
[00:29:47.900 --> 00:29:50.900]  互相挾持就找第二個來幫忙
[00:29:50.900 --> 00:29:56.900]  最後打贏了挾持二太子的官
[00:29:56.900 --> 00:29:59.900]  自己成為了王
[00:29:59.900 --> 00:30:01.900]  最初不是自己做王的
[00:30:01.900 --> 00:30:04.900]  想捧第三個三太子
[00:30:04.900 --> 00:30:07.900]  挾天子以令諸侯
[00:30:07.900 --> 00:30:09.900]  但是他說一不做二不休
[00:30:09.900 --> 00:30:11.900]  不如連三太子也殺了
[00:30:11.900 --> 00:30:13.900]  殺了他
[00:30:13.900 --> 00:30:15.900]  自己做了王
[00:30:15.900 --> 00:30:19.900]  那怎麼想成為自己正統呢
[00:30:19.900 --> 00:30:21.900]  他於是就把自己改名
[00:30:21.900 --> 00:30:23.900]  改了和三太子一樣
[00:30:23.900 --> 00:30:30.900]  這個三太子就叫做安調克
[00:30:30.900 --> 00:30:32.900]  不過他要和他有些分別
[00:30:32.900 --> 00:30:34.900]  所以他就把自己的名字改成
[00:30:34.900 --> 00:30:39.900]  Antiochus IV Epiphanes
[00:30:39.900 --> 00:30:41.900]  這個就是歷史背景
[00:30:41.900 --> 00:30:43.900]  我們看回這段經文
[00:30:43.900 --> 00:30:46.900]  有一個卑鄙的人興起接觸
[00:30:46.900 --> 00:30:50.900]  就是說安調克第四世
[00:30:50.900 --> 00:30:52.900]  神顯者
[00:30:52.900 --> 00:30:56.900]  他就趁機用醜惡的手段
[00:30:56.900 --> 00:30:58.900]  你挾持二太子
[00:30:58.900 --> 00:31:00.900]  我就挾持三太子
[00:31:00.900 --> 00:31:03.900]  希望用這個手法來賺取自己的權力
[00:31:03.900 --> 00:31:06.900]  他希望用這個方法來成為君王
[00:31:06.900 --> 00:31:08.900]  在這個情況下
[00:31:08.900 --> 00:31:10.900]  人們看不起他
[00:31:10.900 --> 00:31:12.900]  所以聖經裡說
[00:31:12.900 --> 00:31:15.900]  人未曾將國的尊榮給他
[00:31:15.900 --> 00:31:18.900]  這個人就做什麼呢
[00:31:18.900 --> 00:31:23.900]  為了要去鞏固自己的權力
[00:31:23.900 --> 00:31:25.900]  只有兩種手法
[00:31:25.900 --> 00:31:28.900]  兵力夠就砌他
[00:31:28.900 --> 00:31:33.900]  剛剛在美國砌下了一個國家
[00:31:33.900 --> 00:31:35.900]  有沒有看新聞
[00:31:35.900 --> 00:31:42.900]  砌下了一個沒有力量的國家委內瑞拉
[00:31:42.900 --> 00:31:48.900]  用解放禁毒做理由
[00:31:48.900 --> 00:31:51.900]  是不是真的這樣呢
[00:31:51.900 --> 00:31:53.900]  這是其中一種手段
[00:31:53.900 --> 00:31:55.900]  但這個不行
[00:31:55.900 --> 00:31:57.900]  剛才我們說過他沒有力量
[00:31:57.900 --> 00:31:59.900]  他沒有兵力
[00:31:59.900 --> 00:32:02.900]  於是第二種手段
[00:32:02.900 --> 00:32:06.900]  當用力打人打不到的時候
[00:32:06.900 --> 00:32:09.900]  於是就用暗計
[00:32:09.900 --> 00:32:14.900]  用討好人的方法來使上位
[00:32:14.900 --> 00:32:19.900]  他用了很多方法去討好身邊的小人
[00:32:19.900 --> 00:32:21.900]  在這樣的情況下
[00:32:21.900 --> 00:32:24.900]  這些小人就會幫他賣命
[00:32:24.900 --> 00:32:27.900]  有興趣的可以看這段歷史
[00:32:27.900 --> 00:32:31.900]  安條克第四世神顯者
[00:32:31.900 --> 00:32:34.900]  究竟是怎樣用醜惡的手段
[00:32:34.900 --> 00:32:36.900]  有中文版的
[00:32:36.900 --> 00:32:38.900]  大家可以上網查查
[00:32:38.900 --> 00:32:40.900]  查一下名字就可以了
[00:32:40.900 --> 00:32:43.900]  當他上位之後
[00:32:43.900 --> 00:32:46.900]  於是乎在22節就說
[00:32:46.900 --> 00:32:52.900]  他用很多方法去征服周圍的人
[00:32:52.900 --> 00:32:53.900]  怎樣征服
[00:32:53.900 --> 00:32:54.900]  剛才我說過
[00:32:54.900 --> 00:32:57.900]  他有些同盟的王國
[00:32:57.900 --> 00:32:58.900]  那個叫什麼王國
[00:32:58.900 --> 00:33:00.900]  加瑪王國
[00:33:00.900 --> 00:33:03.900]  剛才我這樣說過給大家聽
[00:33:03.900 --> 00:33:05.900]  那個王叫做什麼
[00:33:05.900 --> 00:33:07.900]  歐麥尼斯二世
[00:33:07.900 --> 00:33:08.900]  剛才也說過
[00:33:08.900 --> 00:33:12.900]  他利用他的軍力
[00:33:12.900 --> 00:33:14.900]  借助他的軍力
[00:33:14.900 --> 00:33:18.900]  來將自己鞏固了自己的勢力
[00:33:18.900 --> 00:33:20.900]  在這個時候
[00:33:20.900 --> 00:33:23.900]  他就和這些人一起合作
[00:33:23.900 --> 00:33:27.900]  以為可以借著這個機會
[00:33:27.900 --> 00:33:30.900]  一起去打江山
[00:33:30.900 --> 00:33:33.900]  我相信這個加瑪王國的國王
[00:33:33.900 --> 00:33:35.900]  也是這樣想的
[00:33:35.900 --> 00:33:36.900]  黏著這個人一起
[00:33:36.900 --> 00:33:38.900]  既然可以這樣
[00:33:38.900 --> 00:33:41.900]  大家一起找世界找食
[00:33:41.900 --> 00:33:45.900]  所以聖經這裡說到
[00:33:45.900 --> 00:33:47.900]  他在這個情況之下
[00:33:47.900 --> 00:33:51.900]  他一直各方面去結盟
[00:33:51.900 --> 00:33:55.900]  並且怎樣用很多種的詭詐
[00:33:55.900 --> 00:33:58.900]  來從微小的兵力
[00:33:58.900 --> 00:34:00.900]  開始變得強盛
[00:34:00.900 --> 00:34:01.900]  聖經說的東西
[00:34:01.900 --> 00:34:03.900]  其實和歷史說的一模一樣
[00:34:03.900 --> 00:34:06.900]  不過我們是不是要知道
[00:34:06.900 --> 00:34:08.900]  歷史發展是什麼呢
[00:34:08.900 --> 00:34:11.900]  我想我講到這裡
[00:34:11.900 --> 00:34:12.900]  你們已經忘記了
[00:34:12.900 --> 00:34:14.900]  這個北方的王叫什麼名字了
[00:34:14.900 --> 00:34:17.900]  我剛才就簡單說了
[00:34:17.900 --> 00:34:19.900]  他叫做安王
[00:34:19.900 --> 00:34:23.900]  安王他用這些手法
[00:34:23.900 --> 00:34:24.900]  去這樣做
[00:34:24.900 --> 00:34:26.900]  自己上了位
[00:34:26.900 --> 00:34:28.900]  他是不是對於
[00:34:28.900 --> 00:34:30.900]  他這些同盟過
[00:34:30.900 --> 00:34:32.900]  一起打江山的人
[00:34:32.900 --> 00:34:35.900]  一起做兄弟呢
[00:34:35.900 --> 00:34:37.900]  我們繼續看
[00:34:37.900 --> 00:34:39.900]  第24節
[00:34:39.900 --> 00:34:42.900]  他說親人坦然無備的時候
[00:34:42.900 --> 00:34:45.900]  他必來到國中極肥美之地
[00:34:45.900 --> 00:34:47.900]  行他列祖和他列祖未曾行的
[00:34:47.900 --> 00:34:49.900]  然後怎樣
[00:34:49.900 --> 00:34:52.900]  他借助了人家的能力
[00:34:52.900 --> 00:34:55.900]  去攻打很多正的地方
[00:34:55.900 --> 00:34:59.900]  肥美之地這個陳述
[00:34:59.900 --> 00:35:02.900]  可以包括講到的
[00:35:02.900 --> 00:35:07.900]  米索不達米亞平原的肥美之地
[00:35:07.900 --> 00:35:13.900]  但也可以直指到巴勒斯坦美地
[00:35:13.900 --> 00:35:16.900]  尤其是這本書是寫給但爾利
[00:35:16.900 --> 00:35:20.900]  但爾利對於肥美之地的理解
[00:35:20.900 --> 00:35:23.900]  就是上帝賜給以色列人的
[00:35:23.900 --> 00:35:25.900]  應許地
[00:35:25.900 --> 00:35:27.900]  Promised Land
[00:35:27.900 --> 00:35:30.900]  歷史也證明了這一點
[00:35:30.900 --> 00:35:32.900]  北方的安王
[00:35:32.900 --> 00:35:37.900]  真的打仗打到南邊
[00:35:37.900 --> 00:35:39.900]  在這個時候
[00:35:39.900 --> 00:35:41.900]  他就攻取了巴勒斯坦地
[00:35:41.900 --> 00:35:43.900]  這塊美地
[00:35:43.900 --> 00:35:46.900]  他拿了這塊美地之後
[00:35:46.900 --> 00:35:48.900]  他怎樣做
[00:35:48.900 --> 00:35:49.900]  聖經說
[00:35:49.900 --> 00:35:53.900]  他將老物略物和財寶
[00:35:53.900 --> 00:35:56.900]  萬級眾人
[00:35:56.900 --> 00:35:59.900]  又要設計攻打保障
[00:35:59.900 --> 00:36:01.900]  然而這都是暫時的
[00:36:01.900 --> 00:36:04.900]  首先原來這只是一個
[00:36:04.900 --> 00:36:06.900]  他攻打的計劃的一部分
[00:36:06.900 --> 00:36:10.900]  不是想長期在巴勒斯坦地造王
[00:36:10.900 --> 00:36:13.900]  目的就是想攻打南國
[00:36:13.900 --> 00:36:15.900]  但在攻打的時候
[00:36:15.900 --> 00:36:19.900]  他知道最有效的
[00:36:19.900 --> 00:36:24.900]  使鬼推磨的方法是什麼呢
[00:36:24.900 --> 00:36:26.900]  給利益
[00:36:26.900 --> 00:36:29.900]  給好處
[00:36:29.900 --> 00:36:33.900]  所以他打仗贏了的東西
[00:36:33.900 --> 00:36:37.900]  他不自己拿進口袋
[00:36:37.900 --> 00:36:40.900]  他派給幫他一起打的人
[00:36:40.900 --> 00:36:44.900]  這造成什麼現象呢
[00:36:44.900 --> 00:36:49.900]  造成一個人前的君王
[00:36:49.900 --> 00:36:53.900]  有錢齊齊穩穩
[00:36:53.900 --> 00:36:57.900]  當他這樣做的時候
[00:36:57.900 --> 00:37:01.900]  原本和他同盟的君王
[00:37:01.900 --> 00:37:04.900]  加瑪王國的王
[00:37:04.900 --> 00:37:07.900]  漸漸可以脫離他的影響力
[00:37:07.900 --> 00:37:09.900]  因為他有更多的影響力
[00:37:09.900 --> 00:37:12.900]  透過收買人心來賺取
[00:37:13.900 --> 00:37:17.900]  當他收買人心的時候
[00:37:17.900 --> 00:37:21.900]  很多時候可以在當地的地方
[00:37:21.900 --> 00:37:23.900]  為他建立很多的據點
[00:37:23.900 --> 00:37:26.900]  所以聖經說設計攻打保障
[00:37:26.900 --> 00:37:28.900]  這裡所說的是
[00:37:28.900 --> 00:37:34.900]  他在巴勒斯坦原地建立了很多的橋頭堡
[00:37:34.900 --> 00:37:38.900]  所以如果你去做一些考古學
[00:37:38.900 --> 00:37:40.900]  或者去聖地旅行
[00:37:40.900 --> 00:37:43.900]  如果那些真的有實力的聖地旅行
[00:37:43.900 --> 00:37:45.900]  不是旅遊的旅遊
[00:37:45.900 --> 00:37:49.900]  他就會帶你去看一些山丘
[00:37:49.900 --> 00:37:53.900]  爛石堆這樣的地方
[00:37:53.900 --> 00:37:58.900]  我記得我2000年的時候去以色列讀書
[00:37:58.900 --> 00:38:02.900]  其中一個帶隊的成員
[00:38:02.900 --> 00:38:06.900]  是一個讀PhD的學生
[00:38:06.900 --> 00:38:09.900]  他真的帶我們去看爛石堆
[00:38:09.900 --> 00:38:11.900]  其他的團友沒有興趣
[00:38:11.900 --> 00:38:13.900]  因為其他大部分都是天主教徒
[00:38:13.900 --> 00:38:16.900]  但我去到就很有興趣
[00:38:16.900 --> 00:38:20.900]  因為他上到爛石堆的時候就教我們去看
[00:38:20.900 --> 00:38:23.900]  爛石堆不同的方向看到什麼
[00:38:23.900 --> 00:38:27.900]  然後怎樣去看見這些人
[00:38:27.900 --> 00:38:29.900]  怎樣在這些爛石堆
[00:38:29.900 --> 00:38:31.900]  以前根本是一個城堡
[00:38:31.900 --> 00:38:33.900]  一個碉堡
[00:38:33.900 --> 00:38:37.900]  怎樣去成為一些承接自己的軍隊
[00:38:37.900 --> 00:38:41.900]  去攻打更遠的地方的幫助
[00:38:41.900 --> 00:38:46.900]  這個北方的王用這種手法
[00:38:46.900 --> 00:38:48.900]  一路討好人
[00:38:48.900 --> 00:38:50.900]  一路讓他有很多據點
[00:38:50.900 --> 00:38:53.900]  於是他就能夠奮勇向前
[00:38:53.900 --> 00:38:54.900]  就是二十五節
[00:38:54.900 --> 00:38:57.900]  一路率領大軍去攻打南方的王
[00:38:57.900 --> 00:39:01.900]  看到聖經的確是這樣說
[00:39:01.900 --> 00:39:04.900]  而這個記載也都是說到
[00:39:04.900 --> 00:39:10.900]  北方的王攻打南方的王的第二次發展
[00:39:10.900 --> 00:39:13.900]  這個南方的王看到這樣的情況
[00:39:13.900 --> 00:39:16.900]  於是就反抗與他爭戰
[00:39:16.900 --> 00:39:19.900]  但卻不能暫住
[00:39:19.900 --> 00:39:23.900]  因為有人設計陷害南方的王
[00:39:23.900 --> 00:39:27.900]  如果說拍劇集這些有排拍的
[00:39:27.900 --> 00:39:30.900]  原來在歷史裡面說到
[00:39:30.900 --> 00:39:35.900]  當北方的王用了很多收買人心的方法的時候
[00:39:35.900 --> 00:39:41.900]  這些被收買的人就很用心地去服侍北方的王
[00:39:41.900 --> 00:39:45.900]  因為他們本身是熟悉南方的世界
[00:39:45.900 --> 00:39:53.900]  於是他們自己想辦法去刺殺南方埃及的法老王
[00:39:53.900 --> 00:40:01.900]  而北方的王的手段更進一步
[00:40:01.900 --> 00:40:03.900]  我們再看第26-27節
[00:40:03.900 --> 00:40:07.900]  吃王膳的必敗為他
[00:40:07.900 --> 00:40:11.900]  他的軍隊必被沖沒並且被殺的甚多
[00:40:11.900 --> 00:40:14.900]  至於這二王他們心懷惡計
[00:40:14.900 --> 00:40:17.900]  同夕說謊計謀卻不成就
[00:40:17.900 --> 00:40:21.900]  因為受了定期試就了結
[00:40:21.900 --> 00:40:24.900]  在這裡說什麼呢?
[00:40:24.900 --> 00:40:34.900]  第26-27節說到曾經領受過北方王的善待的人
[00:40:34.900 --> 00:40:42.900]  在這裡再次提及他們一起和王吃過飯
[00:40:42.900 --> 00:40:50.900]  說到這一點我們又回到《但爾里書》第一章
[00:40:50.900 --> 00:40:57.900]  第5節第8節第10節和第13節的經文
[00:40:57.900 --> 00:41:02.900]  天使不是隨便說一些話的
[00:41:02.900 --> 00:41:11.900]  讓但爾里明白吃是很容易牽動人心的事情
[00:41:11.900 --> 00:41:17.900]  所以一會崇拜完之後你和誰吃飯是有關係的
[00:41:17.900 --> 00:41:20.900]  反映你的靈性
[00:41:20.900 --> 00:41:24.900]  不要隨便和人吃飯
[00:41:24.900 --> 00:41:27.900]  你和牧師吃飯也好
[00:41:27.900 --> 00:41:30.900]  牧師不是人很好
[00:41:30.900 --> 00:41:35.900]  牧師是好人你和他吃飯是無害的
[00:41:35.900 --> 00:41:42.900]  但你和王吃飯反映了但爾里從最初開始
[00:41:42.900 --> 00:41:45.900]  他如何使自己不被玷污
[00:41:45.900 --> 00:41:47.900]  因為他是神的子民的身份
[00:41:47.900 --> 00:41:52.900]  他不吃新巴比倫尼布格尼沙王給他的善食
[00:41:52.900 --> 00:41:55.900]  保守自己的心
[00:41:55.900 --> 00:42:00.900]  但這群人卻很隨便地吃北方王的飯
[00:42:00.900 --> 00:42:03.900]  你為他賣命吃了他的飯
[00:42:03.900 --> 00:42:08.900]  你不是有什麼下場嗎?
[00:42:08.900 --> 00:42:16.900]  聖經說你吃了王膳必敗為他
[00:42:16.900 --> 00:42:20.900]  他嘗試敗為南方王的事
[00:42:20.900 --> 00:42:26.900]  但結果是他們的軍隊被滅沒反而被殺
[00:42:26.900 --> 00:42:35.900]  你以為你可以靠北方王的功力去南方王的內部
[00:42:35.900 --> 00:42:39.900]  但我們這次靠著他就沒有死
[00:42:39.900 --> 00:42:47.900]  好像很多教會靠著社區教會
[00:42:47.900 --> 00:42:52.900]  不用說哪間教會我們以前的一間姐妹堂
[00:42:52.900 --> 00:42:57.900]  Santaniel Community Baptist Church
[00:42:57.900 --> 00:43:00.900]  結果是怎樣?
[00:43:00.900 --> 00:43:05.900]  就是因為搞社區教會就被社區教會吃了
[00:43:05.900 --> 00:43:15.900]  在這裡不是說教會和教會之間的醜惡
[00:43:15.900 --> 00:43:20.900]  是說給我們聽作為信徒的我們有一個心智
[00:43:20.900 --> 00:43:25.900]  要清楚知道不是依賴哪一個有財有勢
[00:43:25.900 --> 00:43:28.900]  然後我們就等同於我們可以興旺
[00:43:28.900 --> 00:43:34.900]  因為這些興旺看似很成功
[00:43:34.900 --> 00:43:38.900]  但這些只是有定時的興旺
[00:43:38.900 --> 00:43:40.900]  所以這段聖經有沒有留意?
[00:43:40.900 --> 00:43:46.900]  第24節說這些情況是暫時的
[00:43:46.900 --> 00:43:53.900]  然後你看看這段聖經他們的計謀不能成就
[00:43:53.900 --> 00:43:58.900]  在第25節說話又暫立不住
[00:43:58.900 --> 00:43:59.900]  站不久的
[00:43:59.900 --> 00:44:04.900]  你今天以為為你同盟的人同行
[00:44:04.900 --> 00:44:10.900]  原來最後願意以你為犧牲
[00:44:10.900 --> 00:44:13.900]  你去成就他的大業
[00:44:13.900 --> 00:44:18.900]  你看不看到世界有多醜
[00:44:18.900 --> 00:44:24.900]  以色列民由大國重新建立自己的國度
[00:44:24.900 --> 00:44:29.900]  就等同於做到神的子民
[00:44:29.900 --> 00:44:31.900]  在這個情況下
[00:44:31.900 --> 00:44:39.900]  北方的王就拿了很多的財寶回到自己的本國
[00:44:39.900 --> 00:44:42.900]  在這裡有一個歷史發展的事件
[00:44:42.900 --> 00:44:49.900]  當安調克第四世神顯者打到南方的時候
[00:44:49.900 --> 00:44:52.900]  就在這個時候發生了一件事件
[00:44:52.900 --> 00:44:56.900]  就是北方的聯邦
[00:44:56.900 --> 00:45:02.900]  發覺王越來越離譜的時候就要管治
[00:45:02.900 --> 00:45:06.900]  在這個管治的過程當中
[00:45:06.900 --> 00:45:17.900]  於是就使用了當時羅馬帝國裡最出眾的軍隊
[00:45:17.900 --> 00:45:21.900]  叫做戰艦船隊
[00:45:21.900 --> 00:45:28.900]  因此北方的大本營就被威脅
[00:45:28.900 --> 00:45:32.900]  北方的王雖然勢如破竹
[00:45:32.900 --> 00:45:42.900]  但在這個情況下看到自己的巢穴被騷擾被危害的時候
[00:45:42.900 --> 00:45:44.900]  他就馬上退回自己的本國
[00:45:44.900 --> 00:45:46.900]  所以這就是第28節所說的
[00:45:46.900 --> 00:45:48.900]  他會回到自己的本國
[00:45:48.900 --> 00:45:50.900]  不過這個我們一會兒再看
[00:45:50.900 --> 00:45:55.900]  不過從這種教導的啟示當中
[00:45:55.900 --> 00:45:59.900]  我們就會明白到一件事
[00:45:59.900 --> 00:46:03.900]  這個世界當中屬神的子民的生存之道
[00:46:03.900 --> 00:46:08.900]  不是依靠這些世界的觀念去建立
[00:46:08.900 --> 00:46:11.900]  不是像天主教會那樣
[00:46:11.900 --> 00:46:13.900]  我們要搞到更多信眾
[00:46:13.900 --> 00:46:16.900]  天主教會信了這麼多年
[00:46:16.900 --> 00:46:20.900]  從來沒有聽到他現在強調傳道傳福音
[00:46:20.900 --> 00:46:24.900]  他是不是真的想福音傳開
[00:46:24.900 --> 00:46:25.900]  這個我看不到
[00:46:25.900 --> 00:46:29.900]  但很肯定他知道天主教的數目不斷減少
[00:46:29.900 --> 00:46:32.900]  他擔心這件事
[00:46:32.900 --> 00:46:38.900]  我們作為基督徒就黏在天主教會裏面
[00:46:38.900 --> 00:46:41.900]  一起去傳道 搞多些社區活動
[00:46:41.900 --> 00:46:43.900]  是不是這樣呢
[00:46:43.900 --> 00:46:46.900]  甚至我們不要理天主教會
[00:46:46.900 --> 00:46:48.900]  我們自己做自己的事
[00:46:48.900 --> 00:46:49.900]  我們看看這個世界
[00:46:49.900 --> 00:46:50.900]  我們最重要是坐大
[00:46:50.900 --> 00:46:54.900]  政府想我們搞多些社區福利活動
[00:46:54.900 --> 00:46:56.900]  我們自己去搞
[00:46:56.900 --> 00:47:00.900]  用這樣的方式來壯大自己的教會
[00:47:00.900 --> 00:47:03.900]  用這樣的方式招引人來
[00:47:03.900 --> 00:47:06.900]  免費的活動
[00:47:06.900 --> 00:47:09.900]  或者很皮毛的活動
[00:47:09.900 --> 00:47:12.900]  我最近聽到一個姐妹跟我分享
[00:47:12.900 --> 00:47:19.900]  她說她女兒去學畫畫
[00:47:19.900 --> 00:47:22.900]  大家知不知道市教學畫畫多少錢
[00:47:22.900 --> 00:47:24.900]  成年人畫
[00:47:24.900 --> 00:47:26.900]  你沒有五六十元一個小時
[00:47:26.900 --> 00:47:30.900]  你都很難學到一個小時的畫畫
[00:47:30.900 --> 00:47:35.900]  她說她去了一間教堂
[00:47:35.900 --> 00:47:41.900]  便宜到你不敢相信
[00:47:41.900 --> 00:47:42.900]  多派些福利給人
[00:47:42.900 --> 00:47:46.900]  人們就來
[00:47:46.900 --> 00:47:54.900]  這些全部都是世人世俗人的手段
[00:47:54.900 --> 00:47:58.900]  如何吸引人來當中
[00:47:58.900 --> 00:48:02.900]  你以為他關照你嗎
[00:48:02.900 --> 00:48:05.900]  背後有另一個原因
[00:48:05.900 --> 00:48:08.900]  他就是想你來到
