
[00:00:00.000 --> 00:00:02.000]  各位主持人 早安
[00:18:51.000 --> 00:18:53.000]  被稱義不是說他本來有罪
[00:18:53.000 --> 00:18:54.000]  所以被稱義
[00:18:54.000 --> 00:18:56.000]  稱義的意思就是justify
[00:18:56.000 --> 00:18:57.000]  稱義的意思就是說
[00:18:57.000 --> 00:18:59.000]  他找到他的身份
[00:18:59.000 --> 00:19:01.000]  一個人在神面前被稱義
[00:19:01.000 --> 00:19:03.000]  就是他重新有他的身份
[00:19:03.000 --> 00:19:05.000]  耶穌的靈
[00:19:05.000 --> 00:19:07.000]  耶穌肉身成為一個人
[00:19:07.000 --> 00:19:08.000]  我們大家看見了
[00:19:08.000 --> 00:19:10.000]  然後耶穌說我不是一個普通人
[00:19:10.000 --> 00:19:11.000]  神說這個不是一個普通人
[00:19:11.000 --> 00:19:14.000]  是他的靈讓他身份
[00:19:14.000 --> 00:19:17.000]  見證到他的身份是神自己
[00:19:17.000 --> 00:19:19.000]  他是神 也是人
[00:19:19.000 --> 00:19:21.000]  然後他被天使看見
[00:19:21.000 --> 00:19:23.000]  這裡你說我們的主耶穌
[00:19:23.000 --> 00:19:25.000]  在天上時時都被天使看見
[00:19:25.000 --> 00:19:27.000]  不是 這裡特別是指著
[00:19:27.000 --> 00:19:30.000]  主耶穌基督在希伯來書第一章說
[00:19:30.000 --> 00:19:32.000]  耶穌基督復活的時候
[00:19:32.000 --> 00:19:35.000]  在天使在旁的那個體見
[00:19:35.000 --> 00:19:37.000]  他的復活的能力
[00:19:37.000 --> 00:19:39.000]  彰顯於天使的面前
[00:19:39.000 --> 00:19:42.000]  然後被傳於列國
[00:19:42.000 --> 00:19:44.000]  列國都要被傳到
[00:19:44.000 --> 00:19:48.000]  形式被世人所信服
[00:19:48.000 --> 00:19:50.000]  最後接到榮耀裡
[00:19:50.000 --> 00:19:52.000]  就是他的升天
[00:19:52.000 --> 00:19:55.000]  整個六句話強調的同一樣東西
[00:19:55.000 --> 00:19:57.000]  就可以見到
[00:19:57.000 --> 00:19:59.000]  公認的
[00:19:59.000 --> 00:20:01.000]  就是跟著剛才我們第十六節
[00:20:01.000 --> 00:20:03.000]  最初初那句話
[00:20:03.000 --> 00:20:07.000]  大哉 這個奧秘
[00:20:07.000 --> 00:20:10.000]  是被眾人所公認的
[00:20:10.000 --> 00:20:13.000]  神是一位願意被眾人所公認的神
[00:20:13.000 --> 00:20:15.000]  這是神的心意
[00:20:15.000 --> 00:20:17.000]  神是一位讓他的真理
[00:20:17.000 --> 00:20:20.000]  被眾人所理解所認識的神
[00:20:20.000 --> 00:20:21.000]  這是神的心意
[00:20:21.000 --> 00:20:23.000]  認識真理
[00:20:23.000 --> 00:20:26.000]  所以神的心意就是讓所有的人
[00:20:26.000 --> 00:20:28.000]  不只是我們的小圈子
[00:20:28.000 --> 00:20:31.000]  神的心是廣懷所有的
[00:20:31.000 --> 00:20:32.000]  認識他不認識他
[00:20:32.000 --> 00:20:35.000]  神都願意讓他能夠明白真理
[00:20:35.000 --> 00:20:36.000]  這是神的心意
[00:20:36.000 --> 00:20:38.000]  如果我們為世人代禱的時候
[00:20:38.000 --> 00:20:39.000]  為萬民代禱的時候
[00:20:39.000 --> 00:20:41.000]  讓我們的心不只是剛才說的
[00:20:41.000 --> 00:20:43.000]  貼近神的心意
[00:20:43.000 --> 00:20:46.000]  去鍍成肉身進到他們的情境當中
[00:20:46.000 --> 00:20:48.000]  然後為他們呼求
[00:20:48.000 --> 00:20:53.000]  並且我們的心進到他們整體當中
[00:20:53.000 --> 00:20:56.000]  我們的心是擴闊的
[00:20:56.000 --> 00:20:57.000]  不只是從早到晚
[00:20:57.000 --> 00:20:59.000]  你祈禱自己的兒子能不能進到學校
[00:20:59.000 --> 00:21:01.000]  這小事
[00:21:01.000 --> 00:21:02.000]  你可以祈禱
[00:21:02.000 --> 00:21:03.000]  沒有人不讓你祈禱
[00:21:03.000 --> 00:21:05.000]  不過不是停在這裡
[00:21:05.000 --> 00:21:07.000]  請你每一天的禱告裡
[00:21:07.000 --> 00:21:09.000]  廣懷貼近神的心意的時候
[00:21:09.000 --> 00:21:11.000]  你就看到原來神所看見的整個世界
[00:21:11.000 --> 00:21:14.000]  並不是你的兒子能不能進到學校
[00:21:14.000 --> 00:21:15.000]  他都關心
[00:21:15.000 --> 00:21:17.000]  但他的心並不是停在這裡
[00:21:17.000 --> 00:21:20.000]  請我們的心也不是停在這裡
[00:21:20.000 --> 00:21:23.000]  我們進到他那裡
[00:21:23.000 --> 00:21:26.000]  我們進到掌權者那裡
[00:21:26.000 --> 00:21:27.000]  心裡面
[00:21:27.000 --> 00:21:31.000]  以至我們可以為他們代禱
[00:21:31.000 --> 00:21:34.000]  這是神自己給我們的心意
[00:21:34.000 --> 00:21:36.000]  所以我們和聖經裡
[00:21:36.000 --> 00:21:37.000]  我們和耶穌基督
[00:21:37.000 --> 00:21:41.000]  我們看到神那種心意的時候
[00:21:41.000 --> 00:21:47.000]  我們就知道我們這個為萬人禱告的使命
[00:21:47.000 --> 00:21:48.000]  是一個很重要的使命
[00:21:48.000 --> 00:21:50.000]  因為我們是貼近神的心意
[00:21:50.000 --> 00:21:53.000]  我們將我們的心提升到神那裡
[00:21:53.000 --> 00:21:55.000]  有貼近神的心意
[00:21:55.000 --> 00:22:00.000]  去紀念神所關懷的整個世界
[00:22:00.000 --> 00:22:03.000]  這是無可推諉的使命的責任
[00:22:03.000 --> 00:22:07.000]  我們現在就做一個簡單的禱告
[00:22:07.000 --> 00:22:08.000]  說完了
[00:22:08.000 --> 00:22:09.000]  我們一起祈禱
[00:22:09.000 --> 00:22:11.000]  我們就為萬人禱告
[00:22:11.000 --> 00:22:14.000]  剛才神說我體為美麗的教會
[00:22:14.000 --> 00:22:16.000]  是一個禱告的教會
[00:22:16.000 --> 00:22:18.000]  也是為萬民禱告的教會
[00:22:18.000 --> 00:22:21.000]  我心裡面特別想大家為這個
[00:22:21.000 --> 00:22:23.000]  在中東的地方
[00:22:23.000 --> 00:22:25.000]  特別是利比亞的地方來祈禱
[00:22:25.000 --> 00:22:28.000]  為香港現在所面對的
[00:22:28.000 --> 00:22:34.000]  財政的所發生出來的爭論和情況來禱告
[00:22:34.000 --> 00:22:37.000]  好 禱告的時候我們按照神的心意
[00:22:37.000 --> 00:22:40.000]  我們進到好像道成肉身一樣
[00:22:40.000 --> 00:22:42.000]  我們想像我們生命
[00:22:42.000 --> 00:22:47.000]  想像我們的感受進到利比亞的首都
[00:22:47.000 --> 00:22:52.000]  迪黎波里和其他的城市
[00:22:52.000 --> 00:22:53.000]  我們恍惚這個時刻
[00:22:53.000 --> 00:22:55.000]  我們聽到槍聲
[00:22:55.000 --> 00:22:58.000]  我們見到死亡和流血
[00:22:58.000 --> 00:23:05.000]  我們接近神的心意來紀念祢
[00:23:05.000 --> 00:23:09.000]  掌管萬民的主人
[00:23:09.000 --> 00:23:11.000]  求祢在這個時刻
[00:23:11.000 --> 00:23:16.000]  祢的靈進入那些掌權者的心裡
[00:23:16.000 --> 00:23:19.000]  有拿槍的人的心裡
[00:23:19.000 --> 00:23:23.000]  讓祢進入卡達菲的腦裡
[00:23:23.000 --> 00:23:25.000]  主人雖然他不認識祢
[00:23:25.000 --> 00:23:28.000]  但他不能阻止祢的靈
[00:23:28.000 --> 00:23:32.000]  主人我們知道祂一個瘋狂的決定
[00:23:32.000 --> 00:23:35.000]  可以帶來無數生命的死亡
[00:23:35.000 --> 00:23:37.000]  主人求祢掌管
[00:23:37.000 --> 00:23:44.000]  主人祢的心意是要讓人能夠在一個平靜的
[00:23:44.000 --> 00:23:49.000]  能夠平穩的生命當中去敬拜認識祢更多
[00:23:49.000 --> 00:23:53.000]  主人懇求祢在這個時刻裡掌管這個情況
[00:23:53.000 --> 00:23:57.000]  也求主祢進入每一個群眾的心裡
[00:23:57.000 --> 00:24:00.000]  雖然他們心裡充滿了仇恨和報復
[00:24:00.000 --> 00:24:04.000]  但主人求祢心裡那份放下和饒恕
[00:24:04.000 --> 00:24:09.000]  讓他們不要更多無辜的不需要的濫殺
[00:24:09.000 --> 00:24:15.000]  我們求主祢自己進入每一個僱傭兵的心裡
[00:24:15.000 --> 00:24:18.000]  雖然他們受了錢要去殺人
[00:24:18.000 --> 00:24:22.000]  但主人求祢重新賜一點點的良知給他們
[00:24:22.000 --> 00:24:31.000]  讓他們忍受到心裡不忍去開槍去殺一些手無寸鐵的人
[00:24:31.000 --> 00:24:34.000]  主人我們知道這個世間是不完美
[00:24:34.000 --> 00:24:37.000]  但主人祢的愛 祢愛他們
[00:24:37.000 --> 00:24:41.000]  甚至為他們而死 成為他們的贖價
[00:24:41.000 --> 00:24:43.000]  祢都願意的話
[00:24:43.000 --> 00:24:47.000]  求主祢的愛繼續臨到這個大地
[00:24:47.000 --> 00:24:50.000]  為了我們近處的香港來保存
[00:24:50.000 --> 00:24:56.000]  主人我們特別求主祢自己的同樣的感動增進
[00:24:56.000 --> 00:25:01.000]  主人我們心裡也有很多不忿不喜歡的地方
[00:25:01.000 --> 00:25:03.000]  但主人唯有祢知道
[00:25:03.000 --> 00:25:07.000]  主人求祢進入他們心裡讓他們有一個聆聽的耳朵
[00:25:07.000 --> 00:25:12.000]  讓他們如果真的知道事實是不相符他們的理解的話
[00:25:12.000 --> 00:25:16.000]  讓他們有一個認錯的勇氣
[00:25:16.000 --> 00:25:19.000]  改變的策略
[00:25:19.000 --> 00:25:24.000]  還有這些需要你自己額外的因店家
[00:25:24.000 --> 00:25:29.000]  求你自己在他的決策裡面
[00:25:29.000 --> 00:25:34.000]  帶來香港更多在痛苦掙扎貧窮當中的人
[00:25:34.000 --> 00:25:38.000]  更多的公平和生活
[00:25:38.000 --> 00:25:41.000]  我們懇求主祢自己因責
[00:25:41.000 --> 00:25:45.000]  在香港很多默默在掙扎的邊緣的人
[00:25:45.000 --> 00:25:48.000]  主人每一個都認識他們
[00:25:48.000 --> 00:25:51.000]  求你按照他們的命志來保護他們
[00:25:51.000 --> 00:25:53.000]  恩待他們
[00:25:53.000 --> 00:25:56.000]  求主聽我們不配的禱告
[00:25:56.000 --> 00:25:59.000]  我們只不過是按照你的要求和你的命令
[00:25:59.000 --> 00:26:02.000]  做一件你認為重要美麗的事
[00:26:02.000 --> 00:26:04.000]  所以我們不配的
[00:26:04.000 --> 00:26:06.000]  但我們知道你一定聽
[00:26:06.000 --> 00:26:09.000]  奉主耶穌基督的名
[00:26:09.000 --> 00:26:10.000]  Amen

