
[00:00:00.000 --> 00:00:05.960]  我們在主裡面能夠一起敬拜
[00:18:59.360 --> 00:19:01.360]  有兩隻腳是直立的
[00:19:01.360 --> 00:19:04.360]  身上是沒有羽毛和皮毛的
[00:19:04.360 --> 00:19:06.360]  那就是人
[00:19:06.360 --> 00:19:09.360]  有些人就說人懂得煮東西給自己吃
[00:19:09.360 --> 00:19:13.360]  因為其他人不懂得用燒火煮東西
[00:19:13.360 --> 00:19:15.360]  找一些人的特徵
[00:19:15.360 --> 00:19:18.360]  但是我很喜歡一本解經書講的
[00:19:18.360 --> 00:19:20.360]  那個人的特徵
[00:19:20.360 --> 00:19:23.360]  拉丁文來定義這個人
[00:19:23.360 --> 00:19:26.360]  我想你聽過Homo sapiens那個
[00:19:26.360 --> 00:19:28.360]  最熟悉那個
[00:19:28.360 --> 00:19:30.360]  就是說人是有思想有智慧的
[00:19:30.360 --> 00:19:32.360]  他就說這個人
[00:19:32.360 --> 00:19:34.360]  就是有語言的
[00:19:34.360 --> 00:19:37.360]  因為只有我們人才有這個能力
[00:19:37.360 --> 00:19:41.360]  是去到用言語來互相溝通
[00:19:41.360 --> 00:19:43.360]  來傳遞我們的思想
[00:19:43.360 --> 00:19:46.360]  來表達我們的喜怒哀樂
[00:19:46.360 --> 00:19:51.360]  我們是一個懂得說話的人類
[00:19:51.360 --> 00:19:54.360]  這個是我們特別之處
[00:19:54.360 --> 00:19:59.360]  雅各講了他的能力
[00:19:59.360 --> 00:20:01.360]  講了他的重要性
[00:20:01.360 --> 00:20:05.360]  然後他就講出這個語言
[00:20:05.360 --> 00:20:08.360]  那個舌頭的問題所在
[00:20:08.360 --> 00:20:09.360]  聽著老婆
[00:20:09.360 --> 00:20:11.360]  舌頭是火
[00:20:11.360 --> 00:20:13.360]  在我們全體裡面
[00:20:13.360 --> 00:20:15.360]  舌頭是一個罪惡世界
[00:20:15.360 --> 00:20:17.360]  能夠污穢全身
[00:20:17.360 --> 00:20:21.360]  也都把生命的輪子點起來
[00:20:21.360 --> 00:20:24.360]  就是從地獄裡面來點著的
[00:20:24.360 --> 00:20:27.360]  是不知識的惡民
[00:20:27.360 --> 00:20:30.360]  滿了害死人的毒氣
[00:20:30.360 --> 00:20:32.360]  哎呀
[00:20:32.360 --> 00:20:34.360]  雅各有沒有言過其心啊
[00:20:34.360 --> 00:20:36.360]  一點好處都沒有
[00:20:36.360 --> 00:20:38.360]  罪惡世界地獄點的火
[00:20:38.360 --> 00:20:40.360]  不知識的惡物
[00:20:40.360 --> 00:20:41.360]  致命的毒氣
[00:20:41.360 --> 00:20:44.360]  而且是沒有人能夠制服的
[00:20:44.360 --> 00:20:47.360]  我在想是不是真的這樣呢
[00:20:47.360 --> 00:20:50.360]  到底語言是不是真的這麼可怕呢
[00:20:50.360 --> 00:20:54.360]  到底是不是真的這麼醜陋這麼邪惡呢
[00:20:55.360 --> 00:20:58.360]  其實如果沒有這個語言
[00:20:58.360 --> 00:21:02.360]  沒有這個舌頭裡面所表達出來的
[00:21:02.360 --> 00:21:05.360]  我們就太平了
[00:21:05.360 --> 00:21:12.360]  言語和文字其實是一樣的
[00:21:12.360 --> 00:21:16.360]  不過言語是我們日常更加多用的
[00:21:16.360 --> 00:21:18.360]  寫文我想在座不是很多人
[00:21:18.360 --> 00:21:21.360]  每個禮拜每天都會寫
[00:21:21.360 --> 00:21:23.360]  寫信我們很多時候不寫了
[00:21:23.360 --> 00:21:26.360]  但是說話我們不斷地說
[00:21:26.360 --> 00:21:28.360]  不過我們現在說話少了一點
[00:21:28.360 --> 00:21:30.360]  我們WhatsApp多了
[00:21:30.360 --> 00:21:32.360]  不過WhatsApp都可以錄音的
[00:21:32.360 --> 00:21:34.360]  都仍然是說很多話
[00:21:34.360 --> 00:21:37.360]  無論如何雅各是在告訴我們
[00:21:37.360 --> 00:21:40.360]  這個舌頭裡面出來的東西
[00:21:40.360 --> 00:21:42.360]  是真的很要命的
[00:21:42.360 --> 00:21:44.360]  是會污穢人
[00:21:44.360 --> 00:21:46.360]  是會要人的命的
[00:21:46.360 --> 00:21:49.360]  那到底是他這樣說
[00:21:49.360 --> 00:21:52.360]  還是事實真的這樣呢
[00:21:52.360 --> 00:21:54.360]  是不是他用誇張的方式
[00:21:54.360 --> 00:21:56.360]  來讓我們知道
[00:21:56.360 --> 00:21:59.360]  這把口真的很骯髒
[00:21:59.360 --> 00:22:02.360]  我就回想一下自己的人生
[00:22:02.360 --> 00:22:05.360]  我的口是怎樣的呢
[00:22:05.360 --> 00:22:07.360]  是不是一個罪惡世界呢
[00:22:07.360 --> 00:22:10.360]  因為我又不喜歡去騙人
[00:22:10.360 --> 00:22:13.360]  你故意去騙人我沒有
[00:22:13.360 --> 00:22:15.360]  但是你說是不是每一次
[00:22:15.360 --> 00:22:19.360]  都是真的很真誠地說話呢
[00:22:19.360 --> 00:22:22.360]  其實有時候都不覺不覺
[00:22:22.360 --> 00:22:25.360]  要麼就說多了
[00:22:25.360 --> 00:22:28.360]  要麼就說歪了
[00:22:28.360 --> 00:22:31.360]  是真的不好
[00:22:31.360 --> 00:22:33.360]  有沒有罵人呢
[00:22:33.360 --> 00:22:37.360]  罵人用一些侮辱性質
[00:22:37.360 --> 00:22:39.360]  一些腐蝕性質的說話
[00:22:39.360 --> 00:22:42.360]  自從悔改之後都似乎沒有了
[00:22:42.360 --> 00:22:46.360]  不過語氣很牢騷都會的
[00:22:46.360 --> 00:22:50.360]  就是這樣說話
[00:22:50.360 --> 00:22:52.360]  聲氣不好
[00:22:52.360 --> 00:22:55.360]  這些你們不聽過的了
[00:22:55.360 --> 00:22:57.360]  除了我的同工
[00:22:57.360 --> 00:23:00.360]  在同工幾十年
[00:23:00.360 --> 00:23:02.360]  閻牧師有沒有見過
[00:23:02.360 --> 00:23:04.360]  有的嗎
[00:23:04.360 --> 00:23:06.360]  我以為你說沒有
[00:23:06.360 --> 00:23:08.360]  唉,真是
[00:23:08.360 --> 00:23:12.360]  那就是越近就越有
[00:23:12.360 --> 00:23:14.360]  但是回想一下自己
[00:23:14.360 --> 00:23:17.360]  如果不是上帝的憐憫
[00:23:17.360 --> 00:23:20.360]  真是淫辭妄語
[00:23:20.360 --> 00:23:22.360]  污言穢語
[00:23:22.360 --> 00:23:27.360]  會除著我一生一世
[00:23:27.360 --> 00:23:31.360]  那你都見到了
[00:23:31.360 --> 00:23:35.360]  真是
[00:23:35.360 --> 00:23:39.360]  粗口濫竊的人真是很多
[00:23:39.360 --> 00:23:42.360]  不粗口濫竊
[00:23:42.360 --> 00:23:45.360]  說話就腰心腰肺的人
[00:23:45.360 --> 00:23:47.360]  也不少
[00:23:47.360 --> 00:23:51.360]  特別是不講粗口那些更恐怖
[00:23:51.360 --> 00:23:54.360]  講粗口那些其實是無傷大雅
[00:23:54.360 --> 00:23:59.360]  因為他太過
[00:23:59.360 --> 00:24:02.360]  他的詞彙太過受限制
[00:24:02.360 --> 00:24:07.360]  但是那些一針刺死你的那些
[00:24:07.360 --> 00:24:12.360]  事實上是
[00:24:12.360 --> 00:24:14.360]  如果那個人跟你有很深的關係
[00:24:14.360 --> 00:24:16.360]  也很有權威
[00:24:16.360 --> 00:24:21.360]  他一句就插死你
[00:24:21.360 --> 00:24:24.360]  你這行你沒得站了
[00:24:24.360 --> 00:24:26.360]  那些我不辯引述了
[00:24:26.360 --> 00:24:28.360]  你自己想像吧
[00:24:28.360 --> 00:24:30.360]  你整個人都借了
[00:24:30.360 --> 00:24:33.360]  整個人從此抬不起頭
[00:24:33.360 --> 00:24:38.360]  特別是做父母那些人
[00:24:38.360 --> 00:24:40.360]  好像我不是那一行
[00:24:40.360 --> 00:24:42.360]  做父母那些
[00:24:42.360 --> 00:24:51.360]  一句整死小孩都不知道
[00:24:51.360 --> 00:24:53.360]  保羅告訴我們
[00:24:53.360 --> 00:24:56.360]  喉嚨是敞開的墳墓
[00:24:56.360 --> 00:24:58.360]  用舌頭弄鬼扎
[00:24:58.360 --> 00:25:00.360]  嘴唇裡面有毀蛇的毒氣
[00:25:00.360 --> 00:25:03.360]  嘴裡是咒罵苦毒
[00:25:03.360 --> 00:25:05.360]  主耶穌說得更厲害
[00:25:05.360 --> 00:25:06.360]  他對著法利在人說
[00:25:06.360 --> 00:25:08.360]  當然我們也要聽
[00:25:08.360 --> 00:25:11.360]  你們這些惡人怎麼說得出好話
[00:25:11.360 --> 00:25:16.360]  心裡所充滿的口裡就說出來
[00:25:16.360 --> 00:25:19.360]  原來言為心聲
[00:25:19.360 --> 00:25:22.360]  是主耶穌都是同意的
[00:25:22.360 --> 00:25:26.360]  心裡所充滿的口裡就說出來
[00:25:26.360 --> 00:25:30.360]  善人從他心裡所傳的善就發出善
[00:25:30.360 --> 00:25:35.360]  惡人從他心裡所傳的惡就發出惡
[00:25:35.360 --> 00:25:39.360]  我又告訴你們凡人所說的閒話
[00:25:39.360 --> 00:25:44.360]  當審判的日子必要句句公出來
[00:25:44.360 --> 00:25:46.360]  雅各說要受審判
[00:25:46.360 --> 00:25:50.360]  而且做教師的要受更嚴重的審判
[00:25:50.360 --> 00:25:53.360]  我相信他的背景是主耶穌所說的這一句
[00:25:53.360 --> 00:25:54.360]  你們所說的話
[00:25:54.360 --> 00:25:57.360]  審判的日子要句句都要公出來
[00:25:57.360 --> 00:26:01.360]  然後主耶穌提醒我們很重要的一件事
[00:26:01.360 --> 00:26:03.360]  我們不能夠再賴
[00:26:03.360 --> 00:26:05.360]  不經意說了出來
[00:26:05.360 --> 00:26:06.360]  主耶穌說不是
[00:26:06.360 --> 00:26:09.360]  是因為你不經意寫了出來
[00:26:09.360 --> 00:26:11.360]  裡面已經是這些東西
[00:26:11.360 --> 00:26:13.360]  所以你會說這些東西
[00:26:13.360 --> 00:26:17.360]  否則為什麼會無端端說這些色情笑話
[00:26:17.360 --> 00:26:20.360]  說這些侮辱人的說話
[00:26:20.360 --> 00:26:23.360]  說一些咒助人的說話
[00:26:23.360 --> 00:26:25.360]  甚至你還為自己辯護
[00:26:25.360 --> 00:26:27.360]  為他拿來的
[00:26:27.360 --> 00:26:30.360]  人是怎樣是他的事
[00:26:30.360 --> 00:26:33.360]  我說什麼話是我的事
[00:26:33.360 --> 00:26:36.360]  我要為著我口中所說的每一個字
[00:26:36.360 --> 00:26:39.360]  每一個說話來負責任
[00:26:39.360 --> 00:26:42.360]  親愛的
[00:26:42.360 --> 00:26:44.360]  我們是基督徒
[00:26:44.360 --> 00:26:49.360]  我們很多其他的罪都不會犯的了
[00:26:49.360 --> 00:26:50.360]  希望是這樣
[00:26:51.360 --> 00:26:57.360]  但是我們的嘴巴仍然持續不斷地犯罪
[00:26:57.360 --> 00:27:03.360]  然後還可以說自己應該這樣做
[00:27:03.360 --> 00:27:07.360]  你罵人罵得這麼狠做什麼
[00:27:07.360 --> 00:27:10.360]  你罵人罵得這麼毒做什麼
[00:27:10.360 --> 00:27:13.360]  你罵人罵得這麼惡做什麼
[00:27:13.360 --> 00:27:15.360]  為什麼
[00:27:15.360 --> 00:27:17.360]  為什麼呢
[00:27:17.360 --> 00:27:23.360]  因為我們的心仍然未改變
[00:27:23.360 --> 00:27:28.360]  主耶穌說人心裡出來的才能夠污衊人
[00:27:28.360 --> 00:27:31.360]  從裡面出來的
[00:27:31.360 --> 00:27:33.360]  就是從人心裡出來的
[00:27:33.360 --> 00:27:36.360]  我想這段聖經你都應該會背的了
[00:27:36.360 --> 00:27:38.360]  不用我引述了
[00:27:38.360 --> 00:27:40.360]  用不用啊
[00:27:40.360 --> 00:27:42.360]  舉手看看
[00:27:42.360 --> 00:27:44.360]  從人心裡出來的
[00:27:44.360 --> 00:27:47.360]  你知道主耶穌說人心裡出來的
[00:27:47.360 --> 00:27:49.360]  是什麼會污衊人的
[00:27:49.360 --> 00:27:51.360]  你說我都知道七八成的
[00:27:51.360 --> 00:27:53.360]  舉手看看
[00:27:53.360 --> 00:27:55.360]  你知道兩成的
[00:27:55.360 --> 00:27:56.360]  舉手看看
[00:27:56.360 --> 00:27:58.360]  你真的不知道
[00:27:58.360 --> 00:28:00.360]  誠誠實實
[00:28:00.360 --> 00:28:01.360]  不知道的
[00:28:01.360 --> 00:28:03.360]  舉手給我看看
[00:28:03.360 --> 00:28:05.360]  人心裡出來的
[00:28:05.360 --> 00:28:07.360]  主耶穌說人心裡出來能污衊人的是什麼
[00:28:07.360 --> 00:28:08.360]  你不知道的
[00:28:08.360 --> 00:28:10.360]  請你舉手看看
[00:28:10.360 --> 00:28:11.360]  真的有人不知道的
[00:28:11.360 --> 00:28:13.360]  所以我也要說
[00:28:13.360 --> 00:28:17.360]  人心裡出來的
[00:28:17.360 --> 00:28:19.360]  惡念
[00:28:19.360 --> 00:28:23.360]  有些不想讀下去
[00:28:23.360 --> 00:28:25.360]  不過也要讀
[00:28:25.360 --> 00:28:27.360]  性的放縱混亂
[00:28:27.360 --> 00:28:31.360]  這是斯文的說話
[00:28:31.360 --> 00:28:33.360]  聖經用的詞語
[00:28:33.360 --> 00:28:35.360]  是很直接的
[00:28:35.360 --> 00:28:39.360]  今天這個世界上已經將這些詞語抹殺了
[00:28:39.360 --> 00:28:42.360]  但是我們要取回這些詞語
[00:28:42.360 --> 00:28:45.360]  以致我們知道那個邪惡是怎樣的邪惡
[00:28:45.360 --> 00:28:47.360]  糾合
[00:28:47.360 --> 00:28:49.360]  偷渡
[00:28:49.360 --> 00:28:51.360]  兇殺
[00:28:51.360 --> 00:28:52.360]  姦淫
[00:28:52.360 --> 00:28:54.360]  貪婪
[00:28:54.360 --> 00:28:55.360]  邪惡
[00:28:55.360 --> 00:28:57.360]  詭詐
[00:28:57.360 --> 00:28:58.360]  淫蕩
[00:28:58.360 --> 00:29:00.360]  嫉妒
[00:29:00.360 --> 00:29:01.360]  蚌毒
[00:29:01.360 --> 00:29:03.360]  驕傲
[00:29:03.360 --> 00:29:05.360]  狂妄
[00:29:05.360 --> 00:29:08.360]  這一切惡都是從裡面出來的
[00:29:08.360 --> 00:29:11.360]  且能污衊人
[00:29:11.360 --> 00:29:13.360]  雅各告訴我們
[00:29:13.360 --> 00:29:17.360]  我們這個舌頭是很難去自服的
[00:29:17.360 --> 00:29:19.360]  人是將其他東西
[00:29:19.360 --> 00:29:21.360]  非禽躁獸各方面
[00:29:21.360 --> 00:29:23.360]  用我們這樣的科技的情況
[00:29:23.360 --> 00:29:25.360]  我們連科學裡面很多的定律
[00:29:25.360 --> 00:29:27.360]  我們都能夠駕馭得到
[00:29:27.360 --> 00:29:30.360]  但是舌頭是不止息的惡物
[00:29:30.360 --> 00:29:33.360]  是沒有人能夠制服
[00:29:33.360 --> 00:29:35.360]  為什麼會這樣
[00:29:35.360 --> 00:29:37.360]  有神學家提醒我們
[00:29:37.360 --> 00:29:40.360]  就是人背棄了上帝
[00:29:40.360 --> 00:29:45.360]  他雖然有能力再駕馭很多其他方面的東西
[00:29:45.360 --> 00:29:47.360]  但是當人背棄了上帝
[00:29:47.360 --> 00:29:50.360]  他就沒有能力駕馭自己
[00:29:50.360 --> 00:29:55.360]  請你深深記住這一點
[00:29:55.360 --> 00:29:58.360]  特別是你很自信的人
[00:29:58.360 --> 00:30:01.360]  自以為自己很好的人
[00:30:01.360 --> 00:30:03.360]  你記住
[00:30:03.360 --> 00:30:06.360]  人偏離了上帝的道
[00:30:06.360 --> 00:30:08.360]  人離開了上帝
[00:30:08.360 --> 00:30:11.360]  人背叛了上帝的時候
[00:30:11.360 --> 00:30:15.360]  他就沒有能力駕馭自己
[00:30:15.360 --> 00:30:18.360]  那個最小的舌頭
[00:30:18.360 --> 00:30:24.360]  行善猶不得我
[00:30:24.360 --> 00:30:26.360]  我真是苦啊
[00:30:26.360 --> 00:30:30.360]  誰能救我脫離這取死的身體
[00:30:30.360 --> 00:30:32.360]  怎麼辦
[00:30:32.360 --> 00:30:36.360]  聖經的能力就在於這裡
[00:30:36.360 --> 00:30:39.360]  就是將你逼到死角
[00:30:39.360 --> 00:30:42.360]  知道你沒辦法救自己
[00:30:42.360 --> 00:30:44.360]  知道你死定了
[00:30:44.360 --> 00:30:46.360]  這樣你才會得救
[00:30:46.360 --> 00:30:51.360]  任何一個還沒覺得自己是死有餘辜
[00:30:51.360 --> 00:30:53.360]  無力自救的人
[00:30:53.360 --> 00:30:56.360]  他的得救是值得懷疑的
[00:30:56.360 --> 00:31:00.360]  雅各就是將我們推到那裡
[00:31:00.360 --> 00:31:04.360]  但是聖經從來都不是將我們定罪
[00:31:04.360 --> 00:31:06.360]  叫我們絕望
[00:31:06.360 --> 00:31:08.360]  是叫我們說我真是苦啊
[00:31:08.360 --> 00:31:11.360]  誰能救我脫離這取死的舌頭
[00:31:11.360 --> 00:31:13.360]  感謝耶穌
[00:31:13.360 --> 00:31:15.360]  靠著他就能救了
[00:31:15.360 --> 00:31:17.360]  Amen
[00:31:17.360 --> 00:31:21.360]  又是同一個頒獎禮的場合
[00:31:21.360 --> 00:31:24.360]  有一個神學院的老師
[00:31:24.360 --> 00:31:28.360]  也是我們生命堂裡面的一位義務的同工
[00:31:28.360 --> 00:31:30.360]  他得獎了
[00:31:30.360 --> 00:31:33.360]  他說我沒想過我會寫書
[00:31:33.360 --> 00:31:36.360]  更加沒想過這本書會得獎
[00:31:36.360 --> 00:31:38.360]  因為我小時候最不喜歡讀書
[00:31:38.360 --> 00:31:40.360]  最討厭的就是寫文
[00:31:40.360 --> 00:31:43.360]  然後我開口就是粗口
[00:31:43.360 --> 00:31:47.360]  但是耶穌將我改變了
[00:31:47.360 --> 00:31:49.360]  親愛的兄姊妹
[00:31:49.360 --> 00:31:53.360]  明白自己的軟弱和困難
[00:31:53.360 --> 00:31:56.360]  然後來到全心全意的
[00:31:56.360 --> 00:32:00.360]  求那一位施恩請救的上帝
[00:32:00.360 --> 00:32:04.360]  這才是真正的福音所在
[00:32:04.360 --> 00:32:10.360]  雅各繼續挑戰我們
[00:32:10.360 --> 00:32:15.360]  他們怎麼可以用這個舌頭來重讚那位上帝
[00:32:15.360 --> 00:32:18.360]  讚頌我們在天上的父
[00:32:18.360 --> 00:32:21.360]  又用同一把舌頭去就坐
[00:32:21.360 --> 00:32:26.360]  按照著上帝形象做出來的人呢
[00:32:26.360 --> 00:32:29.360]  重讚和就坐又是同一個口裡出來
[00:32:29.360 --> 00:32:33.360]  我的弟兄們
[00:32:33.360 --> 00:32:35.360]  雅各這位是目者
[00:32:35.360 --> 00:32:39.360]  他沒有因為我們的軟弱就唾棄我們
[00:32:39.360 --> 00:32:41.360]  他仍然擁抱我們
[00:32:41.360 --> 00:32:42.360]  我們雖然是這樣的人
[00:32:42.360 --> 00:32:45.360]  他仍然稱我們為弟兄們
[00:32:45.360 --> 00:32:47.360]  然後問我們問題
[00:32:47.360 --> 00:32:49.360]  你覺得應該嗎
[00:32:49.360 --> 00:32:52.360]  那些無花果樹應該長橄欖
[00:32:52.360 --> 00:32:54.360]  那些葡萄樹應該長其他的東西嗎
[00:32:56.360 --> 00:33:01.360]  一口泉水可以又出甜水又出鉛水嗎
[00:33:01.360 --> 00:33:03.360]  沒可能的
[00:33:03.360 --> 00:33:06.360]  鹹水
[00:33:06.360 --> 00:33:10.360]  我們今天不可以有一種精神分裂的敬拜
[00:33:10.360 --> 00:33:12.360]  精神分裂的生活
[00:33:12.360 --> 00:33:14.360]  早上敬拜讚美
[00:33:14.360 --> 00:33:16.360]  下午粗口濫竊
[00:33:16.360 --> 00:33:18.360]  明天滿口謊言
[00:33:18.360 --> 00:33:20.360]  後天淫茬妄語
[00:33:20.360 --> 00:33:22.360]  什麼世界啊
[00:33:22.360 --> 00:33:31.360]  感謝上帝
[00:33:31.360 --> 00:33:36.360]  基督教所宣講的
[00:33:36.360 --> 00:33:40.360]  不是我小時候在胡文虎所看見的恐怖畫
[00:33:40.360 --> 00:33:43.360]  你知道我說什麼嗎
[00:33:43.360 --> 00:33:45.360]  歐里根啊
[00:33:45.360 --> 00:33:49.360]  上帝不是這樣做的
[00:33:49.360 --> 00:33:53.360]  上帝是問我們到底你想怎樣
[00:33:53.360 --> 00:33:55.360]  然後你求我給你智慧
[00:33:55.360 --> 00:33:57.360]  我一定給你
[00:33:57.360 --> 00:33:58.360]  然後我教你說話
[00:33:58.360 --> 00:34:00.360]  你跟不跟我說
[00:34:00.360 --> 00:34:04.360]  聖經是一本言語的教科書
[00:34:04.360 --> 00:34:09.360]  叫我們不要精神分裂地亂用我們的舌頭
[00:34:09.360 --> 00:34:12.360]  然後感謝主
[00:34:12.360 --> 00:34:14.360]  他教我們說
[00:34:14.360 --> 00:34:15.360]  你說哪裡啊哪裡啊
[00:34:15.360 --> 00:34:17.360]  聖經哪裡教我們說啊
[00:34:17.360 --> 00:34:19.360]  第一樣我已經教了你
[00:34:19.360 --> 00:34:21.360]  就是不要出聲
[00:34:21.360 --> 00:34:24.360]  不說話已經贏了一半
[00:34:24.360 --> 00:34:26.360]  不說粗口又贏了
[00:34:26.360 --> 00:34:30.360]  不發脾氣跟人鬥鬧也已經贏了
[00:34:30.360 --> 00:34:31.360]  我不懂說話
[00:34:31.360 --> 00:34:33.360]  不懂說話就不要說
[00:34:33.360 --> 00:34:36.360]  不懂說話就硬說就論盡
[00:34:36.360 --> 00:34:38.360]  但是我真的想懂說話
[00:34:38.360 --> 00:34:40.360]  聽著
[00:34:40.360 --> 00:34:42.360]  我用聖經來跟大家一起
[00:34:42.360 --> 00:34:45.360]  溫習怎樣說話
[00:34:45.360 --> 00:34:48.360]  多到不得了
[00:34:48.360 --> 00:34:51.360]  福子就臨到二人的頭
[00:34:51.360 --> 00:34:54.360]  強暴蒙蔽惡人的口
[00:34:54.360 --> 00:34:59.360]  二人的口是生命的泉源
[00:34:59.360 --> 00:35:03.360]  明哲人的嘴裡有智慧
[00:35:03.360 --> 00:35:06.360]  智慧的人積存知識
[00:35:06.360 --> 00:35:10.360]  愚妄人的口出自敗壞
[00:35:10.360 --> 00:35:14.360]  隱藏怨恨的有說謊的嘴
[00:35:14.360 --> 00:35:18.360]  口說殘謗的是愚妄的人
[00:35:18.360 --> 00:35:21.360]  多言多語難免有過
[00:35:21.360 --> 00:35:24.360]  禁止舌頭是有智慧
[00:35:24.360 --> 00:35:26.360]  一二三
[00:35:26.360 --> 00:35:28.360]  多言多語
[00:35:28.360 --> 00:35:32.360]  多言多語先
[00:35:32.360 --> 00:35:35.360]  難免有過
[00:35:35.360 --> 00:35:41.360]  禁止嘴唇是有智慧
[00:35:41.360 --> 00:35:46.360]  二人的口目仰多人
[00:35:46.360 --> 00:35:49.360]  愚昧人因無知而死亡
[00:35:49.360 --> 00:35:52.360]  二人的口滋生智慧
[00:35:52.360 --> 00:35:55.360]  乖貌的嘴的舌必被割斷
[00:35:55.360 --> 00:35:58.360]  二人的嘴能令人喜悅
[00:35:58.360 --> 00:36:02.360]  惡人的口說乖貌的話
[00:36:02.360 --> 00:36:05.360]  不虔敬的人用口敗壞淪陷
[00:36:05.360 --> 00:36:07.360]  二人卻因知識得救
[00:36:07.360 --> 00:36:11.360]  成因正直人祝福便高舉
[00:36:11.360 --> 00:36:14.360]  卻因邪惡人的口就傾覆
[00:36:14.360 --> 00:36:16.360]  藐視淪陷的毫無智慧
[00:36:16.360 --> 00:36:19.360]  明哲人卻靜默不語
[00:36:19.360 --> 00:36:22.360]  往來傳說的洩露物是
[00:36:22.360 --> 00:36:25.360]  甚中誠實的遮蔽事情
[00:36:25.360 --> 00:36:28.360]  惡人的言論是埋伏流人的血
[00:36:28.360 --> 00:36:31.360]  正直人的口必拯救人
[00:36:31.360 --> 00:36:34.360]  人因口傑的果子必得美福
[00:36:34.360 --> 00:36:37.360]  人所做的必為自己的報應
[00:36:37.360 --> 00:36:40.360]  說出真話的顯明公義
[00:36:40.360 --> 00:36:43.360]  作假見證的顯出詭詐
[00:36:43.360 --> 00:36:45.360]  說話浮躁的如刀刺人
[00:36:45.360 --> 00:36:48.360]  智慧人的舌頭卻為醫治人的良藥
[00:36:48.360 --> 00:36:51.360]  口吐真言永遠建立
[00:36:51.360 --> 00:36:54.360]  舌吐謊言只存片時
[00:36:54.360 --> 00:36:57.360]  人心憂慮屈意不伸
[00:36:57.360 --> 00:37:01.360]  一句良言使心歡樂
[00:37:01.360 --> 00:37:04.360]  一句合意的話
[00:37:04.360 --> 00:37:08.360]  好像金蘋果落在銀網之裡
[00:37:08.360 --> 00:37:12.360]  但願主使我們豐盛生命
[00:37:12.360 --> 00:37:17.360]  每一把口都是生命的存在
[00:37:17.360 --> 00:37:24.360]  祝福結出美好果實的一個生命樹
[00:37:24.360 --> 00:37:25.360]  我們一起祈禱
[00:37:25.360 --> 00:37:28.360]  慈愛的天父願祢潔淨我們的嘴唇
[00:37:28.360 --> 00:37:32.360]  我們真的看不透自己是怎樣
[00:37:32.360 --> 00:37:35.360]  唯有祢的道能夠刺透我們的心
[00:37:35.360 --> 00:37:37.360]  繼續幫助我們
[00:37:37.360 --> 00:37:40.360]  我們將我們的嘴唇舌頭
[00:37:40.360 --> 00:37:42.360]  全面奉獻給祢
[00:37:42.360 --> 00:37:45.360]  每一天每一刻都奉獻給祢
[00:37:45.360 --> 00:37:47.360]  求祢掌管奉耶穌基督的聖名
[00:37:47.360 --> 00:37:48.360]  阿們
[00:37:48.360 --> 00:37:49.360]  阿們
[00:37:49.360 --> 00:37:52.360]  (字幕由 Amara.org 社群提供)
[00:37:52.360 --> 00:37:55.360]  (字幕由 Amara.org 社群提供)

