
[00:00:00.000 --> 00:00:09.000]  今日我們的主題就是安息 進入安息
[00:19:42.000 --> 00:19:44.000]  更加不要以為我們退休了
[00:19:44.000 --> 00:19:45.000]  什麼都不用做了
[00:19:45.000 --> 00:19:46.000]  我和大家說過
[00:19:46.000 --> 00:19:49.000]  我在加拿大試過過這些退休的生活
[00:19:49.000 --> 00:19:51.000]  不夠一個星期
[00:19:51.000 --> 00:19:52.000]  我想死
[00:19:52.000 --> 00:19:55.000]  我不是說你真是賤骨頭
[00:19:55.000 --> 00:19:56.000]  你都不能停的嗎?
[00:19:56.000 --> 00:19:58.000]  我不是要為了不能停
[00:19:58.000 --> 00:20:00.000]  另外一個極端就是我們香港人
[00:20:00.000 --> 00:20:02.000]  只有不能停
[00:20:02.000 --> 00:20:05.000]  沒有享受到他勞碌得來的
[00:20:05.000 --> 00:20:06.000]  應該有的
[00:20:06.000 --> 00:20:08.000]  和你所愛的人一起
[00:20:08.000 --> 00:20:09.000]  來自得其樂
[00:20:09.000 --> 00:20:12.000]  享受人生
[00:20:12.000 --> 00:20:14.000]  這兩個極端都是不對的
[00:20:14.000 --> 00:20:17.000]  神為一個間柱
[00:20:17.000 --> 00:20:20.000]  我最近看一篇文章
[00:20:20.000 --> 00:20:22.000]  我自己看的文章
[00:20:22.000 --> 00:20:26.000]  元朝的人都懂得這樣
[00:20:26.000 --> 00:20:28.000]  這個當然不是基督徒
[00:20:28.000 --> 00:20:30.000]  人生的體會
[00:20:30.000 --> 00:20:31.000]  因為他叫元皇道
[00:20:31.000 --> 00:20:32.000]  他寫了不少文章
[00:20:32.000 --> 00:20:33.000]  不是特別出名
[00:20:33.000 --> 00:20:35.000]  但是我很喜歡看他的文章
[00:20:35.000 --> 00:20:39.000]  他講到生活裡面應該怎樣去處理自己生活的時候
[00:20:39.000 --> 00:20:42.000]  他說寂寞之時既想熱鬧
[00:20:42.000 --> 00:20:44.000]  寂寞的時候你就想熱鬧
[00:20:44.000 --> 00:20:46.000]  到你喧嘩的場所的時候
[00:20:46.000 --> 00:20:49.000]  你又思閒靜
[00:20:49.000 --> 00:20:51.000]  大抵人情皆如此
[00:20:51.000 --> 00:20:54.000]  就好像猴子一樣
[00:20:54.000 --> 00:20:56.000]  在雨後在樹下的時候
[00:20:56.000 --> 00:20:59.000]  思量樹上的果
[00:20:59.000 --> 00:21:01.000]  樹頭的果
[00:21:01.000 --> 00:21:05.000]  及至在樹頭思量樹下的煩
[00:21:05.000 --> 00:21:08.000]  我相信我們的生命就是這樣的
[00:21:08.000 --> 00:21:09.000]  好像神一樣
[00:21:09.000 --> 00:21:10.000]  讓我們看到的
[00:21:10.000 --> 00:21:12.000]  他的節奏
[00:21:12.000 --> 00:21:19.000]  勞碌享受勞碌享受的節奏
[00:21:19.000 --> 00:21:22.000]  這個節奏帶來的
[00:21:22.000 --> 00:21:25.000]  不只是一種生活上的享受
[00:21:25.000 --> 00:21:28.000]  而是在心境上
[00:21:28.000 --> 00:21:31.000]  你感覺到我做了我應得的事
[00:21:31.000 --> 00:21:34.000]  充滿一種感恩的心
[00:21:34.000 --> 00:21:35.000]  因為我付出過
[00:21:35.000 --> 00:21:36.000]  我現在得到的
[00:21:36.000 --> 00:21:40.000]  好像前天我自己坐在窗前的時候
[00:21:40.000 --> 00:21:41.000]  看外面的街
[00:21:41.000 --> 00:21:43.000]  突然間想起
[00:21:43.000 --> 00:21:47.000]  其實我自己是一個很窮的家庭出來
[00:21:47.000 --> 00:21:49.000]  每一毫子都是自己賺回來的
[00:21:49.000 --> 00:21:51.000]  中學的時候已經開始幫人補習
[00:21:51.000 --> 00:21:53.000]  然後到大學的時候
[00:21:53.000 --> 00:21:56.000]  我所有的學費都是幫人補習
[00:21:56.000 --> 00:21:58.000]  那時候教人拉小提琴
[00:21:58.000 --> 00:22:00.000]  就像一幅紙一路折集
[00:22:00.000 --> 00:22:01.000]  到今天我坐在這裡
[00:22:01.000 --> 00:22:03.000]  不是很豪華的屋
[00:22:03.000 --> 00:22:04.000]  但是在這個地方
[00:22:04.000 --> 00:22:06.000]  我可以在一個這麼混亂的
[00:22:06.000 --> 00:22:07.000]  這麼動盪的社會裡
[00:22:07.000 --> 00:22:09.000]  我仍然有一個平安安全
[00:22:09.000 --> 00:22:10.000]  我可以坐在這裡
[00:22:10.000 --> 00:22:11.000]  早上看看聖經
[00:22:11.000 --> 00:22:13.000]  看看窗外的陽光和街道
[00:22:13.000 --> 00:22:15.000]  我覺得這是一個
[00:22:15.000 --> 00:22:17.000]  心裡面感覺到一種的
[00:22:17.000 --> 00:22:18.000]  這個就是安息
[00:22:18.000 --> 00:22:20.000]  安息是因為我看到我人生
[00:22:20.000 --> 00:22:21.000]  所度過的日子
[00:22:21.000 --> 00:22:22.000]  我無憾
[00:22:22.000 --> 00:22:23.000]  我付出過
[00:22:23.000 --> 00:22:26.000]  我現在可以有他的成果
[00:22:26.000 --> 00:22:28.000]  然後我又看到
[00:22:28.000 --> 00:22:30.000]  在這個人生的日子裡邊
[00:22:30.000 --> 00:22:32.000]  充滿了神一路一路的帶領
[00:22:32.000 --> 00:22:34.000]  給我這麼多的機會
[00:22:34.000 --> 00:22:36.000]  我又盡了我的力量
[00:22:36.000 --> 00:22:37.000]  這個就是我一個
[00:22:37.000 --> 00:22:39.000]  全一個感恩一個心情
[00:22:39.000 --> 00:22:43.000]  這個就是一個真正的那種的安息
[00:22:43.000 --> 00:22:46.000]  因為安息不是沒事做
[00:22:46.000 --> 00:22:48.000]  而是心裡面充滿了一種的
[00:22:48.000 --> 00:22:50.000]  是把握的平安
[00:22:50.000 --> 00:22:52.000]  我相信我們今天
[00:22:52.000 --> 00:22:53.000]  我們在香港
[00:22:53.000 --> 00:22:54.000]  我們每天生活裡
[00:22:54.000 --> 00:22:55.000]  就是這一排
[00:22:55.000 --> 00:22:56.000]  這幾個月裡
[00:22:56.000 --> 00:22:58.000]  太沒有安息
[00:22:58.000 --> 00:23:00.000]  我不是要你逃避
[00:23:00.000 --> 00:23:02.000]  而是我們忘記了
[00:23:02.000 --> 00:23:03.000]  這種的安息
[00:23:03.000 --> 00:23:05.000]  老實說
[00:23:05.000 --> 00:23:07.000]  如果有機會
[00:23:07.000 --> 00:23:08.000]  你的兒子跟你說
[00:23:08.000 --> 00:23:10.000]  爸爸我們打一場球
[00:23:10.000 --> 00:23:12.000]  你好跟他打
[00:23:12.000 --> 00:23:13.000]  到有一天你說
[00:23:13.000 --> 00:23:15.000]  兒子我想跟你打球
[00:23:15.000 --> 00:23:16.000]  你不要跟他說
[00:23:16.000 --> 00:23:18.000]  打什麼球
[00:23:18.000 --> 00:23:20.000]  我爸爸這麼忙
[00:23:20.000 --> 00:23:21.000]  他要煮飯的
[00:23:21.000 --> 00:23:22.000]  你不用做
[00:23:22.000 --> 00:23:23.000]  我要做
[00:23:23.000 --> 00:23:24.000]  打什麼球
[00:23:24.000 --> 00:23:25.000]  功課都沒做完
[00:23:25.000 --> 00:23:26.000]  做功課就好了
[00:23:26.000 --> 00:23:28.000]  是你可以這樣跟他說
[00:23:28.000 --> 00:23:29.000]  到有一天你說
[00:23:29.000 --> 00:23:30.000]  不如我們今天打一場球
[00:23:30.000 --> 00:23:31.000]  不好意思
[00:23:31.000 --> 00:23:33.000]  我約了朋友
[00:23:33.000 --> 00:23:35.000]  尤其是我在這段日子裡邊
[00:23:35.000 --> 00:23:37.000]  我都很多的感觸
[00:23:37.000 --> 00:23:39.000]  多少人到今天
[00:23:39.000 --> 00:23:41.000]  才發覺原來
[00:23:41.000 --> 00:23:42.000]  他兒子想的東西
[00:23:42.000 --> 00:23:44.000]  跟他差幾年
[00:23:44.000 --> 00:23:46.000]  都不知道原來他兒子這樣想的
[00:23:46.000 --> 00:23:49.000]  原來他女兒是在看這樣的媒體
[00:23:49.000 --> 00:23:51.000]  是不是
[00:23:51.000 --> 00:23:53.000]  有機會的時候你珍惜
[00:23:53.000 --> 00:23:55.000]  有珍惜
[00:23:55.000 --> 00:23:57.000]  有珍惜是從一個感恩的心
[00:23:57.000 --> 00:23:58.000]  你不需要
[00:23:58.000 --> 00:24:00.000]  你不需要很豪華的
[00:24:00.000 --> 00:24:01.000]  我們又說回
[00:24:01.000 --> 00:24:03.000]  我經常說很近的東西
[00:24:03.000 --> 00:24:04.000]  前天
[00:24:04.000 --> 00:24:06.000]  前天因為我們家
[00:24:06.000 --> 00:24:07.000]  香港已經沒有家人了
[00:24:07.000 --> 00:24:09.000]  所以弟兄姊妹
[00:24:09.000 --> 00:24:10.000]  有一對夫婦
[00:24:10.000 --> 00:24:11.000]  很愛主的
[00:24:11.000 --> 00:24:12.000]  很有心
[00:24:12.000 --> 00:24:14.000]  他們慶祝這個
[00:24:14.000 --> 00:24:16.000]  中秋節
[00:24:16.000 --> 00:24:18.000]  請我們好像自己家人一樣
[00:24:18.000 --> 00:24:21.000]  大家去一個跑馬地的餐廳
[00:24:21.000 --> 00:24:23.000]  大家一起去吃一頓飯
[00:24:23.000 --> 00:24:24.000]  很開心
[00:24:24.000 --> 00:24:27.000]  我們很少去跑馬地
[00:24:27.000 --> 00:24:29.000]  怕不知道交通行不行
[00:24:29.000 --> 00:24:30.000]  一早就去了
[00:24:30.000 --> 00:24:32.000]  到了的時候還沒到時間
[00:24:32.000 --> 00:24:33.000]  我們到處走走
[00:24:33.000 --> 00:24:35.000]  原來跑馬地那裡有一間
[00:24:35.000 --> 00:24:38.000]  香港連鎖的雜貨舖
[00:24:38.000 --> 00:24:40.000]  連鎖的雜貨舖
[00:24:40.000 --> 00:24:42.000]  進去看一下
[00:24:42.000 --> 00:24:43.000]  很多東西賣的
[00:24:43.000 --> 00:24:44.000]  不知道為什麼
[00:24:44.000 --> 00:24:47.000]  我家附近那間也沒有那麼多東西賣的
[00:24:47.000 --> 00:24:49.000]  可能跑馬地的人有錢吧
[00:24:49.000 --> 00:24:51.000]  很多小小的
[00:24:51.000 --> 00:24:52.000]  廚房用具那些
[00:24:52.000 --> 00:24:53.000]  很爽的
[00:24:53.000 --> 00:24:55.000]  原來可以這樣
[00:24:55.000 --> 00:24:58.000]  就這樣出了一個蛋黃出來
[00:24:58.000 --> 00:25:00.000]  都挺好玩的
[00:25:00.000 --> 00:25:01.000]  一邊看一邊看
[00:25:01.000 --> 00:25:03.000]  我告訴你我最深的印象
[00:25:03.000 --> 00:25:05.000]  我們看了一段時間
[00:25:05.000 --> 00:25:08.000]  我身邊的太太Renee
[00:25:08.000 --> 00:25:09.000]  她說了一句話
[00:25:09.000 --> 00:25:11.000]  我自己很共鳴
[00:25:11.000 --> 00:25:13.000]  她突然說
[00:25:13.000 --> 00:25:15.000]  真的很幸福
[00:25:15.000 --> 00:25:17.000]  沒東西買的
[00:25:17.000 --> 00:25:19.000]  這是一個幸福
[00:25:19.000 --> 00:25:21.000]  這是一個感恩
[00:25:21.000 --> 00:25:22.000]  沒東西買
[00:25:22.000 --> 00:25:23.000]  這麼多東西
[00:25:23.000 --> 00:25:24.000]  數來數去
[00:25:24.000 --> 00:25:26.000]  都不需要買一樣東西回家
[00:25:26.000 --> 00:25:27.000]  你明不明白
[00:25:27.000 --> 00:25:30.000]  這就是那種享受
[00:25:30.000 --> 00:25:32.000]  享受不需要很多錢
[00:25:32.000 --> 00:25:34.000]  甚至不用錢
[00:25:34.000 --> 00:25:36.000]  但有一種心境的時候
[00:25:36.000 --> 00:25:40.000]  希望我們在這個很難過的日子裡
[00:25:40.000 --> 00:25:43.000]  我們不是天天都看著那些東西
[00:25:43.000 --> 00:25:45.000]  人生我們不是要逃避
[00:25:45.000 --> 00:25:49.000]  而是神給了我們安息
[00:25:49.000 --> 00:25:51.000]  讓我們進入這種安息
[00:25:51.000 --> 00:25:53.000]  因為神自己也是這樣
[00:25:53.000 --> 00:25:55.000]  我們天經地義可以這樣做
[00:25:55.000 --> 00:25:57.000]  我們享受我們的家庭
[00:25:57.000 --> 00:25:58.000]  然後
[00:25:58.000 --> 00:26:00.000]  剛才說第二個
[00:26:00.000 --> 00:26:02.000]  就是神在這七天裡
[00:26:02.000 --> 00:26:04.000]  他享受這個團契
[00:26:04.000 --> 00:26:06.000]  和人的愛的關係
[00:26:06.000 --> 00:26:09.000]  這件事我真的想和大家再次分享
[00:26:10.000 --> 00:26:11.000]  如果剛才我說
[00:26:11.000 --> 00:26:13.000]  我們在這日子裡
[00:26:13.000 --> 00:26:14.000]  起碼我
[00:26:14.000 --> 00:26:16.000]  最痛苦的是這種
[00:26:16.000 --> 00:26:18.000]  關係上的撕裂
[00:26:18.000 --> 00:26:20.000]  和創傷
[00:26:20.000 --> 00:26:22.000]  我相信我們
[00:26:22.000 --> 00:26:23.000]  在這個關係裡
[00:26:23.000 --> 00:26:25.000]  你說怎樣彌補
[00:26:25.000 --> 00:26:26.000]  我們要努力
[00:26:26.000 --> 00:26:28.000]  但未必能夠馬上這麼快
[00:26:28.000 --> 00:26:30.000]  不過我還沒說完
[00:26:30.000 --> 00:26:32.000]  剛才那個離開群組之後
[00:26:32.000 --> 00:26:33.000]  還有後話
[00:26:33.000 --> 00:26:34.000]  等下再說
[00:26:34.000 --> 00:26:36.000]  但是最重要的
[00:26:36.000 --> 00:26:38.000]  一個破裂的關係
[00:26:38.000 --> 00:26:40.000]  所帶來的創傷和痛苦
[00:26:40.000 --> 00:26:42.000]  是需要在一個
[00:26:42.000 --> 00:26:44.000]  美麗的關係裡
[00:26:44.000 --> 00:26:46.000]  得到醫治
[00:26:46.000 --> 00:26:48.000]  那又有什麼
[00:26:48.000 --> 00:26:50.000]  現在個個都已經
[00:26:50.000 --> 00:26:52.000]  炒到大鑊了
[00:26:52.000 --> 00:26:53.000]  沒話好說了
[00:26:53.000 --> 00:26:54.000]  不能夠談了
[00:26:54.000 --> 00:26:55.000]  不是的
[00:26:55.000 --> 00:26:56.000]  你的人生裡
[00:26:56.000 --> 00:26:57.000]  還有很多東西
[00:26:57.000 --> 00:27:00.000]  在你自己所認識的世界裡
[00:27:00.000 --> 00:27:02.000]  我感謝神
[00:27:02.000 --> 00:27:03.000]  在我自己的家庭裡
[00:27:03.000 --> 00:27:05.000]  我們並沒有這種
[00:27:05.000 --> 00:27:07.000]  因為這些事情
[00:27:07.000 --> 00:27:10.000]  所產生的爭吵和張力
[00:27:10.000 --> 00:27:12.000]  那時候我們
[00:27:12.000 --> 00:27:14.000]  更加珍惜那種愛
[00:27:14.000 --> 00:27:17.000]  和關係裡的團契
[00:27:17.000 --> 00:27:19.000]  其實在教會裡
[00:27:19.000 --> 00:27:21.000]  其實我們有更高的層次
[00:27:21.000 --> 00:27:23.000]  我們可以有這種團契
[00:27:23.000 --> 00:27:25.000]  如果你在那個關係裡
[00:27:25.000 --> 00:27:27.000]  受到很大的傷
[00:27:27.000 --> 00:27:29.000]  你在一個神自己的家裡
[00:27:29.000 --> 00:27:31.000]  為什麼我們
[00:27:31.000 --> 00:27:33.000]  不可以建立一個能夠
[00:27:33.000 --> 00:27:35.000]  治理我們的團體
[00:27:35.000 --> 00:27:37.000]  這個時候我們更加需要弟兄姊妹
[00:27:37.000 --> 00:27:39.000]  更加需要在這個團體裡得到醫治
[00:27:39.000 --> 00:27:41.000]  這個就是神自己在第七天裡
[00:27:41.000 --> 00:27:43.000]  享受這個團體
[00:27:43.000 --> 00:27:45.000]  他享受那個
[00:27:45.000 --> 00:27:47.000]  他能夠付出的愛
[00:27:47.000 --> 00:27:49.000]  和接納的愛
[00:27:49.000 --> 00:27:51.000]  其實我們應該有
[00:27:51.000 --> 00:27:53.000]  這個特權
[00:27:53.000 --> 00:27:55.000]  因為我們有神自己的生命
[00:27:55.000 --> 00:27:57.000]  剛才我還沒說完
[00:27:57.000 --> 00:27:59.000]  因為我離開了這個群組
[00:27:59.000 --> 00:28:01.000]  那就
[00:28:01.000 --> 00:28:03.000]  那位牧師其中一個群組裡
[00:28:03.000 --> 00:28:05.000]  他私底下WhatsApp我
[00:28:05.000 --> 00:28:07.000]  原來我的科技
[00:28:07.000 --> 00:28:09.000]  不行了
[00:28:09.000 --> 00:28:11.000]  原來我離開了群組
[00:28:11.000 --> 00:28:13.000]  之後有人可以找我
[00:28:13.000 --> 00:28:15.000]  群組就沒得說了
[00:28:15.000 --> 00:28:17.000]  但是
[00:28:17.000 --> 00:28:19.000]  他不知道怎樣在群組裡查到
[00:28:19.000 --> 00:28:21.000]  找到我的名字
[00:28:21.000 --> 00:28:23.000]  那個聯絡
[00:28:23.000 --> 00:28:25.000]  他就私底下
[00:28:25.000 --> 00:28:27.000]  那個牧師很有意思
[00:28:27.000 --> 00:28:29.000]  那個牧師跟我說
[00:28:29.000 --> 00:28:31.000]  我驚訝了
[00:28:31.000 --> 00:28:33.000]  因為他有他的照片
[00:28:33.000 --> 00:28:35.000]  在他的logo那裡
[00:28:35.000 --> 00:28:37.000]  他跟我說
[00:28:37.000 --> 00:28:39.000]  我和你的立場是不同的
[00:28:39.000 --> 00:28:41.000]  不過我們都愛香港
[00:28:41.000 --> 00:28:43.000]  不如我們
[00:28:43.000 --> 00:28:45.000]  一起為香港祈禱
[00:28:45.000 --> 00:28:47.000]  你祈禱你的
[00:28:47.000 --> 00:28:49.000]  我祈禱我的
[00:28:49.000 --> 00:28:51.000]  我很佩服他
[00:28:51.000 --> 00:28:53.000]  弟兄嘛
[00:28:53.000 --> 00:28:55.000]  他不用告訴我我錯
[00:28:55.000 --> 00:28:57.000]  我也沒有任何的
[00:28:57.000 --> 00:28:59.000]  原理告訴我你一定錯
[00:28:59.000 --> 00:29:01.000]  其實我們
[00:29:01.000 --> 00:29:03.000]  上面有一個更美麗的一個
[00:29:03.000 --> 00:29:05.000]  共通點因為我們大家都愛香港
[00:29:05.000 --> 00:29:07.000]  我們大家都相信那位的主
[00:29:07.000 --> 00:29:09.000]  在一切的紛亂紅水氾濫的時候
[00:29:09.000 --> 00:29:11.000]  仍然坐著為王
[00:29:11.000 --> 00:29:13.000]  不如我們就向他
[00:29:13.000 --> 00:29:15.000]  回歸來求他
[00:29:15.000 --> 00:29:17.000]  我覺得這個就是一個醫治
[00:29:17.000 --> 00:29:19.000]  這個群組裡有人令我
[00:29:19.000 --> 00:29:21.000]  很難過
[00:29:21.000 --> 00:29:23.000]  是
[00:29:23.000 --> 00:29:25.000]  不過我們也看到在主裡
[00:29:25.000 --> 00:29:27.000]  我們可以有一個團體
[00:29:27.000 --> 00:29:29.000]  這件事是否可行
[00:29:29.000 --> 00:29:31.000]  你說的那些理論
[00:29:31.000 --> 00:29:33.000]  不是的
[00:29:33.000 --> 00:29:35.000]  弟兄姊妹外面的世界他們沒有這種
[00:29:35.000 --> 00:29:37.000]  耶穌基督的生命的時候
[00:29:37.000 --> 00:29:39.000]  我們不能要求
[00:29:39.000 --> 00:29:41.000]  但在我們的群組裡
[00:29:41.000 --> 00:29:43.000]  在我們的教會裡的弟兄姊妹之間
[00:29:43.000 --> 00:29:45.000]  我們有可以
[00:29:45.000 --> 00:29:47.000]  不只是這些政治
[00:29:47.000 --> 00:29:49.000]  我們還有很多東西可以大家互相
[00:29:49.000 --> 00:29:51.000]  成為一個更大的團體
[00:29:51.000 --> 00:29:53.000]  我記得我曾經在這裡
[00:29:53.000 --> 00:29:55.000]  大家我忘記了是否星期天
[00:29:55.000 --> 00:29:57.000]  也有講這一堂道
[00:29:57.000 --> 00:29:59.000]  就講到肥利門書
[00:29:59.000 --> 00:30:01.000]  肥利門書大家知道嗎
[00:30:01.000 --> 00:30:03.000]  肥利門書是當時羅馬社會裡面
[00:30:03.000 --> 00:30:05.000]  2000年前的一個奴隸主
[00:30:05.000 --> 00:30:07.000]  有錢人
[00:30:07.000 --> 00:30:09.000]  肥利門書就告訴我們
[00:30:09.000 --> 00:30:11.000]  那個背景就是
[00:30:11.000 --> 00:30:13.000]  他有一個奴隸
[00:30:13.000 --> 00:30:15.000]  叫阿尼西姆
[00:30:15.000 --> 00:30:17.000]  很不滿
[00:30:17.000 --> 00:30:19.000]  當然奴隸和奴隸主之間
[00:30:19.000 --> 00:30:21.000]  是世仇
[00:30:21.000 --> 00:30:23.000]  一個很不公平的社會
[00:30:23.000 --> 00:30:25.000]  一個很沒有公義的社會裡面的一個家庭
[00:30:25.000 --> 00:30:27.000]  然後阿尼西姆就偷了
[00:30:27.000 --> 00:30:29.000]  主人的東西
[00:30:29.000 --> 00:30:31.000]  逃跑
[00:30:31.000 --> 00:30:33.000]  這是一個非常嚴重的問題
[00:30:33.000 --> 00:30:35.000]  第一奴隸逃跑是死定的
[00:30:35.000 --> 00:30:37.000]  還偷東西走
[00:30:37.000 --> 00:30:39.000]  罪上加罪
[00:30:39.000 --> 00:30:41.000]  誰知道神的安排他走的時候
[00:30:41.000 --> 00:30:43.000]  就去到羅馬
[00:30:43.000 --> 00:30:45.000]  在監獄裡認識到保羅
[00:30:45.000 --> 00:30:47.000]  保羅就將他帶向
[00:30:47.000 --> 00:30:49.000]  耶穌基督他就成為基督徒
[00:30:49.000 --> 00:30:51.000]  然後肥利門書就問
[00:30:51.000 --> 00:30:53.000]  保羅有沒有勇氣
[00:30:53.000 --> 00:30:55.000]  回到奴隸主那裡
[00:30:55.000 --> 00:30:57.000]  和他認錯
[00:30:57.000 --> 00:30:59.000]  讓他重新接納你
[00:30:59.000 --> 00:31:01.000]  因為他是一位弟兄
[00:31:01.000 --> 00:31:03.000]  保羅就幫他寫了一封推薦信
[00:31:03.000 --> 00:31:05.000]  在這封推薦信裡面
[00:31:05.000 --> 00:31:07.000]  表明了一種很特別的超越
[00:31:07.000 --> 00:31:09.000]  在一個不公平的社會裡面
[00:31:09.000 --> 00:31:11.000]  有很多令我們很失望的東西
[00:31:11.000 --> 00:31:13.000]  奴隸和奴隸主兩個階級
[00:31:13.000 --> 00:31:15.000]  是不能夠走在一起
[00:31:15.000 --> 00:31:17.000]  尤其是奴隸犯了這麼大的罪
[00:31:17.000 --> 00:31:19.000]  他回去的時候
[00:31:19.000 --> 00:31:21.000]  會不會被處死刑呢?沒有人知道
[00:31:21.000 --> 00:31:23.000]  我們說
[00:31:23.000 --> 00:31:25.000]  很感恩的
[00:31:25.000 --> 00:31:27.000]  我們看到那封信
[00:31:27.000 --> 00:31:29.000]  就留在這裡
[00:31:29.000 --> 00:31:31.000]  結果我們還不知道
[00:31:31.000 --> 00:31:33.000]  不過很奇妙的
[00:31:33.000 --> 00:31:35.000]  神保守安排
[00:31:35.000 --> 00:31:37.000]  在其中另外一本書
[00:31:37.000 --> 00:31:39.000]  保羅不是故意的
[00:31:39.000 --> 00:31:41.000]  在教會裡面
[00:31:41.000 --> 00:31:43.000]  不同的人寫了名字
[00:31:43.000 --> 00:31:45.000]  竟然原來是
[00:31:45.000 --> 00:31:47.000]  他們這個奴隸主
[00:31:47.000 --> 00:31:49.000]  和這個奴隸
[00:31:49.000 --> 00:31:51.000]  亞尼西姆兩個
[00:31:51.000 --> 00:31:53.000]  在同一個教會裡一起侍奉
[00:31:53.000 --> 00:31:55.000]  一起敬拜 一起唱詩
[00:31:55.000 --> 00:31:57.000]  多麼美麗
[00:31:57.000 --> 00:31:59.000]  奴隸和奴隸主都可以
[00:31:59.000 --> 00:32:01.000]  越過 因為在基督裡面
[00:32:01.000 --> 00:32:03.000]  有一個生命
[00:32:03.000 --> 00:32:05.000]  難道我們教會裡面
[00:32:05.000 --> 00:32:07.000]  在神自己的家裡面
[00:32:07.000 --> 00:32:09.000]  讓我們能夠在
[00:32:09.000 --> 00:32:11.000]  這個層次
[00:32:11.000 --> 00:32:13.000]  在神自己的愛團契裡面
[00:32:13.000 --> 00:32:15.000]  我們享受到另類的
[00:32:15.000 --> 00:32:17.000]  這種另類的安息
[00:32:17.000 --> 00:32:19.000]  在神自己的安息
[00:32:19.000 --> 00:32:21.000]  在付出和愛的當中
[00:32:21.000 --> 00:32:23.000]  在神自己的生命當中
[00:32:23.000 --> 00:32:25.000]  我們有更好的
[00:32:25.000 --> 00:32:27.000]  更高的這種的
[00:32:27.000 --> 00:32:29.000]  安息
[00:32:29.000 --> 00:32:31.000]  我們唯有在這種的愛和安息
[00:32:31.000 --> 00:32:33.000]  底下才可以慢慢的
[00:32:33.000 --> 00:32:35.000]  去醫治
[00:32:35.000 --> 00:32:37.000]  我們在
[00:32:37.000 --> 00:32:39.000]  其他在我們這段日子裡
[00:32:39.000 --> 00:32:41.000]  可能在家人的關係
[00:32:41.000 --> 00:32:43.000]  或者朋友關係裡面
[00:32:43.000 --> 00:32:45.000]  那種撕裂的痛苦
[00:32:45.000 --> 00:32:47.000]  撕裂是很深的
[00:32:47.000 --> 00:32:49.000]  很長遠的
[00:32:49.000 --> 00:32:51.000]  短期內
[00:32:51.000 --> 00:32:53.000]  我們看不到有什麼出路
[00:32:53.000 --> 00:32:55.000]  但不等於我們因此
[00:32:55.000 --> 00:32:57.000]  我們都要跌入去這個
[00:32:57.000 --> 00:32:59.000]  網絡當中 成為
[00:32:59.000 --> 00:33:01.000]  只有埋怨
[00:33:01.000 --> 00:33:03.000]  只有要
[00:33:03.000 --> 00:33:05.000]  和對方在爭罵
[00:33:05.000 --> 00:33:07.000]  我們
[00:33:07.000 --> 00:33:09.000]  在教會裡
[00:33:09.000 --> 00:33:11.000]  我們保留了很多很美麗的
[00:33:11.000 --> 00:33:13.000]  就好像我們剛才看到
[00:33:13.000 --> 00:33:15.000]  神在那段日子裡 在第七天裡
[00:33:15.000 --> 00:33:17.000]  他和他所創造的
[00:33:17.000 --> 00:33:19.000]  對象建立一個深淺
[00:33:19.000 --> 00:33:21.000]  而有深刻
[00:33:21.000 --> 00:33:23.000]  關係的傳契
[00:33:23.000 --> 00:33:25.000]  這是第二個
[00:33:25.000 --> 00:33:27.000]  我相信是神讓我們看到那幅圖畫
[00:33:27.000 --> 00:33:29.000]  進入神
[00:33:29.000 --> 00:33:31.000]  自己的安息
[00:33:31.000 --> 00:33:33.000]  用神自己的安息的模式
[00:33:33.000 --> 00:33:35.000]  成為你今天能夠得到的
[00:33:35.000 --> 00:33:37.000]  安息
[00:33:37.000 --> 00:33:39.000]  我們不能夠不說
[00:33:39.000 --> 00:33:41.000]  以色列人
[00:33:41.000 --> 00:33:43.000]  因為這段聖經裡
[00:33:43.000 --> 00:33:45.000]  很重視和以色列人說
[00:33:45.000 --> 00:33:47.000]  他們的問題
[00:33:47.000 --> 00:33:49.000]  以色列人的問題是他們的問題
[00:33:49.000 --> 00:33:51.000]  我們今天在香港都不關事
[00:33:51.000 --> 00:33:53.000]  我覺得是有關係的
[00:33:53.000 --> 00:33:55.000]  我用聖經裡所說的話
[00:33:55.000 --> 00:33:57.000]  我們將他們
[00:33:57.000 --> 00:33:59.000]  看看那個深刻的意義
[00:33:59.000 --> 00:34:01.000]  對於你和我有什麼意思
[00:34:01.000 --> 00:34:03.000]  剛才我們說了
[00:34:03.000 --> 00:34:05.000]  這段聖經裡
[00:34:05.000 --> 00:34:07.000]  和猶太人說
[00:34:07.000 --> 00:34:09.000]  你有沒有留意
[00:34:09.000 --> 00:34:11.000]  多荒謬
[00:34:11.000 --> 00:34:13.000]  你們有安息日
[00:34:13.000 --> 00:34:15.000]  大家知道
[00:34:15.000 --> 00:34:17.000]  猶太人有安息日
[00:34:17.000 --> 00:34:19.000]  這件事
[00:34:19.000 --> 00:34:21.000]  香港比較少見
[00:34:21.000 --> 00:34:23.000]  可能猶太的居民不多
[00:34:23.000 --> 00:34:25.000]  如果在北美
[00:34:25.000 --> 00:34:27.000]  星期五晚
[00:34:27.000 --> 00:34:29.000]  就會有些虔誠的猶太家庭
[00:34:29.000 --> 00:34:31.000]  帶頂帽子
[00:34:31.000 --> 00:34:33.000]  他們開始安息日
[00:34:33.000 --> 00:34:35.000]  猶太人有安息日
