
[00:00:00.000 --> 00:00:12.000]  真、誠、敬、拜是我們今年的希伯論堂每個月講到的總題
[00:20:37.000 --> 00:20:39.000]  真神
[00:20:39.000 --> 00:20:41.000]  做了什麼
[00:20:41.000 --> 00:20:43.000]  這樣
[00:20:43.000 --> 00:20:45.000]  和敬拜
[00:20:45.000 --> 00:20:47.000]  就有最密切的
[00:20:47.000 --> 00:20:49.000]  關係
[00:20:49.000 --> 00:20:51.000]  敬拜
[00:20:51.000 --> 00:20:53.000]  是關於什麼的
[00:20:53.000 --> 00:20:55.000]  給你文卷
[00:20:55.000 --> 00:20:57.000]  冷氣太冷
[00:20:57.000 --> 00:20:59.000]  太刺眼
[00:20:59.000 --> 00:21:01.000]  看你幾多歲
[00:21:01.000 --> 00:21:03.000]  麥克風又會回音
[00:21:03.000 --> 00:21:05.000]  有時大聲有時小聲
[00:21:05.000 --> 00:21:07.000]  音樂又太吵
[00:21:07.000 --> 00:21:09.000]  最好不要打鼓
[00:21:09.000 --> 00:21:11.000]  講道最重要
[00:21:11.000 --> 00:21:13.000]  行還是不行
[00:21:13.000 --> 00:21:15.000]  全部是你聽見的
[00:21:15.000 --> 00:21:17.000]  是你看見的
[00:21:17.000 --> 00:21:19.000]  是你摸到的
[00:21:19.000 --> 00:21:21.000]  弟兄姊妹夠不夠旺
[00:21:21.000 --> 00:21:23.000]  不是
[00:21:23.000 --> 00:21:25.000]  原來敬拜真神
[00:21:25.000 --> 00:21:27.000]  和敬拜
[00:21:27.000 --> 00:21:29.000]  偶像最大的
[00:21:29.000 --> 00:21:31.000]  分別在這裏
[00:21:31.000 --> 00:21:33.000]  偶像是假的
[00:21:33.000 --> 00:21:35.000]  所以來到就要
[00:21:35.000 --> 00:21:37.000]  講氣氛
[00:21:37.000 --> 00:21:39.000]  就要講人頭湧湧
[00:21:39.000 --> 00:21:41.000]  就要講夠神心
[00:21:41.000 --> 00:21:43.000]  就要插頭儲香
[00:21:43.000 --> 00:21:45.000]  就要爭到位
[00:21:45.000 --> 00:21:47.000]  霸道最好的位置
[00:21:47.000 --> 00:21:49.000]  又分到
[00:21:49.000 --> 00:21:51.000]  最大塊的豬肉
[00:21:51.000 --> 00:21:53.000]  如此類推
[00:21:53.000 --> 00:21:55.000]  不是啊
[00:21:55.000 --> 00:21:57.000]  是上帝
[00:21:57.000 --> 00:21:59.000]  三一的
[00:21:59.000 --> 00:22:01.000]  真神
[00:22:01.000 --> 00:22:03.000]  聖父、聖子
[00:22:03.000 --> 00:22:05.000]  聖靈
[00:22:05.000 --> 00:22:07.000]  在這個罪人的身上
[00:22:07.000 --> 00:22:09.000]  是上帝的
[00:22:09.000 --> 00:22:11.000]  恩典
[00:22:11.000 --> 00:22:13.000]  是上帝的工作
[00:22:13.000 --> 00:22:15.000]  先行
[00:22:15.000 --> 00:22:17.000]  然後才講到
[00:22:17.000 --> 00:22:19.000]  究竟你是何時受洗的
[00:22:19.000 --> 00:22:21.000]  其實神的恩典
[00:22:21.000 --> 00:22:23.000]  在我還在母腹當中
[00:22:23.000 --> 00:22:25.000]  已經包圍著我
[00:22:25.000 --> 00:22:27.000]  你是如何參加洗禮的?
[00:22:27.000 --> 00:22:29.000]  我在病床當中
[00:22:29.000 --> 00:22:31.000]  牧師耍禮
[00:22:31.000 --> 00:22:33.000]  不過趕得及
[00:22:33.000 --> 00:22:35.000]  雖然太遲了
[00:22:35.000 --> 00:22:37.000]  不是啊 我鷹鞋洗禮的
[00:22:37.000 --> 00:22:39.000]  後來堅信的
[00:22:39.000 --> 00:22:41.000]  不要緊
[00:22:41.000 --> 00:22:43.000]  聖經所記載的
[00:22:43.000 --> 00:22:45.000]  不是我們做些什麼
[00:22:45.000 --> 00:22:47.000]  敬拜一樣
[00:22:47.000 --> 00:22:51.000]  我們以為改善敬拜的動作
[00:22:51.000 --> 00:22:53.000]  不是
[00:22:53.000 --> 00:22:55.000]  原來來到神的面前
[00:22:55.000 --> 00:22:57.000]  你知道嗎?
[00:22:57.000 --> 00:22:59.000]  每一個星期、每一個主日
[00:22:59.000 --> 00:23:01.000]  你來到敬拜的天父
[00:23:01.000 --> 00:23:03.000]  祂愛你
[00:23:03.000 --> 00:23:05.000]  祂喜悅你
[00:23:05.000 --> 00:23:07.000]  你來到
[00:23:07.000 --> 00:23:09.000]  祂
[00:23:09.000 --> 00:23:11.000]  不是等著你
[00:23:11.000 --> 00:23:13.000]  我們常常以為
[00:23:13.000 --> 00:23:15.000]  祂好像浪子回頭的父親
[00:23:15.000 --> 00:23:17.000]  天父怎麼會只是困在家裡
[00:23:17.000 --> 00:23:19.000]  不能出門
[00:23:19.000 --> 00:23:21.000]  還要坐輪椅
[00:23:21.000 --> 00:23:23.000]  祂找你
[00:23:23.000 --> 00:23:25.000]  對不對?
[00:23:25.000 --> 00:23:27.000]  祂主動去救你
[00:23:27.000 --> 00:23:29.000]  祂要你回頭
[00:23:29.000 --> 00:23:31.000]  耶穌基督是誰?
[00:23:31.000 --> 00:23:33.000]  耶穌基督是那個
[00:23:33.000 --> 00:23:35.000]  帶我們到上帝面前的
[00:23:35.000 --> 00:23:37.000]  聖靈呢?
[00:23:37.000 --> 00:23:39.000]  聖靈是在我們的生命當中
[00:23:39.000 --> 00:23:41.000]  改變我們的
[00:23:41.000 --> 00:23:43.000]  敬拜只有一個小時
[00:23:43.000 --> 00:23:45.000]  時間到
[00:23:45.000 --> 00:23:47.000]  後面的弟兄就舉牌
[00:23:47.000 --> 00:23:49.000]  時間到就要離開
[00:23:49.000 --> 00:23:51.000]  下一堂又要來了
[00:23:51.000 --> 00:23:53.000]  但是聖靈的工作
[00:23:53.000 --> 00:23:55.000]  有沒有時間到?
[00:23:55.000 --> 00:23:57.000]  沒有的
[00:23:57.000 --> 00:23:59.000]  沒有的
[00:23:59.000 --> 00:24:01.000]  是不斷在你
[00:24:01.000 --> 00:24:03.000]  在我的生命裡
[00:24:03.000 --> 00:24:07.000]  沒有停止的工作
[00:24:07.000 --> 00:24:11.000]  所以約翰福音怎麼說呢?
[00:24:11.000 --> 00:24:13.000]  神是靈
[00:24:13.000 --> 00:24:15.000]  所以拜祂的
[00:24:15.000 --> 00:24:17.000]  必須
[00:24:17.000 --> 00:24:19.000]  小心翻譯
[00:24:19.000 --> 00:24:21.000]  不是你的心靈
[00:24:21.000 --> 00:24:23.000]  我的心靈
[00:24:23.000 --> 00:24:25.000]  不是你的誠實
[00:24:25.000 --> 00:24:27.000]  我的誠實
[00:24:27.000 --> 00:24:29.000]  有沒有讀今天周刊的文章?
[00:24:29.000 --> 00:24:33.000]  我們的同工
[00:24:33.000 --> 00:24:35.000]  寫得非常之好
[00:24:35.000 --> 00:24:37.000]  是直著
[00:24:37.000 --> 00:24:39.000]  神的聖靈
[00:24:39.000 --> 00:24:41.000]  是在
[00:24:41.000 --> 00:24:43.000]  神的真理裡
[00:24:43.000 --> 00:24:45.000]  真理的聖靈
[00:24:45.000 --> 00:24:47.000]  是約翰福音的主題
[00:24:47.000 --> 00:24:51.000]  從來都不是在說我們
[00:24:51.000 --> 00:24:53.000]  來到
[00:24:53.000 --> 00:24:55.000]  要神心
[00:24:55.000 --> 00:24:57.000]  拜偶像的人一樣神心
[00:24:57.000 --> 00:24:59.000]  坦白說他們比我們更神心
[00:24:59.000 --> 00:25:03.000]  不在乎這個
[00:25:03.000 --> 00:25:05.000]  我不是說於是你就可以踢一雙拖鞋
[00:25:05.000 --> 00:25:07.000]  這樣踢在這裡
[00:25:07.000 --> 00:25:09.000]  我很欣賞少崇教我們的年輕人
[00:25:09.000 --> 00:25:11.000]  來敬拜
[00:25:11.000 --> 00:25:13.000]  有一個什麼態度
[00:25:13.000 --> 00:25:15.000]  我去過另外一間教會
[00:25:15.000 --> 00:25:17.000]  說完也不怕了
[00:25:17.000 --> 00:25:19.000]  五旬節聖結會永光堂
[00:25:19.000 --> 00:25:23.000]  在他們的大堂入口
[00:25:23.000 --> 00:25:25.000]  排隊等電梯的時候
[00:25:25.000 --> 00:25:27.000]  很清楚的告示
[00:25:27.000 --> 00:25:29.000]  時下流行的
[00:25:29.000 --> 00:25:31.000]  吊帶短裙
[00:25:31.000 --> 00:25:33.000]  背心
[00:25:33.000 --> 00:25:35.000]  熱褲拖鞋等等
[00:25:35.000 --> 00:25:37.000]  都不適宜
[00:25:37.000 --> 00:25:39.000]  穿回來崇拜
[00:25:39.000 --> 00:25:41.000]  你肯不肯教
[00:25:41.000 --> 00:25:43.000]  你不肯教
[00:25:43.000 --> 00:25:45.000]  他就跟隨那些小朋友
[00:25:45.000 --> 00:25:47.000]  你肯教
[00:25:47.000 --> 00:25:49.000]  他就懂得檢點
[00:25:49.000 --> 00:25:51.000]  崇拜不只是我們做什麼
[00:25:51.000 --> 00:25:55.000]  你去基層崇拜
[00:25:55.000 --> 00:25:57.000]  他真的穿牛頭褲
[00:25:57.000 --> 00:25:59.000]  真的穿拖鞋
[00:25:59.000 --> 00:26:01.000]  不准進去
[00:26:01.000 --> 00:26:03.000]  不是
[00:26:03.000 --> 00:26:05.000]  是上帝在他的生命當中
[00:26:05.000 --> 00:26:07.000]  改變了他
[00:26:07.000 --> 00:26:09.000]  改變了他
[00:26:09.000 --> 00:26:11.000]  他只是老粗
[00:26:11.000 --> 00:26:13.000]  他街邊開檔
[00:26:13.000 --> 00:26:15.000]  不是 他吸毒的
[00:26:15.000 --> 00:26:17.000]  神的靈
[00:26:17.000 --> 00:26:19.000]  住在他的生命當中
[00:26:19.000 --> 00:26:23.000]  更新 改變
[00:26:23.000 --> 00:26:27.000]  耶穌基督沒有嫌棄他一個罪人
[00:26:27.000 --> 00:26:29.000]  和他一起
[00:26:29.000 --> 00:26:31.000]  走進水中
[00:26:31.000 --> 00:26:35.000]  接受悔改的洗禮
[00:26:35.000 --> 00:26:37.000]  一起走上來
[00:26:37.000 --> 00:26:41.000]  與基督同死同埋葬同復活
[00:26:41.000 --> 00:26:43.000]  父神
[00:26:43.000 --> 00:26:45.000]  不是高高在上
[00:26:45.000 --> 00:26:47.000]  翹起手來
[00:26:47.000 --> 00:26:49.000]  看你們今天的演出做得怎麼樣
[00:26:49.000 --> 00:26:51.000]  然後給個Grade
[00:26:51.000 --> 00:26:53.000]  B+
[00:26:53.000 --> 00:26:55.000]  下次努力了 敬拜隊
[00:26:55.000 --> 00:26:57.000]  讀經完 今次錯了三個字
[00:26:57.000 --> 00:26:59.000]  下次要改了
[00:26:59.000 --> 00:27:01.000]  上帝不是這樣的
[00:27:01.000 --> 00:27:03.000]  我經常說天父的心情
[00:27:03.000 --> 00:27:05.000]  我父母坐在這裏
[00:27:05.000 --> 00:27:07.000]  他們都記得
[00:27:07.000 --> 00:27:09.000]  所以我不是背後說
[00:27:09.000 --> 00:27:11.000]  我結婚那一年
[00:27:11.000 --> 00:27:13.000]  我媽媽將我那麼多年
[00:27:13.000 --> 00:27:15.000]  送給他們的生日卡
[00:27:15.000 --> 00:27:17.000]  什麼卡 全部都給我看
[00:27:17.000 --> 00:27:19.000]  我最小的那張
[00:27:19.000 --> 00:27:21.000]  不知道五歲還是六歲畫的
[00:27:21.000 --> 00:27:23.000]  太陽是黑色的
[00:27:23.000 --> 00:27:25.000]  人像隻雞
[00:27:25.000 --> 00:27:27.000]  都不知道畫什麼
[00:27:27.000 --> 00:27:29.000]  但是我從來沒有聽到
[00:27:29.000 --> 00:27:31.000]  我父母收到那張
[00:27:31.000 --> 00:27:33.000]  這樣的卡之後
[00:27:33.000 --> 00:27:35.000]  他會好像一個美術老師
[00:27:35.000 --> 00:27:37.000]  坐下來和我研究
[00:27:37.000 --> 00:27:39.000]  光的角度
[00:27:39.000 --> 00:27:41.000]  人的圖像
[00:27:41.000 --> 00:27:43.000]  沒有的
[00:27:43.000 --> 00:27:45.000]  我記得他每次抱著我
[00:27:45.000 --> 00:27:47.000]  可能沒有那麼熱情
[00:27:47.000 --> 00:27:49.000]  以前父母都是比較含蓄
[00:27:49.000 --> 00:27:51.000]  不過讚我
[00:27:51.000 --> 00:27:53.000]  然後多謝我
[00:27:53.000 --> 00:27:55.000]  請我出去吃西餐
[00:27:55.000 --> 00:27:57.000]  喝茶
[00:27:57.000 --> 00:27:59.000]  我從來都不知道我畫得那麼差
[00:27:59.000 --> 00:28:07.000]  直到我重遇我小時候的那些所謂作品
[00:28:07.000 --> 00:28:11.000]  這是父親的心腸
[00:28:11.000 --> 00:28:15.000]  天父的慈愛
[00:28:15.000 --> 00:28:19.000]  敬拜是什麼
[00:28:19.000 --> 00:28:23.000]  敬拜不是憑我做些什麼
[00:28:23.000 --> 00:28:25.000]  來到上帝的面前
[00:28:25.000 --> 00:28:27.000]  上帝說好
[00:28:27.000 --> 00:28:29.000]  你自己有良善
[00:28:29.000 --> 00:28:31.000]  有忠心的僕人
[00:28:31.000 --> 00:28:33.000]  你先站在外面
[00:28:33.000 --> 00:28:35.000]  有個煉獄在外面
[00:28:35.000 --> 00:28:37.000]  沒有
[00:28:37.000 --> 00:28:39.000]  水禮是什麼
[00:28:39.000 --> 00:28:41.000]  水禮
[00:28:41.000 --> 00:28:43.000]  是天上有聲音說
[00:28:43.000 --> 00:28:47.000]  你是我的愛子
[00:28:47.000 --> 00:28:49.000]  只是和耶穌說
[00:28:49.000 --> 00:28:51.000]  聖經記載那次是耶穌受洗
[00:28:51.000 --> 00:28:53.000]  我問你大膽一點
[00:28:53.000 --> 00:28:55.000]  你受洗的時候
[00:28:55.000 --> 00:28:57.000]  你猜天父在天上說什麼
[00:28:57.000 --> 00:28:59.000]  壞孩子
[00:28:59.000 --> 00:29:01.000]  你明白嗎
[00:29:01.000 --> 00:29:03.000]  上帝的愛
[00:29:03.000 --> 00:29:05.000]  在耶穌的身上顯明
[00:29:05.000 --> 00:29:07.000]  上帝的愛
[00:29:07.000 --> 00:29:09.000]  在我們的身上
[00:29:09.000 --> 00:29:11.000]  有過之
[00:29:11.000 --> 00:29:13.000]  而無不及
[00:29:13.000 --> 00:29:17.000]  基督在我們還作罪人的時候
[00:29:17.000 --> 00:29:19.000]  為我們死
[00:29:19.000 --> 00:29:21.000]  你懂得背下去嗎
[00:29:21.000 --> 00:29:23.000]  上帝的愛就在此
[00:29:23.000 --> 00:29:25.000]  向我們顯明
[00:29:25.000 --> 00:29:27.000]  水禮如是
[00:29:27.000 --> 00:29:29.000]  敬拜如是
[00:29:29.000 --> 00:29:31.000]  憑信
[00:29:31.000 --> 00:29:33.000]  不憑眼見
[00:29:33.000 --> 00:29:35.000]  看到的是真的
[00:29:35.000 --> 00:29:37.000]  冷氣是冷一點
[00:29:37.000 --> 00:29:39.000]  下次可以調高一點嗎
[00:29:39.000 --> 00:29:41.000]  可以
[00:29:41.000 --> 00:29:43.000]  但是上帝的愛
[00:29:43.000 --> 00:29:45.000]  你看不到
[00:29:45.000 --> 00:29:47.000]  你這次感受不到
[00:29:47.000 --> 00:29:49.000]  在這裡
[00:29:49.000 --> 00:29:51.000]  同拜如是
[00:29:51.000 --> 00:29:53.000]  生命如是
[00:29:53.000 --> 00:29:55.000]  你看到的是真的
[00:29:55.000 --> 00:29:57.000]  我病了
[00:29:57.000 --> 00:29:59.000]  很不舒服
[00:29:59.000 --> 00:30:01.000]  神的愛在哪裡
[00:30:01.000 --> 00:30:03.000]  聖靈的更新
[00:30:03.000 --> 00:30:05.000]  仍然與我們同在
[00:30:05.000 --> 00:30:07.000]  外體雖然毀壞
[00:30:07.000 --> 00:30:09.000]  你懂得背下去嗎
[00:30:09.000 --> 00:30:11.000]  內心一天
[00:30:11.000 --> 00:30:13.000]  身似一天
[00:30:13.000 --> 00:30:15.000]  聖經的記載
[00:30:15.000 --> 00:30:17.000]  不是教我們
[00:30:17.000 --> 00:30:19.000]  怎樣做
[00:30:19.000 --> 00:30:21.000]  聖經的記載
[00:30:21.000 --> 00:30:23.000]  是幫我們明白
[00:30:23.000 --> 00:30:25.000]  一些我們看不到
[00:30:25.000 --> 00:30:27.000]  聽不到、摸不到的真理
[00:30:27.000 --> 00:30:29.000]  但卻是因為
[00:30:29.000 --> 00:30:31.000]  我們所敬拜的是真神
[00:30:31.000 --> 00:30:33.000]  所以是發生在
[00:30:33.000 --> 00:30:35.000]  我們的身上
[00:30:35.000 --> 00:30:37.000]  我們不要忘記
[00:30:37.000 --> 00:30:39.000]  尤其是在那些
[00:30:39.000 --> 00:30:45.000]  我們看盡都看不到的處境當中
[00:30:45.000 --> 00:30:47.000]  我們更加要記得
[00:30:47.000 --> 00:30:51.000]  聖經的教導
[00:30:51.000 --> 00:30:53.000]  以致我們的信
[00:30:53.000 --> 00:30:55.000]  我們的盼望
[00:30:55.000 --> 00:30:59.000]  是建立在上帝的英許
[00:30:59.000 --> 00:31:01.000]  而不是建立在
[00:31:01.000 --> 00:31:07.000]  我們的感官、感覺上
[00:31:07.000 --> 00:31:13.000]  崇拜與水禮有什麼關係
[00:31:13.000 --> 00:31:17.000]  我希望你可以懂得回答這個問題
[00:31:17.000 --> 00:31:19.000]  但不停在這裡
[00:31:19.000 --> 00:31:25.000]  水禮、崇拜到生活
[00:31:25.000 --> 00:31:27.000]  其實一氣呵成
[00:31:27.000 --> 00:31:29.000]  我們都要去學習
[00:31:29.000 --> 00:31:33.000]  上帝在今天
[00:31:33.000 --> 00:31:35.000]  在你的身上
[00:31:35.000 --> 00:31:37.000]  祂在做什麼
[00:31:37.000 --> 00:31:39.000]  無論你在什麼階段
[00:31:39.000 --> 00:31:41.000]  無論你在什麼光景
[00:31:41.000 --> 00:31:45.000]  耶穌基督是否與你同在
[00:31:45.000 --> 00:31:49.000]  聖靈的更新、改變
[00:31:49.000 --> 00:31:53.000]  是否仍然在你的生命當中
[00:31:53.000 --> 00:31:57.000]  從來都沒有停止
[00:31:57.000 --> 00:31:59.000]  都沒有離開
[00:31:59.000 --> 00:32:01.000]  你懂得這樣看
[00:32:01.000 --> 00:32:03.000]  你回來崇拜
[00:32:03.000 --> 00:32:05.000]  就很不同了
[00:32:05.000 --> 00:32:09.000]  環境可以很簡陋
[00:32:09.000 --> 00:32:11.000]  講道可以很差
[00:32:11.000 --> 00:32:13.000]  音樂簡直彈錯了
[00:32:13.000 --> 00:32:15.000]  不要緊
[00:32:15.000 --> 00:32:19.000]  因為我的天父在這裡
[00:32:19.000 --> 00:32:21.000]  我的主在這裡
[00:32:21.000 --> 00:32:25.000]  聖靈在我裡面
[00:32:25.000 --> 00:32:29.000]  與我的心同靜
[00:32:29.000 --> 00:32:31.000]  我們是神的兒女
[00:32:31.000 --> 00:32:33.000]  我這樣說不是說
[00:32:33.000 --> 00:32:35.000]  希伯倫堂的講道差
[00:32:35.000 --> 00:32:37.000]  不是說希伯倫堂的音樂不好
[00:32:37.000 --> 00:32:39.000]  這麼好的環境
[00:32:39.000 --> 00:32:41.000]  這麼好的音樂
[00:32:41.000 --> 00:32:43.000]  這麼好的同工
[00:32:43.000 --> 00:32:45.000]  這麼好的預備
[00:32:45.000 --> 00:32:49.000]  不要distract(妨礙)我們
[00:32:49.000 --> 00:32:51.000]  看不見的
[00:32:51.000 --> 00:32:53.000]  其實比看得見的
[00:32:53.000 --> 00:32:57.000]  更加重要
[00:32:57.000 --> 00:33:03.000]  敬拜其實是提醒我們
[00:33:03.000 --> 00:33:07.000]  與上帝的同在
[00:33:07.000 --> 00:33:09.000]  所以我們教會在沙田宣導會
[00:33:09.000 --> 00:33:11.000]  都是很傳統的
[00:33:11.000 --> 00:33:13.000]  牧師和同工上來
[00:33:13.000 --> 00:33:15.000]  第一句就說
[00:33:15.000 --> 00:33:17.000]  願主與你們同在
[00:33:17.000 --> 00:33:19.000]  你懂得回答嗎
[00:33:19.000 --> 00:33:21.000]  也是與你同在
[00:33:21.000 --> 00:33:23.000]  怎麼這麼像聖公會
[00:33:23.000 --> 00:33:25.000]  不是
[00:33:25.000 --> 00:33:27.000]  其實是一個提醒
[00:33:27.000 --> 00:33:29.000]  同格來了就握手吧
[00:33:29.000 --> 00:33:31.000]  那些是見得到的弟兄姊妹
[00:33:31.000 --> 00:33:33.000]  再也見不到
[00:33:33.000 --> 00:33:35.000]  所以要提醒
[00:33:35.000 --> 00:33:37.000]  我不是鼓勵你這樣做
[00:33:37.000 --> 00:33:39.000]  各個教會有自己的傳統
[00:33:39.000 --> 00:33:41.000]  有自己不同的
[00:33:41.000 --> 00:33:43.000]  剛才少崇
[00:33:43.000 --> 00:33:45.000]  要學臨走那幾下
[00:33:45.000 --> 00:33:47.000]  原來很複雜
[00:33:47.000 --> 00:33:49.000]  你懂不懂得做
[00:33:49.000 --> 00:33:51.000]  懂嗎
[00:33:51.000 --> 00:33:53.000]  一會兒示範一下
[00:33:53.000 --> 00:33:55.000]  我想老人家完全不知道在搞什麼
[00:33:55.000 --> 00:33:57.000]  不要緊
[00:33:57.000 --> 00:33:59.000]  反正不是你見得到的
[00:33:59.000 --> 00:34:01.000]  是你見不到的
[00:34:01.000 --> 00:34:03.000]  不要說我見不到就是假的
[00:34:03.000 --> 00:34:05.000]  我見不到就不真
[00:34:05.000 --> 00:34:07.000]  不是
[00:34:07.000 --> 00:34:09.000]  聖經其實從頭到尾提醒我們
[00:34:09.000 --> 00:34:11.000]  每個星期你的崇拜
[00:34:11.000 --> 00:34:13.000]  其實每天
[00:34:13.000 --> 00:34:15.000]  你安靜下來祈禱
[00:34:15.000 --> 00:34:17.000]  你見不到
[00:34:17.000 --> 00:34:19.000]  但你知道
[00:34:19.000 --> 00:34:21.000]  是真實的
[00:34:21.000 --> 00:34:23.000]  這就是基督徒的生命
[00:34:23.000 --> 00:34:25.000]  我們同心祈禱
[00:34:25.000 --> 00:34:27.000]  天父啊
[00:34:27.000 --> 00:34:29.000]  我們閉上眼睛祈禱
[00:34:29.000 --> 00:34:31.000]  我們都見不到你
[00:34:31.000 --> 00:34:33.000]  但我們明白
[00:34:33.000 --> 00:34:35.000]  我們知道
[00:34:35.000 --> 00:34:37.000]  你不單只聽見
[00:34:37.000 --> 00:34:39.000]  我們每一個人心裡
[00:34:39.000 --> 00:34:41.000]  向你的呼求
[00:34:41.000 --> 00:34:43.000]  其實我們未求以先
[00:34:43.000 --> 00:34:45.000]  你早已知道
[00:34:45.000 --> 00:34:47.000]  並且是你的聖靈
[00:34:47.000 --> 00:34:49.000]  感動我們
[00:34:49.000 --> 00:34:51.000]  我們都知道
[00:34:51.000 --> 00:34:53.000]  你不單只聽見
[00:34:53.000 --> 00:34:55.000]  感動我們
[00:34:55.000 --> 00:34:57.000]  幫助我們
[00:34:57.000 --> 00:34:59.000]  以致我們
[00:34:59.000 --> 00:35:01.000]  懂得到你的面前
[00:35:01.000 --> 00:35:03.000]  不是憑我們的力量
[00:35:03.000 --> 00:35:05.000]  憑我們的熱誠
[00:35:05.000 --> 00:35:07.000]  憑我們的努力
[00:35:07.000 --> 00:35:09.000]  都是你的恩典
[00:35:09.000 --> 00:35:11.000]  都是你的同在
[00:35:11.000 --> 00:35:13.000]  都是你的信神
[00:35:13.000 --> 00:35:15.000]  慈愛
[00:35:15.000 --> 00:35:17.000]  我們多謝你
[00:35:17.000 --> 00:35:19.000]  今天我們就說到這裡
[00:35:19.000 --> 00:35:21.000]  多謝各位
[00:35:21.000 --> 00:35:23.000]  多謝你
[00:35:23.000 --> 00:35:25.000]  今天我們到主的面前
[00:35:25.000 --> 00:35:27.000]  我們一同敬拜
[00:35:27.000 --> 00:35:29.000]  侍奉你
[00:35:29.000 --> 00:35:31.000]  我們彼此提醒
[00:35:31.000 --> 00:35:33.000]  因為在我們生活
[00:35:33.000 --> 00:35:35.000]  不同的處境當中
[00:35:35.000 --> 00:35:37.000]  有些時候
[00:35:37.000 --> 00:35:39.000]  我們真的很容易
[00:35:39.000 --> 00:35:41.000]  忘記了這個真理
[00:35:41.000 --> 00:35:43.000]  很容易
[00:35:43.000 --> 00:35:45.000]  我們會落在
[00:35:45.000 --> 00:35:47.000]  試煉當中
[00:35:47.000 --> 00:35:49.000]  我們好像看不見
[00:35:49.000 --> 00:35:51.000]  好像沒有了
[00:35:51.000 --> 00:35:53.000]  上帝不知道去了哪裡
[00:35:53.000 --> 00:35:55.000]  我感覺不到
[00:35:55.000 --> 00:35:57.000]  我經歷不到
[00:35:57.000 --> 00:35:59.000]  上帝好像離開了
[00:35:59.000 --> 00:36:01.000]  主啊!在這些時刻
[00:36:01.000 --> 00:36:03.000]  求祢的說話
[00:36:03.000 --> 00:36:05.000]  仍然藏在我們的心中
[00:36:05.000 --> 00:36:07.000]  免得我們得罪你
[00:36:07.000 --> 00:36:11.000]  多謝你聽我們不配的禱告
[00:36:11.000 --> 00:36:13.000]  奉耶穌基督的聖名
[00:36:13.000 --> 00:36:15.000]  阿們
[00:36:15.000 --> 00:36:17.000]  (字幕製作:貝爾)
[00:36:17.000 --> 00:36:19.000]  (字幕製作:貝爾)

