
[00:00:00.000 --> 00:00:06.600]  我們來到突破人生的十種祈求
[00:18:35.000 --> 00:18:36.200]  也有高有低
[00:18:36.200 --> 00:18:40.600]  所以要躲起來埋伏是很容易的
[00:18:40.600 --> 00:18:46.000]  因為他們高過海拔1300呎
[00:18:46.000 --> 00:18:48.400]  因此在短短20里路
[00:18:48.400 --> 00:18:52.400]  已經是相距3600呎
[00:18:52.400 --> 00:18:53.800]  所以很多時候
[00:18:53.800 --> 00:18:56.600]  耶穌的時代的確在這段路上
[00:18:56.600 --> 00:18:59.600]  有很多強盜去打劫
[00:18:59.600 --> 00:19:01.200]  所以耶穌所說的比喻
[00:19:01.200 --> 00:19:04.800]  都是和那些人有最直接的關係
[00:19:04.800 --> 00:19:06.400]  但大家有沒有想過
[00:19:06.400 --> 00:19:09.400]  為何這兩個人不停下來
[00:19:09.400 --> 00:19:12.600]  去幫那個打得半死的人?
[00:19:12.600 --> 00:19:14.400]  大家有沒有想過
[00:19:14.400 --> 00:19:17.000]  為何你身為牧師
[00:19:17.000 --> 00:19:18.600]  身為祭司
[00:19:18.600 --> 00:19:20.800]  你不去幫他?
[00:19:20.800 --> 00:19:26.200]  就這樣走過?
[00:19:26.200 --> 00:19:27.400]  那個可憐的人
[00:19:27.400 --> 00:19:28.400]  被人打得半死
[00:19:28.400 --> 00:19:30.600]  雖然好像是不幸
[00:19:30.600 --> 00:19:33.000]  但如果你要問他
[00:19:33.000 --> 00:19:35.000]  他們可能有他們覺得
[00:19:35.000 --> 00:19:37.600]  很充分的理由
[00:19:37.600 --> 00:19:41.400]  或者是藉口
[00:19:41.400 --> 00:19:45.000]  在利未記21章1-4節這樣說的
[00:19:45.000 --> 00:19:46.400]  耶和華對摩西說
[00:19:46.400 --> 00:19:48.000]  你告訴亞倫的子孫
[00:19:48.000 --> 00:19:49.600]  做祭司的
[00:19:49.600 --> 00:19:51.000]  就祭司
[00:19:51.000 --> 00:19:52.000]  因為那個祭司
[00:19:52.000 --> 00:19:53.600]  一定很熟悉這段經文
[00:19:53.600 --> 00:19:54.600]  因為在說他們
[00:19:54.600 --> 00:19:55.600]  跟祭司說
[00:19:55.600 --> 00:19:59.200]  祭司不可為民眾的死人
[00:19:59.200 --> 00:20:01.600]  沾染自己
[00:20:01.600 --> 00:20:04.000]  除非他為了骨肉之親的父母
[00:20:04.000 --> 00:20:05.800]  兒女弟兄
[00:20:05.800 --> 00:20:09.800]  或者未曾出嫁作處女的姐妹
[00:20:09.800 --> 00:20:13.200]  才可以沾染自己
[00:20:13.200 --> 00:20:15.200]  祭司既是民眾為首
[00:20:15.200 --> 00:20:18.200]  又不可從俗沾染自己
[00:20:18.200 --> 00:20:21.800]  原來他是遵守律法
[00:20:21.800 --> 00:20:24.800]  所以他不去幫那個人
[00:20:24.800 --> 00:20:28.800]  但經文說他都未死
[00:20:28.800 --> 00:20:30.800]  半死而已
[00:20:30.800 --> 00:20:31.600]  但如果我是祭司
[00:20:31.600 --> 00:20:33.400]  可能我想
[00:20:33.400 --> 00:20:35.400]  那就是快死了
[00:20:35.400 --> 00:20:37.400]  如果他死了
[00:20:37.400 --> 00:20:39.000]  我不是很麻煩?
[00:20:39.000 --> 00:20:41.200]  我不是很大件事?
[00:20:41.200 --> 00:20:42.400]  原來有多大件事呢?
[00:20:42.400 --> 00:20:43.400]  我們繼續看下去
[00:20:43.400 --> 00:20:47.000]  什麼叫做不可以玷污自己呢?
[00:20:47.000 --> 00:20:48.800]  在文數記19章11節
[00:20:48.800 --> 00:20:51.600]  他說摸了人的死屍
[00:20:51.600 --> 00:20:54.400]  就不潔淨
[00:20:54.400 --> 00:20:55.800]  七天
[00:20:55.800 --> 00:20:57.000]  不潔淨
[00:20:57.000 --> 00:20:57.800]  七天
[00:20:57.800 --> 00:21:00.600]  可能他覺得很麻煩
[00:21:00.600 --> 00:21:01.600]  因為七天不潔淨
[00:21:01.600 --> 00:21:03.600]  即是什麼呢?
[00:21:03.600 --> 00:21:05.200]  他不可以再見人
[00:21:05.200 --> 00:21:06.800]  不可以再在聖殿裏面
[00:21:06.800 --> 00:21:10.800]  做他覺得很崇高的工作
[00:21:10.800 --> 00:21:11.800]  還有
[00:21:11.800 --> 00:21:13.000]  凡摸了死人
[00:21:13.000 --> 00:21:14.400]  七天內不潔淨
[00:21:14.400 --> 00:21:15.400]  到第三天
[00:21:15.400 --> 00:21:18.200]  你要找除污穢的水去潔淨自己
[00:21:18.200 --> 00:21:19.600]  如果你第三天忘記了做
[00:21:19.600 --> 00:21:20.600]  沒有做
[00:21:20.600 --> 00:21:22.400]  你繼續都不潔淨
[00:21:22.400 --> 00:21:23.200]  13節說
[00:21:23.200 --> 00:21:25.800]  凡摸了人的死屍不潔淨自己
[00:21:25.800 --> 00:21:28.000]  就是玷污了耶和華的帳幕
[00:21:28.000 --> 00:21:29.600]  即是我們的教會
[00:21:29.600 --> 00:21:31.400]  即是他們的聖殿
[00:21:31.400 --> 00:21:34.800]  這個人就要從以色列文中剪除
[00:21:34.800 --> 00:21:36.400]  要剪除
[00:21:36.400 --> 00:21:39.800]  因為那除污穢的水沒有灑在他身上
[00:21:39.800 --> 00:21:42.200]  他就為不潔淨
[00:21:42.200 --> 00:21:45.600]  污穢也還在他身上
[00:21:45.600 --> 00:21:47.400]  所以他想到
[00:21:47.400 --> 00:21:49.600]  嘩!這麼麻煩
[00:21:49.600 --> 00:21:54.600]  我就可能打消了幫人的念頭
[00:21:54.600 --> 00:21:56.200]  可能他們都想到
[00:21:56.200 --> 00:21:57.800]  幫了人之後有很多
[00:21:57.800 --> 00:21:58.600]  我們廣東話說
[00:21:58.600 --> 00:22:00.400]  「守美」
[00:22:00.400 --> 00:22:03.000]  幫人有沒有「守美」?
[00:22:03.000 --> 00:22:05.000]  有啊
[00:22:05.000 --> 00:22:06.400]  所以小時候
[00:22:06.400 --> 00:22:07.600]  我在香港被教導
[00:22:07.600 --> 00:22:09.600]  你看到什麼事
[00:22:09.600 --> 00:22:11.000]  怎樣?
[00:22:11.000 --> 00:22:13.800]  走
[00:22:13.800 --> 00:22:15.000]  那時候我跟阿嫲說
[00:22:15.000 --> 00:22:16.200]  阿嫲 我報警
[00:22:16.200 --> 00:22:18.000]  千萬不要
[00:22:18.000 --> 00:22:21.000]  見到有事報警都不行
[00:22:21.000 --> 00:22:22.000]  因為很麻煩
[00:22:22.000 --> 00:22:23.200]  很多「守美」
[00:22:23.200 --> 00:22:24.600]  我們看看撒瑪利亞人
[00:22:24.600 --> 00:22:26.600]  這樣幫人之後的「守美」
[00:22:26.600 --> 00:22:29.600]  可能很大件事
[00:22:29.600 --> 00:22:31.600]  聖經說撒瑪利亞人經過那裡
[00:22:31.600 --> 00:22:34.400]  然後動了「慈心」
[00:22:34.400 --> 00:22:35.800]  耶穌沒有交代
[00:22:35.800 --> 00:22:38.000]  那兩個神職人員有沒有掙扎過
[00:22:38.000 --> 00:22:39.200]  即是內心有沒有掙扎過
[00:22:39.200 --> 00:22:40.800]  有沒有我幫他們說好話
[00:22:40.800 --> 00:22:42.800]  可能他們連掙扎都不用
[00:22:42.800 --> 00:22:44.800]  一見到就走過
[00:22:44.800 --> 00:22:46.600]  趁沒有人見到就走了
[00:22:46.600 --> 00:22:50.000]  但這個撒瑪利亞人動了「慈心」
[00:22:50.000 --> 00:22:53.200]  我們經常都會動「慈心」
[00:22:53.200 --> 00:22:56.000]  聖經說這個叫「聖靈的感動」
[00:22:56.000 --> 00:22:59.000]  但我們很多時候動完「慈心」
[00:22:59.000 --> 00:23:01.200]  就是動完「慈心」
[00:23:01.200 --> 00:23:04.600]  我們沒有像撒瑪利亞人一樣有行動
[00:23:04.600 --> 00:23:06.400]  首先他有很多行動
[00:23:06.400 --> 00:23:09.200]  他用油和酒倒在身上
[00:23:09.200 --> 00:23:11.400]  幫他消毒 幫他包紮
[00:23:11.400 --> 00:23:13.400]  也扶他到自己身上
[00:23:13.400 --> 00:23:16.600]  帶他去酒店拿出兩錢銀紙
[00:23:16.600 --> 00:23:18.600]  所有都是動詞
[00:23:18.600 --> 00:23:20.200]  拿出兩錢銀紙
[00:23:20.200 --> 00:23:22.200]  多少呢?兩錢銀紙大約
[00:23:22.200 --> 00:23:26.200]  大約就是他24天的糧食
[00:23:26.200 --> 00:23:29.400]  24天的糧食交給店主
[00:23:29.400 --> 00:23:31.600]  為一個陌生的人
[00:23:31.600 --> 00:23:35.200]  給了24天的糧食
[00:23:35.200 --> 00:23:37.800]  然後還不夠
[00:23:37.800 --> 00:23:39.800]  還要跟店主承諾
[00:23:39.800 --> 00:23:43.000]  我回來就會把錢給他
[00:23:43.000 --> 00:23:45.600]  他住多久 吃多少
[00:23:45.600 --> 00:23:47.800]  我幫他付 我幫他包
[00:23:47.800 --> 00:23:50.400]  我不知道大家覺得一個
[00:23:50.400 --> 00:23:52.600]  被打到半死的人
[00:23:52.600 --> 00:23:55.000]  要休息多久才叫做「復元」
[00:23:55.000 --> 00:23:57.600]  我想沒有三個月
[00:23:57.600 --> 00:23:58.800]  都是一個月
[00:23:58.800 --> 00:24:00.800]  一個月的住宿
[00:24:00.800 --> 00:24:03.600]  一個月的洗費
[00:24:03.600 --> 00:24:06.400]  一個陌生的人願意付
[00:24:06.400 --> 00:24:09.400]  你說可能他有錢
[00:24:09.400 --> 00:24:12.400]  很多人都有錢
[00:24:12.400 --> 00:24:15.000]  是不是一定幫人
[00:24:15.000 --> 00:24:17.800]  之前不知道你有沒有看那個
[00:24:17.800 --> 00:24:20.000]  講九龍城寨那個電視劇
[00:24:20.000 --> 00:24:23.000]  有些人有看
[00:24:23.000 --> 00:24:24.000]  有一幕就是說
[00:24:24.000 --> 00:24:25.200]  喂 你會功夫
[00:24:25.200 --> 00:24:26.600]  為什麼你不去幫他
[00:24:26.600 --> 00:24:28.800]  然後那個人還說理直氣壯
[00:24:28.800 --> 00:24:30.400]  我會功夫還要幫忙嗎
[00:24:30.400 --> 00:24:32.400]  我有錢就要捐出來
[00:24:32.400 --> 00:24:35.000]  現在不是叫你捐
[00:24:35.000 --> 00:24:39.400]  你幫一點點都不行
[00:24:39.400 --> 00:24:42.800]  耶穌講完之後
[00:24:42.800 --> 00:24:44.800]  他就跟那個律法師說
[00:24:44.800 --> 00:24:46.800]  這個律法師就回應
[00:24:46.800 --> 00:24:48.200]  這個是他的論社
[00:24:48.200 --> 00:24:50.800]  而對律法師最震撼
[00:24:50.800 --> 00:24:53.800]  並不是耶穌說這兩個人不去幫人
[00:24:53.800 --> 00:24:58.600]  而對律法師最震撼的是說
[00:24:58.600 --> 00:24:59.800]  耶穌說了一個
[00:24:59.800 --> 00:25:02.200]  好撒瑪利亞人做例子
[00:25:02.200 --> 00:25:06.600]  大家知不知道好撒瑪利亞人是什麼人
[00:25:06.600 --> 00:25:11.400]  原來在公元前722年之前
[00:25:11.400 --> 00:25:15.600]  其實他們已經開始變成世仇
[00:25:15.600 --> 00:25:17.400]  撒瑪利亞人和猶太人
[00:25:17.400 --> 00:25:20.000]  因為公元722年的時候
[00:25:20.000 --> 00:25:24.000]  北邊的以色列就被亞述國亡了
[00:25:24.000 --> 00:25:25.400]  不只是亡了國
[00:25:25.400 --> 00:25:27.600]  分了兩邊 南和北
[00:25:27.600 --> 00:25:29.800]  然後其中一邊
[00:25:29.800 --> 00:25:31.800]  就是被人擄了之後
[00:25:31.800 --> 00:25:34.400]  剩下一些老弱婦孺在原地
[00:25:34.400 --> 00:25:39.000]  後來亞述人要他們和其他民族去通婚
[00:25:39.000 --> 00:25:42.600]  結果就產生了一些混血兒
[00:25:42.600 --> 00:25:45.600]  所以後代就稱一半猶太人
[00:25:45.600 --> 00:25:47.200]  一半是異國的那些人
[00:25:47.200 --> 00:25:50.200]  就做撒瑪利亞人
[00:25:50.200 --> 00:25:51.200]  所以對他們來說
[00:25:51.200 --> 00:25:52.200]  他是不純正的
[00:25:52.200 --> 00:25:53.600]  雖然他有血統
[00:25:53.600 --> 00:25:56.200]  但他是不純正的猶太人
[00:25:56.200 --> 00:25:57.800]  而南邊的猶太國
[00:25:57.800 --> 00:26:00.600]  雖然知道撒瑪利亞人是猶太人的血統
[00:26:00.600 --> 00:26:02.600]  但他們真的不尊重他們
[00:26:02.600 --> 00:26:05.800]  因為撒瑪利亞人有自己的聖經
[00:26:05.800 --> 00:26:10.200]  也有自己去敬拜上帝的地方
[00:26:10.200 --> 00:26:12.200]  所以他們一直不喜歡他
[00:26:12.200 --> 00:26:15.400]  就算當聖殿要建造的時候
[00:26:15.400 --> 00:26:18.800]  他不讓撒瑪利亞人參與建聖殿
[00:26:18.800 --> 00:26:22.000]  因為他們的血統不純正
[00:26:22.000 --> 00:26:23.400]  所以變成世仇
[00:26:23.400 --> 00:26:27.400]  後來撒瑪利亞人自己在基利森的山裏
[00:26:27.400 --> 00:26:29.600]  都建立了聖殿
[00:26:29.600 --> 00:26:31.000]  所以那時候開始
[00:26:31.000 --> 00:26:33.000]  兩邊就變成世仇
[00:26:33.000 --> 00:26:34.800]  然後另一邊的撒瑪利亞人就說
[00:26:34.800 --> 00:26:35.800]  你們很厲害嗎?
[00:26:35.800 --> 00:26:38.200]  你們以為自己很稱功嗎?
[00:26:38.200 --> 00:26:40.600]  你們有聖殿在錫安山、耶路撒冷
[00:26:40.600 --> 00:26:43.400]  我們也有聖殿在基利森山
[00:26:43.400 --> 00:26:45.200]  結果這個仇恨
[00:26:45.200 --> 00:26:48.000]  一直七百多年沒有化解過
[00:26:48.000 --> 00:26:50.800]  而去到耶穌出世之後的
[00:26:50.800 --> 00:26:52.200]  主後六至九年
[00:26:52.200 --> 00:26:53.800]  還加深了這個仇怨
[00:26:53.800 --> 00:26:55.200]  因為有一天
[00:26:55.200 --> 00:26:57.200]  歷史都有記載
[00:26:57.200 --> 00:26:59.400]  這是一件極不愉快的事情
[00:26:59.400 --> 00:27:01.200]  挑起了很大的爭端
[00:27:01.200 --> 00:27:03.400]  就是撒瑪利亞人為了報仇
[00:27:03.400 --> 00:27:04.400]  曾經有一天
[00:27:04.400 --> 00:27:07.400]  趁在逾越節的晚上
[00:27:07.400 --> 00:27:11.400]  將一些死人的骸骨
[00:27:11.400 --> 00:27:13.200]  做什麼呢?
[00:27:13.200 --> 00:27:15.200]  扔入聖殿
[00:27:15.200 --> 00:27:16.200]  嘩!
[00:27:16.200 --> 00:27:18.600]  這個是很嚴重的挑釁
[00:27:18.600 --> 00:27:21.400]  他們連摸一下屍體都不見剩七天
[00:27:21.400 --> 00:27:23.000]  你還要找那些死人的骸骨
[00:27:23.000 --> 00:27:25.200]  扔入聖殿
[00:27:25.200 --> 00:27:28.800]  所以仇恨更加大
[00:27:28.800 --> 00:27:30.200]  而這個故事
[00:27:30.200 --> 00:27:32.800]  沒有交代被人打到半死的那個人
[00:27:32.800 --> 00:27:37.000]  究竟是撒瑪利亞人還是猶太人?
[00:27:37.000 --> 00:27:41.000]  我們不清楚祭司文士不救他的原因
[00:27:41.000 --> 00:27:42.400]  但是可能他認為
[00:27:42.400 --> 00:27:43.400]  救一個人
[00:27:43.400 --> 00:27:47.200]  令自己破財又不潔淨、不值得
[00:27:47.200 --> 00:27:52.000]  更加顯得撒瑪利亞人的胸襟
[00:27:52.000 --> 00:27:54.600]  其實大家有沒有再想深一點
[00:27:54.600 --> 00:27:58.600]  如果撒瑪利亞人救的是撒瑪利亞人
[00:27:58.600 --> 00:28:00.600]  沒那麼大件事
[00:28:00.600 --> 00:28:05.200]  但是如果撒瑪利亞人救的是猶太人
[00:28:05.200 --> 00:28:06.800]  大不大件事?
[00:28:06.800 --> 00:28:08.200]  可能大件事
[00:28:08.200 --> 00:28:11.000]  因為被人走過一見到
[00:28:11.000 --> 00:28:13.200]  他會想什麼?
[00:28:13.200 --> 00:28:15.200]  你為什麼打到猶太人這樣?
[00:28:15.200 --> 00:28:16.400]  因為世仇嘛
[00:28:16.400 --> 00:28:20.400]  或者如果不經意走到女店
[00:28:20.400 --> 00:28:23.400]  死了
[00:28:23.400 --> 00:28:24.600]  更大件事
[00:28:24.600 --> 00:28:26.000]  你犯了殺人罪
[00:28:26.000 --> 00:28:27.400]  到那個官那裡
[00:28:27.400 --> 00:28:29.000]  如果是猶太人的官
[00:28:29.000 --> 00:28:31.200]  怎麼審?不知道
[00:28:31.200 --> 00:28:33.200]  總之就是一身蟻
[00:28:33.200 --> 00:28:35.200]  但是這個好鄰舍不怕一身蟻
[00:28:35.200 --> 00:28:36.200]  不怕破財
[00:28:36.200 --> 00:28:38.600]  都要去幫一個陌生人
[00:28:38.600 --> 00:28:43.600]  我們做不做到?
[00:28:43.600 --> 00:28:46.600]  也有些大英姐妹坦白、擰頭
[00:28:46.600 --> 00:28:50.400]  我們可能做不到
[00:28:50.400 --> 00:28:53.600]  我們有什麼好心做好事的見證呢?
[00:28:53.600 --> 00:28:55.000]  但我先想看一個
[00:28:55.000 --> 00:28:57.000]  因為當我有時和小朋友
[00:28:57.000 --> 00:28:59.000]  去講這個故事的時候
[00:28:59.000 --> 00:29:00.600]  小朋友幻想不到
[00:29:00.600 --> 00:29:02.800]  哪有人那麼壞的?
[00:29:02.800 --> 00:29:06.000]  見到人受傷都不理的嗎?
[00:29:06.000 --> 00:29:09.600]  有沒有人那麼壞的?
[00:29:09.600 --> 00:29:10.600]  沒有
[00:29:10.600 --> 00:29:12.200]  如果沒有呢
[00:29:12.200 --> 00:29:15.600]  你活在一個很開心的世界
[00:29:15.600 --> 00:29:18.200]  在2011年10月13日
[00:29:18.200 --> 00:29:19.800]  下午5點25分
[00:29:19.800 --> 00:29:21.400]  2011年
[00:29:21.400 --> 00:29:23.400]  在佛山市
[00:29:23.400 --> 00:29:25.400]  有一宗意外
[00:29:25.400 --> 00:29:28.400]  我本來想著整段片播完
[00:29:28.400 --> 00:29:29.400]  但是我看完之後
[00:29:29.400 --> 00:29:31.200]  我心不安樂了兩天
[00:29:31.200 --> 00:29:33.000]  我再找有經驗的弟兄
[00:29:33.000 --> 00:29:33.800]  再看看
[00:29:33.800 --> 00:29:35.000]  問一下他的意見
[00:29:35.000 --> 00:29:36.600]  這段片播不播好?
[00:29:36.600 --> 00:29:38.400]  他說不要播
[00:29:38.400 --> 00:29:40.000]  因為他說我都不開心了一天
[00:29:40.000 --> 00:29:41.200]  我說對不起
[00:29:41.200 --> 00:29:43.400]  我和你分享了一些不開心的事情
[00:29:43.400 --> 00:29:45.000]  接著他又覺得
[00:29:45.000 --> 00:29:46.400]  但這段片又值得播
[00:29:46.400 --> 00:29:49.400]  所以我們抽起了前面撞車那一段
[00:29:49.400 --> 00:29:50.800]  不播給大家看
[00:29:50.800 --> 00:29:54.400]  我們看完這個小朋友叫做小月月
[00:29:54.400 --> 00:29:56.400]  他被車撞完之後
[00:29:56.400 --> 00:29:58.000]  究竟在街市裏面
[00:29:58.000 --> 00:30:01.800]  那些人的反應是怎樣?
[00:30:01.800 --> 00:30:04.400]  撞完了
[00:30:04.400 --> 00:30:32.000]  (音樂)
[00:30:32.000 --> 00:30:37.200]  原來有啊
[00:30:37.200 --> 00:30:41.800]  新聞說有18個人經過
[00:30:41.800 --> 00:30:44.200]  沒有人理會他
[00:30:44.200 --> 00:30:45.600]  有些人真的看一看
[00:30:45.600 --> 00:30:47.600]  走過了
[00:30:47.600 --> 00:30:50.000]  有些人看都不看
[00:30:50.000 --> 00:30:52.200]  根本看不到他
[00:30:52.200 --> 00:30:55.600]  直至第19個有個清潔的嬸嬸
[00:30:55.600 --> 00:30:56.800]  才拉他到一邊
[00:30:56.800 --> 00:31:00.800]  因為怕他再被車撞到
[00:31:00.800 --> 00:31:05.400]  然後嬸嬸才大叫
[00:31:05.400 --> 00:31:07.000]  有事有事有事
[00:31:07.000 --> 00:31:07.800]  他媽媽才來到
[00:31:07.800 --> 00:31:09.600]  馬上抱起他
[00:31:09.600 --> 00:31:13.200]  如果你真的走過這裏
[00:31:13.200 --> 00:31:18.400]  你會怎樣?
[00:31:18.400 --> 00:31:20.200]  那你爸爸會怎樣?
[00:31:20.200 --> 00:31:23.000]  我知道你爸爸一定不會阻止你的
[00:31:23.000 --> 00:31:24.200]  對了
[00:31:24.200 --> 00:31:25.400]  你馬上報警
[00:31:25.400 --> 00:31:26.800]  如果我是爸爸
[00:31:26.800 --> 00:31:28.400]  我就會馬上
[00:31:28.400 --> 00:31:29.400]  然後可能你說
[00:31:29.400 --> 00:31:31.200]  不要啊
[00:31:31.200 --> 00:31:33.800]  在我們的祖國
[00:31:33.800 --> 00:31:36.000]  不要幫人啊
[00:31:36.000 --> 00:31:39.400]  你一幫人就大件事了
[00:31:39.400 --> 00:31:41.400]  我都怕
[00:31:41.400 --> 00:31:42.600]  我不會去動他
[00:31:42.600 --> 00:31:44.600]  因為我沒有急救的常識
[00:31:44.600 --> 00:31:46.200]  但我知道如果被車撞到
[00:31:46.200 --> 00:31:48.400]  你不要動那個人啊
[00:31:48.400 --> 00:31:49.600]  其實他媽媽這樣抱起他
[00:31:49.600 --> 00:31:51.200]  是很大件事的
[00:31:51.200 --> 00:31:54.600]  幾歲人仔那些骨很脆的
[00:31:54.600 --> 00:31:56.400]  但我會什麼?
[00:31:56.400 --> 00:31:58.200]  我會站在他旁邊
[00:31:58.200 --> 00:32:00.800]  起碼不要再被車撞到
[00:32:00.800 --> 00:32:03.800]  我會打電話
[00:32:03.800 --> 00:32:06.800]  如果我見到他還有生命的氣息
[00:32:06.800 --> 00:32:10.200]  我會馬上跟他傳福音
[00:32:10.200 --> 00:32:12.200]  我會求天使這一刻跟他同在
[00:32:12.200 --> 00:32:14.400]  是不是?
[00:32:14.400 --> 00:32:16.800]  我們未必馬上懂得跟他急救
[00:32:16.800 --> 00:32:18.400]  但起碼我們做基督徒
[00:32:18.400 --> 00:32:20.600]  我想要行動
[00:32:20.600 --> 00:32:22.200]  感恩這個世界
[00:32:22.200 --> 00:32:25.000]  還有好撒瑪利亞人
[00:32:25.000 --> 00:32:29.200]  這件事發生在1985年11月14日
[00:32:29.200 --> 00:32:30.800]  這件事是什麼事呢?
[00:32:30.800 --> 00:32:35.000]  就是那時候有一艘船載著96個越南難民
[00:32:35.000 --> 00:32:37.800]  經過我們的南中國海
[00:32:37.800 --> 00:32:39.800]  但突然引擎壞了
[00:32:39.800 --> 00:32:41.400]  拋錨
[00:32:41.400 --> 00:32:43.800]  船上的人覺得很絕望
[00:32:43.800 --> 00:32:47.800]  因為預測說有大風會來到
[00:32:47.800 --> 00:32:51.800]  當他們等著去被人救的四天裡
[00:32:51.800 --> 00:32:55.200]  有多少艘船經過呢?
[00:32:55.200 --> 00:32:58.800]  總共有51艘船經過
[00:32:58.800 --> 00:33:00.800]  但經過第一艘船
[00:33:00.800 --> 00:33:02.800]  很開心地不斷揮手
[00:33:02.800 --> 00:33:04.000]  希望別人來救
[00:33:04.000 --> 00:33:07.800]  揮揮揮揮揮揮揮到50艘
[00:33:07.800 --> 00:33:10.000]  我想他們都累了四天
[00:33:10.000 --> 00:33:15.000]  但揮到51艘船經過
[00:33:15.000 --> 00:33:16.400]  他們又是揮
[00:33:16.400 --> 00:33:18.200]  但船照樣過了
[00:33:18.200 --> 00:33:19.600]  再一次絕望
[00:33:19.600 --> 00:33:21.000]  但十分鐘之後
[00:33:21.000 --> 00:33:24.600]  遠遠看到那艘船掉頭
[00:33:24.600 --> 00:33:26.000]  嘩 有救了
[00:33:26.000 --> 00:33:27.600]  看到那艘船掉頭
[00:33:27.600 --> 00:33:30.000]  這艘船是一艘南韓的漁船
[00:33:30.000 --> 00:33:34.400]  那時候它載著350噸
[00:33:34.400 --> 00:33:37.800]  350噸魚在印度運回來
[00:33:37.800 --> 00:33:41.200]  然後為什麼要十分鐘才掉頭呢?
[00:33:41.200 --> 00:33:43.200]  原來船長要和水手
[00:33:43.200 --> 00:33:45.000]  那船長已經做了16年
[00:33:45.000 --> 00:33:46.400]  叫做楊船長
[00:33:46.400 --> 00:33:49.600]  那艘船叫做光明87號
[00:33:49.600 --> 00:33:52.200]  然後因為他要和水手商量
[00:33:52.200 --> 00:33:53.400]  我們救不救人
[00:33:53.400 --> 00:33:56.000]  救人都要商量嗎?
[00:33:56.000 --> 00:33:58.200]  原來南韓政府一早已經下了命令
[00:33:58.200 --> 00:34:02.000]  就說不讓救船民
[00:34:02.000 --> 00:34:06.200]  下了命令一救即解僱
[00:34:06.200 --> 00:34:08.600]  昨天弟兄教我什麼叫公義
[00:34:08.600 --> 00:34:10.600]  這些就是公義
[00:34:10.600 --> 00:34:12.800]  就是說他願意這樣去做
[00:34:12.800 --> 00:34:14.400]  然後行使公義
[00:34:14.400 --> 00:34:16.800]  就算他覺得這個規定也好
[00:34:16.800 --> 00:34:18.000]  因為這個規定不公義
[00:34:18.000 --> 00:34:19.400]  我見人就要去救
[00:34:19.400 --> 00:34:21.400]  還要是96條人命
[00:34:21.400 --> 00:34:23.000]  他和水手開完會之後
[00:34:23.000 --> 00:34:24.200]  水手都同意
[00:34:24.200 --> 00:34:26.200]  所以那十分鐘做了這件事
[00:34:26.200 --> 00:34:28.400]  掉頭
[00:34:28.400 --> 00:34:29.600]  接著回到船長
[00:34:29.600 --> 00:34:31.400]  真的被人解僱了
[00:34:31.400 --> 00:34:33.600]  一直都再找不到工作
[00:34:33.600 --> 00:34:35.600]  一直找不到工作
[00:34:35.600 --> 00:34:39.200]  結果那次海上救援的19年之後
[00:34:39.200 --> 00:34:42.800]  去到2004年的8月8號那天
[00:34:42.800 --> 00:34:48.400]  在美國加州橙縣
[00:34:48.400 --> 00:34:50.800]  開了一個很大的慶祝會
[00:34:50.800 --> 00:34:53.000]  這個慶祝會原來就是
[00:34:53.000 --> 00:34:55.800]  當時因為有一個難民
[00:34:55.800 --> 00:34:57.400]  姓阮的
[00:34:57.400 --> 00:34:59.600]  他終於找到這個船長的下落
[00:34:59.600 --> 00:35:00.800]  楊船長
[00:35:00.800 --> 00:35:05.200]  然後就搞了一個很盛大的慶祝會
[00:35:05.200 --> 00:35:06.800]  去多謝這個船長
[00:35:06.800 --> 00:35:10.800]  去報答他當日救命之恩
[00:35:10.800 --> 00:35:12.200]  那個阮先生
[00:35:12.200 --> 00:35:14.000]  他和傳媒這樣說
[00:35:14.000 --> 00:35:15.400]  公開讚賞這個船長
[00:35:15.400 --> 00:35:20.000]  他說這個船長有一顆最寬廣的善心
[00:35:20.000 --> 00:35:21.600]  如果不是他當日救我
[00:35:21.600 --> 00:35:24.200]  我們不會有今天
[00:35:24.200 --> 00:35:29.200]  我們早就可能已經死在海上了
[00:35:29.200 --> 00:35:33.800]  接著這位已經62歲的楊船長
[00:35:33.800 --> 00:35:34.800]  多謝他
[00:35:34.800 --> 00:35:37.200]  說了以下這番話
[00:35:37.200 --> 00:35:39.000]  他說如果我不在
[00:35:39.000 --> 00:35:43.600]  其他人都會做相同的行動
[00:35:43.600 --> 00:35:44.600]  其實他錯了
[00:35:44.600 --> 00:35:47.400]  有50隻船沒有做
[00:35:47.400 --> 00:35:51.200]  然而他說在這25年的航海生涯裏面
[00:35:51.200 --> 00:35:52.400]  他做船長16年
[00:35:52.400 --> 00:35:56.000]  但之前都要做水手
[00:35:56.000 --> 00:35:59.600]  他說在我做水手這25年的裏面
[00:35:59.600 --> 00:36:01.400]  我捉過很多魚
[00:36:01.400 --> 00:36:04.200]  你想一下他一捉都捉幾十噸
[00:36:04.200 --> 00:36:06.800]  他說我捉過很多魚
[00:36:06.800 --> 00:36:11.600]  但是他說因為神的恩典
[00:36:11.600 --> 00:36:12.600]  他有記錄圖
[00:36:12.600 --> 00:36:14.600]  因為神的恩典
[00:36:14.600 --> 00:36:18.600]  我才能夠發現到這隻船
[00:36:18.600 --> 00:36:19.600]  因為神的恩典
