
[00:00:00.000 --> 00:00:05.000]  各位看福的弟兄姊妹
[00:22:55.280 --> 00:22:59.280]  不服就繼續用你的方法
[00:22:59.280 --> 00:23:02.280]  不過我覺得你浪費力氣
[00:23:02.280 --> 00:23:07.280]  而且你越努力越倒霉
[00:23:07.280 --> 00:23:10.280]  在他未信主之前
[00:23:10.280 --> 00:23:12.280]  你很愛他
[00:23:12.280 --> 00:23:14.280]  在你信主之後
[00:23:14.280 --> 00:23:16.280]  你開始嫌棄他
[00:23:16.280 --> 00:23:17.280]  在你越熟齡的時候
[00:23:17.280 --> 00:23:19.280]  你越看低他
[00:23:19.280 --> 00:23:22.280]  這些在信主的夫妻裡
[00:23:22.280 --> 00:23:25.280]  都有出現的危機
[00:23:25.280 --> 00:23:27.280]  你憑什麼
[00:23:27.280 --> 00:23:30.280]  你比較他更愛讀神學
[00:23:30.280 --> 00:23:33.280]  更熱心教會的侍奉
[00:23:33.280 --> 00:23:36.280]  你就可以去貶低他嗎
[00:23:36.280 --> 00:23:40.280]  你就可以去破損你和他的關係嗎
[00:23:40.280 --> 00:23:42.280]  這些是什麼
[00:23:42.280 --> 00:23:44.280]  愛是什麼一回事
[00:23:44.280 --> 00:23:46.280]  你要和我一起教主日學
[00:23:46.280 --> 00:23:47.280]  我才愛你
[00:23:47.280 --> 00:23:49.280]  否則我就不愛你
[00:23:49.280 --> 00:23:51.280]  你和我一起做三福
[00:23:51.280 --> 00:23:52.280]  我就愛你
[00:23:52.280 --> 00:23:54.280]  否則我就不愛你
[00:23:54.280 --> 00:23:56.280]  他沒有選擇的權利
[00:23:56.280 --> 00:23:59.280]  沒有按照他的熟齡進度
[00:23:59.280 --> 00:24:02.280]  他沒有自由的空間
[00:24:02.280 --> 00:24:06.280]  用他的方式來表達他與神之間的關係
[00:24:06.280 --> 00:24:10.280]  要受你一切熟齡的姊妹操控
[00:24:10.280 --> 00:24:16.280]  有些熟齡的姊妹就成為家中的怨婦
[00:24:16.280 --> 00:24:18.280]  本來很正常
[00:24:18.280 --> 00:24:20.280]  不過熟齡了之後
[00:24:20.280 --> 00:24:24.280]  結果漸漸甚至最後婚姻都破裂
[00:24:24.280 --> 00:24:26.280]  好嗎
[00:24:26.280 --> 00:24:28.280]  小心喔
[00:24:28.280 --> 00:24:34.280]  我說的話是危險的
[00:24:34.280 --> 00:24:37.280]  但是我相信是對的
[00:24:37.280 --> 00:24:40.280]  那個對在哪裡呢
[00:24:40.280 --> 00:24:45.280]  仍然學習在夫妻的愛裡面
[00:24:45.280 --> 00:24:48.280]  怎樣去表達基督的愛
[00:24:48.280 --> 00:24:50.280]  好了
[00:24:50.280 --> 00:24:52.280]  接著他還有話要說
[00:24:52.280 --> 00:24:54.280]  還沒說完
[00:24:54.280 --> 00:24:55.280]  他說
[00:24:55.280 --> 00:24:56.280]  貞潔的品行
[00:24:56.280 --> 00:24:58.280]  敬畏的心
[00:24:58.280 --> 00:25:00.280]  男人不是盲的
[00:25:00.280 --> 00:25:02.280]  你的丈夫不是盲的
[00:25:02.280 --> 00:25:03.280]  你對他好
[00:25:03.280 --> 00:25:05.280]  他是知道的
[00:25:05.280 --> 00:25:07.280]  你是怎樣因著基督
[00:25:07.280 --> 00:25:10.280]  而變得更加的溫柔
[00:25:10.280 --> 00:25:11.280]  良善
[00:25:11.280 --> 00:25:12.280]  體貼
[00:25:12.280 --> 00:25:13.280]  智慧
[00:25:13.280 --> 00:25:14.280]  節勤儉
[00:25:14.280 --> 00:25:16.280]  他是知道的
[00:25:16.280 --> 00:25:18.280]  他如果不知道呢
[00:25:18.280 --> 00:25:20.280]  神都會提醒他
[00:25:20.280 --> 00:25:23.280]  不過他還沒醒的時候呢
[00:25:23.280 --> 00:25:27.280]  你繼續在這裡表達
[00:25:27.280 --> 00:25:32.280]  成為一個古時敬虔的婦女
[00:25:32.280 --> 00:25:33.280]  那一種的榜樣
[00:25:33.280 --> 00:25:35.280]  是沒有損失的
[00:25:35.280 --> 00:25:37.280]  全世界的男人
[00:25:37.280 --> 00:25:40.280]  骨子裡都是喜歡一個
[00:25:40.280 --> 00:25:41.280]  溫柔
[00:25:41.280 --> 00:25:42.280]  閒淑
[00:25:42.280 --> 00:25:44.280]  體貼的女士
[00:25:44.280 --> 00:25:46.280]  其他的那些東西
[00:25:46.280 --> 00:25:48.280]  只是過眼雲煙
[00:25:48.280 --> 00:25:50.280]  他都知道
[00:25:50.280 --> 00:25:52.280]  肉眼的東西
[00:25:52.280 --> 00:25:54.280]  肉體的東西
[00:25:54.280 --> 00:25:55.280]  是很快過去的
[00:25:55.280 --> 00:25:57.280]  不能夠真正叫一個人滿足
[00:25:57.280 --> 00:25:59.280]  我經常喜歡舉一個例子
[00:25:59.280 --> 00:26:00.280]  不過今天我不舉名了
[00:26:00.280 --> 00:26:02.280]  曾經有一個人呢
[00:26:02.280 --> 00:26:04.280]  他娶了一個如花貌美
[00:26:04.280 --> 00:26:05.280]  比他年輕
[00:26:05.280 --> 00:26:08.280]  後來他跟她的關係
[00:26:08.280 --> 00:26:09.280]  是很差很差
[00:26:09.280 --> 00:26:10.280]  結果這位女士呢
[00:26:10.280 --> 00:26:12.280]  意外死了
[00:26:12.280 --> 00:26:14.280]  接著這個男人
[00:26:14.280 --> 00:26:16.280]  終於可以跟他另外一個
[00:26:16.280 --> 00:26:17.280]  在一起
[00:26:17.280 --> 00:26:19.280]  然後那個真是又老又醜
[00:26:19.280 --> 00:26:22.280]  我懶得說名字了
[00:26:22.280 --> 00:26:24.280]  那個又老又醜的
[00:26:24.280 --> 00:26:26.280]  為什麼跟他這麼合得來呢
[00:26:26.280 --> 00:26:28.280]  就是性情上合得來
[00:26:28.280 --> 00:26:32.280]  那這些男人是不是
[00:26:32.280 --> 00:26:34.280]  講俗一點
[00:26:34.280 --> 00:26:36.280]  是不是犯賤呢
[00:26:36.280 --> 00:26:37.280]  其實男人
[00:26:37.280 --> 00:26:39.280]  與生俱來
[00:26:39.280 --> 00:26:40.280]  有些東西
[00:26:40.280 --> 00:26:42.280]  給在這裡提醒的東西
[00:26:42.280 --> 00:26:43.280]  我相信是一個
[00:26:43.280 --> 00:26:45.280]  很深很深的
[00:26:45.280 --> 00:26:48.280]  那個的智慧在那裡
[00:26:48.280 --> 00:26:51.280]  好啊
[00:26:51.280 --> 00:26:54.280]  親愛的姐妹們
[00:26:54.280 --> 00:26:57.280]  真是再一次請你原諒我
[00:26:57.280 --> 00:27:00.280]  是盡量坦白
[00:27:00.280 --> 00:27:01.280]  直接的
[00:27:01.280 --> 00:27:03.280]  從我以為男人的
[00:27:03.280 --> 00:27:06.280]  那個的心聲那裡
[00:27:06.280 --> 00:27:08.280]  來表達出來
[00:27:08.280 --> 00:27:10.280]  完全不是不體貼
[00:27:10.280 --> 00:27:12.280]  完全不是不理解
[00:27:12.280 --> 00:27:14.280]  女士
[00:27:14.280 --> 00:27:16.280]  面對著一個
[00:27:16.280 --> 00:27:18.280]  男人的焦急
[00:27:18.280 --> 00:27:20.280]  和那個辛苦
[00:27:20.280 --> 00:27:23.280]  明白嗎
[00:27:23.280 --> 00:27:26.280]  其實教兒子也是
[00:27:26.280 --> 00:27:29.280]  我青少年時期
[00:27:29.280 --> 00:27:33.280]  雖然我跟媽媽的關係都很好
[00:27:33.280 --> 00:27:36.280]  但是我們是很怕煩
[00:27:36.280 --> 00:27:40.280]  是很怕媽媽追蹤你
[00:27:40.280 --> 00:27:44.280]  因為從小到大都活在你的監察之下
[00:27:44.280 --> 00:27:47.280]  到我們成長的時候
[00:27:47.280 --> 00:27:49.280]  還繼續給你監察
[00:27:49.280 --> 00:27:51.280]  我們真的死定了
[00:27:51.280 --> 00:27:54.280]  然後到我最反叛的時候
[00:27:54.280 --> 00:27:57.280]  其實人墮落的時候
[00:27:57.280 --> 00:27:59.280]  我講男人的情況給你聽
[00:27:59.280 --> 00:28:01.280]  是會惱羞成怒
[00:28:01.280 --> 00:28:04.280]  你不要以為他自己不知道自己壞
[00:28:04.280 --> 00:28:06.280]  不過他還沒悔改
[00:28:06.280 --> 00:28:08.280]  他還沒走在光明中的時候
[00:28:08.280 --> 00:28:11.280]  真的見光他就憎恨
[00:28:11.280 --> 00:28:13.280]  我媽媽哭著為我祈禱
[00:28:13.280 --> 00:28:16.280]  我那個時候聽見她祈禱的聲音
[00:28:16.280 --> 00:28:18.280]  看見她為我流淚
[00:28:18.280 --> 00:28:20.280]  我不是感動流涕
[00:28:20.280 --> 00:28:22.280]  我是反感的
[00:28:22.280 --> 00:28:24.280]  我是憤怒的
[00:28:24.280 --> 00:28:26.280]  因為惡者
[00:28:26.280 --> 00:28:28.280]  拖著我
[00:28:28.280 --> 00:28:29.280]  扯著我
[00:28:29.280 --> 00:28:31.280]  我的罪空訴著我
[00:28:31.280 --> 00:28:33.280]  所以你可以哭
[00:28:33.280 --> 00:28:35.280]  不過不要哭給他看
[00:28:35.280 --> 00:28:37.280]  你可以為你丈夫哭
[00:28:37.280 --> 00:28:39.280]  為你丈夫祈禱
[00:28:39.280 --> 00:28:41.280]  要講什麼都講給主聽
[00:28:41.280 --> 00:28:43.280]  不過不用在他面前喊苦喊忽
[00:28:43.280 --> 00:28:45.280]  釋放
[00:28:45.280 --> 00:28:47.280]  在他面前
[00:28:47.280 --> 00:28:49.280]  好像上次講的那隻天鵝
[00:28:49.280 --> 00:28:51.280]  仍然在水面
[00:28:51.280 --> 00:28:53.280]  很優雅的
[00:28:53.280 --> 00:28:57.280]  或者在其他的情況下
[00:28:57.280 --> 00:28:59.280]  透露自己的心聲
[00:28:59.280 --> 00:29:01.280]  彼此代禱
[00:29:01.280 --> 00:29:03.280]  沒問題
[00:29:03.280 --> 00:29:05.280]  然後我跳去
[00:29:05.280 --> 00:29:07.280]  不要說注重外表
[00:29:07.280 --> 00:29:09.280]  第四節
[00:29:09.280 --> 00:29:11.280]  裡面長久
[00:29:11.280 --> 00:29:13.280]  溫柔安靜的心
[00:29:13.280 --> 00:29:15.280]  這個在神的面前
[00:29:15.280 --> 00:29:17.280]  是極為寶貴
[00:29:17.280 --> 00:29:19.280]  不如大家一起讀第四節
[00:29:19.280 --> 00:29:33.280]  這個是和修本
[00:29:33.280 --> 00:29:35.280]  是不是和修本
[00:29:35.280 --> 00:29:37.280]  是不是和修本
[00:29:37.280 --> 00:29:39.280]  再來一次
[00:29:39.280 --> 00:29:41.280]  真的很精彩
[00:29:41.280 --> 00:29:57.280]  穩藏在人內心
[00:29:57.280 --> 00:29:59.280]  不需退的美
[00:29:59.280 --> 00:30:01.280]  穩藏在內心的美
[00:30:01.280 --> 00:30:03.280]  才是不會衰退的美
[00:30:03.280 --> 00:30:05.280]  外面的東西
[00:30:05.280 --> 00:30:07.280]  其實真的走得很快
[00:30:07.280 --> 00:30:09.280]  你講過嗎
[00:30:09.280 --> 00:30:11.280]  我活到這把年紀
[00:30:11.280 --> 00:30:13.280]  其實我覺得我們
[00:30:13.280 --> 00:30:15.280]  真的很需要
[00:30:15.280 --> 00:30:17.280]  經常公開亮相
[00:30:17.280 --> 00:30:19.280]  因為我們如果
[00:30:19.280 --> 00:30:21.280]  不經常被人見到
[00:30:21.280 --> 00:30:23.280]  他過了幾個月
[00:30:23.280 --> 00:30:25.280]  或者半年
[00:30:25.280 --> 00:30:27.280]  見到你
[00:30:27.280 --> 00:30:29.280]  他就不見了
[00:30:29.280 --> 00:30:31.280]  過了幾個月
[00:30:31.280 --> 00:30:33.280]  或者半年
[00:30:33.280 --> 00:30:35.280]  他就不見了
[00:30:35.280 --> 00:30:37.280]  他就不見了
[00:30:37.280 --> 00:30:39.280]  不過有些不衰退的美
[00:30:39.280 --> 00:30:41.280]  其實又不是真的穩藏在內
[00:30:41.280 --> 00:30:43.280]  其實又不是真的穩藏在內
[00:30:43.280 --> 00:30:45.280]  其實又不是真的穩藏在內
[00:30:45.280 --> 00:30:47.280]  其實又不是真的穩藏在內
[00:30:47.280 --> 00:30:49.280]  其實又不是真的穩藏在內
[00:30:49.280 --> 00:30:51.280]  裡面有的
[00:30:51.280 --> 00:30:53.280]  其實外面都滲出來
[00:30:53.280 --> 00:30:55.280]  所以保持
[00:30:55.280 --> 00:30:57.280]  這個內心
[00:30:57.280 --> 00:30:59.280]  那個溫柔行徑
[00:30:59.280 --> 00:31:01.280]  是真的有
[00:31:01.280 --> 00:31:03.280]  豬內會凝於外
[00:31:03.280 --> 00:31:05.280]  試一下
[00:31:05.280 --> 00:31:07.280]  外面的東西
[00:31:07.280 --> 00:31:09.280]  其實
[00:31:09.280 --> 00:31:11.280]  不應變的
[00:31:11.280 --> 00:31:13.280]  他又變
[00:31:13.280 --> 00:31:15.280]  不應有的他又有
[00:31:15.280 --> 00:31:17.280]  應該有的他又沒有
[00:31:17.280 --> 00:31:19.280]  你明白我說什麼嗎
[00:31:19.280 --> 00:31:21.280]  應該柔軟的身體
[00:31:21.280 --> 00:31:23.280]  他又變硬
[00:31:23.280 --> 00:31:25.280]  應該留在這裡的頭髮
[00:31:25.280 --> 00:31:27.280]  他又走
[00:31:27.280 --> 00:31:29.280]  不應該有的皺紋
[00:31:29.280 --> 00:31:31.280]  他又出來
[00:31:31.280 --> 00:31:33.280]  應該抵住地心吸力的他又不抵
[00:31:33.280 --> 00:31:35.280]  不應該增長的
[00:31:35.280 --> 00:31:37.280]  他又無端端增加了
[00:31:37.280 --> 00:31:39.280]  給你
[00:31:39.280 --> 00:31:41.280]  結婚的時候只有110磅
[00:31:41.280 --> 00:31:43.280]  30週年之後
[00:31:43.280 --> 00:31:45.280]  都不好說了
[00:31:45.280 --> 00:31:47.280]  都不好說了
[00:31:47.280 --> 00:31:49.280]  都不好說了
[00:31:49.280 --> 00:31:51.280]  好了
[00:31:51.280 --> 00:31:53.280]  好了
[00:31:53.280 --> 00:31:55.280]  講丈夫
[00:31:55.280 --> 00:31:57.280]  你以為放過你嗎
[00:31:57.280 --> 00:31:59.280]  第七節
[00:31:59.280 --> 00:32:01.280]  做丈夫的要有sense
[00:32:01.280 --> 00:32:03.280]  做男人
[00:32:03.280 --> 00:32:05.280]  最重要有sense
[00:32:05.280 --> 00:32:07.280]  要有敏銳的感覺
[00:32:07.280 --> 00:32:09.280]  要有體恤
[00:32:09.280 --> 00:32:11.280]  其實
[00:32:11.280 --> 00:32:13.280]  男人要懂得體貼
[00:32:13.280 --> 00:32:15.280]  要懂得
[00:32:15.280 --> 00:32:17.280]  放下自己
[00:32:17.280 --> 00:32:19.280]  男人其實很自我
[00:32:19.280 --> 00:32:21.280]  自把自為
[00:32:21.280 --> 00:32:23.280]  自把自為
[00:32:23.280 --> 00:32:25.280]  在家做兒子又被媽媽重慣
[00:32:25.280 --> 00:32:27.280]  做了丈夫的時候
[00:32:27.280 --> 00:32:29.280]  做了丈夫的時候
[00:32:29.280 --> 00:32:31.280]  其實有時候都不太懂得體貼
[00:32:31.280 --> 00:32:33.280]  其實有時候都不太懂得體貼
[00:32:33.280 --> 00:32:35.280]  這裡說要按情理
[00:32:35.280 --> 00:32:37.280]  看和修本又說什麼
[00:32:37.280 --> 00:32:39.280]  都是按情理
[00:32:39.280 --> 00:32:41.280]  客氣一點
[00:32:41.280 --> 00:32:43.280]  用知識
[00:32:43.280 --> 00:32:45.280]  按知識
[00:32:45.280 --> 00:32:47.280]  和妻子同住
[00:32:47.280 --> 00:32:49.280]  和妻子同住
[00:32:49.280 --> 00:32:51.280]  有帶著一些
[00:32:51.280 --> 00:32:53.280]  很重要的訊息
[00:32:53.280 --> 00:32:55.280]  特別是說
[00:32:55.280 --> 00:32:57.280]  夫妻親密關係方面
[00:32:57.280 --> 00:32:59.280]  是有些意味
[00:32:59.280 --> 00:33:01.280]  在當中
[00:33:01.280 --> 00:33:03.280]  你不可以純粹
[00:33:03.280 --> 00:33:05.280]  按照自己的意欲
[00:33:05.280 --> 00:33:07.280]  來處理夫妻關係
[00:33:07.280 --> 00:33:09.280]  你是要
[00:33:09.280 --> 00:33:11.280]  按照那種
[00:33:11.280 --> 00:33:13.280]  體貼對方的
[00:33:13.280 --> 00:33:15.280]  態度
[00:33:15.280 --> 00:33:17.280]  來處理
[00:33:17.280 --> 00:33:19.280]  那隱含著的意思
[00:33:19.280 --> 00:33:21.280]  是什麼呢
[00:33:21.280 --> 00:33:23.280]  你是要
[00:33:23.280 --> 00:33:25.280]  諒解你的妻子
[00:33:25.280 --> 00:33:27.280]  知道自己妻子的狀況
[00:33:27.280 --> 00:33:29.280]  知道自己的妻子
[00:33:29.280 --> 00:33:31.280]  的需要
[00:33:31.280 --> 00:33:33.280]  等等
[00:33:33.280 --> 00:33:35.280]  因為她比你軟弱
[00:33:35.280 --> 00:33:37.280]  不是比你蠢
[00:33:37.280 --> 00:33:39.280]  不是說這方面的東西
[00:33:39.280 --> 00:33:41.280]  是她本質上就是一個
[00:33:41.280 --> 00:33:43.280]  需要你體貼的人
[00:33:43.280 --> 00:33:45.280]  我想這樣都很足夠了
[00:33:45.280 --> 00:33:47.280]  事實上用這個來看
[00:33:47.280 --> 00:33:49.280]  如果直接一點
[00:33:49.280 --> 00:33:51.280]  當然說體能方面
[00:33:51.280 --> 00:33:53.280]  她是完全
[00:33:53.280 --> 00:33:55.280]  不及你
[00:33:55.280 --> 00:33:57.280]  如果用體力方面
[00:33:57.280 --> 00:33:59.280]  體能方面
[00:33:59.280 --> 00:34:01.280]  來操控
[00:34:01.280 --> 00:34:03.280]  這真的很可怕
[00:34:03.280 --> 00:34:05.280]  有些人說潮州男人打老婆
[00:34:05.280 --> 00:34:07.280]  除了信耶穌
[00:34:07.280 --> 00:34:09.280]  不過信耶穌的潮州男人
[00:34:09.280 --> 00:34:11.280]  我知道有些都是傻的
[00:34:11.280 --> 00:34:13.280]  因為潮州男人習慣
[00:34:13.280 --> 00:34:15.280]  他甚至用
[00:34:15.280 --> 00:34:17.280]  我是妻子的頭
[00:34:17.280 --> 00:34:19.280]  為什麼你不聽我的話
[00:34:19.280 --> 00:34:21.280]  這樣就打他老婆
[00:34:21.280 --> 00:34:23.280]  這樣的人都有
[00:34:23.280 --> 00:34:25.280]  我看到這些潮州男人就想毆他
[00:34:25.280 --> 00:34:27.280]  所以我也不應該這樣
[00:34:27.280 --> 00:34:31.280]  真正的潮州男人
[00:34:31.280 --> 00:34:33.280]  信了主都要跟隨基督
[00:34:33.280 --> 00:34:35.280]  知道
[00:34:35.280 --> 00:34:37.280]  自己的妻子比你軟弱
[00:34:37.280 --> 00:34:41.280]  所以用這個
[00:34:41.280 --> 00:34:43.280]  標題來說
[00:34:43.280 --> 00:34:45.280]  Fragile
[00:34:45.280 --> 00:34:47.280]  Handle with Care
[00:34:47.280 --> 00:34:49.280]  如果男人知道
[00:34:49.280 --> 00:34:51.280]  他一娶老婆的時候
[00:34:51.280 --> 00:34:53.280]  他都記得
[00:34:53.280 --> 00:34:55.280]  我永遠要
[00:34:55.280 --> 00:34:57.280]  知道她比我軟弱
[00:34:57.280 --> 00:34:59.280]  所以我要更加
[00:34:59.280 --> 00:35:01.280]  保養顧疼她
[00:35:01.280 --> 00:35:03.280]  我們是很粗心大意
[00:35:03.280 --> 00:35:05.280]  有時候我們
[00:35:05.280 --> 00:35:07.280]  不憤氣的
[00:35:07.280 --> 00:35:09.280]  覺得你們女人小器
[00:35:09.280 --> 00:35:11.280]  大情大性
[00:35:11.280 --> 00:35:13.280]  你們記住
[00:35:13.280 --> 00:35:15.280]  大人不記小人過
[00:35:15.280 --> 00:35:17.280]  你們女人就什麼都記過
[00:35:17.280 --> 00:35:19.280]  女人很記性
[00:35:19.280 --> 00:35:21.280]  是超級好
[00:35:21.280 --> 00:35:23.280]  特別是我們不想她記那些
[00:35:23.280 --> 00:35:25.280]  她一定記到
[00:35:25.280 --> 00:35:27.280]  這個也沒辦法
[00:35:27.280 --> 00:35:29.280]  我們要記得
[00:35:29.280 --> 00:35:31.280]  要謹慎
[00:35:31.280 --> 00:35:33.280]  來對待
[00:35:33.280 --> 00:35:35.280]  而且這裡有一個很特別的說話
[00:35:37.280 --> 00:35:39.280]  為我們所說的一切
[00:35:39.280 --> 00:35:41.280]  被人以為是
[00:35:41.280 --> 00:35:43.280]  大男人主義的東西
[00:35:43.280 --> 00:35:45.280]  來平反
[00:35:45.280 --> 00:35:47.280]  彼得和保羅都不是大男人主義
[00:35:47.280 --> 00:35:49.280]  他們是大基督主義
[00:35:49.280 --> 00:35:53.280]  你和他一起
[00:35:53.280 --> 00:35:55.280]  承受生命之恩
[00:35:55.280 --> 00:35:57.280]  Care
[00:35:57.280 --> 00:35:59.280]  這些在當日的社會
[00:35:59.280 --> 00:36:01.280]  都有一個很革命性的東西
[00:36:01.280 --> 00:36:03.280]  在那裡
[00:36:03.280 --> 00:36:05.280]  你以為女人沒有業權
[00:36:05.280 --> 00:36:07.280]  女人沒有承受
[00:36:07.280 --> 00:36:09.280]  女人在上主的角度裡
[00:36:09.280 --> 00:36:11.280]  和男人是Care
[00:36:11.280 --> 00:36:13.280]  在這裡
[00:36:13.280 --> 00:36:15.280]  是一路提升女性的位置
[00:36:15.280 --> 00:36:17.280]  在各方面提升
[00:36:17.280 --> 00:36:19.280]  我們不可以有
[00:36:19.280 --> 00:36:21.280]  絲毫的貶低
[00:36:21.280 --> 00:36:23.280]  但角色上
[00:36:23.280 --> 00:36:25.280]  大家扮演的表達方式
[00:36:25.280 --> 00:36:27.280]  有沒有分別呢
[00:36:27.280 --> 00:36:29.280]  我相信有
[00:36:29.280 --> 00:36:31.280]  如果你說沒有分別
[00:36:31.280 --> 00:36:33.280]  那就特別一點
[00:36:33.280 --> 00:36:35.280]  如果你說
[00:36:35.280 --> 00:36:37.280]  我的妻子像丈夫一樣
[00:36:37.280 --> 00:36:39.280]  愛我 為我死
[00:36:39.280 --> 00:36:41.280]  她是我的頭
[00:36:41.280 --> 00:36:43.280]  我就像妻子一樣
[00:36:43.280 --> 00:36:45.280]  教會一樣信奉基督
[00:36:45.280 --> 00:36:47.280]  很信奉他
[00:36:47.280 --> 00:36:49.280]  你們兩個搞得定
[00:36:49.280 --> 00:36:51.280]  我都不敢說太多
[00:36:51.280 --> 00:36:53.280]  因為裡面最主要都是愛
[00:36:53.280 --> 00:36:55.280]  但原則上
[00:36:55.280 --> 00:36:57.280]  一般的情況
[00:36:57.280 --> 00:36:59.280]  是常理
[00:36:59.280 --> 00:37:01.280]  我覺得還是輸場一點
[00:37:01.280 --> 00:37:03.280]  最特別的
[00:37:03.280 --> 00:37:05.280]  你要敬重她
[00:37:05.280 --> 00:37:07.280]  對著妻子說
[00:37:07.280 --> 00:37:09.280]  敬重她
[00:37:09.280 --> 00:37:11.280]  所以這是
[00:37:11.280 --> 00:37:13.280]  給男人的說話
[00:37:13.280 --> 00:37:15.280]  男人還需要聽什麼
[00:37:15.280 --> 00:37:17.280]  聽不聽得明白
[00:37:17.280 --> 00:37:19.280]  不要自我中心
[00:37:19.280 --> 00:37:21.280]  不要不理3721
[00:37:21.280 --> 00:37:23.280]  總之就是要滿足自己的私慾
[00:37:23.280 --> 00:37:25.280]  是要尊重
[00:37:25.280 --> 00:37:27.280]  是要體貼
[00:37:27.280 --> 00:37:29.280]  是要尊重
[00:37:29.280 --> 00:37:31.280]  是要體貼
[00:37:31.280 --> 00:37:33.280]  是要顧惜
[00:37:33.280 --> 00:37:35.280]  還有
[00:37:35.280 --> 00:37:37.280]  原來大家是
[00:37:37.280 --> 00:37:39.280]  平起平坐
[00:37:39.280 --> 00:37:41.280]  在主裡面承受生命之恩
[00:37:41.280 --> 00:37:45.280]  所以這裡給我們一個很嚴肅的情況
[00:37:45.280 --> 00:37:47.280]  就是
[00:37:47.280 --> 00:37:49.280]  其實天父真的很想
[00:37:49.280 --> 00:37:51.280]  我們的婚姻是恆久
[00:37:51.280 --> 00:37:55.280]  一起禱告
[00:37:55.280 --> 00:37:57.280]  一起同行這條路
[00:37:57.280 --> 00:37:59.280]  無論多艱難
[00:37:59.280 --> 00:38:01.280]  都一起同行
[00:38:01.280 --> 00:38:03.280]  而他並非沒有
[00:38:03.280 --> 00:38:05.280]  給予我們
[00:38:05.280 --> 00:38:07.280]  適當的支援
[00:38:07.280 --> 00:38:09.280]  以及指示
[00:38:09.280 --> 00:38:11.280]  就在這幾節的經文裡面
[00:38:11.280 --> 00:38:13.280]  都足夠我們
[00:38:13.280 --> 00:38:17.280]  一生一世去消化
[00:38:17.280 --> 00:38:19.280]  第八節
[00:38:19.280 --> 00:38:21.280]  總而言之你們都要同心
[00:38:21.280 --> 00:38:23.280]  同一條心
[00:38:23.280 --> 00:38:25.280]  是什麼叫做同心
[00:38:25.280 --> 00:38:27.280]  同一體術
[00:38:27.280 --> 00:38:29.280]  I empathize with you
[00:38:29.280 --> 00:38:31.280]  I understand you
[00:38:31.280 --> 00:38:33.280]  Do we
[00:38:33.280 --> 00:38:35.280]  我們常常都想人明白我們自己
[00:38:35.280 --> 00:38:39.280]  但我們始終都不是太願意去明白
[00:38:39.280 --> 00:38:41.280]  去體貼別人
[00:38:41.280 --> 00:38:43.280]  或者這樣
[00:38:43.280 --> 00:38:45.280]  對方未完全明白我
[00:38:45.280 --> 00:38:47.280]  都不要緊的
[00:38:47.280 --> 00:38:49.280]  我會盡我明白他的東西
[00:38:49.280 --> 00:38:51.280]  盡力去對他好
[00:38:53.280 --> 00:38:55.280]  每個人都用這種態度
[00:38:55.280 --> 00:38:57.280]  這樣不是很好嗎
[00:38:57.280 --> 00:38:59.280]  但如果沒有人明白
[00:38:59.280 --> 00:39:01.280]  我好淒涼好慘
[00:39:01.280 --> 00:39:03.280]  有什麼出路
[00:39:03.280 --> 00:39:05.280]  就是那個又老又醜
[00:39:05.280 --> 00:39:07.280]  那個明白你
[00:39:07.280 --> 00:39:09.280]  你就走去他那裡
[00:39:09.280 --> 00:39:11.280]  當然不是
[00:39:11.280 --> 00:39:13.280]  更加要警惕危險
[00:39:13.280 --> 00:39:15.280]  從來都不可以向另外一個
[00:39:15.280 --> 00:39:17.280]  第三者的異性
[00:39:17.280 --> 00:39:19.280]  來求救
[00:39:19.280 --> 00:39:21.280]  包括在教會裡面
[00:39:21.280 --> 00:39:23.280]  教會關係越好
[00:39:23.280 --> 00:39:25.280]  越有危險
[00:39:25.280 --> 00:39:27.280]  誰不明白我
[00:39:27.280 --> 00:39:29.280]  Stella好明我
[00:39:29.280 --> 00:39:31.280]  我和Stella
[00:39:31.280 --> 00:39:33.280]  I'll tell Stella
[00:39:33.280 --> 00:39:35.280]  我回家沒話說
[00:39:35.280 --> 00:39:37.280]  但見到Stella就好tell her
[00:39:37.280 --> 00:39:41.280]  這樣就出事了
[00:39:41.280 --> 00:39:43.280]  其實人出事
[00:39:43.280 --> 00:39:45.280]  通常不是特意為出事而出事
[00:39:45.280 --> 00:39:49.280]  是為了很純潔的東西
[00:39:49.280 --> 00:39:51.280]  support
[00:39:51.280 --> 00:39:53.280]  但當你和一個
[00:39:53.280 --> 00:39:55.280]  不是神所order的地方
[00:39:55.280 --> 00:39:57.280]  來拿support的時候
[00:39:57.280 --> 00:40:01.280]  接著就出事了
[00:40:01.280 --> 00:40:05.280]  有什麼辦法
[00:40:05.280 --> 00:40:07.280]  對不起
[00:40:07.280 --> 00:40:09.280]  除了向主傾心討耳
[00:40:09.280 --> 00:40:11.280]  除了找一個
[00:40:11.280 --> 00:40:13.280]  順德國的
[00:40:13.280 --> 00:40:15.280]  正常的同性人
[00:40:15.280 --> 00:40:17.280]  來一起分享之外
[00:40:17.280 --> 00:40:19.280]  當然輔導
[00:40:19.280 --> 00:40:21.280]  是另外一個
[00:40:21.280 --> 00:40:25.280]  但在什麼都沒有的時候
[00:40:25.280 --> 00:40:27.280]  怎麼辦
