
[00:00:00.000 --> 00:00:07.280]  各位原浸的頂展會前面的各位年輕人
[00:16:47.920 --> 00:16:49.920]  第一誡是不可有別的偶像
[00:16:49.920 --> 00:16:51.920]  就是將神放在萬有之上
[00:16:51.920 --> 00:16:53.920]  就是第一誡
[00:16:53.920 --> 00:16:55.920]  但耶穌沒有提前四誡
[00:16:55.920 --> 00:16:57.920]  只是說後面
[00:16:57.920 --> 00:16:59.920]  與人有關的誡命
[00:16:59.920 --> 00:17:01.920]  為什麼耶穌
[00:17:01.920 --> 00:17:03.920]  這麼特別說這句說話呢
[00:17:03.920 --> 00:17:05.920]  我們看這十誡
[00:17:05.920 --> 00:17:07.920]  耶穌只說後面
[00:17:07.920 --> 00:17:09.920]  與人有關的愛倫如己的部分
[00:17:09.920 --> 00:17:11.920]  其實耶穌
[00:17:11.920 --> 00:17:13.920]  這樣問的時候
[00:17:13.920 --> 00:17:15.920]  突顯了有些東西漏了
[00:17:15.920 --> 00:17:17.920]  在這個年輕人身上
[00:17:17.920 --> 00:17:19.920]  是有些東西欠缺的
[00:17:19.920 --> 00:17:21.920]  就是他沒有愛上帝
[00:17:21.920 --> 00:17:23.920]  為什麼我說
[00:17:23.920 --> 00:17:25.920]  他沒有愛上帝呢
[00:17:25.920 --> 00:17:27.920]  我們看回
[00:17:27.920 --> 00:17:29.920]  中國人很容易明白
[00:17:29.920 --> 00:17:31.920]  如果我們說禮義廉恥
[00:17:31.920 --> 00:17:33.920]  我只寫頭三個字
[00:17:33.920 --> 00:17:35.920]  大家知道欠缺了的
[00:17:35.920 --> 00:17:37.920]  就是重點
[00:17:37.920 --> 00:17:39.920]  如果我們說禮義廉恥
[00:17:39.920 --> 00:17:41.920]  我們知道漏了個恥字
[00:17:41.920 --> 00:17:43.920]  無恥
[00:17:43.920 --> 00:17:45.920]  耶穌基督
[00:17:45.920 --> 00:17:47.920]  他只說
[00:17:47.920 --> 00:17:49.920]  與人愛倫如己的部分
[00:17:49.920 --> 00:17:51.920]  沒有說愛上帝的部分
[00:17:51.920 --> 00:17:53.920]  是讓這個年輕人
[00:17:53.920 --> 00:17:55.920]  了解他最大的問題
[00:17:55.920 --> 00:17:57.920]  就是他不愛上帝
[00:17:57.920 --> 00:17:59.920]  為什麼會這樣說呢
[00:17:59.920 --> 00:18:01.920]  耶穌叫他
[00:18:01.920 --> 00:18:03.920]  戒命你知道的
[00:18:03.920 --> 00:18:05.920]  你要守戒命
[00:18:05.920 --> 00:18:07.920]  守戒命是什麼意思
[00:18:07.920 --> 00:18:09.920]  約翰福音
[00:18:09.920 --> 00:18:11.920]  很清楚
[00:18:11.920 --> 00:18:13.920]  你若愛我
[00:18:13.920 --> 00:18:15.920]  就遵守我戒命
[00:18:15.920 --> 00:18:17.920]  遵守神的戒命就是愛耶穌
[00:18:17.920 --> 00:18:19.920]  原來耶穌基督說守戒命
[00:18:19.920 --> 00:18:21.920]  叫他守戒命
[00:18:21.920 --> 00:18:23.920]  這裡回頭
[00:18:23.920 --> 00:18:25.920]  你若要進領心
[00:18:25.920 --> 00:18:27.920]  就該遵守戒命
[00:18:27.920 --> 00:18:29.920]  遵守戒命的意思
[00:18:29.920 --> 00:18:31.920]  就是說
[00:18:31.920 --> 00:18:33.920]  你未愛上帝
[00:18:33.920 --> 00:18:35.920]  你要愛上帝
[00:18:35.920 --> 00:18:37.920]  這樣的意思
[00:18:37.920 --> 00:18:39.920]  所以我們回看這句話
[00:18:39.920 --> 00:18:41.920]  我們就明白耶穌說的
[00:18:41.920 --> 00:18:43.920]  心路歷程
[00:18:43.920 --> 00:18:45.920]  耶穌說
[00:18:45.920 --> 00:18:47.920]  你漏了一件事
[00:18:47.920 --> 00:18:49.920]  你沒做的事
[00:18:49.920 --> 00:18:51.920]  就是你沒愛上帝
[00:18:51.920 --> 00:18:53.920]  然後耶穌再和他說
[00:18:53.920 --> 00:18:55.920]  給他一個方案
[00:18:55.920 --> 00:18:57.920]  去解決這個問題
[00:18:57.920 --> 00:18:59.920]  你還缺少一件事
[00:18:59.920 --> 00:19:01.920]  就是變賣你一切所有的
[00:19:01.920 --> 00:19:03.920]  分級窮人
[00:19:03.920 --> 00:19:05.920]  就必有財寶在天上
[00:19:05.920 --> 00:19:07.920]  有人要來跟從我
[00:19:07.920 --> 00:19:09.920]  這是一件事還是兩件事?
[00:19:09.920 --> 00:19:11.920]  第一是變賣一切
[00:19:11.920 --> 00:19:13.920]  第二是來跟從我
[00:19:13.920 --> 00:19:15.920]  好像是兩件事
[00:19:15.920 --> 00:19:17.920]  其實是一件事
[00:19:17.920 --> 00:19:19.920]  為什麼呢?
[00:19:19.920 --> 00:19:21.920]  耶穌基督呼召
[00:19:21.920 --> 00:19:23.920]  這個人去跟從他
[00:19:23.920 --> 00:19:25.920]  但是這個年輕人
[00:19:25.920 --> 00:19:27.920]  和耶穌基督之間有個難阻
[00:19:27.920 --> 00:19:29.920]  這個難阻就是
[00:19:29.920 --> 00:19:31.920]  他的財富
[00:19:31.920 --> 00:19:33.920]  對這個年輕人是財富
[00:19:33.920 --> 00:19:35.920]  對其他人可能是他的事業
[00:19:35.920 --> 00:19:37.920]  或者是他的名利富貴
[00:19:37.920 --> 00:19:39.920]  對每個人都不同
[00:19:39.920 --> 00:19:41.920]  但對這個年輕人來說
[00:19:41.920 --> 00:19:43.920]  在他心目中萬有之上的
[00:19:43.920 --> 00:19:45.920]  是他的財富
[00:19:45.920 --> 00:19:47.920]  不是上帝
[00:19:47.920 --> 00:19:49.920]  所以耶穌基督就和他說
[00:19:49.920 --> 00:19:51.920]  你們跟從我
[00:19:51.920 --> 00:19:53.920]  但要跟從我的時候
[00:19:53.920 --> 00:19:55.920]  你要拿走你和上帝之間
[00:19:55.920 --> 00:19:57.920]  那個假神
[00:19:57.920 --> 00:19:59.920]  你將任何事物
[00:19:59.920 --> 00:20:01.920]  高於上帝
[00:20:01.920 --> 00:20:03.920]  你要拿走
[00:20:03.920 --> 00:20:05.920]  那你就可以跟從我
[00:20:05.920 --> 00:20:07.920]  就是一件事
[00:20:07.920 --> 00:20:09.920]  所以你變賣一切
[00:20:09.920 --> 00:20:11.920]  跟從他
[00:20:11.920 --> 00:20:13.920]  聖道說到這個年輕人
[00:20:13.920 --> 00:20:15.920]  是很優秀地走了
[00:20:15.920 --> 00:20:17.920]  因為他很富有
[00:20:17.920 --> 00:20:21.920]  這句說話
[00:20:21.920 --> 00:20:23.920]  我們再要明白
[00:20:23.920 --> 00:20:25.920]  耶穌說跟從我的意思
[00:20:25.920 --> 00:20:27.920]  其實耶穌說跟從我的時候
[00:20:27.920 --> 00:20:29.920]  是很嚴肅的
[00:20:29.920 --> 00:20:31.920]  他在《瑪達福音》說
[00:20:31.920 --> 00:20:33.920]  對門徒說
[00:20:33.920 --> 00:20:35.920]  人若要跟從我
[00:20:35.920 --> 00:20:37.920]  就當捨己
[00:20:37.920 --> 00:20:39.920]  背起他的十字架
[00:20:39.920 --> 00:20:41.920]  剛才我說捨己
[00:20:41.920 --> 00:20:43.920]  就是人犯罪
[00:20:43.920 --> 00:20:45.920]  因為我們本來是以上帝為中心
[00:20:45.920 --> 00:20:47.920]  過生活
[00:20:47.920 --> 00:20:49.920]  但我們不聽上帝說
[00:20:49.920 --> 00:20:51.920]  我們變成以自己為中心
[00:20:51.920 --> 00:20:53.920]  我自己說了算
[00:20:53.920 --> 00:20:55.920]  所以有些人說
[00:20:55.920 --> 00:20:57.920]  憑良心過活
[00:20:57.920 --> 00:20:59.920]  我自己說了算
[00:20:59.920 --> 00:21:01.920]  我自己的良心說了算
[00:21:01.920 --> 00:21:03.920]  很多人今天跟別人說
[00:21:03.920 --> 00:21:05.920]  我以良心過活
[00:21:05.920 --> 00:21:07.920]  我是一個好人
[00:21:07.920 --> 00:21:09.920]  這就是你罪的原因
[00:21:09.920 --> 00:21:11.920]  你不是用上帝聖潔公義
[00:21:11.920 --> 00:21:13.920]  做你的中心
[00:21:13.920 --> 00:21:15.920]  而是你自己有罪的生命
[00:21:15.920 --> 00:21:17.920]  做你的中心
[00:21:17.920 --> 00:21:19.920]  所以耶穌要我們捨己
[00:21:19.920 --> 00:21:21.920]  放棄我們的己
[00:21:21.920 --> 00:21:23.920]  第二
[00:21:23.920 --> 00:21:25.920]  他說要背起十字架
[00:21:25.920 --> 00:21:27.920]  十字架是什麼意思
[00:21:27.920 --> 00:21:31.920]  十字架是當時行死刑的工具
[00:21:31.920 --> 00:21:35.920]  耶穌說如果你要跟從上帝
[00:21:35.920 --> 00:21:37.920]  你要隨時準備
[00:21:37.920 --> 00:21:39.920]  忠心至死
[00:21:39.920 --> 00:21:41.920]  你要忠心至死
[00:21:41.920 --> 00:21:43.920]  這就是他的意思
[00:21:43.920 --> 00:21:45.920]  他叫我們數算代價
[00:21:45.920 --> 00:21:47.920]  給不起的
[00:21:47.920 --> 00:21:49.920]  你可以選擇另一條路
[00:21:49.920 --> 00:21:51.920]  我們今天看到年輕人不要
[00:21:51.920 --> 00:21:53.920]  他選擇了另一條路
[00:21:53.920 --> 00:21:55.920]  耶穌基督是給我們數算代價
[00:21:55.920 --> 00:21:58.920]  但耶穌基督的要求是很嚴厲
[00:21:58.920 --> 00:22:00.920]  很認真
[00:22:00.920 --> 00:22:02.920]  如果要跟從耶穌基督
[00:22:02.920 --> 00:22:04.920]  一定要捨棄自己
[00:22:04.920 --> 00:22:07.920]  不可以以己為中心過生活
[00:22:07.920 --> 00:22:10.920]  要轉回以上帝為中心過生活
[00:22:10.920 --> 00:22:13.920]  因為凡是要救自己性命的
[00:22:13.920 --> 00:22:15.920]  一定會喪掉生命
[00:22:15.920 --> 00:22:18.920]  而為耶穌基督喪掉生命的
[00:22:18.920 --> 00:22:20.920]  一定會得到生命
[00:22:20.920 --> 00:22:22.920]  這是神的保值
[00:22:22.920 --> 00:22:24.920]  必不生命
[00:22:24.920 --> 00:22:26.920]  耶穌基督再提醒我們
[00:22:26.920 --> 00:22:28.920]  人若賺得全世界
[00:22:28.920 --> 00:22:30.920]  而賠上自己的生命
[00:22:30.920 --> 00:22:32.920]  有什麼益處呢?
[00:22:32.920 --> 00:22:34.920]  人還可以用什麼去換自己的生命呢?
[00:22:34.920 --> 00:22:38.920]  這裡有一個圖表
[00:22:38.920 --> 00:22:41.920]  解釋人犯罪之後的問題
[00:22:41.920 --> 00:22:43.920]  原本亞當夏娃
[00:22:43.920 --> 00:22:47.920]  在上帝的聖潔公義慈愛範圍生活
[00:22:47.920 --> 00:22:49.920]  以上帝為中心過生活
[00:22:49.920 --> 00:22:51.920]  但她們選擇以自己為中心
[00:22:51.920 --> 00:22:56.920]  跌落一個不聖潔不慈愛不公義的範圍過活
[00:22:56.920 --> 00:23:02.920]  所以犯罪只是在不聖潔不公義範圍的生活表現
[00:23:02.920 --> 00:23:05.920]  耶穌基督跟我們說
[00:23:05.920 --> 00:23:07.920]  我們要捨棄自己為中心
[00:23:07.920 --> 00:23:09.920]  回到以上帝為中心
[00:23:09.920 --> 00:23:11.920]  所以祂叫我們捨己
[00:23:11.920 --> 00:23:12.920]  而背起十字架
[00:23:12.920 --> 00:23:15.920]  就是我們要隨時準備殉道
[00:23:15.920 --> 00:23:17.920]  自食中心的意思
[00:23:18.920 --> 00:23:24.920]  接著耶穌基督見到這個年輕人很優秀
[00:23:24.920 --> 00:23:26.920]  他就說了一句話
[00:23:26.920 --> 00:23:31.920]  有前才的人或倚靠前才的人進入神的閣是何等難
[00:23:31.920 --> 00:23:36.920]  駱駝穿過針眼比賽主進神的閣更加容易
[00:23:36.920 --> 00:23:39.920]  這些人聽見
[00:23:39.920 --> 00:23:41.920]  那誰可以得救呢?
[00:23:41.920 --> 00:23:43.920]  因為駱駝穿不過針眼
[00:23:43.920 --> 00:23:45.920]  所以在人眼中是不可能的
[00:23:45.920 --> 00:23:47.920]  但耶穌就回答
[00:23:47.920 --> 00:23:49.920]  在人所不能的事
[00:23:49.920 --> 00:23:51.920]  在神都能
[00:23:51.920 --> 00:23:55.920]  接著他就解釋一個很重要的原則
[00:23:55.920 --> 00:23:59.920]  彼得聽到這個說話之後
[00:23:59.920 --> 00:24:04.920]  他就覺得如果這個年輕有錢人不肯付出
[00:24:04.920 --> 00:24:07.920]  耶穌基督說我肯
[00:24:07.920 --> 00:24:10.920]  我放下一切去跟從你
[00:24:11.920 --> 00:24:17.920]  耶穌基督就期望我們會得到什麼呢?
[00:24:17.920 --> 00:24:19.920]  耶穌基督對他們說
[00:24:19.920 --> 00:24:21.920]  我實在的告訴你
[00:24:21.920 --> 00:24:28.920]  凡是為神的閣撇下房屋或妻兒或兄弟或父母兒女的
[00:24:28.920 --> 00:24:30.920]  沒有不在今世得更多
[00:24:30.920 --> 00:24:38.920]  就是又是重覆房屋兄弟姐妹母親兒女田地等等
[00:24:38.920 --> 00:24:40.920]  而來世得永生
[00:24:41.920 --> 00:24:43.920]  我想解釋一下這段經文
[00:24:43.920 --> 00:24:49.920]  如果我們留意耶穌基督呼召馬太的時候
[00:24:49.920 --> 00:24:51.920]  聖經說一句話
[00:24:51.920 --> 00:24:55.920]  當時利尾是一個瑞利
[00:24:55.920 --> 00:24:59.920]  利尾就放下一切去跟從耶穌
[00:24:59.920 --> 00:25:02.920]  當耶穌基督呼召彼得的時候
[00:25:02.920 --> 00:25:05.920]  聖經記載同一句話
[00:25:05.920 --> 00:25:09.920]  他是撇下一切去跟從耶穌
[00:25:09.920 --> 00:25:13.920]  原來耶穌基督是期望我們撇下一切去跟從他
[00:25:13.920 --> 00:25:17.920]  但這裡又說撇下一切之後
[00:25:17.920 --> 00:25:20.920]  他今世又得更多同一樣的事
[00:25:20.920 --> 00:25:22.920]  是什麼意思呢?
[00:25:22.920 --> 00:25:26.920]  幾年前我開始明白這段經文
[00:25:26.920 --> 00:25:38.920]  當時我在看大衛王犯奸淫犯殺人的事
[00:25:38.920 --> 00:25:44.920]  當時我想如果聖靈可以感動大衛寫這麼多詩篇
[00:25:44.920 --> 00:25:48.920]  他也可以犯奸淫犯殺人
[00:25:48.920 --> 00:25:50.920]  即謀殺
[00:25:50.920 --> 00:25:53.920]  何況我們基督徒呢?
[00:25:53.920 --> 00:25:57.920]  我們誰可以避免犯這麼大的罪呢?
[00:25:57.920 --> 00:26:05.920]  當時先知拿丹被委派去斥責大衛王
[00:26:05.920 --> 00:26:09.920]  他說你在暗中做的事我會公開宣揚
[00:26:09.920 --> 00:26:15.920]  當時我就想如果我一生最羞恥的事
[00:26:15.920 --> 00:26:23.920]  很快明天就會被網上電視傳媒公開出來
[00:26:23.920 --> 00:26:26.920]  我會怎樣反應呢?
[00:26:26.920 --> 00:26:29.920]  當時我第一個反應就是
[00:26:29.920 --> 00:26:33.920]  我不知道我的太太我的兒女會怎樣想我
[00:26:34.920 --> 00:26:36.920]  我記得我在監獄時宮裏面的時候
[00:26:36.920 --> 00:26:38.920]  很多囚友都跟我說這個經歷
[00:26:38.920 --> 00:26:47.920]  有些年輕人當時最擔心的就是他媽媽爸爸怎樣看待他
[00:26:47.920 --> 00:26:50.920]  所以當時我在想
[00:26:50.920 --> 00:26:53.920]  我不知道大家如果有最羞恥的事被公開
[00:26:53.920 --> 00:26:54.920]  你會想哪一個
[00:26:54.920 --> 00:26:57.920]  當時我在想我太太和我三個兒女
[00:26:57.920 --> 00:27:02.920]  就是那一刻聖靈在心裏責備我
[00:27:02.920 --> 00:27:07.920]  他說:Peron你想的是你太太和你兒女的感受
[00:27:07.920 --> 00:27:09.920]  你沒有想上帝的感受
[00:27:09.920 --> 00:27:12.920]  你沒有敬畏上帝
[00:27:12.920 --> 00:27:17.920]  我突然間才明白原來很多時候我想的
[00:27:17.920 --> 00:27:26.920]  我關心我看重的是我身邊的人而不是上帝
[00:27:26.920 --> 00:27:31.920]  突然間我才明白這句說話的意思
[00:27:31.920 --> 00:27:36.920]  我們凡事要將上帝放在萬有紙上
[00:27:36.920 --> 00:27:40.920]  要想下上帝的感受才做一個決定
[00:27:40.920 --> 00:27:43.920]  當我們這樣的時候我們就明白
[00:27:43.920 --> 00:27:46.920]  我要將我太太放在第二位
[00:27:46.920 --> 00:27:49.920]  但本來上帝給了我太太家庭
[00:27:49.920 --> 00:27:51.920]  我先交回給上帝
[00:27:51.920 --> 00:27:52.920]  上帝第一
[00:27:52.920 --> 00:27:55.920]  我將我太太放在第二位
[00:27:55.920 --> 00:27:57.920]  我那晚2017年的時候
[00:27:57.920 --> 00:27:59.920]  我在英國的酒店看到這段經文
[00:28:00.920 --> 00:28:05.920]  我馬上和我太太說:以後你是第二位
[00:28:05.920 --> 00:28:08.920]  為什麼呢?
[00:28:08.920 --> 00:28:13.920]  因為當一個人將上帝放在第一位
[00:28:13.920 --> 00:28:18.920]  如果你的配偶放在第二位
[00:28:18.920 --> 00:28:20.920]  就是最安全的
[00:28:20.920 --> 00:28:22.920]  因為你敬畏上帝的時候
[00:28:22.920 --> 00:28:26.920]  你就不會做任何事去傷害你最愛的人
[00:28:26.920 --> 00:28:29.920]  所以第二位是最安全的
[00:28:29.920 --> 00:28:33.920]  如果你第一位是敬畏上帝的時候
[00:28:33.920 --> 00:28:34.920]  明白嗎?
[00:28:34.920 --> 00:28:36.920]  所以我開始明白
[00:28:36.920 --> 00:28:38.920]  神真的要我們撇下一切
[00:28:38.920 --> 00:28:40.920]  但又交回給我們
[00:28:40.920 --> 00:28:42.920]  為什麼呢?
[00:28:42.920 --> 00:28:43.920]  祂要我們撇下一切
[00:28:43.920 --> 00:28:46.920]  因為要我們明白第一屆
[00:28:46.920 --> 00:28:50.920]  整個十屆第一屆是主菜
[00:28:50.920 --> 00:28:52.920]  你守到第一屆
[00:28:52.920 --> 00:28:53.920]  你敬畏上帝
[00:28:53.920 --> 00:28:55.920]  你就不會犯其他
[00:28:55.920 --> 00:28:57.920]  你守不到第一屆
[00:28:57.920 --> 00:28:59.920]  在乎你犯的罪的特性
[00:28:59.920 --> 00:29:01.920]  你就在下面剔配菜
[00:29:01.920 --> 00:29:03.920]  可以是奸人可以是殺人
[00:29:03.920 --> 00:29:05.920]  可以是不敬愛父母
[00:29:05.920 --> 00:29:07.920]  第一屆就是關鍵
[00:29:07.920 --> 00:29:09.920]  就是敬畏上帝
[00:29:09.920 --> 00:29:10.920]  所以這句話是什麼意思呢?
[00:29:10.920 --> 00:29:12.920]  為什麼上帝要我們撇下一切
[00:29:12.920 --> 00:29:13.920]  又交回給我們
[00:29:13.920 --> 00:29:15.920]  祂要我們撇下一切
[00:29:15.920 --> 00:29:17.920]  以上帝為大
[00:29:17.920 --> 00:29:21.920]  要想下上帝的感受
[00:29:21.920 --> 00:29:23.920]  所以如果你今天
[00:29:23.920 --> 00:29:27.920]  你思想你看的互聯網
[00:29:27.920 --> 00:29:30.920]  任何思想你看的事
[00:29:30.920 --> 00:29:33.920]  你明知上帝無處不在
[00:29:33.920 --> 00:29:35.920]  但潛意識想上帝不和你一起
[00:29:35.920 --> 00:29:37.920]  一定是不好的事
[00:29:37.920 --> 00:29:39.920]  你要避免
[00:29:39.920 --> 00:29:41.920]  年輕人記住我這句話
[00:29:41.920 --> 00:29:45.920]  當你尊上帝為大的時候
[00:29:45.920 --> 00:29:51.920]  上帝交回了他委託的東西給你
[00:29:51.920 --> 00:29:57.920]  你對家庭事業前財的看法已經不同
[00:29:57.920 --> 00:30:00.920]  無論在家庭工作上
[00:30:00.920 --> 00:30:02.920]  你如何處理你的財富
[00:30:02.920 --> 00:30:04.920]  是以上帝為先
[00:30:04.920 --> 00:30:06.920]  看上帝的感受為先
[00:30:06.920 --> 00:30:08.920]  所以上帝要你撇下一切
[00:30:08.920 --> 00:30:11.920]  將上帝做你的主
[00:30:11.920 --> 00:30:13.920]  然後祂給你一切
[00:30:13.920 --> 00:30:15.920]  而給你一切的時候
[00:30:15.920 --> 00:30:17.920]  為什麼會更多呢?
[00:30:17.920 --> 00:30:21.920]  什麼是耶穌基督的父母
[00:30:21.920 --> 00:30:23.920]  兄弟姐妹呢?
[00:30:23.920 --> 00:30:26.920]  就是遵守上帝誡命的人
[00:30:26.920 --> 00:30:31.920]  因為你願意過一個敬虔的生活
[00:30:31.920 --> 00:30:35.920]  令你身邊的人都願意守上帝的誡命
[00:30:35.920 --> 00:30:40.920]  所以更多的人會聽見你的見證
[00:30:40.920 --> 00:30:43.920]  去敬畏上帝
[00:30:43.920 --> 00:30:47.920]  這就是我近幾年的新領袖
[00:30:47.920 --> 00:30:50.920]  最後多句說話
[00:30:50.920 --> 00:30:52.920]  然而許多的在前要在後
[00:30:52.920 --> 00:30:54.920]  在後的要在前
[00:30:54.920 --> 00:30:56.920]  這句說話是彼得說的
[00:30:56.920 --> 00:30:58.920]  因為當時彼得見到
[00:30:58.920 --> 00:31:01.920]  這個富有的人不跟從你
[00:31:01.920 --> 00:31:02.920]  我們願意啊
[00:31:02.920 --> 00:31:04.920]  我們會有什麼呢?
[00:31:04.920 --> 00:31:06.920]  耶穌基督就跟他說
[00:31:06.920 --> 00:31:08.920]  要謙卑
[00:31:08.920 --> 00:31:12.920]  不要去認領在前或在後
[00:31:12.920 --> 00:31:14.920]  因為我們敬畏上帝
[00:31:14.920 --> 00:31:16.920]  跟從上帝的誡命
[00:31:16.920 --> 00:31:18.920]  本來就是理所當然
[00:31:18.920 --> 00:31:22.920]  因為上帝的誡命全部是美善
[00:31:22.920 --> 00:31:23.920]  叫我們做好的
[00:31:23.920 --> 00:31:25.920]  沒有一樣東西叫我們做壞的
[00:31:25.920 --> 00:31:26.920]  本來就是應該做的
[00:31:26.920 --> 00:31:28.920]  就是理所當然
[00:31:28.920 --> 00:31:31.920]  所以我們看過十誡
[00:31:31.920 --> 00:31:33.920]  重新看過結構
[00:31:33.920 --> 00:31:35.920]  第一誡是主賽
[00:31:35.920 --> 00:31:37.920]  大家記住
[00:31:37.920 --> 00:31:40.920]  我是耶和華你的上帝
[00:31:40.920 --> 00:31:42.920]  除我以外不可有別的神
[00:31:42.920 --> 00:31:44.920]  即是沒有東西比上帝重要
[00:31:44.920 --> 00:31:45.920]  包括我們的錢財
[00:31:45.920 --> 00:31:47.920]  包括我們的婚姻
[00:31:47.920 --> 00:31:49.920]  當你這樣做的時候
[00:31:49.920 --> 00:31:53.920]  排第二的配偶就最安全
[00:31:53.920 --> 00:31:55.920]  你的家庭就最安全
[00:31:55.920 --> 00:31:56.920]  因為你敬畏上帝的時候
[00:31:56.920 --> 00:32:01.920]  你就不會做任何傷害你的家庭和兒女
[00:32:01.920 --> 00:32:05.920]  我們看第二個故事
[00:32:05.920 --> 00:32:10.920]  「篩改」這個字很重要
[00:32:10.920 --> 00:32:14.920]  因為很多時候我們在教會聽這些術語的時候
[00:32:14.920 --> 00:32:16.920]  不明白這個意思
[00:32:16.920 --> 00:32:20.920]  上個星期潘姑娘有個三角形的圖表
[00:32:20.920 --> 00:32:22.920]  其實講得很清楚
[00:32:22.920 --> 00:32:24.920]  原來「篩改」有兩個層面
[00:32:24.920 --> 00:32:27.920]  第一個是心思意念的改變
[00:32:27.920 --> 00:32:30.920]  即是聽完上帝的道之後
[00:32:30.920 --> 00:32:34.920]  我們明白了去接受認同
[00:32:34.920 --> 00:32:36.920]  上帝的價值
[00:32:36.920 --> 00:32:41.920]  我們想行出來就要向生命改變
[00:32:41.920 --> 00:32:43.920]  即是心思意念我們認同了
[00:32:43.920 --> 00:32:45.920]  認同了是對的
[00:32:45.920 --> 00:32:48.920]  所以我們就自然要生命活出來
[00:32:48.920 --> 00:32:53.920]  這兩個加在一起才叫「篩改」
[00:32:53.920 --> 00:32:55.920]  為什麼我要解釋這件事呢
[00:32:55.920 --> 00:32:57.920]  聖經有很多例子
[00:32:57.920 --> 00:33:02.920]  是讓我們知道認罪不等於「篩改」
[00:33:02.920 --> 00:33:06.920]  今天教會裏面很多弟兄姊妹覺得
[00:33:06.920 --> 00:33:08.920]  做基督徒是很困難
[00:33:08.920 --> 00:33:10.920]  很多掙扎
[00:33:10.920 --> 00:33:15.920]  因為很多時候我們只是認罪沒有「篩改」
[00:33:15.920 --> 00:33:19.920]  認罪而沒有「篩改」是不得救的
[00:33:19.920 --> 00:33:22.920]  聖經有一個很好的例子
[00:33:22.920 --> 00:33:24.920]  當猶大出賣耶穌之後
[00:33:24.920 --> 00:33:26.920]  他知道自己有罪
[00:33:26.920 --> 00:33:27.920]  但他沒有「篩改」
[00:33:27.920 --> 00:33:29.920]  他吊死自己
[00:33:29.920 --> 00:33:38.920]  我們看施洗約翰在河道施洗的時候
[00:33:38.920 --> 00:33:41.920]  有些法尼族人走出去想施洗
[00:33:41.920 --> 00:33:43.920]  但施洗約翰沒有和他們施洗
[00:33:43.920 --> 00:33:46.920]  還罵他們是毒蛇的後裔
[00:33:46.920 --> 00:33:47.920]  為什麼呢?
[00:33:47.920 --> 00:33:49.920]  他說你們要「篩改」
[00:33:49.920 --> 00:33:53.920]  你們的生命要和你們的「篩改」是相稱
[00:33:53.920 --> 00:33:57.920]  即是說有很多人在教會裏面認罪
[00:33:57.920 --> 00:33:59.920]  但沒有「篩改」
[00:33:59.920 --> 00:34:02.920]  我們沒有擁抱上帝的教訓
[00:34:02.920 --> 00:34:04.920]  沒有願意走出來
[00:34:04.920 --> 00:34:07.920]  所以認罪不等於「篩改」
[00:34:07.920 --> 00:34:11.920]  而施洗約翰耶穌基督一開始的時候
[00:34:11.920 --> 00:34:13.920]  就說天國近了
[00:34:13.920 --> 00:34:16.920]  你們要「篩改」
[00:34:16.920 --> 00:34:19.920]  心思意念的改變
[00:34:19.920 --> 00:34:21.920]  加上行為的改變
[00:34:21.920 --> 00:34:23.920]  才叫「篩改」
[00:34:24.920 --> 00:34:26.920]  我們看回薩戈
[00:34:26.920 --> 00:34:30.920]  他是稅利長
[00:34:30.920 --> 00:34:31.920]  和之前那個很不同
[00:34:31.920 --> 00:34:34.920]  之前那個年輕軍官可能在社會上很有地位
[00:34:34.920 --> 00:34:37.920]  很受人尊敬
[00:34:37.920 --> 00:34:39.920]  稅利長雖然有錢
[00:34:39.920 --> 00:34:41.920]  但當時是被人鄙視的
[00:34:41.920 --> 00:34:44.920]  當時猶太人最鄙視的兩種人
[00:34:44.920 --> 00:34:47.920]  就是稅利和地雷
[00:34:47.920 --> 00:34:48.920]  為什麼呢?
[00:34:48.920 --> 00:34:50.920]  因為當時羅馬人統治他們
[00:34:50.920 --> 00:34:52.920]  稅利是為羅馬人收稅
[00:34:52.920 --> 00:34:54.920]  養著兵
[00:34:54.920 --> 00:34:57.920]  地雷就是服侍羅馬兵
[00:34:57.920 --> 00:35:02.920]  所以這兩種人都是被猶太人鄙視
[00:35:02.920 --> 00:35:05.920]  這個稅利長
[00:35:05.920 --> 00:35:07.920]  他想見耶穌
[00:35:07.920 --> 00:35:09.920]  他爬上去
[00:35:09.920 --> 00:35:13.920]  然後耶穌基督說
[00:35:13.920 --> 00:35:15.920]  「薩戈快下來」
[00:35:15.920 --> 00:35:18.920]  「今天我必處在你家」
[00:35:18.920 --> 00:35:22.920]  我想留意大家的呼召
[00:35:22.920 --> 00:35:24.920]  「快!今天」
[00:35:24.920 --> 00:35:29.920]  當上帝呼召拯救你的時候
[00:35:29.920 --> 00:35:32.920]  「快!今天」會反應
[00:35:32.920 --> 00:35:34.920]  為什麼呢?
[00:35:34.920 --> 00:35:38.920]  之前在第五章提及過兩件事
[00:35:38.920 --> 00:35:42.920]  耶穌基督也是呼召人們跟從他
[00:35:42.920 --> 00:35:44.920]  有些人說
[00:35:44.920 --> 00:35:48.920]  「等我父母老了我先撞他」
[00:35:48.920 --> 00:35:49.920]  「我才來」
[00:35:49.920 --> 00:35:51.920]  他看不到逼切性
[00:35:51.920 --> 00:35:54.920]  耶穌基督說這些人不是入天國的人
