
[00:00:00.000 --> 00:00:10.000]  多謝大衛、何弟兄剛才跟我們讀出今天我要分享的經文的一部份
[00:22:44.000 --> 00:22:47.000]  我們究竟是尊敬上帝還是不尊敬上帝
[00:22:47.000 --> 00:22:51.000]  而上帝希望將我們心裡不尊敬他的事
[00:22:51.000 --> 00:22:52.000]  拿走
[00:22:52.000 --> 00:22:56.000]  這個就是一樣
[00:22:56.000 --> 00:23:00.000]  好,接著無花果樹就是第二個symbolic action
[00:23:00.000 --> 00:23:05.000]  我們說這些無花果樹就是以色列
[00:23:05.000 --> 00:23:09.000]  在當時來說就是已經受教託
[00:23:09.000 --> 00:23:11.000]  接受上帝說話
[00:23:11.000 --> 00:23:13.000]  上帝說話救恩的人
[00:23:13.000 --> 00:23:15.000]  他們是一個agent
[00:23:15.000 --> 00:23:19.000]  將神的說話交託給全世界
[00:23:19.000 --> 00:23:22.000]  對今天的modern meaning來說
[00:23:22.000 --> 00:23:24.000]  就是我們每人聽過上帝的道
[00:23:24.000 --> 00:23:27.000]  看過聖經明白過聖經的人
[00:23:27.000 --> 00:23:28.000]  這裡和我們說
[00:23:28.000 --> 00:23:30.000]  耶穌基和我們說
[00:23:30.000 --> 00:23:34.000]  不是每個主啊主啊的人都能進天國
[00:23:34.000 --> 00:23:40.000]  唯有遵行我天父旨意的人才能進去
[00:23:40.000 --> 00:23:43.000]  就是說一個人聽完上帝的道
[00:23:43.000 --> 00:23:47.000]  如果不可以將上帝的道變成你生命的動力
[00:23:47.000 --> 00:23:49.000]  表達出來
[00:23:49.000 --> 00:23:52.000]  就是無結果子的事
[00:23:52.000 --> 00:23:55.000]  這裡說到好樹不會結壞果子
[00:23:55.000 --> 00:23:57.000]  壞樹不會結好果子
[00:23:57.000 --> 00:23:59.000]  而不會結好果子的樹呢
[00:23:59.000 --> 00:24:01.000]  會撼下來,就凋在火裡
[00:24:01.000 --> 00:24:03.000]  這個將來去到審判
[00:24:03.000 --> 00:24:08.000]  最後我們待會說審判就會連絡這一段的經文
[00:24:08.000 --> 00:24:10.000]  說到結果子
[00:24:10.000 --> 00:24:12.000]  有一個殺種的秘語一定要說的
[00:24:12.000 --> 00:24:15.000]  因為可能我們不明白
[00:24:15.000 --> 00:24:18.000]  殺種的秘語的重要性
[00:24:18.000 --> 00:24:20.000]  平時我們教書
[00:24:20.000 --> 00:24:22.000]  我們會用很多的秘語,很多的例子
[00:24:22.000 --> 00:24:26.000]  幫助我們去解釋一些道理
[00:24:26.000 --> 00:24:28.000]  但是如果你留意聖經
[00:24:28.000 --> 00:24:32.000]  耶穌基用秘語的目的
[00:24:32.000 --> 00:24:35.000]  主要來說不是幫助人明白的
[00:24:35.000 --> 00:24:39.000]  我用殺種的秘語其中幾段去解釋
[00:24:39.000 --> 00:24:44.000]  殺種的秘語在馬太福音、馬克福音都有提及的
[00:24:44.000 --> 00:24:46.000]  我現在這段的經文
[00:24:46.000 --> 00:24:48.000]  我在馬海福音抽出來
[00:24:48.000 --> 00:24:54.000]  為什麼耶穌基督的秘語主要不是幫助人明白呢?
[00:24:54.000 --> 00:24:56.000]  我先不說秘語的內容
[00:24:56.000 --> 00:24:58.000]  我先說背景
[00:24:58.000 --> 00:25:00.000]  當時有很多人聚集
[00:25:00.000 --> 00:25:04.000]  耶穌要坐上船上離開海岸一點
[00:25:04.000 --> 00:25:09.000]  那些人在海岸邊就可以看到耶穌
[00:25:09.000 --> 00:25:12.000]  聽到耶穌的說話
[00:25:12.000 --> 00:25:15.000]  然後耶穌說完秘語之後
[00:25:15.000 --> 00:25:18.000]  沒有人的時候
[00:25:18.000 --> 00:25:21.000]  跟隨耶穌的十二個門徒
[00:25:21.000 --> 00:25:23.000]  就問這個秘語的意思
[00:25:23.000 --> 00:25:25.000]  耶穌基督說了一個很特別的回應
[00:25:25.000 --> 00:25:27.000]  他說這些神的奧秘
[00:25:27.000 --> 00:25:30.000]  只是叫你知道不是對外人說的
[00:25:30.000 --> 00:25:32.000]  對外人凡事會用秘語
[00:25:32.000 --> 00:25:34.000]  為什麼呢?
[00:25:34.000 --> 00:25:38.000]  因為叫他們看是看見卻不曉得
[00:25:38.000 --> 00:25:41.000]  聽是聽見卻不明白
[00:25:41.000 --> 00:25:44.000]  恐怕他們回轉過來就得赦免
[00:25:44.000 --> 00:25:47.000]  然後他再說一句很重要的說話
[00:25:47.000 --> 00:25:49.000]  你們不明白這個秘語嗎?
[00:25:49.000 --> 00:25:52.000]  這個秘語就是在說殺種的秘語
[00:25:52.000 --> 00:25:54.000]  他說如果你不明白這個秘語
[00:25:54.000 --> 00:25:58.000]  就怎能明白一切的秘語呢?
[00:25:58.000 --> 00:26:01.000]  簡單來說這個就是秘語中的秘語
[00:26:01.000 --> 00:26:02.000]  最重要的秘語
[00:26:02.000 --> 00:26:04.000]  如果你不明白殺種的秘語
[00:26:04.000 --> 00:26:07.000]  你根本上就明白不了什麼叫結果子
[00:26:07.000 --> 00:26:10.000]  為什麼耶穌用秘語
[00:26:10.000 --> 00:26:14.000]  這麼古怪是叫人家看是看見不曉得
[00:26:14.000 --> 00:26:16.000]  聽是聽見不明白
[00:26:16.000 --> 00:26:20.000]  免得他們回頭得到赦免
[00:26:20.000 --> 00:26:22.000]  其實有原因的
[00:26:22.000 --> 00:26:25.000]  當時耶穌基督如果大家看回聖經
[00:26:25.000 --> 00:26:29.000]  耶穌基督他醫完彼得的惡母之後
[00:26:29.000 --> 00:26:31.000]  當時已經說天利量
[00:26:31.000 --> 00:26:35.000]  整個村的人已經帶了所有有病的人來讓他醫
[00:26:35.000 --> 00:26:38.000]  接著耶穌跟那些門徒說
[00:26:38.000 --> 00:26:40.000]  我要離開這個地方
[00:26:40.000 --> 00:26:42.000]  去第二個地方傳道
[00:26:42.000 --> 00:26:45.000]  因為我來的目的是為此
[00:26:45.000 --> 00:26:48.000]  耶穌基督除了醫病趕鬼
[00:26:48.000 --> 00:26:51.000]  他最重要的目的就是去傳道
[00:26:51.000 --> 00:26:56.000]  所以很多人當時是因為想看神蹟
[00:26:56.000 --> 00:26:59.000]  想帶病人去找耶穌
[00:26:59.000 --> 00:27:03.000]  甚至五病御的時候不用做都可以吃
[00:27:03.000 --> 00:27:05.000]  所以耶穌基督的神蹟
[00:27:05.000 --> 00:27:09.000]  令到很多人跟著耶穌基督
[00:27:09.000 --> 00:27:13.000]  這些人不是每個人對真理有興趣
[00:27:13.000 --> 00:27:18.000]  所以耶穌基督用秘語的目的是要分別
[00:27:18.000 --> 00:27:22.000]  哪些有心追求的人和哪些沒有心追求的人
[00:27:22.000 --> 00:27:26.000]  有心追求的人就好像這12個門徒
[00:27:26.000 --> 00:27:30.000]  去問耶穌你剛剛說完的那些是說什麼意思
[00:27:30.000 --> 00:27:32.000]  大部分沒有問耶穌的
[00:27:32.000 --> 00:27:34.000]  看完就算了
[00:27:34.000 --> 00:27:36.000]  今天一樣
[00:27:36.000 --> 00:27:38.000]  今天我們很多人去教會
[00:27:38.000 --> 00:27:44.000]  有多少個我們真心想聽道想明白真理
[00:27:44.000 --> 00:27:46.000]  很嚴謹的去看聖經
[00:27:46.000 --> 00:27:51.000]  我們每天真的希望上帝的道讓我們明白
[00:27:51.000 --> 00:27:54.000]  這個追求的心是很重要的
[00:27:54.000 --> 00:27:56.000]  這個其實是整個殺種秘語的道理就是這裡
[00:27:56.000 --> 00:27:58.000]  所以這裡說到
[00:27:58.000 --> 00:28:04.000]  這個秘語對那些沒有興趣聽的人來說
[00:28:04.000 --> 00:28:07.000]  他看到聽到但是不明白的
[00:28:07.000 --> 00:28:09.000]  因為他沒有心追求
[00:28:09.000 --> 00:28:11.000]  為什麼要明白這個道理呢
[00:28:11.000 --> 00:28:13.000]  跟著我們再看回
[00:28:13.000 --> 00:28:15.000]  耶穌繼續說下去
[00:28:15.000 --> 00:28:17.000]  他說
[00:28:17.000 --> 00:28:21.000]  你們所聽的要留心
[00:28:21.000 --> 00:28:24.000]  你們用什麼良氣
[00:28:24.000 --> 00:28:27.000]  中文就多了良氣吸人
[00:28:27.000 --> 00:28:29.000]  其實這個吸人不需要的
[00:28:29.000 --> 00:28:31.000]  英文就是whatever measure
[00:28:31.000 --> 00:28:33.000]  你用什麼良氣
[00:28:33.000 --> 00:28:35.000]  你的良氣有多大
[00:28:35.000 --> 00:28:37.000]  也必用什麼良氣吸你們
[00:28:37.000 --> 00:28:40.000]  並且要多吸你們
[00:28:40.000 --> 00:28:42.000]  因為有的還要吸他
[00:28:42.000 --> 00:28:46.000]  沒有的連他有的也要奪去
[00:28:46.000 --> 00:28:48.000]  這裡聽完好像很恐怖
[00:28:48.000 --> 00:28:52.000]  好像劫貧制腐一樣
[00:28:52.000 --> 00:28:54.000]  有的給多一些他
[00:28:54.000 --> 00:28:56.000]  沒有的連有都拿去
[00:28:56.000 --> 00:28:58.000]  這裡說的是什麼呢
[00:28:58.000 --> 00:29:00.000]  其實就是說神的秘語
[00:29:00.000 --> 00:29:04.000]  是要來分別有心追求和沒有心追求的人
[00:29:04.000 --> 00:29:07.000]  有心追求的我會給你更多
[00:29:07.000 --> 00:29:09.000]  這裡用良氣是什麼意思
[00:29:09.000 --> 00:29:11.000]  等於你走去天父那裡你拿著一個碗
[00:29:11.000 --> 00:29:13.000]  你想去拿食物
[00:29:13.000 --> 00:29:16.000]  這個良氣有多大就是在乎你的信心
[00:29:16.000 --> 00:29:20.000]  你拿一個很大的碗去上帝面前
[00:29:20.000 --> 00:29:24.000]  上帝說我會給你更多的
[00:29:24.000 --> 00:29:26.000]  就是這樣的意思
[00:29:26.000 --> 00:29:28.000]  你用什麼良氣去到上帝面前
[00:29:28.000 --> 00:29:30.000]  上帝會用按照你的良氣
[00:29:30.000 --> 00:29:32.000]  甚至更加多的給你
[00:29:32.000 --> 00:29:34.000]  因為你有心追求
[00:29:34.000 --> 00:29:36.000]  所以有心追求的還要吸他
[00:29:36.000 --> 00:29:39.000]  但沒有心追求的你可能聽了很多年道
[00:29:39.000 --> 00:29:41.000]  但你不會問為什麼
[00:29:41.000 --> 00:29:44.000]  就好像當時很多人聽耶穌基督講道一樣
[00:29:44.000 --> 00:29:46.000]  聽完講道
[00:29:46.000 --> 00:29:48.000]  算數
[00:29:48.000 --> 00:29:49.000]  不會再去問
[00:29:49.000 --> 00:29:51.000]  所以他聽到道的故事
[00:29:51.000 --> 00:29:53.000]  但他明白不了故事的內容
[00:29:53.000 --> 00:29:55.000]  和原則
[00:29:55.000 --> 00:29:59.000]  所以一個 biblical principle
[00:29:59.000 --> 00:30:01.000]  就是上帝給我們的屬靈因此
[00:30:01.000 --> 00:30:03.000]  沒有界限
[00:30:03.000 --> 00:30:05.000]  是在乎我們信心去拿的
[00:30:05.000 --> 00:30:07.000]  例如說當
[00:30:07.000 --> 00:30:09.000]  在創世紀裏面提到
[00:30:09.000 --> 00:30:13.000]  阿伯拉罕和他的侄子羅德
[00:30:13.000 --> 00:30:15.000]  他們分開的時候
[00:30:15.000 --> 00:30:17.000]  上帝和阿伯蘭
[00:30:17.000 --> 00:30:19.000]  當時還沒改名的阿伯拉罕說
[00:30:19.000 --> 00:30:21.000]  你舉目
[00:30:21.000 --> 00:30:23.000]  向東南西北觀看
[00:30:23.000 --> 00:30:25.000]  凡你所看見的一切的地
[00:30:25.000 --> 00:30:29.000]  我都要賜給你和你的後裔直到永遠
[00:30:29.000 --> 00:30:31.000]  你看到上帝給我們的因此
[00:30:31.000 --> 00:30:33.000]  不是說我給你這條疆界
[00:30:33.000 --> 00:30:35.000]  就是你圍著這裏
[00:30:35.000 --> 00:30:37.000]  約旦河以西
[00:30:37.000 --> 00:30:39.000]  地中海以東
[00:30:39.000 --> 00:30:41.000]  不是這樣的
[00:30:41.000 --> 00:30:43.000]  上帝給我們的因此就是說
[00:30:43.000 --> 00:30:45.000]  你憑你的信心的眼
[00:30:45.000 --> 00:30:47.000]  你要多少
[00:30:47.000 --> 00:30:49.000]  我給多少你
[00:30:49.000 --> 00:30:51.000]  甚至更加多的給你
[00:30:51.000 --> 00:30:54.000]  所以如果你今天願意去侍奉上帝
[00:30:54.000 --> 00:30:57.000]  你求聖靈給你因此去侍奉他
[00:30:57.000 --> 00:30:59.000]  上帝給的是無限
[00:30:59.000 --> 00:31:01.000]  因為聖靈是無限的
[00:31:01.000 --> 00:31:03.000]  所以屬靈的因此
[00:31:03.000 --> 00:31:05.000]  殺種的秘語就是這樣
[00:31:05.000 --> 00:31:07.000]  所以我們再看殺種秘語的內容
[00:31:07.000 --> 00:31:09.000]  你就明白了
[00:31:09.000 --> 00:31:11.000]  這個內容裏面提到
[00:31:11.000 --> 00:31:13.000]  一個殺種子的人
[00:31:13.000 --> 00:31:17.000]  將種子殺在不同的地方
[00:31:17.000 --> 00:31:19.000]  有些在路旁
[00:31:19.000 --> 00:31:21.000]  有些在淺土石上
[00:31:21.000 --> 00:31:23.000]  有些在荊棘裏面
[00:31:23.000 --> 00:31:25.000]  有些在土裏面
[00:31:25.000 --> 00:31:27.000]  路旁那些很快
[00:31:27.000 --> 00:31:29.000]  飛鳥來就吃了
[00:31:29.000 --> 00:31:31.000]  生都不能生
[00:31:31.000 --> 00:31:33.000]  淺土石地就在淺土上
[00:31:33.000 --> 00:31:35.000]  很快生但沒有根
[00:31:35.000 --> 00:31:37.000]  然後就死了
[00:31:37.000 --> 00:31:39.000]  荊棘裏面就開始生
[00:31:39.000 --> 00:31:41.000]  但荊棘上來
[00:31:41.000 --> 00:31:43.000]  就逼死了他
[00:31:43.000 --> 00:31:45.000]  又是沒有結果
[00:31:45.000 --> 00:31:47.000]  最後唯一一個結果子的地方
[00:31:47.000 --> 00:31:49.000]  就是一個很土的地方
[00:31:49.000 --> 00:31:51.000]  結果子
[00:31:51.000 --> 00:31:53.000]  會有30倍、60倍、100倍
[00:31:53.000 --> 00:31:55.000]  接著耶穌基督講了一句很特別的
[00:31:55.000 --> 00:31:57.000]  有意的就應當聽
[00:31:57.000 --> 00:31:59.000]  什麼意思呢
[00:31:59.000 --> 00:32:01.000]  原來耶穌基督
[00:32:01.000 --> 00:32:03.000]  雖然他這段經文是在2000年前
[00:32:03.000 --> 00:32:05.000]  跟當時的吳徒講
[00:32:05.000 --> 00:32:07.000]  但他留了一句說話
[00:32:07.000 --> 00:32:09.000]  有意的就應當聽
[00:32:09.000 --> 00:32:11.000]  就是跟我們講
[00:32:11.000 --> 00:32:13.000]  今天跟我們講
[00:32:13.000 --> 00:32:15.000]  因為我們有意的都可以聽到
[00:32:15.000 --> 00:32:17.000]  這個殺種的秘語
[00:32:17.000 --> 00:32:19.000]  是講什麼呢
[00:32:19.000 --> 00:32:21.000]  最常見的誤解
[00:32:21.000 --> 00:32:23.000]  就是很多人以為
[00:32:23.000 --> 00:32:25.000]  是講人生的際遇
[00:32:25.000 --> 00:32:27.000]  現在我可能經濟不好
[00:32:27.000 --> 00:32:29.000]  我要做兩份工作才能支持家人
[00:32:29.000 --> 00:32:31.000]  我當然是在荊棘裏面
[00:32:31.000 --> 00:32:35.000]  有些人會覺得
[00:32:35.000 --> 00:32:37.000]  我現在生活很困難
[00:32:37.000 --> 00:32:39.000]  讓我有時間
[00:32:39.000 --> 00:32:41.000]  才去認識神
[00:32:41.000 --> 00:32:43.000]  因為我現在沒有時間去認識神
[00:32:43.000 --> 00:32:45.000]  甚至以為
[00:32:45.000 --> 00:32:47.000]  很土的誤解成為
[00:32:47.000 --> 00:32:49.000]  當我所有問題解決了
[00:32:49.000 --> 00:32:51.000]  我有時間了
[00:32:51.000 --> 00:32:53.000]  我才去教會聽道
[00:32:53.000 --> 00:32:55.000]  其實這些全是錯的
[00:32:55.000 --> 00:32:57.000]  因為你想想耶穌基督聽十字戒的時候
[00:32:57.000 --> 00:32:59.000]  左邊右邊都有兩個強度
[00:32:59.000 --> 00:33:01.000]  同一個環境的
[00:33:01.000 --> 00:33:03.000]  一個信一個不信
[00:33:03.000 --> 00:33:05.000]  所以同一個環境
[00:33:05.000 --> 00:33:09.000]  不是土壤的原因
[00:33:09.000 --> 00:33:13.000]  這種土代表什麼意思呢
[00:33:13.000 --> 00:33:17.000]  土壤代表人心
[00:33:17.000 --> 00:33:21.000]  是人心對上帝的態度
[00:33:21.000 --> 00:33:23.000]  這個就回到剛才我說的
[00:33:23.000 --> 00:33:25.000]  耶穌基督要潔淨聖殿
[00:33:25.000 --> 00:33:27.000]  開頭的動作
[00:33:27.000 --> 00:33:29.000]  潔淨聖殿
[00:33:29.000 --> 00:33:31.000]  為什麼呢
[00:33:31.000 --> 00:33:33.000]  一個人心對上帝是不尊敬的
[00:33:33.000 --> 00:33:35.000]  好像將上帝的種子
[00:33:35.000 --> 00:33:39.000]  將上帝的種子扔在一個石地上
[00:33:39.000 --> 00:33:41.000]  飛鳥來吃盡
[00:33:41.000 --> 00:33:43.000]  甚至有些人
[00:33:43.000 --> 00:33:45.000]  你一跟他說耶穌基督的福音
[00:33:45.000 --> 00:33:47.000]  第一句話你不要跟我說耶穌
[00:33:47.000 --> 00:33:49.000]  甚至多說幾句粗口罵
[00:33:49.000 --> 00:33:51.000]  多踩幾腳
[00:33:51.000 --> 00:33:53.000]  當一個人心
[00:33:53.000 --> 00:33:55.000]  對上帝不尊敬
[00:33:55.000 --> 00:33:57.000]  這樣的地步的時候
[00:33:57.000 --> 00:33:59.000]  就好像一個將上帝的說話
[00:33:59.000 --> 00:34:01.000]  扔在路邊
[00:34:01.000 --> 00:34:03.000]  你給我嗎我扔在路邊我不要
[00:34:03.000 --> 00:34:05.000]  當一個人心
[00:34:05.000 --> 00:34:07.000]  他聽完上帝的說話
[00:34:07.000 --> 00:34:09.000]  都覺得挺對的
[00:34:09.000 --> 00:34:11.000]  但是又不再去思考
[00:34:11.000 --> 00:34:13.000]  這個道
[00:34:13.000 --> 00:34:15.000]  不會在他的生命裡面有生根
[00:34:15.000 --> 00:34:17.000]  也不會影響他
[00:34:17.000 --> 00:34:19.000]  這個道在他裡面
[00:34:19.000 --> 00:34:21.000]  金屬就死了一樣不存在
[00:34:21.000 --> 00:34:23.000]  有些人可能聽那道
[00:34:23.000 --> 00:34:25.000]  覺得好但是現在我要謀生
[00:34:25.000 --> 00:34:27.000]  很多事情要追求不得閒
[00:34:27.000 --> 00:34:29.000]  這些就是荊棘
[00:34:29.000 --> 00:34:31.000]  這些荊棘是在人心裡面
[00:34:31.000 --> 00:34:33.000]  上帝說話的荊棘
[00:34:33.000 --> 00:34:35.000]  是人心裡面的
[00:34:35.000 --> 00:34:37.000]  所以真正的好土是什麼呢
[00:34:37.000 --> 00:34:39.000]  真正的好土就是
[00:34:39.000 --> 00:34:41.000]  尊敬
[00:34:41.000 --> 00:34:43.000]  神說話的人心
[00:34:43.000 --> 00:34:45.000]  就是說當你聽到上帝的道
[00:34:45.000 --> 00:34:47.000]  你尊敬
[00:34:47.000 --> 00:34:49.000]  這些上帝的說話
[00:34:49.000 --> 00:34:51.000]  你將這些說話
[00:34:51.000 --> 00:34:53.000]  讓他改變你的生命
[00:34:53.000 --> 00:34:55.000]  做出來
[00:34:55.000 --> 00:34:57.000]  你給上帝改變生命的時候很不舒服
[00:34:57.000 --> 00:34:59.000]  你很吃虧
[00:34:59.000 --> 00:35:01.000]  甚至一些事情你不願意
[00:35:01.000 --> 00:35:03.000]  但你都願意
[00:35:03.000 --> 00:35:05.000]  你因為馴服上帝
[00:35:05.000 --> 00:35:07.000]  對上帝的愛有回應你願意去做
[00:35:07.000 --> 00:35:09.000]  這個就是好土
[00:35:09.000 --> 00:35:11.000]  所以
[00:35:11.000 --> 00:35:13.000]  哪一種的土壤
[00:35:13.000 --> 00:35:15.000]  不是外在的環境
[00:35:15.000 --> 00:35:17.000]  而是內心對上帝
[00:35:17.000 --> 00:35:19.000]  說話尊重
[00:35:19.000 --> 00:35:21.000]  不尊重的態度
[00:35:21.000 --> 00:35:23.000]  好土就是那些人心
[00:35:23.000 --> 00:35:25.000]  當你聽到上帝的說話
[00:35:25.000 --> 00:35:27.000]  而你是願意尊重上帝
[00:35:27.000 --> 00:35:29.000]  你願意神掌管你的心
[00:35:29.000 --> 00:35:31.000]  這些就是好土
[00:35:31.000 --> 00:35:33.000]  只有這些好土的人
[00:35:33.000 --> 00:35:35.000]  才會有上帝的生命
[00:35:35.000 --> 00:35:37.000]  的結果子
[00:35:37.000 --> 00:35:39.000]  即是上帝將你的生命
[00:35:39.000 --> 00:35:41.000]  讓你活出上帝的樣式
[00:35:41.000 --> 00:35:43.000]  這些就是結果子
[00:35:43.000 --> 00:35:45.000]  的意思
[00:35:45.000 --> 00:35:47.000]  所以明白了這裡的時候
[00:35:47.000 --> 00:35:49.000]  我們就明白為何上帝
[00:35:49.000 --> 00:35:51.000]  要清潔人心
[00:35:51.000 --> 00:35:53.000]  因為聖殿就是人心
[00:35:53.000 --> 00:35:55.000]  如果你不是
[00:35:55.000 --> 00:35:57.000]  尊敬上帝,根本上你不會見到果子
[00:35:57.000 --> 00:35:59.000]  我解釋完這裡的時候
[00:35:59.000 --> 00:36:01.000]  我們開始看
[00:36:01.000 --> 00:36:03.000]  接著的結構
[00:36:03.000 --> 00:36:07.000]  這是星期二
[00:36:07.000 --> 00:36:09.000]  第一天,星期一
[00:36:09.000 --> 00:36:11.000]  就是潔淨聖殿和
[00:36:11.000 --> 00:36:13.000]  就座無花果樹
[00:36:13.000 --> 00:36:15.000]  那件事發生
[00:36:15.000 --> 00:36:17.000]  接著說
[00:36:17.000 --> 00:36:19.000]  28章說兒子
[00:36:19.000 --> 00:36:21.000]  的秘語
[00:36:21.000 --> 00:36:23.000]  元戶的秘語
[00:36:23.000 --> 00:36:25.000]  就是
[00:36:25.000 --> 00:36:29.000]  在耶路撒冷裏面
[00:36:29.000 --> 00:36:31.000]  接著他離開了耶路撒冷
[00:36:31.000 --> 00:36:35.000]  在24章他上了橄欖山上邊
[00:36:35.000 --> 00:36:37.000]  說最後這一段
[00:36:37.000 --> 00:36:39.000]  現在我就會很簡介
[00:36:39.000 --> 00:36:41.000]  因為時間關係
[00:36:41.000 --> 00:36:43.000]  我會很簡介地說一說
[00:36:43.000 --> 00:36:45.000]  每一個秘語的重點
[00:36:45.000 --> 00:36:49.000]  第一個是兩個兒子的秘語
[00:36:49.000 --> 00:36:51.000]  故事內容是說甚麼
[00:36:51.000 --> 00:36:53.000]  就是說
[00:36:53.000 --> 00:36:59.000]  當時有一個
[00:36:59.000 --> 00:37:01.000]  一個人有兩個兒子
[00:37:01.000 --> 00:37:03.000]  他叫大兒子
[00:37:03.000 --> 00:37:05.000]  去葡萄園工作
[00:37:05.000 --> 00:37:07.000]  大兒子說他沒空去
[00:37:07.000 --> 00:37:09.000]  後來這個大兒子後悔
[00:37:09.000 --> 00:37:11.000]  去了
[00:37:11.000 --> 00:37:13.000]  這個主人對這個小兒子
[00:37:13.000 --> 00:37:15.000]  同樣說
[00:37:15.000 --> 00:37:17.000]  這個小兒子說,父親帶人我去
[00:37:17.000 --> 00:37:19.000]  但是他實際上
[00:37:19.000 --> 00:37:21.000]  沒有去工作
[00:37:21.000 --> 00:37:23.000]  接著耶穌問哪個兒子是
[00:37:23.000 --> 00:37:25.000]  聽父親的意見
[00:37:25.000 --> 00:37:27.000]  而他真的去工作
[00:37:27.000 --> 00:37:29.000]  那些人回答是大兒子
[00:37:29.000 --> 00:37:31.000]  這些回答的人就是當時的
[00:37:31.000 --> 00:37:33.000]  法理賽人
[00:37:33.000 --> 00:37:35.000]  文士和法理賽人
[00:37:35.000 --> 00:37:37.000]  耶穌就跟他們說
[00:37:37.000 --> 00:37:39.000]  我實實在在告訴你們
[00:37:39.000 --> 00:37:41.000]  穗利和槍技都比你們
[00:37:41.000 --> 00:37:43.000]  先進上帝的國
[00:37:43.000 --> 00:37:45.000]  很嚴重的例子
[00:37:45.000 --> 00:37:47.000]  他用穗利
[00:37:47.000 --> 00:37:49.000]  和槍技都比你們法理賽人好
[00:37:49.000 --> 00:37:51.000]  為甚麼呢
[00:37:51.000 --> 00:37:53.000]  因為他說
[00:37:53.000 --> 00:37:55.000]  整個故事講的是
[00:37:55.000 --> 00:37:57.000]  最重要的是馴服
[00:37:57.000 --> 00:37:59.000]  聽了道而行道結果子那些人
[00:37:59.000 --> 00:38:03.000]  就是回到無花果樹
[00:38:03.000 --> 00:38:05.000]  的教訓那裡
[00:38:05.000 --> 00:38:07.000]  要結果子
[00:38:07.000 --> 00:38:09.000]  第二個秘語
[00:38:09.000 --> 00:38:11.000]  就是一個緣戶的秘語
[00:38:11.000 --> 00:38:13.000]  一個主人他就有個葡萄園
[00:38:13.000 --> 00:38:15.000]  租給緣戶
[00:38:15.000 --> 00:38:17.000]  去打你
[00:38:17.000 --> 00:38:19.000]  收城的時候
[00:38:19.000 --> 00:38:21.000]  他就派一些僕人去這些緣戶
[00:38:21.000 --> 00:38:23.000]  收這些果子
[00:38:23.000 --> 00:38:25.000]  但是這些緣戶就打
[00:38:25.000 --> 00:38:27.000]  那個僕人
[00:38:27.000 --> 00:38:29.000]  一個一個派去很多個僕人
[00:38:29.000 --> 00:38:31.000]  都打死
[00:38:31.000 --> 00:38:33.000]  主人就派他的兒子去
[00:38:33.000 --> 00:38:35.000]  想著兒子去就會好些
[00:38:35.000 --> 00:38:37.000]  但是這些緣戶
[00:38:37.000 --> 00:38:39.000]  這些惡的緣戶
[00:38:39.000 --> 00:38:41.000]  連他的兒子都打死
[00:38:41.000 --> 00:38:43.000]  這個其實是寓意
[00:38:43.000 --> 00:38:45.000]  以色列人
[00:38:45.000 --> 00:38:47.000]  已經殺了很多
[00:38:47.000 --> 00:38:49.000]  上帝派去的先知
[00:38:49.000 --> 00:38:51.000]  現在他派上帝的兒子
[00:38:51.000 --> 00:38:53.000]  耶穌基督去的時候他們都要殺他
[00:38:53.000 --> 00:38:55.000]  其實耶穌基督就已經知道
[00:38:55.000 --> 00:38:57.000]  他會被殺害的
[00:38:57.000 --> 00:38:59.000]  因為他是上帝的兒子他知道他來到
[00:38:59.000 --> 00:39:01.000]  在釘十字架的目的
[00:39:01.000 --> 00:39:03.000]  這個秘語
[00:39:03.000 --> 00:39:05.000]  最重要的關鍵在哪裏呢
[00:39:05.000 --> 00:39:07.000]  他用長角石
[00:39:07.000 --> 00:39:09.000]  去形容耶穌基督
[00:39:09.000 --> 00:39:11.000]  凡是被長角石叛倒的那些
[00:39:11.000 --> 00:39:15.000]  上帝的角都會從他們方中奪去
[00:39:15.000 --> 00:39:17.000]  因為他會被那些揭到果子的人
[00:39:17.000 --> 00:39:19.000]  因為意思就是說
[00:39:19.000 --> 00:39:21.000]  得救其中一個
[00:39:21.000 --> 00:39:23.000]  很關鍵的因素就是要和耶穌基督
[00:39:23.000 --> 00:39:25.000]  有關係
[00:39:25.000 --> 00:39:27.000]  因為這個救恩是經耶穌基督而來的
[00:39:27.000 --> 00:39:29.000]  如果任何救恩
[00:39:29.000 --> 00:39:31.000]  沒有耶穌基督的關係
[00:39:31.000 --> 00:39:33.000]  不是救恩來的
[00:39:33.000 --> 00:39:35.000]  這個秘語最重要的那一點
[00:39:35.000 --> 00:39:37.000]  跟著婚姻那一點
[00:39:37.000 --> 00:39:39.000]  那個秘語就是講到
[00:39:39.000 --> 00:39:41.000]  開一個婚宴請那些人來
[00:39:41.000 --> 00:39:43.000]  那些人個個都沒有空來
[00:39:43.000 --> 00:39:45.000]  主人就再派人出去
[00:39:45.000 --> 00:39:47.000]  你看到街上
[00:39:47.000 --> 00:39:49.000]  盲的也好
[00:39:49.000 --> 00:39:51.000]  閉的也好所有人誰願意來都進來
[00:39:51.000 --> 00:39:53.000]  那些人就進來了
[00:39:53.000 --> 00:39:55.000]  進來當中
[00:39:55.000 --> 00:39:57.000]  有一個人是沒有穿婚姻的禮服
