
[00:00:00.000 --> 00:00:05.200]  各位睇音姐妹 各位朋友 你們好
[00:19:57.200 --> 00:20:00.200]  這些絕對不是一個作為丈夫
[00:20:00.200 --> 00:20:02.200]  所應該有的態度
[00:20:02.200 --> 00:20:04.200]  最後我們看看
[00:20:04.200 --> 00:20:07.200]  下甲又如何處理衝突
[00:20:07.200 --> 00:20:09.200]  第六節說
[00:20:09.200 --> 00:20:12.200]  下甲在殺來面前拖跑了
[00:20:12.200 --> 00:20:14.200]  我叫這個做一拍兩散
[00:20:14.200 --> 00:20:16.200]  同歸於盡
[00:20:16.200 --> 00:20:18.200]  或者心裏想
[00:20:18.200 --> 00:20:20.200]  你想要我肚裏的兒子
[00:20:20.200 --> 00:20:22.200]  你現在迫害我
[00:20:22.200 --> 00:20:24.200]  我不會就範的
[00:20:24.200 --> 00:20:25.200]  我不贏你
[00:20:25.200 --> 00:20:27.200]  你也不會贏他
[00:20:27.200 --> 00:20:29.200]  我現在在你面前走給你看
[00:20:29.200 --> 00:20:31.200]  你想要我的弟弟
[00:20:31.200 --> 00:20:33.200]  沒那麼容易
[00:20:33.200 --> 00:20:35.200]  這樣鬥爭下去
[00:20:35.200 --> 00:20:38.200]  家庭又怎會有和平呢
[00:20:38.200 --> 00:20:41.200]  我們看看第七至十三節
[00:20:41.200 --> 00:20:43.200]  神如何輔導他們
[00:20:43.200 --> 00:20:45.200]  一個這樣的家庭
[00:20:45.200 --> 00:20:47.200]  耶和華的使者
[00:20:47.200 --> 00:20:50.200]  在曠野珠爾路上的水旁
[00:20:50.200 --> 00:20:51.200]  遇見她
[00:20:51.200 --> 00:20:52.200]  對她說
[00:20:52.200 --> 00:20:54.200]  殺來的使女下甲
[00:20:54.200 --> 00:20:55.200]  你從那裏來
[00:20:55.200 --> 00:20:57.200]  要往那裏去
[00:20:57.200 --> 00:20:58.200]  下甲說
[00:20:58.200 --> 00:21:01.200]  我從我的主母殺來面前逃出來
[00:21:01.200 --> 00:21:03.200]  耶和華的使者對她說
[00:21:03.200 --> 00:21:04.200]  你回到你主母那裏
[00:21:04.200 --> 00:21:06.200]  伏在她手下
[00:21:06.200 --> 00:21:09.200]  又說我必使你的後裔極其繁多
[00:21:09.200 --> 00:21:11.200]  甚至不可勝數
[00:21:11.200 --> 00:21:14.200]  你如今懷孕要生個兒子
[00:21:14.200 --> 00:21:17.200]  可以給得起名做以實瑪利
[00:21:17.200 --> 00:21:19.200]  因為耶和華聽見了你的苦情
[00:21:19.200 --> 00:21:23.200]  以實瑪利就是神聽見的意思
[00:21:23.200 --> 00:21:24.200]  第十二節
[00:21:24.200 --> 00:21:26.200]  她為人必仗也羅
[00:21:26.200 --> 00:21:28.200]  她的手要攻打人
[00:21:28.200 --> 00:21:30.200]  人的手也要攻打她
[00:21:30.200 --> 00:21:32.200]  她必住在中帝卿的東邊
[00:21:32.200 --> 00:21:35.200]  下甲就稱那對她說話的耶和華
[00:21:35.200 --> 00:21:37.200]  為看顧人的神
[00:21:37.200 --> 00:21:38.200]  因而說
[00:21:38.200 --> 00:21:43.200]  在這裏我也看見那看顧我的
[00:21:43.200 --> 00:21:45.200]  第七節告訴你
[00:21:45.200 --> 00:21:50.200]  神並不是在下甲最激動的時候
[00:21:50.200 --> 00:21:53.200]  馬上就去輔導她
[00:21:53.200 --> 00:21:54.200]  不是
[00:21:54.200 --> 00:21:56.200]  等她走了幾天
[00:21:56.200 --> 00:21:58.200]  走到水泉旁邊
[00:21:58.200 --> 00:21:59.200]  冷靜下來
[00:21:59.200 --> 00:22:01.200]  才找她談
[00:22:01.200 --> 00:22:04.200]  同樣當家裏發生爭執
[00:22:04.200 --> 00:22:07.200]  每個人在情緒上很激動的時候
[00:22:07.200 --> 00:22:09.200]  馬上去解釋解釋
[00:22:09.200 --> 00:22:11.200]  沒有好結果
[00:22:11.200 --> 00:22:14.200]  我們需要一段過冷河的時期
[00:22:14.200 --> 00:22:16.200]  這樣討論才會有效
[00:22:16.200 --> 00:22:19.200]  劉以辰怎樣稱呼下甲?
[00:22:19.200 --> 00:22:21.200]  她稱呼她為殺來的侍女
[00:22:21.200 --> 00:22:23.200]  下甲的問題
[00:22:23.200 --> 00:22:25.200]  就是她不能接受她的身份
[00:22:25.200 --> 00:22:28.200]  不能接受她的地位和職責
[00:22:28.200 --> 00:22:32.200]  或許夫妻和子女之間有衝突
[00:22:32.200 --> 00:22:34.200]  我們時常要提醒我們的身份
[00:22:34.200 --> 00:22:36.200]  關係和職責
[00:22:36.200 --> 00:22:38.200]  然後神就問下甲
[00:22:38.200 --> 00:22:40.200]  你從那裏來?
[00:22:40.200 --> 00:22:42.200]  為何你會弄成這樣?
[00:22:42.200 --> 00:22:43.200]  弄到這個地步
[00:22:43.200 --> 00:22:45.200]  原因何在?
[00:22:45.200 --> 00:22:46.200]  如果要解決
[00:22:46.200 --> 00:22:48.200]  我們就要找出衝突的原因
[00:22:48.200 --> 00:22:50.200]  對症下藥
[00:22:50.200 --> 00:22:52.200]  然後神的使者就問下甲
[00:22:52.200 --> 00:22:54.200]  你往那裏去?
[00:22:54.200 --> 00:22:56.200]  很簡單的
[00:22:56.200 --> 00:22:57.200]  你有何打算?
[00:22:57.200 --> 00:22:59.200]  你一個人身懷六甲
[00:22:59.200 --> 00:23:01.200]  獨自在曠野當中
[00:23:01.200 --> 00:23:03.200]  沒有妻身之處
[00:23:03.200 --> 00:23:05.200]  又沒有任何支援
[00:23:05.200 --> 00:23:07.200]  你有何打算?
[00:23:07.200 --> 00:23:10.200]  其實只要下甲冷靜想一想
[00:23:10.200 --> 00:23:14.200]  就曉得一時意氣的逃跑
[00:23:14.200 --> 00:23:16.200]  不是解決的方法
[00:23:16.200 --> 00:23:19.200]  當我們和家人衝突的時候
[00:23:19.200 --> 00:23:20.200]  我們也要問
[00:23:20.200 --> 00:23:23.200]  究竟我有何打算?
[00:23:23.200 --> 00:23:26.200]  正如我們先前說過
[00:23:26.200 --> 00:23:28.200]  最重要是和好
[00:23:28.200 --> 00:23:31.200]  神的使者直接吩咐下甲
[00:23:31.200 --> 00:23:32.200]  回到主母那裏
[00:23:32.200 --> 00:23:34.200]  服在她的手下
[00:23:34.200 --> 00:23:37.200]  祂並不是叫她委曲求全
[00:23:37.200 --> 00:23:38.200]  而是叫和好
[00:23:38.200 --> 00:23:41.200]  而且英文是生一個男孩子
[00:23:41.200 --> 00:23:43.200]  難怪下甲稱耶和華為
[00:23:43.200 --> 00:23:45.200]  看顧人的神
[00:23:45.200 --> 00:23:47.200]  當一個人在衝突的時候
[00:23:47.200 --> 00:23:48.200]  是很需要人關懷
[00:23:48.200 --> 00:23:50.200]  同情和指引
[00:23:50.200 --> 00:23:52.200]  我們在衝突的時候
[00:23:52.200 --> 00:23:54.200]  實在需要神的話語
[00:23:54.200 --> 00:23:56.200]  給我們安慰和盼望
[00:23:56.200 --> 00:23:58.200]  以致我們有勇氣
[00:23:58.200 --> 00:24:00.200]  主動和人和好
[00:24:00.200 --> 00:24:03.200]  這個世界太多爭執
[00:24:03.200 --> 00:24:07.200]  這個世界太多自以為是
[00:24:07.200 --> 00:24:11.200]  自己去維護自己的權益
[00:24:11.200 --> 00:24:13.200]  沒有想到別人
[00:24:13.200 --> 00:24:16.200]  引起很大很大的衝突
[00:24:16.200 --> 00:24:20.200]  今天我們會不會從聖經裏學到
[00:24:20.200 --> 00:24:23.200]  怎樣去處理衝突
[00:24:23.200 --> 00:24:26.200]  處理衝突就要看看我們內心
[00:24:26.200 --> 00:24:28.200]  有什麼問題
[00:24:28.200 --> 00:24:29.200]  是用我們的精力
[00:24:29.200 --> 00:24:31.200]  我們的智慧
[00:24:31.200 --> 00:24:33.200]  去面對這些問題
[00:24:33.200 --> 00:24:35.200]  不是面對人
[00:24:35.200 --> 00:24:38.200]  不是面對我們家人
[00:24:38.200 --> 00:24:40.200]  我們都要想一想
[00:24:40.200 --> 00:24:42.200]  我們會不會很多時候
[00:24:42.200 --> 00:24:45.200]  我們都是想到自己
[00:24:45.200 --> 00:24:47.200]  從不將自己放在別人身上
[00:24:47.200 --> 00:24:49.200]  去想一想
[00:24:49.200 --> 00:24:53.200]  很多時候我們不懂得和好
[00:24:53.200 --> 00:24:55.200]  不懂得將我們自己
[00:24:55.200 --> 00:24:58.200]  那種驕傲放下
[00:24:58.200 --> 00:25:01.200]  我經常和人說六個字
[00:25:01.200 --> 00:25:04.200]  是可以解決很多人生的衝突
[00:25:04.200 --> 00:25:06.200]  這六個是什麼字呢?
[00:25:06.200 --> 00:25:09.200]  對不起,我錯了
[00:25:09.200 --> 00:25:12.200]  在家裏我們能夠和我們的家人
[00:25:12.200 --> 00:25:14.200]  太太、丈夫
[00:25:14.200 --> 00:25:17.200]  甚至是子女、父母
[00:25:17.200 --> 00:25:19.200]  能夠謙卑自己說一聲
[00:25:19.200 --> 00:25:22.200]  對不起,我錯了
[00:25:22.200 --> 00:25:25.200]  與法國的家庭很不同
[00:25:25.200 --> 00:25:27.200]  可以扭轉
[00:25:27.200 --> 00:25:30.200]  但是我們的驕傲
[00:25:30.200 --> 00:25:32.200]  不行,很沒面子
[00:25:32.200 --> 00:25:34.200]  是他錯,為什麼是我錯呢?
[00:25:34.200 --> 00:25:36.200]  為什麼我們認錯呢?
[00:25:36.200 --> 00:25:39.200]  我們很多時候是那種驕傲
[00:25:39.200 --> 00:25:42.200]  叫我們死頂、死殘
[00:25:42.200 --> 00:25:45.200]  於是家無寧人
[00:25:45.200 --> 00:25:47.200]  今天你怎樣去處理
[00:25:47.200 --> 00:25:50.200]  人際之間的衝突呢?
[00:25:50.200 --> 00:25:52.200]  無論在家裏或是家外
[00:25:52.200 --> 00:25:54.200]  你怎樣去處理
[00:25:54.200 --> 00:25:57.200]  這些負面的情緒呢?
[00:25:57.200 --> 00:25:59.200]  求主幫助我們
[00:25:59.200 --> 00:26:01.200]  讓我們有勇氣
[00:26:01.200 --> 00:26:04.200]  和我們失去了信任的朋友
[00:26:04.200 --> 00:26:06.200]  去道歉、去認錯
[00:26:06.200 --> 00:26:08.200]  甚至是低微
[00:26:08.200 --> 00:26:10.200]  其實那個不是低微
[00:26:10.200 --> 00:26:14.200]  那個才是最有勇氣的一個人
[00:26:14.200 --> 00:26:16.200]  好,我們講到這裏為止
[00:26:16.200 --> 00:26:18.200]  請我們同心低頭
[00:26:18.200 --> 00:26:20.200]  一同的禱告
[00:26:20.200 --> 00:26:22.200]  慈悲讓我添付我們滿心多謝您
[00:26:22.200 --> 00:26:24.200]  求祢除去我們的驕傲
[00:26:24.200 --> 00:26:26.200]  看到自己的軟弱
[00:26:26.200 --> 00:26:28.200]  看到自己有不錯
[00:26:28.200 --> 00:26:30.200]  以致我們能夠彼此認罪
[00:26:30.200 --> 00:26:32.200]  互相代求
[00:26:32.200 --> 00:26:34.200]  讓我們能夠更加看到
[00:26:34.200 --> 00:26:36.200]  上帝的恩典
[00:26:36.200 --> 00:26:38.200]  以致我們能夠
[00:26:38.200 --> 00:26:40.200]  家裏是充滿了和諧
[00:26:40.200 --> 00:26:42.200]  祢祝福我們每一個家
[00:26:42.200 --> 00:26:44.200]  我們這樣祈禱
[00:26:44.200 --> 00:26:46.200]  乃是奉耶穌基督命求
[00:26:46.200 --> 00:26:48.200]  阿門
[00:26:52.200 --> 00:26:54.200]  阿門
[00:26:54.200 --> 00:26:56.200]  阿門
[00:26:56.200 --> 00:26:58.200]  阿門
[00:26:58.200 --> 00:27:00.200]  阿門
[00:27:00.200 --> 00:27:02.200]  阿門
[00:27:02.200 --> 00:27:04.200]  阿門
[00:27:04.200 --> 00:27:06.200]  阿門
[00:27:06.200 --> 00:27:08.200]  阿門
