
[00:00:00.000 --> 00:00:07.000]  我還沒拍過照是慶幸自己肯爭
[00:27:02.040 --> 00:27:06.040]  那時候訂了四五個人
[00:27:06.040 --> 00:27:08.040]  就坐了十七個人在那裡
[00:27:08.040 --> 00:27:10.040]  我自己想起
[00:27:10.040 --> 00:27:11.040]  我走來看這件事
[00:27:11.040 --> 00:27:13.040]  嘩!真的很恐怖
[00:27:13.040 --> 00:27:14.040]  吃了很多東西
[00:27:14.040 --> 00:27:15.040]  十七個
[00:27:15.040 --> 00:27:18.040]  原來找人是這麼恐怖的
[00:27:18.040 --> 00:27:20.040]  所以以後我就問
[00:27:20.040 --> 00:27:21.040]  幾多人究竟
[00:27:21.040 --> 00:27:24.040]  這些姿勢是無限的
[00:27:24.040 --> 00:27:25.040]  原來是
[00:27:25.040 --> 00:27:27.040]  叫了誰呢
[00:27:27.040 --> 00:27:29.040]  這時候我想
[00:27:29.040 --> 00:27:30.040]  這些真的不是開玩笑的
[00:27:30.040 --> 00:27:32.040]  這是超過
[00:27:32.040 --> 00:27:33.040]  所以如果你作為一個女性
[00:27:33.040 --> 00:27:34.040]  她想了一個星期
[00:27:34.040 --> 00:27:36.040]  她的人口也有很多人的
[00:27:36.040 --> 00:27:38.040]  所以你說多好
[00:27:38.040 --> 00:27:39.040]  但是要小心
[00:27:39.040 --> 00:27:42.040]  會不會一個男性覺得
[00:27:42.040 --> 00:27:43.040]  自己不接受到呢
[00:27:43.040 --> 00:27:44.040]  這個你要學習了
[00:27:44.040 --> 00:27:46.040]  所以有一個問題說得很好
[00:27:46.040 --> 00:27:50.040]  為什麼男性這麼怕結婚呢
[00:27:50.040 --> 00:27:51.040]  我不知道你信不信這件事
[00:27:51.040 --> 00:27:55.040]  男性拍拖是挺高興的
[00:27:55.040 --> 00:27:56.040]  他真的喜歡你
[00:27:56.040 --> 00:27:57.040]  那你就結婚吧
[00:27:57.040 --> 00:27:59.040]  你不要問他喜不喜歡結婚
[00:27:59.040 --> 00:28:00.040]  但是呢
[00:28:00.040 --> 00:28:02.040]  結婚呢
[00:28:02.040 --> 00:28:04.040]  男性的壓力是比女性高的
[00:28:04.040 --> 00:28:06.040]  他很高興的
[00:28:06.040 --> 00:28:07.040]  那人就說
[00:28:07.040 --> 00:28:08.040]  我嫁了,幾號呀
[00:28:08.040 --> 00:28:09.040]  記得你
[00:28:09.040 --> 00:28:10.040]  就這樣說
[00:28:10.040 --> 00:28:12.040]  你甚少見到男人
[00:28:12.040 --> 00:28:13.040]  我結婚了,幾號呀
[00:28:13.040 --> 00:28:14.040]  幾號呀
[00:28:14.040 --> 00:28:15.040]  這樣
[00:28:15.040 --> 00:28:17.040]  你也知道聽得到的
[00:28:17.040 --> 00:28:19.040]  你真的很喜歡聽得到的
[00:28:19.040 --> 00:28:21.040]  你會不會學人家說
[00:28:21.040 --> 00:28:22.040]  舊同學,有錢同學
[00:28:22.040 --> 00:28:24.040]  有錢先生,這樣說
[00:28:24.040 --> 00:28:26.040]  說不清楚就不要說
[00:28:26.040 --> 00:28:28.040]  不要說
[00:28:28.040 --> 00:28:30.040]  其實他的壓力是什麼呢
[00:28:30.040 --> 00:28:32.040]  Anthony 說
[00:28:32.040 --> 00:28:33.040]  其實男性很好的
[00:28:33.040 --> 00:28:34.040]  男性是怕什麼呢
[00:28:34.040 --> 00:28:35.040]  Commitment
[00:28:35.040 --> 00:28:37.040]  就是覺得呢
[00:28:37.040 --> 00:28:39.040]  要擔一個責任
[00:28:39.040 --> 00:28:40.040]  叫丈夫
[00:28:40.040 --> 00:28:42.040]  擔這個責任
[00:28:42.040 --> 00:28:43.040]  對他來說
[00:28:43.040 --> 00:28:45.040]  是一個壓力
[00:28:45.040 --> 00:28:46.040]  太太沒有的
[00:28:46.040 --> 00:28:47.040]  叫什麼太太很高興
[00:28:47.040 --> 00:28:49.040]  記錄第一次叫什麼太太很高興
[00:28:49.040 --> 00:28:50.040]  就是
[00:28:50.040 --> 00:28:51.040]  多接幾次生意
[00:28:51.040 --> 00:28:52.040]  很高興
[00:28:52.040 --> 00:28:54.040]  男性被人這樣稱呼
[00:28:54.040 --> 00:28:55.040]  已婚
[00:28:55.040 --> 00:28:56.040]  對他來說
[00:28:56.040 --> 00:28:57.040]  是要承擔一件事的
[00:28:57.040 --> 00:28:59.040]  所以你不要說他
[00:28:59.040 --> 00:29:00.040]  逃避結婚
[00:29:00.040 --> 00:29:02.040]  而是他開始害怕
[00:29:02.040 --> 00:29:04.040]  自己是否真的做到
[00:29:04.040 --> 00:29:05.040]  人家要求的角色呢
[00:29:05.040 --> 00:29:07.040]  特別是做女婿
[00:29:07.040 --> 00:29:08.040]  他害怕
[00:29:08.040 --> 00:29:10.040]  他想不到女婿是什麼女婿
[00:29:10.040 --> 00:29:11.040]  他很害怕
[00:29:11.040 --> 00:29:13.040]  再想想
[00:29:13.040 --> 00:29:14.040]  其他人呢
[00:29:14.040 --> 00:29:16.040]  他們自己要求
[00:29:16.040 --> 00:29:18.040]  你知道男人未結婚之前
[00:29:18.040 --> 00:29:19.040]  人人都可以叫他
[00:29:19.040 --> 00:29:20.040]  弟弟
[00:29:20.040 --> 00:29:21.040]  什麼都叫得
[00:29:21.040 --> 00:29:22.040]  結了婚之後
[00:29:22.040 --> 00:29:23.040]  不知道為什麼
[00:29:23.040 --> 00:29:25.040]  好像要煩得老一點點
[00:29:25.040 --> 00:29:28.040]  說話好像要準確一點
[00:29:28.040 --> 00:29:30.040]  不要說話好像是容易過
[00:29:30.040 --> 00:29:32.040]  好像不行這樣
[00:29:32.040 --> 00:29:34.040]  慢慢你看到這個壓力出現了
[00:29:34.040 --> 00:29:35.040]  所以如果你問下去
[00:29:35.040 --> 00:29:36.040]  就是說
[00:29:36.040 --> 00:29:37.040]  那怎樣可以令到
[00:29:37.040 --> 00:29:38.040]  大家之間好過一點呢
[00:29:38.040 --> 00:29:39.040]  但是最後他說
[00:29:39.040 --> 00:29:41.040]  為什麼這麼容易最後
[00:29:41.040 --> 00:29:42.040]  變成散呢
[00:29:42.040 --> 00:29:44.040]  當然這個不等於說
[00:29:44.040 --> 00:29:46.040]  只是離婚分居
[00:29:46.040 --> 00:29:48.040]  雖然我們基督徒當然不會
[00:29:48.040 --> 00:29:50.040]  但是有時候你要想想
[00:29:50.040 --> 00:29:51.040]  為什麼婚姻不愉快呢
[00:29:51.040 --> 00:29:53.040]  可以說一下
[00:29:53.040 --> 00:29:55.040]  原因是什麼呢
[00:29:55.040 --> 00:29:57.040]  John Kay 寫了很多書關於男女
[00:29:57.040 --> 00:29:59.040]  我買他的理論比較對
[00:29:59.040 --> 00:30:03.040]  他說女性喜歡一個男性
[00:30:03.040 --> 00:30:05.040]  第一個原因
[00:30:05.040 --> 00:30:07.040]  就是因為
[00:30:07.040 --> 00:30:09.040]  每一欣賞一個男性
[00:30:09.040 --> 00:30:11.040]  那個男性突然間
[00:30:11.040 --> 00:30:12.040]  是被你
[00:30:12.040 --> 00:30:14.040]  送了一股動力走出來的
[00:30:14.040 --> 00:30:16.040]  就要讚他
[00:30:16.040 --> 00:30:18.040]  所以在教堂的私人
[00:30:18.040 --> 00:30:20.040]  他對你這麼有責任感的
[00:30:20.040 --> 00:30:21.040]  面具你這麼足的
[00:30:21.040 --> 00:30:22.040]  我欣賞你
[00:30:22.040 --> 00:30:24.040]  那個男性拼命練功
[00:30:24.040 --> 00:30:26.040]  因為你一欣賞他
[00:30:26.040 --> 00:30:28.040]  他覺得被人欣賞
[00:30:28.040 --> 00:30:30.040]  是覺得自己突然間
[00:30:30.040 --> 00:30:32.040]  那個希望冒鴻的
[00:30:32.040 --> 00:30:34.040]  女性看到這樣
[00:30:34.040 --> 00:30:36.040]  用心去事業
[00:30:36.040 --> 00:30:38.040]  又對家庭多了閨蜀感
[00:30:38.040 --> 00:30:40.040]  多有功勞呢
[00:30:40.040 --> 00:30:42.040]  原來多有功勞
[00:30:42.040 --> 00:30:44.040]  令女性對感情
[00:30:44.040 --> 00:30:45.040]  加倍信心
[00:30:45.040 --> 00:30:47.040]  特別是基督徒覺得
[00:30:47.040 --> 00:30:49.040]  好像我的生命
[00:30:49.040 --> 00:30:51.040]  可以造就很多東西
[00:30:51.040 --> 00:30:53.040]  我真的很針對
[00:30:53.040 --> 00:30:55.040]  這次對這個生命充滿希望
[00:30:55.040 --> 00:30:57.040]  如果有什麼希望呢
[00:30:57.040 --> 00:30:59.040]  我會寵他
[00:30:59.040 --> 00:31:01.040]  我會寵他
[00:31:01.040 --> 00:31:03.040]  想著這樣
[00:31:03.040 --> 00:31:05.040]  我嫁給他
[00:31:05.040 --> 00:31:07.040]  我們會越執越正
[00:31:07.040 --> 00:31:09.040]  現在無口無面
[00:31:09.040 --> 00:31:11.040]  笑容可覆
[00:31:11.040 --> 00:31:13.040]  經過我執之後
[00:31:13.040 --> 00:31:15.040]  不同了我和他生活
[00:31:15.040 --> 00:31:17.040]  我會慢慢恐嚇他改變他
[00:31:17.040 --> 00:31:19.040]  其實他是天天尊重
[00:31:19.040 --> 00:31:21.040]  非常之老成自重
[00:31:21.040 --> 00:31:23.040]  被人欣賞
[00:31:23.040 --> 00:31:25.040]  於是他的生命
[00:31:25.040 --> 00:31:27.040]  燦爛美麗
[00:31:27.040 --> 00:31:29.040]  原來
[00:31:29.040 --> 00:31:31.040]  女性喜歡男性
[00:31:31.040 --> 00:31:33.040]  心想美夢
[00:31:33.040 --> 00:31:35.040]  要怎樣幫他執正
[00:31:35.040 --> 00:31:37.040]  執正
[00:31:37.040 --> 00:31:39.040]  真的你想想你爸爸
[00:31:39.040 --> 00:31:41.040]  你媽媽今天這麼埋怨
[00:31:41.040 --> 00:31:43.040]  看不懂他的人
[00:31:43.040 --> 00:31:45.040]  爛泥土這麼想踢
[00:31:45.040 --> 00:31:47.040]  那時候他覺得他公子哥兒
[00:31:47.040 --> 00:31:49.040]  現在踢到
[00:31:49.040 --> 00:31:51.040]  像拖鞋下街
[00:31:51.040 --> 00:31:53.040]  怎樣教他都不行
[00:31:53.040 --> 00:31:55.040]  怎樣教他都不行
[00:31:55.040 --> 00:31:57.040]  你媽媽怎麼這麼失望
[00:31:57.040 --> 00:31:59.040]  那是失敗
[00:31:59.040 --> 00:32:01.040]  他覺得這個朋友沒理由這麼差
[00:32:01.040 --> 00:32:03.040]  是優質的
[00:32:03.040 --> 00:32:05.040]  經過我一流的整容師
[00:32:05.040 --> 00:32:07.040]  優質的
[00:32:07.040 --> 00:32:09.040]  我會將心機放在你那裡
[00:32:09.040 --> 00:32:11.040]  炮製不到他炮製下一個
[00:32:11.040 --> 00:32:13.040]  你這樣找我來搞
[00:32:13.040 --> 00:32:15.040]  真的找我來搞
[00:32:15.040 --> 00:32:17.040]  女性看感情
[00:32:17.040 --> 00:32:19.040]  愛情多了一個功能
[00:32:19.040 --> 00:32:21.040]  她認為熱愛過
[00:32:21.040 --> 00:32:23.040]  認為一個好伴侶
[00:32:23.040 --> 00:32:25.040]  是一個提供
[00:32:25.040 --> 00:32:27.040]  很多改造條件給他
[00:32:27.040 --> 00:32:29.040]  本身是對的
[00:32:29.040 --> 00:32:31.040]  但問題就是
[00:32:31.040 --> 00:32:33.040]  操之過急
[00:32:33.040 --> 00:32:35.040]  你差不多可以
[00:32:35.040 --> 00:32:37.040]  當這個人頭被你剪髮
[00:32:37.040 --> 00:32:39.040]  按著他的頭來剪
[00:32:39.040 --> 00:32:41.040]  但他不能這樣按
[00:32:41.040 --> 00:32:43.040]  他會煩你
[00:32:43.040 --> 00:32:45.040]  你感情不快樂
[00:32:45.040 --> 00:32:47.040]  女性寧願埋怨
[00:32:47.040 --> 00:32:49.040]  女性在婚姻抱怨的程度
[00:32:49.040 --> 00:32:51.040]  比男性高
[00:32:51.040 --> 00:32:53.040]  差不多三個女性
[00:32:53.040 --> 00:32:55.040]  說自己嫁得不好
[00:32:55.040 --> 00:32:57.040]  看人家老公多好
[00:32:57.040 --> 00:32:59.040]  有些東西不收我拿
[00:32:59.040 --> 00:33:01.040]  有手有腳幫不了我
[00:33:01.040 --> 00:33:03.040]  寧願埋怨
[00:33:03.040 --> 00:33:05.040]  為何你經常抱怨
[00:33:05.040 --> 00:33:07.040]  因為你經常期望很高
[00:33:07.040 --> 00:33:09.040]  他應該很好的
[00:33:09.040 --> 00:33:11.040]  那時看他本來很差
[00:33:11.040 --> 00:33:13.040]  是這樣看的
[00:33:13.040 --> 00:33:15.040]  但男性怎樣看
[00:33:15.040 --> 00:33:17.040]  男性從來沒想過改造老婆
[00:33:17.040 --> 00:33:19.040]  男性覺得你這麼欣賞我
[00:33:19.040 --> 00:33:21.040]  適合適合
[00:33:21.040 --> 00:33:23.040]  多謝
[00:33:23.040 --> 00:33:25.040]  我繼續做我自己
[00:33:25.040 --> 00:33:27.040]  你欣賞我
[00:33:27.040 --> 00:33:29.040]  我努力做
[00:33:29.040 --> 00:33:31.040]  那時那是我
[00:33:31.040 --> 00:33:33.040]  女性說你為何不聽我話
[00:33:33.040 --> 00:33:35.040]  她說我今天沒變
[00:33:35.040 --> 00:33:37.040]  那時那是好
[00:33:37.040 --> 00:33:39.040]  為何你經常覺得我不好
[00:33:39.040 --> 00:33:41.040]  我沒變
[00:33:41.040 --> 00:33:43.040]  那時不出聲
[00:33:43.040 --> 00:33:45.040]  現在溫文
[00:33:45.040 --> 00:33:47.040]  現在沒變
[00:33:47.040 --> 00:33:49.040]  男性那種不高興
[00:33:49.040 --> 00:33:51.040]  突然感覺到
[00:33:51.040 --> 00:33:53.040]  原來你放了我一個實驗品
[00:33:53.040 --> 00:33:55.040]  用來猜我
[00:33:55.040 --> 00:33:57.040]  當我上了雲吞
[00:33:57.040 --> 00:33:59.040]  但我不是
[00:33:59.040 --> 00:34:01.040]  我自己喜歡放過我
[00:34:01.040 --> 00:34:03.040]  讓他做我自己
[00:34:03.040 --> 00:34:05.040]  所以有些好的婚姻
[00:34:05.040 --> 00:34:07.040]  通常來自太太
[00:34:07.040 --> 00:34:09.040]  放鬆丈夫
[00:34:09.040 --> 00:34:11.040]  去欣賞他存在
[00:34:11.040 --> 00:34:13.040]  好的東西
[00:34:13.040 --> 00:34:15.040]  不要太介懷有些東西
[00:34:15.040 --> 00:34:17.040]  覺得還沒改善
[00:34:17.040 --> 00:34:19.040]  當什麼呢
[00:34:19.040 --> 00:34:21.040]  希望工程
[00:34:21.040 --> 00:34:23.040]  很長的
[00:34:23.040 --> 00:34:25.040]  不要急
[00:34:25.040 --> 00:34:27.040]  中年收斂火氣
[00:34:27.040 --> 00:34:29.040]  晚年明白
[00:34:29.040 --> 00:34:31.040]  看自己的兒子
[00:34:31.040 --> 00:34:33.040]  那時慢慢改
[00:34:33.040 --> 00:34:35.040]  可能這是機會
[00:34:35.040 --> 00:34:37.040]  但這樣等通常不行
[00:34:37.040 --> 00:34:39.040]  不可以按著搶
[00:34:39.040 --> 00:34:41.040]  你發覺不用兩年
[00:34:41.040 --> 00:34:43.040]  丈夫不想理太太
[00:34:43.040 --> 00:34:45.040]  開始不理她
[00:34:45.040 --> 00:34:47.040]  我提議給你
[00:34:47.040 --> 00:34:49.040]  她很怕你的提議
[00:34:49.040 --> 00:34:51.040]  很害怕
[00:34:51.040 --> 00:34:53.040]  愛情如果少一點
[00:34:53.040 --> 00:34:55.040]  那種
[00:34:55.040 --> 00:34:57.040]  你想佔據
[00:34:57.040 --> 00:34:59.040]  或者想控制
[00:34:59.040 --> 00:35:01.040]  愛情不美麗很多
[00:35:01.040 --> 00:35:03.040]  當然很多人很急
[00:35:03.040 --> 00:35:05.040]  很急你怎樣呢
[00:35:05.040 --> 00:35:07.040]  你最大壓力在這裡
[00:35:07.040 --> 00:35:09.040]  就是參考團體
[00:35:09.040 --> 00:35:11.040]  教會也一樣
[00:35:11.040 --> 00:35:13.040]  跟一起長大的那班
[00:35:13.040 --> 00:35:15.040]  女孩子
[00:35:15.040 --> 00:35:17.040]  經常都是你的指數
[00:35:17.040 --> 00:35:19.040]  換程度對丈夫怎樣
[00:35:19.040 --> 00:35:21.040]  如果她見到
[00:35:21.040 --> 00:35:23.040]  她經常問
[00:35:23.040 --> 00:35:25.040]  你覺得我丈夫有型嗎
[00:35:25.040 --> 00:35:27.040]  一般般
[00:35:27.040 --> 00:35:29.040]  你會拼命
[00:35:29.040 --> 00:35:31.040]  如果搞定識別他
[00:35:31.040 --> 00:35:33.040]  參考團體太強
[00:35:33.040 --> 00:35:35.040]  男性不選參考團體
[00:35:35.040 --> 00:35:37.040]  那時要感激你丈夫
[00:35:37.040 --> 00:35:39.040]  從來沒將你比較
[00:35:39.040 --> 00:35:41.040]  你很可愛的男人
[00:35:41.040 --> 00:35:43.040]  他從來沒說文化大好弟兄
[00:35:43.040 --> 00:35:45.040]  我丈夫好不好
[00:35:45.040 --> 00:35:47.040]  不會的
[00:35:47.040 --> 00:35:49.040]  這是男人的美
[00:35:49.040 --> 00:35:51.040]  男人最多說
[00:35:51.040 --> 00:35:53.040]  過得好
[00:35:53.040 --> 00:35:55.040]  好過沒
[00:35:55.040 --> 00:35:57.040]  起碼有碗飯吃
[00:35:57.040 --> 00:35:59.040]  算是這樣
[00:35:59.040 --> 00:36:01.040]  男性有時放下要求
[00:36:01.040 --> 00:36:03.040]  但女性的要求
[00:36:03.040 --> 00:36:05.040]  起碼在中年前就很強
[00:36:05.040 --> 00:36:07.040]  很強
[00:36:07.040 --> 00:36:09.040]  為什麼婚姻變成這樣
[00:36:09.040 --> 00:36:11.040]  我想女性可以
[00:36:11.040 --> 00:36:13.040]  檢討一下
[00:36:13.040 --> 00:36:15.040]  自己的壓力
[00:36:15.040 --> 00:36:17.040]  要求改變太強
[00:36:17.040 --> 00:36:19.040]  當然我承認有些男性會改變
[00:36:19.040 --> 00:36:21.040]  例如慢調私利
[00:36:21.040 --> 00:36:23.040]  優柔寡斷
[00:36:23.040 --> 00:36:25.040]  對你的愛家
[00:36:25.040 --> 00:36:27.040]  太輕率
[00:36:27.040 --> 00:36:29.040]  甚至有時
[00:36:29.040 --> 00:36:31.040]  他對你講電話
[00:36:31.040 --> 00:36:33.040]  通常你會告訴他
[00:36:33.040 --> 00:36:35.040]  你知不知道我剛才在說什麼
[00:36:35.040 --> 00:36:39.040]  但他又沒那麼聽
[00:36:39.040 --> 00:36:41.040]  這些男性都要負責任
[00:36:41.040 --> 00:36:43.040]  你弄得太太太無聊
[00:36:43.040 --> 00:36:45.040]  起碼要交十個小時
[00:36:45.040 --> 00:36:47.040]  講一個小時
[00:36:47.040 --> 00:36:49.040]  但當你甚麼都不想知道
[00:36:49.040 --> 00:36:51.040]  對太太來說
[00:36:51.040 --> 00:36:53.040]  要找誰講
[00:36:53.040 --> 00:36:55.040]  很多時電話打得出
[00:36:55.040 --> 00:36:57.040]  找人來講
[00:36:57.040 --> 00:36:59.040]  其實男性都有責任
[00:36:59.040 --> 00:37:01.040]  下一個問題
[00:37:01.040 --> 00:37:03.040]  為什麼男性在貴事情上
[00:37:03.040 --> 00:37:05.040]  疏忽大意
[00:37:05.040 --> 00:37:07.040]  而女性可以做得那麼細心
[00:37:07.040 --> 00:37:09.040]  留意
[00:37:09.040 --> 00:37:11.040]  後面半句
[00:37:11.040 --> 00:37:13.040]  但女性有時
[00:37:13.040 --> 00:37:15.040]  做事講得重力好
[00:37:15.040 --> 00:37:17.040]  又不及男性好
[00:37:17.040 --> 00:37:19.040]  這個問題問得很好
[00:37:19.040 --> 00:37:21.040]  即是比較嚴重的事
[00:37:21.040 --> 00:37:23.040]  男性做得好一點
[00:37:23.040 --> 00:37:25.040]  但你會說不是
[00:37:25.040 --> 00:37:27.040]  我老公不是
[00:37:27.040 --> 00:37:29.040]  今晚不是針對他的作用
[00:37:29.040 --> 00:37:31.040]  但我覺得
[00:37:31.040 --> 00:37:33.040]  有個原理在後面
[00:37:33.040 --> 00:37:35.040]  Ellen Peece說
[00:37:35.040 --> 00:37:37.040]  男性是在一個時間
[00:37:37.040 --> 00:37:39.040]  做一件事的高手
[00:37:39.040 --> 00:37:41.040]  要焦點取勝
[00:37:41.040 --> 00:37:43.040]  如果大家做一件事
[00:37:43.040 --> 00:37:45.040]  男性做得比女性好
[00:37:45.040 --> 00:37:47.040]  例如
[00:37:47.040 --> 00:37:49.040]  電話響
[00:37:49.040 --> 00:37:51.040]  你老公會否聽
[00:37:51.040 --> 00:37:53.040]  不聽就繼續做
[00:37:53.040 --> 00:37:57.040]  十字車誰不看就繼續做
[00:37:57.040 --> 00:38:01.040]  你樓下的果汁不看就繼續做
[00:38:01.040 --> 00:38:03.040]  你知聽到嗎
[00:38:03.040 --> 00:38:05.040]  聽到
[00:38:05.040 --> 00:38:07.040]  在排除障礙
[00:38:07.040 --> 00:38:09.040]  他集中
[00:38:09.040 --> 00:38:11.040]  電視大聲一點
[00:38:11.040 --> 00:38:13.040]  麻煩你可以小聲一點
[00:38:13.040 --> 00:38:15.040]  所以男性
[00:38:15.040 --> 00:38:17.040]  他很厲害
[00:38:17.040 --> 00:38:19.040]  控制環境
[00:38:19.040 --> 00:38:21.040]  給足
[00:38:21.040 --> 00:38:23.040]  集中力在自己手上
[00:38:23.040 --> 00:38:25.040]  男性容易成功
[00:38:25.040 --> 00:38:27.040]  所以你看10A狀元的男性
[00:38:27.040 --> 00:38:29.040]  集中力是強的
[00:38:29.040 --> 00:38:31.040]  但女性也會有這種情況
[00:38:31.040 --> 00:38:33.040]  女性是
[00:38:33.040 --> 00:38:35.040]  Multitasking
[00:38:35.040 --> 00:38:37.040]  Multitasking是女性厲害的地方
[00:38:37.040 --> 00:38:39.040]  也是弱的地方
[00:38:39.040 --> 00:38:41.040]  給女性可以一邊聽電話
[00:38:41.040 --> 00:38:43.040]  一邊看電視
[00:38:43.040 --> 00:38:45.040]  這老婆說話很有趣
[00:38:45.040 --> 00:38:47.040]  接著說
[00:38:47.040 --> 00:38:49.040]  又出來了
[00:38:49.040 --> 00:38:51.040]  沒問題的
[00:38:51.040 --> 00:38:53.040]  你沒見過一個男人
[00:38:53.040 --> 00:38:55.040]  一邊看電視一邊說話很有趣
[00:38:55.040 --> 00:38:57.040]  不行
[00:38:57.040 --> 00:38:59.040]  馬上去講電話
[00:38:59.040 --> 00:39:01.040]  或者我轉個燈光跟你講
[00:39:01.040 --> 00:39:03.040]  男性不行 女性可以
[00:39:03.040 --> 00:39:05.040]  所以你看到女性一邊看電視一邊看電視
[00:39:05.040 --> 00:39:07.040]  沒問題
[00:39:07.040 --> 00:39:09.040]  男性更可以
[00:39:09.040 --> 00:39:11.040]  對她來說多點來握手
[00:39:11.040 --> 00:39:13.040]  她做得到
[00:39:13.040 --> 00:39:15.040]  家庭電視很能幹
[00:39:15.040 --> 00:39:17.040]  她可以做很多事
[00:39:17.040 --> 00:39:19.040]  真的可以
[00:39:19.040 --> 00:39:21.040]  男人做一天家務真的做不成
[00:39:21.040 --> 00:39:23.040]  因為她一定要一段時間做一件事
[00:39:23.040 --> 00:39:25.040]  好了 因為這樣你會看到
[00:39:25.040 --> 00:39:27.040]  如果那些事是嚴重
[00:39:27.040 --> 00:39:29.040]  男性會做得好
[00:39:29.040 --> 00:39:31.040]  但所謂的就不行了
[00:39:31.040 --> 00:39:33.040]  因為她不兼顧
[00:39:33.040 --> 00:39:35.040]  你可以說男性有什麼興趣
[00:39:35.040 --> 00:39:37.040]  兼顧事物
[00:39:37.040 --> 00:39:39.040]  問題就來自這裡
[00:39:39.040 --> 00:39:41.040]  男性很容易會覺得干擾是不好的
[00:39:41.040 --> 00:39:43.040]  所以他不需要
[00:39:43.040 --> 00:39:45.040]  刻意去聽別的東西
[00:39:45.040 --> 00:39:47.040]  譬如聽電台節目
[00:39:47.040 --> 00:39:49.040]  聽報紙 他不喜歡的
[00:39:49.040 --> 00:39:51.040]  但女性很容易
[00:39:51.040 --> 00:39:53.040]  她有心機去看電視都可以
[00:39:53.040 --> 00:39:55.040]  對她來說她不太在乎
[00:39:55.040 --> 00:39:57.040]  聽得明白多少
[00:39:57.040 --> 00:39:59.040]  總之有就聽一下 沒問題的
[00:39:59.040 --> 00:40:02.040]  但男性那種任務感覺很強
[00:40:02.040 --> 00:40:04.040]  他經常覺得這件事做得不好
[00:40:04.040 --> 00:40:06.040]  不如不要做
[00:40:06.040 --> 00:40:08.040]  所以有時候你看到老公
[00:40:08.040 --> 00:40:10.040]  越老越猛質
[00:40:10.040 --> 00:40:12.040]  他經常都會說
[00:40:12.040 --> 00:40:14.040]  不要做了 算了
[00:40:14.040 --> 00:40:16.040]  一聲算了 他會跌的
[00:40:16.040 --> 00:40:18.040]  為什麼不算呢
[00:40:18.040 --> 00:40:20.040]  因為他要求的首先就是
[00:40:20.040 --> 00:40:22.040]  在這個時間裏面不要浪費時間
[00:40:22.040 --> 00:40:24.040]  不要做一些無聊的事 沒目的的
[00:40:24.040 --> 00:40:26.040]  但女性不是的 女性覺得
[00:40:26.040 --> 00:40:28.040]  裏面有樂趣 怎會無聊呢
[00:40:28.040 --> 00:40:30.040]  但樂趣很抽象
[00:40:30.040 --> 00:40:32.040]  你很難樂歲歲那個男人
[00:40:32.040 --> 00:40:34.040]  男人覺得那怎樣呢
[00:40:34.040 --> 00:40:36.040]  那怎樣就是沒有做 無聊就是無用
[00:40:36.040 --> 00:40:38.040]  那怎樣就不要做呢 這個就是煩惱
[00:40:38.040 --> 00:40:40.040]  所以我希望回答下一個問題
[00:40:40.040 --> 00:40:42.040]  為什麼男性這麼邏輯
[00:40:42.040 --> 00:40:44.040]  這麼有系統呢
[00:40:44.040 --> 00:40:46.040]  這個你可能高估了男人
[00:40:46.040 --> 00:40:48.040]  男人不是因為邏輯
[00:40:48.040 --> 00:40:50.040]  而是什麼呢 男人的結交系統
[00:40:50.040 --> 00:40:52.040]  你留意一下
[00:40:52.040 --> 00:40:54.040]  如果你有問題 兩個夫妻天下無敵
[00:40:54.040 --> 00:40:56.040]  靠一個人去
[00:40:56.040 --> 00:40:58.040]  這個問題是不行的
[00:40:58.040 --> 00:41:00.040]  所以你說上帝做人
[00:41:00.040 --> 00:41:02.040]  要求他兩個夫妻結合
[00:41:02.040 --> 00:41:04.040]  打理這個家庭
[00:41:04.040 --> 00:41:06.040]  你的統論 如果出了統論
[00:41:06.040 --> 00:41:08.040]  這個問題被控制的程度是高很多的
[00:41:08.040 --> 00:41:10.040]  男人收東西
[00:41:10.040 --> 00:41:12.040]  怎樣收呢
[00:41:12.040 --> 00:41:14.040]  他第一時間收
[00:41:14.040 --> 00:41:16.040]  我們叫做空間智能
[00:41:16.040 --> 00:41:18.040]  Statial Intelligence
[00:41:18.040 --> 00:41:20.040]  其實男性一聽到東西
[00:41:20.040 --> 00:41:22.040]  他知道用左腦
[00:41:22.040 --> 00:41:24.040]  左腦是什麼呢
[00:41:24.040 --> 00:41:26.040]  就是判斷一下這個消息來源的真實性
[00:41:26.040 --> 00:41:28.040]  他會嚇男人
[00:41:28.040 --> 00:41:30.040]  不容易嚇到的 他說假的
[00:41:30.040 --> 00:41:32.040]  老鬼是假的
[00:41:32.040 --> 00:41:34.040]  你那部戲就馬上沒有恐怖片的成份了
[00:41:34.040 --> 00:41:36.040]  他說假的
[00:41:36.040 --> 00:41:38.040]  他知道真假的程度
[00:41:38.040 --> 00:41:40.040]  然後他當判斷
[00:41:40.040 --> 00:41:42.040]  可以收進來
[00:41:42.040 --> 00:41:44.040]  可以想了 有想法了
[00:41:44.040 --> 00:41:46.040]  他就加上空間智能 是有腦的
[00:41:46.040 --> 00:41:48.040]  他加上那些是什麼呢
[00:41:48.040 --> 00:41:50.040]  做一些想像力
[00:41:50.040 --> 00:41:52.040]  如果這個東西用在哪裡好呢
[00:41:52.040 --> 00:41:54.040]  所以男人在這個過程
