
[00:00:00.000 --> 00:00:10.000]  (下班時間)
[00:17:57.000 --> 00:17:58.000]  真信主的人
[00:17:58.000 --> 00:18:01.000]  那麼君王貴族
[00:18:01.000 --> 00:18:04.000]  刀劍法律就不需要了
[00:18:04.000 --> 00:18:06.000]  因為大家都會遵從神的說話
[00:18:06.000 --> 00:18:08.000]  在上帝的愛裏
[00:18:08.000 --> 00:18:10.000]  我們就不再需要刑法
[00:18:10.000 --> 00:18:12.000]  不再需要國界
[00:18:12.000 --> 00:18:13.000]  不再需要律法
[00:18:13.000 --> 00:18:16.000]  就算我們坐飛機也不用檢查
[00:18:16.000 --> 00:18:18.000]  因為我們不會帶炸彈
[00:18:18.000 --> 00:18:22.000]  我們去也不需要怕帶武器
[00:18:22.000 --> 00:18:27.000]  我們不用交通燈
[00:18:27.000 --> 00:18:29.000]  我們很聽話的
[00:18:29.000 --> 00:18:31.000]  去到見到人會停車諸如此類
[00:18:31.000 --> 00:18:34.000]  但事實上不是
[00:18:34.000 --> 00:18:37.000]  因為世界上有很多人
[00:18:37.000 --> 00:18:39.000]  或者人的本性
[00:18:39.000 --> 00:18:41.000]  會犯罪的
[00:18:41.000 --> 00:18:43.000]  所以從另一個角度
[00:18:43.000 --> 00:18:44.000]  以愛為主
[00:18:44.000 --> 00:18:46.000]  我相信真正重生的人
[00:18:46.000 --> 00:18:48.000]  他的行為是超過法律要求
[00:18:48.000 --> 00:18:50.000]  我上次講過
[00:18:50.000 --> 00:18:52.000]  我們守法律不是怕刑罰
[00:18:52.000 --> 00:18:54.000]  我們愛主守法律
[00:18:54.000 --> 00:18:55.000]  愛人
[00:18:55.000 --> 00:18:58.000]  所以愛人比守法律更強
[00:18:58.000 --> 00:19:01.000]  我愛這個社會
[00:19:01.000 --> 00:19:04.000]  我愛周圍的人
[00:19:04.000 --> 00:19:07.000]  我就不單止去守法律
[00:19:07.000 --> 00:19:10.000]  我更積極地去做有益的事情
[00:19:10.000 --> 00:19:15.000]  基督徒是屬靈角度的王和主
[00:19:15.000 --> 00:19:17.000]  我們有自主權
[00:19:17.000 --> 00:19:19.000]  我們是自由的
[00:19:19.000 --> 00:19:22.000]  而基督給他們恩典和福音
[00:19:22.000 --> 00:19:23.000]  叫我們悔改
[00:19:23.000 --> 00:19:25.000]  所以我們得享自由
[00:19:25.000 --> 00:19:27.000]  而聖靈在我們心裏動功
[00:19:27.000 --> 00:19:29.000]  所以我們甘心情願忍受
[00:19:29.000 --> 00:19:32.000]  任何人所加的不公道
[00:19:32.000 --> 00:19:34.000]  屬靈的角度都叫做無用
[00:19:34.000 --> 00:19:35.000]  這樣很清楚吧
[00:19:35.000 --> 00:19:37.000]  重生得救的人
[00:19:37.000 --> 00:19:39.000]  如果他們一群人真的愛主
[00:19:39.000 --> 00:19:41.000]  屬靈的生命就像天上一樣
[00:19:41.000 --> 00:19:43.000]  是很美滿的
[00:19:43.000 --> 00:19:45.000]  是不再需要律法的
[00:19:45.000 --> 00:19:47.000]  但是不相信基督的人
[00:19:47.000 --> 00:19:49.000]  或者在世上的人
[00:19:49.000 --> 00:19:51.000]  是需要律法的
[00:19:51.000 --> 00:19:53.000]  這是很明顯的
[00:19:53.000 --> 00:19:55.000]  就是畏罪秩序
[00:19:55.000 --> 00:19:57.000]  這個不需要讀了
[00:19:57.000 --> 00:20:02.000]  政府不受尊重就沒有和平
[00:20:02.000 --> 00:20:04.000]  如果沒有政府就亂了
[00:20:04.000 --> 00:20:06.000]  世界大亂
[00:20:06.000 --> 00:20:09.000]  沒有法律就世界大亂
[00:20:09.000 --> 00:20:12.000]  世俗政府是防止暴亂
[00:20:12.000 --> 00:20:15.000]  間接保障了基督徒的權利
[00:20:15.000 --> 00:20:17.000]  如果不限制那些人
[00:20:17.000 --> 00:20:19.000]  我們都會受害
[00:20:19.000 --> 00:20:21.000]  一個瘋子開車到處去
[00:20:21.000 --> 00:20:22.000]  會撞死我們
[00:20:22.000 --> 00:20:23.000]  所以要制止他
[00:20:23.000 --> 00:20:26.000]  不要讓那些人傷害好人
[00:20:26.000 --> 00:20:29.000]  這個我們都很明白
[00:20:29.000 --> 00:20:34.000]  從這樣的觀點
[00:20:34.000 --> 00:20:37.000]  屬靈和屬世的角度劃分
[00:20:37.000 --> 00:20:40.000]  屬靈的角度就屬於基督的作為
[00:20:40.000 --> 00:20:42.000]  施行拯救和承聖
[00:20:42.000 --> 00:20:44.000]  屬世的角度就屬於上帝的作為
[00:20:44.000 --> 00:20:47.000]  維持創造秩序
[00:20:47.000 --> 00:20:49.000]  但是屬靈的角度是抽象的
[00:20:49.000 --> 00:20:55.000]  屬靈的角度也在創造秩序之內
[00:20:55.000 --> 00:20:57.000]  你留意屬靈的角度
[00:20:57.000 --> 00:21:00.000]  不能漠視屬世的角度
[00:21:00.000 --> 00:21:01.000]  為什麼呢
[00:21:01.000 --> 00:21:05.000]  因為我們這群屬靈的人
[00:21:05.000 --> 00:21:08.000]  我們現在還沒有離開這個世界
[00:21:08.000 --> 00:21:11.000]  我們還在這個世界生活
[00:21:11.000 --> 00:21:14.000]  因為這個世界需要維持秩序
[00:21:14.000 --> 00:21:16.000]  所以我們在這個世界
[00:21:16.000 --> 00:21:18.000]  我們都要遵守這個世界秩序
[00:21:18.000 --> 00:21:21.000]  雖然我們有時候好心
[00:21:21.000 --> 00:21:23.000]  但有時候是會做壞事的
[00:21:23.000 --> 00:21:28.000]  我們都要信服這個世界
[00:21:28.000 --> 00:21:32.000]  例如我最近看電視
[00:21:32.000 --> 00:21:37.000]  看到工廈現在很嚴
[00:21:37.000 --> 00:21:40.000]  人們把工廈的房間給人家住
[00:21:40.000 --> 00:21:41.000]  政府很嚴的
[00:21:41.000 --> 00:21:42.000]  不能讓他們住
[00:21:42.000 --> 00:21:43.000]  要趕他們走
[00:21:43.000 --> 00:21:45.000]  有些人就幫他們
[00:21:45.000 --> 00:21:47.000]  他說那很慘
[00:21:47.000 --> 00:21:48.000]  趕走他們
[00:21:48.000 --> 00:21:51.000]  要求政府要馬上給他們上樓
[00:21:51.000 --> 00:21:53.000]  幫他們上樓
[00:21:53.000 --> 00:21:56.000]  另外一個人說
[00:21:56.000 --> 00:21:59.000]  你這樣做是好心嗎
[00:21:59.000 --> 00:22:01.000]  因為你住在工廈
[00:22:01.000 --> 00:22:02.000]  不能住
[00:22:02.000 --> 00:22:04.000]  馬上就幫他們上樓
[00:22:04.000 --> 00:22:06.000]  但是如果這樣
[00:22:06.000 --> 00:22:10.000]  就會產生一個非常不好的後果
[00:22:10.000 --> 00:22:12.000]  就是說如果你上樓
[00:22:12.000 --> 00:22:13.000]  不排隊
[00:22:13.000 --> 00:22:15.000]  你就住在工廈
[00:22:15.000 --> 00:22:18.000]  是不是
[00:22:18.000 --> 00:22:20.000]  工廈被趕出來
[00:22:20.000 --> 00:22:21.000]  很淒涼的
[00:22:21.000 --> 00:22:22.000]  你要幫他們
[00:22:22.000 --> 00:22:24.000]  走去政府要求上樓
[00:22:24.000 --> 00:22:26.000]  如果政府讓他們住上樓
[00:22:26.000 --> 00:22:30.000]  這樣會不會解決了工廈的問題呢
[00:22:30.000 --> 00:22:31.000]  不會
[00:22:31.000 --> 00:22:32.000]  更多人住工廈
[00:22:32.000 --> 00:22:34.000]  因為捷徑
[00:22:34.000 --> 00:22:36.000]  我隨便舉個例子
[00:22:36.000 --> 00:22:37.000]  剛剛看的新聞
[00:22:37.000 --> 00:22:39.000]  我的意思就是說
[00:22:39.000 --> 00:22:40.000]  從某個角度看
[00:22:40.000 --> 00:22:41.000]  你做了好事
[00:22:41.000 --> 00:22:44.000]  但是從整個大的秩序來看
[00:22:44.000 --> 00:22:46.000]  就未必是好事
[00:22:46.000 --> 00:22:47.000]  你明白嗎
[00:22:47.000 --> 00:22:49.000]  所以秩序
[00:22:49.000 --> 00:22:52.000]  有關乎一個比較複雜的一個大的
[00:22:52.000 --> 00:22:55.000]  就不能單看一點
[00:22:55.000 --> 00:22:57.000]  作為基督徒
[00:22:57.000 --> 00:23:00.000]  我們活在屬靈裏面
[00:23:00.000 --> 00:23:01.000]  我們是很好的
[00:23:01.000 --> 00:23:02.000]  但是路德提醒
[00:23:02.000 --> 00:23:04.000]  因為我們今天還在這個世界
[00:23:04.000 --> 00:23:06.000]  我們有時候很有愛心
[00:23:06.000 --> 00:23:07.000]  有時候好像幫了一些人
[00:23:07.000 --> 00:23:10.000]  但是如果我們不了解這個世界秩序
[00:23:10.000 --> 00:23:15.000]  有時候我們還會使得更多人不公道
[00:23:15.000 --> 00:23:17.000]  你明白我的意思吧
[00:23:17.000 --> 00:23:18.000]  所以你不是說
[00:23:18.000 --> 00:23:19.000]  我只是對你有愛心
[00:23:19.000 --> 00:23:20.000]  拼命做一件事
[00:23:20.000 --> 00:23:25.000]  一個秩序的事件就很複雜了
[00:23:25.000 --> 00:23:28.000]  所以我們要明白秩序是什麼
[00:23:28.000 --> 00:23:29.000]  因為我們在這個世界裏面
[00:23:29.000 --> 00:23:31.000]  所以路德是很現實的
[00:23:31.000 --> 00:23:34.000]  他看事件不是只看一點
[00:23:34.000 --> 00:23:36.000]  他看到這個世界裏面
[00:23:36.000 --> 00:23:38.000]  因為從屬靈的角度
[00:23:38.000 --> 00:23:40.000]  不能夠藐視從屬世的角度
[00:23:40.000 --> 00:23:42.000]  不能夠說我得救
[00:23:42.000 --> 00:23:44.000]  我上帝是我的主
[00:23:44.000 --> 00:23:45.000]  我不用理你們
[00:23:45.000 --> 00:23:46.000]  我要做什麼
[00:23:46.000 --> 00:23:47.000]  要動一下
[00:23:47.000 --> 00:23:48.000]  示威抗議
[00:23:48.000 --> 00:23:50.000]  我這樣說不太好
[00:23:50.000 --> 00:23:51.000]  你要明白
[00:23:51.000 --> 00:23:54.000]  因為這個世界有很多東西
[00:23:54.000 --> 00:23:57.000]  他信服從屬世角度的統治
[00:23:57.000 --> 00:23:59.000]  從屬世角度上是上帝創造了秩序
[00:23:59.000 --> 00:24:03.000]  其實他所關心的就是這個世界的秩序
[00:24:03.000 --> 00:24:06.000]  除非我們可以自己創造秩序
[00:24:06.000 --> 00:24:09.000]  從屬靈角度來看
[00:24:09.000 --> 00:24:11.000]  雖然有上帝的話語治理
[00:24:11.000 --> 00:24:14.000]  理論上基督徒應該比非基督徒有更好的行為
[00:24:14.000 --> 00:24:15.000]  對不對
[00:24:16.000 --> 00:24:19.000]  為什麼不用福音統治所有人呢
[00:24:19.000 --> 00:24:21.000]  不要用法律
[00:24:21.000 --> 00:24:22.000]  用福音行不行呢
[00:24:22.000 --> 00:24:24.000]  路德就說
[00:24:24.000 --> 00:24:26.000]  由於基督徒人數少
[00:24:26.000 --> 00:24:28.000]  很難要求所有人對福音有共識
[00:24:28.000 --> 00:24:31.000]  推行起來就相當困難
[00:24:31.000 --> 00:24:32.000]  那又不是
[00:24:32.000 --> 00:24:34.000]  當時在歐洲德國
[00:24:34.000 --> 00:24:37.000]  個個都可以去教會
[00:24:37.000 --> 00:24:38.000]  是不是
[00:24:38.000 --> 00:24:40.000]  不是今天在中國
[00:24:40.000 --> 00:24:41.000]  不是在印度
[00:24:41.000 --> 00:24:43.000]  路德當時在德國
[00:24:43.000 --> 00:24:45.000]  去教會那些十惡不赦
[00:24:45.000 --> 00:24:46.000]  不知是什麼人
[00:24:46.000 --> 00:24:47.000]  你敢不去教會
[00:24:47.000 --> 00:24:49.000]  就是野蠻人
[00:24:49.000 --> 00:24:51.000]  路德所說的基督徒是什麼呢
[00:24:51.000 --> 00:24:55.000]  是真正重新得救的基督徒
[00:24:55.000 --> 00:24:56.000]  所以路德看到
[00:24:56.000 --> 00:24:58.000]  雖然每個人去教會
[00:24:58.000 --> 00:25:00.000]  但不是每個基督徒
[00:25:00.000 --> 00:25:04.000]  是墨子和弊子放在一起
[00:25:04.000 --> 00:25:06.000]  弊子可能比墨子多
[00:25:06.000 --> 00:25:08.000]  墨子很少
[00:25:08.000 --> 00:25:10.000]  路德看的很對
[00:25:10.000 --> 00:25:13.000]  中世紀以來教會裏面
[00:25:13.000 --> 00:25:15.000]  路德面對第一個最大的難題
[00:25:15.000 --> 00:25:16.000]  就是什麼呢
[00:25:16.000 --> 00:25:17.000]  上次也說過
[00:25:17.000 --> 00:25:19.000]  他改革之後
[00:25:19.000 --> 00:25:21.000]  那些教會
[00:25:21.000 --> 00:25:23.000]  就變成基督教
[00:25:23.000 --> 00:25:25.000]  變成信義會
[00:25:25.000 --> 00:25:26.000]  或者是路德會
[00:25:26.000 --> 00:25:28.000]  需要路德會的牧師
[00:25:28.000 --> 00:25:29.000]  是不是
[00:25:29.000 --> 00:25:31.000]  他們就要將原來的神父
[00:25:31.000 --> 00:25:33.000]  即本來區的神父
[00:25:33.000 --> 00:25:34.000]  他們都轉了
[00:25:34.000 --> 00:25:35.000]  我不做神父了
[00:25:35.000 --> 00:25:37.000]  因為他們繼續
[00:25:37.000 --> 00:25:39.000]  那就做牧師
[00:25:39.000 --> 00:25:41.000]  路德於是就
[00:25:41.000 --> 00:25:42.000]  就叫那些神父
[00:25:42.000 --> 00:25:43.000]  那些區的神父
[00:25:43.000 --> 00:25:44.000]  你來後了
[00:25:44.000 --> 00:25:45.000]  如果你是信
[00:25:45.000 --> 00:25:47.000]  跟隨我中國改革
[00:25:47.000 --> 00:25:48.000]  就讓你做牧師
[00:25:48.000 --> 00:25:49.000]  於是就做個見面
[00:25:49.000 --> 00:25:51.000]  就發現
[00:25:51.000 --> 00:25:54.000]  有多少%呢
[00:25:54.000 --> 00:25:55.000]  各區不同
[00:25:55.000 --> 00:25:58.000]  平均3%到40%的神父
[00:25:58.000 --> 00:26:00.000]  是文盲的
[00:26:00.000 --> 00:26:03.000]  文盲的
[00:26:03.000 --> 00:26:07.000]  文盲可以做神父
[00:26:07.000 --> 00:26:09.000]  做了一輩子
[00:26:09.000 --> 00:26:11.000]  你怎麼讀聖經啊
[00:26:11.000 --> 00:26:13.000]  你怎麼講道啊
[00:26:13.000 --> 00:26:15.000]  沒有的
[00:26:15.000 --> 00:26:17.000]  他就背了一些經文
[00:26:17.000 --> 00:26:19.000]  整天就說那些經文
[00:26:19.000 --> 00:26:22.000]  那些人又不知道他在說什麼
[00:26:22.000 --> 00:26:24.000]  他又不需要別人知道他在說什麼
[00:26:24.000 --> 00:26:26.000]  就混飯吃
[00:26:26.000 --> 00:26:30.000]  這麼可怕的
[00:26:30.000 --> 00:26:32.000]  所以路德想
[00:26:32.000 --> 00:26:33.000]  不行啊
[00:26:33.000 --> 00:26:34.000]  那些人怎麼可以
[00:26:35.000 --> 00:26:37.000]  那時候很流行
[00:26:37.000 --> 00:26:40.000]  教會
[00:26:40.000 --> 00:26:42.000]  那個神父
[00:26:42.000 --> 00:26:44.000]  是買回來做的
[00:26:44.000 --> 00:26:46.000]  嘉爾文啊
[00:26:46.000 --> 00:26:48.000]  16歲就已經買了位置
[00:26:48.000 --> 00:26:49.000]  他爸爸買了位置
[00:26:49.000 --> 00:26:50.000]  在一間教會的牧師
[00:26:50.000 --> 00:26:51.000]  他從來沒有去過的
[00:26:51.000 --> 00:26:53.000]  就已經在那個教會
[00:26:53.000 --> 00:26:54.000]  有一個名字在那裡
[00:26:54.000 --> 00:26:58.000]  發覺某個地區的主教
[00:26:58.000 --> 00:27:02.000]  兩歲就做了那個地方的主教
[00:27:02.000 --> 00:27:04.000]  是可以這樣的
[00:27:05.000 --> 00:27:07.000]  所以當時路德就說
[00:27:07.000 --> 00:27:09.000]  有很多其實
[00:27:09.000 --> 00:27:11.000]  不是真正的基督徒
[00:27:11.000 --> 00:27:13.000]  不明白什麼是基督徒
[00:27:13.000 --> 00:27:15.000]  回到教會一輩子
[00:27:15.000 --> 00:27:16.000]  不知道什麼叫信耶穌
[00:27:16.000 --> 00:27:18.000]  他看到
[00:27:18.000 --> 00:27:20.000]  真正明白
[00:27:20.000 --> 00:27:22.000]  屬靈的基督徒
[00:27:22.000 --> 00:27:24.000]  他就用
[00:27:24.000 --> 00:27:25.000]  人數很少
[00:27:25.000 --> 00:27:27.000]  所以他要很努力
[00:27:27.000 --> 00:27:29.000]  他就寫大問答小問答
[00:27:29.000 --> 00:27:31.000]  幫助那些人
[00:27:31.000 --> 00:27:32.000]  重新栽培他們
[00:27:32.000 --> 00:27:33.000]  讀書
[00:27:33.000 --> 00:27:35.000]  訓練那些牧師
[00:27:35.000 --> 00:27:37.000]  去牧養他們
[00:27:37.000 --> 00:27:39.000]  然後他們就說
[00:27:39.000 --> 00:27:40.000]  主一是崇拜
[00:27:40.000 --> 00:27:41.000]  不可以只是望彌撒
[00:27:41.000 --> 00:27:43.000]  望彌撒是不用講道的
[00:27:43.000 --> 00:27:45.000]  這一句說完之後就派聖山
[00:27:45.000 --> 00:27:46.000]  那就走人了
[00:27:46.000 --> 00:27:47.000]  是要講道
[00:27:47.000 --> 00:27:48.000]  以講道為主
[00:27:48.000 --> 00:27:51.000]  講道就一定要懂得讀聖經
[00:27:51.000 --> 00:27:54.000]  一定要懂得解釋
[00:27:54.000 --> 00:27:56.000]  改革教會
[00:27:56.000 --> 00:27:58.000]  所以不是單單政治上
[00:27:58.000 --> 00:28:00.000]  實質去改革
[00:28:00.000 --> 00:28:01.000]  所以路德就說
[00:28:01.000 --> 00:28:03.000]  基督徒人數很少
[00:28:03.000 --> 00:28:06.000]  很多人不明白福音
[00:28:06.000 --> 00:28:08.000]  所以在這裡很困難
[00:28:08.000 --> 00:28:11.000]  因此需要世上的法律
[00:28:11.000 --> 00:28:13.000]  維持秩序
[00:28:13.000 --> 00:28:17.000]  相片你不要理
[00:28:17.000 --> 00:28:19.000]  屬靈的角度發生爭執
[00:28:19.000 --> 00:28:21.000]  屬實的角度就可以處理
[00:28:21.000 --> 00:28:22.000]  路德為什麼這樣說呢
[00:28:22.000 --> 00:28:24.000]  因為路德當時發現
[00:28:24.000 --> 00:28:27.000]  屬靈的角度
[00:28:30.000 --> 00:28:32.000]  在當時人們理解就是教會
[00:28:32.000 --> 00:28:34.000]  好 教會
[00:28:34.000 --> 00:28:36.000]  如果教會或教區裏面
[00:28:36.000 --> 00:28:39.000]  如果那些教區裏面
[00:28:39.000 --> 00:28:40.000]  爭執
[00:28:40.000 --> 00:28:44.000]  到自己不能解決
[00:28:44.000 --> 00:28:46.000]  為了維持秩序
[00:28:46.000 --> 00:28:50.000]  執政者要居中調解
[00:28:50.000 --> 00:28:54.000]  就是說如果教會
[00:28:54.000 --> 00:28:56.000]  有什麼爭執
[00:28:56.000 --> 00:28:58.000]  就不應該找外面的
[00:28:58.000 --> 00:28:59.000]  是不應該的
[00:28:59.000 --> 00:29:01.000]  但是到了一個地步
[00:29:01.000 --> 00:29:04.000]  你自己都不能解決的時候
[00:29:04.000 --> 00:29:07.000]  就需要訴諸世上的法律
[00:29:07.000 --> 00:29:09.000]  訴諸執政者
[00:29:09.000 --> 00:29:10.000]  人們就說
[00:29:10.000 --> 00:29:11.000]  如果路德這樣做
[00:29:11.000 --> 00:29:13.000]  就會將外面的法律
[00:29:13.000 --> 00:29:15.000]  引入到教會裏面
[00:29:15.000 --> 00:29:18.000]  路德其實當時很明白
[00:29:18.000 --> 00:29:21.000]  因為路德當時面對什麼呢
[00:29:21.000 --> 00:29:24.000]  就是面對天主教對他的很多的逼迫
[00:29:24.000 --> 00:29:27.000]  天主教和教皇
[00:29:27.000 --> 00:29:30.000]  所以他需要執政者
[00:29:30.000 --> 00:29:33.000]  需要世俗政權保護他
[00:29:33.000 --> 00:29:36.000]  就有一個研究路德的
[00:29:36.000 --> 00:29:38.000]  一個叫Thomson的人
[00:29:38.000 --> 00:29:40.000]  他就說路德有點混亂
[00:29:40.000 --> 00:29:42.000]  怎樣混亂呢
[00:29:42.000 --> 00:29:44.000]  他說兩個角度都混亂
[00:29:44.000 --> 00:29:46.000]  當路德保障教會
[00:29:46.000 --> 00:29:48.000]  不受世俗權並干擾
[00:29:48.000 --> 00:29:51.000]  就強調屬靈角度的自主性
[00:29:51.000 --> 00:29:53.000]  當兩個角度互相分離
[00:29:53.000 --> 00:29:55.000]  不相干涉
[00:29:55.000 --> 00:29:58.000]  當他面對兩個角度互相分離
[00:29:58.000 --> 00:30:00.000]  但當面對教皇的勢力
[00:30:00.000 --> 00:30:02.000]  他又會求助世俗政府
[00:30:02.000 --> 00:30:04.000]  又容許世俗政府干預宗教
[00:30:04.000 --> 00:30:06.000]  這是對的
[00:30:06.000 --> 00:30:09.000]  因為當時路德面對的就是教皇
[00:30:09.000 --> 00:30:12.000]  很多時候就要來消滅他
[00:30:12.000 --> 00:30:14.000]  就說他是異端
[00:30:14.000 --> 00:30:18.000]  當時路德宗的教會
[00:30:18.000 --> 00:30:21.000]  成就最大的指責就是異端
[00:30:21.000 --> 00:30:22.000]  如果異端呢
[00:30:22.000 --> 00:30:29.000]  這樣天主教教宗就可以派人來消滅他
[00:30:29.000 --> 00:30:31.000]  路德就說
[00:30:31.000 --> 00:30:33.000]  當面對天主教的教會
[00:30:33.000 --> 00:30:35.000]  他有教會,我有教會
[00:30:35.000 --> 00:30:37.000]  爭論到無法爭論的時候
[00:30:37.000 --> 00:30:38.000]  然後他要消滅我
[00:30:38.000 --> 00:30:40.000]  那誰來保護我呢
[00:30:40.000 --> 00:30:41.000]  所以他就說
[00:30:41.000 --> 00:30:44.000]  世俗權並在這個時候就要起來
[00:30:44.000 --> 00:30:48.000]  作為一個居中調停
[00:30:48.000 --> 00:30:50.000]  要保護那些弱勢
[00:30:50.000 --> 00:30:53.000]  而事實上後來三十年戰爭
[00:30:53.000 --> 00:30:54.000]  就是這樣
[00:30:54.000 --> 00:30:56.000]  天主教就要審判他
[00:30:56.000 --> 00:30:58.000]  迫害基督徒
[00:30:58.000 --> 00:31:00.000]  打了三十年
[00:31:00.000 --> 00:31:02.000]  死了五百萬人
[00:31:02.000 --> 00:31:04.000]  就是這個原因
[00:31:04.000 --> 00:31:06.000]  就是很慘的
[00:31:06.000 --> 00:31:07.000]  當時基督教很慘
[00:31:07.000 --> 00:31:09.000]  死傷枕席
[00:31:09.000 --> 00:31:14.000]  路德其實不是很主張
[00:31:14.000 --> 00:31:16.000]  我們將事情拿出去
[00:31:16.000 --> 00:31:19.000]  是去到不能解決
[00:31:19.000 --> 00:31:21.000]  又面對生死存亡
[00:31:21.000 --> 00:31:25.000]  他才說讓世俗的政府
[00:31:25.000 --> 00:31:28.000]  可以來到去
[00:31:28.000 --> 00:31:31.000]  在中間作調停
[00:31:31.000 --> 00:31:34.000]  路德就限制教務
[00:31:34.000 --> 00:31:36.000]  干預世俗政府的施政
[00:31:36.000 --> 00:31:38.000]  就容許他有對抗
[00:31:38.000 --> 00:31:40.000]  路德就說
[00:31:40.000 --> 00:31:41.000]  世俗的政府
[00:31:41.000 --> 00:31:47.000]  我們最好不要干涉他
[00:31:47.000 --> 00:31:53.000]  我們不要對世俗政府的權柄等等
[00:31:53.000 --> 00:31:57.000]  不要太過干涉他
[00:31:57.000 --> 00:32:01.000]  但是我們是需要去影響他
[00:32:01.000 --> 00:32:05.000]  路德一般來說是比較消極的
[00:32:05.000 --> 00:32:09.000]  對於世俗政府如果不好濫權
[00:32:09.000 --> 00:32:11.000]  他是比較消極的
[00:32:11.000 --> 00:32:16.000]  他沒有提到怎樣去對抗他
[00:32:16.000 --> 00:32:20.000]  不過他覺得作為基督徒
[00:32:20.000 --> 00:32:24.000]  可以引導幫助他早時
[00:32:24.000 --> 00:32:30.000]  如果世俗政府對抗上帝
[00:32:30.000 --> 00:32:32.000]  或者迫害教會
[00:32:32.000 --> 00:32:35.000]  路德就根據聖經
[00:32:35.000 --> 00:32:38.000]  信從神不信從人是應該的
[00:32:38.000 --> 00:32:41.000]  甚至發起流血革命
[00:32:41.000 --> 00:32:43.000]  要保護福音
[00:32:43.000 --> 00:32:49.000]  路德就說最後可以這樣做
[00:32:49.000 --> 00:32:54.000]  我們就說路德是政教分離
[00:32:54.000 --> 00:32:57.000]  但是互相補充
[00:32:57.000 --> 00:33:00.000]  所以從兩個角度他很清楚分
[00:33:00.000 --> 00:33:03.000]  兩個政府
[00:33:03.000 --> 00:33:04.000]  兩個角度
[00:33:04.000 --> 00:33:06.000]  一個是熟稔一個是熟悉
[00:33:06.000 --> 00:33:09.000]  基本上這兩個有重疊
[00:33:09.000 --> 00:33:11.000]  但互不相干
[00:33:11.000 --> 00:33:13.000]  他反對兩者對立
[00:33:13.000 --> 00:33:15.000]  因為我們不能分離
[00:33:15.000 --> 00:33:17.000]  我們在這個世界
[00:33:17.000 --> 00:33:20.000]  要互相補足
[00:33:20.000 --> 00:33:22.000]  路德就說
[00:33:22.000 --> 00:33:24.000]  他沒有熟稔的角度
[00:33:24.000 --> 00:33:26.000]  沒有教會
[00:33:26.000 --> 00:33:30.000]  世俗政府就欠缺私人公義的勝利
[00:33:30.000 --> 00:33:31.000]  沒有世俗政府
[00:33:31.000 --> 00:33:33.000]  壞人就無處不在
[00:33:33.000 --> 00:33:36.000]  所以我們需要世俗政府管理秩序
[00:33:36.000 --> 00:33:38.000]  世俗政府需要我們指導他
[00:33:38.000 --> 00:33:39.000]  給他熟稔的亮光
[00:33:39.000 --> 00:33:41.000]  幫助他行人正
[00:33:41.000 --> 00:33:42.000]  所以兩個分離
[00:33:42.000 --> 00:33:43.000]  但互相補足
[00:33:43.000 --> 00:33:47.000]  所以叫政教分離和互補
[00:33:47.000 --> 00:33:49.000]  就是這個意思
[00:33:49.000 --> 00:33:52.000]  基本上美國的政治
[00:33:52.000 --> 00:33:55.000]  很受路德影響就是政教分離
[00:33:55.000 --> 00:33:58.000]  但政教分離當中又互相補足
[00:33:58.000 --> 00:34:04.000]  這個就影響西方的政治
[00:34:04.000 --> 00:34:06.000]  另外一個兩個角度
[00:34:06.000 --> 00:34:07.000]  就是上帝和魔鬼的角度
[00:34:07.000 --> 00:34:09.000]  這個完全沒有重疊
[00:34:09.000 --> 00:34:13.000]  其實是內心對罪惡的相爭
[00:34:13.000 --> 00:34:16.000]  這兩個角度對路德來說
[00:34:16.000 --> 00:34:17.000]  是貫穿了整個神學
[00:34:17.000 --> 00:34:19.000]  就是上帝和魔鬼相爭
[00:34:19.000 --> 00:34:21.000]  公義和邪惡相爭
[00:34:21.000 --> 00:34:23.000]  光明和黑暗相爭
[00:34:23.000 --> 00:34:25.000]  兩個是無法談的
[00:34:25.000 --> 00:34:28.000]  這個相爭是終末論
[00:34:28.000 --> 00:34:30.000]  就是直到將來
[00:34:30.000 --> 00:34:31.000]  上帝完全得逞
[00:34:31.000 --> 00:34:33.000]  將魔鬼扔進火壺
[00:34:33.000 --> 00:34:36.000]  魔鬼的角度
[00:34:36.000 --> 00:34:38.000]  是抽象的
[00:34:38.000 --> 00:34:40.000]  剛才所說的屬靈和屬世是具體的
[00:34:40.000 --> 00:34:42.000]  就是有一個政府
[00:34:42.000 --> 00:34:46.000]  這個魔鬼的角度
[00:34:46.000 --> 00:34:48.000]  可以是抽象的屬靈的魔鬼
[00:34:48.000 --> 00:34:52.000]  與上帝和信徒勢不兩立
[00:34:52.000 --> 00:34:54.000]  是不會重疊
[00:34:54.000 --> 00:34:57.000]  不過有時候當路德說
[00:34:57.000 --> 00:34:59.000]  這個魔鬼的角度可能是世界
[00:34:59.000 --> 00:35:03.000]  有時候他會指是教皇
[00:35:03.000 --> 00:35:06.000]  所以在路德著作裏面
[00:35:06.000 --> 00:35:10.000]  他提到教皇是敵基督的
[00:35:10.000 --> 00:35:15.000]  因為當時教皇是迫害教會
[00:35:15.000 --> 00:35:17.000]  即是迫害基督教
[00:35:17.000 --> 00:35:18.000]  找人去屠殺他們
[00:35:18.000 --> 00:35:19.000]  抓他們
[00:35:19.000 --> 00:35:21.000]  加爾文你會看到
