
[00:00:00.000 --> 00:00:13.000]  我首先多謝William幫我們選了這麼多有關背起自己十字架來跟從耶穌基督的詩歌
[00:19:54.000 --> 00:19:58.000]  真是跟從耶穌基督是有很重的代價
[00:19:58.000 --> 00:19:59.000]  很可惜
[00:19:59.000 --> 00:20:00.000]  有很多人說
[00:20:00.000 --> 00:20:03.000]  救恩只不過是一份禮物
[00:20:03.000 --> 00:20:07.000]  是不需要付出任何的代價
[00:20:07.000 --> 00:20:10.000]  甚至有很多屬靈的書籍
[00:20:10.000 --> 00:20:11.000]  他們會說
[00:20:11.000 --> 00:20:13.000]  真是幸運
[00:20:13.000 --> 00:20:14.000]  進入天國
[00:20:14.000 --> 00:20:19.000]  是不在乎一個人是否能夠成為耶穌基督的門徒
[00:20:19.000 --> 00:20:23.000]  如果要成為門徒才能夠進入天國
[00:20:23.000 --> 00:20:24.000]  他們說
[00:20:24.000 --> 00:20:28.000]  相信是沒有多少人能夠進入天國
[00:20:28.000 --> 00:20:34.000]  這其實跟耶穌基督所說的一模一樣
[00:20:34.000 --> 00:20:35.000]  耶穌基督真的說
[00:20:35.000 --> 00:20:38.000]  不是這麼多人能夠進入天國
[00:20:38.000 --> 00:20:39.000]  耶穌基督說
[00:20:39.000 --> 00:20:44.000]  引導永生那門是窄的路是少的
[00:20:44.000 --> 00:20:46.000]  找著的人也少
[00:20:46.000 --> 00:20:48.000]  找到這扇門已經不容易
[00:20:48.000 --> 00:20:50.000]  在路加福音第十三章
[00:20:50.000 --> 00:20:51.000]  耶穌基督還說
[00:20:51.000 --> 00:20:54.000]  要努力進入閘門
[00:20:54.000 --> 00:20:56.000]  所以真是耶穌基督說
[00:20:56.000 --> 00:20:59.000]  不是這麼容易進入天國
[00:20:59.000 --> 00:21:02.000]  很可惜有人誤導其他人
[00:21:02.000 --> 00:21:06.000]  說能夠真真正正成為一個基督徒
[00:21:06.000 --> 00:21:09.000]  但是不需要過著門徒的生活
[00:21:09.000 --> 00:21:15.000]  他們將基督徒分成兩個不同的等級
[00:21:15.000 --> 00:21:17.000]  一個叫做初信的基督徒
[00:21:17.000 --> 00:21:20.000]  或者是那些不聽話的基督徒
[00:21:20.000 --> 00:21:22.000]  不服從的基督徒
[00:21:22.000 --> 00:21:23.000]  他們一時衝動
[00:21:23.000 --> 00:21:27.000]  他們接納了耶穌基督成為他們的救主
[00:21:27.000 --> 00:21:30.000]  但他們沒有心來跟隨耶穌基督
[00:21:30.000 --> 00:21:34.000]  這些人說這些是屬血氣的基督徒
[00:21:34.000 --> 00:21:36.000]  是屬肉體的基督徒
[00:21:36.000 --> 00:21:41.000]  希望有一天他們能夠成為一個真正的門徒
[00:21:41.000 --> 00:21:44.000]  但是也有另外一個階級的基督徒
[00:21:44.000 --> 00:21:46.000]  就是門徒
[00:21:46.000 --> 00:21:48.000]  這些人過著服從的生活
[00:21:48.000 --> 00:21:49.000]  他們是愛主
[00:21:49.000 --> 00:21:51.000]  他們願意毀身
[00:21:51.000 --> 00:21:56.000]  他們願意侍奉放棄以前的生活來做一個新人
[00:21:56.000 --> 00:22:00.000]  他們是有屬靈的果子在他們的身上
[00:22:00.000 --> 00:22:04.000]  在他們的身上你能夠看到耶穌基督的工作
[00:22:04.000 --> 00:22:09.000]  很可惜他們是將基督徒分開了兩個階級
[00:22:09.000 --> 00:22:13.000]  就是這些初級不服從的基督徒和門徒
[00:22:13.000 --> 00:22:20.000]  究竟聖經是否真的教我們門徒是進一步的基督徒
[00:22:20.000 --> 00:22:23.000]  我們看到耶穌基督傳福音
[00:22:23.000 --> 00:22:29.000]  剛才說一些很高水準
[00:22:29.000 --> 00:22:32.000]  很高要求的東西
[00:22:32.000 --> 00:22:35.000]  當他見到很多人的時候他就會這樣做
[00:22:35.000 --> 00:22:41.000]  耶穌基督傳福音永遠不會轉彎抹角
[00:22:41.000 --> 00:22:47.000]  他召人成為基督徒是召人成為門徒
[00:22:47.000 --> 00:22:51.000]  而不是單單成為一個初信的基督徒
[00:22:51.000 --> 00:22:56.000]  如果我們從三部福音書來看大使命
[00:22:56.000 --> 00:22:58.000]  我們就會看到一些很有趣的東西
[00:22:58.000 --> 00:23:04.000]  在馬太福音28章19節是我們熟悉的大使命
[00:23:04.000 --> 00:23:05.000]  經文說甚麼呢?
[00:23:05.000 --> 00:23:08.000]  「所以你們要去使萬民作我的門徒
[00:23:08.000 --> 00:23:12.000]  奉父子聖靈的名給他們施洗」
[00:23:12.000 --> 00:23:14.000]  我們知道早期的教會
[00:23:14.000 --> 00:23:18.000]  一個人一信了之後就立刻去受洗
[00:23:18.000 --> 00:23:22.000]  不是像我們現在這樣有很多人說我還沒準備好
[00:23:22.000 --> 00:23:23.000]  你給我一點時間
[00:23:23.000 --> 00:23:30.000]  又或者是教會說你們要先受洗的訓練班
[00:23:30.000 --> 00:23:34.000]  但是早期的教會一信就立刻去受洗
[00:23:34.000 --> 00:23:36.000]  我們看到這裡所說甚麼呢?
[00:23:36.000 --> 00:23:41.000]  當他們是奉父子聖靈的名為他們施洗
[00:23:41.000 --> 00:23:43.000]  他們就成為甚麼呢?
[00:23:43.000 --> 00:23:46.000]  成為耶穌基督的門徒
[00:23:46.000 --> 00:23:49.000]  不是成為一個初信的基督徒
[00:23:49.000 --> 00:23:53.000]  在馬可福音16章15節是馬可福音的版本
[00:23:53.000 --> 00:24:00.000]  「耶穌基督又對他們說:你們往普天下去傳福音給萬民聽」
[00:24:00.000 --> 00:24:03.000]  這裡說是傳福音給萬民聽
[00:24:03.000 --> 00:24:07.000]  在馬太福音是說使萬民作我的門徒
[00:24:07.000 --> 00:24:08.000]  都是一樣的東西
[00:24:08.000 --> 00:24:10.000]  這些萬民聽過福音了沒有?
[00:24:10.000 --> 00:24:12.000]  還沒聽過
[00:24:12.000 --> 00:24:14.000]  聽了福音之後成為門徒
[00:24:14.000 --> 00:24:17.000]  成為基督徒就成為門徒
[00:24:17.000 --> 00:24:20.000]  基督徒和門徒根本沒有分別
[00:24:20.000 --> 00:24:24.000]  路加福音24章47節也是一樣
[00:24:24.000 --> 00:24:31.000]  經文說「並且人要奉他的名傳悔改赦罪的道
[00:24:31.000 --> 00:24:34.000]  從耶路撒冷起直到萬邦」
[00:24:34.000 --> 00:24:36.000]  這裡是說萬邦
[00:24:36.000 --> 00:24:39.000]  馬太和馬可是說萬民
[00:24:39.000 --> 00:24:41.000]  所說的都是一樣的東西
[00:24:41.000 --> 00:24:45.000]  傳悔改赦罪的道
[00:24:45.000 --> 00:24:48.000]  當人家一悔改赦罪成為基督徒
[00:24:48.000 --> 00:24:50.000]  他們就成為門徒
[00:24:50.000 --> 00:24:53.000]  沒有分開兩樣不同
[00:24:53.000 --> 00:24:55.000]  傳福音給萬民
[00:24:55.000 --> 00:24:58.000]  傳悔改赦罪的道給萬邦
[00:24:58.000 --> 00:25:00.000]  使萬民作我的門徒
[00:25:00.000 --> 00:25:03.000]  都是一樣的東西
[00:25:03.000 --> 00:25:05.000]  信徒就是門徒
[00:25:05.000 --> 00:25:08.000]  每一個基督徒都要做門徒
[00:25:08.000 --> 00:25:11.000]  不是說可以做一個不服從
[00:25:11.000 --> 00:25:14.000]  永遠做一個初信的基督徒
[00:25:14.000 --> 00:25:18.000]  如果我們再看《使徒行傳》的話
[00:25:18.000 --> 00:25:20.000]  就有更多的經文
[00:25:20.000 --> 00:25:22.000]  在《使徒行傳》第六章第一節
[00:25:22.000 --> 00:25:24.000]  說「那時門徒真多
[00:25:24.000 --> 00:25:28.000]  有說希利尼華的猶太人
[00:25:28.000 --> 00:25:30.000]  向希伯來人發怨言
[00:25:30.000 --> 00:25:35.000]  因為在天天的功級上忽略了他們的寡婦
[00:25:35.000 --> 00:25:39.000]  由於教會的人數增加太多
[00:25:39.000 --> 00:25:42.000]  所以他們忽略了寡婦的生活」
[00:25:42.000 --> 00:25:44.000]  但是經文說什麼呢?
[00:25:44.000 --> 00:25:46.000]  是不是說信徒人數增加?
[00:25:46.000 --> 00:25:47.000]  不是
[00:25:47.000 --> 00:25:49.000]  門徒的人數增加
[00:25:49.000 --> 00:25:51.000]  信徒就是門徒
[00:25:51.000 --> 00:25:54.000]  在《使徒行傳》第六章七節也是一樣
[00:25:54.000 --> 00:25:56.000]  「神的道興旺起來
[00:25:56.000 --> 00:26:00.000]  在耶路撒冷門徒數目加增的甚多
[00:26:00.000 --> 00:26:03.000]  也有許多祭司信從了者道」
[00:26:03.000 --> 00:26:07.000]  連祭司 許多祭司都成為基督徒
[00:26:07.000 --> 00:26:10.000]  但是教會的人數增加
[00:26:10.000 --> 00:26:13.000]  經文說門徒的數目增加
[00:26:13.000 --> 00:26:16.000]  門徒就是信徒
[00:26:16.000 --> 00:26:19.000]  而最後這節的經文就更加的明顯
[00:26:19.000 --> 00:26:22.000]  在《使徒行傳》十一章第二節
[00:26:22.000 --> 00:26:25.000]  經文說「門徒稱為基督徒
[00:26:25.000 --> 00:26:28.000]  是從安提阿起手」
[00:26:28.000 --> 00:26:31.000]  門徒就是基督徒
[00:26:31.000 --> 00:26:33.000]  基督徒就是門徒
[00:26:33.000 --> 00:26:37.000]  這節的經文說得非常非常清楚
[00:26:37.000 --> 00:26:40.000]  那你說 為甚麼
[00:26:40.000 --> 00:26:42.000]  如果是這樣的話
[00:26:42.000 --> 00:26:44.000]  為甚麼有這麼多人說
[00:26:44.000 --> 00:26:48.000]  做基督徒有兩個不同的階層
[00:26:48.000 --> 00:26:50.000]  為甚麼有人要這樣誤導人
[00:26:50.000 --> 00:26:52.000]  其實相信他們的用意
[00:26:52.000 --> 00:26:54.000]  可能都不是不好的
[00:26:54.000 --> 00:26:56.000]  相信他們最初的用意
[00:26:56.000 --> 00:26:58.000]  都是好的用意
[00:26:58.000 --> 00:27:00.000]  是為了甚麼呢?
[00:27:00.000 --> 00:27:04.000]  因為耶穌基督說做門徒的要求很高
[00:27:04.000 --> 00:27:07.000]  跟保羅說能夠成為基督徒
[00:27:07.000 --> 00:27:09.000]  是因順稱義
[00:27:09.000 --> 00:27:12.000]  好像有很大的衝突
[00:27:12.000 --> 00:27:15.000]  好像有很大的衝突
[00:27:15.000 --> 00:27:19.000]  所以他們說有兩種不同的基督徒
[00:27:19.000 --> 00:27:21.000]  初級的基督徒
[00:27:21.000 --> 00:27:24.000]  就是保羅所說的因順稱義
[00:27:24.000 --> 00:27:27.000]  他們不需要做任何的事
[00:27:27.000 --> 00:27:29.000]  只要有恆著信心
[00:27:29.000 --> 00:27:31.000]  他們接受耶穌基督就行了
[00:27:31.000 --> 00:27:34.000]  但是如果你是耶穌基督所說的門徒
[00:27:34.000 --> 00:27:37.000]  就是更進一步的基督徒
[00:27:37.000 --> 00:27:39.000]  就是因為要做很多事
[00:27:39.000 --> 00:27:41.000]  那個要求是很高的
[00:27:41.000 --> 00:27:43.000]  如果他們這樣說的時候
[00:27:43.000 --> 00:27:45.000]  那就沒有衝突了
[00:27:45.000 --> 00:27:47.000]  但我們不需要斬腳趾鼻沙蟲
[00:27:47.000 --> 00:27:50.000]  耶穌基督和保羅的教導根本是一樣
[00:27:50.000 --> 00:27:53.000]  如果你記得我曾經說過一篇
[00:27:53.000 --> 00:27:57.000]  叫做耶穌基督有沒有傳保羅的福音
[00:27:57.000 --> 00:28:00.000]  耶穌基督有沒有傳保羅的福音
[00:28:00.000 --> 00:28:02.000]  如果你記得的話我曾經說過這篇
[00:28:02.000 --> 00:28:05.000]  我說耶穌基督和保羅傳的道
[00:28:05.000 --> 00:28:07.000]  都是一模一樣
[00:28:07.000 --> 00:28:09.000]  都是因順稱義
[00:28:09.000 --> 00:28:14.000]  但是在這個福音書裏
[00:28:14.000 --> 00:28:16.000]  耶穌基督說要做門徒
[00:28:16.000 --> 00:28:18.000]  有這麼高的要求
[00:28:18.000 --> 00:28:20.000]  是耶穌基督比較注意
[00:28:20.000 --> 00:28:24.000]  和信心一起有的行為
[00:28:24.000 --> 00:28:26.000]  記不記得我在第二講的時候
[00:28:26.000 --> 00:28:31.000]  我說過一個真正相信耶穌基督的人
[00:28:31.000 --> 00:28:32.000]  是會有行為
[00:28:32.000 --> 00:28:35.000]  信心和行為是永遠一致的
[00:28:35.000 --> 00:28:37.000]  當我們說信的時候
[00:28:37.000 --> 00:28:39.000]  如果我們沒有行為
[00:28:39.000 --> 00:28:40.000]  我們是說謊話的
[00:28:40.000 --> 00:28:42.000]  但是當我們真正相信的話
[00:28:42.000 --> 00:28:45.000]  我們就應該有真真正正的行為
[00:28:45.000 --> 00:28:48.000]  這個我在第二講的時候已經說得很清楚
[00:28:48.000 --> 00:28:52.000]  其實整部聖經都是耶穌基督的靈
[00:28:52.000 --> 00:28:54.000]  是感動密士
[00:28:54.000 --> 00:28:57.000]  是所有的作者來寫的
[00:28:57.000 --> 00:29:00.000]  所以整部聖經是不會有矛盾的
[00:29:00.000 --> 00:29:03.000]  整部聖經都是一致的
[00:29:03.000 --> 00:29:07.000]  所以不需要說怕有人會誤會
[00:29:07.000 --> 00:29:11.000]  如果耶穌基督說有這麼多的要求成為門徒
[00:29:11.000 --> 00:29:14.000]  就是以行為成為得救
[00:29:14.000 --> 00:29:17.000]  耶穌基督所說的不是這些
[00:29:17.000 --> 00:29:21.000]  是說和信心一起有的行為
[00:29:21.000 --> 00:29:23.000]  所以我們不需要斬腳趾鼻沙寵
[00:29:23.000 --> 00:29:25.000]  沒有這樣的必要
[00:29:25.000 --> 00:29:27.000]  第二個可能性
[00:29:27.000 --> 00:29:31.000]  有人說為什麼有分開兩種不同的基督徒
[00:29:31.000 --> 00:29:34.000]  因為他們怕太少人能夠得救
[00:29:34.000 --> 00:29:37.000]  如果你真的好像說到耶穌基督那樣
[00:29:37.000 --> 00:29:39.000]  說要求這麼高的話
[00:29:39.000 --> 00:29:41.000]  好像我們剛才說
[00:29:41.000 --> 00:29:44.000]  有人說有多少人能夠真正得救
[00:29:44.000 --> 00:29:46.000]  其實耶穌基督真的自己這樣說
[00:29:46.000 --> 00:29:48.000]  不是這麼多人能得救
[00:29:48.000 --> 00:29:53.000]  所以我們不需要為了這樣而降低了要求
[00:29:53.000 --> 00:29:55.000]  只需要你相信了
[00:29:55.000 --> 00:29:57.000]  你就能夠成為一個基督徒
[00:29:57.000 --> 00:30:01.000]  你不需要付出任何代價
[00:30:01.000 --> 00:30:05.000]  得救他們說是一份禮物
[00:30:05.000 --> 00:30:07.000]  不需要做任何的事
[00:30:07.000 --> 00:30:10.000]  你們不需要認罪悔改
[00:30:10.000 --> 00:30:13.000]  不需要承認耶穌基督
[00:30:13.000 --> 00:30:16.000]  不需要有一個改變的生命
[00:30:16.000 --> 00:30:19.000]  因為如果要求你們做任何事
[00:30:19.000 --> 00:30:22.000]  那就不是恩信稱義了
[00:30:22.000 --> 00:30:26.000]  所以他們說成為一個基督徒
[00:30:26.000 --> 00:30:28.000]  是完全沒有代價
[00:30:28.000 --> 00:30:30.000]  只要有一個感動
[00:30:30.000 --> 00:30:33.000]  你們去決志相信
[00:30:33.000 --> 00:30:35.000]  就能夠成為基督徒
[00:30:35.000 --> 00:30:37.000]  唯一不同的地方
[00:30:37.000 --> 00:30:41.000]  就是這些基督徒沒有了將來的獎賞
[00:30:41.000 --> 00:30:44.000]  但是如果你真正跟隨耶穌基督
[00:30:44.000 --> 00:30:46.000]  你做他的門徒的話
[00:30:46.000 --> 00:30:49.000]  你將來是有很大的獎賞
[00:30:49.000 --> 00:30:51.000]  但是很可惜
[00:30:51.000 --> 00:30:55.000]  耶穌基督從來沒有在聖經裡面教導
[00:30:55.000 --> 00:30:58.000]  成為基督徒
[00:30:58.000 --> 00:31:01.000]  能夠先做一個初級的基督徒
[00:31:01.000 --> 00:31:05.000]  耶穌基督每次呼召人來跟隨的時候
[00:31:05.000 --> 00:31:08.000]  就說你要成為他的門徒
[00:31:08.000 --> 00:31:13.000]  沒有說你要成為一個初級的基督徒
[00:31:13.000 --> 00:31:17.000]  的確在基督徒來說
[00:31:17.000 --> 00:31:19.000]  有些是比較虔誠
[00:31:19.000 --> 00:31:22.000]  有些是比較沒有那麼虔誠
[00:31:22.000 --> 00:31:24.000]  但是也有一件事
[00:31:24.000 --> 00:31:26.000]  是每個基督徒都要做的
[00:31:26.000 --> 00:31:31.000]  就是願意付出一個很高的代價
[00:31:31.000 --> 00:31:35.000]  來跟隨耶穌基督
[00:31:35.000 --> 00:31:38.000]  從這一點我就看到撒旦的工作
[00:31:38.000 --> 00:31:41.000]  和神的工作不同的地方
[00:31:41.000 --> 00:31:44.000]  撒旦的工作就是將人做出來
[00:31:44.000 --> 00:31:46.000]  認為是一件好事
[00:31:46.000 --> 00:31:49.000]  靠著自己的智慧做出來的事
[00:31:49.000 --> 00:31:52.000]  而將它成為一個奏助
[00:31:52.000 --> 00:31:54.000]  這個就是我們剛才所說
[00:31:54.000 --> 00:31:58.000]  有人是想將基督徒分為
[00:31:58.000 --> 00:32:01.000]  基本的基督徒和門徒
[00:32:01.000 --> 00:32:04.000]  因為他們想降低做基督徒的條件
[00:32:04.000 --> 00:32:09.000]  以致他們希望有更多人能夠接受耶穌基督
[00:32:09.000 --> 00:32:11.000]  原意本來是好的
[00:32:11.000 --> 00:32:15.000]  但是撒旦就用這件事來成為人的奏助
[00:32:15.000 --> 00:32:19.000]  結果搞到教會裏面充滿了
[00:32:19.000 --> 00:32:23.000]  很膚淺和甚至是假的基督徒
[00:32:23.000 --> 00:32:26.000]  他就是將人做出來認為好的事
[00:32:26.000 --> 00:32:28.000]  靠自己智慧做出來的事
[00:32:28.000 --> 00:32:30.000]  變成奏助
[00:32:30.000 --> 00:32:33.000]  但是神做出來的就剛剛相反
[00:32:33.000 --> 00:32:35.000]  他是用人做出來
[00:32:35.000 --> 00:32:37.000]  本來是不好的事
[00:32:37.000 --> 00:32:39.000]  本來是應該受奏助的事
[00:32:39.000 --> 00:32:42.000]  神將它成為了恩典
[00:32:42.000 --> 00:32:47.000]  典型的例子就是耶穌基督為我們釘十字架
[00:32:47.000 --> 00:32:51.000]  將一位無罪的耶穌基督釘死在十字架上
[00:32:51.000 --> 00:32:54.000]  這個是世上最醜陋最醜惡的事
[00:32:54.000 --> 00:33:00.000]  但是神卻用了這件事成為了萬人的恩典
[00:33:00.000 --> 00:33:05.000]  以至地上的萬人能夠靠著耶穌基督
[00:33:05.000 --> 00:33:10.000]  為我們在十字架上所成就的十字架的恩典
[00:33:10.000 --> 00:33:12.000]  能夠成為他的兒女
[00:33:12.000 --> 00:33:14.000]  成為一個基督徒
[00:33:14.000 --> 00:33:21.000]  我們說沒有兩種不同的基督徒
[00:33:21.000 --> 00:33:26.000]  但是這個世上真真正正有兩種不同的人
[00:33:26.000 --> 00:33:30.000]  我再說一次
[00:33:30.000 --> 00:33:33.000]  世上沒有兩種不同的基督徒
[00:33:33.000 --> 00:33:37.000]  但是世上真真正正有兩種不同的人
[00:33:37.000 --> 00:33:40.000]  我說不同的基督徒是什麼意思呢
[00:33:40.000 --> 00:33:44.000]  就是沒有說是初信的基督徒
[00:33:44.000 --> 00:33:47.000]  或者沒有那麼成熟的基督徒和門徒
[00:33:47.000 --> 00:33:49.000]  所有基督徒都是門徒
[00:33:49.000 --> 00:33:51.000]  那為什麼有兩種不同的人呢
[00:33:51.000 --> 00:33:56.000]  兩種不同的人就是門徒和非信徒
[00:33:56.000 --> 00:33:58.000]  門徒就是基督徒
[00:33:58.000 --> 00:34:00.000]  非信徒就是不信徒
[00:34:00.000 --> 00:34:02.000]  只有這兩個來做差別
[00:34:02.000 --> 00:34:04.000]  在聖經裏面你會看到
[00:34:04.000 --> 00:34:11.000]  神是不斷地將熟悉他的人和不熟悉他的人分開
[00:34:11.000 --> 00:34:16.000]  有些人一早就知道自己是不熟悉耶穌基督
[00:34:16.000 --> 00:34:18.000]  有些人要到半老才知道
[00:34:18.000 --> 00:34:23.000]  有些人要到最後將來才能夠知道
[00:34:23.000 --> 00:34:26.000]  那些一早就知道的有什麼例子呢
[00:34:26.000 --> 00:34:30.000]  就像在《馬太福音》第八章我們剛才說
[00:34:30.000 --> 00:34:32.000]  有很多人說要跟從耶穌基督
[00:34:32.000 --> 00:34:35.000]  耶穌基督跟他們說跟隨我
[00:34:35.000 --> 00:34:37.000]  要求很高的
[00:34:37.000 --> 00:34:40.000]  於是那些人聽了之後就有很多藉口
[00:34:40.000 --> 00:34:42.000]  又說要撞爸爸
[00:34:42.000 --> 00:34:45.000]  又說要去和父母告別
[00:34:45.000 --> 00:34:48.000]  一個一個這樣的藉口出來
[00:34:48.000 --> 00:34:52.000]  耶穌基督說你們不配做我的門徒
[00:34:52.000 --> 00:34:54.000]  這些一早就知道
[00:34:54.000 --> 00:34:57.000]  但也有一些是去到一半才知道
[00:34:57.000 --> 00:35:01.000]  他們跟隨耶穌基督可能是因為看到神跡奇事
[00:35:01.000 --> 00:35:04.000]  可能覺得很好奇
[00:35:04.000 --> 00:35:06.000]  跟隨著耶穌基督
[00:35:06.000 --> 00:35:08.000]  但是聽耶穌基督的教導
[00:35:08.000 --> 00:35:10.000]  越聽越不明白
[00:35:10.000 --> 00:35:12.000]  慢慢就怎樣呢?就離開了
[00:35:12.000 --> 00:35:15.000]  就像《約翰福音》第六章第66節
[00:35:15.000 --> 00:35:20.000]  說從此門徒中多有退去的
[00:35:20.000 --> 00:35:22.000]  不再和他同行
[00:35:22.000 --> 00:35:25.000]  有很多人聽到一半不對反
[00:35:25.000 --> 00:35:28.000]  不再和耶穌基督同行
[00:35:28.000 --> 00:35:32.000]  但也有人去到最後才發覺
[00:35:32.000 --> 00:35:36.000]  這就是在《馬太福音》七章21節所說
[00:35:36.000 --> 00:35:38.000]  這班人說主啊主啊
[00:35:38.000 --> 00:35:40.000]  耶穌基督說你不要叫我
[00:35:40.000 --> 00:35:42.000]  我從來不認識你們
[00:35:42.000 --> 00:35:44.000]  不是每一個叫主啊主啊的人
[00:35:44.000 --> 00:35:47.000]  耶穌基督說都能夠進入天國
[00:35:47.000 --> 00:35:51.000]  唯獨是遵行我天父旨意的人
[00:35:51.000 --> 00:35:53.000]  才能夠進去
[00:35:53.000 --> 00:35:57.000]  怎樣是遵行天父的旨意呢?
[00:35:57.000 --> 00:36:01.000]  就是願意付出很重的代價
[00:36:01.000 --> 00:36:04.000]  來捨己跟從耶穌基督
[00:36:07.000 --> 00:36:12.000]  有一個叫約翰史托特
[00:36:12.000 --> 00:36:14.000]  John Stott這個人
[00:36:14.000 --> 00:36:16.000]  他是一個神學家
[00:36:16.000 --> 00:36:18.000]  他說過一句話
[00:36:18.000 --> 00:36:22.000]  他說現在的基督教真的很糟糕
[00:36:22.000 --> 00:36:24.000]  好像三千里那麼寬
[00:36:24.000 --> 00:36:27.000]  但只有一吋那麼深
[00:36:27.000 --> 00:36:29.000]  為什麼三千里那麼寬呢?
[00:36:29.000 --> 00:36:31.000]  你看到剛才那個調查數字
[00:36:31.000 --> 00:36:33.000]  你已經知道了
[00:36:33.000 --> 00:36:35.000]  三分之二的美國人都說
[00:36:35.000 --> 00:36:37.000]  自己是重新得救的基督徒
[00:36:37.000 --> 00:36:39.000]  是很廣闊的
[00:36:39.000 --> 00:36:41.000]  三千里那麼廣闊
[00:36:41.000 --> 00:36:43.000]  但為什麼只有一吋那麼深呢?
[00:36:43.000 --> 00:36:45.000]  就像剛才所說
[00:36:45.000 --> 00:36:51.000]  只有3%的人真真正正認同聖經的教導
[00:36:51.000 --> 00:36:53.000]  真的遵行聖經的教導
[00:36:53.000 --> 00:36:59.000]  只有3%的人才可以真正說是耶穌基督的門徒
[00:36:59.000 --> 00:37:01.000]  三千里那麼寬
[00:37:01.000 --> 00:37:03.000]  只有一吋那麼深
[00:37:03.000 --> 00:37:06.000]  這裡有一本書叫做《基本基督教》
[00:37:06.000 --> 00:37:08.000]  也是John Stott所作的
[00:37:08.000 --> 00:37:11.000]  基督教的基本一本書裡面
[00:37:11.000 --> 00:37:16.000]  他說基督教現在充滿了很多半途而廢的塔
[00:37:16.000 --> 00:37:19.000]  為什麼是半途而廢的塔呢?
[00:37:19.000 --> 00:37:21.000]  這就是我們剛才讀的經文
[00:37:21.000 --> 00:37:23.000]  路加福音第十四章
[00:37:23.000 --> 00:37:29.000]  耶穌基督說每個人跟隨他都要計算好成本
[00:37:29.000 --> 00:37:31.000]  計算好代價
[00:37:31.000 --> 00:37:34.000]  就像建塔就像打仗一樣
[00:37:34.000 --> 00:37:37.000]  等下我們會說一次那些經文
[00:37:37.000 --> 00:37:39.000]  但是基督教很糟糕
[00:37:39.000 --> 00:37:43.000]  到處都是形成了很多半途而廢的塔
[00:37:43.000 --> 00:37:45.000]  到處都是廢墟
[00:37:45.000 --> 00:37:47.000]  他說那些基督徒根本沒有想過
[00:37:47.000 --> 00:37:52.000]  究竟跟隨耶穌基督是有什麼代價
[00:37:52.000 --> 00:37:54.000]  結果在教會裡面
[00:37:54.000 --> 00:37:58.000]  他說是形成了一大群掛名的基督徒
[00:37:58.000 --> 00:38:02.000]  他們在教會的參與是非常表面化
[00:38:02.000 --> 00:38:05.000]  他們是不願意付出代價
[00:38:05.000 --> 00:38:09.000]  他們是不願意有任何不方便的地方
[00:38:09.000 --> 00:38:11.000]  這個約翰·斯托克還說
[00:38:11.000 --> 00:38:15.000]  難怪世俗的人叫基督徒做偽君子
[00:38:15.000 --> 00:38:23.000]  他說難怪在教會變成了基督徒逃避現實的地方
[00:38:25.000 --> 00:38:29.000]  其實我們基督徒我們自己都是
[00:38:29.000 --> 00:38:31.000]  傳福音我們都是很糟糕的
[00:38:31.000 --> 00:38:35.000]  很多時候我們叫人相信我們怎麼說
[00:38:35.000 --> 00:38:38.000]  啊 神很好啊 神祝福你 神保守你
[00:38:38.000 --> 00:38:41.000]  試一下吧 試一下信吧
[00:38:41.000 --> 00:38:43.000]  不行了再說吧
[00:38:43.000 --> 00:38:47.000]  什麼 接受耶穌基督可以試一下嗎
[00:38:47.000 --> 00:38:49.000]  耶穌基督怎麼說呢
[00:38:49.000 --> 00:38:52.000]  耶穌基督說要計算清楚成本
[00:38:52.000 --> 00:38:54.000]  計算清楚代價
[00:38:54.000 --> 00:38:57.000]  如果你是付不起這個代價
[00:38:57.000 --> 00:39:00.000]  你都不要接受耶穌基督
[00:39:00.000 --> 00:39:04.000]  耶穌基督說甚至那些猶豫不決的人
[00:39:04.000 --> 00:39:08.000]  是不配成為他的門徒
[00:39:08.000 --> 00:39:11.000]  說到這裡我又要說回頭
[00:39:11.000 --> 00:39:14.000]  我真的很怕新約
[00:39:14.000 --> 00:39:17.000]  我不是不喜歡新約 我喜歡新約
[00:39:17.000 --> 00:39:19.000]  但我更加喜歡舊約
[00:39:19.000 --> 00:39:20.000]  舊約沒有那麼直接
[00:39:20.000 --> 00:39:22.000]  新約真的很直接
[00:39:22.000 --> 00:39:26.000]  如果你真的要照著耶穌基督的教導
[00:39:26.000 --> 00:39:28.000]  來說新約
[00:39:28.000 --> 00:39:30.000]  是好像鋒利的刀一樣
[00:39:30.000 --> 00:39:32.000]  可以刺到你遍體鱗傷
[00:39:32.000 --> 00:39:34.000]  我是很不習慣的
[00:39:34.000 --> 00:39:36.000]  所以很多時候我喜歡說舊約
[00:39:36.000 --> 00:39:40.000]  但沒辦法 有時候都要說一下新約
[00:39:40.000 --> 00:39:43.000]  但其實我們都看到舊約的教導都是一樣
[00:39:43.000 --> 00:39:46.000]  我用一個舊約來做一個介紹
[00:39:46.000 --> 00:39:48.000]  因為我覺得新約太直接
[00:39:48.000 --> 00:39:50.000]  但是舊約所說的如果你記得的話
[00:39:50.000 --> 00:39:51.000]  都是一模一樣
[00:39:51.000 --> 00:39:54.000]  以利沙怎樣成為以利亞的門徒
[00:39:54.000 --> 00:39:58.000]  他是願意捨棄一切來跟隨以利亞
