
[00:00:00.000 --> 00:00:06.760]  我們今天分享的題目是
[00:15:34.640 --> 00:15:39.040]  這是第一條大英許的誡命
[00:15:39.040 --> 00:15:42.840]  這一句是從哪裡來的?
[00:15:44.240 --> 00:15:45.440]  從哪裡來的?
[00:15:45.440 --> 00:15:47.240]  十誡
[00:15:47.240 --> 00:15:50.040]  懂不懂背誦十誡?
[00:15:50.040 --> 00:15:53.040]  我們一起拿張紙出來
[00:15:53.040 --> 00:15:56.640]  背得完嗎?
[00:15:56.640 --> 00:15:58.240]  背不完是吧?
[00:15:58.240 --> 00:16:02.240]  這一條誡命在《生命記》五章十六節
[00:16:02.240 --> 00:16:06.040]  當日摩西接受了上帝給他的律法
[00:16:06.040 --> 00:16:07.040]  十誡
[00:16:07.040 --> 00:16:08.240]  其中這一節這麼說
[00:16:08.240 --> 00:16:10.240]  當趙耶和說
[00:16:10.240 --> 00:16:12.240]  你上帝所吩咐的
[00:16:12.240 --> 00:16:13.240]  孝敬父母
[00:16:13.240 --> 00:16:14.240]  洗禮德福
[00:16:14.240 --> 00:16:16.240]  並洗你的日子
[00:16:16.240 --> 00:16:17.240]  在耶和說
[00:16:17.240 --> 00:16:20.240]  你上帝所賜你的地上
[00:16:20.240 --> 00:16:22.240]  得以長久
[00:16:22.240 --> 00:16:24.240]  然後這裡來
[00:16:24.240 --> 00:16:25.640]  你可以留意
[00:16:25.640 --> 00:16:28.640]  舊約上帝給他的選民
[00:16:28.640 --> 00:16:30.240]  其實那些祝福
[00:16:30.240 --> 00:16:32.240]  你可以說是很實際的
[00:16:32.240 --> 00:16:33.640]  即是實際的
[00:16:33.640 --> 00:16:36.840]  土地、兒女、祝福
[00:16:36.840 --> 00:16:38.240]  很多的東西
[00:16:38.240 --> 00:16:41.240]  是實際的
[00:16:41.240 --> 00:16:42.840]  但是來到新約
[00:16:42.840 --> 00:16:45.240]  其實我們有新的約
[00:16:45.240 --> 00:16:46.240]  如果你記得
[00:16:46.240 --> 00:16:49.840]  耶穌在最後晚餐的時候
[00:16:49.840 --> 00:16:52.240]  他說:飯後照樣拿起杯來說
[00:16:52.240 --> 00:16:56.240]  這杯是用我的血所納的新約
[00:16:56.240 --> 00:16:58.240]  你們每逢喝的時候
[00:16:58.240 --> 00:16:59.240]  要如此行
[00:16:59.240 --> 00:17:01.240]  為的是紀念
[00:17:01.240 --> 00:17:04.240]  其實來到新約的時代
[00:17:04.240 --> 00:17:05.240]  有些不同
[00:17:05.240 --> 00:17:08.240]  我們是去到保羅所說的
[00:17:08.240 --> 00:17:09.240]  Spiritual
[00:17:09.240 --> 00:17:11.240]  屬靈
[00:17:11.240 --> 00:17:13.240]  所以以弗所書一章三節
[00:17:13.240 --> 00:17:16.640]  他說:願眾讚歸於我們主耶穌基督的父上帝
[00:17:16.640 --> 00:17:19.640]  他在基督裡面曾經賜給我們
[00:17:19.640 --> 00:17:22.640]  天上各樣屬靈的福氣
[00:17:22.640 --> 00:17:24.640]  所以你可以看到
[00:17:24.640 --> 00:17:28.640]  雖然新約舊約是有些不同
[00:17:28.640 --> 00:17:33.640]  但問題是大家都很強調孝敬父母
[00:17:33.640 --> 00:17:36.640]  但是來到今天
[00:17:36.640 --> 00:17:39.640]  現在的年輕人
[00:17:39.640 --> 00:17:41.640]  懂不懂孝敬父母?
[00:17:41.640 --> 00:17:44.640]  其實什麼叫孝敬?
[00:17:44.640 --> 00:17:47.640]  其實什麼叫孝敬?
[00:17:47.640 --> 00:17:50.640]  尊重是吧?
[00:17:50.640 --> 00:17:52.640]  尊重可以是其中一種
[00:17:52.640 --> 00:17:54.640]  當然一定還有的
[00:17:54.640 --> 00:17:55.640]  在教會會多一些
[00:17:55.640 --> 00:17:57.640]  但是沒有在教會可能會難一點
[00:17:57.640 --> 00:17:59.640]  有一次在這裡有位弟兄跟我說
[00:17:59.640 --> 00:18:02.640]  唉!真是勞氣啊
[00:18:02.640 --> 00:18:05.640]  我兒子十二、三歲而已
[00:18:05.640 --> 00:18:08.640]  結果他晚上五點半鐘
[00:18:08.640 --> 00:18:10.640]  起床去洗手間
[00:18:10.640 --> 00:18:12.640]  結果兒子還在房間裡
[00:18:12.640 --> 00:18:14.640]  在玩遊戲機
[00:18:14.640 --> 00:18:16.640]  那你是爸爸你怎樣?
[00:18:16.640 --> 00:18:18.640]  你是媽媽你怎樣?
[00:18:18.640 --> 00:18:24.640]  那就敲門吧
[00:18:24.640 --> 00:18:26.640]  兒子
[00:18:26.640 --> 00:18:28.640]  晚了
[00:18:28.640 --> 00:18:30.640]  好睡了
[00:18:30.640 --> 00:18:33.640]  已經是很低聲下氣了
[00:18:33.640 --> 00:18:35.640]  要忍住這口氣
[00:18:35.640 --> 00:18:37.640]  結果兒子跟他說什麼呢?
[00:18:37.640 --> 00:18:40.640]  他說:關你什麼事?
[00:18:40.640 --> 00:18:45.640]  關你什麼事?
[00:18:45.640 --> 00:18:48.640]  他說:啊!你爸爸啊!不關我的事!
[00:18:48.640 --> 00:18:50.640]  他說:我又阻不了你
[00:18:50.640 --> 00:18:53.640]  出去吧
[00:18:53.640 --> 00:18:59.640]  他好像說的全部都是對的
[00:18:59.640 --> 00:19:01.640]  我玩遊戲機又阻不了你
[00:19:01.640 --> 00:19:02.640]  你睡吧
[00:19:02.640 --> 00:19:04.640]  家裡這麼大幾千呎
[00:19:05.640 --> 00:19:09.640]  但好像現在對於爸爸媽媽
[00:19:09.640 --> 00:19:12.640]  對於兒女的觀念越來越模糊了
[00:19:12.640 --> 00:19:14.640]  變成朋友了
[00:19:14.640 --> 00:19:17.640]  他遲些叫你John Peter
[00:19:17.640 --> 00:19:19.640]  近來好嘛
[00:19:19.640 --> 00:19:22.640]  好像模糊了
[00:19:22.640 --> 00:19:24.640]  這些在哪裡可以教呢?
[00:19:24.640 --> 00:19:26.640]  保羅很想在教會裡
[00:19:26.640 --> 00:19:28.640]  我們開始教導他們
[00:19:28.640 --> 00:19:31.640]  去孝敬父母
[00:19:31.640 --> 00:19:34.640]  但保羅這次說所有的關係
[00:19:34.640 --> 00:19:36.640]  有一個特點
[00:19:36.640 --> 00:19:38.640]  就是他要求兩邊
[00:19:38.640 --> 00:19:40.640]  然後他說什麼呢?
[00:19:40.640 --> 00:19:42.640]  他說:你們作父親的
[00:19:42.640 --> 00:19:44.640]  跟爸爸說
[00:19:44.640 --> 00:19:46.640]  你們做爸爸媽媽的
[00:19:46.640 --> 00:19:48.640]  不要惹兒女的氣
[00:19:48.640 --> 00:19:50.640]  什麼叫惹兒女的氣?
[00:19:50.640 --> 00:19:53.640]  大家想想
[00:19:53.640 --> 00:19:56.640]  你小時候什麼時候會覺得
[00:19:56.640 --> 00:19:58.640]  會生爸爸媽媽的氣?
[00:19:58.640 --> 00:20:02.640]  有沒有生過氣?
[00:20:02.640 --> 00:20:04.640]  有吧
[00:20:04.640 --> 00:20:06.640]  什麼原因會生氣呢?
[00:20:06.640 --> 00:20:10.640]  記不記得小時候
[00:20:10.640 --> 00:20:14.640]  有人說
[00:20:14.640 --> 00:20:16.640]  說過不算數
[00:20:16.640 --> 00:20:17.640]  是吧?
[00:20:17.640 --> 00:20:19.640]  偏心
[00:20:19.640 --> 00:20:21.640]  他就說:每個人都是我生的
[00:20:21.640 --> 00:20:22.640]  怎麼會偏心呢?
[00:20:22.640 --> 00:20:24.640]  你說的
[00:20:24.640 --> 00:20:28.640]  疼小的不疼大的
[00:20:28.640 --> 00:20:29.640]  很明顯的
[00:20:29.640 --> 00:20:30.640]  你大的就讓他吧
[00:20:30.640 --> 00:20:32.640]  為什麼大的就讓他?
[00:20:32.640 --> 00:20:34.640]  惹兒女的氣
[00:20:34.640 --> 00:20:36.640]  不公平
[00:20:36.640 --> 00:20:38.640]  有人說
[00:20:38.640 --> 00:20:40.640]  只會找我的挫折
[00:20:40.640 --> 00:20:42.640]  不懂得鼓勵
[00:20:42.640 --> 00:20:44.640]  有一次有個朋友說
[00:20:44.640 --> 00:20:46.640]  他有一次終於考到第一了
[00:20:46.640 --> 00:20:48.640]  小學六年級
[00:20:48.640 --> 00:20:50.640]  很開心地跟他爸爸說
[00:20:50.640 --> 00:20:52.640]  爸爸考第一了
[00:20:52.640 --> 00:20:54.640]  他爸爸說
[00:20:54.640 --> 00:20:56.640]  你應該的
[00:20:56.640 --> 00:20:58.640]  我好像你這麼大
[00:20:58.640 --> 00:21:00.640]  我也考第一了
[00:21:00.640 --> 00:21:02.640]  他很不開心地走了出去
[00:21:02.640 --> 00:21:04.640]  惹兒女的氣
[00:21:04.640 --> 00:21:06.640]  這裡會令我們想到
[00:21:06.640 --> 00:21:10.640]  要顧及他的感受
[00:21:10.640 --> 00:21:12.640]  這裡對於爸爸來說
[00:21:12.640 --> 00:21:14.640]  是很難做的
[00:21:14.640 --> 00:21:16.640]  因為當日他們父系的社會
[00:21:16.640 --> 00:21:18.640]  他覺得子女只不過是一個
[00:21:18.640 --> 00:21:22.640]  可以說是一個附屬品
[00:21:22.640 --> 00:21:24.640]  他要來光宗耀祖
[00:21:24.640 --> 00:21:26.640]  Honor爸爸的猶太人觀念
[00:21:26.640 --> 00:21:28.640]  是很重的
[00:21:28.640 --> 00:21:30.640]  現在竟然說不要令他不開心
[00:21:30.640 --> 00:21:32.640]  不過有一個重點
[00:21:32.640 --> 00:21:34.640]  就是要照著
[00:21:34.640 --> 00:21:36.640]  主的吩咐
[00:21:36.640 --> 00:21:38.640]  教訓來做
[00:21:38.640 --> 00:21:40.640]  有一次有個牧師
[00:21:40.640 --> 00:21:42.640]  有一天
[00:21:42.640 --> 00:21:44.640]  牧會完回到家
[00:21:44.640 --> 00:21:46.640]  覺得很frustrated
[00:21:46.640 --> 00:21:48.640]  結果很不開心回到家
[00:21:48.640 --> 00:21:50.640]  他的女兒十二、三歲
[00:21:50.640 --> 00:21:52.640]  很開心很興奮地
[00:21:52.640 --> 00:21:54.640]  走來想著跟她說一些話
[00:21:54.640 --> 00:21:56.640]  「哎呀!爸爸!」
[00:21:56.640 --> 00:21:58.640]  事實上他覺得很煩
[00:21:58.640 --> 00:22:00.640]  牧師就
[00:22:00.640 --> 00:22:02.640]  「噢!」
[00:22:02.640 --> 00:22:04.640]  然後就爆了
[00:22:04.640 --> 00:22:06.640]  「不要煩著我!」
[00:22:06.640 --> 00:22:08.640]  女兒本來很開心
[00:22:08.640 --> 00:22:10.640]  馬上垂頭喪氣
[00:22:10.640 --> 00:22:12.640]  回到房間後就關上門
[00:22:12.640 --> 00:22:14.640]  他一關上門那一刻
[00:22:14.640 --> 00:22:16.640]  牧師就醒覺
[00:22:16.640 --> 00:22:18.640]  不要惹兒女的氣
[00:22:18.640 --> 00:22:20.640]  然後他就走去敲門
[00:22:20.640 --> 00:22:22.640]  「乖女兒」
[00:22:22.640 --> 00:22:24.640]  「怎樣呀?」
[00:22:24.640 --> 00:22:26.640]  「爸爸」
[00:22:26.640 --> 00:22:28.640]  「做錯了」
[00:22:28.640 --> 00:22:30.640]  然後女兒說「It's OK」
[00:22:30.640 --> 00:22:32.640]  然後爸爸說「It's not OK」
[00:22:32.640 --> 00:22:34.640]  然後他跟她道歉
[00:22:34.640 --> 00:22:36.640]  牧師發覺
[00:22:36.640 --> 00:22:38.640]  原來當每一次道歉的時候
[00:22:38.640 --> 00:22:40.640]  他會更加感受到
[00:22:40.640 --> 00:22:42.640]  小朋友學會了
[00:22:42.640 --> 00:22:44.640]  什麼叫做gracious
[00:22:44.640 --> 00:22:46.640]  學會了感恩
[00:22:46.640 --> 00:22:48.640]  他鼓勵我們
[00:22:48.640 --> 00:22:50.640]  有時候我們不用怕
[00:22:50.640 --> 00:22:52.640]  要認錯
[00:22:52.640 --> 00:22:54.640]  我們不用扮聖人
[00:22:54.640 --> 00:22:56.640]  我們不用去到任何時候
[00:22:56.640 --> 00:22:58.640]  都說我就是最神聖的
[00:22:58.640 --> 00:23:00.640]  我不會犯錯
[00:23:00.640 --> 00:23:02.640]  他說不用
[00:23:02.640 --> 00:23:04.640]  他說我們基督徒
[00:23:04.640 --> 00:23:06.640]  我們有一個可以說是特權
[00:23:06.640 --> 00:23:08.640]  就是你會錯的
[00:23:08.640 --> 00:23:10.640]  但關鍵是你錯了
[00:23:10.640 --> 00:23:12.640]  會不會改呢?
[00:23:12.640 --> 00:23:14.640]  你錯了
[00:23:14.640 --> 00:23:16.640]  有沒有心想改?
[00:23:16.640 --> 00:23:18.640]  你有沒有認錯呢?
[00:23:18.640 --> 00:23:20.640]  你只是錯了
[00:23:20.640 --> 00:23:24.640]  這反而是基督的精神
[00:23:24.640 --> 00:23:26.640]  究竟我們願不願意做呢?
[00:23:26.640 --> 00:23:28.640]  很想強調
[00:23:28.640 --> 00:23:32.640]  這一節他說只要照著主的教訓和警戒
[00:23:32.640 --> 00:23:34.640]  英文說「bring them up」
[00:23:34.640 --> 00:23:36.640]  其實有個意思
[00:23:36.640 --> 00:23:38.640]  就是培育他們
[00:23:38.640 --> 00:23:40.640]  要悉心
[00:23:40.640 --> 00:23:42.640]  不只是生出來
[00:23:42.640 --> 00:23:44.640]  不只是罵
[00:23:44.640 --> 00:23:46.640]  是要悉心栽培他們
[00:23:46.640 --> 00:23:48.640]  我剛剛用了兩個字
[00:23:48.640 --> 00:23:50.640]  就是「training」和「instruction」
[00:23:50.640 --> 00:23:54.640]  我這裡想起了教練
[00:23:54.640 --> 00:23:56.640]  譬如這樣說
[00:23:56.640 --> 00:23:58.640]  如果有一天
[00:23:58.640 --> 00:24:00.640]  你很胖
[00:24:00.640 --> 00:24:02.640]  你想減肥
[00:24:02.640 --> 00:24:04.640]  減肥可以找什麼人呢?
[00:24:04.640 --> 00:24:06.640]  一個找營養師
[00:24:06.640 --> 00:24:08.640]  一個找健身教練
[00:24:08.640 --> 00:24:12.640]  我以前真的去找過一個健身教練
[00:24:12.640 --> 00:24:14.640]  去到的時候
[00:24:14.640 --> 00:24:16.640]  哇!他的樣子很可愛
[00:24:16.640 --> 00:24:18.640]  他也很胖
[00:24:18.640 --> 00:24:20.640]  我想摸摸他的身體
[00:24:20.640 --> 00:24:22.640]  然後就是一個大肚子
[00:24:22.640 --> 00:24:28.640]  你這樣教我健身?
[00:24:28.640 --> 00:24:30.640]  沒有說服力
[00:24:30.640 --> 00:24:34.640]  可能這個保羅也想提醒爸爸
[00:24:34.640 --> 00:24:38.640]  你能不能做到那個新教
[00:24:40.640 --> 00:24:44.640]  有些子女最不服的爸爸媽媽
[00:24:44.640 --> 00:24:46.640]  就是只有「講」字
[00:24:46.640 --> 00:24:48.640]  你就講到天花龍鳳
[00:24:48.640 --> 00:24:50.640]  因為講很容易
[00:24:50.640 --> 00:24:52.640]  講有什麼難呢?
[00:24:52.640 --> 00:24:56.640]  你們要愛人如己
[00:24:56.640 --> 00:24:58.640]  誰打你哪一邊
[00:24:58.640 --> 00:25:00.640]  你給另一邊去打
[00:25:00.640 --> 00:25:02.640]  講很容易
[00:25:02.640 --> 00:25:04.640]  一邊讀聖經也很容易
[00:25:04.640 --> 00:25:06.640]  讀了有多難呢?
[00:25:06.640 --> 00:25:08.640]  但你要行出來才難
[00:25:08.640 --> 00:25:10.640]  這才是說服力
[00:25:10.640 --> 00:25:12.640]  究竟各位爸爸媽媽
[00:25:12.640 --> 00:25:14.640]  你們提醒他們的時候
[00:25:14.640 --> 00:25:16.640]  能不能給他們訓練和指導
[00:25:16.640 --> 00:25:18.640]  能不能給他們一個新教
[00:25:18.640 --> 00:25:20.640]  這才是最重要的
[00:25:20.640 --> 00:25:22.640]  然後說另一個關係
[00:25:22.640 --> 00:25:25.640]  你可以留意和上一個關係有什麼不同
[00:25:25.640 --> 00:25:27.640]  你們做僕人的
[00:25:27.640 --> 00:25:29.640]  要懼怕戰經
[00:25:29.640 --> 00:25:32.640]  要誠實地心聽從你們肉身的主人
[00:25:32.640 --> 00:25:35.640]  抱象聽從基督一般
[00:25:35.640 --> 00:25:38.640]  這裡說僕人有些翻譯不太準確
[00:25:38.640 --> 00:25:40.640]  應該翻譯成什麼呢?
[00:25:40.640 --> 00:25:42.640]  奴隸
[00:25:42.640 --> 00:25:46.640]  奴隸就是那時候已經賣給了他們
[00:25:46.640 --> 00:25:49.640]  真是他們一樣的附屬品
[00:25:49.640 --> 00:25:51.640]  可以隨意差遣
[00:25:51.640 --> 00:25:53.640]  耶穌就和僕人說
[00:25:53.640 --> 00:25:57.640]  你們要懂得尊重你們肉身的主人
[00:25:57.640 --> 00:26:00.640]  原來當時他們的奴僕是很多的
[00:26:00.640 --> 00:26:02.640]  這個奴隸
[00:26:02.640 --> 00:26:04.640]  有研究指在羅馬帝國
[00:26:04.640 --> 00:26:07.640]  當時已經有六千萬個奴隸
[00:26:07.640 --> 00:26:10.640]  所以在那時候一直聽書信的時候
[00:26:10.640 --> 00:26:12.640]  不單有小朋友、有爸爸媽媽
[00:26:12.640 --> 00:26:15.640]  也有奴隸和主人
[00:26:15.640 --> 00:26:16.640]  而六千萬裡面
[00:26:16.640 --> 00:26:18.640]  在幾個大城市
[00:26:18.640 --> 00:26:21.640]  佔了三分之一的人口都是奴隸
[00:26:21.640 --> 00:26:23.640]  那幾個大城市是哪幾個呢?
[00:26:23.640 --> 00:26:26.640]  就是羅馬、哥羅西和哥林多
[00:26:26.640 --> 00:26:30.640]  他們的人口裡面有三分之一都是奴隸
[00:26:30.640 --> 00:26:34.640]  所以保羅很想他們聽以下這番話
[00:26:34.640 --> 00:26:38.640]  他說不要只是在眼前侍奉
[00:26:38.640 --> 00:26:40.640]  好像土人喜歡的
[00:26:40.640 --> 00:26:42.640]  要像基督的僕人
[00:26:42.640 --> 00:26:47.640]  從心裡面進行上帝的旨意
[00:26:47.640 --> 00:26:53.640]  原來幾千年前已經有扮演的工人
[00:26:53.640 --> 00:26:56.640]  現在也應該有扮演的工人
[00:26:56.640 --> 00:26:58.640]  他可以很留心地在這裡工作
[00:26:58.640 --> 00:27:00.640]  看到老闆的時候
[00:27:00.640 --> 00:27:01.640]  老闆一走過
[00:27:01.640 --> 00:27:03.640]  立刻說:是呀,陳生
[00:27:03.640 --> 00:27:05.640]  很久沒見你了
[00:27:05.640 --> 00:27:07.640]  有隻新的產品
[00:27:07.640 --> 00:27:09.640]  誰知道老闆一進房間
[00:27:09.640 --> 00:27:13.640]  一看就知道是雜誌
[00:27:13.640 --> 00:27:16.640]  保羅說不要這樣做
[00:27:16.640 --> 00:27:18.640]  當你們不要這樣做的時候
[00:27:18.640 --> 00:27:20.640]  你們有很重要的
[00:27:20.640 --> 00:27:22.640]  就像之前一樣
[00:27:22.640 --> 00:27:24.640]  當你孝敬父母
[00:27:24.640 --> 00:27:27.640]  你會使你得福在世長壽
[00:27:27.640 --> 00:27:29.640]  而當你們
[00:27:29.640 --> 00:27:30.640]  《六章八節》說
[00:27:30.640 --> 00:27:33.640]  你們當各人所做的善事
[00:27:33.640 --> 00:27:34.640]  無論是為奴的
[00:27:34.640 --> 00:27:36.640]  這裡說回奴隸
[00:27:36.640 --> 00:27:37.640]  是自主的
[00:27:37.640 --> 00:27:39.640]  自主就是一個非民
[00:27:39.640 --> 00:27:41.640]  當奴隸到了一個年齡
[00:27:41.640 --> 00:27:44.640]  他們有辦法可以熟身
[00:27:44.640 --> 00:27:46.640]  然後做回自由人
[00:27:46.640 --> 00:27:52.640]  你們會按你們所行的賞賜你們
[00:27:52.640 --> 00:27:54.640]  這是跟僕人說的
[00:27:54.640 --> 00:27:56.640]  主人呢?
[00:27:56.640 --> 00:27:57.640]  對於主人來說
[00:27:57.640 --> 00:27:59.640]  這個也是很難的
[00:27:59.640 --> 00:28:00.640]  跟剛才爸爸說的一樣
[00:28:00.640 --> 00:28:02.640]  你們作主人的
[00:28:02.640 --> 00:28:04.640]  待僕人也是同一道理
[00:28:04.640 --> 00:28:06.640]  不要威嚇他們
[00:28:06.640 --> 00:28:08.640]  因為知道他們和你們
[00:28:08.640 --> 00:28:11.640]  都有同一位主在天上
[00:28:11.640 --> 00:28:18.640]  主是不會偏待人的
[00:28:18.640 --> 00:28:20.640]  對於當事人來說是很難做的
[00:28:20.640 --> 00:28:22.640]  因為他們只不過是
[00:28:22.640 --> 00:28:24.640]  有些人說是寵物
[00:28:24.640 --> 00:28:26.640]  或者是一個工具
[00:28:26.640 --> 00:28:27.640]  但今天保羅說
[00:28:27.640 --> 00:28:28.640]  當你信了耶穌之後
[00:28:28.640 --> 00:28:30.640]  不要再用這個態度
[00:28:30.640 --> 00:28:33.640]  去對待你那些的僕人
[00:28:33.640 --> 00:28:35.640]  大家有沒有留意
[00:28:35.640 --> 00:28:41.640]  兩對父親、兒女、主人、僕人
[00:28:41.640 --> 00:28:42.640]  很相同
[00:28:42.640 --> 00:28:46.640]  兩邊都有應付的責任
[00:28:46.640 --> 00:28:49.640]  不是一邊做完所有的事
[00:28:49.640 --> 00:28:53.640]  而兩邊都有不同的應許
[00:28:53.640 --> 00:28:57.640]  好了,來到差不多最後的時候
[00:28:57.640 --> 00:28:59.640]  其實這兩類的人
[00:28:59.640 --> 00:29:02.640]  對我們來說很有密切的關係
[00:29:02.640 --> 00:29:04.640]  可能當我說爸爸、媽媽的時候
[00:29:04.640 --> 00:29:07.640]  你已經說我的子女都長大了
[00:29:07.640 --> 00:29:11.640]  還怎麼把他們帶大呢?
[00:29:11.640 --> 00:29:13.640]  但你們都是子女
[00:29:13.640 --> 00:29:15.640]  你們是哪個子女?
[00:29:15.640 --> 00:29:17.640]  天父的兒女
[00:29:17.640 --> 00:29:19.640]  你可以延伸到
[00:29:19.640 --> 00:29:21.640]  你是天父的兒女
[00:29:21.640 --> 00:29:22.640]  如果你是天父的兒女
[00:29:22.640 --> 00:29:27.640]  你今天怎麼孝敬我們的天父呢?
[00:29:27.640 --> 00:29:30.640]  榮耀祂是其中一種方法
[00:29:30.640 --> 00:29:33.640]  做侍奉也是其中一種方法
[00:29:33.640 --> 00:29:35.640]  所以如果再延伸下去
[00:29:35.640 --> 00:29:39.640]  侍奉也是回報我們的天父
[00:29:39.640 --> 00:29:41.640]  給我們的恩典
[00:29:41.640 --> 00:29:43.640]  而當去到侍奉的時候
[00:29:43.640 --> 00:29:48.640]  可能我們自然就會和人有不同的合作
[00:29:48.640 --> 00:29:50.640]  當合作的時候
[00:29:50.640 --> 00:29:52.640]  就是一切的同工
[00:29:52.640 --> 00:29:54.640]  但有句話
[00:29:54.640 --> 00:29:56.640]  不知道你同不同意呢?
[00:29:56.640 --> 00:29:58.640]  這句話是這樣說的
[00:29:58.640 --> 00:30:01.640]  有兩個人以上的地方
[00:30:01.640 --> 00:30:03.640]  就一定會有問題
[00:30:03.640 --> 00:30:05.640]  不知道你同不同意
[00:30:05.640 --> 00:30:08.640]  這句話是人們說的
[00:30:08.640 --> 00:30:13.640]  研究辦公室政治、辦公室理論
[00:30:13.640 --> 00:30:15.640]  基督徒和非基督徒
[00:30:15.640 --> 00:30:18.640]  怎麼看辦公室政治
[00:30:18.640 --> 00:30:20.640]  怎麼看人際關係呢?
[00:30:20.640 --> 00:30:22.640]  來到這裡
[00:30:22.640 --> 00:30:25.640]  以下有一句話
[00:30:25.640 --> 00:30:30.640]  不知道你認不認得這個人呢?
[00:30:30.640 --> 00:30:34.640]  這個人是誰呢?
[00:30:34.640 --> 00:30:37.640]  這個不是浩蘭
[00:30:37.640 --> 00:30:39.640]  這是英樂
[00:30:39.640 --> 00:30:42.640]  雖然這兩星期人們的樣子是一樣的
[00:30:42.640 --> 00:30:43.640]  他說什麼呢?
[00:30:43.640 --> 00:30:45.640]  他說我付出三分
[00:30:45.640 --> 00:30:48.640]  就要讓他見到五分
[00:30:48.640 --> 00:30:50.640]  他為人做的事
[00:30:50.640 --> 00:30:52.640]  我付出三分要讓人見到五分
[00:30:52.640 --> 00:30:55.640]  當我付出五分的時候
[00:30:55.640 --> 00:30:58.640]  我要他還十分
[00:30:58.640 --> 00:31:01.640]  這樣才叫公平公正
[00:31:01.640 --> 00:31:04.640]  如果我一直背地裡付出
[00:31:04.640 --> 00:31:06.640]  根本沒有人懂得珍惜
[00:31:06.640 --> 00:31:11.640]  這個可能是世人的想法
[00:31:11.640 --> 00:31:13.640]  他做一點
[00:31:13.640 --> 00:31:15.640]  要讓人見多多
[00:31:15.640 --> 00:31:17.640]  我付出一點
[00:31:17.640 --> 00:31:20.640]  我要收回多多
[00:31:20.640 --> 00:31:23.640]  如果是這樣的話
[00:31:23.640 --> 00:31:25.640]  人人都會不開心
[00:31:25.640 --> 00:31:29.640]  因為每個人都覺得自己付出了很多
[00:31:29.640 --> 00:31:32.640]  因為所有他這些三分、五分、十分
[00:31:32.640 --> 00:31:34.640]  都是主觀的
[00:31:34.640 --> 00:31:36.640]  別人怎麼給你
[00:31:36.640 --> 00:31:38.640]  可能你都覺得不夠
[00:31:38.640 --> 00:31:39.640]  你付出了一點
[00:31:39.640 --> 00:31:42.640]  你已經覺得付出了很多
[00:31:42.640 --> 00:31:44.640]  但今天當我們信了耶穌之後
[00:31:44.640 --> 00:31:48.640]  我們是另一個價值觀
[00:31:48.640 --> 00:31:50.640]  就是耶穌說的
[00:31:50.640 --> 00:31:53.640]  你們都要愛仇敵
[00:31:53.640 --> 00:31:55.640]  也要善待他們
[00:31:55.640 --> 00:31:58.640]  並要借給他們不只無償還
[00:31:58.640 --> 00:32:01.640]  你們的賞賜就必大了
[00:32:01.640 --> 00:32:04.640]  你們也必作至高者的兒子
[00:32:04.640 --> 00:32:07.640]  因為他恩待那些亡因
[00:32:07.640 --> 00:32:09.640]  以及作惡的人
[00:32:09.640 --> 00:32:14.640]  是和世俗的可以說完全相反
[00:32:14.640 --> 00:32:18.640]  你說真的可以嗎?
[00:32:18.640 --> 00:32:20.640]  真的可以嗎?
[00:32:20.640 --> 00:32:23.640]  愛因斯坦說了一句話
[00:32:23.640 --> 00:32:27.640]  他說什麼是傻子呢?
[00:32:27.640 --> 00:32:29.640]  insanity
[00:32:29.640 --> 00:32:31.640]  什麼是傻子呢?
[00:32:31.640 --> 00:32:34.640]  就是重複做同樣的事情
[00:32:34.640 --> 00:32:37.640]  而想著會出現不同的結果
[00:32:37.640 --> 00:32:40.640]  先說說這句話
[00:32:40.640 --> 00:32:49.640]  什麼是傻子呢?
[00:32:49.640 --> 00:32:51.640]  就是不斷重複做同樣的事情
[00:32:51.640 --> 00:32:53.640]  而你想著有不同的結果
[00:32:53.640 --> 00:32:55.640]  反過來說
[00:32:55.640 --> 00:32:58.640]  如果以前你做的方法是失敗
[00:32:58.640 --> 00:33:00.640]  是破壞
[00:33:00.640 --> 00:33:03.640]  是對關係不好的
[00:33:03.640 --> 00:33:08.640]  為什麼你今天又再用相同的方法呢?
[00:33:08.640 --> 00:33:10.640]  就好像有些媽媽
[00:33:10.640 --> 00:33:11.640]  很有趣的
[00:33:11.640 --> 00:33:13.640]  我在香港聽了很多年
[00:33:13.640 --> 00:33:14.640]  在這裡少聽一點
[00:33:14.640 --> 00:33:16.640]  我也不明白你
[00:33:16.640 --> 00:33:18.640]  我罵你也是這樣
[00:33:18.640 --> 00:33:20.640]  為什麼你不改?
[00:33:20.640 --> 00:33:23.640]  我真的很想給你一句話
[00:33:23.640 --> 00:33:26.640]  你會不會是愛因斯坦說的那些傻子呢?
[00:33:26.640 --> 00:33:27.640]  你罵他也是這樣
[00:33:27.640 --> 00:33:29.640]  你還罵?
[00:33:29.640 --> 00:33:30.640]  你又傷氣又傷身
[00:33:30.640 --> 00:33:32.640]  又傷感情又傷關係
[00:33:32.640 --> 00:33:34.640]  是不合理的
[00:33:34.640 --> 00:33:38.640]  我們人就是一路重複用不同的
[00:33:38.640 --> 00:33:39.640]  不是不同
[00:33:39.640 --> 00:33:40.640]  用相同的伎倆
