
[00:00:00.000 --> 00:00:06.000]  我們在今個季度思想一個題目
[00:19:41.000 --> 00:19:43.000]  「不是想得到甚麼明星」
[00:19:43.000 --> 00:19:47.000]  「想要你們某些對我的幫助」
[00:19:47.000 --> 00:19:49.000]  他很清楚表示
[00:19:49.000 --> 00:19:51.000]  「我是帶著一種誠實的心」
[00:19:51.000 --> 00:19:53.000]  下體第六節繼續說
[00:19:53.000 --> 00:19:58.000]  「我不是為了要得到人的榮譽來服侍」
[00:19:58.000 --> 00:20:01.000]  今天大家可能都會留意到
[00:20:01.000 --> 00:20:03.000]  香港的教育制度有很多轉變
[00:20:03.000 --> 00:20:07.000]  今早有很多中小學生告訴你
[00:20:07.000 --> 00:20:10.000]  「我很忙,你不要找我」
[00:20:10.000 --> 00:20:12.000]  你說小學生很忙?
[00:20:12.000 --> 00:20:15.000]  小學生有很多功課嗎?
[00:20:15.000 --> 00:20:16.000]  未必是功課
[00:20:16.000 --> 00:20:20.000]  但今日的中小學都有很多不同的課外活動
[00:20:20.000 --> 00:20:26.000]  他們很多時候都希望自己能夠做到很多義務的工作
[00:20:26.000 --> 00:20:29.000]  因為將來入大學或去到其他機構
[00:20:29.000 --> 00:20:38.000]  你的履歷表是很影響你將來如何進一步學習和工作
[00:20:38.000 --> 00:20:42.000]  很多人很想能夠有更好的履歷
[00:20:42.000 --> 00:20:45.000]  因此做很多不同的服務
[00:20:45.000 --> 00:20:48.000]  當然去做義工是好的
[00:20:48.000 --> 00:20:52.000]  但心裏只希望得到一張證書
[00:20:52.000 --> 00:20:58.000]  只希望自己的履歷表有多項履歷去做義工
[00:20:58.000 --> 00:21:01.000]  背後可能有一種貪心
[00:21:01.000 --> 00:21:06.000]  其中一個重要的特質就是
[00:21:06.000 --> 00:21:09.000]  將一些本來美善的事情
[00:21:09.000 --> 00:21:13.000]  可以轉變成邪惡的事情
[00:21:13.000 --> 00:21:17.000]  當然我們不會說一個學生做義工就是邪惡
[00:21:17.000 --> 00:21:23.000]  但關鍵是如果他只想著為自己服務別人
[00:21:23.000 --> 00:21:30.000]  那種服務始終會帶來給別人可能是傷害多於服事
[00:21:30.000 --> 00:21:32.000]  在侍奉神在全方位的時候
[00:21:32.000 --> 00:21:34.000]  同樣我們要問一個問題
[00:21:34.000 --> 00:21:37.000]  究竟我們是否有一種貪心
[00:21:37.000 --> 00:21:41.000]  得到某些個人的好處來侍奉
[00:21:41.000 --> 00:21:47.000]  保羅說我不願意任何人在服事當中會有貪心
[00:21:47.000 --> 00:21:49.000]  因此他說你們可以做證明
[00:21:49.000 --> 00:21:55.000]  我沒有存在貪心來傳講主耶穌
[00:21:55.000 --> 00:21:59.000]  其中的關鍵是因為他帶著愛來服事
[00:21:59.000 --> 00:22:03.000]  大家看第六節第七節的最後一句
[00:22:03.000 --> 00:22:08.000]  就像母親與養自己的孩子
[00:22:08.000 --> 00:22:10.000]  第八節我們一起讀出來
[00:22:10.000 --> 00:22:13.000]  我們這樣疼愛你們
[00:22:13.000 --> 00:22:17.000]  不但樂意把神的福音傳給你們
[00:22:17.000 --> 00:22:21.000]  連自己的性命也樂意給你們
[00:22:21.000 --> 00:22:25.000]  因為你們是我們所愛的
[00:22:25.000 --> 00:22:27.000]  保羅清楚表示說
[00:22:27.000 --> 00:22:31.000]  我將福音帶給你們因為我很關心你們
[00:22:31.000 --> 00:22:35.000]  一個人當他內心有誠實對人的愛的時候
[00:22:35.000 --> 00:22:42.000]  他就能夠避開很多混雜了的動機
[00:22:42.000 --> 00:22:47.000]  我記得有一次聽到一位宣教士的見證
[00:22:47.000 --> 00:22:50.000]  一位宣教士叫做Frank Lorbeck
[00:22:50.000 --> 00:22:52.000]  這位宣教士本身是美國人
[00:22:52.000 --> 00:22:56.000]  當他去到菲律賓宣教服事的時候
[00:22:56.000 --> 00:23:00.000]  有兩年的時間完全沒有果效
[00:23:00.000 --> 00:23:02.000]  他感覺很失望很灰心
[00:23:02.000 --> 00:23:04.000]  甚至想放棄
[00:23:04.000 --> 00:23:06.000]  有一次一個人單獨去到一個山頂的地方
[00:23:06.000 --> 00:23:08.000]  一個人祈禱
[00:23:08.000 --> 00:23:10.000]  一路祈禱的時候心裡很難過
[00:23:10.000 --> 00:23:13.000]  也都向神祈求
[00:23:13.000 --> 00:23:17.000]  神為什麼這些菲律賓人這麼硬心
[00:23:17.000 --> 00:23:19.000]  向他們說很多重要的福音
[00:23:19.000 --> 00:23:21.000]  他們完全沒有反應
[00:23:21.000 --> 00:23:25.000]  一路一路在神面前哀號
[00:23:25.000 --> 00:23:27.000]  突然間當他祈禱的時候
[00:23:27.000 --> 00:23:29.000]  好像有一把聲音
[00:23:29.000 --> 00:23:32.000]  一個意念在他心裡出現
[00:23:32.000 --> 00:23:38.000]  除非你放棄你的大國家主義
[00:23:38.000 --> 00:23:41.000]  去愛菲律賓人
[00:23:41.000 --> 00:23:45.000]  否則你不能夠向他們傳福音
[00:23:45.000 --> 00:23:50.000]  突然間這位宣教士心中有一種很特別的反省
[00:23:50.000 --> 00:23:52.000]  他原來感覺體會自己過去
[00:23:52.000 --> 00:23:54.000]  認為自己是美國人
[00:23:54.000 --> 00:23:59.000]  有更加高的一種民族性
[00:23:59.000 --> 00:24:02.000]  內心看不起這些菲律賓人
[00:24:02.000 --> 00:24:05.000]  很想能夠將福音帶給他們
[00:24:05.000 --> 00:24:12.000]  但其實內心不察覺自己對他們有一種輕描輕視
[00:24:12.000 --> 00:24:16.000]  然後在那時候他心裡有一種很大的反省
[00:24:16.000 --> 00:24:19.000]  就在神面前凝聚悔改
[00:24:19.000 --> 00:24:22.000]  求神赦免他對別人的輕描
[00:24:22.000 --> 00:24:26.000]  赦免他沒有帶著愛心來傳福音
[00:24:26.000 --> 00:24:28.000]  他自己後來就說
[00:24:28.000 --> 00:24:31.000]  當神給我一種內心的反思之後
[00:24:31.000 --> 00:24:37.000]  我就開始嘗試去愛所接觸到的菲律賓人
[00:24:37.000 --> 00:24:39.000]  去愛護他們
[00:24:39.000 --> 00:24:43.000]  神就帶領他們很多當地人順主
[00:24:43.000 --> 00:24:49.000]  以為宣教士經歷了生命一個一個的歸向上帝
[00:24:49.000 --> 00:24:52.000]  不帶著愛心的服侍
[00:24:52.000 --> 00:24:55.000]  不是真正的侍奉
[00:24:55.000 --> 00:24:57.000]  這段經文提及保羅說
[00:24:57.000 --> 00:25:00.000]  他自己好像一個母親育養一些孩子
[00:25:00.000 --> 00:25:04.000]  這裡的母親原來的文字其實是保母
[00:25:04.000 --> 00:25:09.000]  保母可以當關心小孩子是一件工作
[00:25:09.000 --> 00:25:13.000]  不是真正一個愛心的服侍
[00:25:13.000 --> 00:25:17.000]  我記得有一次很深刻去行山
[00:25:17.000 --> 00:25:20.000]  見到一位傭工
[00:25:20.000 --> 00:25:23.000]  他推著一輛嬰兒車
[00:25:23.000 --> 00:25:27.000]  但是由梯級推下來
[00:25:27.000 --> 00:25:30.000]  我發覺很高技術
[00:25:30.000 --> 00:25:37.000]  他不單止將嬰兒車一路推下來
[00:25:37.000 --> 00:25:41.000]  是單手推單手講電話
[00:25:41.000 --> 00:25:44.000]  一路一格一格推
[00:25:44.000 --> 00:25:47.000]  嬰孩車一格一格的推下來
[00:25:47.000 --> 00:25:50.000]  一路推下來
[00:25:50.000 --> 00:25:53.000]  我真的想走過去叫他不要推
[00:25:53.000 --> 00:25:55.000]  先講電話
[00:25:55.000 --> 00:25:58.000]  似乎他完全不會想到
[00:25:58.000 --> 00:26:02.000]  嬰兒在車裏的感覺是怎樣
[00:26:02.000 --> 00:26:05.000]  主人不在旁邊他看不到
[00:26:05.000 --> 00:26:07.000]  他就照做他要做的事情
[00:26:07.000 --> 00:26:10.000]  推嬰兒出去走走
[00:26:10.000 --> 00:26:14.000]  一個人當他要侍奉上帝
[00:26:14.000 --> 00:26:19.000]  當他裏面沒有一種愛心的時候
[00:26:19.000 --> 00:26:22.000]  並不是真正的侍奉
[00:26:22.000 --> 00:26:26.000]  德蘭修女曾經說過一句話
[00:26:26.000 --> 00:26:28.000]  她用英文說
[00:26:28.000 --> 00:26:33.000]  Work without love is slavery
[00:26:33.000 --> 00:26:39.000]  沒有愛心的工作是奴役的工作
[00:26:39.000 --> 00:26:42.000]  一個奴隸要做很多事情
[00:26:42.000 --> 00:26:44.000]  他迫不得已要做
[00:26:44.000 --> 00:26:46.000]  不可以不做
[00:26:46.000 --> 00:26:48.000]  但完全不會帶著愛心去做
[00:26:48.000 --> 00:26:53.000]  因此他只是在做一個奴隸要做的事情
[00:26:53.000 --> 00:26:55.000]  當你要去傳揚福音
[00:26:55.000 --> 00:26:58.000]  如果你不是真正去愛那位朋友
[00:26:58.000 --> 00:27:00.000]  你不會有動機
[00:27:00.000 --> 00:27:03.000]  很快就會放棄
[00:27:03.000 --> 00:27:06.000]  如果你侍奉上帝
[00:27:06.000 --> 00:27:07.000]  服侍別人的時候
[00:27:07.000 --> 00:27:09.000]  你不是帶著一份愛
[00:27:09.000 --> 00:27:12.000]  也不會真正去侍奉
[00:27:12.000 --> 00:27:15.000]  因此保羅留下的榜樣
[00:27:15.000 --> 00:27:19.000]  他說:因為你們是我們所愛的
[00:27:19.000 --> 00:27:21.000]  有些時候我都反思自己
[00:27:21.000 --> 00:27:23.000]  當自己有一些責任
[00:27:23.000 --> 00:27:26.000]  有很多事情要完成的時候
[00:27:26.000 --> 00:27:29.000]  我發覺當我太過掛心
[00:27:29.000 --> 00:27:32.000]  甚至擔心這些責任的時候
[00:27:32.000 --> 00:27:35.000]  我會失去對人的愛心
[00:27:35.000 --> 00:27:36.000]  很想完成工作
[00:27:36.000 --> 00:27:40.000]  但不知道憑著愛心來做
[00:27:40.000 --> 00:27:44.000]  也疏忽了別人真正的需要
[00:27:44.000 --> 00:27:45.000]  各位靈姐妹
[00:27:45.000 --> 00:27:47.000]  上帝賜給我們的
[00:27:47.000 --> 00:27:54.000]  是剛強和人愛和謹守的心
[00:27:54.000 --> 00:27:57.000]  你說:沒錯我們都很少愛心
[00:27:57.000 --> 00:27:58.000]  我們愛心很少
[00:27:58.000 --> 00:28:02.000]  但你留意當你的內心轉向上帝
[00:28:02.000 --> 00:28:04.000]  你向神祈求
[00:28:04.000 --> 00:28:07.000]  求祂的愛感動你
[00:28:07.000 --> 00:28:09.000]  求祂的愛激勵你的心
[00:28:09.000 --> 00:28:11.000]  你就會發覺神自己的恩典
[00:28:11.000 --> 00:28:14.000]  幫助你學習去愛別人
[00:28:14.000 --> 00:28:16.000]  以至你的生命產生很寶貴
[00:28:16.000 --> 00:28:18.000]  對別人的祝福
[00:28:18.000 --> 00:28:20.000]  而產生對自己
[00:28:20.000 --> 00:28:25.000]  對別人一個生命重要的幫助
[00:28:25.000 --> 00:28:27.000]  因此聖經提醒我們
[00:28:27.000 --> 00:28:29.000]  要去傳福音去侍奉的時候
[00:28:29.000 --> 00:28:33.000]  不單只帶著一種不要懼怕的心
[00:28:33.000 --> 00:28:38.000]  還帶著純全的動機去愛去服侍
[00:28:38.000 --> 00:28:40.000]  最後我們再看
[00:28:40.000 --> 00:28:42.000]  在聖經裏面再提到
[00:28:42.000 --> 00:28:45.000]  在侍奉的時候要學習付出代價
[00:28:45.000 --> 00:28:47.000]  第九節
[00:28:47.000 --> 00:28:50.000]  弟兄們,你們應該記得
[00:28:50.000 --> 00:28:53.000]  我們的辛苦和勞碌
[00:28:53.000 --> 00:28:56.000]  我們把神的福音傳給你們的時候
[00:28:56.000 --> 00:28:58.000]  怎樣晝夜作供
[00:28:58.000 --> 00:29:01.000]  免得你們有一天受累
[00:29:01.000 --> 00:29:04.000]  保羅他辛苦勞碌地來工作
[00:29:04.000 --> 00:29:06.000]  他自己傳福音
[00:29:06.000 --> 00:29:08.000]  服侍弟兄姐妹
[00:29:08.000 --> 00:29:12.000]  平時他也會親自賺錢
[00:29:12.000 --> 00:29:14.000]  供應自己的需要
[00:29:14.000 --> 00:29:17.000]  他不想累了別人
[00:29:17.000 --> 00:29:20.000]  要別人負擔他的需要
[00:29:20.000 --> 00:29:23.000]  因此他兼顧自己的需要
[00:29:23.000 --> 00:29:25.000]  和去關心別人
[00:29:25.000 --> 00:29:28.000]  他付出代價來侍奉
[00:29:28.000 --> 00:29:31.000]  今天我們很多時候都想侍奉上帝
[00:29:31.000 --> 00:29:34.000]  心裏都想做一些事
[00:29:34.000 --> 00:29:35.000]  但是有些時候
[00:29:35.000 --> 00:29:39.000]  更多人只能夠做的
[00:29:39.000 --> 00:29:42.000]  就是所謂的見頭性的工作
[00:29:42.000 --> 00:29:45.000]  今天如果你期望一位教徒
[00:29:45.000 --> 00:29:50.000]  他會長時間去幫助某一些人
[00:29:50.000 --> 00:29:53.000]  很多時候都會被拒絕
[00:29:53.000 --> 00:29:54.000]  如果你請他
[00:29:54.000 --> 00:29:57.000]  不如你報道會幫忙做一個陪探員
[00:29:57.000 --> 00:29:59.000]  或者你幫忙派一些單張
[00:29:59.000 --> 00:30:01.000]  比較容易接受
[00:30:01.000 --> 00:30:03.000]  但是侍奉上帝
[00:30:03.000 --> 00:30:06.000]  不單單是你自己有空的時候
[00:30:06.000 --> 00:30:09.000]  抽一點餘力去幫助
[00:30:09.000 --> 00:30:13.000]  整個人的侍奉是人生的方向
[00:30:13.000 --> 00:30:14.000]  在你的工作
[00:30:14.000 --> 00:30:17.000]  在你的生活裏
[00:30:17.000 --> 00:30:20.000]  留心如何來服侍別人
[00:30:20.000 --> 00:30:23.000]  去建立其他的生命
[00:30:23.000 --> 00:30:26.000]  我記得有一次我在一個浸禮裏
[00:30:26.000 --> 00:30:30.000]  剛才有一個少年浸禮
[00:30:30.000 --> 00:30:32.000]  在另一次的浸禮
[00:30:32.000 --> 00:30:33.000]  浸完之後
[00:30:33.000 --> 00:30:37.000]  很多弟兄姊妹將花和禮物送給受浸者
[00:30:37.000 --> 00:30:39.000]  我在後面見到他們很開心
[00:30:39.000 --> 00:30:42.000]  但是在禮堂後面的地方
[00:30:42.000 --> 00:30:44.000]  我見到一位姊妹
[00:30:44.000 --> 00:30:45.000]  她一個人站在那裏
[00:30:45.000 --> 00:30:48.000]  我見到她流著眼淚
[00:30:48.000 --> 00:30:49.000]  我就很奇怪
[00:30:49.000 --> 00:30:50.000]  我就走過去問問她
[00:30:50.000 --> 00:30:52.000]  姊妹,沒什麼事吧
[00:30:52.000 --> 00:30:54.000]  問候她
[00:30:54.000 --> 00:30:55.000]  她馬上說
[00:30:55.000 --> 00:30:56.000]  小牧師,沒事
[00:30:56.000 --> 00:30:57.000]  我很感動
[00:30:57.000 --> 00:31:00.000]  我說什麼這麼感動
[00:31:00.000 --> 00:31:02.000]  我看到前面那兩個姊妹
[00:31:02.000 --> 00:31:04.000]  在前面有人幫我拍照
[00:31:04.000 --> 00:31:05.000]  我看到
[00:31:05.000 --> 00:31:09.000]  他們兩個是我的初訓栽培班的組員
[00:31:09.000 --> 00:31:12.000]  我看著他們改變
[00:31:12.000 --> 00:31:14.000]  我見到他們今天受浸
[00:31:14.000 --> 00:31:16.000]  我很開心
[00:31:16.000 --> 00:31:19.000]  一直在擦眼淚
[00:31:19.000 --> 00:31:21.000]  我見到他們的時候
[00:31:21.000 --> 00:31:27.000]  我就知道這位姊妹曾經為她的初訓栽培班的組員
[00:31:27.000 --> 00:31:29.000]  付出很多代價
[00:31:29.000 --> 00:31:32.000]  曾經很多次關心他們
[00:31:32.000 --> 00:31:34.000]  幫助他們
[00:31:34.000 --> 00:31:36.000]  今天見到他們生命改變
[00:31:36.000 --> 00:31:39.000]  他們的心很感動
[00:31:39.000 --> 00:31:42.000]  所以都忍不住流淚
[00:31:42.000 --> 00:31:45.000]  人生裏面
[00:31:45.000 --> 00:31:48.000]  其中一件最叫我們滿足的事情
[00:31:48.000 --> 00:31:50.000]  是見到別人的生命
[00:31:50.000 --> 00:31:53.000]  因為你得到建立
[00:31:53.000 --> 00:31:57.000]  人很多時候以為得到很多的建樹
[00:31:57.000 --> 00:32:00.000]  很多的成就就會滿足
[00:32:00.000 --> 00:32:02.000]  但往往發覺
[00:32:02.000 --> 00:32:08.000]  工作的滿足比不上見到生命的改變
[00:32:08.000 --> 00:32:11.000]  帶給我們更大的滿足
[00:32:11.000 --> 00:32:14.000]  而上帝就常常勉勵我們學習去造就別人
[00:32:14.000 --> 00:32:16.000]  建立別人
[00:32:16.000 --> 00:32:18.000]  毀身去祝福別人
[00:32:18.000 --> 00:32:22.000]  這個正是今天我們見到保羅所說
[00:32:22.000 --> 00:32:25.000]  我願意付出代價
[00:32:25.000 --> 00:32:28.000]  如此去建立生命
[00:32:28.000 --> 00:32:30.000]  不單他自己付出代價
[00:32:30.000 --> 00:32:32.000]  第十節繼續說
[00:32:32.000 --> 00:32:38.000]  我們對你們信的人士多麼聖潔公義無可指責
[00:32:38.000 --> 00:32:41.000]  他很樂意努力地作美好的見證
[00:32:41.000 --> 00:32:44.000]  免得別人因為自己跌倒
[00:32:44.000 --> 00:32:46.000]  不單去服事
[00:32:46.000 --> 00:32:49.000]  而且謹慎自己
[00:32:49.000 --> 00:32:58.000]  後來他在提摩太前書第四章提醒提摩太的時候
[00:32:58.000 --> 00:33:05.000]  他就告訴他提摩太要謹慎自己和自己的教訓
[00:33:05.000 --> 00:33:09.000]  是自己先行然後才是他的教訓
[00:33:09.000 --> 00:33:12.000]  提醒他要小心謹慎自己
[00:33:12.000 --> 00:33:16.000]  免得因為你跌倒或有不好的榜樣
[00:33:16.000 --> 00:33:19.000]  而使別人因為你受虧損
[00:33:19.000 --> 00:33:23.000]  你要去建立別人去侍奉上帝的時候
[00:33:23.000 --> 00:33:25.000]  同樣留心自己
[00:33:25.000 --> 00:33:29.000]  有些人就覺得很大壓力
[00:33:29.000 --> 00:33:31.000]  經常要行得正站得正
[00:33:31.000 --> 00:33:33.000]  這樣很大壓力
[00:33:33.000 --> 00:33:36.000]  一位父親說
[00:33:36.000 --> 00:33:40.000]  我現在看少了很多電視
[00:33:40.000 --> 00:33:44.000]  有人問他為何最近看少了很多電視
[00:33:44.000 --> 00:33:46.000]  因為兒子
[00:33:46.000 --> 00:33:48.000]  我叫兒子不要看那麼多電視
[00:33:48.000 --> 00:33:51.000]  他對著我說你也是
[00:33:51.000 --> 00:33:54.000]  這個父親反證是
[00:33:54.000 --> 00:33:56.000]  電視看了那麼多對兒子不好
[00:33:56.000 --> 00:33:58.000]  對自己也不好
[00:33:58.000 --> 00:34:00.000]  我叫兒子不要做的時候
[00:34:00.000 --> 00:34:03.000]  自己這樣的榜樣怎可以影響他
[00:34:03.000 --> 00:34:07.000]  所以他決心自己去留心
[00:34:07.000 --> 00:34:11.000]  不讓自己過量地在電視上
[00:34:11.000 --> 00:34:16.000]  因此這種好像要行得正的動機
[00:34:16.000 --> 00:34:18.000]  為了兒子的緣故
[00:34:18.000 --> 00:34:20.000]  反而幫助了他
[00:34:20.000 --> 00:34:26.000]  自己也重新有更好的生活調節
[00:34:26.000 --> 00:34:28.000]  有些時候好像是壓力
[00:34:28.000 --> 00:34:34.000]  但那種壓力其實帶給我們生命有更美好的成熟成長
[00:34:34.000 --> 00:34:36.000]  因此保羅說
[00:34:36.000 --> 00:34:38.000]  我自己也為了你們的緣故
[00:34:38.000 --> 00:34:40.000]  自己謹慎自己
[00:34:40.000 --> 00:34:44.000]  在你們當中是多麼的聖潔公義無可指責
[00:34:44.000 --> 00:34:46.000]  你們可以作證
[00:34:46.000 --> 00:34:48.000]  並且保羅說我為了你們的緣故
[00:34:48.000 --> 00:34:50.000]  好像做你們的父親
[00:34:50.000 --> 00:34:53.000]  去勸勉你們十二節
[00:34:53.000 --> 00:34:55.000]  鼓勵你們叮囑你們
[00:34:55.000 --> 00:34:57.000]  要叫你們行事為人
[00:34:57.000 --> 00:35:05.000]  培德上那召你們進入他的國和榮耀的神
[00:35:05.000 --> 00:35:11.000]  他付出代價來為弟兄姊妹守望
[00:35:11.000 --> 00:35:15.000]  去勉勵他們的心去鼓勵他們
[00:35:15.000 --> 00:35:17.000]  各位弟兄姊妹
[00:35:17.000 --> 00:35:22.000]  如果今天有人會留意你的問題
[00:35:22.000 --> 00:35:24.000]  去勸告你
[00:35:24.000 --> 00:35:26.000]  你就有福了
[00:35:26.000 --> 00:35:28.000]  如果沒有人理你
[00:35:28.000 --> 00:35:31.000]  只是你自己面對自己
[00:35:31.000 --> 00:35:34.000]  你就有禍了
[00:35:34.000 --> 00:35:36.000]  很多人都開過車
[00:35:36.000 --> 00:35:38.000]  開車的時候
[00:35:38.000 --> 00:35:40.000]  其中一件必須學習的事情
[00:35:40.000 --> 00:35:43.000]  就是留心在轉線的時候
[00:35:43.000 --> 00:35:47.000]  要看倒後鏡和做什麼
[00:35:47.000 --> 00:35:49.000]  要留心
[00:35:49.000 --> 00:35:54.000]  要轉過頭來看你的盲點有沒有車
[00:35:54.000 --> 00:35:56.000]  怎麼會有盲點?
[00:35:56.000 --> 00:35:59.000]  有,我自己試過
[00:35:59.000 --> 00:36:01.000]  有一次在北美開車
[00:36:01.000 --> 00:36:03.000]  一直開車到處都沒有車
[00:36:03.000 --> 00:36:05.000]  我想轉線
[00:36:05.000 --> 00:36:07.000]  看一看倒後鏡
[00:36:07.000 --> 00:36:09.000]  就想應該沒有車了
[00:36:09.000 --> 00:36:10.000]  就轉線
[00:36:10.000 --> 00:36:11.000]  一轉線的時候
[00:36:11.000 --> 00:36:13.000]  後面的車嘩
[00:36:13.000 --> 00:36:15.000]  因為它在我的盲點
[00:36:15.000 --> 00:36:17.000]  我完全沒有察覺到車的位置
[00:36:17.000 --> 00:36:19.000]  我立刻扭轉軚盤
[00:36:19.000 --> 00:36:21.000]  避免了意外
[00:36:21.000 --> 00:36:24.000]  不單止開車有盲點
[00:36:24.000 --> 00:36:29.000]  每個人自己都有自己的盲點
[00:36:29.000 --> 00:36:32.000]  看不到自己某些性情的問題
[00:36:32.000 --> 00:36:34.000]  認為自己沒事
[00:36:34.000 --> 00:36:38.000]  很多人察覺自己的盲點之後
[00:36:38.000 --> 00:36:40.000]  就說原來我是這樣的?
[00:36:40.000 --> 00:36:43.000]  然後就問你們能不能留意到
[00:36:43.000 --> 00:36:44.000]  然後大家告訴他
[00:36:44.000 --> 00:36:45.000]  每個人都知道
[00:36:45.000 --> 00:36:48.000]  只是你不知道而已
[00:36:48.000 --> 00:36:52.000]  很多時候我們會不察覺自己的問題
[00:36:52.000 --> 00:36:57.000]  我們需要別人的提醒、勸告
[00:36:57.000 --> 00:36:58.000]  做牧師的
[00:36:58.000 --> 00:36:59.000]  有些時候
[00:36:59.000 --> 00:37:01.000]  你已經會比較尊重
[00:37:01.000 --> 00:37:03.000]  甚至到一個地步
[00:37:03.000 --> 00:37:05.000]  覺得牧師應該沒有問題
[00:37:05.000 --> 00:37:07.000]  不用提醒他
[00:37:07.000 --> 00:37:09.000]  他自己會知道
[00:37:09.000 --> 00:37:10.000]  我和一班弟兄姐妹
[00:37:10.000 --> 00:37:13.000]  包括我的同工說
[00:37:13.000 --> 00:37:17.000]  如果施牧師被尊重到一個地步
[00:37:17.000 --> 00:37:20.000]  沒有人敢去提醒他
[00:37:20.000 --> 00:37:24.000]  我就有禍
[00:37:24.000 --> 00:37:26.000]  如果沒有人去提醒我
[00:37:26.000 --> 00:37:28.000]  我就有禍
[00:37:28.000 --> 00:37:32.000]  但今天有人能夠帶著愛心去勸告你
[00:37:32.000 --> 00:37:33.000]  去提醒你
[00:37:33.000 --> 00:37:35.000]  是你的祝福
[00:37:35.000 --> 00:37:37.000]  同樣當你帶著愛心
[00:37:37.000 --> 00:37:40.000]  你都去勉勵、提醒別人
[00:37:40.000 --> 00:37:46.000]  亦都是你能夠對別人做的美事
[00:37:46.000 --> 00:37:47.000]  菠蘿說
[00:37:47.000 --> 00:37:49.000]  當我來到建立弟兄姐妹的時候
[00:37:49.000 --> 00:37:53.000]  我看你們好像父親代兒女一樣
[00:37:53.000 --> 00:37:56.000]  要勸勉你們、鼓勵你們、叮囑你們
[00:37:56.000 --> 00:37:58.000]  目的是甚麼?
[00:37:58.000 --> 00:38:05.000]  叫我們能夠配得上那召你們進入他的國和榮耀的神
[00:38:05.000 --> 00:38:06.000]  各位弟兄姐妹
[00:38:06.000 --> 00:38:10.000]  你和我都是被神呼召作神的兒女
[00:38:10.000 --> 00:38:14.000]  是被呼召到神榮耀的國度
[00:38:14.000 --> 00:38:17.000]  最近大家知道英國有一件新聞
[00:38:17.000 --> 00:38:21.000]  是全英國人都很高興的
[00:38:21.000 --> 00:38:23.000]  是甚麼事?
[00:38:23.000 --> 00:38:27.000]  威廉王子生了一個小王子出來
[00:38:27.000 --> 00:38:29.000]  叫甚麼名字?
[00:38:29.000 --> 00:38:31.000]  好像George
[00:38:31.000 --> 00:38:33.000]  一出生就是小王子
[00:38:33.000 --> 00:38:35.000]  全國都為他高興
[00:38:35.000 --> 00:38:37.000]  很多人幫他慶祝
[00:38:37.000 --> 00:38:40.000]  他一出生就是王子
[00:38:40.000 --> 00:38:42.000]  他可以有幾個選擇
[00:38:42.000 --> 00:38:43.000]  第一
[00:38:43.000 --> 00:38:46.000]  他可以選擇不當自己是王子
[00:38:46.000 --> 00:38:47.000]  自暴自棄
[00:38:47.000 --> 00:38:49.000]  喜歡怎樣做就怎樣做
[00:38:49.000 --> 00:38:52.000]  生活可以隨自己放蕩
[00:38:52.000 --> 00:38:54.000]  隨意生活
[00:38:54.000 --> 00:38:56.000]  但有另一個選擇
[00:38:56.000 --> 00:38:59.000]  他知道自己是王子的身份
[00:38:59.000 --> 00:39:02.000]  因此接受別人給他的教導
[00:39:02.000 --> 00:39:04.000]  學習各樣的學問
[00:39:04.000 --> 00:39:06.000]  培養自己的品格
[00:39:06.000 --> 00:39:12.000]  能夠成為一個真正能夠對別人有好的影響的王子
[00:39:12.000 --> 00:39:18.000]  能夠產生那種王子應該有的對別人的祝福
[00:39:18.000 --> 00:39:20.000]  各位電影姐妹
[00:39:20.000 --> 00:39:27.000]  我講的是你們每一個都是神的王子、公主
[00:39:27.000 --> 00:39:29.000]  我們是被神所召
[00:39:29.000 --> 00:39:35.000]  我們是有一種特別的神兒女的身份
[00:39:35.000 --> 00:39:39.000]  神呼召我們要進入那種榮耀的角度
[00:39:39.000 --> 00:39:41.000]  因為聖經上說
[00:39:41.000 --> 00:39:44.000]  要配得上神給你的呼召
[00:39:44.000 --> 00:39:48.000]  與所夢的恩召相稱
[00:39:48.000 --> 00:39:54.000]  你的行為言語是應當配合神給你的身份
[00:39:54.000 --> 00:39:57.000]  如果你重視那個身份
[00:39:57.000 --> 00:40:00.000]  你就應該常常鼓勵自己
[00:40:00.000 --> 00:40:06.000]  讓我的行事、我的生活是配得上所夢的召
[00:40:06.000 --> 00:40:09.000]  而今天當你去建立別人
[00:40:09.000 --> 00:40:11.000]  亦都建立自己
[00:40:11.000 --> 00:40:16.000]  同樣地亦都勉勵自己去作神
[00:40:16.000 --> 00:40:23.000]  定義讓你生命可以表達出、可以見證出的美事
[00:40:23.000 --> 00:40:24.000]  各位電影姐妹
[00:40:24.000 --> 00:40:26.000]  我們一邊讀聖經的時候
[00:40:26.000 --> 00:40:30.000]  其實你會留意保羅不斷講他自己
[00:40:30.000 --> 00:40:32.000]  但其實你看經文的時候
[00:40:32.000 --> 00:40:34.000]  很多的悉經學者發現
[00:40:34.000 --> 00:40:38.000]  當保羅在第二章第一到第十二節
[00:40:38.000 --> 00:40:42.000]  是一個自辯、自己為自己辯護
[00:40:42.000 --> 00:40:45.000]  因為當時有很多逼迫教徒的人
[00:40:45.000 --> 00:40:48.000]  來誣告保羅
[00:40:48.000 --> 00:40:50.000]  批評他很多不同的事情
[00:40:50.000 --> 00:40:53.000]  因此他需要去為自己辯護
