
[00:00:00.000 --> 00:00:04.300]  今天的時間就是我講一半時間
[00:28:50.680 --> 00:28:52.680]  他剛剛跟我談
[00:28:52.680 --> 00:28:54.680]  他的喪禮
[00:28:54.680 --> 00:28:56.680]  準備的過程
[00:28:56.680 --> 00:28:58.680]  他咳得很厲害
[00:28:58.680 --> 00:29:00.680]  我見他很辛苦
[00:29:00.680 --> 00:29:02.680]  因為那個工人
[00:29:02.680 --> 00:29:04.680]  不停給他紙巾擦眼淚
[00:29:04.680 --> 00:29:06.680]  流眼淚
[00:29:06.680 --> 00:29:08.680]  我問他
[00:29:08.680 --> 00:29:10.680]  你需要叫護士來嗎
[00:29:10.680 --> 00:29:12.680]  他說不用
[00:29:12.680 --> 00:29:14.680]  手勢不用
[00:29:14.680 --> 00:29:16.680]  為甚麼呢
[00:29:16.680 --> 00:29:18.680]  他很老練
[00:29:18.680 --> 00:29:20.680]  十分鐘過了之後
[00:29:20.680 --> 00:29:22.680]  咳停了
[00:29:22.680 --> 00:29:24.680]  他告訴我
[00:29:24.680 --> 00:29:26.680]  昨晚咳得厲害很多
[00:29:26.680 --> 00:29:28.680]  這個就是老練
[00:29:28.680 --> 00:29:30.680]  在我們眼中
[00:29:30.680 --> 00:29:32.680]  嘩
[00:29:32.680 --> 00:29:34.680]  很傷
[00:29:34.680 --> 00:29:36.680]  很辛苦
[00:29:36.680 --> 00:29:38.680]  一個經歷了
[00:29:38.680 --> 00:29:40.680]  整晚都這樣的人
[00:29:40.680 --> 00:29:42.680]  看回十分鐘
[00:29:42.680 --> 00:29:44.680]  十十歲
[00:29:44.680 --> 00:29:46.680]  上帝給一些人
[00:29:46.680 --> 00:29:48.680]  經歷多辛苦的過程
[00:29:48.680 --> 00:29:50.680]  不過那些人
[00:29:50.680 --> 00:29:52.680]  在他眼中
[00:29:52.680 --> 00:29:54.680]  他會說我習慣了
[00:29:54.680 --> 00:29:56.680]  一點都不困難
[00:29:56.680 --> 00:29:58.680]  然後他又跟我談
[00:29:58.680 --> 00:30:00.680]  喪禮的準備
[00:30:00.680 --> 00:30:02.680]  是不是很奇妙呢
[00:30:02.680 --> 00:30:04.680]  即是說
[00:30:04.680 --> 00:30:06.680]  無論你遇到很辛苦
[00:30:06.680 --> 00:30:08.680]  還是不用遇到很辛苦
[00:30:08.680 --> 00:30:10.680]  當事人
[00:30:10.680 --> 00:30:12.680]  他可以憑
[00:30:12.680 --> 00:30:14.680]  神給他的力量
[00:30:14.680 --> 00:30:16.680]  他可以渡過的方式
[00:30:16.680 --> 00:30:18.680]  是有不同的
[00:30:18.680 --> 00:30:20.680]  是有不同的
[00:30:20.680 --> 00:30:22.680]  不過我告訴你
[00:30:22.680 --> 00:30:24.680]  這個藝人很厲害
[00:30:24.680 --> 00:30:26.680]  他早有一個很重要的意志
[00:30:26.680 --> 00:30:28.680]  意志是甚麼
[00:30:28.680 --> 00:30:30.680]  他說神給我
[00:30:30.680 --> 00:30:32.680]  患胰臟癌
[00:30:32.680 --> 00:30:34.680]  給我患胰臟癌
[00:30:34.680 --> 00:30:36.680]  必定甚麼呢
[00:30:36.680 --> 00:30:38.680]  必定不讓這件事就這樣結束
[00:30:38.680 --> 00:30:40.680]  他一定要用我這個病
[00:30:40.680 --> 00:30:42.680]  用我的影響力
[00:30:42.680 --> 00:30:44.680]  令很多人信耶穌
[00:30:44.680 --> 00:30:46.680]  所以他一患了
[00:30:46.680 --> 00:30:48.680]  這個癌那麼久
[00:30:48.680 --> 00:30:50.680]  其實是很久的
[00:30:50.680 --> 00:30:52.680]  他也是在籌備
[00:30:52.680 --> 00:30:54.680]  他的見證工作
[00:30:54.680 --> 00:30:56.680]  他很忙這個事業
[00:30:56.680 --> 00:30:58.680]  我記得在新加坡我見過他
[00:30:58.680 --> 00:31:00.680]  在香港見過他
[00:31:00.680 --> 00:31:02.680]  他很忙這個事業
[00:31:02.680 --> 00:31:04.680]  忙到一個地步
[00:31:04.680 --> 00:31:06.680]  我說你比做明星拍戲還辛苦
[00:31:06.680 --> 00:31:08.680]  但他很喜樂
[00:31:08.680 --> 00:31:10.680]  很開心
[00:31:10.680 --> 00:31:12.680]  一想到可以做多一點甚麼
[00:31:12.680 --> 00:31:14.680]  就馬上開工
[00:31:14.680 --> 00:31:16.680]  叫電影隊
[00:31:16.680 --> 00:31:18.680]  叫導演
[00:31:18.680 --> 00:31:20.680]  叫寫作的人在那裏工作
[00:31:20.680 --> 00:31:22.680]  上星期我去他家
[00:31:22.680 --> 00:31:24.680]  工作了兩天
[00:31:24.680 --> 00:31:26.680]  十個人
[00:31:26.680 --> 00:31:28.680]  每個人
[00:31:28.680 --> 00:31:30.680]  在他生命裏面
[00:31:30.680 --> 00:31:32.680]  我影響他 他影響我甚麼
[00:31:32.680 --> 00:31:34.680]  一隊編輯隊寫
[00:31:34.680 --> 00:31:36.680]  一隊拍照
[00:31:36.680 --> 00:31:38.680]  拿甚麼呢
[00:31:38.680 --> 00:31:40.680]  拿證據證明神
[00:31:40.680 --> 00:31:42.680]  如何運用這個病影響多少人
[00:31:42.680 --> 00:31:44.680]  拿證據
[00:31:44.680 --> 00:31:46.680]  後來他問我
[00:31:46.680 --> 00:31:48.680]  他說余生
[00:31:48.680 --> 00:31:50.680]  如果一天我真的死了
[00:31:50.680 --> 00:31:52.680]  可以帶多少人
[00:31:52.680 --> 00:31:54.680]  去到教會呢
[00:31:54.680 --> 00:31:56.680]  我說帶多少我就不知道
[00:31:56.680 --> 00:31:58.680]  我就知道
[00:31:58.680 --> 00:32:00.680]  以你做了這麼久的心機
[00:32:00.680 --> 00:32:02.680]  那些人如果聽完
[00:32:02.680 --> 00:32:04.680]  如果他不信耶穌
[00:32:04.680 --> 00:32:06.680]  他心情會很辛苦
[00:32:06.680 --> 00:32:08.680]  我再說一次
[00:32:08.680 --> 00:32:10.680]  如果那些人聽完之後
[00:32:10.680 --> 00:32:12.680]  如果他還是不信耶穌
[00:32:12.680 --> 00:32:14.680]  他自己會很辛苦
[00:32:14.680 --> 00:32:16.680]  因為他見到
[00:32:16.680 --> 00:32:18.680]  你所收到給你的力量
[00:32:18.680 --> 00:32:20.680]  是大大的
[00:32:20.680 --> 00:32:22.680]  他會覺得
[00:32:22.680 --> 00:32:24.680]  你所給你的力量
[00:32:24.680 --> 00:32:26.680]  是大得這麼可怕
[00:32:26.680 --> 00:32:28.680]  力量包括甚麼呢
[00:32:28.680 --> 00:32:30.680]  他仍然都將
[00:32:30.680 --> 00:32:32.680]  他自己每天
[00:32:32.680 --> 00:32:34.680]  每個遭遇
[00:32:34.680 --> 00:32:36.680]  為何可以突然間變成
[00:32:36.680 --> 00:32:38.680]  一個祝福
[00:32:38.680 --> 00:32:40.680]  為何影響到這麼多人
[00:32:40.680 --> 00:32:42.680]  其中一個我覺得最真實
[00:32:42.680 --> 00:32:44.680]  我目擊
[00:32:44.680 --> 00:32:46.680]  我看了一會兒
[00:32:46.680 --> 00:32:48.680]  在醫院
[00:32:48.680 --> 00:32:50.680]  那個姑娘說
[00:32:50.680 --> 00:32:52.680]  你去吧
[00:32:52.680 --> 00:32:54.680]  她說
[00:32:54.680 --> 00:32:56.680]  我再說幾分鐘
[00:32:56.680 --> 00:32:58.680]  有一段很重要的
[00:32:58.680 --> 00:33:00.680]  剛好現在有靈感
[00:33:00.680 --> 00:33:02.680]  這時我們再說幾分鐘
[00:33:02.680 --> 00:33:04.680]  然後姑娘說
[00:33:04.680 --> 00:33:06.680]  時間到了
[00:33:06.680 --> 00:33:08.680]  她搭著姑娘肩膊
[00:33:08.680 --> 00:33:10.680]  說謝謝你幫我
[00:33:10.680 --> 00:33:12.680]  然後問姑娘
[00:33:12.680 --> 00:33:14.680]  你有沒有想起昨天
[00:33:14.680 --> 00:33:16.680]  我和你說的
[00:33:16.680 --> 00:33:18.680]  我知道她鼓勵姑娘信耶穌
[00:33:18.680 --> 00:33:20.680]  拿輪椅車過來
[00:33:20.680 --> 00:33:22.680]  她問姑娘
[00:33:22.680 --> 00:33:24.680]  昨天我給你的DVD
[00:33:24.680 --> 00:33:26.680]  有沒有回去看
[00:33:26.680 --> 00:33:28.680]  我真的看到這個情景
[00:33:28.680 --> 00:33:30.680]  她很忙
[00:33:30.680 --> 00:33:32.680]  很忙
[00:33:32.680 --> 00:33:34.680]  她已經影響到那層樓的護士
[00:33:34.680 --> 00:33:36.680]  因為她進了那間醫院
[00:33:36.680 --> 00:33:38.680]  那些護士已經影響到很大
[00:33:38.680 --> 00:33:40.680]  你關心我這麼多
[00:33:40.680 --> 00:33:42.680]  關心我自己有沒有病
[00:33:42.680 --> 00:33:44.680]  即是說
[00:33:44.680 --> 00:33:46.680]  當然護士相信
[00:33:46.680 --> 00:33:48.680]  這不是假的病
[00:33:48.680 --> 00:33:50.680]  不是故意進醫院
[00:33:50.680 --> 00:33:52.680]  肯定是真的病
[00:33:52.680 --> 00:33:54.680]  但你應該很辛苦
[00:33:54.680 --> 00:33:56.680]  咳到眼淚水都流
[00:33:56.680 --> 00:33:58.680]  很辛苦
[00:33:58.680 --> 00:34:00.680]  但可以沒事
[00:34:00.680 --> 00:34:02.680]  因為她的生命
[00:34:02.680 --> 00:34:04.680]  是為了找一個意義
[00:34:04.680 --> 00:34:06.680]  究竟我有一個病
[00:34:06.680 --> 00:34:08.680]  就要所有接觸我的人
[00:34:08.680 --> 00:34:10.680]  都因為這個病
[00:34:10.680 --> 00:34:12.680]  成為了另一個福氣的開始
[00:34:12.680 --> 00:34:14.680]  她只是想這個
[00:34:14.680 --> 00:34:16.680]  這是一個原因
[00:34:16.680 --> 00:34:18.680]  她信得不得了
[00:34:18.680 --> 00:34:20.680]  當然今天沒有去世
[00:34:20.680 --> 00:34:22.680]  但我覺得有一個好處
[00:34:22.680 --> 00:34:24.680]  對她來說
[00:34:24.680 --> 00:34:26.680]  她活潑過很多有生命的人
[00:34:26.680 --> 00:34:28.680]  她被很多天天都上班下班
[00:34:28.680 --> 00:34:30.680]  很空閒
[00:34:30.680 --> 00:34:32.680]  或者很忙
[00:34:32.680 --> 00:34:34.680]  但她的忙是會在快樂那裡
[00:34:34.680 --> 00:34:36.680]  因為她找到她的人生很大意義
[00:34:36.680 --> 00:34:38.680]  你知道這種壓力
[00:34:38.680 --> 00:34:40.680]  多數影響一個人
[00:34:40.680 --> 00:34:42.680]  很高於膽固醇濃度
[00:34:42.680 --> 00:34:44.680]  在壓力下的人
[00:34:44.680 --> 00:34:46.680]  通常都會很煩躁
[00:34:46.680 --> 00:34:48.680]  很容易發火
[00:34:48.680 --> 00:34:50.680]  特別是病
[00:34:50.680 --> 00:34:52.680]  我太太
[00:34:52.680 --> 00:34:54.680]  我想我算是罵得少的人
[00:34:54.680 --> 00:34:56.680]  分三十年半
[00:34:56.680 --> 00:34:58.680]  在病裡面
[00:34:58.680 --> 00:35:00.680]  罵過我一句
[00:35:00.680 --> 00:35:02.680]  不過幸運
[00:35:02.680 --> 00:35:04.680]  那句是什麼呢
[00:35:04.680 --> 00:35:06.680]  她就
[00:35:06.680 --> 00:35:08.680]  那個醫生就說
[00:35:08.680 --> 00:35:10.680]  你自己是姑娘
[00:35:10.680 --> 00:35:12.680]  我太太是護士
[00:35:12.680 --> 00:35:14.680]  你自己去買藥
[00:35:14.680 --> 00:35:16.680]  我太太認識很多藥房
[00:35:16.680 --> 00:35:18.680]  一見到我太太就截頭
[00:35:18.680 --> 00:35:20.680]  我太太就說好啊
[00:35:20.680 --> 00:35:22.680]  就拿著張紙
[00:35:22.680 --> 00:35:24.680]  就叫我
[00:35:24.680 --> 00:35:26.680]  我還沒吃完
[00:35:26.680 --> 00:35:28.680]  還有幾天後你去買
[00:35:28.680 --> 00:35:30.680]  你知道做男人
[00:35:30.680 --> 00:35:32.680]  男人就
[00:35:32.680 --> 00:35:34.680]  很相信女人說話
[00:35:34.680 --> 00:35:36.680]  女人說話不要信不足
[00:35:36.680 --> 00:35:38.680]  我真的很相信幾天後
[00:35:38.680 --> 00:35:40.680]  我就拿著東西
[00:35:40.680 --> 00:35:42.680]  想著幾天後就過了星期天
[00:35:42.680 --> 00:35:44.680]  誰知道星期六
[00:35:44.680 --> 00:35:46.680]  我太太就說
[00:35:46.680 --> 00:35:48.680]  叫你去做事
[00:35:48.680 --> 00:35:50.680]  都不認真的
[00:35:50.680 --> 00:35:52.680]  我跟你說了兩天
[00:35:52.680 --> 00:35:54.680]  你還沒買嗎
[00:35:54.680 --> 00:35:56.680]  我心想你幾天後
[00:35:56.680 --> 00:35:58.680]  我太相信她說話
[00:35:58.680 --> 00:36:00.680]  然後她就說
[00:36:00.680 --> 00:36:02.680]  你不緊張我的事
[00:36:02.680 --> 00:36:04.680]  你明白嗎
[00:36:04.680 --> 00:36:06.680]  希望你全場的人明白
[00:36:06.680 --> 00:36:08.680]  其實她不是想罵你
[00:36:08.680 --> 00:36:10.680]  有病心情不好
[00:36:10.680 --> 00:36:12.680]  一有一點點
[00:36:12.680 --> 00:36:14.680]  不是很如自己意思
[00:36:14.680 --> 00:36:16.680]  說話的語氣
[00:36:16.680 --> 00:36:18.680]  是會大聲一點
[00:36:18.680 --> 00:36:20.680]  而會生氣一些你很愛的人
[00:36:20.680 --> 00:36:22.680]  第二個她不敢生氣
[00:36:22.680 --> 00:36:24.680]  難道要外出罵護士嗎
[00:36:24.680 --> 00:36:26.680]  她是罵家裡最親的人
[00:36:26.680 --> 00:36:30.680]  我明白這個道理
[00:36:30.680 --> 00:36:32.680]  從此我的人生改變了我
[00:36:32.680 --> 00:36:34.680]  我的同事我都跟我女兒說
[00:36:34.680 --> 00:36:36.680]  我罵人都會罵
[00:36:36.680 --> 00:36:38.680]  不過每天限量罵一句
[00:36:38.680 --> 00:36:40.680]  一夠一句就夠
[00:36:40.680 --> 00:36:42.680]  明天再罵
[00:36:42.680 --> 00:36:44.680]  因為我太太只罵我一句
[00:36:44.680 --> 00:36:46.680]  人生裏面
[00:36:46.680 --> 00:36:48.680]  很精彩
[00:36:48.680 --> 00:36:50.680]  你知道嗎
[00:36:50.680 --> 00:36:52.680]  如果你能夠被她罵
[00:36:52.680 --> 00:36:54.680]  其實你是幫助了她
[00:36:54.680 --> 00:36:56.680]  幫助她將不舒服
[00:36:56.680 --> 00:36:58.680]  有一個
[00:36:58.680 --> 00:37:00.680]  她安全一點的方式說出來
[00:37:00.680 --> 00:37:02.680]  當然我當然要叫她去買
[00:37:02.680 --> 00:37:04.680]  但你記住
[00:37:04.680 --> 00:37:06.680]  人生裏面
[00:37:06.680 --> 00:37:08.680]  你為她做一些事
[00:37:08.680 --> 00:37:10.680]  其實她心裏面
[00:37:10.680 --> 00:37:12.680]  是很開心的
[00:37:12.680 --> 00:37:14.680]  到晚上她就跟我說
[00:37:14.680 --> 00:37:18.680]  她說
[00:37:18.680 --> 00:37:20.680]  你知道我只是夠膽罵你
[00:37:20.680 --> 00:37:22.680]  我明白
[00:37:22.680 --> 00:37:24.680]  其實她知道
[00:37:24.680 --> 00:37:26.680]  所以記住如果你家裏有人
[00:37:26.680 --> 00:37:28.680]  不怕不肯走
[00:37:28.680 --> 00:37:30.680]  他有病
[00:37:30.680 --> 00:37:32.680]  其實他心裏罵人是很不舒服的
[00:37:32.680 --> 00:37:34.680]  你要明白
[00:37:34.680 --> 00:37:36.680]  要很體諒
[00:37:36.680 --> 00:37:38.680]  反而是一個
[00:37:38.680 --> 00:37:40.680]  好的開始
[00:37:40.680 --> 00:37:42.680]  你已經有升級了
[00:37:42.680 --> 00:37:44.680]  這個病所有的
[00:37:44.680 --> 00:37:46.680]  牢騷 猛鎮
[00:37:46.680 --> 00:37:48.680]  不足以破壞你的關係
[00:37:48.680 --> 00:37:50.680]  因為你的關係是堅強的
[00:37:50.680 --> 00:37:52.680]  你跟她的關係是堅強的
[00:37:52.680 --> 00:37:54.680]  堅強的關係
[00:37:54.680 --> 00:37:56.680]  是很開心的
[00:37:56.680 --> 00:37:58.680]  百毒不侵
[00:37:58.680 --> 00:38:00.680]  有些不開心的
[00:38:00.680 --> 00:38:02.680]  不順眼的
[00:38:02.680 --> 00:38:04.680]  你是可以沒事的
[00:38:04.680 --> 00:38:06.680]  你知道她的動機不是想罵你的
[00:38:06.680 --> 00:38:08.680]  動機
[00:38:08.680 --> 00:38:10.680]  只是她裏面有些猛鎮
[00:38:10.680 --> 00:38:12.680]  你是一個很精彩的丈夫
[00:38:12.680 --> 00:38:14.680]  很精彩的太太
[00:38:14.680 --> 00:38:16.680]  不過說回一件事
[00:38:16.680 --> 00:38:18.680]  信仰跟焦慮有關係
[00:38:18.680 --> 00:38:22.680]  如果你沒有東西信
[00:38:22.680 --> 00:38:24.680]  你覺得
[00:38:24.680 --> 00:38:26.680]  為何有這個病
[00:38:26.680 --> 00:38:28.680]  然後
[00:38:28.680 --> 00:38:30.680]  你一定會埋怨
[00:38:30.680 --> 00:38:32.680]  然後就懷疑
[00:38:32.680 --> 00:38:34.680]  記住這兩個心情
[00:38:34.680 --> 00:38:36.680]  焦慮的人是充滿
[00:38:36.680 --> 00:38:38.680]  埋怨和懷疑
[00:38:38.680 --> 00:38:40.680]  懷疑吃錯了什麼
[00:38:40.680 --> 00:38:42.680]  那裏
[00:38:42.680 --> 00:38:44.680]  是不是搬錯了房子
[00:38:44.680 --> 00:38:46.680]  風水不好
[00:38:46.680 --> 00:38:48.680]  然後又懷疑
[00:38:48.680 --> 00:38:50.680]  然後又埋怨
[00:38:50.680 --> 00:38:52.680]  早知如此
[00:38:52.680 --> 00:38:54.680]  我沒理由這樣
[00:38:54.680 --> 00:38:56.680]  我看錯醫生
[00:38:56.680 --> 00:38:58.680]  遲了看醫生
[00:38:58.680 --> 00:39:00.680]  一定將舊時的事
[00:39:00.680 --> 00:39:02.680]  拿回舊時的事
[00:39:02.680 --> 00:39:04.680]  然後找那些痛腳來罵一頓
[00:39:04.680 --> 00:39:06.680]  但這樣你知不知道怎樣
[00:39:06.680 --> 00:39:08.680]  這樣你的身體
[00:39:08.680 --> 00:39:10.680]  免疫系統很大問題
[00:39:10.680 --> 00:39:14.680]  第一病最危險就是睡不著
[00:39:14.680 --> 00:39:16.680]  最危險是睡不著
[00:39:16.680 --> 00:39:18.680]  你一懷疑
[00:39:18.680 --> 00:39:20.680]  你的左腦一定要找原因
[00:39:22.680 --> 00:39:24.680]  你未找到是睡不著
[00:39:24.680 --> 00:39:26.680]  所以你幫自己失眠
[00:39:26.680 --> 00:39:28.680]  因為你懷疑
[00:39:28.680 --> 00:39:30.680]  還有什麼原因
[00:39:30.680 --> 00:39:32.680]  你埋怨
[00:39:32.680 --> 00:39:34.680]  你幫別人的右腦
[00:39:34.680 --> 00:39:36.680]  右腦是激情的
[00:39:36.680 --> 00:39:38.680]  所以你一埋怨
[00:39:38.680 --> 00:39:40.680]  你想起很多舊仇口的人
[00:39:40.680 --> 00:39:42.680]  都有關
[00:39:42.680 --> 00:39:44.680]  譬如說不認識那個就不會認識這個男人
[00:39:44.680 --> 00:39:46.680]  就不會嫁給他
[00:39:46.680 --> 00:39:48.680]  那個人這樣都生氣
[00:39:48.680 --> 00:39:50.680]  你找到很多人
[00:39:50.680 --> 00:39:52.680]  你就生氣
[00:39:52.680 --> 00:39:54.680]  最後你的右腦和左腦激情
[00:39:54.680 --> 00:39:56.680]  和理智都濫用了
[00:39:56.680 --> 00:39:58.680]  你就頭痛了
[00:39:58.680 --> 00:40:00.680]  我很想念很多人頭痛
[00:40:00.680 --> 00:40:02.680]  因為我以前是做精神科
[00:40:02.680 --> 00:40:06.680]  頭痛足以令一個人
[00:40:06.680 --> 00:40:08.680]  我岳母是這樣
[00:40:08.680 --> 00:40:10.680]  我岳母試過
[00:40:10.680 --> 00:40:12.680]  一頭痛
[00:40:12.680 --> 00:40:14.680]  兩隻拳頭狂打額
[00:40:14.680 --> 00:40:16.680]  發狂地打
[00:40:16.680 --> 00:40:18.680]  甚至想將頭
[00:40:18.680 --> 00:40:20.680]  撞在牆上
[00:40:20.680 --> 00:40:22.680]  裡面的痛
[00:40:22.680 --> 00:40:24.680]  寧願散出來
[00:40:24.680 --> 00:40:26.680]  受肉身的痛
[00:40:26.680 --> 00:40:28.680]  都不想裡面的痛
[00:40:28.680 --> 00:40:30.680]  所以很小心頭痛
[00:40:30.680 --> 00:40:32.680]  頭痛的原因
[00:40:32.680 --> 00:40:34.680]  你放不下那件事的解釋
[00:40:34.680 --> 00:40:36.680]  你用負面解釋
[00:40:36.680 --> 00:40:38.680]  所以很痛
[00:40:38.680 --> 00:40:40.680]  很感謝神
[00:40:40.680 --> 00:40:42.680]  我太太從來沒有頭痛
[00:40:42.680 --> 00:40:44.680]  就因為我叫她
[00:40:44.680 --> 00:40:46.680]  我們兩個堅持一件事
[00:40:46.680 --> 00:40:48.680]  就是埋怨不懷疑
[00:40:48.680 --> 00:40:50.680]  既然發生了
[00:40:50.680 --> 00:40:52.680]  就不要懷疑什麼原因
[00:40:52.680 --> 00:40:54.680]  既然發生了就不要懷怨
[00:40:54.680 --> 00:40:56.680]  因為已經出了
[00:40:56.680 --> 00:40:58.680]  你再回不回頭
[00:40:58.680 --> 00:41:00.680]  你就算有些可能
[00:41:00.680 --> 00:41:02.680]  都回不回頭
[00:41:02.680 --> 00:41:04.680]  一拿著這個原則
[00:41:04.680 --> 00:41:06.680]  不懷怨不懷疑
[00:41:06.680 --> 00:41:08.680]  你找到另一個很快樂的開始
[00:41:08.680 --> 00:41:10.680]  我就放牆上去看看
[00:41:10.680 --> 00:41:12.680]  上帝給我什麼遭遇
[00:41:12.680 --> 00:41:14.680]  是好的
[00:41:14.680 --> 00:41:16.680]  我去找
[00:41:16.680 --> 00:41:18.680]  你一想找就找得很快
[00:41:18.680 --> 00:41:20.680]  你看聖經就找到
[00:41:20.680 --> 00:41:22.680]  你遇到的人就找到
[00:41:22.680 --> 00:41:24.680]  今天真人版
[00:41:24.680 --> 00:41:26.680]  這個就是我女兒
[00:41:26.680 --> 00:41:28.680]  像不像都是我女兒
[00:41:28.680 --> 00:41:32.680]  剛才你看到那張照片
[00:41:32.680 --> 00:41:34.680]  不過我們三個人有一樣像
[00:41:34.680 --> 00:41:36.680]  就是笑的很像
[00:41:36.680 --> 00:41:38.680]  笑的樣子很像
[00:41:38.680 --> 00:41:40.680]  這個女兒當然不是我生的
[00:41:40.680 --> 00:41:42.680]  這個女兒
[00:41:42.680 --> 00:41:44.680]  是在
[00:41:44.680 --> 00:41:46.680]  我太太2006年
[00:41:46.680 --> 00:41:48.680]  當時
[00:41:48.680 --> 00:41:50.680]  我們結婚28年
[00:41:50.680 --> 00:41:52.680]  28年半
[00:41:52.680 --> 00:41:54.680]  中秋節我太太就染了胰臟癌
[00:41:54.680 --> 00:41:56.680]  28年半
[00:41:56.680 --> 00:41:58.680]  後來我太太就
[00:41:58.680 --> 00:42:00.680]  又罵我了
[00:42:00.680 --> 00:42:02.680]  不過這個罵不是罵
[00:42:02.680 --> 00:42:04.680]  是辯論的
[00:42:04.680 --> 00:42:06.680]  因為我們結婚30年
[00:42:06.680 --> 00:42:08.680]  在第20幾年前
[00:42:08.680 --> 00:42:10.680]  已經在辯論
[00:42:10.680 --> 00:42:12.680]  我太太是一個很主張
[00:42:12.680 --> 00:42:14.680]  營養10元的人
[00:42:14.680 --> 00:42:16.680]  她經常都說
[00:42:16.680 --> 00:42:18.680]  去保養局
[00:42:18.680 --> 00:42:20.680]  我們夠資格
[00:42:20.680 --> 00:42:22.680]  我們是專業人士
[00:42:22.680 --> 00:42:24.680]  找個嬰兒回來
[00:42:24.680 --> 00:42:26.680]  養大他
[00:42:26.680 --> 00:42:28.680]  是不是呢
[00:42:28.680 --> 00:42:30.680]  現在20幾歲了
[00:42:30.680 --> 00:42:32.680]  20幾歲又可以服侍我
[00:42:32.680 --> 00:42:34.680]  又可以陪我
[00:42:34.680 --> 00:42:36.680]  你又可以上班
[00:42:36.680 --> 00:42:38.680]  最開心是跟我談
[00:42:38.680 --> 00:42:40.680]  女兒更好 幫我洗頭洗澡
[00:42:40.680 --> 00:42:42.680]  兒子更好 幫我買藥
[00:42:42.680 --> 00:42:44.680]  幫我跑腿
[00:42:44.680 --> 00:42:46.680]  什麼都被她說了
[00:42:46.680 --> 00:42:48.680]  我是一個非常反對
[00:42:48.680 --> 00:42:50.680]  去保養局營養的
[00:42:50.680 --> 00:42:52.680]  不是說不值得營養
[00:42:52.680 --> 00:42:54.680]  我的性格不是很對
[00:42:54.680 --> 00:42:56.680]  如果做我的子女
[00:42:56.680 --> 00:42:58.680]  死定了
[00:42:58.680 --> 00:43:00.680]  因為我都很尖銳
[00:43:00.680 --> 00:43:02.680]  因為我看慣了
[00:43:02.680 --> 00:43:04.680]  我覺得她
[00:43:04.680 --> 00:43:06.680]  一分都沒有
[00:43:06.680 --> 00:43:08.680]  一分都沒有
[00:43:08.680 --> 00:43:10.680]  我看完小孩就
[00:43:10.680 --> 00:43:12.680]  我說這樣
[00:43:12.680 --> 00:43:14.680]  這個小孩早晚會死在我家
[00:43:14.680 --> 00:43:16.680]  壓力很大
[00:43:16.680 --> 00:43:18.680]  你很頹廢
[00:43:18.680 --> 00:43:20.680]  我說不要搞這些
[00:43:20.680 --> 00:43:22.680]  幫人照顧好
[00:43:22.680 --> 00:43:24.680]  所以我不肯
[00:43:24.680 --> 00:43:26.680]  最後她贏了
[00:43:26.680 --> 00:43:28.680]  醫生說是胰臟癌
[00:43:28.680 --> 00:43:30.680]  就是那天她勝利
[00:43:30.680 --> 00:43:32.680]  是不是呢
[00:43:32.680 --> 00:43:34.680]  現在沒有人幫我了
[00:43:34.680 --> 00:43:36.680]  最後我說
[00:43:36.680 --> 00:43:38.680]  我
[00:43:38.680 --> 00:43:40.680]  錯了錯了
[00:43:40.680 --> 00:43:42.680]  你對
[00:43:42.680 --> 00:43:44.680]  太遲了
[00:43:44.680 --> 00:43:46.680]  2006年
[00:43:46.680 --> 00:43:48.680]  10月8日
[00:43:48.680 --> 00:43:50.680]  星期一晚
[00:43:50.680 --> 00:43:52.680]  我太太
[00:43:52.680 --> 00:43:54.680]  就要準備09
[00:43:54.680 --> 00:43:56.680]  就是9號
[00:43:56.680 --> 00:43:58.680]  10月9號做手術
[00:43:58.680 --> 00:44:00.680]  06年手術就做了
[00:44:00.680 --> 00:44:02.680]  護士趕我走了
[00:44:02.680 --> 00:44:04.680]  關燈了
[00:44:04.680 --> 00:44:06.680]  你們回家早點來看她手術
[00:44:06.680 --> 00:44:08.680]  我太太叫我走
[00:44:08.680 --> 00:44:10.680]  有這個小姐的頭
[00:44:10.680 --> 00:44:12.680]  就鑽進去病床
[00:44:12.680 --> 00:44:14.680]  和我太太說
[00:44:14.680 --> 00:44:16.680]  說什麼我不知道
[00:44:16.680 --> 00:44:18.680]  說什麼
[00:44:18.680 --> 00:44:22.680]  我以後叫你做媽媽好不好
[00:44:22.680 --> 00:44:24.680]  我以後叫你做媽媽好不好
[00:44:24.680 --> 00:44:26.680]  從此
[00:44:26.680 --> 00:44:28.680]  我們家裡多了一個女兒
[00:44:28.680 --> 00:44:30.680]  不好意思 你當時27歲
[00:44:30.680 --> 00:44:32.680]  是呀 真是27歲
[00:44:32.680 --> 00:44:34.680]  真是不好意思 說了你的秘密
[00:44:34.680 --> 00:44:36.680]  26歲多
[00:44:36.680 --> 00:44:38.680]  26歲零7個月
[00:44:38.680 --> 00:44:40.680]  26歲零7個月
[00:44:40.680 --> 00:44:42.680]  26歲零7個月
[00:44:42.680 --> 00:44:44.680]  最終
[00:44:44.680 --> 00:44:48.680]  我們28周年就有一個26歲零7個月的女兒
[00:44:48.680 --> 00:44:50.680]  出院那天
[00:44:50.680 --> 00:44:52.680]  7天後出院
