
[00:00:00.000 --> 00:00:05.000]  今日我們的講題是死亡有什麼可怕
[00:18:00.000 --> 00:18:04.000]  不過後來他的意見不被採納
[00:18:04.000 --> 00:18:07.000]  一而再再而三被人貶官
[00:18:07.000 --> 00:18:10.000]  到最後他看著自己的楚國
[00:18:10.000 --> 00:18:12.000]  所愛的楚國
[00:18:12.000 --> 00:18:14.000]  一直衰落
[00:18:14.000 --> 00:18:17.000]  最後大家知道屈原寫了天文
[00:18:17.000 --> 00:18:21.000]  天文我就想著數一下問了多少個問
[00:18:21.000 --> 00:18:24.000]  一百七十幾個問號
[00:18:24.000 --> 00:18:25.000]  那裏面有
[00:18:25.000 --> 00:18:27.000]  問了很多問題
[00:18:27.000 --> 00:18:29.000]  他人生有很多不滿
[00:18:29.000 --> 00:18:31.000]  對宇宙天地都很多不明白的地方
[00:18:31.000 --> 00:18:33.000]  問了一百七十幾個問題
[00:18:33.000 --> 00:18:35.000]  然後寫彌蘇
[00:18:35.000 --> 00:18:38.000]  彌蘇就是講到他自己的大志
[00:18:38.000 --> 00:18:41.000]  但這個大志今天沒有結果
[00:18:41.000 --> 00:18:43.000]  親眼看著他所愛的國家
[00:18:43.000 --> 00:18:45.000]  他愛的君主
[00:18:45.000 --> 00:18:47.000]  誤信殘言
[00:18:47.000 --> 00:18:50.000]  然後國家慢慢慢慢崩潰
[00:18:50.000 --> 00:18:54.000]  最後他就選擇跳崗自殺
[00:18:54.000 --> 00:18:57.000]  這個就是屈原面對死亡
[00:18:57.000 --> 00:18:59.000]  屈原也是一個很偉大的人
[00:18:59.000 --> 00:19:01.000]  不過在屈原的生命當中
[00:19:01.000 --> 00:19:02.000]  看到一個事實
[00:19:02.000 --> 00:19:04.000]  就是人是很有限
[00:19:04.000 --> 00:19:07.000]  屈原的死
[00:19:07.000 --> 00:19:09.000]  是代表了一種控訴
[00:19:09.000 --> 00:19:12.000]  控訴人可以做到些什麼呢
[00:19:12.000 --> 00:19:13.000]  而屈原的死
[00:19:13.000 --> 00:19:18.000]  甚至不能夠帶來他自己楚國的命運的改變
[00:19:18.000 --> 00:19:20.000]  人可以盡力
[00:19:20.000 --> 00:19:23.000]  但是人是有限的
[00:19:23.000 --> 00:19:27.000]  如果我們對比屈原的天問彌蘇
[00:19:27.000 --> 00:19:31.000]  這種無可奈何的悲鳴和控訴
[00:19:31.000 --> 00:19:33.000]  來面對死亡的話
[00:19:33.000 --> 00:19:35.000]  我們看看耶穌
[00:19:35.000 --> 00:19:37.000]  耶穌面對死亡的時候
[00:19:37.000 --> 00:19:40.000]  說了一句和屈原完全不同的話
[00:19:40.000 --> 00:19:42.000]  他說一粒墨紙我就像一粒墨紙一樣
[00:19:42.000 --> 00:19:44.000]  落在地上死了我也會死
[00:19:44.000 --> 00:19:49.000]  不過就產生了很多的生命新生命出來
[00:19:49.000 --> 00:19:52.000]  如果這句話不是真的話
[00:19:52.000 --> 00:19:55.000]  這個人真的是很狂妄
[00:19:55.000 --> 00:19:56.000]  是不是
[00:19:56.000 --> 00:20:00.000]  我死了之後就產生很多的生命的改變
[00:20:00.000 --> 00:20:02.000]  不過很奇怪
[00:20:02.000 --> 00:20:04.000]  這句話是2000年前說的
[00:20:04.000 --> 00:20:06.000]  你回顧這2000年
[00:20:06.000 --> 00:20:08.000]  是真的
[00:20:08.000 --> 00:20:10.000]  你在這2000年裏面
[00:20:10.000 --> 00:20:13.000]  數以千萬億的人
[00:20:13.000 --> 00:20:15.000]  因為耶穌的緣故
[00:20:15.000 --> 00:20:18.000]  他的生命是不是有很大的改變
[00:20:18.000 --> 00:20:21.000]  因為耶穌一個人的死
[00:20:21.000 --> 00:20:23.000]  帶來多少人的生命改變
[00:20:23.000 --> 00:20:25.000]  由過去的2000年裏面
[00:20:25.000 --> 00:20:27.000]  由蠻族的人到文明的人
[00:20:27.000 --> 00:20:29.000]  由西方的人到東方的人
[00:20:29.000 --> 00:20:31.000]  從有學問的人到沒有學問的人
[00:20:31.000 --> 00:20:33.000]  從男到女從老到少
[00:20:33.000 --> 00:20:37.000]  多少無千無萬的人因為信了耶穌的緣故
[00:20:37.000 --> 00:20:38.000]  信了耶穌之後
[00:20:38.000 --> 00:20:41.000]  因為耶穌的生命的死的緣故
[00:20:41.000 --> 00:20:43.000]  他的生命有很大的改變
[00:20:43.000 --> 00:20:44.000]  得到很多的改變
[00:20:44.000 --> 00:20:46.000]  是不是正如耶穌所說的話
[00:20:46.000 --> 00:20:48.000]  所以耶穌這樣說的時候
[00:20:48.000 --> 00:20:50.000]  今天我們2000年後回顧
[00:20:50.000 --> 00:20:53.000]  絕對沒有誇張也沒有狂妄
[00:20:53.000 --> 00:20:55.000]  這句是一件真理
[00:20:55.000 --> 00:21:00.000]  這就是屈原和耶穌的分別
[00:21:00.000 --> 00:21:03.000]  原來我們發覺耶穌的生命
[00:21:03.000 --> 00:21:07.000]  他的死是帶來更多的生命
[00:21:07.000 --> 00:21:09.000]  剛才我說過
[00:21:09.000 --> 00:21:11.000]  在一個歷史當中
[00:21:11.000 --> 00:21:13.000]  甚至在你周圍的人裏面
[00:21:13.000 --> 00:21:17.000]  你見到很多很多人的生命的改變
[00:21:17.000 --> 00:21:19.000]  就是正如耶穌所說
[00:21:19.000 --> 00:21:23.000]  我見過
[00:21:23.000 --> 00:21:27.000]  我今年八月就慶祝我信耶穌40年了
[00:21:27.000 --> 00:21:29.000]  我都很老了
[00:21:29.000 --> 00:21:32.000]  不老也算信得早
[00:21:32.000 --> 00:21:33.000]  幸運
[00:21:33.000 --> 00:21:35.000]  我感謝神這麼早
[00:21:35.000 --> 00:21:38.000]  讓我認識耶穌基督並且曉得復活版
[00:21:38.000 --> 00:21:40.000]  所以我心裏很焦急
[00:21:40.000 --> 00:21:44.000]  我希望你把握時間早點認識
[00:21:44.000 --> 00:21:47.000]  這40年來我從來沒有後悔
[00:21:47.000 --> 00:21:48.000]  到今天
[00:21:48.000 --> 00:21:51.000]  我相信坐在你身邊的基督徒邀請你來的
[00:21:51.000 --> 00:21:52.000]  他一點都不後悔
[00:21:52.000 --> 00:21:53.000]  不然他都不叫你來
[00:21:53.000 --> 00:21:55.000]  他很想你相信
[00:21:55.000 --> 00:21:56.000]  因為他真的知道
[00:21:56.000 --> 00:21:58.000]  原來有了耶穌之後
[00:21:58.000 --> 00:22:00.000]  他的生命是怎樣的改變
[00:22:00.000 --> 00:22:01.000]  不僅像我剛才說的
[00:22:01.000 --> 00:22:03.000]  他不再恐懼死亡
[00:22:03.000 --> 00:22:06.000]  在他人生裏面很多挫敗的時候
[00:22:06.000 --> 00:22:09.000]  有耶穌和神同行的時候的力量
[00:22:09.000 --> 00:22:12.000]  本來很深的罪疚
[00:22:12.000 --> 00:22:15.000]  本來做了很多無可奈何
[00:22:15.000 --> 00:22:17.000]  想做又做不到
[00:22:17.000 --> 00:22:21.000]  不想做的壞事、錯事又做出來的罪的掙扎
[00:22:21.000 --> 00:22:23.000]  因為信了耶穌之後
[00:22:23.000 --> 00:22:25.000]  裏面生命的力量扭轉了
[00:22:25.000 --> 00:22:27.000]  他能夠寬延的自由
[00:22:27.000 --> 00:22:30.000]  這些全部都是基督徒很真實的
[00:22:30.000 --> 00:22:34.000]  可以告訴你的有血有肉的改變
[00:22:34.000 --> 00:22:37.000]  這個不是一種哲學
[00:22:37.000 --> 00:22:40.000]  不是一種人生觀這麼簡單
[00:22:40.000 --> 00:22:43.000]  人生觀有很多很好的人生觀
[00:22:43.000 --> 00:22:45.000]  但這些是有血有肉的人
[00:22:45.000 --> 00:22:47.000]  很不同的人
[00:22:47.000 --> 00:22:49.000]  無千無萬的人
[00:22:49.000 --> 00:22:52.000]  都是因為同一個信仰
[00:22:52.000 --> 00:22:53.000]  耶穌的緣故
[00:22:53.000 --> 00:22:56.000]  整個生命改變了
[00:22:56.000 --> 00:22:59.000]  這個就是耶穌夠膽說
[00:22:59.000 --> 00:23:01.000]  我的生命的死亡
[00:23:01.000 --> 00:23:05.000]  就好像一粒麥子、一粒種子死了就生出
[00:23:05.000 --> 00:23:07.000]  一定生出很多的子粒
[00:23:07.000 --> 00:23:09.000]  絕對沒有狂妄
[00:23:09.000 --> 00:23:11.000]  而且完全是事實
[00:23:11.000 --> 00:23:13.000]  比我們想像中更奇妙的事實
[00:23:13.000 --> 00:23:16.000]  這個事實你都可以有
[00:23:16.000 --> 00:23:17.000]  你記住
[00:23:17.000 --> 00:23:19.000]  你不用羨慕或者聽人說
[00:23:19.000 --> 00:23:20.000]  都是很特別
[00:23:20.000 --> 00:23:23.000]  不是你都可以有
[00:23:23.000 --> 00:23:25.000]  生出的子粒來你都可以
[00:23:25.000 --> 00:23:27.000]  只要你願意接受就行
[00:23:27.000 --> 00:23:29.000]  你不用做些什麼
[00:23:29.000 --> 00:23:31.000]  耶穌都為你死了
[00:23:31.000 --> 00:23:33.000]  不是要你做這粒麥子
[00:23:33.000 --> 00:23:34.000]  不是要你做屈原
[00:23:34.000 --> 00:23:36.000]  這個世界上有多少個屈原
[00:23:36.000 --> 00:23:39.000]  做屈原都幫不到你的
[00:23:39.000 --> 00:23:41.000]  屈原自己都幫不到自己
[00:23:41.000 --> 00:23:44.000]  最後他都絕望了
[00:23:44.000 --> 00:23:46.000]  耶穌已經為你死了
[00:23:46.000 --> 00:23:50.000]  耶穌已經搭通了你和他之間
[00:23:50.000 --> 00:23:52.000]  永恆的路就像保羅
[00:23:52.000 --> 00:23:54.000]  好像我們每一個基督徒一樣
[00:23:54.000 --> 00:23:57.000]  問題就是你願不願意
[00:23:57.000 --> 00:24:02.000]  和他開始這個新的關係
[00:24:02.000 --> 00:24:04.000]  就是差你那個願意
[00:24:04.000 --> 00:24:06.000]  所以耶穌在第25節
[00:24:06.000 --> 00:24:07.000]  接著那一節就提出一個
[00:24:07.000 --> 00:24:09.000]  很強烈的挑戰
[00:24:09.000 --> 00:24:10.000]  就不是說他自己
[00:24:10.000 --> 00:24:12.000]  就說你和我
[00:24:12.000 --> 00:24:13.000]  剛才我們說
[00:24:13.000 --> 00:24:15.000]  那一節耶穌用了一貫那種
[00:24:15.000 --> 00:24:19.000]  非常之強烈對比的修辭學的方法
[00:24:19.000 --> 00:24:20.000]  大家聽清楚
[00:24:20.000 --> 00:24:23.000]  耶穌很喜歡用這種很強烈的修辭學
[00:24:23.000 --> 00:24:24.000]  強烈到一個地步
[00:24:24.000 --> 00:24:26.000]  有時候我們只是看表面
[00:24:26.000 --> 00:24:27.000]  很容易誤會他的意思
[00:24:27.000 --> 00:24:30.000]  但其實耶穌想嚇著我們
[00:24:30.000 --> 00:24:31.000]  簡單來說
[00:24:31.000 --> 00:24:33.000]  想驚醒我們
[00:24:33.000 --> 00:24:35.000]  語不驚人死不休
[00:24:35.000 --> 00:24:37.000]  嚇嚇你
[00:24:37.000 --> 00:24:38.000]  讓你想清楚這個問題
[00:24:38.000 --> 00:24:40.000]  耶穌用很強烈的字眼說
[00:24:40.000 --> 00:24:43.000]  愛惜自己生命的就喪失生命
[00:24:43.000 --> 00:24:46.000]  你恨惡自己生命的
[00:24:46.000 --> 00:24:48.000]  就要保存生命到永生
[00:24:48.000 --> 00:24:49.000]  這兩個說話
[00:24:49.000 --> 00:24:50.000]  如果你表面來看的時候
[00:24:50.000 --> 00:24:51.000]  很強烈
[00:24:51.000 --> 00:24:53.000]  而且好像很容易誤會
[00:24:53.000 --> 00:24:54.000]  難道基督教
[00:24:54.000 --> 00:24:56.000]  耶穌教我們就要
[00:24:56.000 --> 00:24:57.000]  不可以愛惜自己的生命
[00:24:57.000 --> 00:24:58.000]  這麼厭世嗎
[00:24:58.000 --> 00:25:00.000]  還要恨惡自己的生命
[00:25:00.000 --> 00:25:02.000]  當然耶穌不是這樣的意思
[00:25:02.000 --> 00:25:03.000]  本來的意思
[00:25:03.000 --> 00:25:05.000]  當然不是這麼強調
[00:25:05.000 --> 00:25:07.000]  表面的字眼的意思
[00:25:07.000 --> 00:25:10.000]  我們基督徒多麼積極的人生
[00:25:10.000 --> 00:25:11.000]  大家都知道
[00:25:11.000 --> 00:25:13.000]  耶穌教我們很積極的人生
[00:25:13.000 --> 00:25:15.000]  當然不會叫我們恨惡自己的生命
[00:25:15.000 --> 00:25:18.000]  不會教我們不要愛惜自己的人
[00:25:18.000 --> 00:25:19.000]  我們基督徒一樣愛惜
[00:25:19.000 --> 00:25:20.000]  不過耶穌這裡
[00:25:20.000 --> 00:25:22.000]  為什麼用這麼強烈的字眼
[00:25:22.000 --> 00:25:24.000]  因為祂想有一個很強烈的
[00:25:24.000 --> 00:25:26.000]  對比兩種的生命
[00:25:26.000 --> 00:25:28.000]  這裡說的是兩個生命
[00:25:28.000 --> 00:25:32.000]  恨惡的就保存了生命
[00:25:32.000 --> 00:25:33.000]  愛惜自己的生命
[00:25:33.000 --> 00:25:35.000]  反而失去生命
[00:25:35.000 --> 00:25:36.000]  這兩個當然是不同的生命
[00:25:36.000 --> 00:25:37.000]  這兩個是什麼生命
[00:25:37.000 --> 00:25:39.000]  第一個就是我們剛才所說
[00:25:39.000 --> 00:25:43.000]  我們這個短暫有限的人生
[00:25:43.000 --> 00:25:44.000]  這種生命
[00:25:44.000 --> 00:25:48.000]  第二個生命就是永恆的生命
[00:25:48.000 --> 00:25:49.000]  一直延續下去
[00:25:49.000 --> 00:25:50.000]  不會結束的生命
[00:25:50.000 --> 00:25:52.000]  和神在一起
[00:25:52.000 --> 00:25:54.000]  和耶穌在一起的永恆的生命
[00:25:54.000 --> 00:25:56.000]  就是保羅他想起就覺得
[00:25:56.000 --> 00:25:58.000]  好得無比想去的那種生命
[00:25:58.000 --> 00:25:59.000]  這兩種生命
[00:25:59.000 --> 00:26:01.000]  耶穌為什麼要這麼強烈的字眼
[00:26:01.000 --> 00:26:02.000]  做對比
[00:26:02.000 --> 00:26:04.000]  因為這兩種生命的價值
[00:26:04.000 --> 00:26:07.000]  相差得太遠了
[00:26:07.000 --> 00:26:09.000]  相差得太遠了
[00:26:09.000 --> 00:26:11.000]  我們這個有限的生命
[00:26:11.000 --> 00:26:13.000]  如果我們知道是很寶貴的話
[00:26:13.000 --> 00:26:14.000]  那你就可以估計到
[00:26:14.000 --> 00:26:16.000]  如果那個生命是無限的遠的話
[00:26:16.000 --> 00:26:17.000]  永恆的話
[00:26:17.000 --> 00:26:19.000]  你說是不是值得你更加珍惜
[00:26:20.000 --> 00:26:23.000]  和投資你的心血下去呢
[00:26:23.000 --> 00:26:25.000]  人生真的很短暫
[00:26:25.000 --> 00:26:27.000]  這個不是一個老套的說話
[00:26:27.000 --> 00:26:30.000]  人生五十多年就好
[00:26:30.000 --> 00:26:31.000]  你五十多歲
[00:26:31.000 --> 00:26:33.000]  你可以八十多歲
[00:26:33.000 --> 00:26:35.000]  或者到一百歲
[00:26:35.000 --> 00:26:38.000]  差過幾十年
[00:26:38.000 --> 00:26:40.000]  有些人為了多幾年
[00:26:40.000 --> 00:26:41.000]  拼到很盡
[00:26:41.000 --> 00:26:43.000]  捱得很辛苦
[00:26:43.000 --> 00:26:44.000]  是不是
[00:26:44.000 --> 00:26:45.000]  為了那幾十年
[00:26:45.000 --> 00:26:47.000]  二十幾年的退休生活
[00:26:47.000 --> 00:26:49.000]  捱到現在老婆都不在了
[00:26:49.000 --> 00:26:51.000]  子女都不認識你了
[00:26:51.000 --> 00:26:54.000]  如果人生這麼短暫
[00:26:54.000 --> 00:26:56.000]  你都拼到這麼盡
[00:26:56.000 --> 00:26:59.000]  耶穌說如果生命是可以永恆的話
[00:26:59.000 --> 00:27:01.000]  你可以不用理它
[00:27:01.000 --> 00:27:03.000]  你可以這樣漠視它
[00:27:03.000 --> 00:27:05.000]  你就很蠢了
[00:27:05.000 --> 00:27:06.000]  耶穌的意思就是這樣
[00:27:06.000 --> 00:27:08.000]  耶穌用一種很強烈的對比
[00:27:08.000 --> 00:27:11.000]  就是說如果你懂得珍惜現在的生命的時候
[00:27:11.000 --> 00:27:14.000]  你就更加需要珍惜那個永恆的生命
[00:27:14.000 --> 00:27:17.000]  你真的要好好想想
[00:27:17.000 --> 00:27:20.000]  這個生命雖然現在很短暫
[00:27:20.000 --> 00:27:22.000]  不過這個生命你的決定
[00:27:22.000 --> 00:27:24.000]  你和不和神在一起
[00:27:24.000 --> 00:27:26.000]  願不願意決定和耶穌一起
[00:27:26.000 --> 00:27:28.000]  願不願意回歸向祂
[00:27:28.000 --> 00:27:30.000]  和祂建立一個新的關係
[00:27:30.000 --> 00:27:33.000]  以至永恆就決定了去哪裡
[00:27:33.000 --> 00:27:36.000]  你說這是不是一個很嚴肅很嚴重的問題
[00:27:36.000 --> 00:27:39.000]  所以耶穌說的時候用一個很重的字眼
[00:27:39.000 --> 00:27:42.000]  說我情願你恨惡現在的生命
[00:27:42.000 --> 00:27:45.000]  你都不可以失去了將來的永恆
[00:27:45.000 --> 00:27:48.000]  耶穌的意思就是這樣
[00:27:48.000 --> 00:27:51.000]  我相信你明白得到
[00:27:51.000 --> 00:27:55.000]  這個也是為什麼我們有福音的主人
[00:27:55.000 --> 00:28:01.000]  邀請你來聽聖經的說話
[00:28:01.000 --> 00:28:04.000]  剛才我們說邀請你來
[00:28:04.000 --> 00:28:10.000]  是因為我們經驗過這種生命的火花和生命的力量
[00:28:10.000 --> 00:28:17.000]  死亡是一個不太好聽的題目
[00:28:17.000 --> 00:28:19.000]  但始終你都要面對
[00:28:19.000 --> 00:28:24.000]  並且基督徒的生命絕不止於消極的不怕死
[00:28:24.000 --> 00:28:29.000]  並且勝過死亡得勝猶如那種生命力的生命
[00:28:29.000 --> 00:28:34.000]  這個就是今天擺在你面前的那種抉擇
[00:28:34.000 --> 00:28:36.000]  今天你已經見過
[00:28:36.000 --> 00:28:38.000]  剛才我們給你看見一個基督徒
[00:28:38.000 --> 00:28:41.000]  保羅那種無懼死亡
[00:28:41.000 --> 00:28:45.000]  並且可以覺得死亡是好得無比的
[00:28:45.000 --> 00:28:47.000]  對永恆有把握的人生
[00:28:47.000 --> 00:28:49.000]  今天我們都給你看過
[00:28:49.000 --> 00:28:52.000]  聽過耶穌給你說的話
[00:28:52.000 --> 00:28:57.000]  問題就是在乎你願不願意
[00:28:57.000 --> 00:29:01.000]  要歡迎接受這種生命
[00:29:01.000 --> 00:29:04.000]  我懇請你不要單單只是擁抱著
[00:29:04.000 --> 00:29:07.000]  執著住這個短短的今生
[00:29:07.000 --> 00:29:09.000]  今生是需要執著的
[00:29:09.000 --> 00:29:11.000]  今生是需要追尋的
[00:29:11.000 --> 00:29:12.000]  沒有問題的
[00:29:12.000 --> 00:29:15.000]  不過單單追尋今生
[00:29:15.000 --> 00:29:18.000]  而忽略了永恆和耶穌在一起
[00:29:18.000 --> 00:29:21.000]  你今生不認識耶穌基督的話
[00:29:21.000 --> 00:29:25.000]  這個損失就是一個莫大的損失
[00:29:25.000 --> 00:29:27.000]  這個就是耶穌給你的挑戰
[00:29:27.000 --> 00:29:32.000]  也是我們基督徒對你的邀請
[00:29:32.000 --> 00:29:33.000]  可能你現在心裏說
[00:29:33.000 --> 00:29:35.000]  好啊 我都想試一下
[00:29:35.000 --> 00:29:37.000]  雖然我不是認識得太多
[00:29:37.000 --> 00:29:43.000]  但既然如果真的可以能夠突破
[00:29:43.000 --> 00:29:46.000]  能夠在有永恆裏面走上一步的話
[00:29:46.000 --> 00:29:48.000]  我都願意試一下的話
[00:29:48.000 --> 00:29:50.000]  耶穌在等著你
[00:29:50.000 --> 00:29:52.000]  神在等著你
[00:29:52.000 --> 00:29:55.000]  不單止你身邊的親友等了你很多年
[00:29:55.000 --> 00:29:57.000]  神都等了你很多年了 知不知道?
[00:29:57.000 --> 00:29:59.000]  你可能未認識祂的時候
[00:29:59.000 --> 00:30:00.000]  祂已經認識你
[00:30:00.000 --> 00:30:02.000]  你還未明白祂的時候
[00:30:02.000 --> 00:30:04.000]  祂已經為你釘死在十字架上
[00:30:04.000 --> 00:30:06.000]  為你而死 為你而復活
[00:30:06.000 --> 00:30:10.000]  今天就是你的一個決定 一個轉機
[00:30:10.000 --> 00:30:14.000]  耶穌說 好啊 我就試一下
[00:30:14.000 --> 00:30:16.000]  跟你開始一個新的關係
[00:30:16.000 --> 00:30:18.000]  那你就會開始明白
[00:30:18.000 --> 00:30:24.000]  究竟一個基督徒的生命是怎樣的豐盛
[00:30:24.000 --> 00:30:26.000]  告訴你沒有用
[00:30:26.000 --> 00:30:28.000]  是唯有你自己走上去試
[00:30:28.000 --> 00:30:30.000]  沒有人可以代替你
[00:30:30.000 --> 00:30:32.000]  那我應該怎樣做呢?
[00:30:32.000 --> 00:30:34.000]  今天在結束之前
[00:30:34.000 --> 00:30:36.000]  我和你一起做 好嗎?
[00:30:36.000 --> 00:30:38.000]  聖經那裡說
[00:30:38.000 --> 00:30:42.000]  心裡相信
[00:30:42.000 --> 00:30:45.000]  口裡承認的就行了
[00:30:45.000 --> 00:30:47.000]  就是這麼簡單
[00:30:47.000 --> 00:30:50.000]  那剛才說我心裡都相信了
[00:30:50.000 --> 00:30:52.000]  那我口裡怎樣承認呢?
[00:30:52.000 --> 00:30:53.000]  我不懂
[00:30:53.000 --> 00:30:55.000]  那我就幫你
[00:30:55.000 --> 00:30:57.000]  我沒有資格救你
[00:30:57.000 --> 00:31:01.000]  但是我是幫你做接線生
[00:31:01.000 --> 00:31:03.000]  我幫你搭通這條線 好嗎?
[00:31:03.000 --> 00:31:05.000]  我幫你搭通這條線
[00:31:05.000 --> 00:31:08.000]  待會我就會和你一起做一個祈禱
[00:31:08.000 --> 00:31:09.000]  好嗎?
[00:31:09.000 --> 00:31:11.000]  那我祈禱就用一個第一身
[00:31:11.000 --> 00:31:13.000]  就是我用個「我」字
[00:31:13.000 --> 00:31:15.000]  你說我不太懂
[00:31:15.000 --> 00:31:17.000]  開始的時候就和這位耶穌
[00:31:17.000 --> 00:31:19.000]  永恆的耶穌聊聊天
[00:31:19.000 --> 00:31:20.000]  我從來沒有聊過
[00:31:20.000 --> 00:31:22.000]  不要緊 總有第一次的
[00:31:22.000 --> 00:31:23.000]  聊一聊
[00:31:23.000 --> 00:31:25.000]  那我不懂怎樣開口
[00:31:25.000 --> 00:31:27.000]  不用開口 你心裡跟著我說
[00:31:27.000 --> 00:31:28.000]  好嗎?
[00:31:28.000 --> 00:31:30.000]  我代表你說
[00:31:30.000 --> 00:31:31.000]  那我說一句
[00:31:31.000 --> 00:31:33.000]  你心裡就跟著我說 好嗎?
[00:31:33.000 --> 00:31:35.000]  那我每一句之後
[00:31:35.000 --> 00:31:36.000]  我停一停
[00:31:36.000 --> 00:31:37.000]  心裡跟著說
[00:31:37.000 --> 00:31:39.000]  那時候作為你第一次
[00:31:39.000 --> 00:31:42.000]  向耶穌的口裡承認的那一步
[00:31:42.000 --> 00:31:44.000]  既然你心裡已經相信了
[00:31:44.000 --> 00:31:46.000]  你想了 心裡想了
[00:31:46.000 --> 00:31:48.000]  口裡告訴他「我想」的話
[00:31:48.000 --> 00:31:51.000]  按照聖經 耶穌說得很清楚
[00:31:51.000 --> 00:31:52.000]  神的應許
[00:31:52.000 --> 00:31:55.000]  你就是和耶穌開始一個新的關係
[00:31:55.000 --> 00:31:56.000]  好嗎?
[00:31:56.000 --> 00:31:58.000]  我們試著一起來一個這樣的祈禱
[00:31:58.000 --> 00:32:00.000]  好 我們一起閉上眼
[00:32:00.000 --> 00:32:03.000]  我鼓勵你心裡默默的
[00:32:03.000 --> 00:32:07.000]  來試著和耶穌開始一個新的關係
[00:32:07.000 --> 00:32:10.000]  和祂的一個祈禱
[00:32:10.000 --> 00:32:16.000]  創造天地也創造我的神
[00:32:16.000 --> 00:32:22.000]  我知道現在你正在聽我說話
[00:32:26.000 --> 00:32:30.000]  我現在將我的心靈回歸給你
[00:32:30.000 --> 00:32:35.000]  與你和好
[00:32:35.000 --> 00:32:41.000]  我承認我以前忽略你
[00:32:41.000 --> 00:32:46.000]  甚至拒絕你
[00:32:46.000 --> 00:32:52.000]  但是現在我求你原諒我 接納我
[00:32:55.000 --> 00:32:59.000]  使我可以和你開始一個新的關係
[00:32:59.000 --> 00:33:09.000]  可能我認識你不是很多
[00:33:09.000 --> 00:33:13.000]  但是我知道你是真實的
[00:33:13.000 --> 00:33:17.000]  知道你愛我
[00:33:17.000 --> 00:33:23.000]  你愛我的地步甚至為我而死
[00:33:24.000 --> 00:33:26.000]  我多謝你
[00:33:26.000 --> 00:33:30.000]  從今以後
[00:33:30.000 --> 00:33:35.000]  我決志和你保持一種真切的關係
[00:33:35.000 --> 00:33:41.000]  我求你引帶我
[00:33:41.000 --> 00:33:46.000]  和我一起走這條人生的路
[00:33:46.000 --> 00:33:52.000]  直到將來我在永恆當中和你面對面相愛
[00:33:52.000 --> 00:33:56.000]  奉耶穌基督的名義求
[00:33:56.000 --> 00:33:59.000]  阿們
[00:33:59.000 --> 00:34:06.000]  如果剛才你心裏願意這樣祈禱的話
[00:34:06.000 --> 00:34:11.000]  神耶穌基督已經聽了你
[00:34:11.000 --> 00:34:14.000]  你說我不是覺得有什麼特別
[00:34:14.000 --> 00:34:17.000]  不用 聖經說得很清楚
[00:34:17.000 --> 00:34:20.000]  心裡相愛 心裡相愛
[00:34:21.000 --> 00:34:27.000]  心裡相信 口裡承認的就必得救
[00:34:27.000 --> 00:34:33.000]  我知道 我很相信耶穌已經聽了你
[00:34:33.000 --> 00:34:38.000]  我們做基督徒的祂很恭喜你
[00:34:38.000 --> 00:34:41.000]  因為這是你人生裏面
[00:34:41.000 --> 00:34:46.000]  可能你不會知道是多麼重要的轉變
[00:34:47.000 --> 00:34:51.000]  正如四十年前1968年8月26日晚
[00:34:51.000 --> 00:34:53.000]  我作出一個祈禱之後
[00:34:53.000 --> 00:34:56.000]  當時我都不知道原來我以後四十年的人生
[00:34:56.000 --> 00:34:59.000]  是如此精彩 如此豐富
[00:34:59.000 --> 00:35:01.000]  認識了耶穌之後
[00:35:01.000 --> 00:35:03.000]  我相信你也會一樣
[00:35:03.000 --> 00:35:07.000]  你說我都不知道怎樣繼續
[00:35:07.000 --> 00:35:09.000]  那怎麼辦 站著就算了
[00:35:09.000 --> 00:35:11.000]  然後我應該怎樣繼續走
[00:35:11.000 --> 00:35:14.000]  好 我們教會有個商量
[00:35:14.000 --> 00:35:17.000]  不如這樣 我們很想幫助你繼續
[00:35:17.000 --> 00:35:22.000]  在信仰的路上一直向前走 去成長
[00:35:22.000 --> 00:35:25.000]  我不知道你剛才祈禱了
[00:35:25.000 --> 00:35:26.000]  我不知道你在哪裡
[00:35:26.000 --> 00:35:30.000]  我們預備了一個福音的禮物包
[00:35:30.000 --> 00:35:33.000]  裡面告訴你以後怎樣做基督徒
[00:35:33.000 --> 00:35:35.000]  我們很想幫助你
[00:35:35.000 --> 00:35:37.000]  所以這個時間 這樣吧
[00:35:37.000 --> 00:35:39.000]  我又不知道誰是
[00:35:39.000 --> 00:35:40.000]  每人派一份都沒有意思
[00:35:40.000 --> 00:35:42.000]  你是基督徒 不需要拿 是吧
[00:35:42.000 --> 00:35:45.000]  不如這樣 我們請你很大膽的
[00:35:45.000 --> 00:35:47.000]  在你的座位裡站起來
[00:35:47.000 --> 00:35:51.000]  哇 站起來 真是好瘀傷
[00:35:51.000 --> 00:35:53.000]  我又想問你
[00:35:53.000 --> 00:35:56.000]  一個人在永恆裡面走出第一步
[00:35:56.000 --> 00:35:59.000]  我覺得是非常興奮的事 是不是
[00:35:59.000 --> 00:36:01.000]  先問問基督徒 是不是
[00:36:01.000 --> 00:36:03.000]  信耶穌是一件很開心 很興奮的事
[00:36:03.000 --> 00:36:06.000]  一點都不醜嗎 不醜
[00:36:06.000 --> 00:36:10.000]  不如這樣 我請你身邊那位
