
[00:00:00.000 --> 00:00:05.200]  各位大型節目的各位朋友你們好
[00:16:57.800 --> 00:16:59.800]  甚至大可以醫好
[00:16:59.800 --> 00:17:01.800]  不叫他拿玉子走
[00:17:01.800 --> 00:17:03.800]  你醫好了就走
[00:17:03.800 --> 00:17:05.800]  我想
[00:17:05.800 --> 00:17:07.800]  耶穌有很多方法
[00:17:07.800 --> 00:17:09.800]  可以避開這個問題
[00:17:09.800 --> 00:17:11.800]  但耶穌似乎完全沒有
[00:17:11.800 --> 00:17:13.800]  而且是有意無意之間
[00:17:13.800 --> 00:17:15.800]  是特意要表明
[00:17:15.800 --> 00:17:17.800]  我想只有一個結論
[00:17:17.800 --> 00:17:19.800]  耶穌是有意這樣做
[00:17:19.800 --> 00:17:21.800]  是有意向封建制度
[00:17:21.800 --> 00:17:23.800]  當時的
[00:17:23.800 --> 00:17:25.800]  律法主義挑戰
[00:17:25.800 --> 00:17:27.800]  他是故意的
[00:17:27.800 --> 00:17:29.800]  故意不守安息日
[00:17:29.800 --> 00:17:31.800]  這個守安息日是指猶太人
[00:17:31.800 --> 00:17:33.800]  那種安息日
[00:17:33.800 --> 00:17:35.800]  事實上我們讀科恩書的時候
[00:17:35.800 --> 00:17:37.800]  耶穌往往是這樣做
[00:17:37.800 --> 00:17:39.800]  目的非常明顯
[00:17:39.800 --> 00:17:41.800]  他是有意
[00:17:41.800 --> 00:17:43.800]  在這些猶太人面前
[00:17:43.800 --> 00:17:45.800]  這樣去做
[00:17:45.800 --> 00:17:47.800]  表明你們是錯的
[00:17:47.800 --> 00:17:49.800]  你將安息日成為了一些枷鎖
[00:17:49.800 --> 00:17:51.800]  為什麼呢
[00:17:51.800 --> 00:17:53.800]  他的動機是什麼
[00:17:53.800 --> 00:17:55.800]  很明顯
[00:17:55.800 --> 00:17:57.800]  他要猶太人知道
[00:17:57.800 --> 00:17:59.800]  人不是為安息日而做
[00:17:59.800 --> 00:18:01.800]  安息日是為人而做
[00:18:01.800 --> 00:18:03.800]  恩典是省於律法
[00:18:03.800 --> 00:18:05.800]  我們不是硬守著教條
[00:18:05.800 --> 00:18:07.800]  我們要有人性
[00:18:07.800 --> 00:18:09.800]  人情味
[00:18:09.800 --> 00:18:11.800]  更需要上帝的恩情
[00:18:11.800 --> 00:18:13.800]  但不守安息日
[00:18:13.800 --> 00:18:15.800]  不等於不重視神的法律
[00:18:15.800 --> 00:18:17.800]  不守安息日不等於
[00:18:17.800 --> 00:18:19.800]  是庸眾任意妄為
[00:18:19.800 --> 00:18:21.800]  不守安息日
[00:18:21.800 --> 00:18:23.800]  不等於像美國人說
[00:18:23.800 --> 00:18:25.800]  all things go
[00:18:25.800 --> 00:18:27.800]  不是的
[00:18:27.800 --> 00:18:29.800]  今天很多自由派
[00:18:29.800 --> 00:18:31.800]  左派人士
[00:18:31.800 --> 00:18:33.800]  因為耶穌
[00:18:33.800 --> 00:18:35.800]  破除了一切的封建
[00:18:35.800 --> 00:18:37.800]  所以
[00:18:37.800 --> 00:18:39.800]  我們也不需要守任何東西
[00:18:39.800 --> 00:18:41.800]  自由自在
[00:18:41.800 --> 00:18:43.800]  耶穌不是這樣
[00:18:43.800 --> 00:18:45.800]  第十四字說
[00:18:45.800 --> 00:18:47.800]  在電里看見他
[00:18:47.800 --> 00:18:49.800]  你已經存異了
[00:18:49.800 --> 00:18:51.800]  不要再犯罪
[00:18:51.800 --> 00:18:53.800]  恐怕你的遭遇會更加厲害
[00:18:53.800 --> 00:18:55.800]  那天他告訴猶太人
[00:18:55.800 --> 00:18:57.800]  事實上存異的是耶穌
[00:18:57.800 --> 00:18:59.800]  耶穌在電里
[00:18:59.800 --> 00:19:01.800]  見到他時提出保證和警告
[00:19:01.800 --> 00:19:03.800]  一方面
[00:19:03.800 --> 00:19:05.800]  他向他保證你已經存異
[00:19:05.800 --> 00:19:07.800]  但另一方面他提出一個更嚴重的警告
[00:19:07.800 --> 00:19:09.800]  你不要再犯罪
[00:19:09.800 --> 00:19:11.800]  否則你的遭遇會更加厲害
[00:19:11.800 --> 00:19:13.800]  你不可以亂來
[00:19:13.800 --> 00:19:15.800]  你不可以
[00:19:15.800 --> 00:19:17.800]  無法無天
[00:19:17.800 --> 00:19:19.800]  你不可以沒有法紀
[00:19:19.800 --> 00:19:21.800]  沒了耶穌愛他
[00:19:21.800 --> 00:19:23.800]  接納他
[00:19:23.800 --> 00:19:25.800]  但不等於他可以亂來
[00:19:25.800 --> 00:19:27.800]  但可惜
[00:19:27.800 --> 00:19:29.800]  今天有很多人不是這樣想
[00:19:29.800 --> 00:19:31.800]  很多人以為
[00:19:31.800 --> 00:19:33.800]  耶穌是寬容的
[00:19:33.800 --> 00:19:35.800]  沒有恩典
[00:19:35.800 --> 00:19:37.800]  沒有任何枷鎖
[00:19:37.800 --> 00:19:39.800]  沒有任何法律在操縱我們
[00:19:39.800 --> 00:19:41.800]  喜歡做什麼就做什麼
[00:19:41.800 --> 00:19:43.800]  想做就去做
[00:19:43.800 --> 00:19:45.800]  這叫誠實
[00:19:45.800 --> 00:19:47.800]  錯啊
[00:19:47.800 --> 00:19:49.800]  完全錯了
[00:19:49.800 --> 00:19:51.800]  或者我們說
[00:19:51.800 --> 00:19:53.800]  為什麼耶穌說
[00:19:53.800 --> 00:19:55.800]  從此不再犯罪
[00:19:55.800 --> 00:19:57.800]  其實我們看到這個人已經有些不妥
[00:19:57.800 --> 00:19:59.800]  他出賣耶穌
[00:19:59.800 --> 00:20:01.800]  他告訴猶太人
[00:20:01.800 --> 00:20:03.800]  這個治好他
[00:20:03.800 --> 00:20:05.800]  你說他知不知道
[00:20:05.800 --> 00:20:07.800]  他這樣做的時候
[00:20:07.800 --> 00:20:09.800]  是對耶穌不利
[00:20:09.800 --> 00:20:11.800]  但為什麼他仍然這麼做
[00:20:11.800 --> 00:20:13.800]  為了自己的利益
[00:20:13.800 --> 00:20:15.800]  所以耶穌警告他
[00:20:15.800 --> 00:20:17.800]  不要再犯罪
[00:20:17.800 --> 00:20:19.800]  否則你所受的苦比先前更厲害
[00:20:19.800 --> 00:20:21.800]  後來耶穌有機會
[00:20:21.800 --> 00:20:23.800]  和他談
[00:20:23.800 --> 00:20:25.800]  並且陳明他對安息日的看法
[00:20:25.800 --> 00:20:27.800]  第十七節
[00:20:27.800 --> 00:20:29.800]  耶穌就對他們說
[00:20:29.800 --> 00:20:31.800]  就是對這些猶太人說
[00:20:31.800 --> 00:20:33.800]  我父做事
[00:20:33.800 --> 00:20:35.800]  直到如今
[00:20:35.800 --> 00:20:37.800]  我也做事
[00:20:37.800 --> 00:20:39.800]  原來耶穌是引用
[00:20:39.800 --> 00:20:41.800]  創世記第一章第二章
[00:20:41.800 --> 00:20:43.800]  神創造天地
[00:20:43.800 --> 00:20:45.800]  六日創造第七日休息
[00:20:45.800 --> 00:20:47.800]  但記住耶穌說
[00:20:47.800 --> 00:20:49.800]  神只是第七日
[00:20:49.800 --> 00:20:51.800]  停止做創造的工作
[00:20:51.800 --> 00:20:53.800]  他並不是說
[00:20:53.800 --> 00:20:55.800]  停止所有工作
[00:20:55.800 --> 00:20:57.800]  更加不是停止連續人的工作
[00:20:57.800 --> 00:20:59.800]  耶穌雖然是
[00:20:59.800 --> 00:21:01.800]  停止創造的工作
[00:21:01.800 --> 00:21:03.800]  但他仍然沒有
[00:21:03.800 --> 00:21:05.800]  停止連續和救贖
[00:21:05.800 --> 00:21:07.800]  和關懷的工作
[00:21:07.800 --> 00:21:09.800]  而且神仍然一直在做
[00:21:09.800 --> 00:21:11.800]  所以耶穌說
[00:21:11.800 --> 00:21:13.800]  我父做事直到如今我也做事
[00:21:13.800 --> 00:21:15.800]  這裡指的拯救
[00:21:15.800 --> 00:21:17.800]  醫治連續的工作
[00:21:17.800 --> 00:21:19.800]  是不住的進行
[00:21:19.800 --> 00:21:21.800]  至於創造的
[00:21:21.800 --> 00:21:23.800]  就已經完結了
[00:21:23.800 --> 00:21:25.800]  今天我們硬生生守著教條
[00:21:25.800 --> 00:21:27.800]  或者不是
[00:21:27.800 --> 00:21:29.800]  看到別人的需要
[00:21:29.800 --> 00:21:31.800]  人不是為
[00:21:31.800 --> 00:21:33.800]  安息人而做
[00:21:33.800 --> 00:21:35.800]  安息日是為人而做
[00:21:35.800 --> 00:21:37.800]  這就是耶穌要提醒我們
[00:21:37.800 --> 00:21:39.800]  最後我們看看
[00:21:39.800 --> 00:21:41.800]  失人性更大件事
[00:21:41.800 --> 00:21:43.800]  對猶太人來說
[00:21:43.800 --> 00:21:45.800]  安息日做工
[00:21:45.800 --> 00:21:47.800]  是大件事
[00:21:47.800 --> 00:21:49.800]  神來說失去人性才是大件事
[00:21:49.800 --> 00:21:51.800]  我們看看
[00:21:51.800 --> 00:21:53.800]  猶太人是如何失去人性
[00:21:53.800 --> 00:21:55.800]  第十六節
[00:21:55.800 --> 00:21:57.800]  逼耶穌因為他在安息日
[00:21:57.800 --> 00:21:59.800]  做了這事
[00:21:59.800 --> 00:22:01.800]  十八節
[00:22:01.800 --> 00:22:03.800]  所以猶太人愈發想要殺他
[00:22:03.800 --> 00:22:05.800]  因他不但犯了安息日
[00:22:05.800 --> 00:22:07.800]  並且稱神為他里夫
[00:22:07.800 --> 00:22:09.800]  將自己和神當作平等
[00:22:09.800 --> 00:22:11.800]  哇!厲害啊!
[00:22:11.800 --> 00:22:13.800]  耶穌在安息日
[00:22:13.800 --> 00:22:15.800]  醫好一個病人
[00:22:15.800 --> 00:22:17.800]  他們竟然想到想殺耶穌
[00:22:17.800 --> 00:22:19.800]  失去人性
[00:22:19.800 --> 00:22:21.800]  何以這麼凶殘
[00:22:21.800 --> 00:22:23.800]  這麼大件事
[00:22:23.800 --> 00:22:25.800]  想起
[00:22:25.800 --> 00:22:27.800]  今天世界上
[00:22:27.800 --> 00:22:29.800]  何尚不是這樣呢
[00:22:29.800 --> 00:22:31.800]  一樣有很多人
[00:22:31.800 --> 00:22:33.800]  看重的
[00:22:33.800 --> 00:22:35.800]  不是道德的問題
[00:22:35.800 --> 00:22:37.800]  不是對與錯的問題
[00:22:37.800 --> 00:22:39.800]  而是
[00:22:39.800 --> 00:22:41.800]  密守成規
[00:22:41.800 --> 00:22:43.800]  為什麼這麼做
[00:22:43.800 --> 00:22:45.800]  我們最低限度
[00:22:45.800 --> 00:22:47.800]  有兩個理由
[00:22:47.800 --> 00:22:49.800]  第一個理由
[00:22:49.800 --> 00:22:51.800]  犯了安息日的罪
[00:22:51.800 --> 00:22:53.800]  第二個理由
[00:22:53.800 --> 00:22:55.800]  稱神為他里夫
[00:22:55.800 --> 00:22:57.800]  將自己和神當作平等
[00:22:57.800 --> 00:22:59.800]  猶太人聽到
[00:22:59.800 --> 00:23:01.800]  耶穌的這番話
[00:23:01.800 --> 00:23:03.800]  很生氣
[00:23:03.800 --> 00:23:05.800]  甚至想殺他
[00:23:05.800 --> 00:23:07.800]  因為這兩個理由
[00:23:07.800 --> 00:23:09.800]  犯了安息日
[00:23:09.800 --> 00:23:11.800]  出賣了我們國家
[00:23:11.800 --> 00:23:13.800]  出賣了我們的信仰
[00:23:13.800 --> 00:23:15.800]  第二個理由
[00:23:15.800 --> 00:23:17.800]  竟然稱神為自己的父親
[00:23:17.800 --> 00:23:19.800]  將自己當作神一樣
[00:23:19.800 --> 00:23:21.800]  非常危險
[00:23:21.800 --> 00:23:23.800]  因為這是他們的金科玉律
[00:23:23.800 --> 00:23:25.800]  是他們的傳統
[00:23:25.800 --> 00:23:27.800]  也是他們的信念
[00:23:27.800 --> 00:23:29.800]  現在耶穌將這些全部拆毀
[00:23:29.800 --> 00:23:31.800]  他們失去安全感
[00:23:31.800 --> 00:23:33.800]  失去保障
[00:23:33.800 --> 00:23:35.800]  在這樣的威脅下
[00:23:35.800 --> 00:23:37.800]  無論如何
[00:23:37.800 --> 00:23:39.800]  他們都要想消滅耶穌
[00:23:39.800 --> 00:23:41.800]  這絕對不能接受這件事
[00:23:41.800 --> 00:23:43.800]  因為容許異見分子
[00:23:43.800 --> 00:23:45.800]  就令他們失去安全感
[00:23:45.800 --> 00:23:47.800]  於是他們情願
[00:23:47.800 --> 00:23:49.800]  失去了人性
[00:23:49.800 --> 00:23:51.800]  做出極殘忍的事情來
[00:23:51.800 --> 00:23:53.800]  將耶穌釘在十字架
[00:23:53.800 --> 00:23:55.800]  其實
[00:23:55.800 --> 00:23:57.800]  這些都是著性
[00:23:57.800 --> 00:23:59.800]  自我中心
[00:23:59.800 --> 00:24:01.800]  變成這麼可怕的一件事
[00:24:01.800 --> 00:24:03.800]  我們從這段聖經
[00:24:03.800 --> 00:24:05.800]  學了什麼功夫呢
[00:24:05.800 --> 00:24:07.800]  從耶穌身上
[00:24:07.800 --> 00:24:09.800]  我們看到他的勇敢
[00:24:09.800 --> 00:24:11.800]  他不怕強權
[00:24:11.800 --> 00:24:13.800]  不怕勢力
[00:24:13.800 --> 00:24:15.800]  不合理的挺身而出
[00:24:15.800 --> 00:24:17.800]  指出他們的毛病
[00:24:17.800 --> 00:24:19.800]  他看中人的需要
[00:24:19.800 --> 00:24:21.800]  不是律法不是枷鎖
[00:24:21.800 --> 00:24:23.800]  我們又如何呢
[00:24:23.800 --> 00:24:25.800]  教會又如何呢
[00:24:25.800 --> 00:24:27.800]  另一方面
[00:24:27.800 --> 00:24:29.800]  他從不庸俗他不盲目
[00:24:29.800 --> 00:24:31.800]  他不放任
[00:24:31.800 --> 00:24:33.800]  不如再犯罪
[00:24:33.800 --> 00:24:35.800]  是一個非常鮮明的警告
[00:24:35.800 --> 00:24:37.800]  從猶太人的身上
[00:24:37.800 --> 00:24:39.800]  我們學到什麼功夫呢
[00:24:39.800 --> 00:24:41.800]  強義的宗教可能成為
[00:24:41.800 --> 00:24:43.800]  一個病態宗教
[00:24:43.800 --> 00:24:45.800]  只顧著維護自己的權益
[00:24:45.800 --> 00:24:47.800]  自己的一套
[00:24:47.800 --> 00:24:49.800]  掩蓋人的需要
[00:24:49.800 --> 00:24:51.800]  甚至做出凶殘的事
[00:24:51.800 --> 00:24:53.800]  這些就是猶太人
[00:24:53.800 --> 00:24:55.800]  尤其是這些律法師
[00:24:55.800 --> 00:24:57.800]  翻理錯人的問題
[00:24:57.800 --> 00:25:01.800]  從這個患了38年的人來看
[00:25:01.800 --> 00:25:03.800]  很明顯的一個推卸責任
[00:25:03.800 --> 00:25:05.800]  不肯負責任
[00:25:05.800 --> 00:25:07.800]  他
[00:25:07.800 --> 00:25:09.800]  怎麼說
[00:25:09.800 --> 00:25:11.800]  不是我做的
[00:25:11.800 --> 00:25:13.800]  是耶穌叫我這樣做的
[00:25:13.800 --> 00:25:15.800]  以為這樣做
[00:25:15.800 --> 00:25:17.800]  一掃而空
[00:25:17.800 --> 00:25:19.800]  他就向這些
[00:25:19.800 --> 00:25:21.800]  翻理錯人
[00:25:21.800 --> 00:25:23.800]  打小報告
[00:25:23.800 --> 00:25:25.800]  難怪耶穌警告他
[00:25:25.800 --> 00:25:27.800]  不要再犯罪
[00:25:27.800 --> 00:25:29.800]  否則遭遇的更嚴重
[00:25:29.800 --> 00:25:31.800]  你是屬於哪種人
[00:25:31.800 --> 00:25:33.800]  你是不是屬於那些
[00:25:33.800 --> 00:25:35.800]  好像是很抗拒
[00:25:35.800 --> 00:25:37.800]  你自己的信仰
[00:25:37.800 --> 00:25:39.800]  但完全看不到人
[00:25:39.800 --> 00:25:41.800]  生命的可貴
[00:25:41.800 --> 00:25:43.800]  做出一些很凶殘的事
[00:25:43.800 --> 00:25:45.800]  你是不是一個
[00:25:45.800 --> 00:25:47.800]  推卸責任
[00:25:47.800 --> 00:25:49.800]  不肯負責任
[00:25:49.800 --> 00:25:51.800]  好像一個病了38年的人一樣
[00:25:51.800 --> 00:25:53.800]  究竟
[00:25:53.800 --> 00:25:55.800]  我們是屬於哪一類人呢
[00:25:55.800 --> 00:25:57.800]  求主幫助我們
[00:25:57.800 --> 00:25:59.800]  認識清楚
[00:25:59.800 --> 00:26:01.800]  我們的廬山真面目
[00:26:01.800 --> 00:26:03.800]  以至我們能夠回到
[00:26:03.800 --> 00:26:05.800]  主耶穌基督的面前
[00:26:05.800 --> 00:26:07.800]  求憐憫德
[00:26:07.800 --> 00:26:09.800]  憐恕蒙恩惠
[00:26:09.800 --> 00:26:11.800]  讓我們做一次
[00:26:11.800 --> 00:26:13.800]  唐三低堂的祈禱
[00:26:13.800 --> 00:26:15.800]  慈悲人
[00:26:15.800 --> 00:26:17.800]  我們求禰要恕我們
[00:26:17.800 --> 00:26:19.800]  很多時候我們都是
[00:26:19.800 --> 00:26:21.800]  將我們的信仰
[00:26:21.800 --> 00:26:23.800]  成為了枷鎖
[00:26:23.800 --> 00:26:25.800]  又成為了人的枷鎖
[00:26:25.800 --> 00:26:27.800]  我們做一個虛偽的人
[00:26:27.800 --> 00:26:29.800]  不去認真讀聖經
[00:26:29.800 --> 00:26:31.800]  問一問
[00:26:31.800 --> 00:26:33.800]  為什麼耶穌是這樣
[00:26:33.800 --> 00:26:35.800]  這和我們有什麼
[00:26:35.800 --> 00:26:37.800]  意思呢
[00:26:37.800 --> 00:26:39.800]  求禰幫助我們
[00:26:39.800 --> 00:26:41.800]  懂得去審查
[00:26:41.800 --> 00:26:43.800]  懂得在禰面前
[00:26:43.800 --> 00:26:45.800]  分辨哪些是合乎禰
[00:26:45.800 --> 00:26:47.800]  哪些是不合乎禰
[00:26:47.800 --> 00:26:49.800]  求禰憐憫我們
[00:26:49.800 --> 00:26:51.800]  祈禱奉耶穌基督名求
[00:26:51.800 --> 00:26:53.800]  阿們
[00:26:53.800 --> 00:26:55.800]  阿們
[00:26:55.800 --> 00:26:57.800]  阿們
[00:26:57.800 --> 00:26:59.800]  阿們
[00:26:59.800 --> 00:27:01.800]  阿們
[00:27:01.800 --> 00:27:03.800]  阿們
[00:27:03.800 --> 00:27:05.800]  阿們
[00:27:05.800 --> 00:27:07.800]  阿們
[00:27:07.800 --> 00:27:09.800]  阿們

