
[00:00:00.000 --> 00:00:05.000]  過去幾個月東方閃電無孔不入
[00:27:48.000 --> 00:28:08.000]  接著,另一方面,磐石的用法,我將我找到的經文,我告訴大家,如果真的要將所有有關磐石的經文讀出來,我只是讀完那些經文已經是一堂,就是說到我沒有時間讀。
[00:28:08.000 --> 00:28:22.000]  我現在將那些比較有代表性的經文我拿出來,給大家看到,磐石這個字,寓意的用法,在舊約的聖經都是針對神來說的,是人敬拜的對象來說的。
[00:28:22.000 --> 00:28:39.000]  創世紀49、24,大家找到,一起讀。但他的功仍舊堅硬,他那手,現狀敏捷,這是因以色列的木者,以色列的磐石,就是雅各的大能者。
[00:28:39.000 --> 00:28:56.000]  聖經裡面有很多,我們叫它做一個對偶,或者排偶,是為了要加深人對那方面的了解認識,他會將兩句的句子放在這裡,其實都是指同樣的東西。
[00:28:56.000 --> 00:29:16.000]  在這個地方,以色列的磐石,就是雅各的大能者,那是誰?雅各的大能者是誰?就是耶和華。新明記32章15節,在這段的聖經,再一次出現這些排偶的用法,對比的用法。
[00:29:16.000 --> 00:29:40.000]  但耶穌麟漸漸肥胖,操縱光滑,踢跳奔跑,便離棄做他的神,興看救他的磐石。做他的神,和救他的磐石,再一次放在一起,去讓人看得見,做我們的神,是誰呢?就是救我們的磐石。
[00:29:40.000 --> 00:30:00.000]  32章生命記18節,你興乏生你的磐石,忘記剷你的神,生和剷,同樣的意思。生你的磐石,就是等於剷你的神,就是生剷那個剷,一樣的一個詞。
[00:30:00.000 --> 00:30:11.000]  然後新明記的32章32節,一起讀。據我們的仇敵自己斷定,他們的磐石,不如我們的磐石,再一次給大家看見。
[00:30:11.000 --> 00:30:31.000]  原來外邦的人,形容他們的神,他們的偶像,都是用磐石形容的。但是在這個地方,他們都很清楚看到,以色列那個的磐石,軟勝他們,是無法比的。因為這樣,磐石,其實都是敬拜的對象。
[00:30:31.000 --> 00:30:54.000]  詩篇18篇第二節,我們一起讀。也就是說,我的岩石,我的山寨,我的救主,我的神,我的磐石,我所投靠的,它是我的盾牌,是拯救我的角,是我的高台。再一次出現,磐石和山寨,和救主,和神,是同樣的意思。
[00:30:54.000 --> 00:31:12.000]  都是指著,也就是說,來講的。然後詩篇18篇31節,我們一起讀。除了,也就是說,誰是神呢?除了我的神,誰是磐石呢?再一次強調,磐石不是用在人的上面。
[00:31:12.000 --> 00:31:26.000]  而是在舊約裡面,一而再,再而三,繼續不斷給我們看得見,舊約裡面用了磐石,作一個比喻性的用法的時間,只是用在耶和華的身上。
[00:31:26.000 --> 00:31:51.000]  好了,那神父就跟著說,這是你的解法而已,但是也有可能是只能給呢?那你後面又為什麼呢?他說,你是給的。我要將天國的約時給你,不是你們,是你。你是只有誰呢?是只有一個而已。當時又再給得過。
[00:31:51.000 --> 00:32:11.000]  凡你在天上捆綁,凡你在天上釋放,在天上有你釋放我。那你說,他不是教宗,他不是教皇,那他是誰呢?那我說,這一句,我沒有否定耶穌有這個權並給彼得,那個是指彼得來說。
[00:32:11.000 --> 00:32:27.000]  我問他,那你有沒有這個權並呢?他說,我沒有的,是教宗有的。那我說,那你信不信聖經呢?他說,信。如果你信聖經的時候,不如我們看多兩張,看下去吧。
[00:32:27.000 --> 00:32:46.000]  今天看到十八章,十八節,我們一起讀一讀。我實在告訴你們,凡你們在地上所捆綁的,在天上也要捆綁,凡你們在地上所釋放的,在天上也要釋放。
[00:32:46.000 --> 00:33:02.000]  那你們是誰呢?鄧姐妹,你們是誰呢?就是我們。你們就是我們。我們是誰呢?就是全部得救了的人,所有的門徒。
[00:33:02.000 --> 00:33:19.000]  所以我告訴她,彼得有那個權並沒有錯的,但是同樣我們也有的。那這個我們,你們是誰呢?是所有的門徒。那什麼叫所有的門徒呢?全部領受了聖靈的洗那些。
[00:33:19.000 --> 00:33:42.000]  那哪些人領受了聖靈的洗呢?加入教會嘛,聖靈的洗是我們加入教會一個基本的手續。就是那些聽過福音,又接受了這個福音,認定耶穌基督是我們唯一的救主,這些的人,既然信他,就領受所應許的聖靈為人寄。
[00:33:42.000 --> 00:33:57.000]  以不所屬於日章13、14節,很清楚的說。因為這樣,所以我告訴她,除非你未受聖靈的洗。如果你受了聖靈的洗,你也有這個權並。
[00:33:57.000 --> 00:34:15.000]  那我跟著她,我想問,有多少人有把握,你已經受了聖靈的洗,可以舉手嗎?感謝神。那有多少人不是很有把握,不知道受了沒有,可以舉手嗎?都有些事情。
[00:34:15.000 --> 00:34:33.000]  那我想問,不知道受了沒有,想不想受了她?想,感謝神,感謝神,很多。ABC,很簡單。A,我們承認,我是無力自救的罪人,聖經說的。
[00:34:33.000 --> 00:34:49.000]  我們要認自己的罪,神是信實的,是公義的。必要赦免我們的罪,洗淨我們一切的不義。B,相信,believe。相信耶穌基督是唯一的救主,這個很重要。
[00:34:49.000 --> 00:35:06.000]  他能夠救我們,他也已經來這個世界為我們死在十字架上,一次過,來將我們的罪取清。C,confess,心裡相信,口裡承認,羅馬書十章九節,就必得救。
[00:35:06.000 --> 00:35:22.000]  以匪所書一章十三十四,就說,當我們做這個決定,既然信他的時候,就必領受所應許的聖靈。A,B,C,就是這麼簡單。
[00:35:22.000 --> 00:35:42.000]  我跟著問,剛才舉手很想受聖靈的洗的,鼎智妹,有多少個你願意A,B,C的,其他的已經受了的都舉起來。有多少個受了聖靈的洗,或者你願意A,B,C的那些,全部都舉手,看看有多少個。
[00:35:42.000 --> 00:36:04.000]  OK,跟著來,既然是這樣的時候,我想問,還有沒有人未A,B,C的,有沒有?只有一個,那可以寫下名字。寫在回應紙上,我們三福隊會幫你做A,B,C,更加清楚。
[00:36:04.000 --> 00:36:14.000]  只剩下一個。那就是說,我們用掌聲恭喜剛才做了A,B,C決定的那些。
[00:36:14.000 --> 00:36:43.000]  鼎智妹,這個很重要。原來我們今天,當領受了這個救恩,有了聖靈的洗的時候,聖經說,無論是猶太人,是希臘人,或者外邦人,或者非猶太人,無論是男的,是女的,是老的,是幼的,都從一位聖靈受洗。
[00:36:43.000 --> 00:37:02.000]  而飲於一位聖靈,加入基督的身體,成為身體的一部分。基督的身體是什麼?就是教會,我們就是教會的一份子。原來因為這樣,我們很感恩,神給我們一個權柄去捆綁。
[00:37:02.000 --> 00:37:16.000]  如何去捆綁?如果一個人不相信的時候,我們告訴他,他們是沒有辦法得到救人,我們去宣告。但是如果他一信主的時候,A,B,C的時候,你和我就有信心去宣告。
[00:37:16.000 --> 00:37:45.000]  弟兄、姊妹,恭喜你,你已經是神家女的一份子,你是神的兒子,你是神的女兒,我們一起恭喜他。弟兄姊妹,這個就是宣告。然後,教會的Boss是誰呢?根基是誰呢?頭是誰呢?在這段聖經當中,彼得的宣告是其中一個可能。
[00:37:45.000 --> 00:38:02.000]  馬太十六章十六節一起讀,西門彼得回答說,你是基督,是永生神的兒子。有人說,其實整個教會的根基,耶穌說,我將教會建造在這盤石上。
[00:38:02.000 --> 00:38:20.000]  這個盤石就是指到彼得的宣告,任何一個教會宣告耶穌就是基督,就是那個Boss,就是王,是永生神的兒子。如果他這樣的時候,這個教會就是神的教會。
[00:38:20.000 --> 00:38:34.000]  但是另一個解釋,更加直接,是更多聖經的經文告訴你,不是間接有彼得的口宣告那樣東西,而是直接我們就認定盤石就是指基督。
[00:38:34.000 --> 00:38:49.000]  在哪裏有說?原來在新約聖經裏面,都非常清楚地講及到,舊約聖經這麼多經文講及到,我們這個神就是盤石,耶穌說就是盤石,救我們這個神就是盤石,生我們這個神就是救我們這個盤石。
[00:38:49.000 --> 00:39:04.000]  但是來到新約,哥倫多前書十章四節,我們一起讀,也都學了一樣的靈水,所學的,是出於隨著他們的盤石,這盤石就是基督。
[00:39:04.000 --> 00:39:20.000]  但是新約聖經非常清楚告訴我們,那個盤石就是指基督。丁姐妹,指基督才是我們的盤石。我們今天要聽,我們要聽誰呢?
[00:39:20.000 --> 00:39:35.000]  究竟成員是誰呢?剛才我說,臨前十二章十三節,我們不驅使猶太人是希臘人,是維盧的,是自主的,都從一位聖靈受洗,成了一個身體,飲於一位聖靈。
[00:39:35.000 --> 00:39:54.000]  然後,哥倫多前書十二章二十七節,就更加清楚表明,一起讀,你們就是基督的身子,並且各自作肢體的。丁姐妹,非常清楚擺明,你們就是基督的身體。
[00:39:54.000 --> 00:40:18.000]  既然是這樣,我們今天面對著這個歪曲拨拋的世代,我相信都是,你和我也要有心理準備。在這個社會裡面,我們逐步會成為一些受迫的小眾。
[00:40:18.000 --> 00:40:36.000]  因為整個世界的趨勢就是這樣。你越是堅守聖經,你會越來越孤單。告訴大家,你在你同事當中,你會越來越孤單。在你的親戚朋友當中,是越來越孤單。
[00:40:36.000 --> 00:41:01.000]  所以,社會上,除非你去共融,或者不同的不要說,只同那些,整整下不要緊,那些就放下。那些不用不堅持,整整下的時間會變質。
[00:41:01.000 --> 00:41:23.000]  在他自己的文章,最後他引了馬丁路德在沃普斯的那個地方的聲明和立場,作為他自己的一個故某。
[00:41:23.000 --> 00:41:36.000]  五十幾六十年前,馬丁路德就在沃普斯,即是德國的那個地方,被要求撤回他所寫的95條,他的立場書,他的論供。
[00:41:36.000 --> 00:41:55.000]  但當時他的回覆一直到現在為止,歷久尚生。他很清楚說,除非你用經文向我證明,給我清楚的理由指出我的錯誤。
[00:41:55.000 --> 00:42:15.000]  我是無法且不能撤回,我的良心是上帝話語的父老,要違背良心行事,既不應當,也不安全,因為他是危急靈魂的。
[00:42:15.000 --> 00:42:26.000]  我堅持立場,我無其他解決之道,上帝呀,你幫了我。
[00:42:26.000 --> 00:42:54.000]  J.Pekka用這句話,跟他們說,我堅持立場,我無其他解決之道,因為我的良心是上帝話語的父老。你是不是呢?我們低頭做個討告。
[00:42:54.000 --> 00:43:15.000]  在我們的討告的時候,我們很想問問在座,丁姐妹,有些人因為看到自己的信仰,很多時候在不信的人當中,被人的批評有多少?
[00:43:15.000 --> 00:43:31.000]  因為這樣的緣故,很容易都會認同世俗某一些觀念。曾經試過的,我請你舉手。
[00:43:31.000 --> 00:43:54.000]  接著第二件事,我想問,有多少人在我們的價值觀,在我們人生觀,甚至在移民的選擇,我們很容易選擇了人的做法,去留一個在這裡賺錢。
[00:43:54.000 --> 00:44:14.000]  或者我們子女的選擇,很容易選擇了我們要看名校。我們也很容易要求我們的子女,有沒有試過,就是要求他們成績過於零成。
[00:44:14.000 --> 00:44:31.000]  一到考試的時候,寧願叫他們溫習、補習,不要去教會。有多少人都曾經試過,我都請你舉手。
[00:44:31.000 --> 00:44:56.000]  在今天,我也很想問問大家,有多少人願意在你同事當中,當別人談一些不應該談的事情,有關性的方面,當作笑話,說別人的是非。
[00:44:56.000 --> 00:45:07.000]  有多少人願意立志,不會加入去談這些事情,我請你舉手。感謝神。
[00:45:07.000 --> 00:45:26.000]  有多少人你立志,別人會不擇手段求升職,但你認定你不會跟他們這樣做,寧願無得升就算了,我請你舉手。
[00:45:26.000 --> 00:45:42.000]  有多少人願意,雖然很多人很緊張子女的學業,一到考試期間,叫他們不要回教會,但你認定跟神的親近是必要的。
[00:45:42.000 --> 00:46:05.000]  不是不讀書,而是不會把給神的時間全部拿去讀書,甚至上班、賺錢、出差。你都認定我要給那段時間,是我跟上帝約會。
[00:46:05.000 --> 00:46:24.000]  有多少人願意,我請你舉手。金錢方面,有多少人願意將屬於上帝的部分立定心志,我要給上帝。我請你舉手。
[00:46:24.000 --> 00:46:52.000]  感謝神。親我的神,親我的主,你看到我們的手,你都知道我們的心。當這個世界越來越偏離你的話,求你幫助我們成為一個合理心意的人,讓我們都一起說,我們的良心是上帝話語的父老。
[00:46:52.000 --> 00:47:03.000]  我們不敢自己做決定,而是跟從你的決定。聽我們禱告,奉耶穌基督的命球。

