
[00:00:00.000 --> 00:00:09.000]  各位觀眾 今天繼續講史特恆傳
[00:29:11.000 --> 00:29:14.000]  禮賢會不算很禮儀 也有些禮儀
[00:29:14.000 --> 00:29:17.000]  我不是說禮儀不好 我喜歡禮儀
[00:29:17.000 --> 00:29:20.000]  但是我沒有辦法去幫他們
[00:29:20.000 --> 00:29:22.000]  所以我就做了顧問牧師
[00:29:22.000 --> 00:29:24.000]  顧問牧師就是不用工作的
[00:29:24.000 --> 00:29:27.000]  有些事問就給意見
[00:29:27.000 --> 00:29:30.000]  教會在97年就建好了新堂
[00:29:30.000 --> 00:29:33.000]  教會一直都是200人左右
[00:29:33.000 --> 00:29:36.000]  那班長輩執事的時候是很童心的
[00:29:36.000 --> 00:29:41.000]  百多二百人承擔了幾千萬的建堂
[00:29:41.000 --> 00:29:44.000]  建好了就想著很多人來
[00:29:44.000 --> 00:29:48.000]  誰知道98年 教會沒有增長
[00:29:48.000 --> 00:29:51.000]  99年人數還下跌了
[00:29:51.000 --> 00:29:53.000]  他就很想我回去
[00:29:53.000 --> 00:29:55.000]  我說不行 我長洲怎麼出來呢
[00:29:55.000 --> 00:29:59.000]  後來99年底我就去了忠臣教書
[00:29:59.000 --> 00:30:01.000]  他再一次跟我說
[00:30:01.000 --> 00:30:03.000]  他說我們教會不知道為什麼
[00:30:03.000 --> 00:30:07.000]  我母會建好了新堂
[00:30:07.000 --> 00:30:09.000]  那班人很努力工作
[00:30:09.000 --> 00:30:12.000]  但是人數是不增長的
[00:30:12.000 --> 00:30:14.000]  教會還好像死沉沉
[00:30:14.000 --> 00:30:17.000]  不是我們那班人很愛主
[00:30:17.000 --> 00:30:19.000]  應該是很大發展
[00:30:19.000 --> 00:30:23.000]  你知道這個教會在大埔原來是一個鄉村教會
[00:30:23.000 --> 00:30:27.000]  那種愛心很大 很好的
[00:30:27.000 --> 00:30:31.000]  教會的親和力很強
[00:30:31.000 --> 00:30:35.000]  於是我就說做些調查
[00:30:35.000 --> 00:30:37.000]  他們早課崇拜是7點半的
[00:30:37.000 --> 00:30:40.000]  我就跟主任說
[00:30:40.000 --> 00:30:42.000]  7點半可以早一點
[00:30:42.000 --> 00:30:44.000]  不如問一下弟兄姊妹
[00:30:44.000 --> 00:30:48.000]  第一課是7點半 接著到9點鐘就主一學
[00:30:48.000 --> 00:30:51.000]  到11點鐘就是崇拜
[00:30:51.000 --> 00:30:54.000]  我不是很好 做了些調查
[00:30:54.000 --> 00:30:59.000]  但是你知道民主就是要少數服從多數
[00:30:59.000 --> 00:31:01.000]  反正90萬有什麼問題
[00:31:01.000 --> 00:31:03.000]  大家就填回來 好啊7點半好啊
[00:31:03.000 --> 00:31:06.000]  你知道7點半崇拜30人都不夠
[00:31:06.000 --> 00:31:08.000]  只有20多人就快倒閉了
[00:31:08.000 --> 00:31:10.000]  我就說為什麼要7點半呢
[00:31:10.000 --> 00:31:14.000]  你知道嗎 我們教會一個很愛主的醫生
[00:31:14.000 --> 00:31:16.000]  他自小長大
[00:31:16.000 --> 00:31:17.000]  他8點鐘就開業
[00:31:17.000 --> 00:31:19.000]  就是8點鐘開門看病
[00:31:19.000 --> 00:31:21.000]  我們要就他 所以7點半崇拜
[00:31:21.000 --> 00:31:23.000]  他好多來的
[00:31:23.000 --> 00:31:25.000]  他到8點一兩個小時就會走
[00:31:25.000 --> 00:31:27.000]  我們不想失去這麼好的弟兄
[00:31:27.000 --> 00:31:30.000]  所以9點半 教會不是這樣
[00:31:30.000 --> 00:31:32.000]  雖然這個醫生都很好
[00:31:32.000 --> 00:31:36.000]  你要為真正崇拜的人
[00:31:36.000 --> 00:31:41.000]  接著主一學就是9點鐘
[00:31:41.000 --> 00:31:44.000]  完了之後父母就接主一學走
[00:31:44.000 --> 00:31:46.000]  接著7點鐘崇拜
[00:31:46.000 --> 00:31:48.000]  那些父母要看十蚊仔
[00:31:48.000 --> 00:31:51.000]  那父母就在崇拜
[00:31:51.000 --> 00:31:53.000]  媽媽就帶十蚊仔到外面流浪
[00:31:53.000 --> 00:31:55.000]  就一路等爸爸崇拜
[00:31:55.000 --> 00:31:58.000]  或者爸爸帶十蚊仔到外面茶餐廳流浪
[00:31:58.000 --> 00:32:00.000]  就等媽媽崇拜
[00:32:00.000 --> 00:32:01.000]  一家人就一齊崇拜
[00:32:01.000 --> 00:32:02.000]  我說不是很好嗎
[00:32:02.000 --> 00:32:04.000]  於是又做民主調查
[00:32:04.000 --> 00:32:05.000]  好啊 為什麼不好呢
[00:32:05.000 --> 00:32:07.000]  這樣才夠人手嘛
[00:32:07.000 --> 00:32:10.000]  不出聲了 顧問牧師出了聲
[00:32:10.000 --> 00:32:12.000]  就不出聲了 是吧
[00:32:12.000 --> 00:32:14.000]  2000年 我回去了
[00:32:14.000 --> 00:32:18.000]  我發現教會真的很傳統
[00:32:18.000 --> 00:32:19.000]  崇拜很傳統
[00:32:19.000 --> 00:32:22.000]  很多東西都是看自己
[00:32:22.000 --> 00:32:23.000]  只要照顧自己的愛
[00:32:23.000 --> 00:32:24.000]  這樣是很好的
[00:32:24.000 --> 00:32:28.000]  我2000年5月回去
[00:32:28.000 --> 00:32:31.000]  我就說我不要搞民主
[00:32:31.000 --> 00:32:33.000]  我要搞獨裁
[00:32:33.000 --> 00:32:35.000]  你讓我做堂主任
[00:32:35.000 --> 00:32:37.000]  當時我做堂主任
[00:32:37.000 --> 00:32:38.000]  我做了忠臣教書
[00:32:38.000 --> 00:32:39.000]  不過禮儀會的制度
[00:32:39.000 --> 00:32:41.000]  是可以有兼職堂主任
[00:32:41.000 --> 00:32:45.000]  區會可以管理
[00:32:45.000 --> 00:32:49.000]  我說要改崇拜時間
[00:32:49.000 --> 00:32:51.000]  不要7點半
[00:32:51.000 --> 00:32:54.000]  將它變成9點鐘
[00:32:54.000 --> 00:33:00.000]  然後主要學9點鐘和11點鐘
[00:33:00.000 --> 00:33:04.000]  早堂主學 午堂主學
[00:33:04.000 --> 00:33:07.000]  是可以全家回來的
[00:33:07.000 --> 00:33:10.000]  即是說父母崇拜
[00:33:10.000 --> 00:33:13.000]  親戚同時主學 同時進行
[00:33:13.000 --> 00:33:15.000]  11點鐘有主學
[00:33:15.000 --> 00:33:18.000]  可以全家回來
[00:33:18.000 --> 00:33:21.000]  結果很短的時間
[00:33:21.000 --> 00:33:23.000]  很多人回來
[00:33:23.000 --> 00:33:26.000]  半年時間200人
[00:33:26.000 --> 00:33:29.000]  去到250人
[00:33:29.000 --> 00:33:32.000]  然後崇拜就要改
[00:33:32.000 --> 00:33:35.000]  教會的奉獻是全袋的
[00:33:35.000 --> 00:33:37.000]  全袋都不緊要
[00:33:37.000 --> 00:33:39.000]  有些不同的傳統
[00:33:39.000 --> 00:33:42.000]  教會覺得傳多一次袋
[00:33:42.000 --> 00:33:44.000]  可以收多些奉獻
[00:33:44.000 --> 00:33:46.000]  傳一次又傳一次
[00:33:46.000 --> 00:33:48.000]  很煩的
[00:33:48.000 --> 00:33:50.000]  我就說不要傳那麼多
[00:33:50.000 --> 00:33:51.000]  傳一次
[00:33:51.000 --> 00:33:52.000]  少很多
[00:33:52.000 --> 00:33:54.000]  真心奉獻不是因為傳兩次
[00:33:54.000 --> 00:33:56.000]  我奉獻多些
[00:33:56.000 --> 00:33:58.000]  我想提議
[00:33:58.000 --> 00:33:59.000]  不傳袋
[00:33:59.000 --> 00:34:01.000]  不過太激烈了
[00:34:01.000 --> 00:34:06.000]  然後奉獻的人名
[00:34:06.000 --> 00:34:08.000]  在周刊填滿
[00:34:08.000 --> 00:34:10.000]  精訊率
[00:34:10.000 --> 00:34:11.000]  人們最有興趣
[00:34:11.000 --> 00:34:12.000]  一坐下就看
[00:34:12.000 --> 00:34:13.000]  這個奉獻多少錢
[00:34:13.000 --> 00:34:15.000]  很喜歡看的
[00:34:15.000 --> 00:34:16.000]  看阿貓奉獻多少
[00:34:16.000 --> 00:34:17.000]  Michael多少
[00:34:17.000 --> 00:34:19.000]  Julian多少
[00:34:19.000 --> 00:34:20.000]  很有興趣
[00:34:20.000 --> 00:34:24.000]  一邊檢查數據
[00:34:24.000 --> 00:34:26.000]  我廢除了
[00:34:26.000 --> 00:34:28.000]  周刊不登
[00:34:28.000 --> 00:34:30.000]  登在外面
[00:34:30.000 --> 00:34:32.000]  還遮住
[00:34:32.000 --> 00:34:34.000]  我們要檢查就檢查自己
[00:34:34.000 --> 00:34:36.000]  他們很擔心
[00:34:36.000 --> 00:34:38.000]  人們不奉獻
[00:34:38.000 --> 00:34:40.000]  如果被人看到名字奉獻
[00:34:40.000 --> 00:34:42.000]  我奉獻不用恨
[00:34:42.000 --> 00:34:44.000]  我是愛主才奉獻
[00:34:44.000 --> 00:34:46.000]  有很多改變
[00:34:46.000 --> 00:34:48.000]  我回去
[00:34:48.000 --> 00:34:50.000]  人們說牧師你回來
[00:34:50.000 --> 00:34:52.000]  三日小便
[00:34:52.000 --> 00:34:53.000]  一個月小便
[00:34:53.000 --> 00:34:54.000]  三日大便
[00:34:54.000 --> 00:34:56.000]  變得頭暈了
[00:34:56.000 --> 00:34:58.000]  我是
[00:34:58.000 --> 00:35:00.000]  我不單止這些
[00:35:00.000 --> 00:35:02.000]  聖山又變
[00:35:02.000 --> 00:35:04.000]  還有一個變
[00:35:04.000 --> 00:35:06.000]  我們舊洲很傳統
[00:35:06.000 --> 00:35:08.000]  我們的主土文
[00:35:08.000 --> 00:35:10.000]  是用文言文
[00:35:10.000 --> 00:35:12.000]  我父在天
[00:35:12.000 --> 00:35:14.000]  願以名姓
[00:35:14.000 --> 00:35:16.000]  以國臨家
[00:35:16.000 --> 00:35:18.000]  以治得成
[00:35:18.000 --> 00:35:20.000]  你知道我說什麼嗎
[00:35:20.000 --> 00:35:22.000]  背了幾十年
[00:35:22.000 --> 00:35:24.000]  我改不改
[00:35:24.000 --> 00:35:26.000]  你改了我不懂
[00:35:26.000 --> 00:35:28.000]  我說
[00:35:28.000 --> 00:35:30.000]  你為新人還是為舊人
[00:35:30.000 --> 00:35:32.000]  我們也要為舊人
[00:35:32.000 --> 00:35:34.000]  我說不行
[00:35:34.000 --> 00:35:36.000]  改
[00:35:36.000 --> 00:35:38.000]  我不准用文言文
[00:35:38.000 --> 00:35:40.000]  另外史奴信經
[00:35:40.000 --> 00:35:42.000]  又是文言文
[00:35:42.000 --> 00:35:44.000]  又改
[00:35:44.000 --> 00:35:46.000]  扯肩撞血毛
[00:35:46.000 --> 00:35:48.000]  又說什麼
[00:35:48.000 --> 00:35:50.000]  我說這是十九世紀
[00:35:50.000 --> 00:35:52.000]  又改
[00:35:52.000 --> 00:35:54.000]  我說你什麼都改
[00:35:54.000 --> 00:35:56.000]  樣都改
[00:35:56.000 --> 00:35:58.000]  我說改是要為
[00:35:58.000 --> 00:36:00.000]  整個世界
[00:36:00.000 --> 00:36:02.000]  所以
[00:36:02.000 --> 00:36:04.000]  有時獨裁也不錯
[00:36:04.000 --> 00:36:08.000]  還有
[00:36:08.000 --> 00:36:10.000]  聖餐
[00:36:10.000 --> 00:36:12.000]  當時
[00:36:12.000 --> 00:36:14.000]  有人出來
[00:36:14.000 --> 00:36:16.000]  坐在那裡的人
[00:36:16.000 --> 00:36:18.000]  很喜歡聊天
[00:36:18.000 --> 00:36:20.000]  很喜歡聊天
[00:36:20.000 --> 00:36:22.000]  我就說
[00:36:22.000 --> 00:36:24.000]  聖餐是很尊重上帝
[00:36:24.000 --> 00:36:26.000]  有一次
[00:36:26.000 --> 00:36:28.000]  有些老人家
[00:36:28.000 --> 00:36:30.000]  很喜歡聊天
[00:36:30.000 --> 00:36:32.000]  不是你們
[00:36:32.000 --> 00:36:34.000]  他們耳濡目染
[00:36:34.000 --> 00:36:36.000]  我就不派餐
[00:36:36.000 --> 00:36:38.000]  站在那裡
[00:36:38.000 --> 00:36:40.000]  不派餐
[00:36:40.000 --> 00:36:42.000]  最怕不是老人家
[00:36:42.000 --> 00:36:44.000]  是旁邊的人
[00:36:44.000 --> 00:36:46.000]  死了
[00:36:46.000 --> 00:36:48.000]  不派餐
[00:36:48.000 --> 00:36:50.000]  就不聊天
[00:36:50.000 --> 00:36:52.000]  有些人還不知道死
[00:36:52.000 --> 00:36:54.000]  走過去拍他
[00:36:54.000 --> 00:36:56.000]  嚇死他
[00:36:56.000 --> 00:36:58.000]  看著他
[00:36:58.000 --> 00:37:00.000]  之後他們
[00:37:00.000 --> 00:37:02.000]  乖了
[00:37:02.000 --> 00:37:04.000]  崇拜了一件事
[00:37:04.000 --> 00:37:06.000]  很多人嘴碎
[00:37:06.000 --> 00:37:08.000]  做什麼
[00:37:08.000 --> 00:37:10.000]  吃香口膠
[00:37:10.000 --> 00:37:12.000]  很討厭
[00:37:12.000 --> 00:37:14.000]  嘴碎
[00:37:14.000 --> 00:37:16.000]  看到我的兒女
[00:37:16.000 --> 00:37:18.000]  嘴碎
[00:37:18.000 --> 00:37:20.000]  我那條柱第三位
[00:37:20.000 --> 00:37:22.000]  不要嘴碎
[00:37:22.000 --> 00:37:24.000]  拍到他死
[00:37:24.000 --> 00:37:26.000]  完了之後
[00:37:26.000 --> 00:37:28.000]  有三萬人來
[00:37:28.000 --> 00:37:30.000]  對不起牧師
[00:37:30.000 --> 00:37:32.000]  我剛才吃香口膠
[00:37:32.000 --> 00:37:34.000]  以後不敢
[00:37:34.000 --> 00:37:36.000]  他們罵人
[00:37:36.000 --> 00:37:38.000]  上星期罵
[00:37:38.000 --> 00:37:40.000]  今天罵
[00:37:40.000 --> 00:37:42.000]  我回到自己的墓會
[00:37:42.000 --> 00:37:44.000]  以前很包容
[00:37:44.000 --> 00:37:46.000]  很講愛心
[00:37:46.000 --> 00:37:48.000]  改變
[00:37:48.000 --> 00:37:50.000]  真的看到
[00:37:50.000 --> 00:37:52.000]  上帝當中
[00:37:52.000 --> 00:37:54.000]  後來
[00:37:54.000 --> 00:37:56.000]  有些執事不高興
[00:37:56.000 --> 00:37:58.000]  不做
[00:37:58.000 --> 00:38:00.000]  傳道
[00:38:00.000 --> 00:38:02.000]  突然有很多人
[00:38:02.000 --> 00:38:04.000]  不做
[00:38:04.000 --> 00:38:06.000]  執事辭職
[00:38:06.000 --> 00:38:08.000]  回頭兩年
[00:38:08.000 --> 00:38:10.000]  傳道都走了
[00:38:10.000 --> 00:38:12.000]  走完
[00:38:12.000 --> 00:38:14.000]  全部換了
[00:38:14.000 --> 00:38:16.000]  上帝來找人
[00:38:16.000 --> 00:38:18.000]  之後
[00:38:18.000 --> 00:38:20.000]  有三個傳道
[00:38:20.000 --> 00:38:22.000]  後來有十一個傳道
[00:38:22.000 --> 00:38:24.000]  我回到2000年
[00:38:24.000 --> 00:38:26.000]  一直為教會祈禱
[00:38:26.000 --> 00:38:28.000]  教會
[00:38:28.000 --> 00:38:30.000]  再不是以前的口號
[00:38:30.000 --> 00:38:32.000]  禮賢一家
[00:38:32.000 --> 00:38:34.000]  成都禮賢一家
[00:38:34.000 --> 00:38:36.000]  真是一家
[00:38:36.000 --> 00:38:38.000]  我要天國福音
[00:38:38.000 --> 00:38:40.000]  向社區開放
[00:38:40.000 --> 00:38:42.000]  教會向社區開放
[00:38:42.000 --> 00:38:46.000]  他們要來南部學
[00:38:46.000 --> 00:38:48.000]  學啟發課程
[00:38:48.000 --> 00:38:50.000]  後來他們很好
[00:38:50.000 --> 00:38:52.000]  幼稚園工作
[00:38:52.000 --> 00:38:54.000]  家長工作向社區
[00:38:54.000 --> 00:38:58.000]  由2000年
[00:38:58.000 --> 00:39:00.000]  每一年
[00:39:00.000 --> 00:39:02.000]  我們有100個人增長
[00:39:02.000 --> 00:39:04.000]  到了2006年
[00:39:04.000 --> 00:39:06.000]  40週年
[00:39:06.000 --> 00:39:08.000]  教會去到600多人
[00:39:08.000 --> 00:39:10.000]  由本來
[00:39:10.000 --> 00:39:12.000]  一個崇拜
[00:39:12.000 --> 00:39:14.000]  一個就死的祖堂崇拜
[00:39:14.000 --> 00:39:16.000]  後來有四個崇拜
[00:39:16.000 --> 00:39:18.000]  有些改變
[00:39:18.000 --> 00:39:20.000]  我們
[00:39:20.000 --> 00:39:22.000]  不是
[00:39:22.000 --> 00:39:24.000]  內部的人只看到自己
[00:39:24.000 --> 00:39:26.000]  看不到外面
[00:39:26.000 --> 00:39:28.000]  逢車式教會
[00:39:28.000 --> 00:39:30.000]  是看到這個世界
[00:39:30.000 --> 00:39:32.000]  我們是
[00:39:32.000 --> 00:39:34.000]  因時度勢
[00:39:34.000 --> 00:39:36.000]  不是貪得意去改變
[00:39:36.000 --> 00:39:38.000]  而是看我們服侍的群體
[00:39:38.000 --> 00:39:40.000]  他們的需要
[00:39:40.000 --> 00:39:42.000]  去改變
[00:39:42.000 --> 00:39:44.000]  教會最初
[00:39:44.000 --> 00:39:46.000]  對於
[00:39:46.000 --> 00:39:48.000]  差傳
[00:39:48.000 --> 00:39:50.000]  很吝嗇
[00:39:50.000 --> 00:39:52.000]  一年有十幾二十萬
[00:39:52.000 --> 00:39:54.000]  支持外面
[00:39:54.000 --> 00:39:56.000]  的機構
[00:39:56.000 --> 00:39:58.000]  我說差傳很重要
[00:39:58.000 --> 00:40:00.000]  我要先支持
[00:40:00.000 --> 00:40:02.000]  我說弟兄姊妹
[00:40:02.000 --> 00:40:04.000]  先有奉獻
[00:40:04.000 --> 00:40:06.000]  他們很擔心
[00:40:06.000 --> 00:40:08.000]  很怕要用償費
[00:40:08.000 --> 00:40:10.000]  我不用怕
[00:40:10.000 --> 00:40:12.000]  我會給
[00:40:12.000 --> 00:40:14.000]  差傳後來
[00:40:14.000 --> 00:40:16.000]  由二十萬的預算
[00:40:16.000 --> 00:40:18.000]  到一百六十萬
[00:40:18.000 --> 00:40:20.000]  支持了兩對宣教士
[00:40:20.000 --> 00:40:22.000]  最高只有四個宣教士
[00:40:22.000 --> 00:40:24.000]  無論在國內
[00:40:24.000 --> 00:40:26.000]  因為有事工
[00:40:26.000 --> 00:40:28.000]  弟兄姊妹就有奉獻
[00:40:28.000 --> 00:40:30.000]  弟兄姊妹就愛教會
[00:40:30.000 --> 00:40:32.000]  而且越來越多新的人來到
[00:40:32.000 --> 00:40:34.000]  看到教會
[00:40:34.000 --> 00:40:36.000]  可以服侍他們
[00:40:36.000 --> 00:40:38.000]  教會的增長主要是信主
[00:40:38.000 --> 00:40:40.000]  每年大約三四十人
[00:40:40.000 --> 00:40:42.000]  信主
[00:40:42.000 --> 00:40:44.000]  最高那年有九十一人
[00:40:44.000 --> 00:40:46.000]  信主
[00:40:46.000 --> 00:40:48.000]  一個願意
[00:40:48.000 --> 00:40:50.000]  向外面開放
[00:40:50.000 --> 00:40:52.000]  教會去服侍
[00:40:52.000 --> 00:40:54.000]  是為主的名
[00:40:54.000 --> 00:40:56.000]  服侍社區
[00:40:56.000 --> 00:40:58.000]  為了他們的好處
[00:40:58.000 --> 00:41:00.000]  以人為主
[00:41:00.000 --> 00:41:02.000]  教會就可以向前
[00:41:02.000 --> 00:41:04.000]  很多的傳統
[00:41:04.000 --> 00:41:06.000]  很多的東西
[00:41:06.000 --> 00:41:08.000]  我們不是說不好
[00:41:08.000 --> 00:41:10.000]  我們都要守住
[00:41:10.000 --> 00:41:12.000]  例如
[00:41:12.000 --> 00:41:14.000]  禮賢會是鷹鞋洗禮
[00:41:14.000 --> 00:41:18.000]  我教神學
[00:41:18.000 --> 00:41:20.000]  我都很清楚講
[00:41:20.000 --> 00:41:22.000]  鷹鞋洗禮有鷹鞋洗禮
[00:41:22.000 --> 00:41:24.000]  神學的基礎
[00:41:24.000 --> 00:41:26.000]  成人洗禮有成人洗禮
[00:41:26.000 --> 00:41:28.000]  的基礎
[00:41:28.000 --> 00:41:30.000]  灑水浸禮都全部合法
[00:41:30.000 --> 00:41:32.000]  因為這個教會傳統
[00:41:32.000 --> 00:41:34.000]  是鷹鞋洗禮
[00:41:34.000 --> 00:41:36.000]  灑水禮
[00:41:36.000 --> 00:41:38.000]  有一個很好的學生
[00:41:38.000 --> 00:41:40.000]  他是浸信會的
[00:41:40.000 --> 00:41:42.000]  他說
[00:41:42.000 --> 00:41:44.000]  我沒有辦法接納
[00:41:44.000 --> 00:41:46.000]  鷹鞋洗禮
[00:41:46.000 --> 00:41:48.000]  和灑水禮
[00:41:48.000 --> 00:41:50.000]  但他很好的很有熱心
[00:41:50.000 --> 00:41:52.000]  我和他說
[00:41:52.000 --> 00:41:54.000]  這個教會是鷹鞋洗禮
[00:41:54.000 --> 00:41:56.000]  灑水禮
[00:41:56.000 --> 00:41:58.000]  如果你不接受就不要來
[00:41:58.000 --> 00:42:00.000]  他說雖然他不接受
[00:42:00.000 --> 00:42:02.000]  但他會尊重
[00:42:02.000 --> 00:42:04.000]  他不會去教導
[00:42:04.000 --> 00:42:06.000]  形式
[00:42:06.000 --> 00:42:08.000]  如果是這樣的話
[00:42:08.000 --> 00:42:10.000]  我可以請他做傳道
[00:42:10.000 --> 00:42:12.000]  但不會安立你
[00:42:12.000 --> 00:42:14.000]  因為你要明白神學
[00:42:14.000 --> 00:42:16.000]  要遵守傳統
[00:42:16.000 --> 00:42:18.000]  他帶了很多人信主
[00:42:18.000 --> 00:42:20.000]  並且團結做得相當好
[00:42:20.000 --> 00:42:22.000]  但這一點
[00:42:22.000 --> 00:42:24.000]  我覺得
[00:42:24.000 --> 00:42:26.000]  不可以妥協
[00:42:26.000 --> 00:42:28.000]  因為你這樣改變
[00:42:28.000 --> 00:42:30.000]  整個教會傳統就會亂了
[00:42:30.000 --> 00:42:32.000]  不過
[00:42:32.000 --> 00:42:34.000]  六年後
[00:42:34.000 --> 00:42:36.000]  他改變了
[00:42:36.000 --> 00:42:38.000]  他說我現在明白了
[00:42:38.000 --> 00:42:40.000]  那個意義
[00:42:40.000 --> 00:42:42.000]  鷹鞋洗禮和灑水禮的意義
[00:42:42.000 --> 00:42:44.000]  他說
[00:42:44.000 --> 00:42:46.000]  我不單止
[00:42:46.000 --> 00:42:48.000]  不會去講相反的事
[00:42:48.000 --> 00:42:50.000]  我還可以在學徒班
[00:42:50.000 --> 00:42:52.000]  解釋神學
[00:42:52.000 --> 00:42:54.000]  結果他安立了
[00:42:54.000 --> 00:42:56.000]  並且他成為
[00:42:56.000 --> 00:42:58.000]  我們教會現在支持的
[00:42:58.000 --> 00:43:00.000]  很好的社區宣教士
[00:43:00.000 --> 00:43:02.000]  這些我們有些東西
[00:43:02.000 --> 00:43:04.000]  在教會裏面
[00:43:04.000 --> 00:43:06.000]  一些傳統
[00:43:06.000 --> 00:43:08.000]  例如播道會的傳統
[00:43:08.000 --> 00:43:10.000]  我們在宗派上
[00:43:10.000 --> 00:43:12.000]  不要任意去改
[00:43:12.000 --> 00:43:14.000]  要尊重它
[00:43:14.000 --> 00:43:16.000]  因為這個改
[00:43:16.000 --> 00:43:18.000]  你會將教會很多的東西
[00:43:18.000 --> 00:43:20.000]  一改變就很麻煩
[00:43:20.000 --> 00:43:22.000]  因為弟子妹就不知道怎樣
[00:43:22.000 --> 00:43:24.000]  不過在服事上
[00:43:24.000 --> 00:43:26.000]  有很多東西是可以改的
[00:43:26.000 --> 00:43:28.000]  逢車式教會
[00:43:28.000 --> 00:43:30.000]  有一個路向
[00:43:30.000 --> 00:43:32.000]  路向是不可以改的
[00:43:32.000 --> 00:43:34.000]  朝向著未來
[00:43:34.000 --> 00:43:36.000]  朝向著基督君王的國度
[00:43:36.000 --> 00:43:38.000]  服事基督是不可以改的
[00:43:38.000 --> 00:43:40.000]  但至於車
[00:43:40.000 --> 00:43:42.000]  就不是再用馬車
[00:43:42.000 --> 00:43:44.000]  現在可能是卡拉OK
[00:43:44.000 --> 00:43:46.000]  可能
[00:43:46.000 --> 00:43:48.000]  用的東西不同
[00:43:48.000 --> 00:43:50.000]  所以那個同心
[00:43:50.000 --> 00:43:52.000]  就是我們整個目標
[00:43:52.000 --> 00:43:54.000]  就是神交給我們
[00:43:54.000 --> 00:43:56.000]  我們在地上朝向著末世
[00:43:56.000 --> 00:43:58.000]  服事有需要的人
[00:43:58.000 --> 00:44:00.000]  讓他們做就栽培
[00:44:00.000 --> 00:44:02.000]  和我們一起成為一個隊伍
[00:44:02.000 --> 00:44:04.000]  向前
[00:44:04.000 --> 00:44:06.000]  我們所有人都是神的僕人
[00:44:06.000 --> 00:44:08.000]  當約翰在啟示錄
[00:44:08.000 --> 00:44:10.000]  見到天使
[00:44:10.000 --> 00:44:12.000]  那種最威名
[00:44:12.000 --> 00:44:14.000]  最大力的天使
[00:44:14.000 --> 00:44:16.000]  突然向他下拜
[00:44:16.000 --> 00:44:18.000]  天使說你不要向我下拜
[00:44:18.000 --> 00:44:20.000]  先知他怎樣說
[00:44:20.000 --> 00:44:22.000]  他說天使
[00:44:22.000 --> 00:44:24.000]  先知和你
[00:44:24.000 --> 00:44:26.000]  都是僕人
[00:44:26.000 --> 00:44:28.000]  我們只能向上帝下拜
[00:44:28.000 --> 00:44:30.000]  我們在
[00:44:30.000 --> 00:44:32.000]  這個逢車式的教會
[00:44:32.000 --> 00:44:34.000]  其實上帝選立我們
[00:44:34.000 --> 00:44:36.000]  代表教會有
[00:44:36.000 --> 00:44:38.000]  執事有傳道
[00:44:38.000 --> 00:44:40.000]  我們是有不同的
[00:44:40.000 --> 00:44:42.000]  崗位去服事
[00:44:42.000 --> 00:44:44.000]  但我們沒有特權
[00:44:44.000 --> 00:44:46.000]  今天我站在這裡去做教導的工作
[00:44:46.000 --> 00:44:48.000]  不是因為我有特權
[00:44:48.000 --> 00:44:50.000]  我的特權就是我將神的說話
[00:44:50.000 --> 00:44:52.000]  很清楚地去說的時候
[00:44:52.000 --> 00:44:54.000]  那個說話就帶著權柄
[00:44:54.000 --> 00:44:56.000]  不是我有權柄
[00:44:56.000 --> 00:44:58.000]  是那個說話帶著權柄
[00:44:58.000 --> 00:45:00.000]  如果我要用我自己的權柄
[00:45:00.000 --> 00:45:02.000]  我可以跟你說我是沒有權柄
[00:45:02.000 --> 00:45:04.000]  我和你一樣
[00:45:04.000 --> 00:45:06.000]  因此權柄是來自神的說話
[00:45:06.000 --> 00:45:08.000]  所以當一個人按照神的說話
[00:45:08.000 --> 00:45:10.000]  正確地說的時候
[00:45:10.000 --> 00:45:12.000]  他就帶著權柄
[00:45:12.000 --> 00:45:14.000]  因為你透過目者所說的話
[00:45:14.000 --> 00:45:16.000]  去敬拜尊重我們的神
[00:45:16.000 --> 00:45:18.000]  這個
[00:45:18.000 --> 00:45:20.000]  大家就會很感激
[00:45:20.000 --> 00:45:22.000]  所以執事去管理大家
[00:45:22.000 --> 00:45:24.000]  是大家委託給他
[00:45:24.000 --> 00:45:26.000]  這個不是特權
[00:45:26.000 --> 00:45:28.000]  這個只是在崗位上
[00:45:28.000 --> 00:45:30.000]  他做足崗位
[00:45:30.000 --> 00:45:32.000]  很忠心服事
[00:45:32.000 --> 00:45:34.000]  我們看到執事是很辛苦的
[00:45:34.000 --> 00:45:36.000]  平時上班
[00:45:36.000 --> 00:45:38.000]  回來又要開會
[00:45:38.000 --> 00:45:40.000]  老婆子女都不理的
[00:45:40.000 --> 00:45:42.000]  很慘的
[00:45:42.000 --> 00:45:44.000]  我們執事可能是這樣
[00:45:44.000 --> 00:45:46.000]  所以你太太要支持
[00:45:46.000 --> 00:45:48.000]  全家支持的
[00:45:48.000 --> 00:45:50.000]  我們要尊重
[00:45:50.000 --> 00:45:52.000]  因為付出是多的
[00:45:52.000 --> 00:45:54.000]  要尊重
[00:45:54.000 --> 00:45:56.000]  有些決定未必全部正確
[00:45:56.000 --> 00:45:58.000]  有時教會會不會做錯
[00:45:58.000 --> 00:46:00.000]  是會的
[00:46:00.000 --> 00:46:02.000]  需要包容
