
[00:00:00.000 --> 00:00:04.000]  聽見節目平安
[00:16:18.880 --> 00:16:20.880]  進入最後一個星期
[00:16:20.880 --> 00:16:23.880]  是為愛的人
[00:16:23.880 --> 00:16:25.880]  是屬於主耶穌的人
[00:16:25.880 --> 00:16:28.880]  既然愛世間屬於自己的人
[00:16:28.880 --> 00:16:29.880]  就愛他到底
[00:16:29.880 --> 00:16:31.880]  當時世間屬於他自己
[00:16:31.880 --> 00:16:33.880]  後來世間屬於他自己
[00:16:33.880 --> 00:16:36.880]  包括你和我
[00:16:36.880 --> 00:16:38.880]  所以我們不需要一下子
[00:16:38.880 --> 00:16:40.880]  將目標擴大
[00:16:40.880 --> 00:16:41.880]  全世界人都要愛
[00:16:41.880 --> 00:16:42.880]  博愛
[00:16:42.880 --> 00:16:43.880]  但起碼要愛
[00:16:43.880 --> 00:16:45.880]  你看到的弟兄姊妹
[00:16:45.880 --> 00:16:46.880]  聖經所說的
[00:16:46.880 --> 00:16:49.880]  是你叫他做弟兄姊妹那些
[00:16:49.880 --> 00:16:51.880]  這件事是恆常地要學
[00:16:51.880 --> 00:16:53.880]  恆常地要操練
[00:16:53.880 --> 00:16:55.880]  不容易地去操練
[00:16:55.880 --> 00:16:57.880]  當然我們什麼時候
[00:16:57.880 --> 00:16:59.880]  都可以有很多事情借鏡
[00:16:59.880 --> 00:17:01.880]  好像家裡
[00:17:01.880 --> 00:17:03.880]  自己家人的愛
[00:17:03.880 --> 00:17:05.880]  有時對愛人是難的
[00:17:05.880 --> 00:17:06.880]  真的有先後次序
[00:17:06.880 --> 00:17:08.880]  是家人先愛面
[00:17:08.880 --> 00:17:13.880]  有一次有對夫婦
[00:17:13.880 --> 00:17:15.880]  是校友不作業
[00:17:15.880 --> 00:17:16.880]  先生不是校友
[00:17:16.880 --> 00:17:17.880]  太太是
[00:17:17.880 --> 00:17:19.880]  兩家都在
[00:17:19.880 --> 00:17:21.880]  不是見到校友
[00:17:21.880 --> 00:17:24.880]  在教會里服侍
[00:17:24.880 --> 00:17:28.880]  先生有次帶鏡頭進來見到
[00:17:28.880 --> 00:17:31.880]  在禮堂有聚會
[00:17:31.880 --> 00:17:32.880]  太太呢
[00:17:32.880 --> 00:17:33.880]  兩家家庭有個孩子
[00:17:33.880 --> 00:17:34.880]  只有幾個月
[00:17:34.880 --> 00:17:35.880]  太太第二天
[00:17:35.880 --> 00:17:37.880]  幫她帶領一個聚會
[00:17:37.880 --> 00:17:39.880]  把孩子推過來
[00:17:39.880 --> 00:17:40.880]  聚會結束
[00:17:40.880 --> 00:17:41.880]  你知道有孩子
[00:17:41.880 --> 00:17:43.880]  經常要查東西
[00:17:43.880 --> 00:17:44.880]  好像開著車
[00:17:44.880 --> 00:17:46.880]  要查車車車有沒有汽
[00:17:46.880 --> 00:17:48.880]  要查
[00:17:48.880 --> 00:17:50.880]  有沒有
[00:17:50.880 --> 00:17:52.880]  有沒有
[00:17:52.880 --> 00:17:55.880]  要找地方處理
[00:17:55.880 --> 00:17:57.880]  太太
[00:17:57.880 --> 00:17:59.880]  我們校友
[00:17:59.880 --> 00:18:02.880]  已經兩天沒有了
[00:18:02.880 --> 00:18:05.880]  這次都爆了出來
[00:18:05.880 --> 00:18:10.880]  但是沒有理由在我們學院禮堂爆了出來
[00:18:10.880 --> 00:18:11.880]  很多人在
[00:18:11.880 --> 00:18:12.880]  去我宿舍
[00:18:12.880 --> 00:18:14.880]  我宿舍在禮堂附近
[00:18:14.880 --> 00:18:15.880]  幾步路
[00:18:15.880 --> 00:18:16.880]  去我宿舍
[00:18:16.880 --> 00:18:17.880]  在食飯桌
[00:18:17.880 --> 00:18:18.880]  彈開來
[00:18:18.880 --> 00:18:20.880]  哇
[00:18:20.880 --> 00:18:22.880]  旁邊都爆了出來
[00:18:22.880 --> 00:18:23.880]  果然是兩天沒有去
[00:18:23.880 --> 00:18:24.880]  一禮的時候
[00:18:24.880 --> 00:18:27.880]  不同凡響
[00:18:27.880 --> 00:18:30.880]  我真的暈了
[00:18:30.880 --> 00:18:32.880]  幸好暈了
[00:18:32.880 --> 00:18:33.880]  我其實沒有暈
[00:18:33.880 --> 00:18:34.880]  差一點
[00:18:34.880 --> 00:18:36.880]  他們沒有暈
[00:18:36.880 --> 00:18:38.880]  他們就若無其事
[00:18:38.880 --> 00:18:39.880]  就做事了
[00:18:39.880 --> 00:18:41.880]  兩夫妻就下手下腳
[00:18:41.880 --> 00:18:44.880]  兩個人已經有一個set的步驟
[00:18:44.880 --> 00:18:45.880]  你負責那部分
[00:18:45.880 --> 00:18:46.880]  他負責這部分
[00:18:46.880 --> 00:18:48.880]  完了之後就去哪裡
[00:18:48.880 --> 00:18:49.880]  有些東西還要洗
[00:18:49.880 --> 00:18:50.880]  因為逼了出來
[00:18:50.880 --> 00:18:51.880]  衣服都碰了
[00:18:51.880 --> 00:18:52.880]  有些東西要洗
[00:18:52.880 --> 00:18:53.880]  之類之類
[00:18:53.880 --> 00:18:55.880]  我就去旁邊觀察
[00:18:55.880 --> 00:18:56.880]  旁邊的味道
[00:18:56.880 --> 00:18:59.880]  一路享受著味道
[00:18:59.880 --> 00:19:00.880]  他們的心情
[00:19:00.880 --> 00:19:04.880]  對著BB和我是不同的
[00:19:04.880 --> 00:19:06.880]  愛的那種心
[00:19:06.880 --> 00:19:09.880]  是屬於他們的
[00:19:09.880 --> 00:19:14.880]  所以他們兩夫妻就服侍BB
[00:19:14.880 --> 00:19:16.880]  有歸屬
[00:19:16.880 --> 00:19:19.880]  有同一個家庭的感覺
[00:19:19.880 --> 00:19:20.880]  起碼
[00:19:20.880 --> 00:19:22.880]  如果說服侍
[00:19:22.880 --> 00:19:24.880]  你不要說外面服侍
[00:19:24.880 --> 00:19:26.880]  最起碼在教會裡面
[00:19:26.880 --> 00:19:28.880]  彼此弟兄姐妹服侍
[00:19:28.880 --> 00:19:30.880]  在這裡我們要操練
[00:19:30.880 --> 00:19:33.880]  自己對弟兄姐妹之間的愛心
[00:19:33.880 --> 00:19:35.880]  但不單止這樣
[00:19:35.880 --> 00:19:36.880]  主耶穌在這裡說
[00:19:36.880 --> 00:19:43.880]  其實是約翰自己加下去
[00:19:43.880 --> 00:19:45.880]  對主的理解
[00:19:45.880 --> 00:19:46.880]  他說第三節
[00:19:46.880 --> 00:19:47.880]  主耶穌知道
[00:19:47.880 --> 00:19:49.880]  已經將萬有交於手裡
[00:19:49.880 --> 00:19:50.880]  而且知道自己
[00:19:50.880 --> 00:19:51.880]  從神那裡來又去神那裡
[00:19:51.880 --> 00:19:52.880]  時間不多
[00:19:52.880 --> 00:19:54.880]  服侍做這個show
[00:19:54.880 --> 00:19:55.880]  都有原因的
[00:19:55.880 --> 00:19:58.880]  因為以前門徒都叫過交
[00:19:58.880 --> 00:20:00.880]  爭第一的
[00:20:00.880 --> 00:20:02.880]  其他三個福音都有記載
[00:20:02.880 --> 00:20:04.880]  不過這兩個福音就沒有記載
[00:20:04.880 --> 00:20:05.880]  叫交爭第一的事情
[00:20:05.880 --> 00:20:08.880]  反而是記載耶穌和門徒洗腳
[00:20:08.880 --> 00:20:11.880]  其實情況的情景差不多
[00:20:11.880 --> 00:20:14.880]  馬太馬赫六家都記載了
[00:20:14.880 --> 00:20:15.880]  都是去耶路撒冷路上
[00:20:15.880 --> 00:20:17.880]  或者進入耶路撒冷期間
[00:20:17.880 --> 00:20:18.880]  他們在這裡爭
[00:20:18.880 --> 00:20:19.880]  因為大家都感覺到
[00:20:19.880 --> 00:20:20.880]  時間差不多
[00:20:20.880 --> 00:20:21.880]  時間差不多
[00:20:21.880 --> 00:20:23.880]  我們夫子要做事了
[00:20:23.880 --> 00:20:24.880]  一做事的時候
[00:20:24.880 --> 00:20:25.880]  我們就是威是勢
[00:20:25.880 --> 00:20:27.880]  跟著來就是為那一天
[00:20:27.880 --> 00:20:30.880]  所以還有虎媽都參與其中
[00:20:30.880 --> 00:20:31.880]  因為你知道
[00:20:31.880 --> 00:20:32.880]  不單止十二門徒
[00:20:32.880 --> 00:20:33.880]  有其他的婦女
[00:20:33.880 --> 00:20:34.880]  都是支持耶穌工作
[00:20:34.880 --> 00:20:35.880]  包括其中
[00:20:35.880 --> 00:20:38.880]  包括約翰和雅各的媽媽
[00:20:38.880 --> 00:20:40.880]  這個是虎媽
[00:20:40.880 --> 00:20:41.880]  虎媽就
[00:20:41.880 --> 00:20:43.880]  我們香港現在
[00:20:43.880 --> 00:20:44.880]  其實是中國
[00:20:44.880 --> 00:20:46.880]  全世界都有這種現象
[00:20:46.880 --> 00:20:47.880]  子女大了
[00:20:47.880 --> 00:20:49.880]  去考試陪他們考試
[00:20:49.880 --> 00:20:51.880]  去大學陪他們
[00:20:51.880 --> 00:20:52.880]  去大學搬進宿舍
[00:20:52.880 --> 00:20:54.880]  去大學畢業建功
[00:20:54.880 --> 00:20:57.880]  一起上去公司建功
[00:20:57.880 --> 00:20:58.880]  跟人事部
[00:20:58.880 --> 00:20:59.880]  跟未來的老闆
[00:20:59.880 --> 00:21:00.880]  直接出聲
[00:21:00.880 --> 00:21:01.880]  跟老闆說話
[00:21:01.880 --> 00:21:04.880]  我要為我的子女說幾句話
[00:21:04.880 --> 00:21:07.880]  虎媽就這樣
[00:21:07.880 --> 00:21:08.880]  去到盡頭
[00:21:08.880 --> 00:21:09.880]  約翰雅各的媽媽
[00:21:09.880 --> 00:21:13.880]  又為他們兩個在主面前說話
[00:21:13.880 --> 00:21:14.880]  最好將來德國的時候
[00:21:14.880 --> 00:21:15.880]  你一個左一個右
[00:21:15.880 --> 00:21:16.880]  因為你知道
[00:21:16.880 --> 00:21:18.880]  我們這兩個兒子是很厲害的
[00:21:18.880 --> 00:21:22.880]  為你付了心付肺付命去做事
[00:21:22.880 --> 00:21:24.880]  因為約翰雅各有個花名
[00:21:24.880 --> 00:21:25.880]  我們要知道
[00:21:25.880 --> 00:21:26.880]  叫做雷子
[00:21:26.880 --> 00:21:28.880]  如果你說彼得是衝動的話
[00:21:28.880 --> 00:21:29.880]  彼得其實是衝動
[00:21:29.880 --> 00:21:31.880]  但是可能有點脾氣
[00:21:31.880 --> 00:21:34.880]  始終花名是給了約翰雅各的
[00:21:34.880 --> 00:21:36.880]  所以打架要打架
[00:21:36.880 --> 00:21:37.880]  可能就坐
[00:21:37.880 --> 00:21:39.880]  叫火燒死撒瑪利亞人
[00:21:39.880 --> 00:21:41.880]  在路加福音裡面
[00:21:41.880 --> 00:21:43.880]  就是這兩個說話
[00:21:43.880 --> 00:21:45.880]  我們兩個先走走
[00:21:45.880 --> 00:21:46.880]  你看我這兩個乖
[00:21:46.880 --> 00:21:47.880]  先走走
[00:21:47.880 --> 00:21:48.880]  沒死
[00:21:48.880 --> 00:21:53.880]  將來應該給他一個好的位置
[00:21:53.880 --> 00:21:56.880]  所以這種情況是發生過的
[00:21:56.880 --> 00:22:00.880]  是主耶穌來到這裡
[00:22:00.880 --> 00:22:02.880]  知道他時間不多
[00:22:02.880 --> 00:22:04.880]  以前教導過他們的
[00:22:04.880 --> 00:22:06.880]  但是心裡覺得有些東西
[00:22:06.880 --> 00:22:08.880]  他們還沒get到
[00:22:08.880 --> 00:22:09.880]  他自己都說的
[00:22:09.880 --> 00:22:10.880]  你現在都沒get到
[00:22:10.880 --> 00:22:11.880]  都不會明白的
[00:22:11.880 --> 00:22:12.880]  但是都要做一次
[00:22:12.880 --> 00:22:13.880]  有個impact
[00:22:13.880 --> 00:22:14.880]  時間短
[00:22:14.880 --> 00:22:15.880]  但是時間短都要做的
[00:22:15.880 --> 00:22:17.880]  不要說時間短
[00:22:17.880 --> 00:22:19.880]  做這件事都不知道有沒有impact
[00:22:19.880 --> 00:22:20.880]  就不做了
[00:22:20.880 --> 00:22:21.880]  時間短要做
[00:22:21.880 --> 00:22:22.880]  而且時間短
[00:22:22.880 --> 00:22:24.880]  主耶穌就發揮創意
[00:22:24.880 --> 00:22:25.880]  這個真是創意
[00:22:25.880 --> 00:22:27.880]  做show要有創意
[00:22:27.880 --> 00:22:29.880]  做了這樣的事情
[00:22:29.880 --> 00:22:32.880]  我小時候第一次看西片
[00:22:32.880 --> 00:22:34.880]  就是小學三年班
[00:22:34.880 --> 00:22:35.880]  很重要的
[00:22:35.880 --> 00:22:38.880]  那個事件對我來說
[00:22:38.880 --> 00:22:41.880]  都是一個生命上的路標
[00:22:41.880 --> 00:22:42.880]  一個里程
[00:22:42.880 --> 00:22:44.880]  三年班就去
[00:22:44.880 --> 00:22:46.880]  新評第一出西片
[00:22:46.880 --> 00:22:48.880]  就去麗宮戲院
[00:22:48.880 --> 00:22:50.880]  麗宮戲院
[00:22:50.880 --> 00:22:52.880]  麗宮戲院新蒲江那裡
[00:22:52.880 --> 00:22:53.880]  當然大家知道
[00:22:53.880 --> 00:22:56.880]  好像有我這種年事的人都會知道
[00:22:56.880 --> 00:22:59.880]  當時是亞洲最大的戲院
[00:22:59.880 --> 00:23:01.880]  我想裡面大過這裡
[00:23:01.880 --> 00:23:02.880]  起碼感覺上挺大
[00:23:02.880 --> 00:23:04.880]  雖然黑黑的
[00:23:04.880 --> 00:23:06.880]  我對面住屋村
[00:23:06.880 --> 00:23:07.880]  那時候
[00:23:07.880 --> 00:23:08.880]  對面的哥哥姐姐
[00:23:08.880 --> 00:23:09.880]  有一天不知道做什麼
[00:23:09.880 --> 00:23:11.880]  帶對面的小孩
[00:23:11.880 --> 00:23:12.880]  三年班
[00:23:12.880 --> 00:23:14.880]  就去看戲
[00:23:14.880 --> 00:23:16.880]  張師奶
[00:23:16.880 --> 00:23:17.880]  我姓張
[00:23:17.880 --> 00:23:19.880]  讓兒子和我們去看戲
[00:23:19.880 --> 00:23:21.880]  看哪部戲呢
[00:23:21.880 --> 00:23:24.880]  看薛妮波特的《逃禮滿門》
[00:23:24.880 --> 00:23:25.880]  《To Serve with Love》
[00:23:25.880 --> 00:23:26.880]  在麗宮那裡看
[00:23:26.880 --> 00:23:29.880]  三年班
[00:23:29.880 --> 00:23:31.880]  一個英文都不懂
[00:23:31.880 --> 00:23:32.880]  不好意思
[00:23:32.880 --> 00:23:33.880]  現在的三年班
[00:23:33.880 --> 00:23:34.880]  英文很厲害
[00:23:34.880 --> 00:23:36.880]  普通話也很厲害
[00:23:36.880 --> 00:23:37.880]  我三年班
[00:23:37.880 --> 00:23:39.880]  看字幕就跟不上
[00:23:39.880 --> 00:23:41.880]  但是明白
[00:23:41.880 --> 00:23:42.880]  看完那部戲之後
[00:23:42.880 --> 00:23:44.880]  明白在我印象里
[00:23:44.880 --> 00:23:45.880]  一直都流傳印象
[00:23:45.880 --> 00:23:47.880]  對我將來用的教書
[00:23:47.880 --> 00:23:49.880]  教書後來還發生很多事
[00:23:49.880 --> 00:23:50.880]  對我有影響
[00:23:50.880 --> 00:23:52.880]  但是第一個
[00:23:52.880 --> 00:23:54.880]  第一個我記得的影響
[00:23:54.880 --> 00:23:56.880]  我能夠說
[00:23:56.880 --> 00:23:58.880]  這個的確對我身上有影響
[00:23:58.880 --> 00:24:00.880]  就是看這部小片
[00:24:00.880 --> 00:24:02.880]  是講到薛妮波特
[00:24:02.880 --> 00:24:04.880]  大學畢業
[00:24:04.880 --> 00:24:05.880]  出來找工作
[00:24:05.880 --> 00:24:07.880]  想在政府找一份
[00:24:07.880 --> 00:24:09.880]  Engineering的
[00:24:09.880 --> 00:24:10.880]  讀工程的
[00:24:10.880 --> 00:24:13.880]  一直都沒有消息
[00:24:13.880 --> 00:24:15.880]  當然要騎牛找馬
[00:24:15.880 --> 00:24:17.880]  所以又申請一間
[00:24:17.880 --> 00:24:18.880]  在倫敦
[00:24:18.880 --> 00:24:19.880]  這個不是很好的區
[00:24:19.880 --> 00:24:20.880]  以前叫Band 5
[00:24:20.880 --> 00:24:21.880]  現在叫Band 3
[00:24:21.880 --> 00:24:23.880]  底下的學校
[00:24:23.880 --> 00:24:24.880]  他自己一個黑人
[00:24:24.880 --> 00:24:25.880]  就去一個Band 3
[00:24:25.880 --> 00:24:26.880]  底下的學校
[00:24:26.880 --> 00:24:27.880]  不是標籤
[00:24:27.880 --> 00:24:28.880]  Band 5和Band 3
[00:24:28.880 --> 00:24:29.880]  都是標籤
[00:24:29.880 --> 00:24:30.880]  我又不太明白
[00:24:30.880 --> 00:24:31.880]  你將它變成3
[00:24:31.880 --> 00:24:32.880]  就不是標籤嗎
[00:24:32.880 --> 00:24:33.880]  都是標籤
[00:24:33.880 --> 00:24:34.880]  所以應該拆掉它
[00:24:34.880 --> 00:24:35.880]  就不用標籤了
[00:24:35.880 --> 00:24:36.880]  無論如何
[00:24:36.880 --> 00:24:40.880]  教班學生是騎牛找馬
[00:24:40.880 --> 00:24:41.880]  他想著一年
[00:24:41.880 --> 00:24:42.880]  如果一個學期
[00:24:42.880 --> 00:24:44.880]  政府郵送來
[00:24:44.880 --> 00:24:45.880]  我都走
[00:24:45.880 --> 00:24:47.880]  不過這個叫做
[00:24:47.880 --> 00:24:48.880]  要交租
[00:24:48.880 --> 00:24:49.880]  要吃的
[00:24:49.880 --> 00:24:50.880]  所以都要找份工作
[00:24:50.880 --> 00:24:51.880]  他去了
[00:24:51.880 --> 00:24:53.880]  所以出片裡面
[00:24:53.880 --> 00:24:55.880]  就講他那一年裡面
[00:24:55.880 --> 00:24:57.880]  如何教班學生
[00:24:57.880 --> 00:24:59.880]  那一年裡面
[00:24:59.880 --> 00:25:01.880]  他自己受到很大的操練
[00:25:01.880 --> 00:25:02.880]  但是
[00:25:02.880 --> 00:25:05.880]  一年不長的時間
[00:25:05.880 --> 00:25:07.880]  一年下來之後
[00:25:07.880 --> 00:25:09.880]  他改變了班學生
[00:25:09.880 --> 00:25:11.880]  不單止他改變了班學生
[00:25:11.880 --> 00:25:12.880]  學生都改變了他
[00:25:12.880 --> 00:25:14.880]  其實他自己都改變了
[00:25:14.880 --> 00:25:15.880]  我們的主
[00:25:15.880 --> 00:25:16.880]  我們說
[00:25:16.880 --> 00:25:18.880]  神學上說不需要改變
[00:25:18.880 --> 00:25:19.880]  但是
[00:25:19.880 --> 00:25:22.880]  在我們自己本身的服事裡面
[00:25:22.880 --> 00:25:23.880]  你會發覺過程裡面
[00:25:23.880 --> 00:25:24.880]  是改變我們自己的
[00:25:24.880 --> 00:25:25.880]  一年裡面
[00:25:25.880 --> 00:25:28.880]  他教班學生
[00:25:28.880 --> 00:25:30.880]  透過很多的衝突
[00:25:30.880 --> 00:25:31.880]  很多的事乾
[00:25:31.880 --> 00:25:34.880]  教他們如何尊重自己
[00:25:34.880 --> 00:25:36.880]  和如何尊重別人
[00:25:36.880 --> 00:25:38.880]  一年下來
[00:25:38.880 --> 00:25:40.880]  最後電影的最後
[00:25:40.880 --> 00:25:41.880]  當然就是畢業了
[00:25:41.880 --> 00:25:42.880]  那班是畢業班
[00:25:42.880 --> 00:25:43.880]  畢業了
[00:25:43.880 --> 00:25:44.880]  那班學生
[00:25:44.880 --> 00:25:46.880]  在畢業之前的一個派對上
[00:25:46.880 --> 00:25:47.880]  就作了一首歌
[00:25:47.880 --> 00:25:49.880]  送給薛尼波特
[00:25:49.880 --> 00:25:50.880]  那首歌就是
[00:25:50.880 --> 00:25:51.880]  To Serve With Love
[00:25:51.880 --> 00:25:52.880]  就是那部戲的名字
[00:25:52.880 --> 00:25:53.880]  To Serve With Love
[00:25:53.880 --> 00:25:54.880]  好聽的一首歌
[00:25:54.880 --> 00:25:55.880]  很感動
[00:25:55.880 --> 00:25:57.880]  還沒完呢
[00:25:57.880 --> 00:25:58.880]  那OK
[00:25:58.880 --> 00:25:59.880]  派對完了
[00:25:59.880 --> 00:26:03.880]  學練就快完了
[00:26:03.880 --> 00:26:04.880]  薛尼波特最後的鏡頭
[00:26:04.880 --> 00:26:06.880]  就坐在辦公室那裡
[00:26:06.880 --> 00:26:07.880]  有封信來
[00:26:07.880 --> 00:26:09.880]  政府那封信
[00:26:09.880 --> 00:26:12.880]  等了很久的工程師那封信
[00:26:12.880 --> 00:26:13.880]  就到了
[00:26:13.880 --> 00:26:14.880]  看封信到了
[00:26:14.880 --> 00:26:15.880]  說你什麼時候
[00:26:15.880 --> 00:26:17.880]  什麼時候可以去部門那裡
[00:26:17.880 --> 00:26:18.880]  開工了
[00:26:18.880 --> 00:26:20.880]  但是那時候
[00:26:20.880 --> 00:26:22.880]  他在辦公室衝了一些小孩進來
[00:26:22.880 --> 00:26:23.880]  由下一班
[00:26:23.880 --> 00:26:24.880]  下一屆的
[00:26:24.880 --> 00:26:26.880]  小北京市的同學
[00:26:26.880 --> 00:26:28.880]  他看一看封信
[00:26:28.880 --> 00:26:29.880]  看一看那班學生
[00:26:29.880 --> 00:26:31.880]  然後就將封信撕了
[00:26:31.880 --> 00:26:33.880]  繼續教了
[00:26:33.880 --> 00:26:34.880]  就是說
[00:26:34.880 --> 00:26:35.880]  盡在不言中
[00:26:35.880 --> 00:26:39.880]  一年的時間
[00:26:39.880 --> 00:26:40.880]  不是很多時間
[00:26:40.880 --> 00:26:41.880]  一年你真的能夠改變一個人
[00:26:41.880 --> 00:26:43.880]  我們做服事的
[00:26:43.880 --> 00:26:45.880]  很多時候都是清庭點碎
[00:26:45.880 --> 00:26:48.880]  你在這裡做完就走了
[00:26:48.880 --> 00:26:49.880]  然後有其他
[00:26:49.880 --> 00:26:50.880]  另外的同工
[00:26:50.880 --> 00:26:51.880]  另外的弟兄姐妹
[00:26:51.880 --> 00:26:52.880]  接上去的
[00:26:52.880 --> 00:26:54.880]  你說接觸真的很少
[00:26:54.880 --> 00:26:56.880]  我們教書的
[00:26:56.880 --> 00:26:58.880]  如果你說像薛尼波特那樣教書
[00:26:58.880 --> 00:26:59.880]  你做班主任
[00:26:59.880 --> 00:27:00.880]  可能時間長一點
[00:27:00.880 --> 00:27:01.880]  一年然後升上去
[00:27:01.880 --> 00:27:03.880]  第二班又被人接替了
[00:27:03.880 --> 00:27:05.880]  一年的時間能做多少事
[00:27:05.880 --> 00:27:07.880]  一年的時間
[00:27:07.880 --> 00:27:09.880]  薛尼波特當然是場show
[00:27:09.880 --> 00:27:13.880]  薛尼波特是改變班學生
[00:27:13.880 --> 00:27:16.880]  但場show是改變了一個人
[00:27:16.880 --> 00:27:18.880]  那個人就是我
[00:27:18.880 --> 00:27:19.880]  兩個小時而已
[00:27:19.880 --> 00:27:20.880]  不用一年
[00:27:20.880 --> 00:27:22.880]  坐在那裡兩個小時
[00:27:22.880 --> 00:27:23.880]  就改變了我
[00:27:23.880 --> 00:27:26.880]  三年班的小朋友
[00:27:26.880 --> 00:27:28.880]  就是因為一場show
[00:27:28.880 --> 00:27:29.880]  開始有個印象
[00:27:29.880 --> 00:27:31.880]  覺得教書挺好
[00:27:31.880 --> 00:27:33.880]  不是教書挺好玩
[00:27:33.880 --> 00:27:34.880]  其實我看了出來
[00:27:34.880 --> 00:27:35.880]  都知道教書其實不好玩
[00:27:35.880 --> 00:27:37.880]  教書有意思
[00:27:37.880 --> 00:27:40.880]  那時候哪裡知道教書是什麼回事
[00:27:40.880 --> 00:27:41.880]  對老師都不太喜歡
[00:27:41.880 --> 00:27:42.880]  老師就是罰我
[00:27:42.880 --> 00:27:45.880]  因為我上課的時候比較多話
[00:27:45.880 --> 00:27:46.880]  又罰流堂
[00:27:46.880 --> 00:27:47.880]  三年班罰過流堂
[00:27:47.880 --> 00:27:49.880]  流堂來的時候
[00:27:49.880 --> 00:27:50.880]  媽媽走來接我
[00:27:50.880 --> 00:27:52.880]  都不知道和老師多好談
[00:27:52.880 --> 00:27:56.880]  我就在教師房外面站著
[00:27:56.880 --> 00:27:58.880]  有一次還是坐無影燈
[00:27:58.880 --> 00:27:59.880]  那時候都流行這些
[00:27:59.880 --> 00:28:00.880]  現在不流行
[00:28:00.880 --> 00:28:02.880]  現在是不能這麼做了
[00:28:02.880 --> 00:28:03.880]  媽媽和老師又好談
[00:28:03.880 --> 00:28:05.880]  很不好意思
[00:28:06.880 --> 00:28:10.880]  所以時間長短不是一個問題
[00:28:10.880 --> 00:28:13.880]  你服事是態度上的問題
[00:28:13.880 --> 00:28:16.880]  你接觸很短的時間
[00:28:16.880 --> 00:28:19.880]  都可以服事到人
[00:28:19.880 --> 00:28:21.880]  事實上正因為時間短
[00:28:21.880 --> 00:28:24.880]  你更加應該把握服事的機會
[00:28:24.880 --> 00:28:27.880]  好像主耶穌這裡所做的一樣
[00:28:27.880 --> 00:28:28.880]  祂說就快走
[00:28:28.880 --> 00:28:31.880]  所以怎樣才能夠將這個信息
[00:28:31.880 --> 00:28:34.880]  帶給門徒和徒弟知道
[00:28:34.880 --> 00:28:37.880]  就做一場show給他們看
[00:28:37.880 --> 00:28:39.880]  但不單止這樣
[00:28:39.880 --> 00:28:42.880]  這裡主耶穌選了奴隸所做的事情
[00:28:42.880 --> 00:28:43.880]  是洗腳
[00:28:43.880 --> 00:28:45.880]  奴隸做很多事
[00:28:45.880 --> 00:28:47.880]  奴隸煮食都是他們
[00:28:47.880 --> 00:28:48.880]  在廚房都是他們
[00:28:48.880 --> 00:28:49.880]  那耶穌會不會煮食呢
[00:28:49.880 --> 00:28:50.880]  會
[00:28:50.880 --> 00:28:52.880]  沒怎麼說耶穌煮食
[00:28:52.880 --> 00:28:53.880]  耶穌復活之後
[00:28:53.880 --> 00:28:54.880]  都是約翰福音
[00:28:54.880 --> 00:28:55.880]  在21章那裡
[00:28:55.880 --> 00:28:56.880]  在海邊的時候
[00:28:56.880 --> 00:28:58.880]  門徒要打魚打得很辛苦的時候
[00:28:58.880 --> 00:29:00.880]  耶穌在海邊天朦朧的時候
[00:29:00.880 --> 00:29:02.880]  就煮些燒魚給他們吃
[00:29:02.880 --> 00:29:05.880]  他又不選那些洗腳
[00:29:05.880 --> 00:29:07.880]  因為都有洗潔淨的意義
[00:29:07.880 --> 00:29:09.880]  你會發覺服侍
[00:29:09.880 --> 00:29:12.880]  你用心的服侍
[00:29:12.880 --> 00:29:14.880]  在主裡面服侍
[00:29:14.880 --> 00:29:16.880]  是有潔淨的功能
[00:29:16.880 --> 00:29:17.880]  就像剛才說的
[00:29:17.880 --> 00:29:18.880]  斯尼波特
[00:29:18.880 --> 00:29:20.880]  有潔淨他那群學生的功能
[00:29:20.880 --> 00:29:21.880]  也都潔淨了他
[00:29:21.880 --> 00:29:23.880]  是將一些東西purge
[00:29:23.880 --> 00:29:25.880]  清除了
[00:29:25.880 --> 00:29:28.880]  人是變了
[00:29:28.880 --> 00:29:30.880]  藉著一個服侍
[00:29:30.880 --> 00:29:33.880]  甚至有時可能服侍是無意的
[00:29:33.880 --> 00:29:35.880]  但是你接受服侍的那個
[00:29:35.880 --> 00:29:39.880]  都可以被改變
[00:29:39.880 --> 00:29:40.880]  我中三的時候
[00:29:40.880 --> 00:29:41.880]  三年班中三年班
[00:29:41.880 --> 00:29:43.880]  六年之後
[00:29:43.880 --> 00:29:46.880]  是編委的時候
[00:29:46.880 --> 00:29:50.880]  阿sir就編了我坐在班長旁邊
[00:29:50.880 --> 00:29:53.880]  不知道是不是我都喜歡說話
[00:29:53.880 --> 00:29:55.880]  就找班長盯著我
[00:29:55.880 --> 00:29:57.880]  和很多小朋友一樣
[00:29:57.880 --> 00:29:58.880]  不是所有
[00:29:58.880 --> 00:29:59.880]  很多小朋友一樣
[00:29:59.880 --> 00:30:01.880]  在高小到初中
[00:30:01.880 --> 00:30:03.880]  都是有不同的反叛時期
[00:30:03.880 --> 00:30:05.880]  反叛是用很多不同形式表達的
[00:30:05.880 --> 00:30:07.880]  我就說粗口
[00:30:07.880 --> 00:30:08.880]  家裡不說的
[00:30:08.880 --> 00:30:10.880]  教會不說的
[00:30:10.880 --> 00:30:11.880]  回到學校才說
[00:30:11.880 --> 00:30:14.880]  男校尤其是
