
[00:00:00.000 --> 00:00:04.360]  各位大型節目的朋友們 平安
[00:16:54.440 --> 00:16:56.440]  我完全不知道你們
[00:16:56.440 --> 00:16:58.440]  誰有奉獻 誰沒有奉獻
[00:16:58.440 --> 00:17:00.440]  但是十一奉獻
[00:17:00.440 --> 00:17:02.440]  為什麼要想你做十一奉獻呢?
[00:17:02.440 --> 00:17:04.440]  有一個很重要 最重要的原因
[00:17:04.440 --> 00:17:06.440]  是想你有祝福
[00:17:06.440 --> 00:17:08.440]  在《馬拉基書》說得很清楚
[00:17:08.440 --> 00:17:10.440]  是上帝自己說的
[00:17:10.440 --> 00:17:12.440]  他說你們要將
[00:17:12.440 --> 00:17:14.440]  當立的十分之一傳言
[00:17:14.440 --> 00:17:16.440]  送入倉庫
[00:17:16.440 --> 00:17:18.440]  使我家有糧
[00:17:18.440 --> 00:17:20.440]  以此立
[00:17:20.440 --> 00:17:22.440]  你試試我吧
[00:17:22.440 --> 00:17:24.440]  是否會為你們
[00:17:24.440 --> 00:17:26.440]  敞開天上的窗戶
[00:17:26.440 --> 00:17:28.440]  傾福給你們
[00:17:28.440 --> 00:17:30.440]  甚至無處可容
[00:17:30.440 --> 00:17:32.440]  這是萬君之謠
[00:17:32.440 --> 00:17:34.440]  所說的
[00:17:34.440 --> 00:17:36.440]  奉獻說明瞭想祝福你
[00:17:36.440 --> 00:17:38.440]  上帝說明瞭
[00:17:38.440 --> 00:17:40.440]  你要將十分之一
[00:17:40.440 --> 00:17:42.440]  給他 讓家有糧
[00:17:42.440 --> 00:17:44.440]  這個你可以說是第二個原因
[00:17:44.440 --> 00:17:46.440]  就是你回到教會有這麼好的燈光
[00:17:46.440 --> 00:17:48.440]  有冷氣
[00:17:48.440 --> 00:17:50.440]  其實是要錢的
[00:17:50.440 --> 00:17:52.440]  大家知道的
[00:17:52.440 --> 00:17:54.440]  要給家用的
[00:17:54.440 --> 00:17:56.440]  現在可能很多人沒有了
[00:17:56.440 --> 00:17:58.440]  那些爸媽就幾乎呆住了
[00:17:58.440 --> 00:18:00.440]  立刻想拿紙巾擦汗
[00:18:00.440 --> 00:18:02.440]  以前的牧師就教導我們
[00:18:02.440 --> 00:18:04.440]  你真的要奉獻
[00:18:04.440 --> 00:18:06.440]  就是學習奉獻
[00:18:06.440 --> 00:18:08.440]  是因為想你有祝福
[00:18:08.440 --> 00:18:10.440]  但當你沒有這樣做的時候
[00:18:10.440 --> 00:18:12.440]  其實是不是骨子裡有一個原因
[00:18:12.440 --> 00:18:14.440]  就是你怕不夠用
[00:18:14.440 --> 00:18:16.440]  你說我不奉獻也不夠用
[00:18:16.440 --> 00:18:18.440]  我奉獻會不會不夠用呢
[00:18:18.440 --> 00:18:20.440]  奉獻是什麼時候奉獻呢
[00:18:20.440 --> 00:18:22.440]  如果讓你選月頭奉獻
[00:18:22.440 --> 00:18:24.440]  還是月尾奉獻呢
[00:18:24.440 --> 00:18:26.440]  月頭
[00:18:26.440 --> 00:18:28.440]  為什麼呢 出糧的時候
[00:18:28.440 --> 00:18:30.440]  是因為月尾的時候
[00:18:30.440 --> 00:18:32.440]  每個月洗清光
[00:18:32.440 --> 00:18:34.440]  那就沒有了
[00:18:34.440 --> 00:18:36.440]  所以是要學習的
[00:18:36.440 --> 00:18:38.440]  一開始
[00:18:38.440 --> 00:18:40.440]  十分之一很多
[00:18:40.440 --> 00:18:42.440]  十分之一很多
[00:18:42.440 --> 00:18:44.440]  那怎麼辦呢
[00:18:44.440 --> 00:18:46.440]  怎麼學呢
[00:18:46.440 --> 00:18:48.440]  記不記得這部機
[00:18:48.440 --> 00:18:50.440]  如果一開始
[00:18:50.440 --> 00:18:52.440]  如果十分之一不行
[00:18:52.440 --> 00:18:54.440]  一百分之一行不行呢
[00:18:54.440 --> 00:18:56.440]  一百分之一都不敢下頭
[00:18:56.440 --> 00:18:58.440]  有很多錢的
[00:18:58.440 --> 00:19:00.440]  一百分之一
[00:19:00.440 --> 00:19:02.440]  都已經浸死你了
[00:19:02.440 --> 00:19:04.440]  當你不是很多
[00:19:04.440 --> 00:19:06.440]  當你五千元一個月
[00:19:06.440 --> 00:19:08.440]  一百分之一是多少
[00:19:08.440 --> 00:19:10.440]  是多少
[00:19:10.440 --> 00:19:12.440]  五十
[00:19:12.440 --> 00:19:14.440]  五十行不行
[00:19:14.440 --> 00:19:16.440]  很多
[00:19:16.440 --> 00:19:18.440]  那二百分之一
[00:19:18.440 --> 00:19:20.440]  可不可以這樣試呢
[00:19:20.440 --> 00:19:22.440]  如果你想看上帝怎麼祝福你
[00:19:22.440 --> 00:19:24.440]  是不是真的
[00:19:24.440 --> 00:19:26.440]  那我真的沒有
[00:19:26.440 --> 00:19:28.440]  那上帝怎麼會祝福我多一點呢
[00:19:28.440 --> 00:19:30.440]  有一間教會
[00:19:30.440 --> 00:19:32.440]  在2021年的時候
[00:19:32.440 --> 00:19:34.440]  12月的時候
[00:19:34.440 --> 00:19:36.440]  銀行存款是這個
[00:19:36.440 --> 00:19:38.440]  76,550元
[00:19:38.440 --> 00:19:40.440]  2021年12月
[00:19:40.440 --> 00:19:42.440]  那不同教會
[00:19:42.440 --> 00:19:44.440]  都有對外奉獻
[00:19:44.440 --> 00:19:46.440]  支持不同基督教機構
[00:19:46.440 --> 00:19:48.440]  或者教會
[00:19:48.440 --> 00:19:50.440]  應該九成九
[00:19:50.440 --> 00:19:52.440]  教會都會這樣做
[00:19:52.440 --> 00:19:54.440]  我認識的都會
[00:19:54.440 --> 00:19:56.440]  那這間教會你估當年
[00:19:56.440 --> 00:19:58.440]  他只有七萬多元
[00:19:58.440 --> 00:20:00.440]  你肯定比他多
[00:20:00.440 --> 00:20:02.440]  那他奉獻了多少在外面的機構呢
[00:20:02.440 --> 00:20:04.440]  你估
[00:20:04.440 --> 00:20:06.440]  十分之一
[00:20:06.440 --> 00:20:08.440]  他是14.36%
[00:20:08.440 --> 00:20:10.440]  一萬一千元
[00:20:10.440 --> 00:20:12.440]  多不多
[00:20:12.440 --> 00:20:14.440]  多啊
[00:20:14.440 --> 00:20:16.440]  多啊
[00:20:16.440 --> 00:20:18.440]  他沒什麼錢
[00:20:18.440 --> 00:20:20.440]  教的沒什麼人
[00:20:20.440 --> 00:20:22.440]  只有十八個到二十個人
[00:20:22.440 --> 00:20:24.440]  他大有理由說
[00:20:24.440 --> 00:20:26.440]  我這麼窮我還給你
[00:20:26.440 --> 00:20:28.440]  我說沒有
[00:20:28.440 --> 00:20:30.440]  但竟然
[00:20:30.440 --> 00:20:32.440]  他們這樣做
[00:20:32.440 --> 00:20:34.440]  我只是看到這件事
[00:20:34.440 --> 00:20:36.440]  我看到三件事
[00:20:36.440 --> 00:20:38.440]  我幾乎要求這間教會聘請我
[00:20:38.440 --> 00:20:40.440]  這間就是穆恩堂
[00:20:40.440 --> 00:20:42.440]  當日
[00:20:42.440 --> 00:20:44.440]  我在前一間教會
[00:20:44.440 --> 00:20:46.440]  我們叫裸辭
[00:20:46.440 --> 00:20:48.440]  大家知道什麼是裸辭嗎
[00:20:48.440 --> 00:20:50.440]  就是什麼offer都沒有
[00:20:50.440 --> 00:20:52.440]  但都要辭職
[00:20:52.440 --> 00:20:54.440]  等上帝再帶領
[00:20:54.440 --> 00:20:56.440]  我辭職兩個星期後
[00:20:56.440 --> 00:20:58.440]  認識到穆恩
[00:20:58.440 --> 00:21:00.440]  我在旁邊和他的領袖開會
[00:21:00.440 --> 00:21:02.440]  三件事
[00:21:02.440 --> 00:21:04.440]  我真的求他們
[00:21:04.440 --> 00:21:06.440]  請我嗎
[00:21:06.440 --> 00:21:08.440]  我追求Karen
[00:21:08.440 --> 00:21:10.440]  我想簽封信
[00:21:10.440 --> 00:21:12.440]  安心點
[00:21:12.440 --> 00:21:14.440]  第一
[00:21:14.440 --> 00:21:16.440]  我看到他們領袖流眼淚
[00:21:16.440 --> 00:21:18.440]  我們兩三年沒有目者
[00:21:18.440 --> 00:21:20.440]  我們好像在曠野里
[00:21:20.440 --> 00:21:22.440]  沒有目者
[00:21:22.440 --> 00:21:24.440]  在Covid的時候
[00:21:24.440 --> 00:21:26.440]  他們沒有自己的網上崇拜
[00:21:26.440 --> 00:21:28.440]  要去別人的教會網上崇拜
[00:21:28.440 --> 00:21:30.440]  他真的流眼淚
[00:21:30.440 --> 00:21:32.440]  這滴眼淚
[00:21:32.440 --> 00:21:34.440]  我感動
[00:21:34.440 --> 00:21:36.440]  這群領袖很有情
[00:21:36.440 --> 00:21:38.440]  另一個Karen帶我走
[00:21:38.440 --> 00:21:40.440]  我們有9000呎的教會
[00:21:40.440 --> 00:21:42.440]  9000呎
[00:21:42.440 --> 00:21:44.440]  這個建築
[00:21:44.440 --> 00:21:46.440]  但每個星期只用半天
[00:21:46.440 --> 00:21:48.440]  可能
[00:21:48.440 --> 00:21:50.440]  下面樓下荒廢了
[00:21:50.440 --> 00:21:52.440]  差不多七年
[00:21:52.440 --> 00:21:54.440]  在這裡下面用一個
[00:21:54.440 --> 00:21:56.440]  極不合理便宜的租金
[00:21:56.440 --> 00:21:58.440]  租給一間商業機構
[00:21:58.440 --> 00:22:00.440]  另一樣看中的
[00:22:00.440 --> 00:22:02.440]  有這麼大的地方
[00:22:02.440 --> 00:22:04.440]  第三
[00:22:04.440 --> 00:22:06.440]  我看到他們
[00:22:06.440 --> 00:22:08.440]  那麼願意去幫助其他機構
[00:22:08.440 --> 00:22:10.440]  我覺得
[00:22:10.440 --> 00:22:12.440]  已經有One Church的
[00:22:12.440 --> 00:22:14.440]  很基本的概念
[00:22:14.440 --> 00:22:16.440]  因為他不是將
[00:22:16.440 --> 00:22:18.440]  錢就這樣收買
[00:22:18.440 --> 00:22:20.440]  2021年12月
[00:22:20.440 --> 00:22:22.440]  來到昨天
[00:22:22.440 --> 00:22:24.440]  他所擁有的
[00:22:24.440 --> 00:22:26.440]  銀行存款
[00:22:26.440 --> 00:22:28.440]  是12萬4千元
[00:22:28.440 --> 00:22:30.440]  我們中間這一年半
[00:22:30.440 --> 00:22:32.440]  我們祝福了很多人
[00:22:32.440 --> 00:22:34.440]  我們在教會里
[00:22:34.440 --> 00:22:36.440]  在硬件、軟件
[00:22:36.440 --> 00:22:38.440]  其實我們用了不少的錢
[00:22:38.440 --> 00:22:40.440]  但我們知道上帝給我們的錢
[00:22:40.440 --> 00:22:42.440]  是要用的
[00:22:42.440 --> 00:22:44.440]  不是賣在地上
[00:22:44.440 --> 00:22:46.440]  所以我看到
[00:22:46.440 --> 00:22:48.440]  我們上了一科很寶貴
[00:22:48.440 --> 00:22:50.440]  就是上帝教導我們
[00:22:50.440 --> 00:22:52.440]  當我們越用的時候
[00:22:52.440 --> 00:22:54.440]  只要是合上帝的心意
[00:22:54.440 --> 00:22:56.440]  上帝就會祝福
[00:22:56.440 --> 00:22:58.440]  因為我經常說
[00:22:58.440 --> 00:23:00.440]  錢是等於人身體的營養
[00:23:00.440 --> 00:23:02.440]  而決定營養
[00:23:02.440 --> 00:23:04.440]  如何分配
[00:23:04.440 --> 00:23:06.440]  不是我們的手腳的決定
[00:23:06.440 --> 00:23:08.440]  是腦袋決定
[00:23:08.440 --> 00:23:10.440]  所以如果我們經常說
[00:23:10.440 --> 00:23:12.440]  我們是One Church
[00:23:12.440 --> 00:23:14.440]  我們是一個身體的話
[00:23:14.440 --> 00:23:16.440]  就是說我們教會其他機構
[00:23:16.440 --> 00:23:18.440]  是可以、是應該
[00:23:18.440 --> 00:23:20.440]  而最後的資源
[00:23:20.440 --> 00:23:22.440]  不是我們擔心
[00:23:22.440 --> 00:23:24.440]  我們不用替我們頭想
[00:23:24.440 --> 00:23:26.440]  我們是一個業業的老闆
[00:23:26.440 --> 00:23:28.440]  想如何用錢出糧是他們想的
[00:23:28.440 --> 00:23:30.440]  我們做員工的
[00:23:30.440 --> 00:23:32.440]  我們做手手腳腳的
[00:23:32.440 --> 00:23:34.440]  是回應他
[00:23:34.440 --> 00:23:36.440]  關鍵是你有沒有信心
[00:23:36.440 --> 00:23:38.440]  現在上帝說明
[00:23:38.440 --> 00:23:40.440]  我會祝福你
[00:23:40.440 --> 00:23:42.440]  你試一下我
[00:23:42.440 --> 00:23:44.440]  說到這麼白
[00:23:44.440 --> 00:23:46.440]  你有沒有信心
[00:23:46.440 --> 00:23:48.440]  去試一下
[00:23:48.440 --> 00:23:50.440]  從1/200開始
[00:23:50.440 --> 00:23:52.440]  那部機一路一路讓人一天
[00:23:52.440 --> 00:23:54.440]  看了12450個例子
[00:23:54.440 --> 00:23:56.440]  我想
[00:23:56.440 --> 00:23:58.440]  雖然我沒真的這樣數
[00:23:58.440 --> 00:24:00.440]  但可以看這些例子
[00:24:00.440 --> 00:24:02.440]  是可以出很多本書
[00:24:02.440 --> 00:24:04.440]  我最怕的是有些人
[00:24:04.440 --> 00:24:06.440]  有些教會
[00:24:06.440 --> 00:24:08.440]  好像這個書名
[00:24:08.440 --> 00:24:10.440]  叫《窮得只剩下錢》
[00:24:10.440 --> 00:24:12.440]  多悲哀啊
[00:24:12.440 --> 00:24:14.440]  可能有些教會有很多錢
[00:24:14.440 --> 00:24:16.440]  但它剩下些什麼
[00:24:16.440 --> 00:24:18.440]  有些人可能很有錢
[00:24:18.440 --> 00:24:20.440]  Richmond 文學家
[00:24:20.440 --> 00:24:22.440]  有很多錢
[00:24:22.440 --> 00:24:24.440]  整個溫哥華很多
[00:24:24.440 --> 00:24:26.440]  很多很大的Monster House
[00:24:26.440 --> 00:24:28.440]  但剩下的
[00:24:28.440 --> 00:24:30.440]  沒有愛
[00:24:30.440 --> 00:24:32.440]  只剩下錢
[00:24:32.440 --> 00:24:34.440]  在幾年前
[00:24:34.440 --> 00:24:36.440]  其實應該說
[00:24:36.440 --> 00:24:38.440]  我17年前認識這間教會
[00:24:38.440 --> 00:24:40.440]  在旺角的大角咀
[00:24:40.440 --> 00:24:42.440]  這間叫旺角宣道堂
[00:24:42.440 --> 00:24:44.440]  它自己有全層
[00:24:44.440 --> 00:24:46.440]  7000尺
[00:24:46.440 --> 00:24:48.440]  全層7000尺
[00:24:48.440 --> 00:24:50.440]  我17年前去的時候
[00:24:50.440 --> 00:24:52.440]  第一次去很害怕
[00:24:52.440 --> 00:24:54.440]  因為進去
[00:24:54.440 --> 00:24:56.440]  黑漆漆的
[00:24:56.440 --> 00:24:58.440]  沒人氣
[00:24:58.440 --> 00:25:00.440]  只有一個幹事叫May
[00:25:00.440 --> 00:25:02.440]  他走出來好像拍恐怖片
[00:25:02.440 --> 00:25:04.440]  你找誰呀
[00:25:04.440 --> 00:25:06.440]  我是May
[00:25:06.440 --> 00:25:08.440]  我找牧師呀
[00:25:08.440 --> 00:25:10.440]  等等
[00:25:10.440 --> 00:25:12.440]  走很遠很陰暗的地方
[00:25:12.440 --> 00:25:14.440]  去到房間
[00:25:14.440 --> 00:25:16.440]  牧師又很慌張
[00:25:16.440 --> 00:25:18.440]  一路都很害怕
[00:25:18.440 --> 00:25:20.440]  我想起什麼呢
[00:25:20.440 --> 00:25:22.440]  近十年八年我去很多地產公司
[00:25:22.440 --> 00:25:24.440]  去很多保險公司講講座
[00:25:24.440 --> 00:25:26.440]  我最怕去地產公司講
[00:25:26.440 --> 00:25:28.440]  為什麼呢
[00:25:28.440 --> 00:25:30.440]  因為去到很多agent圍著我聊天
[00:25:30.440 --> 00:25:32.440]  肯定有一個
[00:25:32.440 --> 00:25:34.440]  走出來問
[00:25:34.440 --> 00:25:36.440]  你知啦你做過了
[00:25:36.440 --> 00:25:38.440]  然後他說女sir你知不知道
[00:25:38.440 --> 00:25:40.440]  全香港什麼機構
[00:25:40.440 --> 00:25:42.440]  什麼公司是最浪費地方的
[00:25:42.440 --> 00:25:44.440]  你知不知道是什麼
[00:25:44.440 --> 00:25:46.440]  你們這麼聰明
[00:25:46.440 --> 00:25:48.440]  我當然知道答案
[00:25:48.440 --> 00:25:50.440]  就是教會
[00:25:50.440 --> 00:25:52.440]  我都不明白你們這些教會
[00:25:52.440 --> 00:25:54.440]  這麼貴買一間教會回來
[00:25:54.440 --> 00:25:56.440]  這麼貴租
[00:25:56.440 --> 00:25:58.440]  但你們用一天
[00:25:58.440 --> 00:26:00.440]  很多教會平日是重門深鎖
[00:26:00.440 --> 00:26:02.440]  沒人的
[00:26:02.440 --> 00:26:04.440]  找不到人的
[00:26:04.440 --> 00:26:06.440]  又不用的
[00:26:06.440 --> 00:26:08.440]  那麼貴的地方不用
[00:26:08.440 --> 00:26:10.440]  租來做什麼
[00:26:10.440 --> 00:26:12.440]  這間就是七千尺的教會
[00:26:12.440 --> 00:26:14.440]  一個星期用半天
[00:26:14.440 --> 00:26:16.440]  一天只有六七十人
[00:26:16.440 --> 00:26:18.440]  就是這樣幾十年
[00:26:18.440 --> 00:26:20.440]  三十多年
[00:26:20.440 --> 00:26:22.440]  直到有位牧者叫陳淑娟牧師
[00:26:22.440 --> 00:26:24.440]  她去到的時候
[00:26:24.440 --> 00:26:26.440]  她做了幾件事
[00:26:26.440 --> 00:26:28.440]  她只有一個傳導人和個妹姐
[00:26:28.440 --> 00:26:30.440]  然後她就說
[00:26:30.440 --> 00:26:32.440]  可以怎樣呢
[00:26:32.440 --> 00:26:34.440]  這麼浪費地方
[00:26:34.440 --> 00:26:36.440]  人又浪費了坐在這兒
[00:26:36.440 --> 00:26:38.440]  教會又浪費了
[00:26:38.440 --> 00:26:40.440]  結果她開始祈禱
[00:26:40.440 --> 00:26:42.440]  一路祈禱的時候
[00:26:42.440 --> 00:26:44.440]  一有需要就開一些事工
[00:26:44.440 --> 00:26:46.440]  一有需要就開一些事工
[00:26:46.440 --> 00:26:48.440]  第一個事工是什麼呢
[00:26:48.440 --> 00:26:50.440]  托兒服務
[00:26:50.440 --> 00:26:52.440]  她走到大角咀街頭
[00:26:52.440 --> 00:26:54.440]  她看到一些婦女坐在公園裡
[00:26:54.440 --> 00:26:56.440]  她和她聊天
[00:26:56.440 --> 00:26:58.440]  她說為什麼你坐在這裡呢
[00:26:58.440 --> 00:27:00.440]  她說因為我們找不到工作
[00:27:00.440 --> 00:27:02.440]  找不到工作的時候
[00:27:02.440 --> 00:27:04.440]  因為我們很多時候都做不到工作
[00:27:04.440 --> 00:27:06.440]  我們要看著小朋友
[00:27:06.440 --> 00:27:08.440]  她立刻就祈禱
[00:27:08.440 --> 00:27:10.440]  不如開一些托兒服務
[00:27:10.440 --> 00:27:12.440]  你看著他們
[00:27:12.440 --> 00:27:14.440]  他們住板間房很窮
[00:27:14.440 --> 00:27:16.440]  婦女可以去找工作
[00:27:16.440 --> 00:27:18.440]  又可以放鬆
[00:27:18.440 --> 00:27:20.440]  結果她就先開了這個事工
[00:27:20.440 --> 00:27:22.440]  很快就滿了
[00:27:22.440 --> 00:27:24.440]  很快就滿了
[00:27:24.440 --> 00:27:26.440]  她做了很多事工
[00:27:26.440 --> 00:27:28.440]  在兩三年過去
[00:27:28.440 --> 00:27:30.440]  教會由六十多人
[00:27:30.440 --> 00:27:32.440]  變成三百多人
[00:27:32.440 --> 00:27:34.440]  在剛剛上次的疫情里
[00:27:34.440 --> 00:27:36.440]  她每天
[00:27:36.440 --> 00:27:38.440]  她每天
[00:27:38.440 --> 00:27:40.440]  義工隊都有一百人
[00:27:40.440 --> 00:27:42.440]  出去派口罩
[00:27:42.440 --> 00:27:44.440]  派食物
[00:27:44.440 --> 00:27:46.440]  因為他們很多很窮的小朋友
[00:27:46.440 --> 00:27:48.440]  當板間房上不到wifi
[00:27:48.440 --> 00:27:50.440]  因為疫情每個人都要zoom
[00:27:50.440 --> 00:27:52.440]  她開放教會
[00:27:52.440 --> 00:27:54.440]  給小朋友上zoom
[00:27:54.440 --> 00:27:56.440]  幫他們補習
[00:27:56.440 --> 00:27:58.440]  她的教會有很大的轉化
[00:27:58.440 --> 00:28:00.440]  我幫她一路研究
[00:28:00.440 --> 00:28:02.440]  她的教會的時候
[00:28:02.440 --> 00:28:04.440]  我坐了七天
[00:28:04.440 --> 00:28:06.440]  現在全天滿了
[00:28:06.440 --> 00:28:08.440]  她再買多了
[00:28:08.440 --> 00:28:10.440]  兩個地方
[00:28:10.440 --> 00:28:12.440]  一個租一個買
[00:28:12.440 --> 00:28:14.440]  她的員工
[00:28:14.440 --> 00:28:16.440]  她的目者
[00:28:16.440 --> 00:28:18.440]  有超過十個
[00:28:18.440 --> 00:28:20.440]  有很多工作要做
[00:28:20.440 --> 00:28:22.440]  所以在我的博士論文里
[00:28:22.440 --> 00:28:24.440]  我研究她的教會
[00:28:24.440 --> 00:28:26.440]  從轉化式學習
[00:28:26.440 --> 00:28:28.440]  去探究一個人
[00:28:28.440 --> 00:28:30.440]  和整個教會
[00:28:30.440 --> 00:28:32.440]  他們怎麼轉化
[00:28:32.440 --> 00:28:34.440]  我主要研究
[00:28:34.440 --> 00:28:36.440]  她轉化了好幾間教會
[00:28:36.440 --> 00:28:38.440]  我看到原來人家的教會是可以的
[00:28:38.440 --> 00:28:40.440]  原來教會可以由沒有人用
[00:28:40.440 --> 00:28:42.440]  變成可以用得很好
[00:28:42.440 --> 00:28:44.440]  可以由沒有事工
[00:28:44.440 --> 00:28:46.440]  變成有事工
[00:28:46.440 --> 00:28:48.440]  其實兩個字很重要
[00:28:48.440 --> 00:28:50.440]  就是轉化
[00:28:50.440 --> 00:28:52.440]  所以這幾年我一直祈禱
[00:28:52.440 --> 00:28:54.440]  我很想經歷這節經文
[00:28:54.440 --> 00:28:56.440]  保羅說不要效化這個世界
[00:28:56.440 --> 00:28:58.440]  只要心意更新而變化
[00:28:58.440 --> 00:29:00.440]  當你這樣的時候
[00:29:00.440 --> 00:29:02.440]  你可以去到神的視野
[00:29:02.440 --> 00:29:04.440]  就是原來你可以測驗到
[00:29:04.440 --> 00:29:06.440]  什麼是神的善良
[00:29:06.440 --> 00:29:08.440]  純全
[00:29:08.440 --> 00:29:10.440]  可喜悅的旨意
[00:29:10.440 --> 00:29:12.440]  原來是透過轉化
[00:29:12.440 --> 00:29:14.440]  不是透過不化
[00:29:14.440 --> 00:29:16.440]  我想你也認識一些教會是不化的
[00:29:16.440 --> 00:29:18.440]  你認識一些人是不化的
[00:29:18.440 --> 00:29:20.440]  所以他一直沒有變過
[00:29:20.440 --> 00:29:22.440]  但原來保羅說了一個關鍵
[00:29:22.440 --> 00:29:24.440]  就是我們要轉化
[00:29:24.440 --> 00:29:26.440]  我們要轉化的時候
[00:29:26.440 --> 00:29:28.440]  我們才能夠有機會去明白
[00:29:28.440 --> 00:29:30.440]  上帝的旨意是什麼
[00:29:30.440 --> 00:29:32.440]  我們才懂得去祈求
[00:29:32.440 --> 00:29:34.440]  我們才懂得將
[00:29:34.440 --> 00:29:36.440]  不要將我們的旨意成就
[00:29:36.440 --> 00:29:38.440]  是你的旨意
[00:29:38.440 --> 00:29:40.440]  上帝
[00:29:40.440 --> 00:29:42.440]  你的旨意成就
[00:29:42.440 --> 00:29:44.440]  很感恩
[00:29:44.440 --> 00:29:46.440]  當我要最後完成博士論文
[00:29:46.440 --> 00:29:48.440]  我思考了這段經文
[00:29:48.440 --> 00:29:50.440]  我訪問了很多教會
[00:29:50.440 --> 00:29:52.440]  我得出了一個模式
[00:29:52.440 --> 00:29:54.440]  一個模特
[00:29:54.440 --> 00:29:56.440]  所以大家現在很想和我一起去看
[00:29:56.440 --> 00:29:58.440]  你的書
[00:29:58.440 --> 00:30:00.440]  如果你沒有
[00:30:00.440 --> 00:30:02.440]  後面有幾本
[00:30:02.440 --> 00:30:04.440]  每張桌子
[00:30:04.440 --> 00:30:06.440]  都有四本
[00:30:06.440 --> 00:30:08.440]  我想你打開49頁
[00:30:08.440 --> 00:30:10.440]  布薩可不可以去後面沒有人坐的那些桌子
[00:30:10.440 --> 00:30:12.440]  可以派給其他人
[00:30:12.440 --> 00:30:14.440]  如果不夠可以舉手
[00:30:14.440 --> 00:30:16.440]  我想你看49頁
[00:30:16.440 --> 00:30:18.440]  因為PowerPoint我怕不是太清楚
[00:30:18.440 --> 00:30:20.440]  這個是我幫
[00:30:20.440 --> 00:30:22.440]  北美中信有個文章
[00:30:22.440 --> 00:30:24.440]  最近出版的
[00:30:24.440 --> 00:30:26.440]  這個模式是做什麼呢
[00:30:26.440 --> 00:30:28.440]  所以我前晚和一個團契
[00:30:28.440 --> 00:30:30.440]  去分享
[00:30:30.440 --> 00:30:32.440]  我們由八點多
[00:30:32.440 --> 00:30:34.440]  談到十一點多
[00:30:34.440 --> 00:30:36.440]  他就一直問我
[00:30:36.440 --> 00:30:38.440]  為什麼你和穆恩這麼堅持
[00:30:38.440 --> 00:30:40.440]  做你現在的事
[00:30:40.440 --> 00:30:42.440]  我就想告訴你
[00:30:42.440 --> 00:30:44.440]  我見到香港的教會
[00:30:44.440 --> 00:30:46.440]  能夠轉化
[00:30:46.440 --> 00:30:48.440]  當我完成了這個博士論文
[00:30:48.440 --> 00:30:50.440]  我得出了這個圖表之後
[00:30:50.440 --> 00:30:52.440]  我和上帝說
[00:30:52.440 --> 00:30:54.440]  在穆恩去試下
[00:30:54.440 --> 00:30:56.440]  行不行
[00:30:56.440 --> 00:30:58.440]  所以我正在走這條路線
[00:30:58.440 --> 00:31:00.440]  我和大家分享一下
[00:31:00.440 --> 00:31:02.440]  原來我發現能夠轉化的教會
[00:31:02.440 --> 00:31:04.440]  就是由
[00:31:04.440 --> 00:31:06.440]  堂會裡面的牧者或者領袖
[00:31:06.440 --> 00:31:08.440]  因為通常教會不轉化
[00:31:08.440 --> 00:31:10.440]  其中一個特質就是沒有人動
[00:31:10.440 --> 00:31:12.440]  牧者想動
[00:31:12.440 --> 00:31:14.440]  執事不讓
[00:31:14.440 --> 00:31:16.440]  牧師不想
[00:31:16.440 --> 00:31:18.440]  這樣就動不了
[00:31:18.440 --> 00:31:20.440]  但我見到肯轉化的教會
[00:31:20.440 --> 00:31:22.440]  牧者或者領袖肯動
[00:31:22.440 --> 00:31:24.440]  陳淑娟牧師
[00:31:24.440 --> 00:31:26.440]  一個人走到公園
[00:31:26.440 --> 00:31:28.440]  一個人開托兒班
[00:31:28.440 --> 00:31:30.440]  一個人開kiss camp
[00:31:30.440 --> 00:31:32.440]  因為一開始沒有人做
[00:31:32.440 --> 00:31:34.440]  她就一個人做
[00:31:34.440 --> 00:31:36.440]  但當她要進入論文時
[00:31:36.440 --> 00:31:38.440]  其實中間不是說進就進
[00:31:38.440 --> 00:31:40.440]  中間要有這三樣東西
[00:31:40.440 --> 00:31:42.440]  剛好就是使徒行轉的ACT
[00:31:42.440 --> 00:31:44.440]  帶著什麼呢
[00:31:44.440 --> 00:31:46.440]  帶著affirmation
[00:31:46.440 --> 00:31:48.440]  形訊
[00:31:48.440 --> 00:31:50.440]  你的信念堅持嗎
[00:31:50.440 --> 00:31:52.440]  因為你的信念不堅持
[00:31:52.440 --> 00:31:54.440]  你遇到一些困難就會退
[00:31:54.440 --> 00:31:56.440]  你遇到一些困難就會放棄
[00:31:56.440 --> 00:31:58.440]  你帶著affirmation
[00:31:58.440 --> 00:32:00.440]  我發現那些教會能夠轉化的
[00:32:00.440 --> 00:32:02.440]  都是ONE CHURCH
[00:32:02.440 --> 00:32:04.440]  都是帶著一間教會這個概念
[00:32:04.440 --> 00:32:06.440]  一會兒告訴你為什麼重要
[00:32:06.440 --> 00:32:08.440]  還有愛倫如己
[00:32:08.440 --> 00:32:10.440]  不過這次我先集中說ONE CHURCH
[00:32:10.440 --> 00:32:12.440]  然後你有信念不夠
[00:32:12.440 --> 00:32:14.440]  你還要有第二個C
[00:32:14.440 --> 00:32:16.440]  就是collaboration
[00:32:16.440 --> 00:32:18.440]  就是和人合作
[00:32:18.440 --> 00:32:20.440]  如果你有ONE CHURCH的話
