
[00:00:00.000 --> 00:00:05.280]  各位電視節目的各位朋友,你們好
[00:18:31.440 --> 00:18:34.440]  我們要留意一件事
[00:18:34.440 --> 00:18:37.440]  原來上帝所說的應許
[00:18:37.440 --> 00:18:40.440]  有天上的星那麼多
[00:18:40.440 --> 00:18:43.440]  海邊的沙那麼多
[00:18:43.440 --> 00:18:46.440]  不是指一個政治性的以色列
[00:18:46.440 --> 00:18:48.440]  是指一個屬靈的以色列
[00:18:48.440 --> 00:18:49.440]  是指天國
[00:18:49.440 --> 00:18:50.440]  是指教會
[00:18:50.440 --> 00:18:52.440]  屬靈的教會
[00:18:52.440 --> 00:18:55.440]  而亞伯拉罕
[00:18:55.440 --> 00:18:57.440]  以撒、瓦國、約瑟
[00:18:57.440 --> 00:18:59.440]  就好像我剛才所說的
[00:18:59.440 --> 00:19:01.440]  一代傳一代
[00:19:01.440 --> 00:19:03.440]  一棒傳一棒
[00:19:03.440 --> 00:19:06.440]  直至耶穌基督降臨的時候
[00:19:06.440 --> 00:19:08.440]  成就了耶穌的十字架
[00:19:08.440 --> 00:19:10.440]  說「成了」
[00:19:10.440 --> 00:19:12.440]  那就成了
[00:19:12.440 --> 00:19:15.440]  而我們是因為這個應許的緣故
[00:19:15.440 --> 00:19:19.440]  而得到一個更美的家鄉
[00:19:19.440 --> 00:19:23.440]  他們所羨慕的不是地上看得見的東西
[00:19:23.440 --> 00:19:26.440]  那些東西都是一會兒過去的
[00:19:26.440 --> 00:19:27.440]  是回柬埔寨的
[00:19:27.440 --> 00:19:29.440]  那些不會給他們真正的滿足
[00:19:29.440 --> 00:19:33.440]  他們所渴望的是一個更美的家鄉
[00:19:33.440 --> 00:19:35.440]  是天上
[00:19:35.440 --> 00:19:39.440]  所以我們不以神為恥
[00:19:39.440 --> 00:19:41.440]  神沒有騙過我們
[00:19:41.440 --> 00:19:43.440]  因為祂已經為我們預備了一座城
[00:19:43.440 --> 00:19:44.440]  是天上的城
[00:19:44.440 --> 00:19:47.440]  是永遠永恆的城
[00:19:47.440 --> 00:19:50.440]  我們再來看看第21節
[00:19:50.440 --> 00:19:54.440]  信是投身在整個天國的計劃裏面
[00:19:54.440 --> 00:19:56.440]  不是指個人的成就
[00:19:56.440 --> 00:19:58.440]  21節就這樣說
[00:19:58.440 --> 00:20:01.440]  瓦國因著信臨死的時候
[00:20:01.440 --> 00:20:04.440]  給約瑟兩個兒子各自祝福
[00:20:04.440 --> 00:20:08.440]  附了帳頭敬拜神
[00:20:08.440 --> 00:20:11.440]  我們見到以撒、瓦國和約瑟
[00:20:11.440 --> 00:20:15.440]  不單止不是一個幻滅的異鄉人
[00:20:15.440 --> 00:20:17.440]  還有另一個共同點
[00:20:17.440 --> 00:20:19.440]  這個共同點是什麼呢?
[00:20:19.440 --> 00:20:24.440]  就是他們都是臨終的祝福者
[00:20:24.440 --> 00:20:27.440]  21節臨死的時候給約瑟兩個兒子祝福
[00:20:27.440 --> 00:20:31.440]  22節臨終的時候留下遺命
[00:20:31.440 --> 00:20:35.440]  我們看過他們不是幻滅
[00:20:35.440 --> 00:20:38.440]  因為他們不是看眼前
[00:20:38.440 --> 00:20:40.440]  不是看得見的東西
[00:20:40.440 --> 00:20:41.440]  就像保羅說
[00:20:41.440 --> 00:20:43.440]  我們不是憑眼見
[00:20:43.440 --> 00:20:45.440]  我們是憑信心
[00:20:45.440 --> 00:20:48.440]  We walk by faith, not by sight
[00:20:48.440 --> 00:20:51.440]  他們知道我們在世上只是客女
[00:20:51.440 --> 00:20:52.440]  只不過是寄居
[00:20:52.440 --> 00:20:55.440]  我們今天所追求的不是物質的東西
[00:20:55.440 --> 00:20:57.440]  不是暫時的東西
[00:20:57.440 --> 00:21:00.440]  是天上永恆的城、更美的家鄉
[00:21:00.440 --> 00:21:04.440]  他們之所以成為臨終的祝福者
[00:21:04.440 --> 00:21:06.440]  他們臨死的時候
[00:21:06.440 --> 00:21:09.440]  那些應許好像還沒有實現
[00:21:09.440 --> 00:21:12.440]  他們不是看到
[00:21:12.440 --> 00:21:15.440]  真的拿到這個應許地
[00:21:15.440 --> 00:21:17.440]  看到的那塊地
[00:21:17.440 --> 00:21:21.440]  但他們並不會因此而死得不眼閉
[00:21:21.440 --> 00:21:23.440]  覺得浪費一生
[00:21:23.440 --> 00:21:25.440]  枉過一生、飛蛾
[00:21:25.440 --> 00:21:28.440]  因為順著他們的人生觀
[00:21:28.440 --> 00:21:30.440]  不是在乎個人的得失成敗
[00:21:30.440 --> 00:21:33.440]  而是在乎整個天國的救贖計劃
[00:21:33.440 --> 00:21:37.440]  在這裡我們看到一幅非常非常美麗的圖畫
[00:21:37.440 --> 00:21:40.440]  他們不是看重自己的成就
[00:21:40.440 --> 00:21:44.440]  而是看重天國的擴張
[00:21:44.440 --> 00:21:48.440]  我記得在費城神學院讀書的時候
[00:21:48.440 --> 00:21:50.440]  我有一個好同學
[00:21:50.440 --> 00:21:52.440]  周公和牧師
[00:21:52.440 --> 00:21:53.440]  他曾經說過
[00:21:53.440 --> 00:21:57.440]  當我在Pennsylvania University讀書的時候
[00:21:57.440 --> 00:22:00.440]  看到人家的成績比他好
[00:22:00.440 --> 00:22:02.440]  他覺得有些不太舒服
[00:22:02.440 --> 00:22:04.440]  我4.0而已
[00:22:04.440 --> 00:22:06.440]  有些人4.2
[00:22:06.440 --> 00:22:08.440]  但到了神學院
[00:22:08.440 --> 00:22:11.440]  他的看法完全不同
[00:22:11.440 --> 00:22:15.440]  當有同學比他更高分的時候
[00:22:15.440 --> 00:22:17.440]  他就很開心
[00:22:17.440 --> 00:22:19.440]  為什麼呢?
[00:22:19.440 --> 00:22:21.440]  大家同一個目標、同一個老闆
[00:22:21.440 --> 00:22:23.440]  同一支球隊
[00:22:23.440 --> 00:22:26.440]  你想想如果我是一支球隊
[00:22:26.440 --> 00:22:29.440]  有一個球友射入了龍門
[00:22:29.440 --> 00:22:31.440]  我當然很開心
[00:22:31.440 --> 00:22:33.440]  我不會說因為不是我射入
[00:22:33.440 --> 00:22:34.440]  所以我不開心
[00:22:34.440 --> 00:22:36.440]  不會是這樣
[00:22:36.440 --> 00:22:38.440]  我們球隊之所以勝利
[00:22:38.440 --> 00:22:40.440]  我是其中的一份子
[00:22:40.440 --> 00:22:43.440]  因為我的傳球、截球、救球
[00:22:43.440 --> 00:22:45.440]  而勝了這一仗
[00:22:45.440 --> 00:22:47.440]  同樣他們看到
[00:22:47.440 --> 00:22:49.440]  他們是我們用英文說
[00:22:49.440 --> 00:22:53.440]  The link of the fulfillment of the promise
[00:22:53.440 --> 00:22:56.440]  他們都是一代傳一代
[00:22:56.440 --> 00:22:58.440]  一個傳一個
[00:22:58.440 --> 00:23:01.440]  救恩直到基督建立為止
[00:23:01.440 --> 00:23:03.440]  天國實現了
[00:23:03.440 --> 00:23:04.440]  完成了
[00:23:04.440 --> 00:23:06.440]  救恩完成了
[00:23:06.440 --> 00:23:08.440]  我們在這個過程中
[00:23:08.440 --> 00:23:10.440]  其中的一份子
[00:23:10.440 --> 00:23:14.440]  就好像奧林匹克運動會完結了
[00:23:14.440 --> 00:23:19.440]  火炬就要從一處傳到另一處
[00:23:19.440 --> 00:23:26.440]  假如在洛杉磯有奧運會
[00:23:26.440 --> 00:23:28.440]  下一站是倫敦
[00:23:28.440 --> 00:23:30.440]  其中一個傳統
[00:23:30.440 --> 00:23:34.440]  就是將火炬一棒一棒地傳去
[00:23:34.440 --> 00:23:38.440]  由羅省傳到倫敦
[00:23:38.440 --> 00:23:40.440]  救命就是這樣
[00:23:40.440 --> 00:23:42.440]  聖經就是這樣
[00:23:42.440 --> 00:23:44.440]  亞伯拉罕傳給以撒
[00:23:44.440 --> 00:23:45.440]  以撒傳給雅各
[00:23:45.440 --> 00:23:46.440]  雅各傳給約瑟
[00:23:46.440 --> 00:23:47.440]  一直傳下去
[00:23:47.440 --> 00:23:51.440]  直至耶穌基督在十字架被釘的時候
[00:23:51.440 --> 00:23:53.440]  成了
[00:23:53.440 --> 00:23:55.440]  就完成了
[00:23:55.440 --> 00:23:57.440]  所有這些人
[00:23:57.440 --> 00:24:01.440]  都是在宴會的結束的時間
[00:24:01.440 --> 00:24:03.440]  現在我們再看看
[00:24:03.440 --> 00:24:06.440]  臨終的雅各是如何祝福
[00:24:06.440 --> 00:24:07.440]  首先
[00:24:07.440 --> 00:24:09.440]  他不是祝福約瑟
[00:24:09.440 --> 00:24:13.440]  而是祝福他的孫子
[00:24:13.440 --> 00:24:15.440]  即是約瑟的兩個兒子
[00:24:15.440 --> 00:24:18.440]  他個別為他們祝福
[00:24:18.440 --> 00:24:22.440]  這個故事是記載在創世紀第48章第5節
[00:24:22.440 --> 00:24:28.440]  雅各是祝福以法蓮和馬拿西
[00:24:28.440 --> 00:24:33.440]  以法蓮和馬拿西就是約瑟的兒子
[00:24:33.440 --> 00:24:35.440]  換句話來說
[00:24:35.440 --> 00:24:38.440]  他是為約瑟祝福
[00:24:38.440 --> 00:24:41.440]  當了約瑟是長子
[00:24:41.440 --> 00:24:44.440]  有雙倍的名分
[00:24:44.440 --> 00:24:47.440]  以數興漢長子的名分
[00:24:47.440 --> 00:24:50.440]  因為一碗紅豆湯
[00:24:50.440 --> 00:24:54.440]  就出賣了他的長子的名分
[00:24:54.440 --> 00:24:56.440]  結果雅各就成為長子
[00:24:56.440 --> 00:24:58.440]  蒙父親的祝福
[00:24:58.440 --> 00:25:00.440]  約瑟本身不是長子
[00:25:00.440 --> 00:25:01.440]  樓面才是長子
[00:25:01.440 --> 00:25:06.440]  但樓面污辱了他父親的床
[00:25:06.440 --> 00:25:08.440]  方中情慾
[00:25:08.440 --> 00:25:10.440]  因而失去長子的名分
[00:25:10.440 --> 00:25:13.440]  約瑟就得到雙倍
[00:25:13.440 --> 00:25:15.440]  象徵他是一個長子
[00:25:15.440 --> 00:25:20.440]  如果我們像以數一樣體重物質的滿足
[00:25:20.440 --> 00:25:24.440]  如果我們像樓面一樣體重情慾的滿足
[00:25:24.440 --> 00:25:27.440]  我們就失去了天國的福分
[00:25:27.440 --> 00:25:29.440]  是多麼愚蠢
[00:25:29.440 --> 00:25:30.440]  多麼可惜
[00:25:30.440 --> 00:25:34.440]  我們再來看看雅各是如何祝福他們兩個孫子
[00:25:34.440 --> 00:25:36.440]  聖經告訴我們
[00:25:36.440 --> 00:25:39.440]  他是扶著象頭敬拜神
[00:25:39.440 --> 00:25:41.440]  什麼意思呢?
[00:25:41.440 --> 00:25:46.440]  如果我們看看《創世紀》47章31節
[00:25:46.440 --> 00:25:48.440]  我們會覺得一件很奇怪的事
[00:25:48.440 --> 00:25:51.440]  雅各說:你要向我起誓
[00:25:51.440 --> 00:25:53.440]  約瑟就向他起誓
[00:25:53.440 --> 00:25:57.440]  於是以色列在象頭上敬拜神
[00:25:57.440 --> 00:26:01.440]  《創世紀》說在象頭上敬拜神
[00:26:01.440 --> 00:26:06.440]  但希伯來書的作者說在象頭上敬拜神
[00:26:06.440 --> 00:26:08.440]  為什麼兩個完全不同呢?
[00:26:08.440 --> 00:26:12.440]  原因在於一個希伯來文的文字
[00:26:12.440 --> 00:26:15.440]  原來希伯來文Matter
[00:26:15.440 --> 00:26:18.440]  Matter的意思是象
[00:26:18.440 --> 00:26:20.440]  手象的象
[00:26:20.440 --> 00:26:21.440]  拐獎的獎
[00:26:21.440 --> 00:26:23.440]  而另一個字是Mitter
[00:26:23.440 --> 00:26:26.440]  Mitter的意思是藏
[00:26:26.440 --> 00:26:33.440]  70世本就是希臘文的70世本舊約的希臘文
[00:26:33.440 --> 00:26:35.440]  當這個字是Matter
[00:26:35.440 --> 00:26:37.440]  所以就叫象頭
[00:26:37.440 --> 00:26:41.440]  希伯來書沿用了這個70世本
[00:26:41.440 --> 00:26:44.440]  但希伯來文的Messoretic text
[00:26:44.440 --> 00:26:47.440]  就是用Mitter這個字
[00:26:47.440 --> 00:26:49.440]  Mitter就是指藏頭
[00:26:49.440 --> 00:26:51.440]  於是我們很自然會問
[00:26:51.440 --> 00:26:54.440]  究竟Messoretic text是對的嗎?
[00:26:54.440 --> 00:26:57.440]  抑或70世卷是對的呢?
[00:26:57.440 --> 00:26:59.440]  誰是誰非呢?
[00:26:59.440 --> 00:27:01.440]  我看來無所謂
[00:27:01.440 --> 00:27:05.440]  因為古時候猶太人往往在藏頭
[00:27:05.440 --> 00:27:09.440]  是拿著象頭為後人祝福的
[00:27:09.440 --> 00:27:12.440]  既是藏頭也是象頭
[00:27:12.440 --> 00:27:13.440]  同時也是敬拜
[00:27:13.440 --> 00:27:16.440]  最重要是為後人祝福而敬拜
[00:27:16.440 --> 00:27:20.440]  目的是表示祝福這兩個孫
[00:27:20.440 --> 00:27:22.440]  同時也是敬拜神的人
[00:27:22.440 --> 00:27:24.440]  他之所以這麼做
[00:27:24.440 --> 00:27:27.440]  因為他看到自己的火炬
[00:27:27.440 --> 00:27:29.440]  是需要一代傳一代
[00:27:29.440 --> 00:27:31.440]  一代傳一代這樣傳下去
[00:27:31.440 --> 00:27:34.440]  所以他就將阿伯拉罕的英許
[00:27:34.440 --> 00:27:36.440]  將他兩個孫
[00:27:36.440 --> 00:27:38.440]  馬拿西和爾法年
[00:27:38.440 --> 00:27:40.440]  為此而讚美神敬拜神
[00:27:40.440 --> 00:27:44.440]  因為他們同時是天國的接力隊
[00:27:44.440 --> 00:27:48.440]  為神飽一場美好的比賽
[00:27:48.440 --> 00:27:50.440]  弟兄姊妹
[00:27:50.440 --> 00:27:52.440]  我們在教會侍奉
[00:27:52.440 --> 00:27:55.440]  是否看重天國的英許
[00:27:55.440 --> 00:27:58.440]  也看重我們的成就
[00:27:58.440 --> 00:28:02.440]  今天我們能夠在天國有份
[00:28:02.440 --> 00:28:05.440]  我們會否為此而感謝神
[00:28:05.440 --> 00:28:08.440]  因為我們好像耳熟看重物質的滿足
[00:28:08.440 --> 00:28:10.440]  名的滿足
[00:28:10.440 --> 00:28:13.440]  因為我們好像流鼻一樣看重
[00:28:13.440 --> 00:28:15.440]  性慾的滿足
[00:28:15.440 --> 00:28:18.440]  失去了神寶貴的英許
[00:28:18.440 --> 00:28:21.440]  這是值得我們思想的
[00:28:21.440 --> 00:28:23.440]  我們在天國裏
[00:28:23.440 --> 00:28:25.440]  是否其中一份子
[00:28:25.440 --> 00:28:28.440]  去完成上帝的救贖計劃
[00:28:28.440 --> 00:28:32.440]  以致我們內心充滿了感恩和讚美
[00:28:32.440 --> 00:28:34.440]  只是我們看重我們個人的名聲
[00:28:34.440 --> 00:28:36.440]  我們個人的成就
[00:28:36.440 --> 00:28:38.440]  最後我們看看
[00:28:38.440 --> 00:28:40.440]  信是充滿了盼望
[00:28:40.440 --> 00:28:42.440]  第22節
[00:28:42.440 --> 00:28:44.440]  約瑟因著信臨終的時候
[00:28:44.440 --> 00:28:47.440]  提到以色列族將來要出埃及
[00:28:47.440 --> 00:28:51.440]  並為自己骸骨留下為名
[00:28:51.440 --> 00:28:55.440]  我們看到以撒、雅各和約瑟
[00:28:55.440 --> 00:28:58.440]  不單是幻滅的異鄉人
[00:28:58.440 --> 00:29:01.440]  不單是幻滅的異鄉人
[00:29:01.440 --> 00:29:03.440]  事實上他們不是
[00:29:03.440 --> 00:29:05.440]  因為他們看遠一點
[00:29:05.440 --> 00:29:06.440]  不是看近
[00:29:06.440 --> 00:29:08.440]  他們不單是臨終的祝福者
[00:29:08.440 --> 00:29:12.440]  更是超越死亡滿有盼望的人
[00:29:12.440 --> 00:29:15.440]  信是指將來的事
[00:29:15.440 --> 00:29:17.440]  或者有些人會問
[00:29:17.440 --> 00:29:19.440]  有甚麼用呢?人都死了
[00:29:19.440 --> 00:29:21.440]  還有甚麼機會享受呢?
[00:29:21.440 --> 00:29:22.440]  有甚麼用呢?
[00:29:22.440 --> 00:29:25.440]  如果你看死是一切的終結
[00:29:25.440 --> 00:29:27.440]  你所說的一點都沒有錯
[00:29:27.440 --> 00:29:29.440]  但如果死不是好像燈滅
[00:29:29.440 --> 00:29:31.440]  又有永生
[00:29:31.440 --> 00:29:33.440]  那你就大錯特錯
[00:29:33.440 --> 00:29:34.440]  對基督徒來說
[00:29:34.440 --> 00:29:36.440]  人的死並非如燈滅
[00:29:36.440 --> 00:29:38.440]  不是甚麼都完結
[00:29:38.440 --> 00:29:40.440]  聖經清楚告訴你
[00:29:40.440 --> 00:29:41.440]  人死後且有審判
[00:29:41.440 --> 00:29:42.440]  信的得永生
[00:29:42.440 --> 00:29:44.440]  不信的罪已經定了
[00:29:44.440 --> 00:29:46.440]  必定會滅亡
[00:29:46.440 --> 00:29:48.440]  約瑟的盼望在哪裏?
[00:29:48.440 --> 00:29:49.440]  第22節
[00:29:49.440 --> 00:29:51.440]  他提到以色列族將來
[00:29:51.440 --> 00:29:56.440]  要出埃及為自己韓國留下遺命
[00:29:56.440 --> 00:29:58.440]  創世紀告訴你
[00:29:58.440 --> 00:30:01.440]  約瑟離開迦南地時只是17歲
[00:30:01.440 --> 00:30:04.440]  他死時是110歲
[00:30:04.440 --> 00:30:06.440]  即是創世紀第50章第26節
[00:30:06.440 --> 00:30:09.440]  在整段時間之內
[00:30:09.440 --> 00:30:11.440]  他出任為埃及首相
[00:30:11.440 --> 00:30:13.440]  有80年之久
[00:30:13.440 --> 00:30:17.440]  他的父母兄弟移民到埃及定居
[00:30:17.440 --> 00:30:20.440]  但是在這一切的日子裏
[00:30:20.440 --> 00:30:25.440]  他並沒有忘記神對他的祖先的應許
[00:30:25.440 --> 00:30:28.440]  你的後裔必寄居到別人之地
[00:30:28.440 --> 00:30:31.440]  有400年之久
[00:30:31.440 --> 00:30:33.440]  到了第四代的時候
[00:30:33.440 --> 00:30:37.440]  他們必返回上帝為他們預備的應許地
[00:30:37.440 --> 00:30:41.440]  記載在創世紀第15章13-16節
[00:30:41.440 --> 00:30:42.440]  正因為這樣
[00:30:42.440 --> 00:30:44.440]  他沒有忘記上帝的應許
[00:30:44.440 --> 00:30:49.440]  他肯定埃及並不是他永遠留居的地方
[00:30:49.440 --> 00:30:53.440]  在將來神一定要帶領他們離開埃及
[00:30:53.440 --> 00:30:55.440]  返回這個應許地
[00:30:55.440 --> 00:30:58.440]  於是約瑟就叫他的子孫來起誓
[00:30:58.440 --> 00:31:00.440]  第50章第25節
[00:31:00.440 --> 00:31:06.440]  你們要把我的骸骨從這裡搬上去
[00:31:06.440 --> 00:31:08.440]  有一件很有趣的事
[00:31:08.440 --> 00:31:16.440]  每一個在巴勒斯坦以外居住的猶太人
[00:31:16.440 --> 00:31:20.440]  當他們返回巴勒斯坦的時候
[00:31:20.440 --> 00:31:24.440]  一定會去到希伯倫的一個地方
[00:31:24.440 --> 00:31:26.440]  相傳希伯倫這個地方
[00:31:26.440 --> 00:31:32.440]  就是先祖阿伯拉罕和以撒和雅各安葬的洞穴
[00:31:32.440 --> 00:31:38.440]  對他們來說有龍口神的恩典和返家的意義
[00:31:38.440 --> 00:31:42.440]  我有機會去以色列旅行
[00:31:42.440 --> 00:31:46.440]  都去過希伯倫這個地方
[00:31:46.440 --> 00:31:52.440]  相傳是阿伯拉罕的家族葬在這裡
[00:31:52.440 --> 00:31:57.440]  但對基督徒來說有一個更深層次的意義
[00:31:57.440 --> 00:32:00.440]  路加福音第9章31節
[00:32:00.440 --> 00:32:04.440]  當耶穌帶著三個門徒雅各、約翰、彼得
[00:32:04.440 --> 00:32:06.440]  去山上禱告的時候
[00:32:06.440 --> 00:32:08.440]  耶穌就變形象
[00:32:08.440 --> 00:32:11.440]  由摩西和以利亞來陪祂
[00:32:11.440 --> 00:32:15.440]  摩西是律法的代表
[00:32:15.440 --> 00:32:18.440]  以利亞是先知的代表
[00:32:18.440 --> 00:32:22.440]  他們兩個人見到耶穌說了什麼?
[00:32:22.440 --> 00:32:24.440]  路加福音第9章31節說
[00:32:24.440 --> 00:32:28.440]  談論耶穌離世的事
[00:32:28.440 --> 00:32:30.440]  在希臘文的原文
[00:32:30.440 --> 00:32:33.440]  離世這個字叫Exhodon
[00:32:33.440 --> 00:32:36.440]  英文也叫Exodus
[00:32:36.440 --> 00:32:38.440]  中文翻譯叫出埃及
[00:32:38.440 --> 00:32:43.440]  原來出埃及不單止指摩西帶領以色列出埃及
[00:32:43.440 --> 00:32:47.440]  更是指到另外一個摩西
[00:32:47.440 --> 00:32:49.440]  即是耶穌基督
[00:32:49.440 --> 00:32:54.440]  祂帶領我們離開罪惡、救贖
[00:32:54.440 --> 00:32:58.440]  直到祂的死成為了我們的大祭司
[00:32:58.440 --> 00:33:02.440]  這個登山變象
[00:33:02.440 --> 00:33:05.440]  其實就是說到耶穌基督
[00:33:05.440 --> 00:33:08.440]  就好像第二次出埃及一樣
[00:33:08.440 --> 00:33:12.440]  將我們帶領到一個流奶與物
[00:33:12.440 --> 00:33:15.440]  更美好的家鄉
[00:33:15.440 --> 00:33:17.440]  這個不是地上的家鄉
[00:33:17.440 --> 00:33:20.440]  而是天上的家鄉
[00:33:20.440 --> 00:33:23.440]  耶穌就是我們信心創始成眾
[00:33:23.440 --> 00:33:25.440]  是給我們的盼望之源
[00:33:25.440 --> 00:33:28.440]  也是我們的拯救
[00:33:28.440 --> 00:33:31.440]  今天你看重什麼呢?
[00:33:31.440 --> 00:33:34.440]  你是看重得失成敗
[00:33:34.440 --> 00:33:39.440]  你的名聲、你的慾望得到滿足嗎?
[00:33:39.440 --> 00:33:44.440]  還是看重天國更美好的家鄉呢?
[00:33:44.440 --> 00:33:47.440]  耶穌說人如果賺得全世界
[00:33:47.440 --> 00:33:50.440]  卻賠上了他的生命有什麼好處呢?
[00:33:50.440 --> 00:33:54.440]  人還用什麼可以換取他寶貴的生命呢?
[00:33:54.440 --> 00:33:56.440]  今天你所持的
[00:33:56.440 --> 00:34:00.440]  無論是你的生命、你的健康
[00:34:00.440 --> 00:34:03.440]  你的成就、你的產業
[00:34:03.440 --> 00:34:08.440]  其實有一天都煙消雲散
[00:34:08.440 --> 00:34:11.440]  今天你所追求的是什麼呢?
[00:34:11.440 --> 00:34:14.440]  是個人的成就
[00:34:14.440 --> 00:34:18.440]  你是否看重你個人的得失成敗
[00:34:18.440 --> 00:34:24.440]  就是說你看重我們成為天國的一份子
[00:34:24.440 --> 00:34:29.440]  為了天國的成就而感謝神
[00:34:29.440 --> 00:34:32.440]  好,我們說到這裡為止
[00:34:32.440 --> 00:34:34.440]  下次再繼續和大家思想
[00:34:34.440 --> 00:34:36.440]  希伯來書的訊息
[00:34:36.440 --> 00:34:38.440]  請大家再一次同心低頭和禱告
[00:34:38.440 --> 00:34:40.440]  天父我們再一次感謝你
[00:34:40.440 --> 00:34:42.440]  給你寶貴的話語
[00:34:42.440 --> 00:34:45.440]  幫助我們眼光放遠一點
[00:34:45.440 --> 00:34:47.440]  不只是看到目前
[00:34:47.440 --> 00:34:49.440]  不只是看到眼見的東西
[00:34:49.440 --> 00:34:52.440]  那些都不是長久
[00:34:52.440 --> 00:34:54.440]  那些都不是永恆
[00:34:54.440 --> 00:34:57.440]  那些不是給我們真正的滿足
[00:34:57.440 --> 00:35:01.440]  求你讓我們能夠抓緊你的英雄
[00:35:01.440 --> 00:35:03.440]  在我們中間還未相信你的
[00:35:03.440 --> 00:35:08.440]  叫你盡早投靠你
[00:35:08.440 --> 00:35:11.440]  相信你、依賴你
[00:35:11.440 --> 00:35:14.440]  我們禱告拉奉耶穌基督名求
[00:35:14.440 --> 00:35:16.440]  阿門
[00:35:17.440 --> 00:35:20.440]  字幕由 Amara.org 社群提供
[00:35:20.440 --> 00:35:23.440]  感謝您的支持,我們下一次再見
[00:35:23.440 --> 00:35:26.440]  感謝您的支持,我們下一次再見
[00:35:26.440 --> 00:35:29.440]  (字幕由 Amara.org 社群提供)

