
[00:00:00.000 --> 00:00:07.680]  今天我想講的題目就是比運動更重要的東西
[00:16:14.320 --> 00:16:16.040]  你馬上想
[00:16:16.040 --> 00:16:17.400]  我人不人愛呢?
[00:16:17.400 --> 00:16:18.520]  不是想我
[00:16:18.520 --> 00:16:20.120]  是想你
[00:16:20.120 --> 00:16:21.520]  想人很容易
[00:16:21.520 --> 00:16:23.000]  想自己
[00:16:23.000 --> 00:16:24.680]  我人不人愛呢?
[00:16:24.680 --> 00:16:25.400]  第二
[00:16:25.400 --> 00:16:26.720]  喜樂
[00:16:26.720 --> 00:16:28.200]  我夠不夠開心呢?
[00:16:28.200 --> 00:16:28.880]  第三
[00:16:28.880 --> 00:16:29.840]  我的出現
[00:16:29.840 --> 00:16:32.520]  究竟是帶來和平
[00:16:32.520 --> 00:16:35.160]  還是不知為何經常令人吵架呢?
[00:16:35.160 --> 00:16:36.520]  有些人會的
[00:16:36.520 --> 00:16:37.920]  以前公司那些
[00:16:37.920 --> 00:16:39.800]  那個人沒有上班好好的
[00:16:39.800 --> 00:16:41.360]  有上班就吵
[00:16:41.360 --> 00:16:43.280]  真的很嘮叨
[00:16:43.280 --> 00:16:46.400]  但希望你做家長不是那一個
[00:16:46.400 --> 00:16:47.960]  不然你一回家就很嘮叨
[00:16:47.960 --> 00:16:51.160]  你忍耐夠不夠呢?
[00:16:51.160 --> 00:16:52.800]  有很多人搖頭
[00:16:52.800 --> 00:16:54.680]  忍耐夠不夠呢?
[00:16:54.680 --> 00:16:55.920]  良善
[00:16:55.920 --> 00:16:58.160]  你們應該大部分都可以的
[00:16:58.160 --> 00:17:01.320]  信實
[00:17:01.320 --> 00:17:02.840]  溫柔
[00:17:02.840 --> 00:17:05.680]  溫柔是幾十年前的
[00:17:05.680 --> 00:17:06.560]  很多媽媽說寶寶還沒出生
[00:17:06.560 --> 00:17:09.520]  我很溫柔的
[00:17:09.520 --> 00:17:10.960]  節制
[00:17:10.960 --> 00:17:14.040]  有沒有節制呢?
[00:17:14.040 --> 00:17:15.320]  上次一點
[00:17:15.320 --> 00:17:18.200]  一點那些很好吃的辣醬
[00:17:18.200 --> 00:17:20.320]  很多人都沒有節制
[00:17:20.320 --> 00:17:22.480]  都還沒吃完那包辣醬
[00:17:22.480 --> 00:17:23.640]  嘩 吃多很多
[00:17:23.640 --> 00:17:24.240]  馬上就說
[00:17:24.240 --> 00:17:26.200]  吃完這頓飯再說
[00:17:26.200 --> 00:17:28.040]  可能差一點
[00:17:28.040 --> 00:17:28.600]  原來我們
[00:17:28.600 --> 00:17:30.800]  為什麼我說我們可以用這個指標
[00:17:30.800 --> 00:17:33.440]  就查到你是不是敬虔呢?
[00:17:33.440 --> 00:17:34.880]  原來敬虔的英文就是
[00:17:34.880 --> 00:17:35.960]  Godliness
[00:17:35.960 --> 00:17:37.040]  中文就是
[00:17:37.040 --> 00:17:38.640]  似神
[00:17:38.640 --> 00:17:39.760]  敬虔就是說
[00:17:39.760 --> 00:17:42.040]  你相不相似上帝
[00:17:42.040 --> 00:17:43.760]  但上帝好像很空泛
[00:17:43.760 --> 00:17:45.400]  怎樣相不相似呢?
[00:17:45.400 --> 00:17:46.720]  原來聖經告訴我們
[00:17:46.720 --> 00:17:50.200]  在《迦太書》5章22-23節說
[00:17:50.200 --> 00:17:54.000]  他是聖靈所結的果子
[00:17:54.000 --> 00:17:54.960]  就是剛才我說的
[00:17:54.960 --> 00:17:56.360]  人愛喜樂和平
[00:17:56.360 --> 00:17:57.040]  忍耐
[00:17:57.040 --> 00:17:58.560]  恩慈良善
[00:17:58.560 --> 00:17:59.720]  信實
[00:17:59.720 --> 00:18:01.320]  溫柔節制
[00:18:01.320 --> 00:18:03.480]  原來看到聖靈的果子
[00:18:03.480 --> 00:18:06.160]  就是究竟你自己能不能留到
[00:18:06.160 --> 00:18:07.880]  能不能留到
[00:18:07.880 --> 00:18:10.000]  這些特質
[00:18:10.000 --> 00:18:12.320]  大家合不合格呢?
[00:18:12.320 --> 00:18:14.480]  大家合不合格呢?
[00:18:14.480 --> 00:18:16.160]  所以之前
[00:18:16.160 --> 00:18:18.240]  因為我是新來這間教會
[00:18:18.240 --> 00:18:20.720]  所以我都要做那些評核的
[00:18:20.720 --> 00:18:22.400]  我多謝你們很認真
[00:18:22.400 --> 00:18:24.280]  很多版評核
[00:18:24.280 --> 00:18:26.480]  但我想要繼續評核我
[00:18:26.480 --> 00:18:27.960]  不用停
[00:18:27.960 --> 00:18:30.840]  你隨時用這個表
[00:18:30.840 --> 00:18:32.400]  如果什麼時候我不合格呢
[00:18:32.400 --> 00:18:34.280]  你就告訴我
[00:18:34.280 --> 00:18:35.720]  一定要我好好改善
[00:18:35.720 --> 00:18:37.160]  因為如果我能夠做到
[00:18:37.160 --> 00:18:39.040]  「似神多啲啲」
[00:18:39.040 --> 00:18:40.520]  我相信
[00:18:40.520 --> 00:18:42.840]  應該都可以承擔到
[00:18:42.840 --> 00:18:46.680]  和你們一起去牧羊教會的責任
[00:18:46.680 --> 00:18:49.400]  所以這個我覺得很重要
[00:18:49.400 --> 00:18:51.520]  有聖經學家說
[00:18:51.520 --> 00:18:52.720]  這個果子
[00:18:52.720 --> 00:18:53.960]  即是聖靈的果子
[00:18:53.960 --> 00:18:56.080]  原文是單數
[00:18:56.080 --> 00:18:57.440]  你說為什麼單數呢?
[00:18:57.440 --> 00:18:59.360]  明明有這麼多個特質
[00:18:59.360 --> 00:19:00.760]  結了這麼多果子
[00:19:00.760 --> 00:19:03.040]  為什麼是單數呢?
[00:19:03.040 --> 00:19:04.560]  他說了一個類比很好
[00:19:04.560 --> 00:19:07.600]  他說等於一顆鑽石
[00:19:07.600 --> 00:19:10.520]  我們很多女士都喜歡鑽石
[00:19:10.520 --> 00:19:13.280]  其實我不知道為什麼鑽石這麼貴
[00:19:13.280 --> 00:19:15.880]  因為都是一顆石頭
[00:19:15.880 --> 00:19:19.120]  但是一顆鑽石是一顆單數
[00:19:19.120 --> 00:19:23.360]  但是它有很多的切割面
[00:19:23.360 --> 00:19:27.160]  原來這樣就會出到光芒四射
[00:19:27.160 --> 00:19:30.440]  今天我們是一個基督徒
[00:19:30.440 --> 00:19:33.240]  每一個人都是獨立一個個體
[00:19:33.240 --> 00:19:34.800]  剛才那個表
[00:19:34.800 --> 00:19:36.240]  不關你太太
[00:19:36.240 --> 00:19:37.920]  不關你子女
[00:19:37.920 --> 00:19:40.200]  不關你祖父祖母的事
[00:19:40.200 --> 00:19:46.560]  而是要你自己能不能留到那些特質
[00:19:46.560 --> 00:19:47.640]  你行不行呢?
[00:19:47.640 --> 00:19:51.320]  你能不能留出來呢?
[00:19:51.320 --> 00:19:57.560]  原來這個真是有今生和來生的一個應許
[00:19:57.560 --> 00:19:59.560]  例如如果我們有人愛
[00:19:59.560 --> 00:20:00.720]  人慈
[00:20:00.720 --> 00:20:01.480]  良善
[00:20:01.480 --> 00:20:02.080]  恩慈
[00:20:02.080 --> 00:20:02.880]  良善
[00:20:02.880 --> 00:20:05.440]  耶穌說:凡因你們是屬基督
[00:20:05.440 --> 00:20:07.320]  給你們一杯涼水
[00:20:07.320 --> 00:20:09.080]  我實在告訴你們
[00:20:09.080 --> 00:20:12.560]  他不能不得賞賜
[00:20:12.560 --> 00:20:13.880]  這是耶穌說的
[00:20:13.880 --> 00:20:15.480]  不能不得
[00:20:15.480 --> 00:20:17.240]  這叫做double negative
[00:20:17.240 --> 00:20:18.400]  即是很強調
[00:20:18.400 --> 00:20:20.760]  耶穌說你做了這些事
[00:20:20.760 --> 00:20:23.440]  我不給你都不行
[00:20:23.440 --> 00:20:24.880]  是這麼肯定
[00:20:24.880 --> 00:20:27.160]  原來不用做很大件事
[00:20:27.160 --> 00:20:29.840]  和我們侍奉很相似
[00:20:29.840 --> 00:20:30.520]  即是什麼?
[00:20:30.520 --> 00:20:34.640]  原來是一杯涼水給最小的小子
[00:20:34.640 --> 00:20:36.600]  有時可能我們見到某些人
[00:20:36.600 --> 00:20:38.400]  我們看不上眼
[00:20:38.400 --> 00:20:40.120]  不惜去幫他
[00:20:40.120 --> 00:20:42.960]  好像見不到他一樣
[00:20:42.960 --> 00:20:45.360]  我們很多時只想做大事
[00:20:45.360 --> 00:20:47.720]  大事才找我
[00:20:47.720 --> 00:20:49.920]  主席你才找我
[00:20:49.920 --> 00:20:51.880]  其他事不要叫我做
[00:20:51.880 --> 00:20:54.040]  收奉獻太簡單
[00:20:54.040 --> 00:20:54.720]  誰都做到
[00:20:54.720 --> 00:20:55.800]  不做
[00:20:55.800 --> 00:20:58.360]  主席複雜些
[00:20:58.360 --> 00:20:59.320]  你複雜才叫我
[00:20:59.320 --> 00:21:00.440]  我沒有這樣的人
[00:21:00.440 --> 00:21:01.560]  我不認識
[00:21:01.560 --> 00:21:02.520]  我在香港
[00:21:02.520 --> 00:21:03.600]  講了所有例子
[00:21:03.600 --> 00:21:04.560]  不關溫哥華事
[00:21:04.560 --> 00:21:06.480]  溫哥華沒有弟兄姊妹
[00:21:06.480 --> 00:21:08.480]  我想
[00:21:08.480 --> 00:21:09.000]  我有的
[00:21:09.000 --> 00:21:09.880]  第二間教會
[00:21:09.880 --> 00:21:11.680]  我不知道
[00:21:11.680 --> 00:21:13.840]  我認識的人比較少
[00:21:13.840 --> 00:21:14.800]  但問題是
[00:21:14.800 --> 00:21:17.640]  原來耶穌很清楚告訴我們
[00:21:17.640 --> 00:21:19.360]  就是最小的小子
[00:21:19.360 --> 00:21:21.800]  你給他一杯水
[00:21:21.800 --> 00:21:25.200]  原來已經做在耶穌身上
[00:21:25.200 --> 00:21:28.160]  因為曾經耶穌說過一班人
[00:21:28.160 --> 00:21:31.960]  為什麼你沒有仁慈
[00:21:31.960 --> 00:21:33.520]  沒有憐憫人的心
[00:21:33.520 --> 00:21:34.280]  那些人說
[00:21:34.280 --> 00:21:35.120]  沒有啊
[00:21:35.120 --> 00:21:36.720]  我哪有啊
[00:21:36.720 --> 00:21:37.600]  耶穌說
[00:21:37.600 --> 00:21:39.600]  我坐牢你沒有來看我
[00:21:39.600 --> 00:21:40.840]  我肚餓你沒有給我
[00:21:40.840 --> 00:21:42.960]  我頸餓你沒有給我水喝
[00:21:42.960 --> 00:21:43.480]  他說我沒有
[00:21:43.480 --> 00:21:44.640]  我都沒有見到你這樣
[00:21:44.640 --> 00:21:46.240]  耶穌
[00:21:46.240 --> 00:21:46.760]  耶穌說
[00:21:46.760 --> 00:21:49.000]  因為你沒有做在
[00:21:49.000 --> 00:21:52.960]  最小的小子身上
[00:21:52.960 --> 00:21:54.400]  我們今天學習
[00:21:54.400 --> 00:21:56.960]  由小開始做起
[00:21:56.960 --> 00:21:58.240]  另外耶穌又說
[00:21:58.240 --> 00:22:00.960]  溫柔的人有福了
[00:22:00.960 --> 00:22:04.320]  因為他們必承受地土
[00:22:04.320 --> 00:22:05.920]  我們最喜歡
[00:22:05.920 --> 00:22:07.960]  有土地
[00:22:07.960 --> 00:22:09.840]  承受地土
[00:22:09.840 --> 00:22:12.600]  所以大家快點溫柔一點
[00:22:12.600 --> 00:22:14.200]  因為有多點地
[00:22:14.200 --> 00:22:16.720]  是留給大家的
[00:22:16.720 --> 00:22:19.280]  因為敬虔所結的果子
[00:22:19.280 --> 00:22:22.120]  我們知道有今生的好處
[00:22:22.120 --> 00:22:23.720]  但你說剛才那些果子
[00:22:23.720 --> 00:22:26.720]  對今生有什麼益處呢
[00:22:26.720 --> 00:22:28.560]  就以節制為例
[00:22:28.560 --> 00:22:30.240]  如果有節制
[00:22:30.240 --> 00:22:32.080]  肯定有好處
[00:22:32.080 --> 00:22:33.720]  你的健康
[00:22:33.720 --> 00:22:35.440]  一定你的飲食
[00:22:35.440 --> 00:22:36.840]  都會健康很多
[00:22:36.840 --> 00:22:38.040]  我真的試過有一次
[00:22:38.040 --> 00:22:40.240]  在茶餐廳見到一個人
[00:22:40.240 --> 00:22:42.200]  那碟
[00:22:42.200 --> 00:22:43.000]  那次是什麼呢
[00:22:43.000 --> 00:22:44.280]  揚州炒飯
[00:22:44.280 --> 00:22:46.640]  一放了一碟揚州炒飯
[00:22:46.640 --> 00:22:49.080]  接著他放鹽
[00:22:49.080 --> 00:22:52.400]  你知不知道怎麼放
[00:22:52.400 --> 00:22:53.520]  這樣放
[00:22:53.520 --> 00:22:53.920]  他不是
[00:22:53.920 --> 00:22:57.200]  他第一個動作是扭開蓋子
[00:22:57.200 --> 00:22:59.720]  這樣倒
[00:22:59.720 --> 00:23:01.080]  嘩 看到我
[00:23:01.080 --> 00:23:02.960]  我見到都立刻哭
[00:23:02.960 --> 00:23:05.920]  他可以吃到這樣
[00:23:05.920 --> 00:23:07.800]  肯定是很不健康
[00:23:07.800 --> 00:23:10.000]  很沒有節制
[00:23:10.000 --> 00:23:11.240]  如果你有和平
[00:23:11.240 --> 00:23:12.320]  有忍耐
[00:23:12.320 --> 00:23:14.920]  我相信大家的人際關係
[00:23:14.920 --> 00:23:16.200]  都會好很多
[00:23:16.200 --> 00:23:17.600]  如果你有喜樂
[00:23:17.600 --> 00:23:18.680]  更加重要
[00:23:18.680 --> 00:23:19.760]  對教會
[00:23:19.760 --> 00:23:21.720]  因為我試過問過好幾位新朋友
[00:23:21.720 --> 00:23:23.160]  為什麼
[00:23:23.160 --> 00:23:25.160]  你回來我們使命浸信會
[00:23:25.160 --> 00:23:27.320]  他說因為我見到幾個弟兄姊妹
[00:23:27.320 --> 00:23:29.000]  姊妹他沒有說弟兄
[00:23:29.000 --> 00:23:30.160]  他說我見到幾個姊妹
[00:23:30.160 --> 00:23:32.280]  我見到她都很開心
[00:23:32.280 --> 00:23:33.760]  見到她都不知道做什麼
[00:23:33.760 --> 00:23:37.080]  都笑到停不了口
[00:23:37.080 --> 00:23:40.400]  當然他不是精神有問題
[00:23:40.400 --> 00:23:43.240]  他真的很開心見到任何人
[00:23:43.240 --> 00:23:44.480]  真的經常
[00:23:44.480 --> 00:23:46.000]  一學了一些好東西吃
[00:23:46.000 --> 00:23:46.760]  就做功課
[00:23:46.760 --> 00:23:47.360]  然後
[00:23:47.360 --> 00:23:49.040]  好像只有他一個做功課
[00:23:49.040 --> 00:23:50.200]  學完做東西吃
[00:23:50.200 --> 00:23:51.880]  然後吃啊
[00:23:51.880 --> 00:23:54.760]  你見到他的樣子都想吃嗎
[00:23:54.760 --> 00:23:56.760]  不是吃了他
[00:23:56.760 --> 00:24:00.600]  是開心了
[00:24:00.600 --> 00:24:04.440]  這個不單止是我們人際關係好了
[00:24:04.440 --> 00:24:05.680]  對教會
[00:24:05.680 --> 00:24:07.000]  對上帝的家
[00:24:07.000 --> 00:24:08.840]  都很有幫助
[00:24:08.840 --> 00:24:11.040]  所以鄒賢都講得很清楚
[00:24:11.040 --> 00:24:14.000]  形容大家肯笑的那些
[00:24:14.000 --> 00:24:16.040]  他說心中喜樂
[00:24:16.040 --> 00:24:19.400]  你自然面帶笑容
[00:24:19.400 --> 00:24:21.480]  心裡憂愁
[00:24:21.480 --> 00:24:25.080]  零就被損傷
[00:24:25.080 --> 00:24:27.880]  所以大家不要憂愁太多
[00:24:27.880 --> 00:24:30.000]  一天的難處
[00:24:30.000 --> 00:24:32.400]  一天當就夠了
[00:24:32.400 --> 00:24:34.280]  既然敬虔這麼好
[00:24:34.280 --> 00:24:35.280]  我們怎樣可以
[00:24:35.280 --> 00:24:36.680]  好像剛才讀的聖經
[00:24:36.680 --> 00:24:38.880]  操練敬虔呢
[00:24:38.880 --> 00:24:48.560]  怎樣令到那些果子更加好呢
[00:24:48.560 --> 00:24:51.960]  頭三個應該與我們無關
[00:24:51.960 --> 00:24:54.760]  我們又好胖一點
[00:24:54.760 --> 00:24:56.960]  怎樣去操練敬虔呢
[00:24:56.960 --> 00:24:58.160]  剛才我說
[00:24:58.160 --> 00:25:00.480]  如果身體純粹健康
[00:25:00.480 --> 00:25:02.680]  注重飲食
[00:25:02.680 --> 00:25:04.240]  鍛鍊身體
[00:25:04.240 --> 00:25:07.640]  原來操練敬虔都有兩大板斧
[00:25:07.640 --> 00:25:10.440]  第一個就是養成習慣
[00:25:10.440 --> 00:25:13.560]  第二就是給人幫助
[00:25:13.560 --> 00:25:15.240]  第一個是養成習慣
[00:25:15.240 --> 00:25:16.640]  第二是給人幫助
[00:25:16.640 --> 00:25:18.200]  剛才我一開始就說
[00:25:18.200 --> 00:25:20.160]  要減肥要做運動
[00:25:20.160 --> 00:25:22.680]  做到真的減到肥
[00:25:22.680 --> 00:25:23.640]  原來有條公式
[00:25:23.640 --> 00:25:26.280]  我現在揭曉那條公式
[00:25:26.280 --> 00:25:27.640]  大家沒什麼拿起筆
[00:25:27.640 --> 00:25:29.920]  現在立刻拿起筆
[00:25:29.920 --> 00:25:31.840]  真的聽做筆記
[00:25:31.840 --> 00:25:32.720]  這條公式很簡單
[00:25:32.720 --> 00:25:36.200]  你不懂數學都很容易掌握
[00:25:36.200 --> 00:25:36.960]  原來肥呢
[00:25:36.960 --> 00:25:37.960]  就是有脂肪
[00:25:37.960 --> 00:25:39.080]  脂肪積聚
[00:25:39.080 --> 00:25:41.680]  原來要燃燒脂肪
[00:25:41.680 --> 00:25:43.560]  我從來都不相信那些廣告
[00:25:43.560 --> 00:25:44.200]  吃一粒藥
[00:25:44.200 --> 00:25:44.760]  然後不動
[00:25:44.760 --> 00:25:46.000]  脂肪會自己燃燒
[00:25:46.000 --> 00:25:47.560]  這件事很恐怖
[00:25:47.560 --> 00:25:49.200]  不要相信這些
[00:25:49.200 --> 00:25:51.400]  原來燃燒脂肪就叫做
[00:25:51.400 --> 00:25:53.960]  Fat Burning Zone
[00:25:53.960 --> 00:25:54.800]  Fat Burning Zone
[00:25:54.800 --> 00:25:58.320]  即是燃燒脂肪的範圍
[00:25:58.320 --> 00:25:59.120]  是怎樣的呢
[00:25:59.120 --> 00:26:00.840]  原來要看你的心跳
[00:26:00.840 --> 00:26:03.200]  你要找出你的最高心跳率
[00:26:03.200 --> 00:26:05.040]  和最低心跳率
[00:26:05.040 --> 00:26:06.600]  如果那個公式就是
[00:26:06.600 --> 00:26:10.360]  220減你的年齡
[00:26:10.360 --> 00:26:13.080]  乘0.55
[00:26:13.080 --> 00:26:14.560]  這個是你最低心跳率
[00:26:14.560 --> 00:26:15.760]  即是你做運動的時候
[00:26:15.760 --> 00:26:17.320]  你最低都要保持到
[00:26:17.320 --> 00:26:20.040]  這個心跳
[00:26:20.040 --> 00:26:21.800]  如果最高心跳率
[00:26:21.800 --> 00:26:23.440]  就是220減年齡
[00:26:23.440 --> 00:26:25.680]  乘以0.7
[00:26:25.680 --> 00:26:26.400]  就是你最高
[00:26:26.400 --> 00:26:27.840]  即是說你不要高過這個
[00:26:27.840 --> 00:26:29.240]  如果高過這個呢
[00:26:29.240 --> 00:26:33.720]  你就不是在減肥的範圍
[00:26:33.720 --> 00:26:36.120]  如果以呂宇駿為例
[00:26:36.120 --> 00:26:38.160]  就是44歲
[00:26:38.160 --> 00:26:39.520]  那就是220減44
[00:26:39.520 --> 00:26:40.720]  乘以0.55
[00:26:40.720 --> 00:26:41.760]  就是我要做運動的時候
[00:26:41.760 --> 00:26:42.320]  保持著
[00:26:42.320 --> 00:26:45.200]  我不可以低於97
[00:26:45.200 --> 00:26:48.600]  現在我看看我現在是多少
[00:26:48.600 --> 00:26:50.800]  我現在是104
[00:26:50.800 --> 00:26:52.240]  說得比較激動
[00:26:52.240 --> 00:26:53.760]  所以我一直說
[00:26:53.760 --> 00:26:56.360]  其實我是在燃燒脂肪的
[00:26:56.360 --> 00:26:56.920]  接著呢
[00:26:56.920 --> 00:27:00.440]  我又不可以高過123
[00:27:00.440 --> 00:27:01.400]  原來就是這樣
[00:27:01.400 --> 00:27:02.280]  我要每
[00:27:02.280 --> 00:27:03.480]  專家就說
[00:27:03.480 --> 00:27:05.720]  我要每一次
[00:27:05.720 --> 00:27:07.560]  最少做25分鐘
[00:27:07.560 --> 00:27:10.440]  保持到這個範圍
[00:27:10.440 --> 00:27:11.880]  就行了
[00:27:11.880 --> 00:27:13.560]  就行了
[00:27:13.560 --> 00:27:15.240]  為什麼我會這麼清楚
[00:27:15.240 --> 00:27:17.480]  這條數學公式呢
[00:27:17.480 --> 00:27:18.840]  因為我每一天
[00:27:18.840 --> 00:27:21.600]  都看著這條公式
[00:27:21.600 --> 00:27:23.760]  在2016年12月尾
[00:27:23.760 --> 00:27:26.360]  就是大家認識了我幾個月
[00:27:26.360 --> 00:27:27.680]  那時候
[00:27:27.680 --> 00:27:30.960]  我達到人生從未去過的高峰
[00:27:30.960 --> 00:27:31.840]  第一
[00:27:31.840 --> 00:27:34.280]  我是156.7磅
[00:27:34.280 --> 00:27:36.880]  是屬於癡肥
[00:27:36.880 --> 00:27:40.040]  你說怎麼會啊
[00:27:40.040 --> 00:27:41.760]  癡肥啊
[00:27:41.760 --> 00:27:42.440]  原來人呢
[00:27:42.440 --> 00:27:43.840]  你剛才那個叫理想
[00:27:43.840 --> 00:27:44.960]  有個表格
[00:27:44.960 --> 00:27:45.920]  理想
[00:27:45.920 --> 00:27:47.600]  上一點就是小肥
[00:27:47.600 --> 00:27:49.600]  再上一點就是癡肥
[00:27:49.600 --> 00:27:50.720]  那我這個磅數
[00:27:50.720 --> 00:27:51.960]  這個高度
[00:27:51.960 --> 00:27:54.080]  就是癡肥
[00:27:54.080 --> 00:27:55.920]  然後再量度我的腰
[00:27:55.920 --> 00:27:58.040]  我真的用這把尺子量度
[00:27:58.040 --> 00:28:01.080]  37吋
[00:28:01.080 --> 00:28:02.960]  很大啊
[00:28:02.960 --> 00:28:04.160]  37吋
[00:28:04.160 --> 00:28:05.840]  我屬於中央肥胖
[00:28:05.840 --> 00:28:09.960]  但在2017年1月19日星期四
[00:28:10.000 --> 00:28:11.360]  其實應該是星期三晚
[00:28:11.360 --> 00:28:13.240]  我下定決心
[00:28:13.240 --> 00:28:14.960]  我要按著這條公式
[00:28:14.960 --> 00:28:15.720]  每天
[00:28:15.720 --> 00:28:18.160]  每星期至少做六天運動
[00:28:18.160 --> 00:28:20.480]  每次至少30分鐘
[00:28:20.480 --> 00:28:21.120]  結果
[00:28:21.120 --> 00:28:24.640]  由那天1月19日到3月18日
[00:28:24.640 --> 00:28:30.600]  我總共用了32個小時零26分鐘
[00:28:30.600 --> 00:28:31.640]  因為我每一天
[00:28:31.640 --> 00:28:32.360]  到默帝
[00:28:32.360 --> 00:28:34.360]  一直維持到今天
[00:28:34.360 --> 00:28:38.920]  昨晚的磅數是145.86
[00:28:38.920 --> 00:28:41.960]  我脫離了
[00:28:41.960 --> 00:28:43.280]  癡肥
[00:28:43.280 --> 00:28:47.120]  去到小肥
[00:28:47.120 --> 00:28:49.120]  然後我的腰圍
[00:28:49.120 --> 00:28:51.960]  是33.65吋
[00:28:51.960 --> 00:28:55.160]  我脫離了中央肥胖
[00:28:55.160 --> 00:28:57.240]  我這樣做
[00:28:57.240 --> 00:28:57.960]  是因為
[00:28:57.960 --> 00:29:02.240]  不是為了穿回這套西裝
[00:29:02.240 --> 00:29:02.680]  對不起
[00:29:02.680 --> 00:29:04.440]  我經常令大家失望
[00:29:04.440 --> 00:29:05.760]  因為今天我穿這套西裝的時候
[00:29:05.760 --> 00:29:06.760]  很多人都說
[00:29:06.760 --> 00:29:08.640]  這樣就對了
[00:29:08.640 --> 00:29:09.240]  什麼意思
[00:29:09.240 --> 00:29:11.720]  平時不對
[00:29:11.720 --> 00:29:12.960]  什麼叫平時不對
[00:29:12.960 --> 00:29:14.120]  他說你平時都不穿領帶
[00:29:14.120 --> 00:29:15.000]  我有穿領帶的
[00:29:15.000 --> 00:29:17.400]  我最重要就是領帶
[00:29:17.400 --> 00:29:18.960]  穿得沒有今天這麼正式
[00:29:18.960 --> 00:29:21.680]  就是因為我不是不想
[00:29:21.680 --> 00:29:25.200]  我是穿不下
[00:29:25.200 --> 00:29:26.000]  我見公的時候
[00:29:26.000 --> 00:29:26.840]  穿過一次
[00:29:26.840 --> 00:29:28.080]  5月的時候
[00:29:28.080 --> 00:29:29.520]  但是一到7月2日開始
[00:29:29.520 --> 00:29:31.720]  我每天都很開心
[00:29:31.720 --> 00:29:33.240]  一開心就吃
[00:29:33.240 --> 00:29:34.520]  和你們一起吃更開心
[00:29:34.520 --> 00:29:37.080]  你們什麼都給我吃
[00:29:37.080 --> 00:29:40.080]  結果就造就到我坐擁這個
[00:29:40.080 --> 00:29:41.440]  其中一個很大的打擊
[00:29:41.440 --> 00:29:44.000]  就是有一天我們小組獻詩
[00:29:44.000 --> 00:29:46.120]  跟著我在彈結他
[00:29:46.120 --> 00:29:47.360]  彈完結他之後
[00:29:47.360 --> 00:29:50.040]  有個姐妹拿一張照片給我看
[00:29:50.040 --> 00:29:51.840]  「女傳道」
[00:29:51.840 --> 00:29:53.120]  「你的肚腩」
[00:29:53.120 --> 00:29:55.800]  「擠出來了」
[00:29:55.800 --> 00:29:58.480]  「好可愛」
[00:29:58.480 --> 00:30:02.800]  但卻是一把刀刺入我的心裡
[00:30:02.800 --> 00:30:05.640]  我不想走可愛路線
[00:30:05.640 --> 00:30:07.640]  我不想可愛
[00:30:07.640 --> 00:30:09.120]  我想身體好
[00:30:09.120 --> 00:30:10.440]  其實為什麼說
[00:30:10.440 --> 00:30:13.560]  1月19日這麼大決心呢
[00:30:13.560 --> 00:30:16.200]  其實是因為1月18日
[00:30:16.200 --> 00:30:18.240]  那個祈禱會結束之後
[00:30:18.240 --> 00:30:21.800]  我和一位牧師去探望另一位傳道人
[00:30:21.800 --> 00:30:24.960]  因為那個傳道人進了醫院
[00:30:24.960 --> 00:30:27.400]  因為那個傳道人是很愛主
[00:30:27.400 --> 00:30:31.280]  他用很多時間做很多主的工作
[00:30:31.280 --> 00:30:32.480]  他其中一個方法就是
[00:30:32.480 --> 00:30:35.040]  真的用吃東西來減壓
[00:30:35.040 --> 00:30:37.720]  他吃東西吃到我看到也飽
[00:30:37.720 --> 00:30:40.880]  他吃很多
[00:30:40.880 --> 00:30:41.960]  我都陪他一起
[00:30:41.960 --> 00:30:43.040]  一和他一起吃
[00:30:43.040 --> 00:30:44.800]  我都放肆了
[00:30:44.800 --> 00:30:48.160]  「哇!餐蛋麵好啊」
[00:30:48.160 --> 00:30:52.320]  「凍奶茶要多甜多奶啊」
[00:30:52.320 --> 00:30:54.000]  結果他真的很年輕
[00:30:54.000 --> 00:30:56.200]  要馬上停止侍奉
[00:30:56.200 --> 00:30:58.240]  所以那次去完之後
[00:30:58.240 --> 00:31:01.560]  我就真的決定為了你們
[00:31:01.560 --> 00:31:03.120]  為了家裡
[00:31:03.120 --> 00:31:04.880]  為了我自己
[00:31:04.880 --> 00:31:06.280]  真的要健康
[00:31:06.280 --> 00:31:07.720]  還有為了
[00:31:07.720 --> 00:31:09.400]  因為我真的
[00:31:09.400 --> 00:31:11.400]  我真的為什麼穿不回這套西裝呢
[00:31:11.400 --> 00:31:13.400]  其實一來上班沒多久
[00:31:13.400 --> 00:31:15.480]  我就去找那些裁縫
[00:31:15.480 --> 00:31:17.760]  放過褲頭
[00:31:17.760 --> 00:31:19.840]  放了一次
[00:31:19.840 --> 00:31:21.440]  上個月
[00:31:21.440 --> 00:31:22.760]  我打算再放
[00:31:22.760 --> 00:31:26.160]  他說「呂先生這次幫不了你」
[00:31:26.160 --> 00:31:28.880]  是不是?
[00:31:28.880 --> 00:31:30.720]  所以我今天很想
[00:31:30.720 --> 00:31:32.200]  很想和大家一起說
[00:31:32.200 --> 00:31:34.280]  我們要健康一點
[00:31:34.280 --> 00:31:35.440]  因為這樣
[00:31:35.440 --> 00:31:37.560]  我們才可以走的路
[00:31:37.560 --> 00:31:38.720]  走得遠一點
