
[00:00:00.000 --> 00:00:02.760]   (dramatic music)
[00:16:08.940 --> 00:16:10.460]   Does she serve with her gifts?
[00:16:10.460 --> 00:16:12.980]   That's what someone who follows Jesus is gonna do.
[00:16:12.980 --> 00:16:16.100]   What is the character of the person that you're dating?
[00:16:17.180 --> 00:16:20.460]   And if they are not someone who is following Jesus,
[00:16:20.460 --> 00:16:21.940]   focusing on the relationship with them,
[00:16:21.940 --> 00:16:24.220]   where character, who they are as a person,
[00:16:24.220 --> 00:16:27.300]   is what jumps out and attracts you to them,
[00:16:27.300 --> 00:16:28.940]   you should be concerned.
[00:16:28.940 --> 00:16:34.100]   This is so huge, and I'm gonna try to say this
[00:16:34.100 --> 00:16:35.180]   as gently as I can.
[00:16:35.180 --> 00:16:41.240]   Bad character attracts bad character.
[00:16:41.240 --> 00:16:44.740]   And good character attracts good character.
[00:16:44.740 --> 00:16:46.820]   In other words, they find each other.
[00:16:46.820 --> 00:16:48.660]   Like if you're, and so bear with me,
[00:16:48.660 --> 00:16:49.940]   if you are in a place where you're like,
[00:16:49.940 --> 00:16:51.900]   dude, I've just been in one dysfunctional relationship
[00:16:51.900 --> 00:16:53.340]   after the next, all men are pigs,
[00:16:53.340 --> 00:16:55.900]   can't believe these guys are just a bunch of jerks out there,
[00:16:55.900 --> 00:16:57.100]   this is just what they are,
[00:16:57.100 --> 00:17:00.180]   and I've just had like seven messed up jerk guys
[00:17:00.180 --> 00:17:02.420]   take advantage of me, it's just what guys do.
[00:17:02.420 --> 00:17:08.380]   Who's the common denominator in all of those relationships?
[00:17:08.380 --> 00:17:11.060]   It's you.
[00:17:11.060 --> 00:17:13.780]   Or they're hot.
[00:17:13.780 --> 00:17:16.500]   But it's you.
[00:17:17.300 --> 00:17:18.220]   Like if you're dysfunctional,
[00:17:18.220 --> 00:17:19.820]   I've said before, my wife is a counselor,
[00:17:19.820 --> 00:17:20.980]   she'll always just say like,
[00:17:20.980 --> 00:17:23.820]   man, the level of dysfunctionalness in a person,
[00:17:23.820 --> 00:17:27.340]   it's like the other person will find
[00:17:27.340 --> 00:17:29.060]   that same person of dysfunction.
[00:17:29.060 --> 00:17:30.660]   The best way that you can set yourself up
[00:17:30.660 --> 00:17:31.660]   to have the type of marriage
[00:17:31.660 --> 00:17:33.340]   and to find the type of spouse that you want
[00:17:33.340 --> 00:17:35.500]   is to focus on your character.
[00:17:35.500 --> 00:17:36.340]   Because the opposite is true,
[00:17:36.340 --> 00:17:38.380]   like someone of good character who's following Jesus,
[00:17:38.380 --> 00:17:40.780]   who cares about the things God cares about,
[00:17:40.780 --> 00:17:43.620]   they're not gonna date someone who has bad character.
[00:17:43.620 --> 00:17:45.420]   You know that, right?
[00:17:45.420 --> 00:17:47.060]   Like in other words, you feel like, man,
[00:17:47.060 --> 00:17:48.740]   what the Bible says, when it lays out,
[00:17:48.740 --> 00:17:50.260]   like this is what a godly husband should be,
[00:17:50.260 --> 00:17:53.140]   should lay his life down for his wife
[00:17:53.140 --> 00:17:54.940]   and serve her and care for her
[00:17:54.940 --> 00:17:56.860]   and spend time with his kids
[00:17:56.860 --> 00:17:58.940]   and sacrifice all of his desires
[00:17:58.940 --> 00:18:00.660]   to care for the needs of his family,
[00:18:00.660 --> 00:18:04.580]   that's a really mature character man.
[00:18:04.580 --> 00:18:08.340]   And the best way that you can focus on
[00:18:08.340 --> 00:18:10.220]   making sure that you move in the direction
[00:18:10.220 --> 00:18:12.020]   of having that type of man in your life,
[00:18:12.020 --> 00:18:13.780]   and it's not guaranteed,
[00:18:13.780 --> 00:18:15.500]   but the best way that you can move in that direction
[00:18:15.500 --> 00:18:17.180]   is by being that type of,
[00:18:17.180 --> 00:18:21.380]   or being the type of person that that man is looking for.
[00:18:21.380 --> 00:18:23.340]   'Cause a man of incredible character
[00:18:23.340 --> 00:18:24.580]   is not gonna be like, oh, you know what,
[00:18:24.580 --> 00:18:27.060]   you know, she's out, she's probably gonna sleep around,
[00:18:27.060 --> 00:18:29.380]   she's got kind of this side addiction
[00:18:29.380 --> 00:18:30.380]   or she drinks a little too much,
[00:18:30.380 --> 00:18:32.340]   but dude, she is smoking hot.
[00:18:32.340 --> 00:18:34.380]   That's not a man of character.
[00:18:34.380 --> 00:18:35.660]   And so the best thing you can do right now
[00:18:35.660 --> 00:18:38.820]   is focus on working on your relationship with Jesus,
[00:18:38.820 --> 00:18:39.820]   not focusing on dating.
[00:18:39.820 --> 00:18:41.260]   Some of you may need to break up and just say,
[00:18:41.260 --> 00:18:42.540]   I'm gonna go to the region,
[00:18:42.540 --> 00:18:43.980]   I'm gonna work on my character,
[00:18:43.980 --> 00:18:46.220]   I'm gonna develop and become the type of person
[00:18:46.220 --> 00:18:48.300]   that God wants me to be.
[00:18:48.300 --> 00:18:49.780]   And I'm gonna set myself up, hopefully,
[00:18:49.780 --> 00:18:52.460]   to find a spouse that has that same vision,
[00:18:52.460 --> 00:18:55.980]   shares those same values and character,
[00:18:55.980 --> 00:18:57.220]   which lasts far longer
[00:18:57.220 --> 00:18:59.820]   than the physical characteristics
[00:18:59.820 --> 00:19:03.260]   that I see today that are gonna be gone tomorrow.
[00:19:03.260 --> 00:19:05.020]   I had a friend recently call
[00:19:05.020 --> 00:19:07.220]   and they were sharing about a relationship
[00:19:07.220 --> 00:19:08.340]   that they had just formed,
[00:19:08.340 --> 00:19:10.180]   they had not been walking with Jesus
[00:19:10.180 --> 00:19:12.220]   for really any amount of time,
[00:19:12.220 --> 00:19:14.860]   and really kind of in general,
[00:19:14.860 --> 00:19:16.020]   they'd just kind of been in and out,
[00:19:16.020 --> 00:19:17.300]   they'd been in some rehab,
[00:19:17.300 --> 00:19:18.460]   and God's grace is big enough
[00:19:18.460 --> 00:19:19.940]   and bigger than all of that stuff,
[00:19:19.940 --> 00:19:22.220]   but just had just been a mess.
[00:19:22.220 --> 00:19:24.100]   And they called and they were like,
[00:19:24.100 --> 00:19:27.340]   hey, got this new girl, you're gonna love her,
[00:19:27.340 --> 00:19:29.700]   she's a church girl, loves Jesus, Christian,
[00:19:29.700 --> 00:19:31.380]   it's been great, we're going to church together,
[00:19:31.380 --> 00:19:32.220]   living together.
[00:19:32.220 --> 00:19:33.660]   And my biggest red flag was like,
[00:19:33.660 --> 00:19:36.620]   man, I don't know that that's true.
[00:19:36.620 --> 00:19:40.140]   I don't know that she is falling in Jesus,
[00:19:40.140 --> 00:19:41.340]   because she's dating you.
[00:19:42.340 --> 00:19:43.580]   And if she was following Jesus,
[00:19:43.580 --> 00:19:46.420]   she would be dating someone who's following Jesus.
[00:19:46.420 --> 00:19:47.940]   And you're not following Jesus right now.
[00:19:47.940 --> 00:19:49.820]   And so my biggest flag and biggest concern about her
[00:19:49.820 --> 00:19:51.700]   is that she's dating you.
[00:19:51.700 --> 00:19:53.140]   And you need to get healthy,
[00:19:53.140 --> 00:19:56.660]   you need to get into an abiding relationship with Christ,
[00:19:56.660 --> 00:19:58.980]   you need to get in community with other people around you,
[00:19:58.980 --> 00:20:01.340]   and as gently and as compassionately as I can,
[00:20:01.340 --> 00:20:02.580]   I don't mean to say that to pick on you,
[00:20:02.580 --> 00:20:05.940]   'cause that's applicable to some of us in the room.
[00:20:05.940 --> 00:20:09.100]   The biggest concern I would have
[00:20:09.100 --> 00:20:10.940]   is that they're dating you.
[00:20:10.940 --> 00:20:13.260]   And you need to say,
[00:20:13.260 --> 00:20:15.380]   man, I've just not been following what God says for me,
[00:20:15.380 --> 00:20:16.620]   but what the Bible lays out,
[00:20:16.620 --> 00:20:19.740]   a type of romance and love that is possible for me,
[00:20:19.740 --> 00:20:22.380]   the type of peace that can mark my home
[00:20:22.380 --> 00:20:24.700]   and my children could grow up in,
[00:20:24.700 --> 00:20:26.820]   I would love to have that.
[00:20:26.820 --> 00:20:29.260]   And God says, work and focus on your character.
[00:20:29.260 --> 00:20:31.340]   So the first quality, first red flag is that
[00:20:31.340 --> 00:20:32.540]   what attracts you to them is not their character.
[00:20:32.540 --> 00:20:34.980]   The second quality is when others
[00:20:34.980 --> 00:20:36.340]   don't celebrate their relationship.
[00:20:36.340 --> 00:20:37.780]   You see in verse four,
[00:20:37.780 --> 00:20:39.540]   that the friends chime in and they say,
[00:20:39.540 --> 00:20:44.540]   we rejoice and delight in you, you too.
[00:20:44.540 --> 00:20:46.620]   We praise your love more than wine,
[00:20:46.620 --> 00:20:48.220]   how right they are to adore you,
[00:20:48.220 --> 00:20:49.540]   more than wine or more than the party,
[00:20:49.540 --> 00:20:51.060]   essentially, that would be.
[00:20:51.060 --> 00:20:53.220]   Hey, better than any weekend party thing
[00:20:53.220 --> 00:20:55.140]   that we're getting together is this relationship.
[00:20:55.140 --> 00:20:56.380]   They had friends in their life being like,
[00:20:56.380 --> 00:20:57.300]   dude, this is amazing.
[00:20:57.300 --> 00:20:59.580]   You guys are better together than you are apart.
[00:20:59.580 --> 00:21:01.380]   We celebrate, we're all about it.
[00:21:01.380 --> 00:21:02.940]   Why do I say the word celebrate?
[00:21:02.940 --> 00:21:04.940]   Because the people in your life
[00:21:04.940 --> 00:21:06.140]   are not coming alongside and going like,
[00:21:06.140 --> 00:21:08.940]   I'm not just kind of neutral on you guys moving forward,
[00:21:08.940 --> 00:21:11.380]   but this is a great thing.
[00:21:11.380 --> 00:21:13.500]   People in your community group or your small group,
[00:21:13.500 --> 00:21:16.580]   people who are believers in your family or friends,
[00:21:16.580 --> 00:21:17.420]   people coming around being like,
[00:21:17.420 --> 00:21:19.300]   this is awesome, I support this.
[00:21:19.300 --> 00:21:20.980]   I support you dating him.
[00:21:20.980 --> 00:21:23.420]   He's the type of guy that I wanna date someday
[00:21:23.420 --> 00:21:27.020]   or that I hope my children end up dating.
[00:21:27.020 --> 00:21:29.860]   Oftentimes, the inverse is true.
[00:21:29.860 --> 00:21:33.020]   Where people in our life try to tell us like,
[00:21:33.020 --> 00:21:33.940]   hey, I'm just concerned.
[00:21:33.940 --> 00:21:35.420]   He doesn't seem like that great.
[00:21:35.420 --> 00:21:37.980]   He doesn't seem like that great of a guy.
[00:21:37.980 --> 00:21:39.780]   Or I'm not sure he's the right one for you.
[00:21:39.780 --> 00:21:41.820]   And if that is things that you're hearing,
[00:21:41.820 --> 00:21:43.260]   you should be concerned.
[00:21:43.260 --> 00:21:46.500]   Whoever over and over says that God's provision
[00:21:46.500 --> 00:21:49.140]   and protection for us is other believers in our life
[00:21:49.140 --> 00:21:51.140]   speaking out the truth of what they see.
[00:21:51.140 --> 00:21:54.460]   Oftentimes, this leads people to go,
[00:21:54.460 --> 00:21:56.220]   to almost like buy this lie that's like,
[00:21:56.220 --> 00:21:58.380]   you know what, the world is just against us.
[00:21:58.380 --> 00:22:00.420]   Everyone's jealous of our love together,
[00:22:00.420 --> 00:22:02.700]   and they don't like it because they just can't have it,
[00:22:02.700 --> 00:22:04.940]   and it's so sizzly together, and I don't even care.
[00:22:04.940 --> 00:22:06.700]   I'm disconnecting from everyone.
[00:22:06.700 --> 00:22:08.060]   This couple didn't do that.
[00:22:08.060 --> 00:22:09.980]   How do I know that?
[00:22:09.980 --> 00:22:12.300]   Because you can't celebrate what you don't see.
[00:22:12.300 --> 00:22:13.660]   And they had people in their life going like,
[00:22:13.660 --> 00:22:15.060]   this is a great thing.
[00:22:15.060 --> 00:22:17.940]   Are people in your life encouraging
[00:22:17.940 --> 00:22:19.100]   and celebrating the relationship,
[00:22:19.100 --> 00:22:21.500]   or are they concerned about it?
[00:22:21.500 --> 00:22:23.600]   And if so, you should be concerned.
[00:22:23.600 --> 00:22:27.140]   If you have believers in your life,
[00:22:27.140 --> 00:22:27.980]   and you're dating someone,
[00:22:27.980 --> 00:22:31.300]   I wanna encourage you to ask them these two questions.
[00:22:31.300 --> 00:22:32.340]   Like in your community group,
[00:22:32.340 --> 00:22:35.660]   I wanna invite you to take advantage of what God says,
[00:22:35.660 --> 00:22:38.140]   that plans fail for lack of counsel.
[00:22:38.140 --> 00:22:40.700]   Over and over, the prophets say like,
[00:22:40.700 --> 00:22:42.340]   man, you gotta have wise people in your life
[00:22:42.340 --> 00:22:43.180]   speaking into it.
[00:22:43.180 --> 00:22:44.500]   So I wanna invite you, if you're dating someone,
[00:22:44.500 --> 00:22:45.340]   and you're in a community group,
[00:22:45.340 --> 00:22:47.060]   or you're in a small group, or someday if you ever are,
[00:22:47.060 --> 00:22:48.900]   to invite them in and ask them this question.
[00:22:48.900 --> 00:22:50.920]   I wanna hear from each of you.
[00:22:50.920 --> 00:22:54.060]   Does anything that you see in my relationship with him,
[00:22:54.060 --> 00:22:55.740]   or my relationship with her,
[00:22:55.740 --> 00:22:57.820]   give you pause about us moving forward?
[00:22:57.820 --> 00:22:59.600]   Honestly.
[00:23:01.100 --> 00:23:03.420]   Does anything that you see in my relationship with him,
[00:23:03.420 --> 00:23:05.540]   or in him, or in her,
[00:23:05.540 --> 00:23:07.740]   give you pause about us moving forward?
[00:23:07.740 --> 00:23:08.580]   Honestly.
[00:23:08.580 --> 00:23:11.880]   And invite them to speak in.
[00:23:11.880 --> 00:23:15.440]   And the second question being,
[00:23:15.440 --> 00:23:19.340]   do you think that we're good together?
[00:23:19.340 --> 00:23:22.940]   Do you think that we're good together?
[00:23:22.940 --> 00:23:25.060]   If you're in the room, and maybe you're like,
[00:23:25.060 --> 00:23:26.740]   dude, I have a friend that is in a relationship,
[00:23:26.740 --> 00:23:29.860]   it just seems toxic, I'm concerned about them,
[00:23:29.860 --> 00:23:31.780]   I don't think he's a believer, or she's a believer,
[00:23:31.780 --> 00:23:34.820]   just I feel a burden, and maybe I should say something,
[00:23:34.820 --> 00:23:35.660]   how do I do that?
[00:23:35.660 --> 00:23:36.860]   Here's how you do that.
[00:23:36.860 --> 00:23:39.500]   You go to them individually,
[00:23:39.500 --> 00:23:45.020]   and humbly, and prayerfully,
[00:23:45.020 --> 00:23:49.660]   you just say, man, can I just share with you what I see?
[00:23:49.660 --> 00:23:53.340]   I'm concerned about Rob.
[00:23:53.340 --> 00:23:55.980]   I'm concerned about Jessica, I'm concerned about her,
[00:23:55.980 --> 00:23:57.540]   and here's the three things that I've noticed
[00:23:57.540 --> 00:23:58.380]   that could be wrong,
[00:23:58.380 --> 00:24:01.300]   I'm gonna be open to the fact that you may be wrong,
[00:24:01.300 --> 00:24:03.300]   but just communicate, as someone who loves you
[00:24:03.300 --> 00:24:06.580]   and cares about you, is committed to seeing you flourish
[00:24:06.580 --> 00:24:07.980]   like I hope you are for me,
[00:24:07.980 --> 00:24:10.820]   I just felt like I had to bring this up,
[00:24:10.820 --> 00:24:13.660]   'cause I'm concerned, I have so many friends,
[00:24:13.660 --> 00:24:15.700]   or know so many people just in doing this
[00:24:15.700 --> 00:24:17.260]   for the last 10 plus years,
[00:24:17.260 --> 00:24:21.160]   that they didn't have friends in their life
[00:24:21.160 --> 00:24:23.380]   that spoke those truths, and everybody saw it,
[00:24:23.380 --> 00:24:26.060]   'cause here's the deal, dude, most people, we see it.
[00:24:27.540 --> 00:24:30.220]   It's not crazy where it's like, oh yeah, I saw that coming,
[00:24:30.220 --> 00:24:32.700]   and they ended up divorcing one another,
[00:24:32.700 --> 00:24:34.700]   just entirely fell apart,
[00:24:34.700 --> 00:24:37.180]   and nobody ever told them the truth in that dating phase.
[00:24:37.180 --> 00:24:39.100]   And the worst thing you can do, candidly,
[00:24:39.100 --> 00:24:40.380]   is stop being the friend who,
[00:24:40.380 --> 00:24:42.140]   when you don't think a relationship is healthy,
[00:24:42.140 --> 00:24:43.660]   follow them on Instagram together and be like,
[00:24:43.660 --> 00:24:45.220]   oh my gosh, heart, heart, heart, love this,
[00:24:45.220 --> 00:24:47.220]   when they post a picture of them two together,
[00:24:47.220 --> 00:24:49.860]   and you're like, yes, this is so beautiful, I love it,
[00:24:49.860 --> 00:24:51.300]   hope I get in the bridal party,
[00:24:51.300 --> 00:24:53.400]   that you are not being a good friend.
[00:24:53.400 --> 00:24:56.740]   But you can be a good friend,
[00:24:56.740 --> 00:24:59.020]   but it involves you going, if you see something,
[00:24:59.020 --> 00:25:00.360]   and saying something.
[00:25:00.360 --> 00:25:01.500]   So that's the second quality,
[00:25:01.500 --> 00:25:03.940]   is, or second red flag that you should have,
[00:25:03.940 --> 00:25:06.660]   is that people in your life, or other believers,
[00:25:06.660 --> 00:25:08.460]   are not celebrating the relationship together.
[00:25:08.460 --> 00:25:09.300]   The third one,
[00:25:09.300 --> 00:25:12.500]   is really almost personal,
[00:25:12.500 --> 00:25:13.940]   but the best way I know how to put it,
[00:25:13.940 --> 00:25:16.820]   is a red flag of like, whenever you are not okay,
[00:25:16.820 --> 00:25:18.980]   or they are not okay being single.
[00:25:18.980 --> 00:25:19.820]   Why do I say that?
[00:25:19.820 --> 00:25:23.100]   'Cause one of my favorite lines in this first chapter
[00:25:23.100 --> 00:25:25.460]   is what she says to the guy, where she says,
[00:25:25.460 --> 00:25:30.420]   tell me you whom I love, where you graze your flock,
[00:25:30.420 --> 00:25:32.880]   where you rest your sheep at midday.
[00:25:32.880 --> 00:25:34.640]   Why should I be like a veiled woman
[00:25:34.640 --> 00:25:37.540]   beside the flocks of your friends?
[00:25:37.540 --> 00:25:39.620]   She's basically like, hey, where you at, boy?
[00:25:39.620 --> 00:25:41.100]   I wanna come and be around you.
[00:25:41.100 --> 00:25:42.260]   What gym do you go to?
[00:25:42.260 --> 00:25:43.300]   I wanna go to that gym.
[00:25:43.300 --> 00:25:44.140]   Where do you live?
[00:25:44.140 --> 00:25:46.240]   I'm gonna, you know, put myself in your presence.
[00:25:46.240 --> 00:25:47.740]   I want to be around you.
[00:25:47.740 --> 00:25:50.860]   And then she says, and I'm not just looking for any man.
[00:25:50.860 --> 00:25:53.180]   Why would I wanna be like a veiled woman
[00:25:53.180 --> 00:25:54.020]   that's a prostitute?
[00:25:54.020 --> 00:25:55.620]   She's basically like, hey, I'm interested
[00:25:55.620 --> 00:25:56.900]   in waiting for the right person,
[00:25:56.900 --> 00:25:58.500]   and if I don't find the right person,
[00:25:58.500 --> 00:25:59.980]   I'm not just gonna put myself out there
[00:25:59.980 --> 00:26:01.740]   among the flocks of your friends,
[00:26:01.740 --> 00:26:04.080]   or among the flocks of other people.
[00:26:04.080 --> 00:26:05.740]   I'm looking and waiting for the right person.
[00:26:05.740 --> 00:26:09.060]   She was content with being single.
[00:26:09.060 --> 00:26:11.120]   It was okay if she wasn't in a constant state
[00:26:11.120 --> 00:26:13.120]   of being in a relationship with someone.
[00:26:13.120 --> 00:26:17.860]   Are you someone that is okay in this season of singleness?
[00:26:17.860 --> 00:26:20.960]   That you're allowing God to grow your patience,
[00:26:20.960 --> 00:26:23.020]   grow your contentment in him?
[00:26:23.020 --> 00:26:24.220]   You're allowing God to teach you,
[00:26:24.220 --> 00:26:26.300]   and you're believing and seeking to trust,
[00:26:26.300 --> 00:26:27.900]   man, Jesus is enough, I'm okay.
[00:26:27.900 --> 00:26:29.220]   I'm not going from one relationship
[00:26:29.220 --> 00:26:32.140]   to the next relationship to the next relationship.
[00:26:32.140 --> 00:26:33.140]   Are you someone who's like, man,
[00:26:33.140 --> 00:26:35.580]   I've never been single for more than three months?
[00:26:35.580 --> 00:26:39.900]   And it may be that you're not okay being single.
[00:26:39.900 --> 00:26:42.540]   And that may be something that you need
[00:26:42.540 --> 00:26:44.700]   with other people in your life to evaluate.
[00:26:44.700 --> 00:26:47.900]   The second thing I love about that verse
[00:26:47.900 --> 00:26:52.180]   is it answers a question that so many girls ask all the time.
[00:26:52.180 --> 00:26:53.860]   One of the most common things that we got asked this week
[00:26:53.860 --> 00:26:56.100]   was like, hey, is it okay for a girl
[00:26:56.100 --> 00:26:58.260]   to show she's interested in a guy?
[00:26:58.260 --> 00:27:01.180]   And this woman would say yes.
[00:27:01.180 --> 00:27:02.300]   I mean, that's pretty forward, where you're like,
[00:27:02.300 --> 00:27:04.980]   hey, boo, where you gonna be, 'cause I'm gonna be there.
[00:27:04.980 --> 00:27:07.360]   And I may just conveniently show up and be like,
[00:27:07.360 --> 00:27:10.700]   oh, I didn't know that you shopped at this grocery store.
[00:27:10.700 --> 00:27:12.300]   But I followed you here, so now I do.
[00:27:12.300 --> 00:27:15.700]   And this is great, should we go in together?
[00:27:15.700 --> 00:27:19.140]   And he was reciprocating.
[00:27:19.140 --> 00:27:20.340]   He was like, girl, you know exactly
[00:27:20.340 --> 00:27:21.600]   where I shop at this grocery store.
[00:27:21.600 --> 00:27:24.420]   You followed me here, I saw it, I liked it, okay?
[00:27:24.420 --> 00:27:26.980]   And that's what happened.
[00:27:26.980 --> 00:27:28.940]   It's like it's catty and it's flirty
[00:27:28.940 --> 00:27:30.300]   and it goes back and forth.
[00:27:30.300 --> 00:27:35.740]   But she, she puts herself out there.
[00:27:35.740 --> 00:27:38.140]   And in some ways, I think that's an okay thing.
[00:27:38.140 --> 00:27:39.620]   Generally speaking, guys, step up.
[00:27:39.620 --> 00:27:42.700]   There's a bunch of godly, amazing, beautiful girls
[00:27:42.700 --> 00:27:44.120]   in this room, ask 'em out.
[00:27:44.120 --> 00:27:47.060]   But also, women, I don't think it's inappropriate
[00:27:47.060 --> 00:27:49.900]   for you to put together an event
[00:27:49.900 --> 00:27:51.640]   and strategically try to put yourself
[00:27:51.640 --> 00:27:53.440]   in the presence of godly men.
[00:27:53.440 --> 00:27:56.380]   Be like, hey, we're going to the movies
[00:27:56.380 --> 00:27:57.740]   and I'm inviting these other four people
[00:27:57.740 --> 00:27:59.300]   so I can invite you, wanna ride together?
[00:27:59.300 --> 00:28:02.820]   And I think there's some level where that's okay.
[00:28:02.820 --> 00:28:04.920]   Or throwing it out on the radar.
[00:28:04.920 --> 00:28:08.020]   You probably should realize, and my team told me
[00:28:08.020 --> 00:28:10.220]   not to say this, but I'm going here anyways.
[00:28:10.220 --> 00:28:14.600]   Guys are a lot less intelligent than you think.
[00:28:14.600 --> 00:28:18.960]   So when you throw the event, yeah, claps, good.
[00:28:18.960 --> 00:28:20.280]   When you throw the event, you're like,
[00:28:20.280 --> 00:28:22.120]   oh man, I'm totally putting myself out here.
[00:28:22.120 --> 00:28:23.720]   Like, hey, do you wanna, we go to the movies
[00:28:23.720 --> 00:28:25.260]   with all these people and ride together.
[00:28:25.260 --> 00:28:27.840]   He's going, oh, I love that movie, that sounds great.
[00:28:27.840 --> 00:28:29.440]   I wanna see Avengers.
[00:28:29.440 --> 00:28:30.560]   For real, you drive?
[00:28:30.560 --> 00:28:32.680]   I love to save on gas, this is cool.
[00:28:32.680 --> 00:28:33.520]   He had no idea.
[00:28:33.520 --> 00:28:37.200]   So you just need to know, it's,
[00:28:37.200 --> 00:28:38.760]   and I know there's some guys that are picking it up
[00:28:38.760 --> 00:28:40.260]   in the room, I was not one of them.
[00:28:40.260 --> 00:28:42.980]   And in fact, I don't know that I would be married
[00:28:42.980 --> 00:28:45.000]   if my wife didn't throw herself on the radar
[00:28:45.000 --> 00:28:46.020]   out there to me.
[00:28:46.020 --> 00:28:47.920]   Where we were working at this Christian camp
[00:28:47.920 --> 00:28:51.640]   and I was teaching at the camp over a couple summers
[00:28:51.640 --> 00:28:54.640]   and I remember she wrote these different notes to me,
[00:28:54.640 --> 00:28:55.720]   like just for encouraging.
[00:28:55.720 --> 00:28:56.760]   And I didn't know her well.
[00:28:56.760 --> 00:28:59.240]   I knew that she, we had gone to the same college
[00:28:59.240 --> 00:29:02.000]   and knew of her character, knew positive things,
[00:29:02.000 --> 00:29:04.080]   but she wrote these notes and she was like,
[00:29:04.080 --> 00:29:05.680]   I was totally putting myself out there.
[00:29:05.680 --> 00:29:08.040]   And I just read the note like, oh my gosh, that's so nice.
[00:29:08.040 --> 00:29:10.720]   She loved the message, that's amazing, this is great.
[00:29:10.720 --> 00:29:13.740]   But it did put her on my radar in a way
[00:29:13.740 --> 00:29:15.040]   that only continued to grow from there.
[00:29:15.040 --> 00:29:17.120]   So all that to say, point being,
[00:29:17.120 --> 00:29:18.800]   is it okay to strategically put yourself
[00:29:18.800 --> 00:29:20.360]   in the presence of godly men?
[00:29:20.360 --> 00:29:21.200]   Yes.
[00:29:21.200 --> 00:29:23.400]   Hopefully that answers your question.
[00:29:23.400 --> 00:29:24.240]   All right.
[00:29:24.240 --> 00:29:28.760]   Moving on to red flag number four.
[00:29:28.760 --> 00:29:33.920]   When there is lack of clarity in the relationship,
[00:29:33.920 --> 00:29:35.360]   you should be concerned.
[00:29:35.360 --> 00:29:39.140]   When there is lack of clarity in the relationship,
[00:29:39.140 --> 00:29:40.320]   you should be concerned.
[00:29:40.320 --> 00:29:42.920]   This is a couple and the guy leads well
[00:29:42.920 --> 00:29:46.480]   by defining who she is to him,
[00:29:46.480 --> 00:29:48.040]   both to her and everyone else around him.
[00:29:48.040 --> 00:29:49.140]   What do I mean by that?
[00:29:49.140 --> 00:29:51.240]   On multiple occasions, like that mayor,
[00:29:51.240 --> 00:29:53.040]   where he brings up, hey, you're like the mayor
[00:29:53.040 --> 00:29:55.560]   of Pharaoh's chariots, or the mayor
[00:29:55.560 --> 00:29:57.560]   that pulls Pharaoh's chariots.
[00:29:57.560 --> 00:29:58.920]   What does that even mean?
[00:29:58.920 --> 00:30:01.900]   Well, the horses that would line whenever Pharaoh
[00:30:01.900 --> 00:30:03.640]   would go to war, he'd bring all the soldiers out
[00:30:03.640 --> 00:30:06.140]   and they'd go out to war and they'd form this huge line
[00:30:06.140 --> 00:30:07.780]   of all the warriors together and there would be
[00:30:07.780 --> 00:30:10.160]   black stallions that lined, it was an intimidating force.
[00:30:10.160 --> 00:30:12.000]   You'd see black horse, black horse, black horse,
[00:30:12.000 --> 00:30:14.080]   except for right in the middle would be Pharaoh
[00:30:14.080 --> 00:30:16.560]   and he would be led by a white mayor,
[00:30:16.560 --> 00:30:19.600]   a white female horse.
[00:30:19.600 --> 00:30:21.560]   So Solomon's basically saying, hey, you're like
[00:30:21.560 --> 00:30:23.740]   the only one for me, you're my bae.
[00:30:23.740 --> 00:30:27.160]   You're before anybody else, you are the only girl for me.
[00:30:27.160 --> 00:30:28.800]   Everything else, I'm not even seeing it.
[00:30:28.800 --> 00:30:30.160]   You're one of a kind, that's how I see you.
[00:30:30.160 --> 00:30:34.240]   And then she says that I am like a rose of Sharon
[00:30:34.240 --> 00:30:35.680]   and a lily of the valleys.
[00:30:35.680 --> 00:30:39.320]   It's an incredibly beautiful verse,
[00:30:39.320 --> 00:30:43.400]   unless you actually study what that verse means.
[00:30:43.400 --> 00:30:45.400]   And what I mean is like a rose of Sharon
[00:30:45.400 --> 00:30:47.780]   was an incredibly common flower.
[00:30:47.780 --> 00:30:51.280]   And a lily of the valley was like very, very common.
[00:30:51.280 --> 00:30:52.880]   In other words, she's saying like I'm nobody,
[00:30:52.880 --> 00:30:55.040]   I'm nothing special, I'm just kind of a commoner.
[00:30:55.040 --> 00:30:57.200]   I'm like a dandelion amongst a field of weeds.
[00:30:57.200 --> 00:30:58.720]   That's who I am, I'm nothing special.
[00:30:58.720 --> 00:31:01.180]   She's almost doing what I feel like girls still do today
[00:31:01.180 --> 00:31:03.440]   where they downplay themselves in hopes that the guy
[00:31:03.440 --> 00:31:05.480]   would be like, no, you're not.
[00:31:05.480 --> 00:31:06.480]   You know what I mean?
[00:31:06.480 --> 00:31:09.480]   Where girls are like, oh my gosh, look at this picture.
[00:31:09.480 --> 00:31:12.080]   Oh, I just, oh, this is, ah, I look terrible in it.
[00:31:12.080 --> 00:31:15.920]   And you're hoping the guy isn't like, oh, yeah, yeah.
[00:31:15.920 --> 00:31:18.400]   [audience laughing]
[00:31:18.400 --> 00:31:21.040]   That is not your color for sure.
[00:31:21.040 --> 00:31:22.440]   It's okay, everyone has bad hair days.
[00:31:22.440 --> 00:31:23.720]   I mean, you'll get an accent.
