
[00:00:00.000 --> 00:00:04.740]   >> Hey, PORCH.
[00:21:44.160 --> 00:21:45.640]   Some of you are like, "Well, there were 12.
[00:21:45.640 --> 00:21:48.040]   One of them, he hit the hay.
[00:21:48.040 --> 00:21:49.720]   Judas is gone."
[00:21:49.720 --> 00:21:53.220]   And yet what we know is that 11 still exist.
[00:21:53.220 --> 00:21:54.440]   That should catch us off guard.
[00:21:54.440 --> 00:21:56.800]   That should feel surprising.
[00:21:56.800 --> 00:21:58.240]   Why?
[00:21:58.240 --> 00:22:02.400]   Because that means Peter's numbered amongst their group.
[00:22:02.400 --> 00:22:07.240]   He's the last person that should be in this room because he's the first person that abandoned,
[00:22:07.240 --> 00:22:08.720]   abandoned Jesus.
[00:22:08.720 --> 00:22:19.920]   And yet Peter, this major screw-up, he's here in this moment receiving Christ's purpose
[00:22:19.920 --> 00:22:27.840]   and moving towards a life of meaning and significance and importance and magnitude that he's longed
[00:22:27.840 --> 00:22:29.680]   for and you likewise long for.
[00:22:29.680 --> 00:22:34.760]   Some of you are here and you don't need me to list all of the different ways we screw
[00:22:34.760 --> 00:22:45.520]   up because you can look in yourself and find that area which you cringe most painfully
[00:22:45.520 --> 00:22:48.440]   and know it's likely true of you.
[00:22:48.440 --> 00:22:52.800]   What I would say to you is what Dane Ortlund has said, "Where you cringe most painfully,
[00:22:52.800 --> 00:22:58.200]   it is there that Christ hugs most invincibly."
[00:22:58.200 --> 00:23:05.320]   He has a purpose for you, but the way you return to that purpose is you follow the example
[00:23:05.320 --> 00:23:07.400]   of Peter.
[00:23:07.400 --> 00:23:09.720]   You repent of your sins.
[00:23:09.720 --> 00:23:13.080]   Not some of it, not most of it, all of it.
[00:23:13.080 --> 00:23:16.400]   The whole 100%, you confess it to God.
[00:23:16.400 --> 00:23:21.480]   You receive his forgiveness because I promise you, you will not outrace the grace of God
[00:23:21.480 --> 00:23:23.640]   for your life.
[00:23:23.640 --> 00:23:25.620]   No one is too far.
[00:23:25.620 --> 00:23:29.920]   No one can outrun his reach.
[00:23:29.920 --> 00:23:31.920]   He has forgiveness for you.
[00:23:31.920 --> 00:23:36.360]   And then what you believe is he has a purpose as well.
[00:23:36.360 --> 00:23:42.640]   You see, Jesus is in the business of taking really broken stories and making them into
[00:23:42.640 --> 00:23:48.920]   really beautiful subjects that magnify the glory of God and speak to the love he has
[00:23:48.920 --> 00:23:51.120]   for you and for me.
[00:23:51.120 --> 00:23:53.000]   He did it for Peter.
[00:23:53.000 --> 00:23:57.260]   If you're a screw up here, he wants to do it for you.
[00:23:57.260 --> 00:23:58.760]   He has a purpose for all of us.
[00:23:58.760 --> 00:24:00.140]   So what is that purpose?
[00:24:00.140 --> 00:24:03.080]   We know who that purpose is for, but what is the purpose exactly?
[00:24:03.080 --> 00:24:07.040]   Well, we read it in verse 18.
[00:24:07.040 --> 00:24:14.480]   And Jesus came and he said to them, "All authority in heaven and on earth has been
[00:24:14.480 --> 00:24:16.340]   given to me.
[00:24:16.340 --> 00:24:21.640]   Go therefore and make disciples of all nations, baptizing them in the name of the Father and
[00:24:21.640 --> 00:24:25.760]   of the Son and of the Holy Spirit, teaching them to observe all that I've commanded you.
[00:24:25.760 --> 00:24:26.760]   And guess what?
[00:24:26.760 --> 00:24:30.840]   I will be with you always to the end of the age."
[00:24:30.840 --> 00:24:34.040]   Now I don't know about you, but if you're anything like me, then these verses, they
[00:24:34.040 --> 00:24:35.560]   can read like marching orders.
[00:24:35.560 --> 00:24:36.840]   Do you ever get that when you read the Bible?
[00:24:36.840 --> 00:24:39.960]   Like you're kind of working your way along and it's like, "And another to do, and another
[00:24:39.960 --> 00:24:41.120]   to do, and another to do.
[00:24:41.120 --> 00:24:44.640]   Okay, I'm like writing them out because these are the things that I'm supposed to keep.
[00:24:44.640 --> 00:24:46.800]   These are the commands I'm supposed to follow.
[00:24:46.800 --> 00:24:51.160]   This is the string of imperatives I'm supposed to guide and order my life according to."
[00:24:51.160 --> 00:24:53.640]   That's what this feels like for me.
[00:24:53.640 --> 00:24:56.920]   Like a list of marching orders that I, the good soldier of Christ, am supposed to do
[00:24:56.920 --> 00:25:02.640]   as I move my way into foreign territory to the glory of God and to save the world.
[00:25:02.640 --> 00:25:09.080]   And yet what you need to know is that this is not a series of commands, but in fact,
[00:25:09.080 --> 00:25:11.480]   it's a single command.
[00:25:11.480 --> 00:25:12.480]   That's what the Greek would say.
[00:25:12.480 --> 00:25:13.480]   So then what is the command?
[00:25:13.480 --> 00:25:18.400]   Well, the command that Jesus gives us to follow, the very single and sole command he wants
[00:25:18.400 --> 00:25:24.440]   us to know is that we're called to make disciples.
[00:25:24.440 --> 00:25:25.440]   This is it.
[00:25:25.440 --> 00:25:29.560]   The final command that Jesus ever gave, some of his famous last words.
[00:25:29.560 --> 00:25:34.200]   So then what does he mean when he says make disciples?
[00:25:34.200 --> 00:25:40.260]   He means this, put very simply, the goal isn't to make believers.
[00:25:40.260 --> 00:25:43.000]   It's to make becomers.
[00:25:43.000 --> 00:25:46.920]   Now I say that, and I know some of your antenna just went up.
[00:25:46.920 --> 00:25:51.040]   Some of you feel some creep under your skin that that's heretical.
[00:25:51.040 --> 00:25:52.040]   That doesn't make sense.
[00:25:52.040 --> 00:25:53.040]   That isn't correct.
[00:25:53.040 --> 00:25:58.880]   And yet let me just explain to you why I've written it the way it's written.
[00:25:58.880 --> 00:26:04.600]   You see, these two things, believing and becoming, they go hand in hand.
[00:26:04.600 --> 00:26:09.800]   And so it doesn't make sense that you can be one who believes in Christ and yet not
[00:26:09.800 --> 00:26:12.860]   one who becomes like Christ.
[00:26:12.860 --> 00:26:14.440]   It makes no sense whatsoever.
[00:26:14.440 --> 00:26:19.500]   There's no scriptural precedent that you could be one who has found Jesus but not following
[00:26:19.500 --> 00:26:20.500]   after Jesus.
[00:26:20.500 --> 00:26:22.400]   It doesn't make sense.
[00:26:22.400 --> 00:26:24.520]   It's not in the word.
[00:26:24.520 --> 00:26:29.440]   And so I've written this for some shock and some awe to kind of catch our attention that
[00:26:29.440 --> 00:26:41.160]   Jesus, he desperately, desperately wants to lead you into becoming like Christ.
[00:26:41.160 --> 00:26:47.580]   Which means that we don't just tell people what they're saved from.
[00:26:47.580 --> 00:26:50.740]   We tell people what they're saved for.
[00:26:50.740 --> 00:26:57.060]   That they're saved for a relationship with God, deep connection to other people, a kind
[00:26:57.060 --> 00:27:02.060]   of diversity in the family that will grow them, stretch them, build them up, that they're
[00:27:02.060 --> 00:27:06.860]   connected to a life of significant meaning and impact and difference making.
[00:27:06.860 --> 00:27:07.960]   That's what's true for them now.
[00:27:07.960 --> 00:27:09.580]   They've been saved for that.
[00:27:09.580 --> 00:27:12.020]   And yet here's the reality.
[00:27:12.020 --> 00:27:16.820]   Often when we read the Great Commission, what we think of is evangelism.
[00:27:16.820 --> 00:27:19.940]   But what Jesus just said is it's about discipleship.
[00:27:19.940 --> 00:27:21.420]   That's what it's about.
[00:27:21.420 --> 00:27:27.860]   Like salvation, the purpose of evangelism, we often consider as essential.
[00:27:27.860 --> 00:27:30.860]   Yet discipleship is just kind of optional.
[00:27:30.860 --> 00:27:35.520]   Like salvation, that's the main mission.
[00:27:35.520 --> 00:27:38.220]   Discipleship is just kind of a side quest that some of us go on but you don't necessarily
[00:27:38.220 --> 00:27:40.140]   have to do.
[00:27:40.140 --> 00:27:41.900]   Not according to Jesus.
[00:27:41.900 --> 00:27:45.080]   That's not how he feels about this at all.
[00:27:45.080 --> 00:27:50.780]   You see, he wants to not only lead us into a life where we tell people what they're saved
[00:27:50.780 --> 00:27:52.980]   from but ultimately what they're saved for.
[00:27:52.980 --> 00:27:54.820]   Are you tracking with what I mean by that?
[00:27:54.820 --> 00:27:55.820]   Just catch it like this.
[00:27:55.820 --> 00:27:59.740]   No one gets married to save themselves from loneliness.
[00:27:59.740 --> 00:28:03.300]   If that's you, let me spare you the trouble.
[00:28:03.300 --> 00:28:05.300]   Buy a dog.
[00:28:05.300 --> 00:28:10.500]   If that's all you want to get married for, that will accomplish the purpose, ladies.
[00:28:10.500 --> 00:28:15.780]   Your dog will comfort you in the midst of your loneliness more than some man might.
[00:28:15.780 --> 00:28:17.500]   Don't fall prey to that idea.
[00:28:17.500 --> 00:28:18.500]   Why?
[00:28:18.500 --> 00:28:22.580]   No one goes to the grocery store and picks the food they pick to save themselves from
[00:28:22.580 --> 00:28:23.580]   starvation.
[00:28:23.580 --> 00:28:28.980]   No, they pick the food they pick to give them the kind of joy that something really tasty
[00:28:28.980 --> 00:28:32.220]   has to offer.
[00:28:32.220 --> 00:28:33.780]   You're not just saved from something.
[00:28:33.780 --> 00:28:36.180]   You are saved for something.
[00:28:36.180 --> 00:28:39.540]   That's what Jesus is getting at here in the great commission.
[00:28:39.540 --> 00:28:45.340]   He wants the emphasis to not solely reside on people finding him but people following
[00:28:45.340 --> 00:28:47.540]   him.
[00:28:47.540 --> 00:28:53.500]   Now let me be really clear, really clear because I don't want the email.
[00:28:53.500 --> 00:28:59.340]   I'm not saying that we don't help people find Jesus.
[00:28:59.340 --> 00:29:02.820]   If you're hearing that from me, then you're not listening.
[00:29:02.820 --> 00:29:13.100]   Yes, and amen, we help people find Jesus.
[00:29:13.100 --> 00:29:18.380]   But you shouldn't be able to find Jesus and not follow him.
[00:29:18.380 --> 00:29:21.100]   You shouldn't be able to find him and not follow him.
[00:29:21.100 --> 00:29:25.060]   That doesn't make sense according to the word of God.
[00:29:25.060 --> 00:29:30.020]   Matthew 7, 1720, Jesus himself says, "So every healthy tree, it bears good fruit, but the
[00:29:30.020 --> 00:29:32.060]   diseased tree bears bad fruit.
[00:29:32.060 --> 00:29:36.300]   A healthy tree cannot bear bad fruit, nor can a diseased tree bear good fruit.
[00:29:36.300 --> 00:29:39.820]   Every tree that does not bear good fruit, it's cut down, thrown into the fire.
[00:29:39.820 --> 00:29:43.820]   Thus, you will recognize the trees by their fruits."
[00:29:43.820 --> 00:29:48.820]   John 13, 34, 35, "A new commandment I give to you that you love one another.
[00:29:48.820 --> 00:29:52.500]   Just as I have loved you, you also are to love one another.
[00:29:52.500 --> 00:29:53.500]   Do you catch it?
[00:29:53.500 --> 00:29:56.580]   Don't just believe, become, just as I've loved you, love one another.
[00:29:56.580 --> 00:30:00.700]   By this," guess what, "all people will know that you are my," what?
[00:30:00.700 --> 00:30:01.700]   My converts.
[00:30:01.700 --> 00:30:06.500]   No, "my disciples, if you love one another."
[00:30:06.500 --> 00:30:12.580]   James 1, 22-24 says, "Do not merely listen to the word and so deceive yourselves.
[00:30:12.580 --> 00:30:14.240]   Do what it says.
[00:30:14.240 --> 00:30:17.140]   Anyone who listens to the word but does not do what it says is like someone who looks
[00:30:17.140 --> 00:30:22.140]   at his face in a mirror and after looking at himself, goes away and immediately forgets
[00:30:22.140 --> 00:30:24.220]   what he looks like."
[00:30:24.220 --> 00:30:26.040]   What are these verses saying?
[00:30:26.040 --> 00:30:32.340]   If you believe in him, you should become like him.
[00:30:32.340 --> 00:30:40.500]   Like true faith, it isn't just content in finding Jesus.
[00:30:40.500 --> 00:30:47.500]   True faith is urgent in following after him.
[00:30:47.500 --> 00:30:52.620]   Christian, listen to me.
[00:30:52.620 --> 00:31:00.220]   If that doesn't put fire in your bones, then this message is for you.
[00:31:00.220 --> 00:31:02.660]   Then this message is for you because here's the reality.
[00:31:02.660 --> 00:31:09.260]   I think that so many of us, if we did a sincere evaluation, if we took a hard look in the
[00:31:09.260 --> 00:31:12.140]   mirror, if we just got really gut level honest with ourselves for a moment, what we would
[00:31:12.140 --> 00:31:19.140]   realize is that we claim to have found Jesus, we're not following Jesus at all.
[00:31:19.140 --> 00:31:22.500]   We're following something different instead.
[00:31:22.500 --> 00:31:27.820]   How do you know what it is you're following in life?
[00:31:27.820 --> 00:31:31.500]   Well take the advice of Instagram.
[00:31:31.500 --> 00:31:35.420]   You subscribe to the ones that you follow.
[00:31:35.420 --> 00:31:39.900]   And once you do, their influence fills your feed.
[00:31:39.900 --> 00:31:45.080]   If you want to know who you follow, then answer the question, whose influence fills the feed
[00:31:45.080 --> 00:31:49.180]   of your life?
[00:31:49.180 --> 00:31:52.740]   Whose influence fills the feed of your life?
[00:31:52.740 --> 00:32:03.760]   Like when it comes to approval, are you influenced by what Jesus has to say about you?
[00:32:03.760 --> 00:32:11.000]   Are you listening instead to what everyone else, all of your peers have to say in contrast?
[00:32:11.000 --> 00:32:20.200]   Like when it comes to coping, are you influenced by the promises that Jesus has given you or
[00:32:20.200 --> 00:32:27.440]   are you persuaded instead to indulge some substance, some shopping, some subscription,
[00:32:27.440 --> 00:32:30.600]   some sexuality?
[00:32:30.600 --> 00:32:34.800]   When it comes to your security, like are you influenced by the fact that Jesus controls
[00:32:34.800 --> 00:32:35.800]   everything?
[00:32:35.800 --> 00:32:40.480]   What an amazing reality.
[00:32:40.480 --> 00:32:48.920]   Or are you just trusting like your pocketbook to give you security in life instead?
[00:32:48.920 --> 00:32:55.400]   When it comes to your reputation, are you influenced by the fact that Jesus wants to
[00:32:55.400 --> 00:33:00.000]   make you into his image?
[00:33:00.000 --> 00:33:07.720]   Or are you more concerned with carefully crafting your image yourself?
[00:33:07.720 --> 00:33:13.540]   You see, Jesus wants you to follow him because you're going to follow something.
[00:33:13.540 --> 00:33:16.800]   So the question tonight is whose influence are you following?
[00:33:16.800 --> 00:33:27.360]   Porch, I need you to catch this because I love you enough to say this.
[00:33:27.360 --> 00:33:36.000]   If you're not following Jesus, then your purpose in life, it's impossible.
[00:33:36.000 --> 00:33:42.320]   It's impossible because you can't make followers of a Jesus that you are unwilling to follow
[00:33:42.320 --> 00:33:44.760]   yourself.
[00:33:44.760 --> 00:33:47.120]   No.
[00:33:47.120 --> 00:33:56.760]   No, you follow him because whatever it is you want to find, I promise you.
[00:33:56.760 --> 00:34:00.760]   It's yes and amen in him.
[00:34:00.760 --> 00:34:03.720]   Now as we talk through this, here's the thing.
[00:34:03.720 --> 00:34:06.360]   Some of you are really resonating, really jiving with this.
[00:34:06.360 --> 00:34:12.940]   Like you feel this deep desire, almost this desperation to like finally just like get
[00:34:12.940 --> 00:34:14.200]   out of what you're in.
[00:34:14.200 --> 00:34:18.920]   Like to stop riding one foot in, one foot out, but to go both feet of faith all the
[00:34:18.920 --> 00:34:21.920]   way into what God is wanting for your life.
[00:34:21.920 --> 00:34:26.340]   And yet you don't know where to start.
[00:34:26.340 --> 00:34:30.680]   If that's you, if you're desperately wanting to take action on these things tonight to
[00:34:30.680 --> 00:34:36.200]   actually live into the purpose that Jesus has for you, hear me, we want to help.
[00:34:36.200 --> 00:34:43.840]   And so I and the team, we have been working for months now to organize a way in which
[00:34:43.840 --> 00:34:44.840]   we can do it.
[00:34:44.840 --> 00:34:49.160]   So starting in the new year, for the very first time ever in Porch history, we're doing
[00:34:49.160 --> 00:34:51.960]   something that we've never done.
[00:34:51.960 --> 00:34:56.020]   We're launching a discipleship initiative.
[00:34:56.020 --> 00:34:58.060]   And we want to invite you to come and be a part of it.
[00:34:58.060 --> 00:35:00.960]   If you're here and you're like, man, I want to make disciples, but I've never been made
[00:35:00.960 --> 00:35:01.960]   into a disciple.
[00:35:01.960 --> 00:35:05.080]   No one's ever shown me the ropes or taught me how to go, but I want to be spiritually
[00:35:05.080 --> 00:35:06.080]   developed.
[00:35:06.080 --> 00:35:07.080]   I want to be God.
[00:35:07.080 --> 00:35:08.080]   I want to grow in my godliness.
[00:35:08.080 --> 00:35:10.680]   I want to take ground and mature in Christ.
[00:35:10.680 --> 00:35:13.640]   If that's you, then this is for you.
[00:35:13.640 --> 00:35:16.660]   And we'd love to bring you on board and let you be a part of it.
[00:35:16.660 --> 00:35:23.040]   And so what you need to do is you just need to text the word discipleship to 40585.
[00:35:23.040 --> 00:35:26.000]   And what it'll do is it'll just, it'll lead you to an interest form.
[00:35:26.000 --> 00:35:27.000]   That's all it is.
[00:35:27.000 --> 00:35:28.000]   There's no hard commitment right now.
[00:35:28.000 --> 00:35:29.400]   We're not taking any money tonight.
[00:35:29.400 --> 00:35:30.400]   There's nothing like that happening.
[00:35:30.400 --> 00:35:31.400]   Okay.
[00:35:31.400 --> 00:35:33.040]   So you can just calm down.
[00:35:33.040 --> 00:35:34.840]   This is just an interest form.
[00:35:34.840 --> 00:35:37.400]   You're just simply saying, Hey man, like I care about it.
[00:35:37.400 --> 00:35:38.400]   I want to follow.
[00:35:38.400 --> 00:35:39.400]   I want to go all in.
[00:35:39.400 --> 00:35:40.400]   I'm ready.
[00:35:40.400 --> 00:35:41.880]   I'm tired of hanging one foot out.
[00:35:41.880 --> 00:35:43.880]   I want to be all the way in with Jesus.
[00:35:43.880 --> 00:35:46.880]   And if that's you, then, then you need to scan this or you need to text this.
[00:35:46.880 --> 00:35:49.080]   And what'll happen is it'll lead you to a form.
[00:35:49.080 --> 00:35:50.280]   You'll fill out some info.
[00:35:50.280 --> 00:35:51.280]   We'll collect that.
[00:35:51.280 --> 00:35:54.320]   And then we will touch base with you in the new year when we launched this discipleship
[00:35:54.320 --> 00:35:55.320]   initiative.
[00:35:55.320 --> 00:35:57.440]   Now, let me say a couple of things.
[00:35:57.440 --> 00:36:02.520]   When you do so, there is a small barrier to entry because you've got to create a log in
[00:36:02.520 --> 00:36:04.280]   if you don't have one.
[00:36:04.280 --> 00:36:05.560]   I'm sorry.
[00:36:05.560 --> 00:36:07.560]   Wish we could remove that for you, make it easier.
[00:36:07.560 --> 00:36:11.440]   And yet if that's all it takes to throw you off the trail of following after Jesus and
[00:36:11.440 --> 00:36:15.240]   getting serious about your discipleship, then you're probably not ready for it.
[00:36:15.240 --> 00:36:18.680]   In reality, tough news.
[00:36:18.680 --> 00:36:20.880]   I promise you can do it.
[00:36:20.880 --> 00:36:24.960]   Others of you, you're here tonight and you're like, man, no, I have been discipled.
[00:36:24.960 --> 00:36:27.040]   I'm eager to learn the way in which I should go forward.
[00:36:27.040 --> 00:36:28.120]   We've got stuff for you too.
[00:36:28.120 --> 00:36:31.560]   So just hang with us because we believe that it's not just the disciple, but the disciple
[00:36:31.560 --> 00:36:34.400]   maker that we want to invest in as well.
[00:36:34.400 --> 00:36:37.640]   But here's the thing, and I just want to speak to you really straight about it because I'm
[00:36:37.640 --> 00:36:39.920]   really serious about this.
[00:36:39.920 --> 00:36:47.240]   If you're not serious about actually being a part of this, then will you just not, will
[00:36:47.240 --> 00:36:49.920]   you just not jump in?
[00:36:49.920 --> 00:36:54.160]   Because we're going to be really serious about the people that do.
[00:36:54.160 --> 00:36:59.600]   And I want to give them my whole yes, my undivided commitment to helping them grow in Christ
[00:36:59.600 --> 00:37:00.600]   likeness.
[00:37:00.600 --> 00:37:04.680]   And I would love for that to be you if you're here and you want to hop in.
[00:37:04.680 --> 00:37:07.440]   Now, a couple of things you should know.
[00:37:07.440 --> 00:37:12.640]   Number one, to PortsLive, this program is not built for you specifically, but what I
[00:37:12.640 --> 00:37:17.340]   guarantee you is your local church context does have something that they would love to
[00:37:17.340 --> 00:37:18.340]   invite you into.
[00:37:18.340 --> 00:37:21.940]   And so tonight what you need to do is you need to take action on just approaching a
[00:37:21.940 --> 00:37:24.480]   church leader and telling them, "Hey, I'm ready.
[00:37:24.480 --> 00:37:25.560]   I'm serious.
[00:37:25.560 --> 00:37:27.000]   I want to go all in.
[00:37:27.000 --> 00:37:28.360]   My chips aren't held back.
[00:37:28.360 --> 00:37:30.320]   They're pushed full forward.
[00:37:30.320 --> 00:37:32.360]   Help me grow in my godliness.
[00:37:32.360 --> 00:37:34.040]   Teach me to walk with Jesus.
[00:37:34.040 --> 00:37:35.240]   I want to be discipled."
[00:37:35.240 --> 00:37:39.360]   I promise you they would love to have that conversation and they will have a next step
[00:37:39.360 --> 00:37:40.360]   for you.
[00:37:40.360 --> 00:37:44.200]   The second thing that you all need to know is this isn't replacing Tuesday nights, okay?
[00:37:44.200 --> 00:37:48.840]   We're still going to gather, sit in this room, bring our friends, meet other friends, sing
[00:37:48.840 --> 00:37:50.840]   to God, study his word.
[00:37:50.840 --> 00:37:52.540]   Our bread and butter is not changing.
[00:37:52.540 --> 00:37:58.300]   We just want to help you take a first step and help you take a next step.
[00:37:58.300 --> 00:37:59.460]   So that's what this all means.
[00:37:59.460 --> 00:38:00.460]   You tracking?
[00:38:00.460 --> 00:38:01.460]   Good?
[00:38:01.460 --> 00:38:02.460]   Okay.
[00:38:02.460 --> 00:38:03.460]   Now here's the thing.
[00:38:03.460 --> 00:38:09.220]   Some of you, when I unpack this idea, what happens is we get a really mixed bag of response.
[00:38:09.220 --> 00:38:13.240]   We fall in a wide variety of places because while we understand the call of Christ and
[00:38:13.240 --> 00:38:16.940]   what it means to go all in with Jesus and we even grasp the fact that this is a really
[00:38:16.940 --> 00:38:23.000]   noble cause, we feel some reservation, some hesitation, some trepidation of getting in
[00:38:23.000 --> 00:38:27.240]   with Christ, going in on this mission.
[00:38:27.240 --> 00:38:31.580]   We come up with plenty of reasons to find not to embrace this as our purpose.
[00:38:31.580 --> 00:38:35.220]   Let me just say this as plainly as possible.
[00:38:35.220 --> 00:38:41.980]   None of the reasons you find are good reasons because there are no good exceptions to the
[00:38:41.980 --> 00:38:44.300]   great commission.
[00:38:44.300 --> 00:38:47.380]   There are no good exceptions to the great commission.
[00:38:47.380 --> 00:38:50.180]   Like this isn't mission impossible.
[00:38:50.180 --> 00:38:53.100]   This isn't your mission should you choose to accept it.
[00:38:53.100 --> 00:38:55.580]   This isn't a message that's going to terminate in 10 seconds.
[00:38:55.580 --> 00:39:00.740]   No, this message is an impervious message because this call stands the test of time
[00:39:00.740 --> 00:39:07.340]   and goes over the course of all eternity until Christ himself comes back.
[00:39:07.340 --> 00:39:09.300]   This is your mission.
[00:39:09.300 --> 00:39:11.860]   He's come to make it clear.
[00:39:11.860 --> 00:39:16.500]   That's why he says, "Go, baptize and teach."
[00:39:16.500 --> 00:39:17.860]   Make disciples.
[00:39:17.860 --> 00:39:18.860]   You should go.
[00:39:18.860 --> 00:39:19.860]   You should baptize them.
[00:39:19.860 --> 00:39:22.740]   You should teach them all that I've commanded you.
[00:39:22.740 --> 00:39:23.740]   What is he unpacking there?
[00:39:23.740 --> 00:39:27.260]   Well, those three words, go, baptize and teach.
[00:39:27.260 --> 00:39:30.240]   They are present participles.
[00:39:30.240 --> 00:39:32.780]   Just to put your grammar hat on for a minute.
[00:39:32.780 --> 00:39:36.700]   And the reason they're added into this text and we're bringing them up right now is because
[00:39:36.700 --> 00:39:42.100]   what they do is they accentuate the main command of the passage.
[00:39:42.100 --> 00:39:49.080]   Like it's the same idea as if you had a picture that was set in black and white, yet you chose
[00:39:49.080 --> 00:39:50.500]   to add color to it.
[00:39:50.500 --> 00:39:51.500]   What would happen?
[00:39:51.500 --> 00:39:57.020]   The picture itself would not change and yet the vibrancy of the photo, it would increase.
[00:39:57.020 --> 00:40:00.460]   It would get better because you've accentuated it appropriately.
[00:40:00.460 --> 00:40:03.660]   That's what these present participles are doing to Christ's command.
[00:40:03.660 --> 00:40:04.660]   But they're not just doing that.
[00:40:04.660 --> 00:40:07.700]   They're not just qualifying what it means to make disciples.
[00:40:07.700 --> 00:40:11.100]   What they're doing is they're also in the process building an indestructible defense
[00:40:11.100 --> 00:40:19.080]   to the fact that there are no good exceptions to following this command if you follow Jesus.
[00:40:19.080 --> 00:40:20.080]   How do they do that?
[00:40:20.080 --> 00:40:22.940]   Well, we're going to go through this quick just for the sake of time.
[00:40:22.940 --> 00:40:29.380]   But when he says go in the Greek, that does not mean get up and go.
[00:40:29.380 --> 00:40:34.700]   Some of you should absolutely get up and go.
[00:40:34.700 --> 00:40:37.700]   We are firm believers that God is not just a God of this nation.
[00:40:37.700 --> 00:40:43.080]   He is a God of all nations and we need to extend the gospel to the utmost ends of the
[00:40:43.080 --> 00:40:44.080]   earth.
[00:40:44.080 --> 00:40:49.500]   Tonight, there's an Ethiopia interest meeting and some of you need to go because he is calling
[00:40:49.500 --> 00:40:50.900]   you to get up and go.
[00:40:50.900 --> 00:40:54.140]   And yet what we know in this passage is that's not the primary idea.
[00:40:54.140 --> 00:40:57.580]   The primary idea here is as you are going.
[00:40:57.580 --> 00:40:59.700]   That's what this word in the Greek means.
[00:40:59.700 --> 00:41:03.740]   It means that as you go, make disciples.
[00:41:03.740 --> 00:41:07.540]   Which sucks the error out of the first exception that many of us hide behind.
[00:41:07.540 --> 00:41:09.340]   That Jesus, I just don't have time to do it.
[00:41:09.340 --> 00:41:13.900]   Because according to Jesus, you don't find time to disciple.
[00:41:13.900 --> 00:41:16.940]   You disciple wherever your time is found.
[00:41:16.940 --> 00:41:19.140]   So if your time is found at the gym, disciple there.
[00:41:19.140 --> 00:41:21.220]   If your time is found at the grocery store, disciple there.
[00:41:21.220 --> 00:41:22.860]   If your time is found at the office, disciple there.
[00:41:22.860 --> 00:41:26.100]   If your time is found at spin, disciple there.
[00:41:26.100 --> 00:41:30.340]   You disciple wherever it is you are.
[00:41:30.340 --> 00:41:31.700]   You disciple as you go.
[00:41:31.700 --> 00:41:41.380]   According to Eugene Peterson, 90%, 90% of Jesus' time was spent ministering to his disciples.
[00:41:41.380 --> 00:41:47.500]   Not speaking to large crowds, not teaching in synagogue, not speaking with strangers,
[00:41:47.500 --> 00:41:49.140]   but ministering to his disciples.
[00:41:49.140 --> 00:41:50.140]   How is that possible?
[00:41:50.140 --> 00:41:52.440]   90% of his time.
[00:41:52.440 --> 00:41:58.900]   Because Jesus, he believed that discipleship, the majority of discipleship was meant to
[00:41:58.900 --> 00:42:01.980]   be informal in nature.
[00:42:01.980 --> 00:42:05.580]   That it happened as you go.
[00:42:05.580 --> 00:42:11.340]   Between meals, on the way to a meeting, in the car, going to serve these people, then
[00:42:11.340 --> 00:42:13.220]   making your way over here, there next.
[00:42:13.220 --> 00:42:15.020]   He believed that that's what it meant to make disciples.
[00:42:15.020 --> 00:42:17.140]   You do it as you go along.
[00:42:17.140 --> 00:42:19.820]   The majority of discipleship happens in the informal moment.
[00:42:19.820 --> 00:42:21.340]   Here's the problem with us here in the West.
[00:42:21.340 --> 00:42:26.140]   We believe that all discipleship happens in the formal moment.
[00:42:26.140 --> 00:42:29.780]   Happens at Bible study, happens at equipping night, happens at community group, happens
[00:42:29.780 --> 00:42:32.760]   whenever I show up to that coffee once a week.
[00:42:32.760 --> 00:42:36.740]   We think that that's where discipleship happens, and yet that's not what Jesus is saying.
[00:42:36.740 --> 00:42:38.380]   Those things are not bad.
[00:42:38.380 --> 00:42:39.380]   You should absolutely do those things.
[00:42:39.380 --> 00:42:40.860]   You should come to Sunday service.
[00:42:40.860 --> 00:42:41.900]   You should be involved in a community group.
[00:42:41.900 --> 00:42:45.740]   You should join a Bible study, and yet you can't look at those things and say, "That
[00:42:45.740 --> 00:42:47.540]   scratches my discipleship itch."
[00:42:47.540 --> 00:42:53.540]   You also can't say that attending services like this and letting the professionals do
[00:42:53.540 --> 00:42:58.180]   the discipling is your way out, because that's not what Jesus is saying.
[00:42:58.180 --> 00:43:06.380]   He's saying, "No, you, where you are, as you are, how you are, make disciples, and do it
[00:43:06.380 --> 00:43:07.980]   as you go."
[00:43:07.980 --> 00:43:09.540]   That's the first thing we need to know.
[00:43:09.540 --> 00:43:12.780]   The second thing that he says is we baptize them.
[00:43:12.780 --> 00:43:20.020]   Now, I'll admit, whenever I heard that we're supposed to baptize all nations, it didn't
[00:43:20.020 --> 00:43:22.380]   really make sense to be in the Great Commission.
[00:43:22.380 --> 00:43:23.940]   It didn't feel like it fits.
[00:43:23.940 --> 00:43:25.220]   All the other things, they make sense.
[00:43:25.220 --> 00:43:33.260]   This is Jesus' final mission to us as his people, so go and save and teach.
[00:43:33.260 --> 00:43:38.500]   Baptism just didn't fit in there, because I know, man, baptism, it's an external expression
