
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:15:15.720 --> 00:15:16.540]   of what it is.
[00:15:16.540 --> 00:15:17.380]   Here's what he says.
[00:15:17.380 --> 00:15:19.600]   Though you have not seen him, that's Christ,
[00:15:19.600 --> 00:15:21.760]   he begins to lay out one of the first parts of faith,
[00:15:21.760 --> 00:15:22.940]   which is uncertainty.
[00:15:22.940 --> 00:15:26.180]   You love Christ.
[00:15:26.180 --> 00:15:28.400]   Though you do not see him now,
[00:15:28.400 --> 00:15:31.160]   you believe or you trust in Christ.
[00:15:31.160 --> 00:15:33.440]   He gives us three qualities.
[00:15:33.440 --> 00:15:35.480]   And you rejoice, that's our third.
[00:15:35.480 --> 00:15:37.560]   So though you don't see him, you love him.
[00:15:37.560 --> 00:15:42.000]   Though you don't see him, you believe or you trust in him.
[00:15:42.000 --> 00:15:44.460]   And though you don't see him, you're filled with joy
[00:15:44.460 --> 00:15:47.080]   that's inexpressible, filled with glory,
[00:15:47.080 --> 00:15:48.960]   obtaining the outcome of your faith,
[00:15:48.960 --> 00:15:50.600]   the salvation of your souls.
[00:15:50.600 --> 00:15:52.920]   Our second point that Peter lays out tonight
[00:15:52.920 --> 00:15:57.880]   is that true faith is defined by love, trust, and joy,
[00:15:57.880 --> 00:15:58.720]   according to Peter.
[00:15:58.720 --> 00:16:00.800]   True faith is defined by love, trust, and joy.
[00:16:00.800 --> 00:16:02.020]   Here's what's interesting about the two words
[00:16:02.020 --> 00:16:03.760]   of love and trust that he uses.
[00:16:03.760 --> 00:16:05.160]   The first one on love, he doesn't use,
[00:16:05.160 --> 00:16:06.560]   he says somebody who has real faith,
[00:16:06.560 --> 00:16:07.880]   you wanna know who has real faith?
[00:16:07.880 --> 00:16:11.400]   It's someone who has this actual, genuine love for Christ,
[00:16:11.400 --> 00:16:14.120]   who has this actual, like, man, I really,
[00:16:14.120 --> 00:16:15.540]   at the end of the day, I love Jesus.
[00:16:15.540 --> 00:16:17.520]   Even if everyone else falls away, Lord,
[00:16:17.520 --> 00:16:19.520]   I really love you.
[00:16:19.520 --> 00:16:20.840]   He says that's one of the marks of it.
[00:16:20.840 --> 00:16:22.780]   But it's not just, it's not like the love
[00:16:22.780 --> 00:16:24.080]   that we think of when we think of love
[00:16:24.080 --> 00:16:25.920]   'cause our culture's kinda ruined it.
[00:16:25.920 --> 00:16:28.080]   Like, we think, like, oh man, the bachelor,
[00:16:28.080 --> 00:16:30.120]   and Nick, and this is so beautiful.
[00:16:30.120 --> 00:16:32.160]   And that's not what Peter's talking about,
[00:16:32.160 --> 00:16:33.340]   of this feeling of love.
[00:16:33.340 --> 00:16:36.520]   He uses a word that's a verb, this agape.
[00:16:36.520 --> 00:16:37.720]   It's a sacrificing love.
[00:16:37.720 --> 00:16:40.280]   He says you wanna know someone who genuinely has faith,
[00:16:40.280 --> 00:16:42.920]   true faith, is marked by three qualities.
[00:16:42.920 --> 00:16:46.760]   One of them is a love or a serving of Christ.
[00:16:46.760 --> 00:16:47.940]   One of the things that marks their life
[00:16:47.940 --> 00:16:50.680]   is that they have this love that moves them to serve,
[00:16:50.680 --> 00:16:53.280]   sacrifice, I'm servant of Christ.
[00:16:53.280 --> 00:16:54.400]   He says that's the first thing.
[00:16:54.400 --> 00:16:58.040]   Second thing is trust, which is also an action.
[00:16:58.040 --> 00:17:00.000]   Someone who has a true faith is someone who says,
[00:17:00.000 --> 00:17:01.600]   look, I trust you.
[00:17:01.600 --> 00:17:03.640]   I don't do it perfectly, but at the end of the day,
[00:17:03.640 --> 00:17:05.520]   my heart's desire is that I would trust you.
[00:17:05.520 --> 00:17:06.840]   I wanna trust you with tomorrow.
[00:17:06.840 --> 00:17:08.320]   I wanna trust you with my future.
[00:17:08.320 --> 00:17:09.560]   I wanna trust you with whatever you have
[00:17:09.560 --> 00:17:12.800]   in terms of my romance story, or will I ever get marriage?
[00:17:12.800 --> 00:17:14.360]   I'm gonna trust you with my job.
[00:17:14.360 --> 00:17:16.560]   I'm gonna trust you with whatever it is, my finances,
[00:17:16.560 --> 00:17:18.240]   how you say I should steward money,
[00:17:18.240 --> 00:17:20.560]   how you say I should handle sexuality.
[00:17:20.560 --> 00:17:22.400]   I trust you, Lord.
[00:17:22.400 --> 00:17:24.320]   I'm gonna do what you say.
[00:17:24.320 --> 00:17:26.520]   Peter says that someone who has true faith
[00:17:26.520 --> 00:17:29.440]   is marked by a genuine love or service of Christ,
[00:17:29.440 --> 00:17:33.120]   and a genuine trust, like I can trust him.
[00:17:33.120 --> 00:17:36.160]   Now, I'm not gonna do it perfectly, but I trust you, God.
[00:17:36.160 --> 00:17:37.000]   Help me to trust you more.
[00:17:37.000 --> 00:17:39.400]   And the third is this joy,
[00:17:39.400 --> 00:17:41.840]   that not just this happiness of today and tomorrow,
[00:17:41.840 --> 00:17:44.280]   but they're marked in life by this joy
[00:17:44.280 --> 00:17:47.280]   that's not based on circumstances from the world around us.
[00:17:47.280 --> 00:17:52.040]   It's a joy that comes from the eternal inheritance
[00:17:52.040 --> 00:17:54.520]   that awaits them, the eternity they're gonna spend with God.
[00:17:54.520 --> 00:17:56.620]   Someone said today that in the face of trials,
[00:17:56.620 --> 00:17:59.520]   Christians don't always immediately have joy,
[00:17:59.520 --> 00:18:00.820]   but they inevitably do.
[00:18:00.820 --> 00:18:02.640]   That in the face of trials,
[00:18:02.640 --> 00:18:05.960]   Christians don't always immediately, but inevitably,
[00:18:05.960 --> 00:18:09.040]   with time and with Christ working in their life,
[00:18:09.040 --> 00:18:11.440]   they look back and they see that God was at work
[00:18:11.440 --> 00:18:13.680]   in the midst of those trials.
[00:18:13.680 --> 00:18:16.180]   Now, I wanna pause here and talk about just quickly
[00:18:16.180 --> 00:18:17.880]   the idea of faith, 'cause here's what Peter just said.
[00:18:17.880 --> 00:18:18.960]   Hey, if you wanna be a Christian,
[00:18:18.960 --> 00:18:20.120]   you wanna have true faith,
[00:18:20.120 --> 00:18:22.520]   you need to love somebody you don't see,
[00:18:22.520 --> 00:18:24.640]   you need to trust somebody you don't see,
[00:18:24.640 --> 00:18:27.880]   you need to have joy that comes from somebody you don't see.
[00:18:27.880 --> 00:18:29.560]   And inside of this room, I know there's a lot of people,
[00:18:29.560 --> 00:18:31.120]   or there's at least some of us who are like,
[00:18:31.120 --> 00:18:32.080]   dude, this is why I don't think
[00:18:32.080 --> 00:18:33.320]   I'll ever become a Christian,
[00:18:33.320 --> 00:18:34.420]   'cause I'm kinda one of these like,
[00:18:34.420 --> 00:18:36.740]   I need to see it to believe it kind of people.
[00:18:36.740 --> 00:18:38.360]   Like, I want God to show up in my room,
[00:18:38.360 --> 00:18:39.400]   and if he comes like in a dream,
[00:18:39.400 --> 00:18:41.600]   I'll be like, oh, okay, I guess I'll go with you.
[00:18:41.600 --> 00:18:43.000]   And that's the kind of person that I need.
[00:18:43.000 --> 00:18:46.000]   I need some like hard proof, I need some facts,
[00:18:46.000 --> 00:18:48.900]   some evidence in order to believe in something.
[00:18:48.900 --> 00:18:52.080]   And I would say, man, you're not crazy.
[00:18:52.080 --> 00:18:57.240]   I just think you're a little bit disingenuous.
[00:18:57.240 --> 00:19:00.120]   I mean, you believe in things all the time
[00:19:00.120 --> 00:19:02.560]   without having cold, hard evidence.
[00:19:02.560 --> 00:19:04.160]   I was talking to a friend a couple of weeks ago,
[00:19:04.160 --> 00:19:05.560]   we were talking about just this idea,
[00:19:05.560 --> 00:19:07.240]   and I had the same, he was reluctant,
[00:19:07.240 --> 00:19:09.240]   he was like, man, I just like need hard proof,
[00:19:09.240 --> 00:19:10.880]   and we'll talk about that in a second,
[00:19:10.880 --> 00:19:13.260]   but I was like, dude, you believe things all the time
[00:19:13.260 --> 00:19:14.320]   that you don't have any proof for,
[00:19:14.320 --> 00:19:15.800]   that you've never seen firsthand.
[00:19:15.800 --> 00:19:16.640]   And he was like, what are you talking about?
[00:19:16.640 --> 00:19:18.520]   I was like, do you believe in George Washington?
[00:19:18.520 --> 00:19:20.440]   And he was like, yeah, duh, I believe,
[00:19:20.440 --> 00:19:22.540]   I'm like, you ever met George Washington?
[00:19:22.540 --> 00:19:23.580]   (congregation laughing)
[00:19:23.580 --> 00:19:24.980]   He's like, no.
[00:19:24.980 --> 00:19:27.800]   Hmm, you ever met anyone who met George Washington?
[00:19:27.800 --> 00:19:31.120]   No, dude, they're all dead, he lived like 200 years ago.
[00:19:31.120 --> 00:19:33.440]   Dude, you believe in George Washington by faith.
[00:19:33.440 --> 00:19:34.640]   I'm not even sure the guy lived.
[00:19:34.640 --> 00:19:36.720]   He's like, he's on the coin, he has a house.
[00:19:36.720 --> 00:19:37.880]   That doesn't mean anything.
[00:19:37.880 --> 00:19:39.320]   Somebody like in the 1800s could have
[00:19:39.320 --> 00:19:40.600]   made this whole thing up.
[00:19:40.600 --> 00:19:44.920]   You believe by faith in George Washington, it's true.
[00:19:44.920 --> 00:19:48.680]   And when it comes to the message of Christianity,
[00:19:48.680 --> 00:19:50.760]   we don't just blindly, if you ever become a Christian,
[00:19:50.760 --> 00:19:51.680]   it won't be when you're just like, dude,
[00:19:51.680 --> 00:19:54.480]   I'll just blindly, I guess, go along with what seems crazy.
[00:19:54.480 --> 00:19:56.740]   Here's in my heart of hearts, where the things that,
[00:19:56.740 --> 00:19:59.880]   when I look at the evidence compelling around Christianity,
[00:19:59.880 --> 00:20:03.440]   because here's a secret, even pastors doubt.
[00:20:03.440 --> 00:20:06.960]   Even pastors go like, man, am I crazy?
[00:20:06.960 --> 00:20:10.160]   Is this like, is this just some good guy who showed up
[00:20:10.160 --> 00:20:13.800]   a long time ago and this whole thing is made up?
[00:20:13.800 --> 00:20:17.660]   And you know what makes me doubt my doubts?
[00:20:17.660 --> 00:20:21.160]   Like there's just certain undeniable things
[00:20:21.160 --> 00:20:22.440]   that I just can't escape.
[00:20:22.440 --> 00:20:24.760]   When I look at the world, there's no explanation
[00:20:24.760 --> 00:20:27.920]   other than that he wasn't just some good guy who showed up,
[00:20:27.920 --> 00:20:30.360]   who by the way, said crazy people things,
[00:20:30.360 --> 00:20:32.340]   if he's just some good guy, like, hey, I'm God.
[00:20:32.340 --> 00:20:34.360]   Nobody calls the guy who's like, hey, I'm God.
[00:20:34.360 --> 00:20:36.480]   That's a good guy right there, I love that guy.
[00:20:36.480 --> 00:20:37.600]   Come on, good guy.
[00:20:37.600 --> 00:20:40.440]   Nobody says that about the guy who claims to be God.
[00:20:40.440 --> 00:20:41.720]   Jesus showed up on the scene.
[00:20:41.720 --> 00:20:44.080]   You know what makes sense of the fact that you and I
[00:20:44.080 --> 00:20:46.340]   even know who this person was?
[00:20:46.340 --> 00:20:49.040]   The fact that 2,000 years ago, if he was just some guy,
[00:20:49.040 --> 00:20:50.720]   it wouldn't be his teachings.
[00:20:50.720 --> 00:20:52.040]   In other words, the reason that you and I,
[00:20:52.040 --> 00:20:54.400]   when I move towards doubt, the reason,
[00:20:54.400 --> 00:20:57.120]   when I look at the evidence, what explanation works
[00:20:57.120 --> 00:20:58.960]   other than he was a man who became,
[00:20:58.960 --> 00:21:01.160]   God who became a man who rose from the dead?
[00:21:01.160 --> 00:21:04.600]   Could it really be that, man, he was just some good teacher
[00:21:04.600 --> 00:21:07.400]   and like his good sayings really were promoted really well?
[00:21:07.400 --> 00:21:08.440]   That's lunacy.
[00:21:08.440 --> 00:21:12.120]   Jesus, a Jewish peasant from the armpit of Rome,
[00:21:12.120 --> 00:21:14.400]   a place on the map you can't even point to.
[00:21:14.400 --> 00:21:17.040]   And if you can, it's only for one reason.
[00:21:17.040 --> 00:21:18.560]   Either because the Middle East conflict
[00:21:18.560 --> 00:21:20.360]   or because Jesus was there.
[00:21:20.360 --> 00:21:22.400]   Jesus, who showed up on the scene,
[00:21:22.400 --> 00:21:23.720]   who was a man that taught things
[00:21:23.720 --> 00:21:25.440]   that other people had taught at the time.
[00:21:25.440 --> 00:21:26.760]   Like, hey, you should really be nice to people.
[00:21:26.760 --> 00:21:27.800]   Turn on the other cheek.
[00:21:27.800 --> 00:21:30.120]   Things that would have never made it out of the first century
[00:21:30.120 --> 00:21:32.420]   aside from one other teaching that he had,
[00:21:32.420 --> 00:21:36.760]   which was this, I will die and I will rise again.
[00:21:36.760 --> 00:21:38.520]   And hundreds, and listen to me right here.
[00:21:38.520 --> 00:21:41.320]   Hundreds and hundreds and hundreds of people,
[00:21:41.320 --> 00:21:43.880]   his followers, went to their deaths,
[00:21:43.880 --> 00:21:46.360]   not for what they said that they believed in.
[00:21:46.360 --> 00:21:47.560]   They went to their deaths.
[00:21:47.560 --> 00:21:50.060]   They were killed for what they said they saw.
[00:21:50.060 --> 00:21:53.200]   They said, I saw him die and I saw him buried
[00:21:53.200 --> 00:21:55.080]   and he came back alive.
[00:21:55.080 --> 00:21:57.200]   And the reason that we believe is not, hold on.
[00:21:57.200 --> 00:21:58.840]   The reason that they went to their deaths
[00:21:58.840 --> 00:21:59.680]   is not just 'cause they're like,
[00:21:59.680 --> 00:22:01.640]   man, I just believe in the movement, dude.
[00:22:01.640 --> 00:22:03.480]   This is, yeah, this is go love wins.
[00:22:03.480 --> 00:22:04.720]   It wasn't because of that.
[00:22:04.720 --> 00:22:06.000]   The reason they went to the death
[00:22:06.000 --> 00:22:08.400]   is because of what they said they saw.
[00:22:08.400 --> 00:22:10.680]   I saw him dead and he came back alive
[00:22:10.680 --> 00:22:12.000]   and you can kill me all you want.
[00:22:12.000 --> 00:22:14.760]   He came back alive and he said, if I trust in him,
[00:22:14.760 --> 00:22:15.680]   I'm gonna live forever.
[00:22:15.680 --> 00:22:18.280]   So I'm going with the guy who died and came back alive.
[00:22:18.280 --> 00:22:19.880]   Sorry, you can kill me.
[00:22:19.880 --> 00:22:21.280]   And that's how the movement began.
[00:22:21.280 --> 00:22:22.760]   (congregation applauding)
[00:22:22.760 --> 00:22:25.280]   People all the time go to deaths for what they believe in.
[00:22:25.280 --> 00:22:26.320]   That's what Jihad is.
[00:22:26.320 --> 00:22:27.440]   That's what terrorism is.
[00:22:27.440 --> 00:22:29.440]   They went to their deaths for what they said they saw.
[00:22:29.440 --> 00:22:31.640]   Today, here's what else is undeniable evidence.
[00:22:31.640 --> 00:22:33.320]   You and every person you interact with,
[00:22:33.320 --> 00:22:34.820]   every coworker you live next to,
[00:22:34.820 --> 00:22:35.880]   or every, we work next to,
[00:22:35.880 --> 00:22:38.640]   every person that you live in an apartment complex next to,
[00:22:38.640 --> 00:22:41.720]   they all dated their calendars 2017 years
[00:22:41.720 --> 00:22:43.880]   from a man who many say was just a good dude.
[00:22:43.880 --> 00:22:45.920]   This is a good dude, a little crazy, but good dude.
[00:22:45.920 --> 00:22:47.120]   That's insane.
[00:22:47.120 --> 00:22:50.360]   There's no explanation that would satisfy
[00:22:50.360 --> 00:22:52.520]   why you should even know about a Jewish peasant
[00:22:52.520 --> 00:22:54.880]   unless he was the man who said he was.
[00:22:54.880 --> 00:22:56.280]   And he came back alive.
[00:22:56.280 --> 00:22:58.960]   Like hundreds and hundreds and hundreds of followers
[00:22:58.960 --> 00:23:00.280]   said that he did.
[00:23:00.280 --> 00:23:03.000]   What else is undeniable is that all over this planet,
[00:23:03.000 --> 00:23:06.420]   2 billion people claim to have had an experience with God
[00:23:06.420 --> 00:23:08.400]   in a real way through Jesus Christ.
[00:23:08.400 --> 00:23:09.480]   And here's what's crazy to me.
[00:23:09.480 --> 00:23:10.960]   This minister's maybe just to me,
[00:23:10.960 --> 00:23:11.780]   but when you get around,
[00:23:11.780 --> 00:23:13.180]   if you've ever traveled to other countries
[00:23:13.180 --> 00:23:15.040]   or other continents and you get around them
[00:23:15.040 --> 00:23:17.640]   and there's like brothers and sisters in Korea and Peru,
[00:23:17.640 --> 00:23:20.760]   and you come together sometimes through a translator
[00:23:20.760 --> 00:23:22.520]   and you begin to hear their stories
[00:23:22.520 --> 00:23:26.320]   and they're eerily similar to stories you hear all the time.
[00:23:26.320 --> 00:23:28.720]   They're, I mean like unsolved mystery stories.
[00:23:28.720 --> 00:23:30.680]   Like yeah, this happened a month ago.
[00:23:30.680 --> 00:23:31.920]   We had this church in from Korea
[00:23:31.920 --> 00:23:34.700]   and they were sharing their stories of young adults
[00:23:34.700 --> 00:23:36.680]   who said they grew up and they were kind of marginal
[00:23:36.680 --> 00:23:38.760]   in their faith, they went to college, something happened.
[00:23:38.760 --> 00:23:41.600]   Somebody told them about Jesus and their life changed.
[00:23:41.600 --> 00:23:43.760]   And you're like, dude, you don't even speak English.
[00:23:43.760 --> 00:23:44.960]   This is unbelievable.
[00:23:44.960 --> 00:23:47.520]   Christianity is not some American religion.
[00:23:47.520 --> 00:23:49.040]   It's changing on every continent.
[00:23:49.040 --> 00:23:51.080]   And what's undeniable, regardless of what you believe,
[00:23:51.080 --> 00:23:53.560]   is that on every continent in this world,
[00:23:53.560 --> 00:23:56.960]   every language that's being spoken with very few exceptions,
[00:23:56.960 --> 00:23:58.520]   every color of someone's skin,
[00:23:58.520 --> 00:24:00.800]   every status of what they make in terms of money,
[00:24:00.800 --> 00:24:03.560]   there are people who claim to be followers of Jesus Christ.
[00:24:03.560 --> 00:24:05.920]   What's undeniable is that inside of your heart
[00:24:05.920 --> 00:24:08.480]   and my heart is this human whole
[00:24:08.480 --> 00:24:11.560]   or this God-shaped whole, it's been said.
[00:24:11.560 --> 00:24:15.440]   That no amount of sex, no amount of alcohol,
[00:24:15.440 --> 00:24:17.720]   nothing can satisfy.
[00:24:17.720 --> 00:24:22.000]   What's undeniable is that this man, Jesus,
[00:24:22.000 --> 00:24:24.280]   changed everything.
[00:24:24.280 --> 00:24:26.160]   And you're either gonna say he was some, man,
[00:24:26.160 --> 00:24:29.760]   a really good guy who said crazy things or he was Lord,
[00:24:29.760 --> 00:24:31.840]   like 2 billion other people have.
[00:24:31.840 --> 00:24:35.200]   Like throughout the centuries,
[00:24:35.200 --> 00:24:38.160]   billions and billions of us have declared
[00:24:38.160 --> 00:24:41.640]   because it's the most reasonable explanation
[00:24:41.640 --> 00:24:42.880]   for what has happened.
[00:24:42.880 --> 00:24:45.080]   It's not just by some blind faith.
[00:24:45.080 --> 00:24:48.320]   We do walk by faith, but it is not a blind faith.
[00:24:48.320 --> 00:24:51.400]   And Peter says, if you're gonna walk by a true faith,
[00:24:51.400 --> 00:24:53.680]   you're gonna walk not by what you see, but what is unseen.
[00:24:53.680 --> 00:24:54.880]   You're gonna trust in the Lord.
[00:24:54.880 --> 00:24:56.840]   You're gonna love the Lord.
[00:24:56.840 --> 00:24:58.640]   You're gonna trust him and you're gonna have joy,
[00:24:58.640 --> 00:25:01.880]   not anchored in this world, but in the life to come.
[00:25:01.880 --> 00:25:02.920]   In him.
[00:25:02.920 --> 00:25:05.520]   And he continues with a third idea from this text
[00:25:05.520 --> 00:25:07.480]   where he says this, talking about the salvation
[00:25:07.480 --> 00:25:08.920]   that you and I have received.
[00:25:08.920 --> 00:25:13.080]   Concerning this salvation, verse 10, that the prophets,
[00:25:13.080 --> 00:25:14.800]   so now he talks about the Old Testament.
[00:25:14.800 --> 00:25:16.520]   So he takes a little bit of a left turn here
[00:25:16.520 --> 00:25:18.720]   and he begins to go like, hey, you know that salvation,
[00:25:18.720 --> 00:25:20.640]   it's unbelievable, let me tell you a little bit
[00:25:20.640 --> 00:25:22.480]   about this salvation that you and I have.
[00:25:22.480 --> 00:25:24.880]   And he says this, concerning this salvation,
[00:25:24.880 --> 00:25:26.760]   the prophets, or the Old Testament,
[00:25:26.760 --> 00:25:27.920]   that's where the prophets,
[00:25:27.920 --> 00:25:29.680]   that's where the prophets are found,
[00:25:29.680 --> 00:25:33.120]   who prophesied about the grace, they spoke beforehand.
[00:25:33.120 --> 00:25:34.720]   They were writing these things like, hey,
[00:25:34.720 --> 00:25:37.820]   the Messiah's gonna come, the Savior's gonna do these things
[00:25:37.820 --> 00:25:39.160]   and Peter brings it up.
[00:25:39.160 --> 00:25:41.880]   And they were prophesying about the grace
[00:25:41.880 --> 00:25:43.080]   that was to be yours.
[00:25:43.080 --> 00:25:46.200]   They searched and inquired carefully,
[00:25:46.200 --> 00:25:49.880]   inquiring or wondering as they wrote,
[00:25:49.880 --> 00:25:52.820]   what person or time the Spirit of Christ in them
[00:25:52.820 --> 00:25:56.680]   was indicating when he predicted the sufferings of Christ
[00:25:56.680 --> 00:25:58.540]   and subsequent glories.
[00:25:58.540 --> 00:26:00.480]   It was revealed to them that they were serving
[00:26:00.480 --> 00:26:02.600]   not themselves, but you,
[00:26:02.600 --> 00:26:04.900]   and the things that have now been announced to you
[00:26:04.900 --> 00:26:06.700]   through those who preach the good news to you
[00:26:06.700 --> 00:26:07.540]   by the Holy Spirit.
[00:26:07.540 --> 00:26:08.720]   Peter, what are you saying?
[00:26:08.720 --> 00:26:09.560]   Here's what he just said.
[00:26:09.560 --> 00:26:11.640]   Hey, this salvation has been something
[00:26:11.640 --> 00:26:14.360]   that God has been writing about the entire time.
[00:26:14.360 --> 00:26:16.480]   The message of Christ coming and dying on a cross,
[00:26:16.480 --> 00:26:18.040]   and he says, and he brings up the prophets,
[00:26:18.040 --> 00:26:20.600]   basically he's saying like, hey, when Isaiah sat down,
[00:26:20.600 --> 00:26:22.120]   Isaiah's an Old Testament prophet.
[00:26:22.120 --> 00:26:24.600]   When he sat down to write, the Spirit of Christ
[00:26:24.600 --> 00:26:26.320]   essentially said, I want you to write this down.
[00:26:26.320 --> 00:26:28.600]   He will be bruised for our transgressions,
[00:26:28.600 --> 00:26:31.040]   wounded by his wounds, we will be healed.
[00:26:31.040 --> 00:26:33.080]   Speaking of Jesus, and Isaiah's going,
[00:26:33.080 --> 00:26:35.880]   okay, the Savior's gonna be wounded for our transgression.
[00:26:35.880 --> 00:26:37.880]   Yeah, and then write, he'll be born of a virgin.
[00:26:37.880 --> 00:26:39.200]   I want you to write that one down, okay?
[00:26:39.200 --> 00:26:40.920]   And then he'll be called Emmanuel,
[00:26:40.920 --> 00:26:41.760]   all these different things.
[00:26:41.760 --> 00:26:43.600]   And Isaiah, the scripture just said,
[00:26:43.600 --> 00:26:45.500]   all the prophets were wondering,
[00:26:45.500 --> 00:26:48.480]   I don't totally understand how this is all gonna work.
[00:26:48.480 --> 00:26:50.640]   I'm writing these prophecies about the Messiah,
[00:26:50.640 --> 00:26:52.480]   the Savior God's gonna send,
[00:26:52.480 --> 00:26:56.440]   who will both be God and killed, I don't understand.
[00:26:56.440 --> 00:26:59.160]   And he'll be the Savior of everyone who trusts in him,
[00:26:59.160 --> 00:27:01.940]   I don't understand, Peter just said.
[00:27:01.940 --> 00:27:03.320]   And then he says, it's not only something
[00:27:03.320 --> 00:27:07.400]   that they long to understand and long to know more of,
[00:27:07.400 --> 00:27:10.800]   even the angelic realm looks at the story
[00:27:10.800 --> 00:27:13.160]   of what we call the gospel of God becoming a man
[00:27:13.160 --> 00:27:15.260]   and dying for us, and they wonder at it.
[00:27:15.260 --> 00:27:17.900]   And the prophets looked and they searched
[00:27:17.900 --> 00:27:19.260]   and they just wanted to know how.
[00:27:19.260 --> 00:27:20.740]   They knew that God would send a Savior,
[00:27:20.740 --> 00:27:22.060]   they knew that God was gonna win,
[00:27:22.060 --> 00:27:23.520]   they just looked and they wanted to know how,
[00:27:23.520 --> 00:27:24.480]   Peter essentially says.
[00:27:24.480 --> 00:27:25.400]   It's not dissimilar to this.
[00:27:25.400 --> 00:27:26.920]   If you watch the Super Bowl,
[00:27:26.920 --> 00:27:29.580]   you may have experienced what I did,
[00:27:29.580 --> 00:27:30.920]   which is I watched the first half
[00:27:30.920 --> 00:27:32.780]   and then I turned off the Super Bowl,
[00:27:32.780 --> 00:27:35.740]   'cause I was like, dude, Brady, over the hill, man.
[00:27:35.740 --> 00:27:37.900]   This is unbelievable, buddy, you just gotta hang 'em up,
[00:27:37.900 --> 00:27:39.020]   hang those cleats up.
[00:27:39.020 --> 00:27:41.440]   And so we ended up watching another TV show,
[00:27:41.440 --> 00:27:43.780]   DVR'd the rest of the Super Bowl.
[00:27:43.780 --> 00:27:46.420]   Super Bowl ends, I have no idea what's going on,
[00:27:46.420 --> 00:27:47.780]   I all of a sudden look on social media,
[00:27:47.780 --> 00:27:50.540]   it's like Patriots win, I'm like, this is insane.
[00:27:50.540 --> 00:27:53.340]   They won, and I go back to look at my DVR
[00:27:53.340 --> 00:27:55.740]   and it cuts off the last five minutes of the game,
[00:27:55.740 --> 00:27:57.620]   also the best part of the game,
[00:27:57.620 --> 00:27:59.980]   where it's like, he's like diving for a catch
[00:27:59.980 --> 00:28:02.380]   and it literally cuts off.
[00:28:02.380 --> 00:28:05.540]   And so now I begin to like search,
[00:28:05.540 --> 00:28:06.980]   I'm like looking on YouTube, trying to find like,
[00:28:06.980 --> 00:28:09.540]   how did they, I wanna know, I know that they won already,
[00:28:09.540 --> 00:28:10.940]   but how did they win?
[00:28:10.940 --> 00:28:13.760]   Peter just said that the prophets in the angelic realm
[00:28:13.760 --> 00:28:15.520]   looked at the story that God was writing,
[00:28:15.520 --> 00:28:17.320]   even the prophets writing about how Christ
[00:28:17.320 --> 00:28:19.560]   would be crucified or how we would die,
[00:28:19.560 --> 00:28:21.640]   and they just wanted to know how this could all make sense,
[00:28:21.640 --> 00:28:23.720]   how could the Savior do these things and he win?
[00:28:23.720 --> 00:28:25.560]   I know he wins, I just want to know how.
[00:28:25.560 --> 00:28:28.480]   And the answer was through the cross of Christ,
[00:28:28.480 --> 00:28:29.320]   through the cross of Christ.
[00:28:29.320 --> 00:28:32.000]   Our third idea from the text is that true faith
[00:28:32.000 --> 00:28:36.280]   is faith in the work of Christ on the cross.
[00:28:36.280 --> 00:28:39.360]   That just like all of the Old Testament
[00:28:39.360 --> 00:28:40.840]   is centered on the cross of Christ,
[00:28:40.840 --> 00:28:43.060]   so all of true faith, if you're gonna have true faith,
[00:28:43.060 --> 00:28:45.200]   man, this is so huge, I hope you get this.
[00:28:45.200 --> 00:28:47.000]   It's gonna be at the epicenter of it,
[00:28:47.000 --> 00:28:49.140]   it's not gonna be faith in the idea
[00:28:49.140 --> 00:28:50.520]   of you being a good person,
[00:28:50.520 --> 00:28:53.220]   it'll be faith in the work of Christ on the cross
[00:28:53.220 --> 00:28:54.100]   on your behalf.
[00:28:54.100 --> 00:28:59.180]   The entire story of the Old Testament
[00:28:59.180 --> 00:29:02.440]   is all about the work of Christ on the cross.
[00:29:02.440 --> 00:29:03.980]   It's all been pointed to that.
[00:29:03.980 --> 00:29:06.220]   From beginning to end, all of it is meant to climax,
[00:29:06.220 --> 00:29:08.500]   meant to culminate in the story of God becoming a man,
[00:29:08.500 --> 00:29:10.140]   dying in your place on the cross.
[00:29:10.140 --> 00:29:12.280]   Every story points to it,
[00:29:12.280 --> 00:29:13.740]   there's prophecies all throughout it,
[00:29:13.740 --> 00:29:16.260]   every page points to Jesus
[00:29:16.260 --> 00:29:17.600]   and the work of Christ on the cross.
[00:29:17.600 --> 00:29:18.440]   If you don't believe me,
[00:29:18.440 --> 00:29:20.740]   there's examples of specific prophecies that point to it.
[00:29:20.740 --> 00:29:23.500]   Psalm 22 says that Jesus would be 1,000 years
[00:29:23.500 --> 00:29:24.940]   before he even was born.
[00:29:24.940 --> 00:29:26.500]   It said he would be crucified
[00:29:26.500 --> 00:29:28.300]   through his hands and through his feet.
[00:29:28.300 --> 00:29:32.500]   Crucifixion didn't even exist for another 600 years.
[00:29:32.500 --> 00:29:33.420]   Think about that.
[00:29:33.420 --> 00:29:35.340]   It's pointing to this day that it's coming.
[00:29:35.340 --> 00:29:37.900]   Isaiah 53 says that Christ, like we referred to earlier,
[00:29:37.900 --> 00:29:40.720]   would be crushed for our transgressions,
[00:29:40.720 --> 00:29:42.020]   that God would send a savior
