
[00:00:00.000 --> 00:00:02.580]   (gentle music)
[00:30:57.400 --> 00:30:59.320]   and he says, everywhere that you look around,
[00:30:59.320 --> 00:31:00.740]   and he begins to tell out as though
[00:31:00.740 --> 00:31:02.620]   he's sending us a message that the things
[00:31:02.620 --> 00:31:05.500]   that we value in this life, the things
[00:31:05.500 --> 00:31:06.960]   that we think are so valuable,
[00:31:06.960 --> 00:31:09.280]   especially his audience would have in the first century,
[00:31:09.280 --> 00:31:11.600]   emeralds, he says, yeah, gold, yeah,
[00:31:11.600 --> 00:31:13.260]   it's like when you get there, they're asphalt,
[00:31:13.260 --> 00:31:15.240]   they're nothing, all the things you treasure
[00:31:15.240 --> 00:31:16.540]   in this life, when you get to heaven,
[00:31:16.540 --> 00:31:19.540]   one day we're all gonna see all these earthly treasures
[00:31:19.540 --> 00:31:22.440]   are pushed aside to make way for the treasure
[00:31:22.440 --> 00:31:25.420]   of the ages, whose name is Jesus,
[00:31:25.420 --> 00:31:29.800]   and in this life, the thing that will free you and I up
[00:31:29.800 --> 00:31:35.160]   from discontentment, from wanting more treasure,
[00:31:37.500 --> 00:31:40.500]   is knowing the truest treasure,
[00:31:40.500 --> 00:31:43.820]   the treasure of all life,
[00:31:43.820 --> 00:31:47.780]   and as I wrestled with even just this message
[00:31:47.780 --> 00:31:49.240]   and we were going, hey, we wanna cover money,
[00:31:49.240 --> 00:31:53.380]   we wanna cover how we can steward God's resources,
[00:31:53.380 --> 00:31:56.420]   and we think all of you should,
[00:31:56.420 --> 00:32:00.280]   what's gonna change your discontentment,
[00:32:00.280 --> 00:32:02.800]   and this is a huge epidemic in our city,
[00:32:02.800 --> 00:32:05.000]   in my heart, and I know in this room,
[00:32:06.160 --> 00:32:08.180]   what's gonna change your heart
[00:32:08.180 --> 00:32:09.960]   is not gonna be some message on money,
[00:32:09.960 --> 00:32:13.880]   it's gonna be encountering Jesus and seeing him.
[00:32:13.880 --> 00:32:16.720]   The Bible even says that's how we're changed,
[00:32:16.720 --> 00:32:19.960]   is when we're introduced to the truest treasure,
[00:32:19.960 --> 00:32:21.960]   and the apostle Paul writes and he says,
[00:32:21.960 --> 00:32:25.280]   look, I have found it, and in another place he says,
[00:32:25.280 --> 00:32:30.280]   I know the secret of being content, and it's Jesus.
[00:32:30.280 --> 00:32:35.100]   I know the secret of being generous, and it's Jesus.
[00:32:35.940 --> 00:32:40.940]   And the remedy for your greed and for mine is him, is him.
[00:32:40.940 --> 00:32:45.980]   As we just explore this topic of money,
[00:32:45.980 --> 00:32:48.140]   we know there are people all across the board
[00:32:48.140 --> 00:32:49.740]   on the spectrum of finances,
[00:32:49.740 --> 00:32:52.340]   and some of you feel in a place
[00:32:52.340 --> 00:32:54.340]   where you're going, I feel trapped.
[00:32:54.340 --> 00:32:57.100]   We would love to talk with you more,
[00:32:57.100 --> 00:32:59.580]   but there is a class that I think everyone in this room
[00:32:59.580 --> 00:33:01.140]   should take called Money Wise,
[00:33:01.140 --> 00:33:03.540]   where as you walk through finances,
[00:33:03.540 --> 00:33:04.900]   you don't have to do it alone,
[00:33:04.900 --> 00:33:06.500]   you don't even have to do it just for your community,
[00:33:06.500 --> 00:33:08.660]   we'd encourage you, but you can have financial counselors
[00:33:08.660 --> 00:33:10.860]   who come around, equip and care for.
[00:33:10.860 --> 00:33:14.820]   And we think everyone should give.
[00:33:14.820 --> 00:33:16.580]   If you were given that money, please give,
[00:33:16.580 --> 00:33:19.860]   do not give it here, give it to some kingdom-minded
[00:33:19.860 --> 00:33:21.860]   organization, and we hope you're generous,
[00:33:21.860 --> 00:33:22.900]   but more than any of that,
[00:33:22.900 --> 00:33:25.900]   we think that the right path to step onto,
[00:33:25.900 --> 00:33:30.540]   the thing that will break the chains of discontentment,
[00:33:30.540 --> 00:33:32.300]   break the golden handcuffs,
[00:33:32.300 --> 00:33:34.140]   is gonna be knowing the true treasure.
[00:33:34.140 --> 00:33:38.420]   And if you know him and you're pursuing him,
[00:33:38.420 --> 00:33:39.740]   everything else will fall into place.
[00:33:39.740 --> 00:33:42.220]   Well, David, how much should I give?
[00:33:42.220 --> 00:33:44.140]   What does it look like to steward really well?
[00:33:44.140 --> 00:33:46.740]   If you're pursuing the true treasure,
[00:33:46.740 --> 00:33:48.660]   it'll work itself out.
[00:33:48.660 --> 00:33:51.660]   Be generous, as you reflect the God who you worship
[00:33:51.660 --> 00:33:54.180]   who's generous, generous enough to even give his son,
[00:33:54.180 --> 00:33:55.940]   but it's him, it's Jesus.
[00:33:55.940 --> 00:33:59.420]   And this whole message of money is just to showcase,
[00:33:59.420 --> 00:34:01.900]   it's just to showcase and show him.
[00:34:01.900 --> 00:34:03.460]   He's the remedy for our discontentment.
[00:34:03.460 --> 00:34:05.180]   He's the one who can bring change.
[00:34:05.180 --> 00:34:06.900]   He's the one that Paul says,
[00:34:06.900 --> 00:34:10.740]   "Everything else I push aside with ease,"
[00:34:10.740 --> 00:34:11.700]   just to know him.
[00:34:11.700 --> 00:34:14.580]   I'm gonna pray that we would.
[00:34:14.580 --> 00:34:15.420]   Let me pray.
[00:34:15.420 --> 00:34:16.240]   Father, thank you.
[00:34:16.240 --> 00:34:20.380]   For some of us, you have introduced us already
[00:34:20.380 --> 00:34:23.400]   to the true treasure, our Savior.
[00:34:26.060 --> 00:34:30.220]   I pray that, Lord, I wanna treasure Jesus.
[00:34:30.220 --> 00:34:35.620]   I wanna say with Paul that everything else is a loss
[00:34:35.620 --> 00:34:37.900]   compared to knowing you.
[00:34:37.900 --> 00:34:43.240]   Would you help us, Lord, we're so easily distracted.
[00:34:43.240 --> 00:34:47.380]   Would you help us to know, pursue, step onto that path
[00:34:47.380 --> 00:34:52.340]   of seeing Jesus as the true treasure,
[00:34:52.340 --> 00:34:55.500]   the treasure that one day we will see
[00:34:55.500 --> 00:34:57.780]   he's always been the most valuable thing.
[00:34:57.780 --> 00:35:00.720]   He'll always be the most valuable thing.
[00:35:00.720 --> 00:35:06.460]   I pray that that would take place before we go to heaven
[00:35:06.460 --> 00:35:10.260]   or even the building materials testify,
[00:35:10.260 --> 00:35:12.780]   you're the treasure, you're the king.
[00:35:12.780 --> 00:35:13.740]   We worship you now.
[00:35:13.740 --> 00:35:16.180]   Would you convince us of that reality
[00:35:16.180 --> 00:35:17.900]   that you are our treasure?

