
[00:00:00.000 --> 00:00:02.500]   (eerie music)
[00:15:45.300 --> 00:15:46.580]   And I mean, think about that.
[00:15:46.580 --> 00:15:47.860]   They would have no category for it.
[00:15:47.860 --> 00:15:48.780]   They'd be like, what do you mean?
[00:15:48.780 --> 00:15:51.300]   You're like, yeah, probably the height of human pleasure
[00:15:51.300 --> 00:15:53.860]   would be sex and marriage and intimacy.
[00:15:53.860 --> 00:15:55.660]   And they'd be like, well, is it like chocolate?
[00:15:55.660 --> 00:15:57.020]   'Cause chocolate is the greatest.
[00:15:57.020 --> 00:15:59.620]   You're like, no, it's not really like chocolate.
[00:15:59.620 --> 00:16:00.460]   It's way better than chocolate.
[00:16:00.460 --> 00:16:01.620]   And they're like, well, it's chocolate?
[00:16:01.620 --> 00:16:02.440]   Do you eat chocolate?
[00:16:02.440 --> 00:16:03.280]   Is it a part of it?
[00:16:03.280 --> 00:16:07.100]   Not usually, but it's way better.
[00:16:07.100 --> 00:16:08.860]   I mean, they just couldn't, think about it, truly.
[00:16:08.860 --> 00:16:10.900]   They just couldn't have a category.
[00:16:10.900 --> 00:16:12.900]   'Cause they're like, I can't even imagine a pleasure
[00:16:12.900 --> 00:16:13.740]   better than chocolate.
[00:16:13.740 --> 00:16:16.860]   That's what it's like when you and I think of like,
[00:16:16.860 --> 00:16:19.780]   man, well, is it like, you know, is heaven like,
[00:16:19.780 --> 00:16:23.240]   you know, just endless, fill in the blank.
[00:16:23.240 --> 00:16:26.000]   It's like, man, it's so much better
[00:16:26.000 --> 00:16:28.780]   than you can even comprehend is what the Bible teaches.
[00:16:28.780 --> 00:16:31.220]   And that's what awaits you and I.
[00:16:31.220 --> 00:16:37.260]   Well, it awaits a particular group of people.
[00:16:37.260 --> 00:16:39.500]   So the first idea of, hey, what is heaven like?
[00:16:39.500 --> 00:16:41.340]   It's this place where the earth is redeemed
[00:16:41.340 --> 00:16:43.140]   and made new and restored.
[00:16:43.140 --> 00:16:45.140]   It's a place full of the presence of God
[00:16:45.140 --> 00:16:47.980]   and the pleasure that comes from living in his presence.
[00:16:47.980 --> 00:16:52.980]   And then it tells us who will be there in verse six.
[00:16:52.980 --> 00:16:57.040]   Jesus said, it is done.
[00:16:57.040 --> 00:17:00.780]   I am the alpha and the omega, the beginning and the end.
[00:17:00.780 --> 00:17:05.720]   To the thirsty, I will give water without cost
[00:17:05.720 --> 00:17:08.460]   from the spring of the water of life.
[00:17:10.440 --> 00:17:14.140]   Those who are victorious will inherit all of this
[00:17:14.140 --> 00:17:17.180]   and I will be their God and they will be my children.
[00:17:17.180 --> 00:17:20.280]   But the cowardly, the unbelieving, the vile,
[00:17:20.280 --> 00:17:23.440]   the murderers, the sexually immoral,
[00:17:23.440 --> 00:17:26.120]   those who practice magic arts,
[00:17:26.120 --> 00:17:28.800]   which is essentially a word that, it's a word pharmakia,
[00:17:28.800 --> 00:17:31.700]   it essentially was like drug use at that time.
[00:17:31.700 --> 00:17:35.180]   The idolaters and all liars, they will be consigned
[00:17:35.180 --> 00:17:38.380]   to the fiery lake of burning sulfur.
[00:17:38.380 --> 00:17:40.180]   This is the second death.
[00:17:40.180 --> 00:17:42.460]   And then in verse nine through 26, he begins,
[00:17:42.460 --> 00:17:44.620]   John talks about some of the dimensions
[00:17:44.620 --> 00:17:46.460]   and almost like the measurements of heaven.
[00:17:46.460 --> 00:17:48.180]   You should go read it later.
[00:17:48.180 --> 00:17:49.860]   Wish we had enough time to cover all of that.
[00:17:49.860 --> 00:17:51.200]   But I'm gonna keep going as he relates
[00:17:51.200 --> 00:17:54.460]   to really just covering who will spend eternity
[00:17:54.460 --> 00:17:55.460]   in the new heavens and the new earth.
[00:17:55.460 --> 00:17:57.100]   And he says this in verse 27.
[00:17:57.100 --> 00:17:59.700]   Nothing impure will enter it, the new heavens and new earth,
[00:17:59.700 --> 00:18:02.120]   nor will anyone who does what is shameful or deceitful,
[00:18:02.120 --> 00:18:05.420]   but only those whose names are written
[00:18:05.420 --> 00:18:06.720]   in the Lamb's book of life.
[00:18:06.720 --> 00:18:07.900]   So if you take notes, you can write it,
[00:18:07.900 --> 00:18:09.260]   who will spend eternity with God?
[00:18:09.260 --> 00:18:10.900]   And we're gonna go through what the scripture says,
[00:18:10.900 --> 00:18:12.940]   are those who will spend eternity with God.
[00:18:12.940 --> 00:18:14.060]   'Cause it says several things.
[00:18:14.060 --> 00:18:16.620]   It says thirsty, what does that mean?
[00:18:16.620 --> 00:18:20.940]   Those who accept freely, those who are victorious
[00:18:20.940 --> 00:18:23.540]   or overcome, you may have in your translation,
[00:18:23.540 --> 00:18:25.540]   and those whose names are written
[00:18:25.540 --> 00:18:27.620]   in the Lamb's book of life.
[00:18:27.620 --> 00:18:29.340]   What does it mean that those who are thirsty?
[00:18:29.340 --> 00:18:30.420]   What does it mean to be thirsty?
[00:18:30.420 --> 00:18:33.680]   It means people who acknowledge their need.
[00:18:33.680 --> 00:18:36.820]   Like if I was to show up to a group of people
[00:18:36.820 --> 00:18:38.780]   that half of them had just finished running a marathon,
[00:18:38.780 --> 00:18:40.300]   they were dehydrated, they were dying of thirst,
[00:18:40.300 --> 00:18:41.260]   and then the other half was like,
[00:18:41.260 --> 00:18:43.180]   no, I've got a camelback on, I've been great.
[00:18:43.180 --> 00:18:46.340]   You would see, hey, one group has a need,
[00:18:46.340 --> 00:18:48.180]   they are thirsty and in need,
[00:18:48.180 --> 00:18:49.320]   and they acknowledge their need,
[00:18:49.320 --> 00:18:50.340]   they're willing to take a drink.
[00:18:50.340 --> 00:18:52.300]   The other is like, man, I'm totally fine.
[00:18:52.300 --> 00:18:54.920]   Jesus says the people who will spend eternity in heaven
[00:18:54.920 --> 00:18:57.100]   are those who say, I need a savior.
[00:18:57.100 --> 00:18:59.580]   I need someone who can save me.
[00:18:59.580 --> 00:19:02.980]   And he says that the ones who will spend eternity with him
[00:19:02.980 --> 00:19:05.300]   are those who say, I accept the free gift.
[00:19:05.300 --> 00:19:06.920]   That's what it says.
[00:19:06.920 --> 00:19:10.460]   They accept without cost that Jesus will provide
[00:19:10.460 --> 00:19:13.580]   the eternal life or the payment for their sin
[00:19:13.580 --> 00:19:14.940]   by giving his life in their place.
[00:19:14.940 --> 00:19:15.940]   He said those are the people
[00:19:15.940 --> 00:19:16.960]   that will spend eternity with God.
[00:19:16.960 --> 00:19:18.380]   Not good people.
[00:19:18.380 --> 00:19:19.940]   You hear it said every single week
[00:19:19.940 --> 00:19:22.380]   that the Bible doesn't teach, and it's insane
[00:19:22.380 --> 00:19:24.960]   how many people out there think the Bible teaches,
[00:19:24.960 --> 00:19:27.540]   Christianity teaches, the God who's up there
[00:19:27.540 --> 00:19:30.100]   wants good people in heaven and bad people in hell.
[00:19:30.100 --> 00:19:31.900]   And the way you get to heaven is by being good.
[00:19:31.900 --> 00:19:34.220]   The Bible doesn't say.
[00:19:34.220 --> 00:19:38.520]   Whosoever behaves shall not perish, but have eternal life.
[00:19:38.520 --> 00:19:40.460]   It says whoever believes.
[00:19:40.460 --> 00:19:41.300]   What does it mean to believe?
[00:19:41.300 --> 00:19:45.720]   It means to, by faith, put your trust in Jesus.
[00:19:45.720 --> 00:19:48.800]   His death in your place, dying for your sin.
[00:19:48.800 --> 00:19:51.540]   His resurrection from the grave, showing the check cleared.
[00:19:51.540 --> 00:19:53.320]   It went through, it was more than enough.
[00:19:53.320 --> 00:19:55.700]   The Bible teaches that person will have eternal life.
[00:19:55.700 --> 00:19:57.160]   That's the message of Christianity.
[00:19:57.160 --> 00:19:59.020]   It's not, hey man, if you do good things,
[00:19:59.020 --> 00:20:02.000]   then you'll be with God in heaven forever.
[00:20:02.000 --> 00:20:05.000]   And the only way that you can accept that
[00:20:05.000 --> 00:20:08.620]   is by coming to a place where you're like, I'm thirsty.
[00:20:08.620 --> 00:20:10.960]   And if I'm gonna get into heaven, God,
[00:20:10.960 --> 00:20:12.820]   it's not gonna be 'cause I cleaned myself up.
[00:20:12.820 --> 00:20:13.960]   If I'm gonna stay out of heaven,
[00:20:13.960 --> 00:20:15.620]   it's not gonna be 'cause man, I'm a bad person.
[00:20:15.620 --> 00:20:16.840]   You don't know what I've done.
[00:20:16.840 --> 00:20:19.760]   Both of those reflect someone who's not thirsty
[00:20:19.760 --> 00:20:22.840]   or not willing to accept the payment Jesus made
[00:20:22.840 --> 00:20:25.420]   freely for them.
[00:20:25.420 --> 00:20:29.580]   I mean, if you've ever wondered like, man, isn't it,
[00:20:29.580 --> 00:20:32.660]   really God just accepts the good people.
[00:20:32.660 --> 00:20:34.860]   You have not read the Bible.
[00:20:34.860 --> 00:20:37.060]   I mean, at Jesus's last moments on planet Earth,
[00:20:37.060 --> 00:20:39.680]   there's this moment where he has this occasion
[00:20:39.680 --> 00:20:40.700]   with these two thieves,
[00:20:40.700 --> 00:20:41.900]   and there's these thieves surrounding him.
[00:20:41.900 --> 00:20:43.220]   So Jesus is being crucified,
[00:20:43.220 --> 00:20:45.700]   and it says that he's crucified between two thieves,
[00:20:45.700 --> 00:20:48.340]   or two criminals is the word that's used.
[00:20:48.340 --> 00:20:51.780]   And these were men who had not just broken any kind of law.
[00:20:51.780 --> 00:20:53.660]   If you were crucified in that day,
[00:20:53.660 --> 00:20:56.620]   it would be synonymous with the type of crimes at our day
[00:20:56.620 --> 00:20:57.980]   that would merit the death penalty.
[00:20:57.980 --> 00:20:59.860]   In other words, in Jesus's day, it wasn't like,
[00:20:59.860 --> 00:21:01.420]   oh man, you're speeding on your camel.
[00:21:01.420 --> 00:21:02.680]   Give them the crucifixion.
[00:21:02.680 --> 00:21:04.980]   It would be crimes that just like today,
[00:21:04.980 --> 00:21:08.380]   you don't get killed, capital punishment for speeding.
[00:21:08.380 --> 00:21:10.580]   You get capital punishment for murder, for rape,
[00:21:10.580 --> 00:21:12.060]   for something, for terrorism.
[00:21:12.060 --> 00:21:14.020]   That's the type of actions that these two thieves,
[00:21:14.020 --> 00:21:16.300]   that the son of God, perfect righteousness,
[00:21:16.300 --> 00:21:18.360]   is being crucified between.
[00:21:18.360 --> 00:21:19.580]   And in one of the last moments
[00:21:19.580 --> 00:21:21.020]   that Jesus has on planet Earth,
[00:21:21.020 --> 00:21:24.140]   one of the criminals asked Jesus for a favor.
[00:21:24.140 --> 00:21:26.940]   He says, I've spent my whole life running from you.
[00:21:26.940 --> 00:21:28.940]   He had done things that who knows what he had done.
[00:21:28.940 --> 00:21:30.820]   Something on the equivalent of murder or rape.
[00:21:30.820 --> 00:21:32.020]   He had ruined someone's life,
[00:21:32.020 --> 00:21:35.860]   maybe taken someone's son or daughter and killed them.
[00:21:35.860 --> 00:21:39.100]   And he looks at the son of God and says,
[00:21:39.100 --> 00:21:40.540]   will you remember me?
[00:21:40.540 --> 00:21:42.900]   I'm gonna ask you a favor.
[00:21:42.900 --> 00:21:44.520]   I got nothing else to ask.
[00:21:44.520 --> 00:21:45.980]   I got nowhere else to go, Jesus.
[00:21:45.980 --> 00:21:49.040]   My hands are nailed to a piece of wood.
[00:21:49.040 --> 00:21:50.040]   Will you remember me?
[00:21:50.040 --> 00:21:51.860]   He was thirsty.
[00:21:51.860 --> 00:21:53.860]   And Jesus said what he would say to you,
[00:21:53.860 --> 00:21:56.140]   and he says to anyone who acknowledges,
[00:21:56.140 --> 00:21:57.940]   I'm unworthy, God.
[00:21:57.940 --> 00:22:01.340]   Will you remember me?
[00:22:01.340 --> 00:22:05.540]   And Jesus says, today you will be with me in paradise.
[00:22:05.540 --> 00:22:09.660]   You will be with me because of nothing that you did,
[00:22:09.660 --> 00:22:12.020]   despite everything wrong that you did,
[00:22:12.020 --> 00:22:15.220]   but the fact that you were simply thirsty.
[00:22:15.220 --> 00:22:16.260]   You acknowledge your need.
[00:22:16.260 --> 00:22:18.400]   All you need is need to be a Christian.
[00:22:18.400 --> 00:22:21.360]   It's the message of Christianity.
[00:22:21.360 --> 00:22:22.260]   So who's gonna be in heaven?
[00:22:22.260 --> 00:22:23.980]   Someone who acknowledges their thirst,
[00:22:23.980 --> 00:22:25.140]   acknowledges their need.
[00:22:25.140 --> 00:22:26.940]   And then he says, those who are victorious.
[00:22:26.940 --> 00:22:28.100]   What does that mean?
[00:22:28.100 --> 00:22:29.380]   You gotta be victorious?
[00:22:29.380 --> 00:22:33.060]   The word victorious is the Apostle John,
[00:22:33.060 --> 00:22:34.600]   it's really kind of one of his favorite words
[00:22:34.600 --> 00:22:35.900]   inside of the book of Revelation.
[00:22:35.900 --> 00:22:38.140]   It's the word nekeo, if you've heard that word before.
[00:22:38.140 --> 00:22:39.660]   And inside of the book of Revelation,
[00:22:39.660 --> 00:22:40.980]   he uses it several times.
[00:22:40.980 --> 00:22:42.660]   The good news is if you're like victorious,
[00:22:42.660 --> 00:22:43.480]   am I victorious?
[00:22:43.480 --> 00:22:44.320]   I don't know if I'm victorious.
[00:22:44.320 --> 00:22:45.460]   I definitely wasn't in March Madness.
[00:22:45.460 --> 00:22:47.500]   What does it mean to be victorious?
[00:22:47.500 --> 00:22:50.580]   He gives us the definition in 1 John chapter five
[00:22:50.580 --> 00:22:53.780]   where he says, who is victorious?
[00:22:53.780 --> 00:22:55.220]   And he answers his own question.
[00:22:55.220 --> 00:22:56.740]   1 John chapter five, verse five.
[00:22:56.740 --> 00:22:58.680]   So the person who accepts freely,
[00:22:58.680 --> 00:23:00.380]   the person who's victorious.
[00:23:00.380 --> 00:23:04.380]   And he says this, who is it that overcomes or is victorious?
[00:23:04.380 --> 00:23:05.340]   It's the same word.
[00:23:05.340 --> 00:23:11.300]   Only the one who believes that Jesus is the Son of God.
[00:23:11.300 --> 00:23:12.820]   What does it mean to be victorious?
[00:23:12.820 --> 00:23:17.020]   It means that you have accepted Jesus as your Savior,
[00:23:17.020 --> 00:23:18.060]   as the Son of God.
[00:23:18.060 --> 00:23:19.860]   That's the person who overcomes.
[00:23:19.860 --> 00:23:21.940]   Then he tells us who won't be there.
[00:23:21.940 --> 00:23:24.580]   The cowardly, the unbelieving.
[00:23:24.580 --> 00:23:26.740]   And he goes through a list that essentially
[00:23:26.740 --> 00:23:28.720]   could stop right there, unbelieving.
[00:23:28.720 --> 00:23:31.820]   Anyone who hasn't put their faith in Jesus.
[00:23:31.820 --> 00:23:35.020]   So they're defined by sexual immorality,
[00:23:35.020 --> 00:23:38.540]   drug abuse, that's what he says.
[00:23:38.540 --> 00:23:41.300]   By the actions that they've done in this life.
[00:23:41.300 --> 00:23:42.460]   They're not defined by Jesus.
[00:23:42.460 --> 00:23:45.180]   So anyone who has not believed in him.
[00:23:45.180 --> 00:23:46.900]   And then if you're like, well, I haven't done those things
[00:23:46.900 --> 00:23:48.260]   and maybe I haven't been sexually immoral,
[00:23:48.260 --> 00:23:51.140]   then he says liars and he covers everybody.
[00:23:51.140 --> 00:23:53.300]   And he says, these are the people who will not be there.
[00:23:53.300 --> 00:23:58.300]   Anyone who has not trusted in Jesus will spend eternity.
[00:23:58.300 --> 00:24:03.580]   And then finally he says that those who are there
[00:24:03.580 --> 00:24:05.580]   will be those whose name is written
[00:24:05.580 --> 00:24:06.580]   in the Lamb's Book of Life.
[00:24:06.580 --> 00:24:07.840]   How crazy is this, dude?
[00:24:07.840 --> 00:24:10.340]   So what the Bible teaches is that there's this book
[00:24:10.340 --> 00:24:12.820]   that God has up in heaven somewhere.
[00:24:12.820 --> 00:24:15.260]   And every time that someone trusts in Jesus
[00:24:15.260 --> 00:24:16.700]   or accepts what he did on the cross,
[00:24:16.700 --> 00:24:20.160]   man, Jesus, I'm not worthy to get into heaven.
[00:24:20.160 --> 00:24:22.500]   I messed up today, yesterday, a lot.
[00:24:22.500 --> 00:24:23.660]   I've done some bad things.
[00:24:23.660 --> 00:24:28.260]   But I accept that you died in my place because you love me.
[00:24:28.260 --> 00:24:29.780]   And so I'm not gonna trust in what I've done.
[00:24:29.780 --> 00:24:31.260]   I'm gonna trust that you died in my,
[00:24:31.260 --> 00:24:33.760]   you paid for my sin and you rose from the grave.
[00:24:33.760 --> 00:24:36.660]   When a person accepts that and trusts in Jesus,
[00:24:36.660 --> 00:24:39.660]   their name, it says, is written in the Lamb's Book of Life.
[00:24:39.660 --> 00:24:42.740]   And what the Bible teaches is that whoever's gonna get in
[00:24:42.740 --> 00:24:44.700]   to spend eternity with God in the new heavens
[00:24:44.700 --> 00:24:46.140]   and new earth has their name written in there.
[00:24:46.140 --> 00:24:48.540]   If it's not written in there, you're not getting in.
[00:24:48.540 --> 00:24:50.100]   It comes down to essentially that.
[00:24:50.100 --> 00:24:52.560]   Not how did they live in this life?
[00:24:52.560 --> 00:24:55.000]   It comes down to is their name written in there or not?
[00:24:55.000 --> 00:24:56.160]   It's essentially like this.
[00:24:56.160 --> 00:24:58.280]   A few years ago, I was in charge of planning
[00:24:58.280 --> 00:25:00.520]   my high school's 10-year reunion,
[00:25:00.520 --> 00:25:03.880]   which was, feels like a mistake on their part.
[00:25:03.880 --> 00:25:06.520]   And so I had to plan a party for like 1,000 people
[00:25:06.520 --> 00:25:07.680]   'cause I don't have enough to do.
[00:25:07.680 --> 00:25:11.720]   And so I, you know, had to rent out a venue
[00:25:11.720 --> 00:25:15.120]   and had to like plan out having food and catering
[00:25:15.120 --> 00:25:16.040]   and kind of all this stuff.
[00:25:16.040 --> 00:25:18.440]   And it was down in Houston.
[00:25:18.440 --> 00:25:19.780]   And planned it all out.
[00:25:19.780 --> 00:25:21.620]   And I brought my wife who didn't go to high school with me.
[00:25:21.620 --> 00:25:23.740]   So she's like gonna meet all these strangers
[00:25:23.740 --> 00:25:25.500]   who you can barely recognize,
[00:25:25.500 --> 00:25:28.580]   1,000 people in my class.
[00:25:28.580 --> 00:25:31.420]   And so I'm like running around trying to host the event
[00:25:31.420 --> 00:25:33.680]   and do, you know, make sure that putting out fires.
[00:25:33.680 --> 00:25:35.820]   And I was like, I asked my wife,
[00:25:35.820 --> 00:25:37.140]   "Hey, will you just stand at the door?
[00:25:37.140 --> 00:25:38.080]   "Here's the list.
[00:25:38.080 --> 00:25:40.100]   "You'll be the entrance, essentially the bouncer."
[00:25:40.100 --> 00:25:42.020]   So she's seven months pregnant at this time.
[00:25:42.020 --> 00:25:44.340]   Just put the prego lady at the front door
[00:25:44.340 --> 00:25:46.600]   and be the bouncer, which is pretty genius, honestly,
[00:25:46.600 --> 00:25:48.740]   'cause no one's gonna be mean to the pregnant lady.
[00:25:48.740 --> 00:25:51.320]   Anyways, and it was further genius
[00:25:51.320 --> 00:25:54.740]   because she didn't know anyone from my class.
[00:25:54.740 --> 00:25:56.860]   So to her, it was like, "Hey, did they buy a ticket?
[00:25:56.860 --> 00:25:58.140]   "Is their name on the list?
[00:25:58.140 --> 00:25:59.560]   "If it's not on the list, then you can't get in.
[00:25:59.560 --> 00:26:00.800]   "Just tell me your name, it's on the list."
[00:26:00.800 --> 00:26:02.460]   Versus me, who may have been tempted to be like,
[00:26:02.460 --> 00:26:04.020]   "Oh man, well, you were kind of the captain
[00:26:04.020 --> 00:26:05.820]   "of the football team, we'll let you in here."
[00:26:05.820 --> 00:26:07.620]   Or, "I think I was kind of mean to you in high school.
[00:26:07.620 --> 00:26:08.540]   "Get on in here."
[00:26:08.540 --> 00:26:11.140]   Or, you know, whatever the excuse was.
[00:26:11.140 --> 00:26:13.380]   I would have been tempted to, based on who they were
[00:26:13.380 --> 00:26:15.820]   or how they behaved or, you know, the high school experience
[00:26:15.820 --> 00:26:18.420]   or how did I know them, not necessarily based on
[00:26:18.420 --> 00:26:21.380]   whether or not they were just on the list.
[00:26:21.380 --> 00:26:26.120]   What the Bible teaches is it comes down to simply that.
[00:26:26.120 --> 00:26:28.120]   If you're gonna spend eternity with God,
[00:26:28.120 --> 00:26:33.000]   it's not just your default position.
[00:26:33.000 --> 00:26:36.660]   The default position of humanity is hell.
[00:26:36.660 --> 00:26:40.400]   And it's only those whose names are written
[00:26:40.400 --> 00:26:42.580]   in the Lamb's Book of Life, is what it says,
[00:26:42.580 --> 00:26:44.180]   who have spent eternity with God.
[00:26:44.180 --> 00:26:48.140]   How do you get your name written in the Lamb's Book of Life?
[00:26:48.140 --> 00:26:49.640]   You must be victorious.
[00:26:49.640 --> 00:26:52.660]   How are you victorious?
[00:26:52.660 --> 00:26:55.340]   A person is victorious by simply one thing,
[00:26:55.340 --> 00:26:57.000]   believing in Jesus.
[00:26:57.000 --> 00:27:00.060]   That's 1 John chapter five, that's what it says.
[00:27:00.060 --> 00:27:02.780]   And those who believe in Jesus have accepted.
[00:27:02.780 --> 00:27:04.300]   This is what the Bible teaches.
[00:27:04.300 --> 00:27:06.580]   If you have your name written in the Lamb's Book of Life,
[00:27:06.580 --> 00:27:07.820]   you're victorious.
[00:27:07.820 --> 00:27:09.660]   And that means you've believed in Jesus,
[00:27:09.660 --> 00:27:12.820]   which means you have accepted what he did on your behalf
[00:27:12.820 --> 00:27:16.100]   because you acknowledged you were thirsty.
[00:27:16.100 --> 00:27:16.940]   That's what it says.
[00:27:16.940 --> 00:27:18.980]   That's who's gonna be in heaven, those who are thirsty.
[00:27:18.980 --> 00:27:21.740]   And so they accept out of their thirst Jesus
[00:27:21.740 --> 00:27:24.340]   to quench that thirst or to meet their need.
[00:27:24.340 --> 00:27:27.860]   And they believe in him and they are victorious forever.
[00:27:27.860 --> 00:27:31.260]   And they are written in the Lamb's Book of Life forever.
[00:27:31.260 --> 00:27:34.900]   Those are the ones who are gonna spend eternity
[00:27:34.900 --> 00:27:36.320]   with God in heaven.
[00:27:36.320 --> 00:27:42.700]   Finally, what are we going to do in eternity?
[00:27:42.700 --> 00:27:43.540]   In eternity?
[00:27:43.540 --> 00:27:48.320]   Is it gonna be harps?
[00:27:48.320 --> 00:27:50.860]   You know, is it, can we fly?
[00:27:50.860 --> 00:27:52.600]   Is it just kind of whatever you want it to be?
[00:27:52.600 --> 00:27:53.760]   Like, I love cotton candy.
[00:27:53.760 --> 00:27:55.120]   There's cotton candy everywhere.
[00:27:55.120 --> 00:27:57.060]   Like, what is heaven gonna be like?
[00:27:57.060 --> 00:27:59.120]   And we're told in Revelation chapter 22,
[00:27:59.120 --> 00:28:00.320]   verses one through five.
[00:28:00.320 --> 00:28:05.640]   Then the angel showed me the river of the water of life,
[00:28:05.640 --> 00:28:08.460]   as clear as crystal,
[00:28:08.460 --> 00:28:10.820]   flowing from the throne of God and of the Lamb.
[00:28:12.400 --> 00:28:14.920]   Down the middle of the great street of the city.
[00:28:14.920 --> 00:28:17.640]   And on each side of the river stood the tree of life.
[00:28:17.640 --> 00:28:19.640]   So the river goes right through the tree of life.
[00:28:19.640 --> 00:28:22.500]   Remember the tree of life is from the Garden of Eden,
[00:28:22.500 --> 00:28:23.760]   if you've read Genesis.
[00:28:23.760 --> 00:28:25.520]   That it reappears.
[00:28:25.520 --> 00:28:28.020]   And inside of the tree of life, right at the tree of life,
[00:28:28.020 --> 00:28:31.280]   it is a tree that's bearing 12 crops of fruit,
[00:28:31.280 --> 00:28:32.620]   yielding its fruit every month.
[00:28:32.620 --> 00:28:34.400]   There's food in heaven.
[00:28:34.400 --> 00:28:35.340]   And the leaves of the tree
[00:28:35.340 --> 00:28:37.680]   are for the healing of the nations.
[00:28:37.680 --> 00:28:40.920]   No longer will there be any curse.
[00:28:40.920 --> 00:28:44.560]   The throne of God and the Lamb will be in the city,
[00:28:44.560 --> 00:28:47.100]   and his servants will serve him.
[00:28:47.100 --> 00:28:51.280]   They will see his face,
[00:28:51.280 --> 00:28:53.160]   and his name will be on their foreheads.
[00:28:53.160 --> 00:28:54.080]   What does that mean?
[00:28:54.080 --> 00:28:55.760]   It means, man, there's gonna be no doubt
[00:28:55.760 --> 00:28:58.080]   whose they are in eternity,
[00:28:58.080 --> 00:29:00.000]   because it'll be seen right on them.
[00:29:00.000 --> 00:29:02.240]   I'm his.
[00:29:02.240 --> 00:29:03.300]   I'm Christ's.
[00:29:03.300 --> 00:29:07.040]   There will be no more night,
[00:29:07.040 --> 00:29:09.040]   and they will not need the light of a lamp
[00:29:09.040 --> 00:29:11.000]   or the light of the sun, for the Lord their God
[00:29:11.000 --> 00:29:12.320]   will give them light.
[00:29:12.320 --> 00:29:15.640]   And they will reign or rule with him.
[00:29:15.640 --> 00:29:18.200]   It's the idea of royalty forever and ever.
[00:29:18.200 --> 00:29:19.160]   And the angel said to me,
[00:29:19.160 --> 00:29:21.540]   these words are trustworthy and true.
[00:29:21.540 --> 00:29:23.880]   You can take him to the bank.
[00:29:23.880 --> 00:29:26.960]   Our third idea is what will we do in heaven?
[00:29:26.960 --> 00:29:28.800]   There's two things that really I wanna pull out
[00:29:28.800 --> 00:29:30.160]   from this text and from other texts
[00:29:30.160 --> 00:29:31.000]   that we see in Scripture.
[00:29:31.000 --> 00:29:32.480]   The two things that we're gonna do inside of heaven
[00:29:32.480 --> 00:29:34.980]   is work and worship.
[00:29:34.980 --> 00:29:37.160]   Work and worship.
[00:29:37.160 --> 00:29:38.320]   The Bible just said that, hey,
[00:29:38.320 --> 00:29:39.720]   the servants of God are gonna serve him.
[00:29:39.720 --> 00:29:40.600]   They're gonna go throughout life,
[00:29:40.600 --> 00:29:42.320]   and in eternity, they're gonna serve God
[00:29:42.320 --> 00:29:43.440]   in the new heavens and new earth.
[00:29:43.440 --> 00:29:45.200]   The Bible tells us in other places
[00:29:45.200 --> 00:29:47.380]   that it gives an indication that, hey, we're gonna work.
[00:29:47.380 --> 00:29:49.860]   There may be some, there's gonna be some way
[00:29:49.860 --> 00:29:51.880]   that we experience jobs
[00:29:51.880 --> 00:29:54.200]   and experience almost a calling in life,
[00:29:54.200 --> 00:29:56.400]   that God is gonna assign to each of us
[00:29:56.400 --> 00:29:57.880]   some sort of work that we're gonna do
[00:29:57.880 --> 00:29:59.100]   for him for all of eternity.
[00:29:59.100 --> 00:30:01.160]   But it won't be like the work in this life.
[00:30:01.160 --> 00:30:02.900]   Like, this world is full of work
[00:30:02.900 --> 00:30:05.840]   that is just toilsome, or I'm filled with anxiety,
[00:30:05.840 --> 00:30:08.280]   or there's bad bosses.
[00:30:08.280 --> 00:30:09.200]   There's all kinds of things
[00:30:09.200 --> 00:30:11.240]   that are a result of sin in this life.
[00:30:11.240 --> 00:30:12.440]   But it says it'll be restored
[00:30:12.440 --> 00:30:14.360]   to like it was at the beginning.
[00:30:14.360 --> 00:30:15.280]   Do you know that there was work
[00:30:15.280 --> 00:30:16.600]   before sin entered the world?
[00:30:16.600 --> 00:30:17.800]   It was a part of the garden.
[00:30:17.800 --> 00:30:20.680]   Like, work is not a consequence of sin or the fall of man.
[00:30:20.680 --> 00:30:22.880]   Work was a part of God's original plan,
[00:30:22.880 --> 00:30:26.120]   and in eternity, he is going to allow you and I
[00:30:26.120 --> 00:30:29.280]   to experience a work that doesn't bring pain and toil.
[00:30:29.280 --> 00:30:31.920]   It brings joy and satisfaction.
[00:30:31.920 --> 00:30:33.440]   It's almost like the things that you do in life,
[00:30:33.440 --> 00:30:36.680]   of like, dude, I just feel like alive when I do this.
[00:30:36.680 --> 00:30:37.720]   I love this type of thing.
[00:30:37.720 --> 00:30:39.640]   That's the type of thing that you and I are gonna do.
[00:30:39.640 --> 00:30:41.020]   You may be doing it right now,
[00:30:41.020 --> 00:30:42.240]   but there's no question that you're gonna do it
[00:30:42.240 --> 00:30:44.520]   for all of eternity, as he's gonna assign,
[00:30:44.520 --> 00:30:47.040]   and he wove you stitch by stitch together
[00:30:47.040 --> 00:30:47.920]   in your mother's womb.
[00:30:47.920 --> 00:30:51.080]   He knows exactly the best type of calling
[00:30:51.080 --> 00:30:53.000]   or work for you to do, and for all of eternity,
[00:30:53.000 --> 00:30:54.480]   you're gonna experience the joy
[00:30:54.480 --> 00:30:55.760]   of getting to do that with him.
