
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:14:57.460 --> 00:14:59.160]   Abraham looked at the sky, and he said,
[00:14:59.160 --> 00:15:00.820]   "I believe you, Lord.
[00:15:00.820 --> 00:15:03.680]   "If you say this will be, I trust you.
[00:15:03.680 --> 00:15:05.100]   "I trust your promise."
[00:15:05.100 --> 00:15:08.060]   And in that moment of faith, all of a sudden,
[00:15:08.060 --> 00:15:10.900]   Abraham was given perfect righteousness with God.
[00:15:10.900 --> 00:15:13.040]   Not because of what he had done, or how he had acted,
[00:15:13.040 --> 00:15:17.060]   or did he behave, but because he believed.
[00:15:17.060 --> 00:15:19.180]   This is what Christianity is all about.
[00:15:19.180 --> 00:15:21.020]   If you're here, back in church for the first time
[00:15:21.020 --> 00:15:22.940]   in a long time, or maybe the first time ever,
[00:15:22.940 --> 00:15:25.260]   and you've ever wondered, what is the Bible about?
[00:15:25.260 --> 00:15:26.660]   What is Christianity about?
[00:15:26.660 --> 00:15:28.780]   The whole message of the Bible could be summed up
[00:15:28.780 --> 00:15:33.780]   in two words, God's invitation to man, saying, "Trust me.
[00:15:33.780 --> 00:15:36.800]   "I want you to trust me."
[00:15:36.800 --> 00:15:38.460]   That all of Christianity is about,
[00:15:38.460 --> 00:15:40.900]   not can you believe, or can you behave,
[00:15:40.900 --> 00:15:43.420]   but who do you believe in?
[00:15:43.420 --> 00:15:44.960]   Who have you put your trust in?
[00:15:44.960 --> 00:15:48.780]   The message of world religions is, can you behave?
[00:15:48.780 --> 00:15:49.700]   Have you behaved?
[00:15:49.700 --> 00:15:51.260]   That's what every other major world religion,
[00:15:51.260 --> 00:15:53.300]   I really wanna make sure we get this before we move on,
[00:15:53.300 --> 00:15:56.500]   every other major world religion teaches
[00:15:56.500 --> 00:15:58.420]   that the issue is, when it comes to God
[00:15:58.420 --> 00:16:01.740]   and man's relationship together, can you behave?
[00:16:01.740 --> 00:16:03.300]   Can you do enough good things?
[00:16:03.300 --> 00:16:04.980]   That's what all of them teach.
[00:16:04.980 --> 00:16:07.700]   And the message of Christianity is not, can you behave?
[00:16:07.700 --> 00:16:09.400]   It is, do you believe?
[00:16:09.400 --> 00:16:11.540]   Who have you trusted in?
[00:16:11.540 --> 00:16:13.860]   And Abraham believed, and in a moment,
[00:16:13.860 --> 00:16:18.860]   not based on how he behaved, but in who he believed.
[00:16:20.500 --> 00:16:21.940]   Everything changed.
[00:16:21.940 --> 00:16:24.580]   The father of our faith, he was declared righteous.
[00:16:24.580 --> 00:16:26.280]   You, in a moment of faith tonight,
[00:16:26.280 --> 00:16:29.380]   if you put your faith not in how good of a person you are,
[00:16:29.380 --> 00:16:31.220]   and I'm sure you're a nice person,
[00:16:31.220 --> 00:16:36.220]   but in Jesus's work on the cross to pay for your sin,
[00:16:36.220 --> 00:16:38.100]   because the reality is,
[00:16:38.100 --> 00:16:39.380]   you're not as nice as you think you are.
[00:16:39.380 --> 00:16:42.700]   You're not as good as you think you are, and neither am I.
[00:16:42.700 --> 00:16:44.240]   That's why we need a savior.
[00:16:44.240 --> 00:16:47.320]   And in a moment of belief, everything changed for Abraham.
[00:16:47.320 --> 00:16:49.500]   This verse, three times in the New Testament,
[00:16:49.500 --> 00:16:50.980]   the New Testament authors say,
[00:16:50.980 --> 00:16:54.800]   it's always been about, can you believe?
[00:16:54.800 --> 00:16:57.980]   It's never been about, can you behave?
[00:16:57.980 --> 00:17:01.900]   And Abraham believed, and perfect righteousness was his.
[00:17:01.900 --> 00:17:03.500]   So Abraham models this faith for us,
[00:17:03.500 --> 00:17:05.260]   but really, sadly for him,
[00:17:05.260 --> 00:17:09.460]   and really encouraging in a weird way for us,
[00:17:09.460 --> 00:17:12.780]   or giving us hope, he's just like many of us in the room,
[00:17:12.780 --> 00:17:15.360]   that at times, we express this incredible faith,
[00:17:15.360 --> 00:17:18.120]   but we have these waves of just, over time,
[00:17:18.120 --> 00:17:20.340]   as we look at our circumstances, and we're going,
[00:17:20.340 --> 00:17:22.660]   God, when are you gonna show up?
[00:17:22.660 --> 00:17:24.740]   And he has these moments of lapses in his life,
[00:17:24.740 --> 00:17:26.100]   and I'm gonna tell you about a couple of 'em
[00:17:26.100 --> 00:17:29.540]   where Abraham doesn't perfectly express faith,
[00:17:29.540 --> 00:17:30.420]   that although he said, God,
[00:17:30.420 --> 00:17:33.180]   I'm gonna trust you with the destinations,
[00:17:33.180 --> 00:17:34.700]   he found himself saying,
[00:17:34.700 --> 00:17:37.120]   I don't know if I can trust you in this situation.
[00:17:37.120 --> 00:17:38.020]   If you're in the room tonight,
[00:17:38.020 --> 00:17:38.940]   and you have something in your life,
[00:17:38.940 --> 00:17:40.820]   where you're like, I don't know if I trust
[00:17:40.820 --> 00:17:43.140]   what God is up to here,
[00:17:43.140 --> 00:17:44.780]   with what's going on in my work,
[00:17:44.780 --> 00:17:46.940]   with where, I don't even wanna live in this city, Dallas.
[00:17:46.940 --> 00:17:48.140]   I don't wanna be single.
[00:17:48.140 --> 00:17:50.860]   I don't wanna be, all my other friends have gotten married,
[00:17:50.860 --> 00:17:52.980]   they're having kids, everything's moving on.
[00:17:52.980 --> 00:17:55.320]   I don't like what the situation is in front of me.
[00:17:55.320 --> 00:17:58.140]   Abraham found himself in very similar circumstances.
[00:17:58.140 --> 00:18:03.220]   And sadly, he didn't walk by the faith
[00:18:03.220 --> 00:18:05.420]   that marked his original relationship,
[00:18:05.420 --> 00:18:07.260]   and beginning relationship with God.
[00:18:07.260 --> 00:18:09.900]   And so, we're gonna talk about some of those,
[00:18:09.900 --> 00:18:11.820]   about what it looks like to trust him in your situation.
[00:18:11.820 --> 00:18:14.280]   Our second idea, this comes from Genesis 16.
[00:18:14.280 --> 00:18:15.920]   I'm gonna summarize the story,
[00:18:15.920 --> 00:18:17.540]   so that we can keep moving through.
[00:18:17.540 --> 00:18:18.700]   But basically, what happens,
[00:18:18.700 --> 00:18:20.960]   Abraham continues to wait for a child.
[00:18:20.960 --> 00:18:22.940]   God says, hey, I'm gonna bring you a little baby boy.
[00:18:22.940 --> 00:18:24.520]   That's what's coming for you, Abe.
[00:18:24.520 --> 00:18:27.220]   You and your girl, Sarah, you're about to have a kid.
[00:18:27.220 --> 00:18:29.400]   Just get excited, make up the nursery.
[00:18:29.400 --> 00:18:31.260]   And Abraham's waiting and waiting and waiting.
[00:18:31.260 --> 00:18:32.900]   10 years go by, there's no kid.
[00:18:32.900 --> 00:18:35.980]   He looks over at his wife, Sarah, who's 75,
[00:18:35.980 --> 00:18:38.940]   and he's going, gosh, this woman is not having a baby.
[00:18:38.940 --> 00:18:40.180]   She is not the baby mama.
[00:18:40.180 --> 00:18:41.640]   This cannot work out.
[00:18:41.640 --> 00:18:45.060]   The biological clock is not ticking anymore.
[00:18:45.060 --> 00:18:46.420]   The clock fell off the wall,
[00:18:46.420 --> 00:18:48.540]   and Sarah's not having this baby.
[00:18:48.540 --> 00:18:51.380]   And Sarah's going, I'm not having that baby.
[00:18:51.380 --> 00:18:52.740]   I mean, think about it, 75.
[00:18:52.740 --> 00:18:54.020]   Who do you know who's 75?
[00:18:54.020 --> 00:18:54.860]   And if you're like, yeah,
[00:18:54.860 --> 00:18:56.860]   but biblical ages are different, aren't they?
[00:18:56.860 --> 00:18:58.660]   The Bible says about Abraham and Sarah,
[00:18:58.660 --> 00:19:01.100]   they were as good as dead, how old they were.
[00:19:01.100 --> 00:19:02.480]   That's how it describes it.
[00:19:02.480 --> 00:19:04.460]   So Abraham's looking, Sarah's going,
[00:19:04.460 --> 00:19:05.660]   it's not coming for me.
[00:19:05.660 --> 00:19:09.780]   And they look, and one day, they see this servant
[00:19:09.780 --> 00:19:12.180]   that was a part of their household named Hagar.
[00:19:13.080 --> 00:19:16.840]   And they say, hey, why don't you go sleep with Hagar
[00:19:16.840 --> 00:19:19.720]   and Abraham, and maybe she can bring the child.
[00:19:19.720 --> 00:19:20.960]   Maybe that's what God wants to do,
[00:19:20.960 --> 00:19:24.040]   that Abraham begins to take things into his own hands.
[00:19:24.040 --> 00:19:26.760]   And he takes things into his own hands,
[00:19:26.760 --> 00:19:28.680]   and they go sleep with Hagar, and what do you know?
[00:19:28.680 --> 00:19:31.360]   God brings into the world a little baby boy,
[00:19:31.360 --> 00:19:32.600]   but God shows up and says,
[00:19:32.600 --> 00:19:35.680]   this is not the child of the promise.
[00:19:35.680 --> 00:19:37.880]   This child, I will bless,
[00:19:37.880 --> 00:19:39.380]   and he will have nations come from him,
[00:19:39.380 --> 00:19:40.820]   but this will not be the child
[00:19:40.820 --> 00:19:43.720]   that I choose to bless the whole world through.
[00:19:43.720 --> 00:19:45.280]   His name was Ishmael.
[00:19:45.280 --> 00:19:48.760]   Ishmael, if you know the story of Ishmael,
[00:19:48.760 --> 00:19:50.120]   there was all kinds of conflict
[00:19:50.120 --> 00:19:51.220]   because Abraham said,
[00:19:51.220 --> 00:19:53.620]   I'm gonna just take things into my own hands.
[00:19:53.620 --> 00:19:55.680]   I don't know if God's way is really gonna work out,
[00:19:55.680 --> 00:19:57.480]   so I'm just gonna kind of make things work.
[00:19:57.480 --> 00:19:58.580]   Because of that decision,
[00:19:58.580 --> 00:20:01.600]   all kinds of chaos was brought into Abraham's family.
[00:20:01.600 --> 00:20:03.560]   Conflict began to mark their family.
[00:20:03.560 --> 00:20:05.040]   There was a feud, and eventually,
[00:20:05.040 --> 00:20:07.560]   Ishmael and his mom were separated
[00:20:07.560 --> 00:20:08.900]   from the rest of the family,
[00:20:08.900 --> 00:20:13.080]   and to this day, a conflict exists
[00:20:13.080 --> 00:20:15.720]   between the two sons of Abraham.
[00:20:15.720 --> 00:20:17.040]   Because Ishmael, and Ishmael,
[00:20:17.040 --> 00:20:18.960]   and if you know the story of the Arab nations,
[00:20:18.960 --> 00:20:22.200]   they trace their line to Ishmael.
[00:20:22.200 --> 00:20:23.280]   Is there a conflict today
[00:20:23.280 --> 00:20:26.160]   between the Arab nations and the Jews?
[00:20:26.160 --> 00:20:27.000]   Yes.
[00:20:27.000 --> 00:20:28.560]   This will be on CNN.
[00:20:28.560 --> 00:20:30.960]   Click it on, you'll see something about the Middle East.
[00:20:30.960 --> 00:20:32.240]   That's what we call that.
[00:20:32.240 --> 00:20:33.960]   That's what the conflict between the Arab nation
[00:20:33.960 --> 00:20:35.900]   and the Jew, all of which started here,
[00:20:36.840 --> 00:20:39.340]   and his desire to take things into his own hands.
[00:20:39.340 --> 00:20:43.260]   He brought consequences, not just for him and his family,
[00:20:43.260 --> 00:20:46.100]   consequences we still see the effects of today.
[00:20:46.100 --> 00:20:49.900]   This is the person who brings things into their own hands
[00:20:49.900 --> 00:20:51.100]   'cause they don't trust God,
[00:20:51.100 --> 00:20:54.020]   and they bring chaos into the world as well.
[00:20:54.020 --> 00:20:56.620]   Like, this is the person, truly,
[00:20:56.620 --> 00:20:58.780]   this is the girl who says, like,
[00:20:58.780 --> 00:21:00.480]   look, I know, I'm dating this guy,
[00:21:00.480 --> 00:21:01.900]   and he's really not a believer,
[00:21:01.900 --> 00:21:04.220]   but I'm working with him, we're gonna get there.
[00:21:04.220 --> 00:21:06.580]   I feel like I'm a light in his world.
[00:21:06.580 --> 00:21:08.120]   I feel like I'm a good example for him.
[00:21:08.120 --> 00:21:09.200]   I've seen Fixer Upper.
[00:21:09.200 --> 00:21:10.280]   I know how this thing works.
[00:21:10.280 --> 00:21:11.300]   He's my little Fixer Upper.
[00:21:11.300 --> 00:21:12.300]   We're gonna make it work.
[00:21:12.300 --> 00:21:13.780]   And this is the person who ends up
[00:21:13.780 --> 00:21:16.220]   pursuing that relationship, thinking like,
[00:21:16.220 --> 00:21:19.920]   hey, I need to be the vessel which God uses to save him.
[00:21:19.920 --> 00:21:21.780]   Ends up going farther in that relationship,
[00:21:21.780 --> 00:21:24.280]   sometimes even gets married,
[00:21:24.280 --> 00:21:27.200]   and brings all kinds of pain into their life,
[00:21:27.200 --> 00:21:29.280]   the pain that comes from marrying someone
[00:21:29.280 --> 00:21:31.680]   who doesn't share the same faith as you.
[00:21:31.680 --> 00:21:32.720]   This is the person who says, like,
[00:21:32.720 --> 00:21:34.540]   look, I'm gonna take things into my own hands.
[00:21:34.540 --> 00:21:35.880]   I'm in an unhappy marriage.
[00:21:35.880 --> 00:21:36.880]   I'm getting a divorce.
[00:21:36.880 --> 00:21:38.800]   I mean, God wants me to be happy, right?
[00:21:38.800 --> 00:21:40.800]   That's what God wants for us.
[00:21:40.800 --> 00:21:42.460]   And they say, I'm just gonna get a divorce,
[00:21:42.460 --> 00:21:45.540]   and all kinds of pain is brought into their life.
[00:21:45.540 --> 00:21:49.640]   The person, tragically, who takes
[00:21:49.640 --> 00:21:52.440]   and taking things into their own hands,
[00:21:52.440 --> 00:21:54.800]   rather than trusting God with whatever situation
[00:21:54.800 --> 00:21:59.800]   is in front of them, ends up taking the life of a child.
[00:21:59.800 --> 00:22:03.760]   Ends up saying, hey, I'm going to abort this child
[00:22:03.760 --> 00:22:06.080]   because, man, God would not want this child
[00:22:06.080 --> 00:22:07.400]   to be raised in a home like this.
[00:22:07.400 --> 00:22:08.320]   Could be crazy.
[00:22:08.320 --> 00:22:11.600]   And if you're in the room, and that's part of your story,
[00:22:11.600 --> 00:22:13.780]   any of those things, man, there is so much grace.
[00:22:13.780 --> 00:22:17.720]   God can redeem, restore any story, any story.
[00:22:17.720 --> 00:22:21.380]   One of my closest friends, partners in ministry,
[00:22:21.380 --> 00:22:24.160]   is a girl named Allie, who that's a part of her story.
[00:22:24.160 --> 00:22:27.600]   And she is a testimony to just how God can redeem
[00:22:27.600 --> 00:22:29.420]   and work no matter how bleak.
[00:22:29.420 --> 00:22:30.960]   But at the same time, she would acknowledge
[00:22:30.960 --> 00:22:32.280]   there's incredible pain.
[00:22:33.120 --> 00:22:35.720]   When we grab and take things into our own hands,
[00:22:35.720 --> 00:22:38.040]   and take them out of God's.
[00:22:38.040 --> 00:22:40.840]   And so Abraham modeled this,
[00:22:40.840 --> 00:22:42.520]   and not only did he have a lapse of faith there,
[00:22:42.520 --> 00:22:44.760]   there's another time where God shows up,
[00:22:44.760 --> 00:22:46.720]   and basically, shortly after this, he says,
[00:22:46.720 --> 00:22:48.600]   look, I'm going to give you a child.
[00:22:48.600 --> 00:22:51.720]   And Abraham's response, he literally laughs
[00:22:51.720 --> 00:22:52.640]   in the face of God.
[00:22:52.640 --> 00:22:54.920]   I'm gonna read it, and it's almost comical.
[00:22:54.920 --> 00:22:57.880]   This is what happens a little bit later.
[00:22:57.880 --> 00:23:00.080]   God shows up, and he says, hey, Abraham,
[00:23:00.080 --> 00:23:01.640]   I know you still don't have a child,
[00:23:01.640 --> 00:23:04.680]   and it's been 25 years.
[00:23:04.680 --> 00:23:06.120]   Think about that.
[00:23:06.120 --> 00:23:07.400]   God promises you something,
[00:23:07.400 --> 00:23:10.440]   you're expecting something from him, 25 years.
[00:23:10.440 --> 00:23:12.880]   If we don't get a prayer request that we pray on Thursday,
[00:23:12.880 --> 00:23:15.000]   answered by like Sunday, we're like,
[00:23:15.000 --> 00:23:17.760]   where are you, God, where are you?
[00:23:17.760 --> 00:23:20.520]   Abraham, 25 years.
[00:23:20.520 --> 00:23:22.120]   He's still waiting, and God shows up,
[00:23:22.120 --> 00:23:25.840]   and gosh, I love this part, because it's so like crazy.
[00:23:25.840 --> 00:23:29.360]   He says this, verse five of chapter 17, next chapter.
[00:23:29.360 --> 00:23:31.360]   No longer, Abraham, God shows up,
[00:23:31.360 --> 00:23:34.280]   hey, does he show up with a little child?
[00:23:34.280 --> 00:23:36.360]   No, I'm showing up with a name change.
[00:23:36.360 --> 00:23:37.680]   I want you to change your name.
[00:23:37.680 --> 00:23:39.080]   What am I gonna go by, God?
[00:23:39.080 --> 00:23:41.160]   You will be called Abraham,
[00:23:41.160 --> 00:23:44.480]   for I have made you the father of many nations.
[00:23:44.480 --> 00:23:46.000]   I will make you very fruitful.
[00:23:46.000 --> 00:23:48.040]   I will make nations and kings come from you.
[00:23:48.040 --> 00:23:50.720]   Wait a second, God, I don't even have one king,
[00:23:50.720 --> 00:23:53.000]   or one child, let alone a nation.
[00:23:53.000 --> 00:23:54.080]   Can I just get one?
[00:23:54.080 --> 00:23:55.960]   Not only do I want you to change your name,
[00:23:55.960 --> 00:23:58.280]   we're gonna change Sarai's name, your wife.
[00:23:58.280 --> 00:24:00.000]   She's gonna be the mother of many nations.
[00:24:00.000 --> 00:24:03.000]   And as for Sarai, you are no longer to call her Sarai.
[00:24:03.000 --> 00:24:04.560]   Her name will be Sarah.
[00:24:04.560 --> 00:24:06.840]   I will bless her and give her a son by you.
[00:24:06.840 --> 00:24:09.800]   I will bless her so she will be the mother of nations.
[00:24:09.800 --> 00:24:12.000]   Like, imagine this conversation
[00:24:12.000 --> 00:24:13.520]   when he gets home to his wife.
[00:24:13.520 --> 00:24:18.600]   So God showed up today, and apparently,
[00:24:18.600 --> 00:24:21.520]   I'm supposed to stop going by Abraham,
[00:24:21.520 --> 00:24:23.360]   and start going by father of many nations.
[00:24:23.360 --> 00:24:26.040]   I'm Big Papa, and you are Big Mama from now on.
[00:24:27.000 --> 00:24:28.120]   (audience laughing)
[00:24:28.120 --> 00:24:29.840]   And think about it, I mean, he doesn't have a kid,
[00:24:29.840 --> 00:24:31.160]   he's gotta go around the neighborhood
[00:24:31.160 --> 00:24:32.680]   when people are like, hey, Abe,
[00:24:32.680 --> 00:24:34.520]   you mind if I borrow, you know, camel?
[00:24:34.520 --> 00:24:35.440]   I don't know what they borrow.
[00:24:35.440 --> 00:24:36.440]   Hey, Abe, you mind if I borrow?
[00:24:36.440 --> 00:24:39.240]   And he's like, actually, you call me father of many nations.
[00:24:39.240 --> 00:24:40.480]   Okay, Abe, you don't even have a kid.
[00:24:40.480 --> 00:24:42.400]   It's father of many nations, first off.
[00:24:42.400 --> 00:24:45.360]   Like, think about this, for an entire year,
[00:24:45.360 --> 00:24:47.320]   change your name to father of nations.
[00:24:47.320 --> 00:24:48.600]   That is crazy.
[00:24:48.600 --> 00:24:49.960]   And God, in the midst of this, says,
[00:24:49.960 --> 00:24:53.120]   hey, I'm inviting you because I've said it.
[00:24:53.120 --> 00:24:54.720]   You can take it to the bank.
[00:24:54.720 --> 00:24:55.880]   It's as good as done.
[00:24:55.880 --> 00:24:57.520]   You are a father of many nations
[00:24:57.520 --> 00:24:58.880]   because it's going to happen.
[00:24:58.880 --> 00:25:00.920]   That's how sure of a thing that it is,
[00:25:00.920 --> 00:25:02.400]   and I want you to call yourself that.
[00:25:02.400 --> 00:25:03.840]   Here's what Abraham does.
[00:25:03.840 --> 00:25:05.720]   In the midst of being told this would happen,
[00:25:05.720 --> 00:25:08.640]   he doesn't do what I think a lot of us look at the Bible
[00:25:08.640 --> 00:25:11.080]   and we're like, man, what a faithful patriarch
[00:25:11.080 --> 00:25:13.940]   who must have said, yes, Lord, you have spoken,
[00:25:13.940 --> 00:25:14.780]   and so it shall be.
[00:25:14.780 --> 00:25:15.840]   Here's what he does.
[00:25:15.840 --> 00:25:19.000]   Abraham fell on his face and laughed.
[00:25:19.000 --> 00:25:20.800]   He laughed at God, saying,
[00:25:20.800 --> 00:25:24.560]   will a son be born to a man 100 years old?
[00:25:24.560 --> 00:25:28.560]   Will Sarah bear a child at age 90?
[00:25:28.560 --> 00:25:29.600]   And Abraham said to God,
[00:25:29.600 --> 00:25:31.240]   if only Ishmael could have your blessing,
[00:25:31.240 --> 00:25:36.240]   then God said, yes, but your wife, Sarah,
[00:25:36.240 --> 00:25:38.240]   will bear you a son.
[00:25:38.240 --> 00:25:39.980]   You will call him Isaac.
[00:25:39.980 --> 00:25:42.160]   I have made my covenant with him.
[00:25:42.160 --> 00:25:43.720]   I will establish it with him
[00:25:43.720 --> 00:25:46.200]   as an everlasting covenant for his descendants.
[00:25:46.200 --> 00:25:52.560]   Time goes by, and God, despite Abraham laughing in his face,
[00:25:52.600 --> 00:25:55.580]   despite the waves of not trusting him in his situation,
[00:25:55.580 --> 00:26:01.640]   despite his faithlessness, God is faithful to the promise,
[00:26:01.640 --> 00:26:03.180]   and a little baby boy shows up.
[00:26:03.180 --> 00:26:06.020]   Sarah gets a bump in her stomach,
[00:26:06.020 --> 00:26:09.360]   and nine months later, Isaac gets brought into the world.
[00:26:09.360 --> 00:26:12.080]   And I wanna pause really quickly here
[00:26:12.080 --> 00:26:14.540]   before we go to the last part of the story.
[00:26:14.540 --> 00:26:17.420]   I think this was the pivot point in Abraham's life.
[00:26:17.420 --> 00:26:19.240]   I think this was the moment when he began to go,
[00:26:19.240 --> 00:26:22.080]   oh my gosh, God, whatever you say is going to happen.
[00:26:22.080 --> 00:26:23.000]   I trust you.
[00:26:23.000 --> 00:26:25.680]   I think because we're told later on
[00:26:25.680 --> 00:26:28.920]   that Abraham's faith grew, that on the journey with God,
[00:26:28.920 --> 00:26:32.760]   he grew strong in his faith as he saw God continue to work.
[00:26:32.760 --> 00:26:34.880]   And I think, and why do I think that?
[00:26:34.880 --> 00:26:37.140]   Mainly because what would you do if you were Abraham
[00:26:37.140 --> 00:26:39.880]   and you saw a 90-year-old woman give birth to a baby?
[00:26:39.880 --> 00:26:41.680]   For us, we're like, oh man, that's crazy.
[00:26:41.680 --> 00:26:43.260]   That's so biblical crazy.
[00:26:43.260 --> 00:26:44.220]   Think about your grandma.
[00:26:44.220 --> 00:26:45.360]   My grandma's 93.
[00:26:45.360 --> 00:26:47.920]   Girl ain't having no babies anytime soon.
[00:26:47.920 --> 00:26:49.400]   You got any grandmas around?
[00:26:49.400 --> 00:26:50.760]   No children coming through that.
[00:26:50.760 --> 00:26:52.080]   Abraham watches.
[00:26:52.080 --> 00:26:55.800]   (congregation laughing)
[00:26:55.800 --> 00:26:56.640]   I apologize.
[00:26:56.640 --> 00:27:01.600]   And by that, I mean a woman, her.
[00:27:01.600 --> 00:27:04.940]   (congregation laughing)
[00:27:04.940 --> 00:27:08.880]   We're gonna just move on.
[00:27:08.880 --> 00:27:10.240]   (laughing)
[00:27:10.240 --> 00:27:12.520]   We're just closing prayer after that, Lord.
[00:27:12.520 --> 00:27:15.760]   It's true.
[00:27:15.760 --> 00:27:18.680]   It's true.
[00:27:18.960 --> 00:27:21.040]   (congregation laughing)
[00:27:21.040 --> 00:27:23.120]   Oh man, okay.
[00:27:23.120 --> 00:27:26.760]   Oh man.
[00:27:26.760 --> 00:27:27.760]   So anyway, all right.
[00:27:27.760 --> 00:27:30.400]   So Abraham sees this, but it did happen there.
[00:27:30.400 --> 00:27:32.400]   Abraham sees it happen in his own life.
[00:27:32.400 --> 00:27:33.480]   He sees God show up.
[00:27:33.480 --> 00:27:35.680]   He sees God deliver and keep his promise.
[00:27:35.680 --> 00:27:37.960]   And let me bring us back.
[00:27:37.960 --> 00:27:40.280]   I think it was in this moment that he began,
[00:27:40.280 --> 00:27:41.280]   his faith grew strong.
[00:27:41.280 --> 00:27:42.960]   No matter what God says will happen,
[00:27:42.960 --> 00:27:44.120]   if he says it, it's true.
[00:27:44.120 --> 00:27:45.420]   It's going to happen.
[00:27:46.920 --> 00:27:49.320]   And I say that not only because of how amazing it would be
[00:27:49.320 --> 00:27:50.160]   if we saw it firsthand,
[00:27:50.160 --> 00:27:53.000]   but because of what happens next in Abraham's life.
[00:27:53.000 --> 00:27:56.040]   And this man who both expressed faith at times
[00:27:56.040 --> 00:27:57.640]   and then had these moments and waves
[00:27:57.640 --> 00:27:58.960]   where he didn't trust God,
[00:27:58.960 --> 00:28:01.480]   all of a sudden does what I think is unimaginable
[00:28:01.480 --> 00:28:02.300]   in terms of faith.
[00:28:02.300 --> 00:28:03.440]   Shows an amount of faith,
[00:28:03.440 --> 00:28:06.460]   I don't even know how to get my arms around fully.
[00:28:06.460 --> 00:28:08.180]   And God comes to him and says one more thing.
[00:28:08.180 --> 00:28:09.180]   So the baby is here.
[00:28:09.180 --> 00:28:10.020]   Isaac is here.
[00:28:10.020 --> 00:28:11.320]   God's kept his promise.
[00:28:11.320 --> 00:28:13.000]   Abraham's been waiting 25 years.
[00:28:13.000 --> 00:28:14.760]   Finally, a little baby boy is here.
[00:28:14.760 --> 00:28:18.160]   Finally, a child that God has promised will live,
[00:28:18.160 --> 00:28:20.480]   that God has promised Isaac will be the one
[00:28:20.480 --> 00:28:22.620]   that my covenant never ends through.
[00:28:22.620 --> 00:28:26.160]   Isaac will be the one, this little baby boy,
[00:28:26.160 --> 00:28:28.680]   he's going to be the one who will bring about
[00:28:28.680 --> 00:28:30.300]   really the savior of the world.
[00:28:30.300 --> 00:28:31.740]   Jesus would come through Isaac.
[00:28:31.740 --> 00:28:33.400]   So Abraham's sleeping well knowing,
[00:28:33.400 --> 00:28:35.040]   "Hey, I know God has promised."
[00:28:35.040 --> 00:28:37.560]   And just like he promised and it was fulfilled
[00:28:37.560 --> 00:28:39.720]   in a 90-year-old woman, this child will live.
[00:28:39.720 --> 00:28:43.000]   This child will bring into the world the savior.
[00:28:44.140 --> 00:28:46.880]   Until all of a sudden one day, God shows up to Abraham
[00:28:46.880 --> 00:28:50.240]   and he begins to test Abraham's faith.
[00:28:50.240 --> 00:28:53.200]   His final exam, if you will, of faith
[00:28:53.200 --> 00:28:54.080]   in their relationship.
[00:28:54.080 --> 00:28:56.240]   And here's what God invites all of us to.
[00:28:56.240 --> 00:28:59.460]   He's about to show how he calls Abraham
[00:28:59.460 --> 00:29:03.800]   to a place I think he calls and wants all of us to live at.
[00:29:03.800 --> 00:29:05.400]   But it's a place of trusting God,
[00:29:05.400 --> 00:29:07.720]   this is our third point, with no reservation.
[00:29:07.720 --> 00:29:08.760]   That he's gonna trust God.
[00:29:08.760 --> 00:29:10.760]   "I'm not holding anything back, God.
[00:29:10.760 --> 00:29:13.680]   "I'm gonna trust you with anything and everything."
[00:29:13.680 --> 00:29:15.540]   And here's what happens next in Abraham's story.
[00:29:15.540 --> 00:29:17.260]   So the little boy begins to grow
[00:29:17.260 --> 00:29:19.220]   and this is what happens.
[00:29:19.220 --> 00:29:21.500]   Sometime later, this is chapter 22,
[00:29:21.500 --> 00:29:23.100]   God tested Abraham.
[00:29:23.100 --> 00:29:26.860]   And he said, "Abraham," and Abraham said, "Here I am."
[00:29:26.860 --> 00:29:29.820]   And then God said, "Take your son,
[00:29:29.820 --> 00:29:32.700]   "your only son whom you love,"
[00:29:32.700 --> 00:29:36.080]   or your one and only son you may have, Isaac,
[00:29:36.080 --> 00:29:40.240]   "and go to the region of Moriah, go to Mount Moriah,
[00:29:41.760 --> 00:29:45.300]   "and sacrifice him there as a burnt offering
[00:29:45.300 --> 00:29:48.640]   "on a mountain that I will show you."
[00:29:48.640 --> 00:29:51.680]   Child sacrifice?
[00:29:51.680 --> 00:29:53.900]   Like God, what is it?
[00:29:53.900 --> 00:29:55.840]   You want me to sacrifice the child?
[00:29:55.840 --> 00:29:58.340]   What are you asking me to do?
[00:29:58.340 --> 00:30:00.380]   I mean, I've been waiting years and years and years
[00:30:00.380 --> 00:30:02.540]   for this child and finally he's here
[00:30:02.540 --> 00:30:04.820]   and you're saying, "Go and I want you to sacrifice him."
[00:30:04.820 --> 00:30:06.420]   What are you asking me to do?
[00:30:06.420 --> 00:30:11.680]   But Abraham, I think this is why I believe
[00:30:11.680 --> 00:30:13.060]   that his faith had grown strong,
[00:30:13.060 --> 00:30:14.940]   that he knew no matter what God's asking me to,
[00:30:14.940 --> 00:30:15.780]   I can trust him.
[00:30:15.780 --> 00:30:18.900]   I know that he's a good, loving father.
[00:30:18.900 --> 00:30:20.620]   He wouldn't call me to do something
[00:30:20.620 --> 00:30:26.340]   that went against his will, his good and perfect will,
[00:30:26.340 --> 00:30:27.700]   so I'm gonna trust him.
