
[00:00:00.000 --> 00:00:02.580]   (gentle music)
[00:16:34.200 --> 00:16:37.640]   "but we ourselves, who have the first fruits of the Spirit,
[00:16:37.640 --> 00:16:40.300]   "grown inwardly as we eagerly await
[00:16:40.300 --> 00:16:42.600]   "our adoption to sonship,
[00:16:42.600 --> 00:16:44.900]   "the redemption of our bodies.
[00:16:44.900 --> 00:16:47.140]   "For in this hope we were saved,
[00:16:47.140 --> 00:16:50.700]   "but hope that is not seen is no hope.
[00:16:50.700 --> 00:16:52.640]   "For who hopes for what we already have?
[00:16:52.640 --> 00:16:55.900]   "But if we hope for what we do not yet have,
[00:16:55.900 --> 00:17:00.040]   "we wait for it patiently, or with endurance we endure."
[00:17:00.040 --> 00:17:01.980]   This brings us to our second idea in this text,
[00:17:01.980 --> 00:17:04.360]   the first one, of the source of our greatest hurt
[00:17:04.360 --> 00:17:06.140]   in this world is sin.
[00:17:06.140 --> 00:17:09.180]   The second idea is the source of our greatest hope
[00:17:09.180 --> 00:17:11.440]   is the resurrection.
[00:17:11.440 --> 00:17:14.220]   And you may be going, where do you see that in that text?
[00:17:14.220 --> 00:17:15.340]   Let me explain.
[00:17:15.340 --> 00:17:18.380]   What Paul just laid out is that the world around us,
[00:17:18.380 --> 00:17:21.640]   creation has been groaning in the pains of childbirth.
[00:17:21.640 --> 00:17:23.740]   Why did Paul use pains of childbirth?
[00:17:23.740 --> 00:17:26.220]   It's an analogy that's used throughout the New Testament.
[00:17:26.220 --> 00:17:27.820]   Here's what happens in childbirth pains.
[00:17:27.820 --> 00:17:29.540]   I'm gonna really explain how you have a baby.
[00:17:29.540 --> 00:17:31.220]   Really, are you about to do this, David?
[00:17:31.220 --> 00:17:32.740]   Here's what happens, you all know what happens
[00:17:32.740 --> 00:17:35.100]   in childbirth, but childbirth pains,
[00:17:35.100 --> 00:17:36.280]   there's two things about them.
[00:17:36.280 --> 00:17:37.760]   They're temporary.
[00:17:37.760 --> 00:17:39.240]   When my wife gave birth to the baby,
[00:17:39.240 --> 00:17:41.060]   the pain, it was temporary.
[00:17:41.060 --> 00:17:43.740]   I knew that it was not gonna last forever,
[00:17:43.740 --> 00:17:44.980]   like literally forever.
[00:17:44.980 --> 00:17:46.460]   It was only gonna be temporary.
[00:17:46.460 --> 00:17:47.620]   The second thing about that pain
[00:17:47.620 --> 00:17:49.660]   is that it was filled with hope,
[00:17:49.660 --> 00:17:51.100]   that it was moving toward something.
[00:17:51.100 --> 00:17:53.260]   And Paul says all the pain in our world,
[00:17:53.260 --> 00:17:56.180]   the world that we live in, it's like creation is pregnant,
[00:17:56.180 --> 00:17:59.720]   and the pains of pushing forward to new life,
[00:17:59.720 --> 00:18:01.980]   it's pain in our world that's temporary.
[00:18:01.980 --> 00:18:04.780]   All the pain that you and I experience is temporary.
[00:18:04.780 --> 00:18:06.480]   It will not last, Paul says.
[00:18:06.480 --> 00:18:09.060]   And it's filled with hope.
[00:18:09.060 --> 00:18:12.060]   Every time that we experience pain, he's saying,
[00:18:12.060 --> 00:18:14.060]   we're reminded that we're not home yet,
[00:18:14.060 --> 00:18:16.940]   that the world is moving towards new life.
[00:18:16.940 --> 00:18:19.700]   That's why he uses the analogy of pregnancy.
[00:18:19.700 --> 00:18:26.100]   And Paul answers the question, really,
[00:18:26.100 --> 00:18:28.140]   as he lays out, honestly, he addresses
[00:18:28.140 --> 00:18:29.380]   one of the fundamental misunderstandings
[00:18:29.380 --> 00:18:31.060]   we have of heaven.
[00:18:31.060 --> 00:18:33.580]   What he just said, and why our hope is in the resurrection,
[00:18:33.580 --> 00:18:36.500]   is that the world groans to be made new.
[00:18:36.500 --> 00:18:38.780]   And you may not know this, but the world around us
[00:18:38.780 --> 00:18:40.380]   that place that we are, one of the things
[00:18:40.380 --> 00:18:42.660]   that people think about heaven and about eternity
[00:18:42.660 --> 00:18:45.060]   is we'll say things, and I think sometimes even myself
[00:18:45.060 --> 00:18:47.860]   or people who teach can say things like,
[00:18:47.860 --> 00:18:50.140]   hey, you're gonna spend eternity in heaven
[00:18:50.140 --> 00:18:52.220]   with God up there forever and ever and ever,
[00:18:52.220 --> 00:18:53.860]   and we give this distorted perspective
[00:18:53.860 --> 00:18:54.780]   on really what heaven's like.
[00:18:54.780 --> 00:18:55.980]   Maybe you think of heaven and you're like,
[00:18:55.980 --> 00:18:56.860]   I don't know what we're gonna do.
[00:18:56.860 --> 00:18:58.980]   We're gonna be in the clouds, harps, wearing diapers,
[00:18:58.980 --> 00:19:00.580]   I guess, or what are we gonna do for all,
[00:19:00.580 --> 00:19:01.860]   am I even gonna like it?
[00:19:01.860 --> 00:19:04.220]   It sounds like, man, that's gonna be a long time.
[00:19:04.220 --> 00:19:06.260]   That'd feel a lot of heaven.
[00:19:06.260 --> 00:19:07.420]   Are we gonna enjoy that?
[00:19:07.420 --> 00:19:10.740]   And the idea that you will spend eternity
[00:19:10.740 --> 00:19:13.620]   somewhere out there flies in the face
[00:19:13.620 --> 00:19:15.020]   of what the New Testament teaches.
[00:19:15.020 --> 00:19:17.580]   The Bible teaches that the creation around us
[00:19:17.580 --> 00:19:20.220]   longs for the sons to be revealed
[00:19:20.220 --> 00:19:22.840]   or longs to be made new.
[00:19:22.840 --> 00:19:26.260]   Like in other words, Christianity is not just the message
[00:19:26.260 --> 00:19:27.340]   of like, hey, believe in Jesus
[00:19:27.340 --> 00:19:28.640]   and you'll go to heaven forever.
[00:19:28.640 --> 00:19:31.580]   The message of Christianity is that if you believe in Jesus,
[00:19:31.580 --> 00:19:34.220]   you will be a part of the new world.
[00:19:34.220 --> 00:19:35.820]   Like that was the message of the early church.
[00:19:35.820 --> 00:19:37.380]   It wasn't, hey, believe and you'll go up to heaven
[00:19:37.380 --> 00:19:38.260]   and float up there forever.
[00:19:38.260 --> 00:19:40.260]   No, it was a new world is coming.
[00:19:40.260 --> 00:19:42.580]   Jesus resurrected from the dead.
[00:19:42.580 --> 00:19:43.500]   We thought he was dead.
[00:19:43.500 --> 00:19:45.780]   He came back to life and anyone who accepts him
[00:19:45.780 --> 00:19:46.900]   will live again.
[00:19:46.900 --> 00:19:47.900]   You will rise.
[00:19:47.900 --> 00:19:49.580]   That's why our hope is in the resurrection.
[00:19:49.580 --> 00:19:52.140]   Paul just said, the world around us cries out.
[00:19:52.140 --> 00:19:54.940]   Trees cry out, make us new.
[00:19:54.940 --> 00:19:56.260]   We were never intended to die.
[00:19:56.260 --> 00:19:58.340]   We long for the day when we will live forever.
[00:19:58.340 --> 00:20:01.700]   Animals, everything, your dog, you and your body
[00:20:01.700 --> 00:20:05.220]   longs to be a part of eternity.
[00:20:05.220 --> 00:20:07.340]   Eternity is placed inside of man
[00:20:07.340 --> 00:20:10.780]   and the world around us longs that the eternity
[00:20:10.780 --> 00:20:13.020]   will be spent not in heaven far off, but on this earth.
[00:20:13.020 --> 00:20:15.060]   This was what the early church proclaimed
[00:20:15.060 --> 00:20:18.060]   as they went around, is that what happened at Easter
[00:20:18.060 --> 00:20:19.900]   with Jesus in the resurrection
[00:20:19.900 --> 00:20:21.900]   will happen to our whole world.
[00:20:21.900 --> 00:20:23.540]   It will rise again.
[00:20:23.540 --> 00:20:24.680]   It will be resurrected.
[00:20:24.680 --> 00:20:25.780]   You will spend eternity.
[00:20:25.780 --> 00:20:26.740]   Let me say it this way.
[00:20:26.740 --> 00:20:31.740]   On this earth made new, you will spend forever
[00:20:31.980 --> 00:20:35.580]   and ever and ever, not in heaven somewhere, here.
[00:20:35.580 --> 00:20:38.420]   Maybe not in Dallas, but here.
[00:20:38.420 --> 00:20:39.940]   I don't know if I'll call it Dallas.
[00:20:39.940 --> 00:20:42.700]   Be redeemed, if nothing else, probably better weather.
[00:20:42.700 --> 00:20:45.140]   But you'll spend eternity here.
[00:20:45.140 --> 00:20:48.260]   You and I, followers of Jesus, will spend forever and ever
[00:20:48.260 --> 00:20:49.300]   on this world made new.
[00:20:49.300 --> 00:20:52.900]   The reason creation cries out, make us new.
[00:20:52.900 --> 00:20:55.540]   Blades of grass are dying and they're groaning out.
[00:20:55.540 --> 00:20:57.180]   We weren't made for this world
[00:20:57.180 --> 00:20:59.040]   and there's gonna come a day, Paul says,
[00:20:59.040 --> 00:21:01.620]   the groans will be put away and creation will be made new.
[00:21:01.620 --> 00:21:03.660]   What happened at Easter with Jesus
[00:21:03.660 --> 00:21:08.180]   was just the first of what will happen everywhere.
[00:21:08.180 --> 00:21:10.340]   And the message of Christianity was,
[00:21:10.340 --> 00:21:11.940]   be a part of the new world.
[00:21:11.940 --> 00:21:13.780]   It's coming right.
[00:21:13.780 --> 00:21:15.020]   We'll take over wrong.
[00:21:15.020 --> 00:21:17.900]   Everything broken will be fixed and put back together.
[00:21:17.900 --> 00:21:19.380]   The curse will be lifted.
[00:21:19.380 --> 00:21:21.900]   Our world will be forever changed.
[00:21:21.900 --> 00:21:23.820]   And Paul says, that's why,
[00:21:23.820 --> 00:21:28.820]   despite the suffering in our world, we can have hope
[00:21:28.840 --> 00:21:31.960]   because our hope is not in the broken world
[00:21:31.960 --> 00:21:33.960]   around us that we see.
[00:21:33.960 --> 00:21:35.800]   Like, we live in a world that's full of suffering.
[00:21:35.800 --> 00:21:37.480]   Paul's like, what do you expect?
[00:21:37.480 --> 00:21:38.760]   It's like telling a guy who's like,
[00:21:38.760 --> 00:21:40.360]   oh, I have a baby that's crying all the time.
[00:21:40.360 --> 00:21:41.180]   What do you expect?
[00:21:41.180 --> 00:21:42.920]   You have a baby, dummy.
[00:21:42.920 --> 00:21:43.760]   What do you expect?
[00:21:43.760 --> 00:21:46.480]   When you live in a world of suffering, he would say,
[00:21:46.480 --> 00:21:47.980]   don't put your hope in this world.
[00:21:47.980 --> 00:21:49.360]   It's a suffering world.
[00:21:49.360 --> 00:21:51.720]   The world keeps letting me down.
[00:21:51.720 --> 00:21:54.520]   Paul would say, you're in a let me down world.
[00:21:54.520 --> 00:21:56.160]   Don't put your hope here.
[00:21:56.160 --> 00:22:00.360]   Our hope as Christians is in the world to be made new.
[00:22:00.360 --> 00:22:03.840]   Right now, we live in a world that's hopelessly broken.
[00:22:03.840 --> 00:22:05.540]   We're suffering as a part of the deal.
[00:22:05.540 --> 00:22:08.420]   Jesus said, I promise you this,
[00:22:08.420 --> 00:22:11.480]   you will suffer in this world,
[00:22:11.480 --> 00:22:16.480]   but there will be a day when the world will rise again.
[00:22:16.480 --> 00:22:18.980]   And everyone who trusts in Jesus,
[00:22:18.980 --> 00:22:21.360]   you will literally come out of the grave.
[00:22:21.360 --> 00:22:23.440]   I know it sounds doo-doo-doo crazy.
[00:22:23.440 --> 00:22:25.360]   That's what Christianity teaches.
[00:22:25.360 --> 00:22:27.720]   Physically, your body will rise,
[00:22:27.720 --> 00:22:30.680]   and you will live forever.
[00:22:30.680 --> 00:22:33.080]   That's why Paul says Jesus is the firstborn
[00:22:33.080 --> 00:22:37.320]   among many brothers, who will rise again in the flesh.
[00:22:37.320 --> 00:22:40.080]   Let me just give some of the verses that inform this idea.
[00:22:40.080 --> 00:22:42.200]   This was at the heart of the early church.
[00:22:42.200 --> 00:22:43.680]   It wasn't just like, oh, that's kind of a part.
[00:22:43.680 --> 00:22:45.200]   This was the epicenter.
[00:22:45.200 --> 00:22:48.340]   There's a new world coming, and if you accept Jesus,
[00:22:48.340 --> 00:22:51.480]   if you will be a part of it, you will live in the new world,
[00:22:51.480 --> 00:22:55.040]   and you will live eternally on this earth.
[00:22:55.040 --> 00:22:57.160]   Heaven is not your destination forever.
[00:22:57.160 --> 00:22:59.960]   In fact, the Bible says heaven will be wed to earth,
[00:22:59.960 --> 00:23:02.280]   and God will live on this earth with his people.
[00:23:02.280 --> 00:23:04.720]   Here's what it says in Revelation chapter five,
[00:23:04.720 --> 00:23:07.120]   or chapter 21, verses one through five.
[00:23:07.120 --> 00:23:09.420]   It talks about the new heavens and the new earth,
[00:23:09.420 --> 00:23:13.040]   and God dwelling with his people forever.
[00:23:13.040 --> 00:23:14.800]   There will be no more death, it says,
[00:23:14.800 --> 00:23:16.760]   no more crying, no more pain.
[00:23:16.760 --> 00:23:18.600]   I will make all things new.
[00:23:18.600 --> 00:23:20.080]   Isaiah 11 says this.
[00:23:20.080 --> 00:23:21.240]   There will be a new world,
[00:23:21.240 --> 00:23:23.560]   and the animal kingdom will be restored.
[00:23:23.560 --> 00:23:25.600]   The wolf and lamb will live together.
[00:23:25.600 --> 00:23:27.240]   No longer will even the animal kingdom
[00:23:27.240 --> 00:23:30.020]   be torn apart by hostility.
[00:23:30.020 --> 00:23:32.840]   The leopard will lie down with the baby goat.
[00:23:32.840 --> 00:23:35.880]   That a little child will lead the leopard and the lion.
[00:23:35.880 --> 00:23:37.760]   That there will be no danger, there will be no death.
[00:23:37.760 --> 00:23:41.640]   Nothing will hurt, he says, this is Isaiah 11.
[00:23:41.640 --> 00:23:44.640]   Nothing will hurt or be destroyed in all my holy mountain,
[00:23:44.640 --> 00:23:46.000]   because the earth will be filled
[00:23:46.000 --> 00:23:47.840]   with people who know the Lord.
[00:23:47.840 --> 00:23:50.360]   Isaiah 66, 65.
[00:23:50.360 --> 00:23:52.280]   I will create a new heavens and a new earth.
[00:23:52.280 --> 00:23:54.640]   The former things will not be remembered.
[00:23:54.640 --> 00:23:55.700]   I love this verse.
[00:23:55.700 --> 00:24:00.520]   The sound of weeping and crying will never be heard again.
[00:24:00.520 --> 00:24:03.600]   Never again will there be an infant
[00:24:03.600 --> 00:24:05.640]   who lives just a few days,
[00:24:05.640 --> 00:24:08.280]   or an old man who does not live out his years.
[00:24:08.280 --> 00:24:11.200]   Hebrews 12, God will through fire destroy the earth
[00:24:11.200 --> 00:24:13.800]   and destroy all sin and refine it,
[00:24:13.800 --> 00:24:16.360]   and everything that was not of him,
[00:24:16.360 --> 00:24:20.080]   everything broken will be finally restored,
[00:24:20.080 --> 00:24:22.180]   and the earth will be made new.
[00:24:22.180 --> 00:24:24.360]   Revelation 22, verse three.
[00:24:24.360 --> 00:24:27.740]   The curse and the new earth will be no more.
[00:24:27.740 --> 00:24:29.100]   The curse will be lifted.
[00:24:29.100 --> 00:24:31.960]   That included in our hope is the resurrection,
[00:24:31.960 --> 00:24:35.220]   or the source of our greatest hope is the resurrection,
[00:24:35.220 --> 00:24:39.080]   because what happened to Jesus is gonna happen to you.
[00:24:39.080 --> 00:24:42.520]   You don't have to fear death anymore.
[00:24:42.520 --> 00:24:45.440]   Our world will be set free once and finally,
[00:24:45.440 --> 00:24:48.200]   once and for all, and death will be no more,
[00:24:48.200 --> 00:24:51.480]   and everything broken will be made new
[00:24:51.480 --> 00:24:55.080]   and restored finally and fully forever.
[00:24:55.080 --> 00:24:59.360]   It almost reads like a fairy tale, doesn't it?
[00:24:59.360 --> 00:25:01.860]   Like Paul, like there's this curse on the land,
[00:25:01.860 --> 00:25:03.420]   there's darkness, but there's coming a day
[00:25:03.420 --> 00:25:05.860]   when the curse will snap.
[00:25:05.860 --> 00:25:07.880]   It's almost like, hey, there's winter everywhere,
[00:25:07.880 --> 00:25:10.000]   Paul says, but winter is beginning to,
[00:25:10.000 --> 00:25:11.880]   the ice is beginning to melt.
[00:25:11.880 --> 00:25:15.080]   And Paul lays out this like fairy tale.
[00:25:15.080 --> 00:25:16.120]   I mean, think about it.
[00:25:16.120 --> 00:25:17.720]   Here's the novel of a fairy tale,
[00:25:17.720 --> 00:25:19.400]   that there's a city or a land
[00:25:19.400 --> 00:25:23.600]   that comes underneath control of a villain of darkness.
[00:25:23.600 --> 00:25:27.560]   Call him Jafar, call him Scar, call him Darth Vader,
[00:25:27.560 --> 00:25:29.900]   call him the Joker, call him the Wicked Witch,
[00:25:29.900 --> 00:25:31.120]   call him whatever you wanna call him,
[00:25:31.120 --> 00:25:33.480]   call him Captain Hook, that there's been this land,
[00:25:33.480 --> 00:25:36.600]   and it's underneath the terror and the reign of darkness,
[00:25:36.600 --> 00:25:38.880]   and all of a sudden, a hero emerges,
[00:25:38.880 --> 00:25:41.860]   and the hero comes, and he restores the kingdom
[00:25:41.860 --> 00:25:44.240]   to the rightful place that it was always intended to be.
[00:25:44.240 --> 00:25:47.200]   Call him Simba, call him Aladdin, call him Dorothy,
[00:25:47.200 --> 00:25:49.500]   call him Batman, call him Luke Skywalker,
[00:25:49.500 --> 00:25:52.440]   call him every single story that we know, every fairy tale.
[00:25:52.440 --> 00:25:54.800]   Why does every fairy tale, every Disney movie
[00:25:54.800 --> 00:25:58.120]   has at its epicenter this same plot?
[00:25:58.120 --> 00:26:01.520]   Well, because the writers of Disney,
[00:26:01.520 --> 00:26:03.520]   the writers of these stories know that there's something
[00:26:03.520 --> 00:26:06.320]   that resonates with mankind in that story.
[00:26:06.320 --> 00:26:07.280]   Why does it resonate?
[00:26:07.280 --> 00:26:10.640]   Because it's imprinted on every single person,
[00:26:10.640 --> 00:26:12.360]   every heart in this room that longs
[00:26:12.360 --> 00:26:15.080]   for something otherworldly to be true,
[00:26:15.080 --> 00:26:16.400]   for the curse to be broken.
[00:26:16.400 --> 00:26:18.700]   We know there's something wrong with the world.
[00:26:18.700 --> 00:26:22.240]   And Hollywood's making a fortune off the fact
[00:26:22.240 --> 00:26:24.560]   that this story rings inside of our hearts,
[00:26:24.560 --> 00:26:26.460]   and it rings because it's true.
[00:26:26.460 --> 00:26:29.680]   And one day, we will see it take place,
[00:26:29.680 --> 00:26:31.080]   and the kingdom will be restored,
[00:26:31.080 --> 00:26:34.800]   this earth will be restored, and you'll live here
[00:26:34.800 --> 00:26:37.080]   forever in perfect harmony with God,
[00:26:37.080 --> 00:26:40.880]   with no weeping and no crying, the scriptures tell us.
[00:26:40.880 --> 00:26:44.080]   If you've accepted Jesus, the curse will be broken.
[00:26:45.640 --> 00:26:47.640]   And so till that day, we wait with hope,
[00:26:47.640 --> 00:26:51.080]   not without suffering, because we're in a world
[00:26:51.080 --> 00:26:54.240]   that's broken, and I wish that I could say,
[00:26:54.240 --> 00:26:56.040]   hey, there's not gonna be any suffering
[00:26:56.040 --> 00:26:58.460]   for anybody in this room, it's gonna be awesome.
[00:26:58.460 --> 00:27:01.520]   But that's just not the case.
[00:27:01.520 --> 00:27:06.080]   And Paul says, why would you even expect that?
[00:27:06.080 --> 00:27:11.760]   You're in a broken world, but it's not gonna last.
[00:27:11.760 --> 00:27:14.540]   Just like childbirth pains, they're temporary.
[00:27:15.500 --> 00:27:17.720]   And let that pain push you towards hope.
[00:27:17.720 --> 00:27:19.780]   One day, it will be no more.
[00:27:19.780 --> 00:27:22.740]   This world is fleeting, falling away.
[00:27:22.740 --> 00:27:24.880]   You don't wanna stay here anyways.
[00:27:24.880 --> 00:27:27.460]   This is a broken world, and Paul says,
[00:27:27.460 --> 00:27:29.100]   let that push you towards hope.
[00:27:29.100 --> 00:27:31.680]   And while you wait, be filled with hope.
[00:27:31.680 --> 00:27:33.740]   And not only hope, he also tells us,
[00:27:33.740 --> 00:27:37.560]   while we wait, there's something else that we have.
[00:27:37.560 --> 00:27:42.560]   Verse 26, in the same way that we wait with hope,
[00:27:43.020 --> 00:27:46.680]   the Spirit helps us in our weakness.
[00:27:46.680 --> 00:27:50.460]   For we do not know what we ought to pray for.
[00:27:50.460 --> 00:27:52.040]   So he gives an example, he says,
[00:27:52.040 --> 00:27:53.520]   look, in the same way that you wait with hope,
[00:27:53.520 --> 00:27:55.700]   you also, if you're a follower of Jesus,
[00:27:55.700 --> 00:27:57.640]   you wait with someone.
[00:27:57.640 --> 00:28:00.720]   The Spirit, the Holy Spirit, waits with you,
[00:28:00.720 --> 00:28:04.200]   and he's there to be a helper, help you in our weakness.
[00:28:04.200 --> 00:28:07.160]   And one of the ways he helps us is even through prayer.
[00:28:07.160 --> 00:28:09.400]   For we do not know what we ought to pray for,
[00:28:09.400 --> 00:28:12.380]   but the Spirit himself intercedes with us
[00:28:12.380 --> 00:28:14.580]   through wordless groans.
[00:28:14.580 --> 00:28:17.520]   And he who searches our hearts, that's God,
[00:28:17.520 --> 00:28:19.560]   knows the mind of the Spirit,
[00:28:19.560 --> 00:28:22.640]   because the Spirit intercedes for God's people
[00:28:22.640 --> 00:28:24.160]   in accordance with the will of God.
[00:28:24.160 --> 00:28:25.940]   This brings us to our third idea.
[00:28:25.940 --> 00:28:29.420]   So we have the source of our greatest hurt is sin.
[00:28:29.420 --> 00:28:32.040]   The source of our greatest hope is the resurrection,
[00:28:32.040 --> 00:28:33.680]   and gosh, it's coming.
[00:28:33.680 --> 00:28:37.560]   And the source of our greatest help while we wait
[00:28:37.560 --> 00:28:41.120]   is the Holy Spirit of God.
[00:28:41.120 --> 00:28:42.840]   That the Holy Spirit, God says,
[00:28:42.840 --> 00:28:47.640]   "Not only am I gonna give my life for you on the cross,"
[00:28:47.640 --> 00:28:52.400]   it's so huge, "I'm going to give my spirit to you
[00:28:52.400 --> 00:28:54.320]   "while you wait."
[00:28:54.320 --> 00:28:56.840]   Not only am I gonna give my life, Jesus,
[00:28:56.840 --> 00:28:59.360]   God says to you to be to humanity,
[00:28:59.360 --> 00:29:02.600]   "Not only will I give my life for you on the cross,
[00:29:02.600 --> 00:29:05.460]   "I'm going to give my spirit to you while you wait.
[00:29:05.460 --> 00:29:06.780]   "I will not leave you alone.
[00:29:06.780 --> 00:29:08.440]   "I'm not just gonna die, and I'll see you later.
[00:29:08.440 --> 00:29:10.120]   "Peace out, I'll be back.
[00:29:10.120 --> 00:29:11.960]   "That I'm going to leave my spirit with you
[00:29:11.960 --> 00:29:15.780]   "while we wait for the resurrection to fully take place
[00:29:15.780 --> 00:29:17.160]   "and to be fully revealed."
[00:29:17.160 --> 00:29:19.680]   That Paul just said, "God stays with us,
[00:29:19.680 --> 00:29:21.400]   "helps us in the meantime."
[00:29:21.400 --> 00:29:25.240]   One of the ways he helps us is even through prayer.
[00:29:25.240 --> 00:29:26.560]   Did you see that in the text?
[00:29:26.560 --> 00:29:28.200]   He says, "Look, even the spirit helps us,"
[00:29:28.200 --> 00:29:29.240]   and he gives one example.
[00:29:29.240 --> 00:29:31.620]   His point is that the spirit's with you,
[00:29:31.620 --> 00:29:34.320]   that while we wait, 'cause Paul just went
[00:29:34.320 --> 00:29:36.440]   from the past to the future,
[00:29:36.440 --> 00:29:39.160]   and then we got this huge middle section,
[00:29:39.160 --> 00:29:40.960]   which is where we are.
[00:29:40.960 --> 00:29:42.320]   So it's gonna be amazing someday.
[00:29:42.320 --> 00:29:43.200]   What about now, Paul?
[00:29:43.200 --> 00:29:46.020]   Paul says, "Even now, while you wait, God is with you."
[00:29:46.020 --> 00:29:49.140]   And he says, "One of the ways that he's here to help you
[00:29:49.140 --> 00:29:51.380]   "or he's helping you is even in your prayer life,
[00:29:51.380 --> 00:29:53.880]   "you're not a good prayer, I'm not a good prayer."
[00:29:53.880 --> 00:29:56.060]   And he says, "Even the spirit helps with prayer."
[00:29:56.060 --> 00:29:57.940]   That in other words, you pray things and I pray things.
[00:29:57.940 --> 00:29:59.440]   I think we could all probably admit,
[00:29:59.440 --> 00:30:00.980]   yeah, there are things I'm glad God
[00:30:00.980 --> 00:30:02.280]   did not answer that prayer.
[00:30:02.280 --> 00:30:04.880]   I would've been married to Becky, and Becky's crazy.
[00:30:04.880 --> 00:30:07.560]   And, or whatever it is, we all have things
[00:30:07.560 --> 00:30:09.640]   we look back and like, man, God, you are so at work,
[00:30:09.640 --> 00:30:11.080]   and I'm so glad.
[00:30:11.080 --> 00:30:12.120]   That's what the Bible just said,
[00:30:12.120 --> 00:30:13.600]   that the spirit, that as believers,
[00:30:13.600 --> 00:30:15.880]   sometimes because we're weak, because we can't see
[00:30:15.880 --> 00:30:17.960]   all that God can see, we'll pray things,
[00:30:17.960 --> 00:30:20.200]   and it's like the Holy Spirit catches it,
[00:30:20.200 --> 00:30:21.900]   and he's like, we are not answering this.
[00:30:21.900 --> 00:30:25.640]   I'm gonna upgrade to what really is the best thing for him,
[00:30:25.640 --> 00:30:27.000]   and he takes something else and says,
[00:30:27.000 --> 00:30:27.840]   God, give him this.
[00:30:27.840 --> 00:30:29.520]   This is in accordance with your will.
[00:30:29.520 --> 00:30:31.120]   Because he doesn't know what I know,
[00:30:31.120 --> 00:30:33.880]   and I know he asked for this, but there's something better,
[00:30:33.880 --> 00:30:35.200]   and so I want you to give him this.
[00:30:35.200 --> 00:30:37.840]   That's what the spirit of God does for us.
[00:30:37.840 --> 00:30:39.240]   It's not dissimilar to this past weekend.
[00:30:39.240 --> 00:30:42.680]   I was at a wedding, and anytime I have a friend
[00:30:42.680 --> 00:30:45.240]   who gets married, I have been told from another friend
[00:30:45.240 --> 00:30:46.900]   who works at a hotel industry that, hey,
[00:30:46.900 --> 00:30:51.620]   if you will call the hotel, and it's someone's wedding night,
[00:30:51.620 --> 00:30:53.600]   this is just free tip for everybody.
[00:30:53.600 --> 00:30:54.700]   Keep it our secret, though.
[00:30:54.700 --> 00:30:56.440]   If you'll just call the hotel and ask them,
[00:30:56.440 --> 00:30:57.480]   say, hey, it's my friend's wedding,
[00:30:57.480 --> 00:30:59.120]   they will upgrade them for free.
[00:30:59.120 --> 00:31:00.800]   So anytime I have a friend that gets married,
[00:31:00.800 --> 00:31:04.320]   I will call the hotel, if I know that the hotel
[00:31:04.320 --> 00:31:05.840]   they're staying at, and say, hey, will you upgrade them?
[00:31:05.840 --> 00:31:06.680]   So I did it here.
[00:31:06.680 --> 00:31:08.240]   I called, I said, hey, what room?
[00:31:08.240 --> 00:31:09.240]   His name was Cody.
[00:31:09.240 --> 00:31:10.500]   What room is he staying in?
[00:31:10.500 --> 00:31:12.400]   Oh, he's staying in the standard room.
[00:31:12.400 --> 00:31:13.220]   Oh, that's great.
[00:31:13.220 --> 00:31:14.300]   Hey, will you upgrade him?
[00:31:14.300 --> 00:31:17.320]   I know that he asked for that room,
[00:31:17.320 --> 00:31:19.140]   but he doesn't know what I know.
[00:31:19.140 --> 00:31:20.560]   I know that you will upgrade him,
[00:31:20.560 --> 00:31:21.980]   'cause you're great people.
[00:31:21.980 --> 00:31:24.280]   Will you upgrade him to a higher-level room?
[00:31:24.280 --> 00:31:26.600]   And they said, yes, done.
[00:31:26.600 --> 00:31:29.360]   Then in the same way, I know he asked for that,
[00:31:29.360 --> 00:31:30.580]   but there's something better.
[00:31:30.580 --> 00:31:31.720]   He doesn't know what I know.
[00:31:31.720 --> 00:31:33.600]   The spirit of God says to you and to me,
[00:31:33.600 --> 00:31:36.280]   even in our prayers, he said, I'm gonna help.
[00:31:36.280 --> 00:31:38.040]   I'm gonna give you an upgrade to something better,
[00:31:38.040 --> 00:31:39.680]   'cause you don't see what I see.
[00:31:39.680 --> 00:31:41.480]   You don't know what I know.
[00:31:41.480 --> 00:31:43.120]   And even in our prayers, he helps us.
[00:31:43.120 --> 00:31:46.000]   This verse, side note quickly, has been used
[00:31:46.000 --> 00:31:51.000]   to really encourage this weird teaching on tongues,
[00:31:51.000 --> 00:31:54.520]   on private prayer language.
[00:31:54.520 --> 00:31:56.120]   That's not what Paul's saying here,
[00:31:56.120 --> 00:31:58.520]   and even if there was a case to be made for that,
[00:31:58.520 --> 00:32:00.460]   it wouldn't be from here.
[00:32:00.460 --> 00:32:02.280]   He's using it 'cause it's like groans.
[00:32:02.280 --> 00:32:03.360]   Maybe that's what he's saying,
[00:32:03.360 --> 00:32:04.920]   this ecstatic speech.
[00:32:04.920 --> 00:32:09.280]   He doesn't say he groans, the spirit of God groans in us.
[00:32:09.280 --> 00:32:11.520]   He says for us.
[00:32:11.520 --> 00:32:13.920]   And not only that, groans is like an alliteration
[00:32:13.920 --> 00:32:14.760]   Paul is using.
[00:32:14.760 --> 00:32:16.080]   If Paul was here, he wouldn't be like,
[00:32:16.080 --> 00:32:18.000]   I'm not talking about groans, ecstatic speech.
