
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:18:08.440 --> 00:18:13.760]   We have a theology, but we've been more influenced
[00:18:13.760 --> 00:18:14.760]   by culture.
[00:18:14.760 --> 00:18:17.720]   We're not counter-cultural,
[00:18:17.720 --> 00:18:20.600]   we're more cultural than culture is.
[00:18:20.600 --> 00:18:24.240]   My belief doesn't influence what I do.
[00:18:24.240 --> 00:18:29.040]   No, I say I believe this, but I do what I want.
[00:18:29.040 --> 00:18:30.440]   It's not a real belief.
[00:18:30.440 --> 00:18:31.760]   It's a fake belief.
[00:18:31.880 --> 00:18:33.680]   It's not a real belief.
[00:18:33.680 --> 00:18:37.360]   They said they had convictions,
[00:18:37.360 --> 00:18:40.880]   but when things got hot, they went the way of culture.
[00:18:40.880 --> 00:18:43.040]   And this is my story.
[00:18:43.040 --> 00:18:46.280]   I was raised in the church.
[00:18:46.280 --> 00:18:47.840]   I mean, I was like over-churched.
[00:18:47.840 --> 00:18:51.560]   I mean, I went to a church school, church on Sunday,
[00:18:51.560 --> 00:18:53.880]   church on Wednesday, two churches on Sunday.
[00:18:53.880 --> 00:18:56.120]   I went to Lutheran church, Catholic church,
[00:18:56.120 --> 00:18:59.680]   First Baptist, Quero, Texas, teen time, every week, man.
[00:18:59.680 --> 00:19:01.520]   They brought in the speaker
[00:19:01.520 --> 00:19:04.000]   to do the True Love Waits campaign.
[00:19:04.000 --> 00:19:06.960]   I bought the ring, I got the certificate,
[00:19:06.960 --> 00:19:08.280]   dug my heels in the sand.
[00:19:08.280 --> 00:19:11.720]   I'm going to abstain from sex until I'm married.
[00:19:11.720 --> 00:19:14.520]   God, I take the vow with all of these people.
[00:19:14.520 --> 00:19:16.520]   There's no way I'm gonna do that.
[00:19:16.520 --> 00:19:19.640]   Got in a relationship as a teenager,
[00:19:19.640 --> 00:19:24.240]   a toxic relationship, crossed physical boundaries
[00:19:24.240 --> 00:19:27.840]   that just got further and further and further in sex.
[00:19:29.120 --> 00:19:34.120]   And I remember going home that night it happened.
[00:19:34.120 --> 00:19:40.600]   And I remember laying in my bed all by myself, weeping.
[00:19:40.600 --> 00:19:42.160]   How did this happen?
[00:19:42.160 --> 00:19:43.880]   How did this happen?
[00:19:43.880 --> 00:19:48.440]   How did I do this thing I promised I would never ever do?
[00:19:48.440 --> 00:19:51.640]   How did I compromise my convictions?
[00:19:51.640 --> 00:19:56.480]   And the only way I knew to cope was to do it again.
[00:19:58.120 --> 00:20:00.560]   And then again and then again and then with her
[00:20:00.560 --> 00:20:01.880]   and then with her and then with,
[00:20:01.880 --> 00:20:04.040]   and then it just became sport.
[00:20:04.040 --> 00:20:07.920]   It became the objective.
[00:20:07.920 --> 00:20:12.920]   So this thing that I was completely opposed to
[00:20:12.920 --> 00:20:16.680]   became the thing that I started aiming at.
[00:20:16.680 --> 00:20:20.880]   I was washed up, man.
[00:20:20.880 --> 00:20:26.600]   Completely compromised and it ended up
[00:20:26.600 --> 00:20:29.760]   being completely compromised and it happens with alcohol.
[00:20:29.760 --> 00:20:33.960]   One mambo taxi turns into two.
[00:20:33.960 --> 00:20:40.400]   Drugs, money, spending, the way you dress,
[00:20:40.400 --> 00:20:45.000]   what you watch, what you listen to,
[00:20:45.000 --> 00:20:49.040]   and what you do contradicts what you say,
[00:20:49.040 --> 00:20:51.000]   you believe and it's just confusing.
[00:20:53.680 --> 00:20:56.880]   'Cause who wants to be the only one at the party sober?
[00:20:56.880 --> 00:20:59.520]   Who wants to be the only one that wasn't invited
[00:20:59.520 --> 00:21:00.680]   to the party?
[00:21:00.680 --> 00:21:04.360]   Who wants to be the only one who doesn't see Deadpool
[00:21:04.360 --> 00:21:07.280]   or Neighbors 2 or who wants to be the only one
[00:21:07.280 --> 00:21:08.760]   at the lake in a one piece?
[00:21:08.760 --> 00:21:10.640]   Who wants to be that girl?
[00:21:10.640 --> 00:21:11.940]   Let me show you some guys.
[00:21:11.940 --> 00:21:16.240]   Verse 16, Shadrach, Meshach and Abednego replied to him,
[00:21:16.240 --> 00:21:19.520]   "King Nebuchadnezzar, we do not need to defend ourselves
[00:21:19.520 --> 00:21:21.420]   "before you in this matter.
[00:21:21.420 --> 00:21:23.200]   "If we are thrown into the blazing furnace,
[00:21:23.200 --> 00:21:25.920]   "the God we serve is able to deliver us from it
[00:21:25.920 --> 00:21:29.160]   "and he will deliver us from your majesty's hand."
[00:21:29.160 --> 00:21:33.000]   And listen, underline verse 18, focus on this,
[00:21:33.000 --> 00:21:34.160]   pay attention.
[00:21:34.160 --> 00:21:37.200]   But even if he does not,
[00:21:37.200 --> 00:21:41.080]   but even if he does not,
[00:21:41.080 --> 00:21:45.860]   we want you to know, your majesty,
[00:21:45.860 --> 00:21:48.120]   that we will not serve your gods
[00:21:48.120 --> 00:21:51.600]   or worship the image of gold you have set up.
[00:21:52.600 --> 00:21:55.080]   I'll tell you why that, but even if he does not,
[00:21:55.080 --> 00:21:57.800]   is so important, because in our culture, in America,
[00:21:57.800 --> 00:22:02.160]   we kind of pride ourselves on making decisions
[00:22:02.160 --> 00:22:04.480]   and we call it critical thinking or problem solving
[00:22:04.480 --> 00:22:05.680]   and we're taught it in school.
[00:22:05.680 --> 00:22:07.720]   And so what we do when we're faced with a decision
[00:22:07.720 --> 00:22:11.560]   is we begin to process the possible outcomes.
[00:22:11.560 --> 00:22:13.000]   So we look at a decision and we say,
[00:22:13.000 --> 00:22:14.680]   well, if I make that decision, that will happen.
[00:22:14.680 --> 00:22:16.120]   If I make this decision, that will happen.
[00:22:16.120 --> 00:22:18.200]   Now what's the right decision?
[00:22:18.200 --> 00:22:20.000]   But I'm telling you, you can't judge obedience
[00:22:20.000 --> 00:22:22.800]   by the outcome or the perceived outcome
[00:22:22.800 --> 00:22:24.440]   when God's word speaks to it.
[00:22:24.440 --> 00:22:25.600]   And so that's not what these men,
[00:22:25.600 --> 00:22:27.600]   they didn't say, well, if we do that,
[00:22:27.600 --> 00:22:28.600]   we're gonna be burned alive,
[00:22:28.600 --> 00:22:29.840]   but if we don't do that, we'll live,
[00:22:29.840 --> 00:22:31.520]   so we'll choose life.
[00:22:31.520 --> 00:22:33.840]   They say, God's in charge of the outcome,
[00:22:33.840 --> 00:22:38.360]   we're just going to obey and he will rescue us.
[00:22:38.360 --> 00:22:41.680]   But even if he doesn't,
[00:22:41.680 --> 00:22:46.320]   we're gonna be faithful,
[00:22:46.320 --> 00:22:48.320]   we're gonna hold to our convictions.
[00:22:48.320 --> 00:22:50.360]   My second point this evening is a real faith
[00:22:50.360 --> 00:22:51.600]   is uncompromising.
[00:22:51.600 --> 00:22:55.200]   A real faith doesn't compromise.
[00:22:55.200 --> 00:22:57.200]   See, the most creative person on the planet
[00:22:57.200 --> 00:23:00.960]   is someone seeking to justify their sin.
[00:23:00.960 --> 00:23:03.320]   All right, in an opportunity to compromise,
[00:23:03.320 --> 00:23:04.240]   they begin saying things,
[00:23:04.240 --> 00:23:05.600]   well, does the Bible really say that?
[00:23:05.600 --> 00:23:07.480]   And you know, I don't know, and what if I do this?
[00:23:07.480 --> 00:23:08.760]   And they begin to think about
[00:23:08.760 --> 00:23:10.880]   all of the effective ministry that's gonna happen.
[00:23:10.880 --> 00:23:12.280]   If they go to the bar, they have the drink,
[00:23:12.280 --> 00:23:13.520]   or they wear the dress, or whatever it is
[00:23:13.520 --> 00:23:15.400]   that they're processing.
[00:23:17.640 --> 00:23:19.800]   I know this dress doesn't cover my butt,
[00:23:19.800 --> 00:23:21.760]   but, and even though it's a little tight,
[00:23:21.760 --> 00:23:25.040]   you know, it's still covering everything.
[00:23:25.040 --> 00:23:27.640]   I know I shouldn't date him,
[00:23:27.640 --> 00:23:31.040]   but maybe it's a chance to share Jesus.
[00:23:31.040 --> 00:23:33.520]   I know it's the club, but it's the birthday girl,
[00:23:33.520 --> 00:23:34.840]   that's where she wants to go,
[00:23:34.840 --> 00:23:37.560]   and didn't Jesus hang out with sinners?
[00:23:37.560 --> 00:23:40.240]   It's my boy's bachelor party,
[00:23:40.240 --> 00:23:42.120]   what am I not supposed to go?
[00:23:42.120 --> 00:23:46.320]   Like, I'm gonna be the one that doesn't go to the bach,
[00:23:46.320 --> 00:23:48.360]   that's really what you think God, that's not,
[00:23:48.360 --> 00:23:50.160]   I don't think that's what God wants.
[00:23:50.160 --> 00:23:53.160]   And you wanna be liked, so you compromise,
[00:23:53.160 --> 00:23:56.040]   'cause we're still, even after college,
[00:23:56.040 --> 00:23:59.960]   trying to be popular, trying to be liked.
[00:23:59.960 --> 00:24:04.360]   You're working out, looking good,
[00:24:04.360 --> 00:24:07.600]   you got a new swimsuit, you wanna show it off.
[00:24:07.600 --> 00:24:09.960]   You go to the lake, the music is playing.
[00:24:09.960 --> 00:24:12.120]   I mean, of course you're gonna dance,
[00:24:12.120 --> 00:24:14.200]   you're not even drunk, right?
[00:24:14.200 --> 00:24:16.000]   People are taking pictures of you,
[00:24:16.000 --> 00:24:19.840]   and now all of those pictures are getting liked.
[00:24:19.840 --> 00:24:22.400]   It feels good to be liked.
[00:24:22.400 --> 00:24:24.960]   So of course the bikini was a great idea.
[00:24:24.960 --> 00:24:28.800]   Even though your faith is compromised.
[00:24:28.800 --> 00:24:33.020]   Even though your witness was compromised.
[00:24:33.020 --> 00:24:36.820]   Even though you confused your message.
[00:24:36.820 --> 00:24:39.160]   It's worth it, right?
[00:24:44.080 --> 00:24:45.280]   It happens when we begin to think
[00:24:45.280 --> 00:24:47.760]   the Bible is an outdated idea.
[00:24:47.760 --> 00:24:49.200]   Is that what it really means?
[00:24:49.200 --> 00:24:53.880]   Unless you risk being alone, man.
[00:24:53.880 --> 00:24:54.880]   You totally do.
[00:24:54.880 --> 00:25:02.600]   I believe my God is going to give me a spouse.
[00:25:02.600 --> 00:25:07.240]   But even if he doesn't, I ain't gonna wear that.
[00:25:07.240 --> 00:25:11.200]   I believe my God is going to save
[00:25:11.200 --> 00:25:13.440]   this family member I've been praying for.
[00:25:14.320 --> 00:25:18.740]   But even if he doesn't, I'm not gonna compromise.
[00:25:18.740 --> 00:25:25.280]   I believe he's going to bring me some friends.
[00:25:25.280 --> 00:25:29.880]   But even if he doesn't, I'm not going to the club, man.
[00:25:29.880 --> 00:25:30.720]   Not up for that.
[00:25:30.720 --> 00:25:34.080]   But even if he doesn't, and yes it will cost you,
[00:25:34.080 --> 00:25:36.840]   and yes I have paid the price on occasion.
[00:25:36.840 --> 00:25:39.380]   I have failed at this miserably.
[00:25:39.380 --> 00:25:40.840]   Like sometimes I'm just convicted,
[00:25:40.840 --> 00:25:43.240]   and I'm like, am I leading them astray?
[00:25:43.240 --> 00:25:45.920]   Am I trying to be the cool Christian at times?
[00:25:45.920 --> 00:25:48.720]   Am I standing out enough?
[00:25:48.720 --> 00:25:51.480]   I can remember on one particular occasion,
[00:25:51.480 --> 00:25:53.720]   I was in charge of planning the bachelor party,
[00:25:53.720 --> 00:25:54.960]   and so I did everything I could.
[00:25:54.960 --> 00:25:57.880]   I was a believer, I was walking with Christ,
[00:25:57.880 --> 00:25:59.720]   and so I rented a tour bus.
[00:25:59.720 --> 00:26:02.680]   That was my grand idea, and we stopped at one place
[00:26:02.680 --> 00:26:04.160]   as we were gonna go fishing,
[00:26:04.160 --> 00:26:07.720]   and we stopped at one place where there was alcohol,
[00:26:07.720 --> 00:26:10.120]   and it was a restaurant and whatnot.
[00:26:10.120 --> 00:26:12.240]   And we get out for an hour, we eat,
[00:26:12.240 --> 00:26:14.040]   and as we get back on the bus,
[00:26:14.040 --> 00:26:17.000]   all the guys, they've convinced some girls
[00:26:17.000 --> 00:26:19.640]   to come on the bus with us and to go fishing with us.
[00:26:19.640 --> 00:26:23.720]   Some of them married.
[00:26:23.720 --> 00:26:27.140]   And I stood at the door, and I'm like,
[00:26:27.140 --> 00:26:29.640]   not today, boys.
[00:26:29.640 --> 00:26:33.840]   It's not gonna happen today.
[00:26:33.840 --> 00:26:37.000]   It wasn't me, I mean the Holy Spirit strengthened
[00:26:37.000 --> 00:26:40.400]   my conviction in the moment, gave me courage in the moment,
[00:26:41.280 --> 00:26:44.200]   and it cost me, I talked about it here,
[00:26:44.200 --> 00:26:45.880]   and I mean it cost me relationships.
[00:26:45.880 --> 00:26:48.180]   I mean guys said, hey, we're done, dude.
[00:26:48.180 --> 00:26:50.480]   Taking your faith too far, man, we are so out.
[00:26:50.480 --> 00:26:53.840]   We are so done with that.
[00:26:53.840 --> 00:27:00.160]   But it's been amazing to watch as the years have passed by
[00:27:00.160 --> 00:27:02.880]   how God has gone back and grabbed the hearts
[00:27:02.880 --> 00:27:04.820]   of some of those men and made them real men
[00:27:04.820 --> 00:27:07.460]   and amazing husbands and amazing fathers.
[00:27:07.460 --> 00:27:10.920]   And in ways I never, I didn't even have enough faith
[00:27:10.920 --> 00:27:12.160]   to believe that he would.
[00:27:12.160 --> 00:27:15.720]   He's done incredible things.
[00:27:15.720 --> 00:27:19.240]   And so you gotta say, hey, this is what I'm gonna do
[00:27:19.240 --> 00:27:21.000]   because it's right, and my God is gonna,
[00:27:21.000 --> 00:27:22.400]   he's gonna help me, he's gonna protect me,
[00:27:22.400 --> 00:27:24.900]   but even if he doesn't, I'm not gonna compromise.
[00:27:24.900 --> 00:27:29.840]   I'm not gonna compromise what I know to be right.
[00:27:29.840 --> 00:27:31.880]   And if you wanna compromise your convictions
[00:27:31.880 --> 00:27:32.840]   and you wanna walk through life
[00:27:32.840 --> 00:27:34.200]   with a weak, counterfeit faith,
[00:27:34.200 --> 00:27:36.460]   you will have plenty of opportunities.
[00:27:36.460 --> 00:27:38.700]   I mean, listen, we have, let's just kinda go
[00:27:38.700 --> 00:27:41.100]   through the gamut of what has happened on our watch, right?
[00:27:41.100 --> 00:27:44.100]   We've redefined marriage, okay, boys.
[00:27:44.100 --> 00:27:48.340]   Boys, like as you raise girls, okay, like I'm raising girls,
[00:27:48.340 --> 00:27:51.020]   as you raise girls, I'm talking to you now, okay,
[00:27:51.020 --> 00:27:54.420]   boys are gonna be able to go to the bathroom with them.
[00:27:54.420 --> 00:27:57.060]   That's going to happen, and that happened on our watch.
[00:27:57.060 --> 00:27:59.820]   I know our grandparents' generation introduced divorce
[00:27:59.820 --> 00:28:00.900]   into the situation.
[00:28:00.900 --> 00:28:03.380]   This is what we've introduced into the situation
[00:28:03.380 --> 00:28:04.420]   on our watch.
[00:28:04.420 --> 00:28:05.980]   These are the things that we've done.
[00:28:05.980 --> 00:28:08.420]   We're working to legalize marijuana
[00:28:08.420 --> 00:28:11.660]   and increasingly more and more as logic is applied
[00:28:11.660 --> 00:28:15.480]   to the issues, it is identified as hate speech,
[00:28:15.480 --> 00:28:16.320]   which is crazy.
[00:28:16.320 --> 00:28:19.140]   Like imagine this, you're trying to lovingly explain
[00:28:19.140 --> 00:28:22.300]   to someone that they are a boy because they have a penis
[00:28:22.300 --> 00:28:23.660]   and you're called a bigot.
[00:28:23.660 --> 00:28:29.300]   And some of you here and listening
[00:28:29.300 --> 00:28:33.460]   take pride in the reality that this has happened
[00:28:33.460 --> 00:28:35.340]   on our watch, we call it civil rights.
[00:28:35.340 --> 00:28:36.860]   And I say, what?
[00:28:36.860 --> 00:28:40.860]   Oh my, what a tremendous insult
[00:28:40.860 --> 00:28:42.820]   to the civil rights movement.
[00:28:42.820 --> 00:28:49.140]   What a tremendous insult.
[00:28:49.140 --> 00:28:51.860]   And don't you understand in civil rights,
[00:28:51.860 --> 00:28:55.060]   it was the people who were marching against the culture
[00:28:55.060 --> 00:28:55.900]   of that time.
[00:28:55.900 --> 00:28:58.420]   Now it's everyone marching with the culture of that time,
[00:28:58.420 --> 00:29:00.060]   calling it good and right and true.
[00:29:00.060 --> 00:29:02.260]   Now listen, listen, in case you're about to leave
[00:29:02.260 --> 00:29:04.180]   or you're frustrated or you disagree,
[00:29:04.180 --> 00:29:06.700]   I love my transgender friends.
[00:29:06.700 --> 00:29:09.140]   I love my homosexual people
[00:29:09.140 --> 00:29:11.100]   who identify as homosexual friends.
[00:29:11.100 --> 00:29:14.020]   What you need, a room, you got a room, stay at my house.
[00:29:14.020 --> 00:29:15.740]   You need money, I got you.
[00:29:15.740 --> 00:29:17.460]   Let me know, how can I serve you?
[00:29:17.460 --> 00:29:18.500]   How can I help you?
[00:29:18.500 --> 00:29:20.860]   But I'm not gonna further your confusion
[00:29:20.860 --> 00:29:23.500]   by caving into what culture teaches.
[00:29:23.500 --> 00:29:26.260]   That's not helpful.
[00:29:26.260 --> 00:29:29.840]   (congregation applauding)
[00:29:29.840 --> 00:29:33.980]   Praise God for some agreement.
[00:29:33.980 --> 00:29:36.400]   But even if you didn't,
[00:29:37.400 --> 00:29:39.400]   I ain't gonna compromise.
[00:29:39.400 --> 00:29:43.040]   I'm gonna lovingly teach the truth.
[00:29:43.040 --> 00:29:45.280]   Like these men lovingly, do you see what they did?
[00:29:45.280 --> 00:29:48.120]   They winsomely said, "Your majesty."
[00:29:48.120 --> 00:29:53.600]   And it started in Daniel one, two chapters before this.
[00:29:53.600 --> 00:29:57.440]   They're asked to eat some defiling food.
[00:29:57.440 --> 00:30:00.700]   The king is offering them a feast and wine.
[00:30:00.700 --> 00:30:02.160]   And we don't know why it would defile them.
[00:30:02.160 --> 00:30:03.560]   Maybe it was sacrifice to idols.
[00:30:03.560 --> 00:30:05.720]   Maybe it was unclean food.
[00:30:06.520 --> 00:30:08.200]   But they're asked to eat it.
[00:30:08.200 --> 00:30:10.840]   And they say, "We won't do that."
[00:30:10.840 --> 00:30:11.680]   But they don't say it like that.
[00:30:11.680 --> 00:30:13.320]   They don't say, "Hey, we won't do that."
[00:30:13.320 --> 00:30:15.880]   They say, "Hey, can we suggest something else?"
[00:30:15.880 --> 00:30:18.160]   Like, what if you just feed us vegetables?
[00:30:18.160 --> 00:30:22.360]   And they say, "Well, if we just feed you vegetables,
[00:30:22.360 --> 00:30:25.600]   "you're not going to be able to do the work that the king."
[00:30:25.600 --> 00:30:27.120]   No, what if you feed us vegetables
[00:30:27.120 --> 00:30:29.240]   and we work harder than everybody else
[00:30:29.240 --> 00:30:31.800]   and we do everything that you ask us to?
[00:30:31.800 --> 00:30:33.320]   Will you just give it a try?
[00:30:34.480 --> 00:30:36.000]   And they say, yeah, here's what they're saying.
[00:30:36.000 --> 00:30:38.160]   They say, "Hey, let us prove our convictions
[00:30:38.160 --> 00:30:39.520]   "are right to you.
[00:30:39.520 --> 00:30:41.480]   "Give us time and observe us.
[00:30:41.480 --> 00:30:43.340]   "We don't have to hate you.
[00:30:43.340 --> 00:30:46.260]   "We don't have to talk aggressively or with angst to you.
[00:30:46.260 --> 00:30:48.160]   "We don't have to be mean to you.
[00:30:48.160 --> 00:30:51.620]   "Can we just sit down and talk logically about this issue?
[00:30:51.620 --> 00:30:54.260]   "And will you give me some time
[00:30:54.260 --> 00:30:56.560]   "and see if I can win you over
[00:30:56.560 --> 00:30:57.880]   "in the way that I work diligent
[00:30:57.880 --> 00:31:01.760]   "and how I winsomely disagree?"
[00:31:04.160 --> 00:31:09.160]   My friend Blake, the guy that caught his deck on fire,
[00:31:09.160 --> 00:31:14.080]   he didn't know where his fire extinguisher was,
[00:31:14.080 --> 00:31:16.180]   but that brother knows where his faith is.
[00:31:16.180 --> 00:31:19.120]   He uses it all the time.
[00:31:19.120 --> 00:31:20.440]   I get to see him use it all the time.
[00:31:20.440 --> 00:31:23.000]   And let me tell you something, he's a dad.
[00:31:23.000 --> 00:31:25.360]   And when his son, his five-year-old,
[00:31:25.360 --> 00:31:28.520]   was hit with acute lymphoma leukemia,
[00:31:28.520 --> 00:31:30.560]   a terminal sickness,
[00:31:30.560 --> 00:31:31.720]   that brother's on the ninth floor
[00:31:31.720 --> 00:31:33.280]   of Children's Medical Center,
[00:31:33.280 --> 00:31:34.640]   and he said, "Hey, you don't determine
[00:31:34.640 --> 00:31:35.480]   "if you have a faith."
[00:31:35.480 --> 00:31:37.480]   I'm on the ninth floor of Children's Medical Center.
[00:31:37.480 --> 00:31:40.440]   When you watch your son getting poked and prodded
[00:31:40.440 --> 00:31:44.900]   and poisoned intentionally and screaming in pain and agony,
[00:31:44.900 --> 00:31:47.760]   and you sit and you watch on this side of a glass,
[00:31:47.760 --> 00:31:48.640]   you don't decide then,
[00:31:48.640 --> 00:31:50.520]   "Hey, do I really believe I can trust you, God?
[00:31:50.520 --> 00:31:53.060]   "God, I trust that you're going to heal my son,
[00:31:53.060 --> 00:31:55.900]   "but even if you don't, I'm not gonna turn away from you.
[00:31:55.900 --> 00:32:00.640]   "God, I trust you're gonna bring someone to me
[00:32:00.640 --> 00:32:01.940]   "to spend the rest of my life with,
[00:32:01.940 --> 00:32:04.940]   "but if you don't, I'm not wagering that bet with you.
[00:32:04.940 --> 00:32:08.320]   "I'll go to heaven with you
[00:32:08.320 --> 00:32:12.400]   "and indulge in all the glories of your presence
[00:32:12.400 --> 00:32:14.340]   "if it means being single the rest of my days.
[00:32:14.340 --> 00:32:15.920]   "I trust you will give me a child one day,
[00:32:15.920 --> 00:32:18.340]   "but if you don't, I'm not gonna turn from you.
[00:32:18.340 --> 00:32:19.980]   "I trust you will save my loved one,
[00:32:19.980 --> 00:32:21.780]   "but even if you don't, God,
[00:32:21.780 --> 00:32:24.960]   "there's nothing that would turn my heart from you."
[00:32:31.360 --> 00:32:32.200]   Verse 19.
[00:32:32.200 --> 00:32:35.180]   Then Nebuchadnezzar was furious
[00:32:35.180 --> 00:32:36.820]   with Shadrach, Meshach, and Abednego,
[00:32:36.820 --> 00:32:39.220]   and his attitude toward them changed now,
[00:32:39.220 --> 00:32:41.900]   no longer bargaining, no longer wanting to talk.
[00:32:41.900 --> 00:32:43.980]   He ordered that the furnace be heated
[00:32:43.980 --> 00:32:46.100]   seven times hotter than usual,
[00:32:46.100 --> 00:32:49.440]   and commanded some of the strongest soldiers in his army
[00:32:49.440 --> 00:32:51.740]   to tie up Shadrach, Meshach, and Abednego
[00:32:51.740 --> 00:32:53.960]   and throw them into the blazing furnace.
[00:32:53.960 --> 00:32:56.600]   So these men wearing their robes, their trousers,
[00:32:56.600 --> 00:32:58.660]   their turbans, and other clothes
[00:32:58.660 --> 00:33:00.880]   were bound and thrown into the blazing furnace.
[00:33:00.880 --> 00:33:02.660]   It's going to great lengths to show you the detail
[00:33:02.660 --> 00:33:06.740]   that these men have a lot of flammable things on, okay?
[00:33:06.740 --> 00:33:09.540]   They're gonna be torched.
[00:33:09.540 --> 00:33:11.900]   But the king's command was so urgent,
[00:33:11.900 --> 00:33:13.980]   it was so hasty, he's so angry,
[00:33:13.980 --> 00:33:16.940]   and the furnace was so hot that the flames of the fire
[00:33:16.940 --> 00:33:19.540]   killed the soldiers who took up Shadrach, Meshach,
[00:33:19.540 --> 00:33:22.680]   and Abednego, and these three men firmly tied
[00:33:22.680 --> 00:33:24.780]   fell into the blazing furnace.
[00:33:24.780 --> 00:33:27.460]   This is nonsense and rage is what's happening.
[00:33:27.460 --> 00:33:29.120]   Because listen, if you wanna slowly,
[00:33:29.120 --> 00:33:30.420]   I mean, if you wanna torture somebody,
[00:33:30.420 --> 00:33:33.540]   if you're mad at them, you don't turn a furnace up,
[00:33:33.540 --> 00:33:34.860]   you turn it down.
[00:33:34.860 --> 00:33:37.560]   You say, hey, cool down the fire, let them burn slow,
[00:33:37.560 --> 00:33:39.220]   I wanna hear their screams, I know that's sick,
[00:33:39.220 --> 00:33:41.100]   but that's what you would do, right?
[00:33:41.100 --> 00:33:43.060]   You wouldn't say, hey, turn it up seven times hotter
[00:33:43.060 --> 00:33:45.140]   so they're burned right away.
[00:33:45.140 --> 00:33:45.980]   What's God doing here?
[00:33:45.980 --> 00:33:50.380]   God is using the rage of man to show you how powerful he is.
[00:33:50.380 --> 00:33:53.660]   Stack the cards against me, I'm God, watch me flex.
[00:33:53.660 --> 00:33:56.340]   That's what he said.
[00:33:56.340 --> 00:33:58.020]   (congregation laughing)
[00:33:58.020 --> 00:33:59.960]   It's the new JP version.
[00:34:00.320 --> 00:34:03.520]   (congregation laughing)
[00:34:03.520 --> 00:34:04.880]   It's what he said.
[00:34:04.880 --> 00:34:06.960]   You want me to fight a giant?
[00:34:06.960 --> 00:34:08.400]   Give me a boy and some rocks.
[00:34:08.400 --> 00:34:11.200]   I don't need a tank, man.
[00:34:11.200 --> 00:34:13.200]   He's God.
[00:34:13.200 --> 00:34:20.560]   Then King Nebuchadnezzar leaped to his feet in amazement
[00:34:20.560 --> 00:34:24.200]   and asked his advisors, weren't there three men
[00:34:24.200 --> 00:34:26.200]   that we tied up and threw into the fire?
[00:34:28.000 --> 00:34:30.120]   They replied, certainly, your majesty.
[00:34:30.120 --> 00:34:33.400]   Man, just, okay, 'cause I like blew past it.
[00:34:33.400 --> 00:34:35.240]   Can you imagine the angst and the heartache
[00:34:35.240 --> 00:34:37.520]   that you would feel on that day?
[00:34:37.520 --> 00:34:40.040]   Hey, guys, we were faithful, you're looking at your boys.
[00:34:40.040 --> 00:34:42.560]   I also love the fact that they weren't alone,
[00:34:42.560 --> 00:34:43.800]   said you're gonna be left alone,
[00:34:43.800 --> 00:34:45.360]   but these guys had community.
[00:34:45.360 --> 00:34:48.060]   They were in it together, locked arms, let's go.
[00:34:48.060 --> 00:34:50.080]   We're not gonna compromise our faith.
[00:34:50.080 --> 00:34:51.560]   But they're looking at each other in the eyes,
[00:34:51.560 --> 00:34:53.720]   they're looking at the furnace, they feel the heat.
[00:34:53.720 --> 00:34:55.320]   I'm like, man, here it is, man.
[00:34:55.320 --> 00:34:57.000]   It's been real, let's go.
[00:34:57.000 --> 00:35:00.340]   (congregation laughing)
[00:35:00.340 --> 00:35:03.800]   He says, wait a minute, what's going on?
[00:35:03.800 --> 00:35:07.560]   There were three men that we threw in the fire.
[00:35:07.560 --> 00:35:09.400]   I don't understand, he said, look,
[00:35:09.400 --> 00:35:11.840]   I see four men walking around in the fire now,
[00:35:11.840 --> 00:35:14.440]   unbound and unharmed, and the fourth one
[00:35:14.440 --> 00:35:16.280]   looks like a son of the gods.
[00:35:16.280 --> 00:35:18.320]   That word gods there is Elohim.
[00:35:18.320 --> 00:35:20.840]   It's where we get the, it's the word for the one true God,
[00:35:20.840 --> 00:35:24.060]   the Yahweh, Jehovah, that we worship.
[00:35:24.060 --> 00:35:28.440]   And in there is the son of that God protecting them.
[00:35:28.440 --> 00:35:29.780]   He's in the fire with them.
[00:35:29.780 --> 00:35:31.420]   And Nebuchadnezzar then approached the opening
[00:35:31.420 --> 00:35:32.780]   of the blazing furnace and shouted,
[00:35:32.780 --> 00:35:34.420]   Shadrach, Meshach, and Abednego,
[00:35:34.420 --> 00:35:37.860]   servants of the most high God, come out, come here.
[00:35:37.860 --> 00:35:41.100]   So Shadrach, Meshach, and Abednego came out of the fire,
[00:35:41.100 --> 00:35:43.140]   and the satraps, prefects, governor,
[00:35:43.140 --> 00:35:45.340]   and royal advisors crowded around them.
[00:35:45.340 --> 00:35:48.340]   And they saw that the fire had not harmed their bodies,
[00:35:48.340 --> 00:35:52.900]   nor was their hair, nor was a hair of their heads singed.
[00:35:52.900 --> 00:35:54.500]   Their robes were not scorched,
[00:35:54.500 --> 00:35:56.620]   and there was no smell of fire on them.
[00:35:56.620 --> 00:35:57.980]   Then Nebuchadnezzar said,
[00:35:57.980 --> 00:36:01.540]   praise be to the God of Shadrach, Meshach, and Abednego,
[00:36:01.540 --> 00:36:05.080]   who has sent his angel, anytime you see his angel
[00:36:05.080 --> 00:36:06.960]   or the angel of the Lord,
[00:36:06.960 --> 00:36:11.020]   it's a reference to the pre-incarnate Christ, Jesus,
[00:36:11.020 --> 00:36:15.420]   before he was born of Mary, 2,016 years ago.
[00:36:15.420 --> 00:36:18.540]   He has sent his angel and rescued his servants.
