
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:17:29.480 --> 00:17:32.320]   than to love something more than him.
[00:17:32.320 --> 00:17:34.920]   So I don't know what it is for you.
[00:17:34.920 --> 00:17:36.560]   I don't know what's most precious in your life,
[00:17:36.560 --> 00:17:37.740]   if it's your body, if it's your money,
[00:17:37.740 --> 00:17:39.660]   if it's your appearance, if it's your job,
[00:17:39.660 --> 00:17:41.640]   if it's your intellect, if it's your health,
[00:17:41.640 --> 00:17:42.840]   if it's your happiness,
[00:17:42.840 --> 00:17:45.360]   but God will not settle for second place
[00:17:45.360 --> 00:17:47.680]   in comparison to anything.
[00:17:47.680 --> 00:17:50.360]   And it isn't because he's insecure.
[00:17:50.360 --> 00:17:54.920]   Oh no, they like social acceptance more than they like me.
[00:17:54.920 --> 00:17:55.760]   What will I ever do?
[00:17:55.760 --> 00:17:56.600]   How will I move on?
[00:17:56.600 --> 00:17:59.240]   God does not feel that way about you.
[00:17:59.240 --> 00:18:02.800]   He is not insecure because he has always been secure
[00:18:02.800 --> 00:18:04.560]   before you and I ever showed up on the scene,
[00:18:04.560 --> 00:18:05.680]   he was totally secure then,
[00:18:05.680 --> 00:18:08.320]   and he will be totally secure whenever we are gone.
[00:18:08.320 --> 00:18:10.400]   He is not insecure in the slightest.
[00:18:10.400 --> 00:18:15.400]   Instead, he knows there's nothing better out there for you.
[00:18:15.400 --> 00:18:19.720]   So come to me, that's his heart.
[00:18:19.720 --> 00:18:21.280]   It is one of love.
[00:18:21.280 --> 00:18:24.560]   And yet what we realize is we don't often do this.
[00:18:24.560 --> 00:18:26.960]   Psalm 115, four through eight,
[00:18:26.960 --> 00:18:31.000]   it tells us such a haunting passage
[00:18:31.000 --> 00:18:33.840]   because it tells us what happens to people
[00:18:33.840 --> 00:18:35.440]   that love things other than God.
[00:18:35.440 --> 00:18:39.540]   It says their idols are silver and gold.
[00:18:39.540 --> 00:18:41.440]   The work of human hands.
[00:18:41.440 --> 00:18:43.440]   They have mouths, but they do not speak.
[00:18:43.440 --> 00:18:44.960]   Eyes, but they do not see.
[00:18:44.960 --> 00:18:46.560]   They have ears, but they do not hear.
[00:18:46.560 --> 00:18:48.240]   Noses, but they do not smell.
[00:18:48.240 --> 00:18:50.440]   They have hands, but they do not feel.
[00:18:50.440 --> 00:18:51.760]   They have feet, but do not walk.
[00:18:51.760 --> 00:18:54.600]   And they do not make a sound in their throat.
[00:18:54.600 --> 00:18:56.640]   And here's the kicker.
[00:18:56.640 --> 00:19:00.080]   Those who make them become like them.
[00:19:00.080 --> 00:19:02.960]   So do all who trust in them.
[00:19:02.960 --> 00:19:05.280]   You see it?
[00:19:07.200 --> 00:19:11.600]   When you worship something lifeless,
[00:19:11.600 --> 00:19:14.920]   you become something lifeless.
[00:19:14.920 --> 00:19:18.080]   That's what that's saying.
[00:19:18.080 --> 00:19:23.080]   So much so that when you value your body, for instance,
[00:19:23.080 --> 00:19:26.280]   when you value your body so much so
[00:19:26.280 --> 00:19:29.000]   that you're hyper-focused at the gym
[00:19:29.000 --> 00:19:30.240]   that you can't even take pride
[00:19:30.240 --> 00:19:31.840]   in the things that you've been able to achieve
[00:19:31.840 --> 00:19:34.960]   because you're also hyper-aware of how much further you go,
[00:19:34.960 --> 00:19:37.860]   what ends up happening is it robs you of the achievement
[00:19:37.860 --> 00:19:39.160]   because you always feel
[00:19:39.160 --> 00:19:41.580]   like you have someplace further still to reach.
[00:19:41.580 --> 00:19:44.080]   It's why so many of you,
[00:19:44.080 --> 00:19:48.040]   you care so much to control your life.
[00:19:48.040 --> 00:19:50.320]   And so what happens is you fill up your calendar
[00:19:50.320 --> 00:19:51.960]   'cause that gives you some sense of security.
[00:19:51.960 --> 00:19:55.400]   And the reality is your calendar ends up running your life
[00:19:55.400 --> 00:19:58.160]   as opposed to you running your calendar.
[00:19:58.160 --> 00:19:59.400]   It's why others of you,
[00:19:59.400 --> 00:20:02.800]   you find comfort in unwinding with a few drinks
[00:20:02.800 --> 00:20:03.640]   at the end of the day.
[00:20:03.640 --> 00:20:05.520]   And yet what happens as you do that
[00:20:05.520 --> 00:20:08.080]   and you give yourself over to it more and more and more
[00:20:08.080 --> 00:20:09.760]   is you become as empty as the bottles
[00:20:09.760 --> 00:20:11.320]   you're draining themselves.
[00:20:11.320 --> 00:20:16.120]   You ultimately become that which you worship.
[00:20:16.120 --> 00:20:19.600]   We know what this is like.
[00:20:19.600 --> 00:20:22.480]   And here's the really dangerous thing about this
[00:20:22.480 --> 00:20:24.680]   is so many of the things in your life
[00:20:24.680 --> 00:20:28.520]   and everything I just described, they're morally neutral.
[00:20:28.520 --> 00:20:31.560]   They're not intrinsically evil.
[00:20:31.560 --> 00:20:34.580]   They're not wrong in any way by theirselves,
[00:20:34.580 --> 00:20:39.000]   but they become evil whenever we mistreat
[00:20:39.000 --> 00:20:42.720]   what God created as good,
[00:20:42.720 --> 00:20:44.560]   because anything good can become bad
[00:20:44.560 --> 00:20:46.000]   if it's worshiped as best.
[00:20:46.000 --> 00:20:48.520]   So what will God do?
[00:20:48.520 --> 00:20:49.980]   He will come and he will put his finger
[00:20:49.980 --> 00:20:51.400]   on whatever that is in your life
[00:20:51.400 --> 00:20:53.480]   and he will ask you to give it to him.
[00:20:53.480 --> 00:20:55.560]   And the reality is if you do not give it to him,
[00:20:55.560 --> 00:20:59.620]   he will ultimately remove it or he will destroy it.
[00:21:01.740 --> 00:21:03.440]   And that will be his mercy to you.
[00:21:03.440 --> 00:21:06.600]   I remember my own life.
[00:21:06.600 --> 00:21:08.040]   Let's try to think of a different story
[00:21:08.040 --> 00:21:09.540]   'cause I think I've shared this one before,
[00:21:09.540 --> 00:21:12.080]   but it is the best story from my life to give you
[00:21:12.080 --> 00:21:14.520]   because several years ago, several years ago,
[00:21:14.520 --> 00:21:16.800]   it was a long time ago now that I'm thinking about it.
[00:21:16.800 --> 00:21:19.600]   I stood on a stage like this for the very first time.
[00:21:19.600 --> 00:21:22.360]   And as I did it, I had all the feels
[00:21:22.360 --> 00:21:25.440]   like I was anxious and nervous and excited and giddy
[00:21:25.440 --> 00:21:27.960]   because I had been in your seat before
[00:21:27.960 --> 00:21:32.360]   and I had been deeply impacted by the words men like myself
[00:21:32.360 --> 00:21:35.760]   standing on stages like this had spoken into me.
[00:21:35.760 --> 00:21:37.640]   Like I had been fascinated by the word of God
[00:21:37.640 --> 00:21:39.400]   and I had been marked, etched out
[00:21:39.400 --> 00:21:41.600]   by all the things that he said were true.
[00:21:41.600 --> 00:21:43.280]   And so having been impacted by it,
[00:21:43.280 --> 00:21:47.520]   I was so eager and I was so eager to be a part of that work
[00:21:47.520 --> 00:21:50.160]   in the lives of other people.
[00:21:50.160 --> 00:21:51.920]   And I've been a first communication guest.
[00:21:51.920 --> 00:21:54.320]   And so whenever my moment came to finally climb the platform
[00:21:54.320 --> 00:21:58.000]   and get in front of a crowd like this, I was ecstatic.
[00:21:58.000 --> 00:22:00.720]   I was so expectant.
[00:22:00.720 --> 00:22:06.240]   It isn't until I froze in front of 3000 people
[00:22:06.240 --> 00:22:09.480]   for the very first time I ever stood on a stage like this.
[00:22:09.480 --> 00:22:11.060]   And it wasn't for just like a couple of seconds.
[00:22:11.060 --> 00:22:12.480]   It was for like a lot of seconds,
[00:22:12.480 --> 00:22:14.080]   like an uncomfortable amount of time
[00:22:14.080 --> 00:22:17.920]   to the point that ultimately I felt deeply humiliated.
[00:22:17.920 --> 00:22:19.640]   It's one of the most embarrassing moments in my life.
[00:22:19.640 --> 00:22:23.440]   It was miserable and yet it was merciful.
[00:22:24.880 --> 00:22:28.520]   It's actually where I learned the tagline,
[00:22:28.520 --> 00:22:30.840]   miserable mercies.
[00:22:30.840 --> 00:22:33.640]   Because though that felt so wrong in me,
[00:22:33.640 --> 00:22:35.620]   it was so right for me.
[00:22:35.620 --> 00:22:37.760]   God knew as I climbed that stage
[00:22:37.760 --> 00:22:40.240]   and I stood before that crowd, I didn't love him.
[00:22:40.240 --> 00:22:41.600]   I didn't love his ministry.
[00:22:41.600 --> 00:22:45.040]   I love that stage and the chance that I got to stand upon.
[00:22:45.040 --> 00:22:47.100]   And so what did God do?
[00:22:47.100 --> 00:22:50.440]   For years, he kept me long and far away
[00:22:50.440 --> 00:22:51.600]   from any stage like it.
[00:22:52.640 --> 00:22:55.360]   Because he needed to work something out of me
[00:22:55.360 --> 00:22:58.220]   before he would ever work something through me.
[00:22:58.220 --> 00:22:59.800]   So that way now as I stand here,
[00:22:59.800 --> 00:23:02.480]   I know I don't need anything from you.
[00:23:02.480 --> 00:23:06.020]   I just want everything for you.
[00:23:06.020 --> 00:23:08.720]   I can be a fool to the glory of God
[00:23:08.720 --> 00:23:12.320]   because he is crazy about you.
[00:23:12.320 --> 00:23:14.920]   And I know for he has been crazy about me as well.
[00:23:14.920 --> 00:23:18.040]   This is what he will do.
[00:23:18.040 --> 00:23:19.680]   Now, does that mean that he'll never let you
[00:23:19.680 --> 00:23:21.520]   have what you love?
[00:23:21.520 --> 00:23:22.760]   Does it mean that you're never gonna get
[00:23:22.760 --> 00:23:24.600]   to achieve your dreams,
[00:23:24.600 --> 00:23:26.740]   live in the fulfillment of all your hopes?
[00:23:26.740 --> 00:23:30.760]   No, I'm standing here.
[00:23:30.760 --> 00:23:34.160]   But what it does mean is God is not content
[00:23:34.160 --> 00:23:37.480]   to be second best in your life
[00:23:37.480 --> 00:23:40.640]   because he doesn't want second best for your life.
[00:23:40.640 --> 00:23:43.480]   You see what I'm saying there?
[00:23:43.480 --> 00:23:46.560]   He knows he's the best thing for you.
[00:23:46.560 --> 00:23:48.560]   And so anything that would ever get in the way of it,
[00:23:48.560 --> 00:23:51.560]   he will challenge it, he will obstruct it,
[00:23:51.560 --> 00:23:53.040]   he will oppose it
[00:23:53.040 --> 00:23:55.840]   because he ultimately wants your satisfaction.
[00:23:55.840 --> 00:23:58.080]   And that satisfaction is not found in this world,
[00:23:58.080 --> 00:23:59.480]   it is found in him.
[00:23:59.480 --> 00:24:03.640]   He wants you to have as much of him as you can get.
[00:24:03.640 --> 00:24:06.160]   And here's the thing, he loves you so much
[00:24:06.160 --> 00:24:08.600]   that if there was anything better out there for you,
[00:24:08.600 --> 00:24:10.520]   he would be the first to point you to it.
[00:24:10.520 --> 00:24:11.360]   But because there isn't,
[00:24:11.360 --> 00:24:13.840]   he is the first to point you to himself.
[00:24:13.840 --> 00:24:17.160]   He says, come to me because in me,
[00:24:17.160 --> 00:24:19.320]   you will have life and life abundantly.
[00:24:19.320 --> 00:24:25.000]   So how do you know if he's first in your life?
[00:24:25.000 --> 00:24:27.280]   Well, it depends on your response when he calls,
[00:24:27.280 --> 00:24:28.520]   which is what we see as we keep going.
[00:24:28.520 --> 00:24:29.480]   Look at verse three.
[00:24:29.480 --> 00:24:32.880]   So Abraham rose in the morning, he saddled his donkey,
[00:24:32.880 --> 00:24:36.120]   and he took two of his young men with him and his son Isaac.
[00:24:36.120 --> 00:24:38.040]   And he cut the wood for the burnt offering and he arose
[00:24:38.040 --> 00:24:40.000]   and he went to the place which God had told him.
[00:24:40.000 --> 00:24:42.320]   And on the third day, Abraham lifted up his eyes
[00:24:42.320 --> 00:24:44.500]   and he saw the place from afar.
[00:24:45.480 --> 00:24:47.120]   Okay, so in just these two verses,
[00:24:47.120 --> 00:24:49.000]   we learned something really big
[00:24:49.000 --> 00:24:52.400]   about the level of Abraham's trust in God.
[00:24:52.400 --> 00:24:54.800]   Because again, it reads kind of normal,
[00:24:54.800 --> 00:24:56.100]   but there's nothing normal about this.
[00:24:56.100 --> 00:24:58.160]   Like this is an insane request from God,
[00:24:58.160 --> 00:25:01.520]   and yet it is an even more insane response from Abraham.
[00:25:01.520 --> 00:25:03.320]   'Cause what does he do?
[00:25:03.320 --> 00:25:04.520]   He gets up early and he gets to work
[00:25:04.520 --> 00:25:05.920]   and he starts cutting the wood and he makes his way out.
[00:25:05.920 --> 00:25:09.240]   Like he is like in no way, shape or form contesting,
[00:25:09.240 --> 00:25:12.080]   protesting this call from God.
[00:25:12.080 --> 00:25:16.480]   He just snaps into action and begins to act obediently.
[00:25:16.480 --> 00:25:18.380]   How, how can he do that?
[00:25:18.380 --> 00:25:22.640]   Because he has a massive faith in God.
[00:25:22.640 --> 00:25:27.260]   Abraham has massive, massive faith in God.
[00:25:27.260 --> 00:25:31.240]   That's why God tests him and that's why he tests you.
[00:25:31.240 --> 00:25:34.520]   God tests us to reveal the quality of our faith.
[00:25:34.520 --> 00:25:38.680]   God tests us to reveal the quality of our faith.
[00:25:38.680 --> 00:25:40.200]   And the bigger the test you face,
[00:25:40.200 --> 00:25:42.680]   the bigger the faith required, right?
[00:25:42.680 --> 00:25:45.320]   So we actually know this idea
[00:25:45.320 --> 00:25:48.360]   because we see it all the time in reality television.
[00:25:48.360 --> 00:25:50.280]   Like it's not enough to just have people
[00:25:50.280 --> 00:25:51.400]   go and compete for a prize.
[00:25:51.400 --> 00:25:53.360]   No, instead we need to ship them off
[00:25:53.360 --> 00:25:55.080]   and strain them on a deserted Island.
[00:25:55.080 --> 00:25:57.200]   It's not enough to just look at people
[00:25:57.200 --> 00:25:58.300]   and see who's the best cook.
[00:25:58.300 --> 00:25:59.680]   Instead, we need to package
[00:25:59.680 --> 00:26:01.040]   the very worst ingredients possible
[00:26:01.040 --> 00:26:02.160]   and see what they can make out of them.
[00:26:02.160 --> 00:26:04.040]   It's not enough to just put people on a show
[00:26:04.040 --> 00:26:05.480]   and see if they can find love with one another.
[00:26:05.480 --> 00:26:06.840]   No, what we need to do is we need to see
[00:26:06.840 --> 00:26:07.680]   if they can do it blind.
[00:26:07.680 --> 00:26:11.080]   This is always perpetuating this idea
[00:26:11.080 --> 00:26:13.280]   that if we raise the stakes,
[00:26:13.280 --> 00:26:16.840]   we'll see if their belief also rises.
[00:26:16.840 --> 00:26:19.160]   The difference though between them and Abraham
[00:26:19.160 --> 00:26:21.160]   is they are filled of a self-belief
[00:26:21.160 --> 00:26:22.840]   and he has a God belief.
[00:26:22.840 --> 00:26:25.880]   Abraham's faith is not in his strength.
[00:26:25.880 --> 00:26:27.360]   It is in God instead.
[00:26:27.360 --> 00:26:29.440]   And what happens because of it,
[00:26:29.440 --> 00:26:32.360]   he does something completely insensible.
[00:26:32.360 --> 00:26:35.000]   Like, what are you doing if you're in this position?
[00:26:36.760 --> 00:26:39.160]   I'm probably protesting the logic on this one.
[00:26:39.160 --> 00:26:41.480]   I'm probably looking at God and being like,
[00:26:41.480 --> 00:26:42.520]   did you get enough sleep big guy?
[00:26:42.520 --> 00:26:44.040]   You know, like this seems a little bit shaky.
[00:26:44.040 --> 00:26:45.920]   I'm not real sure you said this one thing.
[00:26:45.920 --> 00:26:47.520]   This feels contradictory to that.
[00:26:47.520 --> 00:26:49.480]   So why don't we just sleep on it
[00:26:49.480 --> 00:26:50.880]   and we can revisit tomorrow.
[00:26:50.880 --> 00:26:52.840]   That's what I would do.
[00:26:52.840 --> 00:26:54.560]   What would you do?
[00:26:54.560 --> 00:26:55.920]   I would expect you'd probably come up
[00:26:55.920 --> 00:26:56.920]   with some kind of justification
[00:26:56.920 --> 00:26:59.280]   because the reality is we do this all the time.
[00:26:59.280 --> 00:27:01.720]   We come up with weak justifications
[00:27:01.720 --> 00:27:04.420]   to justify our disobedience.
[00:27:06.720 --> 00:27:08.920]   Like, I know that my friends think he's bad news
[00:27:08.920 --> 00:27:11.760]   but they just don't know him like I do.
[00:27:11.760 --> 00:27:13.120]   Or I know I should delete those apps
[00:27:13.120 --> 00:27:16.040]   but how then would I know what's happening in the world
[00:27:16.040 --> 00:27:17.760]   or what my friends are up to?
[00:27:17.760 --> 00:27:19.840]   Or I know I should stop hanging out with those people
[00:27:19.840 --> 00:27:21.600]   but when would I ever get to go out
[00:27:21.600 --> 00:27:23.160]   and hang with people I actually enjoy?
[00:27:23.160 --> 00:27:24.520]   But here's the reality.
[00:27:24.520 --> 00:27:27.880]   Abraham does not indulge a weak justification
[00:27:27.880 --> 00:27:30.200]   because he doesn't feel confident in what God has asked.
[00:27:30.200 --> 00:27:34.680]   Instead, he looks at God and he considers what he's asked
[00:27:34.680 --> 00:27:38.920]   and he says yes. How?
[00:27:38.920 --> 00:27:39.760]   How can he do it?
[00:27:39.760 --> 00:27:41.320]   Because this is genuinely insensible.
[00:27:41.320 --> 00:27:43.000]   How does he find himself in a position
[00:27:43.000 --> 00:27:44.360]   where he can say yes to God?
[00:27:44.360 --> 00:27:47.360]   Well, I love, it tells us that he rode
[00:27:47.360 --> 00:27:50.000]   from Beersheba to Mount Moriah and it took him three days.
[00:27:50.000 --> 00:27:52.840]   And the reason I love that is because if you look on a map
[00:27:52.840 --> 00:27:54.760]   and you actually consider how far someone
[00:27:54.760 --> 00:27:56.360]   would have been able to travel by way of donkey
[00:27:56.360 --> 00:27:58.300]   in the ancient Near East, more than likely,
[00:27:58.300 --> 00:28:00.500]   the trip from Beersheba to Mount Moriah
[00:28:00.500 --> 00:28:02.040]   should have taken something like one to two days
[00:28:02.040 --> 00:28:04.160]   depending how fast you're pushing it.
[00:28:04.160 --> 00:28:05.640]   But he takes three.
[00:28:05.640 --> 00:28:07.700]   Why does he go three days?
[00:28:07.700 --> 00:28:12.700]   Because Abraham obeys quickly, but he processes slowly.
[00:28:12.700 --> 00:28:18.500]   He knows God's asked it of me, so I'm going.
[00:28:18.500 --> 00:28:22.680]   But I'm gonna need some time to work this thing out as I go.
[00:28:22.680 --> 00:28:26.000]   Notice he is not in any way slow to the draw.
[00:28:26.000 --> 00:28:27.760]   He does not have a delayed obedience.
[00:28:27.760 --> 00:28:32.160]   He gets up and he goes, he prepares all of the mechanics
[00:28:32.160 --> 00:28:34.240]   for what God has asked him to do with his son, Isaac.
[00:28:34.240 --> 00:28:36.600]   And yet, though he has done all of it,
[00:28:36.600 --> 00:28:39.620]   he's just driving a little bit below the speed limit.
[00:28:39.620 --> 00:28:42.120]   Like he knows the destination, but he's just taking his time
[00:28:42.120 --> 00:28:43.440]   'cause he wants to make sure
[00:28:43.440 --> 00:28:45.760]   that he's not just begrudgingly going along,
[00:28:45.760 --> 00:28:47.920]   that he's not just blindly following God,
[00:28:47.920 --> 00:28:51.280]   but instead he is in agreement with everything God has asked.
[00:28:51.280 --> 00:28:52.600]   Do you see it?
[00:28:52.600 --> 00:28:55.160]   He wants to get his heart on board,
[00:28:55.160 --> 00:28:58.240]   which means some of us really need.
[00:28:58.240 --> 00:29:00.720]   We really need to do the same in our own life
[00:29:00.720 --> 00:29:03.320]   because too often we hear the commands of God
[00:29:03.320 --> 00:29:05.120]   and we want to be good Christian soldiers.
[00:29:05.120 --> 00:29:08.040]   And so we just say yes, and we go and do,
[00:29:08.040 --> 00:29:10.320]   and we actually don't ever let it trickle from our head
[00:29:10.320 --> 00:29:13.040]   into our heart and change who we are.
[00:29:13.040 --> 00:29:17.520]   You need to process slowly.
[00:29:17.520 --> 00:29:19.640]   You need to really consider.
[00:29:19.640 --> 00:29:21.520]   Others, that's not our issue.
[00:29:21.520 --> 00:29:23.080]   You know what we do?
[00:29:23.080 --> 00:29:26.120]   We're quick to process and we're slow to obey.
[00:29:27.800 --> 00:29:31.280]   We don't like what God's asked.
[00:29:31.280 --> 00:29:33.560]   And so we want to pray about it a little bit longer,
[00:29:33.560 --> 00:29:35.960]   maybe talk to community, get a little bit of counsel,
[00:29:35.960 --> 00:29:37.880]   sleep on it, wake up in the morning,
[00:29:37.880 --> 00:29:38.840]   maybe sleep on it again.
[00:29:38.840 --> 00:29:41.640]   We want to take our time because we're not confident,
[00:29:41.640 --> 00:29:43.600]   nor are we convinced of whatever it is
[00:29:43.600 --> 00:29:44.960]   God has asked us to do.
[00:29:44.960 --> 00:29:47.640]   And yet Abraham doesn't do any of that.
[00:29:47.640 --> 00:29:51.600]   He gets himself on board, head, heart,
[00:29:51.600 --> 00:29:54.820]   the entirety of who he is, and he says yes,
[00:29:56.040 --> 00:29:58.160]   which is a really big deal.
[00:29:58.160 --> 00:29:59.840]   Because if you remember what God has asked,
[00:29:59.840 --> 00:30:03.200]   it is a seemingly contradictory request.
[00:30:03.200 --> 00:30:06.440]   And I need you to hear this because this is so important
[00:30:06.440 --> 00:30:07.680]   to the crux of the story.
[00:30:07.680 --> 00:30:10.640]   He knows God has told him.
[00:30:10.640 --> 00:30:14.600]   It is through Isaac that you will become
[00:30:14.600 --> 00:30:16.120]   the father of many nations.
[00:30:16.120 --> 00:30:20.600]   And it is Isaac that I want you to kill.
[00:30:20.600 --> 00:30:25.320]   How does Abraham make sense of that contradiction?
[00:30:26.720 --> 00:30:28.400]   Hebrews 11 actually tells us.
[00:30:28.400 --> 00:30:29.720]   This is what's amazing about the Bible.
[00:30:29.720 --> 00:30:31.560]   It often interprets itself.
[00:30:31.560 --> 00:30:33.280]   It tells us in 17 through 19,
[00:30:33.280 --> 00:30:36.160]   by faith, Abraham, when God tested him,
[00:30:36.160 --> 00:30:37.800]   offered Isaac as a sacrifice.
[00:30:37.800 --> 00:30:39.360]   He who had embraced the promises
[00:30:39.360 --> 00:30:42.280]   was about to sacrifice his one and only son,
[00:30:42.280 --> 00:30:44.040]   even though God had said to him,
[00:30:44.040 --> 00:30:46.840]   it is through Isaac that your offspring will be reckoned.
[00:30:46.840 --> 00:30:52.320]   Abraham reasoned that God would even raise the dead.
[00:30:52.320 --> 00:30:53.800]   And so in a manner of speaking,
[00:30:53.800 --> 00:30:56.040]   he did receive Isaac back from death.
[00:30:56.040 --> 00:30:58.720]   It says that he reasoned,
[00:30:58.720 --> 00:31:00.480]   and it's the product of processing.
[00:31:00.480 --> 00:31:04.080]   He processed, how is God going to keep his promise
[00:31:04.080 --> 00:31:05.180]   if he kills my son?
[00:31:05.180 --> 00:31:08.140]   And he arrived at this conclusion.
[00:31:08.140 --> 00:31:12.820]   It must mean then that he's gonna raise him from the dead,
[00:31:12.820 --> 00:31:15.120]   which is a crazy conclusion to draw
[00:31:15.120 --> 00:31:17.280]   because by this point in human history,
[00:31:17.280 --> 00:31:20.760]   no one had ever experienced resurrection.
[00:31:20.760 --> 00:31:23.760]   And yet, though this is such an unreasonable thing
[00:31:23.760 --> 00:31:26.380]   in the eyes of the world, in Abraham's mind,
[00:31:26.380 --> 00:31:33.360]   it is more reasonable to believe the impossible with God
[00:31:33.360 --> 00:31:36.200]   than reasonable to think
[00:31:36.200 --> 00:31:38.160]   he would ever contradict his character.
[00:31:38.160 --> 00:31:42.640]   He believes in God.
[00:31:42.640 --> 00:31:46.320]   So I know some of you here,
[00:31:46.320 --> 00:31:48.940]   you've been asked by God to do something
[00:31:48.940 --> 00:31:51.320]   that feels pretty unreasonable.
[00:31:51.320 --> 00:31:53.120]   You've been asked to end that relationship,
[00:31:53.120 --> 00:31:54.600]   even though you've been together so long,
[00:31:54.600 --> 00:31:55.880]   to admit you lied,
[00:31:55.880 --> 00:31:57.800]   even though that person may never forgive you,
[00:31:57.800 --> 00:32:00.480]   to follow Jesus, even though your parents may disown you,
[00:32:00.480 --> 00:32:01.300]   to get some help,
[00:32:01.300 --> 00:32:03.000]   even though it's hard to admit you're suicidal,
[00:32:03.000 --> 00:32:04.800]   to keep the baby,
[00:32:04.800 --> 00:32:08.000]   even though it's probably gonna mess with your future.
[00:32:08.000 --> 00:32:10.980]   But just because it feels unreasonable to the world
[00:32:10.980 --> 00:32:14.080]   does not mean that it's unreasonable to God.
[00:32:14.080 --> 00:32:16.500]   See, God, he is still in the business of writing stories.
[00:32:16.500 --> 00:32:18.400]   He's still in the business of making miracles,
[00:32:18.400 --> 00:32:23.200]   and he is still in the business of keeping his promises.
[00:32:23.200 --> 00:32:25.020]   All of that is available for you.
[00:32:25.020 --> 00:32:28.840]   If it's available for Abraham, it is available for us,
[00:32:28.840 --> 00:32:31.240]   because he is the same God yesterday, today, and forever.
[00:32:31.240 --> 00:32:32.680]   Amen.
[00:32:32.680 --> 00:32:33.980]   Now, does that mean that you're gonna understand
[00:32:33.980 --> 00:32:36.080]   the details of how God's gonna do all of it,
[00:32:36.080 --> 00:32:38.040]   how he's gonna work it all out?
[00:32:38.040 --> 00:32:42.080]   No, because we see Abraham didn't.
[00:32:42.080 --> 00:32:43.320]   Look at verse five.
[00:32:43.320 --> 00:32:45.600]   Then Abraham said to his young men,
[00:32:45.600 --> 00:32:47.560]   "Hey, stay here with the donkey.
[00:32:47.560 --> 00:32:49.540]   "I and the boy, we'll go over there and we'll worship,
[00:32:49.540 --> 00:32:50.800]   "and we'll come again to you."
[00:32:50.800 --> 00:32:51.640]   You see it?
[00:32:51.640 --> 00:32:52.600]   We'll come again to you.
[00:32:52.600 --> 00:32:53.440]   The confidence.
[00:32:53.440 --> 00:32:56.320]   God will do something to save my son.
[00:32:56.320 --> 00:32:58.280]   And Abraham took the wood of the burnt offering,
[00:32:58.280 --> 00:33:00.200]   and he laid it on Isaac, his son.
[00:33:00.200 --> 00:33:03.360]   And he took in his hand the fire and the knife.
[00:33:03.360 --> 00:33:05.040]   And so they went, both of them, together.
[00:33:05.040 --> 00:33:08.880]   And Isaac said to his father, Abraham, "My father."
[00:33:08.880 --> 00:33:10.880]   And he said to him, "Here I am, my son."
[00:33:10.880 --> 00:33:14.380]   He said, "Behold the fire and the wood,
[00:33:14.380 --> 00:33:16.680]   "but where's the land for the burnt offering?"
[00:33:17.600 --> 00:33:20.880]   And Abraham said, "God will provide for himself
[00:33:20.880 --> 00:33:23.520]   "the land for the burnt offering, my son."
[00:33:23.520 --> 00:33:26.600]   And so they went, both of them, together.
[00:33:26.600 --> 00:33:28.340]   Hand in hand, side by side,
[00:33:28.340 --> 00:33:32.560]   in complete complicity with each other.
[00:33:32.560 --> 00:33:34.260]   They went towards Mount Moriah.
[00:33:34.260 --> 00:33:37.640]   There's a lot of debate around what's actually happening
[00:33:37.640 --> 00:33:40.160]   in this scene, because conservative scholarship
[00:33:40.160 --> 00:33:43.280]   puts Isaac at like 13 to 20 years old.
[00:33:43.280 --> 00:33:44.560]   He's not a young boy.
[00:33:44.560 --> 00:33:47.360]   He's a young man, in some respect.
[00:33:48.120 --> 00:33:49.800]   And yet what you see is that he could get away
[00:33:49.800 --> 00:33:52.440]   from Abraham, who's north of 100, close to 120
[00:33:52.440 --> 00:33:53.280]   by this point.
[00:33:53.280 --> 00:33:54.800]   He goes with his father.
[00:33:54.800 --> 00:33:56.160]   Why?
[00:33:56.160 --> 00:33:59.240]   That's not because Abraham's pulled the wool over his eyes.
[00:33:59.240 --> 00:34:01.080]   It's not because he's planning to stab him in the back
[00:34:01.080 --> 00:34:02.820]   when he's not looking.
[00:34:02.820 --> 00:34:05.360]   I think the reason that they go together
[00:34:05.360 --> 00:34:07.480]   is because Abraham's just honest with him.
[00:34:07.480 --> 00:34:12.480]   He tells him, "Father, where's the lamb?"
[00:34:12.480 --> 00:34:16.360]   "I don't know, son, but the Lord will provide."
[00:34:16.360 --> 00:34:18.880]   Like he doesn't make anything up.
[00:34:18.880 --> 00:34:20.740]   He doesn't hide his cards.
[00:34:20.740 --> 00:34:22.040]   He just deals honestly
[00:34:22.040 --> 00:34:26.000]   because he actually believes the Lord will provide,
[00:34:26.000 --> 00:34:28.200]   which tells us the last thing you gotta know
[00:34:28.200 --> 00:34:29.800]   about why we face tests.
[00:34:29.800 --> 00:34:32.960]   Tests teach us that God always provides.
[00:34:32.960 --> 00:34:36.220]   Tests teach us that God always provides.
[00:34:36.220 --> 00:34:39.420]   You see, Abraham's confidence isn't in understanding
[00:34:39.420 --> 00:34:41.280]   the details of how God is gonna work this out,
[00:34:41.280 --> 00:34:42.780]   and ours should not be either.
[00:34:42.780 --> 00:34:44.800]   Last week, we talked about you do not need
