
[00:00:00.000 --> 00:00:02.580]   (gentle music)
[00:14:51.440 --> 00:14:52.280]   not because they're like,
[00:14:52.280 --> 00:14:54.740]   "Oh, man, we need somebody to make us feel important
[00:14:54.740 --> 00:14:56.400]   "because they will stand before God
[00:14:56.400 --> 00:14:58.480]   "and give an account for the flock here."
[00:14:58.480 --> 00:14:59.840]   And some of the instructions they have
[00:14:59.840 --> 00:15:03.540]   is be in a community group, that you serve somewhere,
[00:15:03.540 --> 00:15:08.520]   that you have a annual kind of checkpoint with our staff
[00:15:08.520 --> 00:15:10.040]   to make sure, "How are we doing?"
[00:15:10.040 --> 00:15:12.620]   And annually, you agree, "Hey, I'm still in.
[00:15:12.620 --> 00:15:14.240]   "I still want to be a member here."
[00:15:14.240 --> 00:15:15.600]   And in doing that, that's what it looks like
[00:15:15.600 --> 00:15:17.720]   to submit to the authority of Watermark,
[00:15:17.720 --> 00:15:19.360]   to be a part of the elders' leadership here.
[00:15:19.360 --> 00:15:21.520]   And in doing that, his life began to change.
[00:15:21.520 --> 00:15:23.120]   Like, if you just do that,
[00:15:23.120 --> 00:15:24.920]   if you just do that one thing,
[00:15:24.920 --> 00:15:26.860]   you're gonna experience growth because everything else,
[00:15:26.860 --> 00:15:27.700]   like, if you're connected,
[00:15:27.700 --> 00:15:30.460]   if you go all in at a healthy church under godly leadership,
[00:15:30.460 --> 00:15:32.500]   you're gonna grow in your Bible knowledge.
[00:15:32.500 --> 00:15:34.980]   You're gonna grow in your ability to talk about your faith.
[00:15:34.980 --> 00:15:38.620]   You're gonna grow in the peace that you have over anxiety.
[00:15:38.620 --> 00:15:39.840]   Maybe not overnight,
[00:15:39.840 --> 00:15:42.940]   but by submitting to the care of the elders here,
[00:15:42.940 --> 00:15:44.740]   you're gonna step into being known by other people.
[00:15:44.740 --> 00:15:46.380]   You're gonna step into using your gifts,
[00:15:46.380 --> 00:15:50.180]   not just consuming all the time, but contributing.
[00:15:50.180 --> 00:15:51.860]   And you're gonna experience growth in your life.
[00:15:51.860 --> 00:15:52.980]   And if you don't wanna grow,
[00:15:52.980 --> 00:15:56.000]   if you're like, man, I do not want to grow at all spiritually,
[00:15:56.000 --> 00:15:58.360]   my goal is to maybe move a little bit backwards,
[00:15:58.360 --> 00:16:02.000]   the thing you have got to avoid, like the plague,
[00:16:02.000 --> 00:16:03.660]   is becoming a member of a church.
[00:16:03.660 --> 00:16:07.160]   And even if you're not avoiding it like the plague,
[00:16:07.160 --> 00:16:08.280]   but you're just avoiding it in general,
[00:16:08.280 --> 00:16:09.960]   you are not going to grow
[00:16:09.960 --> 00:16:13.240]   if you don't submit to God's leadership
[00:16:13.240 --> 00:16:15.940]   inside of a local church.
[00:16:15.940 --> 00:16:17.420]   Peter continues and tells us something else
[00:16:17.420 --> 00:16:20.480]   related to just that idea of humility or submitting.
[00:16:20.480 --> 00:16:23.240]   He says this in second half verse five.
[00:16:23.240 --> 00:16:25.780]   All of you, so now we talked about elders, young people,
[00:16:25.780 --> 00:16:30.100]   everybody, clothe yourselves with humility
[00:16:30.100 --> 00:16:31.740]   towards one another,
[00:16:31.740 --> 00:16:33.280]   because God opposes the proud,
[00:16:33.280 --> 00:16:36.580]   but he shows favor to the humble.
[00:16:36.580 --> 00:16:40.360]   Humble yourselves therefore under God's mighty hand
[00:16:40.360 --> 00:16:42.760]   that he may lift you up in due time.
[00:16:42.760 --> 00:16:46.220]   That Peter says that you and I are every single day,
[00:16:46.220 --> 00:16:47.240]   if you're a Christian,
[00:16:47.240 --> 00:16:48.920]   you are to clothe yourselves in humility.
[00:16:48.920 --> 00:16:50.160]   Our second idea from the text
[00:16:50.160 --> 00:16:53.040]   is that we are to clothe ourselves in humility
[00:16:53.040 --> 00:16:54.920]   towards God's people and God's timing.
[00:16:54.920 --> 00:16:56.060]   I'll explain what I mean by that.
[00:16:56.060 --> 00:16:57.640]   But he basically says, hey, every single day,
[00:16:57.640 --> 00:17:01.520]   just like he uses the verb that just means tie around you,
[00:17:01.520 --> 00:17:03.360]   or to tie it on, that every day you wake up
[00:17:03.360 --> 00:17:04.800]   and just like you put on clothes,
[00:17:04.800 --> 00:17:06.500]   you put on humility as you look at your day.
[00:17:06.500 --> 00:17:09.300]   Very few of us probably have ever left the house
[00:17:09.300 --> 00:17:10.720]   without clothes and been like, oh my gosh,
[00:17:10.720 --> 00:17:12.720]   can't believe I forgot to put on clothes, gotta go back.
[00:17:12.720 --> 00:17:14.000]   In the same way, Peter would say, hey,
[00:17:14.000 --> 00:17:17.560]   you are to not leave the house every single day,
[00:17:17.560 --> 00:17:19.360]   put on, just like you put on clothes,
[00:17:19.360 --> 00:17:21.640]   put on humility towards one another
[00:17:21.640 --> 00:17:24.200]   and the way that you interact with one another
[00:17:24.200 --> 00:17:26.820]   and the way that you are humble towards God
[00:17:26.820 --> 00:17:28.280]   and his timing in your life.
[00:17:28.280 --> 00:17:32.000]   And I think a lot of times humility can be misunderstood.
[00:17:32.000 --> 00:17:33.640]   And as you've, if you've been with us,
[00:17:33.640 --> 00:17:36.640]   heard us say before, an old C.S. Lewis quote,
[00:17:36.640 --> 00:17:38.040]   which is just a Christian writer,
[00:17:38.040 --> 00:17:40.320]   that humility is not thinking about yourself
[00:17:40.320 --> 00:17:43.300]   or thinking less of yourself, like, man, I just hate me,
[00:17:43.300 --> 00:17:44.800]   or thinking more of yourself.
[00:17:45.920 --> 00:17:49.960]   It's thinking about yourself less.
[00:17:49.960 --> 00:17:52.160]   It's not thinking less of yourself, like, man, I hate me
[00:17:52.160 --> 00:17:53.640]   and I'm just so ugly and gosh, I'm not,
[00:17:53.640 --> 00:17:54.800]   I don't deserve anything.
[00:17:54.800 --> 00:17:56.620]   It's not thinking about yourself.
[00:17:56.620 --> 00:17:59.920]   The focus of your life is not on how bad you are,
[00:17:59.920 --> 00:18:02.600]   how good you are, but just on others around you
[00:18:02.600 --> 00:18:05.240]   and the God that you serve.
[00:18:05.240 --> 00:18:07.800]   And Peter says every single day,
[00:18:07.800 --> 00:18:10.080]   the posture of a Christian is to be one
[00:18:10.080 --> 00:18:11.400]   of being considerate towards other,
[00:18:11.400 --> 00:18:13.880]   of being humble towards others, humble towards God,
[00:18:13.880 --> 00:18:15.000]   which we'll talk about in a second.
[00:18:15.000 --> 00:18:16.800]   But what does it look like to be humble towards others?
[00:18:16.800 --> 00:18:18.480]   It looks like being considerate of the needs
[00:18:18.480 --> 00:18:20.040]   of other people around you.
[00:18:20.040 --> 00:18:22.040]   It looks like being caring and serving
[00:18:22.040 --> 00:18:24.980]   other people around you, rather than seeking to be served,
[00:18:24.980 --> 00:18:28.400]   not to get, you know, praised as the servant,
[00:18:28.400 --> 00:18:31.960]   but just because you see people as who they are,
[00:18:31.960 --> 00:18:34.960]   made in God's image, the same God that you serve.
[00:18:34.960 --> 00:18:37.080]   And Peter says, put this on every single day
[00:18:37.080 --> 00:18:39.280]   when you get up, seek to serve others around you.
[00:18:39.280 --> 00:18:41.720]   The crazy thing about humility is like,
[00:18:41.720 --> 00:18:44.660]   humility looks good on everyone.
[00:18:45.540 --> 00:18:47.580]   Like there's not a person in the room
[00:18:47.580 --> 00:18:50.820]   who if you are humble, are not gonna be more attractive.
[00:18:50.820 --> 00:18:53.220]   Like if you can just learn to have a true,
[00:18:53.220 --> 00:18:55.620]   sincere posture of humility, if you're a person
[00:18:55.620 --> 00:18:58.580]   who's like, man, I'm not quick to like celebrate myself
[00:18:58.580 --> 00:19:00.420]   and how great I am and you know, me, me, me, me, me,
[00:19:00.420 --> 00:19:01.960]   enough about me, now you talk about me.
[00:19:01.960 --> 00:19:03.540]   If you're not that person, but you're someone
[00:19:03.540 --> 00:19:05.740]   who's like, man, I'm quick to praise others,
[00:19:05.740 --> 00:19:08.620]   I'm quick to acknowledge just how much of my life
[00:19:08.620 --> 00:19:10.820]   is a gift from God and anything that's good there,
[00:19:10.820 --> 00:19:12.260]   I've really been so fortunate.
[00:19:12.260 --> 00:19:14.520]   Like that person is so attractive.
[00:19:14.520 --> 00:19:16.340]   The person who seeks to serve,
[00:19:16.340 --> 00:19:19.620]   the person who out of humility is like grateful
[00:19:19.620 --> 00:19:22.540]   for things in their life 'cause they're not entitled.
[00:19:22.540 --> 00:19:25.460]   The person who's out of humility, like not easily offended,
[00:19:25.460 --> 00:19:26.740]   they're quick to forgive.
[00:19:26.740 --> 00:19:29.260]   Like you see, ever seen conflict between humble people?
[00:19:29.260 --> 00:19:30.660]   It's like the most boring thing ever.
[00:19:30.660 --> 00:19:32.260]   It's like, man, I'm so sorry.
[00:19:32.260 --> 00:19:33.700]   No, no, are you serious?
[00:19:33.700 --> 00:19:34.540]   No, this was me.
[00:19:34.540 --> 00:19:37.180]   Are you, no, no, it was mainly me.
[00:19:37.180 --> 00:19:40.100]   And it's like, oh my gosh, guys, seriously.
[00:19:40.100 --> 00:19:42.340]   You don't conflict much.
[00:19:42.340 --> 00:19:43.620]   Humility is one of those things
[00:19:43.620 --> 00:19:46.460]   that makes life better and makes anyone who has it better.
[00:19:46.460 --> 00:19:47.840]   I mean, true story, fellas,
[00:19:47.840 --> 00:19:49.240]   if you've been hit with the ugly stick,
[00:19:49.240 --> 00:19:50.400]   I can tell you one thing.
[00:19:50.400 --> 00:19:53.480]   You will be more attractive to the ladies in this room
[00:19:53.480 --> 00:19:55.040]   if you are humble.
[00:19:55.040 --> 00:19:57.040]   (laughing)
[00:19:57.040 --> 00:19:57.880]   It's true.
[00:19:57.880 --> 00:20:01.360]   Somebody told me this last week.
[00:20:01.360 --> 00:20:03.200]   Dude, you got a face made for radio.
[00:20:03.200 --> 00:20:05.880]   I was like, you're a mean, mean person.
[00:20:05.880 --> 00:20:06.840]   That'll click.
[00:20:06.840 --> 00:20:09.120]   And if you got a face made for radio,
[00:20:09.120 --> 00:20:12.160]   I am confident you will be more attractive,
[00:20:12.160 --> 00:20:14.460]   you will be a more potential suitor
[00:20:14.460 --> 00:20:17.480]   if you can learn the art of humility
[00:20:17.480 --> 00:20:20.780]   that overflows from your relationship and love from Christ.
[00:20:20.780 --> 00:20:22.500]   Just that's for free, okay?
[00:20:22.500 --> 00:20:24.960]   You can take that to the bank.
[00:20:24.960 --> 00:20:27.080]   But it's true, it's the little black dress.
[00:20:27.080 --> 00:20:30.560]   It looks good on everybody, regardless of who's wearing it.
[00:20:30.560 --> 00:20:35.020]   Humility, it looks good every single time.
[00:20:35.020 --> 00:20:39.200]   Ugly stick is not in my notes, I apologize.
[00:20:39.200 --> 00:20:40.040]   (laughing)
[00:20:40.040 --> 00:20:41.800]   Let's just save the email.
[00:20:41.800 --> 00:20:44.820]   And we're moving on.
[00:20:44.820 --> 00:20:47.600]   And then he talks about not only humility towards others,
[00:20:47.600 --> 00:20:49.760]   but humility towards God's timing.
[00:20:49.760 --> 00:20:51.240]   Come back with me.
[00:20:51.240 --> 00:20:54.520]   That humility doesn't just look like humility towards others,
[00:20:54.520 --> 00:20:56.200]   but humility and trusting of God's timing.
[00:20:56.200 --> 00:20:58.560]   Or one of the ways humility manifests itself
[00:20:58.560 --> 00:21:01.360]   is by trusting in God's timing inside of your life.
[00:21:01.360 --> 00:21:02.280]   But what does he say?
[00:21:02.280 --> 00:21:04.600]   He says at the end of verse that God,
[00:21:04.600 --> 00:21:07.820]   by when we humble ourselves underneath his mighty hand,
[00:21:08.860 --> 00:21:13.860]   we trust and allow him to exalt him in due time.
[00:21:13.860 --> 00:21:15.800]   That part of humility is trusting,
[00:21:15.800 --> 00:21:17.040]   like God, you're in control.
[00:21:17.040 --> 00:21:19.040]   I'm gonna trust your timing inside of my life.
[00:21:19.040 --> 00:21:22.320]   How much of young adulthood is spent not trusting
[00:21:22.320 --> 00:21:24.240]   or fighting against God for the timing
[00:21:24.240 --> 00:21:26.440]   that you don't think is playing out the way you want it to?
[00:21:26.440 --> 00:21:28.040]   I can speak from experience in my own life.
[00:21:28.040 --> 00:21:32.080]   I mean, so much of my own struggles with humility
[00:21:32.080 --> 00:21:34.680]   are clearly going, God, when am I gonna move further
[00:21:34.680 --> 00:21:35.520]   down the road?
[00:21:35.520 --> 00:21:36.680]   I should be farther in my career.
[00:21:36.680 --> 00:21:38.640]   I should make more money by now.
[00:21:38.640 --> 00:21:39.540]   Maybe for you, it's like, hey,
[00:21:39.540 --> 00:21:41.320]   I should have been married already.
[00:21:41.320 --> 00:21:43.880]   God, what are you doing?
[00:21:43.880 --> 00:21:46.960]   I should have, my biological clock is running out, God.
[00:21:46.960 --> 00:21:48.400]   Are you gonna do something?
[00:21:48.400 --> 00:21:49.920]   Am I gonna get a promotion?
[00:21:49.920 --> 00:21:51.320]   Am I ever gonna own a home?
[00:21:51.320 --> 00:21:53.280]   Where am I gonna live once my roommate lives?
[00:21:53.280 --> 00:21:54.880]   And so much of humility is just saying,
[00:21:54.880 --> 00:21:57.040]   God, I'm gonna trust that you're in control.
[00:21:57.040 --> 00:21:58.460]   I'm gonna trust your timing.
[00:21:58.460 --> 00:22:00.720]   It's the word that Peter uses.
[00:22:00.720 --> 00:22:02.480]   That you would trust humility
[00:22:02.480 --> 00:22:04.640]   is trusting the God who's in control,
[00:22:04.640 --> 00:22:07.400]   who's moving the circumstances around.
[00:22:07.400 --> 00:22:08.720]   That he's over my life
[00:22:08.720 --> 00:22:10.960]   and he's the one ultimately who's in control.
[00:22:10.960 --> 00:22:15.280]   This one is probably easily the one that like,
[00:22:15.280 --> 00:22:20.100]   I wrestle with to a point where I don't even feel
[00:22:20.100 --> 00:22:21.880]   like I can truly preach it with integrity.
[00:22:21.880 --> 00:22:23.760]   So I'll just say, man, I stink at this.
[00:22:23.760 --> 00:22:24.800]   Join the crowd.
[00:22:24.800 --> 00:22:27.920]   And I was with JP and Garrett who leads it in Fort Worth
[00:22:27.920 --> 00:22:30.920]   and we were doing a teaching retreat a couple months ago.
[00:22:30.920 --> 00:22:33.160]   And we were planning out the year
[00:22:33.160 --> 00:22:35.920]   and we break away, go to somewhere,
[00:22:35.920 --> 00:22:37.560]   whether it's a lake house
[00:22:37.560 --> 00:22:39.520]   or just a place of friends connection.
[00:22:39.520 --> 00:22:41.720]   And we try to get away and plan out the year
[00:22:41.720 --> 00:22:43.880]   of the sermons and the series.
[00:22:43.880 --> 00:22:45.560]   And throughout that time,
[00:22:45.560 --> 00:22:47.120]   I just remember dialoguing and going,
[00:22:47.120 --> 00:22:50.880]   man, sometimes I feel like, oftentimes I feel like,
[00:22:50.880 --> 00:22:53.740]   I'm like, I don't know if I should even stay in ministry.
[00:22:53.740 --> 00:22:55.160]   I feel like I should be further down.
[00:22:55.160 --> 00:22:58.040]   Maybe I should go lead a church like God.
[00:22:58.040 --> 00:23:00.480]   I feel like, and I can immediately go,
[00:23:00.480 --> 00:23:02.720]   man, maybe I need to go into the business world
[00:23:02.720 --> 00:23:04.800]   or I should be elevated further along
[00:23:04.800 --> 00:23:07.040]   in my career path by now.
[00:23:07.040 --> 00:23:08.500]   I should be making more money.
[00:23:08.500 --> 00:23:10.040]   I should have a bigger house
[00:23:10.040 --> 00:23:11.920]   or whatever the different accomplishments.
[00:23:11.920 --> 00:23:14.240]   And it's a pride that wells up in me
[00:23:14.240 --> 00:23:19.080]   that I would call, man, it's just discontentment
[00:23:19.080 --> 00:23:21.820]   and it's pride and it's evil and it's wicked.
[00:23:21.820 --> 00:23:25.480]   And it's the thing that brings the opposition of God.
[00:23:25.480 --> 00:23:30.440]   And Peter says, man, trust the God who's in the heavens.
[00:23:30.440 --> 00:23:33.040]   You can trust his timing over your life.
[00:23:33.040 --> 00:23:35.300]   You can voice and express the things
[00:23:35.300 --> 00:23:36.400]   that, man, you're disappointed.
[00:23:36.400 --> 00:23:39.360]   You can be honest with God, but at the same time,
[00:23:39.360 --> 00:23:41.600]   humble yourselves and say, I'm gonna choose God.
[00:23:41.600 --> 00:23:43.160]   I trust your timing.
[00:23:43.160 --> 00:23:45.160]   I can be honest in asking you
[00:23:45.160 --> 00:23:48.080]   to bring about certain things in my life,
[00:23:48.080 --> 00:23:51.640]   but I'm gonna trust your timing above my own.
[00:23:51.640 --> 00:23:55.360]   And Peter says, man, clothe yourself in humility
[00:23:55.360 --> 00:23:57.840]   and you'll experience growth.
[00:23:57.840 --> 00:23:59.920]   Humility towards others, humility towards God.
[00:23:59.920 --> 00:24:01.540]   And then he finishes and really connects
[00:24:01.540 --> 00:24:05.040]   to the idea of humility and so much of our future
[00:24:05.040 --> 00:24:06.880]   and the ways that we don't trust God's timing,
[00:24:06.880 --> 00:24:08.000]   which is called anxiety.
[00:24:08.000 --> 00:24:09.200]   And here's what he says.
[00:24:09.200 --> 00:24:13.160]   Cast all your anxiety, or casting,
[00:24:13.160 --> 00:24:15.480]   it's a continuation, it's the same sentence.
[00:24:15.480 --> 00:24:18.000]   And in the Greek, that word cast is casting.
[00:24:18.000 --> 00:24:21.160]   So casting all, one of the ways we humble ourself
[00:24:21.160 --> 00:24:24.600]   is by casting all of our anxiety on him
[00:24:24.600 --> 00:24:26.400]   because he cares for you.
[00:24:26.400 --> 00:24:28.800]   That just like in that lawn scenario,
[00:24:28.800 --> 00:24:31.080]   there were certain things required in order for it to go.
[00:24:31.080 --> 00:24:33.360]   One of them was picking the weeds out.
[00:24:33.360 --> 00:24:35.120]   That in order for your, I'm sorry,
[00:24:35.120 --> 00:24:36.640]   in order for the grass to grow,
[00:24:36.640 --> 00:24:39.160]   that weeds had to be picked up and plucked and removed
[00:24:39.160 --> 00:24:40.520]   or they would choke out the grass.
[00:24:40.520 --> 00:24:43.580]   And the same way as it relates to anxiety
[00:24:43.580 --> 00:24:44.480]   inside of your life.
[00:24:44.480 --> 00:24:47.900]   The Bible doesn't say, hey, you'll never have anxiety ever.
[00:24:47.900 --> 00:24:49.380]   It says, hey, when you are anxious,
[00:24:49.380 --> 00:24:51.220]   there's something specific that you're to do.
[00:24:51.220 --> 00:24:54.120]   Just like pulling weeds out so that the grass can grow,
[00:24:54.120 --> 00:24:57.280]   you and I are to cast out anxieties
[00:24:57.280 --> 00:24:59.720]   so that the faith that we have can continue to grow.
[00:24:59.720 --> 00:25:02.240]   Casting them to a very specific place.
[00:25:02.240 --> 00:25:03.400]   Our third idea from the text is just,
[00:25:03.400 --> 00:25:05.960]   we cast your anxieties, don't carry them.
[00:25:05.960 --> 00:25:08.320]   You cast anxieties, you do not carry them.
[00:25:08.320 --> 00:25:09.680]   If you want your faith to grow,
[00:25:09.680 --> 00:25:11.520]   you cast your anxieties on the Lord,
[00:25:11.520 --> 00:25:13.960]   you do not carry them, Peter says.
[00:25:13.960 --> 00:25:16.280]   Peter, like a fisherman who was very familiar
[00:25:16.280 --> 00:25:19.660]   with casting things or casting in our day,
[00:25:19.660 --> 00:25:21.520]   casting a net out, says you and I are called
[00:25:21.520 --> 00:25:24.880]   not to carry anxieties around,
[00:25:24.880 --> 00:25:26.720]   but to cast them on the Lord,
[00:25:26.720 --> 00:25:30.080]   surrender them and bring them to him.
[00:25:30.080 --> 00:25:31.760]   Said another way that when I'm anxious,
[00:25:31.760 --> 00:25:34.720]   God wants me to, his word tells me to,
[00:25:34.720 --> 00:25:37.960]   bring to him the things I'm anxious about.
[00:25:37.960 --> 00:25:40.400]   Bring to him through prayer.
[00:25:40.400 --> 00:25:41.520]   God, you know what I'm facing today.
[00:25:41.520 --> 00:25:42.480]   You know the interview that I had.
[00:25:42.480 --> 00:25:44.120]   You know that if this job doesn't work out,
[00:25:44.120 --> 00:25:45.040]   that I don't know what I'm gonna do.
[00:25:45.040 --> 00:25:47.720]   God, you know that I'm so tired of being single
[00:25:47.720 --> 00:25:49.640]   and I'm really hoping that something's gonna change.
[00:25:49.640 --> 00:25:52.160]   God, you know that I'm not sure where I'm gonna live
[00:25:52.160 --> 00:25:54.000]   'cause my roommate's about to move out.
[00:25:54.000 --> 00:25:56.660]   And you know that as I sit here, I'm anxious, Lord.
[00:25:56.660 --> 00:25:58.120]   Will you help me to trust you?
[00:25:58.120 --> 00:25:59.840]   And Father, will you change this?
[00:25:59.840 --> 00:26:02.880]   He says, bring your anxieties for a very specific reason,
[00:26:02.880 --> 00:26:04.540]   because he cares for you.
[00:26:04.540 --> 00:26:07.200]   And that little word care is a word
[00:26:07.200 --> 00:26:09.880]   that's almost stronger than the English word care.
[00:26:09.880 --> 00:26:12.260]   It means you matter to God.
[00:26:12.260 --> 00:26:17.260]   Not like you matter to God, but you matter to God.
[00:26:17.260 --> 00:26:20.360]   Some of you, the most important thing
[00:26:20.360 --> 00:26:21.640]   you're gonna leave here with,
[00:26:21.640 --> 00:26:23.920]   especially if anxiety's a part of your story
[00:26:23.920 --> 00:26:25.160]   or part of your struggle,
[00:26:25.420 --> 00:26:30.420]   is knowing that God cares about you.
[00:26:30.420 --> 00:26:33.140]   He cares about the things you're wrestling with.
[00:26:33.140 --> 00:26:35.300]   He cares about the things that are making you anxious.
[00:26:35.300 --> 00:26:36.880]   He cares about what's on your schedule tomorrow,
[00:26:36.880 --> 00:26:39.900]   that the God of the universe cares about you.
[00:26:39.900 --> 00:26:42.360]   He cares enough to send his son to die for you.
[00:26:42.360 --> 00:26:45.140]   Do you not think that he cares about the fact
[00:26:45.140 --> 00:26:46.700]   that your mom has cancer?
[00:26:46.700 --> 00:26:50.300]   And Peter says, cast all your anxieties on him.
[00:26:50.300 --> 00:26:51.140]   He cares you.
[00:26:51.140 --> 00:26:52.900]   When you get anxious, so much of our tendency
[00:26:52.900 --> 00:26:54.460]   is to hold onto it ourself
[00:26:54.460 --> 00:26:55.420]   and try to carry it ourself.
[00:26:55.420 --> 00:26:57.920]   Peter says, you're not strong enough to carry it.
[00:26:57.920 --> 00:27:00.580]   The God of the universe is saying,
[00:27:00.580 --> 00:27:02.580]   bring your anxieties to me.
[00:27:02.580 --> 00:27:06.060]   Why, because I won't know about 'em unless you do?
[00:27:06.060 --> 00:27:07.620]   No, I'm God, I know everything,
[00:27:07.620 --> 00:27:10.560]   but the reality is your heart and yourself
[00:27:10.560 --> 00:27:13.140]   will begin to change if the reaction to the struggles,
[00:27:13.140 --> 00:27:15.560]   the problems, the fears that you face in life
[00:27:15.560 --> 00:27:16.920]   goes from, I'm just gonna hold on to this,
[00:27:16.920 --> 00:27:18.340]   I'm gonna turn it, to going, God,
[00:27:18.340 --> 00:27:19.820]   you know what I'm facing, I'm gonna turn it,
[00:27:19.820 --> 00:27:21.260]   I'm gonna give this to you.
[00:27:21.260 --> 00:27:22.700]   Will you help me right now?
[00:27:23.820 --> 00:27:25.060]   And Peter says, when you do that,
[00:27:25.060 --> 00:27:28.580]   you cast out anxiety and your faith begins to grow.
[00:27:28.580 --> 00:27:32.860]   You're not strong enough to carry it.
[00:27:32.860 --> 00:27:35.140]   My son is, I have a 17-month-old son
[00:27:35.140 --> 00:27:38.620]   who's in this stage right now where everything,
[00:27:38.620 --> 00:27:40.820]   he wants to pick up everything and carry it around.
[00:27:40.820 --> 00:27:42.900]   He refuses to ask for help for anything,
[00:27:42.900 --> 00:27:43.940]   so he just goes around,
[00:27:43.940 --> 00:27:46.300]   and not only does he want to pick everything up,
[00:27:46.300 --> 00:27:49.140]   he goes ballistic whenever he doesn't get to pick it up,
[00:27:49.140 --> 00:27:51.620]   'cause we're terrible parents, apparently.
[00:27:51.620 --> 00:27:53.140]   And so he will go around
[00:27:53.140 --> 00:27:54.540]   and he'll try to pick up different things.
[00:27:54.540 --> 00:27:55.580]   I'm like, buddy, you can't pick that up,
[00:27:55.580 --> 00:27:57.420]   and then he'll just lose it.
[00:27:57.420 --> 00:27:59.100]   It's like, hey, buddy, you can't pick up the dog.
[00:27:59.100 --> 00:28:01.140]   He weighs four times as much as you do.
[00:28:01.140 --> 00:28:02.380]   And he'll just go ballistic.
[00:28:02.380 --> 00:28:03.620]   Last night, we were trying to get out the door
[00:28:03.620 --> 00:28:04.900]   to this banquet that we were going to,
[00:28:04.900 --> 00:28:07.060]   and the babysitter, we had a new babysitter showing up,
[00:28:07.060 --> 00:28:09.660]   and we're going, and we're getting everything ready,
[00:28:09.660 --> 00:28:11.860]   and our son is kinda outside playing,
[00:28:11.860 --> 00:28:13.740]   and he's trying to pick up this toy that he has
[00:28:13.740 --> 00:28:16.100]   that's way too heavy, and so I go and I grab him,
[00:28:16.100 --> 00:28:17.780]   and he just begins to lose it.
[00:28:17.780 --> 00:28:19.980]   And the babysitter's right here for the very first time,
[00:28:19.980 --> 00:28:21.660]   I'm like, hey, everything's fine, it's gonna be great.
[00:28:21.660 --> 00:28:22.500]   You're gonna love this kid.
[00:28:22.500 --> 00:28:23.660]   (audience laughing)
[00:28:23.660 --> 00:28:26.900]   And I'm like, man, buddy, just let me carry it.
[00:28:26.900 --> 00:28:28.660]   You're not strong enough.
[00:28:28.660 --> 00:28:35.360]   Peter says that whatever you're facing,
[00:28:35.360 --> 00:28:40.260]   and man, I have such compassion for anxiety.
[00:28:40.260 --> 00:28:45.120]   My wife, it's very a part of her story,
[00:28:45.120 --> 00:28:48.420]   and she's seen incredible victory,
[00:28:48.420 --> 00:28:49.940]   but I know for a lot of us in the room,
[00:28:49.940 --> 00:28:54.260]   anxiety can just be something that owns and grips us.
[00:28:54.260 --> 00:28:57.780]   And Peter says whatever you're facing,
[00:28:57.780 --> 00:28:59.820]   you're not strong enough to hold onto it.
[00:28:59.820 --> 00:29:02.480]   You're not strong enough to carry it,
[00:29:02.480 --> 00:29:05.940]   but there is one who is, will you bring it to him?
[00:29:05.940 --> 00:29:08.340]   And in doing so, you cast out the anxiety,
[00:29:08.340 --> 00:29:10.380]   and even then, you're declaring,
[00:29:10.380 --> 00:29:14.060]   God, I trust you, and your faith will grow.
[00:29:14.060 --> 00:29:16.620]   That God, in the moments where I'm tempted to despair
[00:29:16.620 --> 00:29:17.940]   'cause I don't know what I'm gonna do about my job,
[00:29:17.940 --> 00:29:18.900]   I don't know who I'm gonna marry,
[00:29:18.900 --> 00:29:20.880]   I'm just overwhelmed, I'm anxious right now,
[00:29:20.880 --> 00:29:22.500]   I'm not even sure why I'm anxious,
[00:29:22.500 --> 00:29:25.380]   but God, you know, and you're in control, I trust you.
[00:29:25.380 --> 00:29:27.140]   I don't know what tomorrow holds.
[00:29:27.140 --> 00:29:28.580]   I know that you hold tomorrow.
[00:29:28.580 --> 00:29:30.580]   You hold all things, and I'm gonna bring those to you,
[00:29:30.580 --> 00:29:34.620]   and even in that, you're showing your faith,
[00:29:34.620 --> 00:29:36.780]   you're flexing your faith.
[00:29:36.780 --> 00:29:39.500]   Peter says don't carry your anxieties,
[00:29:39.500 --> 00:29:42.060]   cast them off to the God who cares for you.
[00:29:42.060 --> 00:29:44.180]   Here's what's so crazy about anxiety,
[00:29:45.780 --> 00:29:50.780]   is it will choke your faith.
[00:29:50.780 --> 00:29:56.420]   Like only one of anxiety or faith can grow at the same time.
[00:29:56.420 --> 00:30:01.580]   Jesus, in Matthew 13, even says this,
[00:30:01.580 --> 00:30:04.460]   that hey, if you want your faith to get choked out
[00:30:04.460 --> 00:30:08.500]   or to not grow, if you allow anxiety around it,
[00:30:08.500 --> 00:30:09.760]   we'll choke that out.
[00:30:09.760 --> 00:30:14.140]   And further, what's interesting,
[00:30:14.140 --> 00:30:16.940]   is that anxiety, stay with me,
[00:30:16.940 --> 00:30:21.940]   anxiety and faith require the same soil to grow in,
[00:30:21.940 --> 00:30:24.760]   uncertainty.
[00:30:24.760 --> 00:30:28.420]   Like in other words, you cannot have faith
[00:30:28.420 --> 00:30:29.640]   without uncertainty,
[00:30:29.640 --> 00:30:33.040]   'cause that's just called seeing or sight.
[00:30:33.040 --> 00:30:35.900]   You cannot have faith without uncertainty,
[00:30:35.900 --> 00:30:37.680]   you cannot have anxiety without uncertainty.
