
[00:00:00.000 --> 00:00:02.500]   (eerie music)
[00:16:39.060 --> 00:16:40.820]   "so now you will have no good things.
[00:16:40.820 --> 00:16:42.240]   "While Lazarus received bad things,
[00:16:42.240 --> 00:16:45.920]   "but now he is comforted, and you are in agony."
[00:16:45.920 --> 00:16:50.920]   And so while anyone who's not trusted in Christ on earth,
[00:16:50.920 --> 00:16:58.040]   they still, even though they do not have God's Holy Spirit,
[00:16:58.040 --> 00:17:02.360]   still get to experience something called common grace.
[00:17:02.360 --> 00:17:04.380]   So there is no hell on earth.
[00:17:04.380 --> 00:17:06.520]   Let me explain what common grace is.
[00:17:06.520 --> 00:17:08.880]   There are things in this earth
[00:17:08.880 --> 00:17:10.840]   that are like commercials for God.
[00:17:10.840 --> 00:17:13.080]   It's things that make you laugh,
[00:17:13.080 --> 00:17:17.040]   things that give you a feeling of peace and contentment,
[00:17:17.040 --> 00:17:20.520]   things that allow you to feel satisfied,
[00:17:20.520 --> 00:17:23.280]   simple things like satisfying your hunger
[00:17:23.280 --> 00:17:27.840]   or quenching your thirst, watching a sunset,
[00:17:27.840 --> 00:17:30.560]   being generally protected.
[00:17:30.560 --> 00:17:35.680]   Okay, this is God's common grace to you.
[00:17:35.680 --> 00:17:38.240]   And they're commercials for God that shows you,
[00:17:38.240 --> 00:17:40.760]   hey, you're being watched over and protected,
[00:17:40.760 --> 00:17:43.480]   that there's a creator who's looking over you.
[00:17:43.480 --> 00:17:46.180]   There is none of those things in hell.
[00:17:46.180 --> 00:17:50.840]   There's nothing that remotely resembles that in hell.
[00:17:50.840 --> 00:17:53.380]   There's nothing to numb your pain in hell.
[00:17:53.380 --> 00:17:54.880]   So some of you think, yeah, you know,
[00:17:54.880 --> 00:17:58.000]   I'm gonna go to hell and party, drug, sex, and hip hop.
[00:17:58.000 --> 00:17:59.640]   No, it's no, no, no.
[00:17:59.640 --> 00:18:03.020]   None of those things exist in hell.
[00:18:03.020 --> 00:18:04.880]   And so if you're ever like, yeah, man, you know,
[00:18:04.880 --> 00:18:07.880]   someone's gonna die, hey, take a shot of Patron with Satan
[00:18:08.920 --> 00:18:13.760]   in my honor, what this text is telling you
[00:18:13.760 --> 00:18:17.760]   is there's nothing to even drink in hell.
[00:18:17.760 --> 00:18:21.360]   He's like, hey, Lazarus, go get me a drink.
[00:18:21.360 --> 00:18:23.960]   I'm in agony.
[00:18:23.960 --> 00:18:26.000]   Oh, no shots of Patron.
[00:18:26.000 --> 00:18:30.400]   There are none of your sinful pleasures in hell.
[00:18:30.400 --> 00:18:36.020]   There's nothing that would bring you any relief.
[00:18:36.020 --> 00:18:37.880]   There's no drugs there.
[00:18:38.880 --> 00:18:42.880]   It is a place void of God's blessing,
[00:18:42.880 --> 00:18:47.160]   void of joy, void of community, void of pleasure,
[00:18:47.160 --> 00:18:52.160]   void of good, and then here's the real kicker, forever.
[00:18:52.160 --> 00:18:55.480]   Forever.
[00:18:55.480 --> 00:18:57.760]   Forever.
[00:18:57.760 --> 00:18:58.860]   It never goes away.
[00:18:58.860 --> 00:19:01.840]   It's not punishment for a season and then cease.
[00:19:01.840 --> 00:19:04.000]   It's forever.
[00:19:04.000 --> 00:19:09.000]   It's a place of torment and agony, verses 23, 24, and 25.
[00:19:09.000 --> 00:19:10.960]   Torment and agony.
[00:19:10.960 --> 00:19:14.040]   Jesus, when he'd talk about hell, he would use a metaphor.
[00:19:14.040 --> 00:19:16.200]   It was a literal place called Gehenna
[00:19:16.200 --> 00:19:17.800]   or the Valley of Hinnom.
[00:19:17.800 --> 00:19:20.400]   What it was was essentially the dump.
[00:19:20.400 --> 00:19:24.280]   It was a place outside the city where you would put garbage
[00:19:24.280 --> 00:19:26.600]   and dead people and dead animals.
[00:19:26.600 --> 00:19:28.200]   It stunk there.
[00:19:28.200 --> 00:19:30.880]   And not just that, but people would practice
[00:19:30.880 --> 00:19:34.920]   child sacrifice there by fire to the God of Molech.
[00:19:34.920 --> 00:19:38.240]   They would take their babies there and set them on fire
[00:19:38.240 --> 00:19:40.320]   as a sacrifice to the God of Molech.
[00:19:40.320 --> 00:19:43.720]   It was a dark place, a wicked place, a nasty place,
[00:19:43.720 --> 00:19:44.880]   a dirty place.
[00:19:44.880 --> 00:19:47.360]   There were worms there and maggots there
[00:19:47.360 --> 00:19:49.720]   and you couldn't even stand the smell there.
[00:19:49.720 --> 00:19:52.680]   And Jesus says, hey, that's the closest thing I got
[00:19:52.680 --> 00:19:58.280]   to explain to you what hell is like.
[00:19:59.560 --> 00:20:03.520]   Remember Gehenna, the Valley of Hinnom?
[00:20:03.520 --> 00:20:06.400]   Hell, it's worse than that.
[00:20:06.400 --> 00:20:11.400]   And so to this story, it takes place today
[00:20:11.400 --> 00:20:12.800]   before Jesus comes back.
[00:20:12.800 --> 00:20:16.600]   And in Revelation 20, Jesus talks about the lake of fire.
[00:20:16.600 --> 00:20:19.240]   And here's what I would tell you is what is coming
[00:20:19.240 --> 00:20:22.960]   is only worse than what is in this text.
[00:20:22.960 --> 00:20:26.880]   That what's coming is only worse.
[00:20:26.880 --> 00:20:30.000]   And so hell is wanting and never being satisfied
[00:20:30.000 --> 00:20:31.080]   for eternity.
[00:20:31.080 --> 00:20:34.920]   Hell is realizing the goodness that was available
[00:20:34.920 --> 00:20:36.960]   and your choice of evil.
[00:20:36.960 --> 00:20:38.320]   Don't you see what's going on?
[00:20:38.320 --> 00:20:40.480]   Is the rich man can see heaven.
[00:20:40.480 --> 00:20:42.960]   Like across this chasm, he sees Abraham
[00:20:42.960 --> 00:20:44.140]   and he sees Lazarus.
[00:20:44.140 --> 00:20:47.960]   Like the only thing worse than not getting into the party
[00:20:47.960 --> 00:20:50.960]   is sitting outside the party and watching everyone
[00:20:50.960 --> 00:20:55.160]   enjoy the fun that you could have had forever.
[00:20:55.160 --> 00:20:56.920]   You can see it.
[00:20:56.920 --> 00:20:59.380]   It's like eternal FOMO.
[00:20:59.380 --> 00:21:01.960]   You realize what you missed out on
[00:21:01.960 --> 00:21:04.040]   and it's right there in front of you.
[00:21:04.040 --> 00:21:06.240]   You know that it was available to you
[00:21:06.240 --> 00:21:09.240]   and they're having the most blissful, incredible time
[00:21:09.240 --> 00:21:12.720]   while you suffer forever.
[00:21:12.720 --> 00:21:19.140]   It's fixed and eternal.
[00:21:19.140 --> 00:21:21.400]   Hell is fixed and eternal.
[00:21:21.400 --> 00:21:22.860]   Verse 26, a great chasm.
[00:21:22.860 --> 00:21:25.100]   He says, "And besides all of this,
[00:21:25.100 --> 00:21:26.780]   "between us and you is a great chasm,
[00:21:26.780 --> 00:21:28.040]   "which has been fixed,
[00:21:28.040 --> 00:21:30.700]   "so that those who want to go from here to you cannot,
[00:21:30.700 --> 00:21:34.500]   "nor can anyone cross over from there to us."
[00:21:34.500 --> 00:21:37.380]   Can I just read to you one of the most horrific verses
[00:21:37.380 --> 00:21:38.860]   in all of the scripture?
[00:21:38.860 --> 00:21:41.260]   Second Thessalonians chapter one, verses eight and nine.
[00:21:41.260 --> 00:21:42.300]   He says this, listen.
[00:21:42.300 --> 00:21:46.380]   "He will punish those who do not know God
[00:21:46.380 --> 00:21:48.940]   "and do not obey the gospel of our Lord Jesus.
[00:21:48.940 --> 00:21:51.620]   "They will be punished with everlasting destruction
[00:21:51.620 --> 00:21:54.260]   "and shut out from the presence of the Lord
[00:21:54.260 --> 00:21:57.260]   "and from the glory of his might."
[00:21:57.260 --> 00:22:00.400]   See, it's fixed.
[00:22:00.400 --> 00:22:02.740]   You gotta hear me on this.
[00:22:02.740 --> 00:22:05.600]   This is the danger of universalism
[00:22:05.600 --> 00:22:08.220]   or the Unitarian movement
[00:22:08.220 --> 00:22:12.420]   that says that everyone eventually goes to heaven.
[00:22:12.420 --> 00:22:16.040]   It's a heresy, okay, that is not true,
[00:22:16.040 --> 00:22:20.380]   not supported by scriptures or anything that Jesus said.
[00:22:21.380 --> 00:22:24.660]   And we love it, we're really attracted to it.
[00:22:24.660 --> 00:22:26.780]   I wish it was true because, right,
[00:22:26.780 --> 00:22:31.700]   because then like we could do away with this idea of hell
[00:22:31.700 --> 00:22:33.620]   and it feels loving.
[00:22:33.620 --> 00:22:35.620]   It feels loving to tell someone that.
[00:22:35.620 --> 00:22:37.660]   I liken it to, if you,
[00:22:37.660 --> 00:22:40.140]   anyone traveled internationally?
[00:22:40.140 --> 00:22:43.540]   Okay, have you ever been in like a third world airport
[00:22:43.540 --> 00:22:46.260]   or somewhere where you don't know the way
[00:22:46.260 --> 00:22:48.460]   and no one speaks your language?
[00:22:48.460 --> 00:22:50.780]   And I can remember, like I can think back
[00:22:50.780 --> 00:22:53.580]   of when I was coming back from Rwanda
[00:22:53.580 --> 00:22:57.260]   and I'm in this airport and I have no idea where to go
[00:22:57.260 --> 00:23:00.180]   and I can't find the guys that I came with.
[00:23:00.180 --> 00:23:02.540]   And so if you're just kind of going from gate to gate
[00:23:02.540 --> 00:23:04.860]   and I'm like, okay, I can't even make sense of this.
[00:23:04.860 --> 00:23:07.620]   And imagine you see me and I miss my family.
[00:23:07.620 --> 00:23:10.140]   Like I wanna get home to my wife and my children.
[00:23:10.140 --> 00:23:12.860]   I've been gone for 10 days and I just wanna go see them.
[00:23:12.860 --> 00:23:13.900]   And I'm like, I don't know what to do.
[00:23:13.900 --> 00:23:16.500]   And you come up to me and you're like,
[00:23:16.500 --> 00:23:17.460]   JP, what are you doing?
[00:23:17.460 --> 00:23:19.540]   Hey man, what's wrong?
[00:23:19.540 --> 00:23:21.820]   You seem frazzled.
[00:23:21.820 --> 00:23:23.500]   And I say, I just wanna go home, man.
[00:23:23.500 --> 00:23:25.900]   I just wanna go home and I don't know which gate,
[00:23:25.900 --> 00:23:27.900]   which plane is gonna take me home.
[00:23:27.900 --> 00:23:31.640]   And you say, oh bro, I got you.
[00:23:31.640 --> 00:23:34.240]   Listen, just choose a plane you like.
[00:23:34.240 --> 00:23:37.280]   Any of these will take you home.
[00:23:37.280 --> 00:23:41.400]   Just choose the one that looks the best to you.
[00:23:41.400 --> 00:23:43.340]   And you'll get there.
[00:23:43.340 --> 00:23:47.040]   And just say in that hypothetical situation,
[00:23:47.040 --> 00:23:48.780]   I believed you.
[00:23:48.780 --> 00:23:52.380]   What's gonna happen is it's gonna feel so loving.
[00:23:52.380 --> 00:23:53.700]   Man, are you serious?
[00:23:53.700 --> 00:23:54.540]   Any of these?
[00:23:54.540 --> 00:23:55.380]   Yeah, any of them.
[00:23:55.380 --> 00:23:56.300]   Choose one you like.
[00:23:56.300 --> 00:23:58.480]   They all go to Dallas, Texas, DFW.
[00:23:58.480 --> 00:24:01.780]   Oh man, we're gonna hug.
[00:24:01.780 --> 00:24:05.180]   I'm gonna be like, thank you so much for loving me
[00:24:05.180 --> 00:24:07.180]   and showing me the way home.
[00:24:07.180 --> 00:24:09.340]   That's such great news 'cause I was scared.
[00:24:09.340 --> 00:24:10.780]   I was gonna choose the wrong one.
[00:24:10.780 --> 00:24:12.820]   And it's so great to know that any of them
[00:24:12.820 --> 00:24:13.640]   will get me home.
[00:24:13.640 --> 00:24:16.180]   Listen, I get on one of those planes
[00:24:16.180 --> 00:24:19.660]   and it takes me to North Korea or some place of unrest.
[00:24:19.660 --> 00:24:22.980]   And I get off and they throw me in a cell
[00:24:22.980 --> 00:24:26.500]   and then they beat me for the rest of my life.
[00:24:26.500 --> 00:24:29.340]   You know what, I'm not gonna think that was so loving.
[00:24:29.340 --> 00:24:34.500]   I'm gonna be like, man, why did you lead me astray?
[00:24:34.500 --> 00:24:36.820]   Why did you do that?
[00:24:36.820 --> 00:24:39.560]   Why did you tell me something that was uninformed
[00:24:39.560 --> 00:24:41.380]   just because it felt good?
[00:24:41.380 --> 00:24:44.740]   Just because it felt right?
[00:24:45.460 --> 00:24:49.780]   Hell is an awful place and any illustration
[00:24:49.780 --> 00:24:52.580]   I could give you would fall short of the horrors.
[00:24:52.580 --> 00:24:56.840]   And so how can a loving God send anyone there?
[00:24:56.840 --> 00:25:00.200]   It's the second question is who should be there?
[00:25:00.200 --> 00:25:04.120]   Who should be in hell?
[00:25:04.120 --> 00:25:08.480]   What is God's standard for heaven?
[00:25:08.480 --> 00:25:10.260]   God's standard is perfection.
[00:25:10.260 --> 00:25:14.100]   He's a holy God.
[00:25:15.060 --> 00:25:17.940]   And so who should be in hell?
[00:25:17.940 --> 00:25:19.900]   You ready for this answer?
[00:25:19.900 --> 00:25:20.760]   Everyone.
[00:25:20.760 --> 00:25:26.340]   Everyone has fallen short of God's glory.
[00:25:26.340 --> 00:25:28.160]   Everyone should be there.
[00:25:28.160 --> 00:25:32.140]   Everyone deserves hell.
[00:25:32.140 --> 00:25:35.540]   We've all worshiped ourselves in place
[00:25:35.540 --> 00:25:38.180]   of a holy and mighty God.
[00:25:38.180 --> 00:25:40.020]   None of us have met his standards.
[00:25:40.020 --> 00:25:41.940]   We've all fallen short of his standards.
[00:25:41.940 --> 00:25:45.180]   And so the second that he put us here on this earth,
[00:25:45.180 --> 00:25:47.280]   you can look backwards on your life.
[00:25:47.280 --> 00:25:51.180]   Who here is satisfied with the way they pursued God today?
[00:25:51.180 --> 00:25:53.820]   Did everyone have the quiet time they had hoped?
[00:25:53.820 --> 00:25:55.980]   Did everyone pray as much as they had hoped?
[00:25:55.980 --> 00:25:59.060]   Did everyone study the scriptures as much as you would like?
[00:25:59.060 --> 00:26:01.660]   Did anybody get jealous of anyone today?
[00:26:01.660 --> 00:26:04.380]   Okay, anybody envy anyone's situation today?
[00:26:04.380 --> 00:26:06.580]   Anyone think about themselves a lot?
[00:26:06.580 --> 00:26:08.740]   Right, what if anybody who's ever Googled
[00:26:08.740 --> 00:26:11.160]   their own name goes to hell?
[00:26:11.160 --> 00:26:12.300]   We're all good, right?
[00:26:12.300 --> 00:26:16.540]   Anybody who's ever counted their likes on Instagram,
[00:26:16.540 --> 00:26:17.540]   they go to hell.
[00:26:17.540 --> 00:26:18.860]   You good?
[00:26:18.860 --> 00:26:20.580]   You safe?
[00:26:20.580 --> 00:26:22.800]   Right, we all want to worship ourselves.
[00:26:22.800 --> 00:26:26.460]   We don't wanna worship God, we want to be God.
[00:26:26.460 --> 00:26:28.740]   None of it, I mean, who shared the gospel
[00:26:28.740 --> 00:26:30.740]   with everyone they met with today?
[00:26:30.740 --> 00:26:34.100]   Who lived out the beliefs that they say
[00:26:34.100 --> 00:26:35.780]   that they have today?
[00:26:35.780 --> 00:26:38.180]   Who gave all of their money to the poor today?
[00:26:39.220 --> 00:26:41.720]   Who lived like there's a real eternity of heaven
[00:26:41.720 --> 00:26:42.920]   and you're gonna be with God forever
[00:26:42.920 --> 00:26:44.740]   and that's what matters most today?
[00:26:44.740 --> 00:26:48.500]   We all deserve hell.
[00:26:48.500 --> 00:26:54.760]   We all fall short of what God has called us to.
[00:26:54.760 --> 00:26:58.580]   And the goal is not that you would leave here
[00:26:58.580 --> 00:27:01.580]   and just stop doing those things,
[00:27:01.580 --> 00:27:06.080]   but that you would begin to ask why.
[00:27:06.080 --> 00:27:08.880]   Why don't I live out what I say that I believe?
[00:27:08.880 --> 00:27:10.360]   And so who should be there?
[00:27:10.360 --> 00:27:13.760]   Those who cannot see the cross pass themselves.
[00:27:13.760 --> 00:27:14.600]   They should be there.
[00:27:14.600 --> 00:27:16.080]   Those who cannot see the cross pass themselves.
[00:27:16.080 --> 00:27:18.720]   Do you see the delusionment, the disillusionment rather,
[00:27:18.720 --> 00:27:19.840]   of this rich man?
[00:27:19.840 --> 00:27:21.280]   He's still giving orders.
[00:27:21.280 --> 00:27:23.960]   Lazarus, hey, give me a drink.
[00:27:23.960 --> 00:27:24.840]   I'm thirsty.
[00:27:24.840 --> 00:27:27.720]   It's like, dude, you're disillusioned.
[00:27:27.720 --> 00:27:29.520]   You're in hell.
[00:27:29.520 --> 00:27:32.280]   Lazarus, buddy, he's in heaven.
[00:27:32.280 --> 00:27:35.060]   He can't even get to you.
[00:27:35.060 --> 00:27:38.200]   And there's nothing to drink in hell.
[00:27:39.200 --> 00:27:43.040]   And this teaches us something really scary about sin
[00:27:43.040 --> 00:27:47.240]   that it carries us to a place of self-obsession
[00:27:47.240 --> 00:27:50.400]   so that we can't even see the gospel.
[00:27:50.400 --> 00:27:52.200]   Right?
[00:27:52.200 --> 00:27:53.040]   We can't even see the gospel.
[00:27:53.040 --> 00:27:56.200]   And what's dangerous about being where so many of us are,
[00:27:56.200 --> 00:27:58.880]   kind of what is left of the Bible belt
[00:27:58.880 --> 00:28:01.800]   is so many people here call themselves believers
[00:28:01.800 --> 00:28:05.520]   and say that they're Christians and followers of Jesus,
[00:28:05.520 --> 00:28:08.040]   but who really lives like they believe
[00:28:08.040 --> 00:28:09.240]   that this book is true?
[00:28:09.240 --> 00:28:16.220]   Who really dates, pursues purity, sobriety,
[00:28:16.220 --> 00:28:21.120]   Christ, evangelism, missions?
[00:28:21.120 --> 00:28:25.680]   Who really lives like this book is true,
[00:28:25.680 --> 00:28:27.640]   like your life is really, we sing those songs,
[00:28:27.640 --> 00:28:28.960]   "Hey, my life."
[00:28:28.960 --> 00:28:30.540]   But who does it?
[00:28:30.540 --> 00:28:36.640]   We've missed God because we tried to become God.
[00:28:36.640 --> 00:28:39.880]   See this rich man in the parable,
[00:28:39.880 --> 00:28:41.880]   he pursued his heaven here,
[00:28:41.880 --> 00:28:46.260]   and he used his resources to make himself more comfortable,
[00:28:46.260 --> 00:28:49.520]   and he overlooked the poor man at his gate.
[00:28:49.520 --> 00:28:50.360]   He said, "No, no."
[00:28:50.360 --> 00:28:52.520]   He saw the guy with the sign, and he said,
[00:28:52.520 --> 00:28:54.340]   "Oh, you want money?
[00:28:54.340 --> 00:28:57.420]   "It's my money, not your money.
[00:28:57.420 --> 00:29:01.440]   "I'm gonna do everything I can to dress a little better,
[00:29:01.440 --> 00:29:03.840]   "to drive something a little cooler,
[00:29:03.840 --> 00:29:05.400]   "to live in a better place.
[00:29:05.400 --> 00:29:08.440]   "I'm not sharing my stuff with anybody."
[00:29:08.440 --> 00:29:11.160]   He made his heaven here.
[00:29:11.160 --> 00:29:13.360]   He got caught up in the world.
[00:29:13.360 --> 00:29:14.760]   Says, "Son," verse 25,
[00:29:14.760 --> 00:29:16.440]   "remember that in your lifetime
[00:29:16.440 --> 00:29:18.840]   "you received your good things."
[00:29:18.840 --> 00:29:23.400]   And so what if today, porch, what if we left this place,
[00:29:23.400 --> 00:29:27.640]   and we began to live out what we say we believe?
[00:29:27.640 --> 00:29:30.040]   You guys, just you guys in the room,
[00:29:30.040 --> 00:29:31.520]   and you guys in Fort Worth,
[00:29:31.520 --> 00:29:33.980]   and you guys in Houston, El Paso, Tulsa,
[00:29:33.980 --> 00:29:37.300]   wherever you're at listening, you would change the world.
[00:29:37.300 --> 00:29:40.080]   You would start a revival.
[00:29:40.080 --> 00:29:41.920]   You would start a great awakening
[00:29:41.920 --> 00:29:46.420]   if you just began to live like you say you believe.
[00:29:46.420 --> 00:29:50.880]   But so many of us, we're running to hell
[00:29:50.880 --> 00:29:55.400]   as fast as we can, trying to build our heaven here,
[00:29:55.400 --> 00:29:59.000]   our own personal kingdom here.
[00:29:59.000 --> 00:30:00.520]   Matthew 10, verse 39 says,
[00:30:00.520 --> 00:30:02.540]   "Whoever finds their life will lose it,
[00:30:02.540 --> 00:30:06.280]   "and whoever loses their life for Jesus' sake will find it."
[00:30:06.280 --> 00:30:08.000]   Matthew 16, verse 24,
[00:30:08.000 --> 00:30:09.540]   "Then Jesus said to his disciples,
[00:30:09.540 --> 00:30:11.680]   "Whoever wants to be my disciple,"
[00:30:11.680 --> 00:30:14.620]   I wanna be your disciple, Jesus, I want, choose me, pick me,
[00:30:14.620 --> 00:30:17.260]   "must deny themselves and take up their cross
[00:30:17.260 --> 00:30:18.960]   "and follow me."
[00:30:18.960 --> 00:30:24.800]   But we're so stuck on ourselves.
[00:30:24.800 --> 00:30:26.860]   We can't see Christ.
[00:30:26.860 --> 00:30:28.640]   The rich man in the story
[00:30:28.640 --> 00:30:31.520]   never even realized his need for saving.
[00:30:31.520 --> 00:30:33.620]   He didn't want God,
[00:30:33.620 --> 00:30:36.700]   and so why would God allow him to go somewhere
[00:30:36.700 --> 00:30:39.440]   that the greatest thing about it is that God's there?
[00:30:39.440 --> 00:30:44.500]   Like if you don't like spending time with God here,
[00:30:44.500 --> 00:30:47.300]   why do you hope that you're gonna go somewhere
[00:30:47.300 --> 00:30:49.640]   and spend eternity with God?
[00:30:49.640 --> 00:30:52.160]   Well, how?
[00:30:52.160 --> 00:30:55.620]   He had his heaven here.
[00:30:55.620 --> 00:30:58.020]   This is why C.S. Lewis said
[00:30:58.020 --> 00:31:01.140]   that hell is locked from the inside,
[00:31:01.140 --> 00:31:03.620]   because we, like two-and-a-half-year-olds,
[00:31:03.620 --> 00:31:08.340]   are saying, "I can do whatever I want,"
[00:31:08.340 --> 00:31:10.180]   and we don't wanna submit to God,
[00:31:10.180 --> 00:31:13.820]   and God says, "Fine, fine, I love you,
[00:31:13.820 --> 00:31:16.140]   "I've pursued you, I've died for you.
[00:31:16.140 --> 00:31:17.580]   "Do whatever you want."
[00:31:17.580 --> 00:31:23.660]   There's those who say to God, "Thy will be done,"
[00:31:23.660 --> 00:31:27.020]   and those to whom God says,
[00:31:27.020 --> 00:31:30.780]   "No, thy will be done."
[00:31:31.780 --> 00:31:34.840]   If you don't want me,
[00:31:34.840 --> 00:31:38.100]   then go to a place where nothing there
[00:31:38.100 --> 00:31:40.100]   will remind you of me.
[00:31:40.100 --> 00:31:44.380]   In fact, the only thing of God in hell is his wrath.
[00:31:44.380 --> 00:31:48.140]   The only thing of God in hell
[00:31:48.140 --> 00:31:51.740]   is his anger towards your sin.
[00:31:51.740 --> 00:31:54.600]   You know the only thing you can do in hell?
[00:31:54.600 --> 00:31:55.780]   Pay for your sins.
[00:31:55.780 --> 00:31:59.560]   You know who doesn't go to hell?
[00:31:59.560 --> 00:32:01.460]   Those whose sins have been paid for.
[00:32:01.460 --> 00:32:05.020]   It is that simple.
[00:32:05.020 --> 00:32:13.480]   It's interesting that while we don't like
[00:32:13.480 --> 00:32:14.980]   the doctrine of hell,
[00:32:14.980 --> 00:32:20.720]   so many of us agree that someone should be there.
[00:32:20.720 --> 00:32:24.300]   Hitler, yeah, man, he should go to hell.
[00:32:26.400 --> 00:32:29.720]   Child rapists, yeah, they should go there.
[00:32:29.720 --> 00:32:34.200]   Murderers, serial killers, yeah, they should go.
[00:32:34.200 --> 00:32:35.280]   But when we draw the line,
[00:32:35.280 --> 00:32:37.360]   like where should the line stop?
[00:32:37.360 --> 00:32:40.120]   Right in front of me, that's where it should stop, right?
[00:32:40.120 --> 00:32:42.440]   Like somewhere over there, like pornographers,
[00:32:42.440 --> 00:32:44.560]   "Ah, I don't know about that."
[00:32:44.560 --> 00:32:47.680]   Those who have sex outside of marriage, "Ah, maybe not."
[00:32:47.680 --> 00:32:52.200]   Wherever, you wanna draw the line right in front of you.
[00:32:52.200 --> 00:32:55.920]   I haven't done something as bad as they have, right?
[00:32:56.920 --> 00:33:01.140]   And that's the way that we think about it.
[00:33:01.140 --> 00:33:03.020]   We want God to deal with evil.
[00:33:03.020 --> 00:33:05.260]   We just don't want him to deal with our evil.
[00:33:05.260 --> 00:33:10.260]   We want God to deal with wicked deeds, not just our deeds.
[00:33:10.260 --> 00:33:12.220]   Here's what you need to know.
[00:33:12.220 --> 00:33:16.560]   Every sin will be punished,
[00:33:16.560 --> 00:33:21.420]   either in eternity or on the cross.
[00:33:21.420 --> 00:33:23.820]   And you have a choice.
[00:33:23.820 --> 00:33:26.800]   God, in his great love and mercy towards you,
[00:33:26.800 --> 00:33:31.800]   has allowed you to choose where you want your sin paid for.
[00:33:31.800 --> 00:33:34.160]   You can pay for it in eternity,
[00:33:34.160 --> 00:33:38.160]   or you can acknowledge that it was paid for on the cross.
[00:33:38.160 --> 00:33:40.700]   And when you acknowledge that it was paid for on the cross,
[00:33:40.700 --> 00:33:43.760]   you get to be with God forever in his kingdom.
[00:33:43.760 --> 00:33:48.600]   You become the sons and the daughters of God.
[00:33:48.600 --> 00:33:50.760]   This is what we just looked at at Easter.
[00:33:50.760 --> 00:33:54.620]   The cross of Easter, the empty tomb, that happened for you.
[00:33:54.620 --> 00:33:55.460]   Why?
[00:33:55.460 --> 00:33:57.740]   This is the craziest narrative in the world,
[00:33:57.740 --> 00:34:00.140]   that God would allow his son to die.
[00:34:00.140 --> 00:34:03.100]   A God who controls everything would allow his son
[00:34:03.100 --> 00:34:06.060]   to be brutally murdered and tortured
[00:34:06.060 --> 00:34:08.560]   outside of a city to death.
[00:34:08.560 --> 00:34:11.640]   And he did it for you.
[00:34:11.640 --> 00:34:17.380]   Christ paying for your sins.
[00:34:19.020 --> 00:34:20.620]   Because none of us are good.
[00:34:20.620 --> 00:34:24.260]   You cannot be good enough to get to heaven.
[00:34:24.260 --> 00:34:25.900]   The scripture says, Mark 10, verse 18,
[00:34:25.900 --> 00:34:28.200]   Jesus answered, "No one is good except God alone."
[00:34:28.200 --> 00:34:30.100]   Romans 3, verses 10 and 12,
[00:34:30.100 --> 00:34:33.260]   "As it is written, there is no one righteous, not even one.
[00:34:33.260 --> 00:34:34.780]   "There is no one who understands.
[00:34:34.780 --> 00:34:36.120]   "There is no one who seeks God.
[00:34:36.120 --> 00:34:37.300]   "All have turned away.
[00:34:37.300 --> 00:34:39.020]   "They have together become worthless.
[00:34:39.020 --> 00:34:42.740]   "There is no one who does good, not even one."
[00:34:42.740 --> 00:34:45.160]   And so who can get to heaven?
[00:34:45.160 --> 00:34:49.140]   Not those who are good, but those who have been forgiven.
[00:34:49.140 --> 00:34:51.620]   Those who have been forgiven.
[00:34:51.620 --> 00:34:54.980]   He answered, the rich man answered,
[00:34:54.980 --> 00:34:57.220]   "I beg you, Father, send Lazarus to my family,
[00:34:57.220 --> 00:34:58.340]   "for I have five brothers.
[00:34:58.340 --> 00:35:00.680]   "Let him warn them so that they will not come
[00:35:00.680 --> 00:35:03.600]   "to this terrible, terrible place."
[00:35:03.600 --> 00:35:06.320]   Abraham replied, "They have Moses and the prophets.
[00:35:06.320 --> 00:35:07.780]   "Let them listen to them.
[00:35:07.780 --> 00:35:10.160]   "Let them read their Bibles and trust their Bibles."
[00:35:10.160 --> 00:35:11.460]   "No, Father Abraham," he said,
[00:35:11.460 --> 00:35:13.580]   "but if someone from the dead goes to them,
[00:35:13.580 --> 00:35:14.660]   "they will repent."
[00:35:14.660 --> 00:35:16.260]   And he said to them, "If they don't listen
[00:35:16.260 --> 00:35:19.120]   "to Moses and the prophets, they will not be convinced,
[00:35:19.120 --> 00:35:22.880]   "even if someone rises from the dead."
[00:35:22.880 --> 00:35:25.800]   Do you guys remember Jesus?
[00:35:25.800 --> 00:35:27.700]   Jesus raised someone from the dead.
[00:35:27.700 --> 00:35:29.180]   Do you remember that?
[00:35:29.180 --> 00:35:31.000]   You guys remember that?
[00:35:31.000 --> 00:35:31.840]   Anybody remember?
[00:35:31.840 --> 00:35:33.020]   You grew up in Sunday school or something?
[00:35:33.020 --> 00:35:34.540]   Remember Jesus raised somebody from the dead?
[00:35:34.540 --> 00:35:37.640]   Come forth, it's John chapter 11.
[00:35:37.640 --> 00:35:38.940]   What was that guy's name?
[00:35:38.940 --> 00:35:43.600]   Oh, wow, it was Lazarus, wasn't it?
[00:35:43.600 --> 00:35:46.680]   It's like Jesus leaves this story and says,
[00:35:46.680 --> 00:35:50.040]   "Okay, we'll test your theory."
[00:35:50.040 --> 00:35:54.040]   And he raises a Lazarus from the dead.
[00:35:54.040 --> 00:35:55.040]   And you know what happened?
[00:35:55.040 --> 00:35:58.580]   Some people believed, but not the Pharisees.
