
[00:00:00.000 --> 00:00:02.420]   (rock music)
[00:15:28.960 --> 00:15:32.880]   And it says that Pilate was even more afraid.
[00:15:32.880 --> 00:15:34.920]   And he tries to get out of it one last time
[00:15:34.920 --> 00:15:37.480]   and rushes Jesus back into the headquarters
[00:15:37.480 --> 00:15:38.680]   for one last conversation.
[00:15:38.680 --> 00:15:42.480]   And here is where he reveals his most crucial mistake.
[00:15:42.480 --> 00:15:45.480]   He entered his headquarters again and said to Jesus,
[00:15:45.480 --> 00:15:49.960]   who now Jesus probably is bloody and dizzy and hurting
[00:15:49.960 --> 00:15:53.240]   and looking back at Pilate through black eyes.
[00:15:53.240 --> 00:15:54.920]   Where are you from?
[00:15:54.920 --> 00:15:56.360]   But Jesus would give him no answer.
[00:15:56.360 --> 00:15:59.160]   And then Pilate finally boils over and says,
[00:15:59.160 --> 00:16:00.880]   you won't even speak to me?
[00:16:00.880 --> 00:16:06.040]   Do you not know, listen to this.
[00:16:06.040 --> 00:16:11.040]   Do you not know that I have authority to crucify you?
[00:16:14.560 --> 00:16:19.120]   Do you not know that I have authority to release you
[00:16:19.120 --> 00:16:20.960]   and authority to crucify you?
[00:16:20.960 --> 00:16:23.360]   So slow down and see the irony of this.
[00:16:23.360 --> 00:16:27.560]   We've got Jesus here, who is the son of God.
[00:16:27.560 --> 00:16:29.680]   He knows all about authority.
[00:16:29.680 --> 00:16:32.400]   In fact, he specifically said just a few chapters earlier,
[00:16:32.400 --> 00:16:34.760]   no one takes my life from me, I lay it down
[00:16:34.760 --> 00:16:36.760]   and I have authority to pick it back up again.
[00:16:36.760 --> 00:16:40.640]   And so you've got Jesus in the flesh,
[00:16:40.640 --> 00:16:45.160]   in humility submitting himself to the leadership of God
[00:16:45.160 --> 00:16:47.920]   and the leadership of God through this painful event,
[00:16:47.920 --> 00:16:50.960]   but the one who has all of the authority and knows it.
[00:16:50.960 --> 00:16:53.600]   And then you've got a man
[00:16:53.600 --> 00:16:56.880]   who would not even be known to history
[00:16:56.880 --> 00:16:58.160]   if it weren't for his association
[00:16:58.160 --> 00:17:00.040]   with the beaten and bloody man.
[00:17:00.040 --> 00:17:01.640]   We wouldn't even know who he is.
[00:17:01.640 --> 00:17:05.800]   And he looks at Jesus, the one who was strong enough,
[00:17:05.800 --> 00:17:08.160]   not to flex his authority, but to lay it down.
[00:17:08.160 --> 00:17:10.600]   And he says, he has the audacity to say,
[00:17:10.600 --> 00:17:14.280]   I have authority over you.
[00:17:14.280 --> 00:17:17.440]   And Jesus takes the time to correct him.
[00:17:17.440 --> 00:17:21.680]   And he says, you would have no authority over me at all,
[00:17:21.680 --> 00:17:26.320]   unless it had been given you from above.
[00:17:26.320 --> 00:17:29.560]   Pilate looks right at Jesus and says,
[00:17:29.560 --> 00:17:32.060]   hey, I know you're going silent,
[00:17:32.060 --> 00:17:33.200]   but don't you know I'm in charge?
[00:17:33.200 --> 00:17:35.280]   And Jesus says, you are not in charge.
[00:17:35.280 --> 00:17:36.920]   That's what you forgot.
[00:17:36.920 --> 00:17:38.640]   You are not in control.
[00:17:38.640 --> 00:17:42.320]   You are not in control of this situation nor any other.
[00:17:42.320 --> 00:17:44.400]   You have earthly authority,
[00:17:44.400 --> 00:17:47.040]   but earthly authority has this funny characteristic.
[00:17:47.040 --> 00:17:50.640]   It's always borrowed from heaven, 100% of the time.
[00:17:50.640 --> 00:17:54.320]   And so Pilate has the nerve to look at Jesus and say,
[00:17:54.320 --> 00:17:55.160]   I'm in charge.
[00:17:55.160 --> 00:17:55.980]   And Jesus says, no, you're not.
[00:17:55.980 --> 00:17:58.680]   The only charge you have is been granted to you
[00:17:58.680 --> 00:18:01.000]   from above where I'm from.
[00:18:01.000 --> 00:18:04.800]   Pilate has no idea the insanity that he's doing.
[00:18:04.800 --> 00:18:06.520]   That's like borrowing money from the bank
[00:18:06.520 --> 00:18:07.600]   and then looking at the teller and saying,
[00:18:07.600 --> 00:18:09.360]   I have money over you.
[00:18:09.360 --> 00:18:12.120]   Do you?
[00:18:12.120 --> 00:18:13.160]   Really?
[00:18:13.160 --> 00:18:14.440]   That's what Pilate is doing.
[00:18:14.440 --> 00:18:17.980]   He has, and he doesn't even know it.
[00:18:17.980 --> 00:18:19.900]   See, Jesus knew the scripture that says,
[00:18:19.900 --> 00:18:24.900]   the heart of a ruler, the inner working of a ruler
[00:18:24.900 --> 00:18:27.900]   is like water in the hand of God.
[00:18:27.900 --> 00:18:30.900]   You know, water is like the most multiple thing we have.
[00:18:30.900 --> 00:18:33.240]   You put water in a cup, it's shaped like a cup.
[00:18:33.240 --> 00:18:35.560]   You put water in a bucket, it's shaped like a bucket.
[00:18:35.560 --> 00:18:37.120]   You put water on the ground, it has no shape
[00:18:37.120 --> 00:18:39.520]   because nothing is holding it up.
[00:18:39.520 --> 00:18:42.800]   And the scripture says, the heart of presidents
[00:18:42.800 --> 00:18:46.520]   and rulers and kings is like that in the hand of God.
[00:18:46.520 --> 00:18:48.560]   He turns them whichever way he wills.
[00:18:48.560 --> 00:18:49.400]   Jesus knows that.
[00:18:49.400 --> 00:18:51.440]   Jesus also knows Psalm 2, which was written
[00:18:51.440 --> 00:18:53.160]   a thousand years before his birth, that says,
[00:18:53.160 --> 00:18:57.160]   God laughs while the nations rage and plot in vain.
[00:18:57.160 --> 00:19:00.200]   'Cause that's the only way nations can plot against God.
[00:19:00.200 --> 00:19:01.040]   Jesus knows that.
[00:19:01.040 --> 00:19:02.840]   And he knew the scripture that would be written
[00:19:02.840 --> 00:19:04.840]   shortly thereafter this time that says,
[00:19:04.840 --> 00:19:08.640]   no authority is here except from God.
[00:19:08.640 --> 00:19:12.360]   There is no authority except from God.
[00:19:12.360 --> 00:19:14.180]   Jesus knew that and Pilate didn't.
[00:19:14.180 --> 00:19:18.640]   When I was a kid, I had a moment like this happen to me.
[00:19:18.640 --> 00:19:20.880]   Every year I had a tradition with my teachers.
[00:19:20.880 --> 00:19:21.720]   They didn't know it because I had
[00:19:21.720 --> 00:19:22.960]   a different teacher each year.
[00:19:22.960 --> 00:19:24.720]   Thankfully, progress is good.
[00:19:24.720 --> 00:19:26.900]   And so I had a different teacher each year,
[00:19:26.900 --> 00:19:28.080]   but I had a tradition with all of them
[00:19:28.080 --> 00:19:29.520]   that was just mine to know.
[00:19:29.520 --> 00:19:31.160]   And that was around the fourth or fifth week of school.
[00:19:31.160 --> 00:19:32.520]   They would take me out in the hall
[00:19:32.520 --> 00:19:34.880]   and attempt to get me to quiet down.
[00:19:34.880 --> 00:19:36.280]   And so I was a noisy kid.
[00:19:36.280 --> 00:19:37.640]   I don't know about you.
[00:19:37.640 --> 00:19:39.600]   I know there's some quiet, studious ones in here.
[00:19:39.600 --> 00:19:41.600]   You were like front row Joe and took a lot of notes.
[00:19:41.600 --> 00:19:43.600]   I was like back corner clown.
[00:19:43.600 --> 00:19:45.000]   That's kind of where I was living.
[00:19:45.000 --> 00:19:47.680]   And I don't know why, I just enjoyed a good ruckus.
[00:19:47.680 --> 00:19:51.260]   And so every year I just decided that it was my opportunity
[00:19:51.260 --> 00:19:52.720]   to run a little rebellion as long as
[00:19:52.720 --> 00:19:53.820]   the teacher would allow it.
[00:19:53.820 --> 00:19:55.280]   And so some teachers were third week,
[00:19:55.280 --> 00:19:56.300]   some teachers were sixth week.
[00:19:56.300 --> 00:19:58.180]   I think I had even one, poor dear soul,
[00:19:58.180 --> 00:19:59.880]   make it all the way until November.
[00:19:59.880 --> 00:20:02.480]   But I always ended up in the hallway
[00:20:02.480 --> 00:20:03.720]   getting a talk from my teacher.
[00:20:03.720 --> 00:20:07.000]   And so some of them were like, would bargain.
[00:20:07.000 --> 00:20:08.240]   So I learned all the tactics.
[00:20:08.240 --> 00:20:09.960]   Some of them would bargain and some of them would convince
[00:20:09.960 --> 00:20:11.360]   and some of them would threaten.
[00:20:11.360 --> 00:20:12.720]   And some of them even spanked.
[00:20:12.720 --> 00:20:14.000]   So I grew up in small town Texas.
[00:20:14.000 --> 00:20:14.920]   I got spanked by a teacher.
[00:20:14.920 --> 00:20:16.520]   Oh yeah, I made it, it's okay.
[00:20:16.520 --> 00:20:21.520]   And one teacher did it in a way that I will never forget.
[00:20:21.520 --> 00:20:25.760]   She said, I mean in a way that any fourth grader
[00:20:25.760 --> 00:20:28.800]   can understand, she said, "Garrett Rayburn."
[00:20:28.800 --> 00:20:31.040]   That's what my mama calls me.
[00:20:31.040 --> 00:20:33.760]   "Garrett Rayburn, you are a leader."
[00:20:33.760 --> 00:20:36.460]   Which I liked because that's playing to my ego.
[00:20:36.460 --> 00:20:42.140]   She said, "You are a leader, but you are not the leader."
[00:20:42.140 --> 00:20:45.840]   In other words, everything clicked in my mind.
[00:20:45.840 --> 00:20:49.740]   What she meant was, you do have little person,
[00:20:49.740 --> 00:20:52.040]   a little bit of influence on these other little people
[00:20:52.040 --> 00:20:53.760]   around you, but here's the deal.
[00:20:53.760 --> 00:20:56.580]   You are all very little and you can either lead
[00:20:56.580 --> 00:20:58.700]   those people around you as part of my good purposes
[00:20:58.700 --> 00:21:00.320]   and program for this little planet,
[00:21:00.320 --> 00:21:02.240]   or you can run a rebellion and it's gonna go bad
[00:21:02.240 --> 00:21:03.640]   for all of you, but here's the deal.
[00:21:03.640 --> 00:21:04.480]   Make no mistake about it.
[00:21:04.480 --> 00:21:07.200]   You might have a little bit of authority given to you,
[00:21:07.200 --> 00:21:08.800]   but you are on a leash, buddy.
[00:21:08.800 --> 00:21:12.160]   I am the leader.
[00:21:12.160 --> 00:21:17.360]   And Jesus has this conversation of taking Pilate
[00:21:17.360 --> 00:21:20.240]   into the hallway and explaining in no uncertain terms,
[00:21:20.240 --> 00:21:22.640]   you have a leader.
[00:21:22.640 --> 00:21:24.920]   You are not on your own authority.
[00:21:24.920 --> 00:21:26.200]   You do not operate.
[00:21:26.200 --> 00:21:27.940]   No matter what you may say, it doesn't matter
[00:21:27.940 --> 00:21:29.260]   what Roman God you've been worshiping
[00:21:29.260 --> 00:21:30.720]   or what Greek God you've been worshiping.
[00:21:30.720 --> 00:21:32.280]   Long before you ever had a worldview,
[00:21:32.280 --> 00:21:34.320]   there was a God who knew you and made you
[00:21:34.320 --> 00:21:36.240]   and chose to install you the end.
[00:21:36.240 --> 00:21:38.180]   You borrowed your authority from him.
[00:21:38.180 --> 00:21:43.080]   And Jesus has that moment with Pilate.
[00:21:43.080 --> 00:21:45.600]   And if I had to tell you one thing Pilate was following,
[00:21:45.600 --> 00:21:48.220]   I would say more than anything, it's debated among scholars,
[00:21:48.220 --> 00:21:50.080]   I would say, of which I'm not one,
[00:21:50.080 --> 00:21:54.120]   but I would say if Pilate was following anything,
[00:21:54.120 --> 00:21:55.880]   it was the crowd and himself.
[00:21:56.780 --> 00:22:00.360]   Whatever the crowd got loud and wanted.
[00:22:00.360 --> 00:22:01.920]   That's all of a sudden what Pilate wanted.
[00:22:01.920 --> 00:22:06.080]   Whatever he decided was expedient for him.
[00:22:06.080 --> 00:22:11.040]   Whatever he decided would help his sovereign,
[00:22:11.040 --> 00:22:14.040]   what a joke, purposes most.
[00:22:14.040 --> 00:22:15.880]   That's what he chose to do.
[00:22:15.880 --> 00:22:18.640]   Every leader, hang on to this,
[00:22:18.640 --> 00:22:23.400]   every leader who has ever lived is following something.
[00:22:23.400 --> 00:22:24.840]   Pilate was no different.
[00:22:25.740 --> 00:22:28.360]   Pilate had a leader, whether he believed it or not,
[00:22:28.360 --> 00:22:31.320]   and he was following something, whether he knew it or not.
[00:22:31.320 --> 00:22:32.560]   And he was following himself,
[00:22:32.560 --> 00:22:34.720]   he was following convenience,
[00:22:34.720 --> 00:22:37.720]   and he was following the demands of the crowd.
[00:22:37.720 --> 00:22:40.120]   That's what Pilate was following.
[00:22:40.120 --> 00:22:41.960]   And so if you want to know,
[00:22:41.960 --> 00:22:44.440]   if you want to know how to know
[00:22:44.440 --> 00:22:46.380]   where a leader is going to take you,
[00:22:46.380 --> 00:22:48.620]   I have one question I would love for you to hang on to.
[00:22:48.620 --> 00:22:50.680]   You can learn it straight from the negative example
[00:22:50.680 --> 00:22:52.200]   of Pontius Pilate a long time ago.
[00:22:52.200 --> 00:22:53.560]   You can ask this question.
[00:22:53.560 --> 00:22:56.420]   To find out whether someone is worth following.
[00:22:56.420 --> 00:23:00.060]   Who is the leader of this leader?
[00:23:00.060 --> 00:23:03.940]   Who is the leader of this leader?
[00:23:03.940 --> 00:23:04.980]   Where are they going?
[00:23:04.980 --> 00:23:07.940]   Who or what is influencing the person
[00:23:07.940 --> 00:23:10.000]   who is doing all the influencing?
[00:23:10.000 --> 00:23:11.620]   Is it a creed?
[00:23:11.620 --> 00:23:12.700]   Is it a motto?
[00:23:12.700 --> 00:23:15.780]   Is it a belief system, some body of truth, a religion?
[00:23:15.780 --> 00:23:17.600]   Is it Jesus?
[00:23:17.600 --> 00:23:19.740]   Is it themselves, a desire for power?
[00:23:19.740 --> 00:23:20.780]   What is driving them?
[00:23:20.780 --> 00:23:23.400]   Because every human leader has one thing in common.
[00:23:23.400 --> 00:23:25.180]   They are following something,
[00:23:25.180 --> 00:23:26.380]   whether they know it or not,
[00:23:26.380 --> 00:23:28.780]   and their authority is borrowed,
[00:23:28.780 --> 00:23:30.300]   whether they know it or not.
[00:23:30.300 --> 00:23:31.420]   And so the question for you is,
[00:23:31.420 --> 00:23:33.140]   anytime you choose anyone,
[00:23:33.140 --> 00:23:35.480]   anytime you even evaluate leadership
[00:23:35.480 --> 00:23:37.100]   from a parent to a president,
[00:23:37.100 --> 00:23:38.620]   you need to ask the question,
[00:23:38.620 --> 00:23:43.700]   who is leading the person who is doing the leading?
[00:23:43.700 --> 00:23:46.020]   Who is the leader of this leader?
[00:23:46.020 --> 00:23:50.520]   If you think back on some of the moments of your life
[00:23:50.520 --> 00:23:51.880]   that you regret most,
[00:23:52.820 --> 00:23:54.460]   you would probably find
[00:23:54.460 --> 00:23:56.940]   that something was doing the leading of you
[00:23:56.940 --> 00:23:58.920]   that should not have been doing the leading.
[00:23:58.920 --> 00:24:02.100]   When you think back on your least favorite family memories,
[00:24:02.100 --> 00:24:06.100]   which can be painful for some of you, for some of us,
[00:24:06.100 --> 00:24:08.980]   you're probably likely to find
[00:24:08.980 --> 00:24:11.060]   that one of the reasons those memories are so tough
[00:24:11.060 --> 00:24:14.340]   is because something that was not good
[00:24:14.340 --> 00:24:16.240]   was in charge of the person in charge.
[00:24:16.240 --> 00:24:20.620]   And when you think about a dating relationship gone wrong,
[00:24:20.620 --> 00:24:22.040]   it gets kind of dark and manipulative,
[00:24:22.040 --> 00:24:23.920]   and all of a sudden it feels like a game,
[00:24:23.920 --> 00:24:26.140]   something is influencing the person
[00:24:26.140 --> 00:24:29.160]   who is influencing you that is not good.
[00:24:29.160 --> 00:24:30.760]   And if you wanna evaluate
[00:24:30.760 --> 00:24:33.160]   whether someone's influence is okay
[00:24:33.160 --> 00:24:34.600]   for you to open yourself to,
[00:24:34.600 --> 00:24:36.820]   you need to ask this very simple question.
[00:24:36.820 --> 00:24:38.560]   It will not make you a good leader.
[00:24:38.560 --> 00:24:41.820]   It will help you spot and find good leaders.
[00:24:41.820 --> 00:24:45.480]   Who is the leader of this leader?
[00:24:45.480 --> 00:24:47.400]   And if you think of the best moments
[00:24:47.400 --> 00:24:49.880]   in the history of the United States,
[00:24:49.880 --> 00:24:53.560]   where names like Lincoln, Washington, King,
[00:24:53.560 --> 00:24:55.900]   and you think about what was leading them,
[00:24:55.900 --> 00:24:58.800]   they would have told you that they were divinely led
[00:24:58.800 --> 00:25:00.760]   and their lives actually matched.
[00:25:00.760 --> 00:25:01.740]   They weren't perfect.
[00:25:01.740 --> 00:25:03.780]   I don't like to deify the heroes of the past,
[00:25:03.780 --> 00:25:06.540]   but they followed the deity who founded this country.
[00:25:06.540 --> 00:25:09.440]   They were divinely led.
[00:25:09.440 --> 00:25:13.160]   Everyone is following something, everyone.
[00:25:13.160 --> 00:25:17.300]   And you can find out who is the leader of this leader
[00:25:17.300 --> 00:25:18.180]   as best you can.
[00:25:18.180 --> 00:25:20.860]   So let's spend a few minutes tonight
[00:25:20.860 --> 00:25:23.740]   talking about what's gonna happen in the next seven days.
[00:25:23.740 --> 00:25:26.140]   Because I understand that as I say,
[00:25:26.140 --> 00:25:27.700]   who is the leader of this leader?
[00:25:27.700 --> 00:25:29.220]   We've got some issues already, all right?
[00:25:29.220 --> 00:25:32.500]   And so I'm gonna make a clear turn away from John 18,
[00:25:32.500 --> 00:25:34.300]   and I'm gonna talk a little bit about
[00:25:34.300 --> 00:25:38.620]   how we can take this issue of the presidential election
[00:25:38.620 --> 00:25:42.700]   in a way that is biblical, in a way that's well-informed,
[00:25:42.700 --> 00:25:45.300]   in a way that gets heads nodding instead of dividing,
[00:25:45.300 --> 00:25:47.300]   and in a way that is honoring to the king
[00:25:47.300 --> 00:25:49.700]   who knew exactly who his leader was.
[00:25:49.700 --> 00:25:53.060]   And so one thing I won't do is I won't tell you how to vote.
[00:25:53.060 --> 00:25:54.560]   I won't tell you how to do that.
[00:25:54.560 --> 00:25:56.060]   But what I will do is try to say something
[00:25:56.060 --> 00:25:58.440]   that's constructive and helpful to give you a process.
[00:25:58.440 --> 00:25:59.700]   I don't think I can give you answers.
[00:25:59.700 --> 00:26:02.700]   I think I can give you, biblically, a process
[00:26:02.700 --> 00:26:03.980]   in the time that we have left tonight.
[00:26:03.980 --> 00:26:05.420]   And so you can try this on.
[00:26:05.420 --> 00:26:07.460]   If this doesn't work for you, then let's talk about it.
[00:26:07.460 --> 00:26:09.380]   If this does work for you, then go and do it.
[00:26:09.380 --> 00:26:12.340]   But I can't give you an answer, I can't force it to you,
[00:26:12.340 --> 00:26:14.740]   and I can't make you do what I think
[00:26:14.740 --> 00:26:15.980]   scripture would move us toward.
[00:26:15.980 --> 00:26:17.900]   But I promise you this, I will pull no punch
[00:26:17.900 --> 00:26:21.420]   for the next 10 minutes, and we can talk about it afterward.
[00:26:21.420 --> 00:26:23.340]   And I'm gonna be very honest with you.
[00:26:23.340 --> 00:26:25.980]   And I wanna try to give you a process and not an answer.
[00:26:25.980 --> 00:26:29.340]   So some of you during this message
[00:26:29.340 --> 00:26:31.300]   have probably been thinking this one little thought,
[00:26:31.300 --> 00:26:32.420]   and it's been in the back of my mind too,
[00:26:32.420 --> 00:26:34.500]   and so I'm gonna be really honest with you.
[00:26:34.500 --> 00:26:36.400]   One of the things I've been thinking is, hmm,
[00:26:36.400 --> 00:26:38.820]   and this is gonna be agreeing for many of you,
[00:26:38.820 --> 00:26:41.220]   and your head's gonna nod, and you're gonna wanna clap,
[00:26:41.220 --> 00:26:42.660]   and some of you are gonna be highly offended.
[00:26:42.660 --> 00:26:44.020]   And so here we go.
[00:26:44.020 --> 00:26:46.900]   The thought that I've been thinking this whole time is,
[00:26:46.900 --> 00:26:49.380]   wouldn't it be nice if we had
[00:26:49.380 --> 00:26:51.780]   a well-led leader in the election?
[00:26:51.780 --> 00:26:55.220]   Wouldn't it be nice?
[00:26:55.220 --> 00:26:59.100]   Okay, that was half and half, so half offended people.
[00:26:59.100 --> 00:27:01.900]   All right, so wouldn't it be nice,
[00:27:01.900 --> 00:27:03.260]   I'm not gonna turn this into the State of the Union,
[00:27:03.260 --> 00:27:04.660]   I promise, although that was encouraging.
[00:27:04.660 --> 00:27:09.340]   So I, if you are looking around
[00:27:09.340 --> 00:27:11.980]   at the leading two candidates
[00:27:11.980 --> 00:27:14.820]   for the Republican Party and the Democratic Party,
[00:27:14.820 --> 00:27:19.220]   you might conclude there is nobody who is led by God
[00:27:19.220 --> 00:27:22.140]   in a way that it clearly comes out of them when they speak.
[00:27:22.140 --> 00:27:24.020]   There is no one that is led by God
[00:27:24.020 --> 00:27:25.320]   that clearly comes out of them
[00:27:25.320 --> 00:27:27.700]   in the way that they form policy.
[00:27:27.700 --> 00:27:31.260]   There is no one that is well-led
[00:27:31.260 --> 00:27:35.200]   and knows that the authority that has been given to them
[00:27:35.200 --> 00:27:39.220]   has been given to them, and has been borrowed.
[00:27:40.780 --> 00:27:42.540]   And so I wanna agree with you.
[00:27:42.540 --> 00:27:44.180]   This is the easiest election of my lifetime
[00:27:44.180 --> 00:27:45.200]   to be bipartisan.
[00:27:45.200 --> 00:27:47.740]   I'm not in favor.
[00:27:47.740 --> 00:27:52.740]   I believe that both participants of each leading party
[00:27:52.740 --> 00:27:56.140]   are biblically disqualified.
[00:27:56.140 --> 00:27:58.980]   Both participants are biblically disqualified.
[00:27:58.980 --> 00:28:02.980]   Listen here, one for their person
[00:28:02.980 --> 00:28:06.740]   and one for their policy.
[00:28:06.740 --> 00:28:09.500]   One for their biblical personhood
[00:28:09.500 --> 00:28:11.340]   and personal qualities that do not match
[00:28:11.340 --> 00:28:13.700]   what a leader says in the scripture should be,
[00:28:13.700 --> 00:28:16.260]   and the other for policies which clearly,
[00:28:16.260 --> 00:28:19.540]   clearly undermine what God says is valuable.
[00:28:19.540 --> 00:28:20.380]   And so if you're thinking,
[00:28:20.380 --> 00:28:22.220]   "Hmm, who's the leader of this leader?
[00:28:22.220 --> 00:28:23.220]   "See you in 2020.
[00:28:23.220 --> 00:28:24.540]   "Can we get Obama on month to month
[00:28:24.540 --> 00:28:26.140]   "until we get some other candidates in here?"
[00:28:26.140 --> 00:28:27.540]   If you've been thinking that,
[00:28:27.540 --> 00:28:31.060]   if you've been thinking that,
[00:28:31.060 --> 00:28:33.220]   you clearly have a few friends, and I'm one of 'em.
[00:28:33.220 --> 00:28:34.660]   And so that's where I'm hanging out.
[00:28:34.660 --> 00:28:36.260]   And so here's the deal.
[00:28:36.260 --> 00:28:38.900]   I can't, I promise I'm not trying to make you laugh.
[00:28:38.900 --> 00:28:40.740]   And I, but the scripture says,
[00:28:40.740 --> 00:28:42.500]   "Refuse to call evil good."
[00:28:42.500 --> 00:28:45.220]   And friends, these people are not good.
[00:28:45.220 --> 00:28:46.780]   Okay, that's where we're at.
[00:28:46.780 --> 00:28:50.020]   (audience applauding)
[00:28:50.020 --> 00:28:54.100]   But there is still a political process
[00:28:54.100 --> 00:28:56.740]   that is unique to the world
[00:28:56.740 --> 00:29:00.580]   that you have a unique opportunity to participate in,
[00:29:00.580 --> 00:29:02.140]   and it's precious.
[00:29:02.140 --> 00:29:05.420]   And so what in the world do we do?
[00:29:05.420 --> 00:29:08.780]   I wanna give you three steps.
[00:29:08.780 --> 00:29:11.380]   They've been counseled on from among our team,
[00:29:11.380 --> 00:29:13.220]   built together from among our staff.
[00:29:13.220 --> 00:29:14.220]   These are steps.
[00:29:14.220 --> 00:29:15.620]   These are not who to vote for.
[00:29:15.620 --> 00:29:16.980]   These are ways that you can think
[00:29:16.980 --> 00:29:18.820]   and steps that you can take.
[00:29:18.820 --> 00:29:20.100]   All right, number one.
[00:29:20.100 --> 00:29:23.820]   Bring in your faith.
[00:29:23.820 --> 00:29:27.140]   Bring in your faith.
[00:29:27.140 --> 00:29:28.020]   What do I mean?
[00:29:28.020 --> 00:29:31.900]   I mean, if you claim to have a relationship
[00:29:31.900 --> 00:29:34.180]   with Jesus Christ of any kind,
[00:29:34.180 --> 00:29:36.580]   if you claim to be a follower of him,
[00:29:36.580 --> 00:29:39.740]   if you claim, "Hey, I like the person who is leading Jesus.
[00:29:39.740 --> 00:29:41.540]   "He said, 'I only do what the Father tells me.'"
[00:29:41.540 --> 00:29:42.860]   That seems like a good person to follow
[00:29:42.860 --> 00:29:43.940]   'cause he's being well-led.
[00:29:43.940 --> 00:29:45.340]   "I'll follow him."
[00:29:45.340 --> 00:29:48.220]   If you claim to be a follower of Jesus,
[00:29:48.220 --> 00:29:50.820]   you don't have an option other than to bring in
[00:29:50.820 --> 00:29:55.380]   your Christian faith informed by the Christian scriptures.
[00:29:55.380 --> 00:29:57.660]   That is the only option for you.
[00:29:57.660 --> 00:29:58.740]   Here's how I know that.
[00:29:58.740 --> 00:30:01.980]   Romans 14, 23 says, listen to this,
[00:30:01.980 --> 00:30:06.620]   "Anything that does not come from faith is sin."
[00:30:06.620 --> 00:30:08.820]   So that's clear.
[00:30:08.820 --> 00:30:12.140]   Anything, any vote is included in anything.
[00:30:12.140 --> 00:30:13.460]   And so it could easily be reread.
[00:30:13.460 --> 00:30:14.620]   I don't wanna toy with the Bible.
[00:30:14.620 --> 00:30:17.620]   It says anything, but votes are considered a thing.
[00:30:17.620 --> 00:30:20.220]   And so you could, with good conscience and integrity,
[00:30:20.220 --> 00:30:22.860]   say any vote, from a Christian at least,
[00:30:22.860 --> 00:30:26.580]   any vote that does not come from a Christian perspective,
[00:30:26.580 --> 00:30:28.460]   if that person is a believer in Jesus,
[00:30:28.460 --> 00:30:30.060]   they claim to be following Jesus,
[00:30:30.060 --> 00:30:32.940]   that vote is sin if their faith is not brought into it.
[00:30:32.940 --> 00:30:36.260]   Some versions may say anything that does not proceed
[00:30:36.260 --> 00:30:38.820]   from faith is sin.
[00:30:38.820 --> 00:30:42.900]   Anything that does not come from faith is sin.
[00:30:42.900 --> 00:30:45.260]   And so you better make sure something healthy
[00:30:45.260 --> 00:30:46.860]   is leading you.
[00:30:46.860 --> 00:30:50.460]   You better make sure that your life is moving in a way
[00:30:50.460 --> 00:30:51.500]   that follows the shepherd.
[00:30:51.500 --> 00:30:52.980]   He said, "I'm the good shepherd."
[00:30:52.980 --> 00:30:54.020]   Jesus did, "I'm the good shepherd.
[00:30:54.020 --> 00:30:55.220]   "The sheep hear my voice."
[00:30:55.220 --> 00:30:57.860]   It is a really good week to hear the voice of Jesus.
[00:30:57.860 --> 00:31:01.340]   And so first, bring in your faith.
[00:31:01.340 --> 00:31:05.260]   Bring in the body of truth that is the Christian scriptures
[00:31:05.260 --> 00:31:07.700]   and be guided by prayer, by the counsel of community,
[00:31:07.700 --> 00:31:09.340]   and by your Christian conscience
[00:31:09.340 --> 00:31:11.220]   as informed by the scripture.
[00:31:11.220 --> 00:31:13.180]   So that's step one, bring in your faith.
[00:31:13.180 --> 00:31:17.980]   Step two, bring in the facts.
[00:31:17.980 --> 00:31:22.500]   Bring in the facts, meaning make sure you have some semblance
[00:31:22.500 --> 00:31:24.180]   of an idea of what you're doing
[00:31:24.180 --> 00:31:26.380]   before you talk about this, please.
[00:31:26.380 --> 00:31:28.780]   One of your least favorite things, I already know this,
[00:31:28.780 --> 00:31:29.820]   one of your least favorite things
[00:31:29.820 --> 00:31:31.580]   about the political season is people talk
[00:31:31.580 --> 00:31:33.580]   and they know not what they say, all right?
[00:31:33.580 --> 00:31:35.740]   They are just sounding off and they are talking
[00:31:35.740 --> 00:31:38.300]   and it's like, it would be great if you had a clue.
[00:31:38.300 --> 00:31:39.940]   That would be amazing for all of us.
[00:31:39.940 --> 00:31:42.260]   And so what you will find in political season
[00:31:42.260 --> 00:31:46.060]   that we do not like is that when people answer
[00:31:46.060 --> 00:31:47.540]   before they hear.
[00:31:47.540 --> 00:31:49.740]   So if that bothers you, I have good news for you.
[00:31:49.740 --> 00:31:50.940]   It bothers the Bible.
[00:31:50.940 --> 00:31:53.140]   Proverbs 18, 13.
[00:31:53.140 --> 00:31:54.940]   If one, I'm so serious.
[00:31:54.940 --> 00:31:57.460]   If one gives an answer before he hears,
[00:31:57.460 --> 00:31:59.180]   it's his folly and shame.
[00:31:59.180 --> 00:32:01.540]   So if you're in the political arena sounding off
[00:32:01.540 --> 00:32:02.740]   before you know what you're talking about,
[00:32:02.740 --> 00:32:04.140]   the Bible is making fun of you.
[00:32:04.140 --> 00:32:06.500]   It is his folly and shame.
[00:32:06.500 --> 00:32:07.820]   We don't want folly and shame.
[00:32:07.820 --> 00:32:10.860]   And listen, if we go, if the United States of America
[00:32:10.860 --> 00:32:14.100]   goes to the polls and votes on these people
