
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:18:06.140 --> 00:18:11.140]   "Only look," they say, "how they love one another."
[00:18:11.140 --> 00:18:14.800]   And the love in this text, it's the word agapeo.
[00:18:14.800 --> 00:18:18.920]   It's the verb form of the noun most of you have heard of,
[00:18:18.920 --> 00:18:20.620]   agape, agape love.
[00:18:20.620 --> 00:18:25.380]   It is a self-sacrificing, it's a word,
[00:18:25.380 --> 00:18:27.740]   the closest English word we have for it is charity.
[00:18:27.740 --> 00:18:30.420]   It's giving and expecting nothing in return.
[00:18:30.420 --> 00:18:33.880]   It's that kind of love, that you would extend love
[00:18:33.880 --> 00:18:37.960]   to someone and expect them to do nothing for you in return.
[00:18:37.960 --> 00:18:40.860]   Agape, and so maybe you've heard of that word, agape, before,
[00:18:40.860 --> 00:18:42.520]   but I'd love to teach you something about that word.
[00:18:42.520 --> 00:18:45.820]   Did you know that that word did not exist
[00:18:45.820 --> 00:18:48.860]   until someone had to describe the love
[00:18:48.860 --> 00:18:51.920]   that God followers had for each other?
[00:18:51.920 --> 00:18:56.060]   Okay, 800 years before Christ shows up on the scene,
[00:18:56.060 --> 00:19:00.580]   Homer, we see him introduce the word agapeo.
[00:19:00.580 --> 00:19:03.940]   And that's this love that a mother would have for her child.
[00:19:03.940 --> 00:19:07.140]   It's a sacrificing, hey, I'll do anything for you
[00:19:07.140 --> 00:19:09.960]   kind of love, I'll compromise my comforts for you
[00:19:09.960 --> 00:19:14.960]   kind of love, take my life for your life kind of love.
[00:19:14.960 --> 00:19:18.220]   And then when these Christians, about 100 years around
[00:19:18.220 --> 00:19:20.120]   when Jesus is showing up on the scene,
[00:19:20.120 --> 00:19:22.620]   God followers, they have to describe them,
[00:19:22.620 --> 00:19:23.580]   and they don't have a word.
[00:19:23.580 --> 00:19:25.020]   They're like, the way that they love each other,
[00:19:25.020 --> 00:19:26.980]   we don't have a word for that.
[00:19:26.980 --> 00:19:28.920]   There's no word for the way that these people
[00:19:28.920 --> 00:19:31.680]   who claim to know the creator of the universe,
[00:19:31.680 --> 00:19:35.040]   we can't describe the love that they have for each other.
[00:19:35.040 --> 00:19:39.860]   And then in the Greek Bible, we see the word agape show up.
[00:19:39.860 --> 00:19:42.220]   They invented a word.
[00:19:42.220 --> 00:19:45.760]   A word was invented to describe
[00:19:45.760 --> 00:19:48.700]   how Christians love each other.
[00:19:48.700 --> 00:19:50.160]   It's like, what are we doing?
[00:19:50.160 --> 00:19:53.300]   We don't know what that's called.
[00:19:53.300 --> 00:19:55.060]   See, the marketing plan for Christianity,
[00:19:55.060 --> 00:19:56.360]   it's really simple.
[00:19:56.360 --> 00:19:59.620]   It's people showing extreme, out of this world,
[00:19:59.620 --> 00:20:02.420]   kindness to others as they carry forth the gospel.
[00:20:02.420 --> 00:20:06.840]   And this is the breakdown of Christianity.
[00:20:06.840 --> 00:20:09.820]   It's the misunderstanding of this.
[00:20:09.820 --> 00:20:12.260]   It's the neglecting of this command.
[00:20:12.260 --> 00:20:14.420]   Like, you can just think about it
[00:20:14.420 --> 00:20:16.480]   in the context of how we date.
[00:20:16.480 --> 00:20:19.140]   That we take this idea of love
[00:20:19.140 --> 00:20:21.220]   and we make it this extreme emotional thing.
[00:20:21.220 --> 00:20:22.380]   We say, I love you.
[00:20:22.380 --> 00:20:25.700]   And what we really mean is the most selfish,
[00:20:25.700 --> 00:20:28.020]   fulfilling thing that I can do
[00:20:28.020 --> 00:20:31.820]   is express these feelings of emotion towards you
[00:20:31.820 --> 00:20:34.940]   and take from you everything I can that validates myself.
[00:20:34.940 --> 00:20:38.220]   There's nothing selfless about that.
[00:20:38.220 --> 00:20:44.000]   Because what would this self-sacrificing love do?
[00:20:44.000 --> 00:20:45.700]   It would be like, hey, I love you,
[00:20:45.700 --> 00:20:47.380]   and so I'm not going to do
[00:20:47.380 --> 00:20:49.420]   what I feel like doing towards you.
[00:20:49.420 --> 00:20:53.300]   Rather, I'm going to discipline myself
[00:20:53.300 --> 00:20:56.060]   in an act of dying to my flesh
[00:20:56.060 --> 00:21:00.340]   for the sake of verb, loving, serving, caring for,
[00:21:00.340 --> 00:21:05.340]   helping you without complaining, without rumbling.
[00:21:05.340 --> 00:21:15.020]   I remember when Monica and I got married,
[00:21:15.020 --> 00:21:21.860]   she had inherited, through a breakup with an ex-boyfriend,
[00:21:22.740 --> 00:21:25.180]   she had gotten a Rottweiler in the split, okay?
[00:21:25.180 --> 00:21:27.220]   So they had purchased a dog together.
[00:21:27.220 --> 00:21:31.260]   And they broke up and she got the dog
[00:21:31.260 --> 00:21:34.340]   and then we dated and ultimately got married
[00:21:34.340 --> 00:21:35.780]   and her parents got the dog.
[00:21:35.780 --> 00:21:40.740]   And we eventually bought a house, a beautiful home.
[00:21:40.740 --> 00:21:41.580]   I was really excited about it.
[00:21:41.580 --> 00:21:43.500]   I wasn't in ministry at the time
[00:21:43.500 --> 00:21:47.020]   and we kind of bought this house
[00:21:47.020 --> 00:21:48.540]   that was our dream house at the time
[00:21:48.540 --> 00:21:51.780]   and it had these gorgeous hardwood floors that I loved.
[00:21:51.780 --> 00:21:53.620]   And Lexus is the Rottweiler's name
[00:21:53.620 --> 00:21:55.940]   and Monica's parents would come and stay with us.
[00:21:55.940 --> 00:21:58.500]   And year two of marriage was a rough one
[00:21:58.500 --> 00:22:00.060]   and her parents would come and stay with us
[00:22:00.060 --> 00:22:00.980]   and they would bring Lexus
[00:22:00.980 --> 00:22:02.540]   and Lexus didn't like to be outside,
[00:22:02.540 --> 00:22:04.020]   so Lexus would sleep inside.
[00:22:04.020 --> 00:22:06.660]   And Lexus didn't like to get her toenails cut.
[00:22:06.660 --> 00:22:10.140]   And so Lexus had these gnarly long toenails
[00:22:10.140 --> 00:22:14.860]   and she would run all over my hardwood floors.
[00:22:14.860 --> 00:22:16.900]   And she'd try to stop around the corners
[00:22:16.900 --> 00:22:19.340]   and she'd just slide into the refrigerator
[00:22:19.340 --> 00:22:20.740]   and I would just like, oh,
[00:22:20.740 --> 00:22:23.860]   I'd cringe at the sound of her claws
[00:22:23.860 --> 00:22:27.820]   digging into my brand new hand-scraped hardwood floors.
[00:22:27.820 --> 00:22:31.120]   And one day we had just gotten into it, her and I,
[00:22:31.120 --> 00:22:33.260]   which was very common for the second year of marriage.
[00:22:33.260 --> 00:22:36.540]   We'd been married 12 years over a decade since then
[00:22:36.540 --> 00:22:37.500]   by God's grace.
[00:22:37.500 --> 00:22:41.900]   And on this particular day, we were just into it
[00:22:41.900 --> 00:22:43.700]   and I'm like, your parents, I mean, they just,
[00:22:43.700 --> 00:22:44.540]   this is not fair.
[00:22:44.540 --> 00:22:47.340]   I felt so justified in my frustration with this dog.
[00:22:48.820 --> 00:22:51.820]   And I left the house and I called this guy
[00:22:51.820 --> 00:22:52.780]   that was discipling me.
[00:22:52.780 --> 00:22:54.060]   I was a brand new Christian
[00:22:54.060 --> 00:22:56.680]   and this guy was pouring into my life.
[00:22:56.680 --> 00:22:58.900]   And I'm telling him, the full vent to my anger
[00:22:58.900 --> 00:23:02.900]   towards her parents and this dog
[00:23:02.900 --> 00:23:04.980]   that's the ex-boyfriend's dog
[00:23:04.980 --> 00:23:06.820]   who doesn't like his toenails cut
[00:23:06.820 --> 00:23:09.100]   and eats Cheerios and milk for breakfast,
[00:23:09.100 --> 00:23:10.540]   which is a whole nother story.
[00:23:10.540 --> 00:23:14.500]   And I'm just saying, I was scratching up all my hardwoods
[00:23:14.500 --> 00:23:18.820]   and he just says, do you love your in-laws?
[00:23:18.820 --> 00:23:23.140]   I remember I'm walking through Home Depot,
[00:23:23.140 --> 00:23:25.060]   just full vent to the anger,
[00:23:25.060 --> 00:23:27.540]   didn't have anywhere else to go, Home Depot.
[00:23:27.540 --> 00:23:29.260]   [congregation laughing]
[00:23:29.260 --> 00:23:31.220]   And says, do you love your in-laws?
[00:23:31.220 --> 00:23:32.220]   What do you mean?
[00:23:32.220 --> 00:23:34.540]   Of course, yes, I love my in-laws.
[00:23:34.540 --> 00:23:35.980]   She said, okay, because it sounds like
[00:23:35.980 --> 00:23:37.460]   you love your hardwoods more.
[00:23:37.460 --> 00:23:40.860]   I'm like, shut up.
[00:23:40.860 --> 00:23:42.100]   [congregation laughing]
[00:23:42.100 --> 00:23:44.420]   Why would you say such a terrible thing?
[00:23:44.420 --> 00:23:48.140]   And he's just saying, he's saying this verse,
[00:23:48.140 --> 00:23:53.140]   love covers a multitude of sins, of wrongdoings.
[00:23:53.140 --> 00:23:59.940]   It overlooks offenses, not in an enabling kind of way,
[00:23:59.940 --> 00:24:04.300]   but I'm gonna love you in spite of kind of way.
[00:24:04.300 --> 00:24:07.760]   I think probably the greatest journey
[00:24:07.760 --> 00:24:10.540]   that you could start on tonight
[00:24:10.540 --> 00:24:12.900]   outside of following Jesus,
[00:24:12.900 --> 00:24:15.860]   or becoming a follower of Jesus,
[00:24:15.860 --> 00:24:17.820]   would be loving people in the name of Jesus.
[00:24:17.820 --> 00:24:19.540]   It's the greatest adventure available to us
[00:24:19.540 --> 00:24:20.380]   on the planet Earth.
[00:24:20.380 --> 00:24:21.260]   It's really fun.
[00:24:21.260 --> 00:24:24.660]   Like Monica and I, we have a blast just listening
[00:24:24.660 --> 00:24:29.660]   to the needs of others and secretly meeting those needs.
[00:24:29.660 --> 00:24:32.060]   It's a blast.
[00:24:32.060 --> 00:24:34.100]   I mean, just hearing folks, like listening,
[00:24:34.100 --> 00:24:36.380]   like leaning into, what did you say they needed?
[00:24:36.380 --> 00:24:38.420]   Oh, they want, but they can't afford what?
[00:24:38.420 --> 00:24:40.940]   Okay, that's interesting, we'll pray for them.
[00:24:40.940 --> 00:24:42.620]   [laughing]
[00:24:42.620 --> 00:24:43.780]   It's like we're Batman.
[00:24:43.780 --> 00:24:44.940]   I mean, that's what it feels like.
[00:24:44.940 --> 00:24:47.220]   You know, we're vigilantes taking things in our own hands,
[00:24:47.220 --> 00:24:49.100]   anonymously meeting the needs of others.
[00:24:49.100 --> 00:24:51.060]   This is what Christians do.
[00:24:51.060 --> 00:24:51.900]   It's what we can do.
[00:24:51.900 --> 00:24:53.380]   You can start doing that tonight.
[00:24:53.380 --> 00:24:57.060]   Just listening to the needs of others and moving in
[00:24:57.060 --> 00:24:59.660]   and loving them in spite of their wrongs
[00:24:59.660 --> 00:25:02.180]   or how irresponsible they've been.
[00:25:02.180 --> 00:25:04.140]   You can just care for them and love them
[00:25:04.140 --> 00:25:05.820]   and show Christ's grace to them
[00:25:05.820 --> 00:25:08.740]   because the greatest example of this kind of love
[00:25:08.740 --> 00:25:10.340]   that we have is the gospel.
[00:25:10.340 --> 00:25:13.700]   It is that Christ covers, literally atones for,
[00:25:13.700 --> 00:25:17.900]   covers our sins, loves us in spite of our sins.
[00:25:17.900 --> 00:25:21.740]   First John 4:10 says, "This is love, not that we loved God,
[00:25:21.740 --> 00:25:25.040]   "but that he loved us and sent his son, Jesus Christ,
[00:25:25.040 --> 00:25:29.260]   "as an atoning or covering sacrifice for our sins."
[00:25:29.260 --> 00:25:33.140]   First John 3:16 says, "This is how we know what love is.
[00:25:33.140 --> 00:25:36.060]   "Jesus Christ laid down his life for us
[00:25:36.060 --> 00:25:38.060]   "and we ought to lay down our lives
[00:25:38.060 --> 00:25:39.860]   "for our brothers and sisters."
[00:25:39.860 --> 00:25:42.900]   And so this text is saying that we're to do this
[00:25:42.900 --> 00:25:44.740]   without grumbling and complaining,
[00:25:44.740 --> 00:25:46.660]   to be sensitive to the needs of others,
[00:25:46.660 --> 00:25:48.240]   to use the gift of hospitality.
[00:25:48.240 --> 00:25:49.580]   Some of you have that gift,
[00:25:49.580 --> 00:25:52.100]   that you would use it without grumbling and serve the body.
[00:25:52.100 --> 00:25:54.700]   My friend Katie, who served at the porch here,
[00:25:54.700 --> 00:25:57.560]   she literally purchased a house
[00:25:57.560 --> 00:25:59.660]   and she's this amazing cook.
[00:25:59.660 --> 00:26:01.540]   Like she loved to cook and bake
[00:26:01.540 --> 00:26:04.020]   and she would throw these huge epic parties
[00:26:04.020 --> 00:26:07.620]   and she'd invite homeless people in and porch volunteers in
[00:26:07.620 --> 00:26:10.220]   and friends from the neighborhood in
[00:26:10.220 --> 00:26:12.020]   and strangers from the neighborhood in
[00:26:12.020 --> 00:26:14.820]   and her house would just be full of people
[00:26:14.820 --> 00:26:17.700]   that she would feed and care and love
[00:26:17.700 --> 00:26:19.020]   and share the gospel with.
[00:26:19.020 --> 00:26:22.340]   It's such an incredible use of the gift of hospitality
[00:26:22.340 --> 00:26:25.460]   that the kingdom would move forward on that.
[00:26:25.460 --> 00:26:27.340]   Verse 10, "Each of you should use
[00:26:27.340 --> 00:26:30.500]   "whatever gifts you have received to serve others
[00:26:30.500 --> 00:26:35.420]   "as faithful stewards of God's grace in its various forms."
[00:26:35.420 --> 00:26:39.060]   I've got three children, Presley 10, Finley 8, Weston 4
[00:26:39.060 --> 00:26:41.300]   and my 10 and eight year old, I talk to them all the time.
[00:26:41.300 --> 00:26:43.020]   I'm like, "Hey, your gifts," in their language,
[00:26:43.020 --> 00:26:44.860]   they're believers, they've trusted in Christ
[00:26:44.860 --> 00:26:47.700]   and so I talk to them, "Hey, your gifts,
[00:26:47.700 --> 00:26:49.620]   "they're like superpowers."
[00:26:49.620 --> 00:26:52.420]   And they're like, "Well, what do you mean?"
[00:26:52.420 --> 00:26:55.420]   I'm like, "Man, you can talk to somebody today.
[00:26:55.420 --> 00:26:58.080]   "You can encourage them, you can serve them
[00:26:58.080 --> 00:27:00.520]   "in a way that will literally change their life,
[00:27:00.520 --> 00:27:03.340]   "change their day, change their countenance,
[00:27:03.340 --> 00:27:05.940]   "soften their heart, it will remove hate
[00:27:05.940 --> 00:27:07.420]   "and replace it with love.
[00:27:07.420 --> 00:27:10.320]   "Like you can change a human being
[00:27:10.320 --> 00:27:12.020]   "by the way you use these gifts.
[00:27:12.020 --> 00:27:15.100]   "That's so much more valuable than being able to fly
[00:27:15.100 --> 00:27:20.100]   "or see through things, that you can talk to someone,
[00:27:20.100 --> 00:27:25.040]   "partnered with God and change their eternal destination.
[00:27:25.040 --> 00:27:28.360]   "They will pass from going to hell to going to heaven
[00:27:28.360 --> 00:27:32.980]   "through you, God, working through you using your gifts."
[00:27:32.980 --> 00:27:34.580]   They're like superpowers.
[00:27:34.580 --> 00:27:42.540]   If anyone speaks, they should do so
[00:27:42.540 --> 00:27:44.800]   as one who speaks the very words of God.
[00:27:44.800 --> 00:27:47.700]   If anyone serves, they should do so with the strength
[00:27:47.700 --> 00:27:49.620]   God provides so that in all things,
[00:27:49.620 --> 00:27:52.140]   God may be praised through Jesus Christ.
[00:27:52.140 --> 00:27:57.140]   To him be the glory and the power forever and ever, amen.
[00:28:00.500 --> 00:28:05.500]   Saint, we're steward of God's gifts.
[00:28:05.500 --> 00:28:08.140]   He breaks them down into two categories,
[00:28:08.140 --> 00:28:11.860]   speaking and serving, words and actions.
[00:28:11.860 --> 00:28:13.480]   These are the ways that we can express gifts
[00:28:13.480 --> 00:28:15.140]   through words and actions.
[00:28:15.140 --> 00:28:18.760]   And he's saying this word here, it's the word steward.
[00:28:18.760 --> 00:28:23.180]   It's like someone who is responsible
[00:28:23.180 --> 00:28:24.960]   for like taking care of a house.
[00:28:24.960 --> 00:28:27.900]   The house and the possessions in the house aren't theirs,
[00:28:27.900 --> 00:28:30.340]   but they take care of them as though they were theirs.
[00:28:30.340 --> 00:28:31.760]   They steward them.
[00:28:31.760 --> 00:28:36.740]   It's like this, it's like FedEx at Christmas.
[00:28:36.740 --> 00:28:41.980]   You send gifts through FedEx at Christmas.
[00:28:41.980 --> 00:28:44.780]   They steward those gifts.
[00:28:44.780 --> 00:28:46.700]   They take them to where they belong.
[00:28:46.700 --> 00:28:51.180]   You would be outraged if they sat there
[00:28:51.180 --> 00:28:53.780]   and they just started collecting them and open them in.
[00:28:53.780 --> 00:28:55.820]   The person driving the FedEx truck just kind of like,
[00:28:55.820 --> 00:28:58.380]   "Look at all my gifts," and starts tearing into them
[00:28:58.380 --> 00:28:59.340]   like they're his gifts.
[00:28:59.340 --> 00:29:00.820]   He'd be like, "No, those aren't your gifts.
[00:29:00.820 --> 00:29:02.460]   "I gave you those to steward."
[00:29:02.460 --> 00:29:03.580]   So did God.
[00:29:03.580 --> 00:29:06.420]   He gave you gifts to steward.
[00:29:06.420 --> 00:29:09.540]   They weren't for you to try to make as much money
[00:29:09.540 --> 00:29:12.180]   as you could possibly have and pursue as much pleasure
[00:29:12.180 --> 00:29:14.900]   as you could possibly get and buy as many things
[00:29:14.900 --> 00:29:15.740]   as you can collect.
[00:29:15.740 --> 00:29:17.620]   That's not why he gave you those gifts.
[00:29:17.620 --> 00:29:21.940]   You're a steward of those gifts.
[00:29:21.940 --> 00:29:29.020]   And so glorify, my third point, glorify God with your gifts.
[00:29:30.020 --> 00:29:33.340]   It says in verse 10, "You are a steward of God's grace
[00:29:33.340 --> 00:29:35.980]   "in its various forms, both speaking and serving,
[00:29:35.980 --> 00:29:38.980]   "talking about speaking, words of encouragement."
[00:29:38.980 --> 00:29:42.420]   It says it's like being the literal mouthpiece of God.
[00:29:42.420 --> 00:29:47.980]   That when Christ wants to encourage someone with words,
[00:29:47.980 --> 00:29:51.860]   he often uses Christ's followers, his followers,
[00:29:51.860 --> 00:29:54.340]   to speak encouraging words to others.
[00:29:56.140 --> 00:29:59.380]   There's power in this that you may not even been aware of.
[00:29:59.380 --> 00:30:03.060]   I think of my grandmother.
[00:30:03.060 --> 00:30:09.100]   When I was growing up, she would look at me
[00:30:09.100 --> 00:30:12.500]   with the most sincerity and say,
[00:30:12.500 --> 00:30:14.220]   "How's my mighty man of God?"
[00:30:14.220 --> 00:30:18.780]   It was just sweet, you know, when you're four and six,
[00:30:18.780 --> 00:30:21.420]   and she would always see me, we'd go to her house on Sundays,
[00:30:21.420 --> 00:30:24.260]   she'd say, "How's my mighty man of God?"
[00:30:25.560 --> 00:30:29.060]   And I can't, like, those words,
[00:30:29.060 --> 00:30:32.020]   like, they put me on a trajectory
[00:30:32.020 --> 00:30:33.460]   that was really powerful.
[00:30:33.460 --> 00:30:35.540]   I'm not trying to get weird on you or anything,
[00:30:35.540 --> 00:30:39.620]   but it just seemed like that they were shifting me.
[00:30:39.620 --> 00:30:43.500]   And so when I'm 16 and I start getting high,
[00:30:43.500 --> 00:30:46.940]   you know, start smoking weed, and then I start partying,
[00:30:46.940 --> 00:30:49.460]   and then I start entering into relationships
[00:30:49.460 --> 00:30:51.540]   and doing things that I know I shouldn't be doing,
[00:30:51.540 --> 00:30:53.300]   and we go to her house and I see her,
[00:30:53.300 --> 00:30:55.720]   and she'd say, "How's my mighty man of God?
[00:30:55.720 --> 00:30:57.440]   "How's my mighty man of God?"
[00:30:57.440 --> 00:31:00.040]   Like, it's fine when I'm six,
[00:31:00.040 --> 00:31:02.200]   but when I'm 16 and I'm 18,
[00:31:02.200 --> 00:31:04.000]   I know I'm not walking with the Lord,
[00:31:04.000 --> 00:31:06.040]   and she's just sitting there speaking this over me,
[00:31:06.040 --> 00:31:08.080]   "How's my mighty man of God?"
[00:31:08.080 --> 00:31:10.360]   And it's like, it's like it was,
[00:31:10.360 --> 00:31:13.160]   that was the beginning of a calling in the ministry.
[00:31:13.160 --> 00:31:14.680]   I know that's weird, but it's like,
[00:31:14.680 --> 00:31:18.380]   that's what God was doing through my frail grandmother.
[00:31:18.380 --> 00:31:21.920]   Using those words, "How's my mighty man of God?"
[00:31:22.820 --> 00:31:25.340]   That's the gift of encouragement.
[00:31:25.340 --> 00:31:27.300]   You know people that you love to be around
[00:31:27.300 --> 00:31:29.100]   because of how encouraging they are.
[00:31:29.100 --> 00:31:33.220]   Encouragers, you encourage, you have this power
[00:31:33.220 --> 00:31:35.380]   to change someone's day or their outlook
[00:31:35.380 --> 00:31:36.460]   or even their life.
[00:31:36.460 --> 00:31:40.340]   And he says, "If you serve, do so as a representative
[00:31:40.340 --> 00:31:43.800]   "of God's army, understanding that it's by his grace
[00:31:43.800 --> 00:31:45.100]   "that you serve," right?
[00:31:45.100 --> 00:31:50.100]   I think of my friend Morgan, who serves as an assistant,
[00:31:50.260 --> 00:31:52.040]   administrative assistant to the young adult team.
[00:31:52.040 --> 00:31:53.720]   Like she's always so positive,
[00:31:53.720 --> 00:31:55.460]   and whenever you encourage her, she's always like,
[00:31:55.460 --> 00:31:57.000]   "Oh, it's by God's grace," you know?
[00:31:57.000 --> 00:32:00.120]   And it's not this platitude or this cliche saying,
[00:32:00.120 --> 00:32:01.260]   like she believes it.
[00:32:01.260 --> 00:32:05.040]   And it's just like Morgan's an amazing PR person for God.
[00:32:05.040 --> 00:32:07.640]   She makes him look really, really good
[00:32:07.640 --> 00:32:10.080]   because she's constantly talking about the good things
[00:32:10.080 --> 00:32:11.700]   that he's doing through her.
[00:32:11.700 --> 00:32:16.700]   She is soberly aware that it is God doing those good things.
[00:32:16.700 --> 00:32:19.720]   If you were here for the Church Leaders Conference,
[00:32:19.720 --> 00:32:22.680]   you heard Todd today talk about a time
[00:32:22.680 --> 00:32:27.580]   when he had the opportunity, he was just mopping a floor.
[00:32:27.580 --> 00:32:30.780]   And he had the opportunity to do that
[00:32:30.780 --> 00:32:32.400]   for an audience of just God,
[00:32:32.400 --> 00:32:34.420]   or he could have lifted the shutters
[00:32:34.420 --> 00:32:37.000]   so that hundreds of people as they passed by
[00:32:37.000 --> 00:32:39.460]   would see him mopping the floors.
[00:32:39.460 --> 00:32:45.080]   And he talked about how we do things for the glory of God,
[00:32:45.080 --> 00:32:48.120]   not for the praise of humans,
[00:32:48.120 --> 00:32:51.020]   not for the glory of self or the glory of man,
[00:32:51.020 --> 00:32:54.940]   that everything we do, we do for the glory of God,
[00:32:54.940 --> 00:32:59.440]   not needing something from people, but serving folks.
[00:32:59.440 --> 00:33:04.720]   As I was talking with my kids this week,
[00:33:04.720 --> 00:33:07.640]   and one of them was angry and sad,
[00:33:07.640 --> 00:33:11.640]   and I asked them, I knew I had been in this first,
[00:33:11.640 --> 00:33:14.400]   and I just asked them, "Hey, let me ask you a question."
[00:33:14.400 --> 00:33:15.760]   Like they were really frustrated,
[00:33:15.760 --> 00:33:17.640]   and just, I was having a hard time.
[00:33:17.640 --> 00:33:19.640]   If you're ever just sad, you don't know why you're sad,
[00:33:19.640 --> 00:33:21.440]   that's a little bit what we were dealing with.
[00:33:21.440 --> 00:33:22.560]   They're like, "I'm just sad, Dad."
[00:33:22.560 --> 00:33:23.400]   I'm like, "Why are you sad?"
[00:33:23.400 --> 00:33:25.600]   "I don't know why, I don't know why I'm sad."
[00:33:25.600 --> 00:33:30.280]   And that's tough, that's hard to parent, I'll be honest.
[00:33:30.280 --> 00:33:34.480]   I said, "Let me ask you a question.
[00:33:34.480 --> 00:33:36.080]   "How are you doing at serving?"
[00:33:36.080 --> 00:33:40.200]   And she said, "I don't know, I'm not what you mean."
[00:33:40.200 --> 00:33:41.760]   I'm like, "How are you doing at using your powers?
[00:33:41.760 --> 00:33:42.840]   "How are you doing at loving people,
[00:33:42.840 --> 00:33:44.520]   "encouraging people, and serving them?"
[00:33:44.520 --> 00:33:45.360]   I don't know.
[00:33:45.360 --> 00:33:46.480]   And I said, "Let me tell you about
[00:33:46.480 --> 00:33:48.240]   "one of my favorite things when I was in Israel.
[00:33:48.240 --> 00:33:50.020]   "When I was in Israel, there's a Sea of Galilee,
[00:33:50.020 --> 00:33:51.520]   "it's beautiful, it's full of life,
[00:33:51.520 --> 00:33:53.440]   "it's filled with fish, and it's surrounded
[00:33:53.440 --> 00:33:55.200]   "by greenery and flowers,
[00:33:55.200 --> 00:33:57.080]   "and all of these beautiful things to see.
[00:33:57.080 --> 00:33:58.560]   "And so I love it."
[00:33:58.560 --> 00:34:00.280]   You can see why Jesus did so much ministry
[00:34:00.280 --> 00:34:02.600]   in the Sea of Galilee, and it was this thoroughfare
[00:34:02.600 --> 00:34:04.640]   from one city to the next, to the next, to the next.
[00:34:04.640 --> 00:34:06.360]   And the Sea of Galilee, out of the Sea of Galilee
[00:34:06.360 --> 00:34:08.320]   flows the River Jordan, and the River Jordan
[00:34:08.320 --> 00:34:11.080]   flows down to what's called the Dead Sea.
[00:34:11.080 --> 00:34:12.760]   Now the Dead Sea couldn't be more different
[00:34:12.760 --> 00:34:13.600]   than the Sea of Galilee.
[00:34:13.600 --> 00:34:15.440]   There's nothing that grows around it,
[00:34:15.440 --> 00:34:16.960]   there's nothing that lives in it,
[00:34:16.960 --> 00:34:19.080]   there's no fish in it, it's completely dead.
[00:34:19.080 --> 00:34:19.920]   Why?
[00:34:19.920 --> 00:34:21.160]   Because there's a river flowing into it
[00:34:21.160 --> 00:34:22.560]   and nothing flowing out of it.
[00:34:22.560 --> 00:34:25.480]   The sun evaporates the water, it leaves behind the minerals,
[00:34:25.480 --> 00:34:27.740]   and nothing can grow in the Dead Sea,
[00:34:27.740 --> 00:34:30.180]   because it receives but it does not give.
[00:34:30.180 --> 00:34:35.880]   And likewise, literally, you are dying, becoming,
[00:34:35.880 --> 00:34:38.200]   and I'm saying this not for shock value,
[00:34:38.200 --> 00:34:42.300]   because I believe it's true, becoming mentally ill
[00:34:42.300 --> 00:34:44.860]   if you just receive and never give out.
[00:34:44.860 --> 00:34:48.040]   You will become dead from the inside.
[00:34:48.040 --> 00:34:50.920]   Every person that I've talked to that struggles
[00:34:50.920 --> 00:34:53.000]   with their thoughts and anxieties
[00:34:53.000 --> 00:34:57.080]   and obsessive, compulsive things,
[00:34:57.080 --> 00:35:02.080]   they receive, it starts with being fixated on self and
[00:35:02.080 --> 00:35:07.780]   you just consume and never give out.
[00:35:07.780 --> 00:35:10.920]   And you were not made to do that, you're a conduit.
[00:35:10.920 --> 00:35:12.840]   You're a conduit.
[00:35:12.840 --> 00:35:14.640]   You're a conduit of God's grace,
[00:35:14.640 --> 00:35:15.580]   that's what the scripture says,
[00:35:15.580 --> 00:35:18.980]   that you're giving and extending God's grace to others
[00:35:18.980 --> 00:35:20.500]   in the way that you serve them,
[00:35:20.500 --> 00:35:23.300]   through your words and through your actions.
[00:35:23.300 --> 00:35:29.200]   And so next time you're sad,
[00:35:29.200 --> 00:35:31.960]   or angry,
[00:35:31.960 --> 00:35:36.600]   or frustrated, or focused on yourself,
[00:35:36.600 --> 00:35:38.660]   are you building up walls of worry,
[00:35:38.660 --> 00:35:40.420]   or are you turning thoughts into prayers
[00:35:40.420 --> 00:35:43.500]   as though you're running out of time in the last days?
[00:35:44.260 --> 00:35:46.460]   (congregation laughing)
[00:35:46.460 --> 00:35:50.180]   What I'm trying to tell you is your bucket list
[00:35:50.180 --> 00:35:52.820]   is not about how many things you can experience
[00:35:52.820 --> 00:35:55.140]   or places you can go.
[00:35:55.140 --> 00:35:58.500]   It's not like, hey, what do I need to do?
[00:35:58.500 --> 00:36:00.820]   What parts of the world do I need to see?
[00:36:00.820 --> 00:36:05.220]   It's how can I pray with a great, sane mind,
[00:36:05.220 --> 00:36:07.860]   with sobriety, and how can I love
[00:36:07.860 --> 00:36:10.540]   in a way that's stretched out, uncomfortably,
[00:36:10.540 --> 00:36:13.180]   giving my life away, and how can I serve,
[00:36:13.180 --> 00:36:16.660]   sharing the gifts that God has entrusted to me with others
[00:36:16.660 --> 00:36:19.380]   in the way that I speak words of encouragement over them,
[00:36:19.380 --> 00:36:21.500]   in the way that I serve them, and help them,
[00:36:21.500 --> 00:36:24.780]   and am hospitable to them, expecting nothing in return,
[00:36:24.780 --> 00:36:27.340]   because while you might think you have the day,
[00:36:27.340 --> 00:36:29.820]   one day, much sooner than you think,
[00:36:29.820 --> 00:36:32.580]   you are going to have your last day.
[00:36:32.580 --> 00:36:39.660]   You are going to be out of time.
