
[00:00:00.000 --> 00:00:02.760]   [dramatic music]
[00:16:31.300 --> 00:16:32.580]   There's three gifts that they bring
[00:16:32.580 --> 00:16:34.740]   but it was likely a caravan of people
[00:16:34.740 --> 00:16:37.040]   that had traveled from the Middle East
[00:16:37.040 --> 00:16:38.820]   and they show up and they're in the city of Jerusalem
[00:16:38.820 --> 00:16:40.640]   and they go, "Hey, where's the one
[00:16:40.640 --> 00:16:42.860]   "who's been born King of the Jews?"
[00:16:42.860 --> 00:16:47.980]   When Herod or King Herod heard this,
[00:16:47.980 --> 00:16:51.100]   he was disturbed or furious
[00:16:51.100 --> 00:16:53.080]   and all of Jerusalem with him.
[00:16:53.080 --> 00:16:55.020]   Now why?
[00:16:55.020 --> 00:16:57.060]   King Herod was the king of this city of Jerusalem
[00:16:57.060 --> 00:16:59.720]   and really the area, I think governor of that area.
[00:16:59.720 --> 00:17:03.160]   But he had a title that was King of the Jews.
[00:17:03.160 --> 00:17:04.540]   And so this would be him showing up
[00:17:04.540 --> 00:17:07.300]   and somebody going into UT, Austin and saying,
[00:17:07.300 --> 00:17:08.460]   "Hey, I'm looking for the one
[00:17:08.460 --> 00:17:10.180]   "who was born governor of Texas."
[00:17:10.180 --> 00:17:11.620]   And Governor Abbott being like,
[00:17:11.620 --> 00:17:12.760]   "What do you mean the one who was?"
[00:17:12.760 --> 00:17:15.340]   "He's right here, I'm sitting in the Capitol building."
[00:17:15.340 --> 00:17:17.220]   That's what's happening with Herod.
[00:17:17.220 --> 00:17:20.180]   And Herod, the reason all of Jerusalem was disturbed
[00:17:20.180 --> 00:17:22.180]   is Herod was crazy.
[00:17:22.180 --> 00:17:24.220]   By crazy, I mean crazy.
[00:17:24.220 --> 00:17:25.340]   He was paranoid.
[00:17:25.340 --> 00:17:26.940]   He thought constantly people were trying
[00:17:26.940 --> 00:17:28.060]   to take the throne from him.
[00:17:28.060 --> 00:17:30.800]   He was brutal and violent.
[00:17:30.800 --> 00:17:33.200]   He had 10 sons, two of them he thought
[00:17:33.200 --> 00:17:34.860]   were gonna attempt to take the throne from him.
[00:17:34.860 --> 00:17:37.140]   So he killed two of his sons.
[00:17:37.140 --> 00:17:38.460]   He killed one of his wives
[00:17:38.460 --> 00:17:39.980]   because he thought she was gonna scheme
[00:17:39.980 --> 00:17:42.180]   with the other children to take his throne.
[00:17:42.180 --> 00:17:45.780]   He was so violent that when he was making preparations
[00:17:45.780 --> 00:17:47.580]   for when he was gonna die,
[00:17:47.580 --> 00:17:50.380]   he ordered that chief officials
[00:17:50.380 --> 00:17:51.980]   from the highest level of government
[00:17:51.980 --> 00:17:53.420]   all over the city of Jerusalem,
[00:17:53.420 --> 00:17:55.860]   the day that Herod died, they were to be put to death
[00:17:55.860 --> 00:17:58.500]   because he knew, "When I die, no one's gonna cry.
[00:17:58.500 --> 00:18:01.580]   "So I want there to be mourning in the streets of Jerusalem.
[00:18:01.580 --> 00:18:03.620]   "So I want you to kill all of them too."
[00:18:03.620 --> 00:18:05.300]   I mean, he's just a vicious, brutal guy.
[00:18:05.300 --> 00:18:06.940]   So when Herod is upset that,
[00:18:06.940 --> 00:18:09.380]   "Hey, there's somebody else claiming to be king,"
[00:18:09.380 --> 00:18:12.900]   all of Jerusalem was in danger.
[00:18:13.780 --> 00:18:16.860]   Then Herod called the magi or the wise men secretly
[00:18:16.860 --> 00:18:18.060]   and he found out from them
[00:18:18.060 --> 00:18:20.940]   exactly the time the star had appeared.
[00:18:20.940 --> 00:18:23.540]   And he sent them to Bethlehem.
[00:18:23.540 --> 00:18:28.000]   And he said, "Go and search carefully for the child.
[00:18:28.000 --> 00:18:29.780]   "As soon as you find him, report him to me
[00:18:29.780 --> 00:18:33.380]   "so that I may go too and murder him, no, and worship him."
[00:18:33.380 --> 00:18:36.340]   You know that's what he's thinking.
[00:18:36.340 --> 00:18:38.700]   So they go off, so Herod goes, he's like,
[00:18:38.700 --> 00:18:39.660]   "Oh yeah, they're in Bethlehem.
[00:18:39.660 --> 00:18:41.200]   "Go see, find them in Bethlehem.
[00:18:41.200 --> 00:18:43.840]   "And when you do, I'd love to see him too
[00:18:43.840 --> 00:18:46.760]   "and come celebrate and bring a housewarming gift.
[00:18:46.760 --> 00:18:48.860]   "And so come back and let me know."
[00:18:48.860 --> 00:18:49.920]   And it says this, "The wise men,
[00:18:49.920 --> 00:18:52.660]   "on coming to the house of Mary and Joseph,
[00:18:52.660 --> 00:18:54.920]   "they saw the child with his mother Mary,
[00:18:54.920 --> 00:18:59.220]   "and they bowed down and worshiped him."
[00:18:59.220 --> 00:19:02.460]   Jesus is, at this point, he's a toddler.
[00:19:02.460 --> 00:19:04.780]   He's barely able to walk.
[00:19:04.780 --> 00:19:07.440]   And this little child they see,
[00:19:07.440 --> 00:19:08.860]   and something is so remarkable,
[00:19:08.860 --> 00:19:10.740]   they show up and they worship him.
[00:19:11.740 --> 00:19:14.440]   "They opened their treasures to him
[00:19:14.440 --> 00:19:17.480]   "and presented him with three gifts,
[00:19:17.480 --> 00:19:19.600]   "gold, frankincense, and myrrh."
[00:19:19.600 --> 00:19:21.260]   Come back to that in a second.
[00:19:21.260 --> 00:19:22.840]   "And having been warned in a dream
[00:19:22.840 --> 00:19:24.940]   "not to go back to Herod,
[00:19:24.940 --> 00:19:29.140]   "they returned to their country by another route."
[00:19:29.140 --> 00:19:31.040]   So these three are this group of men
[00:19:31.040 --> 00:19:34.360]   that are basically stargazers and mystics and seekers
[00:19:34.360 --> 00:19:36.660]   are watching stars one day out in the Middle East
[00:19:36.660 --> 00:19:37.640]   or somewhere in Iran.
[00:19:37.640 --> 00:19:40.060]   They see a star and they feel called by God
[00:19:40.060 --> 00:19:41.500]   to go follow that star.
[00:19:41.500 --> 00:19:44.720]   They show up and they find the savior of the world,
[00:19:44.720 --> 00:19:47.480]   a man that they had never had any interest in looking
[00:19:47.480 --> 00:19:50.420]   and searching for and had no idea and understanding of.
[00:19:50.420 --> 00:19:54.980]   And yet the star shows up and God leads and calls them
[00:19:54.980 --> 00:19:56.400]   to go find him.
[00:19:56.400 --> 00:19:58.040]   The other scandal we see here is that God
[00:19:58.040 --> 00:20:00.800]   takes these mystics, these people who should've been
[00:20:00.800 --> 00:20:03.280]   the farthest from the first visitors that show up
[00:20:03.280 --> 00:20:04.360]   at Mary and Joseph's house.
[00:20:04.360 --> 00:20:05.200]   I mean, think about that.
[00:20:05.200 --> 00:20:06.440]   There's a knock at the door and all of a sudden
[00:20:06.440 --> 00:20:08.560]   a caravan of people from another nation just show up
[00:20:08.560 --> 00:20:09.400]   and they're like, "Hey, we're here.
[00:20:09.400 --> 00:20:10.240]   "We saw the star.
[00:20:10.240 --> 00:20:11.440]   "We'd love to see your toddler.
[00:20:11.440 --> 00:20:12.640]   "How creepy is that?"
[00:20:12.640 --> 00:20:14.140]   That's exactly what's going on.
[00:20:14.140 --> 00:20:17.340]   And yet God was doing something.
[00:20:17.340 --> 00:20:20.460]   God, the second idea we see from this story,
[00:20:20.460 --> 00:20:24.580]   is seeking all people.
[00:20:24.580 --> 00:20:25.620]   God is seeking everybody.
[00:20:25.620 --> 00:20:27.100]   I want you to think about something before.
[00:20:27.100 --> 00:20:28.540]   You've heard the three wise men before.
[00:20:28.540 --> 00:20:31.440]   Your mom has it on the nativity set, on the fireplace.
[00:20:31.440 --> 00:20:35.260]   Why is that story included in the Bible?
[00:20:35.260 --> 00:20:37.860]   One, because it happened.
[00:20:38.720 --> 00:20:41.620]   Why would God have that story happen?
[00:20:41.620 --> 00:20:44.500]   These people, they weren't Jewish.
[00:20:44.500 --> 00:20:48.120]   They weren't of a Christian faith.
[00:20:48.120 --> 00:20:48.960]   They were just people.
[00:20:48.960 --> 00:20:51.560]   They were out watching stargazing
[00:20:51.560 --> 00:20:54.060]   in the middle of the desert and God calls them.
[00:20:54.060 --> 00:20:55.360]   I mean, they were seeking that star,
[00:20:55.360 --> 00:20:57.120]   but more than that, God was seeking them.
[00:20:57.120 --> 00:20:58.080]   He put the star.
[00:20:58.080 --> 00:20:59.760]   He moved them to go follow it.
[00:20:59.760 --> 00:21:03.960]   Because God is a God who seeks all people.
[00:21:03.960 --> 00:21:06.880]   The message and the reason it's included inside of this
[00:21:06.880 --> 00:21:09.260]   is because Matthew knew what so many Jewish people
[00:21:09.260 --> 00:21:11.900]   at the time they were reading and today still believe,
[00:21:11.900 --> 00:21:14.340]   that God is just a God for the Jewish people,
[00:21:14.340 --> 00:21:15.460]   that he really cares about the Jews.
[00:21:15.460 --> 00:21:16.280]   And Matthew's right.
[00:21:16.280 --> 00:21:17.740]   No, his heart is for all people.
[00:21:17.740 --> 00:21:19.980]   God's heart is for all people, red, yellow, black, white,
[00:21:19.980 --> 00:21:21.860]   every race, every nation, every time.
[00:21:21.860 --> 00:21:23.900]   God's heart is for all people.
[00:21:23.900 --> 00:21:25.700]   In other words, the belief in Matthew's day
[00:21:25.700 --> 00:21:28.260]   was that God really, really loved the Jewish people.
[00:21:28.260 --> 00:21:29.340]   Everybody else, he's kind of like,
[00:21:29.340 --> 00:21:30.500]   yeah, you guys are okay,
[00:21:30.500 --> 00:21:31.980]   but I really love the Jewish people.
[00:21:31.980 --> 00:21:33.660]   Give me a J, give me an E, give me a W.
[00:21:33.660 --> 00:21:34.740]   That's what I'm all about.
[00:21:34.740 --> 00:21:39.740]   And Matthew says, no, God's heart is for everyone.
[00:21:39.740 --> 00:21:41.200]   It always has been.
[00:21:41.200 --> 00:21:46.200]   And at the birth or the toddler phase of Jesus's life,
[00:21:46.200 --> 00:21:49.840]   God takes these men who spoke different languages
[00:21:49.840 --> 00:21:52.800]   with different backgrounds from a different nationality
[00:21:52.800 --> 00:21:55.400]   and he said, go see 'em.
[00:21:55.400 --> 00:21:58.040]   Go see the one you were made for.
[00:21:58.040 --> 00:22:01.680]   And they fall on their face and they worship him.
[00:22:02.580 --> 00:22:04.940]   Wherever you're at in the room right now,
[00:22:04.940 --> 00:22:06.640]   God is seeking a relationship with you.
[00:22:06.640 --> 00:22:08.720]   You're not too far gone, you're past, you're present,
[00:22:08.720 --> 00:22:11.980]   your future doesn't keep him from wanting you.
[00:22:11.980 --> 00:22:15.840]   Even if you can't see it or you don't believe it,
[00:22:15.840 --> 00:22:18.040]   you're not even sure that he's there.
[00:22:18.040 --> 00:22:22.160]   My daughter is three and we play hide and seek
[00:22:22.160 --> 00:22:24.880]   and she's at that stage of life when you play hide and seek
[00:22:24.880 --> 00:22:26.520]   where it's really not that hard to find her
[00:22:26.520 --> 00:22:28.920]   'cause she'll go hide and she'll just stand
[00:22:28.920 --> 00:22:32.200]   in the middle of the living room, behind an ornament
[00:22:32.200 --> 00:22:34.440]   and she does something that's kind of funny
[00:22:34.440 --> 00:22:36.100]   and of course, you've been around kids,
[00:22:36.100 --> 00:22:41.100]   you've seen kids do this, where they will cover their eyes
[00:22:41.100 --> 00:22:44.280]   and they'll be standing in just plain sight
[00:22:44.280 --> 00:22:46.400]   and you're hiding or they're hiding
[00:22:46.400 --> 00:22:47.880]   and they're just covering their eyes
[00:22:47.880 --> 00:22:50.220]   and you have to intentionally not look for them
[00:22:50.220 --> 00:22:51.280]   or intentionally walk around like,
[00:22:51.280 --> 00:22:52.960]   oh, where could she be?
[00:22:52.960 --> 00:22:54.840]   I can't see her.
[00:22:54.840 --> 00:22:57.440]   Is she over here underneath the mat?
[00:22:57.440 --> 00:22:58.280]   Is she?
[00:22:59.360 --> 00:23:04.360]   Because she thinks if I can't see him, he's not there.
[00:23:04.360 --> 00:23:09.720]   If I can't see him, he's not there and he can't see me.
[00:23:09.720 --> 00:23:13.040]   It's funny when you're three,
[00:23:13.040 --> 00:23:16.360]   but a lot of people live their entire life that way.
[00:23:16.360 --> 00:23:19.780]   They think, man, if I can't see God, he's not there
[00:23:19.780 --> 00:23:21.160]   and when it's a three-year-old, we can say,
[00:23:21.160 --> 00:23:22.760]   oh, that's so silly.
[00:23:22.760 --> 00:23:23.800]   Just 'cause you can't see him
[00:23:23.800 --> 00:23:26.120]   doesn't mean that he's not there.
[00:23:26.120 --> 00:23:31.080]   What if God, even if you can't fully,
[00:23:31.080 --> 00:23:34.180]   entirely, completely always see him,
[00:23:34.180 --> 00:23:36.440]   what he's doing, his presence,
[00:23:36.440 --> 00:23:39.840]   doesn't mean that he's not there?
[00:23:39.840 --> 00:23:42.120]   Because the Bible would say
[00:23:42.120 --> 00:23:43.880]   he has been seeking in every breath,
[00:23:43.880 --> 00:23:45.880]   even the fact that you're in a church on a Tuesday night
[00:23:45.880 --> 00:23:48.760]   is God seeking, not these people, you,
[00:23:48.760 --> 00:23:50.760]   every person in the room,
[00:23:50.760 --> 00:23:52.000]   every person you've ever met,
[00:23:52.000 --> 00:23:54.640]   God is seeking to have a relationship with.
[00:23:54.640 --> 00:23:57.360]   When you're at the bar and you are so wasted,
[00:23:57.360 --> 00:24:00.600]   you cannot walk, God is seeking you.
[00:24:00.600 --> 00:24:02.340]   He's not giving up on you.
[00:24:02.340 --> 00:24:03.440]   When you find yourself in that place
[00:24:03.440 --> 00:24:06.520]   where you're deciding, man, I don't know if,
[00:24:06.520 --> 00:24:08.700]   I can leave and walk out of this house right now
[00:24:08.700 --> 00:24:11.640]   because of the one-night-stand shame that I have,
[00:24:11.640 --> 00:24:13.560]   he's seeking you.
[00:24:13.560 --> 00:24:15.480]   He's never stopped, he never will stop.
[00:24:15.480 --> 00:24:17.140]   From the moment you took your first breath
[00:24:17.140 --> 00:24:19.400]   to the moment you take your last,
[00:24:19.400 --> 00:24:20.920]   has been wanting a relationship with you
[00:24:20.920 --> 00:24:22.600]   and he was sought after those men
[00:24:22.600 --> 00:24:24.840]   just like he's seeking after you
[00:24:24.840 --> 00:24:27.820]   'cause our God seeks every person.
[00:24:27.820 --> 00:24:28.840]   These men went to Iran.
[00:24:28.840 --> 00:24:31.560]   You know what's interesting, just quick side note,
[00:24:31.560 --> 00:24:34.640]   Iran is a predominantly Islamic nation
[00:24:34.640 --> 00:24:38.840]   and Iran is a place in many Islamic countries
[00:24:38.840 --> 00:24:41.480]   in the world today where you can literally lose your life
[00:24:41.480 --> 00:24:44.240]   or be severely outcast from society
[00:24:44.240 --> 00:24:45.560]   for converting away from Islam,
[00:24:45.560 --> 00:24:47.520]   from becoming a Christian
[00:24:47.520 --> 00:24:49.160]   and yet God continues to seek
[00:24:49.160 --> 00:24:50.880]   and an awakening is happening
[00:24:50.880 --> 00:24:52.600]   in Islamic territories and countries
[00:24:52.600 --> 00:24:54.080]   where people are coming to Jesus
[00:24:54.080 --> 00:24:56.440]   and you wanna know what one of the most common ways
[00:24:56.440 --> 00:24:57.280]   they're doing it?
[00:24:57.280 --> 00:25:00.240]   Through dreams.
[00:25:00.240 --> 00:25:03.800]   Studies estimate that one in three
[00:25:03.800 --> 00:25:09.700]   Muslim background Christians come to faith through dreams.
[00:25:09.700 --> 00:25:11.560]   A man and the stories are crazy.
[00:25:11.560 --> 00:25:13.920]   There's a book by Tom Doyle named Dreams and Visions
[00:25:13.920 --> 00:25:16.960]   who's a missionary, runs a ministry in the Middle East.
[00:25:16.960 --> 00:25:20.040]   The stories are eerily, eerily similar
[00:25:20.040 --> 00:25:21.600]   where they say and they use the word Isa
[00:25:21.600 --> 00:25:23.680]   is the translation of the word that they use for Jesus.
[00:25:23.680 --> 00:25:28.360]   I was sleeping and a man woke me up
[00:25:28.360 --> 00:25:31.680]   and it was Isa, it was Jesus
[00:25:31.680 --> 00:25:36.820]   and he said, "I made you, I died for you.
[00:25:36.820 --> 00:25:40.100]   "You were made to know me."
[00:25:40.100 --> 00:25:44.300]   And they take the step and they trust in Jesus.
[00:25:44.300 --> 00:25:47.820]   One in three, I don't know about you.
[00:25:47.820 --> 00:25:49.520]   There's not a lot of times in a lot of people
[00:25:49.520 --> 00:25:52.960]   that I interact with where I hear one in 100
[00:25:52.960 --> 00:25:54.500]   come to faith through dreams.
[00:25:54.500 --> 00:25:58.760]   For it to be one in three is staggering
[00:25:58.760 --> 00:26:04.040]   but it tells us the same God who sought the wise men
[00:26:04.040 --> 00:26:06.880]   is still seeking today, he's still seeking you
[00:26:06.880 --> 00:26:08.920]   and he still seeks in nations and places
[00:26:08.920 --> 00:26:10.300]   where they can't talk about Jesus
[00:26:10.300 --> 00:26:12.560]   or the scriptures are not tolerated
[00:26:12.560 --> 00:26:15.120]   'cause our God seeks every person.
[00:26:15.120 --> 00:26:17.180]   Really quickly, finally, they bring these three gifts
[00:26:17.180 --> 00:26:18.960]   that even those were symbolic.
[00:26:18.960 --> 00:26:20.720]   They bring gold, frankincense and myrrh.
[00:26:20.720 --> 00:26:23.320]   Gold, probably the easiest, clearest
[00:26:23.320 --> 00:26:26.280]   is a sign of royalty or for a king
[00:26:26.280 --> 00:26:27.360]   and they're opening these gifts up
[00:26:27.360 --> 00:26:28.280]   and they're handing them to Mary
[00:26:28.280 --> 00:26:31.520]   and my guess is she sees the gold and she's like, "Money!"
[00:26:31.520 --> 00:26:33.220]   Probably never even seen gold before
[00:26:33.220 --> 00:26:36.600]   and so all of a sudden they've got this gold
[00:26:36.600 --> 00:26:38.200]   she stores away and then frankincense.
[00:26:38.200 --> 00:26:40.120]   Frankincense is not really something
[00:26:40.120 --> 00:26:41.600]   that people give a lot of today
[00:26:41.600 --> 00:26:44.780]   but it's connected to incense.
[00:26:44.780 --> 00:26:46.920]   It represents priest or being a priest.
[00:26:46.920 --> 00:26:47.760]   What's a priest?
[00:26:47.760 --> 00:26:49.680]   Jesus is called the high priest.
[00:26:49.680 --> 00:26:53.960]   A priest intercedes or goes to God on behalf of his people.
[00:26:53.960 --> 00:26:56.280]   Jesus goes to God and it represents
[00:26:56.280 --> 00:26:58.900]   that Jesus would be the high priest.
[00:26:58.900 --> 00:27:00.520]   He would be the king, gold,
[00:27:00.520 --> 00:27:02.960]   he would be the high priest for his people.
[00:27:02.960 --> 00:27:04.560]   And then myrrh.
[00:27:04.560 --> 00:27:07.180]   Now myrrh is probably the weirdest of all of them
[00:27:07.180 --> 00:27:08.760]   and it certainly would have been weird to Mary
[00:27:08.760 --> 00:27:10.880]   because what was myrrh used for?
[00:27:10.880 --> 00:27:12.320]   My guess is you don't have a lot of myrrh
[00:27:12.320 --> 00:27:14.320]   sitting around your house
[00:27:14.320 --> 00:27:19.180]   but myrrh was used for embalming the dead.
[00:27:19.180 --> 00:27:23.200]   In other words, when somebody would die,
[00:27:23.200 --> 00:27:28.200]   their body would be preserved through putting myrrh over it
[00:27:28.200 --> 00:27:31.680]   to help provide for burial.
[00:27:31.680 --> 00:27:32.920]   And Mary's opening it up.
[00:27:32.920 --> 00:27:34.620]   You've gotta think, what's going through her head
[00:27:34.620 --> 00:27:36.920]   if she's going, "Oh man, gold.
[00:27:36.920 --> 00:27:38.160]   "Now he's going to college, okay,
[00:27:38.160 --> 00:27:40.040]   "and frankincense, we'll burn some of that later.
[00:27:40.040 --> 00:27:42.040]   "It'll smell real good like candle."
[00:27:42.040 --> 00:27:45.040]   And an embalming fluid.
[00:27:45.040 --> 00:27:48.960]   This is the king or the epitome of one of those gifts
[00:27:48.960 --> 00:27:50.400]   where somebody gives it to you and you're like,
[00:27:50.400 --> 00:27:54.100]   "Oh, oh, this is so nice, this sweater
[00:27:54.100 --> 00:27:56.320]   "that I will be giving to Goodwill."
[00:27:56.320 --> 00:27:58.640]   And you've gotta think that's going on
[00:27:58.640 --> 00:28:00.440]   but why would they give that to him?
[00:28:00.440 --> 00:28:05.840]   Because they knew this child,
[00:28:05.840 --> 00:28:09.000]   unlike every other child who's ever lived,
[00:28:09.000 --> 00:28:10.320]   was born to die.
[00:28:11.920 --> 00:28:15.240]   That he was born to be the savior of the world
[00:28:15.240 --> 00:28:17.340]   through death.
[00:28:17.340 --> 00:28:19.640]   And they show up and they give.
[00:28:19.640 --> 00:28:21.480]   I mean, this would be akin to giving an urn
[00:28:21.480 --> 00:28:22.660]   for ashes someday.
[00:28:22.660 --> 00:28:26.500]   And they give it at the birth of Jesus
[00:28:26.500 --> 00:28:28.800]   because though he was sleeping in a crib,
[00:28:28.800 --> 00:28:30.400]   one day he would go to a cross
[00:28:30.400 --> 00:28:35.060]   for every person in this room, listening online,
[00:28:35.060 --> 00:28:38.360]   and every person that's ever lived.
[00:28:38.360 --> 00:28:39.460]   And the wise men knew.
[00:28:40.520 --> 00:28:44.740]   Finally, so we see that God is seeking after all people.
[00:28:44.740 --> 00:28:46.640]   God sent a savior.
[00:28:46.640 --> 00:28:49.520]   Then we see perhaps the craziest of the whole story.
[00:28:49.520 --> 00:28:50.560]   It says this.
[00:28:50.560 --> 00:28:52.880]   They leave, the Magi leave and head off
[00:28:52.880 --> 00:28:55.720]   and they go back to their country.
[00:28:55.720 --> 00:28:57.240]   When they had gone, an angel of the Lord
[00:28:57.240 --> 00:28:59.060]   appeared to Joseph in a dream.
[00:28:59.060 --> 00:29:01.440]   "Get up," he said.
[00:29:01.440 --> 00:29:05.680]   "Take the child and his mother and escape to Egypt.
[00:29:05.680 --> 00:29:08.400]   "Stay there until I tell you.
[00:29:08.400 --> 00:29:12.560]   "For Herod is going to search for the child to kill him."
[00:29:12.560 --> 00:29:16.240]   So he got up and he took the child and his mother
[00:29:16.240 --> 00:29:18.080]   during the night and they left for Egypt.
[00:29:18.080 --> 00:29:19.720]   This is what I mean by it's so much more scandalous
[00:29:19.720 --> 00:29:21.800]   in Matthew's gospel than in Luke.
[00:29:21.800 --> 00:29:24.240]   Where Luke talks about the angels and they show up
[00:29:24.240 --> 00:29:26.000]   and they worship and glory to God in the highest
[00:29:26.000 --> 00:29:26.840]   and peace on earth.
[00:29:26.840 --> 00:29:29.200]   And then Matthew, an angel shows up and he's like,
[00:29:29.200 --> 00:29:32.000]   "Everybody move out of the house, out of the house,
[00:29:32.000 --> 00:29:33.240]   "out of the house, head to Egypt."
[00:29:33.240 --> 00:29:36.000]   And in the middle of the night, they take off to Egypt.
[00:29:37.160 --> 00:29:39.600]   And another scandal where they would be refugees
[00:29:39.600 --> 00:29:40.760]   for the next few years.
[00:29:40.760 --> 00:29:45.480]   Living, running, fleeing from people
[00:29:45.480 --> 00:29:46.400]   who wanted to take their life.
[00:29:46.400 --> 00:29:48.560]   When Herod realized, verse 16,
[00:29:48.560 --> 00:29:53.560]   that he'd been outwitted by the Magi, he was furious.
[00:29:53.560 --> 00:29:58.240]   And he gave orders to kill all the boys in Bethlehem
[00:29:58.240 --> 00:30:01.340]   in its vicinity, or the surrounding area,
[00:30:01.340 --> 00:30:04.140]   who were two years old and under,
[00:30:04.140 --> 00:30:07.080]   in accordance with what he had learned from the Magi.
[00:30:07.080 --> 00:30:09.760]   So Herod says, "If they're not gonna come back and tell me,
[00:30:09.760 --> 00:30:11.280]   "I'll get rid of the problem myself,
[00:30:11.280 --> 00:30:14.200]   "and I will kill every boy under,
[00:30:14.200 --> 00:30:16.960]   "or two years old and under, inside of the town."
[00:30:16.960 --> 00:30:21.120]   Think about Mary, who would have known this.
[00:30:21.120 --> 00:30:25.200]   Who every child that Jesus, 'cause you know, new moms,
[00:30:25.200 --> 00:30:27.560]   like they haven't changed in 2,000 years.
[00:30:27.560 --> 00:30:30.080]   You got a baby, moms, they just kind of flock together.
[00:30:30.080 --> 00:30:32.520]   And so she would have known other moms of other one
[00:30:32.520 --> 00:30:34.320]   and one and a half year olds that lived
[00:30:34.320 --> 00:30:36.240]   and were around Jesus.
[00:30:37.240 --> 00:30:38.560]   Whose baby was killed.
[00:30:38.560 --> 00:30:41.080]   Because Herod thought, you know what?
[00:30:41.080 --> 00:30:43.720]   I'm just gonna kill every child there,
[00:30:43.720 --> 00:30:46.360]   and through death, I'm gonna put an end to Christmas.
[00:30:46.360 --> 00:30:51.840]   And was unaware that God had a plan the entire time
[00:30:51.840 --> 00:30:54.400]   to send a child, and through Christmas,
[00:30:54.400 --> 00:30:56.120]   put an end to death.
[00:30:56.120 --> 00:30:59.760]   And he told the child, or he told Joseph,
[00:30:59.760 --> 00:31:02.440]   take Mary and your family and escape.
[00:31:04.040 --> 00:31:06.280]   Herod was threatened.
[00:31:06.280 --> 00:31:07.800]   I mean, Herod, why would Herod do this?
[00:31:07.800 --> 00:31:09.520]   Because Herod, as I've said before,
[00:31:09.520 --> 00:31:12.280]   he was paranoid of somebody taking the throne from him.
[00:31:12.280 --> 00:31:14.280]   He was terrified that somebody, I have a kingdom,
[00:31:14.280 --> 00:31:15.880]   and I will protect it at all costs,
[00:31:15.880 --> 00:31:20.000]   even if I have to kill a bunch of toddlers, I will do it.
[00:31:20.000 --> 00:31:21.160]   Because he didn't want anything
[00:31:21.160 --> 00:31:25.680]   that could possibly threaten him and his kingdom.
[00:31:25.680 --> 00:31:27.280]   The irony, and the sad thing,
[00:31:27.280 --> 00:31:30.320]   is that Herod didn't understand that Jesus showed up,
[00:31:30.320 --> 00:31:32.960]   and he wasn't just a gift for Jewish people,
[00:31:32.960 --> 00:31:34.120]   or just a gift for certain people.
[00:31:34.120 --> 00:31:37.560]   He was to be a savior for all people, including Herod.
[00:31:37.560 --> 00:31:39.360]   In Luke chapter two, when the angels do show up,
[00:31:39.360 --> 00:31:41.800]   they say this, in Luke chapter two, verse 10,
[00:31:41.800 --> 00:31:44.920]   "Do not be afraid, I give you good news,"
[00:31:44.920 --> 00:31:47.840]   talking about the birth of Jesus, "to the shepherds.
[00:31:47.840 --> 00:31:52.200]   "This will cause great joy for all the people."
[00:31:52.200 --> 00:31:56.360]   This is a good gift for all people everywhere.
[00:31:56.360 --> 00:31:58.980]   Herod, this isn't something that's a threat.
[00:31:58.980 --> 00:32:01.920]   This is a gift, the savior of the world.
[00:32:02.820 --> 00:32:04.880]   But Herod thought, and this saying,
[00:32:04.880 --> 00:32:08.380]   "I see Jesus as a threat to my life,
[00:32:08.380 --> 00:32:11.280]   "not as a gift to my life."
[00:32:11.280 --> 00:32:15.360]   What's funny is this still happens all the time,
[00:32:15.360 --> 00:32:18.540]   where people think God, who's here to give good
[00:32:18.540 --> 00:32:20.620]   and bring good about, and they see him as,
[00:32:20.620 --> 00:32:24.500]   "Man, I don't know that I wanna let you in all of my life."
[00:32:24.500 --> 00:32:28.080]   It's like this, my daughter, like I said,
[00:32:28.080 --> 00:32:29.600]   it's just something with kids when they're young,
[00:32:29.600 --> 00:32:31.700]   and she's at that stage,
[00:32:31.700 --> 00:32:33.760]   I think she was two in this picture I'm about to show you,
[00:32:33.760 --> 00:32:37.100]   where we'll go see Santa, and when we go see Santa,
[00:32:37.100 --> 00:32:39.080]   kids do what they do when they're like three and under,
[00:32:39.080 --> 00:32:40.240]   and they just freak out.
[00:32:40.240 --> 00:32:41.080]   It kinda makes sense.
[00:32:41.080 --> 00:32:42.480]   They've never seen white hair before.
[00:32:42.480 --> 00:32:43.840]   They're like, "What happened to this guy?
[00:32:43.840 --> 00:32:45.920]   "And he's wearing a red robe, and that's just,
[00:32:45.920 --> 00:32:46.840]   "it's creepy to me."
[00:32:46.840 --> 00:32:48.000]   And so we'll go see Santa,
[00:32:48.000 --> 00:32:49.080]   and it just comes into territory.
[00:32:49.080 --> 00:32:50.160]   This happened with all of our kids.
[00:32:50.160 --> 00:32:52.840]   She's sitting on Santa's lap, and she's,
[00:32:52.840 --> 00:32:54.200]   this is like the calm state.
[00:32:54.200 --> 00:32:56.160]   This is like, "All right, quick, take the picture."
[00:32:56.160 --> 00:32:58.700]   And she's just panicking, 'cause she can't,
[00:32:58.700 --> 00:33:01.420]   she's terrified, and she doesn't understand,
[00:33:01.420 --> 00:33:04.560]   "Oh, no, no, no, no, no, Santa's a nice man.
[00:33:04.560 --> 00:33:06.640]   "He's gonna give you gifts.
[00:33:06.640 --> 00:33:09.680]   "Santa's a good, sit on his knee, it's okay.
