
[00:00:00.000 --> 00:00:02.420]   (rock music)
[00:18:19.500 --> 00:18:21.660]   Psalm 139, the author of life said
[00:18:21.660 --> 00:18:23.260]   that he formed you in your mother's womb.
[00:18:23.260 --> 00:18:25.500]   When John the Baptist, that's Psalm 139.
[00:18:25.500 --> 00:18:29.020]   When John the Baptist heard the news of Jesus Christ
[00:18:29.020 --> 00:18:32.100]   in the womb of Elizabeth, he leapt, leaped.
[00:18:32.100 --> 00:18:34.300]   That's Luke chapter one, verse 41.
[00:18:34.300 --> 00:18:36.020]   But then there's this, Exodus 21.
[00:18:36.020 --> 00:18:37.340]   I'll read it quickly.
[00:18:37.340 --> 00:18:39.180]   Verse 22, "If people are fighting
[00:18:39.180 --> 00:18:40.540]   "and hit a pregnant woman,"
[00:18:40.540 --> 00:18:42.660]   interesting that here this part of the law
[00:18:42.660 --> 00:18:43.980]   talks about a pregnant woman,
[00:18:43.980 --> 00:18:45.540]   "and she gives birth prematurely,
[00:18:45.540 --> 00:18:46.880]   "but there is no serious injury,
[00:18:46.880 --> 00:18:48.460]   "the offender must be fined
[00:18:48.460 --> 00:18:50.300]   "whatever the woman's husband demands
[00:18:50.300 --> 00:18:51.500]   "and the court allows.
[00:18:51.500 --> 00:18:53.560]   "But if there is serious injury,
[00:18:53.560 --> 00:18:55.980]   "you are to take life for life, eye for eye,
[00:18:55.980 --> 00:18:59.380]   "tooth for tooth, hand for hand, foot for foot,
[00:18:59.380 --> 00:19:02.280]   "burn for burn, wound for wound, bruise for bruise."
[00:19:02.280 --> 00:19:06.700]   God is saying here if you hurt the baby's arm
[00:19:06.700 --> 00:19:09.780]   that he cares and asks for justice.
[00:19:09.780 --> 00:19:15.820]   And the unborn among us, friends, are the least of these.
[00:19:15.820 --> 00:19:18.460]   They cannot defend themselves.
[00:19:18.460 --> 00:19:20.460]   They cannot speak up for themselves.
[00:19:20.460 --> 00:19:22.540]   They cannot address injustices against them.
[00:19:22.540 --> 00:19:24.140]   They cannot march, they cannot cry,
[00:19:24.140 --> 00:19:25.700]   they cannot do these things.
[00:19:25.700 --> 00:19:27.660]   And Jesus says in Matthew 25, verse 45,
[00:19:27.660 --> 00:19:29.480]   "Truly I tell you, whatever you did not do
[00:19:29.480 --> 00:19:32.280]   "for one of the least of these, you did not do for me."
[00:19:33.620 --> 00:19:37.580]   Kathy Ireland, a now pro-life advocate,
[00:19:37.580 --> 00:19:39.860]   was interviewed by someone and just said,
[00:19:39.860 --> 00:19:41.940]   "Are we sure it's a life in there?
[00:19:41.940 --> 00:19:45.780]   "I just don't know that we can be sure
[00:19:45.780 --> 00:19:48.540]   "that's a human in there."
[00:19:48.540 --> 00:19:53.080]   And she responded, "Let me ask you a question.
[00:19:53.080 --> 00:19:55.820]   "If you are going to tear down a building
[00:19:55.820 --> 00:20:00.480]   "and before you hit the button releasing the explosives,
[00:20:00.480 --> 00:20:01.940]   "or before you swung the wrecking ball,
[00:20:01.940 --> 00:20:05.580]   "someone said, 'I think there might be a life in there,'
[00:20:05.580 --> 00:20:08.460]   "would you move forward?
[00:20:08.460 --> 00:20:11.020]   "Or would you search that building top to bottom,
[00:20:11.020 --> 00:20:14.780]   "making sure there was not a life in there?"
[00:20:14.780 --> 00:20:18.700]   It is a scientific fact that every abortion
[00:20:18.700 --> 00:20:20.740]   performed in the US is performed on a being
[00:20:20.740 --> 00:20:23.300]   so fully formed that its heart is beating
[00:20:23.300 --> 00:20:26.580]   and its brain activity can be measured on a EEG machine.
[00:20:26.580 --> 00:20:30.860]   We must stop defending this heinous crime against God
[00:20:30.860 --> 00:20:32.940]   and do everything within our power to put an end
[00:20:32.940 --> 00:20:34.580]   to this Holocaust in our midst.
[00:20:34.580 --> 00:20:39.540]   And if you've had an abortion, and I know many of you have,
[00:20:39.540 --> 00:20:42.180]   you know firsthand how it impacts more than the baby,
[00:20:42.180 --> 00:20:45.220]   and your story is powerful.
[00:20:45.220 --> 00:20:46.200]   Please tell it.
[00:20:46.200 --> 00:20:51.460]   I think one of the reasons that we would engage
[00:20:51.460 --> 00:20:54.980]   in these activities against the word of God
[00:20:54.980 --> 00:20:58.460]   and the will of God is because we've misunderstood
[00:20:58.460 --> 00:21:00.060]   the consequences.
[00:21:00.060 --> 00:21:01.540]   That's my second point this evening,
[00:21:01.540 --> 00:21:03.780]   is that we have misunderstood the consequences.
[00:21:03.780 --> 00:21:08.460]   See, when I didn't get shocked by installing that thermostat
[00:21:08.460 --> 00:21:10.540]   I thought that I had avoided the consequences.
[00:21:10.540 --> 00:21:13.260]   In reality, the consequences came much later
[00:21:13.260 --> 00:21:17.140]   and they were costlier and they were more uncomfortable
[00:21:17.140 --> 00:21:18.880]   than I could have imagined.
[00:21:18.880 --> 00:21:22.440]   And so friends, we are sitting in the consequences
[00:21:22.440 --> 00:21:24.700]   of the pursuit of sexual freedom
[00:21:24.700 --> 00:21:27.220]   and our efforts to avoid the consequences.
[00:21:27.220 --> 00:21:31.420]   Our sexual freedom has cost us actual freedom.
[00:21:31.420 --> 00:21:34.300]   We have celebrated the consequences.
[00:21:34.300 --> 00:21:35.940]   Let me read to you from Romans one.
[00:21:35.940 --> 00:21:38.660]   David started it two weeks ago.
[00:21:38.660 --> 00:21:40.700]   He ended here in verse 25.
[00:21:40.700 --> 00:21:42.540]   I'll recap verse 24 and 25.
[00:21:42.540 --> 00:21:44.060]   "Therefore God gave them over,"
[00:21:44.060 --> 00:21:47.160]   talking about his judgment, his wrath on a nation,
[00:21:47.160 --> 00:21:49.980]   "gave them over in the sinful desires of their hearts
[00:21:49.980 --> 00:21:52.860]   "to sexual impurity for the degrading of their bodies
[00:21:52.860 --> 00:21:53.820]   "with one another."
[00:21:53.820 --> 00:21:56.480]   They exchanged the truth about God for a lie.
[00:21:56.480 --> 00:21:59.500]   They exchanged the truth about God for a lie.
[00:21:59.500 --> 00:22:02.820]   Because of this, God gave them over to shameful lusts.
[00:22:02.820 --> 00:22:06.300]   Even their women exchanged natural sexual relations
[00:22:06.300 --> 00:22:08.000]   for unnatural ones.
[00:22:08.000 --> 00:22:09.660]   In the same way, the men also abandoned
[00:22:09.660 --> 00:22:11.380]   natural relationships with women,
[00:22:11.380 --> 00:22:12.860]   natural relations with women,
[00:22:12.860 --> 00:22:15.220]   and were inflamed with lust for one another.
[00:22:15.220 --> 00:22:17.220]   Men committed shameful acts with other men
[00:22:17.220 --> 00:22:20.580]   and received in themselves the due penalty for their error.
[00:22:20.580 --> 00:22:23.320]   "Furthermore, just as they did not think it worthwhile
[00:22:23.320 --> 00:22:24.620]   "to retain the knowledge of God,
[00:22:24.620 --> 00:22:27.460]   "so God gave them over to a depraved mind
[00:22:27.460 --> 00:22:30.940]   "so that they do what ought not to be done.
[00:22:30.940 --> 00:22:34.660]   "They have become filled with every kind of wickedness,
[00:22:34.660 --> 00:22:37.380]   "evil, greed, and depravity.
[00:22:37.380 --> 00:22:40.980]   "They are full of envy and murder and strife
[00:22:40.980 --> 00:22:43.160]   "and deceit and malice.
[00:22:43.160 --> 00:22:46.500]   "Their gossips, slanders, God-haters,
[00:22:46.500 --> 00:22:48.520]   "insolent, arrogant, and boastful.
[00:22:48.520 --> 00:22:50.100]   "They invent ways of doing evil.
[00:22:50.100 --> 00:22:51.480]   "They disobey their parents.
[00:22:51.480 --> 00:22:53.820]   "They have no understanding, no fidelity,
[00:22:53.820 --> 00:22:55.780]   "no love, no mercy.
[00:22:55.780 --> 00:22:57.860]   "Although they know God's righteous decrees
[00:22:57.860 --> 00:23:00.260]   "that those who do such things deserve death."
[00:23:00.260 --> 00:23:01.260]   Listen, listen.
[00:23:01.260 --> 00:23:04.400]   "They not only continue to do these very things,
[00:23:04.400 --> 00:23:07.680]   "but also approve of those who practice them."
[00:23:07.680 --> 00:23:12.020]   They approve of those who practice them.
[00:23:12.020 --> 00:23:14.620]   This is an indictment on our generation.
[00:23:14.620 --> 00:23:17.660]   This is an indictment on millennials.
[00:23:20.580 --> 00:23:25.460]   Why would God care about something like homosexuality?
[00:23:25.460 --> 00:23:29.660]   Because he is a loving God who loves people
[00:23:29.660 --> 00:23:32.540]   and he loves relationships.
[00:23:32.540 --> 00:23:35.740]   And so let me make this point, if I may,
[00:23:35.740 --> 00:23:36.660]   over the next few minutes.
[00:23:36.660 --> 00:23:41.660]   Those who identify as homosexual are 150% more likely
[00:23:41.660 --> 00:23:44.620]   to deal with depression, anxiety, and alcohol
[00:23:44.620 --> 00:23:45.620]   and substance abuse.
[00:23:45.620 --> 00:23:48.660]   That comes from the American Public Health Association.
[00:23:48.660 --> 00:23:52.180]   The homosexual lifestyle includes a 200% higher rate
[00:23:52.180 --> 00:23:53.020]   of suicide.
[00:23:53.020 --> 00:23:55.500]   That comes from the American Public Health Association.
[00:23:55.500 --> 00:23:57.500]   And so some would say, "Well, this is because the church."
[00:23:57.500 --> 00:23:58.340]   Have you heard that?
[00:23:58.340 --> 00:23:59.780]   "This is because the church."
[00:23:59.780 --> 00:24:02.020]   It is just absolutely not true
[00:24:02.020 --> 00:24:04.980]   because in Sweden where there is no church,
[00:24:04.980 --> 00:24:08.180]   because in Sweden, the most secularized country
[00:24:08.180 --> 00:24:12.620]   on the planet, okay, it's 300% suicide.
[00:24:12.620 --> 00:24:15.780]   Homosexuality is celebrated in Sweden, okay?
[00:24:15.780 --> 00:24:18.900]   Couples can get married there and live completely
[00:24:18.900 --> 00:24:20.940]   unpersecuted by the church at all.
[00:24:20.940 --> 00:24:22.860]   And the suicide rate has increased.
[00:24:22.860 --> 00:24:25.340]   The same in the Netherlands, which has seen higher rates
[00:24:25.340 --> 00:24:27.460]   of depression, bipolar, panic disorder, OCD,
[00:24:27.460 --> 00:24:28.980]   and psychiatric disorders.
[00:24:28.980 --> 00:24:32.820]   The 2005 Oxford Journal of Epidemiology found
[00:24:32.820 --> 00:24:37.820]   that 78% have at least one STD.
[00:24:37.820 --> 00:24:42.140]   The US CDC said that while only 3%
[00:24:42.140 --> 00:24:45.180]   of the American population identifies with homosexuality,
[00:24:45.180 --> 00:24:48.700]   this group is responsible for 50% cases of syphilis,
[00:24:48.700 --> 00:24:53.460]   60% cases of gonorrhea, 90% of gay men report
[00:24:53.460 --> 00:24:55.900]   chronic or recurrent viral infection.
[00:24:55.900 --> 00:24:59.580]   Over 75% of all HIV cases in the last five years
[00:24:59.580 --> 00:25:01.420]   are among the homosexual community.
[00:25:01.420 --> 00:25:04.380]   Until 1982, AIDS was called GRID,
[00:25:04.380 --> 00:25:06.980]   Gay-Related Immune Deficiency Syndrome.
[00:25:06.980 --> 00:25:08.060]   And why is this?
[00:25:08.060 --> 00:25:10.540]   Because a man was not designed,
[00:25:10.540 --> 00:25:12.160]   and I'm using that word designed,
[00:25:12.160 --> 00:25:13.820]   to have sex with another man.
[00:25:13.820 --> 00:25:15.940]   Likewise, with women.
[00:25:15.940 --> 00:25:18.860]   It goes against the creator's desire,
[00:25:18.860 --> 00:25:22.020]   and it is not a political situation,
[00:25:22.020 --> 00:25:23.700]   it's a spiritual situation.
[00:25:23.700 --> 00:25:25.940]   You invite in the wrath of God
[00:25:25.940 --> 00:25:28.880]   on an individual in a country, a nation.
[00:25:28.880 --> 00:25:33.900]   You have to hear me out, you have to listen to this.
[00:25:41.220 --> 00:25:44.360]   It's always harmful to go against God's intended purpose.
[00:25:44.360 --> 00:25:48.740]   In 2005, Oxford Journal of Epidemiology,
[00:25:48.740 --> 00:25:52.640]   the American Obituary Report said
[00:25:52.640 --> 00:25:55.660]   that a practicing homosexual person's life expectancy
[00:25:55.660 --> 00:26:00.420]   is 20 years shorter than their heterosexual counterpart.
[00:26:00.420 --> 00:26:03.720]   20 years shorter, two decades.
[00:26:03.720 --> 00:26:06.360]   Only 1% of homosexual men die from old age.
[00:26:07.500 --> 00:26:12.500]   And some of this is because the promiscuity
[00:26:12.500 --> 00:26:16.260]   around the LGBTQ community.
[00:26:16.260 --> 00:26:18.340]   In a study in the Journal of Sex Research surveyed
[00:26:18.340 --> 00:26:21.300]   2,583 couples, not a single couple,
[00:26:21.300 --> 00:26:24.960]   not one of the 2,583 sustained a monogamous relationship
[00:26:24.960 --> 00:26:26.340]   despite being openly married.
[00:26:26.340 --> 00:26:29.820]   The average numbers of partners was between 101 and 500.
[00:26:29.820 --> 00:26:31.300]   Male couples who identify as gay
[00:26:31.300 --> 00:26:33.020]   are 50% more likely to divorce.
[00:26:33.020 --> 00:26:34.380]   Couples who identify as lesbians,
[00:26:34.380 --> 00:26:37.740]   167% more likely to divorce.
[00:26:37.740 --> 00:26:39.540]   And so here's what you're saying,
[00:26:39.540 --> 00:26:40.840]   'cause some of you, you're angry right now.
[00:26:40.840 --> 00:26:42.980]   Listen, you would say
[00:26:42.980 --> 00:26:46.660]   that they should be able to do what they want,
[00:26:46.660 --> 00:26:49.440]   the government shouldn't speak into these such things.
[00:26:49.440 --> 00:26:52.460]   As someone engages in homosexual activity,
[00:26:52.460 --> 00:26:53.740]   they are more likely to be anxious,
[00:26:53.740 --> 00:26:54.780]   more likely to be depressed,
[00:26:54.780 --> 00:26:57.260]   more likely to commit suicide, get sick more often,
[00:26:57.260 --> 00:26:59.460]   more likely to be promiscuous and divorced,
[00:26:59.460 --> 00:27:02.540]   and cut 20 years off their life.
[00:27:02.540 --> 00:27:05.400]   And you would say, "In love, I love them."
[00:27:05.400 --> 00:27:09.780]   And I would say, "I love them more than you do."
[00:27:09.780 --> 00:27:13.520]   I've sat with them, I've prayed with them,
[00:27:13.520 --> 00:27:15.720]   I've wept with them, I've talked with them.
[00:27:15.720 --> 00:27:19.580]   I've read Scripture with them, I've counseled them,
[00:27:19.580 --> 00:27:20.560]   I've listened.
[00:27:20.560 --> 00:27:25.940]   I've been patient, I've heard rebuttals,
[00:27:25.940 --> 00:27:28.480]   I've looked at the facts,
[00:27:28.480 --> 00:27:30.860]   and I've pleaded the one thing that I can't do is say,
[00:27:30.860 --> 00:27:32.860]   "God would say it's okay, keep doing that.
[00:27:32.860 --> 00:27:35.700]   "God loves you and you're hurting yourself."
[00:27:35.700 --> 00:27:36.660]   And you say, "But I love them,
[00:27:36.660 --> 00:27:38.100]   "they should have the freedom."
[00:27:38.100 --> 00:27:39.420]   I love them more.
[00:27:39.420 --> 00:27:45.120]   That's what I am trying to show you.
[00:27:45.120 --> 00:27:48.180]   God loves them even more than you do.
[00:27:48.180 --> 00:27:53.200]   I don't want them to die 10, two decades earlier.
[00:27:53.200 --> 00:27:56.100]   Some say it's hate speech, it's not,
[00:27:56.100 --> 00:27:57.860]   it's the opposite of hate speech.
[00:27:58.740 --> 00:28:00.940]   The truth sounds like hate to those who hate the truth,
[00:28:00.940 --> 00:28:02.060]   a friend of mine said.
[00:28:02.060 --> 00:28:07.060]   And if you make same-sex marriage a civil rights issue,
[00:28:07.060 --> 00:28:10.100]   you cannot stop at just same-sex.
[00:28:10.100 --> 00:28:12.460]   As I said earlier, people are sexually attracted
[00:28:12.460 --> 00:28:15.040]   to multiple adults, people are sexually attracted
[00:28:15.040 --> 00:28:16.660]   to children, people are sexually attracted
[00:28:16.660 --> 00:28:20.660]   to all sorts of things, and so where did their rights end?
[00:28:20.660 --> 00:28:23.460]   Ben Carson, black man, said it well, when he said,
[00:28:23.460 --> 00:28:26.940]   "Do not regard your sin as my skin."
[00:28:28.580 --> 00:28:31.540]   But why do I care what the government does?
[00:28:31.540 --> 00:28:33.720]   It's not a theocracy.
[00:28:33.720 --> 00:28:36.120]   Why should the government speak into this?
[00:28:36.120 --> 00:28:39.900]   You have to understand the role of the government.
[00:28:39.900 --> 00:28:45.860]   It's to reward behaviors that make for a better land.
[00:28:45.860 --> 00:28:49.360]   This is why the government rewards a man and a woman
[00:28:49.360 --> 00:28:50.620]   staying together in the home.
[00:28:50.620 --> 00:28:52.280]   The longer they stay together in the home,
[00:28:52.280 --> 00:28:53.780]   the more the government rewards them
[00:28:53.780 --> 00:28:54.960]   with tax benefits and such.
[00:28:54.960 --> 00:28:55.800]   Why?
[00:28:55.800 --> 00:28:58.020]   Because it is a proven fact that
[00:28:58.020 --> 00:29:00.220]   when there's a mom and a dad in the home,
[00:29:00.220 --> 00:29:02.100]   their kids are less likely to go to prison,
[00:29:02.100 --> 00:29:05.620]   they're less likely to be on government financial assistance
[00:29:05.620 --> 00:29:07.380]   and so it actually helps the government.
[00:29:07.380 --> 00:29:10.260]   The government is doing what is in their best interest.
[00:29:10.260 --> 00:29:14.160]   They actually save money by rewarding this behavior.
[00:29:14.160 --> 00:29:17.380]   It's like if we said, well, we love ice cream,
[00:29:17.380 --> 00:29:19.420]   we all love ice cream, so the government
[00:29:19.420 --> 00:29:20.700]   should give us free ice cream,
[00:29:20.700 --> 00:29:22.580]   and the government comes and says, okay, you're right.
[00:29:22.580 --> 00:29:24.220]   Because you all love ice cream,
[00:29:24.220 --> 00:29:25.840]   you can have all the ice cream you want.
[00:29:25.840 --> 00:29:27.340]   It's free, it's on us.
[00:29:27.340 --> 00:29:28.940]   All that does is cost the government
[00:29:28.940 --> 00:29:31.740]   and it costs you obesity rates would skyrocket,
[00:29:31.740 --> 00:29:33.920]   people would begin to die earlier,
[00:29:33.920 --> 00:29:35.460]   and it would not be good for the land.
[00:29:35.460 --> 00:29:37.180]   And I'm not trying to be silly.
[00:29:37.180 --> 00:29:39.460]   I'm trying to show you the government's role
[00:29:39.460 --> 00:29:44.060]   and why it matters on this issue, on these issues.
[00:29:44.060 --> 00:29:46.620]   Friends, emotions have beat out logic on this one.
[00:29:46.620 --> 00:29:49.200]   Emotions.
[00:29:49.200 --> 00:29:51.580]   As millennials have raised up,
[00:29:51.580 --> 00:29:55.660]   we think we know better than thousands and thousands
[00:29:55.660 --> 00:29:57.140]   and thousands of years.
[00:29:58.140 --> 00:30:02.220]   Abortion is obviously also not best for the land.
[00:30:02.220 --> 00:30:04.900]   For those who have an abortion,
[00:30:04.900 --> 00:30:08.020]   the suicide rate associated with an abortion
[00:30:08.020 --> 00:30:13.020]   is six times higher among the women who choose to abort
[00:30:13.020 --> 00:30:16.460]   versus the moms that have the child.
[00:30:16.460 --> 00:30:18.440]   Six times higher suicide rate.
[00:30:18.440 --> 00:30:22.160]   They have an increased risk of preterm birth,
[00:30:22.160 --> 00:30:24.820]   lower fertility rate for women who have had an abortion,
[00:30:24.820 --> 00:30:27.120]   a higher fatality rate for infants,
[00:30:27.120 --> 00:30:29.020]   born to mothers who have had abortion,
[00:30:29.020 --> 00:30:32.260]   and for the child, abortions are not safe.
[00:30:32.260 --> 00:30:34.400]   Someone always dies.
[00:30:34.400 --> 00:30:39.640]   And I know that if you had one,
[00:30:39.640 --> 00:30:40.960]   you're probably not gonna be able to hear
[00:30:40.960 --> 00:30:42.100]   anything else I said.
[00:30:42.100 --> 00:30:45.380]   'Cause you're gonna be focused on your consequences.
[00:30:45.380 --> 00:30:47.700]   I want to remind you that God loves you,
[00:30:47.700 --> 00:30:49.980]   he has a plan for you and he has a plan for your children,
[00:30:49.980 --> 00:30:51.860]   and his grace is enough.
[00:30:51.860 --> 00:30:53.940]   Please stay in there with me.
[00:30:53.940 --> 00:30:55.440]   Less than you say, well, what about rape?
[00:30:55.440 --> 00:30:57.940]   Less than 1% of abortions are the decision of a woman
[00:30:57.940 --> 00:30:58.860]   who has been raped.
[00:30:58.860 --> 00:31:01.440]   Less than you say, what about the mother's life or health?
[00:31:01.440 --> 00:31:04.760]   Less than 1% of abortions are to save the mother's life.
[00:31:04.760 --> 00:31:10.260]   More than 50% of all abortions are repeat offenders,
[00:31:10.260 --> 00:31:13.620]   and the vast majority of abortions are due to inconvenience,
[00:31:13.620 --> 00:31:16.380]   well over 90% of abortions.
[00:31:16.380 --> 00:31:18.060]   The number one reason is because a baby
[00:31:18.060 --> 00:31:20.460]   would impact my school or my work.
[00:31:20.460 --> 00:31:23.900]   See, we want sex without consequences.
[00:31:24.400 --> 00:31:29.400]   And so some of you, you're here and you think about,
[00:31:29.400 --> 00:31:32.520]   some of you might be thinking,
[00:31:32.520 --> 00:31:34.120]   well, what about racial reconciliation?
[00:31:34.120 --> 00:31:36.120]   Why didn't that make your list?
[00:31:36.120 --> 00:31:37.760]   Why aren't we talking about that?
[00:31:37.760 --> 00:31:40.080]   I'd love to remind you that we did,
[00:31:40.080 --> 00:31:43.840]   we spent an entire night on that one issue alone
[00:31:43.840 --> 00:31:46.600]   just a few weeks ago, and it is an issue,
[00:31:46.600 --> 00:31:48.480]   make no mistake about it.
[00:31:48.480 --> 00:31:50.320]   And I do believe that black lives,
[00:31:50.320 --> 00:31:52.640]   absolutely, they do matter,
[00:31:52.640 --> 00:31:54.060]   and that's why I'm talking about this,
[00:31:54.060 --> 00:31:55.820]   because I wanna show you something.
[00:31:55.820 --> 00:32:02.100]   Did you know that over 15 million African Americans
[00:32:02.100 --> 00:32:05.580]   have died by abortion, which is 43 times more
[00:32:05.580 --> 00:32:07.840]   than violent crimes since 1973?
[00:32:07.840 --> 00:32:10.940]   You see violent crimes, that's the second bar,
[00:32:10.940 --> 00:32:14.940]   abortion, that's the last one, 15.5 million.
[00:32:14.940 --> 00:32:17.480]   If you believe that black lives matter like I do,
[00:32:17.480 --> 00:32:19.580]   you better believe this issue matters,
[00:32:19.580 --> 00:32:21.200]   because let me tell you something,
[00:32:21.200 --> 00:32:23.520]   the most dangerous place in America
[00:32:23.520 --> 00:32:26.660]   for an African American is inside their mother's womb.
[00:32:26.660 --> 00:32:31.500]   And that's the truth, it's statistically a fact.
[00:32:31.500 --> 00:32:36.000]   And because I believe your lives matter,
[00:32:36.000 --> 00:32:40.820]   I'm begging you to understand that this matters.
[00:32:40.820 --> 00:32:43.860]   That was first said by a black pastor, by the way.
[00:32:43.860 --> 00:32:45.560]   And my point is this, government unions
[00:32:45.560 --> 00:32:48.020]   between same-sex couples do not make for a better land.
[00:32:48.020 --> 00:32:50.140]   Moms having a choice to end the life of their babies
[00:32:50.140 --> 00:32:51.780]   do not make for a better land.
[00:32:51.780 --> 00:32:53.740]   And so I know that if you're here
[00:32:53.740 --> 00:32:55.500]   and you participated in these things,
[00:32:55.500 --> 00:32:58.500]   it feels so unloving to address it in this way.
[00:32:58.500 --> 00:33:01.300]   And I want you to know it's uncomfortable for me too.
[00:33:01.300 --> 00:33:04.020]   I stand up here, I'm scared.
[00:33:04.020 --> 00:33:06.460]   And sometimes when I'm weak in my flesh,
[00:33:06.460 --> 00:33:08.620]   I'm like, what, they're gonna hate me.
[00:33:08.620 --> 00:33:12.860]   Most of 'em will disagree with me.
[00:33:12.860 --> 00:33:19.980]   I want you to know, I think it's kept us quiet too long.
[00:33:20.620 --> 00:33:22.900]   Being afraid to offend others.
[00:33:22.900 --> 00:33:27.580]   The Proverbs say, "Faithful are the wounds of a friend."
[00:33:27.580 --> 00:33:29.540]   We've gotta be able to talk about this.
[00:33:29.540 --> 00:33:32.680]   We've gotta be able to address this issue.
[00:33:32.680 --> 00:33:38.340]   If you're here and you're attracted to the same sex,
[00:33:38.340 --> 00:33:41.220]   I'm not trying to change your attraction, man, I'm not.
[00:33:41.220 --> 00:33:44.520]   We do not do reparative therapy here.
[00:33:44.520 --> 00:33:45.840]   We do not practice it.
[00:33:47.340 --> 00:33:50.040]   I'm trying to change what you do with your attraction.
[00:33:50.040 --> 00:33:54.360]   What does Jesus mean when he calls you to die to yourself?
[00:33:54.360 --> 00:33:57.760]   Why does he say in Matthew chapter 19
[00:33:57.760 --> 00:34:00.500]   that you have an incredible gift to be used for the kingdom?
[00:34:00.500 --> 00:34:02.380]   I believe that you do.
[00:34:02.380 --> 00:34:04.660]   You are more than your sexual orientation.
[00:34:04.660 --> 00:34:08.540]   In fact, it's dehumanizing that you want to be identified
[00:34:08.540 --> 00:34:10.120]   by your sexual orientation.
[00:34:10.120 --> 00:34:15.060]   And so with both of these issues,
[00:34:16.180 --> 00:34:18.900]   you're gonna hear this, what people should be able to do,
[00:34:18.900 --> 00:34:21.020]   whatever they want to do with their body.
[00:34:21.020 --> 00:34:24.940]   God disagrees.
[00:34:24.940 --> 00:34:29.720]   In 1 Corinthians 6, 19 and 20, he says,
[00:34:29.720 --> 00:34:32.580]   friends, do you not know that your body is the temple
[00:34:32.580 --> 00:34:34.580]   of the Holy Spirit who is in you,
[00:34:34.580 --> 00:34:36.300]   who have you received from God?
[00:34:36.300 --> 00:34:38.900]   He says, "You are not your own, you were bought at a price."
[00:34:38.900 --> 00:34:41.660]   See, God knows what it's like to lose a child.
[00:34:41.660 --> 00:34:45.980]   He lost his son on a cross for you, for me, for our sin.
[00:34:45.980 --> 00:34:49.820]   Do you not know that your body was purchased
[00:34:49.820 --> 00:34:51.740]   by the blood of Jesus Christ?
[00:34:51.740 --> 00:34:53.620]   You are not your own, you were bought at a price.
[00:34:53.620 --> 00:34:58.620]   Therefore, honor God with your body because it's his temple.
[00:34:58.620 --> 00:35:03.360]   This past week, our house was vandalized.
[00:35:03.360 --> 00:35:07.780]   Specifically, someone had spray painted graffiti
[00:35:07.780 --> 00:35:08.620]   on our home.
[00:35:11.720 --> 00:35:16.200]   As you hear that, you may think,
[00:35:16.200 --> 00:35:18.720]   I have the right to be upset about that.
[00:35:18.720 --> 00:35:20.400]   Why?
[00:35:20.400 --> 00:35:23.380]   Because it's my house.
[00:35:23.380 --> 00:35:28.120]   When my children were inside, the place where we live,
[00:35:28.120 --> 00:35:29.060]   it's our home.
[00:35:29.060 --> 00:35:32.720]   And someone came onto our property
[00:35:32.720 --> 00:35:36.080]   and they destroyed a part of our property.
[00:35:36.080 --> 00:35:41.040]   And it's okay.
[00:35:41.040 --> 00:35:43.120]   Got a great sermon illustration out of it.
[00:35:43.120 --> 00:35:49.160]   But God is saying, your body is his temple.
[00:35:49.160 --> 00:35:53.840]   Do not vandalize his temple.
[00:35:53.840 --> 00:35:56.280]   It belongs to him.
[00:35:56.280 --> 00:36:00.100]   It was purchased by him.
[00:36:00.100 --> 00:36:05.860]   I know that some of us wanna give people
[00:36:05.860 --> 00:36:07.720]   the freedom to hurt themselves.
[00:36:07.720 --> 00:36:10.680]   I'm telling you, I don't think that's loving.
[00:36:10.680 --> 00:36:11.720]   So what do we do?
[00:36:11.720 --> 00:36:14.560]   My third and final point this evening
[00:36:14.560 --> 00:36:18.080]   is we must return to God, his word,
[00:36:18.080 --> 00:36:20.920]   his desires, and his people.
[00:36:20.920 --> 00:36:25.800]   See, what's happened is we've made following our heart,
[00:36:25.800 --> 00:36:29.280]   our God, instead of following God's heart.
[00:36:29.280 --> 00:36:31.900]   I'm telling you this evening, don't follow a heart
[00:36:31.900 --> 00:36:34.360]   that's not chasing after the heart of God.
[00:36:34.360 --> 00:36:38.040]   Do not follow a heart that's not chasing
[00:36:38.040 --> 00:36:39.960]   after the heart of God.
[00:36:39.960 --> 00:36:42.960]   Second Chronicles 7, 14, speaking of the temple,
[00:36:42.960 --> 00:36:47.280]   this is before that our bodies became the temple of God.
[00:36:47.280 --> 00:36:49.800]   Before the Holy Spirit resided in us,
[00:36:49.800 --> 00:36:52.800]   Solomon built a temple and dedicated it to the Lord.
[00:36:52.800 --> 00:36:57.080]   And he said this, "If my people who are called by my name
[00:36:57.080 --> 00:36:59.660]   "will humble themselves and pray and seek my face
[00:36:59.660 --> 00:37:01.120]   "and turn from their wicked ways,
[00:37:01.120 --> 00:37:04.240]   "then I will hear from them and I will forgive their sin
[00:37:04.240 --> 00:37:05.600]   "and will heal their land."
[00:37:05.600 --> 00:37:06.760]   Can we heal their land?
[00:37:06.760 --> 00:37:08.640]   Can we read that together?
[00:37:08.640 --> 00:37:10.600]   Can we read that together this evening?
[00:37:10.600 --> 00:37:13.640]   Yes, good, okay, me and my friend,
[00:37:13.640 --> 00:37:15.240]   we're gonna read this together, ready?
