
[00:00:00.000 --> 00:00:02.580]   (gentle music)
[00:15:06.880 --> 00:15:08.800]   and what that looked like, and he wanted to do it,
[00:15:08.800 --> 00:15:11.320]   and he said, look, dude, I'm all in,
[00:15:11.320 --> 00:15:16.320]   except for two things, weed and sex with my girlfriend.
[00:15:16.320 --> 00:15:18.320]   And I was like, okay, got it, you're all in,
[00:15:18.320 --> 00:15:21.720]   except for weed and women, so you're not all in, okay?
[00:15:21.720 --> 00:15:24.240]   And he said, yeah, look, I'm all in,
[00:15:24.240 --> 00:15:25.700]   except for these two things.
[00:15:25.700 --> 00:15:29.000]   And he kept filling his life with God's word,
[00:15:29.000 --> 00:15:30.760]   and he kept coming and kept getting disciple.
[00:15:30.760 --> 00:15:32.380]   And the thing that, you know what I didn't say to him
[00:15:32.380 --> 00:15:33.220]   in that moment?
[00:15:33.220 --> 00:15:34.360]   I wasn't like, dude, hey, if you're gonna,
[00:15:34.360 --> 00:15:35.820]   before you begin to follow Jesus,
[00:15:35.820 --> 00:15:38.400]   you need to stop doing those things.
[00:15:38.400 --> 00:15:40.560]   I said, you need to begin to follow Jesus.
[00:15:40.560 --> 00:15:44.320]   And he kept coming, and he kept studying God's word,
[00:15:44.320 --> 00:15:46.380]   and he kept surrounding himself by community,
[00:15:46.380 --> 00:15:48.660]   and honestly, when you're around him today,
[00:15:48.660 --> 00:15:50.660]   like, it would be hard for you to imagine him
[00:15:50.660 --> 00:15:53.420]   like not being like a seminary professor or something.
[00:15:53.420 --> 00:15:55.580]   He's a guy whose Bible's all marked up,
[00:15:55.580 --> 00:15:57.380]   he knows where the scripture passage is all,
[00:15:57.380 --> 00:15:59.780]   he's discipling people, he's now married,
[00:15:59.780 --> 00:16:02.680]   he's not smoking weed, like, everything has changed
[00:16:02.680 --> 00:16:03.640]   in his life.
[00:16:03.640 --> 00:16:06.100]   And the guy was like, man, I just can't,
[00:16:06.100 --> 00:16:09.020]   I'm not, I'll probably never, ever give up weed and women.
[00:16:09.020 --> 00:16:11.140]   Like, it's not even, not even something
[00:16:11.140 --> 00:16:12.780]   he's considering anymore.
[00:16:12.780 --> 00:16:15.540]   Not that there's not temptation to lust
[00:16:15.540 --> 00:16:17.420]   and things like that, it's just like this whole new person.
[00:16:17.420 --> 00:16:18.740]   How did it change?
[00:16:18.740 --> 00:16:22.140]   He began to consume and fill his mind
[00:16:22.140 --> 00:16:24.500]   and fill his life with the things of God,
[00:16:24.500 --> 00:16:26.540]   things that grew him in his faith,
[00:16:26.540 --> 00:16:28.980]   and all of a sudden, these things just fell off.
[00:16:28.980 --> 00:16:30.560]   This is the Christian life.
[00:16:30.560 --> 00:16:34.300]   Some of you inside of the room, if you're not growing,
[00:16:34.300 --> 00:16:36.660]   Paul and Peter would say, hey, every Christian,
[00:16:36.660 --> 00:16:38.760]   if you wanna experience your purpose,
[00:16:38.760 --> 00:16:40.640]   you should be growing.
[00:16:40.640 --> 00:16:44.340]   And if you are not growing up, if your relationship
[00:16:44.340 --> 00:16:47.540]   or your faith is not growing, you are not experiencing
[00:16:47.540 --> 00:16:49.220]   this part of your purpose.
[00:16:49.220 --> 00:16:51.300]   God doesn't have you just sit there statically.
[00:16:51.300 --> 00:16:53.140]   He wants you to continue to grow,
[00:16:53.140 --> 00:16:55.020]   to be more like Christ in a year from now
[00:16:55.020 --> 00:16:56.200]   than you are now.
[00:16:56.200 --> 00:17:00.140]   For me to be more like Christ tomorrow than I was today,
[00:17:00.140 --> 00:17:02.460]   that he wants all of us to begin to grow.
[00:17:02.460 --> 00:17:04.900]   And I think a lot of you, the reason why people will come
[00:17:04.900 --> 00:17:06.340]   and they'll gather, maybe they go to church,
[00:17:06.340 --> 00:17:08.680]   and they're like, man, but I just am not growing.
[00:17:08.680 --> 00:17:11.620]   You're not feeding yourself the things
[00:17:11.620 --> 00:17:14.420]   that Peter would say will lead to your growth.
[00:17:14.420 --> 00:17:16.600]   You can hear a sermon all day, but at some point,
[00:17:16.600 --> 00:17:19.160]   you gotta feed yourself.
[00:17:19.160 --> 00:17:21.780]   You gotta study God's word yourself.
[00:17:21.780 --> 00:17:25.100]   You gotta walk in community with other believers yourself.
[00:17:25.100 --> 00:17:27.000]   And if you don't, you will never grow.
[00:17:27.000 --> 00:17:30.680]   And you're gonna finish 2017 and be probably
[00:17:30.680 --> 00:17:33.860]   just about the same, maybe even worse than it started.
[00:17:33.860 --> 00:17:37.580]   And Peter says, look, you're gonna miss out on your purpose.
[00:17:37.580 --> 00:17:39.580]   Don't waste another day, don't waste another year.
[00:17:39.580 --> 00:17:42.060]   How are you doing personally?
[00:17:42.060 --> 00:17:44.140]   By filling yourself, consuming things
[00:17:44.140 --> 00:17:45.700]   that are gonna grow your faith.
[00:17:45.700 --> 00:17:48.780]   He says, if you do so, you will experience your purpose.
[00:17:48.780 --> 00:17:50.340]   And then he goes into our second idea
[00:17:50.340 --> 00:17:52.820]   about one of the aspects of how we experience
[00:17:52.820 --> 00:17:53.660]   that personal growth.
[00:17:53.660 --> 00:17:56.260]   Here's what he says, starting in verse four.
[00:17:56.260 --> 00:18:00.660]   As you come to him, Jesus, the living stone,
[00:18:00.660 --> 00:18:05.100]   rejected by humans, but chosen by God and precious to him,
[00:18:05.100 --> 00:18:08.540]   you also, like living stones, are being built
[00:18:08.540 --> 00:18:11.780]   into this spiritual house to be a holy priesthood,
[00:18:11.780 --> 00:18:14.420]   offering spiritual sacrifices acceptable to God
[00:18:14.420 --> 00:18:15.540]   through Jesus Christ.
[00:18:15.540 --> 00:18:19.180]   For as it says in scripture, see, I lay a stone in Zion,
[00:18:19.180 --> 00:18:21.620]   a chosen and precious cornerstone, that's Christ.
[00:18:21.620 --> 00:18:25.780]   And anyone who trusts in him will never be put to shame.
[00:18:25.780 --> 00:18:29.500]   Now, to you who believe, the stone is precious.
[00:18:29.500 --> 00:18:31.100]   But to those who do not believe, the stone
[00:18:31.100 --> 00:18:34.380]   that the builders rejected has become the cornerstone
[00:18:34.380 --> 00:18:36.860]   and a stone that causes people to stumble
[00:18:36.860 --> 00:18:38.080]   and a rock that makes them fall.
[00:18:38.080 --> 00:18:40.820]   They stumble because they disobey the message,
[00:18:40.820 --> 00:18:43.160]   which they were also destined for, so much that he says,
[00:18:43.160 --> 00:18:44.580]   but here's one of the key things that he says,
[00:18:44.580 --> 00:18:46.640]   is that God is like building something.
[00:18:46.640 --> 00:18:48.420]   When you become a Christian, you are,
[00:18:48.420 --> 00:18:51.100]   he uses the word analogy, you're like this living stone.
[00:18:51.100 --> 00:18:53.620]   It's like God takes Jesus, he's this cornerstone,
[00:18:53.620 --> 00:18:55.540]   and everything else is built around it.
[00:18:55.540 --> 00:18:57.500]   He begins to place, if you became a Christian,
[00:18:57.500 --> 00:19:00.280]   you're all of a sudden entered into this big spiritual house
[00:19:00.280 --> 00:19:02.100]   that God is building, where you're connected
[00:19:02.100 --> 00:19:04.180]   to other stones, other living stones like you,
[00:19:04.180 --> 00:19:07.600]   and you're ultimately all connected to Christ.
[00:19:08.540 --> 00:19:11.260]   That you and I are connected to one another,
[00:19:11.260 --> 00:19:13.500]   and all of us connected to one another
[00:19:13.500 --> 00:19:15.180]   through Christ, ultimately.
[00:19:15.180 --> 00:19:18.480]   What Peter points out is what the Bible teaches
[00:19:18.480 --> 00:19:20.500]   over and over again, is that there is no,
[00:19:20.500 --> 00:19:22.500]   hey, I'm just a solo living stone,
[00:19:22.500 --> 00:19:24.040]   I can do this thing all by myself.
[00:19:24.040 --> 00:19:26.020]   I can live the Christian life all by myself.
[00:19:26.020 --> 00:19:27.600]   I don't really need to be connected to other people.
[00:19:27.600 --> 00:19:29.020]   We would go, look, intrinsic.
[00:19:29.020 --> 00:19:30.540]   It's at the heart of Christianity
[00:19:30.540 --> 00:19:32.540]   that you would be connected to other people.
[00:19:32.540 --> 00:19:35.140]   In other words, just like in that scenario,
[00:19:35.140 --> 00:19:36.020]   he says, you're a living stone,
[00:19:36.020 --> 00:19:37.500]   you're supposed to be a part of this house,
[00:19:37.500 --> 00:19:39.460]   you're not to be some stone that's over there,
[00:19:39.460 --> 00:19:42.020]   rogue, all by yourself.
[00:19:42.020 --> 00:19:44.200]   The Christian faith is meant to be lived
[00:19:44.200 --> 00:19:46.480]   in community, in connection with one another.
[00:19:46.480 --> 00:19:47.820]   The second idea from this text
[00:19:47.820 --> 00:19:51.220]   is that we're built up together on Christ.
[00:19:51.220 --> 00:19:53.420]   If you wanna experience your purpose in life,
[00:19:53.420 --> 00:19:55.820]   you will not experience it if you are not connected deeply
[00:19:55.820 --> 00:19:56.980]   to other believers.
[00:19:56.980 --> 00:19:58.360]   Like, if you're not a part of a church,
[00:19:58.360 --> 00:19:59.440]   you're not a community group,
[00:19:59.440 --> 00:20:01.980]   you are not gonna experience your purpose in life,
[00:20:01.980 --> 00:20:03.340]   and neither will I.
[00:20:03.340 --> 00:20:05.660]   God designed the church to work that way.
[00:20:05.660 --> 00:20:08.100]   He really designed humanity to work that way.
[00:20:08.100 --> 00:20:10.580]   But even more so for the church,
[00:20:10.580 --> 00:20:12.300]   he says, look, a part of this deal
[00:20:12.300 --> 00:20:14.740]   is that you would be connected to other believers.
[00:20:14.740 --> 00:20:17.640]   God is building this spiritual house together.
[00:20:17.640 --> 00:20:20.620]   This is why the idea that,
[00:20:20.620 --> 00:20:22.780]   man, you hear this all the time, too.
[00:20:22.780 --> 00:20:26.300]   Hey, look, dude, I love Jesus, I'm just not big on church.
[00:20:26.300 --> 00:20:28.580]   Like, I love God, and I'm for that, and I love Jesus,
[00:20:28.580 --> 00:20:30.940]   but I'm just not big on church.
[00:20:30.940 --> 00:20:32.660]   Church is kinda boring, I don't really like it,
[00:20:32.660 --> 00:20:35.380]   but I'm cool with Jesus, he's my homeboy, I love Jesus.
[00:20:35.380 --> 00:20:37.540]   Here's why that's a bad idea.
[00:20:37.540 --> 00:20:40.920]   First off, the Bible calls the church
[00:20:40.920 --> 00:20:44.100]   the bride or the fiance of Christ.
[00:20:44.100 --> 00:20:45.260]   Like, think about that.
[00:20:45.260 --> 00:20:47.740]   Essentially what you're saying is like,
[00:20:47.740 --> 00:20:49.060]   dude, hey, Jesus, I'm cool with you,
[00:20:49.060 --> 00:20:50.340]   I'm just not cool with your fiance.
[00:20:50.340 --> 00:20:53.740]   What guy in the world is ever gonna be cool
[00:20:53.740 --> 00:20:54.700]   with his buddies being like,
[00:20:54.700 --> 00:20:56.900]   dude, man, you my boy, man, but your girl,
[00:20:56.900 --> 00:21:00.860]   man, she is something else, a little lame.
[00:21:00.860 --> 00:21:02.660]   And what guy's gonna be like,
[00:21:02.660 --> 00:21:04.920]   yeah, man, yeah, she is lame, come on.
[00:21:05.920 --> 00:21:07.640]   Think about that, that's essentially what you say
[00:21:07.640 --> 00:21:09.120]   when you say to Jesus, look, I'm cool with you,
[00:21:09.120 --> 00:21:13.360]   I'm just not cool with your fiance, your bride, the church.
[00:21:13.360 --> 00:21:16.000]   The Christian life has always been meant
[00:21:16.000 --> 00:21:17.760]   for you to be connected, to be a part of it,
[00:21:17.760 --> 00:21:22.040]   and Christ said, look, I love my church, I love my bride.
[00:21:22.040 --> 00:21:24.620]   You don't like it because there's broken sinners in there?
[00:21:24.620 --> 00:21:27.380]   Man, come join the crowd just like you.
[00:21:27.380 --> 00:21:29.920]   But I love my bride.
[00:21:29.920 --> 00:21:31.480]   The Christian life has always been meant
[00:21:31.480 --> 00:21:34.520]   for you to be connected to the body of Christ.
[00:21:34.520 --> 00:21:36.960]   And if you're not connected because you don't like
[00:21:36.960 --> 00:21:40.120]   the church, you are not connected because you say to Jesus,
[00:21:40.120 --> 00:21:43.280]   I just don't like your fiance, I'm fine with you.
[00:21:43.280 --> 00:21:45.520]   And you insult God's way to live.
[00:21:45.520 --> 00:21:48.880]   And my guess is you insult your Savior,
[00:21:48.880 --> 00:21:54.020]   who says, I love my bride, I'll die for my bride.
[00:21:54.020 --> 00:21:57.000]   At the heart of Christianity is really this idea
[00:21:57.000 --> 00:21:59.280]   that you and I are to be connected like living stones,
[00:21:59.280 --> 00:22:01.640]   resting on top of one another on the cornerstone.
[00:22:01.640 --> 00:22:03.240]   We're gonna talk about the cornerstone in a second.
[00:22:03.240 --> 00:22:04.760]   But this idea of connected to one another,
[00:22:04.760 --> 00:22:06.880]   I mean, it's so over and over and over again
[00:22:06.880 --> 00:22:10.480]   that you read Hebrews 10, 24, Hebrews 3, 13,
[00:22:10.480 --> 00:22:11.800]   all throughout the Psalms where it talks about
[00:22:11.800 --> 00:22:13.240]   how blessed it is that when brothers dwell in you,
[00:22:13.240 --> 00:22:15.200]   that we're meant to live this life
[00:22:15.200 --> 00:22:16.320]   connected to one another.
[00:22:16.320 --> 00:22:19.880]   Christianity, as we've said before, is a team sport.
[00:22:19.880 --> 00:22:22.740]   You cannot play by yourself.
[00:22:22.740 --> 00:22:25.120]   Like, it's like any team sport.
[00:22:25.120 --> 00:22:25.960]   I mean, think about it.
[00:22:25.960 --> 00:22:27.400]   I don't know if anybody would play basketball in here,
[00:22:27.400 --> 00:22:28.680]   baseball, we'll just go with basketball.
[00:22:28.680 --> 00:22:30.880]   Like, you cannot play basketball with a single person.
[00:22:30.880 --> 00:22:31.700]   You think about that?
[00:22:31.700 --> 00:22:33.360]   Because basketball is a team sport.
[00:22:33.360 --> 00:22:35.360]   Like, no, man, I could shoot free throws all day long.
[00:22:35.360 --> 00:22:36.640]   That's not called playing basketball.
[00:22:36.640 --> 00:22:37.960]   That's called practice.
[00:22:37.960 --> 00:22:42.960]   You cannot play the sport of basketball without teammates.
[00:22:42.960 --> 00:22:46.880]   It was designed as a team sport.
[00:22:46.880 --> 00:22:49.880]   Christianity is the same way.
[00:22:49.880 --> 00:22:53.800]   And you cannot participate, you cannot play the game
[00:22:53.800 --> 00:22:55.840]   without being deeply connected to one another.
[00:22:55.840 --> 00:22:56.720]   What am I saying?
[00:22:56.720 --> 00:22:58.640]   If you are not a member of a church,
[00:22:58.640 --> 00:23:01.680]   you will not experience your purpose this year.
[00:23:01.680 --> 00:23:04.640]   You're not experiencing your purpose right now.
[00:23:04.640 --> 00:23:05.800]   And I'm not talking to the guy who's like,
[00:23:05.800 --> 00:23:08.400]   look, I have been praying and fasting for the last week,
[00:23:08.400 --> 00:23:10.800]   and I'm trying to find which church,
[00:23:10.800 --> 00:23:12.880]   God, local church he wants me to be a part of.
[00:23:12.880 --> 00:23:14.320]   That person, man, God bless you,
[00:23:14.320 --> 00:23:15.800]   keep going if we can answer questions.
[00:23:15.800 --> 00:23:16.900]   I'm talking to the person who's like,
[00:23:16.900 --> 00:23:18.760]   yeah, I moved to Dallas a little bit ago,
[00:23:18.760 --> 00:23:19.640]   and I'm trying to figure it out,
[00:23:19.640 --> 00:23:21.460]   been going around, checking a few places out.
[00:23:21.460 --> 00:23:24.080]   Like this place on Tuesday, like this place on Sunday.
[00:23:24.080 --> 00:23:25.800]   This is my every other Sunday place.
[00:23:25.800 --> 00:23:26.980]   That's the person.
[00:23:26.980 --> 00:23:30.300]   But God says, man, go all in, connect.
[00:23:30.300 --> 00:23:31.940]   There is no perfect church.
[00:23:31.940 --> 00:23:35.840]   There's just imperfect people devoted to a perfect Savior.
[00:23:35.840 --> 00:23:38.560]   Join the crowd, use yourself and your gifts
[00:23:38.560 --> 00:23:41.560]   and who's God made you to make his church even stronger.
[00:23:41.560 --> 00:23:42.840]   Christianity is a team sport.
[00:23:42.840 --> 00:23:45.200]   If you're not connected, you're not playing it.
[00:23:45.200 --> 00:23:50.240]   He uses the idea of the foundation, a cornerstone.
[00:23:50.240 --> 00:23:52.580]   So in the ancient world, they wouldn't build the foundation
[00:23:52.580 --> 00:23:54.120]   or they wouldn't build them the same way we do today.
[00:23:54.120 --> 00:23:56.300]   A cornerstone essentially was like,
[00:23:56.300 --> 00:23:59.160]   it was the rock, the most important rock
[00:23:59.160 --> 00:24:01.000]   that everything else was built on top of.
[00:24:01.000 --> 00:24:02.960]   It was the most valuable, they would take the most time
[00:24:02.960 --> 00:24:04.680]   selecting and choosing which stone
[00:24:04.680 --> 00:24:05.800]   that everything would be built on,
[00:24:05.800 --> 00:24:08.540]   and the cornerstone, because every other stone
[00:24:08.540 --> 00:24:10.800]   rested indirectly on the cornerstone.
[00:24:10.800 --> 00:24:13.400]   You take the cornerstone out, everything will crumble.
[00:24:13.400 --> 00:24:19.700]   And Peter says, this is how the church of Christ is.
[00:24:19.700 --> 00:24:21.500]   This is how Christianity is to be lived.
[00:24:21.500 --> 00:24:23.260]   It's like Christ is the center.
[00:24:23.260 --> 00:24:26.020]   He's the thing that all of life is to be built around,
[00:24:26.020 --> 00:24:28.860]   and all of us, and we're connected to other people
[00:24:28.860 --> 00:24:30.520]   who build their life around him.
[00:24:30.520 --> 00:24:32.660]   A cornerstone is the thing that everything's built around.
[00:24:32.660 --> 00:24:33.500]   In the same way, he says,
[00:24:33.500 --> 00:24:36.460]   Jesus is the cornerstone of your life,
[00:24:36.460 --> 00:24:38.880]   and he's to be the cornerstone of the church.
[00:24:38.880 --> 00:24:41.360]   You and I are to build our life around him.
[00:24:41.360 --> 00:24:43.480]   You got relationships, I got relationships,
[00:24:43.480 --> 00:24:45.640]   where we have friends, there's groups of people,
[00:24:45.640 --> 00:24:48.600]   they build their lives around lots of things.
[00:24:48.600 --> 00:24:49.580]   People build their lives around,
[00:24:49.580 --> 00:24:51.240]   hey, where's the next party at?
[00:24:51.240 --> 00:24:52.760]   People build their lives around the weekend,
[00:24:52.760 --> 00:24:54.500]   like, hey, everything kind of revolves around the weekend,
[00:24:54.500 --> 00:24:56.580]   and I can't make that change 'cause I'm going out here.
[00:24:56.580 --> 00:24:57.820]   People build their lives.
[00:24:57.820 --> 00:25:00.660]   They change everything about their lives
[00:25:00.660 --> 00:25:02.040]   around making more money.
[00:25:02.040 --> 00:25:03.900]   I'm gonna move to this city, I'm gonna do that job.
[00:25:03.900 --> 00:25:05.460]   People build their lives on a lot of things.
[00:25:05.460 --> 00:25:07.500]   He says, for Christians,
[00:25:07.500 --> 00:25:11.940]   they are to build their lives around Christ,
[00:25:11.940 --> 00:25:14.220]   and surround themselves with other people
[00:25:14.220 --> 00:25:16.500]   who build their lives around Christ.
[00:25:16.500 --> 00:25:20.780]   As we say often, man, you gotta change your playmates
[00:25:20.780 --> 00:25:24.240]   and your playground, that you build your life around Christ,
[00:25:24.240 --> 00:25:25.860]   which involves, by the way,
[00:25:25.860 --> 00:25:27.580]   being surrounded by other people
[00:25:27.580 --> 00:25:29.580]   who are building their life around Christ.
[00:25:29.580 --> 00:25:31.020]   Change your playmates and playgrounds,
[00:25:31.020 --> 00:25:33.100]   or change your team and your teammates,
[00:25:33.100 --> 00:25:35.020]   to use the sports analogy from earlier.
[00:25:35.020 --> 00:25:37.660]   Peter says, if you wanna experience your purpose,
[00:25:37.660 --> 00:25:40.580]   it won't happen by you just coming on a Tuesday
[00:25:40.580 --> 00:25:43.620]   and being sincere, and I love the music, and this is great,
[00:25:43.620 --> 00:25:46.420]   but it will not happen if you just leave here
[00:25:46.420 --> 00:25:48.220]   and you go back to the same friends,
[00:25:48.220 --> 00:25:51.980]   go back to the same toxic relationships,
[00:25:51.980 --> 00:25:54.700]   the same friends who are not trying to lift you up,
[00:25:54.700 --> 00:25:56.100]   but are pulling you down,
[00:25:56.100 --> 00:25:57.780]   even though they don't even realize it.
[00:25:57.780 --> 00:25:58.860]   Nobody's like intentionally like,
[00:25:58.860 --> 00:26:01.780]   dude, I gotta pull you down.
[00:26:01.780 --> 00:26:03.100]   They just, by their presence
[00:26:03.100 --> 00:26:05.140]   and what they're inviting you to participate in,
[00:26:05.140 --> 00:26:07.100]   are going to, and Peter says,
[00:26:07.100 --> 00:26:09.740]   you won't experience your purpose, you won't grow,
[00:26:09.740 --> 00:26:13.500]   and you will miss out on what God has created
[00:26:13.500 --> 00:26:15.460]   and given you salvation for.
[00:26:15.460 --> 00:26:18.460]   You're missing out on life if you're not connected
[00:26:18.460 --> 00:26:21.420]   and being built up with a together on Christ.
[00:26:21.420 --> 00:26:23.060]   He finishes and gives us the last thing,
[00:26:23.060 --> 00:26:24.780]   and it's a part of just this new life
[00:26:24.780 --> 00:26:26.540]   and the purpose that we have for it,
[00:26:26.540 --> 00:26:28.340]   a part of our purpose
[00:26:28.340 --> 00:26:29.580]   as those who have the new life in Christ.
[00:26:29.580 --> 00:26:30.940]   He says this in verse nine,
[00:26:30.940 --> 00:26:34.740]   but you are a chosen people,
[00:26:34.740 --> 00:26:40.660]   a royal priesthood, a holy nation, God's special possession.
[00:26:40.660 --> 00:26:43.460]   He chose you, you're this holy royal priesthood.
[00:26:43.460 --> 00:26:46.940]   He identifies all these different figurative expressions
[00:26:46.940 --> 00:26:47.780]   of the Old Testament.
[00:26:47.780 --> 00:26:49.260]   In other words, the Old Testament
[00:26:49.260 --> 00:26:50.620]   had three authority figures,
[00:26:50.620 --> 00:26:53.140]   the priest, the king, and the prophet,
[00:26:54.120 --> 00:26:56.340]   and Peter says, man, there's no more elites
[00:26:56.340 --> 00:26:57.300]   in God's kingdom.
[00:26:57.300 --> 00:26:58.740]   You're a royal priesthood.
[00:26:58.740 --> 00:27:00.340]   It's like you make up part of the king.
[00:27:00.340 --> 00:27:01.660]   It's like you make up part of the priesthood.
[00:27:01.660 --> 00:27:04.020]   He's about to say you declare, which is what a prophet do.
[00:27:04.020 --> 00:27:05.460]   In Christ, there's no elites.
[00:27:05.460 --> 00:27:06.380]   It's level ground.
[00:27:06.380 --> 00:27:09.600]   Christ has made something new, and he chose you,
[00:27:09.600 --> 00:27:10.820]   not chose you because of you.
[00:27:10.820 --> 00:27:13.500]   He chose you in spite of you and in spite of me,
[00:27:13.500 --> 00:27:16.620]   and you are God's special or treasured possession,
[00:27:16.620 --> 00:27:18.860]   he says when he looks at you,
[00:27:18.860 --> 00:27:20.220]   and he says that he chose you for a reason,
[00:27:20.220 --> 00:27:22.780]   which is this, end of verse nine,
[00:27:22.780 --> 00:27:26.380]   chose that you would declare the praises of him
[00:27:26.380 --> 00:27:28.400]   who called you out of darkness
[00:27:28.400 --> 00:27:30.940]   and into his wonderful light.
[00:27:30.940 --> 00:27:34.160]   Once you were not a people, but now you are a people.
[00:27:34.160 --> 00:27:35.600]   Once you had not received mercy,
[00:27:35.600 --> 00:27:38.200]   but now you have received the mercy of God,
[00:27:38.200 --> 00:27:39.440]   that he gives us our third idea,
[00:27:39.440 --> 00:27:41.160]   which is God chose you for a reason.
[00:27:41.160 --> 00:27:42.760]   There's a purpose behind it,
[00:27:42.760 --> 00:27:45.280]   specifically that you would declare the praises
[00:27:45.280 --> 00:27:48.080]   of him who called you out of darkness
[00:27:48.080 --> 00:27:50.280]   and into his marvelous light.
[00:27:50.280 --> 00:27:51.600]   Our third idea from the text is like,
[00:27:51.600 --> 00:27:54.380]   what's the third component of experiencing your purpose?
[00:27:54.380 --> 00:27:56.440]   The first one is growing up.
[00:27:56.440 --> 00:27:59.040]   You've gotta grow up by knowing God's word
[00:27:59.040 --> 00:28:00.840]   and having others around you, God's people around you.
[00:28:00.840 --> 00:28:02.660]   The second one is that you're built up together.
[00:28:02.660 --> 00:28:04.960]   You're meant to be connected to the body of Christ.
[00:28:04.960 --> 00:28:08.480]   And the third one comes from sharing the message of Christ.
[00:28:08.480 --> 00:28:11.280]   You grow up in Christ, you're built together on Christ,
[00:28:11.280 --> 00:28:13.420]   and now we as those who've been chosen,
[00:28:13.420 --> 00:28:15.360]   we go share the message of Christ.
[00:28:15.360 --> 00:28:17.840]   All three are deeply a part of your purpose.
[00:28:17.840 --> 00:28:20.440]   You will not experience it apart from this.
[00:28:20.440 --> 00:28:24.400]   He says that I saved you to go send you out into the world.
[00:28:24.400 --> 00:28:26.440]   I saved you not just so that you would sit in your chair
[00:28:26.440 --> 00:28:27.480]   and that you'd sing some songs,
[00:28:27.480 --> 00:28:29.560]   but that you would now be able to go out
[00:28:29.560 --> 00:28:31.680]   into the places you work, in the places that you live,
[00:28:31.680 --> 00:28:34.000]   in the family tables that you sit at,
[00:28:34.000 --> 00:28:36.860]   to every single place that you would begin to go declare,
[00:28:36.860 --> 00:28:40.400]   not the praises of watermark or the porch or of yourself
[00:28:40.400 --> 00:28:43.520]   or of whatever skills and abilities you have,
[00:28:43.520 --> 00:28:45.760]   but you would declare the praises of Christ
[00:28:45.760 --> 00:28:49.320]   or of Jesus, of God, the one who called you out of darkness,
[00:28:49.320 --> 00:28:51.520]   who changed your life if you're a Christian.
[00:28:51.520 --> 00:28:54.160]   At the heart of your purpose is this idea
[00:28:54.160 --> 00:28:57.620]   of sharing the Christian message.
[00:28:57.620 --> 00:28:59.640]   Or you may have heard it called evangelism,
[00:28:59.640 --> 00:29:01.360]   that you would go and you'd go tell people
[00:29:01.360 --> 00:29:02.920]   about what God has done for you.
[00:29:02.920 --> 00:29:05.040]   You will not experience your purpose if you said,
[00:29:05.040 --> 00:29:07.140]   nope, I'm definitely not gonna go do that.
[00:29:07.140 --> 00:29:10.480]   I think some of the barriers, honestly,
[00:29:10.480 --> 00:29:13.800]   to where why we don't go share the message
[00:29:13.800 --> 00:29:15.440]   are maybe the most helpful things to talk through,
[00:29:15.440 --> 00:29:16.280]   'cause here's some of the things
[00:29:16.280 --> 00:29:17.360]   that I feel like I hear all the time about,
[00:29:17.360 --> 00:29:19.120]   like, dude, I'm just not very good at that,
[00:29:19.120 --> 00:29:21.160]   I get so uncomfortable, I get my palms are sweating right now
[00:29:21.160 --> 00:29:23.640]   thinking about it, and all that's understandable.
[00:29:23.640 --> 00:29:24.600]   And then some of them come,
[00:29:24.600 --> 00:29:27.040]   I wrote down some of the barriers that I'll hear,
[00:29:27.040 --> 00:29:29.060]   like, hey, man, I just, I'm not perfect,
[00:29:29.060 --> 00:29:31.040]   so I feel like if I go share,
[00:29:31.040 --> 00:29:32.440]   I gotta have it all together.
[00:29:32.440 --> 00:29:34.700]   You're not perfect.
[00:29:34.700 --> 00:29:35.860]   That's the point.
[00:29:35.860 --> 00:29:38.640]   You can't be a Christian if you say,
[00:29:38.640 --> 00:29:40.880]   hey, just, you wanna worship my God?
[00:29:40.880 --> 00:29:41.840]   I'm perfect.
[00:29:41.840 --> 00:29:44.840]   No one who is a Christian has that message.
[00:29:44.840 --> 00:29:46.120]   You're not a Christian if you think that.
[00:29:46.120 --> 00:29:47.720]   A person, a Christian is somebody who says,
[00:29:47.720 --> 00:29:48.880]   I'm not perfect.
[00:29:48.880 --> 00:29:51.120]   I have a perfect Savior, I'm imperfect.
[00:29:51.120 --> 00:29:52.760]   I imperfectly love Him now,
[00:29:52.760 --> 00:29:54.960]   I've imperfectly lived in my past,
[00:29:54.960 --> 00:29:56.800]   and I'll imperfectly live in my future,
[00:29:56.800 --> 00:29:58.000]   but I have a perfect Savior
[00:29:58.000 --> 00:29:59.980]   who is driving out the fear in my life
[00:29:59.980 --> 00:30:02.400]   with His perfect love, and I'm finding freedom in Him.
[00:30:02.400 --> 00:30:03.720]   That's the message of Christianity,
[00:30:03.720 --> 00:30:05.120]   you being like, hey, but I'm not perfect,
[00:30:05.120 --> 00:30:06.320]   and I just feel like I don't have it.
[00:30:06.320 --> 00:30:08.360]   That's the point, just say to your coworkers,
[00:30:08.360 --> 00:30:09.920]   look, I'm a hypocrite,
[00:30:09.920 --> 00:30:12.100]   but do you know that Jesus died for you on the cross,
[00:30:12.100 --> 00:30:15.100]   just like He died for my hypocrisy, for my sin in my life?
[00:30:16.440 --> 00:30:19.140]   And whoever just trusts in Him will have eternal life?
[00:30:19.140 --> 00:30:22.080]   That's what you do.
[00:30:22.080 --> 00:30:23.720]   The fact that you're not perfect isn't a barrier,
[00:30:23.720 --> 00:30:25.400]   it's a platform, if anything.
