
[00:00:00.000 --> 00:00:02.420]   (rock music)
[00:31:54.980 --> 00:31:56.820]   They worship created things, maybe it's a job,
[00:31:56.820 --> 00:31:58.100]   maybe it's money, maybe it's sex,
[00:31:58.100 --> 00:31:59.980]   maybe it's a dating relationship, maybe it's whatever.
[00:31:59.980 --> 00:32:02.300]   He says, any time that someone runs from that,
[00:32:02.300 --> 00:32:06.700]   and God in his wrath, which is a terrifying thing,
[00:32:06.700 --> 00:32:09.140]   he will allow people to run,
[00:32:09.140 --> 00:32:09.980]   or that's what he's saying,
[00:32:09.980 --> 00:32:11.240]   he will allow people to run,
[00:32:11.240 --> 00:32:12.700]   or that's one of the ways you see his wrath.
[00:32:12.700 --> 00:32:15.300]   And Christ, we're not talking about Christians here,
[00:32:15.300 --> 00:32:19.160]   as you have been placed under a totally different covenant.
[00:32:19.160 --> 00:32:22.600]   But Paul says, when you run from God,
[00:32:22.600 --> 00:32:24.220]   you invite destruction into your life.
[00:32:24.220 --> 00:32:25.420]   That's how a person falls.
[00:32:25.420 --> 00:32:27.160]   So how does a democracy fall?
[00:32:27.160 --> 00:32:30.960]   A democracy is a government of the people,
[00:32:30.960 --> 00:32:33.100]   a bunch of people.
[00:32:33.100 --> 00:32:35.880]   So the way you bring down an individual person
[00:32:35.880 --> 00:32:37.180]   is that person runs from God.
[00:32:37.180 --> 00:32:38.980]   The way you bring down a democracy
[00:32:38.980 --> 00:32:41.100]   is the people begin to run from God.
[00:32:41.100 --> 00:32:45.180]   That's the problem, honestly, with democracy.
[00:32:45.180 --> 00:32:46.700]   Because if everybody's corrupt,
[00:32:46.700 --> 00:32:48.140]   if everybody's like, yeah, man,
[00:32:48.140 --> 00:32:50.220]   we should all cut off our hands, that would be cool.
[00:32:50.220 --> 00:32:51.220]   Who wants to vote?
[00:32:51.220 --> 00:32:54.100]   51% cut off our hands, cool, we're all doing it together.
[00:32:54.100 --> 00:32:55.920]   All of a sudden, you're like, oh, man, we are toast.
[00:32:55.920 --> 00:32:57.580]   If a democracy is only as strong
[00:32:57.580 --> 00:32:58.580]   as the people that make it up,
[00:32:58.580 --> 00:33:01.140]   if the people are corrupt, the democracy's corrupt.
[00:33:01.140 --> 00:33:05.140]   Aristotle, this Greek thinker, said democracy,
[00:33:05.140 --> 00:33:07.820]   he was a guy who wrote a bunch of different books,
[00:33:07.820 --> 00:33:08.660]   influenced lots of people.
[00:33:08.660 --> 00:33:10.500]   He basically said, hey, of all the governments,
[00:33:10.500 --> 00:33:11.740]   democracy's the worst one
[00:33:11.740 --> 00:33:16.020]   because the people are too corrupt to be able to handle it.
[00:33:16.020 --> 00:33:19.740]   America has defied that for 240 years
[00:33:19.740 --> 00:33:24.620]   because of a Christian foundation, which is disintegrating.
[00:33:24.620 --> 00:33:37.380]   One of the scholars have really put the perspective
[00:33:37.380 --> 00:33:39.060]   and beliefs of the founders
[00:33:39.060 --> 00:33:41.820]   into something they called the golden triangle of freedom,
[00:33:41.820 --> 00:33:43.180]   which is so directly related to this.
[00:33:43.180 --> 00:33:44.700]   I'm gonna try to make this engaging again,
[00:33:44.700 --> 00:33:46.260]   where a guy named Oz Guinness,
[00:33:46.260 --> 00:33:48.860]   and basically these thinkers said, hey, this is,
[00:33:48.860 --> 00:33:50.100]   let me give you a framework
[00:33:50.100 --> 00:33:52.180]   for how the founders thought about freedom.
[00:33:52.180 --> 00:33:53.260]   They said it could only work
[00:33:53.260 --> 00:33:54.660]   if these three things were a part of it.
[00:33:54.660 --> 00:33:57.000]   So in other words, if these things disappear,
[00:33:57.000 --> 00:33:59.100]   you will not be able to sustain a free society.
[00:33:59.100 --> 00:34:01.060]   They said that the golden triangle of freedom,
[00:34:01.060 --> 00:34:03.860]   which I think we have a slide for, contains this.
[00:34:03.860 --> 00:34:06.220]   It says that freedom,
[00:34:06.220 --> 00:34:08.620]   the nature of freedom requires virtue.
[00:34:08.620 --> 00:34:09.620]   Like in order to be free,
[00:34:09.620 --> 00:34:11.340]   you have to have some element of virtue.
[00:34:11.340 --> 00:34:13.740]   Like in order for me to not be a heroin addict,
[00:34:13.740 --> 00:34:16.040]   I have to say, yeah, I'm not gonna do that.
[00:34:16.040 --> 00:34:17.820]   In order for me to remain free from that,
[00:34:17.820 --> 00:34:18.660]   I have to not do that.
[00:34:18.660 --> 00:34:19.900]   That's an extreme example,
[00:34:19.900 --> 00:34:21.360]   but in order to maintain freedom,
[00:34:21.360 --> 00:34:23.500]   they said you have to have a level of virtue.
[00:34:23.500 --> 00:34:25.660]   You have to voluntarily say
[00:34:25.660 --> 00:34:28.660]   that I'm not going to murder somebody
[00:34:28.660 --> 00:34:30.020]   even if I get away with it.
[00:34:30.020 --> 00:34:33.620]   And in order for people in society to flourish,
[00:34:33.620 --> 00:34:35.060]   freedom requires virtue.
[00:34:35.060 --> 00:34:37.420]   That virtue, by essence of what it is,
[00:34:37.420 --> 00:34:40.140]   it requires faith.
[00:34:40.140 --> 00:34:42.060]   That you can't just require or say,
[00:34:42.060 --> 00:34:43.860]   hey, everybody be virtuous.
[00:34:43.860 --> 00:34:47.400]   I want everybody to only sleep with their spouse.
[00:34:47.400 --> 00:34:49.460]   You can't just require and demand it.
[00:34:49.460 --> 00:34:54.420]   So virtue, the founders believed, required faith.
[00:34:54.420 --> 00:34:56.740]   It required a set of beliefs.
[00:34:56.740 --> 00:34:59.300]   It required a person could only govern,
[00:34:59.300 --> 00:35:01.420]   we could only be a self-governing people.
[00:35:01.420 --> 00:35:02.700]   Like hey, we're self-governing.
[00:35:02.700 --> 00:35:04.440]   We govern ourselves if we know
[00:35:04.440 --> 00:35:06.680]   how to individually govern ourselves.
[00:35:06.680 --> 00:35:10.260]   And the founders believed this.
[00:35:10.260 --> 00:35:15.260]   So they believed that Christianity or morality, religion,
[00:35:15.260 --> 00:35:18.020]   was the best encouragement that man had
[00:35:18.020 --> 00:35:21.900]   to encourage society to flourish, to encourage virtue.
[00:35:21.900 --> 00:35:25.140]   John Adams said this.
[00:35:25.140 --> 00:35:28.340]   We have no government armed with the power
[00:35:28.340 --> 00:35:30.860]   capable of contending with the human passions
[00:35:30.860 --> 00:35:31.700]   or human nature.
[00:35:31.700 --> 00:35:33.740]   In other words, there is not a government strong enough
[00:35:33.740 --> 00:35:38.100]   to fight against human nature if it's unbridled
[00:35:38.100 --> 00:35:43.100]   or doesn't have bridling it, morality and religion.
[00:35:43.100 --> 00:35:47.580]   Our constitution was made for a moral and religious people.
[00:35:47.580 --> 00:35:51.540]   It is wholly inadequate to the government of any other.
[00:35:51.540 --> 00:35:55.380]   But Adams says, if we get rid of religion,
[00:35:55.380 --> 00:35:57.900]   we will not be able to hire enough police.
[00:35:57.900 --> 00:36:01.420]   And we will self-destruct.
[00:36:01.420 --> 00:36:04.300]   That is our second president of the United States.
[00:36:04.300 --> 00:36:09.820]   The third thing, so freedom requires virtue.
[00:36:09.820 --> 00:36:12.360]   Virtue requires faith.
[00:36:12.360 --> 00:36:16.700]   And faith requires freedom.
[00:36:16.700 --> 00:36:19.440]   A part of the founding of a country was like,
[00:36:19.440 --> 00:36:21.160]   hey, we're gonna have freedom of religion.
[00:36:21.160 --> 00:36:23.620]   Everyone is free to worship any way that they want.
[00:36:23.620 --> 00:36:24.460]   Here's why that's so important.
[00:36:24.460 --> 00:36:26.420]   Here's why that's so important.
[00:36:26.420 --> 00:36:29.620]   The founders were rebelling against a state church.
[00:36:29.620 --> 00:36:31.340]   That's why the First Amendment was written in.
[00:36:31.340 --> 00:36:34.300]   Because in England, hey, you're church of England
[00:36:34.300 --> 00:36:35.520]   or you're dead, okay?
[00:36:35.520 --> 00:36:36.360]   So we're gonna have this like,
[00:36:36.360 --> 00:36:37.740]   hey, everybody gets to worship where they want.
[00:36:37.740 --> 00:36:39.540]   If you don't worship here, we're gonna kill you.
[00:36:39.540 --> 00:36:41.900]   Bloody Mary and the battles with the Catholic Church
[00:36:41.900 --> 00:36:43.580]   in England, they were rebelling against that.
[00:36:43.580 --> 00:36:46.220]   The Catholic Church had taken over France and Spain
[00:36:46.220 --> 00:36:47.300]   and was an integral part of that.
[00:36:47.300 --> 00:36:49.580]   And so, hey, you're Catholic or you're gone.
[00:36:49.580 --> 00:36:53.220]   And so all of this state church had really influenced
[00:36:53.220 --> 00:36:54.420]   the thinking of the founders where they said,
[00:36:54.420 --> 00:36:55.460]   everyone's gonna be free.
[00:36:55.460 --> 00:36:59.460]   You cannot have true religion if we enforce it by law.
[00:37:00.320 --> 00:37:02.960]   Like if I'm forcing you to come to church and worship God,
[00:37:02.960 --> 00:37:05.120]   you're not actually worshiping God.
[00:37:05.120 --> 00:37:06.960]   Does that make sense?
[00:37:06.960 --> 00:37:07.900]   And so the founders said, look,
[00:37:07.900 --> 00:37:10.720]   in order for faith to truly take place,
[00:37:10.720 --> 00:37:12.800]   true religion is free religion.
[00:37:12.800 --> 00:37:17.080]   People have to choose to do it or it's not true faith.
[00:37:17.080 --> 00:37:18.760]   And they said, faith requires freedom.
[00:37:18.760 --> 00:37:21.760]   And if you lose any of those, you will forfeit your freedom.
[00:37:21.760 --> 00:37:28.720]   Franklin, Ben Franklin said, the more vices a people has,
[00:37:29.800 --> 00:37:32.840]   the more they need masters and dictators
[00:37:32.840 --> 00:37:36.360]   because they can no longer govern themselves
[00:37:36.360 --> 00:37:38.520]   and they'll fight and war with one another.
[00:37:38.520 --> 00:37:44.720]   And as we continue to eradicate faith from our society,
[00:37:44.720 --> 00:37:49.720]   we will eradicate virtue and eventually eradicate freedom.
[00:37:49.720 --> 00:37:54.280]   And we will destroy ourselves just as Paul said,
[00:37:54.280 --> 00:37:56.620]   anytime a people runs from God,
[00:37:56.620 --> 00:38:01.620]   they run from the source of life, order, and peace.
[00:38:01.620 --> 00:38:07.020]   And it is a drift that is happening.
[00:38:07.020 --> 00:38:08.300]   I mean, it's not hard to see like, man,
[00:38:08.300 --> 00:38:12.740]   if you drift as a nation towards away from faith,
[00:38:12.740 --> 00:38:14.580]   like things just don't go well for you.
[00:38:14.580 --> 00:38:15.820]   You can see it all over Europe.
[00:38:15.820 --> 00:38:18.760]   You could see it, let's take a look at Amsterdam specifically.
[00:38:18.760 --> 00:38:20.460]   One example, inside of Europe,
[00:38:20.460 --> 00:38:22.500]   once during its golden age,
[00:38:22.500 --> 00:38:24.940]   Amsterdam was considered the epicenter
[00:38:24.940 --> 00:38:26.420]   of Protestant Christianity.
[00:38:26.420 --> 00:38:28.740]   It was known for its churches.
[00:38:28.740 --> 00:38:29.740]   It was known for the faith
[00:38:29.740 --> 00:38:30.820]   and the people that was producing.
[00:38:30.820 --> 00:38:34.100]   It was known for a way of life very different than today.
[00:38:34.100 --> 00:38:37.900]   Today, it is known for, it is secular.
[00:38:37.900 --> 00:38:41.420]   The church has drifted from its place or from that nation.
[00:38:41.420 --> 00:38:44.180]   And it is known for sex slavery or for prostitution
[00:38:44.180 --> 00:38:47.460]   for very different reasons.
[00:38:47.460 --> 00:38:49.620]   Anytime a nation drifts or runs from God,
[00:38:49.620 --> 00:38:52.260]   they invite and bring destruction on their land.
[00:38:52.260 --> 00:38:55.340]   And it is happening as a Christian faith
[00:38:55.340 --> 00:38:58.220]   continues to be removed and restricted.
[00:38:58.220 --> 00:39:02.420]   And the church, which has done a horrible job
[00:39:02.420 --> 00:39:05.240]   of standing up and not compromising,
[00:39:05.240 --> 00:39:09.100]   anytime the church is weakened in a nation,
[00:39:09.100 --> 00:39:14.540]   the nation becomes morally weak
[00:39:14.540 --> 00:39:16.240]   and moves towards destruction.
[00:39:16.240 --> 00:39:20.020]   We are already seeing signs of decline in our country.
[00:39:20.020 --> 00:39:22.880]   It is a more divided nation than ever before.
[00:39:22.880 --> 00:39:25.980]   We have $20 trillion in debt.
[00:39:25.980 --> 00:39:27.940]   The disintegration of the family
[00:39:27.940 --> 00:39:30.420]   has happened in the last 50 years.
[00:39:30.420 --> 00:39:34.840]   In 1965, 5% of children were born to single mothers.
[00:39:34.840 --> 00:39:37.620]   Today, it's over 40%.
[00:39:37.620 --> 00:39:38.840]   Think about that.
[00:39:38.840 --> 00:39:41.460]   In the African-American community,
[00:39:41.460 --> 00:39:43.660]   the black community, it's 72%.
[00:39:43.660 --> 00:39:48.220]   In the Hispanic community, it's 53%.
[00:39:49.220 --> 00:39:52.340]   All over, I mean, in the white community,
[00:39:52.340 --> 00:39:53.980]   it's just right there with the Hispanic community.
[00:39:53.980 --> 00:39:57.260]   The Asian-American community is doing honestly the best.
[00:39:57.260 --> 00:40:00.180]   Now we're seeing this disintegration of the family
[00:40:00.180 --> 00:40:01.020]   all over the place.
[00:40:01.020 --> 00:40:03.340]   We're seeing enormous amounts of death.
[00:40:03.340 --> 00:40:05.560]   One in three children are raised in poverty in America,
[00:40:05.560 --> 00:40:08.280]   according to a UNICEF study that came out a year ago.
[00:40:08.280 --> 00:40:10.280]   One in three below the poverty line.
[00:40:10.280 --> 00:40:15.100]   Is it any wonder as our nation moves from God,
[00:40:15.100 --> 00:40:19.300]   pornography is the most successful industry in America.
[00:40:19.300 --> 00:40:22.940]   Pornography makes more money than the NBA,
[00:40:22.940 --> 00:40:26.220]   MLB, and the NFL combined.
[00:40:26.220 --> 00:40:32.560]   It is more common today to be raped than to be a smoker.
[00:40:32.560 --> 00:40:33.400]   Think about that.
[00:40:33.400 --> 00:40:38.060]   And our nation, as it continues to run from God,
[00:40:38.060 --> 00:40:41.980]   is gonna continue to spiral and continue to fall
[00:40:41.980 --> 00:40:45.000]   if it does not restore what has been removed.
[00:40:45.000 --> 00:40:48.820]   And even our political leaders,
[00:40:48.820 --> 00:40:53.260]   I don't know what degree,
[00:40:53.260 --> 00:40:55.500]   like, you guys have been following any of that stuff,
[00:40:55.500 --> 00:40:57.560]   but are we really surprised?
[00:40:57.560 --> 00:41:01.820]   Our leaders are a reflection of the culture around us.
[00:41:01.820 --> 00:41:04.180]   If some of them have said crazy things,
[00:41:04.180 --> 00:41:05.820]   which are horrendous,
[00:41:05.820 --> 00:41:09.980]   they're not things that are not being said in rap songs,
[00:41:09.980 --> 00:41:12.940]   in sitcoms, all over the place.
[00:41:12.940 --> 00:41:16.460]   Is it any surprise?
[00:41:16.460 --> 00:41:20.940]   And our nation will continue to spiral
[00:41:20.940 --> 00:41:24.520]   until the church steps up and is the church,
[00:41:24.520 --> 00:41:25.620]   'cause here's what we know.
[00:41:25.620 --> 00:41:27.160]   Like, our hope, and I'm about to close
[00:41:27.160 --> 00:41:30.540]   and land the plane right here, our hope is not in America.
[00:41:30.540 --> 00:41:32.260]   As Christians, our hope,
[00:41:32.260 --> 00:41:34.380]   our, like, if you're a follower of Jesus in the room,
[00:41:34.380 --> 00:41:36.480]   your hope, my hope, is not in America.
[00:41:36.480 --> 00:41:38.720]   But you are the hope of America,
[00:41:38.720 --> 00:41:40.280]   because you're the body of Christ.
[00:41:40.280 --> 00:41:42.600]   You are the closest that anyone will ever be to Jesus.
[00:41:42.600 --> 00:41:43.880]   It's you.
[00:41:43.880 --> 00:41:45.280]   The democracy that is around us,
[00:41:45.280 --> 00:41:47.720]   the democratic republic, if you call it that, which it is,
[00:41:47.720 --> 00:41:49.600]   but the democracy that we're a part of
[00:41:49.600 --> 00:41:51.500]   will only be as strong as the church that makes it up.
[00:41:51.500 --> 00:41:52.820]   If you're a follower of Jesus Christ,
[00:41:52.820 --> 00:41:55.360]   that is your responsibility and mine.
[00:41:55.360 --> 00:41:58.900]   Because America's not our hope, you're the hope of America.
[00:41:58.900 --> 00:42:00.240]   And the question that's been asked of us,
[00:42:00.240 --> 00:42:03.060]   will we rise up and be the church more than ever before?
[00:42:03.060 --> 00:42:07.000]   It is crucial that our mission as followers of Jesus
[00:42:07.000 --> 00:42:10.000]   to do whatever we have to, by whatever means possible,
[00:42:10.000 --> 00:42:12.720]   to allow people to know the God who loved them so much
[00:42:12.720 --> 00:42:13.920]   he would die for them.
[00:42:13.920 --> 00:42:17.120]   And take the message of Christianity
[00:42:17.120 --> 00:42:19.560]   all over to every place and space in our town,
[00:42:19.560 --> 00:42:21.680]   in our city, in our state, and in our country.
[00:42:21.680 --> 00:42:22.840]   'Cause you're the hope.
[00:42:22.840 --> 00:42:27.200]   I love what one man said where he just said,
[00:42:27.200 --> 00:42:29.180]   "Look, Jesus did not come to take sides,
[00:42:29.180 --> 00:42:32.080]   "democrat, republican, he came to take over
[00:42:32.080 --> 00:42:35.680]   "and take over the hearts of people and change the world.
[00:42:35.680 --> 00:42:36.740]   "And as the body of Christ,
[00:42:36.740 --> 00:42:39.140]   "you're the means he's doing that through."
[00:42:39.140 --> 00:42:41.620]   And that's our role, that's our hope,
[00:42:41.620 --> 00:42:42.820]   that's our application.
[00:42:42.820 --> 00:42:46.860]   Because if we do not restore that is not restored,
[00:42:46.860 --> 00:42:49.480]   we will continue to fall.
[00:42:49.480 --> 00:42:52.820]   I'll close here.
[00:42:52.820 --> 00:42:53.660]   I like,
[00:42:53.660 --> 00:43:00.260]   I think in a weird way,
[00:43:00.260 --> 00:43:03.940]   we're like this rose as a country.
[00:43:03.940 --> 00:43:04.960]   And follow me.
[00:43:05.800 --> 00:43:07.200]   (congregation laughing)
[00:43:07.200 --> 00:43:09.560]   I feel like this is like, just became The Bachelor.
[00:43:09.560 --> 00:43:12.900]   (congregation laughing)
[00:43:12.900 --> 00:43:16.600]   If this thing, like it looks pretty,
[00:43:16.600 --> 00:43:19.860]   like it's like, oh man, it's a good looking rose.
[00:43:19.860 --> 00:43:20.960]   This thing is dying.
[00:43:20.960 --> 00:43:23.840]   It's cut off from its roots.
[00:43:23.840 --> 00:43:26.060]   Like it looks beautiful today,
[00:43:26.060 --> 00:43:27.860]   but I don't know if you've ever been around flowers.
[00:43:27.860 --> 00:43:29.500]   I'm guessing for the girls, for sure you have,
[00:43:29.500 --> 00:43:31.560]   and if guys, hopefully you have.
[00:43:31.560 --> 00:43:33.360]   If this thing is not placed in water,
[00:43:33.360 --> 00:43:34.280]   it's gonna die quickly.
[00:43:34.280 --> 00:43:36.400]   And here's what, no matter how much water we put in it,
[00:43:36.400 --> 00:43:38.940]   in a week, this will not look like this.
[00:43:38.940 --> 00:43:42.280]   Like it may look somewhat pretty right now,
[00:43:42.280 --> 00:43:45.240]   but be assured, it is dying
[00:43:45.240 --> 00:43:48.080]   because it is cut off from its roots.
[00:43:48.080 --> 00:43:50.600]   The church in America
[00:43:50.600 --> 00:43:57.800]   is the only hope of reconnecting our country to its roots.
[00:43:57.800 --> 00:44:01.600]   Our nation will be like this flower will be in a week,
[00:44:01.600 --> 00:44:02.840]   and that it may look pretty right now,
[00:44:02.840 --> 00:44:03.800]   you're like, "Yeah, but look, dude,
[00:44:03.800 --> 00:44:04.840]   "I got the new iPhone 7.
[00:44:04.840 --> 00:44:06.180]   "I mean, my life is pretty good.
[00:44:06.180 --> 00:44:07.540]   "I mean, things are going fine.
[00:44:07.540 --> 00:44:08.740]   "The economy's okay.
[00:44:08.740 --> 00:44:09.780]   "Everything looks okay.
[00:44:09.780 --> 00:44:11.380]   "Everything still looks pretty."
[00:44:11.380 --> 00:44:16.480]   But when things get cut off from their roots,
[00:44:16.480 --> 00:44:18.280]   their foundation, they begin to die.
[00:44:18.280 --> 00:44:22.680]   And so it will be for us
[00:44:22.680 --> 00:44:26.080]   if we do not reconnect and reestablish,
[00:44:26.080 --> 00:44:29.640]   go back to the America the founders dreamed of,
[00:44:29.640 --> 00:44:33.560]   the America that Jesus loves a lot more
[00:44:33.560 --> 00:44:34.400]   than you and I ever will,
[00:44:34.400 --> 00:44:36.080]   because he loves people
[00:44:36.080 --> 00:44:39.340]   and the people that made up and make up America.
[00:44:39.340 --> 00:44:46.680]   I don't know if you're like,
[00:44:46.680 --> 00:44:49.780]   I like have this weird, I've always loved our country.
[00:44:49.780 --> 00:44:52.080]   And I don't know, anybody like,
[00:44:52.080 --> 00:44:53.600]   anybody love America in here?
[00:44:53.600 --> 00:44:55.040]   Hopefully you do more of this message.
[00:44:55.040 --> 00:45:00.040]   I think even from like a young age,
[00:45:00.040 --> 00:45:01.200]   I like find writings.
[00:45:01.200 --> 00:45:02.320]   I was looking through in this past week
[00:45:02.320 --> 00:45:03.600]   'cause I was like trying to find an illustration
[00:45:03.600 --> 00:45:04.640]   for something and I was looking at stuff
[00:45:04.640 --> 00:45:06.120]   that was all like, man, as a six-year-old,
[00:45:06.120 --> 00:45:06.940]   man, I just love America.
[00:45:06.940 --> 00:45:07.780]   Everybody should move to America.
[00:45:07.780 --> 00:45:08.620]   I love America.
[00:45:08.620 --> 00:45:11.080]   Here's what you and I love about America.
[00:45:11.080 --> 00:45:13.320]   And what will continue to be lovable about America
[00:45:13.320 --> 00:45:16.360]   or will cease to be an America worth loving
[00:45:16.360 --> 00:45:19.340]   is not the American culture.
[00:45:19.340 --> 00:45:21.720]   It is the Christian culture.
[00:45:21.720 --> 00:45:23.320]   And man, I want that with all of my heart.
[00:45:23.320 --> 00:45:24.600]   And I know in this room,
[00:45:24.600 --> 00:45:26.760]   there's men and women who share that desire,
[00:45:26.760 --> 00:45:28.880]   who share the desire that, hey, all over the city,
[00:45:28.880 --> 00:45:30.760]   all over this town, all over this country,
[00:45:30.760 --> 00:45:32.680]   we're gonna take the message of Jesus Christ.
[00:45:32.680 --> 00:45:34.920]   It is the Christian culture that provides freedom.
[00:45:34.920 --> 00:45:37.520]   It is the Christian culture that says every person,
[00:45:37.520 --> 00:45:39.880]   man, woman, red, yellow, black, and white,
[00:45:39.880 --> 00:45:41.240]   all of them are precious in his sight.
[00:45:41.240 --> 00:45:42.540]   All of them deserve dignity.
[00:45:42.540 --> 00:45:45.860]   All of them should be treated with care, with opportunity.
[00:45:45.860 --> 00:45:47.960]   All of them have rights.
[00:45:47.960 --> 00:45:49.740]   That is the Christian message.
[00:45:49.740 --> 00:45:52.520]   And if there's any part of you,
[00:45:52.520 --> 00:45:53.480]   if you walk out of here tonight,
[00:45:53.480 --> 00:45:55.360]   you're like, man, they're just like all about America
[00:45:55.360 --> 00:45:56.200]   in this place.
[00:45:56.200 --> 00:45:57.480]   I'm like more like world-focused.
[00:45:57.480 --> 00:45:58.920]   We're all about Jesus.
[00:45:58.920 --> 00:46:01.040]   And we're all about people knowing Jesus.
[00:46:01.040 --> 00:46:02.840]   We think that America is not our hope.
[00:46:02.840 --> 00:46:05.780]   We are the hope of America because of Christ.
[00:46:05.780 --> 00:46:10.080]   And if you're not a Christian,
[00:46:10.080 --> 00:46:11.980]   you're not the hope of America.
[00:46:11.980 --> 00:46:14.840]   But there's a hope you need to know, and that's Jesus,
[00:46:14.840 --> 00:46:17.040]   your savior who loved you and died for you,
[00:46:17.040 --> 00:46:19.500]   the savior of George Washington,
[00:46:19.500 --> 00:46:21.840]   the savior of the men who founded this country,
[00:46:23.160 --> 00:46:27.040]   the savior of our world, of every Pakistani,
[00:46:27.040 --> 00:46:30.420]   every Saudi, every English person,
[00:46:30.420 --> 00:46:32.480]   everyone who's ever lived,
[00:46:32.480 --> 00:46:36.280]   and the only one who offers hope to a world who needs it
[00:46:36.280 --> 00:46:41.880]   and life, and who when we follow will lead us
[00:46:41.880 --> 00:46:44.120]   as a person and as a people to life.
[00:46:44.120 --> 00:46:45.560]   Let me pray that be the case.
[00:46:45.560 --> 00:46:49.840]   Father, would you heal our land?
[00:46:49.840 --> 00:46:52.160]   You tell us that if your people,
[00:46:52.160 --> 00:46:53.760]   in the Old Testament, speaking of Israel,
[00:46:53.760 --> 00:46:55.080]   now as the New Testament,
[00:46:55.080 --> 00:46:57.760]   your people, the church, will humble themselves,
[00:46:57.760 --> 00:47:01.360]   repent, will seek your face,
[00:47:01.360 --> 00:47:04.500]   then you will hear from heaven and you will heal their land.
[00:47:04.500 --> 00:47:09.240]   God, would you heal our land?
[00:47:09.240 --> 00:47:13.420]   Father, we need you.
[00:47:13.420 --> 00:47:18.560]   Would you help us to stand firm as followers of Jesus
[00:47:18.560 --> 00:47:21.640]   as we look at a government that is spiraling out of control
[00:47:21.640 --> 00:47:24.400]   and realizing that we live not in a monarchy.
[00:47:24.400 --> 00:47:26.640]   We don't submit to a king.
[00:47:26.640 --> 00:47:29.040]   We submit to a savior and we live in a democracy.
[00:47:29.040 --> 00:47:31.800]   And so we, the people, millions of Christians,
[00:47:31.800 --> 00:47:34.240]   if they act like Christians and follow Jesus,
[00:47:34.240 --> 00:47:36.240]   are more forceful, more powerful,
[00:47:36.240 --> 00:47:39.340]   have more influence than any political leader ever will.
[00:47:39.340 --> 00:47:41.840]   Would you strengthen your church, Lord?
[00:47:41.840 --> 00:47:44.920]   And would you multiply it all over this world?
[00:47:44.920 --> 00:47:47.360]   Would you bring freedom, and equality, and rights
[00:47:48.480 --> 00:47:50.720]   through the power of forgiveness
[00:47:50.720 --> 00:47:53.160]   that is found in Jesus alone in every nation,
[00:47:53.160 --> 00:47:55.700]   in every place, in every space, Lord?
[00:47:55.700 --> 00:47:58.160]   Would you come quickly?
[00:47:58.160 --> 00:48:04.060]   Would you bless our nation by turning our nation to you?
[00:48:04.060 --> 00:48:05.880]   Amen.
[00:48:05.880 --> 00:48:12.600]   - Dude, that's the best version of God Bless America
[00:48:12.600 --> 00:48:13.960]   there's ever been.
[00:48:13.960 --> 00:48:15.100]   Man, we love you guys.
[00:48:15.100 --> 00:48:16.680]   We wanna make sure you know about a few opportunities
[00:48:16.680 --> 00:48:19.360]   that are coming up and it's so perfect.
[00:48:19.360 --> 00:48:22.840]   We were talking about the blessing of God on America,
[00:48:22.840 --> 00:48:24.920]   that the worst thing God can do
[00:48:24.920 --> 00:48:28.920]   is financially bless our country if we're running from him.
[00:48:28.920 --> 00:48:30.760]   So sometimes the blessing of God looks like,
[00:48:30.760 --> 00:48:33.000]   hey, I'm just gonna turn you guys back to me
[00:48:33.000 --> 00:48:34.520]   through whatever it takes,
[00:48:34.520 --> 00:48:36.440]   through a broken political system,
[00:48:36.440 --> 00:48:41.440]   through a less than ideal president on,
[00:48:41.440 --> 00:48:43.080]   yeah, I'll just stop there.
[00:48:43.080 --> 00:48:46.840]   Sometimes he turns through a recession,
[00:48:46.840 --> 00:48:49.080]   through whatever it is, man.
[00:48:49.080 --> 00:48:50.920]   And that's the most loving thing he can do,
[00:48:50.920 --> 00:48:53.800]   to do whatever it takes, I'm gonna turn you back.
[00:48:53.800 --> 00:48:55.220]   And so we're praying that that would take place.
[00:48:55.220 --> 00:48:56.880]   That's why they sang that part right there.
[00:48:56.880 --> 00:48:57.800]   We wanna make sure you guys know
[00:48:57.800 --> 00:48:58.880]   about a couple opportunities.
[00:48:58.880 --> 00:49:01.820]   If you wanna talk about anything that you heard tonight,
[00:49:01.820 --> 00:49:03.400]   we'd love to talk with you, we'd love to pray with you.
[00:49:03.400 --> 00:49:04.640]   If you're walking through something down front,
[00:49:04.640 --> 00:49:07.000]   we'll have volunteers that'll be here to connect with you.
[00:49:07.000 --> 00:49:08.960]   We'd love to meet and love to speak with you.
[00:49:08.960 --> 00:49:10.240]   If you're not in a community group,
[00:49:10.240 --> 00:49:11.380]   tonight is an opportunity for you
[00:49:11.380 --> 00:49:12.920]   to get to connect with other men and women.
[00:49:12.920 --> 00:49:15.760]   We think that no one should have to walk through life alone.
[00:49:15.760 --> 00:49:17.740]   And so if you don't have a small group of people
[00:49:17.740 --> 00:49:19.680]   that come around you and encourage you
[00:49:19.680 --> 00:49:21.520]   in your walk with Jesus,
[00:49:21.520 --> 00:49:23.560]   my guess is that walk is lonely
[00:49:23.560 --> 00:49:27.120]   and a lot more difficult than God wants it to be.
[00:49:27.120 --> 00:49:28.640]   And so tonight you have a chance to get plugged in.
[00:49:28.640 --> 00:49:29.960]   If you're a guy, you can go right down
[00:49:29.960 --> 00:49:31.160]   this little hallway right here.
