
[00:00:00.000 --> 00:00:00.840]   - Hey guys.
[00:19:01.020 --> 00:19:04.780]   But the corner bet, you're saying one, four, five, or two.
[00:19:04.780 --> 00:19:06.580]   Guys, let me tell you something.
[00:19:08.360 --> 00:19:13.160]   Every single one of you is placing a bet in this life.
[00:19:13.160 --> 00:19:14.480]   You are placing a bet.
[00:19:14.480 --> 00:19:18.420]   You may not realize that you're placing a bet.
[00:19:18.420 --> 00:19:21.320]   You're not thinking about it, but you're placing a bet.
[00:19:21.320 --> 00:19:24.020]   Let's start with red and black.
[00:19:24.020 --> 00:19:25.480]   That's the most careless thing you can do.
[00:19:25.480 --> 00:19:26.520]   You have a good chance of winning.
[00:19:26.520 --> 00:19:28.380]   That's the one my son won.
[00:19:28.380 --> 00:19:31.720]   Red or black, 50/50, you're only gonna double your money.
[00:19:31.720 --> 00:19:37.020]   But a lot of you in life aren't even thinking about this.
[00:19:37.020 --> 00:19:39.920]   You've casually tossed a chip in with God
[00:19:39.920 --> 00:19:41.860]   or a chip in with the world.
[00:19:41.860 --> 00:19:44.220]   You like that, Jesus, the world?
[00:19:44.220 --> 00:19:46.420]   So good, black, red.
[00:19:46.420 --> 00:19:48.460]   Plays out so great.
[00:19:48.460 --> 00:19:50.020]   Gotta redeem it somehow, y'all.
[00:19:50.020 --> 00:19:54.020]   You casually do that.
[00:19:54.020 --> 00:19:55.320]   You're not overthinking it.
[00:19:55.320 --> 00:19:57.460]   You barely even think about what you're doing
[00:19:57.460 --> 00:19:58.580]   or why you're doing it.
[00:19:58.580 --> 00:20:00.180]   I think that is a lot of us.
[00:20:00.180 --> 00:20:02.560]   Corner bet.
[00:20:02.560 --> 00:20:05.620]   One, two, four, five.
[00:20:05.620 --> 00:20:07.380]   This one is a little more strategic.
[00:20:07.380 --> 00:20:09.780]   In fact, probably most of the girls in here
[00:20:09.780 --> 00:20:12.580]   will relate more to this than the other one.
[00:20:12.580 --> 00:20:14.580]   This one, you're planning it out.
[00:20:14.580 --> 00:20:17.160]   But you're gonna put your chips on a few things.
[00:20:17.160 --> 00:20:18.620]   You're gonna say, you know what?
[00:20:18.620 --> 00:20:21.720]   I do think Jesus is real, yes.
[00:20:21.720 --> 00:20:24.420]   But I also wanna get married, yes.
[00:20:24.420 --> 00:20:26.780]   And I also would like a cute dog.
[00:20:26.780 --> 00:20:29.980]   And I want a good job.
[00:20:29.980 --> 00:20:33.620]   And I wanna make enough money that I can shop.
[00:20:34.580 --> 00:20:36.860]   (congregation laughing)
[00:20:36.860 --> 00:20:38.780]   And that's okay.
[00:20:38.780 --> 00:20:39.620]   It's okay.
[00:20:39.620 --> 00:20:41.760]   None of that's bad.
[00:20:41.760 --> 00:20:46.760]   But there's definitely a assessment of risk.
[00:20:46.760 --> 00:20:52.720]   If I go all in here, then I may not get this.
[00:20:52.720 --> 00:20:53.960]   And I may not get this.
[00:20:53.960 --> 00:20:55.320]   And I may not get this.
[00:20:59.860 --> 00:21:04.160]   Every one of you is putting your hope, your money,
[00:21:04.160 --> 00:21:08.460]   your time, your passions, your curiosity,
[00:21:08.460 --> 00:21:11.760]   all of you are putting your money somewhere.
[00:21:11.760 --> 00:21:14.160]   You're putting it somewhere.
[00:21:14.160 --> 00:21:19.320]   And how divided it is, it's interesting,
[00:21:19.320 --> 00:21:20.460]   the lower the payout.
[00:21:20.460 --> 00:21:26.120]   So if I put it on a row, Stephen's in the back going,
[00:21:26.120 --> 00:21:28.500]   don't do it, Jenny, you're gonna mess it up.
[00:21:28.500 --> 00:21:30.960]   If I put it on a row, if I put it on a section,
[00:21:30.960 --> 00:21:34.200]   this section right here, then I have the odds go way down.
[00:21:34.200 --> 00:21:36.100]   But if I get anything in this,
[00:21:36.100 --> 00:21:40.520]   and that's what we do is we spread it out so far
[00:21:40.520 --> 00:21:44.000]   so that hopefully something works out for us.
[00:21:44.000 --> 00:21:47.200]   Seek ye first the kingdom of God
[00:21:47.200 --> 00:21:49.400]   and all these things will be added to you.
[00:21:49.400 --> 00:21:52.600]   And yet we are trying to get all these things
[00:21:52.600 --> 00:21:55.500]   and adding God to that.
[00:21:57.260 --> 00:22:01.920]   Next, small risks lead to big risks.
[00:22:01.920 --> 00:22:07.560]   Small risks lead to big risks.
[00:22:07.560 --> 00:22:08.860]   Okay, let's look at David.
[00:22:08.860 --> 00:22:15.020]   Do you think most shepherds today or even back then
[00:22:15.020 --> 00:22:18.160]   have stories like there was a lion and there was a bear?
[00:22:18.160 --> 00:22:19.680]   Do you think that that was common?
[00:22:19.680 --> 00:22:20.820]   I don't think that was common.
[00:22:20.820 --> 00:22:25.320]   I'm like, dude's sitting with a harp in the field
[00:22:25.320 --> 00:22:26.160]   watching sheep.
[00:22:26.160 --> 00:22:29.860]   I don't think bears and lions were like all over the place,
[00:22:29.860 --> 00:22:34.860]   but God sent David a bear and God sent David a lion.
[00:22:34.860 --> 00:22:37.940]   Why?
[00:22:37.940 --> 00:22:41.720]   Because he knew there would be a Goliath.
[00:22:41.720 --> 00:22:48.700]   See the way risk works is it rarely is that God
[00:22:48.700 --> 00:22:51.820]   is gonna ask you to move to China
[00:22:51.820 --> 00:22:53.620]   and be a part of the underground church.
[00:22:53.620 --> 00:22:55.380]   That's not how it usually works.
[00:22:55.380 --> 00:22:59.320]   What happens is he will ask you to serve in the nursery.
[00:22:59.320 --> 00:23:04.600]   Like he will put something in your spirit that says,
[00:23:04.600 --> 00:23:05.440]   you know what?
[00:23:05.440 --> 00:23:09.500]   I think I'm supposed to sign up to lead Sunday school.
[00:23:09.500 --> 00:23:10.760]   One of my son's best friends,
[00:23:10.760 --> 00:23:12.220]   I sat by him in church the other day
[00:23:12.220 --> 00:23:14.780]   and he had to dart out really quickly and he leaned over.
[00:23:14.780 --> 00:23:16.100]   He was like, I've got to go.
[00:23:16.100 --> 00:23:17.340]   My kids are waiting for me.
[00:23:17.340 --> 00:23:20.260]   And he's leading five-year-olds in church.
[00:23:20.260 --> 00:23:24.540]   He's 25, 26 years old and they love him.
[00:23:24.540 --> 00:23:25.780]   His name's Grady.
[00:23:25.780 --> 00:23:30.780]   And he was like, but Mrs. Allen, I love them more.
[00:23:30.780 --> 00:23:33.100]   He said, I don't want them to graduate.
[00:23:33.100 --> 00:23:35.140]   And this is the week that they're gonna go up
[00:23:35.140 --> 00:23:38.020]   and I'm so devastated that I'm not going with them.
[00:23:38.020 --> 00:23:41.020]   Sometimes that risk, and he said,
[00:23:41.020 --> 00:23:42.160]   I don't know why I did it.
[00:23:42.160 --> 00:23:45.460]   I just felt like I was supposed to get more involved.
[00:23:45.460 --> 00:23:46.460]   I was supposed to serve.
[00:23:46.460 --> 00:23:48.860]   Like, I could, I should.
[00:23:48.860 --> 00:23:50.380]   It was just a little bitty risk.
[00:23:50.380 --> 00:23:52.060]   But here's the thing about risks.
[00:23:53.140 --> 00:23:56.940]   When I took my kids cliff jumping, they're terrified.
[00:23:56.940 --> 00:23:58.820]   They're going off a cliff this big.
[00:23:58.820 --> 00:24:00.800]   They're terrified till they do it once.
[00:24:00.800 --> 00:24:01.680]   And then guess what?
[00:24:01.680 --> 00:24:03.500]   They're looking at the next higher cliff
[00:24:03.500 --> 00:24:05.300]   and they're like, let's go, let's go on the higher one.
[00:24:05.300 --> 00:24:06.420]   And then they're jumping off of that.
[00:24:06.420 --> 00:24:08.820]   And before long, I'm weeping in the fetal position
[00:24:08.820 --> 00:24:11.180]   because they're jumping off of a 10-story building
[00:24:11.180 --> 00:24:12.100]   into the water.
[00:24:12.100 --> 00:24:14.180]   My offspring, right?
[00:24:14.180 --> 00:24:15.260]   That's how it goes.
[00:24:15.260 --> 00:24:21.220]   Gets bigger and bigger because we get conditioned.
[00:24:21.540 --> 00:24:26.540]   We realize that if we jump off that cliff, that we're okay.
[00:24:26.540 --> 00:24:30.020]   Not only are we okay, but this is fun.
[00:24:30.020 --> 00:24:31.820]   And this is what we were built for.
[00:24:31.820 --> 00:24:34.680]   That's how God works.
[00:24:34.680 --> 00:24:36.580]   This isn't some scary thing
[00:24:36.580 --> 00:24:38.220]   that he's calling you into drudgery.
[00:24:38.220 --> 00:24:42.900]   He is actually calling you into the abundant life
[00:24:42.900 --> 00:24:45.260]   that you're missing if you don't live this way.
[00:24:48.920 --> 00:24:52.640]   Obedient, risk, fast tracks, growth.
[00:24:52.640 --> 00:24:56.400]   Now, I know this morning TA talked about,
[00:24:56.400 --> 00:24:59.760]   he talked a little bit about sin.
[00:24:59.760 --> 00:25:03.480]   And he talked about our bodies and what they were made for.
[00:25:03.480 --> 00:25:07.080]   And some of you have struggled
[00:25:07.080 --> 00:25:09.920]   with the same sin for a decade.
[00:25:09.920 --> 00:25:13.520]   And you don't know how to change.
[00:25:13.520 --> 00:25:17.480]   And you don't know why things aren't changing.
[00:25:17.480 --> 00:25:21.080]   Some of you have been looking for purpose in your life
[00:25:21.080 --> 00:25:23.400]   since you were 12 years old,
[00:25:23.400 --> 00:25:25.200]   and you still don't know what it is.
[00:25:25.200 --> 00:25:30.480]   Risk, fast tracks, growth.
[00:25:30.480 --> 00:25:36.960]   It causes you to actually want God because you need God.
[00:25:36.960 --> 00:25:39.800]   When you're standing there going,
[00:25:39.800 --> 00:25:41.920]   "I'm scared and I don't know how to do this.
[00:25:41.920 --> 00:25:44.600]   "And I feel empty and I don't know if this is gonna work.
[00:25:44.600 --> 00:25:46.520]   "And I don't know if this risk
[00:25:46.520 --> 00:25:48.320]   "is actually gonna prove worth it."
[00:25:48.320 --> 00:25:50.400]   I have been there so many times.
[00:25:50.400 --> 00:25:53.880]   And guys, I'm on my knees and my favorite two words,
[00:25:53.880 --> 00:25:56.080]   I prayed it yesterday and put it on Instagram,
[00:25:56.080 --> 00:25:59.600]   is help God, help God, help God.
[00:25:59.600 --> 00:26:00.480]   And guess what?
[00:26:00.480 --> 00:26:03.320]   When you are saying help God, what does that look like?
[00:26:03.320 --> 00:26:04.840]   You are fixing your eyes on Jesus.
[00:26:04.840 --> 00:26:06.880]   You are running the race that was set before you.
[00:26:06.880 --> 00:26:09.400]   And it says that the sin and the burden
[00:26:09.400 --> 00:26:12.240]   that so easily entangles you starts to fall off.
[00:26:12.240 --> 00:26:14.040]   That's Hebrews 12.
[00:26:14.040 --> 00:26:15.600]   It starts to fall off.
[00:26:15.600 --> 00:26:16.440]   Why?
[00:26:16.440 --> 00:26:17.560]   Because you're so busy running,
[00:26:17.560 --> 00:26:19.760]   you don't have time to think about yourself.
[00:26:19.760 --> 00:26:24.080]   Like this is how the Christian life is meant to be run
[00:26:24.080 --> 00:26:27.480]   in abundance, that we would not be hedging our bets
[00:26:27.480 --> 00:26:29.960]   and trying to control our lives and figure it out.
[00:26:29.960 --> 00:26:31.760]   We are fixing our eyes on Jesus,
[00:26:31.760 --> 00:26:34.680]   running the race he has set before us,
[00:26:34.680 --> 00:26:36.920]   and throwing off the sin and the burden
[00:26:36.920 --> 00:26:38.840]   because why would we carry that around
[00:26:38.840 --> 00:26:40.680]   when we've got a race to run?
[00:26:40.680 --> 00:26:43.320]   If you're wondering why you're still stuck in a sin
[00:26:43.320 --> 00:26:47.600]   10 years later, go sign up to lead five-year-olds
[00:26:47.600 --> 00:26:49.920]   or do something that will change your life
[00:26:49.920 --> 00:26:52.200]   and make you less selfish.
[00:26:52.200 --> 00:26:55.640]   Care about someone other than yourself.
[00:26:55.640 --> 00:26:58.360]   And all of a sudden you don't have time to sin
[00:26:58.360 --> 00:26:59.720]   because you're thinking about the people
[00:26:59.720 --> 00:27:01.800]   that are looking up to you.
[00:27:01.800 --> 00:27:02.960]   You're thinking about the people
[00:27:02.960 --> 00:27:04.400]   that wanna be just like you.
[00:27:04.400 --> 00:27:06.600]   And there's something in the spirit
[00:27:06.600 --> 00:27:10.320]   that happens through us and to us.
[00:27:11.640 --> 00:27:14.960]   When we say, okay, I'll try that, I'll do that,
[00:27:14.960 --> 00:27:17.200]   that's not comfortable for me.
[00:27:17.200 --> 00:27:19.960]   Help God, help.
[00:27:19.960 --> 00:27:26.320]   This is what I know.
[00:27:26.320 --> 00:27:34.180]   Every single thing that I know to be true of God
[00:27:34.180 --> 00:27:38.080]   is not because I was blessed enough to get to go to seminary
[00:27:38.080 --> 00:27:39.640]   and because I know my Bible.
[00:27:39.640 --> 00:27:43.080]   Everything that I know to be true of God
[00:27:43.080 --> 00:27:45.420]   is because I have stepped out on the water
[00:27:45.420 --> 00:27:47.900]   where feet may fail and He has held.
[00:27:47.900 --> 00:27:52.320]   And that is what the life is He has called you to.
[00:27:52.320 --> 00:27:55.800]   Now, some of you are sitting there thinking, this is great.
[00:27:55.800 --> 00:28:01.680]   I'll risk, I don't think it's that big a deal.
[00:28:01.680 --> 00:28:03.080]   What do you want me to do?
[00:28:03.080 --> 00:28:04.560]   And I'll do it.
[00:28:04.560 --> 00:28:07.560]   I'm gonna suggest that probably the thing you want to do
[00:28:07.560 --> 00:28:10.200]   is probably not the thing God's gonna call you to do.
[00:28:10.200 --> 00:28:15.680]   So I'm actually gonna take this great sales pitch
[00:28:15.680 --> 00:28:20.680]   and like kill it because in my experience,
[00:28:20.680 --> 00:28:28.440]   He keeps, I keep saying,
[00:28:28.440 --> 00:28:32.760]   I keep saying I wanna go that way.
[00:28:32.760 --> 00:28:36.400]   And He keeps saying, you're going this way.
[00:28:37.240 --> 00:28:42.240]   And because of that, I am at Him.
[00:28:42.240 --> 00:28:51.720]   But where else am I gonna go?
[00:28:51.720 --> 00:28:59.280]   This is the Christian life,
[00:28:59.280 --> 00:29:04.280]   not finding your perfect career and calling,
[00:29:04.760 --> 00:29:09.120]   but finding ways to die to yourself every single day
[00:29:09.120 --> 00:29:11.600]   and pick up your cross and follow Him
[00:29:11.600 --> 00:29:13.760]   no matter where He says go.
[00:29:13.760 --> 00:29:18.160]   And that is the story of how you know Jesus if you do,
[00:29:18.160 --> 00:29:21.760]   because somebody picked up their cross and followed Jesus
[00:29:21.760 --> 00:29:24.040]   and said, I'm gonna tell this neighbor about God.
[00:29:24.040 --> 00:29:25.840]   I'm gonna go to a new city.
[00:29:25.840 --> 00:29:27.880]   I am going to go to a new country.
[00:29:27.880 --> 00:29:30.160]   I am going to take the gospel somewhere
[00:29:30.160 --> 00:29:33.640]   because someone said, I'll go where I don't wanna go.
[00:29:34.640 --> 00:29:35.840]   You know Jesus.
[00:29:35.840 --> 00:29:41.560]   Because somebody had a conversation
[00:29:41.560 --> 00:29:45.800]   that they didn't probably want to have, you know Jesus.
[00:29:45.800 --> 00:29:50.960]   It is down this road that is more unknown.
[00:29:50.960 --> 00:29:52.160]   It's wilderness.
[00:29:52.160 --> 00:29:53.480]   It's like, let me tell you how I've felt
[00:29:53.480 --> 00:29:54.560]   most of my Christian life.
[00:29:54.560 --> 00:29:57.800]   I have a hatchet, I'm in the jungle and God says go.
[00:29:57.800 --> 00:30:01.080]   And I'm like, there's no road.
[00:30:01.080 --> 00:30:02.240]   He's like, go.
[00:30:03.200 --> 00:30:05.200]   I'm like, you want me just to start chopping?
[00:30:05.200 --> 00:30:09.400]   And He's like, yes, chop and I'll be right with you.
[00:30:09.400 --> 00:30:10.800]   And I'll tell you when to go left
[00:30:10.800 --> 00:30:12.120]   and I'll tell you when to go right.
[00:30:12.120 --> 00:30:15.480]   And you'll know what to do, not because you're smart,
[00:30:15.480 --> 00:30:18.640]   but because I'm good and I'll walk right beside you.
[00:30:18.640 --> 00:30:21.200]   I will be a lamp unto your feet.
[00:30:21.200 --> 00:30:22.440]   I will show you.
[00:30:22.440 --> 00:30:25.040]   I will show you where to go.
[00:30:25.040 --> 00:30:25.880]   And what does that look like?
[00:30:25.880 --> 00:30:27.240]   Everybody's going, what does that look like?
[00:30:27.240 --> 00:30:28.440]   Does God speak?
[00:30:28.440 --> 00:30:29.760]   I know, everybody wants to know.
[00:30:29.760 --> 00:30:31.360]   That's like the trick question
[00:30:31.360 --> 00:30:33.240]   or I'm gonna get in trouble now on the internet.
[00:30:33.240 --> 00:30:34.080]   All right.
[00:30:34.080 --> 00:30:42.960]   I can't tell you, but when I stand in front of choices,
[00:30:42.960 --> 00:30:47.320]   there's a sense of surrender in me
[00:30:47.320 --> 00:30:49.520]   that I will go wherever you call me to go.
[00:30:49.520 --> 00:30:52.600]   And when that has been true of my heart,
[00:30:52.600 --> 00:30:54.760]   not just of my mouth, but of my heart,
[00:30:54.760 --> 00:30:55.920]   I've known what to do.
[00:30:58.120 --> 00:31:03.120]   Surrender always, always is necessary to hear from God.
[00:31:03.120 --> 00:31:10.280]   You will never ever know what to do in your life
[00:31:10.280 --> 00:31:13.880]   as long as you are placing bets on six numbers,
[00:31:13.880 --> 00:31:15.600]   eight numbers, four numbers,
[00:31:15.600 --> 00:31:19.360]   until you place everything into one square.
[00:31:19.360 --> 00:31:21.960]   You will always feel like, why don't I hear from God?
[00:31:21.960 --> 00:31:23.400]   Why do I struggle with my sin?
[00:31:23.400 --> 00:31:24.600]   Why can't I change?
[00:31:24.600 --> 00:31:26.560]   You will be stuck in your sin forever.
[00:31:26.560 --> 00:31:31.360]   It's the simplest, truest thing I could ever say on earth.
[00:31:31.360 --> 00:31:37.240]   Surrender to Jesus, all of it.
[00:31:37.240 --> 00:31:39.760]   Seek ye first the kingdom of God
[00:31:39.760 --> 00:31:42.120]   and all these other things will be added to you.
[00:31:42.120 --> 00:31:46.840]   It's a story of the whole book that we read
[00:31:46.840 --> 00:31:48.120]   and that we preach about.
[00:31:48.120 --> 00:31:54.920]   Abraham, all of the history of all of those imperfect people
[00:31:55.820 --> 00:31:59.060]   that said, God, yes, Esther, I will obey you.
[00:31:59.060 --> 00:32:04.740]   And then this one, and this one isn't fun.
[00:32:04.740 --> 00:32:07.560]   Risk will always confuse the people around you.
[00:32:07.560 --> 00:32:14.460]   Can you imagine what everyone was thinking about David
[00:32:14.460 --> 00:32:16.180]   when he takes off all the armor
[00:32:16.180 --> 00:32:18.060]   and runs out with his little slingshot?
[00:32:18.060 --> 00:32:21.220]   Can you imagine how much everyone was just laughing
[00:32:21.220 --> 00:32:22.560]   and entertained by this?
[00:32:22.560 --> 00:32:25.040]   This was hysterical to them.
[00:32:25.040 --> 00:32:26.240]   They were making fun of him.
[00:32:26.240 --> 00:32:28.740]   The Philistines, everybody's taunting him.
[00:32:28.740 --> 00:32:29.780]   They're not even fighting
[00:32:29.780 --> 00:32:31.460]   because they're literally just having a ball
[00:32:31.460 --> 00:32:33.560]   watching this little boy with a slingshot.
[00:32:33.560 --> 00:32:40.880]   And yet the world has a way of doing things
[00:32:40.880 --> 00:32:42.620]   that is successful.
[00:32:42.620 --> 00:32:44.140]   It makes sense to the world.
[00:32:44.140 --> 00:32:45.460]   It makes sense to us.
[00:32:45.460 --> 00:32:47.540]   It makes sense, this is how you do it.
[00:32:47.540 --> 00:32:48.780]   This is what you do.
[00:32:48.780 --> 00:32:53.780]   But when God calls you to risk something,
[00:32:53.780 --> 00:32:55.460]   to do something for him,
[00:32:55.460 --> 00:33:00.460]   in my experience, it has never made any sense at all.
[00:33:00.460 --> 00:33:03.740]   It has never felt like, wow, I have what I need.
[00:33:03.740 --> 00:33:06.280]   I know what to do, let's go.
[00:33:06.280 --> 00:33:08.060]   It has felt like, are you sure?
[00:33:08.060 --> 00:33:10.060]   Because this is gonna be embarrassing.
[00:33:10.060 --> 00:33:12.420]   This feels scary.
[00:33:12.420 --> 00:33:15.080]   I don't think that this could possibly be right.
[00:33:15.080 --> 00:33:19.060]   I remember when we started If Gathering,
[00:33:19.060 --> 00:33:20.220]   it's an organization I lead,
[00:33:20.220 --> 00:33:22.020]   and we hosted our first big event.
[00:33:22.020 --> 00:33:25.460]   And I took away the ticket price,
[00:33:25.460 --> 00:33:28.580]   and I said, I think we're supposed to do pay what you can.
[00:33:28.580 --> 00:33:30.380]   We didn't have an investor.
[00:33:30.380 --> 00:33:31.660]   We didn't have any money ourselves.
[00:33:31.660 --> 00:33:32.500]   We had nothing.
[00:33:32.500 --> 00:33:36.040]   And so my husband and everyone that loves me
[00:33:36.040 --> 00:33:39.060]   and everyone that was involved was like, Jenny, no.
[00:33:39.060 --> 00:33:42.980]   Like, we will have to file bankruptcy,
[00:33:42.980 --> 00:33:45.380]   and this will end before you even start.
[00:33:45.380 --> 00:33:47.380]   And guys, there are times to listen
[00:33:47.380 --> 00:33:49.780]   to the voices of godly people.
[00:33:49.780 --> 00:33:51.740]   Believe me, I have listened to my husband
[00:33:51.740 --> 00:33:53.300]   many, many times that he has said no,
[00:33:53.300 --> 00:33:55.260]   and I've said, you're probably right.
[00:33:55.260 --> 00:33:59.160]   But in this instant, there was something in me
[00:33:59.160 --> 00:34:02.020]   that I just knew this is what we were supposed to do,
[00:34:02.020 --> 00:34:03.620]   and it didn't make sense.
[00:34:03.620 --> 00:34:06.460]   It cost $300,000 to host our first event.
[00:34:06.460 --> 00:34:07.500]   It went out to the world.
[00:34:07.500 --> 00:34:12.500]   There were 1,200 local events that happened in that time.
[00:34:12.500 --> 00:34:16.020]   We raised $315,000
[00:34:16.020 --> 00:34:19.140]   with $10 bets.
[00:34:19.140 --> 00:34:21.100]   I mean, not bets, donations.
[00:34:21.100 --> 00:34:22.580]   (congregation laughing)
[00:34:22.580 --> 00:34:23.420]   Kinda was.
[00:34:23.420 --> 00:34:26.500]   $10 donations.
[00:34:26.500 --> 00:34:32.020]   There are times God will ask you to do something
[00:34:32.020 --> 00:34:34.020]   that feels just silly.
[00:34:34.020 --> 00:34:36.540]   And largely, let me tell you where that has been in my life.
[00:34:36.540 --> 00:34:38.100]   It has been in my neighborhood.
[00:34:38.100 --> 00:34:41.580]   It has been with my friends.
[00:34:41.580 --> 00:34:44.180]   It has been with people that I have a relationship with.
[00:34:44.180 --> 00:34:47.980]   Those have been scarier risks than the big things.
[00:34:47.980 --> 00:34:49.700]   Having a conversation with somebody
[00:34:49.700 --> 00:34:51.140]   that doesn't know God,
[00:34:51.140 --> 00:34:54.260]   that has been a harder thing to accomplish
[00:34:54.260 --> 00:34:56.100]   than the big things that I'm more sure of
[00:34:56.100 --> 00:34:57.620]   that I feel like God is really saying to me,
[00:34:57.620 --> 00:34:59.420]   even though there's more on the line.
[00:34:59.420 --> 00:35:04.020]   But here's what I picture with all of you,
[00:35:04.020 --> 00:35:08.780]   is if we're growing up, if we're running our race,
[00:35:08.780 --> 00:35:11.820]   if we're accomplishing what God has for us,
[00:35:11.820 --> 00:35:14.820]   if we're taking our little rocks and slingshots,
[00:35:14.820 --> 00:35:16.260]   here's what happens.
[00:35:16.260 --> 00:35:18.020]   God gets the glory.
[00:35:19.460 --> 00:35:21.620]   And that's the story that he's writing.
[00:35:21.620 --> 00:35:23.500]   That's a story he wants to be a part of,
[00:35:23.500 --> 00:35:25.100]   is a story where he gets the glory,
[00:35:25.100 --> 00:35:27.540]   where a little boy takes five stones
[00:35:27.540 --> 00:35:30.340]   and it only takes one and knocks down the giant.
[00:35:30.340 --> 00:35:33.700]   These are the stories that God wants to build through us.
[00:35:33.700 --> 00:35:38.620]   And what if, what if Jesus comes back in your lifetime?
[00:35:38.620 --> 00:35:45.220]   What if that is the plan?
[00:35:46.700 --> 00:35:50.220]   And so today, when I'm, specifically yesterday,
[00:35:50.220 --> 00:35:52.980]   when I'm a little anxious about coming back and going,
[00:35:52.980 --> 00:35:57.660]   "Okay, Lord, like you're gonna have to almost recall me,
[00:35:57.660 --> 00:36:00.900]   "recommission me to do this,
[00:36:00.900 --> 00:36:04.720]   "because I've really liked living in this little space.
[00:36:04.720 --> 00:36:06.360]   "Like I want you to send me back out
[00:36:06.360 --> 00:36:10.020]   "if you want me back out there, but I'm good if I stay."
[00:36:10.020 --> 00:36:15.080]   When I'm praying that, when I'm wrestling with him,
[00:36:15.080 --> 00:36:17.100]   this is what I picture.
[00:36:17.100 --> 00:36:20.140]   I picture 3,000 of you walking out of these doors
[00:36:20.140 --> 00:36:23.700]   and doing one small thing that scares the crud out of you
[00:36:23.700 --> 00:36:27.300]   for the gospel of Jesus Christ.
[00:36:27.300 --> 00:36:32.100]   And that that domino falls into the lives of other people
[00:36:32.100 --> 00:36:34.240]   and it hits their lives and you don't ever know
[00:36:34.240 --> 00:36:37.020]   or even see it, but you obeyed God.
[00:36:37.020 --> 00:36:41.060]   You obeyed God and you did what he called you to do.
[00:36:41.060 --> 00:36:42.980]   And that fell into the life of someone else.
[00:36:42.980 --> 00:36:44.560]   And that fell into the life of more people.
[00:36:44.560 --> 00:36:46.300]   And that fell into the life of more people.
[00:36:46.300 --> 00:36:48.180]   And that fell into the life of more people.
[00:36:48.180 --> 00:36:50.660]   All of a sudden, I'm not speaking to 3,000 people.
[00:36:50.660 --> 00:36:52.680]   I'm speaking to hundreds of thousands of people
[00:36:52.680 --> 00:36:55.260]   because you walk out those doors, you go to your towns
[00:36:55.260 --> 00:36:58.220]   and you do the little acts of obedience
[00:36:58.220 --> 00:37:00.280]   that scare you to death.
[00:37:00.280 --> 00:37:02.980]   God moves on earth.
[00:37:02.980 --> 00:37:06.020]   How the world changes.
[00:37:06.020 --> 00:37:10.220]   Small, risky, godly steps of obedience.
[00:37:10.220 --> 00:37:14.020]   If you are following him and it feels comfortable,
[00:37:14.020 --> 00:37:15.480]   I promise you there is more.
[00:37:15.480 --> 00:37:20.580]   And here's the great news.
[00:37:20.580 --> 00:37:26.040]   God honoring risky obedience,
[00:37:26.040 --> 00:37:28.900]   it isn't actually risky at all.
[00:37:28.900 --> 00:37:30.780]   It's not risky at all.
[00:37:30.780 --> 00:37:33.380]   The way that this game is played, Stephen was telling me,
[00:37:33.380 --> 00:37:37.460]   is that the most common bet is to put it all on a number.
[00:37:37.460 --> 00:37:39.400]   You put it on one number.
[00:37:39.400 --> 00:37:40.780]   20 is the most popular number.
[00:37:40.780 --> 00:37:44.980]   So here's hundreds of thousands of dollars.
[00:37:44.980 --> 00:37:46.900]   We're gonna just put it all on 20.
[00:37:46.900 --> 00:37:50.980]   Because here's the thing.
[00:37:50.980 --> 00:37:54.460]   We know how this ends.
[00:37:54.460 --> 00:37:58.280]   If you knew the number, if you knew it, without a doubt,
[00:37:58.280 --> 00:38:01.200]   if you knew the number is 20, I know it,
[00:38:01.200 --> 00:38:04.580]   it is going to be 20, what would you put in on that?
[00:38:04.580 --> 00:38:07.420]   What would you do?
[00:38:07.420 --> 00:38:09.940]   How would you play if you were certain
[00:38:09.940 --> 00:38:13.960]   with 100% accuracy that the number would be 20
[00:38:13.960 --> 00:38:17.180]   when this thing rolls, what would you do?
[00:38:17.180 --> 00:38:18.860]   What would you put in on it?
[00:38:18.860 --> 00:38:19.920]   You'd put everything.
[00:38:19.920 --> 00:38:24.300]   Guys, you're playing small and there's something in me
[00:38:24.300 --> 00:38:27.340]   that has this feeling like it's gonna really matter
[00:38:27.340 --> 00:38:28.720]   that you not do that.
[00:38:28.720 --> 00:38:33.940]   That it's going to matter that you spend your lives
[00:38:33.940 --> 00:38:37.500]   not fancy, not doing big things for God,
[00:38:37.500 --> 00:38:40.140]   but doing obedient things that God calls you to.
[00:38:40.140 --> 00:38:43.340]   And sometimes it will be big and mostly it will be small,
[00:38:43.340 --> 00:38:45.940]   but it will be big.
[00:38:45.940 --> 00:38:51.340]   Because when I look at the things God has done
[00:38:51.340 --> 00:38:53.620]   that in the world's eyes are big,
[00:38:53.620 --> 00:38:56.420]   they were built with a million small little relationships
[00:38:56.420 --> 00:39:01.140]   and conversations and scary moments and acts of obedience.
[00:39:01.140 --> 00:39:04.800]   And for most of you and most of us,
[00:39:04.800 --> 00:39:06.260]   we're not gonna see till heaven
[00:39:06.260 --> 00:39:09.460]   how all of that was the big stuff, but it is the big stuff.
[00:39:09.460 --> 00:39:12.960]   It is the big stuff.
[00:39:12.960 --> 00:39:19.020]   The most common way God has led me and nudged me
