
[00:00:00.000 --> 00:00:02.340]   (drum roll)
[00:15:27.720 --> 00:15:32.040]   That Jesus just said that the evidence
[00:15:32.040 --> 00:15:35.580]   of a person being born again is that they believe,
[00:15:35.580 --> 00:15:37.640]   which brings us to our second point.
[00:15:37.640 --> 00:15:40.320]   New birth comes from new belief.
[00:15:40.320 --> 00:15:41.820]   What does it look like to be born again?
[00:15:41.820 --> 00:15:45.140]   How can I be a born again, or a person who knows
[00:15:45.140 --> 00:15:47.360]   that I have been born again?
[00:15:47.360 --> 00:15:49.200]   Which, if that's the only way to enter eternal life,
[00:15:49.200 --> 00:15:52.240]   I think all of us would say, "I think I'd take that door."
[00:15:52.240 --> 00:15:54.280]   All of us would take that, and Jesus just said,
[00:15:54.280 --> 00:15:55.820]   "The only way that you can be born again,
[00:15:55.820 --> 00:15:59.460]   "or how you can know, is if you believe,
[00:15:59.460 --> 00:16:03.140]   "so that everyone who believes in the Son
[00:16:03.140 --> 00:16:05.840]   "may have eternal life."
[00:16:05.840 --> 00:16:07.480]   This is how you can know you have the new birth,
[00:16:07.480 --> 00:16:10.020]   that Jesus, and really, the entire Gospels
[00:16:10.020 --> 00:16:11.360]   introduced this idea.
[00:16:11.360 --> 00:16:14.320]   The issue is not whosoever behaves.
[00:16:14.320 --> 00:16:16.500]   It is whosoever believes.
[00:16:16.500 --> 00:16:19.240]   The issue of sin is not the problem
[00:16:19.240 --> 00:16:21.240]   in keeping someone from experiencing eternal life.
[00:16:21.240 --> 00:16:22.080]   This is so huge.
[00:16:22.080 --> 00:16:23.840]   If you're back in church for the first time in a long time,
[00:16:23.840 --> 00:16:25.160]   I hope you don't miss, tune out,
[00:16:25.160 --> 00:16:26.120]   and count the ceiling tiles,
[00:16:26.120 --> 00:16:27.900]   if you miss everything else after this.
[00:16:27.900 --> 00:16:29.940]   The issue of you and your life,
[00:16:29.940 --> 00:16:31.800]   and whether or not you can have right standing with God,
[00:16:31.800 --> 00:16:34.140]   does not depend on sin.
[00:16:34.140 --> 00:16:36.360]   The issue is, do you believe?
[00:16:36.360 --> 00:16:38.720]   The issue is, who are you trusting in?
[00:16:38.720 --> 00:16:41.960]   Because if you go, "No, but I'm too bad of a person."
[00:16:41.960 --> 00:16:44.320]   That is you trusting in yourself,
[00:16:44.320 --> 00:16:45.400]   in what you have done.
[00:16:45.400 --> 00:16:48.000]   And Jesus says, "Whoever believes."
[00:16:48.000 --> 00:16:50.440]   The issue is, do you believe?
[00:16:50.440 --> 00:16:52.880]   Or do you trust?
[00:16:52.880 --> 00:16:54.160]   Who are you trusting in?
[00:16:54.160 --> 00:16:56.760]   Jesus said, "Whoever puts their trust in me,
[00:16:56.760 --> 00:16:59.680]   "the Son of Man, lifted up."
[00:16:59.680 --> 00:17:01.280]   That person will have eternal life.
[00:17:01.280 --> 00:17:03.760]   The issue is, do you believe?
[00:17:03.760 --> 00:17:06.200]   And John really punctuates this by giving us
[00:17:06.200 --> 00:17:08.040]   maybe the most famous verse in the Bible,
[00:17:08.040 --> 00:17:10.440]   a verse regardless of your religious background,
[00:17:10.440 --> 00:17:11.400]   you've probably heard before.
[00:17:11.400 --> 00:17:14.040]   Thanks to Tim Tebow and Austin 316,
[00:17:14.040 --> 00:17:15.440]   where it says this,
[00:17:15.440 --> 00:17:17.600]   "For God so loved,"
[00:17:17.600 --> 00:17:19.820]   Austin 316, haven't heard that name in a while.
[00:17:19.820 --> 00:17:22.440]   "For God so loved the world,
[00:17:22.440 --> 00:17:24.520]   "that he gave his one and only Son,
[00:17:24.520 --> 00:17:29.520]   "that whoever believes in him,
[00:17:29.520 --> 00:17:32.040]   "shall not perish, but have eternal life."
[00:17:32.040 --> 00:17:34.360]   What is the evidence of a person being born again
[00:17:34.360 --> 00:17:35.280]   that they believe?
[00:17:35.280 --> 00:17:37.200]   How do you know that the Spirit
[00:17:37.200 --> 00:17:40.040]   gives birth to spirit inside of you?
[00:17:40.040 --> 00:17:42.680]   Do you believe that Jesus on the cross
[00:17:42.680 --> 00:17:44.800]   paid for your sin?
[00:17:44.800 --> 00:17:46.280]   That whosoever believes,
[00:17:46.280 --> 00:17:48.100]   shall not perish, but have eternal life?
[00:17:48.100 --> 00:17:49.380]   The Bible teaches,
[00:17:49.380 --> 00:17:53.240]   it is not good people who go to heaven,
[00:17:53.240 --> 00:17:56.080]   and bad people who go to hell.
[00:17:56.080 --> 00:17:59.260]   It's forgiven people who go to heaven.
[00:17:59.260 --> 00:18:01.360]   Forgiven from who?
[00:18:01.360 --> 00:18:02.200]   From God.
[00:18:02.200 --> 00:18:04.920]   And the only way you can have forgiveness
[00:18:04.920 --> 00:18:07.120]   is if you will accept it.
[00:18:07.120 --> 00:18:08.840]   And he's offered it in the free gift
[00:18:08.840 --> 00:18:11.440]   that Jesus gave us when he died on a cross,
[00:18:11.440 --> 00:18:13.040]   and whoever puts their trust,
[00:18:13.040 --> 00:18:14.680]   God says, "I've given my Son,
[00:18:14.680 --> 00:18:16.500]   "and whoever trusts in him,
[00:18:16.500 --> 00:18:19.680]   "will have eternal life."
[00:18:19.680 --> 00:18:21.600]   They've been born again.
[00:18:21.600 --> 00:18:22.720]   They've been changed.
[00:18:22.720 --> 00:18:26.520]   And Nicodemus is having all of his categories blown,
[00:18:26.520 --> 00:18:27.480]   and he's going, "What?
[00:18:27.480 --> 00:18:29.240]   "How dare you even talk to me
[00:18:29.240 --> 00:18:31.880]   "like this rabbi random guy?
[00:18:31.880 --> 00:18:34.640]   "I'm the Jewish leader,
[00:18:34.640 --> 00:18:36.760]   "the teacher of Israel.
[00:18:36.760 --> 00:18:38.660]   "You're telling me that I don't have
[00:18:38.660 --> 00:18:39.800]   "what it takes?"
[00:18:39.800 --> 00:18:44.120]   And he goes back to his other Sanhedrin buddies,
[00:18:44.120 --> 00:18:45.000]   and they're like, "How'd it go?"
[00:18:45.000 --> 00:18:46.120]   And he was like, "He wasn't home."
[00:18:46.120 --> 00:18:47.880]   And they go on in life,
[00:18:47.880 --> 00:18:52.760]   and Nicodemus continues to watch Jesus from afar.
[00:18:52.760 --> 00:18:55.080]   And the story really only gets better from there,
[00:18:55.080 --> 00:18:56.360]   and here's what happened next.
[00:18:56.360 --> 00:18:57.920]   So that's John three,
[00:18:57.920 --> 00:19:00.200]   and kind of the next few chapters.
[00:19:00.200 --> 00:19:02.760]   Jesus's ministry continues to grow,
[00:19:02.760 --> 00:19:03.880]   and to grow, and to grow.
[00:19:03.880 --> 00:19:06.280]   And the Pharisees,
[00:19:06.340 --> 00:19:09.380]   which is Nick and all his boys,
[00:19:09.380 --> 00:19:12.780]   they see Jesus and his crowd continuing,
[00:19:12.780 --> 00:19:15.140]   all of his fans and followers continuing to grow,
[00:19:15.140 --> 00:19:16.860]   and they're like, "We gotta put a stop to this."
[00:19:16.860 --> 00:19:20.420]   And then Jesus heals a man on the Sabbath.
[00:19:20.420 --> 00:19:22.820]   He tells this man who had been lame for 38 years,
[00:19:22.820 --> 00:19:24.860]   "I want you to get up, and I want you to walk."
[00:19:24.860 --> 00:19:26.580]   And the Pharisees are going,
[00:19:26.580 --> 00:19:29.220]   he did not just move his mat on the Sabbath.
[00:19:29.220 --> 00:19:30.260]   This is a game changer.
[00:19:30.260 --> 00:19:31.700]   We gotta get Jesus right now.
[00:19:31.700 --> 00:19:33.100]   So here's what they do.
[00:19:33.100 --> 00:19:34.660]   They get the temple guards together,
[00:19:34.660 --> 00:19:38.180]   and the temple guards were not like the Roman centurions.
[00:19:38.180 --> 00:19:40.360]   Temple guards were like the mall cops,
[00:19:40.360 --> 00:19:42.140]   or campus police, you know?
[00:19:42.140 --> 00:19:45.320]   Where you're like, "Can you arrest me?
[00:19:45.320 --> 00:19:46.360]   "Where would you take me?
[00:19:46.360 --> 00:19:47.560]   "Do you have a gun?
[00:19:47.560 --> 00:19:48.800]   "Is that a taser?"
[00:19:48.800 --> 00:19:50.120]   They're the guys who you're like,
[00:19:50.120 --> 00:19:52.760]   "I don't know if I'm off the campus.
[00:19:52.760 --> 00:19:54.520]   "Do you have authority out here?"
[00:19:54.520 --> 00:19:55.600]   That's the temple guards.
[00:19:55.600 --> 00:19:58.040]   They're the temple guards, but they have like spears.
[00:19:58.040 --> 00:19:59.200]   And so here's what happens.
[00:19:59.200 --> 00:20:00.820]   The Pharisees and the Sanhedrin are like,
[00:20:00.820 --> 00:20:03.340]   "I want you to go get Jesus.
[00:20:03.340 --> 00:20:07.120]   "He's gonna be at the Feast of Booths."
[00:20:07.120 --> 00:20:09.200]   The Feast of Booths, this is in John 7.
[00:20:09.200 --> 00:20:11.720]   So he was the man, and then this huge event
[00:20:11.720 --> 00:20:13.000]   called the Feast of Booths,
[00:20:13.000 --> 00:20:15.360]   which was a really cool event in Jewish history,
[00:20:15.360 --> 00:20:16.760]   or in Jewish celebrations.
[00:20:16.760 --> 00:20:17.960]   Here's what it was.
[00:20:17.960 --> 00:20:20.520]   The Feast of Booths was like Woodstock.
[00:20:20.520 --> 00:20:21.360]   It sincerely was.
[00:20:21.360 --> 00:20:23.700]   Everyone would get Feast of Booths or Feast of Tents,
[00:20:23.700 --> 00:20:26.220]   where everyone, it was a celebration, seven days,
[00:20:26.220 --> 00:20:28.880]   and it was the harvest, so they're drinking wine,
[00:20:28.880 --> 00:20:30.680]   and they're all hanging out in their tents
[00:20:30.680 --> 00:20:31.760]   outside the city.
[00:20:31.760 --> 00:20:33.500]   That's literally what the festival was.
[00:20:33.500 --> 00:20:34.620]   So everyone comes together.
[00:20:34.620 --> 00:20:37.420]   It was literally the biggest festival
[00:20:37.420 --> 00:20:40.400]   because everyone came from everywhere to be a part of it.
[00:20:40.400 --> 00:20:41.780]   They're like, "I am not missing that one.
[00:20:41.780 --> 00:20:42.860]   "I'm okay with missing the other ones,
[00:20:42.860 --> 00:20:44.200]   "but that one I'm gonna be a part of."
[00:20:44.200 --> 00:20:47.580]   So Woodstock is going on, so they know Jesus will be there.
[00:20:47.580 --> 00:20:48.620]   Jesus is gonna show up
[00:20:48.620 --> 00:20:51.380]   because there's more people in Jerusalem than ever.
[00:20:51.380 --> 00:20:53.380]   He's gonna show up and wanna teach.
[00:20:53.380 --> 00:20:56.420]   And so temple guards, we want you to go arrest him.
[00:20:56.420 --> 00:20:59.220]   We want you to go find him and go arrest him.
[00:20:59.220 --> 00:21:00.400]   And so here's what happens.
[00:21:00.400 --> 00:21:03.720]   The festival goes on, Jesus does show up, he's teaching,
[00:21:03.720 --> 00:21:06.720]   and the Pharisees in Sanhedrin are waiting,
[00:21:06.720 --> 00:21:08.040]   and they're going, "When is this guy
[00:21:08.040 --> 00:21:10.340]   "getting back with Jesus?"
[00:21:10.340 --> 00:21:12.980]   And then they see the guards starting to walk down the hill
[00:21:12.980 --> 00:21:15.100]   or walk towards the temple where they're waiting,
[00:21:15.100 --> 00:21:17.580]   and they say this, "Finally, the temple,"
[00:21:17.580 --> 00:21:19.840]   this is verse 45 of chapter seven,
[00:21:19.840 --> 00:21:22.920]   "Finally, the temple guards went back
[00:21:22.920 --> 00:21:25.660]   "to the chief priests and Pharisees,
[00:21:25.660 --> 00:21:29.100]   "who asked them, 'Why didn't you bring him in?'"
[00:21:29.100 --> 00:21:31.340]   So the temple guards come back and they don't have Jesus.
[00:21:31.340 --> 00:21:34.040]   And they say, "Why didn't you bring him in?"
[00:21:34.040 --> 00:21:35.740]   And they go, I love this,
[00:21:35.740 --> 00:21:38.360]   "No one has ever spoke the way this man does,"
[00:21:38.360 --> 00:21:39.780]   the guards replied.
[00:21:39.780 --> 00:21:43.800]   And the priests are going, "What, you listened to a message?
[00:21:43.800 --> 00:21:46.220]   "You sat there in the audience and you listened to a message?
[00:21:46.220 --> 00:21:47.360]   "We told you to arrest him."
[00:21:47.360 --> 00:21:49.060]   Yeah, but he was in the middle of an illustration.
[00:21:49.060 --> 00:21:50.380]   We didn't wanna interrupt.
[00:21:50.380 --> 00:21:51.620]   Literally, that's what happened.
[00:21:51.620 --> 00:21:54.060]   And they're going, "Oh my gosh, Barney Fife, you guys,
[00:21:54.060 --> 00:21:55.780]   "okay, we're gonna have to come up with another plan.
[00:21:55.780 --> 00:21:57.380]   "You mean he deceived you too?"
[00:21:57.380 --> 00:22:00.300]   Verse 47, "The Pharisees retorted,
[00:22:00.300 --> 00:22:03.860]   "Have any of the rulers of the Pharisees believed in him?
[00:22:03.860 --> 00:22:07.320]   "No, but this mob knows nothing of the law.
[00:22:07.320 --> 00:22:09.180]   "There's a curse on them."
[00:22:09.180 --> 00:22:11.220]   And here's our boy again.
[00:22:11.220 --> 00:22:14.640]   "Nicodemus, who had gone to Jesus earlier
[00:22:14.640 --> 00:22:17.980]   "and who was one of their number, asked,
[00:22:17.980 --> 00:22:21.600]   "'Does our law condemn a man without first hearing him
[00:22:21.600 --> 00:22:26.240]   "'to find out what he has been doing?'
[00:22:26.240 --> 00:22:27.620]   "And the Sanhedrin replied to him,
[00:22:27.620 --> 00:22:31.360]   "'Are you from Galilee too?'
[00:22:31.360 --> 00:22:34.060]   "Then Nicodemus appears again."
[00:22:34.060 --> 00:22:37.940]   And he's not totally without providing a little defense,
[00:22:37.940 --> 00:22:39.280]   but he's still timid and going,
[00:22:39.280 --> 00:22:41.600]   "Look, guys, clearly it's wrong for you to arrest him,
[00:22:41.600 --> 00:22:43.380]   "but maybe it's okay."
[00:22:43.380 --> 00:22:44.860]   And they say, "Are you from Galilee too?"
[00:22:44.860 --> 00:22:46.340]   And he's like, "I was just kidding."
[00:22:46.340 --> 00:22:48.240]   And so we continue, and here's what happens next.
[00:22:48.240 --> 00:22:49.780]   So the next couple chapters, Jesus,
[00:22:49.780 --> 00:22:52.500]   and this is really over a picture of the book of John.
[00:22:53.460 --> 00:22:56.480]   Jesus continues and his ministry keeps growing.
[00:22:56.480 --> 00:22:59.520]   And then he heals this man who had been blind.
[00:22:59.520 --> 00:23:02.760]   His whole life he'd been born blind, John 9.
[00:23:02.760 --> 00:23:06.080]   And he continues to insult or continues to buy him
[00:23:06.080 --> 00:23:09.680]   and his ministry growing insult these religious leaders.
[00:23:09.680 --> 00:23:13.600]   And then the last straw is broken in John 11
[00:23:13.600 --> 00:23:16.920]   with Lazarus, this man who died.
[00:23:16.920 --> 00:23:19.540]   Jesus shows up and he says,
[00:23:19.540 --> 00:23:21.720]   "Take the stone away from the tomb."
[00:23:21.720 --> 00:23:23.660]   And they said, "Jesus, he's been dead for four days.
[00:23:23.660 --> 00:23:24.720]   "It's gonna smell terrible.
[00:23:24.720 --> 00:23:26.340]   "Just tell him goodbye from here."
[00:23:26.340 --> 00:23:28.760]   And Jesus says, "Take the stone away.
[00:23:28.760 --> 00:23:32.080]   "Lazarus, come forward."
[00:23:32.080 --> 00:23:35.120]   And Lazarus walks out of the tomb alive.
[00:23:35.120 --> 00:23:37.400]   And now Jesus is like a celebrity
[00:23:37.400 --> 00:23:39.920]   like they've never seen before.
[00:23:39.920 --> 00:23:41.460]   And it literally says from that day on,
[00:23:41.460 --> 00:23:45.640]   they plotted we're gonna kill Lazarus and Jesus.
[00:23:45.640 --> 00:23:48.040]   So they get the temple guards together,
[00:23:48.040 --> 00:23:49.300]   and they decide, "Hey, we're gonna give you
[00:23:49.300 --> 00:23:51.340]   "one more shot, mall cop.
[00:23:51.340 --> 00:23:53.700]   "You're gonna go, we're gonna tell you exactly where he is.
[00:23:53.700 --> 00:23:56.320]   "We have an insider, his name is Judas.
[00:23:56.320 --> 00:23:57.960]   "He sold his master.
[00:23:57.960 --> 00:24:00.040]   "We're gonna tell you exactly where to go.
[00:24:00.040 --> 00:24:03.280]   "Judas is going to point out exactly who to arrest.
[00:24:03.280 --> 00:24:05.020]   "We want you to bring him back here.
[00:24:05.020 --> 00:24:07.520]   "This needs to be put to an end."
[00:24:07.520 --> 00:24:08.840]   And so that's exactly what happens.
[00:24:08.840 --> 00:24:10.400]   They go, Judas betrays him,
[00:24:10.400 --> 00:24:13.920]   and they arrest Jesus in the garden at night.
[00:24:13.920 --> 00:24:15.480]   And they bring him back.
[00:24:15.480 --> 00:24:18.020]   The temple guards bring him to the temple.
[00:24:18.020 --> 00:24:21.920]   And they have this trial, this illegal trial.
[00:24:21.920 --> 00:24:24.040]   Where Jesus is brought before the Sanhedrin,
[00:24:24.040 --> 00:24:26.680]   and he's brought, and they accuse him of blasphemy,
[00:24:26.680 --> 00:24:28.280]   saying, "You claim to be the son of God."
[00:24:28.280 --> 00:24:32.320]   And they slap him in the face, the scripture tells us.
[00:24:32.320 --> 00:24:34.640]   And they say, "Take it back."
[00:24:34.640 --> 00:24:37.400]   And Jesus says, "You've spoken it."
[00:24:37.400 --> 00:24:38.800]   And they rip their clothes,
[00:24:38.800 --> 00:24:41.000]   and they say, "This man deserves to die."
[00:24:41.000 --> 00:24:42.840]   But here's like the kicker.
[00:24:42.840 --> 00:24:46.480]   Jews couldn't crucify or couldn't execute someone.
[00:24:46.480 --> 00:24:48.340]   So they go, "Well, what are we gonna do?"
[00:24:48.340 --> 00:24:50.460]   "We're gonna take him to Pilate."
[00:24:50.460 --> 00:24:52.420]   Pilate's the governor, he's a Roman,
[00:24:52.420 --> 00:24:54.300]   he doesn't have any religion, he'll do it for us.
[00:24:54.300 --> 00:24:55.900]   And so we'll bring him to Pilate.
[00:24:55.900 --> 00:24:57.620]   So they bring him to Pilate,
[00:24:57.620 --> 00:24:59.100]   and they gather outside Pilate's house,
[00:24:59.100 --> 00:25:01.900]   and they say, "This man is a criminal
[00:25:01.900 --> 00:25:04.260]   "who needs to be executed."
[00:25:04.260 --> 00:25:07.300]   And Pilate's always seeing the Jews stirring stuff up,
[00:25:07.300 --> 00:25:09.180]   going, "What has he done?"
[00:25:09.180 --> 00:25:10.660]   And they say, "You can ask him."
[00:25:10.660 --> 00:25:13.020]   So Pilate brings him to not upset them,
[00:25:13.020 --> 00:25:15.220]   and he brings him inside, and he begins to interview him.
[00:25:15.220 --> 00:25:16.920]   And they say, "He claimed to be the king of the Jews.
[00:25:16.920 --> 00:25:18.000]   "He's not our king."
[00:25:18.000 --> 00:25:20.020]   And Pilate sits there, and he goes,
[00:25:20.020 --> 00:25:22.260]   "What have you done to make these people so angry?
[00:25:22.260 --> 00:25:24.400]   "Are you the king of the Jews?"
[00:25:24.400 --> 00:25:28.000]   And Jesus says, "My kingdom's not of this world."
[00:25:28.000 --> 00:25:33.400]   And Pilate's going, "So you are a king," is what he says.
[00:25:33.400 --> 00:25:35.820]   And Pilate's going, "Look, this guy's not deserving of death.
[00:25:35.820 --> 00:25:36.840]   "He may be a little woo-woo,
[00:25:36.840 --> 00:25:39.960]   "but he's not deserving of death."
[00:25:39.960 --> 00:25:41.680]   So he brings him back outside,
[00:25:41.680 --> 00:25:43.760]   and by this time, there's a crowd gathering
[00:25:43.760 --> 00:25:45.480]   outside Pilate's house.
[00:25:45.480 --> 00:25:47.040]   There's a crowd that's sitting there,
[00:25:47.040 --> 00:25:49.920]   and he says, "Look, I'm not gonna kill this guy.
[00:25:49.920 --> 00:25:51.040]   "Finally, he's a criminal.
[00:25:51.040 --> 00:25:53.720]   "You guys have a thing every year
[00:25:53.720 --> 00:25:56.520]   "where you release one criminal on Passover,
[00:25:56.520 --> 00:25:57.820]   "so I'm gonna let him go.
[00:25:57.820 --> 00:25:59.160]   "He'll be your guy."
[00:25:59.160 --> 00:26:01.080]   And they begin to shout in the crowd,
[00:26:01.080 --> 00:26:03.160]   "No, give us Barabbas.
[00:26:03.160 --> 00:26:05.920]   "Give us Barabbas, the rebel, the murderer.
[00:26:05.920 --> 00:26:07.000]   "Give us Barabbas."
[00:26:07.000 --> 00:26:08.160]   And Pilate's going, "Give you Barabbas?
[00:26:08.160 --> 00:26:09.300]   "This man hasn't done anything.
[00:26:09.300 --> 00:26:11.200]   "What should I do with him?"
[00:26:11.200 --> 00:26:14.620]   And then someone begins to yell, "Crucify him!
[00:26:14.620 --> 00:26:17.640]   "Crucify him!"
[00:26:17.640 --> 00:26:19.040]   And the chant begins to go,
[00:26:19.040 --> 00:26:20.520]   and Pilate takes him away, saying,
[00:26:20.520 --> 00:26:22.260]   "I'm not gonna crucify.
[00:26:22.260 --> 00:26:24.320]   "That's like giving lethal injection
[00:26:24.320 --> 00:26:25.680]   "for a speeding ticket, guys.
[00:26:25.680 --> 00:26:26.520]   "You don't do that.
[00:26:26.520 --> 00:26:27.840]   "I'm not gonna crucify."
[00:26:27.840 --> 00:26:30.560]   Crucifixion was only for the worst of the worst.
[00:26:30.560 --> 00:26:31.400]   Come on, Jesus.
[00:26:31.400 --> 00:26:33.680]   And he takes him back inside,
[00:26:33.680 --> 00:26:35.820]   and Pilate says, "You know what I'll do?
[00:26:35.820 --> 00:26:37.680]   "I'll just have him flogged.
[00:26:37.680 --> 00:26:41.020]   "I'll have his back and his body permanently disfigured,
[00:26:41.020 --> 00:26:42.160]   "which is what flogging was,
[00:26:42.160 --> 00:26:47.000]   "this whip that would go around you with knives and glass."
[00:26:47.000 --> 00:26:48.440]   And he says, "I'll just beat this man
[00:26:48.440 --> 00:26:50.300]   "into an inch of his life being taken,
[00:26:50.300 --> 00:26:52.880]   "and then they'll be happy and they'll be fine."
[00:26:52.880 --> 00:26:54.300]   So Jesus is whipped,
[00:26:54.300 --> 00:26:57.600]   and while the Roman centurions are whipping him,
[00:26:57.600 --> 00:27:02.000]   they go, "His charge is he's the king?
[00:27:02.000 --> 00:27:04.320]   "Well, let's make him a crown."
[00:27:04.320 --> 00:27:07.960]   And they form this thorn, or this crown of thorns,
[00:27:07.960 --> 00:27:10.440]   and they put a robe, a purple robe over him.
[00:27:11.380 --> 00:27:14.300]   And Jesus, covered in his own blood,
[00:27:14.300 --> 00:27:17.620]   stumbles out, blood coming from his forehead,
[00:27:17.620 --> 00:27:20.380]   and Pilate says, "Take your king away."
[00:27:20.380 --> 00:27:23.380]   And the chant continues.
[00:27:23.380 --> 00:27:26.080]   "Crucify him, he's not our king.
[00:27:26.080 --> 00:27:27.020]   "Crucify him."
[00:27:27.020 --> 00:27:29.900]   And then someone in the crowd says this,
[00:27:29.900 --> 00:27:33.540]   "You are no friend of Caesar's if you don't kill this king.
[00:27:33.540 --> 00:27:36.020]   "Anyone who claims to be a king is no friend of Caesar's,
[00:27:36.020 --> 00:27:37.620]   "and if you're a friend of Jesus,
[00:27:37.620 --> 00:27:39.700]   "you are no friend of Caesar's."
[00:27:40.600 --> 00:27:43.840]   And Pilate knows that's game over,
[00:27:43.840 --> 00:27:47.720]   because if I support and allow this man to go free,
[00:27:47.720 --> 00:27:49.960]   they're gonna say, "I'm not a friend of Caesar.
[00:27:49.960 --> 00:27:52.480]   "That's the only friend that I have."
[00:27:52.480 --> 00:27:56.640]   And so he says, "Take him away, crucify him."
[00:27:56.640 --> 00:28:01.120]   The disciples flee, they don't go see the crucifixion.
[00:28:01.120 --> 00:28:05.000]   Only John.
[00:28:05.000 --> 00:28:07.840]   And then John records something really
[00:28:07.840 --> 00:28:09.080]   you wouldn't have thought.
[00:28:09.900 --> 00:28:11.020]   That happens next.
[00:28:11.020 --> 00:28:13.940]   Jesus is brought there and he's crucified.
[00:28:13.940 --> 00:28:17.120]   And he's nailed to a cross,
[00:28:17.120 --> 00:28:20.880]   and then a few hours later he dies.
[00:28:20.880 --> 00:28:25.300]   And this is what's recorded about his burial.
[00:28:25.300 --> 00:28:28.900]   Later, Joseph of Arimathea,
[00:28:28.900 --> 00:28:30.980]   who was a member of the Sanhedrin,
[00:28:30.980 --> 00:28:33.220]   Luke and all the other gospels tell us,
[00:28:33.220 --> 00:28:36.980]   asked Pilate for the body of Jesus,
[00:28:36.980 --> 00:28:38.300]   which was really unusual.
[00:28:39.160 --> 00:28:42.240]   Crucified men were not buried.
[00:28:42.240 --> 00:28:45.280]   They were left on the cross for birds to pick at them,
[00:28:45.280 --> 00:28:48.240]   and Joseph, this Sanhedrin member,
[00:28:48.240 --> 00:28:50.280]   did it because here's why.
[00:28:50.280 --> 00:28:53.400]   Joseph was a disciple of Jesus,
[00:28:53.400 --> 00:28:56.840]   but secretly, because he feared the Jewish leaders,
[00:28:56.840 --> 00:28:58.760]   with Pilate's permission,
[00:28:58.760 --> 00:29:00.440]   he came and he took the body away,
[00:29:00.440 --> 00:29:02.340]   but he wasn't alone.
[00:29:02.340 --> 00:29:06.020]   He was accompanied by Nicodemus.
[00:29:06.020 --> 00:29:10.400]   The man who would come and visited Jesus at night.
[00:29:10.400 --> 00:29:12.560]   Nicodemus brought a mixture of myrrh and aloes,
[00:29:12.560 --> 00:29:14.160]   about 75 pounds.
[00:29:14.160 --> 00:29:15.800]   That was a very enormous amount.
[00:29:15.800 --> 00:29:19.120]   Nicodemus gave him a burial like a king.
[00:29:19.120 --> 00:29:21.040]   Nicodemus comes with this man,
[00:29:21.040 --> 00:29:22.120]   and they take the body.
[00:29:22.120 --> 00:29:24.580]   Taking Jesus' body, the two of them wrapped it
[00:29:24.580 --> 00:29:27.320]   with spices and in strips of linen.
[00:29:27.320 --> 00:29:30.500]   This was in accordance with Jewish buriable customs.
[00:29:30.500 --> 00:29:32.960]   Nicodemus and Joseph, who were members of the Sanhedrin,
[00:29:32.960 --> 00:29:34.880]   they come and they see the body
[00:29:34.880 --> 00:29:36.620]   of this man who was murdered.
[00:29:36.620 --> 00:29:39.440]   A man who'd done nothing wrong, but healed the sick,
[00:29:39.440 --> 00:29:41.220]   give sight to the blind,
[00:29:41.220 --> 00:29:43.680]   allow lame people to walk, heal lepers,
[00:29:43.680 --> 00:29:45.040]   and they see him murdered.
[00:29:45.040 --> 00:29:48.580]   And Nicodemus and Joseph of Arimathea,
[00:29:48.580 --> 00:29:50.000]   a change takes place,
[00:29:50.000 --> 00:29:52.160]   and they decide we're leaving the Sanhedrin.
[00:29:52.160 --> 00:29:55.600]   We know that we risk dying for taking this man's body
[00:29:55.600 --> 00:29:56.640]   and burying him.
[00:29:56.640 --> 00:29:58.640]   We're gonna go take him, and we're gonna bury him.
[00:29:58.640 --> 00:29:59.840]   Men did not bury.
[00:29:59.840 --> 00:30:02.040]   Women were the ones who would bury bodies.
[00:30:02.040 --> 00:30:03.720]   But they say, it's fine with me.
[00:30:03.720 --> 00:30:04.800]   I'm leaving this.
[00:30:04.800 --> 00:30:06.760]   Nicodemus came to believe,
[00:30:06.760 --> 00:30:09.240]   and he decided I can no longer be Nick at night.
[00:30:09.240 --> 00:30:11.440]   I'm now becoming Nick during the day,
[00:30:11.440 --> 00:30:12.920]   during any time of life.
[00:30:12.920 --> 00:30:14.480]   I'm gonna become Nick, who comes,
[00:30:14.480 --> 00:30:16.840]   and my Lord and Savior died on that cross,
[00:30:16.840 --> 00:30:20.840]   and just with Joseph, I'm gonna take this body,
[00:30:20.840 --> 00:30:21.680]   and I'm gonna bury it.
[00:30:21.680 --> 00:30:24.580]   And they take the body down from the cross,
[00:30:24.580 --> 00:30:25.980]   and they pull the nails out.
[00:30:25.980 --> 00:30:28.200]   And they carry his body,
[00:30:28.200 --> 00:30:30.780]   and they get the blood of Jesus on them.
[00:30:30.780 --> 00:30:32.520]   And they wrap it, and they put it in a tomb.
[00:30:32.520 --> 00:30:35.320]   And we know by almost all accounts,
[00:30:35.320 --> 00:30:38.640]   Nicodemus lost everything for doing so.
[00:30:38.640 --> 00:30:40.880]   He would have been removed from the Sanhedrin.
[00:30:40.880 --> 00:30:42.360]   He would have been made unclean.
[00:30:42.360 --> 00:30:45.280]   He couldn't celebrate Passover that weekend.
[00:30:45.280 --> 00:30:46.840]   Everything had changed for him,
[00:30:46.840 --> 00:30:49.400]   and Nicodemus didn't care because he said, I'm going.
[00:30:49.400 --> 00:30:51.680]   I believe this man is who he said he was.
[00:30:51.680 --> 00:30:54.080]   Some point between then, it changed.
