
[00:00:00.000 --> 00:00:02.580]   (gentle music)
[00:16:46.300 --> 00:16:47.140]   It's probably not real.
[00:16:47.140 --> 00:16:48.860]   It's out there with the one and the unicorn.
[00:16:48.860 --> 00:16:51.380]   And so work is really hard.
[00:16:51.380 --> 00:16:52.220]   It's difficult.
[00:16:52.220 --> 00:16:54.180]   One thing that makes it hard
[00:16:54.180 --> 00:16:56.580]   is that your passions are always changing.
[00:16:56.580 --> 00:16:58.300]   They're constantly changing.
[00:16:58.300 --> 00:17:01.700]   And so Peter was passionate about fishing,
[00:17:01.700 --> 00:17:04.420]   but because he was unsuccessful,
[00:17:04.420 --> 00:17:07.220]   he came to a place where he was despairing.
[00:17:07.220 --> 00:17:09.140]   Okay, because he had hit some walls,
[00:17:09.140 --> 00:17:10.420]   because things were hard,
[00:17:10.420 --> 00:17:11.260]   he came to a place where he's like,
[00:17:11.260 --> 00:17:13.300]   "I don't wanna do this right now.
[00:17:13.300 --> 00:17:14.140]   "Okay, I'm not good.
[00:17:14.140 --> 00:17:16.140]   "I didn't do it well last night.
[00:17:16.140 --> 00:17:17.700]   "I just don't wanna do this."
[00:17:17.700 --> 00:17:20.900]   And so he's discouraged because he had been ineffective.
[00:17:20.900 --> 00:17:22.980]   And so some of you graduate from college,
[00:17:22.980 --> 00:17:25.260]   you're like, "Look at me, I'm adulting all over the place."
[00:17:25.260 --> 00:17:27.500]   And then the world kicks you in the teeth.
[00:17:27.500 --> 00:17:29.260]   And you're like, "Man."
[00:17:29.260 --> 00:17:30.900]   I mean, life is hard, right?
[00:17:30.900 --> 00:17:32.420]   Work comes along and it's like,
[00:17:32.420 --> 00:17:34.380]   "Well, I thought this would be hand in glove easy.
[00:17:34.380 --> 00:17:35.860]   "I thought this would be a natural fit."
[00:17:35.860 --> 00:17:37.440]   And you're like, "What, you're questioning everything.
[00:17:37.440 --> 00:17:40.220]   "Why did I become a teacher again?"
[00:17:40.220 --> 00:17:42.460]   Okay, that's funny to the teachers.
[00:17:42.460 --> 00:17:44.940]   (congregation laughing)
[00:17:44.940 --> 00:17:46.340]   And here's what I want you to know.
[00:17:46.340 --> 00:17:49.500]   We've said this before, it's worth writing down.
[00:17:49.500 --> 00:17:51.260]   Your greatest disappointments in life
[00:17:51.260 --> 00:17:53.060]   come from your expectations.
[00:17:53.060 --> 00:17:56.240]   Isn't this true?
[00:17:56.240 --> 00:17:57.700]   Your greatest disappointments in life
[00:17:57.700 --> 00:17:59.260]   come from your expectations.
[00:17:59.260 --> 00:18:00.860]   My little girl, Presley, she's eight years old.
[00:18:00.860 --> 00:18:02.420]   She's playing basketball right now.
[00:18:02.420 --> 00:18:03.860]   And they're really, really good.
[00:18:03.860 --> 00:18:05.640]   I didn't say she's really good, but they're really good.
[00:18:05.640 --> 00:18:07.540]   Her team, she's on a really good team.
[00:18:07.540 --> 00:18:09.300]   And they're undefeated, man.
[00:18:09.300 --> 00:18:11.400]   They've been winning every game they show up to play.
[00:18:11.400 --> 00:18:12.240]   They've won.
[00:18:12.240 --> 00:18:14.700]   And this past Saturday,
[00:18:14.700 --> 00:18:17.460]   they played Mark Cuban's daughter's team.
[00:18:17.460 --> 00:18:19.660]   He owns the Mavericks.
[00:18:19.660 --> 00:18:22.980]   (congregation laughing)
[00:18:22.980 --> 00:18:24.280]   And they lost real bad.
[00:18:24.280 --> 00:18:26.620]   And it was interesting at the end of the game,
[00:18:26.620 --> 00:18:28.720]   'cause Presley's not real competitive,
[00:18:28.720 --> 00:18:30.380]   but there's some players on her team
[00:18:30.380 --> 00:18:31.860]   that are real competitive.
[00:18:31.860 --> 00:18:32.720]   And at the end of the game,
[00:18:32.720 --> 00:18:33.740]   they're looking at the scoreboard
[00:18:33.740 --> 00:18:35.220]   and they're just like, "What is this?
[00:18:35.220 --> 00:18:36.780]   "Like, how come our number's less than theirs?
[00:18:36.780 --> 00:18:38.460]   "And what is this wet stuff on my face?
[00:18:38.460 --> 00:18:39.440]   "And what are these emotions?
[00:18:39.440 --> 00:18:41.060]   "And I just don't know what happened."
[00:18:41.060 --> 00:18:44.860]   And we, "We, we, we, we, we, we, we, we, we, we, we, we."
[00:18:44.860 --> 00:18:46.460]   Wait, you lost, sweetie?
[00:18:46.460 --> 00:18:47.300]   No, no.
[00:18:47.300 --> 00:18:49.260]   And they're like, their whole world is falling apart.
[00:18:49.260 --> 00:18:50.700]   Why?
[00:18:50.700 --> 00:18:52.420]   Because they expected to win.
[00:18:52.420 --> 00:18:55.000]   And now they're in a place where they're like,
[00:18:55.000 --> 00:18:56.180]   "I don't know what to do with this."
[00:18:56.180 --> 00:18:58.820]   And it's cute when you're eight, but when you're 28,
[00:18:58.820 --> 00:19:01.420]   it's like, wait a minute, life,
[00:19:01.420 --> 00:19:03.560]   like, I'm kind of terrible at it.
[00:19:03.560 --> 00:19:04.740]   And I thought I'd be good at it.
[00:19:04.740 --> 00:19:07.620]   And why is every day so hard?
[00:19:07.620 --> 00:19:09.820]   And why do I just wanna stay in bed right now
[00:19:09.820 --> 00:19:13.700]   and not go to work and not do this?
[00:19:13.700 --> 00:19:15.200]   And here's how I can help you.
[00:19:15.200 --> 00:19:17.020]   It's hard.
[00:19:17.020 --> 00:19:21.620]   And it's not broken because it's hard, it's just hard.
[00:19:21.620 --> 00:19:23.460]   You're not doing it wrong because it's hard,
[00:19:23.460 --> 00:19:24.560]   it's just difficult.
[00:19:24.560 --> 00:19:28.540]   In some ways, it's actually supposed to be difficult.
[00:19:28.540 --> 00:19:32.180]   I'm gonna show you that from the scripture.
[00:19:33.300 --> 00:19:34.980]   But before I do, let me just say this,
[00:19:34.980 --> 00:19:38.600]   discouragement can rob you of your passion.
[00:19:38.600 --> 00:19:40.900]   Right?
[00:19:40.900 --> 00:19:44.760]   Like you haven't made a sale in a while.
[00:19:44.760 --> 00:19:48.480]   You went from hero to zero, new month, new quota.
[00:19:48.480 --> 00:19:49.320]   And all of a sudden, you're like,
[00:19:49.320 --> 00:19:51.620]   man, I don't know if I'm passionate about this.
[00:19:51.620 --> 00:19:53.860]   Your students are acting up, and it's not the students,
[00:19:53.860 --> 00:19:55.540]   it's like the parents are even worse than the students.
[00:19:55.540 --> 00:19:57.480]   And why aren't the parents, why are they so involved
[00:19:57.480 --> 00:19:58.660]   in what I'm doing and how I'm teaching?
[00:19:58.660 --> 00:20:01.140]   And it's like, I don't think I'm all that passionate
[00:20:01.140 --> 00:20:02.920]   about this, and your boss is a jerk.
[00:20:02.920 --> 00:20:04.480]   Or maybe it's not that your boss is a jerk,
[00:20:04.480 --> 00:20:05.480]   maybe your team is a jerk.
[00:20:05.480 --> 00:20:07.500]   Maybe you work on a floor full of jerks,
[00:20:07.500 --> 00:20:09.980]   and you're like, I don't like the people that I work with,
[00:20:09.980 --> 00:20:11.820]   and I'm not passionate about this product,
[00:20:11.820 --> 00:20:13.220]   or passionate about this service,
[00:20:13.220 --> 00:20:14.700]   so I just don't wanna do it anymore,
[00:20:14.700 --> 00:20:16.580]   I'm moving to Africa, you know?
[00:20:16.580 --> 00:20:19.280]   (congregation laughing)
[00:20:19.280 --> 00:20:21.140]   And maybe your job is getting in the way
[00:20:21.140 --> 00:20:22.600]   of what you really want to do.
[00:20:22.600 --> 00:20:25.940]   And I want you to change your perspective,
[00:20:25.940 --> 00:20:29.460]   and I want you to understand that work is difficult.
[00:20:29.460 --> 00:20:32.540]   Let me show you from the scripture, Genesis 2, verse 15.
[00:20:32.540 --> 00:20:35.880]   The Lord took the man and put him in the Garden of Eden
[00:20:35.880 --> 00:20:37.160]   to, what's that word?
[00:20:37.160 --> 00:20:39.100]   Work.
[00:20:39.100 --> 00:20:41.300]   He said, man, I want you to work.
[00:20:41.300 --> 00:20:42.340]   I want you to work it.
[00:20:42.340 --> 00:20:43.780]   Now, he's not talking about dancing.
[00:20:43.780 --> 00:20:46.980]   I want you to work it and take care of it, okay?
[00:20:46.980 --> 00:20:48.460]   I want you to work the garden,
[00:20:48.460 --> 00:20:49.700]   I want you to till the soil,
[00:20:49.700 --> 00:20:51.300]   I want you to get your shovel,
[00:20:51.300 --> 00:20:54.200]   and I want you to pile up dirt and plant seeds
[00:20:54.200 --> 00:20:56.620]   and take care of stuff and trim, you know,
[00:20:56.620 --> 00:20:58.380]   plants and all of that fun stuff.
[00:20:58.380 --> 00:20:59.840]   Now, what's interesting about that
[00:20:59.840 --> 00:21:02.560]   is that's Genesis chapter two.
[00:21:02.560 --> 00:21:03.720]   That's before what?
[00:21:03.720 --> 00:21:06.900]   What happens in Genesis chapter three?
[00:21:06.900 --> 00:21:09.920]   The fall happens in Genesis chapter three,
[00:21:09.920 --> 00:21:11.560]   so this is Genesis chapter two.
[00:21:11.560 --> 00:21:13.680]   We're still in perfection.
[00:21:13.680 --> 00:21:16.560]   We're still in the world is perfect as we know it,
[00:21:16.560 --> 00:21:18.520]   everything is right and true,
[00:21:18.520 --> 00:21:21.840]   and God says to man, I want you to work.
[00:21:21.840 --> 00:21:23.920]   Do you know we'll work in heaven?
[00:21:23.920 --> 00:21:27.640]   In paradise, with God, we will work.
[00:21:27.640 --> 00:21:29.040]   It's true.
[00:21:29.040 --> 00:21:31.080]   You will work the rest of the rest.
[00:21:31.080 --> 00:21:33.560]   True story, but let me show you something
[00:21:33.560 --> 00:21:34.800]   in Genesis chapter three.
[00:21:34.800 --> 00:21:37.040]   To Adam, verse 17, to Adam he said,
[00:21:37.040 --> 00:21:38.720]   because you listened to your wife
[00:21:38.720 --> 00:21:41.200]   and ate from the tree about which I commanded you,
[00:21:41.200 --> 00:21:42.800]   you must not eat of it.
[00:21:42.800 --> 00:21:44.500]   Listen to this, this is the result of that,
[00:21:44.500 --> 00:21:46.400]   the result of sin, if you're new to church,
[00:21:46.400 --> 00:21:48.200]   sin enters the world through this decision
[00:21:48.200 --> 00:21:49.720]   to not trust God.
[00:21:49.720 --> 00:21:51.700]   Cursed is the ground because of you.
[00:21:51.700 --> 00:21:53.440]   Through painful toil, you will eat of it.
[00:21:53.440 --> 00:21:54.720]   All the days of your life,
[00:21:54.720 --> 00:21:57.000]   it will produce thorns and thistles for you,
[00:21:57.000 --> 00:21:59.240]   and you will eat the plants of the field.
[00:21:59.240 --> 00:22:01.900]   By the sweat of your brow, you will eat your food
[00:22:01.900 --> 00:22:03.520]   until you return to the ground
[00:22:03.520 --> 00:22:05.000]   since from it you were taken,
[00:22:05.000 --> 00:22:07.780]   for dust you are and to dust you will return.
[00:22:07.780 --> 00:22:08.920]   Now if you don't understand
[00:22:08.920 --> 00:22:10.480]   what all that theological language is,
[00:22:10.480 --> 00:22:11.480]   here's what he says.
[00:22:11.480 --> 00:22:13.120]   Your work's gonna be hard now.
[00:22:13.120 --> 00:22:14.520]   Before I wanted you to work,
[00:22:14.520 --> 00:22:16.500]   now because you sinned, you're gonna work
[00:22:16.500 --> 00:22:17.880]   and it's gonna fight against you.
[00:22:17.880 --> 00:22:19.240]   When your alarm clock goes off,
[00:22:19.240 --> 00:22:20.720]   you're not gonna wanna go in anymore,
[00:22:20.720 --> 00:22:22.400]   and your boss is gonna be mean,
[00:22:22.400 --> 00:22:24.320]   and your coworkers aren't gonna get along with you,
[00:22:24.320 --> 00:22:26.080]   and there's gonna be conflict there,
[00:22:26.080 --> 00:22:27.900]   and you're gonna have to take the TPS reports
[00:22:27.900 --> 00:22:29.240]   from the client to the customer,
[00:22:29.240 --> 00:22:30.580]   and it's just gonna be messy.
[00:22:30.580 --> 00:22:31.840]   This is what God is saying there.
[00:22:31.840 --> 00:22:34.040]   It's in the Greek, or in the Hebrew, you can't see it,
[00:22:34.040 --> 00:22:35.640]   but this is what he's saying.
[00:22:35.640 --> 00:22:40.340]   He's saying, hey, it's going to fight against you.
[00:22:40.340 --> 00:22:44.360]   Then you're like, oh, that's why my boss is a jerk.
[00:22:44.360 --> 00:22:47.760]   It's because of Adam and Eve, the fall.
[00:22:47.760 --> 00:22:49.520]   It's because of sin.
[00:22:49.520 --> 00:22:52.600]   Yes, it is, and it's a fact.
[00:22:52.600 --> 00:22:55.100]   For the rest of your life, your work is going to fight.
[00:22:55.100 --> 00:22:56.040]   So if you're here and you're like,
[00:22:56.040 --> 00:22:58.120]   but I love my job, give it time.
[00:22:58.120 --> 00:22:59.760]   (congregation laughing)
[00:22:59.760 --> 00:23:01.340]   Just wait.
[00:23:01.340 --> 00:23:03.120]   Just wait, I promise, I don't care how,
[00:23:03.120 --> 00:23:04.080]   young adults tell me all the time,
[00:23:04.080 --> 00:23:05.620]   man, I love my job, next month.
[00:23:05.620 --> 00:23:06.600]   Hey, how's your job going?
[00:23:06.600 --> 00:23:08.400]   I quit, man.
[00:23:08.400 --> 00:23:11.280]   Thing is awful, terrible.
[00:23:11.280 --> 00:23:14.800]   And so work, like marriage and relationships require work.
[00:23:14.800 --> 00:23:18.040]   It's hard, but it's supposed to be hard, right?
[00:23:18.040 --> 00:23:20.160]   Post-fall is what I mean by supposed to be.
[00:23:20.160 --> 00:23:22.920]   And so if you were supposed to enjoy it,
[00:23:22.920 --> 00:23:25.040]   they wouldn't pay you to be there.
[00:23:25.040 --> 00:23:26.720]   Like think about this value exchange.
[00:23:26.720 --> 00:23:29.240]   Like if you loved what you do, they would say,
[00:23:29.240 --> 00:23:31.760]   hey, would you do it for free, since you love it so much?
[00:23:31.760 --> 00:23:33.880]   But what they say is, we know you don't like it,
[00:23:33.880 --> 00:23:35.420]   so in exchange for you being here,
[00:23:35.420 --> 00:23:37.320]   we're going to give you a paycheck.
[00:23:37.320 --> 00:23:40.720]   Because if you did like it, that would be a hobby,
[00:23:40.720 --> 00:23:43.800]   not a job, like those are things you do for fun.
[00:23:43.800 --> 00:23:47.080]   Job is work, you do that in exchange for money.
[00:23:47.080 --> 00:23:47.920]   Okay, you see how that works?
[00:23:47.920 --> 00:23:49.720]   I'm glad we're all on the same page.
[00:23:49.720 --> 00:23:52.000]   (congregation laughing)
[00:23:52.000 --> 00:23:54.020]   And so if you desire to have a job you love,
[00:23:54.020 --> 00:23:56.620]   that's a great thing, it's just a longing for heaven.
[00:23:56.620 --> 00:23:58.640]   That's a great thing.
[00:23:58.640 --> 00:24:01.080]   If you don't like your work, I just want you to remind,
[00:24:01.080 --> 00:24:03.080]   that to be a reminder to you, you're not home yet,
[00:24:03.080 --> 00:24:04.520]   and one day you're gonna have a job
[00:24:04.520 --> 00:24:06.560]   that you absolutely love for the rest of the rest
[00:24:06.560 --> 00:24:07.400]   of the rest.
[00:24:07.400 --> 00:24:11.020]   But until then, your work's gonna fight against you.
[00:24:11.020 --> 00:24:13.600]   And so the second thing I want you to do,
[00:24:13.600 --> 00:24:16.780]   and this is simple, but maybe the most profound,
[00:24:16.780 --> 00:24:20.180]   I want you to invite God to work with you.
[00:24:20.180 --> 00:24:23.840]   I want you to, and before you're like,
[00:24:23.840 --> 00:24:26.280]   oh my goodness, Sunday School 101,
[00:24:26.280 --> 00:24:29.080]   invite God to work with me, what are you talking about?
[00:24:29.080 --> 00:24:30.740]   I just wanna ask you if you have.
[00:24:30.740 --> 00:24:33.640]   Like how much have you complained about your boss
[00:24:33.640 --> 00:24:34.840]   and your coworkers and what you do,
[00:24:34.840 --> 00:24:37.840]   and the fact that you can't keep a job or whatever that is,
[00:24:37.840 --> 00:24:40.960]   and how much, how often, what quantity of your life
[00:24:40.960 --> 00:24:42.640]   have you spent on your hands and knees saying,
[00:24:42.640 --> 00:24:43.940]   Lord, would you help me?
[00:24:43.940 --> 00:24:46.520]   God, would you come to work with me,
[00:24:46.520 --> 00:24:47.480]   would you direct my steps,
[00:24:47.480 --> 00:24:49.120]   would you give me favor with my boss,
[00:24:49.120 --> 00:24:50.720]   would you give me favor with my coworkers,
[00:24:50.720 --> 00:24:53.280]   would you give me the courage to make you famous there?
[00:24:53.280 --> 00:24:55.680]   I mean, tell me, if you're here and every day
[00:24:55.680 --> 00:24:56.920]   that's the cry of your heart,
[00:24:56.920 --> 00:24:58.400]   every day you're pleading with God that way,
[00:24:58.400 --> 00:25:00.140]   that's awesome, feel free to sleep
[00:25:00.140 --> 00:25:00.980]   for the rest of the night.
[00:25:00.980 --> 00:25:03.780]   If that's not you though,
[00:25:03.780 --> 00:25:07.040]   just know you're in the right place at the right time,
[00:25:07.040 --> 00:25:09.040]   and God has a word for you this evening.
[00:25:09.040 --> 00:25:12.760]   I want you to invite him to work with you.
[00:25:12.760 --> 00:25:17.760]   Every morning I wake up and I'm taking the girls to school,
[00:25:17.760 --> 00:25:20.960]   Presley and Finley, and my three-year-old son,
[00:25:20.960 --> 00:25:22.400]   he's at home, every morning he wakes up
[00:25:22.400 --> 00:25:23.800]   and he's sitting there, he's eating his cereal
[00:25:23.800 --> 00:25:25.440]   at the little breakfast bar,
[00:25:25.440 --> 00:25:28.120]   and he says, Daddy, where you going?
[00:25:28.120 --> 00:25:28.960]   Every morning.
[00:25:28.960 --> 00:25:32.160]   Weston, I'm going to work, buddy.
[00:25:32.160 --> 00:25:33.360]   Daddy, can I go with you?
[00:25:33.360 --> 00:25:35.920]   No, son, every morning.
[00:25:35.920 --> 00:25:38.540]   I told you yesterday no, the day before no,
[00:25:38.540 --> 00:25:40.520]   tomorrow it's gonna be no.
[00:25:40.520 --> 00:25:41.800]   Oh, Daddy, why?
[00:25:41.800 --> 00:25:42.640]   Every morning.
[00:25:42.640 --> 00:25:45.960]   I wanna go to work with you.
[00:25:45.960 --> 00:25:48.480]   And this is what God is saying to you
[00:25:48.480 --> 00:25:50.580]   in a less toddler way.
[00:25:51.920 --> 00:25:53.320]   I wanna go to work with you.
[00:25:53.320 --> 00:25:57.600]   Would you incorporate me into your profession,
[00:25:57.600 --> 00:25:59.640]   into your occupation?
[00:25:59.640 --> 00:26:03.380]   I want to go with you.
[00:26:03.380 --> 00:26:06.060]   And the reality is God answers prayers,
[00:26:06.060 --> 00:26:09.120]   and so many of us have not taken advantage of that.
[00:26:09.120 --> 00:26:10.440]   And so let me just ask you a question.
[00:26:10.440 --> 00:26:11.680]   Who cares more?
[00:26:11.680 --> 00:26:13.600]   Who cares more about how you perform at work?
[00:26:13.600 --> 00:26:17.780]   You, your boss, or God?
[00:26:19.160 --> 00:26:22.280]   And I promise you the answer of that is God.
[00:26:22.280 --> 00:26:24.880]   And so Jesus gets in the boat with Peter,
[00:26:24.880 --> 00:26:26.100]   and Peter listens to him.
[00:26:26.100 --> 00:26:28.600]   Out of an act of faith, he does what Jesus says,
[00:26:28.600 --> 00:26:30.560]   even though he doesn't feel like it,
[00:26:30.560 --> 00:26:34.440]   and the results are better than anyone could have imagined.
[00:26:34.440 --> 00:26:35.800]   And so what I want you to know
[00:26:35.800 --> 00:26:37.860]   is sometimes you are given challenges at work
[00:26:37.860 --> 00:26:39.600]   to show who you really trust.
[00:26:39.600 --> 00:26:41.840]   Sometimes you face challenges at work
[00:26:41.840 --> 00:26:45.000]   so that you can display and demonstrate to the world
[00:26:45.000 --> 00:26:49.960]   who you worship, who you are, who you trust in.
[00:26:49.960 --> 00:26:51.720]   And so when crisis hits,
[00:26:51.720 --> 00:26:54.200]   do you turn to your savings, to your bank account?
[00:26:54.200 --> 00:26:55.680]   Do you turn to monster.com?
[00:26:55.680 --> 00:26:56.760]   Do you turn to LinkedIn?
[00:26:56.760 --> 00:26:58.800]   Do you turn to your network of people?
[00:26:58.800 --> 00:27:01.280]   Do you turn to coping mechanisms of sin,
[00:27:01.280 --> 00:27:04.080]   and pornography, and spending, and shopping?
[00:27:04.080 --> 00:27:05.640]   Or do you turn to God and say,
[00:27:05.640 --> 00:27:07.080]   "God, this is really tough.
[00:27:07.080 --> 00:27:08.620]   "I need you to strengthen me.
[00:27:08.620 --> 00:27:10.560]   "I wanna remind myself of your word,
[00:27:10.560 --> 00:27:11.680]   "that your word is true,
[00:27:11.680 --> 00:27:13.740]   "and I wanna navigate these waters
[00:27:13.740 --> 00:27:15.920]   "in a way that makes you famous.
[00:27:15.920 --> 00:27:18.200]   "Will you help me?"
[00:27:18.200 --> 00:27:20.840]   And maybe one of the greatest examples of this is scripture.
[00:27:20.840 --> 00:27:23.980]   I've been hanging out with Peter in Luke chapter five,
[00:27:23.980 --> 00:27:26.320]   but I want you to know this is not unique to Peter.
[00:27:26.320 --> 00:27:28.640]   It's a Genesis to Revelation story.
[00:27:28.640 --> 00:27:30.520]   There are lots of examples in scripture
[00:27:30.520 --> 00:27:34.240]   of people who were faithful in really trying circumstances.
[00:27:34.240 --> 00:27:38.960]   I'll give you one out of Genesis chapter 38,
[00:27:38.960 --> 00:27:41.720]   starting in actually Genesis chapter 37,
[00:27:41.720 --> 00:27:44.420]   where it's Joseph, shows up on the scene.
[00:27:44.420 --> 00:27:47.340]   Now, Joseph is the heir to an estate,
[00:27:47.340 --> 00:27:48.980]   but his brothers are jealous of him,
[00:27:48.980 --> 00:27:53.140]   and so his own family members sell him into slavery.
[00:27:53.140 --> 00:27:56.500]   Now, this is a time in life when you're sold as a slave.
[00:27:56.500 --> 00:27:59.300]   You go from kind of hero to slave.
[00:27:59.300 --> 00:28:01.800]   You're like, "Okay, God, are you really with me?"
[00:28:01.800 --> 00:28:05.900]   But what it says that he does is he goes,
[00:28:05.900 --> 00:28:09.020]   and he ends up working for Potiphar.
[00:28:09.020 --> 00:28:12.960]   And Potiphar's a wealthy man, reports to Pharaoh,
[00:28:12.960 --> 00:28:15.240]   and it says that Joseph is so faithful,
[00:28:15.240 --> 00:28:16.520]   he's not sitting there like, "What?
[00:28:16.520 --> 00:28:18.640]   "I'm a slave, how did this happen?
[00:28:18.640 --> 00:28:20.400]   "I just want to sulk in my pity."
[00:28:20.400 --> 00:28:23.100]   It says he got after it.
[00:28:23.100 --> 00:28:24.160]   It's the message version.
[00:28:24.160 --> 00:28:28.160]   He got after it, and God rewarded his faithfulness,
[00:28:28.160 --> 00:28:30.720]   and Potiphar puts him over his entire estate.
[00:28:30.720 --> 00:28:35.120]   That's until Potiphar's wicked, witchable wife comes
[00:28:35.120 --> 00:28:39.020]   and tries to get Joseph to sleep with her.
[00:28:39.020 --> 00:28:41.660]   Joseph gets arrested, even though he's innocent,
[00:28:41.660 --> 00:28:42.780]   and he goes to prison.
[00:28:42.780 --> 00:28:45.860]   Now you would think, "Okay, slavery, now prison."
[00:28:45.860 --> 00:28:49.740]   All right, God's not with Joseph.
[00:28:49.740 --> 00:28:52.100]   This is where Joseph falls apart, he despairs.
[00:28:52.100 --> 00:28:54.860]   This is where he has the job that he really doesn't like.
[00:28:54.860 --> 00:28:58.100]   But what the Scripture says is he was so faithful in prison
[00:28:58.100 --> 00:29:00.180]   that the warden, the prison warden,
[00:29:00.180 --> 00:29:02.100]   put him over the entire prison.
[00:29:03.320 --> 00:29:06.120]   Joseph is ruler of the entire prison,
[00:29:06.120 --> 00:29:07.640]   even though he's an inmate.
[00:29:07.640 --> 00:29:10.900]   His faithfulness and his gifts and his talents
[00:29:10.900 --> 00:29:13.640]   bring him to a place where he gets to stand before Pharaoh.
[00:29:13.640 --> 00:29:16.680]   He gets out of prison, he goes to work for Pharaoh,
[00:29:16.680 --> 00:29:19.040]   and it says that Joseph was so faithful
[00:29:19.040 --> 00:29:22.480]   that Pharaoh put him over all of Egypt.
[00:29:22.480 --> 00:29:24.700]   Can I tell you something?
[00:29:24.700 --> 00:29:29.040]   God wanted Joseph to be over all of Egypt.
[00:29:29.040 --> 00:29:30.640]   Do you know what he did?
[00:29:31.640 --> 00:29:33.600]   He had him sold into slavery.
[00:29:33.600 --> 00:29:37.440]   God wanted Joseph to be ruler over all of Egypt,
[00:29:37.440 --> 00:29:38.960]   so do you know what he did?
[00:29:38.960 --> 00:29:42.260]   He had him sent to prison for something he didn't do.
[00:29:42.260 --> 00:29:46.680]   But Joseph never caved under the test.
[00:29:46.680 --> 00:29:48.560]   He continued to be faithful.
[00:29:48.560 --> 00:29:50.680]   And do you know the phrase that is repeated
[00:29:50.680 --> 00:29:55.560]   in Genesis 37, Genesis 39, Genesis 40, and Genesis 41?
[00:29:55.560 --> 00:29:58.200]   In four chapters, Joseph goes from slave
[00:29:58.200 --> 00:29:59.160]   to ruler of Egypt.
[00:29:59.160 --> 00:30:01.040]   And do you know the phrase that is repeated
[00:30:01.040 --> 00:30:03.240]   over and over and over in those four chapters?
[00:30:03.240 --> 00:30:04.440]   It's this right here.
[00:30:04.440 --> 00:30:07.400]   The Lord was with Joseph,
[00:30:07.400 --> 00:30:10.980]   but the Lord was with Joseph.
[00:30:10.980 --> 00:30:14.900]   And tomorrow, when you show up somewhere at 8 a.m.,
[00:30:14.900 --> 00:30:16.120]   the Lord is with you,
[00:30:16.120 --> 00:30:20.640]   and he wants to be invited into your occupation.
[00:30:20.640 --> 00:30:23.360]   He wants to come with you in the boat.
[00:30:23.360 --> 00:30:26.280]   He wants you to push out into the sea,
[00:30:26.280 --> 00:30:29.260]   and he wants to do work with you.
[00:30:30.160 --> 00:30:32.280]   And any success that he gives to you
[00:30:32.280 --> 00:30:35.700]   is so much more about him than it was ever about you.
[00:30:35.700 --> 00:30:37.880]   The worst thing that he could do for you
[00:30:37.880 --> 00:30:40.400]   is make you unbelievably successful,
[00:30:40.400 --> 00:30:43.320]   not attached to him.
[00:30:43.320 --> 00:30:46.000]   That is the worst thing that could happen to you,
[00:30:46.000 --> 00:30:49.200]   that he would fill your life with distractions
[00:30:49.200 --> 00:30:51.280]   when you have not attached that success to him,
[00:30:51.280 --> 00:30:54.280]   that you would find yourself in a place isolated
[00:30:54.280 --> 00:30:57.920]   and with a dying faith, moving away from him.
[00:30:59.840 --> 00:31:01.840]   But sometimes what he does is he brings attention
[00:31:01.840 --> 00:31:03.440]   through his servants to himself
[00:31:03.440 --> 00:31:07.780]   so that he might make his name famous through you.
[00:31:07.780 --> 00:31:12.040]   Joseph knew that the success that he was given
[00:31:12.040 --> 00:31:14.240]   had so much more to do with God than him.
[00:31:14.240 --> 00:31:15.960]   This idea will keep you humble
[00:31:15.960 --> 00:31:17.740]   because you understand that it is the Lord
[00:31:17.740 --> 00:31:19.340]   who makes you successful.
[00:31:19.340 --> 00:31:20.480]   Peter's here saying,
[00:31:20.480 --> 00:31:22.560]   "Hey, I didn't catch a bunch of fish because I'm good.
[00:31:22.560 --> 00:31:25.640]   "I caught a bunch of fish because Jesus is with me.
[00:31:25.640 --> 00:31:28.880]   "My boat right now encompasses the creator
[00:31:28.880 --> 00:31:30.080]   "of the heavens and the earth.
[00:31:30.080 --> 00:31:32.340]   "He's in here with me.
[00:31:32.340 --> 00:31:35.520]   "He commands the fish where to go.
[00:31:35.520 --> 00:31:39.160]   "He's God and he's with me."
[00:31:39.160 --> 00:31:42.880]   Peter later wrote in a book in your Bible
[00:31:42.880 --> 00:31:47.880]   called 1 Peter 5-6, he says this to us.
[00:31:47.880 --> 00:31:51.460]   "Humble yourselves therefore under God's mighty hand
[00:31:51.460 --> 00:31:53.520]   "that he may lift you up in due time."
[00:31:53.520 --> 00:31:57.440]   Humble yourself therefore under God's mighty hand
[00:31:57.440 --> 00:31:59.400]   that he might lift you up in due time.
[00:31:59.400 --> 00:32:02.680]   And so if you find yourself in a place
[00:32:02.680 --> 00:32:05.400]   where you're not passionate about what you do,
[00:32:05.400 --> 00:32:08.240]   the third thing I want you to consider
[00:32:08.240 --> 00:32:11.340]   is pursuing a greater passion.
[00:32:11.340 --> 00:32:13.560]   In fact, my third point,
[00:32:13.560 --> 00:32:15.600]   my third instruction for you this evening
[00:32:15.600 --> 00:32:18.280]   is to pursue a greater passion.
[00:32:18.280 --> 00:32:21.080]   Now what do I mean by that?
[00:32:21.080 --> 00:32:23.600]   I want you to pursue what God is passionate about.
[00:32:23.600 --> 00:32:26.660]   You're asking yourself the question,
[00:32:26.660 --> 00:32:28.580]   what am I passionate about?
