
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:17:20.660 --> 00:17:23.960]   What you need to know is Abraham was not a perfect husband.
[00:17:23.960 --> 00:17:26.240]   Abraham even did some crazy things.
[00:17:26.240 --> 00:17:28.580]   But he sought the Lord.
[00:17:28.580 --> 00:17:31.680]   Sarah trusted not Abraham but God.
[00:17:31.680 --> 00:17:35.700]   She did not trust Abraham, she trusted Abraham's God.
[00:17:35.700 --> 00:17:38.540]   And so when Abraham said, we're gonna go to faraway land,
[00:17:38.540 --> 00:17:40.620]   she said, okay, I'll follow you.
[00:17:40.620 --> 00:17:42.900]   Your God will be my God, your people will be my people.
[00:17:42.900 --> 00:17:45.340]   May the Lord deal with me, be it ever so severely.
[00:17:45.340 --> 00:17:49.700]   If anything but death separates us, that's from Ruth.
[00:17:49.700 --> 00:17:55.400]   And so here's the deal, ladies.
[00:17:55.400 --> 00:17:57.340]   The reason you hate submission
[00:17:57.340 --> 00:18:00.160]   is because you had a father that abused authority
[00:18:00.160 --> 00:18:02.500]   or a boyfriend that abused authority
[00:18:02.500 --> 00:18:05.200]   or you've seen men take advantage of authority
[00:18:05.200 --> 00:18:06.620]   and you're gonna respond in one of two ways.
[00:18:06.620 --> 00:18:07.820]   I'm gonna give them to you, I've seen them.
[00:18:07.820 --> 00:18:09.460]   It always fits in one of two categories.
[00:18:09.460 --> 00:18:10.340]   You're gonna lash out.
[00:18:10.340 --> 00:18:12.740]   I don't need no man, I ain't need no man.
[00:18:12.740 --> 00:18:16.900]   I don't need some dude to complete me,
[00:18:16.900 --> 00:18:19.420]   like I'm a woman in dependence, you know?
[00:18:19.420 --> 00:18:22.540]   I don't need him, I don't need that.
[00:18:22.540 --> 00:18:27.540]   And do that or you're going to lay down
[00:18:27.540 --> 00:18:30.740]   to any sinful desire he wants to drag you through.
[00:18:30.740 --> 00:18:32.180]   It's gonna be one of the two.
[00:18:32.180 --> 00:18:35.420]   You gotta deal with your baggage.
[00:18:35.420 --> 00:18:39.940]   You've got to deal with the past and the example.
[00:18:39.940 --> 00:18:41.980]   I'm begging you not to hold men hostage
[00:18:41.980 --> 00:18:44.060]   to the experience you walk through.
[00:18:44.060 --> 00:18:46.740]   When you do that, the devil wins, Satan wins.
[00:18:46.740 --> 00:18:48.580]   He has victory over your life.
[00:18:48.580 --> 00:18:52.140]   When you say, hey, this experience has ruined me for all men.
[00:18:52.140 --> 00:18:54.060]   I refuse to heal from it.
[00:18:54.060 --> 00:18:56.780]   I'm just going to be sassy.
[00:18:56.780 --> 00:18:59.360]   I'm just going to have an attitude
[00:18:59.360 --> 00:19:01.580]   or I'm going to completely lay down
[00:19:01.580 --> 00:19:03.800]   to the will of any joker.
[00:19:03.800 --> 00:19:06.300]   And so here's the question.
[00:19:06.300 --> 00:19:08.700]   How has your experience framed your view of men?
[00:19:08.700 --> 00:19:10.740]   You need to answer that honestly.
[00:19:10.740 --> 00:19:13.060]   How do you really feel about men?
[00:19:13.060 --> 00:19:15.940]   And answering this will help you find one.
[00:19:15.940 --> 00:19:19.060]   And there's men here who love this part of the message.
[00:19:19.060 --> 00:19:22.980]   They're like, yes, you know, ladies, you gotta submit to me.
[00:19:22.980 --> 00:19:25.940]   Run from those kinds of men, okay?
[00:19:25.940 --> 00:19:27.820]   That's not who you want to spend your life with.
[00:19:27.820 --> 00:19:28.940]   I've been married 12 years.
[00:19:28.940 --> 00:19:31.020]   I cannot think of a time, and I'm sure I have,
[00:19:31.020 --> 00:19:32.700]   but I truly cannot think of a time
[00:19:32.700 --> 00:19:34.700]   where I've had to play this card,
[00:19:34.700 --> 00:19:35.940]   where I've had to go to Monica and I've said,
[00:19:35.940 --> 00:19:39.940]   hey, I know we disagree, but we're going to go this way.
[00:19:39.940 --> 00:19:41.220]   Now, there's been times where I've said,
[00:19:41.220 --> 00:19:42.900]   hey, this is what we should do,
[00:19:42.900 --> 00:19:46.420]   and she kind of looked at me and, are you sure?
[00:19:46.420 --> 00:19:50.500]   I've been like, hey, I think we should get a minivan.
[00:19:50.500 --> 00:19:53.740]   She's like, are you sure that's from God?
[00:19:53.740 --> 00:19:55.700]   [congregation laughing]
[00:19:55.700 --> 00:19:56.980]   I was like, yeah, yeah, I think so.
[00:19:56.980 --> 00:19:57.820]   I prayed about it.
[00:19:57.820 --> 00:20:00.580]   She's like, are you sure you're sure?
[00:20:00.580 --> 00:20:02.780]   And then she has this card that she can play.
[00:20:02.780 --> 00:20:06.540]   Hey, would you mind if we process that in community?
[00:20:06.540 --> 00:20:11.100]   Could we get some guys led by the Spirit around you
[00:20:11.100 --> 00:20:13.100]   to lead you to a suburban or something?
[00:20:13.100 --> 00:20:16.260]   [congregation laughing]
[00:20:16.260 --> 00:20:17.860]   But at the end of the day, if I'm like,
[00:20:17.860 --> 00:20:20.160]   hey, I've heard from the Lord, it's a minivan.
[00:20:20.160 --> 00:20:25.260]   We're going Toyota Sienna or something, I don't know.
[00:20:25.260 --> 00:20:30.260]   Verse three, your beauty should not come
[00:20:30.980 --> 00:20:32.860]   from outward adornment, so we're talking
[00:20:32.860 --> 00:20:34.860]   about the way you look now.
[00:20:34.860 --> 00:20:36.780]   Your beauty should not come from outward adornment
[00:20:36.780 --> 00:20:38.460]   such as elaborate hairstyles and the wearing
[00:20:38.460 --> 00:20:40.300]   of gold jewelry or fine clothes.
[00:20:40.300 --> 00:20:42.860]   Rather, it should be that of your inner self,
[00:20:42.860 --> 00:20:45.740]   the unfading beauty of gentle and quiet spirit,
[00:20:45.740 --> 00:20:47.500]   which is of great worth in God's sight,
[00:20:47.500 --> 00:20:49.940]   for this is the way the holy women of the past
[00:20:49.940 --> 00:20:52.580]   who put their hope, it shows where their hope is,
[00:20:52.580 --> 00:20:55.120]   they put their hope in God, used to adorn themselves.
[00:20:55.120 --> 00:20:58.460]   They did not hope in looks or plastic surgery
[00:20:58.460 --> 00:21:00.820]   or jewelry or clothes.
[00:21:00.820 --> 00:21:03.060]   Does it mean that you can't wear designer clothes?
[00:21:03.060 --> 00:21:05.920]   No, it means that your hope shouldn't come from them.
[00:21:05.920 --> 00:21:07.940]   That shouldn't be where you place worth.
[00:21:07.940 --> 00:21:09.180]   Does it mean you shouldn't wear jewelry?
[00:21:09.180 --> 00:21:12.220]   No, it doesn't say don't wear jewelry, thou shalt not.
[00:21:12.220 --> 00:21:17.220]   It says this is not where your value should come from.
[00:21:17.220 --> 00:21:22.100]   This is not where your beauty should come from.
[00:21:22.100 --> 00:21:25.540]   Ladies, second point, ladies and gentlemen,
[00:21:25.540 --> 00:21:28.860]   pursue true beauty, emphasis on the word true there.
[00:21:28.860 --> 00:21:33.460]   True beauty is not what you see in a photo.
[00:21:33.460 --> 00:21:37.020]   True beauty is what you see beneath the surface,
[00:21:37.020 --> 00:21:40.300]   its character, and you see it from listening
[00:21:40.300 --> 00:21:42.100]   and watching and observing.
[00:21:42.100 --> 00:21:45.620]   And so ladies, pursue being beautiful on the inside.
[00:21:45.620 --> 00:21:47.580]   It doesn't mean to stop getting highlights
[00:21:47.580 --> 00:21:49.860]   or to throw away the Nordstrom's gift card
[00:21:49.860 --> 00:21:52.260]   and no need to cancel the Stella and Dot party,
[00:21:52.260 --> 00:21:56.300]   unless that's where your sense of beauty comes from.
[00:21:56.300 --> 00:21:57.860]   Ladies, listen, does it?
[00:21:57.860 --> 00:22:01.100]   Is that where your sense of beauty comes from?
[00:22:01.100 --> 00:22:03.180]   You have to answer this, does it?
[00:22:03.180 --> 00:22:06.260]   How much time do you invest in the mirror?
[00:22:06.260 --> 00:22:08.840]   How much time do you invest thinking about
[00:22:08.840 --> 00:22:11.820]   the perfect shade of lipstick and what you're gonna wear
[00:22:11.820 --> 00:22:13.860]   and how that's gonna go with that and your style
[00:22:13.860 --> 00:22:17.740]   and jewelry and obsessing and how much time?
[00:22:17.740 --> 00:22:20.140]   Is that where you spend your time?
[00:22:20.140 --> 00:22:23.260]   Because if that's where you invest a lot of thinking,
[00:22:23.260 --> 00:22:26.620]   a lot of thoughts, something's broken.
[00:22:26.620 --> 00:22:30.600]   And step one to fixing it is say, man, something's broken.
[00:22:30.600 --> 00:22:35.100]   I find my worth in the way that I look.
[00:22:35.100 --> 00:22:36.180]   It's deep seated within me.
[00:22:36.180 --> 00:22:39.580]   You want to begin to heal from that.
[00:22:39.580 --> 00:22:42.720]   And I know that girls like to feel pretty, right?
[00:22:42.720 --> 00:22:45.540]   But it's not a pedicure and a manicure or a spa day
[00:22:45.540 --> 00:22:48.420]   that's going to make you truly feel pretty.
[00:22:48.420 --> 00:22:51.100]   It's bathing in God's word.
[00:22:51.100 --> 00:22:53.220]   And too many girls are having spa days
[00:22:53.220 --> 00:22:54.660]   instead of spiritual days.
[00:22:54.660 --> 00:22:58.820]   Too many girls are having spa days instead of spiritual days
[00:22:58.820 --> 00:23:00.860]   and so think about this.
[00:23:00.860 --> 00:23:04.260]   If you put much more time and energy into thinking about
[00:23:04.260 --> 00:23:06.920]   how to become beautiful on the outside
[00:23:06.920 --> 00:23:10.380]   instead of the inside, you have your priorities messed up.
[00:23:10.380 --> 00:23:14.860]   And what it's really saying is don't use your body
[00:23:14.860 --> 00:23:17.200]   to cut corners, to expedite marriage,
[00:23:17.200 --> 00:23:19.140]   to get a guy to ask you out the way
[00:23:19.140 --> 00:23:20.680]   that you look on the outside.
[00:23:20.680 --> 00:23:22.540]   Trust God.
[00:23:22.540 --> 00:23:26.160]   Do you love the gym and hate quiet time?
[00:23:26.160 --> 00:23:30.480]   Men, pass that one up.
[00:23:30.480 --> 00:23:33.420]   She's not for you.
[00:23:33.420 --> 00:23:36.860]   That's not God's best for you.
[00:23:36.860 --> 00:23:43.260]   And so a tight bodied, beautiful, fit girl
[00:23:44.300 --> 00:23:48.460]   with highlights and makeup that doesn't know her Bible,
[00:23:48.460 --> 00:23:50.520]   has her priorities all out of whack
[00:23:50.520 --> 00:23:52.380]   and she will be a miserable wife.
[00:23:52.380 --> 00:23:58.640]   It will be a pretty wedding and an ugly marriage.
[00:23:58.640 --> 00:24:00.200]   That's the truth.
[00:24:00.200 --> 00:24:01.800]   Public service announcement.
[00:24:01.800 --> 00:24:03.280]   Some of you are like, did he just say that?
[00:24:03.280 --> 00:24:04.200]   Did he say tight bodied?
[00:24:04.200 --> 00:24:05.760]   Yes, I did.
[00:24:05.760 --> 00:24:09.040]   Public service announcement, pretty wedding,
[00:24:09.040 --> 00:24:11.960]   ugly marriage.
[00:24:11.960 --> 00:24:12.800]   That's a fact.
[00:24:12.800 --> 00:24:17.340]   You will not escape that fun honeymoon,
[00:24:17.340 --> 00:24:19.380]   miserable anniversaries.
[00:24:19.380 --> 00:24:22.100]   That's what's coming there.
[00:24:22.100 --> 00:24:24.740]   And so ladies, don't look at fashion magazines
[00:24:24.740 --> 00:24:26.700]   to see what the future will look like.
[00:24:26.700 --> 00:24:28.000]   Look at family photos.
[00:24:28.000 --> 00:24:30.900]   Okay?
[00:24:30.900 --> 00:24:35.300]   Don't begin to put your hope in what people
[00:24:35.300 --> 00:24:37.820]   are going to see on the outside.
[00:24:37.820 --> 00:24:40.460]   And so men, let me talk to you for a minute,
[00:24:40.460 --> 00:24:42.960]   pursue women who are truly beautiful.
[00:24:42.960 --> 00:24:43.800]   Men ask me all the time,
[00:24:43.800 --> 00:24:46.440]   well, do I need to be attracted to them?
[00:24:46.440 --> 00:24:48.760]   It's one of the most asked questions, to be honest.
[00:24:48.760 --> 00:24:50.160]   Let me answer it right now, once and for all,
[00:24:50.160 --> 00:24:51.920]   and so you can answer it so people can stop asking me
[00:24:51.920 --> 00:24:53.560]   so you can tell others.
[00:24:53.560 --> 00:24:55.000]   Do I need to be attracted to them?
[00:24:55.000 --> 00:24:58.440]   You need to cherish them.
[00:24:58.440 --> 00:25:02.040]   You need to be able to cherish them.
[00:25:02.040 --> 00:25:04.000]   You need to be able to make them feel
[00:25:04.000 --> 00:25:06.720]   like the most beautiful woman in the whole wide world.
[00:25:06.720 --> 00:25:09.820]   If you can't do that, then you're not up for the task.
[00:25:10.640 --> 00:25:15.000]   You must be able to cherish them.
[00:25:15.000 --> 00:25:16.600]   And so what do you cherish, men?
[00:25:16.600 --> 00:25:20.320]   You cherish things that you work for,
[00:25:20.320 --> 00:25:22.100]   things that took time to develop.
[00:25:22.100 --> 00:25:25.900]   You cherish things that you see as valuable.
[00:25:25.900 --> 00:25:28.800]   And if they're beautiful on the inside,
[00:25:28.800 --> 00:25:30.120]   but you're not attracted to them,
[00:25:30.120 --> 00:25:32.260]   it may be a maturity issue.
[00:25:32.260 --> 00:25:33.520]   Like guys tell me all the time,
[00:25:33.520 --> 00:25:35.880]   well, she's everything that you thought and described
[00:25:35.880 --> 00:25:38.400]   in Proverbs 31, check, check, check, check, check, check,
[00:25:38.400 --> 00:25:39.560]   but I'm just not attracted to them.
[00:25:39.560 --> 00:25:40.760]   That's a you problem.
[00:25:40.760 --> 00:25:43.640]   You're not there yet.
[00:25:43.640 --> 00:25:45.480]   Keep spending time in God's word, man.
[00:25:45.480 --> 00:25:48.560]   Keep asking him to make you attracted
[00:25:48.560 --> 00:25:49.640]   to what he's attracted to,
[00:25:49.640 --> 00:25:51.360]   'cause you and God have different tastes.
[00:25:51.360 --> 00:25:53.800]   God says this in 1 Samuel 16, verse seven,
[00:25:53.800 --> 00:25:55.080]   but the Lord said to Samuel,
[00:25:55.080 --> 00:25:57.920]   "Do not consider his appearance or his height,
[00:25:57.920 --> 00:25:59.480]   for I have rejected him."
[00:25:59.480 --> 00:26:01.920]   The Lord does not look at the things people look at.
[00:26:01.920 --> 00:26:03.400]   People look at outward appearance,
[00:26:03.400 --> 00:26:06.120]   but the Lord looks at the heart.
[00:26:06.120 --> 00:26:08.960]   And so are you attracted to what God is attracted to?
[00:26:08.960 --> 00:26:11.500]   And you've got to answer this question, why not?
[00:26:11.500 --> 00:26:15.200]   And here's an appropriate answer,
[00:26:15.200 --> 00:26:17.680]   because I've been looking at porn on and off
[00:26:17.680 --> 00:26:19.520]   since the fifth grade.
[00:26:19.520 --> 00:26:23.040]   Oh, oh, Don, man, you're not gonna be attracted
[00:26:23.040 --> 00:26:23.880]   to what God's attracted to.
[00:26:23.880 --> 00:26:26.120]   You're gonna be attracted to porn stars.
[00:26:26.120 --> 00:26:26.960]   You're gonna be attracted
[00:26:26.960 --> 00:26:29.360]   to two-dimensional images on a screen.
[00:26:29.360 --> 00:26:31.280]   You're gonna be attracted to photos on your cell phone.
[00:26:31.280 --> 00:26:33.640]   You're not gonna be attracted to a human being.
[00:26:33.640 --> 00:26:38.040]   You're gonna be attracted to something counterfeit.
[00:26:38.040 --> 00:26:39.680]   You're not gonna be attracted to something real.
[00:26:39.680 --> 00:26:42.400]   You've gone to a university, a slow school,
[00:26:42.400 --> 00:26:44.100]   slowly to be educated,
[00:26:44.100 --> 00:26:46.400]   to be attracted to something that's not true
[00:26:46.400 --> 00:26:48.240]   and not beautiful.
[00:26:48.240 --> 00:26:51.880]   You are literally shooting yourself in the foot right now,
[00:26:51.880 --> 00:26:52.760]   if that's your story.
[00:26:52.760 --> 00:26:54.440]   Just answer this question.
[00:26:54.440 --> 00:26:58.640]   Hey, when's the last time you've looked at pornography?
[00:26:58.640 --> 00:27:02.000]   And if it's, you know, April, okay?
[00:27:04.320 --> 00:27:08.280]   We've got a problem you need to heal from.
[00:27:08.280 --> 00:27:12.000]   And so what you do, God in his sovereignty loves you so much
[00:27:12.000 --> 00:27:13.800]   that he'd have you hearing this message
[00:27:13.800 --> 00:27:16.040]   that before you get up from that seat,
[00:27:16.040 --> 00:27:19.140]   you make a commitment, I'm done.
[00:27:19.140 --> 00:27:23.060]   I am done destroying my marriage long before it started.
[00:27:23.060 --> 00:27:27.000]   I am done being a pitiful husband
[00:27:27.000 --> 00:27:29.720]   to my children I've never met,
[00:27:29.720 --> 00:27:31.240]   who haven't been born yet.
[00:27:31.240 --> 00:27:33.720]   I'm done.
[00:27:33.720 --> 00:27:37.280]   And you say, I commit to carving time out of my life
[00:27:37.280 --> 00:27:41.200]   to pursue healing, to prioritize healing over pornography.
[00:27:41.200 --> 00:27:42.400]   And it's going to be work.
[00:27:42.400 --> 00:27:43.480]   I'm just going to tell you,
[00:27:43.480 --> 00:27:45.400]   as someone who has walked this path,
[00:27:45.400 --> 00:27:47.680]   it's going to be hard work.
[00:27:47.680 --> 00:27:49.940]   And you got a man up to the task.
[00:27:49.940 --> 00:27:57.880]   Do you believe God's word is true?
[00:27:57.880 --> 00:28:01.280]   Says charm is deceptive, beauty is fleeting,
[00:28:01.280 --> 00:28:04.400]   but a woman who fears the Lord is to be praised.
[00:28:04.400 --> 00:28:06.440]   Do we believe that beauty is fleeting?
[00:28:06.440 --> 00:28:09.440]   Do we believe that what is on the outside is diminishing
[00:28:09.440 --> 00:28:12.120]   and that you will be left with what is on the inside?
[00:28:12.120 --> 00:28:14.080]   That's what you're going to be left with.
[00:28:14.080 --> 00:28:18.840]   There's a study that the guy
[00:28:18.840 --> 00:28:20.820]   who is the vice president of OKCupid did,
[00:28:20.820 --> 00:28:25.080]   and he just said that women,
[00:28:25.080 --> 00:28:28.920]   he studied people from between 20 and 50 every single year,
[00:28:28.920 --> 00:28:30.500]   men and women between 20 and 50.
[00:28:30.500 --> 00:28:32.720]   So for 30 years, every year,
[00:28:32.720 --> 00:28:36.440]   studied them the data on dating websites and dating apps
[00:28:36.440 --> 00:28:39.720]   to see who they were attracted to, specifically what age.
[00:28:39.720 --> 00:28:42.620]   And so a 20-year-old woman was attracted to,
[00:28:42.620 --> 00:28:44.960]   most attracted to roughly a 20-year-old man,
[00:28:44.960 --> 00:28:47.240]   a slightly older, a 23-year-old man.
[00:28:47.240 --> 00:28:51.440]   A 50-year-old woman was attracted to a 48-year-old man.
[00:28:51.440 --> 00:28:53.120]   So with women, it kind of moved.
[00:28:53.120 --> 00:28:56.200]   With men at every single age between 20 and 50,
[00:28:56.200 --> 00:29:01.200]   20, 21, 22, 23, 24, 35, 37, 42 to 50,
[00:29:01.200 --> 00:29:04.500]   they were attracted to a 20-year-old woman,
[00:29:04.500 --> 00:29:06.720]   21, 22, 23.
[00:29:06.720 --> 00:29:11.020]   You tracking with me?
[00:29:11.020 --> 00:29:12.940]   The attraction remained the same.
[00:29:12.940 --> 00:29:13.780]   Here's why I say that.
[00:29:13.780 --> 00:29:16.140]   A lot of you girls just got incredibly depressed.
[00:29:16.140 --> 00:29:17.820]   Just hang in there with me.
[00:29:17.820 --> 00:29:20.420]   It's never too late to become beautiful on the inside.
[00:29:20.420 --> 00:29:23.760]   [congregation laughing]
[00:29:25.480 --> 00:29:28.300]   What it's saying, men, this is for you,
[00:29:28.300 --> 00:29:29.660]   the moment you say, "I do,"
[00:29:29.660 --> 00:29:31.900]   assuming that she's older than 20,
[00:29:31.900 --> 00:29:34.240]   the physical attraction is diminishing
[00:29:34.240 --> 00:29:36.300]   from that moment forward.
[00:29:36.300 --> 00:29:37.860]   You better have something else.
[00:29:37.860 --> 00:29:40.540]   There better be character there.
[00:29:40.540 --> 00:29:42.420]   There better be depth there.
[00:29:42.420 --> 00:29:45.220]   Because you just invested,
[00:29:45.220 --> 00:29:49.300]   if you invested in the physical, a depreciating asset.
[00:29:49.300 --> 00:29:52.220]   So there has to be more.
[00:29:52.220 --> 00:29:54.820]   Rather, it should be that of your inner self,
[00:29:54.820 --> 00:29:55.660]   of your inner beauty,
[00:29:55.660 --> 00:29:58.380]   of the unfading beauty of a gentle and quiet spirit,
[00:29:58.380 --> 00:30:00.620]   which is of great worth in God's sight.
[00:30:00.620 --> 00:30:02.420]   And people have spent a lot of time
[00:30:02.420 --> 00:30:05.220]   to figure out what gentle and quiet spirit means.
[00:30:05.220 --> 00:30:08.720]   And I'm here to exegete it from the Greek for you.
[00:30:08.720 --> 00:30:10.400]   It means gentle and quiet spirit.
[00:30:10.400 --> 00:30:14.440]   So you can think about that all you want,
[00:30:14.440 --> 00:30:16.340]   hoping that it becomes something else.
[00:30:16.340 --> 00:30:19.640]   What it means is gentle and quiet spirit.
[00:30:22.460 --> 00:30:23.580]   And so if you're like,
[00:30:23.580 --> 00:30:27.740]   well, if I'm loud and a rough kind of girl,
[00:30:27.740 --> 00:30:29.860]   does it mean I'll stay single?
[00:30:29.860 --> 00:30:30.700]   Probably.
[00:30:30.700 --> 00:30:33.940]   (congregation laughing)
[00:30:33.940 --> 00:30:36.700]   Hey, how come no guy's interested in me?
[00:30:36.700 --> 00:30:38.500]   (congregation laughing)
[00:30:38.500 --> 00:30:40.180]   Because we're afraid of you.
[00:30:40.180 --> 00:30:42.260]   (congregation laughing)
[00:30:42.260 --> 00:30:43.220]   That's the truth.
[00:30:43.220 --> 00:30:45.500]   And so it's okay.
[00:30:45.500 --> 00:30:46.920]   I'm not trying to be a jerk.
[00:30:46.920 --> 00:30:49.220]   I'm reading the scripture.
[00:30:49.220 --> 00:30:51.980]   Take some time, figure out what gentle and quiet means.
[00:30:51.980 --> 00:30:52.820]   We'll figure it out.
[00:30:52.820 --> 00:30:54.540]   We can work on that together.
[00:30:54.540 --> 00:30:58.700]   And so I've seen this play out over and over.
[00:30:58.700 --> 00:31:02.200]   Girls tries to relate to guys by being more like a guy.
[00:31:02.200 --> 00:31:04.340]   I've seen it.
[00:31:04.340 --> 00:31:06.620]   I've seen, man, I like to smoke cigars too, you know,
[00:31:06.620 --> 00:31:09.340]   and go cowboys and wanna wrestle.
[00:31:09.340 --> 00:31:10.600]   And it's like, listen,
[00:31:10.600 --> 00:31:13.860]   guys don't want guys.
[00:31:13.860 --> 00:31:16.460]   They don't.
[00:31:16.460 --> 00:31:17.740]   That's the truth.
[00:31:17.740 --> 00:31:19.180]   I'm helping you right now.
[00:31:19.180 --> 00:31:20.500]   I've seen a lot of marriages.
[00:31:20.500 --> 00:31:22.100]   I've seen thousands and thousands of young girls,
[00:31:22.100 --> 00:31:24.260]   thousands of relationships, truly thousands.
[00:31:24.260 --> 00:31:27.060]   That's not what a guy's going for.
[00:31:27.060 --> 00:31:29.220]   Okay?
[00:31:29.220 --> 00:31:31.860]   And so God made you a girl.
[00:31:31.860 --> 00:31:32.680]   I've got two.
[00:31:32.680 --> 00:31:33.740]   I have two daughters.
[00:31:33.740 --> 00:31:35.300]   I think they're awesome.
[00:31:35.300 --> 00:31:36.580]   I think girls are awesome.
[00:31:36.580 --> 00:31:41.140]   I want to instill in them a beauty that doesn't fade
[00:31:41.140 --> 00:31:44.560]   because I want them to be beautiful,
[00:31:44.560 --> 00:31:46.540]   but I know that's gonna change.
[00:31:46.540 --> 00:31:47.460]   The outside's gonna change.
[00:31:47.460 --> 00:31:48.960]   What I want to be left is character.
[00:31:48.960 --> 00:31:51.140]   Let me tell you a really obscure story, okay?
[00:31:51.140 --> 00:31:53.060]   A couple disclaimers up front.
[00:31:53.060 --> 00:31:54.780]   I was not a Christian, not a believer,
[00:31:54.780 --> 00:31:56.740]   not walking with the Lord.
[00:31:56.740 --> 00:31:58.780]   What I did, I do not condone.
[00:31:58.780 --> 00:32:00.300]   I do not condone the actions of the story
[00:32:00.300 --> 00:32:01.860]   I'm about to tell you.
[00:32:01.860 --> 00:32:05.420]   And when I graduated from college, I was living in a duplex,
[00:32:05.420 --> 00:32:06.340]   and my best friend said,
[00:32:06.340 --> 00:32:08.540]   "Hey, why don't you move in with my family?"
[00:32:08.540 --> 00:32:10.500]   And I did, moved in with him, short term,
[00:32:10.500 --> 00:32:11.420]   about three months.
[00:32:11.420 --> 00:32:13.280]   When I lived there, I saw two things
[00:32:13.280 --> 00:32:14.980]   that I shouldn't have seen.
[00:32:14.980 --> 00:32:17.020]   My friend has a 20-year-old,
[00:32:17.020 --> 00:32:20.460]   had a 20-year-old sister, 21-year-old sister at the time.
[00:32:20.460 --> 00:32:22.380]   And so as I lived there,
[00:32:22.380 --> 00:32:25.740]   and we had meals together and hung out and whatnot,
[00:32:25.740 --> 00:32:27.540]   one day I walked into her room,
[00:32:27.540 --> 00:32:30.180]   I opened the door, didn't knock, should have,
[00:32:30.180 --> 00:32:32.700]   and she was there without any clothes on,
[00:32:32.700 --> 00:32:33.980]   and she didn't see me for a minute,
[00:32:33.980 --> 00:32:36.220]   and I should have slammed the door,
[00:32:36.220 --> 00:32:39.540]   but instead I kind of froze like, whoa.
[00:32:39.540 --> 00:32:42.140]   And then she saw me, she's like, "Get out!"
[00:32:42.140 --> 00:32:43.340]   And I'm like, "Pervert!"
[00:32:43.340 --> 00:32:44.540]   And I'm like, "I'm sorry."
[00:32:44.540 --> 00:32:46.940]   And I was, you know,
[00:32:46.940 --> 00:32:50.060]   and, but it was too late.
[00:32:50.060 --> 00:32:52.140]   Like I couldn't unsee what I saw,
[00:32:52.140 --> 00:32:54.100]   and I'm sorry, you know?
[00:32:54.100 --> 00:32:56.140]   And so don't judge me, it happened,
[00:32:56.140 --> 00:32:57.060]   and I know it's weird.
[00:32:57.060 --> 00:32:58.980]   And so the second thing that I saw
[00:32:58.980 --> 00:33:00.900]   that I shouldn't have seen
[00:33:00.900 --> 00:33:05.020]   was I walked into the laundry room, the utility room,
[00:33:05.020 --> 00:33:07.460]   and there's a desk, her parents had a desk there,
[00:33:07.460 --> 00:33:11.580]   and on it was a note, and I picked it up and I read it,
[00:33:11.580 --> 00:33:13.680]   and it was a note she wrote to her father.
[00:33:14.680 --> 00:33:18.160]   And I just remember being like blown,
[00:33:18.160 --> 00:33:20.160]   I remember sitting there as though time stood still,
[00:33:20.160 --> 00:33:22.200]   and it was just me and this note,
[00:33:22.200 --> 00:33:23.040]   and I'm reading it,
[00:33:23.040 --> 00:33:27.480]   and it just like dripped with gratitude and encouragement.
[00:33:27.480 --> 00:33:30.000]   Dad, I love you for these reasons.
[00:33:30.000 --> 00:33:33.120]   I haven't been a perfect daughter in these ways,
[00:33:33.120 --> 00:33:35.760]   but I want you to know how proud of you I am,
[00:33:35.760 --> 00:33:36.840]   and how thankful I am,
[00:33:36.840 --> 00:33:38.160]   and she listed all these things.
[00:33:38.160 --> 00:33:39.320]   I'm reading it, I'm like, whoa,
[00:33:39.320 --> 00:33:41.820]   who writes a letter like this?
[00:33:43.200 --> 00:33:47.900]   And at 728 tonight, that girl texted me,
[00:33:47.900 --> 00:33:49.840]   sent me a text message, I said,
[00:33:49.840 --> 00:33:51.340]   I'll show you what it said.
[00:33:51.340 --> 00:33:53.080]   She just said, praying for the message,
[00:33:53.080 --> 00:33:54.640]   I said, love you, thank you for praying,
[00:33:54.640 --> 00:33:55.480]   you are a gift to me.
[00:33:55.480 --> 00:33:57.680]   She said, I love you, you are a gift to me.
[00:33:57.680 --> 00:33:59.700]   Thank you for caring for our children on Tuesdays,
[00:33:59.700 --> 00:34:02.560]   I said, she said, thank you for faithfully providing for us
[00:34:02.560 --> 00:34:06.340]   so I can, and for just being faithful.
[00:34:06.340 --> 00:34:07.480]   I married that girl,
[00:34:07.480 --> 00:34:12.800]   and 12 years, 15 years later now,
[00:34:12.800 --> 00:34:15.080]   what I saw when I walked in on her,
[00:34:15.080 --> 00:34:17.520]   that's all changed, three kids later.
[00:34:17.520 --> 00:34:21.680]   I mean, you know, a lot of that's changed.
[00:34:21.680 --> 00:34:23.520]   You're like, oh man, did you just say that?
[00:34:23.520 --> 00:34:24.520]   Sorry, pray for me.
[00:34:24.520 --> 00:34:28.260]   No, it's fine, 'cause here's, look, it's changed on me too.
[00:34:28.260 --> 00:34:31.600]   (congregation laughing)
[00:34:31.600 --> 00:34:34.000]   It's just all changed.
[00:34:34.000 --> 00:34:38.080]   Life happens, metabolism starts to pump the brakes,
[00:34:38.080 --> 00:34:42.720]   but the character that was in that letter
[00:34:42.720 --> 00:34:43.640]   that she wrote to her dad,
