
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:16:28.820 --> 00:16:31.640]   that kind of weave through this passage,
[00:16:31.640 --> 00:16:33.260]   but we will just pick it up in verse one.
[00:16:33.260 --> 00:16:34.100]   Does that sound good?
[00:16:34.100 --> 00:16:35.380]   So here's what it says in verse one.
[00:16:35.380 --> 00:16:36.700]   It says, "In the beginning,
[00:16:36.700 --> 00:16:39.220]   God created the heavens and the earth."
[00:16:39.220 --> 00:16:41.580]   Now let's just stop there real quick
[00:16:41.580 --> 00:16:45.340]   because even only this far,
[00:16:45.340 --> 00:16:50.340]   it is so common in our westernized post-enlightenment mind
[00:16:50.340 --> 00:16:52.580]   to begin to question, here we go,
[00:16:52.580 --> 00:16:54.260]   "How's all of it work, Kylan?
[00:16:54.260 --> 00:16:55.620]   Why don't you tell me, man?
[00:16:55.620 --> 00:16:56.440]   Let's get into it.
[00:16:56.440 --> 00:16:58.260]   How old is the age of the earth?
[00:16:58.260 --> 00:17:02.220]   How is it that humans came to be?
[00:17:02.220 --> 00:17:03.780]   How is it that the dinosaurs went extinct?
[00:17:03.780 --> 00:17:05.260]   Tell me, Kylan, I want to know."
[00:17:05.260 --> 00:17:06.840]   That's not what we're going to be doing here
[00:17:06.840 --> 00:17:08.220]   because what you need to understand
[00:17:08.220 --> 00:17:12.420]   is the Bible is not written principally for that purpose.
[00:17:12.420 --> 00:17:16.100]   Genesis is not filled with scientific intent.
[00:17:16.100 --> 00:17:18.060]   It is filled with theological intent.
[00:17:18.060 --> 00:17:21.340]   The Bible is not an instruction manual
[00:17:21.340 --> 00:17:22.460]   to answer all your questions.
[00:17:22.460 --> 00:17:26.480]   It is a worship manual to teach you how to engage with God.
[00:17:26.480 --> 00:17:27.980]   And so as we read through Genesis,
[00:17:27.980 --> 00:17:30.820]   it's not going to answer the questions of what and how.
[00:17:30.820 --> 00:17:33.220]   It's going to answer the questions of who and why.
[00:17:33.220 --> 00:17:35.900]   It's going to help you understand your purpose.
[00:17:35.900 --> 00:17:38.460]   And as we look at chapter one specifically,
[00:17:38.460 --> 00:17:43.460]   what we know is that God has much to say about himself.
[00:17:43.460 --> 00:17:46.100]   Now, we're not going to look at all of these,
[00:17:46.100 --> 00:17:48.220]   but very briefly, like in just this one verse,
[00:17:48.220 --> 00:17:49.380]   like we didn't get very far.
[00:17:49.380 --> 00:17:53.020]   We didn't even get through the entire opening introduction
[00:17:53.020 --> 00:17:53.860]   of this book.
[00:17:53.860 --> 00:17:55.700]   And yet in the first verse, what we see about God
[00:17:55.700 --> 00:17:59.540]   is God is telling us that he is infinite.
[00:17:59.540 --> 00:18:01.220]   He is limitless.
[00:18:01.220 --> 00:18:03.980]   Like at the beginning, he was already there.
[00:18:03.980 --> 00:18:05.060]   He's outside of time.
[00:18:05.060 --> 00:18:06.900]   And what's amazing about his infinitude
[00:18:06.900 --> 00:18:10.520]   is it actually undergirds every other quality of him,
[00:18:10.520 --> 00:18:11.420]   which is amazing.
[00:18:11.420 --> 00:18:15.060]   His grace for that sin, which you feel like, gosh,
[00:18:15.060 --> 00:18:18.460]   I'm so tired of apologizing and seeking forgiveness
[00:18:18.460 --> 00:18:19.280]   for these things.
[00:18:19.280 --> 00:18:21.620]   His grace is limitless.
[00:18:21.620 --> 00:18:23.740]   It goes on and on and on and on and on.
[00:18:23.740 --> 00:18:25.340]   His mercy, limitless.
[00:18:25.340 --> 00:18:28.700]   His patience with you, it is limitless.
[00:18:28.700 --> 00:18:32.500]   His understanding of what's going on in your life,
[00:18:32.500 --> 00:18:33.340]   it is limitless.
[00:18:33.340 --> 00:18:35.420]   God is limitless, but that's not the primary thing
[00:18:35.420 --> 00:18:36.460]   we learn about him here.
[00:18:36.460 --> 00:18:39.340]   We also see that he is self-revealed.
[00:18:39.340 --> 00:18:40.260]   I love this.
[00:18:40.260 --> 00:18:43.220]   It tells us in Romans 1:20, that through his creation,
[00:18:43.220 --> 00:18:45.980]   God's invisible attributes, namely his eternal power
[00:18:45.980 --> 00:18:48.540]   and his divine nature, are clearly perceived
[00:18:48.540 --> 00:18:49.660]   ever since the creation of the world
[00:18:49.660 --> 00:18:50.580]   and the things that have been made.
[00:18:50.580 --> 00:18:52.280]   So we are without excuse.
[00:18:52.280 --> 00:18:54.900]   What this is telling us is God is self-revealed.
[00:18:54.900 --> 00:18:56.700]   Like nobody stumbled upon God,
[00:18:56.700 --> 00:18:58.580]   like the unknown wonder of the world.
[00:18:58.580 --> 00:18:59.580]   And they began to publish it
[00:18:59.580 --> 00:19:01.100]   so they could get a bunch of popularity.
[00:19:01.100 --> 00:19:01.940]   That's not what happened.
[00:19:01.940 --> 00:19:05.380]   Nobody arrived at this revelation by themself.
[00:19:05.380 --> 00:19:07.900]   God was already revealing himself all along.
[00:19:07.900 --> 00:19:09.460]   But that's not the key thing that Genesis 1
[00:19:09.460 --> 00:19:10.580]   is wanting to tell us about him.
[00:19:10.580 --> 00:19:12.460]   We also learn that he's sovereign.
[00:19:12.460 --> 00:19:15.340]   When it says that he made the heavens and the earth,
[00:19:15.340 --> 00:19:18.780]   the thought there is heavens and earth encapsulate
[00:19:18.780 --> 00:19:21.860]   everything known in creation,
[00:19:21.860 --> 00:19:24.360]   as well as everything unknown in creation.
[00:19:25.380 --> 00:19:30.380]   God is the uncaused cause of all of it.
[00:19:30.380 --> 00:19:33.940]   He is the primary character of the cosmos.
[00:19:33.940 --> 00:19:36.620]   And yet, not only did he create it,
[00:19:36.620 --> 00:19:38.700]   he rules and reigns over it.
[00:19:38.700 --> 00:19:39.940]   He's sovereign.
[00:19:39.940 --> 00:19:42.060]   But that's also not the primary thing
[00:19:42.060 --> 00:19:44.180]   that we need to learn about who God is.
[00:19:44.180 --> 00:19:46.180]   In an effort to know who God is,
[00:19:46.180 --> 00:19:47.980]   what Genesis wants to let you know
[00:19:47.980 --> 00:19:52.700]   is that God is, according to this text,
[00:19:52.700 --> 00:19:54.880]   he should be known as creator.
[00:19:55.480 --> 00:19:57.360]   God is creator.
[00:19:57.360 --> 00:20:01.240]   That's the big title to understand about who God is.
[00:20:01.240 --> 00:20:05.000]   Which it took us all of one verse to figure that out.
[00:20:05.000 --> 00:20:06.780]   So now you're probably wondering,
[00:20:06.780 --> 00:20:08.360]   what is the rest of this chapter about?
[00:20:08.360 --> 00:20:10.280]   There are 31 more verses here, Kylan.
[00:20:10.280 --> 00:20:13.040]   I'm not real sure if this is all described to us
[00:20:13.040 --> 00:20:14.680]   that he is creator in just one verse.
[00:20:14.680 --> 00:20:17.000]   What is the rest of this chapter actually going to explain?
[00:20:17.000 --> 00:20:18.440]   Well, it's important for you to understand.
[00:20:18.440 --> 00:20:20.400]   You need to understand that though the first verse
[00:20:20.400 --> 00:20:21.640]   gives you God's creative character,
[00:20:21.640 --> 00:20:24.680]   the rest of the verses give you God's creative nature.
[00:20:24.680 --> 00:20:26.480]   His creative nature.
[00:20:26.480 --> 00:20:28.520]   I remember growing up,
[00:20:28.520 --> 00:20:31.880]   we would go to this local restaurant in my hometown.
[00:20:31.880 --> 00:20:34.760]   And inside of it, there was a sign that said,
[00:20:34.760 --> 00:20:36.400]   never trust a skinny cook.
[00:20:36.400 --> 00:20:39.380]   Now I'm not saying that that's good advice,
[00:20:39.380 --> 00:20:41.800]   but what I am saying is my young mind
[00:20:41.800 --> 00:20:43.560]   could actually understand what it was describing.
[00:20:43.560 --> 00:20:47.380]   It was telling me that actions speak louder than words.
[00:20:47.380 --> 00:20:49.200]   And so what we need to understand is that ladies,
[00:20:49.200 --> 00:20:50.760]   if you want to confirm if he's a gentleman,
[00:20:50.760 --> 00:20:52.200]   you should see the way that he treats the waitstaff
[00:20:52.200 --> 00:20:54.080]   when you go on a date.
[00:20:54.080 --> 00:20:56.680]   If you want to see if someone's a good leader,
[00:20:56.680 --> 00:20:58.720]   you should think about the way that their employees
[00:20:58.720 --> 00:21:00.640]   or followers speak about them.
[00:21:00.640 --> 00:21:03.040]   And if you want to understand what kind of creator God is,
[00:21:03.040 --> 00:21:04.680]   you need not only look at what he has created,
[00:21:04.680 --> 00:21:06.600]   you need to look at the way in which he created.
[00:21:06.600 --> 00:21:08.040]   Does that make sense?
[00:21:08.040 --> 00:21:09.720]   That's what this is about.
[00:21:09.720 --> 00:21:13.520]   It's going to tell you the way he created.
[00:21:13.520 --> 00:21:16.840]   And as we see it, we learn more about him.
[00:21:16.840 --> 00:21:19.960]   There are three things that we see very specifically.
[00:21:19.960 --> 00:21:21.720]   Verse two, it tells us,
[00:21:21.720 --> 00:21:24.800]   the earth was without form and void,
[00:21:24.800 --> 00:21:27.320]   and darkness is over the face of the deep.
[00:21:27.320 --> 00:21:30.920]   The earth was what the Hebrew describes as tohu and bohu.
[00:21:30.920 --> 00:21:34.080]   It had no form and it had no fill.
[00:21:34.080 --> 00:21:36.600]   Another way of thinking about that is it had no structure
[00:21:36.600 --> 00:21:37.880]   and it had no substance.
[00:21:37.880 --> 00:21:40.040]   So what's God doing in this story?
[00:21:40.040 --> 00:21:45.040]   He is preparing a world, a place for people to live.
[00:21:45.040 --> 00:21:48.520]   And yet there's no structure and there's no substance.
[00:21:48.520 --> 00:21:50.920]   Meaning there, if we're going to use an analogy
[00:21:50.920 --> 00:21:51.760]   of something like a house,
[00:21:51.760 --> 00:21:54.200]   there are no walls and there's no furnishing.
[00:21:54.200 --> 00:21:56.040]   So what then is there in this moment?
[00:21:56.040 --> 00:21:59.280]   A foundation, that's it.
[00:21:59.280 --> 00:22:02.520]   All that is here in this moment, according to verse two,
[00:22:02.520 --> 00:22:06.120]   is a foundation, something upon which you can build.
[00:22:06.120 --> 00:22:10.140]   It describes it as this chaotic disorder, primordial water.
[00:22:10.140 --> 00:22:11.540]   But more on that next week.
[00:22:11.540 --> 00:22:15.120]   Naturally, what we need to ask is if God is going to build
[00:22:15.120 --> 00:22:20.120]   a home for all people, what then should he do next?
[00:22:21.120 --> 00:22:25.400]   What anyone would do, he should put structure in place.
[00:22:25.400 --> 00:22:27.120]   He should raise up some walls,
[00:22:27.120 --> 00:22:31.360]   which is exactly what we see in days one, two, and three.
[00:22:31.360 --> 00:22:33.460]   It says that he creates light and dark,
[00:22:33.460 --> 00:22:36.440]   sky and waters, and land and sea.
[00:22:36.440 --> 00:22:38.600]   But notice this, he doesn't just stop there
[00:22:38.600 --> 00:22:42.200]   because the walls of a house don't make a home, do they?
[00:22:42.200 --> 00:22:44.780]   It's what's inside that makes a home.
[00:22:44.780 --> 00:22:49.360]   There needs to be substance within the structure
[00:22:49.360 --> 00:22:50.460]   of God's creation.
[00:22:50.460 --> 00:22:53.480]   That's what makes it feel complete,
[00:22:53.480 --> 00:22:56.280]   which is exactly what God goes on to do next.
[00:22:56.280 --> 00:22:57.560]   It's incredible.
[00:22:57.560 --> 00:23:01.040]   God, in the first set of three days,
[00:23:01.040 --> 00:23:03.480]   provides all of the structure.
[00:23:03.480 --> 00:23:05.560]   And then in the second set of three days,
[00:23:05.560 --> 00:23:07.240]   he provides all of the substance.
[00:23:07.240 --> 00:23:10.440]   And the beauty of it is, it's not random.
[00:23:10.440 --> 00:23:12.360]   It's reflective.
[00:23:12.360 --> 00:23:13.200]   Here's what I mean.
[00:23:13.200 --> 00:23:16.140]   I think we can put this on the screens to help describe it.
[00:23:16.140 --> 00:23:20.640]   On day one, God created the structures of night and day.
[00:23:20.640 --> 00:23:24.780]   And correspondingly on day four,
[00:23:24.780 --> 00:23:27.100]   the first day of the second set of three,
[00:23:27.100 --> 00:23:30.560]   he creates the substance for that night and day.
[00:23:30.560 --> 00:23:34.100]   He creates the sun, the moon, and the stars.
[00:23:34.100 --> 00:23:38.820]   On day two, he puts the structure of the sky and waters.
[00:23:38.820 --> 00:23:42.840]   And on day five, the corresponding second day
[00:23:42.840 --> 00:23:44.340]   in the second set of three,
[00:23:44.340 --> 00:23:46.420]   he creates the substance of birds and fish
[00:23:46.420 --> 00:23:48.000]   to fill those skies and waters.
[00:23:48.000 --> 00:23:49.340]   Do you see it?
[00:23:49.340 --> 00:23:51.540]   And on day three, where he created the structure
[00:23:51.540 --> 00:23:55.380]   of land from the water, day six, we see,
[00:23:55.380 --> 00:23:58.620]   he creates the corresponding substance for that structure.
[00:23:58.620 --> 00:24:02.420]   He creates the beasts of the field and humans.
[00:24:02.420 --> 00:24:04.380]   Isn't that amazing?
[00:24:04.380 --> 00:24:08.420]   Like, do you see what God's trying to tell us about himself?
[00:24:08.420 --> 00:24:11.540]   Not that he's type A, even though he's clearly organized.
[00:24:11.540 --> 00:24:14.100]   What he's trying to say is that he's intentional.
[00:24:14.100 --> 00:24:18.180]   You see, God, he created the world intentionally,
[00:24:18.180 --> 00:24:23.180]   not indifferently, which is a huge thing for us to consider
[00:24:23.180 --> 00:24:26.180]   because he isn't haphazard or disinterested in his creation
[00:24:26.180 --> 00:24:27.100]   like some people believe.
[00:24:27.100 --> 00:24:29.020]   Like some people think that God, sure,
[00:24:29.020 --> 00:24:31.140]   he created everything, but he spun it like a top
[00:24:31.140 --> 00:24:34.180]   and he left it to wobble around on its own.
[00:24:34.180 --> 00:24:35.020]   But that's not true.
[00:24:35.020 --> 00:24:36.820]   He is deeply invested.
[00:24:36.820 --> 00:24:41.340]   He is deeply intentional with the affairs of our world.
[00:24:41.340 --> 00:24:42.860]   He put all of this structure
[00:24:42.860 --> 00:24:44.460]   and he filled it with all of this substance.
[00:24:44.460 --> 00:24:46.320]   I should have brought this as an illustration,
[00:24:46.320 --> 00:24:48.740]   but it would be as if I gave you a vase structure
[00:24:48.740 --> 00:24:50.860]   and I filled it with flowers, substance.
[00:24:50.860 --> 00:24:52.020]   See what God did?
[00:24:52.020 --> 00:24:54.560]   He is producing the constructs of creation
[00:24:54.560 --> 00:24:57.220]   so that life can flourish.
[00:24:57.220 --> 00:24:59.140]   And we do this too.
[00:24:59.140 --> 00:25:01.580]   Like, I don't know what kind of look you're going for
[00:25:01.580 --> 00:25:03.740]   in your house, and yet more than likely in your house,
[00:25:03.740 --> 00:25:05.700]   you're trying to strike some sort of vibe,
[00:25:05.700 --> 00:25:07.740]   whether it's mid-century modern or Scandinavian,
[00:25:07.740 --> 00:25:08.840]   I don't know what your thing is,
[00:25:08.840 --> 00:25:11.700]   but you are trying to structure and fill that space
[00:25:11.700 --> 00:25:14.060]   in a way that produces what?
[00:25:14.060 --> 00:25:15.580]   Flourishing.
[00:25:15.580 --> 00:25:17.220]   Maybe it's a playlist that you listen to
[00:25:17.220 --> 00:25:18.300]   whenever you go running,
[00:25:18.300 --> 00:25:20.580]   but no other playlist that someone has made
[00:25:20.580 --> 00:25:21.640]   is going to qualify.
[00:25:21.640 --> 00:25:23.740]   No, you must curate it yourself.
[00:25:23.740 --> 00:25:26.940]   You must structure what you want the atmosphere
[00:25:26.940 --> 00:25:28.220]   of that playlist to play,
[00:25:28.220 --> 00:25:30.300]   and then you must fill it with your own songs
[00:25:30.300 --> 00:25:31.780]   because that produces flourishing.
[00:25:31.780 --> 00:25:34.180]   Others of you, you've got a power outfit.
[00:25:34.180 --> 00:25:35.420]   You've worked really hard on it.
[00:25:35.420 --> 00:25:37.260]   You have structured together that,
[00:25:37.260 --> 00:25:39.720]   which is going to ultimately help you express
[00:25:39.720 --> 00:25:41.240]   the greatest levels of confidence
[00:25:41.240 --> 00:25:42.960]   you can have whenever you step into the world.
[00:25:42.960 --> 00:25:45.380]   We do this all the time.
[00:25:45.380 --> 00:25:47.980]   We organize our lives in a way that produces flourishing.
[00:25:47.980 --> 00:25:49.700]   I remember one of my college roommates,
[00:25:49.700 --> 00:25:52.520]   he was dating this girl around Christmas time,
[00:25:52.520 --> 00:25:53.820]   and he was really into her.
[00:25:53.820 --> 00:25:55.540]   He liked her a whole lot,
[00:25:55.540 --> 00:25:57.060]   and so in an effort to make sure
[00:25:57.060 --> 00:25:59.340]   that things would continue to go really well,
[00:25:59.340 --> 00:26:02.140]   he did the inexplicable.
[00:26:02.140 --> 00:26:05.620]   He rented a Christmas tree farm,
[00:26:05.620 --> 00:26:06.820]   which I didn't know you could do that.
[00:26:06.820 --> 00:26:09.020]   He rented a Christmas tree farm, but not just that.
[00:26:09.020 --> 00:26:12.200]   He also, he went and he purchased snowballs
[00:26:12.200 --> 00:26:13.560]   from a local snow cone shop,
[00:26:13.560 --> 00:26:14.880]   and then he ensured that the two of them
[00:26:14.880 --> 00:26:16.480]   could have a private snowball fight,
[00:26:16.480 --> 00:26:18.840]   just the two of them in this Christmas tree farm
[00:26:18.840 --> 00:26:20.480]   with no one else around.
[00:26:20.480 --> 00:26:21.960]   Why would he go to all this trouble?
[00:26:21.960 --> 00:26:24.800]   Because that is the recipe for success, gentlemen.
[00:26:24.800 --> 00:26:27.160]   That's what it looks like to woo a woman
[00:26:27.160 --> 00:26:29.860]   and bring her into a relationship,
[00:26:29.860 --> 00:26:32.060]   except for the fact that their relationship ultimately ended.
[00:26:32.060 --> 00:26:34.680]   What you need to know is that he wanted
[00:26:34.680 --> 00:26:36.320]   to provide the structure and the substance
[00:26:36.320 --> 00:26:38.540]   that would ultimately lead them to a thriving
[00:26:38.540 --> 00:26:40.880]   and not just surviving type of relationship.
[00:26:40.880 --> 00:26:42.480]   God does the same thing.
[00:26:42.480 --> 00:26:44.680]   Now, as I say that, I know that can feel
[00:26:44.680 --> 00:26:46.960]   really hard to believe for some of you,
[00:26:46.960 --> 00:26:47.960]   because the truth of the matter is,
[00:26:47.960 --> 00:26:49.480]   you may hear that God is intentional,
[00:26:49.480 --> 00:26:51.660]   but what you experience in your own life,
[00:26:51.660 --> 00:26:53.860]   what is closest to your own reality,
[00:26:53.860 --> 00:26:56.440]   is that he's very indifferent.
[00:26:56.440 --> 00:27:00.560]   You hear and you feel like, man, he doesn't see me.
[00:27:00.560 --> 00:27:01.920]   He doesn't care about me.
[00:27:01.920 --> 00:27:04.640]   He doesn't listen to me.
[00:27:04.640 --> 00:27:06.240]   I've prayed the right prayers.
[00:27:06.240 --> 00:27:08.440]   I've been steadfast in the face of trial.
[00:27:08.440 --> 00:27:10.140]   I've pursued faithfulness.
[00:27:10.140 --> 00:27:11.020]   And what have I gotten for it?
[00:27:11.020 --> 00:27:12.720]   I've got nothing, Kylan.
[00:27:12.720 --> 00:27:14.220]   Nothing good has come to me.
[00:27:14.220 --> 00:27:16.060]   God has not been intentional.
[00:27:16.060 --> 00:27:18.360]   He has only been indifferent.
[00:27:18.360 --> 00:27:21.280]   If that's you, would you just hear me?
[00:27:21.280 --> 00:27:24.800]   It is not that God is indifferent towards you.
[00:27:24.800 --> 00:27:30.980]   In fact, it is that God is being extra intentional with you.
[00:27:30.980 --> 00:27:34.620]   Because for those times in life
[00:27:34.620 --> 00:27:36.380]   where things feel so complicated
[00:27:36.380 --> 00:27:38.820]   and they make no sense at all,
[00:27:38.820 --> 00:27:41.820]   God is often, not always, but often,
[00:27:41.820 --> 00:27:46.100]   leading us into places we would not go
[00:27:46.100 --> 00:27:49.320]   so that we can grow.
[00:27:49.320 --> 00:27:54.020]   He does this all the time,
[00:27:54.020 --> 00:27:57.120]   and he does it because he is a good father.
[00:27:57.120 --> 00:28:00.100]   I got to relate to this reality
[00:28:00.100 --> 00:28:01.540]   really clearly this last week,
[00:28:01.540 --> 00:28:03.320]   because we took our little baby boy
[00:28:03.320 --> 00:28:06.960]   and we shipped him off to daycare for the very first time.
[00:28:06.960 --> 00:28:09.580]   And I'll just level with you.
[00:28:09.580 --> 00:28:11.660]   I wasn't excited about it at all.
[00:28:11.660 --> 00:28:14.940]   Like, I would much rather keep him in our house
[00:28:14.940 --> 00:28:16.780]   and ensure that he never feels abandoned,
[00:28:16.780 --> 00:28:18.300]   he never feels unloved.
[00:28:18.300 --> 00:28:20.800]   And yet at the same time, I know, dude, you need to grow up.
[00:28:20.800 --> 00:28:21.640]   Like, you need to realize
[00:28:21.640 --> 00:28:22.980]   that the world doesn't revolve around you.
[00:28:22.980 --> 00:28:25.220]   You got to learn how to socialize and share some toys
[00:28:25.220 --> 00:28:26.860]   and make sure that you actually
[00:28:26.860 --> 00:28:28.300]   are a good contributor to society.
[00:28:28.300 --> 00:28:29.980]   Like, I've got to help you become
[00:28:29.980 --> 00:28:31.220]   what you're meant to become.
[00:28:31.220 --> 00:28:32.420]   And yet if you stay here,
[00:28:32.420 --> 00:28:33.680]   you're not going to be able to do that.
[00:28:33.680 --> 00:28:34.520]   And so what did we do?
[00:28:34.520 --> 00:28:37.480]   We led him to his inevitable doomsday,
[00:28:37.480 --> 00:28:39.520]   and we shipped him off, we put him in daycare.
[00:28:39.520 --> 00:28:41.640]   And yet here was the thing, the night before we did it,
[00:28:41.640 --> 00:28:43.160]   Brooke and I, we were laying in bed,
[00:28:43.160 --> 00:28:45.360]   and both of us still, we felt this anxiety.
[00:28:45.360 --> 00:28:48.360]   We're like, man, we know it's right, but gosh, it's so hard.
[00:28:48.360 --> 00:28:51.240]   Like, what if he feels abandoned by us?
[00:28:51.240 --> 00:28:52.760]   He's never been outside of our home.
[00:28:52.760 --> 00:28:54.540]   He's never been left by himself.
[00:28:54.540 --> 00:28:55.940]   What if he feels abandoned?
[00:28:55.940 --> 00:29:00.040]   Well, he doesn't know this,
[00:29:01.040 --> 00:29:03.460]   but we've always got an eye on him
[00:29:03.460 --> 00:29:06.260]   because we literally have a live feed into his classroom.
[00:29:06.260 --> 00:29:09.780]   What if he feels unloved?
[00:29:09.780 --> 00:29:11.100]   Like, what if he gets dropped in a place
[00:29:11.100 --> 00:29:13.440]   he knows nothing about and he totally feels unloved?
[00:29:13.440 --> 00:29:16.140]   Well, he may feel that way, but the reality is
[00:29:16.140 --> 00:29:19.880]   we looked high and low for the best daycare possible,
[00:29:19.880 --> 00:29:22.700]   and we tested them thoroughly
[00:29:22.700 --> 00:29:24.940]   to make sure they would take care of our boy.
[00:29:24.940 --> 00:29:27.820]   And in those moments when he feels like mom and dad
[00:29:27.820 --> 00:29:29.900]   are never going to show up,
[00:29:29.900 --> 00:29:32.560]   we know five o'clock's coming,
[00:29:32.560 --> 00:29:35.640]   and we're gonna be there waiting for you,
[00:29:35.640 --> 00:29:37.920]   ready to pick you up and take you home.
[00:29:37.920 --> 00:29:40.920]   I think God feels very similar to you
[00:29:40.920 --> 00:29:43.120]   in your moment of pain and difficulty.
[00:29:43.120 --> 00:29:47.480]   I think he dreads sending you into the wilderness,
[00:29:47.480 --> 00:29:50.560]   but he wants us to know when you feel abandoned,
[00:29:50.560 --> 00:29:51.640]   I've got an eye on you.
[00:29:51.640 --> 00:29:54.820]   When you feel unloved, I've already gone before you,
[00:29:54.820 --> 00:29:57.620]   and when you're worried I'll never show up, don't worry.
[00:29:58.480 --> 00:30:00.780]   I'm waiting for the moment to come.
[00:30:00.780 --> 00:30:02.300]   That's who he is.
[00:30:02.300 --> 00:30:05.900]   Like, God, he is intentional.
[00:30:05.900 --> 00:30:07.900]   He is not indifferent.
[00:30:07.900 --> 00:30:11.180]   And we see this expressed not just as he declares it to us,
[00:30:11.180 --> 00:30:15.160]   but as he exemplifies it to us through the person of Jesus.
[00:30:15.160 --> 00:30:17.460]   Jesus, we know in Hebrews 12, too,
[00:30:17.460 --> 00:30:20.180]   for the joy that was set before him, he endured the cross.
[00:30:20.180 --> 00:30:21.340]   Do you see that?
[00:30:21.340 --> 00:30:23.460]   He entered into immense difficulty,
[00:30:23.460 --> 00:30:26.180]   the likes of which you will never understand,
[00:30:26.180 --> 00:30:27.460]   and he despised that shame,
[00:30:27.460 --> 00:30:28.740]   and now he is sitting at the right hand
[00:30:28.740 --> 00:30:29.660]   of the throne of God.
[00:30:29.660 --> 00:30:32.780]   You see, Jesus himself, he understood sometimes
[00:30:32.780 --> 00:30:35.980]   it's gotta get harder before it gets better.
[00:30:35.980 --> 00:30:39.060]   Sometimes the path to life
[00:30:39.060 --> 00:30:42.420]   goes through the valley of death.
[00:30:42.420 --> 00:30:46.080]   God is intentional with you, I promise.
[00:30:46.080 --> 00:30:48.140]   He is declaring it from Genesis 1,
[00:30:48.140 --> 00:30:50.940]   and he is declaring it to you today.
[00:30:50.940 --> 00:30:51.780]   And this would have been something
[00:30:51.780 --> 00:30:52.600]   that the ancient Israelites
[00:30:52.600 --> 00:30:54.040]   would have been processing themselves.
[00:30:54.400 --> 00:30:58.360]   That idea of, man, is God actually going to lead me
[00:30:58.360 --> 00:31:01.560]   through difficulty for my own development?
[00:31:01.560 --> 00:31:05.200]   The reality is they would have been chewing on this, too.
[00:31:05.200 --> 00:31:06.840]   Contextually, you need to know,
[00:31:06.840 --> 00:31:09.240]   the book of Genesis was written by Moses,
[00:31:09.240 --> 00:31:12.280]   and it was given to him by God
[00:31:12.280 --> 00:31:15.560]   whenever he had led the Israelites out of Egyptian slavery
[00:31:15.560 --> 00:31:17.480]   and into the wilderness, there at Mount Sinai.
[00:31:17.480 --> 00:31:19.360]   And so what he's doing is Moses
[00:31:19.360 --> 00:31:22.080]   is teaching these same truths to a group of people
[00:31:22.080 --> 00:31:24.640]   that have just been liberated out of captivity.
[00:31:24.640 --> 00:31:26.160]   They are a group of refugees.
[00:31:26.160 --> 00:31:29.560]   They are 2 million in number, men, women, and children.
[00:31:29.560 --> 00:31:31.920]   And what he is declaring to them is that,
[00:31:31.920 --> 00:31:34.640]   yes, you may have been in Egypt, it may have been a part,
[00:31:34.640 --> 00:31:36.500]   but God has come to get you out.
[00:31:36.500 --> 00:31:38.260]   And yet, here's the thing that we see
[00:31:38.260 --> 00:31:39.640]   as we continue to read into the story.
[00:31:39.640 --> 00:31:41.560]   We know that God looks at them and he says,
[00:31:41.560 --> 00:31:44.480]   man, yeah, they are set free of their circumstance,
[00:31:44.480 --> 00:31:47.640]   and yet their circumstance has really done a number on them.
[00:31:47.640 --> 00:31:50.000]   Like, yeah, I got them out of Egypt,
[00:31:50.000 --> 00:31:52.120]   but now I gotta get Egypt out of them.
[00:31:52.120 --> 00:31:53.880]   That's what we see as he keeps going.
[00:31:53.880 --> 00:31:56.360]   He realizes they have been conditioned
[00:31:56.360 --> 00:32:00.960]   into believing some lies that they need to unlearn.
[00:32:00.960 --> 00:32:02.960]   And so to help them unlearn them,
[00:32:02.960 --> 00:32:06.300]   what we see is he continues to speak.
[00:32:06.300 --> 00:32:10.220]   And he speaks to them in a principle that reminds them,
[00:32:10.220 --> 00:32:14.560]   hey, in Egypt, you were valued for what you do.
[00:32:14.560 --> 00:32:17.360]   Your value, it correlated
[00:32:17.360 --> 00:32:19.780]   with how many bricks he can make for Pharaoh.
[00:32:19.780 --> 00:32:22.220]   But now, you're not valued for what you do,
[00:32:22.220 --> 00:32:24.400]   you're valued for who you are.
[00:32:24.400 --> 00:32:26.680]   Because God wants them to know and he wants you to know.
[00:32:26.680 --> 00:32:29.980]   God created human beings, not human doings.
[00:32:29.980 --> 00:32:33.960]   God created human beings, not human doings.
[00:32:33.960 --> 00:32:35.700]   That's why we read in verse five,
[00:32:35.700 --> 00:32:38.480]   and there was evening and morning the first day.
[00:32:38.480 --> 00:32:39.520]   And then we read in verse eight,
[00:32:39.520 --> 00:32:41.840]   and there was evening and morning the second day.
[00:32:41.840 --> 00:32:43.840]   And in verse 13, there was evening and morning
[00:32:43.840 --> 00:32:44.680]   the third day.
[00:32:44.680 --> 00:32:46.420]   Isn't that crazy?
[00:32:46.420 --> 00:32:47.260]   Mind-blowing!
[00:32:47.760 --> 00:32:49.920]   Maybe it doesn't strike us as such,
[00:32:49.920 --> 00:32:53.360]   because we don't realize just how subtly significant
[00:32:53.360 --> 00:32:55.080]   what we're reading here actually is.
[00:32:55.080 --> 00:32:58.960]   And yet, this is a massive point of importance.
[00:32:58.960 --> 00:33:02.080]   Because what God is saying is he is saying,
