
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:16:56.760 --> 00:17:01.760]   to surrender every single inch of our life.
[00:17:01.760 --> 00:17:05.980]   There are things we hold back,
[00:17:05.980 --> 00:17:08.020]   pieces of ourselves we don't want him to touch,
[00:17:08.020 --> 00:17:11.220]   because though we say we do, we don't actually trust him.
[00:17:11.220 --> 00:17:14.720]   We know just enough about God
[00:17:14.720 --> 00:17:17.140]   to be dangerous at this whole Christian thing,
[00:17:17.140 --> 00:17:19.260]   but we don't know enough about God
[00:17:19.260 --> 00:17:22.220]   to keep ourselves from being a danger to ourselves.
[00:17:22.220 --> 00:17:27.360]   Psalm 119, verse nine, it says this.
[00:17:27.360 --> 00:17:31.880]   "How can a young man or woman keep their way pure?
[00:17:31.880 --> 00:17:34.540]   By guarding it."
[00:17:34.540 --> 00:17:35.380]   According to what?
[00:17:35.380 --> 00:17:36.820]   "To your word.
[00:17:36.820 --> 00:17:39.820]   With my whole heart, I seek you.
[00:17:39.820 --> 00:17:41.580]   Let me not wander from your commandments.
[00:17:41.580 --> 00:17:43.440]   I've stored up your word in my heart
[00:17:43.440 --> 00:17:44.860]   that I might not sin against you."
[00:17:44.860 --> 00:17:46.160]   Do you hear it?
[00:17:46.160 --> 00:17:48.460]   That kind of ferocious faith
[00:17:48.460 --> 00:17:51.480]   that depends wholeheartedly on the words of God?
[00:17:51.480 --> 00:17:53.000]   So let me ask you something,
[00:17:53.000 --> 00:17:54.940]   'cause I think that this is a helpful litmus test.
[00:17:54.940 --> 00:17:56.960]   Whenever your life goes sideways,
[00:17:56.960 --> 00:18:00.280]   whenever things just kind of fall off the normal path
[00:18:00.280 --> 00:18:02.540]   and things become very, very difficult,
[00:18:02.540 --> 00:18:04.040]   what comes out of you?
[00:18:04.040 --> 00:18:07.180]   Like whenever you get fired unexpectedly,
[00:18:07.180 --> 00:18:08.220]   what's your natural response?
[00:18:08.220 --> 00:18:10.940]   Whenever that guy whom you've been dating for years
[00:18:10.940 --> 00:18:12.580]   at this point breaks up with you
[00:18:12.580 --> 00:18:14.260]   instead of going into marriage with you,
[00:18:14.260 --> 00:18:17.720]   what comes out of you whenever you find some loved one,
[00:18:17.720 --> 00:18:19.740]   a family member, a dear friend comes down
[00:18:19.740 --> 00:18:22.560]   with some sort of a fatal diagnosis?
[00:18:22.560 --> 00:18:24.000]   What comes out of you?
[00:18:24.000 --> 00:18:29.620]   Jesus faced
[00:18:29.620 --> 00:18:37.720]   the three most pressure-packed moments in his story.
[00:18:37.720 --> 00:18:44.000]   Tempted in the wilderness before he began his ministry.
[00:18:45.000 --> 00:18:47.620]   Garden of Gethsemane, the night of his arrest,
[00:18:47.620 --> 00:18:50.860]   and Calvary, dying for the sins of the world.
[00:18:50.860 --> 00:18:52.860]   And you wanna know what came out of him?
[00:18:52.860 --> 00:18:55.460]   The words of God.
[00:18:55.460 --> 00:19:02.260]   Virtually every single word he spoke
[00:19:02.260 --> 00:19:05.260]   in those moments that were most pressure-packed,
[00:19:05.260 --> 00:19:09.500]   they were God's words.
[00:19:09.500 --> 00:19:12.900]   Why?
[00:19:15.260 --> 00:19:17.860]   Not because he's just trying to fulfill prophecy.
[00:19:17.860 --> 00:19:20.940]   He does that, that's true.
[00:19:20.940 --> 00:19:24.220]   He does fulfill prophecy in the process
[00:19:24.220 --> 00:19:26.860]   of saying these things amidst these difficulties,
[00:19:26.860 --> 00:19:28.020]   but that's not why he does it.
[00:19:28.020 --> 00:19:29.820]   He does it, he speaks these things
[00:19:29.820 --> 00:19:32.700]   'cause out of the overflow of the heart, guess what?
[00:19:32.700 --> 00:19:35.220]   The mouth is gonna speak.
[00:19:35.220 --> 00:19:39.020]   He speaks out what he has engraved on his mind.
[00:19:39.020 --> 00:19:41.980]   God has etched into his heart the very person
[00:19:41.980 --> 00:19:45.580]   that he has become as he has walked with God.
[00:19:45.580 --> 00:19:48.700]   That person is particularly exposed
[00:19:48.700 --> 00:19:50.880]   in those moments of greatest difficulty.
[00:19:50.880 --> 00:19:55.780]   You see, Jesus knew things go wrong
[00:19:55.780 --> 00:19:57.780]   when we forget God's word,
[00:19:57.780 --> 00:20:00.380]   but things go right when we remember it.
[00:20:00.380 --> 00:20:03.580]   That's the first one.
[00:20:03.580 --> 00:20:04.940]   Look at verse four.
[00:20:04.940 --> 00:20:07.880]   "But the serpent," she said to the," she, it's not a she.
[00:20:07.880 --> 00:20:09.460]   "The serpent said to the woman,
[00:20:09.460 --> 00:20:11.620]   "you will not surely die for God knows
[00:20:11.620 --> 00:20:13.660]   "that when you eat of it, your eyes will be opened
[00:20:13.660 --> 00:20:16.020]   "and you'll be like God, knowing good and evil."
[00:20:16.020 --> 00:20:17.500]   So the second thing you gotta know
[00:20:17.500 --> 00:20:20.740]   is that things go wrong when we question God's character.
[00:20:20.740 --> 00:20:22.740]   Things go wrong when we question God's character.
[00:20:22.740 --> 00:20:24.900]   It's a really subtle detail mentioned in here,
[00:20:24.900 --> 00:20:28.100]   but we talked last week about how,
[00:20:28.100 --> 00:20:29.520]   over the course of chapter two and chapter three,
[00:20:29.520 --> 00:20:32.380]   which is actually the narrative
[00:20:32.380 --> 00:20:33.780]   that we're a part of in this moment.
[00:20:33.780 --> 00:20:36.980]   One is the creation story from like 50,000 feet.
[00:20:36.980 --> 00:20:38.440]   It's up at God's level.
[00:20:38.440 --> 00:20:41.160]   It's seeing everything come to be all at once.
[00:20:41.160 --> 00:20:42.940]   And yet when you get to Genesis two,
[00:20:42.940 --> 00:20:45.180]   it's again, a different vantage point.
[00:20:45.180 --> 00:20:47.260]   Like if you were watching instant replay on the Superbowl,
[00:20:47.260 --> 00:20:48.860]   you might get one angle to show one side
[00:20:48.860 --> 00:20:50.480]   and then a different angle to show a different side.
[00:20:50.480 --> 00:20:53.340]   Genesis two is a different angle to the same story.
[00:20:53.340 --> 00:20:56.380]   And what we see as we zoom specifically in on humanity
[00:20:56.380 --> 00:20:58.980]   is that story continues into chapter three.
[00:20:58.980 --> 00:21:00.600]   As we move into chapter three,
[00:21:00.600 --> 00:21:03.800]   we see a pattern that was established last week.
[00:21:03.800 --> 00:21:06.420]   That pattern is that Moses who authored this book
[00:21:06.420 --> 00:21:08.540]   talks about God in a twofold title.
[00:21:08.540 --> 00:21:13.540]   He calls him Lord God 20 times, like on repeat.
[00:21:13.540 --> 00:21:16.700]   Like he hit that button mistakenly on Spotify
[00:21:16.700 --> 00:21:17.540]   and the song just keeps playing
[00:21:17.540 --> 00:21:18.740]   over and over and over and over again.
[00:21:18.740 --> 00:21:19.820]   That's what's happening right here.
[00:21:19.820 --> 00:21:22.580]   He calls him Lord God or Elohim Yahweh.
[00:21:22.580 --> 00:21:23.820]   It's a twofold title.
[00:21:23.820 --> 00:21:25.540]   It's a bundle deal.
[00:21:25.540 --> 00:21:27.980]   And yet though that happens 20 times
[00:21:27.980 --> 00:21:30.020]   as the particular title of God,
[00:21:30.020 --> 00:21:31.820]   you know what pops up in this story?
[00:21:31.820 --> 00:21:34.380]   A different title.
[00:21:34.380 --> 00:21:39.380]   And that title is not Elohim Yahweh, it's Elohim.
[00:21:39.380 --> 00:21:43.860]   And guess who calls him that?
[00:21:43.860 --> 00:21:46.020]   The serpent.
[00:21:46.020 --> 00:21:51.360]   The serpent takes Lord God and throws out the Lord
[00:21:51.360 --> 00:21:54.580]   and just calls him God because what he's trying to do
[00:21:54.580 --> 00:21:57.380]   is he is trying to impersonalize
[00:21:57.380 --> 00:21:59.860]   the character of God to Eve.
[00:21:59.860 --> 00:22:01.140]   He wants her to know, hey,
[00:22:01.140 --> 00:22:04.060]   that caring and covenantal nature,
[00:22:04.060 --> 00:22:05.820]   all that is good and represented
[00:22:05.820 --> 00:22:10.300]   in the personal intimate identity of God through Yahweh,
[00:22:10.300 --> 00:22:12.580]   don't pay attention to that.
[00:22:12.580 --> 00:22:15.500]   Just focus instead on the fact that he's transcendent.
[00:22:15.500 --> 00:22:16.660]   He's all powerful.
[00:22:16.660 --> 00:22:18.520]   He's distant and he's disinterested.
[00:22:18.520 --> 00:22:21.140]   Sure, he's in control of things,
[00:22:21.140 --> 00:22:23.780]   but he doesn't really care what's happening in your life.
[00:22:23.780 --> 00:22:27.180]   He's not really holding you to the things that he said.
[00:22:27.180 --> 00:22:30.020]   He's far off and not paying attention right now.
[00:22:30.020 --> 00:22:32.380]   He is all powerful, but he's not all personal.
[00:22:32.380 --> 00:22:33.540]   Don't worry about that.
[00:22:35.060 --> 00:22:36.740]   Why does he do it?
[00:22:36.740 --> 00:22:44.320]   Because he wants to render God as an impersonal God.
[00:22:44.320 --> 00:22:48.060]   I remember years ago, applied for this job,
[00:22:48.060 --> 00:22:49.660]   was really excited for the opportunity.
[00:22:49.660 --> 00:22:50.620]   It was a great organization.
[00:22:50.620 --> 00:22:51.740]   I knew some of the people that worked there,
[00:22:51.740 --> 00:22:53.680]   was thinking this was going to be a great next step.
[00:22:53.680 --> 00:22:55.660]   And yet, though I knew some people,
[00:22:55.660 --> 00:22:58.120]   I got rejected not by way of a phone call.
[00:22:58.120 --> 00:22:59.900]   I got rejected by way of an email.
[00:22:59.900 --> 00:23:00.820]   Anybody been there?
[00:23:00.820 --> 00:23:03.700]   And what happens in that moment is it feels cold
[00:23:03.700 --> 00:23:05.140]   and it feels calculated.
[00:23:05.140 --> 00:23:07.640]   And though we had a relationship,
[00:23:07.640 --> 00:23:09.340]   some distrust came out of me.
[00:23:09.340 --> 00:23:11.940]   I started to feel a kind of way about these people.
[00:23:11.940 --> 00:23:13.420]   Why?
[00:23:13.420 --> 00:23:15.660]   Because it lacked a personal touch.
[00:23:15.660 --> 00:23:19.920]   The serpent, he wants Eve.
[00:23:19.920 --> 00:23:24.920]   And Satan, he wants you to forget the personal touch of God.
[00:23:24.920 --> 00:23:28.420]   He wants you to question his character.
[00:23:28.420 --> 00:23:32.580]   And yet what we know is God's question,
[00:23:32.580 --> 00:23:34.100]   or God's character is not in question.
[00:23:34.100 --> 00:23:35.540]   And the reason we know it is because there's a couple
[00:23:35.540 --> 00:23:37.920]   of reasons specifically in these two verses.
[00:23:37.920 --> 00:23:40.180]   The first is found in that false promise
[00:23:40.180 --> 00:23:41.300]   that the serpent gives Eve.
[00:23:41.300 --> 00:23:45.500]   He says, "Once you eat of it, you'll be like God."
[00:23:45.500 --> 00:23:48.900]   Here's the sad irony of that false promise.
[00:23:48.900 --> 00:23:51.980]   She's already like God.
[00:23:51.980 --> 00:23:57.820]   That was declared by God in the last two chapters.
[00:23:57.820 --> 00:24:00.300]   He looked at her and he said in Genesis 1, 26,
[00:24:00.300 --> 00:24:03.580]   "Let us make man in our image, after our likeness,
[00:24:03.580 --> 00:24:06.180]   male and female, he created them."
[00:24:06.180 --> 00:24:08.900]   Like Eve has failed to remember
[00:24:08.900 --> 00:24:12.460]   that a God-given identity is not something you achieve.
[00:24:12.460 --> 00:24:14.580]   It is something you receive.
[00:24:14.580 --> 00:24:17.060]   It is something that you cannot do anything to earn.
[00:24:17.060 --> 00:24:18.300]   You cannot say anything to earn.
[00:24:18.300 --> 00:24:19.500]   You cannot think anything to earn.
[00:24:19.500 --> 00:24:21.340]   No place you can go to actually earn it.
[00:24:21.340 --> 00:24:25.760]   Instead, it's everything that God has done instead.
[00:24:25.760 --> 00:24:28.540]   You see, this is so tragic.
[00:24:28.540 --> 00:24:31.940]   Like in Adam and Eve's effort to become like God,
[00:24:31.940 --> 00:24:34.660]   they become less like God.
[00:24:34.660 --> 00:24:37.540]   They become more like the serpent.
[00:24:37.540 --> 00:24:41.100]   They decide for themselves what is good, what is not good.
[00:24:41.100 --> 00:24:42.900]   They choose their own way.
[00:24:42.900 --> 00:24:47.020]   And in the process of doing so, they become sinful.
[00:24:47.020 --> 00:24:49.980]   The second reason we know that God's character
[00:24:49.980 --> 00:24:54.380]   is not in question here is because though Adam and Eve
[00:24:54.380 --> 00:24:58.080]   wanted to know the knowledge of good and evil,
[00:24:59.340 --> 00:25:00.780]   there's no implication here
[00:25:00.780 --> 00:25:03.220]   that God never intended to teach them that.
[00:25:03.220 --> 00:25:05.020]   Actually, according to ancient tradition,
[00:25:05.020 --> 00:25:09.400]   there's a widely held belief that God did want to teach them
[00:25:09.400 --> 00:25:10.660]   the knowledge of good and evil,
[00:25:10.660 --> 00:25:13.020]   what the scripture also articulates as wisdom.
[00:25:13.020 --> 00:25:15.500]   And we know it's true that God does want to teach us wisdom
[00:25:15.500 --> 00:25:17.740]   because James 1 tells us in verses five and six,
[00:25:17.740 --> 00:25:20.100]   if any of you lacks wisdom, guess what?
[00:25:20.100 --> 00:25:21.660]   Just ask God.
[00:25:21.660 --> 00:25:24.060]   He gives it generously to all without reproach
[00:25:24.060 --> 00:25:24.900]   and it will be given him,
[00:25:24.900 --> 00:25:28.740]   but let him ask in faith with no doubting.
[00:25:28.740 --> 00:25:30.820]   For the one who doubts is like a wave of the sea
[00:25:30.820 --> 00:25:33.380]   that is driven and tossed by the wind.
[00:25:33.380 --> 00:25:36.140]   You see, God gives wisdom to those that do not doubt,
[00:25:36.140 --> 00:25:37.740]   that don't question his character.
[00:25:37.740 --> 00:25:40.260]   So let me ask you, because I think this is gonna hit home.
[00:25:40.260 --> 00:25:44.200]   Why then do we question God's character?
[00:25:44.200 --> 00:25:48.420]   Why do we seek wisdom on our own?
[00:25:48.420 --> 00:25:50.100]   We know, man, he gives it freely
[00:25:51.940 --> 00:25:55.180]   because he often does not give us wisdom nearly
[00:25:55.180 --> 00:25:56.340]   as quick as we want it.
[00:25:56.340 --> 00:26:00.460]   That's what happens to them.
[00:26:00.460 --> 00:26:04.260]   They don't want it later, they want it now.
[00:26:04.260 --> 00:26:05.700]   And some of you, you can relate to that
[00:26:05.700 --> 00:26:08.400]   because you're dealing with the thought that man,
[00:26:08.400 --> 00:26:10.100]   the things that you want from God,
[00:26:10.100 --> 00:26:13.000]   they're taking too long for them to actually be loving.
[00:26:13.000 --> 00:26:17.620]   Getting over the loss of a loved one,
[00:26:17.620 --> 00:26:19.440]   moving on from the betrayal of a friend,
[00:26:19.440 --> 00:26:22.220]   dealing with the difficulty of being single.
[00:26:22.220 --> 00:26:23.280]   I don't know what it is for you,
[00:26:23.280 --> 00:26:25.660]   but whatever it is for you, what you need to realize
[00:26:25.660 --> 00:26:27.940]   is that often the fastest route to your happiness
[00:26:27.940 --> 00:26:29.320]   is not the wisest route.
[00:26:29.320 --> 00:26:32.140]   God might have you in a season of suffering
[00:26:32.140 --> 00:26:35.580]   because he wants to walk with you through that season
[00:26:35.580 --> 00:26:40.580]   and help you learn not just who you are, but who he is.
[00:26:40.580 --> 00:26:44.340]   That's what we see in Romans 5.
[00:26:44.340 --> 00:26:45.180]   He says, "Not only that,
[00:26:45.180 --> 00:26:47.140]   "but we rejoice in what in our sufferings."
[00:26:47.140 --> 00:26:48.440]   We rejoice in our sufferings.
[00:26:48.440 --> 00:26:51.200]   What a crazy idea, knowing that suffering,
[00:26:51.200 --> 00:26:52.660]   it actually produces endurance.
[00:26:52.660 --> 00:26:54.020]   And endurance, it produces character.
[00:26:54.020 --> 00:26:55.340]   And character, it produces hope.
[00:26:55.340 --> 00:26:57.620]   And hope, it doesn't put us to shame
[00:26:57.620 --> 00:27:01.900]   because God's love has been poured into our hearts
[00:27:01.900 --> 00:27:04.600]   through the Holy Spirit who has been given to us.
[00:27:04.600 --> 00:27:08.980]   That's why we trust God.
[00:27:08.980 --> 00:27:12.260]   We trust God because he has poured his love into our hearts.
[00:27:12.260 --> 00:27:13.820]   And yet the knowledge of that love,
[00:27:13.820 --> 00:27:15.280]   it does not come without suffering.
[00:27:15.280 --> 00:27:18.100]   It comes through suffering.
[00:27:18.100 --> 00:27:19.820]   It's fascinating to me.
[00:27:19.820 --> 00:27:23.740]   Recently, I was watching this reel on YouTube
[00:27:23.740 --> 00:27:27.220]   and it was doing a before and after on drill sergeants.
[00:27:27.220 --> 00:27:28.260]   And they would start talking.
[00:27:28.260 --> 00:27:30.540]   And it's like, "Hey guys, my name's whoever.
[00:27:30.540 --> 00:27:33.100]   "And I'm really excited, thankful to serve my country."
[00:27:33.100 --> 00:27:35.360]   And then in the after, it was like,
[00:27:35.360 --> 00:27:37.700]   "My name is whatever.
[00:27:37.700 --> 00:27:39.440]   "I've yelled a lot over the last several years.
[00:27:39.440 --> 00:27:41.300]   "And so my vocal cords are completely strained."
[00:27:41.300 --> 00:27:42.980]   It was just like, they were completely different people.
[00:27:42.980 --> 00:27:46.300]   So I beg the question, why are these guys so hardcore?
[00:27:46.300 --> 00:27:49.180]   Why is it that over the course of these boot camps,
[00:27:49.180 --> 00:27:51.780]   they just feel the need to yell at all of these people?
[00:27:51.780 --> 00:27:56.780]   And the reason why is they know conflict reveals character.
[00:27:56.780 --> 00:27:59.380]   You go through buds, it's hard.
[00:27:59.380 --> 00:28:00.900]   You go through pararescue, it's hard.
[00:28:00.900 --> 00:28:02.660]   You go through ranger camp, it's hard
[00:28:02.660 --> 00:28:06.140]   because they want to see what people are made of.
[00:28:06.140 --> 00:28:07.500]   Here's the amazing thing.
[00:28:07.500 --> 00:28:13.700]   We know what God is made of.
[00:28:13.800 --> 00:28:18.500]   We know his character because he suffered.
[00:28:18.500 --> 00:28:22.380]   We witnessed by way of the word,
[00:28:22.380 --> 00:28:25.660]   Christ endure on the cross,
[00:28:25.660 --> 00:28:28.220]   all of the indulgence of our darkness.
[00:28:28.220 --> 00:28:31.580]   We saw when we gave up on God, he did not give up on us.
[00:28:31.580 --> 00:28:32.660]   Whenever we indulge darkness,
[00:28:32.660 --> 00:28:35.420]   he endured our darkness by way of death.
[00:28:35.420 --> 00:28:37.900]   We have seen that he is who he says he is.
[00:28:37.900 --> 00:28:39.780]   He has done what he said he would do.
[00:28:39.780 --> 00:28:41.340]   He is good.
[00:28:44.780 --> 00:28:47.020]   Things go wrong when we question God's character,
[00:28:47.020 --> 00:28:49.400]   but things, they go right when we trust it.
[00:28:49.400 --> 00:28:52.920]   Thirdly, look at verse six with me.
[00:28:52.920 --> 00:28:56.620]   So when the woman saw that the tree was good for food,
[00:28:56.620 --> 00:28:58.500]   that it was a delight to the eyes,
[00:28:58.500 --> 00:29:00.220]   that the tree was to be desired to make one wise.
[00:29:00.220 --> 00:29:01.860]   She took of its fruit and she ate,
[00:29:01.860 --> 00:29:03.560]   and she also gave some of it to her husband
[00:29:03.560 --> 00:29:05.380]   who was with her and he ate.
[00:29:05.380 --> 00:29:06.860]   In the eyes of both, they were open
[00:29:06.860 --> 00:29:09.420]   and they knew that they were naked.
[00:29:09.420 --> 00:29:10.780]   And they sewed fig leaves together
[00:29:10.780 --> 00:29:13.460]   and they made themselves loincloths.
[00:29:13.460 --> 00:29:14.860]   The third thing you need to know
[00:29:14.860 --> 00:29:17.480]   is things go wrong when we justify sin.
[00:29:17.480 --> 00:29:22.180]   Things go wrong when we justify sin.
[00:29:22.180 --> 00:29:23.020]   It's interesting.
[00:29:23.020 --> 00:29:25.120]   It says that their eyes were open.
[00:29:25.120 --> 00:29:27.480]   The servant was actually consistent in that promise
[00:29:27.480 --> 00:29:29.740]   because their eyes were in fact open.
[00:29:29.740 --> 00:29:32.180]   And as their eyes were open, they realized,
[00:29:32.180 --> 00:29:35.420]   ah, we're naked, which is kind of a weird detail
[00:29:35.420 --> 00:29:37.540]   if you read over the course of chapters two and three,
[00:29:37.540 --> 00:29:40.460]   because it says that they're naked four different times.
[00:29:40.460 --> 00:29:43.000]   That word naked, it should stand out
[00:29:43.000 --> 00:29:47.200]   as a peculiar piece to the rest of the story.
[00:29:47.200 --> 00:29:48.940]   Again, if we're reading it freshly,
[00:29:48.940 --> 00:29:50.540]   then we should see it as something
[00:29:50.540 --> 00:29:53.740]   that is a little bit abnormal.
[00:29:53.740 --> 00:29:55.300]   We often don't do that.
[00:29:55.300 --> 00:29:58.740]   But what we need to do is see why is nakedness a theme
[00:29:58.740 --> 00:30:00.620]   in chapters two and three?
[00:30:00.620 --> 00:30:01.520]   It causes us to lean in.
[00:30:01.520 --> 00:30:03.100]   Well, in chapter two, when everything was good,
[00:30:03.100 --> 00:30:05.660]   there was no problem at all, no sin, head into the world.
[00:30:05.660 --> 00:30:07.780]   What we know is the husband and the wife,
[00:30:07.780 --> 00:30:08.940]   they were naked, they were not ashamed.
[00:30:08.940 --> 00:30:10.800]   For some of you, that's your favorite verse in the Bible,
[00:30:10.800 --> 00:30:12.420]   but it's not supposed to be your favorite verse
[00:30:12.420 --> 00:30:13.860]   in the Bible for the reason that you're thinking
[00:30:13.860 --> 00:30:14.820]   it's your favorite verse in the Bible.
[00:30:14.820 --> 00:30:17.340]   It's in fact, a favorite verse in the Bible,
[00:30:17.340 --> 00:30:19.660]   because what it's expressing is that there was no shame
[00:30:19.660 --> 00:30:20.820]   between them.
[00:30:20.820 --> 00:30:22.380]   They had nothing to hide.
[00:30:22.380 --> 00:30:23.860]   They were totally safe.
[00:30:23.860 --> 00:30:26.500]   They could be transparent with one another.
[00:30:26.500 --> 00:30:29.820]   They had vulnerability in relationship to each other.
[00:30:29.820 --> 00:30:31.280]   Doesn't that sound amazing?
[00:30:31.280 --> 00:30:37.360]   Having safety in a relationship.
[00:30:37.360 --> 00:30:40.740]   That's what chapter two talks about.
[00:30:40.740 --> 00:30:43.120]   And yet when you get to chapter three, that word naked,
[00:30:43.120 --> 00:30:44.340]   it pops up three more times.
[00:30:44.340 --> 00:30:46.420]   And yet every time it does,
[00:30:46.420 --> 00:30:50.060]   their relationship to shame has changed.
[00:30:50.060 --> 00:30:54.300]   Where they didn't have anything to hide from,
[00:30:54.300 --> 00:30:56.860]   now they have good reason to hide.
[00:30:56.860 --> 00:30:58.360]   Where they had nothing to be ashamed of,
[00:30:58.360 --> 00:31:01.860]   now they feel a deep sense of shame.
[00:31:01.860 --> 00:31:04.060]   Where they once were totally vulnerable,
[00:31:04.060 --> 00:31:06.100]   now they're closed off and concealed.
[00:31:06.100 --> 00:31:10.820]   They don't want to be totally exposed to the other.
[00:31:10.820 --> 00:31:11.660]   Why?
[00:31:11.660 --> 00:31:12.900]   Like, why does that happen to them?
[00:31:12.900 --> 00:31:14.180]   Why the massive change?
[00:31:14.180 --> 00:31:15.220]   You wanna know why?
[00:31:15.220 --> 00:31:17.900]   They looked at that stupid fruit for too long.
[00:31:17.900 --> 00:31:22.680]   They entertained temptation.
[00:31:22.680 --> 00:31:24.860]   That's what we see.
[00:31:24.860 --> 00:31:28.600]   Like, it says that Eve, she doesn't just take the fruit,
[00:31:28.600 --> 00:31:31.260]   it says that she notices the fruit.
[00:31:31.260 --> 00:31:33.840]   We're gonna talk about what she notices,
[00:31:33.840 --> 00:31:36.620]   but here's why it's significant for us to understand.
[00:31:36.620 --> 00:31:38.420]   Sin is never a flip of a switch,
[00:31:38.420 --> 00:31:41.360]   it's always a slide into depravity.
[00:31:41.360 --> 00:31:43.620]   Like I was joking with my team,
[00:31:43.620 --> 00:31:45.520]   nobody goes and serves at the local food bank
[00:31:45.520 --> 00:31:47.060]   and the next thing you know, hops in the car
[00:31:47.060 --> 00:31:49.340]   and starts trolling everybody on the internet.
[00:31:49.340 --> 00:31:50.180]   That doesn't happen.
[00:31:50.180 --> 00:31:51.000]   Why?
[00:31:51.000 --> 00:31:52.420]   Because that would just be kind of a misappropriation
[00:31:52.420 --> 00:31:53.260]   of priority.
[00:31:53.260 --> 00:31:55.020]   It would feel like, man, you're just a completely,
[00:31:55.020 --> 00:31:58.660]   it'd be a false, it would be an absolute division
[00:31:58.660 --> 00:32:01.180]   between your character in one place and your character
[00:32:01.180 --> 00:32:02.000]   in another.
[00:32:02.000 --> 00:32:03.620]   We don't do that.
[00:32:03.620 --> 00:32:06.180]   What instead happens is we slide into sin.
[00:32:06.180 --> 00:32:07.860]   James 1, 14, 15 says,
[00:32:07.860 --> 00:32:11.780]   "But each person is tempted when he's lured
[00:32:11.780 --> 00:32:14.040]   "and enticed by his own desire.
[00:32:14.040 --> 00:32:16.720]   "Then desire, when it's conceived, it gives birth to sin,
[00:32:16.720 --> 00:32:19.520]   "and sin, when it's fully grown, it brings forth death."
[00:32:19.520 --> 00:32:25.020]   I think that word lured is so helpful
[00:32:25.020 --> 00:32:28.260]   because it just, it paints this picture
[00:32:28.260 --> 00:32:31.900]   of putting out bait to entice a Christian
[00:32:31.900 --> 00:32:33.780]   to do what a Christian should not do.
[00:32:33.780 --> 00:32:37.520]   The image here is of throwing out a lure.
[00:32:37.520 --> 00:32:39.140]   What's a lure do whenever it's appealing
[00:32:39.140 --> 00:32:40.300]   to the appetite of a fish?
[00:32:40.300 --> 00:32:43.020]   It shines and it splashes and it swims.
[00:32:43.020 --> 00:32:44.460]   That's what sin does to you.
[00:32:44.460 --> 00:32:47.780]   It splashes and shines and it swims in such a way
[00:32:47.780 --> 00:32:50.940]   that it appeals to your carnality, your appetite,
[00:32:50.940 --> 00:32:53.580]   until you actually start to move towards it.
[00:32:53.580 --> 00:32:57.220]   And yet, again, it's not a switch, it's a slide.
[00:32:57.220 --> 00:32:59.260]   That's why a single scene from a show,
[00:32:59.260 --> 00:33:02.460]   an advertisement on TV can lead you to pull out your phone
[00:33:02.460 --> 00:33:04.660]   and kind of look up that girl, that guy on Instagram.
[00:33:04.660 --> 00:33:05.700]   And then as you look at them, you know what?
[00:33:05.700 --> 00:33:06.720]   Next thing you know, you're looking up stuff
[00:33:06.720 --> 00:33:09.700]   on the internet that might lead you kind of someplace,
[00:33:09.700 --> 00:33:10.620]   scratch the itch a bit.
[00:33:10.620 --> 00:33:12.900]   And then as you do that, what you realize is
[00:33:12.900 --> 00:33:13.860]   now you're looking at pornography,
[00:33:13.860 --> 00:33:16.140]   you're masturbating in the bedroom or bathroom.
[00:33:16.140 --> 00:33:17.660]   You slid.
[00:33:17.660 --> 00:33:20.660]   For others of you, it's gonna be something different.
[00:33:20.660 --> 00:33:22.420]   It's drinks with coworkers
[00:33:22.420 --> 00:33:24.580]   after a really long and stressful day.
[00:33:24.580 --> 00:33:26.240]   And yet that was awesome.
[00:33:26.240 --> 00:33:28.260]   And so you head home and you wanna have a couple more.
[00:33:28.260 --> 00:33:29.500]   And as you have those drinks,
[00:33:29.500 --> 00:33:30.820]   you end up deciding, you know what?
[00:33:30.820 --> 00:33:32.720]   Like, I would love to just kind of forget this day.
[00:33:32.720 --> 00:33:36.100]   And so you black out and drink yourself to sleep.
[00:33:36.100 --> 00:33:38.740]   Others, it's not something,
[00:33:38.740 --> 00:33:42.440]   it's not something of substance like that.
[00:33:42.440 --> 00:33:44.460]   It's something more internal.
[00:33:44.460 --> 00:33:47.200]   It's managing self-perception.
[00:33:47.200 --> 00:33:50.740]   It leads you to venting and validating with your friends
[00:33:50.740 --> 00:33:53.220]   just so you can feel good about who you are.
[00:33:53.220 --> 00:33:54.660]   And yet that venting and that validating,
[00:33:54.660 --> 00:33:57.660]   it leads you into gossiping about other people.
[00:33:57.660 --> 00:33:59.140]   As you gossip about those other people,
[00:33:59.140 --> 00:34:00.820]   ultimately it creates within you
[00:34:00.820 --> 00:34:03.140]   a deep Harvard hate for someone
[00:34:03.140 --> 00:34:05.300]   that didn't do anything to deserve it.
[00:34:05.300 --> 00:34:09.040]   Until at last you realize it's not them I hate, it's myself.
[00:34:09.040 --> 00:34:10.420]   Still, some of you,
[00:34:10.420 --> 00:34:13.100]   you have this desperate need for control.
[00:34:13.100 --> 00:34:17.320]   And so it leads you to obsess over your image
[00:34:17.320 --> 00:34:19.320]   and it causes you to control your diet
[00:34:19.320 --> 00:34:24.320]   until eventually an eating disorder comes out.
[00:34:24.320 --> 00:34:26.020]   You see how that works?
[00:34:26.020 --> 00:34:29.840]   Sin does not switch, it slides.
[00:34:29.840 --> 00:34:31.180]   It moves in.
