
[00:00:00.000 --> 00:00:02.760]   [dramatic music]
[00:17:56.300 --> 00:17:58.180]   as anybody in the Bible.
[00:17:58.180 --> 00:18:00.020]   Now it begs the question,
[00:18:00.020 --> 00:18:02.620]   why would Matthew go out of his way to highlight this?
[00:18:02.620 --> 00:18:08.140]   Well, if you remember, Matthew had a label.
[00:18:08.140 --> 00:18:08.980]   You remember it?
[00:18:09.900 --> 00:18:13.940]   Matthew the tax collector.
[00:18:13.940 --> 00:18:15.460]   Matthew was an outcast of society.
[00:18:15.460 --> 00:18:17.100]   Matthew's the one right in the lineage of Jesus.
[00:18:17.100 --> 00:18:19.020]   And he was, by an outcast, I mean,
[00:18:19.020 --> 00:18:21.700]   tax collectors were seen as people
[00:18:21.700 --> 00:18:23.540]   who God had totally given up on.
[00:18:23.540 --> 00:18:25.060]   They were not welcome to go to church.
[00:18:25.060 --> 00:18:26.580]   They were not welcome to meet with a rabbi.
[00:18:26.580 --> 00:18:28.220]   They weren't welcome in society.
[00:18:28.220 --> 00:18:30.780]   They betrayed their own people
[00:18:30.780 --> 00:18:33.460]   in order to tax them and make money off of them.
[00:18:33.460 --> 00:18:36.260]   They were seen as people who clearly didn't believe in God
[00:18:36.260 --> 00:18:37.340]   'cause of the lifestyle they lived.
[00:18:37.340 --> 00:18:40.340]   And Matthew lived, and he was Matthew the tax collector,
[00:18:40.340 --> 00:18:42.240]   until one day he meets Jesus.
[00:18:42.240 --> 00:18:44.660]   And Jesus walks up to him,
[00:18:44.660 --> 00:18:46.940]   and he'd never talked to a rabbi before.
[00:18:46.940 --> 00:18:51.300]   Rabbis didn't talk to tax collectors, but this one did.
[00:18:51.300 --> 00:18:53.860]   And he walks up in Matthew chapter nine,
[00:18:53.860 --> 00:18:55.620]   and we're told he walks up to the booth
[00:18:55.620 --> 00:19:00.140]   or to the desk that Matthew is taxing his fellow country,
[00:19:00.140 --> 00:19:01.900]   fellow countrymen.
[00:19:01.900 --> 00:19:05.100]   And he says, "Matthew, come follow me.
[00:19:05.100 --> 00:19:06.820]   "I want you to be my disciple."
[00:19:07.500 --> 00:19:10.420]   Matthew had never had anybody want him to be around.
[00:19:10.420 --> 00:19:13.540]   And so we're told that he gets up in Matthew chapter nine.
[00:19:13.540 --> 00:19:14.380]   They went on from there.
[00:19:14.380 --> 00:19:15.200]   He saw a man named Matthew.
[00:19:15.200 --> 00:19:16.040]   He said, "Follow me."
[00:19:16.040 --> 00:19:17.900]   And Matthew got up, and he followed him.
[00:19:17.900 --> 00:19:19.300]   It makes all the sense in the world
[00:19:19.300 --> 00:19:22.400]   that Matthew, as he's writing the story,
[00:19:22.400 --> 00:19:24.260]   includes this woman who had a label
[00:19:24.260 --> 00:19:25.940]   because Matthew had a label.
[00:19:25.940 --> 00:19:32.480]   And she wasn't just the part of the story.
[00:19:33.780 --> 00:19:36.740]   She was the point of the story
[00:19:36.740 --> 00:19:39.640]   that he was about to write for the next 27 chapters
[00:19:39.640 --> 00:19:41.860]   in the book of Matthew,
[00:19:41.860 --> 00:19:45.440]   that our God seeks and runs after people who have labels,
[00:19:45.440 --> 00:19:48.780]   who have pasts, who have present sin that mark them.
[00:19:48.780 --> 00:19:54.900]   My friend, his name is Shane,
[00:19:54.900 --> 00:19:58.860]   and eight years ago, when we were looking to buy a house,
[00:19:58.860 --> 00:20:03.100]   he was telling us just basically his advice.
[00:20:03.100 --> 00:20:04.460]   I'm about to tell it to you right now.
[00:20:04.460 --> 00:20:05.940]   My wife and I were looking to buy a house,
[00:20:05.940 --> 00:20:07.620]   and he was like, "Bro, here's what you need to do, okay?
[00:20:07.620 --> 00:20:09.940]   "If you're balling on a budget, I'm gonna help you out.
[00:20:09.940 --> 00:20:12.820]   "You wanna find the house that nobody wants."
[00:20:12.820 --> 00:20:14.980]   He said, "I only buy foreclosures.
[00:20:14.980 --> 00:20:17.060]   "I go to the bank, I find the foreclosures,
[00:20:17.060 --> 00:20:18.780]   "and the house that you want is the house
[00:20:18.780 --> 00:20:21.520]   "that makes everybody else be like, nope, her past.
[00:20:21.520 --> 00:20:23.140]   "The house that has foundation problems.
[00:20:23.140 --> 00:20:25.800]   "The house, if it's got mold, how much mold?
[00:20:25.800 --> 00:20:26.860]   "You want the mold.
[00:20:26.860 --> 00:20:28.940]   "You want a house that's so dysfunctional,
[00:20:28.940 --> 00:20:31.380]   "it scares everybody away so that you can get it
[00:20:31.380 --> 00:20:34.020]   "for a price that's like, oh, 75 cents, sold.
[00:20:34.020 --> 00:20:35.940]   "That's the house that you're looking for.
[00:20:35.940 --> 00:20:38.880]   "The house that everyone else says, oh, no, no way,
[00:20:38.880 --> 00:20:40.840]   "there's dead people or they died in here.
[00:20:40.840 --> 00:20:42.780]   "That's what you're looking for, bro."
[00:20:42.780 --> 00:20:46.620]   And I was thinking about that this week,
[00:20:46.620 --> 00:20:49.660]   and in some ways, that's a reflection
[00:20:49.660 --> 00:20:52.500]   of the God in the Bible.
[00:20:52.500 --> 00:20:56.260]   He's looking for the people that society, that the world,
[00:20:56.260 --> 00:20:58.340]   that if you feel like you're too far gone
[00:20:58.340 --> 00:20:59.740]   and too broken and too messed up,
[00:20:59.740 --> 00:21:03.380]   that makes you the perfect candidate for the grace of God.
[00:21:03.380 --> 00:21:05.260]   The great-great-grandmother of Jesus
[00:21:05.260 --> 00:21:08.060]   is selling her body for sex.
[00:21:08.060 --> 00:21:12.260]   And God says, she's in the family line.
[00:21:12.260 --> 00:21:18.020]   That's exactly the type of person he's looking for.
[00:21:18.020 --> 00:21:19.060]   In fact, it makes you a better candidate
[00:21:19.060 --> 00:21:20.780]   'cause a lot of people think the labels they carry
[00:21:20.780 --> 00:21:23.180]   is I'm Barry the Bible reader, I'm Barry the good guy,
[00:21:23.180 --> 00:21:27.180]   or I'm the type of person that God
[00:21:27.180 --> 00:21:28.300]   does want a relationship with
[00:21:28.300 --> 00:21:30.060]   'cause I've done everything right.
[00:21:30.060 --> 00:21:33.820]   And the mindset of a person
[00:21:33.820 --> 00:21:36.660]   that will be able to have a relationship with God,
[00:21:36.660 --> 00:21:39.940]   somebody that understands, I carry labels
[00:21:39.940 --> 00:21:41.940]   whether I want to or realize it,
[00:21:41.940 --> 00:21:46.420]   but God seeks after those who are labeled or have labels.
[00:21:46.420 --> 00:21:47.820]   And not just that, he does something else.
[00:21:47.820 --> 00:21:48.760]   Verse 20.
[00:21:48.760 --> 00:21:52.860]   So after the city falls, in other words,
[00:21:52.860 --> 00:21:55.100]   they go back to Joshua and God says,
[00:21:55.100 --> 00:21:55.940]   "Hey, here's the plan.
[00:21:55.940 --> 00:21:57.180]   "You're gonna walk around the city."
[00:21:57.180 --> 00:21:58.380]   It's a really unconventional plan
[00:21:58.380 --> 00:21:59.460]   we don't have time to go into fully,
[00:21:59.460 --> 00:22:00.700]   but it says, "For seven days,
[00:22:00.700 --> 00:22:01.800]   "you're gonna get the marching band.
[00:22:01.800 --> 00:22:02.900]   "You guys are gonna walk around
[00:22:02.900 --> 00:22:04.460]   "the city of Jericho seven times.
[00:22:04.460 --> 00:22:05.780]   "And then on the seventh day,
[00:22:05.780 --> 00:22:08.020]   "you're gonna walk around it seven times.
[00:22:08.020 --> 00:22:10.180]   "And at the seventh time, you're gonna yell,
[00:22:10.180 --> 00:22:12.600]   "play the trumpets, get the trombone going,
[00:22:12.600 --> 00:22:14.620]   "and the walls are gonna fall."
[00:22:14.620 --> 00:22:16.860]   And it happens.
[00:22:16.860 --> 00:22:18.380]   Verse 20.
[00:22:18.380 --> 00:22:20.200]   When the people heard the sound of the rams and the horns,
[00:22:20.200 --> 00:22:21.360]   they shouted as loud as they could.
[00:22:21.360 --> 00:22:25.420]   Suddenly, the walls of Jericho collapsed.
[00:22:25.420 --> 00:22:26.740]   And we're told by archeology,
[00:22:26.740 --> 00:22:28.480]   the walls actually fell outward.
[00:22:28.480 --> 00:22:29.320]   Why is that significant?
[00:22:29.320 --> 00:22:31.820]   Because walls, if something imploded, it would fall inward.
[00:22:31.820 --> 00:22:33.180]   They fell outward.
[00:22:33.180 --> 00:22:34.620]   As though it was an act of God,
[00:22:34.620 --> 00:22:37.740]   creating ramps for the Israelite army to run up into.
[00:22:37.740 --> 00:22:41.900]   Israelites charged into town and captured it.
[00:22:41.900 --> 00:22:43.940]   They completely destroyed everything in it
[00:22:43.940 --> 00:22:45.820]   with their swords, men and women, young and old,
[00:22:45.820 --> 00:22:48.260]   cattle and sheep, goats and donkeys.
[00:22:48.260 --> 00:22:50.020]   And Joshua said to the spies,
[00:22:50.020 --> 00:22:53.560]   "Keep your promise.
[00:22:53.560 --> 00:22:56.440]   "Go to the prostitute's house
[00:22:56.440 --> 00:22:59.620]   "and bring her out along with all of her family."
[00:22:59.620 --> 00:23:01.060]   The men who had been spies went in
[00:23:01.060 --> 00:23:03.180]   and they brought out Rahab, her mother, father,
[00:23:03.180 --> 00:23:04.780]   all of her family.
[00:23:04.780 --> 00:23:08.420]   And they moved her whole family to a safe place
[00:23:08.420 --> 00:23:10.540]   near the camp of Israel.
[00:23:10.540 --> 00:23:13.180]   So all the walls just fell down except one house.
[00:23:13.180 --> 00:23:16.540]   This one part of this huge wall,
[00:23:16.540 --> 00:23:18.140]   'cause remember, Rahab lived in the wall,
[00:23:18.140 --> 00:23:19.260]   and there's one house with a window
[00:23:19.260 --> 00:23:22.380]   that has a red rope, scarlet rope, hanging in it.
[00:23:23.500 --> 00:23:25.360]   And Rahab, in the midst of all the chaos,
[00:23:25.360 --> 00:23:27.380]   somebody comes, knocks on the door and says,
[00:23:27.380 --> 00:23:29.580]   "We're moving you into the family of God."
[00:23:29.580 --> 00:23:32.120]   The second idea we see from the text
[00:23:32.120 --> 00:23:34.980]   is that God rescues people with labels.
[00:23:34.980 --> 00:23:36.840]   He rescues people with labels.
[00:23:36.840 --> 00:23:39.480]   Rahab was rescued and saved by grace,
[00:23:39.480 --> 00:23:40.860]   not 'cause she deserved it,
[00:23:40.860 --> 00:23:45.280]   but because of the undeserved favor of God on her life.
[00:23:45.280 --> 00:23:48.840]   In other words, if God was gonna destroy Dallas,
[00:23:48.840 --> 00:23:51.320]   like you heard, hey, he's gonna take out Dallas.
[00:23:51.320 --> 00:23:52.700]   He's gonna save one person.
[00:23:53.700 --> 00:23:55.660]   Who do you think he would save?
[00:23:55.660 --> 00:23:58.080]   Like we'd probably go through our list and be like,
[00:23:58.080 --> 00:23:58.920]   man, he probably, you know,
[00:23:58.920 --> 00:24:00.540]   there's probably a really nice grandma somewhere
[00:24:00.540 --> 00:24:01.640]   he's gonna save, or like, you know,
[00:24:01.640 --> 00:24:04.260]   a really high priest or pastor out there,
[00:24:04.260 --> 00:24:06.320]   or somebody high in philanthropy
[00:24:06.320 --> 00:24:07.820]   that has given a lot of money.
[00:24:07.820 --> 00:24:10.260]   Would you choose a prostitute?
[00:24:10.260 --> 00:24:14.460]   'Cause that's who God chose.
[00:24:14.460 --> 00:24:16.580]   And he rescues Rahab by grace,
[00:24:16.580 --> 00:24:18.300]   the same way that he still rescues people today,
[00:24:18.300 --> 00:24:21.460]   'cause God rescues people with labels.
[00:24:21.460 --> 00:24:23.380]   And then he moves them to the family of God
[00:24:23.380 --> 00:24:25.700]   and he changes their labels.
[00:24:25.700 --> 00:24:27.620]   But she was saved by grace.
[00:24:27.620 --> 00:24:29.300]   Grace is a word Christians throw out.
[00:24:29.300 --> 00:24:31.980]   It's just a word that means undeserved favor.
[00:24:31.980 --> 00:24:35.060]   Mercy is not getting the punishment you deserve.
[00:24:35.060 --> 00:24:38.660]   Grace is not getting the punishment you deserve
[00:24:38.660 --> 00:24:41.040]   and getting something better that you don't deserve.
[00:24:41.040 --> 00:24:43.660]   I've said it before, my son, Crew, when he was four,
[00:24:43.660 --> 00:24:44.660]   I took him to his room.
[00:24:44.660 --> 00:24:46.300]   He basically had hit his sister and was like,
[00:24:46.300 --> 00:24:47.140]   you're getting a spanking.
[00:24:47.140 --> 00:24:48.660]   We sat down and I decided,
[00:24:48.660 --> 00:24:50.380]   I'm gonna make this an object lesson for grace.
[00:24:50.380 --> 00:24:52.740]   I'm gonna teach you son right now, father of the year.
[00:24:52.740 --> 00:24:54.960]   So I walk him through and explain,
[00:24:54.960 --> 00:24:56.940]   you know what, I'm gonna give you grace.
[00:24:56.940 --> 00:24:58.140]   Do you know what that means?
[00:24:58.140 --> 00:24:59.620]   It means I'm gonna hit myself
[00:24:59.620 --> 00:25:02.340]   and I hit myself as hard as I could or hard,
[00:25:02.340 --> 00:25:04.040]   and I'm gonna give you candy.
[00:25:04.040 --> 00:25:05.100]   That's grace.
[00:25:05.100 --> 00:25:06.580]   You don't get the punishment you deserve
[00:25:06.580 --> 00:25:10.500]   and you get something amazing you don't deserve.
[00:25:10.500 --> 00:25:13.380]   Which kind of backfired because ever since that moment,
[00:25:13.380 --> 00:25:15.180]   every time he gets in trouble, he's like,
[00:25:15.180 --> 00:25:16.380]   please, please, I want grace.
[00:25:16.380 --> 00:25:17.200]   I want grace.
[00:25:17.200 --> 00:25:18.040]   I want grace this time to mommy.
[00:25:18.040 --> 00:25:18.880]   Hit mommy.
[00:25:18.880 --> 00:25:20.960]   I'm like, whoa, okay.
[00:25:20.960 --> 00:25:22.480]   Not exactly how grace works.
[00:25:22.480 --> 00:25:25.820]   But it reflects that, hey,
[00:25:25.820 --> 00:25:27.060]   that is what Christians believe.
[00:25:27.060 --> 00:25:28.260]   They have never believed.
[00:25:28.260 --> 00:25:29.300]   And you may have been taught this,
[00:25:29.300 --> 00:25:30.140]   or you may have been raised,
[00:25:30.140 --> 00:25:31.360]   and we went to confirmation,
[00:25:31.360 --> 00:25:33.500]   or you went and were taught that Christians
[00:25:33.500 --> 00:25:35.580]   have a relationship with God because they deserve it,
[00:25:35.580 --> 00:25:37.100]   or they earn it, or they maintain it
[00:25:37.100 --> 00:25:38.540]   because they do enough good things.
[00:25:38.540 --> 00:25:39.380]   That is a lie.
[00:25:39.380 --> 00:25:40.540]   That's not a Bible idea.
[00:25:40.540 --> 00:25:41.580]   That is a worldly idea.
[00:25:41.580 --> 00:25:42.940]   The belief of Christians is that
[00:25:42.940 --> 00:25:47.180]   only by undeserved favor, aka the grace of God,
[00:25:47.180 --> 00:25:50.720]   by grace you have been saved through faith.
[00:25:50.720 --> 00:25:52.900]   And this is not of yourself so that no one can vote.
[00:25:52.900 --> 00:25:54.840]   The only way anybody gets a relationship
[00:25:54.840 --> 00:25:58.580]   is the God who rescues people with labels
[00:25:58.580 --> 00:26:00.580]   by grace through faith.
[00:26:00.580 --> 00:26:01.420]   What's faith?
[00:26:01.420 --> 00:26:05.000]   Faith is believing God, trusting in him,
[00:26:05.000 --> 00:26:08.660]   trusting in our sins and what Jesus did on the cross
[00:26:08.660 --> 00:26:10.420]   as payment for your sin.
[00:26:10.420 --> 00:26:11.840]   That's what Christians believe.
[00:26:11.840 --> 00:26:14.140]   The way you become a Christian is I believe
[00:26:14.140 --> 00:26:16.640]   Jesus paid for my sin on the cross,
[00:26:16.640 --> 00:26:18.780]   and he rose from the dead as proof for that payment.
[00:26:18.780 --> 00:26:19.620]   Boom.
[00:26:19.620 --> 00:26:24.540]   And Rahab, 1,500 years before Jesus would live,
[00:26:24.540 --> 00:26:28.980]   expressed I believe your God.
[00:26:28.980 --> 00:26:31.100]   You guys, they're out wandering in the forest.
[00:26:31.100 --> 00:26:32.640]   She's sitting in the most walled,
[00:26:32.640 --> 00:26:34.580]   protected city in the world, and she says,
[00:26:34.580 --> 00:26:39.080]   "I know your God is the one true God, and I believe.
[00:26:39.080 --> 00:26:42.420]   "And so I'm gonna hide you because I believe
[00:26:42.420 --> 00:26:46.580]   "that your God is gonna do what he has promised to do."
[00:26:46.580 --> 00:26:48.960]   And that was a faith that saved her.
[00:26:48.960 --> 00:26:51.540]   So much so that multiple times,
[00:26:51.540 --> 00:26:54.720]   Rahab is pointed to in the New Testament
[00:26:54.720 --> 00:26:56.840]   by New Testament writers.
[00:26:56.840 --> 00:26:59.520]   It's pretty astonishing when you think about it.
[00:26:59.520 --> 00:27:01.320]   They point to Rahab as much as they do
[00:27:01.320 --> 00:27:05.440]   so many other characters in the New Testament,
[00:27:05.440 --> 00:27:06.280]   where they pull back.
[00:27:06.280 --> 00:27:08.160]   In James chapter two, the brother of Jesus,
[00:27:08.160 --> 00:27:10.000]   he says, "I'm gonna give you two examples of faith."
[00:27:10.000 --> 00:27:10.820]   I mean, it's crazy.
[00:27:10.820 --> 00:27:11.660]   James, the little brother of Jesus,
[00:27:11.660 --> 00:27:13.160]   wrote the book of James, and he pulls out,
[00:27:13.160 --> 00:27:14.820]   and he's like, "Let's talk about faith.
[00:27:14.820 --> 00:27:15.840]   "Two people I wanna talk about.
[00:27:15.840 --> 00:27:18.840]   "Father Abraham had many sons, the father of our faith."
[00:27:18.840 --> 00:27:21.400]   In James two, he talks about Abraham.
[00:27:21.400 --> 00:27:23.340]   And then he says, "I'm gonna give you another example."
[00:27:23.340 --> 00:27:24.420]   You would think he would go, I don't know,
[00:27:24.420 --> 00:27:28.580]   David or Noah or Isaac or Shadrach, Meshach, and Abednego.
[00:27:28.580 --> 00:27:29.580]   There's a lot of people.
[00:27:29.580 --> 00:27:30.480]   Who does he pull?
[00:27:30.480 --> 00:27:32.080]   James chapter two, verse 25.
[00:27:32.080 --> 00:27:36.120]   "In the same way, was not Rahab the prostitute
[00:27:36.120 --> 00:27:39.280]   "considered righteous for what she did
[00:27:39.280 --> 00:27:42.300]   "when she gave lodging to the spies
[00:27:42.300 --> 00:27:44.180]   "and sent them off in a different direction,
[00:27:44.180 --> 00:27:47.600]   "but she believed, and it changed her."
[00:27:47.600 --> 00:27:49.880]   And then, I think one of my favorite ones,
[00:27:49.880 --> 00:27:51.440]   the hall of faith.
[00:27:51.440 --> 00:27:53.440]   Hebrews chapter 11 is called the hall of faith.
[00:27:53.440 --> 00:27:54.280]   Why?
[00:27:54.280 --> 00:27:55.100]   Because they go through,
[00:27:55.100 --> 00:27:55.940]   and it's basically like the hall of fame,
[00:27:55.940 --> 00:27:58.840]   only for the faith men and women in our nations,
[00:27:58.840 --> 00:28:01.680]   or in the family of God's history.
[00:28:01.680 --> 00:28:03.420]   And they go through, and they name people you'd think.
[00:28:03.420 --> 00:28:04.500]   They got Moses.
[00:28:04.500 --> 00:28:05.820]   Yeah, of course, you don't let my people go.
[00:28:05.820 --> 00:28:08.120]   They got Abraham, the founder of the faith.
[00:28:08.120 --> 00:28:10.800]   They got Isaac and Jacob, of course.
[00:28:10.800 --> 00:28:13.340]   And then they bring up Rahab.
[00:28:13.340 --> 00:28:14.940]   And he says this.
[00:28:14.940 --> 00:28:17.600]   "By faith, the prostitute Rahab,
[00:28:17.600 --> 00:28:20.960]   "because she welcomed the spies,
[00:28:20.960 --> 00:28:24.960]   "was not killed with those who were disobedient."
[00:28:24.960 --> 00:28:28.720]   Look at the next sentence.
[00:28:28.720 --> 00:28:30.240]   He's going through, and he's listed all these people out,
[00:28:30.240 --> 00:28:31.680]   and he's like, oh, so Rahab,
[00:28:31.680 --> 00:28:33.520]   that incredible faith that Rahab had.
[00:28:33.520 --> 00:28:36.560]   And then he says, "And what more shall I say?
[00:28:36.560 --> 00:28:38.980]   "I do not have time to talk about Gideon,
[00:28:38.980 --> 00:28:42.300]   "Barak, Samson, Jephthah, David, Samuel,
[00:28:43.300 --> 00:28:44.880]   "and the prophets."
[00:28:44.880 --> 00:28:48.520]   You got time to talk about Rahab, the prostitute,
[00:28:48.520 --> 00:28:50.020]   who wasn't even Jewish?
[00:28:50.020 --> 00:28:51.680]   You ain't got time to talk about David,
[00:28:51.680 --> 00:28:54.620]   the greatest king in Israel, man after God's own heart,
[00:28:54.620 --> 00:28:57.320]   defeated Goliath, one of the heroes.
[00:28:57.320 --> 00:28:59.720]   Jesus is called the son of David.
[00:28:59.720 --> 00:29:02.800]   But you got time to talk about Rahab?
[00:29:02.800 --> 00:29:09.760]   That God pursues and rescues by grace, through faith,
[00:29:10.460 --> 00:29:14.160]   by grace, through faith, and Rahab is seen as somebody
[00:29:14.160 --> 00:29:16.020]   that God comes in despite her label
[00:29:16.020 --> 00:29:18.020]   and uses in mighty ways.
[00:29:18.020 --> 00:29:22.800]   Finally, we get to, I think,
[00:29:22.800 --> 00:29:25.540]   what is the best part of the story,
[00:29:25.540 --> 00:29:28.340]   and the romantic part of the story, if you will.
[00:29:28.340 --> 00:29:29.420]   It says this.
[00:29:29.420 --> 00:29:33.540]   "So Joshua spared Rahab the prostitute,
[00:29:33.540 --> 00:29:39.660]   "and her relatives who were with her in that house,
[00:29:39.660 --> 00:29:43.560]   "because she had hidden the spies Joshua sent to Jericho.
[00:29:43.560 --> 00:29:47.560]   "And she lives among the Israelites to this day."
[00:29:47.560 --> 00:29:52.740]   And she lives among the Israelites,
[00:29:52.740 --> 00:29:54.080]   the Jewish people, to this day.
[00:29:54.080 --> 00:29:55.240]   When they wrote the book of Joshua,
[00:29:55.240 --> 00:29:57.580]   Rahab was still alive, you could go see her.
[00:29:57.580 --> 00:29:59.500]   It said, man, there's Rahab, down the street,
[00:29:59.500 --> 00:30:02.280]   lives in a different house, no longer a prostitute.
[00:30:02.280 --> 00:30:04.180]   Why do I say that?
[00:30:04.180 --> 00:30:06.540]   Because we're told that eventually,
[00:30:06.540 --> 00:30:09.780]   Rahab bumps into somebody named Salmon.
[00:30:09.780 --> 00:30:14.000]   And Salmon, not salmon, you're gonna meet him someday
[00:30:14.000 --> 00:30:15.220]   if you were a Christian in heaven,
[00:30:15.220 --> 00:30:18.980]   he's gonna be like, well, I ain't a fish, man, I'm a man.
[00:30:18.980 --> 00:30:23.180]   And Salmon bumps into Rahab, and he's like,
[00:30:23.180 --> 00:30:26.700]   ooh, girl, man, you wanna go to lunch?
[00:30:26.700 --> 00:30:30.300]   They meet on jewishmingle.com or wherever,
[00:30:30.300 --> 00:30:32.500]   and they hit it off, they go to lunch.
[00:30:32.500 --> 00:30:34.300]   And then he's like, man, I really enjoyed that.
[00:30:34.300 --> 00:30:35.140]   I'd like to go to lunch.
[00:30:35.140 --> 00:30:36.580]   They go to dinner, and eventually,
[00:30:36.580 --> 00:30:38.020]   first comes love, then comes marriage,
[00:30:38.020 --> 00:30:39.820]   then comes Boaz and a baby carriage.
[00:30:39.820 --> 00:30:41.900]   And they have a baby boy.
[00:30:41.900 --> 00:30:45.300]   And Salmon did what would've been unthinkable.
[00:30:45.300 --> 00:30:49.220]   He didn't marry prostitutes in that day and age.
[00:30:49.220 --> 00:30:51.940]   But Salmon was a godly man, and he did what godly men do.
[00:30:51.940 --> 00:30:53.580]   And this is really important, it's a side note,
[00:30:53.580 --> 00:30:54.580]   but it's relevant to the story,
[00:30:54.580 --> 00:30:56.700]   and maybe relevant to your story.
[00:30:56.700 --> 00:30:57.940]   I hear all the time of people saying,
[00:30:57.940 --> 00:30:59.660]   you know, I just, I feel like I've got too much baggage,
[00:30:59.660 --> 00:31:00.920]   too much junk in my past.
[00:31:00.920 --> 00:31:02.620]   A godly guy or a godly girl
[00:31:02.620 --> 00:31:05.620]   doesn't want anything to do with me.
[00:31:05.620 --> 00:31:09.720]   A godly guy or a godly girl
[00:31:09.720 --> 00:31:13.880]   will see you like God does.
[00:31:13.880 --> 00:31:16.620]   In other words, if they're a godly guy,
[00:31:16.620 --> 00:31:18.340]   they don't go, oh man, hey, this is all the things
[00:31:18.340 --> 00:31:19.180]   that's wrong with you.
[00:31:19.180 --> 00:31:21.180]   That's not a godly person.
[00:31:21.180 --> 00:31:23.300]   That's a spiritually immature person.
[00:31:23.300 --> 00:31:25.260]   A godly guy sees like God does.
[00:31:25.260 --> 00:31:26.420]   A godly girl sees like God does.
[00:31:26.420 --> 00:31:27.500]   How does God see?
[00:31:27.500 --> 00:31:29.660]   In 1 Samuel chapter 16, verse eight, it says,
[00:31:29.660 --> 00:31:33.100]   I, the Lord, do not look at outward appearances.
[00:31:33.100 --> 00:31:34.760]   I look at the heart.
[00:31:34.760 --> 00:31:37.980]   And so if you are somebody who is walking with Jesus,
[00:31:37.980 --> 00:31:40.380]   you're buying a lie if you think that, man,
[00:31:40.380 --> 00:31:44.960]   a godly guy would never have interest in someone like me.
[00:31:44.960 --> 00:31:46.980]   A ungodly guy may hold that against you,
[00:31:46.980 --> 00:31:51.720]   but a godly man or godly woman sees like God does.
[00:31:51.720 --> 00:31:53.260]   And Solomon saw like God does,
[00:31:53.260 --> 00:31:55.780]   and he saw this woman who, despite her past
[00:31:55.780 --> 00:31:58.500]   and her brokenness, had by faith come to be a part
[00:31:58.500 --> 00:32:00.580]   of the family of God.
[00:32:00.580 --> 00:32:04.260]   And he asked her out, and eventually they get married.
[00:32:04.260 --> 00:32:08.420]   And she becomes a part of the royal bloodline of God.
[00:32:08.420 --> 00:32:10.460]   Why do I say that?
[00:32:10.460 --> 00:32:14.320]   Because we're told that in Matthew chapter one, verse five,
[00:32:14.320 --> 00:32:18.020]   Solomon was the father of Boaz, whose mother was Rahab.
[00:32:18.020 --> 00:32:22.180]   Boaz was the father of Obed, whose mother was Ruth.
[00:32:22.180 --> 00:32:26.760]   Obed was the father of Jesse.
[00:32:27.760 --> 00:32:31.020]   And Jesse was the father of King David.
[00:32:31.020 --> 00:32:36.300]   And she goes from prostitute to princess
[00:32:36.300 --> 00:32:40.240]   in the royal family of God.
[00:32:40.240 --> 00:32:42.040]   In other words, if you have judgment,
[00:32:42.040 --> 00:32:44.560]   you think of Rahab, the prostitute,
[00:32:44.560 --> 00:32:45.960]   and go, man, that's so jacked up.
[00:32:45.960 --> 00:32:49.120]   You are talking about Jesus' great, great, great grandmother
[00:32:49.120 --> 00:32:50.920]   or King David's great grandmother.
[00:32:50.920 --> 00:32:52.880]   Like whatever the equivalent in that day and age.
[00:32:52.880 --> 00:32:54.520]   Like I don't know if back then they did what we do today,
[00:32:54.520 --> 00:32:56.880]   where it's like, this is my mema, my papa,
[00:32:56.880 --> 00:32:58.200]   and we just make up these weird names.
[00:32:58.200 --> 00:33:00.880]   It's like, and then my hee-haw, and this is my.
[00:33:00.880 --> 00:33:03.960]   And whatever that was for David,
[00:33:03.960 --> 00:33:05.400]   if you're throwing shade at Rahab, he's like,
[00:33:05.400 --> 00:33:08.160]   dude, that's my great mema.
[00:33:08.160 --> 00:33:10.320]   That's who she was.
[00:33:10.320 --> 00:33:13.360]   And Jesus, think about this.
[00:33:13.360 --> 00:33:16.780]   The savior of the world went to the cross
[00:33:16.780 --> 00:33:21.860]   with the blood of a prostitute running through his veins.
[00:33:21.860 --> 00:33:24.100]   Running through his veins.
[00:33:24.100 --> 00:33:27.860]   To die for broken people.
[00:33:27.860 --> 00:33:29.500]   Because everyone is broken.
[00:33:29.500 --> 00:33:31.500]   And the showcase of Rahab and her story
[00:33:31.500 --> 00:33:33.660]   is that Jesus didn't just come for sinners.
[00:33:33.660 --> 00:33:37.500]   He came from sinners, 'cause that's all there is.
[00:33:37.500 --> 00:33:39.660]   And inside of the story, we see that he's a God
[00:33:39.660 --> 00:33:41.980]   who seeks after people with labels.
[00:33:41.980 --> 00:33:43.580]   He saves people with labels.
[00:33:43.580 --> 00:33:47.140]   And finally, he rewrites people's labels.
[00:33:47.140 --> 00:33:49.580]   And just like he took Rahab and took her from,
[00:33:49.580 --> 00:33:50.820]   hey, you were Rahab, the prostitute,
[00:33:50.820 --> 00:33:55.580]   and now you are Rahab, the princess of the family of God.
[00:33:55.580 --> 00:33:57.820]   And the royal lineage.
[00:33:57.820 --> 00:34:00.300]   He could do that the same to you and to me,
[00:34:00.300 --> 00:34:02.740]   and take porn addicts like me, and say,
[00:34:02.740 --> 00:34:03.860]   I'm gonna take you.
[00:34:03.860 --> 00:34:06.460]   And by surrendering, which is what she did,
