
[00:00:00.000 --> 00:00:02.760]   (dramatic music)
[00:18:44.160 --> 00:18:45.000]   Man, I love her.
[00:18:45.000 --> 00:18:48.720]   She's named, her name's Camille, Camille Elizabeth.
[00:18:48.720 --> 00:18:51.540]   And so every so often, I shouldn't say every so often,
[00:18:51.540 --> 00:18:54.020]   almost every day at this point,
[00:18:54.020 --> 00:18:58.520]   she begins to throw temper tantrums,
[00:18:58.520 --> 00:19:01.300]   like almost to a point where she'll just get on the floor
[00:19:01.300 --> 00:19:02.600]   and just make a scene.
[00:19:02.600 --> 00:19:03.860]   Like, it's so embarrassing.
[00:19:03.860 --> 00:19:06.420]   We're in public, and when she doesn't get what she wants,
[00:19:06.420 --> 00:19:08.900]   like, she'll just scream at the top of her lungs,
[00:19:08.900 --> 00:19:11.540]   and then she'll just be flailing on the floor.
[00:19:11.540 --> 00:19:13.220]   I'm just like, "Oh my goodness.
[00:19:13.220 --> 00:19:14.620]   "Hey, I'm sorry."
[00:19:14.620 --> 00:19:21.700]   And so in that moment, she doesn't need indulgence.
[00:19:21.700 --> 00:19:24.160]   Like, she doesn't need mommy and daddy
[00:19:24.160 --> 00:19:26.220]   to give her what she wants in that moment.
[00:19:26.220 --> 00:19:27.380]   You know what she needs in that moment?
[00:19:27.380 --> 00:19:29.260]   She needs discipline.
[00:19:29.260 --> 00:19:30.940]   And the God of the universe,
[00:19:30.940 --> 00:19:33.120]   in the same way the God of the universe,
[00:19:33.920 --> 00:19:36.320]   says, "Hey, when your sex drive,
[00:19:36.320 --> 00:19:38.060]   "like, it doesn't need indulgence
[00:19:38.060 --> 00:19:39.460]   "and dating and engagement.
[00:19:39.460 --> 00:19:41.760]   "Like, it needs discipline.
[00:19:41.760 --> 00:19:45.360]   "It needs discipline, Porch."
[00:19:45.360 --> 00:19:52.280]   Because God is trying to set you up for passionate sex
[00:19:52.280 --> 00:19:58.780]   that would be between you and your spouse forever and ever.
[00:19:58.780 --> 00:20:02.800]   So I would argue purity drives passion.
[00:20:02.800 --> 00:20:04.800]   The less purity, the less passion in marriage.
[00:20:04.800 --> 00:20:07.560]   And God designed sex to be passion in marriage.
[00:20:07.560 --> 00:20:10.240]   And the way you keep passionate,
[00:20:10.240 --> 00:20:12.000]   or the way, and the way you keep it passionate
[00:20:12.000 --> 00:20:15.880]   is by pursuing purity outside and inside of marriage.
[00:20:15.880 --> 00:20:16.720]   And you might say tonight,
[00:20:16.720 --> 00:20:19.760]   "Well, Josiah, I'm experiencing a lot of passion.
[00:20:19.760 --> 00:20:21.640]   "I experience passion when I have one night stands.
[00:20:21.640 --> 00:20:24.400]   "I experience passion when I have premarital sex."
[00:20:24.400 --> 00:20:26.000]   And I would say, "You're right."
[00:20:26.000 --> 00:20:28.460]   That's confusing.
[00:20:28.460 --> 00:20:30.500]   I did too.
[00:20:31.760 --> 00:20:33.380]   Before I came to Christ,
[00:20:33.380 --> 00:20:36.400]   I experienced a lot of passion before
[00:20:36.400 --> 00:20:41.280]   I came to Christ, from one woman to the next.
[00:20:41.280 --> 00:20:42.840]   But here's what I know.
[00:20:42.840 --> 00:20:44.640]   This passion is fleeting.
[00:20:44.640 --> 00:20:46.480]   This passion does not last.
[00:20:46.480 --> 00:20:48.000]   This passion is empty.
[00:20:48.000 --> 00:20:49.580]   It's hollow.
[00:20:49.580 --> 00:20:52.540]   Like, you might experience passion
[00:20:52.540 --> 00:20:54.760]   when you engage in sexual activity
[00:20:54.760 --> 00:20:56.400]   with multiple women or multiple men.
[00:20:56.400 --> 00:20:58.200]   But you and I know this to be true.
[00:20:58.200 --> 00:20:59.960]   That kind of passion is fleeting.
[00:20:59.960 --> 00:21:00.800]   It's temporal.
[00:21:00.800 --> 00:21:03.640]   It comes and goes because it's not built on commitment.
[00:21:03.640 --> 00:21:06.360]   It's built on, hey, you can leave at any point.
[00:21:06.360 --> 00:21:11.360]   If you want passionate sex that will last,
[00:21:11.360 --> 00:21:14.960]   it's only gonna be built on this idea
[00:21:14.960 --> 00:21:18.240]   that, hey, I'm gonna commit to you no matter what.
[00:21:18.240 --> 00:21:22.360]   No matter what, no matter where you've been
[00:21:22.360 --> 00:21:23.440]   in thought, word, and action,
[00:21:23.440 --> 00:21:26.660]   no matter what your sexual history is,
[00:21:26.660 --> 00:21:28.040]   no matter what you've done to me,
[00:21:28.040 --> 00:21:29.240]   I'm not going anywhere.
[00:21:29.240 --> 00:21:34.240]   And it brings this incredible security into a marriage.
[00:21:34.240 --> 00:21:38.960]   I'm yours and you're mine.
[00:21:38.960 --> 00:21:41.760]   This is the kind of passion this couple is experiencing
[00:21:41.760 --> 00:21:42.880]   in the Song of Solomon.
[00:21:42.880 --> 00:21:45.080]   This is the kind of passion that the God
[00:21:45.080 --> 00:21:49.320]   of the galaxies wants for every single one of us.
[00:21:49.320 --> 00:21:53.400]   I had a roommate in college and best man at my wedding.
[00:21:53.400 --> 00:21:54.860]   He came up to me.
[00:21:54.860 --> 00:21:56.620]   I was dating my bride, Kathy.
[00:21:57.580 --> 00:21:59.860]   And he said, hey, to the degree that you'll protect
[00:21:59.860 --> 00:22:02.900]   Kathy's purity now while you're dating her
[00:22:02.900 --> 00:22:06.900]   will be to the degree that she trusts you later.
[00:22:06.900 --> 00:22:09.260]   I said, what do you mean by that?
[00:22:09.260 --> 00:22:12.980]   And he said, hey, if you don't ever give her a reason
[00:22:12.980 --> 00:22:17.540]   to believe that you can put your sexual urges in check now,
[00:22:17.540 --> 00:22:21.100]   then what makes you think that when she lays down at night
[00:22:21.100 --> 00:22:23.460]   in the marriage bed, when you guys get married
[00:22:23.460 --> 00:22:25.540]   and you're out traveling or you're out with the boys
[00:22:25.540 --> 00:22:27.700]   or maybe you're in the marriage bed, right?
[00:22:27.700 --> 00:22:30.660]   And she's out with the girls hanging out.
[00:22:30.660 --> 00:22:33.740]   What makes you think that you guys
[00:22:33.740 --> 00:22:36.180]   are gonna trust each other if you can never look back
[00:22:36.180 --> 00:22:40.540]   on a season where you disciplined yourself sexually?
[00:22:40.540 --> 00:22:43.580]   Listen, I meet with young adults every single week
[00:22:43.580 --> 00:22:45.180]   and this is what I find out.
[00:22:45.180 --> 00:22:51.180]   When they are engaging in sexual activity before marriage,
[00:22:51.180 --> 00:22:54.580]   they have all kinds of insecurities.
[00:22:54.580 --> 00:22:56.460]   Like I was meeting with a young adult the other day
[00:22:56.460 --> 00:22:59.340]   and literally they are tracking each other.
[00:22:59.340 --> 00:23:01.900]   They literally share location with each other
[00:23:01.900 --> 00:23:03.660]   because they don't trust each other
[00:23:03.660 --> 00:23:05.420]   when they're not around each other.
[00:23:05.420 --> 00:23:07.860]   It's crazy, man.
[00:23:07.860 --> 00:23:11.580]   And listen, I've been in both sides.
[00:23:11.580 --> 00:23:13.420]   While I was pursuing purity and man,
[00:23:13.420 --> 00:23:16.340]   I was just giving in to whatever desire I wanted.
[00:23:16.340 --> 00:23:18.180]   And when I was just giving in to whatever desire I wanted,
[00:23:18.180 --> 00:23:20.180]   man, I had all kinds of insecurities.
[00:23:20.180 --> 00:23:23.060]   I was the same person wondering,
[00:23:23.060 --> 00:23:25.540]   I wonder what she's doing when I'm not around.
[00:23:25.540 --> 00:23:31.660]   When this type of trust is forged in marriage,
[00:23:31.660 --> 00:23:33.480]   then passion always follows.
[00:23:33.480 --> 00:23:35.780]   God designed sex to be passionate in marriage
[00:23:35.780 --> 00:23:38.960]   and you build passion by pursuing purity.
[00:23:38.960 --> 00:23:42.980]   Song of Solomon chapter five, verse one.
[00:23:42.980 --> 00:23:45.700]   This is the very first time
[00:23:50.540 --> 00:23:55.120]   that this couple goes all the way.
[00:23:55.120 --> 00:23:59.540]   Verse one, I've come into my garden, my sister, my bride.
[00:23:59.540 --> 00:24:01.980]   I've gathered my myrrh with spice.
[00:24:01.980 --> 00:24:04.280]   I've eaten my honeycomb and my honey.
[00:24:04.280 --> 00:24:06.900]   I've drunk my wine and my milk.
[00:24:06.900 --> 00:24:08.780]   And then God speaks.
[00:24:08.780 --> 00:24:12.140]   He doesn't speak anywhere else in this whole book.
[00:24:12.140 --> 00:24:14.940]   And he speaks, he says, eat friends and drink.
[00:24:14.940 --> 00:24:16.640]   Drink your fill of love.
[00:24:16.640 --> 00:24:18.700]   They need not to restrict their love anymore.
[00:24:18.700 --> 00:24:21.140]   They can enjoy sex with each other.
[00:24:21.140 --> 00:24:23.460]   They can delight in, it's like they both rolled over
[00:24:23.460 --> 00:24:26.580]   after they had sex with no shame, no guilt,
[00:24:26.580 --> 00:24:28.860]   no condemnation.
[00:24:28.860 --> 00:24:33.860]   And God in this moment affirms them and says, that's good.
[00:24:33.860 --> 00:24:37.960]   That's the way it was meant to be.
[00:24:37.960 --> 00:24:43.380]   Spiritual truth number three, if you're taking notes,
[00:24:43.380 --> 00:24:47.280]   God designed sex to be powerful in marriage.
[00:24:48.280 --> 00:24:53.280]   God designed sex to be powerful in marriage.
[00:24:53.280 --> 00:24:54.960]   Why is sex powerful?
[00:24:54.960 --> 00:24:57.440]   Because it produces a oneness.
[00:24:57.440 --> 00:25:01.720]   The man speaks and says, my nine times in this chapter,
[00:25:01.720 --> 00:25:04.800]   in verse one of chapter five, he reiterates the oneness
[00:25:04.800 --> 00:25:07.760]   that him and his bride are having in marriage.
[00:25:07.760 --> 00:25:10.960]   See, sex is powerful because when he says that,
[00:25:10.960 --> 00:25:14.880]   in that same verse, he says, hey, drink your fill of love.
[00:25:14.880 --> 00:25:18.440]   This word love here, in the Hebrew, it's the word dod,
[00:25:18.440 --> 00:25:20.600]   which literally means the mingling of souls.
[00:25:20.600 --> 00:25:22.480]   You ever heard of soul ties?
[00:25:22.480 --> 00:25:25.800]   It means you mingle your souls together.
[00:25:25.800 --> 00:25:27.680]   This is the reason why I'm telling you this
[00:25:27.680 --> 00:25:31.740]   is because listen, there is no such thing as just sex.
[00:25:31.740 --> 00:25:35.320]   Like the God of the universe is combating these phrases
[00:25:35.320 --> 00:25:37.520]   that we hear in our culture all the time.
[00:25:37.520 --> 00:25:39.720]   It's just sex, try before you buy.
[00:25:39.720 --> 00:25:41.840]   Friends with benefits, no strings attached.
[00:25:41.840 --> 00:25:43.900]   You see, the world says practice makes perfect.
[00:25:43.900 --> 00:25:45.240]   You know what God says?
[00:25:45.240 --> 00:25:46.780]   Practice makes permanent.
[00:25:46.780 --> 00:25:50.600]   And you know this to be true, I know this to be true.
[00:25:50.600 --> 00:25:57.420]   While everything in that relationship is just wrong,
[00:25:57.420 --> 00:26:00.480]   you keep going back to him, you keep going back to her.
[00:26:00.480 --> 00:26:02.240]   Why, because you had sex with them,
[00:26:02.240 --> 00:26:04.800]   and because of that, this soul tie,
[00:26:04.800 --> 00:26:08.800]   this act is stronger than any other act.
[00:26:08.800 --> 00:26:10.280]   It's stronger than holding hands,
[00:26:10.280 --> 00:26:13.500]   it's stronger than kissing, it's stronger than hugging.
[00:26:14.400 --> 00:26:18.000]   And you know, science has finally caught up with the Bible.
[00:26:18.000 --> 00:26:18.840]   You know that?
[00:26:18.840 --> 00:26:21.840]   Like psychology has affirmed
[00:26:21.840 --> 00:26:23.840]   what the Bible has said for so long.
[00:26:23.840 --> 00:26:28.560]   It's this term sex glue, or this oneness,
[00:26:28.560 --> 00:26:31.420]   is a powerful bond that God describes in the Bible
[00:26:31.420 --> 00:26:34.780]   when one man and one woman gives themselves to each other.
[00:26:34.780 --> 00:26:37.960]   It's this real psychological, physiological,
[00:26:37.960 --> 00:26:40.240]   sociological phenomenon.
[00:26:40.240 --> 00:26:42.760]   Let me explain, it's the building of brain synapses
[00:26:42.760 --> 00:26:46.520]   that occur during orgasm in the act of sex, sex glue,
[00:26:46.520 --> 00:26:48.700]   this thing that scientists have now discovered
[00:26:48.700 --> 00:26:49.960]   that God said way back,
[00:26:49.960 --> 00:26:52.280]   that a man would leave his father and mother
[00:26:52.280 --> 00:26:53.840]   and be joined to his wife,
[00:26:53.840 --> 00:26:57.920]   and the two shall become one flesh, Matthew 19, six.
[00:26:57.920 --> 00:27:02.520]   And so this oneness, this bond,
[00:27:02.520 --> 00:27:09.080]   happens when we orgasm.
[00:27:09.080 --> 00:27:12.960]   When we experience release, our mind and our five senses,
[00:27:12.960 --> 00:27:17.360]   it begins to adhere to whatever you look at in that moment.
[00:27:17.360 --> 00:27:19.240]   Because your five senses are heightened,
[00:27:19.240 --> 00:27:22.800]   and in that time, you have these chemicals
[00:27:22.800 --> 00:27:24.500]   that are released called dopamine.
[00:27:24.500 --> 00:27:28.240]   And these dopamine chemicals release
[00:27:28.240 --> 00:27:31.440]   to whatever you are looking at in that moment,
[00:27:31.440 --> 00:27:36.120]   and it's like you stick to that thing or that person.
[00:27:36.120 --> 00:27:37.320]   And so this is why counselors says,
[00:27:37.320 --> 00:27:39.440]   hey, when you have sex,
[00:27:39.440 --> 00:27:43.680]   make sure that you're looking at that person in the face.
[00:27:43.680 --> 00:27:47.800]   Because there's other women or there's other men
[00:27:47.800 --> 00:27:50.840]   that have those types of parts.
[00:27:50.840 --> 00:27:55.460]   And so when you look at each other in the face,
[00:27:55.460 --> 00:27:58.440]   it bonds you unlike anything else, why?
[00:27:58.440 --> 00:28:03.440]   Because she or he is the only one with that face.
[00:28:05.540 --> 00:28:08.180]   It's like a thumbprint that bonds to your heart,
[00:28:08.180 --> 00:28:09.260]   and by God's design,
[00:28:09.260 --> 00:28:12.300]   he wants you to be bond to your spouse only.
[00:28:12.300 --> 00:28:15.900]   God created sex for the purpose of oneness.
[00:28:15.900 --> 00:28:19.900]   Not one night stands,
[00:28:19.900 --> 00:28:23.300]   not two-dimensional images on your computer screen,
[00:28:23.300 --> 00:28:26.660]   your phone, you and your wife in a committed marriage.
[00:28:26.660 --> 00:28:28.140]   How amazing is that?
[00:28:28.140 --> 00:28:30.200]   Like it's like God had this planned.
[00:28:30.200 --> 00:28:35.000]   Sex is powerful.
[00:28:35.840 --> 00:28:39.760]   So you can now imagine that if one man and one woman
[00:28:39.760 --> 00:28:44.000]   bond to each other and to each other only,
[00:28:44.000 --> 00:28:47.760]   then when they get into a marriage relationship
[00:28:47.760 --> 00:28:51.100]   and years and years pass by and things begin to sag
[00:28:51.100 --> 00:28:54.260]   and you begin to age, then what happens?
[00:28:54.260 --> 00:28:57.000]   Then that person, your spouse,
[00:28:57.000 --> 00:28:59.680]   is the epitome of your attraction.
[00:28:59.680 --> 00:29:00.520]   Why?
[00:29:00.520 --> 00:29:02.000]   Because you have nothing to compare it to.
[00:29:03.000 --> 00:29:04.160]   And you know this to be true.
[00:29:04.160 --> 00:29:05.800]   Comparison is the thief of all joy.
[00:29:05.800 --> 00:29:08.040]   It robs you of all contentment.
[00:29:08.040 --> 00:29:11.800]   I was having lunch just the other day
[00:29:11.800 --> 00:29:13.320]   with another young adult,
[00:29:13.320 --> 00:29:16.640]   and he said, "Man, I had everything.
[00:29:16.640 --> 00:29:19.600]   "I was cohabitating before marriage,
[00:29:19.600 --> 00:29:21.760]   "and man, I thought it was the best thing.
[00:29:21.760 --> 00:29:24.440]   "We were having sex, and then all of a sudden,
[00:29:24.440 --> 00:29:27.800]   "I didn't even want it anymore."
[00:29:27.800 --> 00:29:28.800]   I said, "Boy, what?"
[00:29:30.840 --> 00:29:31.840]   I said, "Boy, what?"
[00:29:31.840 --> 00:29:35.720]   You got something else to tell me.
[00:29:35.720 --> 00:29:38.600]   And he said, "Yeah, man, I wanted pornography.
[00:29:38.600 --> 00:29:42.200]   "I began to be addicted to everything else,
[00:29:42.200 --> 00:29:44.500]   "and I didn't even want the real thing anymore.
[00:29:44.500 --> 00:29:51.060]   "I lost all physical attraction for the woman
[00:29:51.060 --> 00:29:54.000]   "that I was dating and living with."
[00:29:54.000 --> 00:29:59.340]   See, Porch, this is what you gotta understand.
[00:29:59.780 --> 00:30:02.780]   You're growing an appetite for something.
[00:30:02.780 --> 00:30:04.780]   You're not growing an appetite for oneness.
[00:30:04.780 --> 00:30:07.420]   You're growing an appetite for two-dimensional images.
[00:30:07.420 --> 00:30:12.580]   Listen, that will never satisfy you in a relationship.
[00:30:12.580 --> 00:30:14.180]   Listen, this is my story.
[00:30:14.180 --> 00:30:20.940]   I found myself in college playing baseball
[00:30:20.940 --> 00:30:23.340]   and chasing everything underneath the sun.
[00:30:23.340 --> 00:30:28.100]   I found myself in college playing baseball
[00:30:28.100 --> 00:30:30.260]   and chasing everything underneath the sun.
[00:30:30.260 --> 00:30:31.460]   If I wanted it, I had it.
[00:30:31.460 --> 00:30:33.220]   I denied myself no pleasure.
[00:30:33.220 --> 00:30:38.780]   I ran to the bottle, alcohol for celebration.
[00:30:38.780 --> 00:30:41.460]   I ran to the bottle, alcohol for consolation.
[00:30:41.460 --> 00:30:44.220]   Either way, whether I was high or whether I was low,
[00:30:44.220 --> 00:30:49.220]   whatever moment I found myself in, that's what I would do.
[00:30:49.220 --> 00:30:52.060]   The next party, the next relationship, the next woman.
[00:30:52.060 --> 00:30:56.640]   I was an addict to pornography.
[00:30:57.460 --> 00:31:00.920]   The most narcissistic, selfish person.
[00:31:00.920 --> 00:31:04.840]   I got off the bus my junior year
[00:31:04.840 --> 00:31:07.340]   from playing a three-game series.
[00:31:07.340 --> 00:31:10.360]   I began to ask myself the question, "Is that it?"
[00:31:10.360 --> 00:31:11.680]   'Cause if these things aren't gonna do it anymore,
[00:31:11.680 --> 00:31:12.520]   what's gonna do it?
[00:31:12.520 --> 00:31:13.800]   I went right down the list with everything
[00:31:13.800 --> 00:31:15.000]   I'd been filling my life with,
[00:31:15.000 --> 00:31:16.560]   went back to my apartment that night.
[00:31:16.560 --> 00:31:18.600]   My teammates, my roommates were getting ready to go out.
[00:31:18.600 --> 00:31:20.680]   I said, "I'm taking this one off."
[00:31:20.680 --> 00:31:23.040]   And I remember looking at myself in the mirror,
[00:31:23.040 --> 00:31:24.320]   bending over like this, and I said,
[00:31:24.320 --> 00:31:26.960]   "Man, I got everything.
[00:31:26.960 --> 00:31:31.320]   "Everything that I've been working so hard for,
[00:31:31.320 --> 00:31:35.440]   "only to find myself in a place of depression,
[00:31:35.440 --> 00:31:37.400]   "in a place of emptiness."
[00:31:37.400 --> 00:31:43.100]   And I cried out to God, I just like,
[00:31:43.100 --> 00:31:48.100]   "God, if you're real, reveal yourself to me."
[00:31:48.100 --> 00:31:53.680]   See, I compared my life to other people for so long.
[00:31:53.680 --> 00:31:55.280]   When you compare your life to other people,
[00:31:55.280 --> 00:31:56.760]   you can always find someone worse than you,
[00:31:56.760 --> 00:31:57.960]   which gives you security in the fact
[00:31:57.960 --> 00:31:59.860]   that you're really not that bad, right?
[00:31:59.860 --> 00:32:03.680]   I did that for years of my life.
[00:32:03.680 --> 00:32:06.800]   And over the course of the next few days,
[00:32:06.800 --> 00:32:10.040]   I began to examine the evidence of Christ and who he was,
[00:32:10.040 --> 00:32:13.320]   and I finally saw my sin for what it is
[00:32:13.320 --> 00:32:15.200]   in light of a holy, perfect God.
[00:32:15.200 --> 00:32:17.680]   I finally saw my sin on the cross.
[00:32:17.680 --> 00:32:19.640]   See, I finally realized that Jesus didn't die
[00:32:19.640 --> 00:32:20.840]   to make me miserable.
[00:32:20.840 --> 00:32:23.280]   He died to give me life.
[00:32:23.280 --> 00:32:26.640]   There's a way that seems right to man,
[00:32:26.640 --> 00:32:29.160]   but that way ends in death, Proverbs 14, 12 says.
[00:32:29.160 --> 00:32:32.520]   And I cried out to God, I said,
[00:32:32.520 --> 00:32:37.520]   "God, these other things aren't fulfilling me anymore
[00:32:37.520 --> 00:32:42.580]   "because I failed to connect the creation to the creator.
[00:32:42.580 --> 00:32:48.940]   "And I don't want any of these things if I can't have you,
[00:32:48.940 --> 00:32:52.660]   "because life is meaningless."
[00:32:53.660 --> 00:32:55.740]   Apart from you.
[00:32:55.740 --> 00:33:01.500]   And I understood that all of my shame
[00:33:01.500 --> 00:33:06.140]   and all of my blame went on him,
[00:33:06.140 --> 00:33:08.380]   and he soaked up every last ounce of God's wrath,
[00:33:08.380 --> 00:33:10.940]   the wrath that should have been poured out on you and me.
[00:33:10.940 --> 00:33:13.980]   Not only that, history says,
[00:33:13.980 --> 00:33:18.620]   and the scriptures tell us that Jesus defeated sin
[00:33:18.620 --> 00:33:21.420]   and death three days later.
[00:33:21.420 --> 00:33:23.580]   Why? So that we could experience victory
[00:33:23.580 --> 00:33:28.020]   from the things that we go back to
[00:33:28.020 --> 00:33:30.660]   that create bondage and addiction in our life.
[00:33:30.660 --> 00:33:34.240]   What I learned quickly is that Jesus never calls you
[00:33:34.240 --> 00:33:36.400]   from something without calling you to something.
[00:33:36.400 --> 00:33:39.020]   The very first thing that he called me to
[00:33:39.020 --> 00:33:41.260]   was to change my playground and my playmates,
[00:33:41.260 --> 00:33:44.980]   to pursue new community.
[00:33:44.980 --> 00:33:48.780]   And I remember like it's yesterday,
[00:33:48.780 --> 00:33:51.400]   I remember meeting up with these guys
[00:33:51.400 --> 00:33:52.820]   that wanted to be God's men
[00:33:52.820 --> 00:33:57.400]   and wanted to run with other men that wanted to be God's men.
[00:33:57.400 --> 00:34:00.220]   And I remember feeling like,
[00:34:00.220 --> 00:34:02.620]   man, I think I'm missing something.
[00:34:02.620 --> 00:34:05.060]   And they took me to James 5, 16,
[00:34:05.060 --> 00:34:07.940]   and they began to read this scripture over me,
[00:34:07.940 --> 00:34:10.900]   and it says, "Hey, confess your sin one to another
[00:34:10.900 --> 00:34:13.800]   "and then pray for one another so that you may be healed."
[00:34:13.800 --> 00:34:16.860]   See, I've been forgiven.
[00:34:16.860 --> 00:34:18.860]   First John 1, 9 says, "When you confess your sin,
[00:34:18.860 --> 00:34:20.720]   "he's faithful and just to forgive you of your sin
[00:34:20.720 --> 00:34:22.620]   "and cleanse you from all unrighteousness."
[00:34:22.620 --> 00:34:24.520]   But I hadn't been healed.
[00:34:24.520 --> 00:34:28.900]   Like I was planning on taking these things in my past
[00:34:28.900 --> 00:34:30.260]   to the grave.
[00:34:30.260 --> 00:34:33.020]   I wasn't gonna tell anybody about it.
[00:34:33.020 --> 00:34:37.660]   I'm convinced tonight that many of us walk into this place
[00:34:37.660 --> 00:34:39.500]   and we might be forgiven by God
[00:34:39.500 --> 00:34:42.500]   because we walked out, 1 John 1, 9,
[00:34:42.500 --> 00:34:45.940]   we trust what Jesus has done for us on the cross.
[00:34:45.940 --> 00:34:49.820]   But a lot of us come into this place still not healed.
[00:34:49.820 --> 00:34:54.220]   And so I gathered with those men and I said, "Here we go."
[00:34:54.220 --> 00:34:57.060]   This is where I've been.
[00:34:57.060 --> 00:34:57.900]   Everything.
[00:34:57.900 --> 00:35:01.420]   I laid it out there to them specifically.
[00:35:01.420 --> 00:35:02.500]   And then they stopped and they said,
[00:35:02.500 --> 00:35:04.400]   "Hey, let me pray for you."
[00:35:04.400 --> 00:35:06.060]   I laid out some more, then, "Let me pray for you."
[00:35:06.060 --> 00:35:07.700]   I laid out some more, "Let me pray for you."
[00:35:07.700 --> 00:35:09.780]   I laid out some more, "Let me pray for you."
[00:35:09.780 --> 00:35:13.680]   And I got up from that time.
[00:35:15.900 --> 00:35:19.860]   And the weight of the world was off my shoulders.
[00:35:19.860 --> 00:35:24.540]   And I believe in that moment that God healed me.
[00:35:24.540 --> 00:35:32.620]   So wherever you are in the room right now,
[00:35:32.620 --> 00:35:35.280]   single, dating, engaged, married, online,
[00:35:35.280 --> 00:35:37.940]   your best decision is to deal
[00:35:37.940 --> 00:35:39.980]   with the baggage that's in your life.
[00:35:39.980 --> 00:35:43.020]   This is the greatest gift that you can give to your spouse
[00:35:43.020 --> 00:35:44.100]   or your future spouse.
[00:35:44.100 --> 00:35:46.820]   Listen, the last thing I wanna do, guys,
[00:35:46.820 --> 00:35:49.820]   is just stand up here and act like, man, this is just easy.
[00:35:49.820 --> 00:35:56.580]   Like I know this isn't easy.
[00:35:56.580 --> 00:35:59.620]   I know that this is hard.
[00:35:59.620 --> 00:36:08.980]   I know what it's like to be in your 20s and still single.
[00:36:08.980 --> 00:36:11.660]   And that was me when I was in my 20s.
[00:36:11.660 --> 00:36:13.220]   I remember listening to messages like this.
[00:36:13.220 --> 00:36:15.020]   I get so frustrated thinking like,
[00:36:15.020 --> 00:36:16.740]   man, am I ever gonna get married?
[00:36:16.740 --> 00:36:19.140]   God, what are you doing, man?
[00:36:19.140 --> 00:36:20.540]   Are you trying to hold out on me?
[00:36:20.540 --> 00:36:23.900]   Are you trying to discipline me because of my sexual baggage?
[00:36:23.900 --> 00:36:28.220]   Are you trying to, you know, condemn me in a way?
[00:36:28.220 --> 00:36:33.740]   You punishing me, God?
[00:36:33.740 --> 00:36:36.840]   I wanted to compromise my convictions.
[00:36:36.840 --> 00:36:40.100]   So often there was times when, man, I lost the battle.
[00:36:40.100 --> 00:36:40.940]   I'm not gonna stand up here
[00:36:40.940 --> 00:36:42.660]   and act like I had it all together.
[00:36:43.660 --> 00:36:45.100]   But you know what I did?
[00:36:45.100 --> 00:36:46.340]   I went back to those men.
[00:36:46.340 --> 00:36:48.700]   I began to confess.
[00:36:48.700 --> 00:36:53.020]   Because the power of sin is always in secrecy.
[00:36:53.020 --> 00:36:55.500]   You want the power of sin to be released in your life?
[00:36:55.500 --> 00:36:57.180]   Then expose it to the light
[00:36:57.180 --> 00:36:59.660]   and begin to confess that to other men.
[00:36:59.660 --> 00:37:02.660]   Women, confess that to other women.
[00:37:02.660 --> 00:37:06.220]   You allow them to pray over you.
[00:37:06.220 --> 00:37:10.780]   I began to be thankful for the season of my singleness
[00:37:10.780 --> 00:37:12.820]   because Jesus grew me there.
[00:37:12.820 --> 00:37:15.220]   And then six years ago, man, I was 30 years old.
[00:37:15.220 --> 00:37:18.660]   I met the love of my life, Kathy Gauthier,
[00:37:18.660 --> 00:37:22.220]   little brown hair, brown dye, raging Cajun,
[00:37:22.220 --> 00:37:24.220]   Dallas plant from New Orleans.
[00:37:24.220 --> 00:37:28.180]   And we were coming to the porch at that time.
[00:37:28.180 --> 00:37:31.340]   Listen, we sat right back there in the second tier seating.
[00:37:31.340 --> 00:37:32.860]   I remember hearing messages like this.
[00:37:32.860 --> 00:37:34.940]   And I began to say, man, I gotta unlearn
[00:37:34.940 --> 00:37:37.340]   some of these things that I learned for so long.
[00:37:37.340 --> 00:37:39.940]   And God began to do a work.
[00:37:40.940 --> 00:37:44.460]   In our life personally and in our relationship,
[00:37:44.460 --> 00:37:48.460]   he began to take our brokenness,
[00:37:48.460 --> 00:37:50.740]   began to heal some areas of our life.
[00:37:50.740 --> 00:37:53.580]   He began to show us what it looked like
[00:37:53.580 --> 00:37:57.300]   to pursue purity in dating and engagement.
[00:37:57.300 --> 00:38:00.100]   We ended up going through Merge,
[00:38:00.100 --> 00:38:02.460]   which is Watermark's premarital counseling ministry,
[00:38:02.460 --> 00:38:05.020]   which, listen, I highly recommend.
[00:38:05.020 --> 00:38:07.740]   We actually went through pre-engagement counseling.
[00:38:07.740 --> 00:38:09.300]   Had all kinds of baggage.
[00:38:09.300 --> 00:38:10.940]   Come from a divorced family.
[00:38:10.940 --> 00:38:14.100]   I always thought that I would end up there.
[00:38:14.100 --> 00:38:15.260]   Didn't like commitment.
[00:38:15.260 --> 00:38:19.900]   But they began to show me what it looked like
[00:38:19.900 --> 00:38:24.900]   to pursue a woman in a godly way.
[00:38:24.900 --> 00:38:30.020]   And God used that season in our life
[00:38:30.020 --> 00:38:31.860]   to grab ahold of our hearts.
[00:38:31.860 --> 00:38:35.020]   And then when I was 31 years old,
[00:38:36.740 --> 00:38:40.380]   I said I do to one another and we got married.
[00:38:40.380 --> 00:38:48.820]   And five plus years later, this is my family.
[00:38:48.820 --> 00:38:51.100]   My wife, Kathy.
[00:38:51.100 --> 00:38:57.180]   My little girl, Camille, who's almost three,
