
[00:00:00.000 --> 00:00:02.340]   (drum roll)
[00:17:45.300 --> 00:17:47.300]   Nobody's home, I'm sleepwalking.
[00:17:47.300 --> 00:17:51.840]   I'm just relaying what the voice in my head's saying,
[00:17:51.840 --> 00:17:53.500]   don't shoot the messenger.
[00:17:53.500 --> 00:17:56.000]   I'm just friends with the monster that's under my bed.
[00:17:56.000 --> 00:17:57.520]   Get along with the voices inside of my head.
[00:17:57.520 --> 00:17:59.860]   Did you just hear Eminem preach the gospel?
[00:17:59.860 --> 00:18:01.680]   (congregation laughing)
[00:18:01.680 --> 00:18:02.760]   He just said,
[00:18:02.760 --> 00:18:06.200]   there's me and the monster,
[00:18:06.200 --> 00:18:09.880]   which we've defined is our sin, the sin within us.
[00:18:09.880 --> 00:18:11.220]   Paul says it's the sin within us.
[00:18:11.220 --> 00:18:13.280]   He says there's me and there's the sin within us
[00:18:13.280 --> 00:18:15.720]   and I need someone to go between
[00:18:15.720 --> 00:18:17.000]   and fight this battle for me.
[00:18:17.000 --> 00:18:19.920]   I need someone to intervene for me.
[00:18:19.920 --> 00:18:21.960]   Who will save me?
[00:18:21.960 --> 00:18:25.380]   Paul says this, Romans 7, verse 24.
[00:18:25.380 --> 00:18:27.460]   What a wretched man am I.
[00:18:27.460 --> 00:18:32.560]   Who will rescue me from this body that is subject to death?
[00:18:32.560 --> 00:18:35.460]   Thanks be to God
[00:18:35.460 --> 00:18:39.500]   who delivers me through Jesus Christ our Lord.
[00:18:39.500 --> 00:18:43.460]   He's the interventionist you're looking for, Eminem.
[00:18:43.460 --> 00:18:45.500]   Romans 8, 1, the next chapter says,
[00:18:45.500 --> 00:18:48.480]   therefore there is now no condemnation
[00:18:48.480 --> 00:18:50.260]   for those who are in Christ Jesus
[00:18:50.260 --> 00:18:52.100]   because through Christ Jesus the law
[00:18:52.100 --> 00:18:54.780]   or the principle of the spirit who gives life
[00:18:54.780 --> 00:18:58.500]   has set you free from the law of sin and death.
[00:18:58.500 --> 00:19:01.500]   For what the law was powerless to do
[00:19:01.500 --> 00:19:03.940]   because it was weakened by the flesh,
[00:19:03.940 --> 00:19:05.040]   this is what this means,
[00:19:05.040 --> 00:19:09.240]   is that the law can't save me because I can't keep it.
[00:19:09.240 --> 00:19:11.100]   See, if I could keep the law perfectly,
[00:19:11.100 --> 00:19:12.540]   then the law could save me,
[00:19:12.540 --> 00:19:15.140]   but the law is these instructions from God
[00:19:15.140 --> 00:19:18.140]   I can't keep, therefore it can't save me.
[00:19:18.140 --> 00:19:19.460]   It was weakened by what?
[00:19:19.460 --> 00:19:21.440]   My own sinful desire.
[00:19:21.440 --> 00:19:23.680]   My own sinful desire made it to where the law
[00:19:23.680 --> 00:19:27.360]   couldn't save me because I couldn't keep it.
[00:19:27.360 --> 00:19:32.440]   God did, so what the law was powerless to do
[00:19:32.440 --> 00:19:33.760]   because it was weakened by the flesh,
[00:19:33.760 --> 00:19:35.740]   God did by sending his own son
[00:19:35.740 --> 00:19:39.660]   in the likeness of sinful flesh to be a sin offering.
[00:19:39.660 --> 00:19:41.260]   This is the intervention.
[00:19:41.260 --> 00:19:44.260]   And so he condemns sin in the flesh.
[00:19:45.260 --> 00:19:47.660]   In order that the righteous requirement of the law
[00:19:47.660 --> 00:19:49.540]   might be fully met in us who do not live
[00:19:49.540 --> 00:19:52.800]   according to the flesh, but according to the spirit.
[00:19:52.800 --> 00:19:53.840]   And so the second question is,
[00:19:53.840 --> 00:19:56.340]   who will save me from the monster?
[00:19:56.340 --> 00:19:58.180]   And the answer is Jesus Christ.
[00:19:58.180 --> 00:19:59.920]   The answer is the gospel.
[00:19:59.920 --> 00:20:01.460]   The text says, Romans 8, 1,
[00:20:01.460 --> 00:20:04.260]   for there is now no condemnation for those who are in Christ.
[00:20:04.260 --> 00:20:05.440]   What is that no condemnation?
[00:20:05.440 --> 00:20:06.460]   I get lost in that.
[00:20:06.460 --> 00:20:09.040]   And so in the Greek, what it literally translates is,
[00:20:09.040 --> 00:20:11.960]   there is now no punishment for sin,
[00:20:13.740 --> 00:20:15.220]   for those who are in Christ Jesus.
[00:20:15.220 --> 00:20:19.820]   Now it's talking specific, of course, eternal punishment.
[00:20:19.820 --> 00:20:22.180]   God does not punish eternally
[00:20:22.180 --> 00:20:25.420]   those who have trusted in Jesus Christ.
[00:20:25.420 --> 00:20:28.680]   There's no punishment for them.
[00:20:28.680 --> 00:20:30.440]   That's good news, guys.
[00:20:30.440 --> 00:20:32.860]   You will not be eternally punished for your sin
[00:20:32.860 --> 00:20:36.340]   because Jesus was punished in your place for your sin.
[00:20:36.340 --> 00:20:40.920]   Jesus paid the price for when you followed the monster.
[00:20:40.920 --> 00:20:42.340]   The times you followed the monster,
[00:20:42.340 --> 00:20:44.380]   the times you become friends with the monster
[00:20:44.380 --> 00:20:45.620]   under your bed, as Rihanna says,
[00:20:45.620 --> 00:20:48.340]   he actually has paid the price for those times,
[00:20:48.340 --> 00:20:50.380]   and he not only has paid the price,
[00:20:50.380 --> 00:20:53.800]   but he gives you something new to follow.
[00:20:53.800 --> 00:20:57.520]   He gives you something new to follow.
[00:20:57.520 --> 00:20:58.500]   Okay, so there's two things
[00:20:58.500 --> 00:21:00.740]   absolutely true about Christians.
[00:21:00.740 --> 00:21:02.760]   Every Christian in the room,
[00:21:02.760 --> 00:21:04.620]   every person here who has trusted in Christ
[00:21:04.620 --> 00:21:05.700]   for the forgiveness of their sins,
[00:21:05.700 --> 00:21:06.720]   they're gonna be with God forever.
[00:21:06.720 --> 00:21:08.420]   There's two things that are true for you.
[00:21:08.420 --> 00:21:12.080]   One, you will eternally get away with your sin.
[00:21:12.080 --> 00:21:13.780]   What I mean by that is you will not have to pay
[00:21:13.780 --> 00:21:17.220]   for your sin after death, past, present, and future sin.
[00:21:17.220 --> 00:21:19.940]   Eternally, you get away with it.
[00:21:19.940 --> 00:21:21.120]   Christians get away with it.
[00:21:21.120 --> 00:21:22.740]   Why, why do they get away with it?
[00:21:22.740 --> 00:21:25.380]   Because Christ paid for it in their place.
[00:21:25.380 --> 00:21:26.220]   It's a great exchange.
[00:21:26.220 --> 00:21:28.860]   He got what you deserve, therefore you get what he deserves,
[00:21:28.860 --> 00:21:32.500]   being a perfect God, eternity with God.
[00:21:32.500 --> 00:21:33.900]   That's good news for sure.
[00:21:33.900 --> 00:21:37.240]   Okay, the second thing that's true for Christians,
[00:21:37.240 --> 00:21:39.100]   now listen to this part.
[00:21:39.100 --> 00:21:40.840]   So first thing that's true
[00:21:40.840 --> 00:21:42.180]   is eternally you get away with sin.
[00:21:42.180 --> 00:21:43.760]   Second thing that's true
[00:21:43.760 --> 00:21:46.420]   is you will never get away with sinning
[00:21:46.420 --> 00:21:49.240]   because the Spirit of God is going to pursue you
[00:21:49.240 --> 00:21:51.660]   and chase you and convict you
[00:21:51.660 --> 00:21:55.380]   and tell you it's wrong.
[00:21:55.380 --> 00:21:57.100]   First thing, you eternally get away with sin.
[00:21:57.100 --> 00:21:59.100]   The second thing that's true, eventually,
[00:21:59.100 --> 00:22:01.760]   at some point, now or in the future,
[00:22:01.760 --> 00:22:04.220]   the Spirit of God is gonna taunt you down
[00:22:04.220 --> 00:22:08.140]   in the most loving way he can and say, "Hey, that's wrong.
[00:22:08.140 --> 00:22:09.380]   "I've been telling you that's wrong.
[00:22:09.380 --> 00:22:11.020]   "You just have not been listening to me.
[00:22:11.020 --> 00:22:14.600]   "You've been listening to the voices in your head.
[00:22:14.600 --> 00:22:18.760]   "You've gotten along with a monster that's under your bed."
[00:22:18.760 --> 00:22:25.360]   And so Jesus did not just give his life for you,
[00:22:25.360 --> 00:22:27.860]   he gave his life to you.
[00:22:27.860 --> 00:22:28.700]   Let me say that again.
[00:22:28.700 --> 00:22:30.960]   Jesus did not just give his life for you,
[00:22:30.960 --> 00:22:33.960]   he gave his life to you in the form of the Holy Spirit.
[00:22:33.960 --> 00:22:37.420]   And this Holy Spirit, this is our other interventionist.
[00:22:37.420 --> 00:22:38.640]   It's the same one as Jesus,
[00:22:38.640 --> 00:22:41.140]   but now it's Jesus' Spirit who stays with us
[00:22:41.140 --> 00:22:42.880]   and shows us the way.
[00:22:42.880 --> 00:22:45.280]   God's Spirit is with you.
[00:22:45.280 --> 00:22:46.420]   If you're a believer in the room,
[00:22:46.420 --> 00:22:48.980]   God's Spirit lives with you and directs your path.
[00:22:48.980 --> 00:22:53.060]   The world has always been trying to show and display
[00:22:53.060 --> 00:22:56.480]   this reality, this theological reality that exists
[00:22:56.480 --> 00:22:58.120]   in the world that it has created.
[00:22:58.120 --> 00:23:00.600]   Atheists have tried to understand this.
[00:23:00.600 --> 00:23:03.020]   Buddhism tries to give an understanding of this.
[00:23:03.020 --> 00:23:05.420]   Hinduism tries to give an understanding of this.
[00:23:05.420 --> 00:23:07.120]   The Islamic faith, Jewish faith,
[00:23:07.120 --> 00:23:09.660]   all faiths that exist out there try to explain
[00:23:09.660 --> 00:23:11.520]   this reality of good and evil.
[00:23:11.520 --> 00:23:13.660]   I'll give you another example.
[00:23:13.660 --> 00:23:16.440]   When I was 18, well, when I was 16 years old,
[00:23:16.440 --> 00:23:18.120]   there was a brand called Mossimo.
[00:23:18.120 --> 00:23:20.520]   Anybody heard of Mossimo?
[00:23:20.520 --> 00:23:22.820]   It was the real deal when I was 16.
[00:23:22.820 --> 00:23:26.100]   And so Mossimo had this angel and this devil on the shirt.
[00:23:26.100 --> 00:23:27.000]   You guys remember this?
[00:23:27.000 --> 00:23:28.100]   There was an angel and devil.
[00:23:28.100 --> 00:23:31.380]   I desperately wanted to get that angel tattoo, okay?
[00:23:31.380 --> 00:23:34.920]   That was a dream that came true on my 18th birthday.
[00:23:34.920 --> 00:23:35.840]   I got it right here.
[00:23:35.840 --> 00:23:37.620]   I got the Mossimo angel right here.
[00:23:37.620 --> 00:23:39.720]   Now, it wasn't just the Mossimo angel, though.
[00:23:39.720 --> 00:23:41.680]   There was a Mossimo angel and a Mossimo devil.
[00:23:41.680 --> 00:23:42.900]   Okay, I lost some of you on Mossimo.
[00:23:42.900 --> 00:23:45.320]   And then what happened is then Target bought the brand
[00:23:45.320 --> 00:23:48.040]   and it became the most uncool tattoo anybody could have.
[00:23:48.040 --> 00:23:48.880]   And so I've got it.
[00:23:48.880 --> 00:23:50.780]   (congregation laughing)
[00:23:50.780 --> 00:23:51.620]   Sad day.
[00:23:51.620 --> 00:23:57.420]   I'll go Disney with you for a minute.
[00:23:57.420 --> 00:24:00.100]   Goofy.
[00:24:00.100 --> 00:24:00.940]   There's this cartoon.
[00:24:00.940 --> 00:24:02.800]   It keeps playing in my head.
[00:24:02.800 --> 00:24:06.520]   And it's like where Goofy has the opportunity
[00:24:06.520 --> 00:24:07.940]   to do something bad.
[00:24:07.940 --> 00:24:11.120]   And this angel pops up and this devil pops up.
[00:24:11.120 --> 00:24:13.660]   And the angel says, "No, you can't do it."
[00:24:13.660 --> 00:24:15.320]   And the devil says, "No, you can.
[00:24:15.320 --> 00:24:17.220]   "Go ahead, it's no big deal."
[00:24:17.220 --> 00:24:18.960]   And what he ends up doing, and he sits there
[00:24:18.960 --> 00:24:21.340]   and you see this kind of, this trial.
[00:24:21.340 --> 00:24:24.000]   And he ends up knocking off the angel
[00:24:24.000 --> 00:24:27.020]   and then becoming friends with the monster.
[00:24:27.020 --> 00:24:29.420]   And he says, "Let's go, partake."
[00:24:29.420 --> 00:24:31.060]   And then later on, he puts the monster in a cage
[00:24:31.060 --> 00:24:33.020]   and the angel and they go and do good together.
[00:24:33.020 --> 00:24:36.540]   This is how the world has portrayed this.
[00:24:36.540 --> 00:24:39.980]   Except for that breaks down, that's dualism.
[00:24:39.980 --> 00:24:42.980]   It's not a devil and an angel.
[00:24:42.980 --> 00:24:44.980]   It's a devil or a demon.
[00:24:44.980 --> 00:24:48.220]   It's actually, it's not even that, I'm sorry.
[00:24:48.220 --> 00:24:49.500]   That's terrible theology.
[00:24:49.500 --> 00:24:53.020]   It's your flesh, your own desires,
[00:24:53.020 --> 00:24:55.700]   and the God, the creator of the heavens and the earth
[00:24:55.700 --> 00:24:57.860]   who formed you in your mother's womb,
[00:24:57.860 --> 00:24:59.520]   who made even Satan.
[00:25:00.520 --> 00:25:02.180]   Who made all things.
[00:25:02.180 --> 00:25:05.760]   The most powerful thing that you could ever think of.
[00:25:05.760 --> 00:25:07.000]   He invented power.
[00:25:07.000 --> 00:25:09.400]   All power is his, he's sovereign.
[00:25:09.400 --> 00:25:11.560]   It's not dualism, it's not good and evil at war
[00:25:11.560 --> 00:25:12.960]   and who's gonna win.
[00:25:12.960 --> 00:25:15.300]   It's evil and then it's God.
[00:25:15.300 --> 00:25:17.840]   That's good news, okay?
[00:25:17.840 --> 00:25:18.760]   And God wins.
[00:25:18.760 --> 00:25:19.960]   We've read the back of the book.
[00:25:19.960 --> 00:25:21.800]   We know how this goes.
[00:25:21.800 --> 00:25:23.040]   God wins, okay?
[00:25:23.040 --> 00:25:27.960]   And so, but the reality is, is some of you like Goofy,
[00:25:27.960 --> 00:25:29.240]   and I know that's Goofy,
[00:25:29.240 --> 00:25:32.000]   but some of you like Goofy have said,
[00:25:32.000 --> 00:25:33.320]   "Hey, God, I just wanna be friends
[00:25:33.320 --> 00:25:36.480]   "with the monster for a little while."
[00:25:36.480 --> 00:25:41.620]   I had someone tell me today,
[00:25:41.620 --> 00:25:44.040]   "You know, I don't really feel bad
[00:25:44.040 --> 00:25:47.580]   "about what I do on the weekends."
[00:25:47.580 --> 00:25:51.200]   To which I said, "As lovingly as I possibly could,
[00:25:51.200 --> 00:25:54.600]   "that should really concern you
[00:25:54.600 --> 00:25:58.720]   "because the spirit will always convict you of sin
[00:25:58.720 --> 00:26:01.160]   "and so if you're doing something
[00:26:01.160 --> 00:26:03.560]   "that the scripture has said is sinful
[00:26:03.560 --> 00:26:05.640]   "and you don't feel a conviction,
[00:26:05.640 --> 00:26:07.280]   "that in and of itself is evident
[00:26:07.280 --> 00:26:12.040]   "that the spirit of God is not at work in your life."
[00:26:12.040 --> 00:26:14.200]   And that's the most loving thing I can tell you.
[00:26:14.200 --> 00:26:17.520]   If you're sinning and there's not a conviction there,
[00:26:17.520 --> 00:26:21.120]   the spirit of God may not be at work in your life,
[00:26:21.120 --> 00:26:24.080]   meaning you may not have actually trusted in Christ
[00:26:24.080 --> 00:26:25.200]   for the forgiveness of sin
[00:26:25.200 --> 00:26:27.480]   so that the spirit of God is deposited with you
[00:26:27.480 --> 00:26:29.840]   in your life to guide and direct you
[00:26:29.840 --> 00:26:32.280]   because that is the evidence of the real believer
[00:26:32.280 --> 00:26:36.400]   that the spirit of God would direct their steps.
[00:26:36.400 --> 00:26:38.960]   Not that you don't sin, but that when you do sin,
[00:26:38.960 --> 00:26:41.720]   the spirit of God convicts you of that sin.
[00:26:41.720 --> 00:26:45.120]   When you do follow your flesh instead of the spirit,
[00:26:45.120 --> 00:26:49.080]   that you would feel a conviction there.
[00:26:49.080 --> 00:26:53.240]   And so you literally have God inside of you directing you.
[00:26:53.240 --> 00:26:55.040]   And so your course of action then
[00:26:55.040 --> 00:26:57.000]   is to tune out the monsters,
[00:26:57.000 --> 00:26:59.600]   to have a sinful desire and to listen to the spirit.
[00:26:59.600 --> 00:27:00.800]   And so what does it mean when it says
[00:27:00.800 --> 00:27:02.640]   the righteous requirement of the law
[00:27:02.640 --> 00:27:04.840]   might be fully met in us who do not live
[00:27:04.840 --> 00:27:07.160]   according to the flesh but according to the spirit?
[00:27:07.160 --> 00:27:08.240]   Here's what it means.
[00:27:08.240 --> 00:27:10.320]   It means that as you live by the spirit,
[00:27:10.320 --> 00:27:12.160]   you pursue a holy life.
[00:27:12.160 --> 00:27:14.760]   As you live and listen to the spirit,
[00:27:14.760 --> 00:27:17.040]   as you feed the spirit of God
[00:27:17.040 --> 00:27:19.840]   through the fruits of the spirit in your life,
[00:27:19.840 --> 00:27:22.120]   he is making you holy.
[00:27:22.120 --> 00:27:24.160]   He is making you like Christ.
[00:27:24.160 --> 00:27:27.800]   Christ's spirit is in the process of making you like him.
[00:27:27.800 --> 00:27:29.800]   That's called sanctification.
[00:27:29.800 --> 00:27:33.760]   Okay, so how am I sanctified, JP?
[00:27:33.760 --> 00:27:37.920]   It is simple as listening to the right voices
[00:27:37.920 --> 00:27:41.360]   and tuning out the wrong ones.
[00:27:41.360 --> 00:27:46.320]   This weekend, girls were about to start school.
[00:27:46.320 --> 00:27:49.120]   And so we kind of had one last hurrah at the pool.
[00:27:49.120 --> 00:27:50.720]   We went to the neighborhood pool.
[00:27:50.720 --> 00:27:51.720]   We're hanging out there.
[00:27:51.720 --> 00:27:54.040]   My son, he's 23 months old.
[00:27:54.040 --> 00:27:55.800]   He can't swim, and so he has to wear
[00:27:55.800 --> 00:27:57.240]   this goofy little puddle jumper.
[00:27:57.240 --> 00:27:58.080]   It's what it's called.
[00:27:58.080 --> 00:27:59.880]   It's like a big life jacket.
[00:27:59.880 --> 00:28:01.960]   And so he has to put that on before he gets in the water
[00:28:01.960 --> 00:28:03.920]   so that he can just kind of float around and chill.
[00:28:03.920 --> 00:28:07.360]   And we hadn't put it on him yet.
[00:28:07.360 --> 00:28:08.240]   And we set him down.
[00:28:08.240 --> 00:28:10.360]   We're kind of unpacking the bags.
[00:28:10.360 --> 00:28:11.840]   And he's running.
[00:28:11.840 --> 00:28:13.360]   And so this pool is like full of people.
[00:28:13.360 --> 00:28:15.640]   And so just picture like 100 people at a pool.
[00:28:15.640 --> 00:28:18.440]   And so he's kind of, he begins actually slowly walking
[00:28:18.440 --> 00:28:19.440]   towards the side of the pool.
[00:28:19.440 --> 00:28:22.480]   He sees the water, and then he kind of increases his step,
[00:28:22.480 --> 00:28:24.840]   to which I responded kind of poorly.
[00:28:24.840 --> 00:28:28.200]   And I just go, "Weston, stop!"
[00:28:28.200 --> 00:28:29.240]   I'm there with the community guy,
[00:28:29.240 --> 00:28:30.360]   and he's like, "Whoa, dude."
[00:28:30.360 --> 00:28:33.360]   And so what it looked like, it literally looked like
[00:28:33.360 --> 00:28:36.440]   if you're watching a DVD and someone pushed pause.
[00:28:36.440 --> 00:28:38.480]   I mean, the entire 100 people at the pool
[00:28:38.480 --> 00:28:40.600]   just stopped what they're doing and looked at me.
[00:28:40.600 --> 00:28:42.360]   I mean, there were kids in the air just frozen
[00:28:42.360 --> 00:28:43.200]   looking at me.
[00:28:43.200 --> 00:28:44.440]   (congregation laughing)
[00:28:44.440 --> 00:28:48.520]   And so they looked at me, and except for,
[00:28:48.520 --> 00:28:51.520]   there was one thing moving, little Weston.
[00:28:51.520 --> 00:28:53.400]   He kind of looked, and he's like,
[00:28:53.400 --> 00:28:55.000]   "No, I don't think so," right?
[00:28:55.000 --> 00:28:57.440]   And so here's what's happening.
[00:28:57.440 --> 00:29:02.020]   Is Weston going to listen to his desires, he wants to swim,
[00:29:02.020 --> 00:29:04.440]   or is he going to listen to a father who loves him
[00:29:04.440 --> 00:29:06.400]   and doesn't want him to die?
[00:29:06.400 --> 00:29:11.640]   I mean, that's, and it's funny, it's funny, okay?
[00:29:11.640 --> 00:29:14.600]   But it's the same thing that you're in the middle of
[00:29:14.600 --> 00:29:15.900]   right now.
[00:29:15.900 --> 00:29:17.400]   Are you going to listen to that,
[00:29:17.400 --> 00:29:20.520]   what you really, really, really, really, really, really want
[00:29:20.520 --> 00:29:22.280]   called your desire?
[00:29:22.280 --> 00:29:25.000]   Are you going to listen to a father who loves you,
[00:29:25.000 --> 00:29:28.640]   sees the future and the past, and doesn't want you to die?
[00:29:28.640 --> 00:29:31.720]   He loves you, he's for you.
[00:29:31.720 --> 00:29:34.020]   But I really, really, really, really love him.
[00:29:34.020 --> 00:29:36.920]   I know you do, and I really, really, really, really,
[00:29:36.920 --> 00:29:37.960]   really love you.
[00:29:37.960 --> 00:29:42.960]   And I have paid a price so that you don't have to follow
[00:29:42.960 --> 00:29:46.640]   what you really, really, really, really, really want to do.
[00:29:46.640 --> 00:29:48.520]   That you can follow something else,
[00:29:48.520 --> 00:29:50.220]   my spirit inside of you.
[00:29:51.180 --> 00:29:52.940]   My spirit that lives with you.
[00:29:52.940 --> 00:29:58.460]   Paul says, verse five,
[00:29:58.460 --> 00:30:03.480]   those who live according to the flesh, i.e. the monster,
[00:30:03.480 --> 00:30:06.420]   have their minds set on what the flesh desires.
[00:30:06.420 --> 00:30:08.540]   But those who live in accordance with the spirit
[00:30:08.540 --> 00:30:10.620]   have their minds set on what the spirit desires.
[00:30:10.620 --> 00:30:12.780]   The mind governed by the flesh is death,
[00:30:12.780 --> 00:30:16.540]   but the mind governed by the spirit is life and peace.
[00:30:18.500 --> 00:30:21.300]   Jump to verse 12, he's going to say that same idea again.
[00:30:21.300 --> 00:30:22.300]   And then in verse 12 he says,
[00:30:22.300 --> 00:30:24.240]   therefore, brothers and sisters,
[00:30:24.240 --> 00:30:26.180]   therefore, believers, therefore, porch,
[00:30:26.180 --> 00:30:28.420]   therefore, watermark, therefore, the village,
[00:30:28.420 --> 00:30:33.420]   IBC, Christians, the saints, we have an obligation.
[00:30:33.420 --> 00:30:36.980]   But it is not to the flesh to live according to it,
[00:30:36.980 --> 00:30:40.640]   for if you live according to the flesh, you will die.
[00:30:40.640 --> 00:30:42.020]   But if you live by the spirit,
[00:30:42.020 --> 00:30:44.400]   you put to death the misdeeds of the body.
[00:30:44.400 --> 00:30:48.800]   You will live, you will find life.
[00:30:48.800 --> 00:30:50.800]   And so my third question is simply this,
[00:30:50.800 --> 00:30:54.080]   tonight, who are you going to listen to?
[00:30:54.080 --> 00:30:56.680]   Who will you listen to?
[00:30:56.680 --> 00:30:59.320]   It says when you feed your flesh,
[00:30:59.320 --> 00:31:02.000]   your mind is set on what it desires.
[00:31:02.000 --> 00:31:03.320]   Tell me this isn't true.
[00:31:03.320 --> 00:31:05.920]   Tell me this isn't true.
[00:31:05.920 --> 00:31:07.560]   Tell me you don't look at pornography,
[00:31:07.560 --> 00:31:09.320]   go to work and think about pornography.
[00:31:09.320 --> 00:31:10.520]   Tell me you don't get drunk
[00:31:10.520 --> 00:31:12.600]   and then can't wait to get drunk again.
[00:31:12.600 --> 00:31:14.120]   Tell me you don't meet some dude
[00:31:14.120 --> 00:31:15.680]   who you know is not good for you,
[00:31:15.680 --> 00:31:17.940]   but you can't change your mind.
[00:31:17.940 --> 00:31:20.080]   You just keep thinking about him.
[00:31:20.080 --> 00:31:22.960]   Tell me when you feed the flesh,
[00:31:22.960 --> 00:31:27.420]   your mind is not stuck on that which you fed your flesh.
[00:31:27.420 --> 00:31:31.520]   Paul said it thousands of years ago.
[00:31:31.520 --> 00:31:33.400]   This is what's going to happen to you.
[00:31:33.400 --> 00:31:35.800]   When you feed it, it's gonna spin around.
[00:31:35.800 --> 00:31:39.540]   You're going to listen to the voices inside your head.
[00:31:41.240 --> 00:31:42.240]   Rihanna says.
[00:31:42.240 --> 00:31:46.440]   But when you live by the Spirit,
[00:31:46.440 --> 00:31:49.340]   your desires are conformed to what the Spirit desires.
[00:31:49.340 --> 00:31:52.360]   Do you see why we say read your Bible?
[00:31:52.360 --> 00:31:53.960]   Because it's the word of God.
[00:31:53.960 --> 00:31:57.580]   God's words, God's voice become familiar to you.
[00:31:57.580 --> 00:32:00.440]   I hear you, I see your commands, I see your desires.
[00:32:00.440 --> 00:32:02.840]   God, I have a greater understanding of who you are.
[00:32:02.840 --> 00:32:05.000]   I'm listening, God.
[00:32:05.000 --> 00:32:07.580]   It's not just to check the box.
[00:32:07.580 --> 00:32:08.560]   It's not a punishment.
[00:32:08.560 --> 00:32:11.440]   Hey, you better read a chapter of Romans today.
[00:32:11.440 --> 00:32:13.920]   No, no, it's like God, I want to know you,
[00:32:13.920 --> 00:32:16.140]   who you are and what you desire for me.
[00:32:16.140 --> 00:32:18.160]   God, I want to hear you.
[00:32:18.160 --> 00:32:19.720]   You've got to speak louder to me
[00:32:19.720 --> 00:32:21.760]   than the monster inside my head.
[00:32:21.760 --> 00:32:25.320]   This is why we pray.
[00:32:25.320 --> 00:32:27.200]   God, I want to hear you.
[00:32:27.200 --> 00:32:28.720]   This is why you're in community,
[00:32:28.720 --> 00:32:30.640]   because God speaks to you through people
[00:32:30.640 --> 00:32:33.400]   who are yielded to his Spirit in your life.
[00:32:33.400 --> 00:32:35.400]   Friends, I really want to date her.
[00:32:35.400 --> 00:32:37.800]   And they're like, no, but she's no good for you.
[00:32:38.640 --> 00:32:41.840]   I don't know, this thing inside me says she is good for me,
[00:32:41.840 --> 00:32:44.120]   but we're telling you, yielded to the Spirit of God,
[00:32:44.120 --> 00:32:45.280]   that she's not.
[00:32:45.280 --> 00:32:47.280]   But it seems like she is.
[00:32:47.280 --> 00:32:50.080]   I know, but she's not.
[00:32:50.080 --> 00:32:52.380]   Right?
[00:32:52.380 --> 00:32:53.600]   This is what's going on.
[00:32:53.600 --> 00:32:55.800]   This is what's happening.
[00:32:55.800 --> 00:32:58.840]   And so the world's, what happens when you have
[00:32:58.840 --> 00:33:00.160]   the Spirit of God inside of you,
[00:33:00.160 --> 00:33:03.280]   the world's ways become difficult.
[00:33:03.280 --> 00:33:05.760]   It actually becomes more difficult to sin.
[00:33:05.760 --> 00:33:10.760]   You can still sin, but you desire to follow God.
[00:33:10.760 --> 00:33:13.560]   There's something else in you at war within you
[00:33:13.560 --> 00:33:14.920]   when you have the Holy Spirit saying,
[00:33:14.920 --> 00:33:16.720]   hey, no, sin is not bad.
[00:33:16.720 --> 00:33:18.720]   I'm not talking about your conscience now.
[00:33:18.720 --> 00:33:20.360]   I'm talking about the Holy Spirit.
[00:33:20.360 --> 00:33:22.440]   Some of you have mistaken your conscience
[00:33:22.440 --> 00:33:23.340]   for the Holy Spirit.
[00:33:23.340 --> 00:33:25.240]   Those are two different things.
[00:33:25.240 --> 00:33:26.960]   I'm not just talking about your natural conscience,
[00:33:26.960 --> 00:33:30.400]   which exists as evidence that there is a God creator.
[00:33:30.400 --> 00:33:32.160]   I'm talking about his Spirit within you
[00:33:32.160 --> 00:33:34.360]   making you like Jesus.
[00:33:35.320 --> 00:33:37.000]   And so you may still desire to sin,
[00:33:37.000 --> 00:33:39.920]   but there's something competing with that desire.
[00:33:39.920 --> 00:33:43.520]   It says we have an obligation to live by the Spirit.
[00:33:43.520 --> 00:33:46.480]   What does that mean, we have an obligation?
[00:33:46.480 --> 00:33:48.240]   Think about it like this.
[00:33:48.240 --> 00:33:50.800]   If I've paid for you to go somewhere,
[00:33:50.800 --> 00:33:54.520]   I purchased your ticket, you have an obligation to go
[00:33:54.520 --> 00:33:59.440]   because it's been paid for, but you still have a choice.
[00:33:59.440 --> 00:34:00.600]   Do you see that?
[00:34:00.600 --> 00:34:03.600]   So Jesus has said, I have paid for you
[00:34:03.600 --> 00:34:07.720]   so that you no longer have to follow the monster,
[00:34:07.720 --> 00:34:09.680]   but you still have a choice.
[00:34:09.680 --> 00:34:12.980]   I have paid the price so that you don't have to,
[00:34:12.980 --> 00:34:14.660]   but you do still have an option.
[00:34:14.660 --> 00:34:18.400]   See, the non-believer, the non-Christian in the room,
[00:34:18.400 --> 00:34:19.520]   you don't have an option.
[00:34:19.520 --> 00:34:21.080]   You only follow the monster.
[00:34:21.080 --> 00:34:23.120]   You have no Spirit to follow.
[00:34:23.120 --> 00:34:26.760]   That's why non-believers, when they sin,
[00:34:26.760 --> 00:34:28.400]   that should never surprise you.
[00:34:28.400 --> 00:34:30.680]   They're just fulfilling their job description.
[00:34:30.680 --> 00:34:31.800]   Sinners should sin.
[00:34:31.800 --> 00:34:34.000]   Non-believers, those who do not know Christ,
[00:34:34.000 --> 00:34:36.280]   non-Christians, they should sin.
[00:34:36.280 --> 00:34:40.000]   It's the only thing that their flesh can do is sin.
