
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:17:27.140 --> 00:17:28.840]   but once he's asleep,
[00:17:28.840 --> 00:17:31.000]   knowing full well that Abraham's fear
[00:17:31.000 --> 00:17:32.720]   is that he has no future.
[00:17:32.720 --> 00:17:34.360]   He has no descendant.
[00:17:34.360 --> 00:17:35.920]   He has no heir.
[00:17:35.920 --> 00:17:39.360]   And yet God knows you fear that you have no future,
[00:17:39.360 --> 00:17:42.460]   but your future is secure with me.
[00:17:42.460 --> 00:17:44.660]   You think all hope is lost,
[00:17:44.660 --> 00:17:47.640]   but hope is never lost with me.
[00:17:47.640 --> 00:17:50.840]   God comes to Abraham after he had fallen asleep.
[00:17:50.840 --> 00:17:53.680]   He comes to Jacob after he had fallen asleep,
[00:17:53.680 --> 00:17:56.840]   and he comes to many of us after we have fallen asleep
[00:17:56.840 --> 00:17:59.680]   because he wants to stress to us
[00:17:59.680 --> 00:18:04.120]   just how passive we are in the process
[00:18:04.120 --> 00:18:05.800]   of fulfilling his promises.
[00:18:05.800 --> 00:18:12.360]   That's a fancy way of saying you can't mess it up.
[00:18:13.440 --> 00:18:16.160]   Whatever he has declared will be true by way of his word,
[00:18:16.160 --> 00:18:18.560]   it will become true in your life
[00:18:18.560 --> 00:18:21.540]   because he is faithful to what he has said.
[00:18:21.540 --> 00:18:27.860]   God wants us to know you can't earn what only he can give.
[00:18:27.860 --> 00:18:32.760]   It's all grace, which was sort of my experience
[00:18:32.760 --> 00:18:35.760]   as a young boy going on vacation with my family.
[00:18:35.760 --> 00:18:36.880]   We didn't fly places.
[00:18:36.880 --> 00:18:38.260]   We road tripped everywhere.
[00:18:39.640 --> 00:18:43.560]   And when I was at my youngest, earliest days of my youth,
[00:18:43.560 --> 00:18:45.840]   I would pass that time not by playing video games
[00:18:45.840 --> 00:18:48.640]   or watching movies because we did not have those things.
[00:18:48.640 --> 00:18:50.840]   It dawned on me today, I'm actually that old.
[00:18:50.840 --> 00:18:54.960]   I would pass the time the old-fashioned way.
[00:18:54.960 --> 00:18:57.880]   I would sleep.
[00:18:57.880 --> 00:19:00.400]   I would spend my hours in the car resting
[00:19:00.400 --> 00:19:03.440]   because it was the quickest way to pass the time.
[00:19:03.440 --> 00:19:05.960]   And so I would fall asleep in my hometown
[00:19:05.960 --> 00:19:10.240]   and I would awaken to the mountains of Colorado,
[00:19:10.240 --> 00:19:12.400]   the beaches of Florida.
[00:19:12.400 --> 00:19:13.720]   How did that happen?
[00:19:13.720 --> 00:19:16.120]   How did I arrive at my destination?
[00:19:16.120 --> 00:19:19.200]   Was it because I willed it into existence?
[00:19:19.200 --> 00:19:23.360]   Was it because I laid my hand upon the wheel of our vehicle
[00:19:23.360 --> 00:19:25.480]   and I drove us towards our destiny?
[00:19:25.480 --> 00:19:28.760]   No, I didn't have any contribution to offer.
[00:19:28.760 --> 00:19:32.840]   The only reason I arrived wherever it was we were going
[00:19:32.840 --> 00:19:37.840]   was because my father so graciously delivered me safely.
[00:19:37.840 --> 00:19:43.120]   Some of you, God is wanting to deliver safely
[00:19:43.120 --> 00:19:46.160]   to his appointed destination.
[00:19:46.160 --> 00:19:48.260]   What you need to do is you need trust him.
[00:19:48.260 --> 00:19:52.180]   You see, you can trust that God will take you
[00:19:52.180 --> 00:19:53.740]   where he is leading you
[00:19:53.740 --> 00:19:55.960]   and you'll be able to take no credit for it.
[00:19:55.960 --> 00:19:57.440]   In fact, for Jacob in this moment,
[00:19:57.440 --> 00:19:59.160]   the only thing he can take credit for
[00:19:59.160 --> 00:20:01.880]   is the mess that he has made of his life.
[00:20:01.880 --> 00:20:06.280]   That's the only thing he has to offer to this situation.
[00:20:06.280 --> 00:20:09.160]   And yet, here's what's amazing about it
[00:20:09.160 --> 00:20:10.580]   because therein lies the promise.
[00:20:10.580 --> 00:20:14.300]   Though he has only offered mistakes and messes,
[00:20:14.300 --> 00:20:17.320]   we see God nonetheless offers a future
[00:20:17.320 --> 00:20:18.680]   despite our failures.
[00:20:18.680 --> 00:20:23.980]   God offers us a future despite our failures.
[00:20:23.980 --> 00:20:25.480]   That's what's amazing about the promise
[00:20:25.480 --> 00:20:26.920]   that God is making right here.
[00:20:26.920 --> 00:20:30.240]   Like this is the same promise that God made to Abraham
[00:20:30.240 --> 00:20:33.920]   and he made to Isaac and now he is extending it to Jacob.
[00:20:33.920 --> 00:20:38.660]   And yet, he offers it to Jacob.
[00:20:38.660 --> 00:20:41.040]   Not before he screws up his life.
[00:20:41.040 --> 00:20:42.200]   That would have been reasonable.
[00:20:42.200 --> 00:20:47.040]   He offers it to him after he has screwed up his life.
[00:20:47.040 --> 00:20:48.900]   Like after he has deceived his brother
[00:20:48.900 --> 00:20:50.200]   and he's colluded with his mother
[00:20:50.200 --> 00:20:52.680]   and he has stolen from his father
[00:20:52.680 --> 00:20:54.460]   and he has embarrassed his family.
[00:20:54.460 --> 00:20:57.720]   It's then that God makes the promise.
[00:20:57.720 --> 00:21:00.640]   And yet, here's what's even more remarkable
[00:21:00.640 --> 00:21:01.600]   about this moment.
[00:21:01.600 --> 00:21:03.400]   It is not only remarkable
[00:21:03.400 --> 00:21:08.060]   that God offers him this promise after he has made a mess.
[00:21:08.060 --> 00:21:11.880]   It is more so remarkable
[00:21:11.880 --> 00:21:18.160]   that God doesn't mention even one of his failures
[00:21:18.160 --> 00:21:20.200]   when he makes the promise.
[00:21:20.200 --> 00:21:23.760]   He doesn't say a single word,
[00:21:23.760 --> 00:21:26.880]   which none of us would blame him if he chose to.
[00:21:26.880 --> 00:21:31.540]   Like Jacob could use a good stern talking to.
[00:21:31.540 --> 00:21:33.520]   God probably could do well to sit him down
[00:21:33.520 --> 00:21:35.240]   and be like, "Hey man, you know that thing you did
[00:21:35.240 --> 00:21:36.480]   "with your brother Esau?
[00:21:36.480 --> 00:21:38.920]   "You traded him a bowl of stew for his birthright?
[00:21:38.920 --> 00:21:40.320]   "It's kind of shady, you know?"
[00:21:40.320 --> 00:21:42.720]   Like it probably would help Jacob out a little bit
[00:21:42.720 --> 00:21:44.340]   to get some of that feedback.
[00:21:44.340 --> 00:21:48.720]   And yet, God does not say a thing about any of it.
[00:21:48.720 --> 00:21:50.600]   Instead, you know what he does say?
[00:21:50.600 --> 00:21:54.120]   He says a lot about his future.
[00:21:55.660 --> 00:22:00.160]   And the beauty of this is the future he presents to Jacob,
[00:22:00.160 --> 00:22:03.760]   it correlates perfectly.
[00:22:03.760 --> 00:22:08.760]   It reflects perfectly with all of his failures.
[00:22:08.760 --> 00:22:11.480]   We see it.
[00:22:11.480 --> 00:22:15.280]   In verse 13, we're reminded,
[00:22:15.280 --> 00:22:17.520]   this is a guy that's lost his home.
[00:22:17.520 --> 00:22:18.760]   And yet what does God do?
[00:22:18.760 --> 00:22:22.200]   He promises to give him a new land.
[00:22:22.200 --> 00:22:25.620]   In verse 14, we see this is a guy
[00:22:25.620 --> 00:22:28.760]   that betrayed his family.
[00:22:28.760 --> 00:22:33.100]   And yet God, he promises to multiply his offspring.
[00:22:33.100 --> 00:22:38.320]   We see again, this is a guy that's never been blessed.
[00:22:38.320 --> 00:22:43.320]   And yet God promises to make him a blessing to the world.
[00:22:43.320 --> 00:22:47.760]   If we keep going, we see this is a guy
[00:22:47.760 --> 00:22:51.680]   that's isolated himself.
[00:22:51.680 --> 00:22:52.600]   We see it.
[00:22:54.320 --> 00:22:58.640]   And yet God, in verse 15, tells him, "But I'm with you."
[00:22:58.640 --> 00:23:03.140]   And then we see that he's a guy that fears the future.
[00:23:03.140 --> 00:23:07.040]   And yet God promises he will deliver him safely
[00:23:07.040 --> 00:23:10.140]   to this place upon which this land,
[00:23:10.140 --> 00:23:12.560]   upon which the two of them speak.
[00:23:12.560 --> 00:23:16.480]   God does not focus on Jacob's failures at all.
[00:23:16.480 --> 00:23:20.580]   Instead, he focuses on his future.
[00:23:20.580 --> 00:23:23.840]   He talks to Jacob, like my brother-in-law talks
[00:23:23.840 --> 00:23:27.120]   to either one of his sons whenever they're on the way
[00:23:27.120 --> 00:23:30.660]   back home after a tough loss.
[00:23:30.660 --> 00:23:34.880]   I remember it was really interesting for me the first time.
[00:23:34.880 --> 00:23:37.600]   They just lost the game, devastating defeat,
[00:23:37.600 --> 00:23:39.360]   a really bad beat.
[00:23:39.360 --> 00:23:41.600]   And as we're walking through the parking lot,
[00:23:41.600 --> 00:23:44.760]   the whole family's going to one car.
[00:23:44.760 --> 00:23:48.620]   But my brother-in-law and whichever son he was with
[00:23:48.620 --> 00:23:51.240]   would take that son and they would ride home together,
[00:23:51.240 --> 00:23:54.720]   just father and son in a different car.
[00:23:54.720 --> 00:23:56.720]   And so I had to ask him like, "Hey man, what's up with that?
[00:23:56.720 --> 00:23:58.000]   "What are you guys talking about in there?
[00:23:58.000 --> 00:24:00.420]   "Y'all just debriefing all the highs and lows of the game?
[00:24:00.420 --> 00:24:02.620]   "Are you trying to help them learn how they could be better,
[00:24:02.620 --> 00:24:03.960]   "what they need to improve?"
[00:24:03.960 --> 00:24:05.120]   And I'll never forget what he said.
[00:24:05.120 --> 00:24:09.540]   He looked at me and he said, "Not on that car ride.
[00:24:09.540 --> 00:24:11.760]   "Don't get me wrong, we'll debrief the game
[00:24:11.760 --> 00:24:14.100]   "and we'll process how to get better before next time.
[00:24:14.100 --> 00:24:15.800]   "But that always happens later.
[00:24:15.800 --> 00:24:20.100]   "In that moment, on that car ride,
[00:24:20.100 --> 00:24:24.360]   "when all they can remember are the mistakes behind,
[00:24:24.360 --> 00:24:28.200]   "I remind them of all the opportunities still ahead."
[00:24:28.200 --> 00:24:31.520]   That's what God's doing here.
[00:24:31.520 --> 00:24:34.380]   Because like Jacob, we have all done so much wrong,
[00:24:34.380 --> 00:24:35.220]   haven't we?
[00:24:35.220 --> 00:24:38.640]   And you need to hear me on this.
[00:24:38.640 --> 00:24:41.200]   God's not in denial about that.
[00:24:41.200 --> 00:24:43.880]   Like God in no way is diminishing
[00:24:43.880 --> 00:24:45.400]   the failures of your past.
[00:24:45.400 --> 00:24:47.920]   He's not sweeping your sin under the rug.
[00:24:47.920 --> 00:24:50.080]   He's not turning a blind eye or a deaf ear
[00:24:50.080 --> 00:24:51.600]   to the things of your past.
[00:24:51.600 --> 00:24:52.560]   He's not doing any of that.
[00:24:52.560 --> 00:24:53.500]   He's not in denial about it.
[00:24:53.500 --> 00:24:54.600]   He's not diminishing in it.
[00:24:54.600 --> 00:24:55.960]   He died for it.
[00:24:55.960 --> 00:25:00.480]   That's how serious God is about your failure.
[00:25:00.480 --> 00:25:06.340]   And yet, we see how serious He is about your future.
[00:25:06.340 --> 00:25:09.120]   When we realize that Jesus did not just die
[00:25:09.120 --> 00:25:10.320]   to save you from your sin,
[00:25:10.320 --> 00:25:12.980]   He died to save you to a new life.
[00:25:14.160 --> 00:25:18.320]   You see, this is what life in Christ means.
[00:25:18.320 --> 00:25:21.680]   It means that you're not only freed from the past,
[00:25:21.680 --> 00:25:23.680]   but you're freed to the future.
[00:25:23.680 --> 00:25:24.720]   And yet, here's the thing.
[00:25:24.720 --> 00:25:28.400]   The sad truth of it is, is that so many of you,
[00:25:28.400 --> 00:25:29.920]   because I've talked to you,
[00:25:29.920 --> 00:25:35.520]   you're so consumed by the failures
[00:25:35.520 --> 00:25:37.960]   that sent Christ to His cross,
[00:25:40.360 --> 00:25:44.800]   than the future that He bought for you there.
[00:25:44.800 --> 00:25:45.720]   And the reason I know
[00:25:45.720 --> 00:25:47.480]   that so many Christians struggle with this
[00:25:47.480 --> 00:25:51.400]   is because they claim, "I'm wanted, I'm loved, I'm forgiven."
[00:25:51.400 --> 00:25:53.640]   And yet, they live like they are unwanted,
[00:25:53.640 --> 00:25:56.240]   they are unloved, and they are unforgiven.
[00:25:56.240 --> 00:25:59.980]   They live different than they speak.
[00:25:59.980 --> 00:26:03.120]   They walk in so much shame.
[00:26:03.120 --> 00:26:05.880]   Some of you, you walk in so much shame.
[00:26:08.400 --> 00:26:10.280]   It's why some of you, you pull away from friends
[00:26:10.280 --> 00:26:12.560]   for fear of being found out,
[00:26:12.560 --> 00:26:13.560]   for fear of being judged,
[00:26:13.560 --> 00:26:16.400]   because it's easier to disappear
[00:26:16.400 --> 00:26:19.300]   than answer for your actions.
[00:26:19.300 --> 00:26:21.800]   It's why others of you,
[00:26:21.800 --> 00:26:25.920]   you'll admit to struggling with some kind of sin,
[00:26:25.920 --> 00:26:28.680]   but you never actually feel the freedom
[00:26:28.680 --> 00:26:31.400]   to just say out loud what the real issue is.
[00:26:31.400 --> 00:26:32.960]   Others of you, you try to curate
[00:26:32.960 --> 00:26:36.040]   these picture-perfect images on the outside,
[00:26:36.040 --> 00:26:40.480]   when deep down, you feel like an imposter on the inside.
[00:26:40.480 --> 00:26:45.360]   But if that's you, I need you to hear me on this.
[00:26:45.360 --> 00:26:49.720]   Jesus did not just die to forgive you of your sins.
[00:26:49.720 --> 00:26:52.760]   He died to free you from your shame.
[00:26:52.760 --> 00:26:57.700]   Have you accepted His forgiveness for sin?
[00:26:57.700 --> 00:27:00.360]   But are you still shackled in shame?
[00:27:00.360 --> 00:27:03.640]   Oh, God, He does not want that for you.
[00:27:04.560 --> 00:27:06.720]   He did not die for that.
[00:27:06.720 --> 00:27:10.560]   He died that you might run free and forgiven.
[00:27:10.560 --> 00:27:14.800]   That is what's available at Calvary's tree.
[00:27:14.800 --> 00:27:16.560]   Won't you take it up?
[00:27:16.560 --> 00:27:19.600]   That's what we see when Paul writes in Romans 10,
[00:27:19.600 --> 00:27:23.600]   "For with the heart, one believes and justified,
[00:27:23.600 --> 00:27:26.820]   "and with the mouth, one confesses and is saved.
[00:27:26.820 --> 00:27:27.700]   "For the scripture says,
[00:27:27.700 --> 00:27:32.700]   "everyone who believes in Him will not be put to shame."
[00:27:34.460 --> 00:27:38.580]   So, brother, sister, why are you putting yourself to shame?
[00:27:38.580 --> 00:27:45.480]   I pray some of you feel some nagging conscience about that,
[00:27:45.480 --> 00:27:48.140]   that you feel maybe some shame for your shame,
[00:27:48.140 --> 00:27:50.680]   because that might be the last shame you ever feel.
[00:27:50.680 --> 00:27:53.380]   I'm hoping, I'm praying, I'm pleading with God
[00:27:53.380 --> 00:27:55.620]   on this floor every single Tuesday
[00:27:55.620 --> 00:27:58.420]   that you would realize, yeah, shame may be part of your past,
[00:27:58.420 --> 00:28:01.600]   but shame is not part of your future.
[00:28:01.600 --> 00:28:04.740]   Freedom is your future, peace is your future,
[00:28:04.740 --> 00:28:08.140]   hope is your future, joy is your future,
[00:28:08.140 --> 00:28:11.000]   forgiveness is your future.
[00:28:11.000 --> 00:28:12.600]   This is the future that's available to you
[00:28:12.600 --> 00:28:15.620]   because your future is found in Christ.
[00:28:15.620 --> 00:28:18.000]   And when you realize that, it changes things,
[00:28:18.000 --> 00:28:19.780]   it changes everything.
[00:28:19.780 --> 00:28:22.120]   Look at verse 16.
[00:28:22.120 --> 00:28:26.000]   "Then Jacob awoke from his sleep, and he said,
[00:28:26.000 --> 00:28:29.440]   "Surely the Lord is in this place, and I didn't know it.
[00:28:29.440 --> 00:28:30.560]   "And he was afraid, and he said,
[00:28:30.560 --> 00:28:32.380]   "How awesome is this place!
[00:28:32.380 --> 00:28:34.680]   "This is none other than the house of God.
[00:28:34.680 --> 00:28:36.060]   "This is the gate of heaven."
[00:28:36.060 --> 00:28:37.820]   So early in the morning, Jacob took the stone
[00:28:37.820 --> 00:28:40.100]   that he had put under his head, his pillow,
[00:28:40.100 --> 00:28:43.820]   and he set it up as a pillar and poured oil on top of it.
[00:28:43.820 --> 00:28:46.740]   He called the name of that place Bethel,
[00:28:46.740 --> 00:28:48.700]   but the name of the city which he had arrived to,
[00:28:48.700 --> 00:28:50.900]   it was called Luz at first.
[00:28:50.900 --> 00:28:51.940]   This is interesting.
[00:28:51.940 --> 00:28:55.360]   Jacob wakes up and everything has changed for him.
[00:28:55.360 --> 00:28:59.440]   And yet nothing has changed around him.
[00:28:59.440 --> 00:29:01.060]   Like, think about it, when you wake up in the morning,
[00:29:01.060 --> 00:29:03.620]   you didn't magically transport to some new place.
[00:29:03.620 --> 00:29:06.380]   You don't wake up and see with 4K.
[00:29:06.380 --> 00:29:08.180]   You don't wake up and realize
[00:29:08.180 --> 00:29:11.080]   that you've been given a new prescription on life
[00:29:11.080 --> 00:29:12.980]   and it changes everything about the way you take
[00:29:12.980 --> 00:29:13.960]   in the world.
[00:29:13.960 --> 00:29:15.620]   So what's happening to Jacob right here?
[00:29:15.620 --> 00:29:20.620]   Well, I love that it says, Jacob awoke from his sleep,
[00:29:20.620 --> 00:29:24.260]   because the biblical author, he is trying to let us in
[00:29:24.260 --> 00:29:25.100]   on a wordplay.
[00:29:25.100 --> 00:29:26.940]   He's trying to help us understand
[00:29:26.940 --> 00:29:30.380]   that Jacob didn't just wake up because his alarm went off.
[00:29:30.380 --> 00:29:33.820]   He woke up because he encountered God.
[00:29:33.820 --> 00:29:34.900]   He encountered God.
[00:29:34.900 --> 00:29:36.980]   It wasn't just a physical awakening.
[00:29:36.980 --> 00:29:38.940]   It was a spiritual awakening.
[00:29:38.940 --> 00:29:40.580]   Like he didn't need to connect
[00:29:40.580 --> 00:29:43.140]   to some universal consciousness.
[00:29:43.140 --> 00:29:45.180]   He didn't need to raise his vibrations.
[00:29:45.180 --> 00:29:47.620]   He didn't need to release some limiting beliefs
[00:29:47.620 --> 00:29:51.300]   or go on a silent retreat to work on his energy.
[00:29:51.300 --> 00:29:53.020]   Jacob didn't need to do any of that.
[00:29:53.020 --> 00:29:54.180]   You wanna know why?
[00:29:54.180 --> 00:29:57.500]   Because Christianity isn't about escaping reality.
[00:29:57.500 --> 00:29:59.260]   It is about awakening to it.
[00:29:59.260 --> 00:30:02.620]   Christianity is not about escaping reality.
[00:30:02.620 --> 00:30:04.380]   It is about awakening to it.
[00:30:04.380 --> 00:30:06.300]   That's what he realizes from verse 12.
[00:30:06.300 --> 00:30:09.920]   It tells us that he sees this ladder,
[00:30:09.920 --> 00:30:12.820]   which interestingly is more like a staircase.
[00:30:12.820 --> 00:30:15.980]   If you would look at Mesopotamian temples,
[00:30:15.980 --> 00:30:18.480]   it's like a ramp that has stairs along the way.
[00:30:18.480 --> 00:30:20.620]   That's really likely what he envisions.
[00:30:20.620 --> 00:30:22.680]   And he sees on that staircase,
[00:30:22.680 --> 00:30:26.160]   that ramp angels descending and ascending,
[00:30:26.160 --> 00:30:28.180]   which would have been a pretty trippy thing to see,
[00:30:28.180 --> 00:30:29.780]   but it communicates something important to us
[00:30:29.780 --> 00:30:32.280]   about the Bible's portrait of reality.
[00:30:32.280 --> 00:30:35.440]   You wanna know how the Bible pictures
[00:30:35.440 --> 00:30:37.300]   the way the world actually operates?
[00:30:37.300 --> 00:30:38.420]   Here it is.
[00:30:38.420 --> 00:30:41.140]   The Bible wants us to understand that heaven and earth,
[00:30:41.140 --> 00:30:44.980]   they are distinct realms, but they're not separate.
[00:30:44.980 --> 00:30:50.940]   In fact, heaven and earth, they were made for one another.
[00:30:50.940 --> 00:30:53.500]   That's why when you study the metanarrative of scripture,
[00:30:53.500 --> 00:30:55.280]   which is a fancy way of talking about
[00:30:55.280 --> 00:30:57.860]   how you kind of categorize the Bible,
[00:30:57.860 --> 00:31:01.140]   you got creation, you got fall, redemption,
[00:31:01.140 --> 00:31:02.860]   and then you've got restoration or new creation
[00:31:02.860 --> 00:31:03.820]   in the very end.
[00:31:03.820 --> 00:31:06.620]   When you think about the biblical metanarrative,
[00:31:06.620 --> 00:31:10.620]   what you see is that God is constantly
[00:31:10.620 --> 00:31:14.740]   wanting to dwell with us.
[00:31:14.740 --> 00:31:17.020]   I had a friend, literally, we were reading through this,
[00:31:17.020 --> 00:31:18.600]   and he's like, man, yeah, you kind of summarize the Bible
[00:31:18.600 --> 00:31:20.340]   in three words, God with us.
[00:31:20.340 --> 00:31:22.360]   Yeah, that's the story of the Bible.
[00:31:22.360 --> 00:31:23.500]   If you wanna know it,
[00:31:23.500 --> 00:31:25.340]   that's what the scriptures are trying to teach,
[00:31:25.340 --> 00:31:26.660]   and that's why we know heaven and earth,
[00:31:26.660 --> 00:31:28.020]   they're not distinct places.
[00:31:28.020 --> 00:31:31.480]   Like, we see it in Eden, in Genesis 1 and 2,
[00:31:31.480 --> 00:31:34.420]   as God and humanity, they walk side by side.
[00:31:34.420 --> 00:31:36.860]   You eventually turn into that section of the fall,
[00:31:36.860 --> 00:31:37.980]   and you read through the Old Testament,
[00:31:37.980 --> 00:31:40.580]   and what you realize is that God so badly wanted
[00:31:40.580 --> 00:31:43.900]   to dwell with his people that his presence descended
[00:31:43.900 --> 00:31:46.340]   in the tabernacle and the temple.
[00:31:46.340 --> 00:31:48.300]   You move on into redemption,
[00:31:48.300 --> 00:31:50.420]   and you meet the person of Jesus in the New Testament,
[00:31:50.420 --> 00:31:52.140]   and he is the son of God,
[00:31:52.140 --> 00:31:54.740]   Jesus, the same as the Father and the Spirit.
[00:31:54.740 --> 00:31:57.700]   He is God, not a good teacher, not a religious leader,
[00:31:57.700 --> 00:32:01.020]   not a moral influence, he is God,
[00:32:01.020 --> 00:32:03.380]   and John tells us that he dwelt among us.
[00:32:03.380 --> 00:32:06.480]   You finally turn into restoration,
[00:32:06.480 --> 00:32:07.980]   which is in the book of Revelation,
[00:32:07.980 --> 00:32:09.460]   and you read this in chapter 21,
[00:32:09.460 --> 00:32:13.860]   "And I saw the holy city, New Jerusalem,
[00:32:13.860 --> 00:32:18.660]   "coming down out of heaven from God, prepared as a bride,
[00:32:18.660 --> 00:32:20.500]   "adorned for her husband.
[00:32:20.500 --> 00:32:23.180]   "And I heard a loud voice from the throne saying,
[00:32:23.180 --> 00:32:28.180]   "Behold, the dwelling place of God is with man.
[00:32:28.180 --> 00:32:32.740]   "He will dwell with them, and they will be his people,
[00:32:32.740 --> 00:32:37.740]   "and God himself will be with them as their God.
[00:32:37.740 --> 00:32:41.860]   "He'll wipe away every tear from their eyes,
[00:32:41.860 --> 00:32:43.800]   "and death shall be no more.
[00:32:43.800 --> 00:32:46.480]   "Neither shall there be mourning, nor crying,
[00:32:46.480 --> 00:32:51.380]   "nor pain anymore, for the former things have passed away."
[00:32:51.380 --> 00:32:56.960]   Don't you see, this is telling us something important.
[00:32:56.960 --> 00:33:01.040]   Heaven is not just a place where we're going.
[00:33:01.040 --> 00:33:05.740]   Heaven is a place that is coming.
[00:33:05.740 --> 00:33:09.340]   We learn from Jesus
[00:33:09.340 --> 00:33:12.140]   that he's not just trying to get people to heaven,
[00:33:12.140 --> 00:33:14.180]   he's trying to get heaven to earth.
[00:33:14.180 --> 00:33:16.700]   And the reason we know that
[00:33:16.700 --> 00:33:19.580]   is because God has come to dwell with his people.
[00:33:19.580 --> 00:33:21.100]   That's what's in his heart.
[00:33:21.100 --> 00:33:23.500]   God does not need you.
[00:33:23.500 --> 00:33:24.780]   He doesn't need you.
[00:33:24.780 --> 00:33:28.600]   Nothing about you satisfies something that God lacks,
[00:33:28.600 --> 00:33:30.460]   because God lacks nothing.
[00:33:30.460 --> 00:33:34.320]   So why then does he dwell with us?
[00:33:34.320 --> 00:33:38.000]   Because though he does not need anything from you,
[00:33:40.340 --> 00:33:43.060]   God wants you nonetheless.
[00:33:43.060 --> 00:33:45.980]   Don't you see what an honor it is
[00:33:45.980 --> 00:33:47.220]   that the God of heaven and earth,
[00:33:47.220 --> 00:33:52.220]   he looks at you in its desire that draws him in.
[00:33:52.220 --> 00:33:55.820]   It's the very reason that he wants to dwell
[00:33:55.820 --> 00:33:57.620]   amongst his people.
[00:33:57.620 --> 00:34:00.940]   We believe that God's presence wants to be
[00:34:00.940 --> 00:34:04.260]   wherever his presence is in fact wanted.
[00:34:04.260 --> 00:34:06.340]   That's why for Jacob in this moment,
[00:34:06.340 --> 00:34:08.280]   he's in the middle of nowhere.
[00:34:08.280 --> 00:34:10.580]   Like it is literally nowhere.
[00:34:10.580 --> 00:34:14.180]   And yet at the same time, he's in the house of God.
[00:34:14.180 --> 00:34:15.620]   What's the house of God?
[00:34:15.620 --> 00:34:19.420]   The house of God is the place of his dwelling.
[00:34:19.420 --> 00:34:21.100]   And the beauty of it for us
[00:34:21.100 --> 00:34:24.140]   is we know when God's presence is in the room,
[00:34:24.140 --> 00:34:25.460]   everything changes for people.
[00:34:25.460 --> 00:34:27.860]   It changes for Jacob, it changes for you.
[00:34:27.860 --> 00:34:30.540]   That's why we are so serious
[00:34:30.540 --> 00:34:34.540]   about experiencing the presence of God here.
[00:34:34.540 --> 00:34:35.860]   Not just explaining things
[00:34:35.860 --> 00:34:37.900]   because you don't just need more explanation,
[00:34:37.900 --> 00:34:40.020]   you need to experience God.
[00:34:40.020 --> 00:34:42.020]   He's real and he's near.
[00:34:42.020 --> 00:34:44.780]   It's the reason why we're hosting a national gathering
[00:34:44.780 --> 00:34:46.820]   for young adults all across the country
[00:34:46.820 --> 00:34:48.860]   because we want to consecrate,
[00:34:48.860 --> 00:34:51.580]   commit an entire week and three days
[00:34:51.580 --> 00:34:53.760]   to giving ourselves over to experiencing
[00:34:53.760 --> 00:34:55.540]   as much of God as we can.
[00:34:55.540 --> 00:34:56.960]   Is that emotional, Kylan?
[00:34:56.960 --> 00:34:58.060]   Yes, it's emotional.
[00:34:58.060 --> 00:34:59.060]   Is that intellectual, Kylan?
[00:34:59.060 --> 00:35:00.300]   Yes, it's intellectual.
[00:35:00.300 --> 00:35:01.740]   It's heart, soul, mind, strength.
[00:35:01.740 --> 00:35:04.100]   That's the entirety of who you are,
[00:35:04.100 --> 00:35:08.140]   experiencing the entirety of who God is.
[00:35:08.140 --> 00:35:11.860]   Like we don't wanna just sleepwalk through life.
[00:35:11.860 --> 00:35:15.240]   So many Christians, they're content to do it.
[00:35:15.240 --> 00:35:20.180]   Woke up for a moment and they fell back asleep again
[00:35:20.180 --> 00:35:24.460]   and they sleepwalk their way through life.
[00:35:24.460 --> 00:35:26.380]   We don't want that because we know
[00:35:26.380 --> 00:35:29.920]   God has not just saved us into eternity one day,
[00:35:29.920 --> 00:35:32.420]   he has saved us into eternity right now.
[00:35:32.420 --> 00:35:35.660]   Life, abundant life is available,
[00:35:35.660 --> 00:35:39.340]   which is why we're willing to give up everything,
[00:35:39.340 --> 00:35:44.340]   give up as much as required so that we might get everything,
[00:35:44.340 --> 00:35:48.700]   so that we might get more of God.
[00:35:48.700 --> 00:35:49.700]   That's the heart.
[00:35:49.700 --> 00:35:52.820]   That's what Isaiah 55 is talking about in verse six.
[00:35:52.820 --> 00:35:55.080]   He says, "Seek the Lord while he may be found.
[00:35:55.080 --> 00:35:56.580]   "Call upon him while he's near.
[00:35:56.580 --> 00:35:58.140]   "Let the wicked forsake his way,
[00:35:58.140 --> 00:35:59.600]   "the unrighteous man his thoughts.
[00:35:59.600 --> 00:36:00.840]   "Let him return to the Lord
[00:36:00.840 --> 00:36:03.060]   "so that he might have compassion on him.
[00:36:03.060 --> 00:36:04.980]   "To our God, for he will abundantly pardon."
[00:36:04.980 --> 00:36:06.100]   Do you hear it?
[00:36:06.100 --> 00:36:07.500]   Who is God pardoning?
[00:36:07.500 --> 00:36:09.860]   Wicked people, unrighteous people.
[00:36:09.860 --> 00:36:14.860]   And yet if they return, compassion, forgiveness,
[00:36:14.860 --> 00:36:18.340]   abundant pardon, that's what's available
[00:36:18.340 --> 00:36:21.380]   if we would only return, if we would only remember,
[00:36:21.380 --> 00:36:23.040]   if we would only repent.
[00:36:23.040 --> 00:36:26.340]   But here's my fear.
[00:36:28.620 --> 00:36:33.340]   Because I am you, I've sat in these seats.
[00:36:33.340 --> 00:36:34.500]   Here's my fear.
[00:36:34.500 --> 00:36:40.780]   You will know God is the source of all satisfaction.
