
[00:00:00.000 --> 00:00:02.740]   (ethereal music)
[00:15:22.720 --> 00:15:24.360]   I think it's because she loves me
[00:15:24.360 --> 00:15:26.920]   and she's trying to save my street cred.
[00:15:26.920 --> 00:15:30.160]   She's being honest for my good.
[00:15:30.160 --> 00:15:32.000]   And because she, and the reason why
[00:15:32.000 --> 00:15:33.560]   is because she respects me.
[00:15:33.560 --> 00:15:37.560]   You can be honest with God because you respect him.
[00:15:37.560 --> 00:15:40.960]   You see, honesty is a way of honoring someone.
[00:15:40.960 --> 00:15:41.920]   And so the first thing you gotta do
[00:15:41.920 --> 00:15:43.600]   is you gotta come real to him.
[00:15:43.600 --> 00:15:45.320]   You gotta be honest with him.
[00:15:45.320 --> 00:15:47.800]   Again, I'm not telling you to rip,
[00:15:47.800 --> 00:15:51.200]   like to just kind of pop off on him or be disrespectful
[00:15:51.200 --> 00:15:53.120]   because the two of you were in very different weight classes
[00:15:53.120 --> 00:15:54.120]   and you can't handle that son.
[00:15:54.120 --> 00:15:55.280]   And yet what you do need to know
[00:15:55.280 --> 00:15:59.800]   is you can come very legitimately sincere
[00:15:59.800 --> 00:16:01.440]   if in fact you find yourself frustrated
[00:16:01.440 --> 00:16:02.600]   with something in life.
[00:16:02.600 --> 00:16:06.420]   Now, does that mean that he owes you an answer?
[00:16:06.420 --> 00:16:08.240]   If you come and you ask him questions,
[00:16:08.240 --> 00:16:09.520]   does that mean that he's gonna tell you
[00:16:09.520 --> 00:16:11.620]   everything you wanna know?
[00:16:11.620 --> 00:16:13.400]   No, it's interesting.
[00:16:13.400 --> 00:16:16.280]   Abram comes and he does ask God a question.
[00:16:16.280 --> 00:16:18.680]   And yet what you see is God gives him the silent treatment.
[00:16:18.680 --> 00:16:21.900]   Like he does not give him a reply at all,
[00:16:21.900 --> 00:16:23.560]   so much so that when you get to verse three,
[00:16:23.560 --> 00:16:25.800]   it's like the beginning of a new dialogue.
[00:16:25.800 --> 00:16:27.600]   It says, "And Abram said,
[00:16:27.600 --> 00:16:29.820]   "Behold, you've given me no offspring
[00:16:29.820 --> 00:16:32.100]   "and a member of my household will be my heir.
[00:16:32.100 --> 00:16:35.480]   "And then finally, behold, the word of the Lord came to him.
[00:16:35.480 --> 00:16:36.880]   "This man shall not be your heir.
[00:16:36.880 --> 00:16:39.320]   "Your very own son shall be your heir."
[00:16:39.320 --> 00:16:43.920]   Why doesn't God answer Abram the first time?
[00:16:44.800 --> 00:16:47.480]   Like he shows up and he asks a legitimate question.
[00:16:47.480 --> 00:16:49.880]   Why does God choose to plead the fifth
[00:16:49.880 --> 00:16:51.220]   and not engage with him?
[00:16:51.220 --> 00:16:53.780]   For this reason,
[00:16:53.780 --> 00:16:56.520]   you don't have to understand everything to trust God.
[00:16:56.520 --> 00:17:01.840]   You don't have to understand everything to trust God.
[00:17:01.840 --> 00:17:03.120]   He doesn't owe you an answer
[00:17:03.120 --> 00:17:05.800]   because an answer doesn't make him trustworthy.
[00:17:05.800 --> 00:17:08.460]   His character does.
[00:17:08.460 --> 00:17:10.720]   Like if you've ever wondered,
[00:17:10.720 --> 00:17:13.040]   like, God, why aren't you answering my questions?
[00:17:13.040 --> 00:17:14.700]   Why, God, aren't you answering my prayers?
[00:17:14.700 --> 00:17:15.960]   I'll tell you why he isn't.
[00:17:15.960 --> 00:17:17.800]   It's because you're not ready for it.
[00:17:17.800 --> 00:17:21.160]   It doesn't mean that he wants to leave you
[00:17:21.160 --> 00:17:22.360]   where you are for long.
[00:17:22.360 --> 00:17:25.680]   Maybe he's trying to grow something up in you
[00:17:25.680 --> 00:17:28.840]   or maybe he's trying to grow something out of you.
[00:17:28.840 --> 00:17:31.140]   But if he's not answering your questions,
[00:17:31.140 --> 00:17:32.480]   responding to your prayer,
[00:17:32.480 --> 00:17:37.000]   it may be because he's wanting to do something in you
[00:17:37.000 --> 00:17:39.640]   before he does something through you.
[00:17:39.640 --> 00:17:41.120]   You just may not be ready yet,
[00:17:41.960 --> 00:17:45.520]   which ironically is exactly Abram's situation.
[00:17:45.520 --> 00:17:47.880]   Abram, he asks God, doesn't reply.
[00:17:47.880 --> 00:17:49.880]   He asks again and God's like, okay, fine.
[00:17:49.880 --> 00:17:51.520]   You want to know, guess what?
[00:17:51.520 --> 00:17:53.200]   Your heir shall be your own son.
[00:17:53.200 --> 00:17:55.000]   He tells Abram for the very first time,
[00:17:55.000 --> 00:17:59.400]   specifically where the blessing will come from.
[00:17:59.400 --> 00:18:01.300]   It's not through a general descendant.
[00:18:01.300 --> 00:18:03.160]   It's not through his offspring.
[00:18:03.160 --> 00:18:04.960]   It's not through some seed.
[00:18:04.960 --> 00:18:07.120]   It's through his son.
[00:18:07.120 --> 00:18:09.920]   And what you see is Abram takes this information
[00:18:11.360 --> 00:18:15.600]   and he absolutely ruins his story with it
[00:18:15.600 --> 00:18:18.280]   because he does not choose to receive that news
[00:18:18.280 --> 00:18:21.560]   and trust God by continuing to remain faithful to his wife
[00:18:21.560 --> 00:18:23.000]   who has a barren womb.
[00:18:23.000 --> 00:18:26.960]   Instead, he decides to take matters into his own hands
[00:18:26.960 --> 00:18:29.760]   and he sleeps with his servant, Hagar.
[00:18:29.760 --> 00:18:33.180]   And what he does is he prolongs the fulfillment
[00:18:33.180 --> 00:18:36.100]   of God's promise by 12 years.
[00:18:36.100 --> 00:18:38.760]   You see, God knows, hey, you may not be ready
[00:18:38.760 --> 00:18:41.240]   for the information that I'm wanting to give to you.
[00:18:41.240 --> 00:18:44.880]   And we need to trust him that that may, in fact, be true.
[00:18:44.880 --> 00:18:45.760]   Like, it's fascinating.
[00:18:45.760 --> 00:18:48.840]   God called Abram to follow him in Genesis 12.
[00:18:48.840 --> 00:18:51.740]   And when you look at it, five different times,
[00:18:51.740 --> 00:18:54.000]   he tells him, hey, all of the promises
[00:18:54.000 --> 00:18:57.760]   that I'm giving to you, they're not gonna come through you.
[00:18:57.760 --> 00:18:59.060]   They're gonna come through me.
[00:18:59.060 --> 00:18:59.900]   We see it.
[00:18:59.900 --> 00:19:02.440]   He says in chapter 12, he says, I, talking about God,
[00:19:02.440 --> 00:19:04.320]   I will show you the land.
[00:19:04.320 --> 00:19:05.720]   I will make you a great nation.
[00:19:05.720 --> 00:19:07.200]   I will give you a name.
[00:19:07.200 --> 00:19:11.560]   I will bless you and I will curse those who dishonor you.
[00:19:11.560 --> 00:19:12.880]   So then let me ask you this,
[00:19:12.880 --> 00:19:15.320]   because I think it's gonna finally make its way home
[00:19:15.320 --> 00:19:16.840]   for us here in the room.
[00:19:16.840 --> 00:19:20.040]   Why doesn't Abram choose to trust in God?
[00:19:20.040 --> 00:19:23.560]   Why does he take matters into his own hands in this moment?
[00:19:23.560 --> 00:19:26.760]   If he has God's promise, if he knows what God's going to do,
[00:19:26.760 --> 00:19:29.600]   why then does he circumvent the process?
[00:19:29.600 --> 00:19:34.240]   Not because he doesn't think God can do it,
[00:19:35.440 --> 00:19:37.440]   because he doesn't think God will do it.
[00:19:37.440 --> 00:19:40.840]   You see, he questions his character,
[00:19:40.840 --> 00:19:43.400]   which feels really shameful to say out loud.
[00:19:43.400 --> 00:19:45.680]   Like we all hear that and we're like, how dare he do that?
[00:19:45.680 --> 00:19:47.960]   And yet we all do this
[00:19:47.960 --> 00:19:50.800]   in the secrecy of our private lives, don't we?
[00:19:50.800 --> 00:19:52.900]   We all look at the things that God has said,
[00:19:52.900 --> 00:19:55.280]   and in some way, and at some time,
[00:19:55.280 --> 00:19:58.400]   we feel like we're the exception to that rule.
[00:19:58.400 --> 00:20:01.280]   So yeah, sure, like God has come, or Christ has come
[00:20:01.280 --> 00:20:03.840]   that you might have life and have life abundantly,
[00:20:03.840 --> 00:20:06.200]   but that may be true for everybody else.
[00:20:06.200 --> 00:20:08.360]   But the thing is, like, you don't know my family,
[00:20:08.360 --> 00:20:12.280]   you don't know my history, you don't know my hope.
[00:20:12.280 --> 00:20:13.680]   Like, you're not gonna be able to lead me
[00:20:13.680 --> 00:20:15.560]   into abundant life because you haven't seen
[00:20:15.560 --> 00:20:16.600]   the mess that I've made.
[00:20:16.600 --> 00:20:19.240]   Or we know his promise to work all things together
[00:20:19.240 --> 00:20:20.080]   for the good of those who love him
[00:20:20.080 --> 00:20:21.280]   and are called according to his purpose.
[00:20:21.280 --> 00:20:23.000]   Except we look at us and we're like, dude,
[00:20:23.000 --> 00:20:25.840]   have you seen the mistakes that I've made?
[00:20:25.840 --> 00:20:27.320]   How wrong I've gone?
[00:20:27.320 --> 00:20:28.760]   There's no way back for me.
[00:20:28.760 --> 00:20:29.840]   That may work for other people.
[00:20:29.840 --> 00:20:30.960]   That's not gonna work for me.
[00:20:30.960 --> 00:20:32.400]   I'm the exception to that.
[00:20:32.400 --> 00:20:35.040]   Or we know the reality that nothing can separate us
[00:20:35.040 --> 00:20:37.480]   from the love of God, but the truth of the matter is,
[00:20:37.480 --> 00:20:39.200]   Jesus, you don't know what I've done.
[00:20:39.200 --> 00:20:43.240]   You don't know how deep the stain actually goes.
[00:20:43.240 --> 00:20:45.480]   And so we look to God and we claim
[00:20:45.480 --> 00:20:47.000]   what Abraham claims in this moment.
[00:20:47.000 --> 00:20:48.760]   We say that we're the exception.
[00:20:48.760 --> 00:20:51.520]   But here's the thing.
[00:20:51.520 --> 00:20:54.160]   There are no exceptions to God's promises.
[00:20:54.160 --> 00:20:56.800]   Every promise in the scripture
[00:20:56.800 --> 00:20:59.400]   for those that believe in Christ,
[00:21:00.680 --> 00:21:02.480]   those promises are true for them.
[00:21:02.480 --> 00:21:04.320]   And that includes you.
[00:21:04.320 --> 00:21:06.160]   That's why God shows up in this moment
[00:21:06.160 --> 00:21:07.400]   and he rebukes Abraham.
[00:21:07.400 --> 00:21:10.360]   Like he shows up and he says, behold, that word behold,
[00:21:10.360 --> 00:21:13.080]   it's the idea of, hey, whoa, hold up.
[00:21:13.080 --> 00:21:14.560]   Like he's trying to get Abraham's attention.
[00:21:14.560 --> 00:21:16.320]   I'm like, hey, wait, you're off track.
[00:21:16.320 --> 00:21:19.160]   Let's get back on track because what you're saying is crazy.
[00:21:19.160 --> 00:21:20.320]   It doesn't make any sense.
[00:21:20.320 --> 00:21:24.560]   And I love that it says the word of the Lord came to him.
[00:21:24.560 --> 00:21:26.240]   It's the first time that language,
[00:21:26.240 --> 00:21:28.520]   the word of the Lord ever appears in the Bible.
[00:21:28.520 --> 00:21:30.480]   And the reason it appears in this moment
[00:21:30.480 --> 00:21:33.680]   is it's the word of the Lord that Abraham forgot.
[00:21:33.680 --> 00:21:36.240]   And so that word comes to him.
[00:21:36.240 --> 00:21:39.040]   And here's the truth for us tonight.
[00:21:39.040 --> 00:21:41.160]   Many of us, we don't trust God
[00:21:41.160 --> 00:21:43.400]   because he hasn't told us the answers
[00:21:43.400 --> 00:21:45.680]   to the questions that we've been asking.
[00:21:45.680 --> 00:21:46.960]   And because that's true,
[00:21:46.960 --> 00:21:49.400]   we let our feelings tell us who he is
[00:21:49.400 --> 00:21:52.200]   rather than letting his word do all the talking instead.
[00:21:52.200 --> 00:21:55.000]   Like it's typical.
[00:21:55.000 --> 00:21:57.520]   I visit with people all the time.
[00:21:57.520 --> 00:21:59.360]   I myself was one of them.
[00:21:59.360 --> 00:22:03.880]   We get so hung up on God's unrevealed will.
[00:22:03.880 --> 00:22:05.520]   Like those things that are out in the future,
[00:22:05.520 --> 00:22:06.640]   which we know nothing about.
[00:22:06.640 --> 00:22:07.800]   What am I gonna do for my job?
[00:22:07.800 --> 00:22:08.640]   Who am I gonna marry?
[00:22:08.640 --> 00:22:09.680]   Are they the one?
[00:22:09.680 --> 00:22:11.440]   God, am I always gonna struggle like this?
[00:22:11.440 --> 00:22:13.520]   Am I ever going to get over this pain?
[00:22:13.520 --> 00:22:14.880]   Am I ever going to find God
[00:22:14.880 --> 00:22:17.000]   that this shame actually is subdued?
[00:22:17.000 --> 00:22:20.560]   We start asking all of these questions about the future.
[00:22:20.560 --> 00:22:22.920]   And what we do being so focused
[00:22:22.920 --> 00:22:24.720]   on the unrevealed will of God
[00:22:24.720 --> 00:22:27.560]   is we forget about the revealed will of God.
[00:22:27.560 --> 00:22:29.480]   We become so transfixed
[00:22:29.480 --> 00:22:31.520]   on what's gonna happen in the future
[00:22:31.520 --> 00:22:33.800]   that we forget what God has said about the past,
[00:22:33.800 --> 00:22:36.040]   even though it was he who was in the past
[00:22:36.040 --> 00:22:37.160]   that has everything to say
[00:22:37.160 --> 00:22:39.080]   about what's happening in your future.
[00:22:39.080 --> 00:22:45.640]   You see, so many of us, we struggle to trust God
[00:22:45.640 --> 00:22:47.840]   because the truth of the matter is
[00:22:47.840 --> 00:22:49.240]   we're willing to come to God
[00:22:49.240 --> 00:22:51.080]   and maybe we're even honest with God,
[00:22:51.080 --> 00:22:52.680]   but we don't want to receive
[00:22:52.680 --> 00:22:57.200]   God's honest word in return to us.
[00:22:58.040 --> 00:22:59.240]   We want to say our piece,
[00:22:59.240 --> 00:23:00.360]   but then we don't want to receive
[00:23:00.360 --> 00:23:03.160]   what he has to say in response.
[00:23:03.160 --> 00:23:06.000]   And yet the reality is there's no relationship
[00:23:06.000 --> 00:23:07.680]   in that sort of situation.
[00:23:07.680 --> 00:23:11.840]   God has much he wants to say to us.
[00:23:11.840 --> 00:23:15.360]   And that's why we've got to get into this book.
[00:23:15.360 --> 00:23:18.040]   That's why we've got to spend time in this word.
[00:23:18.040 --> 00:23:20.600]   Like this is not just an archaic text,
[00:23:20.600 --> 00:23:23.680]   something locked away long ago from a time well spent.
[00:23:23.680 --> 00:23:27.400]   No, this is a book that is speaking live today to you.
[00:23:27.400 --> 00:23:28.240]   It's relevant.
[00:23:28.240 --> 00:23:29.760]   It is a timeless truth.
[00:23:29.760 --> 00:23:31.600]   And so you need to read its words.
[00:23:31.600 --> 00:23:33.240]   You need to marinate in its scriptures.
[00:23:33.240 --> 00:23:35.720]   You need to spend time learning what it says
[00:23:35.720 --> 00:23:38.400]   because these are not just principles to know.
[00:23:38.400 --> 00:23:41.440]   This is evidence as to who God is.
[00:23:41.440 --> 00:23:45.000]   And the reason you find yourself struggling to trust in God
[00:23:45.000 --> 00:23:47.040]   is because you're questioning his character.
[00:23:47.040 --> 00:23:48.200]   And he's like, no, no, no, no, no.
[00:23:48.200 --> 00:23:49.800]   Don't question my character.
[00:23:49.800 --> 00:23:51.520]   Remember who I am.
[00:23:51.520 --> 00:23:53.560]   Yeah, your circumstances may be sideways.
[00:23:53.560 --> 00:23:56.360]   Things may feel crazy, but the truth of the matter is
[00:23:56.360 --> 00:23:59.000]   everything can be falling apart, but I'm not.
[00:23:59.000 --> 00:24:00.960]   I'm still in control.
[00:24:00.960 --> 00:24:02.240]   I'm still sovereign supreme.
[00:24:02.240 --> 00:24:03.400]   I'm still on my throne.
[00:24:03.400 --> 00:24:04.880]   You can trust in me.
[00:24:04.880 --> 00:24:07.640]   And so we've got to be willing.
[00:24:07.640 --> 00:24:12.000]   We got to be willing to admit the fact
[00:24:12.000 --> 00:24:14.320]   that we don't have to understand everything to trust him.
[00:24:14.320 --> 00:24:20.520]   That's why God tells Abram to do what he does next.
[00:24:20.520 --> 00:24:21.880]   Because even though we have doubt,
[00:24:21.880 --> 00:24:24.320]   there is something that we can do with it.
[00:24:24.320 --> 00:24:26.600]   It says in verse five, and he brought him outside
[00:24:26.600 --> 00:24:28.600]   and he said to him, "Hey, look toward heaven
[00:24:28.600 --> 00:24:31.600]   "and number the stars if you're able even to number them."
[00:24:31.600 --> 00:24:35.040]   And then he said, "Hey, so shall your offspring be."
[00:24:35.040 --> 00:24:36.200]   And Abram believed the Lord
[00:24:36.200 --> 00:24:38.520]   and he counted it to him as righteousness.
[00:24:38.520 --> 00:24:39.640]   I love this.
[00:24:39.640 --> 00:24:43.760]   God looks at Abram who is questioning his character
[00:24:43.760 --> 00:24:46.240]   and knowing that, hey, you're struggling to trust me
[00:24:46.240 --> 00:24:47.080]   in this moment.
[00:24:47.080 --> 00:24:49.760]   God, he doesn't plead his innocence.
[00:24:49.760 --> 00:24:53.600]   He doesn't grovel for him to understand.
[00:24:54.480 --> 00:24:57.520]   Because God knows, okay, if it's my character in question,
[00:24:57.520 --> 00:25:01.480]   character is not proven by way of what I say.
[00:25:01.480 --> 00:25:03.480]   Character is proven by way of what I do.
[00:25:03.480 --> 00:25:06.440]   Like you can say you're kind,
[00:25:06.440 --> 00:25:11.520]   but you actually convince someone that you are
[00:25:11.520 --> 00:25:13.080]   whenever you take the time to talk to them,
[00:25:13.080 --> 00:25:15.240]   even if it means you got to go out of your way.
[00:25:15.240 --> 00:25:17.240]   You can say you're humble,
[00:25:17.240 --> 00:25:19.920]   but it's way more convincing to lavish praise
[00:25:19.920 --> 00:25:20.800]   upon other people,
[00:25:20.800 --> 00:25:23.600]   even though you did the majority of the work.
[00:25:23.600 --> 00:25:25.960]   Like you can say that you're reliable,
[00:25:25.960 --> 00:25:29.560]   but it's way more convincing to actually follow through
[00:25:29.560 --> 00:25:30.680]   on the promises you make.
[00:25:30.680 --> 00:25:32.360]   See how that works?
[00:25:32.360 --> 00:25:33.960]   It's why when you apply for a job,
[00:25:33.960 --> 00:25:35.200]   they want character references.
[00:25:35.200 --> 00:25:36.560]   Why do they want character references?
[00:25:36.560 --> 00:25:39.280]   Because they may be able to get a good impression of you,
[00:25:39.280 --> 00:25:42.160]   but they cannot ascertain the quality of your character
[00:25:42.160 --> 00:25:43.200]   in a single interview.
[00:25:43.200 --> 00:25:44.040]   They've got to talk to people
[00:25:44.040 --> 00:25:45.440]   that have spent time with you,
[00:25:45.440 --> 00:25:46.480]   because the truth of the matter is,
[00:25:46.480 --> 00:25:50.760]   character is proven through consistent evidence over time.
[00:25:50.760 --> 00:25:52.720]   And so that's why God takes Abram and he's like,
[00:25:52.720 --> 00:25:54.440]   "Let's go look at the stars."
[00:25:54.440 --> 00:25:59.280]   Because he knows, Abram stands before those stars.
[00:25:59.280 --> 00:26:02.520]   He and we will remember who you're dealing with.
[00:26:02.520 --> 00:26:05.800]   You'll remember who you're dealing with.
[00:26:05.800 --> 00:26:06.920]   It's the third thing you got to do
[00:26:06.920 --> 00:26:11.120]   if you want to build a relationship of trust with God.
[00:26:11.120 --> 00:26:12.000]   Like, I love it.
[00:26:12.000 --> 00:26:15.400]   He doesn't come to Abram all punitively.
[00:26:15.400 --> 00:26:16.320]   He doesn't look at him and say,
[00:26:16.320 --> 00:26:18.160]   "Okay, son, you're going to doubt me?
[00:26:18.160 --> 00:26:20.080]   Let's step outside and take a look at those.
[00:26:20.080 --> 00:26:20.920]   What do you think of them?
[00:26:20.920 --> 00:26:22.040]   You want to go ahead and start counting them?
[00:26:22.040 --> 00:26:24.320]   Yeah, you want to be real serious about this?"
[00:26:24.320 --> 00:26:26.400]   He doesn't do that with them.
[00:26:26.400 --> 00:26:28.800]   He takes Abram and he does.
[00:26:28.800 --> 00:26:33.000]   He walks him out and he says, "Hey, look up.
[00:26:33.000 --> 00:26:40.200]   I put all of those where they are.
[00:26:40.200 --> 00:26:42.480]   I'm the star maker.
[00:26:42.480 --> 00:26:46.720]   The scriptures say that God breathed them into existence.
[00:26:46.720 --> 00:26:50.040]   I'm the creator of the cosmos.
[00:26:50.040 --> 00:26:52.200]   If I can do that,
[00:26:52.200 --> 00:26:55.680]   don't you think I can take care of your boy?
[00:26:55.680 --> 00:26:59.040]   Don't you think I can provide for you a son?"
[00:26:59.040 --> 00:27:01.600]   I love it.
[00:27:01.600 --> 00:27:03.400]   David in Psalm 8,
[00:27:03.400 --> 00:27:05.800]   he references a similar sort of situation
[00:27:05.800 --> 00:27:07.600]   where he had to come face to face
[00:27:07.600 --> 00:27:09.480]   and gain a new perspective on who God was.
[00:27:09.480 --> 00:27:13.240]   And the way that he did was by looking at the night sky.
[00:27:13.240 --> 00:27:14.080]   That says in verse three,
[00:27:14.080 --> 00:27:15.960]   "When I look at your heavens, the work of your fingers,
[00:27:15.960 --> 00:27:17.760]   the moon and the stars, which you've set in place,
[00:27:17.760 --> 00:27:20.280]   what is man that you're mindful of him?
[00:27:20.280 --> 00:27:22.560]   The son of man that you care for."
[00:27:22.560 --> 00:27:24.840]   I think that's why God tells Abram to step outside
[00:27:24.840 --> 00:27:25.680]   and look at the stars,
[00:27:25.680 --> 00:27:27.240]   not just because he wants him to get to counting,
[00:27:27.240 --> 00:27:29.600]   because he wants him to get a new perspective.
[00:27:29.600 --> 00:27:34.160]   You see, he wants Abram to go from
[00:27:34.160 --> 00:27:36.280]   telling God all about his problems
[00:27:36.280 --> 00:27:40.840]   to telling his problems all about his God.
[00:27:40.840 --> 00:27:43.560]   He wants to shift his perspective.
[00:27:43.560 --> 00:27:44.520]   Now, the truth of the matter is,
[00:27:44.520 --> 00:27:46.600]   I know it's not feasible for all of us to do this,
[00:27:46.600 --> 00:27:48.400]   to jet set to some desert nearby
[00:27:48.400 --> 00:27:49.800]   and get underneath the night sky
[00:27:49.800 --> 00:27:52.040]   and look at the cosmos above.
[00:27:52.040 --> 00:27:53.520]   I know that that's not feasible for us,
[00:27:53.520 --> 00:27:55.840]   but yet it is feasible for us
[00:27:55.840 --> 00:27:57.520]   to block some time on the calendar,
[00:27:57.520 --> 00:27:59.320]   to take a day off work,
[00:27:59.320 --> 00:28:02.080]   to set aside some time every single month
[00:28:02.080 --> 00:28:07.080]   so that way we can not only work for God,
[00:28:07.080 --> 00:28:09.200]   but we can actually walk with God.
[00:28:09.200 --> 00:28:13.240]   I remember as a student in college,
[00:28:13.240 --> 00:28:15.960]   I would sit on the front steps
[00:28:15.960 --> 00:28:18.120]   of the administration building at Texas A&M,
[00:28:18.120 --> 00:28:21.960]   and it was there that I regularly found myself
[00:28:21.960 --> 00:28:24.840]   meeting with God,
[00:28:24.840 --> 00:28:26.480]   and under the night sky there,
[00:28:26.480 --> 00:28:30.320]   learning who he was and what he was like,
[00:28:30.320 --> 00:28:31.880]   what his heart beat for,
[00:28:31.880 --> 00:28:33.480]   what, in fact, he cared about,
[00:28:33.480 --> 00:28:35.280]   what he had to say about me,
[00:28:35.280 --> 00:28:36.120]   and what it looked like for me
[00:28:36.120 --> 00:28:38.440]   to actually internalize those truths.
[00:28:38.440 --> 00:28:42.160]   It was by way of me setting aside time to be with him
[00:28:42.160 --> 00:28:44.840]   that I was able to learn who he was
[00:28:44.840 --> 00:28:46.760]   and thus who I am.
[00:28:46.760 --> 00:28:48.960]   God wants to do the same thing for you.
[00:28:48.960 --> 00:28:52.320]   The truth is, we just don't often set that time aside,
[00:28:52.320 --> 00:28:54.560]   but it's much easier to do than we think.
[00:28:54.560 --> 00:28:57.480]   We just gotta commit ourselves to doing it.
[00:28:57.480 --> 00:29:01.360]   And the thing is, when we do this,
[00:29:01.360 --> 00:29:03.120]   what happens is our trust rises,
[00:29:03.120 --> 00:29:04.940]   because even when we can't make sense
[00:29:04.940 --> 00:29:08.480]   of the world around or the situations
[00:29:08.480 --> 00:29:09.760]   we find ourselves suffering through,
[00:29:09.760 --> 00:29:11.040]   we can still look at God and say,
[00:29:11.040 --> 00:29:14.380]   man, this may all feel like chaos, but you don't.
[00:29:14.380 --> 00:29:17.560]   This may all feel disordered, but you aren't.
[00:29:17.560 --> 00:29:19.760]   You, God, are still good.
[00:29:19.760 --> 00:29:21.320]   And so even though it may feel like
[00:29:21.320 --> 00:29:25.120]   all of my reality is spinning into disarray,
[00:29:25.120 --> 00:29:27.080]   you, God, are still here,
[00:29:27.080 --> 00:29:28.840]   you, God, are still good,
[00:29:28.840 --> 00:29:32.080]   and you, God, are still committed to me.
[00:29:32.080 --> 00:29:36.400]   Which, interestingly, is where this story ends.
[00:29:36.400 --> 00:29:38.960]   We see in verse six
[00:29:38.960 --> 00:29:42.280]   that Abram believed in God
[00:29:42.280 --> 00:29:44.760]   and it was counted to him as righteousness.
[00:29:44.760 --> 00:29:48.040]   And so he believes in God according to his character.
[00:29:48.040 --> 00:29:49.960]   Again, God takes him out, shows him the stars,
[00:29:49.960 --> 00:29:54.960]   and it evidences to Abram who God is.
[00:29:54.960 --> 00:29:57.060]   And yet as we keep going,
[00:29:57.060 --> 00:29:59.000]   we find ourselves in this moment
[00:29:59.000 --> 00:30:01.240]   that is honestly kind of strange.
[00:30:01.240 --> 00:30:02.840]   Like, you read through it and you're like,
[00:30:02.840 --> 00:30:04.640]   what is happening here?
[00:30:04.640 --> 00:30:08.480]   And yet God wants to ratify not only his character,
[00:30:08.480 --> 00:30:11.400]   but also his commitment to Abram and to ourselves.
[00:30:11.400 --> 00:30:13.720]   So it says this in verse seven.
[00:30:13.720 --> 00:30:15.200]   And he said to him,
[00:30:15.200 --> 00:30:18.080]   I'm the Lord who brought you out from Ur of the Chaldeans
[00:30:18.080 --> 00:30:20.840]   to give you this land to possess.
[00:30:20.840 --> 00:30:22.360]   But Abram said, oh, Lord God,
[00:30:22.360 --> 00:30:25.280]   how am I to know that I shall possess it?
[00:30:25.280 --> 00:30:27.920]   And he said to him, bring me a heifer three years old,
[00:30:27.920 --> 00:30:30.240]   a female goat three years old, a ram three years old,
[00:30:30.240 --> 00:30:31.520]   a turtle dove, a young pigeon.
[00:30:31.520 --> 00:30:32.560]   See how it gets odd?
[00:30:32.560 --> 00:30:36.960]   And he brought him all these and he cut them in half.
[00:30:36.960 --> 00:30:38.600]   Gets a little bit more odd.
[00:30:38.600 --> 00:30:41.560]   And he laid each half over against the other,
[00:30:41.560 --> 00:30:43.280]   but he didn't cut the birds in half.
[00:30:43.280 --> 00:30:45.640]   And when the birds of prey came down on the carcass,
[00:30:45.640 --> 00:30:46.960]   Adam drove them away.
[00:30:46.960 --> 00:30:48.520]   The Bible is just odd sometimes.
[00:30:48.520 --> 00:30:49.840]   You know, you read this stuff and you're like,
[00:30:49.840 --> 00:30:51.500]   what on earth is happening?
[00:30:51.500 --> 00:30:54.700]   There's good reason for why all of this is happening.
[00:30:54.700 --> 00:30:56.960]   Because while admittedly we have no category
[00:30:56.960 --> 00:30:58.640]   for what's happening in this text,
[00:30:58.640 --> 00:31:00.140]   Abram does, you see it.
[00:31:00.140 --> 00:31:02.560]   Like God starts asking random stuff
[00:31:02.560 --> 00:31:03.560]   and Abram's like, yes, sir.
[00:31:03.560 --> 00:31:05.160]   And he just starts going and he finds the animals
[00:31:05.160 --> 00:31:06.120]   and he starts cutting them in half
[00:31:06.120 --> 00:31:07.600]   and he starts splitting the pieces.
[00:31:07.600 --> 00:31:10.880]   Clearly he understands what God has asked and we do not.
[00:31:10.880 --> 00:31:12.140]   So it begs the question,
[00:31:12.140 --> 00:31:14.120]   what was happening in their context
[00:31:14.120 --> 00:31:17.840]   to help us realize what in fact this means?
[00:31:17.840 --> 00:31:19.680]   Well, Abram knows the minute God starts giving
[00:31:19.680 --> 00:31:21.440]   all the instructions, what God is wanting to do
[00:31:21.440 --> 00:31:24.760]   is he is wanting to set up a blood path covenant,
[00:31:24.760 --> 00:31:28.200]   which was a ritual ceremony in the ancient Near East
[00:31:28.200 --> 00:31:30.680]   where two parties would enter into an agreement
[00:31:30.680 --> 00:31:33.160]   with one another and they would walk through the pieces
[00:31:33.160 --> 00:31:37.960]   of these animals one after the other, testifying
[00:31:37.960 --> 00:31:40.920]   to each other that if they don't keep their oath,
[00:31:40.920 --> 00:31:45.560]   as was done to this animal, so shall it be done to me.
[00:31:45.560 --> 00:31:47.720]   It's declaring a consequence
[00:31:47.720 --> 00:31:49.820]   if they fail to keep their commitment.
[00:31:49.820 --> 00:31:53.940]   And the reason God does it with Abram in this moment
[00:31:53.940 --> 00:31:57.440]   is because he knows, Abram, he's questioning,
[00:31:57.440 --> 00:31:58.940]   hey, can I trust you God?
[00:31:58.940 --> 00:32:02.440]   And so God looks at him by way of his own suggestion
