
[00:00:00.000 --> 00:00:01.000]   Hello, friends.
[00:20:44.920 --> 00:20:51.120]   they'll dip it in blood, and they'll stick that knife blood popsicle into the ice, and
[00:20:51.120 --> 00:20:54.240]   they'll go to bed.
[00:20:54.240 --> 00:20:58.720]   Now wolves will smell the scent of that blood, and they will come in, and they will move
[00:20:58.720 --> 00:20:59.720]   towards it.
[00:20:59.720 --> 00:21:03.680]   Now what do you think will happen when the warm tongue of that wolf starts to lick on
[00:21:03.680 --> 00:21:06.500]   that blood that's there, that's dripping down?
[00:21:06.500 --> 00:21:10.960]   What happens is the warmth of their tongue, it melts the next layer of blood, and so there's
[00:21:10.960 --> 00:21:11.960]   more blood.
[00:21:11.960 --> 00:21:17.120]   The more they lick, and the more they get excited, the more there's this frenzy on top
[00:21:17.120 --> 00:21:18.720]   of this popsicle.
[00:21:18.720 --> 00:21:24.680]   What happens is while their warm tongue is melting the cold ice, the cold ice is numbing
[00:21:24.680 --> 00:21:31.760]   their tongue, until eventually this source of great delight becomes a source of death.
[00:21:31.760 --> 00:21:35.200]   What happens is now they're licking the blade, but there's now fresher blood than there's
[00:21:35.200 --> 00:21:40.160]   ever been, and more of it, and they don't know that it's theirs.
[00:21:40.160 --> 00:21:47.880]   Whenever I tell that story, I kind of always go like, "Yeah, it hurts."
[00:21:47.880 --> 00:21:53.040]   But this part of the scripture says that we've got to remind each other that it's the blessing
[00:21:53.040 --> 00:21:58.560]   of the Lord that makes the gifts that God intends for us to have gifts where there's
[00:21:58.560 --> 00:22:03.320]   no sorrow attached to them.
[00:22:03.320 --> 00:22:08.560]   Satan always wants you to focus on the reward of sin and not the result of sin, and the
[00:22:08.560 --> 00:22:11.000]   reward is so fleeting.
[00:22:11.000 --> 00:22:17.920]   You don't get enough licks of that blood popsicle to justify the blade.
[00:22:17.920 --> 00:22:18.920]   This is Proverbs 7.
[00:22:18.920 --> 00:22:21.920]   I'm going to tell you, when you read the whole thing, it's very seductive.
[00:22:21.920 --> 00:22:29.440]   It almost reads like a pornographic literature, and we are at the climax of it in verse 21.
[00:22:29.440 --> 00:22:32.720]   She has seduced him.
[00:22:32.720 --> 00:22:34.760]   Her many persuasions have enticed him.
[00:22:34.760 --> 00:22:36.120]   Her flattering lips bring him in.
[00:22:36.120 --> 00:22:39.440]   Suddenly though, here's the reality.
[00:22:39.440 --> 00:22:44.120]   He follows her as an ox goes to slaughter, as one in fetters to the discipline of a fool,
[00:22:44.120 --> 00:22:48.560]   until an arrow pierces through his liver as a bird hastens to the snare, so he does not
[00:22:48.560 --> 00:22:52.360]   know that this intimacy is not one to imbibe in.
[00:22:52.360 --> 00:22:56.720]   It's going to cost him his life.
[00:22:56.720 --> 00:23:01.400]   That same God that was there in Song of Solomon chapter 5 verse 1 is here for you in Proverbs
[00:23:01.400 --> 00:23:03.280]   chapter 7 verse 24.
[00:23:03.280 --> 00:23:05.880]   "Now, my son, my daughters, listen to me.
[00:23:05.880 --> 00:23:07.880]   Pay attention to the words of my mouth.
[00:23:07.880 --> 00:23:12.440]   Don't let your heart turn aside to the ways of the enemy, who wants you to focus on a
[00:23:12.440 --> 00:23:15.020]   fleeting reward and not the ultimate results.
[00:23:15.020 --> 00:23:19.120]   Don't stray into her paths, for many are the victims she has cast down.
[00:23:19.120 --> 00:23:20.440]   Numerous are her slain."
[00:23:20.440 --> 00:23:25.760]   Some of you guys have died that death, haven't you?
[00:23:25.760 --> 00:23:30.360]   He just says her house, the way of the adulterous way.
[00:23:30.360 --> 00:23:33.560]   It leads to Sheol, which is just the resting place of the dead.
[00:23:33.560 --> 00:23:36.440]   It descends to the chambers of death.
[00:23:36.440 --> 00:23:42.240]   How many of us have had just the scent of there must be life over there and we move
[00:23:42.240 --> 00:23:46.400]   toward in our flesh without listening to a wise God who says, "I know it looks good.
[00:23:46.400 --> 00:23:47.640]   I know you think it'll feed you.
[00:23:47.640 --> 00:23:49.200]   I know you don't think it hurts.
[00:23:49.200 --> 00:23:52.240]   I'm just promising you, you don't understand."
[00:23:52.240 --> 00:24:01.600]   That's why you got to read Song of Solomon 1 and 2 and the first part of 3 before you
[00:24:01.600 --> 00:24:04.520]   move to that honeymoon, because God loves you.
[00:24:04.520 --> 00:24:06.880]   He wants to go well with you.
[00:24:06.880 --> 00:24:09.040]   He's not trying to rip you off.
[00:24:09.040 --> 00:24:17.520]   He's trying to save you from the way that descends to death, the unwanted pregnancy,
[00:24:17.520 --> 00:24:21.240]   the unwanted used up and discarded night.
[00:24:21.240 --> 00:24:27.560]   No, you are to be cherished and loved and valued by a lover that loves with the love
[00:24:27.560 --> 00:24:28.560]   of God.
[00:24:28.560 --> 00:24:36.040]   I'm going to tell you, you're going to need it, because this is earth and none of us are
[00:24:36.040 --> 00:24:37.040]   perfect lovers.
[00:24:37.040 --> 00:24:41.680]   That's why God, when he tells us when we're going to yoke ourselves with somebody, he
[00:24:41.680 --> 00:24:42.680]   just says, "Listen."
[00:24:42.680 --> 00:24:45.280]   In fact, if I could say it in a very crass way, I'd say this, "Don't marry somebody who's
[00:24:45.280 --> 00:24:46.440]   not already well married."
[00:24:46.440 --> 00:24:50.560]   What I mean by that is it says in the scripture, "For this cause, a man shall leave his father
[00:24:50.560 --> 00:24:53.840]   and mother and shall cleave to his wife and the two shall become as one flesh."
[00:24:53.840 --> 00:24:58.720]   We know that in the New Testament, Paul takes that verse from Genesis and he says, "This
[00:24:58.720 --> 00:25:03.160]   mystery is great, but when I speak that way, I speak of the love of Christ for the church."
[00:25:03.160 --> 00:25:06.800]   When a man comes to understand, when a woman comes to understand who God is, we do the
[00:25:06.800 --> 00:25:07.960]   exact same thing.
[00:25:07.960 --> 00:25:14.560]   We leave our mother and father and our earthly ways and we no longer pursue the earth ways.
[00:25:14.560 --> 00:25:16.000]   We begin to cleave to something else.
[00:25:16.000 --> 00:25:19.980]   We set our mind on the things above, not on the things that are on the earth, and we become
[00:25:19.980 --> 00:25:21.520]   one with God.
[00:25:21.520 --> 00:25:24.880]   We don't lean on our own understanding, but in all our ways, we acknowledge Him.
[00:25:24.880 --> 00:25:29.640]   When you become that person who forsakes and adjusts every relationship because you've
[00:25:29.640 --> 00:25:35.080]   met your lover, God, the kindness of God, and you give yourself to Him, and you no longer
[00:25:35.080 --> 00:25:40.080]   cleave to the world or run to the world, but you evaluate every new idea, every new opportunity
[00:25:40.080 --> 00:25:44.440]   by saying, "Will this bring me closer to my beloved or will this pull me away from Him
[00:25:44.440 --> 00:25:46.200]   so I can be one with Him?"
[00:25:46.200 --> 00:25:51.140]   When you find somebody who has found the love of God, who has left and forsaken the ways
[00:25:51.140 --> 00:25:55.480]   of the world and is cleaving to Him, Jesus is saying, "That's the one you want to go
[00:25:55.480 --> 00:25:57.240]   to bed with.
[00:25:57.240 --> 00:26:00.800]   That's the one you want a covenant with."
[00:26:00.800 --> 00:26:05.280]   Because they will know what forgiveness and grace and mercy, and they'll know what love
[00:26:05.280 --> 00:26:08.120]   really looks like.
[00:26:08.120 --> 00:26:13.540]   They won't be lustful people who are confused.
[00:26:13.540 --> 00:26:19.960]   They will be lovers who've been redeemed by a cross where a sovereign shepherd king has
[00:26:19.960 --> 00:26:22.520]   redeemed them.
[00:26:22.520 --> 00:26:29.560]   This woman in the story of Song of Solomon was a migrant worker.
[00:26:29.560 --> 00:26:37.240]   The man was a noble king, and he brings her home.
[00:26:37.240 --> 00:26:45.080]   And he says, "You're no longer going to live in the fields slaving to bring forth fruit
[00:26:45.080 --> 00:26:51.280]   from a cursed earth, come into the palace of relationship with me."
[00:26:51.280 --> 00:26:52.280]   Wow.
[00:26:52.280 --> 00:26:56.920]   That's what God's done with Todd Wagner.
[00:26:56.920 --> 00:26:58.960]   He's redeemed my life from the pit.
[00:26:58.960 --> 00:27:11.660]   I was a migrant worker who was being abused by a greedy slave master who had me toiling
[00:27:11.660 --> 00:27:17.600]   to find a nugget of rest under the beating heat of sin, and he redeemed my life from
[00:27:17.600 --> 00:27:19.980]   the pit.
[00:27:19.980 --> 00:27:22.360]   And I'm inviting you to know my lover.
[00:27:22.360 --> 00:27:25.840]   He's a shepherd king.
[00:27:25.840 --> 00:27:30.120]   He's the king of peace.
[00:27:30.120 --> 00:27:33.440]   Now this, you're going to see a picture of me in the Shulamite woman.
[00:27:33.440 --> 00:27:41.860]   You're going to see a picture of me in my forgetting the kindness of God and the conflict
[00:27:41.860 --> 00:27:45.420]   that I create with this God that I said I'll leave and forsake all things, I'll cleave
[00:27:45.420 --> 00:27:46.420]   only to you.
[00:27:46.420 --> 00:27:48.980]   Sometimes I get indifferent to God, even to this day.
[00:27:48.980 --> 00:27:52.460]   It's unbelievable, but I do.
[00:27:52.460 --> 00:27:54.940]   And he's still so tender towards me.
[00:27:54.940 --> 00:27:59.080]   But watch this.
[00:27:59.080 --> 00:28:02.080]   Verse three.
[00:28:02.080 --> 00:28:07.240]   What you're going to have here is the woman, and she's going to have a dream.
[00:28:07.240 --> 00:28:09.080]   And you can really look at it one of two ways.
[00:28:09.080 --> 00:28:10.920]   It either really happened or it happened as a dream.
[00:28:10.920 --> 00:28:11.920]   Why do I say that?
[00:28:11.920 --> 00:28:15.200]   Because it says right here in Song of Solomon chapter five, verse three, I have taken off
[00:28:15.200 --> 00:28:16.560]   my dress.
[00:28:16.560 --> 00:28:18.040]   How can I put it on again?
[00:28:18.040 --> 00:28:19.040]   Oh, actually, excuse me.
[00:28:19.040 --> 00:28:20.040]   I read verse three.
[00:28:20.040 --> 00:28:21.040]   Let's go to verse two.
[00:28:21.040 --> 00:28:22.040]   I'm in the wrong spot.
[00:28:22.040 --> 00:28:23.040]   Let's try that again.
[00:28:23.040 --> 00:28:24.180]   Reset.
[00:28:24.180 --> 00:28:28.140]   The woman says in verse two, I was asleep, but my heart was awake.
[00:28:28.140 --> 00:28:29.140]   So there's two ways to read that.
[00:28:29.140 --> 00:28:32.760]   Number one is I was asleep, but you know when you're sleeping, your heart is awake or you're
[00:28:32.760 --> 00:28:35.440]   dreaming, you're living in a world that's not real.
[00:28:35.440 --> 00:28:37.040]   But there's a picture here in a dream.
[00:28:37.040 --> 00:28:41.240]   I think it's just as easy to interpret this that what she's saying poetically is I was
[00:28:41.240 --> 00:28:43.440]   asleep, but my beloved was not.
[00:28:43.440 --> 00:28:44.440]   He was out working.
[00:28:44.440 --> 00:28:46.160]   He was in the fields.
[00:28:46.160 --> 00:28:50.240]   He was doing what men do sometimes, is they work long and late hours.
[00:28:50.240 --> 00:28:56.240]   And so whether this is a dream and it really happened or whether it actually was him at
[00:28:56.240 --> 00:28:58.120]   work, you're going to see the same idea.
[00:28:58.120 --> 00:28:59.120]   Okay.
[00:28:59.120 --> 00:29:04.800]   I believe that she was asleep, but her heart, her beloved, the man of her dreams, if you
[00:29:04.800 --> 00:29:06.480]   will, was awake.
[00:29:06.480 --> 00:29:07.920]   And then she was startled.
[00:29:07.920 --> 00:29:10.040]   A voice.
[00:29:10.040 --> 00:29:11.040]   My beloved was knocking.
[00:29:11.040 --> 00:29:12.040]   Open to me, my sister.
[00:29:12.040 --> 00:29:13.040]   Listen to this.
[00:29:13.040 --> 00:29:14.040]   My darling, my dove, my perfect one.
[00:29:14.040 --> 00:29:23.280]   For my head is drenched with dew, my locks with the damp of the night.
[00:29:23.280 --> 00:29:24.840]   What he's saying is I've been working all night.
[00:29:24.840 --> 00:29:26.400]   I've been working dusk till dawn.
[00:29:26.400 --> 00:29:27.920]   I've been beaten down.
[00:29:27.920 --> 00:29:31.440]   And what do you think the guy wants when he knocks on the door late at night?
[00:29:31.440 --> 00:29:37.040]   And he goes, darling, my dove, are you asleep?
[00:29:37.040 --> 00:29:38.040]   What you wearing?
[00:29:38.040 --> 00:29:39.040]   Right.
[00:29:39.040 --> 00:29:41.440]   That's what I see implied in the text.
[00:29:41.440 --> 00:29:42.720]   All right.
[00:29:42.720 --> 00:29:46.200]   And so without reading, right, without reading verse three, what do you think she's going
[00:29:46.200 --> 00:29:47.200]   to say?
[00:29:47.200 --> 00:29:48.200]   All right.
[00:29:48.200 --> 00:29:50.560]   You think she's going to go, Oh baby, I'm so glad you're home.
[00:29:50.560 --> 00:29:51.840]   I don't mind that you woke me up.
[00:29:51.840 --> 00:29:52.840]   Let's go.
[00:29:52.840 --> 00:29:53.840]   Right.
[00:29:53.840 --> 00:29:54.840]   Now let's read it.
[00:29:54.840 --> 00:29:55.840]   You're like, what?
[00:29:55.840 --> 00:29:56.840]   Who's knocking?
[00:29:56.840 --> 00:29:57.840]   You got to realize there's a gap between the honeymoon.
[00:29:57.840 --> 00:29:58.840]   Now we're into the marriage.
[00:29:58.840 --> 00:29:59.840]   Okay.
[00:29:59.840 --> 00:30:00.840]   And it's not just, you know, we had the ideal.
[00:30:00.840 --> 00:30:01.840]   Now we're in the ordeal and the guy's like, baby.
[00:30:01.840 --> 00:30:02.840]   And she's like, what?
[00:30:02.840 --> 00:30:03.840]   All right.
[00:30:03.840 --> 00:30:04.840]   Got curlers in her hair.
[00:30:04.840 --> 00:30:05.840]   Slobber on her pillow.
[00:30:05.840 --> 00:30:06.840]   She's like, I'm so glad you're home.
[00:30:06.840 --> 00:30:07.840]   I don't mind that you woke me up.
[00:30:07.840 --> 00:30:08.840]   Let's go.
[00:30:08.840 --> 00:30:09.840]   And she's like, I don't mind that you woke me up.
[00:30:09.840 --> 00:30:10.840]   I don't mind that you woke me up.
[00:30:10.840 --> 00:30:11.840]   I don't mind that you woke me up.
[00:30:11.840 --> 00:30:12.840]   I don't mind that you woke me up.
[00:30:12.840 --> 00:30:13.840]   I don't mind that you woke me up.
[00:30:13.840 --> 00:30:14.840]   And she's like, what?
[00:30:14.840 --> 00:30:15.840]   All right.
[00:30:15.840 --> 00:30:16.840]   Got curlers in her hair.
[00:30:16.840 --> 00:30:25.000]   Slobber on her pillow.
[00:30:25.000 --> 00:30:27.040]   She's not wearing that nightie anymore.
[00:30:27.040 --> 00:30:28.040]   Right?
[00:30:28.040 --> 00:30:30.120]   Those girls long ago put that sucker away.
[00:30:30.120 --> 00:30:31.560]   They can't even find it.
[00:30:31.560 --> 00:30:40.040]   They're back in that flannel nightgown their grandmother gave them.
[00:30:40.040 --> 00:30:42.800]   Something old, something new, something borrowed, something blue.
[00:30:42.800 --> 00:30:44.640]   And every woman borrows throughout the rest of their marriage.
[00:30:44.640 --> 00:30:48.440]   Did your great grandmother wear that to bed?
[00:30:48.440 --> 00:30:52.040]   And she's kind of sitting there and she's like, look, dude, I'm taking off my dress.
[00:30:52.040 --> 00:30:53.040]   How can I put it on again?
[00:30:53.040 --> 00:30:54.040]   I've washed my feet.
[00:30:54.040 --> 00:30:55.040]   It's a long way.
[00:30:55.040 --> 00:30:56.520]   It's like 20 feet to the door.
[00:30:56.520 --> 00:31:00.080]   You don't want to get my feet dirty again.
[00:31:00.080 --> 00:31:03.320]   In Hebrew, what this actually says is I've got a headache.
[00:31:03.320 --> 00:31:04.320]   All right.
[00:31:04.320 --> 00:31:05.320]   That's what it says in Hebrew.
[00:31:05.320 --> 00:31:06.320]   All right.
[00:31:06.320 --> 00:31:09.320]   I just let me be.
[00:31:09.320 --> 00:31:15.760]   All right, now without reading, what do you think this guy's going to do?
[00:31:15.760 --> 00:31:16.760]   Hey, what?
[00:31:16.760 --> 00:31:19.760]   I've been out working all night.
[00:31:19.760 --> 00:31:25.600]   Hey, you're a migrant worker sleeping on silk.
[00:31:25.600 --> 00:31:26.600]   Do you forget who I am?
[00:31:26.600 --> 00:31:27.600]   Do you know who you are?
[00:31:27.600 --> 00:31:30.080]   Do you know what I've done for you?
[00:31:30.080 --> 00:31:33.880]   Open the door, brush your teeth and let's go.
[00:31:33.880 --> 00:31:34.880]   Right?
[00:31:34.880 --> 00:31:37.880]   Is that what you expect?
[00:31:37.880 --> 00:31:39.600]   No, watch this.
[00:31:39.600 --> 00:31:40.600]   This is beautiful.
[00:31:40.600 --> 00:31:42.280]   Verse four.
[00:31:42.280 --> 00:31:43.280]   She's talking.
[00:31:43.280 --> 00:31:44.280]   No, what I have is my beloved.
[00:31:44.280 --> 00:31:46.240]   He extended his hand through the opening.
[00:31:46.240 --> 00:31:50.880]   So the bolt, the door, I mean, think of the best way I can describe it to you is like,
[00:31:50.880 --> 00:31:53.080]   you know, those little locks with a little chain on it that kind of comes open.
[00:31:53.080 --> 00:31:54.360]   You kind of get your hand through there.
[00:31:54.360 --> 00:31:58.240]   There's something, his hands coming through the door and maybe almost after he knocked,
[00:31:58.240 --> 00:32:01.680]   he kind of looked maybe through there, saw she wasn't asleep and she saw his hand and
[00:32:01.680 --> 00:32:08.680]   maybe he just went.
[00:32:08.680 --> 00:32:15.800]   All right.
[00:32:15.800 --> 00:32:16.800]   No yelling.
[00:32:16.800 --> 00:32:21.320]   Like, oh, I thought it was, I thought it was dawn enough that you might be up.
[00:32:21.320 --> 00:32:22.320]   Right?
[00:32:22.320 --> 00:32:23.320]   So sorry.
[00:32:23.320 --> 00:32:26.640]   Watch what he does.
[00:32:26.640 --> 00:32:29.200]   And it's, he says, my feelings were aroused for him.
[00:32:29.200 --> 00:32:31.400]   Now that's not the word like sexual arousal.
[00:32:31.400 --> 00:32:32.400]   It's like compassion.
[00:32:32.400 --> 00:32:36.000]   Like, oh my gosh, you know, you know how I get it when we're startled sometimes in our
[00:32:36.000 --> 00:32:40.800]   sleep it says in the, in the Proverbs, he awakens a friend with a loud voice in the
[00:32:40.800 --> 00:32:43.080]   morning and shall be reckoned to a curse like him.
[00:32:43.080 --> 00:32:44.080]   And he's excited to get home.
[00:32:44.080 --> 00:32:47.200]   I mean, the guy's a newlywed and we don't know how long they've been married, but he's
[00:32:47.200 --> 00:32:50.200]   like, baby, baby, dad.
[00:32:50.200 --> 00:32:51.200]   Okay.
[00:32:51.200 --> 00:32:52.200]   Now watch.
[00:32:52.200 --> 00:32:57.160]   What do you think she's going to do?
[00:32:57.160 --> 00:33:01.160]   You think she's going to go good and don't do it again.
[00:33:01.160 --> 00:33:02.440]   How much money did you make?
[00:33:02.440 --> 00:33:04.840]   Go make more and let me sleep.
[00:33:04.840 --> 00:33:06.960]   You think that's what she's going to say?
[00:33:06.960 --> 00:33:11.720]   No, it says at this moment, what happened is she kind of came to her senses.
[00:33:11.720 --> 00:33:13.200]   She says, my feelings were aroused.
[00:33:13.200 --> 00:33:15.080]   I felt some compassion.
[00:33:15.080 --> 00:33:18.720]   And she says, I arose to open to my beloved.
[00:33:18.720 --> 00:33:22.700]   And when she went to the door, it says, my hands drip with myrrh and my fingers with
[00:33:22.700 --> 00:33:25.760]   liquid myrrh on the handles of the bolt.
[00:33:25.760 --> 00:33:30.600]   In other words, what was tradition at the times, if you would go and visit somebody
[00:33:30.600 --> 00:33:33.240]   and they weren't home is you would leave perfume on the door.
[00:33:33.240 --> 00:33:38.560]   You would, you would, you would anoint the door because a friend is like a pleasant aroma.
[00:33:38.560 --> 00:33:39.560]   Like I love you.
[00:33:39.560 --> 00:33:43.320]   And, and almost like you would have a, um, like a, a family perfume.
[00:33:43.320 --> 00:33:47.320]   Oh man, the Wagner's were here.
[00:33:47.320 --> 00:33:49.520]   So pleasant when they come by.
[00:33:49.520 --> 00:33:50.520]   Right.
[00:33:50.520 --> 00:33:53.680]   I mean, that's what, that was a tradition of the day.
[00:33:53.680 --> 00:33:56.200]   And he didn't just go and get angry.
[00:33:56.200 --> 00:34:00.560]   He's like, and he, and he anointed, he just said, I love you.
[00:34:00.560 --> 00:34:04.600]   I want you when you think of me, I want you to know I love you.
[00:34:04.600 --> 00:34:09.120]   And, and you know, I mean, uh, it's just, he just drenched it.
[00:34:09.120 --> 00:34:10.800]   Now he doesn't come at her.
[00:34:10.800 --> 00:34:12.240]   He doesn't do this.
[00:34:12.240 --> 00:34:17.280]   Um, this thing that maybe so much of us would do, which is to kind of just drop some truth
[00:34:17.280 --> 00:34:18.280]   on her.
[00:34:18.280 --> 00:34:19.280]   Right.
[00:34:19.280 --> 00:34:22.320]   So in first Corinthians chapter seven, verse three, okay.
[00:34:22.320 --> 00:34:25.500]   There's this verse that says, Hey, you know, like the husband must fulfill his duty to
[00:34:25.500 --> 00:34:30.440]   his wife and the wife must fulfill his duty to her husband.
[00:34:30.440 --> 00:34:35.080]   The wife doesn't have authority over her own body, but the husband does.
[00:34:35.080 --> 00:34:38.440]   And likewise also, he's going to have authority over his, so the wife doesn't have authority
[00:34:38.440 --> 00:34:39.440]   over her body.
[00:34:39.440 --> 00:34:40.440]   Wake up.
[00:34:40.440 --> 00:34:41.440]   Right.
[00:34:41.440 --> 00:34:42.440]   He doesn't do that.
[00:34:42.440 --> 00:34:43.440]   Right.
[00:34:43.440 --> 00:34:45.280]   Guys, it's not what you should do.
[00:34:45.280 --> 00:34:47.400]   First Corinthians seven, three through five.
[00:34:47.400 --> 00:34:50.120]   Now that you've discovered that verses in your Bible, don't go, dude, I'm underlining
[00:34:50.120 --> 00:34:51.120]   that.
[00:34:51.120 --> 00:34:52.680]   And when I get married, like that's going to be in our vows.
[00:34:52.680 --> 00:34:54.320]   Like I'm going to just say, babe, I don't care.
[00:34:54.320 --> 00:34:55.560]   Just memorize this one verse, right?
[00:34:55.560 --> 00:34:56.560]   We'll get to everything else.
[00:34:56.560 --> 00:34:57.560]   Just know that verse.
[00:34:57.560 --> 00:34:58.560]   Okay.
[00:34:58.560 --> 00:35:02.040]   I'm just going to tell you that verse is not in the Bible for you to quote to your
[00:35:02.040 --> 00:35:04.160]   wife.
[00:35:04.160 --> 00:35:07.760]   That's a verse for your wife to obey.
[00:35:07.760 --> 00:35:13.760]   The verse for you to obey is to love her as Christ loved the church.
[00:35:13.760 --> 00:35:15.160]   Right?
[00:35:15.160 --> 00:35:16.480]   So there's just a reference here, right?
[00:35:16.480 --> 00:35:20.040]   In revelation chapter three, verse 20, Jesus says this, behold, I stand at the door and
[00:35:20.040 --> 00:35:22.120]   knock.
[00:35:22.120 --> 00:35:26.640]   If anyone hears my voice and opens the door and comes into me, I will dine with him and
[00:35:26.640 --> 00:35:28.420]   he with me.
[00:35:28.420 --> 00:35:30.080]   But I'm not going to kick the door open.
[00:35:30.080 --> 00:35:33.600]   I'm not going to rush in and go, do you know who I am?
[00:35:33.600 --> 00:35:34.920]   You better give your heart to me.
[00:35:34.920 --> 00:35:36.920]   No, he's just gently going.
[00:35:36.920 --> 00:35:40.960]   I'd love you to come in.
[00:35:40.960 --> 00:35:43.080]   I've been working so you can rest.
[00:35:43.080 --> 00:35:44.440]   In fact, it's finished out here.
[00:35:44.440 --> 00:35:47.500]   Are you ready to come here?
[00:35:47.500 --> 00:35:50.960]   Jesus is inviting you into that and he does it with kindness.
[00:35:50.960 --> 00:35:52.940]   That's exactly what the scripture says.
[00:35:52.940 --> 00:35:57.200]   It says you think lightly of the kindness and tolerance and patience of God, not knowing
[00:35:57.200 --> 00:36:03.920]   it's his kindness that, that, that myrrh of grace and forgiveness and provision and his,
[00:36:03.920 --> 00:36:05.880]   his head is drenched with the dew of the morning.
[00:36:05.880 --> 00:36:07.880]   It's drenched with the blood of judgment.
[00:36:07.880 --> 00:36:14.960]   And he's just trying to wake you from your stupor and your sleep.
[00:36:14.960 --> 00:36:20.280]   Now what the scripture says is that what we're called to do is to be individuals that when
[00:36:20.280 --> 00:36:23.920]   we move towards somebody, we don't, we don't go, I'm going to change you.
[00:36:23.920 --> 00:36:26.840]   No, in the scripture, you never change your mate.
[00:36:26.840 --> 00:36:28.360]   You never change your mate.
[00:36:28.360 --> 00:36:29.600]   What you do is you love your mate.
[00:36:29.600 --> 00:36:30.680]   Let God deal with them.
[00:36:30.680 --> 00:36:32.240]   Let God change them.
[00:36:32.240 --> 00:36:33.240]   You love your wife.
[00:36:33.240 --> 00:36:34.240]   You love your husband.
[00:36:34.240 --> 00:36:36.700]   Your job is to love, not change.
[00:36:36.700 --> 00:36:41.960]   This is the biggest mistake most fake, most people make in the context of marital relationships,
[00:36:41.960 --> 00:36:42.960]   right?
[00:36:42.960 --> 00:36:44.520]   And by the way, this is what always happens.
[00:36:44.520 --> 00:36:48.400]   Girls always marry guys thinking they'll change them and guys marry girls thinking they'll
[00:36:48.400 --> 00:36:52.080]   never change.
[00:36:52.080 --> 00:36:53.080]   And they change, right?
[00:36:53.080 --> 00:36:55.680]   They don't look like they look when you marry them.
[00:36:55.680 --> 00:37:03.120]   After they've had a couple of kids, nursed a few babies, gravity has had its way, right?
[00:37:03.120 --> 00:37:08.520]   Hey, this is that a surprise to you, right?
[00:37:08.520 --> 00:37:09.520]   Really?
[00:37:09.520 --> 00:37:10.520]   No.
[00:37:10.520 --> 00:37:14.360]   Bodies deteriorate, but character and persons develop.
[00:37:14.360 --> 00:37:15.360]   That's why charm is deceitful.
[00:37:15.360 --> 00:37:16.400]   Beauty is vain.
[00:37:16.400 --> 00:37:20.040]   Guys marry a girl like babe.
[00:37:20.040 --> 00:37:21.040]   Think I'm going to never change.
[00:37:21.040 --> 00:37:22.040]   They change.
[00:37:22.040 --> 00:37:23.320]   And girls marry guys go out.
[00:37:23.320 --> 00:37:24.320]   I'll change it.
[00:37:24.320 --> 00:37:35.760]   Let me just tell you, man, when that guy, he is never going to be more motivated to
[00:37:35.760 --> 00:37:42.560]   be kind and gracious and deferring to you than when he's trying to close the deal.
[00:37:42.560 --> 00:37:44.520]   Right?
[00:37:44.520 --> 00:37:52.840]   And so if that guy isn't doing well before the deal's closed, I mean, just brace yourself.
[00:37:52.840 --> 00:37:55.200]   You're not going to change him.
[00:37:55.200 --> 00:37:59.000]   What the scriptures are saying right here is that the way you deal with conflict, I'm
[00:37:59.000 --> 00:38:01.640]   going to use Solomon, okay?
[00:38:01.640 --> 00:38:04.580]   I'm going to use Solomon as an example of what we should do because Solomon is a type
[00:38:04.580 --> 00:38:06.040]   of Christ.
[00:38:06.040 --> 00:38:08.280]   The male lover in this story is a type of Christ.
[00:38:08.280 --> 00:38:12.160]   The bride, we're called the bride of Christ, she's a type of me.
[00:38:12.160 --> 00:38:15.440]   Indifference has crept in.
[00:38:15.440 --> 00:38:18.960]   And there's conflict in the relationship.
[00:38:18.960 --> 00:38:20.120]   But watch what the beloved does.
[00:38:20.120 --> 00:38:25.240]   And it says she kind of came and she put her fingers on the door and the handles of the
[00:38:25.240 --> 00:38:26.240]   bolt.
[00:38:26.240 --> 00:38:27.240]   And this is what the scripture says.
[00:38:27.240 --> 00:38:29.560]   You never pay back evil for evil to anyone.
[00:38:29.560 --> 00:38:30.640]   That's just not what you should do.
[00:38:30.640 --> 00:38:32.240]   You bless those who persecute you.
[00:38:32.240 --> 00:38:33.600]   You bless and do not curse.
[00:38:33.600 --> 00:38:36.360]   So this is now like from Romans 12.
[00:38:36.360 --> 00:38:37.720]   And it's going to quote from Proverbs.
[00:38:37.720 --> 00:38:39.280]   This is in verse 19.
[00:38:39.280 --> 00:38:40.680]   Never take your own revenge.
[00:38:40.680 --> 00:38:41.680]   Never.
[00:38:41.680 --> 00:38:43.080]   Take your own revenge, Romans 12, 19.
[00:38:43.080 --> 00:38:44.760]   But beloved, leave room for the wrath of God.
[00:38:44.760 --> 00:38:45.760]   I'll deal with them.
[00:38:45.760 --> 00:38:46.760]   I'll take care.
[00:38:46.760 --> 00:38:47.940]   I'll let God deal with them.
[00:38:47.940 --> 00:38:51.860]   You just love them.
[00:38:51.860 --> 00:38:53.000]   For it's written, vengeance is mine.
[00:38:53.000 --> 00:38:54.200]   I will repay, says the Lord.
[00:38:54.200 --> 00:38:55.420]   I'll get their attention.
[00:38:55.420 --> 00:38:56.760]   Your job is not to get their attention.
[00:38:56.760 --> 00:38:57.760]   Your job is to love them.
[00:38:57.760 --> 00:39:00.460]   Because this is what most people do in conflict, right?
[00:39:00.460 --> 00:39:01.460]   They manipulate back.
