
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:17:45.100 --> 00:17:47.540]   He was prideful in something other than God.
[00:17:47.540 --> 00:17:49.840]   And when you become prideful about something,
[00:17:49.840 --> 00:17:51.920]   you are playing in the enemy's territory
[00:17:51.920 --> 00:17:54.420]   when you are prideful of something other than God.
[00:17:54.420 --> 00:17:56.320]   And so the question for us is today,
[00:17:56.320 --> 00:17:57.620]   who are the enemies of God?
[00:17:57.620 --> 00:18:00.560]   Who are those people, the groups out there
[00:18:00.560 --> 00:18:02.360]   that gather around and say,
[00:18:02.360 --> 00:18:04.860]   "We are prideful over something other than God,
[00:18:04.860 --> 00:18:07.320]   "over the one true God.
[00:18:07.320 --> 00:18:10.060]   "We find identity in other things.
[00:18:10.060 --> 00:18:11.900]   "We practice other things.
[00:18:11.900 --> 00:18:13.700]   "We work in other ways.
[00:18:13.700 --> 00:18:14.900]   "We do other things."
[00:18:14.900 --> 00:18:17.320]   Who are those Goliaths today?
[00:18:17.320 --> 00:18:22.120]   And how do we lovingly, winsomely, kindly,
[00:18:22.120 --> 00:18:25.840]   but courageously stand in opposition
[00:18:25.840 --> 00:18:29.380]   to those who stand in opposition to God?
[00:18:29.380 --> 00:18:32.340]   His culture always has and always will
[00:18:32.340 --> 00:18:35.020]   until Jesus returns, mocked God.
[00:18:35.020 --> 00:18:39.520]   James 4, 6 says, "God opposes the proud,
[00:18:39.520 --> 00:18:41.180]   "but gives grace to the humble.
[00:18:41.180 --> 00:18:42.180]   "He favors the humble."
[00:18:42.180 --> 00:18:43.680]   If you're here in your pride,
[00:18:43.680 --> 00:18:46.420]   for you stand in opposition to the creator
[00:18:46.420 --> 00:18:47.760]   of the heavens and the earth.
[00:18:47.760 --> 00:18:51.940]   When you trust in fleeting things, you face failure.
[00:18:51.940 --> 00:18:55.440]   When you put your faith in fleeting things,
[00:18:55.440 --> 00:18:56.860]   you face failure.
[00:18:58.500 --> 00:19:01.360]   Verse 11, "On hearing the Philistines' words,
[00:19:01.360 --> 00:19:05.600]   "Saul and all the Israelites were dismayed and terrified."
[00:19:05.600 --> 00:19:07.000]   And he goes on to say that David,
[00:19:07.000 --> 00:19:08.440]   he's the youngest son of Jesse,
[00:19:08.440 --> 00:19:10.040]   and Jesse was from Bethlehem in Judah,
[00:19:10.040 --> 00:19:12.080]   telling you that Christ, Jesus Christ,
[00:19:12.080 --> 00:19:14.340]   comes from the lineage of King David.
[00:19:14.340 --> 00:19:15.540]   Jesse had eight sons.
[00:19:15.540 --> 00:19:16.820]   He was very old.
[00:19:16.820 --> 00:19:19.520]   And his three oldest sons followed Saul to war.
[00:19:19.520 --> 00:19:21.960]   That was Eliab, Ben-Hadad, and Shammah.
[00:19:21.960 --> 00:19:22.880]   They're at war.
[00:19:22.880 --> 00:19:24.560]   And it says, "For 40 days," verse 16,
[00:19:24.560 --> 00:19:26.860]   "For 40 days the Philistine came forward
[00:19:26.860 --> 00:19:30.500]   "every morning and evening and took his stand."
[00:19:30.500 --> 00:19:33.600]   This 40 days is the time of judgment in the scripture.
[00:19:33.600 --> 00:19:37.100]   It rained in Noah's time for how long?
[00:19:37.100 --> 00:19:38.340]   40 days.
[00:19:38.340 --> 00:19:40.600]   Jesus was tempted in the desert for how long?
[00:19:40.600 --> 00:19:41.800]   40 days.
[00:19:41.800 --> 00:19:43.980]   And for 40 days, Goliath, the Philistine,
[00:19:43.980 --> 00:19:46.720]   stands in opposition to God's army.
[00:19:46.720 --> 00:19:49.480]   It is a time of judgment for God's people.
[00:19:49.480 --> 00:19:50.880]   And so Jesse comes to David and says,
[00:19:50.880 --> 00:19:52.280]   "Hey, I want you to go check on your brothers."
[00:19:52.280 --> 00:19:53.620]   He says, "Hey, I want you to take grain
[00:19:53.620 --> 00:19:56.120]   "and bread and roasted corn and ten cheeses
[00:19:56.120 --> 00:19:57.860]   "to the commander of their unit."
[00:19:57.860 --> 00:19:58.920]   He's the cheese boy.
[00:19:58.920 --> 00:20:00.160]   That's who he is.
[00:20:00.160 --> 00:20:01.960]   He's coming and bringing them hors d'oeuvres.
[00:20:01.960 --> 00:20:04.000]   That's what David, he's like, "You want some gouda?"
[00:20:04.000 --> 00:20:05.200]   That's what he's doing.
[00:20:05.200 --> 00:20:07.940]   And so David leaves the sheep with a shepherd
[00:20:07.940 --> 00:20:10.700]   and goes where the armies are lined up.
[00:20:10.700 --> 00:20:12.240]   Verse 22.
[00:20:12.240 --> 00:20:15.300]   "David left his things with the keeper of supplies.
[00:20:15.300 --> 00:20:16.500]   "He ran to the battle lines
[00:20:16.500 --> 00:20:17.840]   "and asked his brothers how they were."
[00:20:17.840 --> 00:20:19.340]   He's like, "You want some refreshments?
[00:20:19.340 --> 00:20:20.720]   "A concession stand, evidently."
[00:20:20.720 --> 00:20:22.720]   "As he was talking with them,
[00:20:22.720 --> 00:20:25.520]   "Goliath, the Philistine, champion from Gath,
[00:20:25.520 --> 00:20:28.320]   "stepped out from his lines
[00:20:28.320 --> 00:20:31.320]   "and shouted his usual defiance."
[00:20:31.320 --> 00:20:33.260]   And David heard it.
[00:20:33.260 --> 00:20:35.120]   "Whenever the Israelites saw the man,
[00:20:35.120 --> 00:20:39.060]   "they all fled from him in great fear."
[00:20:39.060 --> 00:20:40.600]   Now, the Israelites had been saying,
[00:20:40.600 --> 00:20:42.640]   "Do you see how this man keeps coming out?
[00:20:42.640 --> 00:20:44.160]   "He comes out to defy Israel.
[00:20:44.160 --> 00:20:47.340]   "The king will give great wealth to the man who kills him.
[00:20:47.340 --> 00:20:49.840]   "He will also give him his daughter in marriage
[00:20:49.840 --> 00:20:52.940]   "and will exempt his family from taxes in Israel."
[00:20:52.940 --> 00:20:55.140]   This text says this three times.
[00:20:55.140 --> 00:20:57.580]   Okay, whoever will kill this guy,
[00:20:57.580 --> 00:20:59.880]   he gets the girl, okay?
[00:20:59.880 --> 00:21:02.780]   He doesn't have to pay taxes, right?
[00:21:02.780 --> 00:21:04.580]   He has all of these things.
[00:21:04.580 --> 00:21:06.960]   He goes on to being royalty, right?
[00:21:06.960 --> 00:21:07.920]   It's a sweet deal.
[00:21:07.920 --> 00:21:09.620]   He gets money, he gets the girl,
[00:21:09.620 --> 00:21:11.320]   and he doesn't have to pay taxes still today,
[00:21:11.320 --> 00:21:12.460]   a very sweet deal.
[00:21:12.460 --> 00:21:13.400]   And so David hears this.
[00:21:13.400 --> 00:21:16.040]   He's like, "Whoa, whoa, whoa, what?"
[00:21:16.040 --> 00:21:17.800]   He asks, he's like, "Hey, tell me this again.
[00:21:17.800 --> 00:21:18.840]   "What are you saying?
[00:21:18.840 --> 00:21:21.300]   "What, like, you gotta be paid
[00:21:21.300 --> 00:21:22.680]   "to stand in opposition to that
[00:21:22.680 --> 00:21:25.280]   "and stand in opposition to God?
[00:21:25.280 --> 00:21:28.580]   "Hold on, tell me again what's gonna happen?
[00:21:28.580 --> 00:21:30.220]   "Are you serious?"
[00:21:30.220 --> 00:21:33.460]   In verse 29, I'm sorry, verse 28.
[00:21:33.460 --> 00:21:35.260]   "When Eliab," that's David's oldest brother,
[00:21:35.260 --> 00:21:37.000]   "heard him speaking with the men,
[00:21:37.000 --> 00:21:38.800]   "he burned with anger at him and asked,
[00:21:38.800 --> 00:21:40.660]   "'Why have you come down here?
[00:21:40.660 --> 00:21:43.400]   "'And whom did you leave those few sheep in the wilderness?
[00:21:43.400 --> 00:21:45.040]   "'I know how conceited you are
[00:21:45.040 --> 00:21:46.700]   "'and how wicked your heart is.
[00:21:46.700 --> 00:21:50.880]   "'You came down here only to watch the battle.'"
[00:21:50.880 --> 00:21:53.440]   Isn't it interesting that David's faithfulness
[00:21:53.440 --> 00:21:55.680]   is misunderstood as arrogance?
[00:21:55.680 --> 00:21:58.240]   This is gonna happen to you.
[00:21:58.240 --> 00:22:02.780]   People are gonna say, as you choose not to do wrong,
[00:22:02.780 --> 00:22:04.580]   as you choose to worship the one true God,
[00:22:04.580 --> 00:22:07.160]   they're gonna say, "Why are you so arrogant?
[00:22:07.160 --> 00:22:09.960]   "What, do you think you're better than us?
[00:22:09.960 --> 00:22:12.820]   "No, no, no, why are you judging us?
[00:22:12.820 --> 00:22:13.660]   "What are you talking about judging?
[00:22:13.660 --> 00:22:15.260]   "I'm not gonna do that.
[00:22:15.260 --> 00:22:17.400]   "I don't need to go do that.
[00:22:17.400 --> 00:22:18.700]   "Why are you so arrogant?"
[00:22:19.600 --> 00:22:21.800]   That's what, this is gonna happen.
[00:22:21.800 --> 00:22:25.700]   His faithfulness is seen as arrogance.
[00:22:25.700 --> 00:22:28.140]   Verse 29, "Now what have I done?"
[00:22:28.140 --> 00:22:30.340]   David said, "Can't I even speak?"
[00:22:30.340 --> 00:22:32.580]   "He then turned away to someone else
[00:22:32.580 --> 00:22:33.820]   "and brought up the same matter
[00:22:33.820 --> 00:22:35.340]   "and the men answered him as before."
[00:22:35.340 --> 00:22:36.180]   What's gonna happen?
[00:22:36.180 --> 00:22:37.940]   You're telling me that this guy gets the money,
[00:22:37.940 --> 00:22:39.680]   no taxes and the girl?
[00:22:39.680 --> 00:22:42.020]   "What David said was overheard and reported to Saul
[00:22:42.020 --> 00:22:42.960]   "and Saul sent for him.
[00:22:42.960 --> 00:22:43.980]   "David said to Saul,
[00:22:43.980 --> 00:22:46.200]   "'Let no one lose heart on account of this Philistine.
[00:22:46.200 --> 00:22:47.720]   "'Your servant will go and fight him.'
[00:22:47.720 --> 00:22:50.140]   "Saul replied, 'You are not able to go out
[00:22:50.140 --> 00:22:51.860]   "'against this Philistine and fight him.
[00:22:51.860 --> 00:22:53.540]   "'You are only a young man
[00:22:53.540 --> 00:22:56.360]   "'and he has been a warrior from his youth.'"
[00:22:56.360 --> 00:22:59.020]   And so I told you the first thing
[00:22:59.020 --> 00:23:00.580]   is when you trust in yourself,
[00:23:00.580 --> 00:23:02.820]   when you have faith in yourself,
[00:23:02.820 --> 00:23:03.860]   it can appear as arrogance.
[00:23:03.860 --> 00:23:06.700]   It can also appear as something else, fear.
[00:23:06.700 --> 00:23:10.460]   Anytime you put too much faith in yourself,
[00:23:10.460 --> 00:23:11.740]   it can be fear.
[00:23:11.740 --> 00:23:13.500]   It's this simple equation that is,
[00:23:13.500 --> 00:23:14.620]   if you look at the situation,
[00:23:14.620 --> 00:23:15.720]   you look at what you have,
[00:23:15.720 --> 00:23:17.800]   if you have more than what the situation calls for,
[00:23:17.800 --> 00:23:19.860]   you have a false confidence.
[00:23:19.860 --> 00:23:21.900]   If you have less than what the situation calls for,
[00:23:21.900 --> 00:23:22.960]   you have fear.
[00:23:22.960 --> 00:23:25.380]   Okay?
[00:23:25.380 --> 00:23:26.940]   This is a simple math.
[00:23:26.940 --> 00:23:29.180]   This is faith placed in the wrong thing.
[00:23:29.180 --> 00:23:31.740]   My second point is fear is misplaced faith.
[00:23:31.740 --> 00:23:35.780]   Fear, the emotion of fear is misplaced faith.
[00:23:35.780 --> 00:23:39.460]   It's like, what, what, what?
[00:23:39.460 --> 00:23:40.820]   Will I be single forever?
[00:23:40.820 --> 00:23:43.480]   What if I never make that much money?
[00:23:43.480 --> 00:23:44.860]   What if I get laid off?
[00:23:44.860 --> 00:23:46.420]   What if I am not good enough?
[00:23:46.420 --> 00:23:47.740]   What if I don't have what it takes
[00:23:47.740 --> 00:23:49.100]   to get through that situation?
[00:23:49.100 --> 00:23:50.660]   What if your God does?
[00:23:50.660 --> 00:23:55.000]   What if your God is so big that he speaks things
[00:23:55.000 --> 00:23:55.920]   and they happen?
[00:23:55.920 --> 00:23:56.940]   What if he numbered your days?
[00:23:56.940 --> 00:23:59.700]   What if he ordained everything that's gonna happen to you,
[00:23:59.700 --> 00:24:01.060]   everything you're gonna walk in?
[00:24:01.060 --> 00:24:03.260]   What if he's enough?
[00:24:03.260 --> 00:24:05.100]   What if that?
[00:24:05.100 --> 00:24:08.060]   What if he's so powerful that he can move you
[00:24:08.060 --> 00:24:10.580]   through death back to life?
[00:24:10.580 --> 00:24:12.220]   That you can live in paradise with him
[00:24:12.220 --> 00:24:13.380]   forever and ever and ever
[00:24:13.380 --> 00:24:15.500]   so that your little worries in this world,
[00:24:15.500 --> 00:24:17.260]   these little things that you face,
[00:24:17.260 --> 00:24:18.700]   they're not that big for him.
[00:24:18.700 --> 00:24:22.540]   What you see as a giant is not a giant for him.
[00:24:22.540 --> 00:24:26.460]   Or it's his giant.
[00:24:26.460 --> 00:24:31.320]   The Israelites are terrified.
[00:24:31.320 --> 00:24:33.800]   Saul is terrified.
[00:24:33.800 --> 00:24:36.900]   And in simple logic, they should be.
[00:24:36.900 --> 00:24:39.940]   If they're operating in the logic of this world,
[00:24:39.940 --> 00:24:42.260]   they should be terrified because they see a giant.
[00:24:42.260 --> 00:24:44.580]   But if they're operating in the world of the supernatural,
[00:24:44.580 --> 00:24:46.260]   a God who created everything,
[00:24:46.260 --> 00:24:48.500]   why would they even think of being afraid?
[00:24:48.500 --> 00:24:50.860]   Say, oh, that's a giant.
[00:24:50.860 --> 00:24:52.980]   Man, my God is so much bigger than a giant.
[00:24:52.980 --> 00:24:54.740]   Oh, that's a warrior.
[00:24:54.740 --> 00:24:57.500]   But my God, that's my God's warrior.
[00:24:57.500 --> 00:25:01.100]   He controls everything.
[00:25:01.100 --> 00:25:05.040]   Why would I even think about being afraid?
[00:25:05.040 --> 00:25:08.760]   Oh, no, my senses, my common senses tell me to be afraid.
[00:25:08.760 --> 00:25:11.720]   But my supernatural heart tells me not to fear anything
[00:25:11.720 --> 00:25:12.820]   but God himself.
[00:25:12.820 --> 00:25:21.900]   This would be what some of us would do, right?
[00:25:21.900 --> 00:25:22.740]   We'd be afraid.
[00:25:22.740 --> 00:25:24.260]   We'd be like, hey, come here, guys.
[00:25:24.260 --> 00:25:26.380]   Let me tell you why you shouldn't fight Goliath.
[00:25:26.380 --> 00:25:28.300]   No, he's really big and he's got bronze.
[00:25:28.300 --> 00:25:31.260]   And this is why God would not want you to do this.
[00:25:31.260 --> 00:25:33.160]   And David's like, hey, give me a rock.
[00:25:33.160 --> 00:25:38.020]   Any stones around here?
[00:25:38.020 --> 00:25:39.980]   I'm tired of this guy mouthing off, man.
[00:25:39.980 --> 00:25:41.280]   I gotta take care of this.
[00:25:42.180 --> 00:25:43.120]   Hey, come here, David.
[00:25:43.120 --> 00:25:45.820]   Let's sit down and let's apply some logic to this situation
[00:25:45.820 --> 00:25:47.660]   because I've been looking at Goliath and he's big.
[00:25:47.660 --> 00:25:49.060]   He's like nine feet tall or something
[00:25:49.060 --> 00:25:49.940]   and you're not very big.
[00:25:49.940 --> 00:25:52.220]   And he's got a sword and you don't.
[00:25:52.220 --> 00:25:53.860]   And man, let's just talk about this for a minute
[00:25:53.860 --> 00:25:54.700]   because I don't know that this is
[00:25:54.700 --> 00:25:56.820]   what God would want for you.
[00:25:56.820 --> 00:25:57.760]   Hey, you talk about it.
[00:25:57.760 --> 00:25:59.120]   I'm gonna go get a rock.
[00:25:59.120 --> 00:26:08.580]   The only thing necessary for evil to prevail
[00:26:08.580 --> 00:26:10.240]   is for good people to do nothing.
[00:26:11.180 --> 00:26:14.380]   The only thing necessary in your lifetime
[00:26:14.380 --> 00:26:17.020]   for evil to win is for good people to do nothing.
[00:26:17.020 --> 00:26:20.720]   And friends, I want you to know that
[00:26:20.720 --> 00:26:24.260]   Goliath is not the problem here.
[00:26:24.260 --> 00:26:26.540]   Unbelieving people are the problem here.
[00:26:26.540 --> 00:26:30.300]   Goliath is not the issue here.
[00:26:30.300 --> 00:26:32.860]   Unbelieving people, that's the issue here.
[00:26:32.860 --> 00:26:34.860]   Goliath is no problem for God,
[00:26:34.860 --> 00:26:37.260]   but God's plan has always been to work
[00:26:37.260 --> 00:26:38.860]   through the faithfulness of others.
[00:26:38.860 --> 00:26:41.760]   And so if there's no one there willing to be faithful,
[00:26:41.760 --> 00:26:44.260]   that presents a problem for God's plan.
[00:26:44.260 --> 00:26:47.560]   Goliath isn't the issue.
[00:26:47.560 --> 00:26:49.900]   People sitting on their rear ends,
[00:26:49.900 --> 00:26:52.920]   not wanting to do anything but pursue their comfort,
[00:26:52.920 --> 00:26:54.120]   that's the issue.
[00:26:54.120 --> 00:26:56.500]   Giant ain't the issue.
[00:26:56.500 --> 00:26:59.120]   Us pursuing the American dream
[00:26:59.120 --> 00:27:01.280]   and American Christianity, that's the issue.
[00:27:01.280 --> 00:27:03.420]   Giants aren't the issue.
[00:27:03.420 --> 00:27:06.000]   And so what's the bigger disgrace?
[00:27:06.000 --> 00:27:10.160]   Goliath's blaspheming or Israel's unbelief?
[00:27:10.160 --> 00:27:13.000]   I've heard it said that courage cannot exist
[00:27:13.000 --> 00:27:15.000]   unless fear is present.
[00:27:15.000 --> 00:27:17.160]   Unless fear is there, there can't be courage.
[00:27:17.160 --> 00:27:19.000]   I will tell you for Christians,
[00:27:19.000 --> 00:27:21.400]   unless faith is there, there can't be courage.
[00:27:21.400 --> 00:27:25.440]   Unless we believe in something greater than ourselves,
[00:27:25.440 --> 00:27:26.820]   we cannot act out of courage.
[00:27:26.820 --> 00:27:29.040]   Because if we did, it wouldn't be courage,
[00:27:29.040 --> 00:27:31.080]   it would just be cockiness.
[00:27:31.080 --> 00:27:33.060]   It would be false arrogance.
[00:27:33.060 --> 00:27:35.800]   It would be strength and trust in our own abilities
[00:27:35.800 --> 00:27:37.720]   and God determines the outcome.
[00:27:37.720 --> 00:27:39.440]   God topples giants.
[00:27:39.440 --> 00:27:40.960]   You may think you're good enough.
[00:27:40.960 --> 00:27:42.720]   You may think you have money.
[00:27:42.720 --> 00:27:44.120]   You may think you have a palace.
[00:27:44.120 --> 00:27:46.560]   You may think you have everything that the world wants
[00:27:46.560 --> 00:27:49.280]   and he can shake it loose like a trap door
[00:27:49.280 --> 00:27:50.480]   out from underneath you.
[00:27:50.480 --> 00:27:53.640]   And you're less devastated
[00:27:53.640 --> 00:27:57.000]   because you placed your faith in the wrong things
[00:27:57.000 --> 00:27:59.040]   and I've seen it happen with my own eyes
[00:27:59.040 --> 00:28:01.360]   over and over and over again.
[00:28:01.360 --> 00:28:04.320]   And it's gonna happen to some of you here.
[00:28:04.320 --> 00:28:06.480]   It's gonna happen to some of you.
[00:28:06.480 --> 00:28:08.120]   You're gonna leave here, you're gonna hear this message
[00:28:08.120 --> 00:28:08.960]   and you're gonna be like,
[00:28:08.960 --> 00:28:11.200]   I know, I'm gonna be the exception, man.
[00:28:11.200 --> 00:28:12.740]   Like a trap door.
[00:28:12.740 --> 00:28:16.040]   It's gonna fall out from underneath you.
[00:28:16.040 --> 00:28:17.040]   May it never be.
[00:28:17.040 --> 00:28:19.880]   And so let me ask you two questions.
[00:28:19.880 --> 00:28:23.600]   Two questions.
[00:28:23.600 --> 00:28:25.100]   I want you to think about 'em.
[00:28:25.100 --> 00:28:27.880]   What do you fear?
[00:28:27.880 --> 00:28:33.600]   What do you fear?
[00:28:33.600 --> 00:28:35.840]   (coughing)
[00:28:35.840 --> 00:28:42.640]   The second question.
[00:28:42.640 --> 00:28:44.960]   Why?
[00:28:44.960 --> 00:28:48.520]   Why do you fear it?
[00:28:48.520 --> 00:28:52.900]   What are you afraid of?
[00:28:52.900 --> 00:28:56.960]   I get discouraged because I've noticed
[00:28:56.960 --> 00:29:03.160]   that mature Christians seem to grow uncourageous.
[00:29:04.000 --> 00:29:06.840]   Like the Israelites in the story.
[00:29:06.840 --> 00:29:10.040]   Some people, the longer they know God,
[00:29:10.040 --> 00:29:13.040]   they learn more about him.
[00:29:13.040 --> 00:29:14.420]   The less courageous they become,
[00:29:14.420 --> 00:29:16.120]   they get so much wisdom.
[00:29:16.120 --> 00:29:18.080]   It's like, I don't think we need to do anything there.
[00:29:18.080 --> 00:29:19.340]   That's a giant.
[00:29:19.340 --> 00:29:24.760]   And I've noticed, 'cause I've done this for a little while,
[00:29:24.760 --> 00:29:26.980]   that a lot of times it's the brand new believers.
[00:29:26.980 --> 00:29:28.240]   Like, I just trusted in Christ,
[00:29:28.240 --> 00:29:29.440]   why didn't anybody tell me this?
[00:29:29.440 --> 00:29:31.960]   He died for my sins, he came back from the death,
[00:29:31.960 --> 00:29:33.440]   what do I have to be afraid of?
[00:29:33.440 --> 00:29:35.800]   Hey, where is hell and where is a water gun?
[00:29:35.800 --> 00:29:38.380]   'Cause I'm going, you know, like those guys, right?
[00:29:38.380 --> 00:29:41.280]   I've just noticed this, that sometimes those people
[00:29:41.280 --> 00:29:42.400]   are the most courageous and others are like,
[00:29:42.400 --> 00:29:44.880]   no, I've wised up, I grew up in Sunday school, man,
[00:29:44.880 --> 00:29:46.880]   you don't wanna do that, hell is hot.
[00:29:46.880 --> 00:29:49.840]   You know?
[00:29:49.840 --> 00:29:52.440]   And I don't know why, it bothers me.
[00:29:52.440 --> 00:29:55.680]   It bothers me.
[00:29:55.680 --> 00:29:58.240]   I think sometimes we're growing towards God
[00:29:58.240 --> 00:30:00.680]   and our faith is getting smaller and smaller
[00:30:00.680 --> 00:30:02.600]   and smaller and smaller.
[00:30:02.600 --> 00:30:06.800]   We've believed some lie in this American dream
[00:30:06.800 --> 00:30:08.800]   that God wants me to be comfortable
[00:30:08.800 --> 00:30:11.720]   and he doesn't really want me to get uncomfortable.
[00:30:11.720 --> 00:30:16.320]   And I can just take it easy and be in church
[00:30:16.320 --> 00:30:18.240]   and Sunday school and everything's gonna be okay
[00:30:18.240 --> 00:30:20.080]   and Jesus comes back and I get to go to heaven
[00:30:20.080 --> 00:30:21.880]   and it's all good.
[00:30:21.880 --> 00:30:24.580]   Yeah, but you wasted your days, man.
[00:30:24.580 --> 00:30:28.300]   Like, what did you do with your life?
[00:30:29.260 --> 00:30:31.220]   I think we read this story
[00:30:31.220 --> 00:30:38.540]   and we think, man, this was David's moment.
[00:30:38.540 --> 00:30:41.380]   Like, David knew, like, this is a dream situation,
[00:30:41.380 --> 00:30:44.620]   David's gonna fight the giant and he gets to show people
[00:30:44.620 --> 00:30:47.300]   that he's courageous, David wasn't courageous.
[00:30:47.300 --> 00:30:49.780]   Okay, let me say something.
[00:30:49.780 --> 00:30:52.420]   If you say he is, that's fine, I won't disagree with you
[00:30:52.420 --> 00:30:55.060]   and that's fine, but I'm just gonna say,
[00:30:55.060 --> 00:30:56.500]   to make this point,
[00:30:56.500 --> 00:30:59.380]   and I believe it's true, David wasn't courageous.
[00:30:59.380 --> 00:31:01.340]   He was faithful.
[00:31:01.340 --> 00:31:05.260]   David did what David had always done.
[00:31:05.260 --> 00:31:09.220]   I'm just gonna trust God, guys, as a giant.
[00:31:09.220 --> 00:31:11.100]   I mean, I've been trusting God my whole life,
[00:31:11.100 --> 00:31:12.620]   it's kinda worked out for me.
[00:31:12.620 --> 00:31:15.580]   Like, every day I apply faith
[00:31:15.580 --> 00:31:17.300]   and in this situation it's no different,
[00:31:17.300 --> 00:31:18.900]   I'm just going to apply faith.
[00:31:18.900 --> 00:31:20.700]   I'm gonna have the courage to do right
[00:31:20.700 --> 00:31:22.900]   and the courage not to do wrong, okay?
[00:31:22.900 --> 00:31:25.220]   This guy's doing wrong, I'm doing right,
[00:31:25.220 --> 00:31:28.300]   this guy's doing wrong, I just have faith
[00:31:28.300 --> 00:31:29.980]   that God doesn't like that dude,
[00:31:29.980 --> 00:31:31.420]   that big dude talking about him,
[00:31:31.420 --> 00:31:33.540]   so I'm just gonna step up and give God a chance
[00:31:33.540 --> 00:31:34.740]   to use me if he wants to,
[00:31:34.740 --> 00:31:37.660]   but I'm just going to have faith, okay?
[00:31:37.660 --> 00:31:40.460]   This was an everyday, normal faith for David,
[00:31:40.460 --> 00:31:41.500]   it's the way that he lived,
[00:31:41.500 --> 00:31:43.020]   and so you can ask yourself the question,
[00:31:43.020 --> 00:31:47.420]   what is God asking you to do today that requires courage?
[00:31:47.420 --> 00:31:50.820]   And if you think of something specific, that's great,
[00:31:50.820 --> 00:31:53.700]   what is God asking you to do today that requires courage?
[00:31:53.700 --> 00:31:56.380]   And here's what I'm saying, everything!
[00:31:56.380 --> 00:31:59.660]   Live, that you would walk by faith,
[00:31:59.660 --> 00:32:02.140]   that you would put yourself in situations
[00:32:02.140 --> 00:32:03.860]   where you need to be rescued,
[00:32:03.860 --> 00:32:06.700]   that God would have to intervene,
[00:32:06.700 --> 00:32:10.820]   that you would live so courageously, so boldly,
[00:32:10.820 --> 00:32:13.140]   so very, very different than what you've seen
[00:32:13.140 --> 00:32:15.820]   from your friends in America who call themselves Christian,
[00:32:15.820 --> 00:32:17.820]   you would be radical, you would say,
[00:32:17.820 --> 00:32:21.020]   I'm going against the grain for the name of Jesus,
[00:32:21.020 --> 00:32:23.580]   not just to stand out, to draw attention to me,
[00:32:23.580 --> 00:32:25.940]   but to shine a light on him,
[00:32:25.940 --> 00:32:29.460]   to show the world who he is and how amazing he is
[00:32:29.460 --> 00:32:30.940]   and what he's done for me.
[00:32:30.940 --> 00:32:39.040]   I just got back from vacation.
[00:32:39.040 --> 00:32:42.100]   I didn't get a Palm Beach TAN membership,
[00:32:42.100 --> 00:32:45.620]   no, I've been on the beach with my family,
[00:32:45.620 --> 00:32:48.660]   it's been incredible, and we go somewhere once a year,
[00:32:48.660 --> 00:32:51.740]   and this was that once a year,
[00:32:51.740 --> 00:32:55.140]   and great time, man, on vacation.
[00:32:55.140 --> 00:32:58.100]   Didn't really check emails much.
[00:32:58.100 --> 00:33:00.460]   You sit back about two days,
[00:33:00.460 --> 00:33:02.420]   it takes kind of for the Lord to calm my heart,
[00:33:02.420 --> 00:33:06.980]   and then I'm there, and on vacation you get pampered,
[00:33:06.980 --> 00:33:10.460]   you know, it's just like the meals are taken care of,
[00:33:10.460 --> 00:33:13.100]   and there's not a lot of thinking,
[00:33:13.100 --> 00:33:15.740]   not a lot of planning, not a lot of responsibilities.
[00:33:15.740 --> 00:33:19.560]   And what happens is about day four or five,
[00:33:19.560 --> 00:33:21.180]   my heart gets really used to it.
[00:33:22.180 --> 00:33:24.740]   And I start, I've been this really familiar to me,
[00:33:24.740 --> 00:33:26.940]   I'm like, man, maybe I could have a shack on the beach,
[00:33:26.940 --> 00:33:28.380]   man, like maybe this is what we should do,
[00:33:28.380 --> 00:33:29.580]   like where would my kids go to school?
[00:33:29.580 --> 00:33:31.180]   Yeah, I bet we could make that work.
[00:33:31.180 --> 00:33:33.900]   Maybe like a surf stand or something.
[00:33:33.900 --> 00:33:35.980]   Some of my, no, I just kind of want to take it easy,
[00:33:35.980 --> 00:33:39.300]   you know, like this is, I like the pace here.
[00:33:39.300 --> 00:33:40.380]   A little slower.
[00:33:40.380 --> 00:33:43.260]   Man, I didn't worry about anything today,
[00:33:43.260 --> 00:33:45.660]   I mean, just like, this is okay,
[00:33:45.660 --> 00:33:47.980]   and I start living in that, I start daydreaming,
[00:33:47.980 --> 00:33:50.660]   I start thinking, man, maybe I don't have to go back.
[00:33:50.660 --> 00:33:53.660]   Maybe I can just take life easy and coast.
[00:33:53.660 --> 00:33:55.460]   And it's like this internal war in me,
[00:33:55.460 --> 00:33:57.300]   because that raises up,
[00:33:57.300 --> 00:34:00.420]   and I kind of begin to feed that thought.
[00:34:00.420 --> 00:34:04.460]   Like some of us feed fears, whatever we feed grows, right?
[00:34:04.460 --> 00:34:05.740]   And I begin to feed that thought,
[00:34:05.740 --> 00:34:08.040]   and that thought grows and it grows and it grows,
[00:34:08.040 --> 00:34:09.980]   and then praise God, I wake up.
[00:34:09.980 --> 00:34:12.980]   Oh man, I want to change the world.
[00:34:12.980 --> 00:34:16.680]   Send me back to Dallas and give me a rock.
[00:34:16.680 --> 00:34:20.140]   And a couple thousand young adults.
[00:34:20.140 --> 00:34:21.780]   Let's do work, man.
[00:34:21.780 --> 00:34:23.900]   There's Goliaths in our midst,
