
[00:00:00.000 --> 00:00:02.340]   (drum roll)
[00:16:18.000 --> 00:16:19.880]   She goes, because in relationships,
[00:16:19.880 --> 00:16:21.360]   one day I'll have one, but that's not my thing.
[00:16:21.360 --> 00:16:22.400]   That's not how I'm defined, man.
[00:16:22.400 --> 00:16:23.240]   How about you?
[00:16:23.240 --> 00:16:24.060]   Have a good day.
[00:16:24.060 --> 00:16:24.900]   She walked to the yellow room.
[00:16:24.900 --> 00:16:25.920]   Had great conversations.
[00:16:25.920 --> 00:16:27.480]   Hey, it shouldn't be complicated, man.
[00:16:27.480 --> 00:16:28.520]   It should be really easy.
[00:16:28.520 --> 00:16:29.360]   You're valuable.
[00:16:29.360 --> 00:16:31.040]   You don't need each other to validate one another.
[00:16:31.040 --> 00:16:32.880]   She moved into the red room.
[00:16:32.880 --> 00:16:33.720]   All right?
[00:16:33.720 --> 00:16:35.500]   She said, everybody said,
[00:16:35.500 --> 00:16:36.600]   if I ever go to another one of these things,
[00:16:36.600 --> 00:16:37.840]   I am wearing white.
[00:16:37.840 --> 00:16:39.360]   That's what they all told her.
[00:16:39.360 --> 00:16:40.640]   And here's the deal, gang.
[00:16:40.640 --> 00:16:42.200]   Wouldn't it be, and Allie got that
[00:16:42.200 --> 00:16:43.800]   because from the time she was little,
[00:16:43.800 --> 00:16:44.620]   I kept telling her,
[00:16:44.620 --> 00:16:47.320]   you're not gonna be defined by another person.
[00:16:47.320 --> 00:16:49.520]   You're gonna be defined by your value as a person.
[00:16:49.520 --> 00:16:50.560]   You're so valuable that God
[00:16:50.560 --> 00:16:52.360]   wouldn't redeem you from your lostness.
[00:16:52.360 --> 00:16:54.720]   Wouldn't you love to have a father that told you that?
[00:16:54.720 --> 00:16:57.280]   That didn't leave you
[00:16:57.280 --> 00:17:02.400]   vulnerable,
[00:17:02.400 --> 00:17:04.000]   longing for somebody who could protect you
[00:17:04.000 --> 00:17:04.820]   and care for you,
[00:17:04.820 --> 00:17:05.840]   and then when some guy showed up
[00:17:05.840 --> 00:17:07.280]   and said he cared for you and valued you
[00:17:07.280 --> 00:17:09.360]   and honored you and gave you some affection,
[00:17:09.360 --> 00:17:12.560]   you let him give you all kinds of affection
[00:17:12.560 --> 00:17:13.760]   'cause he told you that's what you would do
[00:17:13.760 --> 00:17:14.740]   if you loved him?
[00:17:14.740 --> 00:17:19.080]   And you go, that didn't feel like a father's love.
[00:17:19.080 --> 00:17:21.480]   That felt very selfish
[00:17:21.480 --> 00:17:22.920]   and makes me feel very insecure
[00:17:22.920 --> 00:17:24.580]   and I don't feel like a treasure.
[00:17:24.580 --> 00:17:27.880]   I feel trashed.
[00:17:27.880 --> 00:17:31.280]   Man, God doesn't want you to feel that way.
[00:17:31.280 --> 00:17:35.120]   See, you matter a lot to God.
[00:17:35.120 --> 00:17:37.720]   This whole thing matters a lot to God.
[00:17:37.720 --> 00:17:39.440]   Marriage is a big deal to God.
[00:17:39.440 --> 00:17:42.080]   It's the foundation and the strength of our culture.
[00:17:42.080 --> 00:17:43.760]   God intended for you to be raised
[00:17:43.760 --> 00:17:45.680]   by a mom and a dad like that
[00:17:45.680 --> 00:17:48.360]   that taught you what it was to be a man,
[00:17:48.360 --> 00:17:50.000]   that taught you what it was to be a little girl,
[00:17:50.000 --> 00:17:52.200]   to protect you and honor you and value you
[00:17:52.200 --> 00:17:55.100]   and to teach you how to protect, honor, and value others.
[00:17:55.100 --> 00:18:01.760]   That loved and modeled commitment and tenderness
[00:18:01.760 --> 00:18:02.920]   and oneness with each other
[00:18:02.920 --> 00:18:04.720]   and you grew up and you were secure.
[00:18:05.720 --> 00:18:07.520]   You know, you maybe have heard this in the Bible.
[00:18:07.520 --> 00:18:09.680]   The Bible says God hates divorce.
[00:18:09.680 --> 00:18:12.080]   You ever heard that?
[00:18:12.080 --> 00:18:15.360]   Well, some of you guys
[00:18:15.360 --> 00:18:18.080]   that are children of divorce households,
[00:18:18.080 --> 00:18:19.840]   you might go, well, you know, the Bible says God is love
[00:18:19.840 --> 00:18:21.360]   and if God is love, he better hate divorce
[00:18:21.360 --> 00:18:23.680]   'cause I'm gonna tell you what divorce did to me,
[00:18:23.680 --> 00:18:26.720]   how it left me scared and vulnerable,
[00:18:26.720 --> 00:18:31.720]   insecure, bitter, angry, alone.
[00:18:32.720 --> 00:18:36.520]   Can I encourage you with something, man,
[00:18:36.520 --> 00:18:37.560]   for some of you in this room?
[00:18:37.560 --> 00:18:39.880]   The Bible never says God hates divorcees.
[00:18:39.880 --> 00:18:44.640]   The Bible never says God hates sinners.
[00:18:44.640 --> 00:18:47.200]   The Bible says God demonstrates his love for sinners
[00:18:47.200 --> 00:18:49.700]   and for little girls that let themselves be treated
[00:18:49.700 --> 00:18:54.000]   like a sexual object because he loves them
[00:18:54.000 --> 00:18:55.760]   and wants to redeem them from that kind of abuse
[00:18:55.760 --> 00:18:58.160]   and misinformation.
[00:18:59.760 --> 00:19:02.200]   And he's not even angry at guys
[00:19:02.200 --> 00:19:04.120]   that abuse those little girls.
[00:19:04.120 --> 00:19:08.880]   He's just like, hey, man, all that looking for love
[00:19:08.880 --> 00:19:10.400]   and all that trying to establish your strength
[00:19:10.400 --> 00:19:11.400]   and significance by doing that,
[00:19:11.400 --> 00:19:12.360]   it's not making you real happy.
[00:19:12.360 --> 00:19:14.100]   In fact, it leaves a series
[00:19:14.100 --> 00:19:15.620]   of destructive relationships around.
[00:19:15.620 --> 00:19:19.240]   I'm not mad at you, I'm just really sorry for you.
[00:19:19.240 --> 00:19:20.720]   And by the way, there's gonna be a consequence
[00:19:20.720 --> 00:19:21.940]   that's even bigger than that emptiness
[00:19:21.940 --> 00:19:23.920]   in your heart that's coming.
[00:19:23.920 --> 00:19:25.440]   It's gonna be a real emptiness
[00:19:25.440 --> 00:19:29.000]   and a real separation from what is good eventually
[00:19:29.000 --> 00:19:30.240]   if you don't deal with it.
[00:19:30.240 --> 00:19:34.320]   God loves every single person in this room.
[00:19:34.320 --> 00:19:36.160]   I don't care what you've been through.
[00:19:36.160 --> 00:19:39.720]   And tonight, what I wanna just share with you
[00:19:39.720 --> 00:19:42.320]   is what God intended marriage to be.
[00:19:42.320 --> 00:19:44.320]   And I'm gonna show you a metaphor in the midst of marriage
[00:19:44.320 --> 00:19:46.040]   that really does relate to every single one of us.
[00:19:46.040 --> 00:19:47.800]   And we have to do it really quickly.
[00:19:47.800 --> 00:19:51.000]   But I want you to see why marriage is a big deal to God
[00:19:51.000 --> 00:19:53.120]   and so why you oughta to right now
[00:19:53.120 --> 00:19:55.240]   start preparing yourself for it.
[00:19:55.240 --> 00:19:57.080]   And when you get into it, you oughta understand
[00:19:57.080 --> 00:20:00.360]   why it's more than just some agreement
[00:20:00.360 --> 00:20:01.860]   you make for a little while.
[00:20:01.860 --> 00:20:04.560]   It reminds me of a cartoon I saw one time
[00:20:04.560 --> 00:20:05.920]   of a couple that was there and the guy
[00:20:05.920 --> 00:20:06.880]   was just sweating profusely.
[00:20:06.880 --> 00:20:08.600]   He goes, "Man, what are you so nervous about?"
[00:20:08.600 --> 00:20:09.840]   And he goes, "I'm getting married."
[00:20:09.840 --> 00:20:11.040]   And the guy goes, "Well, man, I understand.
[00:20:11.040 --> 00:20:13.480]   "Seven or eight years can be a really long time."
[00:20:13.480 --> 00:20:17.600]   And you know, man, it kinda comes down to that now
[00:20:17.600 --> 00:20:21.040]   where we start to look at any relationship
[00:20:21.040 --> 00:20:23.720]   like I'm in this thing as long as it works for me.
[00:20:23.720 --> 00:20:26.080]   See, that's what needy people do.
[00:20:26.080 --> 00:20:28.200]   That is why the way, man, we're not here
[00:20:28.200 --> 00:20:30.320]   to talk about sex tonight, but one of the,
[00:20:30.320 --> 00:20:31.760]   let me just tell you, man, sex will keep you
[00:20:31.760 --> 00:20:34.280]   in a bad relationship long past its time
[00:20:34.280 --> 00:20:36.680]   and it also will drive you out of a relationship
[00:20:36.680 --> 00:20:37.920]   that could've been good and life-giving to you
[00:20:37.920 --> 00:20:39.840]   before you needed to be driven out.
[00:20:39.840 --> 00:20:44.440]   When you find people that really understand
[00:20:44.440 --> 00:20:46.040]   what love is, love gives.
[00:20:46.040 --> 00:20:48.900]   Love can't wait to give.
[00:20:48.900 --> 00:20:51.820]   It's lust that's constantly wanting to get.
[00:20:51.820 --> 00:20:55.000]   And you find somebody that all they wanna do
[00:20:55.000 --> 00:20:56.840]   is get, get, get from you and get after it with you,
[00:20:56.840 --> 00:20:57.840]   I'm gonna tell you, that person,
[00:20:57.840 --> 00:20:59.600]   no matter what they're whispering in your ear,
[00:20:59.600 --> 00:21:02.100]   let me just tell you, they are not driven by love.
[00:21:02.100 --> 00:21:05.820]   Okay, because love can't wait to give,
[00:21:05.820 --> 00:21:09.000]   not themself in pleasure, but themself
[00:21:09.000 --> 00:21:10.360]   in surrender and death.
[00:21:10.360 --> 00:21:13.840]   If you define love by anything less than a cross,
[00:21:13.840 --> 00:21:16.120]   you have cheapened love to something
[00:21:16.120 --> 00:21:17.560]   God never intended it to be.
[00:21:17.560 --> 00:21:19.680]   When the Bible describes love,
[00:21:19.680 --> 00:21:21.520]   it doesn't have anything to do with emotion.
[00:21:21.520 --> 00:21:24.240]   It is patient, it is kind, it is not proud,
[00:21:24.240 --> 00:21:26.000]   it is not arrogant, it doesn't boast,
[00:21:26.000 --> 00:21:27.360]   it does not act unrighteously,
[00:21:27.360 --> 00:21:28.480]   it does not act unbecomingly,
[00:21:28.480 --> 00:21:30.400]   it doesn't seek its own, it's not provoked,
[00:21:30.400 --> 00:21:33.340]   it does not take into account a wrong suffered.
[00:21:33.340 --> 00:21:34.960]   It bears all things, believes all things,
[00:21:34.960 --> 00:21:36.400]   hopes all things, it endures all things,
[00:21:36.400 --> 00:21:37.900]   it never fails.
[00:21:37.900 --> 00:21:40.000]   That's the love you want anyway, isn't it?
[00:21:40.000 --> 00:21:42.920]   But some of you guys are just, you know,
[00:21:42.920 --> 00:21:44.400]   you go, man, love is that feeling I feel
[00:21:44.400 --> 00:21:45.720]   when I feel like I've never felt before.
[00:21:45.720 --> 00:21:46.600]   No, it's not.
[00:21:46.600 --> 00:21:49.880]   Man, love is when I can't wait to give myself
[00:21:49.880 --> 00:21:50.780]   and get from that person.
[00:21:50.780 --> 00:21:52.720]   No, that's lust.
[00:21:52.720 --> 00:21:54.960]   And so many people go into a marriage relationship
[00:21:54.960 --> 00:21:57.760]   and what they're wanting to get
[00:21:57.760 --> 00:21:59.840]   is a sense of worth and value and fun.
[00:21:59.840 --> 00:22:02.880]   And man, marriage is work because it's two people
[00:22:02.880 --> 00:22:04.820]   who are distinct in person,
[00:22:04.820 --> 00:22:06.680]   who are working to become one in essence.
[00:22:06.680 --> 00:22:09.220]   And that means there has to be a constant surrender to self.
[00:22:09.220 --> 00:22:11.440]   I'm gonna give you an amazing image of that tonight.
[00:22:11.440 --> 00:22:12.800]   And we should tell you what happens
[00:22:12.800 --> 00:22:14.540]   when you have a marriage the way God intends.
[00:22:14.540 --> 00:22:15.800]   Some of you were blessed to grow up
[00:22:15.800 --> 00:22:18.040]   in a marriage like that, in a home like that.
[00:22:18.040 --> 00:22:21.880]   And it's a tremendous gift of grace.
[00:22:21.880 --> 00:22:23.960]   Some of you guys have gotta learn
[00:22:23.960 --> 00:22:25.720]   what that really looks like 'cause you've never seen it.
[00:22:25.720 --> 00:22:28.240]   God's gotta re-parent you big time.
[00:22:28.240 --> 00:22:29.360]   And he wants to.
[00:22:29.360 --> 00:22:31.400]   And I hope tonight's a little bit of that.
[00:22:31.400 --> 00:22:36.660]   This is what God said marriage is all about.
[00:22:36.660 --> 00:22:41.660]   Marriage, biblically, has really five big purposes.
[00:22:41.660 --> 00:22:43.460]   I'm gonna move rather quickly through these.
[00:22:43.460 --> 00:22:45.040]   But the first one is to mirror his image.
[00:22:45.040 --> 00:22:46.920]   See, the person of God is very complicated.
[00:22:46.920 --> 00:22:48.200]   The word trinity, you guys do know,
[00:22:48.200 --> 00:22:49.640]   never shows up in the scripture.
[00:22:49.640 --> 00:22:52.480]   You might hear that we are what we call Trinitarians.
[00:22:52.480 --> 00:22:53.840]   And people go, "Well, what's that mean?"
[00:22:53.840 --> 00:22:56.200]   It means basically that we are describing
[00:22:56.200 --> 00:22:57.920]   using a word that's not in your Bible
[00:22:57.920 --> 00:23:00.360]   what God has described himself to be like
[00:23:00.360 --> 00:23:02.560]   in multiple places throughout the scripture.
[00:23:02.560 --> 00:23:06.280]   The Bible says God is one.
[00:23:06.280 --> 00:23:09.680]   But it also reveals God in the person
[00:23:09.680 --> 00:23:11.520]   of the Father and the Son and the Spirit.
[00:23:11.520 --> 00:23:13.680]   We don't believe there are three gods who are one God.
[00:23:13.680 --> 00:23:15.160]   That's a contradiction.
[00:23:15.160 --> 00:23:18.880]   We believe there is one God who is revealed in three persons
[00:23:18.880 --> 00:23:20.800]   and there's all kinds of analogies
[00:23:20.800 --> 00:23:23.960]   that people try and use to explain the trinity to you.
[00:23:23.960 --> 00:23:25.960]   And the most famous one is water.
[00:23:25.960 --> 00:23:27.080]   And so what they'll say is like,
[00:23:27.080 --> 00:23:29.000]   you know, God's kind of like H2O,
[00:23:29.000 --> 00:23:30.840]   two parts hydrogen, one part oxygen.
[00:23:30.840 --> 00:23:32.480]   And depending on what's going on,
[00:23:32.480 --> 00:23:34.360]   he's either a liquid, a solid, or a gas.
[00:23:34.360 --> 00:23:36.600]   And he kind of morphs with the environment
[00:23:36.600 --> 00:23:38.040]   and what he needs to do.
[00:23:38.040 --> 00:23:39.640]   And so there was a time when he walked on earth
[00:23:39.640 --> 00:23:42.060]   and he needed to kind of morph into a solid.
[00:23:42.060 --> 00:23:46.760]   And so we beheld the solid.
[00:23:46.760 --> 00:23:47.980]   And we called the sun solid.
[00:23:47.980 --> 00:23:49.200]   Bro, you solid, we love you.
[00:23:49.200 --> 00:23:50.760]   You died for us, that's solid.
[00:23:50.760 --> 00:23:56.120]   But that's not consistent with what the scriptures teach.
[00:23:56.120 --> 00:23:57.100]   Okay?
[00:23:57.100 --> 00:23:58.880]   We don't believe in what's called modalism,
[00:23:58.880 --> 00:24:00.840]   where God just shifts his mode.
[00:24:00.840 --> 00:24:02.000]   That's the problem with that analogy.
[00:24:02.000 --> 00:24:03.440]   There's all kinds of different analogies
[00:24:03.440 --> 00:24:04.360]   to explain the trinity.
[00:24:04.360 --> 00:24:05.480]   But can I tell you something?
[00:24:05.480 --> 00:24:10.480]   The Bible only gives us one that he says really explains it.
[00:24:10.480 --> 00:24:12.200]   And it's a mystery.
[00:24:12.200 --> 00:24:17.400]   And it's when two very distinct person, this is key,
[00:24:17.400 --> 00:24:21.300]   who are equal in value and dignity,
[00:24:21.300 --> 00:24:24.700]   and who in this case are both sempternal.
[00:24:24.700 --> 00:24:27.360]   Meaning from some point, they came into being
[00:24:27.360 --> 00:24:28.880]   and they exist forever.
[00:24:28.880 --> 00:24:31.120]   That's every man and every woman that ever existed.
[00:24:31.120 --> 00:24:33.520]   God is not sempternal, he is eternal.
[00:24:33.520 --> 00:24:35.120]   He always was and always will be.
[00:24:35.120 --> 00:24:38.760]   And God said that he has always existed forever
[00:24:38.760 --> 00:24:40.680]   as Father, Son, and Holy Spirit.
[00:24:40.680 --> 00:24:45.800]   And companionship and completion and love
[00:24:46.760 --> 00:24:49.220]   have eternally existed in the character and nature of God.
[00:24:49.220 --> 00:24:50.320]   They're not human inventions.
[00:24:50.320 --> 00:24:52.860]   They're not the highest metaphysical ideas of men.
[00:24:52.860 --> 00:24:54.200]   They've been eternally there.
[00:24:54.200 --> 00:24:55.880]   And what God says, you wanna really see the mystery
[00:24:55.880 --> 00:24:56.780]   of what I'm like?
[00:24:56.780 --> 00:24:58.000]   It's when you've got two persons
[00:24:58.000 --> 00:25:00.200]   who are equal in dignity and essence.
[00:25:00.200 --> 00:25:04.740]   Choose to give themselves to one another,
[00:25:04.740 --> 00:25:07.120]   not because it's easy, not because they feel like it,
[00:25:07.120 --> 00:25:08.780]   not because they get pleasure from it,
[00:25:08.780 --> 00:25:10.480]   but because they are going to say,
[00:25:10.480 --> 00:25:12.080]   we are going to love each other.
[00:25:12.080 --> 00:25:15.320]   And the two shall become one.
[00:25:16.300 --> 00:25:17.800]   You know, the old joke is that most couples,
[00:25:17.800 --> 00:25:19.260]   when they get married, they spend the first five years
[00:25:19.260 --> 00:25:21.660]   fighting over which one they're going to become.
[00:25:21.660 --> 00:25:24.320]   And that's not the picture.
[00:25:24.320 --> 00:25:28.840]   The picture is that there's something really beautiful
[00:25:28.840 --> 00:25:32.480]   about JP and Monica, about Todd and Alex,
[00:25:32.480 --> 00:25:37.680]   as we live in mutual subjection, remember that.
[00:25:37.680 --> 00:25:39.520]   Mutual subjection.
[00:25:39.520 --> 00:25:42.120]   So marriage mirrors God's image.
[00:25:42.120 --> 00:25:44.040]   When it's done the way God says it should be done.
[00:25:44.040 --> 00:25:45.740]   There is no way to mirror God's image
[00:25:45.740 --> 00:25:48.440]   unless you are walking with the Lord
[00:25:48.440 --> 00:25:49.540]   and have been redeemed from the Lord
[00:25:49.540 --> 00:25:51.600]   to walk in the way that our relationships walk.
[00:25:51.600 --> 00:25:54.220]   By the way, what was the very first casualty of the fall?
[00:25:54.220 --> 00:25:56.380]   It was that these two people that lived
[00:25:56.380 --> 00:25:57.480]   in relationship with God,
[00:25:57.480 --> 00:25:59.300]   therefore they were at peace with one another.
[00:25:59.300 --> 00:26:01.480]   And the very second that they chose
[00:26:01.480 --> 00:26:04.320]   to find and find life apart from God,
[00:26:04.320 --> 00:26:06.160]   immediately it was a blame game.
[00:26:06.160 --> 00:26:07.020]   You're not like me.
[00:26:07.020 --> 00:26:08.620]   I'm embarrassed in front of you.
[00:26:08.620 --> 00:26:10.640]   Why'd this happen?
[00:26:10.640 --> 00:26:11.460]   It's your fault.
[00:26:11.460 --> 00:26:13.040]   No, it's your fault.
[00:26:13.040 --> 00:26:14.800]   And they hid from God and they hid from each other.
[00:26:14.800 --> 00:26:17.980]   The very first casualty of sin was relationship.
[00:26:17.980 --> 00:26:22.560]   Relationship with God and relationship with one another.
[00:26:22.560 --> 00:26:24.300]   Now I'm gonna show you, remember this.
[00:26:24.300 --> 00:26:25.360]   In Genesis one and two,
[00:26:25.360 --> 00:26:26.820]   I'm gonna show you in just a second
[00:26:26.820 --> 00:26:28.660]   what God said the order of creation was.
[00:26:28.660 --> 00:26:31.280]   And it was beautiful and it was without conflict.
[00:26:31.280 --> 00:26:32.980]   And we mirrored his image.
[00:26:32.980 --> 00:26:36.260]   Two people together who were one
[00:26:36.260 --> 00:26:38.000]   had distinct and specific roles,
[00:26:38.000 --> 00:26:41.120]   but lived in mutual exaltation, admiration,
[00:26:41.120 --> 00:26:42.620]   and subjection to one another.
[00:26:43.680 --> 00:26:45.240]   The son says, "The Father is greater than I."
[00:26:45.240 --> 00:26:46.340]   The father says to the son,
[00:26:46.340 --> 00:26:48.260]   "This is my beloved son in whom I'm well pleased.
[00:26:48.260 --> 00:26:49.160]   "Listen to him."
[00:26:49.160 --> 00:26:52.840]   The spirit says, "I live to exalt the son."
[00:26:52.840 --> 00:26:53.880]   The son says, "I don't do anything
[00:26:53.880 --> 00:26:56.000]   "that's not the will of the father."
[00:26:56.000 --> 00:26:57.280]   The father says, "The son is the one
[00:26:57.280 --> 00:26:58.420]   "with the name above all names."
[00:26:58.420 --> 00:27:00.380]   It is a mutual admiration society.
[00:27:00.380 --> 00:27:04.400]   It's not one trying to get the other to serve him.
[00:27:04.400 --> 00:27:07.240]   They're both saying, "I'm all about you."
[00:27:07.240 --> 00:27:09.480]   And in a marriage, when we yield to Christ,
[00:27:09.480 --> 00:27:12.480]   and that's what happens in our heart as we're regenerate,
[00:27:12.480 --> 00:27:13.680]   it becomes a really beautiful thing.
[00:27:13.680 --> 00:27:14.720]   I'm gonna show you a picture of this.
[00:27:14.720 --> 00:27:17.280]   It's gonna blow you away in a minute.
[00:27:17.280 --> 00:27:18.920]   It mirrors God's image like nothing else.
[00:27:18.920 --> 00:27:21.140]   There's no other metaphor or analogy out there.
[00:27:21.140 --> 00:27:26.140]   Secondly, in Genesis 1, 28, it multiplies.
[00:27:26.140 --> 00:27:28.480]   Marriage was the means that God gave us
[00:27:28.480 --> 00:27:30.140]   to multiply a godly heritage.
[00:27:30.140 --> 00:27:30.980]   God blessed them.
[00:27:30.980 --> 00:27:33.360]   God said to them, "Be fruitful and multiply."
[00:27:33.360 --> 00:27:35.200]   In other words, when he gave this command,
[00:27:35.200 --> 00:27:36.600]   it was a man who walked with God,
[00:27:36.600 --> 00:27:38.440]   a woman who walked with God, who loved one another,
[00:27:38.440 --> 00:27:40.340]   and he said, "You raise others to know me
[00:27:40.340 --> 00:27:42.120]   "and the goodness of my will and way."
[00:27:42.120 --> 00:27:44.260]   And they will follow you as you follow me.
[00:27:44.260 --> 00:27:48.600]   Now, by the way, just like good seed brings forth good fruit
[00:27:48.600 --> 00:27:50.320]   when Adam and Eve rebelled against God,
[00:27:50.320 --> 00:27:53.040]   guess which kind of fruit they brought forth?
[00:27:53.040 --> 00:27:54.400]   Other little rebels.
[00:27:54.400 --> 00:27:58.800]   That's always the law of creation,
[00:27:58.800 --> 00:28:01.020]   that creatures produce after their kind.
[00:28:01.020 --> 00:28:05.280]   And ever since that moment, there's been nothing
[00:28:05.280 --> 00:28:08.960]   but fallen humanity which comes forward.
[00:28:08.960 --> 00:28:10.680]   All of us are imperfect.
[00:28:10.680 --> 00:28:12.640]   All of us are in need of redemption.
[00:28:12.640 --> 00:28:14.480]   And God offers redemption to all of us.
[00:28:14.480 --> 00:28:15.560]   And I'm gonna show you what happens
[00:28:15.560 --> 00:28:17.740]   when you receive that redemption.
[00:28:17.740 --> 00:28:20.040]   But we were to mirror his image.
[00:28:20.040 --> 00:28:22.520]   We were to multiply, and then we were to manage.
[00:28:22.520 --> 00:28:25.000]   Watch this, it also says, "And let them rule
[00:28:25.000 --> 00:28:27.320]   "over the fish of the sea and over the birds of the sky
[00:28:27.320 --> 00:28:29.820]   "and over the cattle of the fields.
[00:28:29.820 --> 00:28:30.900]   "And over every other creeping thing
[00:28:30.900 --> 00:28:31.880]   "in the face of the earth."
[00:28:31.880 --> 00:28:33.240]   They were to rule together.
[00:28:33.240 --> 00:28:34.400]   They were to manage the world.
[00:28:34.400 --> 00:28:36.200]   They weren't supposed to let the world manage them.
[00:28:36.200 --> 00:28:38.120]   Together, husband and wife, male and female,
[00:28:38.120 --> 00:28:40.960]   with all their complexity and differences and components.
[00:28:40.960 --> 00:28:44.920]   Guys with their ability to kind of segment
[00:28:44.920 --> 00:28:46.680]   and guys with their individual strength
[00:28:46.680 --> 00:28:50.060]   and guys with all the ways that he made them had a role.
[00:28:50.060 --> 00:28:54.120]   And in concert with women who were tender,
[00:28:54.120 --> 00:28:56.040]   much more complex, much more in tune,
[00:28:56.040 --> 00:28:58.440]   who can't wall things off,
[00:28:58.440 --> 00:29:01.260]   who speak clearly and lovingly to their husband,
[00:29:01.260 --> 00:29:03.160]   with all the input in the world,
[00:29:03.160 --> 00:29:05.040]   as the husband confidently listens to them
[00:29:05.040 --> 00:29:07.400]   because he understands that he needs that girl.
[00:29:08.240 --> 00:29:09.760]   I'm gonna show you how he knows that.
[00:29:09.760 --> 00:29:13.420]   See, marriage is God's means to mirror to the world
[00:29:13.420 --> 00:29:15.720]   his image that he is desperate to know
[00:29:15.720 --> 00:29:18.960]   who he is, what he's like, and why they should love him.
[00:29:18.960 --> 00:29:21.080]   It is his means through which the world
[00:29:21.080 --> 00:29:24.260]   will be multiplied with others that can enjoy him forever.
[00:29:24.260 --> 00:29:27.860]   It is his means through which the world can be ruled
[00:29:27.860 --> 00:29:30.600]   and managed in a way that reflects his honor and glory.
[00:29:30.600 --> 00:29:34.300]   And marriage, in Genesis 2:18,
[00:29:34.300 --> 00:29:37.220]   when God retells the creation story
[00:29:37.220 --> 00:29:39.960]   by focusing on the pinnacle of this creation,
[00:29:39.960 --> 00:29:42.280]   which is man and woman, is when he says,
[00:29:42.280 --> 00:29:44.000]   hey, it's not good for man to be alone.
[00:29:44.000 --> 00:29:45.160]   He shows Adam that.
[00:29:45.160 --> 00:29:48.480]   Before he allowed Adam to have the woman,
[00:29:48.480 --> 00:29:52.780]   he showed the man, you aren't perfect yet.
[00:29:52.780 --> 00:29:54.640]   God said it was good, it was good, it was good.
[00:29:54.640 --> 00:29:56.500]   And when he completed and finished creation
[00:29:56.500 --> 00:29:58.960]   by bringing the fullness of the revelation
[00:29:58.960 --> 00:30:00.760]   of what he decided to do through humanity
[00:30:00.760 --> 00:30:02.360]   into that with woman and man,
[00:30:02.360 --> 00:30:05.080]   that's when he said it is very good.
[00:30:05.080 --> 00:30:07.300]   What he did with Adam is he had Adam
[00:30:07.300 --> 00:30:09.220]   of all the animals of the earth parade before him,
[00:30:09.220 --> 00:30:11.100]   and he saw for every Mr. Hippo there was a Mrs. Hippo,
[00:30:11.100 --> 00:30:13.660]   every Mr. Kangaroo there was a Mrs. Kangaroo.
[00:30:13.660 --> 00:30:15.940]   And he goes, there's no Mrs. Adam for Adam.
[00:30:15.940 --> 00:30:22.860]   And so God said to him, I'm gonna put you to sleep,
[00:30:22.860 --> 00:30:24.980]   and from the flesh of your flesh and bone of your bone,
[00:30:24.980 --> 00:30:28.700]   I'm gonna bring forth the woman that you need,
[00:30:28.700 --> 00:30:30.340]   and it's not good for you to be alone.
[00:30:30.340 --> 00:30:31.300]   You need one another.
[00:30:31.300 --> 00:30:35.280]   There's a mutual completion that happens in marriage.
[00:30:35.280 --> 00:30:39.720]   Let me just tell you, when you get into marriage,
[00:30:39.720 --> 00:30:42.240]   you'll find out that we both, as I said in the beginning,
[00:30:42.240 --> 00:30:46.360]   we're two persons, very distinct,
[00:30:46.360 --> 00:30:48.140]   equal in dignity and honor,
[00:30:48.140 --> 00:30:51.040]   but we have different strengths,
[00:30:51.040 --> 00:30:53.200]   and we have different roles.
[00:30:53.200 --> 00:30:57.480]   Many guys go, my role is to lead the wife.
[00:30:57.480 --> 00:30:59.400]   The wife's job is to be subject to the husband.
[00:30:59.400 --> 00:31:00.340]   By the way, guys, do you know this?
[00:31:00.340 --> 00:31:03.440]   The Bible never tells the man to lead his wife.
[00:31:03.440 --> 00:31:05.280]   The Bible tells the man to love his wife.
[00:31:05.280 --> 00:31:08.440]   By the way, women, you are not called to submit to men.
[00:31:08.440 --> 00:31:10.760]   You are called one day when you find a man
[00:31:10.760 --> 00:31:13.320]   who follows Christ and loves as Christ has loved
[00:31:13.320 --> 00:31:15.240]   because he's been loved by Christ,
[00:31:15.240 --> 00:31:17.600]   to covenant with that man as he promises
[00:31:17.600 --> 00:31:20.080]   to give himself to you the way Christ gave himself
[00:31:20.080 --> 00:31:23.440]   for the church, and to that one man you submit.
[00:31:23.440 --> 00:31:27.600]   What kind of man, a man that does nothing
[00:31:27.600 --> 00:31:29.040]   from selfishness or empty conceit
[00:31:29.040 --> 00:31:30.580]   but with humility of mind considers you
[00:31:30.580 --> 00:31:32.140]   as more important than himself,
[00:31:32.140 --> 00:31:36.420]   and would never tell you what to do for him
[00:31:36.420 --> 00:31:40.200]   because he's gonna love you the way Christ loves the church?
[00:31:40.200 --> 00:31:41.860]   Man, you find a guy like that,
[00:31:41.860 --> 00:31:44.580]   you find a God that dies to redeem you,
[00:31:44.580 --> 00:31:47.640]   and I'm like, what wouldn't I do for that God?
[00:31:47.640 --> 00:31:49.900]   I'm not trying to earn his love,
[00:31:49.900 --> 00:31:51.540]   I'm just trying to respond to it.
[00:31:51.540 --> 00:31:55.660]   Every woman dreams of giving herself wildly
[00:31:55.660 --> 00:32:00.660]   and recklessly to a man who wildly, recklessly surrenders
