
[00:00:00.000 --> 00:00:02.760]   (dramatic music)
[00:15:51.180 --> 00:15:52.340]   if you think about it for a minute, right?
[00:15:52.340 --> 00:15:54.280]   Because everyone who's been born dies.
[00:15:54.280 --> 00:15:58.660]   I mean, God just did what He does for everyone.
[00:15:58.660 --> 00:16:00.540]   Like, everyone dies.
[00:16:00.540 --> 00:16:03.100]   And really, you're not mad that God took your mom.
[00:16:03.100 --> 00:16:06.780]   You're mad that God took her before He took you.
[00:16:06.780 --> 00:16:08.860]   You're mad that He took her
[00:16:08.860 --> 00:16:10.900]   before you agreed with His timing,
[00:16:10.900 --> 00:16:13.220]   before you approved His timing.
[00:16:13.220 --> 00:16:15.380]   That's really what you're mad about, right?
[00:16:17.100 --> 00:16:20.680]   And I hate the grief
[00:16:20.680 --> 00:16:24.600]   that comes with the pain of loss.
[00:16:24.600 --> 00:16:28.260]   But can I tell you something?
[00:16:28.260 --> 00:16:29.920]   As lovingly as I can, I wanna tell you something.
[00:16:29.920 --> 00:16:32.320]   I want you to hear me lean in and think about this.
[00:16:32.320 --> 00:16:33.420]   God's never hurt you.
[00:16:33.420 --> 00:16:36.280]   God's never offended you.
[00:16:36.280 --> 00:16:38.040]   You don't need to forgive God.
[00:16:38.040 --> 00:16:39.960]   He's never done anything against you.
[00:16:39.960 --> 00:16:45.360]   Everything that He does to you is out of love.
[00:16:45.360 --> 00:16:48.080]   It is what is best for you.
[00:16:48.080 --> 00:16:50.880]   And maybe the greatest thing
[00:16:50.880 --> 00:16:54.020]   that you could believe and learn right now is that,
[00:16:54.020 --> 00:16:58.980]   that a good, holy, righteous, perfect Father
[00:16:58.980 --> 00:17:03.920]   only gives good gifts to His children.
[00:17:03.920 --> 00:17:07.940]   And so if what you have is not good,
[00:17:07.940 --> 00:17:08.960]   He's not done.
[00:17:08.960 --> 00:17:12.800]   Hold out and trust Him.
[00:17:14.100 --> 00:17:15.320]   He's got a purpose in it.
[00:17:15.320 --> 00:17:18.440]   See, when you seek to control, you miss out on God's calling.
[00:17:18.440 --> 00:17:21.600]   When you start to ask the question,
[00:17:21.600 --> 00:17:24.280]   God, what do you want to do with me in this situation?
[00:17:24.280 --> 00:17:25.380]   That's what you can ask.
[00:17:25.380 --> 00:17:26.380]   It may hurt, but you're like,
[00:17:26.380 --> 00:17:28.220]   okay, God, what are you teaching me here?
[00:17:28.220 --> 00:17:29.520]   What do you want me to see here?
[00:17:29.520 --> 00:17:30.740]   What do you want me to do here?
[00:17:30.740 --> 00:17:31.940]   What is my purpose in this?
[00:17:31.940 --> 00:17:35.500]   And when you start focusing on your control,
[00:17:35.500 --> 00:17:37.820]   you miss out on God's calling.
[00:17:37.820 --> 00:17:40.780]   And if you've ever been in a place where you're like,
[00:17:40.780 --> 00:17:42.520]   God, I don't like where this is going,
[00:17:42.520 --> 00:17:44.960]   that's you seeking to control.
[00:17:44.960 --> 00:17:47.060]   I don't like where this career is going.
[00:17:47.060 --> 00:17:48.460]   Calm down, God has a purpose in it.
[00:17:48.460 --> 00:17:49.800]   I don't like where this is going.
[00:17:49.800 --> 00:17:51.980]   I don't like where I'm, how long am I gonna be single?
[00:17:51.980 --> 00:17:52.820]   Hold on.
[00:17:52.820 --> 00:17:56.080]   Hold on, God's hand's not off the wheel.
[00:17:56.080 --> 00:17:59.100]   He's still sovereign.
[00:17:59.100 --> 00:18:00.820]   He's still in control.
[00:18:00.820 --> 00:18:05.580]   See, in Sal Padre, I was running from God's calling.
[00:18:05.580 --> 00:18:06.820]   And I thought it was awesome,
[00:18:06.820 --> 00:18:08.740]   but let's all that craziness aside,
[00:18:08.740 --> 00:18:09.780]   what's cool about that?
[00:18:09.780 --> 00:18:10.820]   That's lame, man.
[00:18:11.680 --> 00:18:15.520]   Sold some guys some Sudafed, stole from them.
[00:18:15.520 --> 00:18:18.780]   That's not living.
[00:18:18.780 --> 00:18:22.160]   Nothing amazing about that.
[00:18:22.160 --> 00:18:23.800]   Like you go with my old boys,
[00:18:23.800 --> 00:18:25.460]   like that's the story they're gonna tell you.
[00:18:25.460 --> 00:18:26.520]   That's like the trophies.
[00:18:26.520 --> 00:18:28.840]   They're like, man, you remember the time in Padre?
[00:18:28.840 --> 00:18:30.200]   That was crazy.
[00:18:30.200 --> 00:18:31.140]   No, it was stupid.
[00:18:31.140 --> 00:18:35.040]   That's the truth, it was stupid.
[00:18:35.040 --> 00:18:38.180]   No, I remember that time in Haiti
[00:18:38.180 --> 00:18:39.200]   when we hiked that mountain,
[00:18:39.200 --> 00:18:40.240]   we sat under that waterfall
[00:18:40.240 --> 00:18:41.280]   and there was that voodoo temple
[00:18:41.280 --> 00:18:42.120]   and we got to share the gospel
[00:18:42.120 --> 00:18:43.640]   with that dude who was sacrificing that snake.
[00:18:43.640 --> 00:18:44.600]   That was crazy.
[00:18:44.600 --> 00:18:48.240]   Remember that time when we went into Africa
[00:18:48.240 --> 00:18:50.680]   and then we drove six hours into the bush
[00:18:50.680 --> 00:18:52.440]   and we got there and we talked to that person
[00:18:52.440 --> 00:18:54.800]   who trusted Christ because of a dream they had?
[00:18:54.800 --> 00:18:56.080]   That was crazy.
[00:18:56.080 --> 00:18:57.880]   That time in Padre, that was stupid.
[00:18:57.880 --> 00:19:00.120]   Wasn't life.
[00:19:00.120 --> 00:19:04.920]   I was in my control, not his control, right?
[00:19:04.920 --> 00:19:06.580]   Wasn't surrendered to God.
[00:19:09.840 --> 00:19:11.200]   Jonah hates these people.
[00:19:11.200 --> 00:19:14.720]   He doesn't think they deserve God's grace.
[00:19:14.720 --> 00:19:17.040]   Who do you think God doesn't,
[00:19:17.040 --> 00:19:18.680]   how can we empathize with Jonah?
[00:19:18.680 --> 00:19:20.680]   I don't know who it is for you.
[00:19:20.680 --> 00:19:21.640]   I don't know who you hate.
[00:19:21.640 --> 00:19:25.720]   Maybe it's Aggies or maybe it's Republicans
[00:19:25.720 --> 00:19:30.720]   or Democrats or Trump or the KKK, right?
[00:19:30.720 --> 00:19:33.120]   We don't like those people, right?
[00:19:33.120 --> 00:19:34.160]   Racist.
[00:19:34.160 --> 00:19:38.360]   And you might think, well, they don't deserve heaven, right?
[00:19:38.360 --> 00:19:41.720]   Whoever it is for you, like ISIS, okay?
[00:19:41.720 --> 00:19:45.500]   Like cutting off, sawing off the heads of Christians.
[00:19:45.500 --> 00:19:47.000]   Don't give them grace.
[00:19:47.000 --> 00:19:50.440]   Like that, they would be ISIS.
[00:19:50.440 --> 00:19:52.000]   That would be the equivalent.
[00:19:52.000 --> 00:19:53.320]   So we would be like, God, no, no, no.
[00:19:53.320 --> 00:19:57.580]   Don't give them abundant riches forever in your kingdom.
[00:19:57.580 --> 00:19:59.680]   No, no, no, no, no, no, no, no, not that.
[00:19:59.680 --> 00:20:05.180]   You guys know who Jeffrey Dahmer is?
[00:20:06.680 --> 00:20:10.560]   Maybe the most notorious serial killer in America's history.
[00:20:10.560 --> 00:20:17.080]   17 victims that he raped, that he butchered,
[00:20:17.080 --> 00:20:24.200]   that he ate, that he did things
[00:20:24.200 --> 00:20:27.160]   that honestly I can't even say up here.
[00:20:27.160 --> 00:20:31.040]   That horrific, that grotesque.
[00:20:31.040 --> 00:20:34.480]   He was evil in every sense of the word.
[00:20:34.480 --> 00:20:36.640]   A wicked, wicked man.
[00:20:36.640 --> 00:20:39.340]   And you know where he's at right now?
[00:20:39.340 --> 00:20:47.000]   As best I can tell, with Jesus,
[00:20:47.000 --> 00:20:52.720]   in his kingdom forever, enjoying your inheritance.
[00:20:52.720 --> 00:20:54.080]   How do you feel about that?
[00:20:54.080 --> 00:20:57.600]   Any part of you like, no, no, no, no.
[00:20:57.600 --> 00:20:59.120]   He doesn't deserve that.
[00:20:59.120 --> 00:21:00.180]   Neither do you.
[00:21:00.180 --> 00:21:02.960]   You see that?
[00:21:02.960 --> 00:21:03.880]   You deserve that.
[00:21:04.240 --> 00:21:07.320]   It's uncomfortable, isn't it?
[00:21:07.320 --> 00:21:09.920]   Neither do you.
[00:21:09.920 --> 00:21:13.240]   It's grace, the essence of grace,
[00:21:13.240 --> 00:21:17.600]   getting something great when we deserve something harsh.
[00:21:17.600 --> 00:21:23.400]   Jesus, Jesus gave up his control.
[00:21:23.400 --> 00:21:25.960]   He didn't seek to control the situation.
[00:21:25.960 --> 00:21:28.120]   He said, not my will, but thy will be done.
[00:21:28.120 --> 00:21:32.200]   Verse five, Jonah had gone out and sat down
[00:21:32.200 --> 00:21:33.760]   at a place east of the city.
[00:21:33.760 --> 00:21:37.000]   There he made himself a shelter and sat in its shade
[00:21:37.000 --> 00:21:40.040]   and waited to see what would happen to the city.
[00:21:40.040 --> 00:21:43.280]   He's still hopeful that God's gonna destroy the city.
[00:21:43.280 --> 00:21:45.840]   He's like, okay, like he sets up shop and he's watching,
[00:21:45.840 --> 00:21:47.040]   he's gonna be entertained.
[00:21:47.040 --> 00:21:49.320]   He's like, please God, bring your wrath, bring your wrath.
[00:21:49.320 --> 00:21:52.680]   Then the Lord God provided a leafy plant
[00:21:52.680 --> 00:21:56.640]   and made it grow up over Jonah to give shade for his head
[00:21:56.640 --> 00:21:58.720]   to ease his discomfort.
[00:21:58.720 --> 00:22:01.880]   And Jonah was very happy about the plant.
[00:22:01.880 --> 00:22:05.240]   But at dawn, the next day, God provided a worm
[00:22:05.240 --> 00:22:07.860]   which chewed the plant so that it withered.
[00:22:07.860 --> 00:22:11.080]   When the sun rose, God provided a scorching east wind
[00:22:11.080 --> 00:22:14.520]   and the sun blazed on Jonah's head so that he grew faint.
[00:22:14.520 --> 00:22:16.680]   He wanted to die and said,
[00:22:16.680 --> 00:22:19.120]   it would be better for me to die than to live.
[00:22:19.120 --> 00:22:20.280]   But God said to Jonah,
[00:22:20.280 --> 00:22:22.880]   is it right for you to be angry about the plant?
[00:22:22.880 --> 00:22:25.760]   It is, he said, and I am so angry.
[00:22:25.760 --> 00:22:29.840]   I wish I were dead again, wanting to die again,
[00:22:29.840 --> 00:22:32.200]   like an adolescent or complaining,
[00:22:32.200 --> 00:22:33.840]   whining like a five-year-old.
[00:22:33.840 --> 00:22:38.120]   God sends a plant to protect him.
[00:22:38.120 --> 00:22:39.920]   God sends a worm to kill the plant.
[00:22:39.920 --> 00:22:40.980]   Here's what's going on.
[00:22:40.980 --> 00:22:43.440]   The Ninevites repent and God has mercy on them.
[00:22:43.440 --> 00:22:45.220]   Jonah's angry and wants to die.
[00:22:45.220 --> 00:22:47.320]   God covers his shelter with a leafy plant.
[00:22:47.320 --> 00:22:49.040]   Jonah is happy and wants to live.
[00:22:49.040 --> 00:22:50.720]   The plant dies, Jonah is hot.
[00:22:50.720 --> 00:22:52.360]   Jonah wants to die again.
[00:22:52.360 --> 00:22:54.920]   He's dramatic, right, back and forth.
[00:22:54.920 --> 00:22:58.920]   His happiness is determined by his comfort.
[00:22:58.920 --> 00:23:00.220]   You know anyone like that?
[00:23:00.220 --> 00:23:03.240]   Like if he's happy or not,
[00:23:03.240 --> 00:23:05.300]   depends on what's going on around him.
[00:23:05.300 --> 00:23:12.040]   He doesn't want to be uncomfortable.
[00:23:12.040 --> 00:23:13.840]   He's weak in his spirit.
[00:23:13.840 --> 00:23:15.720]   He has no fight, only whine.
[00:23:15.720 --> 00:23:18.680]   Whine, whine, whine, whine, whine.
[00:23:18.680 --> 00:23:21.760]   You know, today it's Holy Week.
[00:23:21.760 --> 00:23:24.600]   Moving toward Easter this weekend,
[00:23:24.600 --> 00:23:27.640]   and on this day, what we reflect on
[00:23:27.640 --> 00:23:29.680]   is it's the day that Jesus stood
[00:23:29.680 --> 00:23:31.120]   outside the city of Jerusalem
[00:23:31.120 --> 00:23:34.940]   and wept over the people who had not repented.
[00:23:34.940 --> 00:23:40.020]   That's where we're at in Holy Week today.
[00:23:40.020 --> 00:23:42.480]   But contrast that with Jonah.
[00:23:42.480 --> 00:23:43.960]   We see him set up outside the city.
[00:23:43.960 --> 00:23:45.080]   He's got his feet propped up.
[00:23:45.080 --> 00:23:47.040]   He's looking to be comfortable
[00:23:47.040 --> 00:23:49.200]   and he's ready to be entertained.
[00:23:49.200 --> 00:23:50.040]   And I would just tell you,
[00:23:50.040 --> 00:23:52.200]   the rebellious heart of a runaway seeks comfort.
[00:23:52.200 --> 00:23:53.360]   That's my second point.
[00:23:53.360 --> 00:23:57.440]   The rebellious heart of a runaway seeks comfort.
[00:23:57.440 --> 00:24:00.080]   Not to be on mission for God, but to be comfortable.
[00:24:00.080 --> 00:24:04.040]   To spend your 76 years
[00:24:04.040 --> 00:24:08.120]   as comfortable as you can with a security system
[00:24:08.120 --> 00:24:13.120]   and a 401K and a good career
[00:24:13.120 --> 00:24:15.080]   and some kids maybe.
[00:24:15.080 --> 00:24:16.880]   You know, maybe a boy and a girl,
[00:24:16.880 --> 00:24:18.080]   or maybe two girls and a boy.
[00:24:18.080 --> 00:24:19.120]   I don't know where you're at with that.
[00:24:19.120 --> 00:24:20.520]   You know, and maybe a German Shepherd
[00:24:20.520 --> 00:24:22.040]   or a Golden Doodle or something.
[00:24:22.040 --> 00:24:24.840]   And you know, out in the suburbs, right?
[00:24:24.840 --> 00:24:26.280]   'Cause that's when you're gonna cross, you know,
[00:24:26.280 --> 00:24:29.880]   the 635 or wherever you're at, Fort Worth and Houston.
[00:24:29.880 --> 00:24:33.120]   And so it's just like, it's like, I wanna be comfortable.
[00:24:33.120 --> 00:24:35.760]   Guys, let me tell you something.
[00:24:35.760 --> 00:24:36.600]   Let me tell you a story.
[00:24:36.600 --> 00:24:37.440]   People ask all the time,
[00:24:37.440 --> 00:24:40.800]   "Hey, how did you know you wanted to go into ministry?
[00:24:40.800 --> 00:24:43.040]   How did you, JP, how did you know
[00:24:43.040 --> 00:24:43.880]   you wanted to go into ministry?
[00:24:43.880 --> 00:24:44.760]   Can I tell you something?
[00:24:44.760 --> 00:24:48.320]   I never wanted to go in ministry.
[00:24:48.320 --> 00:24:52.040]   Never, never even crossed my mind.
[00:24:52.040 --> 00:24:54.400]   Never even thought about it for one second,
[00:24:54.400 --> 00:24:56.680]   not one time, never once.
[00:24:56.680 --> 00:24:59.960]   When I graduated from college, I moved to Dallas.
[00:24:59.960 --> 00:25:00.840]   I was in corporate America.
[00:25:00.840 --> 00:25:01.960]   I was climbing the corporate ladder.
[00:25:01.960 --> 00:25:05.500]   I was in business development for a Fortune 15 company.
[00:25:05.500 --> 00:25:06.960]   I saw my career path.
[00:25:06.960 --> 00:25:09.280]   I wanted my boss's job and then his boss's job.
[00:25:09.280 --> 00:25:12.620]   It was very clear to me what I wanted in life.
[00:25:12.620 --> 00:25:15.900]   And I experienced some success there, but I also met Jesus.
[00:25:15.900 --> 00:25:18.720]   I walked into a church, hung over, sat in the back row,
[00:25:18.720 --> 00:25:21.080]   and God came into my life, invaded my heart,
[00:25:21.080 --> 00:25:22.440]   and began to turn it upside down.
[00:25:22.520 --> 00:25:25.500]   He began to have me fall in love with him.
[00:25:25.500 --> 00:25:28.340]   I began to fall in love with Jesus.
[00:25:28.340 --> 00:25:30.100]   And I remember sitting at my desk.
[00:25:30.100 --> 00:25:32.940]   I was there at my desk, and I was on my computer,
[00:25:32.940 --> 00:25:35.120]   and I was reading the scriptures.
[00:25:35.120 --> 00:25:36.880]   And I heard, and I can't explain this, okay,
[00:25:36.880 --> 00:25:38.940]   I'm just gonna tell you what I experienced.
[00:25:38.940 --> 00:25:40.960]   I heard the voice of God say,
[00:25:40.960 --> 00:25:43.220]   "You're going to come and work for me now."
[00:25:43.220 --> 00:25:45.440]   I had never heard that.
[00:25:45.440 --> 00:25:48.560]   You know, it wasn't something super familiar to me.
[00:25:48.560 --> 00:25:50.440]   It doesn't happen all the time,
[00:25:50.440 --> 00:25:52.280]   and very rarely, I would say,
[00:25:52.280 --> 00:25:54.680]   but this particular day, what it seemed like
[00:25:54.680 --> 00:25:57.280]   is that I heard God say, "You're going to come work for me."
[00:25:57.280 --> 00:26:01.660]   I shut my laptop, and I walked out at 1.30 in the afternoon,
[00:26:01.660 --> 00:26:03.360]   and I got in my car, and I drove home,
[00:26:03.360 --> 00:26:04.540]   and I called a friend, and I said,
[00:26:04.540 --> 00:26:06.500]   "Dude, you're not gonna believe what just happened.
[00:26:06.500 --> 00:26:07.580]   "You gotta meet me at my house."
[00:26:07.580 --> 00:26:08.420]   He's like, "I'm at work."
[00:26:08.420 --> 00:26:09.240]   I said, "No, you gotta leave.
[00:26:09.240 --> 00:26:10.280]   "You gotta come to my house.
[00:26:10.280 --> 00:26:11.120]   "Meet me at my house."
[00:26:11.120 --> 00:26:12.800]   He did at two o'clock in the afternoon.
[00:26:12.800 --> 00:26:14.000]   We're sitting there, and I'm like,
[00:26:14.000 --> 00:26:15.840]   "Man, the Lord spoke to me, bro.
[00:26:15.840 --> 00:26:17.340]   "He said I'm gonna come work for him now.
[00:26:17.340 --> 00:26:19.640]   "I guess this means I gotta go into ministry."
[00:26:19.640 --> 00:26:21.200]   I don't know what that looks like.
[00:26:21.200 --> 00:26:23.120]   Never thought about working for the church.
[00:26:23.120 --> 00:26:24.960]   True story, never thought about it.
[00:26:24.960 --> 00:26:26.320]   I said, "I guess I'll hire an attorney,
[00:26:26.320 --> 00:26:28.140]   "start a not-for-profit organization,
[00:26:28.140 --> 00:26:29.200]   "raise money, and give it away.
[00:26:29.200 --> 00:26:30.640]   "I'll be like the Christian United Way.
[00:26:30.640 --> 00:26:32.120]   "That's what I'll do."
[00:26:32.120 --> 00:26:34.440]   And he said, "Whoa, whoa, whoa, whoa, whoa, whoa."
[00:26:34.440 --> 00:26:36.120]   Was a good member of my community group.
[00:26:36.120 --> 00:26:38.180]   Said, "Hey, hold on, man.
[00:26:38.180 --> 00:26:39.660]   "If this was God,
[00:26:39.660 --> 00:26:44.680]   "then you should ask him what he wants you to do.
[00:26:44.680 --> 00:26:46.700]   "Like, if he's gonna tell you
[00:26:46.700 --> 00:26:47.700]   "you're gonna come work for me,
[00:26:47.700 --> 00:26:50.060]   "you should say, 'Well, God, what is my job?'"
[00:26:50.060 --> 00:26:52.080]   And I thought, "Well, that makes sense.
[00:26:52.080 --> 00:26:52.920]   "That makes sense."
[00:26:52.920 --> 00:26:54.160]   So I started praying.
[00:26:54.160 --> 00:26:56.080]   Say, "God, would you put me where you want me
[00:26:56.080 --> 00:26:57.860]   "and help me find contentment there?"
[00:26:57.860 --> 00:27:01.100]   Still have not considered the church.
[00:27:01.100 --> 00:27:02.300]   God, put me where you want me
[00:27:02.300 --> 00:27:04.420]   and help me find contentment there.
[00:27:04.420 --> 00:27:06.220]   Put me where you want me and help me find contentment.
[00:27:06.220 --> 00:27:08.580]   On the fifth day, the church called.
[00:27:08.580 --> 00:27:13.380]   The church, Watermark Community Church called me.
[00:27:13.380 --> 00:27:15.340]   Guy's on the other end of the phone,
[00:27:15.340 --> 00:27:17.840]   "Hey, I've got a job I think you should consider."
[00:27:17.840 --> 00:27:20.820]   What, who, who, who is this?
[00:27:20.820 --> 00:27:23.900]   Yeah, I'm at Watermark,
[00:27:23.900 --> 00:27:26.320]   and I'm looking over this job description,
[00:27:26.320 --> 00:27:28.300]   and I was praying about who should do it,
[00:27:28.300 --> 00:27:30.760]   and your name came to mind.
[00:27:30.760 --> 00:27:33.180]   I said, "What?
[00:27:33.180 --> 00:27:35.400]   "The church?
[00:27:35.400 --> 00:27:36.740]   "I can't, I don't go to seminary.
[00:27:36.740 --> 00:27:37.780]   "I can't work at the church.
[00:27:37.780 --> 00:27:39.740]   "What are you talking about?
[00:27:39.740 --> 00:27:41.060]   "This is crazy."
[00:27:41.060 --> 00:27:44.620]   I said, "Oh, you talked to my friend."
[00:27:44.620 --> 00:27:46.380]   "No, I didn't talk to anybody."
[00:27:46.380 --> 00:27:50.460]   I said, "I was praying about who would do this,
[00:27:50.460 --> 00:27:53.780]   "and I feel like the Lord's leading me to you."
[00:27:53.780 --> 00:27:57.100]   I'm like, "What?"
[00:27:57.100 --> 00:27:58.380]   So I went to an interview.
[00:27:58.380 --> 00:28:00.580]   They said, "Why should we hire you?"
[00:28:00.580 --> 00:28:02.260]   I was like, "You'd be crazy to hire me.
[00:28:02.260 --> 00:28:03.820]   "Don't do that.
[00:28:03.820 --> 00:28:06.100]   "That's not gonna be good for anybody.
[00:28:06.100 --> 00:28:07.000]   "I'm gonna be broke,
[00:28:07.000 --> 00:28:09.560]   "and you guys are gonna have a pastor
[00:28:09.560 --> 00:28:10.400]   "that's not any good.
[00:28:10.400 --> 00:28:11.620]   "You know, don't do that."
[00:28:11.620 --> 00:28:16.420]   And they were like, "Yeah, you might be right.
[00:28:16.420 --> 00:28:18.100]   "Let us think about it."
[00:28:18.100 --> 00:28:19.740]   They took a week to think about it.
[00:28:19.740 --> 00:28:20.700]   You know what happened?
[00:28:20.700 --> 00:28:22.660]   A company in St. Louis called, said,
[00:28:22.660 --> 00:28:23.500]   "Hey, come up here.
[00:28:23.500 --> 00:28:24.660]   "We wanna interview you."
[00:28:24.660 --> 00:28:26.060]   I went up there to interview, and they said,
[00:28:26.060 --> 00:28:27.640]   "Hey, we want you to build a sales organization
[00:28:27.640 --> 00:28:28.480]   "for us in Dallas.
[00:28:28.480 --> 00:28:30.000]   "You can work out of your house.
[00:28:30.000 --> 00:28:31.300]   "You're gonna be making twice as much
[00:28:31.300 --> 00:28:32.320]   "as what you're making right now.
[00:28:32.320 --> 00:28:33.980]   "It's gonna be amazing.
[00:28:33.980 --> 00:28:37.220]   "By the way, we wanna offer you the job right now."
[00:28:37.220 --> 00:28:38.660]   It was like my dream job.
[00:28:38.660 --> 00:28:41.260]   I got on a Southwest flight back from St. Louis to Dallas,
[00:28:41.260 --> 00:28:42.520]   and you know what I did?
[00:28:42.520 --> 00:28:46.740]   Watermark called, said, "Hey, we want to offer you the job.
[00:28:46.740 --> 00:28:48.020]   "We got two jobs."
[00:28:48.020 --> 00:28:49.020]   You know what I did?
[00:28:49.020 --> 00:28:55.580]   I said, "Man, I think I gotta go do this other thing,
[00:28:55.580 --> 00:28:58.860]   "the sales job."
[00:28:58.860 --> 00:29:01.500]   Turned it down.
[00:29:01.500 --> 00:29:04.500]   After I had said I'd been called to ministry,
[00:29:04.500 --> 00:29:05.900]   God was so big, right?
[00:29:05.900 --> 00:29:06.740]   You know what I mean?
[00:29:06.740 --> 00:29:08.300]   Five days later, it was a miracle.
[00:29:08.300 --> 00:29:09.360]   It was a miracle.
[00:29:10.220 --> 00:29:12.900]   The Lord provided, He did everything, He was so faithful.
[00:29:12.900 --> 00:29:15.100]   I said, "I think I gotta go make money, man.
[00:29:15.100 --> 00:29:17.900]   "I'll make some money, I'll save some money,
[00:29:17.900 --> 00:29:19.140]   "and then I'll do that ministry thing.
[00:29:19.140 --> 00:29:20.020]   "That's how this will work.
[00:29:20.020 --> 00:29:21.220]   "It'll be beautiful."
[00:29:21.220 --> 00:29:22.900]   I did that job for six months.
[00:29:22.900 --> 00:29:24.140]   Every single day I woke up,
[00:29:24.140 --> 00:29:26.140]   and I knew I was being disobedient.
[00:29:26.140 --> 00:29:28.700]   Every single day I woke up, I knew I was running
[00:29:28.700 --> 00:29:32.320]   from my calling, what God had clearly ordained.
[00:29:32.320 --> 00:29:36.380]   And on the day of my six-month anniversary,
[00:29:36.380 --> 00:29:38.160]   I went and told them, "Hey, I've gotta go do
[00:29:38.160 --> 00:29:39.260]   "this ministry thing."
[00:29:40.260 --> 00:29:41.860]   "I've gotta go do that."
[00:29:41.860 --> 00:29:44.180]   And you would think that'd be the end
[00:29:44.180 --> 00:29:46.380]   of this beautiful story, but every single day,
[00:29:46.380 --> 00:29:48.020]   my heart wants comfort.
[00:29:48.020 --> 00:29:51.860]   Every day, my heart wants control.
[00:29:51.860 --> 00:29:55.620]   Even in the midst of seeing God do miracles
[00:29:55.620 --> 00:29:57.740]   and change the lives of young adults,
[00:29:57.740 --> 00:30:00.540]   and to see a revival right before my eyes,
[00:30:00.540 --> 00:30:03.580]   a great awakening through 20 and 30-somethings,
[00:30:03.580 --> 00:30:08.580]   and every day, I'm tempted by the world to run from God.
[00:30:08.580 --> 00:30:11.460]   And you hear, "Well, how does that relate to me?
[00:30:11.460 --> 00:30:13.560]   "Because God, He's not calling you to ministry.
[00:30:13.560 --> 00:30:14.420]   "Can I tell you something?"
[00:30:14.420 --> 00:30:16.380]   God is calling you to ministry.
[00:30:16.380 --> 00:30:19.980]   He's calling you to ministry.
[00:30:19.980 --> 00:30:22.740]   You look and audit the last eight hours of your life,
[00:30:22.740 --> 00:30:23.740]   and can I tell you something?
[00:30:23.740 --> 00:30:26.460]   If you didn't do ministry, you missed your calling.
[00:30:26.460 --> 00:30:31.820]   If you didn't do ministry, today, as you look backwards,
[00:30:31.820 --> 00:30:33.780]   you missed out on your purpose.
[00:30:33.780 --> 00:30:36.580]   What, you thought God put you here just to make money?
[00:30:37.520 --> 00:30:38.580]   Just to be comfortable?
[00:30:38.580 --> 00:30:40.700]   That's why you think God left you here?
[00:30:40.700 --> 00:30:42.980]   So that you could be as comfortable as possible
[00:30:42.980 --> 00:30:43.820]   and then die?
[00:30:43.820 --> 00:30:46.780]   That's why you think He left you here?
[00:30:46.780 --> 00:30:50.180]   No, He called you to Himself to be a part
[00:30:50.180 --> 00:30:52.700]   of the greatest mission that has ever existed.
[00:30:52.700 --> 00:30:54.540]   What are you gonna do with your life?
[00:30:54.540 --> 00:30:57.780]   You're gonna live the American dream
[00:30:57.780 --> 00:31:00.380]   and then die the American dream?
[00:31:03.020 --> 00:31:08.020]   And have no eternal significance whatsoever?
[00:31:08.020 --> 00:31:12.200]   That's it?
[00:31:12.200 --> 00:31:15.920]   You've been called to ministry.
[00:31:15.920 --> 00:31:19.640]   In the same way that I was called to ministry
[00:31:19.640 --> 00:31:22.220]   long before working for a church.
[00:31:22.220 --> 00:31:25.160]   Could you imagine if we have a good job,
[00:31:25.160 --> 00:31:26.780]   a nice house, success, great friends,
[00:31:26.780 --> 00:31:28.640]   minimal pain, and nothing in heaven?
[00:31:30.860 --> 00:31:32.220]   It's like Francis Chan said,
[00:31:32.220 --> 00:31:34.460]   "Our greatest fear should not be a failure,
[00:31:34.460 --> 00:31:37.800]   "but of succeeding at things in life
[00:31:37.800 --> 00:31:39.100]   "that don't really matter."
[00:31:39.100 --> 00:31:40.860]   Let me say it again.
[00:31:40.860 --> 00:31:43.640]   "Our greatest fear should not be a failure,
[00:31:43.640 --> 00:31:46.380]   "but of succeeding at things in life
[00:31:46.380 --> 00:31:47.780]   "that don't really matter."
[00:31:47.780 --> 00:31:53.660]   So,
[00:31:53.660 --> 00:32:00.500]   if the temptation for you is to be more comfortable,
[00:32:01.200 --> 00:32:03.580]   wouldn't the most loving thing God could do
[00:32:03.580 --> 00:32:05.880]   is start to remove some of that protection?
[00:32:05.880 --> 00:32:14.460]   So that you don't make protection your God,
[00:32:14.460 --> 00:32:16.320]   so that you don't make comfort your God.
[00:32:16.320 --> 00:32:18.420]   See, sometimes God removes our protection
[00:32:18.420 --> 00:32:19.620]   for our own protection.
[00:32:19.620 --> 00:32:24.200]   Sometimes God kills the leafy plant covering our head
[00:32:24.200 --> 00:32:26.260]   from the hot sun for our own protection.
[00:32:26.260 --> 00:32:28.220]   Sometimes God removes our protection
[00:32:28.220 --> 00:32:29.260]   for our own protection.
[00:32:29.260 --> 00:32:30.980]   Can I tell you something really interesting here?
[00:32:30.980 --> 00:32:32.560]   Is the word God provides,
[00:32:32.560 --> 00:32:34.660]   it's the word manna with the H at the end of it.
[00:32:34.660 --> 00:32:36.320]   It's where we get the word manna,
[00:32:36.320 --> 00:32:39.340]   where in Exodus 16, God provides food out of heaven,
[00:32:39.340 --> 00:32:40.600]   like food from nowhere.
[00:32:40.600 --> 00:32:42.300]   Manna is what that's called.
