
[00:00:00.000 --> 00:00:02.580]   (gentle music)
[00:18:03.440 --> 00:18:10.860]   And one guy said this 400 years before Christ.
[00:18:10.860 --> 00:18:12.660]   "Just because you don't take an interest in politics
[00:18:12.660 --> 00:18:15.540]   "doesn't mean politics won't take an interest in you."
[00:18:15.540 --> 00:18:17.700]   In other words, let me just tell you something, guys.
[00:18:17.700 --> 00:18:21.800]   Politics comes from the root word which means citizen.
[00:18:21.800 --> 00:18:23.300]   When you talk about politics,
[00:18:23.300 --> 00:18:25.340]   you're talking about citizenry.
[00:18:25.340 --> 00:18:27.460]   One of the same words that has the same root word
[00:18:27.460 --> 00:18:29.800]   as citizenry is the word for polite.
[00:18:29.800 --> 00:18:32.580]   In other words, politics is us talking about governance.
[00:18:32.580 --> 00:18:34.040]   How are we going to live?
[00:18:34.040 --> 00:18:35.860]   What is right, what is wrong,
[00:18:35.860 --> 00:18:38.260]   what is going to make it go well with us,
[00:18:38.260 --> 00:18:40.220]   and what is going to lead to despair?
[00:18:40.220 --> 00:18:42.700]   And so if you, Christian, if you,
[00:18:42.700 --> 00:18:44.580]   a person who's supposed to seek the welfare
[00:18:44.580 --> 00:18:46.260]   of the city in which you live, why?
[00:18:46.260 --> 00:18:47.380]   Because you're like your father
[00:18:47.380 --> 00:18:48.860]   who seeks the welfare of people
[00:18:48.860 --> 00:18:51.000]   and seeks to rescue them from darkness
[00:18:51.000 --> 00:18:52.420]   and deliver them to light.
[00:18:52.420 --> 00:18:55.100]   You, who are here as aliens and strangers,
[00:18:55.100 --> 00:18:56.940]   'cause you don't live like the rest of the children
[00:18:56.940 --> 00:18:58.780]   who don't know that there is a set standard
[00:18:58.780 --> 00:19:01.140]   of righteousness and good given you by a loving father
[00:19:01.140 --> 00:19:02.380]   who wants it to go well with you,
[00:19:02.380 --> 00:19:04.020]   you seek the welfare of others
[00:19:04.020 --> 00:19:05.820]   by being heralds of righteousness
[00:19:05.820 --> 00:19:08.940]   and declaring to others the way, the truth,
[00:19:08.940 --> 00:19:10.580]   and where life can be found.
[00:19:10.580 --> 00:19:13.140]   You should be concerned with the way
[00:19:13.140 --> 00:19:14.900]   that men govern their lives,
[00:19:14.900 --> 00:19:17.260]   because the way that men govern their lives
[00:19:17.260 --> 00:19:19.340]   will lead to the way that men live.
[00:19:19.340 --> 00:19:25.460]   And so you can't afford to be apathetic,
[00:19:25.460 --> 00:19:28.340]   apathetic from the word pathos, which means emotion.
[00:19:28.340 --> 00:19:30.020]   We get empathy.
[00:19:30.020 --> 00:19:31.740]   I feel your pain.
[00:19:31.740 --> 00:19:36.740]   If you are apathetic, it means you don't really care.
[00:19:36.900 --> 00:19:38.820]   One kid was asked by his teacher one day,
[00:19:38.820 --> 00:19:41.180]   "Hey man, what's apathy mean?"
[00:19:41.180 --> 00:19:43.620]   Johnny, and Johnny, "I don't know, I don't care."
[00:19:43.620 --> 00:19:46.540]   Okay, so that was the only question he got right, right?
[00:19:46.540 --> 00:19:48.040]   That's what apathy means.
[00:19:48.040 --> 00:19:56.140]   We can't afford to be apathetic about conduct.
[00:19:56.140 --> 00:19:58.280]   The same root word for politics
[00:19:58.280 --> 00:19:59.780]   is the same word for polite.
[00:19:59.780 --> 00:20:03.000]   The word polite is the word for what is right.
[00:20:03.000 --> 00:20:05.820]   The word right is the same root word for righteousness.
[00:20:05.820 --> 00:20:07.820]   If we're not concerned for righteousness,
[00:20:07.820 --> 00:20:09.620]   what are we concerned with?
[00:20:09.620 --> 00:20:15.500]   And the reason that God is concerned for righteousness
[00:20:15.500 --> 00:20:17.360]   is because he's concerned with you.
[00:20:17.360 --> 00:20:21.900]   And so I'm just gonna tell you something, gang.
[00:20:21.900 --> 00:20:25.740]   You don't have the option to sit back there
[00:20:25.740 --> 00:20:30.740]   and just say, "I don't care about polity,
[00:20:30.740 --> 00:20:33.940]   "governance, politics."
[00:20:33.940 --> 00:20:37.460]   The idea of being a citizen, that's an office in our country
[00:20:37.460 --> 00:20:40.020]   we have a country that is a government of the people,
[00:20:40.020 --> 00:20:43.780]   by the people, for the people, and God is for people.
[00:20:43.780 --> 00:20:47.780]   And so he wants you to govern in a way
[00:20:47.780 --> 00:20:50.260]   that leads to blessing.
[00:20:50.260 --> 00:20:53.780]   What you are doing when you vote
[00:20:53.780 --> 00:21:00.100]   is you are delegating your right to rule to somebody else.
[00:21:02.500 --> 00:21:04.900]   And so you better not be apathetic about that.
[00:21:04.900 --> 00:21:12.120]   You better care deeply about who your rulers are,
[00:21:12.120 --> 00:21:15.760]   and you better want to know who rules your ruler.
[00:21:15.760 --> 00:21:22.820]   If you're not actively, gang,
[00:21:22.820 --> 00:21:26.740]   taking on the swift destruction that's in our land,
[00:21:26.740 --> 00:21:28.960]   if you're not paddling against wrong,
[00:21:28.960 --> 00:21:30.840]   then you are being swept away
[00:21:30.840 --> 00:21:33.000]   by the current of unrighteousness.
[00:21:33.000 --> 00:21:39.620]   And it is the job of adults to say enough is enough.
[00:21:39.620 --> 00:21:41.180]   And I'm gonna tell you something,
[00:21:41.180 --> 00:21:43.080]   your generation had better grow up.
[00:21:43.080 --> 00:21:46.500]   Because we need you, because a lot of people
[00:21:46.500 --> 00:21:48.160]   in my generation have failed you.
[00:21:48.160 --> 00:21:51.500]   And so I'll tell you what you can do.
[00:21:51.500 --> 00:21:52.700]   You can say, "My daddy was a drunk,
[00:21:52.700 --> 00:21:54.660]   "my daddy left my mama, so I'm gonna be a drunk
[00:21:54.660 --> 00:21:56.260]   "and I'm gonna leave my mama."
[00:21:56.260 --> 00:21:58.960]   And guess what, your kids will be just as angry as you.
[00:21:59.960 --> 00:22:04.960]   You can say, "My mom medicated herself into numbness,
[00:22:04.960 --> 00:22:08.420]   "my mom slept with six, seven, eight different guys
[00:22:08.420 --> 00:22:10.320]   "while I lived in the home with her,
[00:22:10.320 --> 00:22:12.320]   "and so I'm just gonna find my significance
[00:22:12.320 --> 00:22:14.900]   "and prostitute myself out to men in my 20s
[00:22:14.900 --> 00:22:18.660]   "and probably all the way through my life, just like mama."
[00:22:18.660 --> 00:22:20.660]   And you can be just as miserable as mom.
[00:22:20.660 --> 00:22:23.620]   Or you can say, "I'm gonna break the chain.
[00:22:23.620 --> 00:22:28.920]   "And I'm gonna maybe be the first person in generations
[00:22:28.920 --> 00:22:32.220]   "to start to not live like a child."
[00:22:32.220 --> 00:22:36.900]   And so I'm just gonna tell you, we, my generation,
[00:22:36.900 --> 00:22:38.020]   some of us have tried,
[00:22:38.020 --> 00:22:43.500]   but there has not been enough of us to make a difference.
[00:22:43.500 --> 00:22:45.940]   And we are giving you a problem.
[00:22:45.940 --> 00:22:47.940]   What children do when there's problems
[00:22:47.940 --> 00:22:49.060]   is they grab their blankie,
[00:22:49.060 --> 00:22:50.580]   they stick their thumb in their mouth,
[00:22:50.580 --> 00:22:53.660]   they go in the corner and they curl up and they go,
[00:22:53.660 --> 00:22:55.940]   (kissing)
[00:22:55.940 --> 00:22:57.260]   and I'm gonna tell you, we can't afford
[00:22:57.260 --> 00:22:59.220]   to have another generation of children.
[00:22:59.220 --> 00:23:02.220]   We need you to be men.
[00:23:02.220 --> 00:23:05.820]   We need you to be on the alert,
[00:23:05.820 --> 00:23:08.500]   to stand firm in the faith, to act like men,
[00:23:08.500 --> 00:23:12.000]   to be strong, to let everything you do be done in love.
[00:23:12.000 --> 00:23:16.100]   It is time for a generation to rise up
[00:23:16.100 --> 00:23:18.000]   and to understand truth.
[00:23:18.000 --> 00:23:26.440]   It is a fact that your generation is, right now,
[00:23:26.440 --> 00:23:29.860]   the major reason that a socialist
[00:23:29.860 --> 00:23:33.860]   is getting a lot of attention for leadership in his party.
[00:23:33.860 --> 00:23:39.740]   Socialism sounds like a great idea to children.
[00:23:39.740 --> 00:23:42.220]   I'm not gonna do anything,
[00:23:42.220 --> 00:23:43.980]   I'm gonna sleep in on Saturdays,
[00:23:43.980 --> 00:23:45.340]   I'm gonna play Xbox,
[00:23:45.340 --> 00:23:47.500]   and I expect there to be good food on my table
[00:23:47.500 --> 00:23:48.340]   in the evening.
[00:23:48.340 --> 00:23:51.940]   I'm gonna work out, I'm gonna be infatuated by body,
[00:23:51.940 --> 00:23:54.740]   I'm gonna play with myself and play with others' bodies,
[00:23:55.820 --> 00:23:58.940]   and I'm gonna expect to get to do that again the next day.
[00:23:58.940 --> 00:24:01.620]   If it's hard, I don't wanna do it very long.
[00:24:01.620 --> 00:24:04.560]   I want what I want, that's what children say.
[00:24:04.560 --> 00:24:07.620]   Somebody else can do the work.
[00:24:07.620 --> 00:24:11.500]   Feed me, clothe me, dress me, take care of me,
[00:24:11.500 --> 00:24:13.840]   and it will not go well with you.
[00:24:13.840 --> 00:24:19.540]   Now look, before I talk more about socialism in general,
[00:24:19.540 --> 00:24:22.900]   let me just tell you that I'm not wild
[00:24:22.900 --> 00:24:25.300]   about any of the solutions that are being put before you
[00:24:25.300 --> 00:24:26.740]   that are out there.
[00:24:26.740 --> 00:24:28.940]   I don't know if you guys have seen this little meme
[00:24:28.940 --> 00:24:29.980]   that's been out there right now.
[00:24:29.980 --> 00:24:30.940]   There's Sanders, there's Trump,
[00:24:30.940 --> 00:24:32.780]   there's Hillary, there's Cruz.
[00:24:32.780 --> 00:24:35.780]   (audience laughing)
[00:24:35.780 --> 00:24:40.220]   I ain't gonna go with Pinestraw.
[00:24:40.220 --> 00:24:44.340]   You ever feel like that?
[00:24:44.340 --> 00:24:46.660]   You're like, what the, you know, why?
[00:24:46.660 --> 00:24:48.460]   That's why you're apathetic.
[00:24:48.460 --> 00:24:50.220]   Hey, let me just say something to you real quick,
[00:24:50.220 --> 00:24:51.420]   because people ask me this time,
[00:24:51.420 --> 00:24:52.340]   what do I do right now?
[00:24:52.340 --> 00:24:53.460]   How do I vote?
[00:24:53.460 --> 00:24:55.460]   How do I determine how I participate
[00:24:55.460 --> 00:24:59.180]   as a person charged by God and given the freedom
[00:24:59.180 --> 00:25:02.140]   to have an office in a democratic republic,
[00:25:02.140 --> 00:25:04.360]   which means that we have the right
[00:25:04.360 --> 00:25:08.260]   to delegate authority for governance to other people.
[00:25:08.260 --> 00:25:11.780]   What do I do if I don't see anybody fit there?
[00:25:11.780 --> 00:25:13.140]   Well, I'll tell you what you don't do.
[00:25:13.140 --> 00:25:15.820]   Sometimes you can vote for the lesser of two evils,
[00:25:15.820 --> 00:25:16.660]   and this is important.
[00:25:16.660 --> 00:25:18.020]   I want you to listen to me.
[00:25:18.020 --> 00:25:21.660]   Until Jesus Christ himself runs for office,
[00:25:21.660 --> 00:25:24.460]   you will always be voting for the lesser of two evils.
[00:25:24.460 --> 00:25:29.980]   The Bible says all men are liars.
[00:25:29.980 --> 00:25:33.240]   Jesus says that when you look at a woman
[00:25:33.240 --> 00:25:35.300]   with lust in your heart, you commit adultery,
[00:25:35.300 --> 00:25:37.180]   but watch, listen to me.
[00:25:37.180 --> 00:25:39.780]   While it's true that compared to the righteousness of God,
[00:25:39.780 --> 00:25:44.380]   all men are liars, that doesn't mean you hire somebody
[00:25:44.380 --> 00:25:46.960]   who habitually practices deceit.
[00:25:46.960 --> 00:25:51.060]   Just because it's a fact that if you look at somebody
[00:25:51.060 --> 00:25:52.820]   with lust in your heart, you're an adulterer,
[00:25:52.820 --> 00:25:56.380]   it doesn't mean, gals, that you just marry a guy
[00:25:56.380 --> 00:25:58.780]   and you ignore his philandering ways.
[00:25:58.780 --> 00:26:04.740]   There are individuals who the direction of their life
[00:26:04.740 --> 00:26:06.540]   is not towards deceit, although compared
[00:26:06.540 --> 00:26:08.580]   to the holiness of God, all men are liars.
[00:26:08.580 --> 00:26:10.060]   There is none who does right.
[00:26:10.060 --> 00:26:11.700]   It's always the lesser of two evils,
[00:26:11.700 --> 00:26:14.060]   but is there a man whose practice
[00:26:14.060 --> 00:26:17.060]   and who the direction of their life, not the perfection,
[00:26:17.060 --> 00:26:19.820]   but the direction of their life is towards rightness?
[00:26:19.820 --> 00:26:20.820]   Are they humble?
[00:26:20.820 --> 00:26:23.860]   Are they ruled by a wisdom that is more
[00:26:23.860 --> 00:26:28.440]   than just the polls of the day?
[00:26:28.440 --> 00:26:30.420]   Do they know that there is a God who intends it
[00:26:30.420 --> 00:26:33.720]   to go well with them, who defines morality, not culture?
[00:26:33.720 --> 00:26:38.660]   And there are times when you will look
[00:26:38.660 --> 00:26:40.220]   at different candidates and you'll say,
[00:26:40.220 --> 00:26:41.900]   I think I can support this candidate,
[00:26:41.900 --> 00:26:43.460]   but I'm gonna tell you, there are certain things
[00:26:43.460 --> 00:26:45.580]   that you look at in candidates and you go,
[00:26:45.580 --> 00:26:48.120]   I can't call that a lesser of evils.
[00:26:48.120 --> 00:26:49.700]   That is flat evil.
[00:26:49.700 --> 00:26:52.380]   When you have somebody who says as part
[00:26:52.380 --> 00:26:54.700]   of their effort to be in office,
[00:26:54.700 --> 00:26:56.920]   I think it's okay to kill people,
[00:26:56.920 --> 00:27:01.540]   you cannot delegate your authority to that person.
[00:27:01.540 --> 00:27:09.740]   When you say, I think it's okay to treat people differently
[00:27:09.740 --> 00:27:11.800]   because of the color of their skin,
[00:27:13.980 --> 00:27:18.980]   or their gender, or their nationality,
[00:27:18.980 --> 00:27:22.440]   to oppress them, to treat them as worms,
[00:27:22.440 --> 00:27:24.300]   or cockroaches, or as less than human,
[00:27:24.300 --> 00:27:27.000]   you cannot vote for that person.
[00:27:27.000 --> 00:27:33.000]   Because you can't delegate your authority to them,
[00:27:33.000 --> 00:27:36.720]   so you'll tell, what do I do if it's them or Pinestrong?
[00:27:36.720 --> 00:27:38.960]   Okay, one of the things that really bothers me
[00:27:38.960 --> 00:27:40.640]   is I hear people say this, well, I'm not gonna vote
[00:27:40.640 --> 00:27:42.680]   for that person because they're not electable,
[00:27:42.680 --> 00:27:44.380]   not enough people will vote for them,
[00:27:44.380 --> 00:27:46.340]   and so if I vote for them, I'm throwing my vote away.
[00:27:46.340 --> 00:27:48.020]   You are never throwing your vote away
[00:27:48.020 --> 00:27:52.500]   when you stand for righteousness, ever, okay?
[00:27:52.500 --> 00:27:55.540]   And what happens is too many people have bought the lie
[00:27:55.540 --> 00:27:57.180]   that you can't elect somebody like that,
[00:27:57.180 --> 00:27:59.980]   and all of a sudden, we quit pursuing something like that.
[00:27:59.980 --> 00:28:02.020]   Do you guys know that maybe what we think
[00:28:02.020 --> 00:28:04.580]   is the greatest president who ever lived, Abraham Lincoln,
[00:28:04.580 --> 00:28:09.580]   when he ran, there were two primary parties
[00:28:09.580 --> 00:28:10.980]   in our system of government.
[00:28:10.980 --> 00:28:13.820]   They were the Whigs and the Democrats,
[00:28:13.820 --> 00:28:16.420]   and he ran as a third-party candidate,
[00:28:16.420 --> 00:28:19.660]   something called a Republican, and he got elected.
[00:28:19.660 --> 00:28:22.740]   Sometimes, a third-party candidate won't get elected,
[00:28:22.740 --> 00:28:25.680]   but what he'll do is he'll start to awaken the country
[00:28:25.680 --> 00:28:28.620]   to something better, and people sometimes don't think
[00:28:28.620 --> 00:28:30.220]   that there is something better out there
[00:28:30.220 --> 00:28:32.740]   because everybody either settled or was apathetic,
[00:28:32.740 --> 00:28:34.680]   didn't care, and didn't participate.
[00:28:34.680 --> 00:28:37.700]   You don't have that freedom.
[00:28:37.700 --> 00:28:40.260]   Adults don't put their thumb in their mouth
[00:28:40.260 --> 00:28:42.220]   and sit in the corner and sulk.
[00:28:42.220 --> 00:28:47.820]   They seek justice, they do good, they speak up,
[00:28:47.820 --> 00:28:52.620]   they stand firm, they stay humble, and they serve their king.
[00:28:52.620 --> 00:28:56.820]   So sometimes, gang, you might have different views
[00:28:56.820 --> 00:28:58.740]   on certain financial policies,
[00:28:58.740 --> 00:28:59.900]   you might have different views
[00:28:59.900 --> 00:29:02.540]   on even certain immigration policies
[00:29:02.540 --> 00:29:03.380]   about who we should let in
[00:29:03.380 --> 00:29:05.620]   and how we should deal with folks who are here illegally,
[00:29:05.620 --> 00:29:07.620]   and you might say that's a lesser of two evils,
[00:29:07.620 --> 00:29:09.380]   but there are certain things where you're gonna say,
[00:29:09.380 --> 00:29:12.080]   "I cannot vote for a lesser of two evils
[00:29:12.080 --> 00:29:15.620]   "because I can't delegate my authority to evil."
[00:29:15.620 --> 00:29:18.580]   And if that is the case, you write in, you speak up,
[00:29:18.580 --> 00:29:20.020]   you tell people why you can't,
[00:29:20.020 --> 00:29:22.500]   and you rally support behind somebody
[00:29:22.500 --> 00:29:24.300]   whose direction is towards righteousness,
[00:29:24.300 --> 00:29:28.160]   and maybe eventually, we'll have something better.
[00:29:28.160 --> 00:29:31.780]   But you cannot not vote because our country's leaders
[00:29:31.780 --> 00:29:35.340]   are not chosen by people who have the right to vote.
[00:29:35.340 --> 00:29:38.240]   Our country's leaders are chosen by people who vote.
[00:29:39.240 --> 00:29:41.320]   And actually get in there and do it.
[00:29:41.320 --> 00:29:46.900]   And adults don't back down.
[00:29:46.900 --> 00:29:50.900]   They go to work, and they stand firm.
[00:29:50.900 --> 00:29:56.960]   So let me just say to you, as individual citizens
[00:29:56.960 --> 00:29:58.640]   who are concerned, therefore, with,
[00:29:58.640 --> 00:30:02.960]   as the Latin word for citizen is the same word as politic,
[00:30:02.960 --> 00:30:07.040]   it's a politike, and that person is concerned
[00:30:07.040 --> 00:30:08.880]   with governance, he governs himself well,
[00:30:08.880 --> 00:30:12.360]   and he decides to have others govern the land well.
[00:30:12.360 --> 00:30:14.760]   Let me tell you that one of the problems we have
[00:30:14.760 --> 00:30:19.080]   is that only a virtuous people
[00:30:19.080 --> 00:30:21.980]   are capable of enduring freedom.
[00:30:21.980 --> 00:30:24.180]   As nations become more and more corrupt,
[00:30:24.180 --> 00:30:28.520]   as they become slaves to more and more masters,
[00:30:28.520 --> 00:30:31.320]   they will be victims of more and more tyranny.
[00:30:31.320 --> 00:30:35.660]   In fact, when the Constitutional Convention in 1787 gathered
[00:30:35.660 --> 00:30:37.940]   and there was a lot of secrecy about what was happening
[00:30:37.940 --> 00:30:39.720]   and putting together the Constitution,
[00:30:39.720 --> 00:30:43.140]   a lady caught Benjamin Franklin as he was walking out
[00:30:43.140 --> 00:30:45.760]   of the Constitutional Convention, and she said,
[00:30:45.760 --> 00:30:49.700]   "Mr. Franklin, what kind of republic have you given us?
[00:30:49.700 --> 00:30:51.180]   "What kind of government have you given us?
[00:30:51.180 --> 00:30:53.040]   "Is it a republic or is it a monarchy?"
[00:30:53.040 --> 00:30:55.280]   And with no hesitation, Franklin looked at her,
[00:30:55.280 --> 00:30:57.380]   and he said, "It is a republic, ma'am,
[00:30:57.380 --> 00:30:58.820]   "if you care to keep it."
[00:30:58.820 --> 00:31:01.720]   Now, how do you keep it?
[00:31:03.200 --> 00:31:06.000]   You keep it in the way that our early leaders said
[00:31:06.000 --> 00:31:06.840]   that we should keep it.
[00:31:06.840 --> 00:31:08.280]   Listen to some of this stuff right here,
[00:31:08.280 --> 00:31:10.600]   and then I'm gonna tell you guys what we can do
[00:31:10.600 --> 00:31:12.060]   in light of where we are.
[00:31:12.060 --> 00:31:14.140]   This is George Washington
[00:31:14.140 --> 00:31:16.560]   at our very first presidential inauguration speech.
[00:31:16.560 --> 00:31:18.280]   He says, "The foundation of our national policy
[00:31:18.280 --> 00:31:20.720]   "will be laid in the pure and immutable principles
[00:31:20.720 --> 00:31:22.480]   "of private morality.
[00:31:22.480 --> 00:31:25.500]   "The propitious smiles of heaven
[00:31:25.500 --> 00:31:27.520]   "can never be expected on a nation
[00:31:27.520 --> 00:31:30.580]   "that disregards the eternal rules of order and right
[00:31:30.580 --> 00:31:32.840]   "which heaven itself has ordained."
[00:31:32.840 --> 00:31:35.240]   John Adams said, "Our constitution was made
[00:31:35.240 --> 00:31:37.080]   "only for a moral and religious people.
[00:31:37.080 --> 00:31:40.600]   "It is wholly inadequate to the government of any other."
[00:31:40.600 --> 00:31:45.680]   One guy said this about government in general
[00:31:45.680 --> 00:31:48.160]   when he took a look at everything that was going on,
[00:31:48.160 --> 00:31:51.320]   and that is this, that the best argument against democracy
[00:31:51.320 --> 00:31:53.520]   is a five-minute conversation with the average voter.
[00:31:53.520 --> 00:31:55.200]   "Democracy," one guy said,
[00:31:55.200 --> 00:31:58.000]   "gives every man the right to be his own oppressor."
[00:31:58.000 --> 00:32:02.060]   In other words, once people figure out
[00:32:02.060 --> 00:32:04.240]   that they can vote for themselves their own entitlements,
[00:32:04.240 --> 00:32:05.960]   it's the beginning of the end.
[00:32:05.960 --> 00:32:09.360]   This is why you have got to speak up to your generation
[00:32:09.360 --> 00:32:12.720]   who has somebody running for national leadership
[00:32:12.720 --> 00:32:15.320]   in the same way that you ran for class president
[00:32:15.320 --> 00:32:16.200]   in the fourth grade.
[00:32:16.200 --> 00:32:17.280]   How'd you do that?
[00:32:17.280 --> 00:32:18.960]   - If you make me class president,
[00:32:18.960 --> 00:32:21.280]   we'll have ice cream every day for lunch
[00:32:21.280 --> 00:32:23.120]   and pizza every day,
[00:32:23.120 --> 00:32:26.560]   and we'll have summer recess, we'll go for six months,
[00:32:26.560 --> 00:32:31.120]   and lollipops and cotton candy
[00:32:31.120 --> 00:32:34.440]   and finally they just pull you off the stage, right?
[00:32:34.440 --> 00:32:37.780]   (audience laughing)
[00:32:37.780 --> 00:32:38.620]   But people are like,
[00:32:38.620 --> 00:32:40.980]   "Wow, he's gonna give us ice cream every day for lunch.
[00:32:40.980 --> 00:32:42.580]   "Let's vote for Todd."
[00:32:42.580 --> 00:32:44.680]   (audience laughing)
[00:32:44.680 --> 00:32:48.260]   Well, Todd didn't exactly approve that with the school board
[00:32:48.260 --> 00:32:51.620]   and those that fund ice cream every day for lunch.
[00:32:51.620 --> 00:32:54.940]   And so I just wanted to say this to you guys
[00:32:54.940 --> 00:32:56.580]   because that's a child's view.
[00:32:56.580 --> 00:32:58.020]   Let somebody else work for me.
[00:32:58.020 --> 00:33:00.460]   I'm gonna be lazy and selfish.
[00:33:01.460 --> 00:33:02.620]   So I wanna just acknowledge this.
[00:33:02.620 --> 00:33:04.180]   The inherent vice of capitalism,
[00:33:04.180 --> 00:33:05.440]   by the way, Churchill said this.
[00:33:05.440 --> 00:33:07.180]   The inherent vice of capitalism
[00:33:07.180 --> 00:33:09.140]   is an unequal share of the blessings.
[00:33:09.140 --> 00:33:11.620]   Some people work hard and get more,
[00:33:11.620 --> 00:33:14.620]   or some people work and get lucky.
[00:33:14.620 --> 00:33:16.580]   And so within a capitalistic society,
[00:33:16.580 --> 00:33:19.760]   there is an unequal sharing of the blessings,
[00:33:19.760 --> 00:33:22.420]   but the inherent blessing of socialism
[00:33:22.420 --> 00:33:24.900]   is the equal sharing of misery.
[00:33:24.900 --> 00:33:29.420]   Margaret Thatcher said the problem with socialism
[00:33:29.420 --> 00:33:32.060]   is that eventually you run out of other people's money.
[00:33:32.060 --> 00:33:36.980]   I love this quote by a guy named Herbert Spencer.
[00:33:36.980 --> 00:33:38.500]   He said, "The ultimate result of shielding men
[00:33:38.500 --> 00:33:39.820]   "from the effects of folly
[00:33:39.820 --> 00:33:42.820]   "is that they'll fill the world with fools."
[00:33:42.820 --> 00:33:49.540]   You can't legislate the poor into prosperity
[00:33:49.540 --> 00:33:52.900]   by legislating the wealthy out of prosperity.
[00:33:52.900 --> 00:33:54.140]   It just doesn't happen.
[00:33:54.140 --> 00:33:57.660]   What one person receives without working for,
[00:33:57.660 --> 00:34:00.700]   or another person must work for without receiving,
[00:34:00.700 --> 00:34:02.380]   that's a problem.
[00:34:02.380 --> 00:34:04.820]   And what happens is when half the people get the idea
[00:34:04.820 --> 00:34:05.660]   they don't have to work
[00:34:05.660 --> 00:34:07.340]   because somebody else is gonna work for them
[00:34:07.340 --> 00:34:08.760]   and they will take care of them,
[00:34:08.760 --> 00:34:09.920]   then when the other half gets the idea
[00:34:09.920 --> 00:34:11.160]   that it's no good to work
[00:34:11.160 --> 00:34:13.460]   because they don't get taken care of
[00:34:13.460 --> 00:34:14.820]   with their own effort and work,
[00:34:14.820 --> 00:34:16.880]   then nobody works and then you've got real problem.
[00:34:16.880 --> 00:34:18.300]   That's the problem with socialism.
[00:34:18.300 --> 00:34:21.140]   I love this meme that's been put out there right now
[00:34:21.140 --> 00:34:23.340]   that just says, "Hey, look, man, here we go."
[00:34:23.340 --> 00:34:25.100]   Right?
[00:34:25.100 --> 00:34:26.400]   So, hey, I took half of your sign
[00:34:26.400 --> 00:34:28.540]   because you had one and I didn't.
[00:34:28.540 --> 00:34:29.860]   I'm sure you understand.
[00:34:29.860 --> 00:34:34.220]   See, that's the problem with socialism right there, okay?
[00:34:34.220 --> 00:34:37.120]   That's not the way it works, children.
[00:34:37.120 --> 00:34:42.620]   You go to work, you take care of yourself,
[00:34:42.620 --> 00:34:46.220]   you take care of those who cannot take care of themselves.
[00:34:46.220 --> 00:34:53.140]   You're generous and because you are not just a capitalist,
[00:34:53.280 --> 00:34:56.280]   but you're a capitalist whose life is informed by Christ,
[00:34:56.280 --> 00:35:00.420]   you, like him, though you are rich,
[00:35:00.420 --> 00:35:02.360]   become poor for the sake of others,
[00:35:02.360 --> 00:35:06.500]   just like Jesus did for us.
[00:35:06.500 --> 00:35:09.060]   All right?
[00:35:09.060 --> 00:35:09.880]   So, gang, listen.
[00:35:09.880 --> 00:35:12.660]   [audience applauding]
[00:35:12.660 --> 00:35:16.240]   Your generation is feeding off
[00:35:16.240 --> 00:35:20.120]   this fourth grade elementary school candidacy.
[00:35:21.480 --> 00:35:26.480]   Your generation is apathetic towards what is polite,
[00:35:26.480 --> 00:35:30.920]   political, right, righteous.
[00:35:30.920 --> 00:35:31.760]   We can't do that.
[00:35:31.760 --> 00:35:33.540]   There's 83 million of you.
[00:35:33.540 --> 00:35:37.000]   You have the ability to go,
[00:35:37.000 --> 00:35:39.380]   "Hey, look, I came from a dysfunctional family
[00:35:39.380 --> 00:35:43.260]   "who for the last 16 years and the 10 years before that
[00:35:43.260 --> 00:35:46.080]   "and the 10 years before that has lived irresponsibly.
[00:35:46.080 --> 00:35:48.480]   "I'm not gonna continue the cycle of madness
[00:35:48.480 --> 00:35:50.020]   "that my parents have given me.
[00:35:50.020 --> 00:35:52.180]   "I'm gonna say we're gonna break the chain.
[00:35:52.180 --> 00:35:55.800]   "And I'm not gonna be apathetic about how we're governed.
[00:35:55.800 --> 00:35:56.980]   "I'm gonna get engaged.
[00:35:56.980 --> 00:35:58.640]   "I'm gonna cast my vote for righteousness
[00:35:58.640 --> 00:36:00.600]   "and I'm not gonna delegate my right to rule
[00:36:00.600 --> 00:36:02.780]   "to people that aren't ruled rightly."
[00:36:02.780 --> 00:36:05.200]   That's what adults do.
[00:36:05.200 --> 00:36:14.160]   So here's what I would just encourage you guys with.
[00:36:14.160 --> 00:36:17.660]   I would encourage you guys in the midst of this situation
[00:36:17.660 --> 00:36:19.120]   that we're in is to know this,
[00:36:19.120 --> 00:36:22.180]   that anarchy and rebellion is easy.
[00:36:22.180 --> 00:36:29.680]   But administration, okay, which is righteous rule, it's not.
[00:36:29.680 --> 00:36:34.600]   And children always do what's easy.
[00:36:34.600 --> 00:36:36.000]   Adults do what's hard.
[00:36:36.000 --> 00:36:38.400]   If they're good adults, right,
[00:36:38.400 --> 00:36:39.680]   that's what you wanted your dad to do,
[00:36:39.680 --> 00:36:42.240]   to do the hard thing 'cause it was right for the family.
[00:36:42.240 --> 00:36:45.000]   And some of you guys don't like dad
[00:36:45.000 --> 00:36:47.220]   because he advocated his role.
[00:36:47.220 --> 00:36:48.560]   And this is your time.
[00:36:48.560 --> 00:36:52.040]   And so if you see poor leadership before you learn from it
[00:36:52.040 --> 00:36:54.160]   and don't repeat their sins,
[00:36:54.160 --> 00:36:57.920]   somebody has to say enough and make it your generation.
